firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
53604,0.629937144,0.0988620952,1.4708838838,0.0434934064,0.1122753967,1.0060419764,0.0700837935,0.4586895802,0.0,-0.035446576,10.0,0.0275417401,0.0347222222,0.0476161143,-0.039143599,0.010886149,0.1244754342,0.1109571224,0.0913656162,0.6552400773,0.0,5.4120940649,3.491281395,5.7402750823,7.8708781673,1.1140140982,0.0,0.0,0.0,0.0,0.0,0.5511913912,4.0,0.0313406919,-0.104576062,-0.011809549,-0.302530256,0.9868961996,-142.6995992,0.0309805399,11.19982558,-0.00070361,0.0344389063,0.0403130928,-0.026323789,0.2361321431,0.1154997051,0.0,0.0026471675,0.5228426396,0.0134349167,6.0,7.8656676855,0.0412118135,0.0,0.021428572,0.0147551251,0.0109770009,1.0311684168,0.3945992529,1.1683986e-06,5.7272730381,0.45904865,0.210725663,0.2307531346,0.0257266412,-0.243059307,0.0813120361,0.0618556701030927,0.0,-0.0593607305936073,-0.0143540669856458,0.0673575129533678,0.0351758793969849,0.08994708994709,-0.0283018867924528,-0.0283018867924528,0.0842105263157895,0.0404040404040404,0.0510204081632652,0.0198019801980198,0.0729166666666667,0.1195652173913044,0.1016042780748662,0.10752688172043,0.1444444444444443,0.1704545454545454,0.2409638554216868,0.3037974683544304,0.197674418604651,0.3552631578947369,0.3376623376623375,0.3205128205128205,0.3552631578947369,0.4305555555555556,0.4927536231884057,0.5725190839694656,0.5725190839694656,0.4927536231884057,0.4109589041095891,0.4206896551724137,0.4206896551724137,0.2955974842767295,0.4927536231884057,0.4714285714285715,0.5373134328358209,0.5968992248062015,0.5846153846153845,0.4820143884892085,0.609375,0.4714285714285715,-0.0720720720720721,-0.134453781512605,-0.1120689655172413,-0.1452282157676349,-0.055045871559633
22568,0.9271333348,0.0968679148,-34.75326562,0.0328678367,0.6491126565,1.5179950728,-0.023257377,0.4034415541,-0.023845207,-0.006969798,10.0,0.0015642002,-0.050748148,0.0563103865,0.0409092403,-0.020232361,0.1206860489,0.0533709753,-0.034346402,0.4051240796,0.0,2.1895074946,1.392219843,174.925,4.9361552028,0.2447960033,0.0,0.0,1.0,0.0,1.0,0.6516777765,3.0,0.0206619826,-0.190046432,0.285386642,-0.717170197,-0.027521416,711.55483094,0.0309805399,13.956123117,-0.003898635,0.0144755725,0.025483332,-0.096867915,0.0055054749,-0.050803168,1.0,-0.002277969,0.9395709053,0.0047393367,5.0,13.570785958,0.879867956,0.0,0.1216931194,0.0309541782,0.0265511618,0.6318255141,2.4558131088,3.346906e-09,2.0691472e-08,1.6582907225,2.7499281204,0.1369536904,0.0434882356,-0.00916841,0.0813120361,-0.028735632183908,-0.0611111111111111,-0.167487684729064,-0.3130081300813008,-0.167487684729064,-0.1952380952380952,-0.1421319796954314,-0.2620087336244541,-0.2777777777777778,-0.2652173913043478,-0.3346456692913385,-0.3016528925619834,-0.2777777777777778,-0.1875,-0.33984375,-0.3854545454545455,-0.3964285714285714,-0.486322188449848,-0.4634920634920635,-0.400709219858156,-0.3449612403100774,-0.4028268551236749,-0.4049295774647887,-0.4366666666666666,-0.4152249134948097,-0.3157894736842105,-0.1715686274509803,-0.1592039800995025,-0.0058823529411764,-0.1058201058201058,-0.1288659793814432,-0.1715686274509803,-0.0451977401129943,0.0496894409937889,-0.0397727272727272,-0.0662983425414365,-0.1243523316062176,-0.2175925925925925,-0.1288659793814432,-0.1715686274509803,-0.228310502283105,-0.2987551867219917,-0.1796116504854369,-0.2065727699530516,-0.2455357142857143,-0.2175925925925925,-0.1952380952380952,-0.1715686274509803
25005,1.1337602235,0.1013961409,-12.06462054,0.0707595768,1.6228566393,3.4875778064,0.0582788271,0.4664729402,0.0009074784,0.0975703818,10.0,0.0283326852,0.0191082803,0.0817224857,0.0667901479,0.0085245271,0.1019016486,0.0646122127,0.0069516543,0.509870702,0.0,1.6470689655,0.7468103448,42.906715561,10.310763218,0.1622958766,0.0,0.0,1.0,1.0,0.0,0.9932315869,5.0,-0.062536264,-0.105838778,0.5630964915,-3.575521463,0.337818282,1341.0521847,0.0362474485,14.536496008,-0.002721173,0.0059078194,0.0144755534,-0.223466217,0.0295485993,0.1214235488,1.0,-0.012804273,-0.605263798,-0.007094868,3.0,13.665705464,0.4230372965,0.0,0.0152439028,0.0075748793,0.0111801209,0.8633419849,3.3783758389,2.6420428e-09,4.3285129e-08,1.0432942434,1.0884628783,-0.067293526,0.0228010811,0.010931359,0.2978315734,-0.0392749244712991,-0.086206896551724,-0.0701754385964912,-0.0563798219584569,-0.0304878048780488,-0.0809248554913294,0.0707070707070707,-0.0392749244712991,-0.0421686746987951,0.0127388535031847,-0.0888252148997135,-0.1215469613259668,-0.1451612903225806,-0.1428571428571429,-0.1887755102040816,-0.1067415730337079,-0.0782608695652173,-0.1740259740259739,-0.1846153846153846,-0.1067415730337079,-0.0421686746987951,-0.0535714285714286,-0.0124223602484472,0.0358306188925081,0.0358306188925081,0.0095238095238094,0.1197183098591549,0.1041666666666667,0.3140495867768595,0.2325581395348837,0.0853242320819112,0.0392156862745098,0.1357142857142856,0.0159744408945687,-0.1215469613259668,-0.1311475409836066,-0.1263736263736263,-0.1263736263736263,0.0063291139240506,-0.1263736263736263,-0.1740259740259739,-0.1191135734072021,-0.1016949152542372,-0.2262773722627736,-0.2205882352941176,-0.2224938875305623,-0.2410501193317422,-0.326271186440678
60468,1.1780505261,-0.120551279,-14.8663713,0.0275632322,3.0006566365,6.8172051397,0.0878124425,0.3639708781,0.0,0.2394695137,10.0,0.0142506452,0.0504451039,0.6887427157,0.2283508928,-0.39041157,0.1068587401,0.0348253476,-0.170658895,0.5806896685,0.0,1.4190038142,0.8756450527,46.152426521,4.9227909011,0.0110618645,0.0,0.0,0.0,0.0,0.0,0.8520150686,2.0,-0.05554136,-0.008701704,0.1347309783,-1.961557237,-0.367883468,-105.5208894,0.0261787142,9.0830466276,-0.007280469,-0.015602659,-0.04914665,0.6264829889,0.0353484102,0.0583071765,0.0,-0.056741892,3.0923076923,-0.039041633,0.0,6.8946700394,0.1032207994,0.0,0.0238095243,0.0139650603,0.0149516753,0.7874182432,0.5289831343,3.7381242e-06,7.6363638422,0.8734456959,0.7629073836,0.1412252543,0.0451890284,-0.757555017,0.1142438642,0.1481481481481481,0.0813953488372092,0.2077922077922078,0.3098591549295775,0.3285714285714285,0.1923076923076923,0.1772151898734177,0.1341463414634145,0.0568181818181818,0.1204819277108433,-0.088235294117647,0.0219780219780219,0.0568181818181818,0.2077922077922078,0.0568181818181818,0.0333333333333334,-0.0970873786407766,-0.1388888888888888,-0.0210526315789473,-0.03125,0.0108695652173913,-0.0106382978723403,0.0941176470588236,0.2916666666666667,0.3676470588235294,0.4090909090909091,0.4761904761904763,0.3676470588235294,0.3098591549295775,0.1625000000000001,0.1481481481481481,0.0689655172413792,0.273972602739726,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.24,0.3285714285714285,0.0813953488372092,-0.0606060606060605,-0.0699999999999999,0.0219780219780219,-0.0606060606060605,-0.0106382978723403,0.0941176470588236,0.0108695652173913,-0.0510204081632652
52695,0.5604429427,0.083294294,3.1397500321,0.0214343081,0.2296797087,1.2799003977,0.0593087049,0.5765068525,0.0011798182,-0.074590974,10.0,-0.017436707,0.0452261307,0.2037176335,0.096167797,-0.001496365,0.0833623418,-0.013565763,0.1260826925,0.6013949445,0.0,2.7512855863,1.2552905494,17.007497431,9.4532807439,0.4527432742,0.0,0.0,0.0,0.0,0.0,0.8521420803,5.0,-0.64894335,-0.053994975,-0.3569159,-0.538674344,0.510064087,749.68640321,0.4894653679,13.757160052,0.005965696,0.0299740382,0.0412053601,0.0376021629,0.0952449398,0.0638741818,1.0,0.0,-0.271915436,0.0055642114,4.0,11.998906246,0.2613958636,0.0,0.03125,0.0188509637,0.0170793797,1.1553713624,1.7764654742,1.7866368e-08,4.4981172e-08,0.9597009435,0.9210259009,0.1090197949,0.0334404468,-0.262850667,0.1120996267,0.0087912087912087,0.0087912087912087,-0.0129032258064516,-0.0946745562130177,0.047945205479452,0.1113801452784504,0.0928571428571427,0.0268456375838925,0.006578947368421,0.0724299065420561,0.0337837837837837,-0.0670731707317072,-0.0594262295081967,-0.0892857142857143,-0.0021739130434782,0.0902612826603326,0.0625,-0.0150214592274677,0.0600461893764434,0.1033653846153845,0.2015706806282722,0.1333333333333333,0.1417910447761194,0.0724299065420561,0.0724299065420561,0.1769230769230769,0.3500000000000001,0.3421052631578947,0.6105263157894736,0.5198675496688743,0.4711538461538462,0.4299065420560748,0.495114006514658,0.5148514851485149,0.5773195876288659,0.5454545454545454,0.4571428571428571,0.4806451612903226,0.5148514851485149,0.438871473354232,0.3867069486404835,0.3825301204819278,0.2966101694915255,0.3909090909090909,0.4343749999999999,0.6392857142857142,0.6570397111913358,0.6630434782608696
32379,0.347873366,0.0716246592,22.824168975,0.0114219261,0.2218455412,0.5602925962,0.2527043693,0.4562632135,0.0051147453,0.334488147,10.0,0.0435933632,0.0714285714,0.2314007524,0.0627618444,0.0130282086,0.1029977767,0.2358571177,0.2216250619,0.5360904421,0.0,2.3568944832,1.3175671554,25.691135734,5.845150312,0.5282509768,0.0,0.0,1.0,0.0,0.0,0.7133866063,4.0,-0.043617008,-0.053518487,-0.222790366,-3.448689,-0.161777757,-91.42656527,0.0362474485,13.390289071,0.004937456,0.0334415126,0.051943308,0.0093034729,0.0380784282,0.2145580791,0.0,-0.000225564,0.9935835295,-0.039735755,4.0,12.311292089,0.427599286,0.0,0.0324675329,0.0131646882,0.0153332614,1.0149154083,2.4303940486,9.4519766e-09,2.9639093e-08,1.1634501303,1.3536162057,-0.104937476,0.0446603667,0.1132562559,0.2978315734,0.0946502057613167,-0.0111524163568773,-0.0983050847457627,-0.1162790697674418,0.0037735849056603,0.0152671755725191,0.0472440944881888,0.0,0.112970711297071,0.2036199095022624,0.146551724137931,-0.0184501845018449,-0.1419354838709677,-0.4923664122137404,-0.5207207207207207,-0.5241502683363148,-0.5,-0.4526748971193416,-0.3813953488372092,-0.2631578947368421,-0.1501597444089456,-0.1446945337620578,-0.0567375886524822,-0.0037453183520599,-0.1133333333333332,-0.1103678929765886,0.064,0.146551724137931,0.209090909090909,0.1176470588235294,0.0769230769230768,0.0769230769230768,0.1083333333333333,0.0901639344262295,-0.119205298013245,-0.1363636363636363,-0.1914893617021277,-0.24,-0.1013513513513513,-0.2464589235127479,-0.3036649214659686,-0.3480392156862745,-0.4009009009009009,-0.40625,-0.3265822784810126,-0.3,-0.2083333333333333,-0.2267441860465116
51836,0.8206545358,0.1086673091,-1.403235753,0.036080721,0.7424371256,1.4904200442,-0.031275885,0.3358127227,-0.104364326,-0.025508116,10.0,0.0050996781,0.0,0.0243831169,0.205833915,0.0431046897,0.1963604439,0.0789124042,-0.059588381,0.5622831565,0.0,2.6395146629,2.3740020552,5.7226031124,6.4903727475,0.3720395667,0.0,0.0,1.0,0.0,0.0,0.6089512488,5.0,0.066991022,-0.113206818,-0.219538371,-0.189116909,-9.111117933,-56.43063956,0.4338611289,11.91146498,-0.000394701,0.0219481413,0.0478264462,0.029901933,0.1581973751,-0.040192618,0.0,-0.00290044,3.4942421413,-0.012774622,5.0,11.847576401,1.1867695185,0.0,0.0564102568,0.016926265,0.0101270045,1.6157041975,8.8545643208,4.2518055e-08,1.6680207e-08,1.0112010474,1.0225275582,-0.375592832,0.0452523661,-0.201937927,0.3722854881,0.0204778156996587,0.0912408759124088,0.2304526748971194,0.1912350597609562,0.1865079365079365,0.1865079365079365,0.0528169014084507,0.0755395683453237,0.0033557046979866,0.0033557046979866,0.0274914089347078,0.099264705882353,-0.0164473684210526,0.0346020761245675,-0.0164473684210526,-0.0292207792207792,-0.0323624595469255,0.0310344827586206,0.099264705882353,0.0872727272727271,0.2832618025751072,0.3114035087719298,0.2616033755274261,0.5736842105263158,0.5101010101010102,0.6611111111111112,0.8571428571428572,0.7797619047619047,0.8012048192771084,1.1357142857142857,0.7383720930232558,0.625,0.7085714285714286,0.5177664974619289,0.2777777777777777,0.16796875,0.0454545454545454,0.2105263157894736,0.323008849557522,0.0346020761245675,0.0678571428571428,-0.0033333333333332,-0.065625,-0.0685358255451713,-0.0799999999999999,0.0170068027210883,0.0528169014084507,-0.0939393939393939
25160,1.0670098135,0.134866621,-58.6673301,0.0444306216,1.095692873,2.107136289,0.0802612607,0.240840444,0.5122584541,0.0664550033,10.0,0.0136453752,0.0483870968,0.1969968051,0.2752737852,0.1954968336,0.0571881397,0.1206402681,0.1002087683,0.5471471712,0.0,1.7120717781,0.8792822186,181.87378641,9.4135678392,0.218807947,0.0,0.0,0.0,1.0,0.0,0.4526791928,6.0,-0.014105263,0.0403829866,0.1172517063,-1.034366864,-0.89784155,290.38474003,0.0439818798,13.8296516,-0.003300691,0.0123985686,0.0252722676,0.052528243,0.0052452004,-0.094539865,0.0,-0.006636473,4.7502645503,0.0113006141,3.0,13.155234165,0.6483115708,0.0,0.045751635,0.0174355192,0.0191995635,0.8257145731,3.465007541,3.9228963e-09,1.9663371e-08,0.9049711552,0.8189727917,-0.04679905,0.0333853337,0.0054610443,0.2339583058,0.0364963503649635,-0.0069930069930069,0.0557620817843866,-0.0533333333333333,0.0597014925373133,0.0441176470588235,0.079847908745247,-0.1695906432748538,-0.1234567901234567,0.0327272727272727,-0.0372881355932203,-0.4132231404958677,-0.3574660633484162,-0.3173076923076923,-0.3004926108374384,-0.2791878172588832,-0.3022113022113022,-0.1954674220963173,-0.2717948717948718,-0.2044817927170868,-0.2154696132596685,-0.1999999999999999,-0.1288343558282209,-0.0104529616724738,-0.0469798657718121,-0.1125,-0.0372881355932203,0.0518518518518518,0.1181102362204724,0.0923076923076922,0.079847908745247,0.0142857142857142,0.0518518518518518,0.0142857142857142,0.0557620817843866,-0.0340136054421769,-0.0596026490066224,0.0,0.0289855072463767,-0.0206896551724138,-0.1125,-0.1839080459770115,-0.1744186046511627,-0.1647058823529411,-0.2154696132596685,-0.1393939393939394,-0.1207430340557275,-0.0868167202572347
49197,1.1090409175,0.0934768549,-9.395049023,0.0,1.3656459322,5.4913088879,0.0573868068,0.724149255,0.0020215633,0.0300724638,10.0,0.0,0.0,0.2020567391,0.1360487634,-0.016107159,0.2888004548,0.0060752843,0.093078307,0.6266073994,0.0,1.7142493207,1.7142493207,39.338609773,3.1914572864,0.1419953596,0.0,0.0,1.0,0.0,0.0,1.6384812044,5.0,-6.176281798,-0.104108273,0.450136563,-1.248324194,-0.548582752,-53.03096131,0.1883546608,9.8044818025,0.0305816674,0.0175073947,0.039445245,0.1735038026,0.0564074692,0.0065768605,4.0,0.0884811751,1.9715808171,0.0909603983,2.0,8.7444881139,0.412137088,0.0,0.0666666701,0.0254130595,0.0234485952,0.794768061,1.6120811463,6.9673858e-07,4.1669323e-08,1.5914321715,2.5326563565,-0.024361303,0.0721492619,-0.502223854,0.2339946182,0.0980392156862746,0.0769230769230768,0.0370370370370369,0.0769230769230768,0.4736842105263157,0.3999999999999999,0.2173913043478261,0.1666666666666667,0.0566037735849056,0.1428571428571428,0.0370370370370369,0.0769230769230768,0.0769230769230768,0.2173913043478261,-0.2533333333333333,-0.3636363636363636,-0.4042553191489362,-0.3636363636363636,-0.4509803921568627,-0.2112676056338028,-0.0666666666666666,0.018181818181818,0.6000000000000001,0.4358974358974359,0.5135135135135136,0.6470588235294117,0.75,1.2400000000000002,1.4347826086956523,1.2400000000000002,1.0,0.8064516129032258,0.9310344827586208,1.1538461538461535,1.0,0.9310344827586208,0.696969696969697,0.6470588235294117,0.696969696969697,0.3658536585365854,0.0769230769230768,-0.0508474576271186,-0.0967741935483871,-0.1764705882352941,-0.1999999999999999,-0.0666666666666666,0.0,0.1666666666666667
19721,0.9927550784,0.1086886031,-2.278406682,0.0511230324,1.0200613219,1.913479953,0.1942853799,0.1062550892,-0.015564687,0.4087297061,10.0,-0.003747956,0.0385756677,0.0328073232,0.0219787919,0.2987169461,0.0981334389,-0.028885575,0.0368437156,0.4235873416,0.0,1.1771288982,0.9780159445,5.1556567424,7.8967062377,0.1765415688,0.0,0.0,0.0,1.0,0.0,0.1717291215,3.0,0.049700731,-0.097453987,-0.123006284,3.927631202,0.075672686,759.56862252,0.0226382687,14.102511148,0.0149534698,0.0193429337,0.0323140416,0.0957174637,0.1819268827,-0.096072039,0.0,0.0395993125,2.5029446842,0.0093663326,4.0,13.329874171,0.5060739191,0.0,0.021367522,0.0099055014,0.0147584963,0.5358619879,1.3221838859,3.2403164e-09,3.7456387e-08,1.3161867768,1.7323476313,-0.041498947,0.0330093641,-0.353969821,0.6021730662,0.0659340659340659,0.0264550264550265,0.0659340659340659,0.0659340659340659,0.2124999999999999,0.0837988826815643,0.1085714285714285,0.0319148936170212,-0.0396039603960396,0.0777777777777777,0.0104166666666667,-0.044334975369458,0.0601092896174864,0.127906976744186,0.1213872832369942,0.1345029239766082,-0.0396039603960396,-0.0976744186046512,0.0837988826815643,0.0543478260869565,0.0,-0.010204081632653,0.2435897435897436,0.4057971014492754,0.3108108108108107,0.4696969696969697,0.6166666666666667,0.5772357723577235,0.8476190476190477,0.7962962962962963,0.8301886792452831,0.7017543859649122,0.7017543859649122,0.6440677966101696,0.5901639344262295,0.564516129032258,0.4696969696969697,0.5396825396825398,0.6724137931034482,0.552,0.4264705882352941,0.3379310344827586,0.2201257861635219,0.3020134228187918,0.416058394160584,0.4370370370370371,0.6869565217391305,0.7477477477477477
42075,1.1709947644,0.1246335079,-10.90745192,0.010052356,5.440078534,7.4859424084,0.0915023202,0.9239328852,0.0006548788,0.1137485463,10.0,0.0065173681,-0.12195122,-0.000876966,0.0015965475,0.0054260462,0.1384488832,0.0617408216,0.0228197741,0.5986050454,0.0,2.2631508708,1.8376743255,31.245957168,2.0917030568,0.0574292973,0.0,0.0,1.0,1.0,0.0,4.4708693465,3.0,-0.164993943,-0.16011003,0.46299203,1.4971113938,-0.64584887,-258.4827874,0.0415193682,11.202915981,0.0117246144,0.0059501474,0.0301693498,-0.093298429,0.0357614548,0.1837484687,1.0,-0.080445026,2.1756207192,-0.045983087,1.0,11.228408379,1.2654886562,0.0,0.0425531901,0.0336640125,0.0413745238,0.6477315205,3.1592534982,9.3158647e-08,1.6209302e-08,1.8306584392,3.351310321,-0.255472606,0.0972304958,0.5942857184,0.4372136824,0.0416666666666667,0.0,-0.1379310344827586,-0.1666666666666666,0.0,-0.2424242424242424,-0.2857142857142857,-0.1935483870967742,-0.3055555555555556,-0.3589743589743589,-0.2647058823529411,-0.2857142857142857,-0.3055555555555556,-0.2857142857142857,-0.2647058823529411,-0.375,-0.4791666666666666,-0.537037037037037,-0.5192307692307692,-0.4897959183673469,-0.1379310344827586,-0.2424242424242424,-0.1379310344827586,0.25,0.25,0.4705882352941177,0.3888888888888888,0.3888888888888888,1.5,1.5,1.7777777777777777,0.5625,0.6666666666666667,1.0833333333333337,1.5,1.0833333333333337,1.272727272727273,1.0833333333333337,0.6666666666666667,0.5625,0.4705882352941177,0.25,0.1904761904761904,0.0869565217391303,0.3888888888888888,0.7857142857142858,0.9230769230769232,0.9230769230769232
32440,0.6044693052,0.0873441823,-2.466383112,0.028981405,0.9163247898,2.9849441906,0.0825815039,0.8249982985,0.0795000868,0.0702498643,10.0,0.0365450677,0.067357513,0.1719442994,0.0208501082,0.0336919939,0.102121182,0.0765618265,0.1374232131,0.5687683807,0.0,2.2467801338,1.2369080567,38.02919708,6.0479225529,0.1361956455,0.0,0.0,1.0,0.0,0.0,2.1357145763,5.0,-0.060115721,-0.057589546,0.0338055732,-3.831907131,0.3973319521,-495.507723,0.0362474485,11.503449459,0.0020889701,0.0128184507,0.0304353601,0.0350065742,0.0593215862,-0.004067736,0.0,-0.003258668,0.425413403,-0.026622517,3.0,10.62967654,0.3660123708,0.0,0.0344827585,0.0161268907,0.0210478234,0.7734365269,4.324774371,6.0805989e-08,4.1964819e-08,0.8965159133,0.8037407828,0.0916920337,0.0439106597,-0.527123523,0.2978315734,0.0869565217391303,0.0714285714285714,0.3157894736842106,0.1811023622047243,0.3157894736842106,0.2605042016806722,0.3274336283185841,0.2931034482758621,0.2931034482758621,0.1999999999999999,0.1194029850746267,0.056338028169014,0.0869565217391303,0.1538461538461537,0.25,0.3043478260869565,0.4705882352941177,0.3888888888888888,0.5,0.5151515151515151,0.3157894736842106,0.3513513513513513,0.5151515151515151,0.5463917525773196,0.5957446808510638,0.8987341772151898,1.34375,1.272727272727273,1.459016393442623,1.34375,1.5,1.2058823529411766,1.542372881355932,1.5862068965517242,1.6315789473684212,1.459016393442623,1.5,1.8301886792452828,2.061224489795918,1.5862068965517242,1.2388059701492535,1.0547945205479454,0.948051948051948,1.0270270270270272,1.112676056338028,0.948051948051948,0.3513513513513513,0.1811023622047243
21274,0.7003410164,0.1396762985,-1.572388771,0.0406359627,1.1034244643,3.2952555304,0.3286761184,0.3182403652,0.0166625218,0.4636267008,10.0,-0.005100856,0.0729166667,0.1520812445,0.0067227648,-0.035389469,0.144558616,0.1180919792,0.2016105145,0.6079506817,0.0,2.2479683632,1.2464335727,9.3080889685,9.4243873502,0.2123523414,0.0,0.0,0.0,1.0,0.0,0.715894271,1.0,-0.065900156,-0.210238053,-0.015082992,-0.126576912,-0.429182825,-71.53946977,0.0949905957,13.670007794,-0.005332338,0.0191315072,0.0495984134,0.1545099322,0.1901413226,0.0020348181,0.0,-0.007004608,0.4106403494,0.0177737102,6.0,13.543641793,0.66485482,0.0,0.0290456433,0.0136422952,0.0186723228,0.5956273217,1.2528213364,9.5831985e-09,4.8367681e-08,1.0736713127,1.1527700876,0.2389373889,0.0440251611,-0.045398928,0.2236423152,0.0533980582524271,-0.03125,0.0235849056603774,-0.0440528634361233,0.0483091787439613,0.0432692307692308,0.1542553191489362,0.1302083333333332,0.2191011235955056,0.1729729729729729,0.1729729729729729,0.1185567010309278,-0.1142857142857143,-0.0045871559633027,-0.0606060606060605,0.0187793427230047,-0.5460251046025104,-0.5745098039215686,-0.5220264317180616,-0.5580448065173116,-0.5068181818181818,-0.4435897435897435,-0.4745762711864406,-0.4378238341968912,-0.4166666666666666,-0.3541666666666666,-0.3260869565217391,-0.2668918918918919,-0.132,-0.0958333333333333,0.0046296296296295,0.0637254901960784,0.1302083333333332,0.0904522613065326,0.0235849056603774,-0.0225225225225225,0.0849999999999999,-0.0482456140350877,-0.1902985074626866,0.1923076923076923,0.095959595959596,-0.0091324200913242,0.0235849056603774,0.0585365853658537,-0.0225225225225225,0.1185567010309278,0.160427807486631,-0.0355555555555555
32459,0.8317129433,0.1033521643,-3.177606994,0.0413408657,0.5343714864,2.8378328485,0.1010577081,0.7613032279,0.1113881962,0.1174463245,10.0,0.0378736502,0.0829931973,0.1470345737,0.026905785,0.0730699452,0.0985915493,0.0849454705,0.0907793829,0.5304571699,0.0,2.227093207,1.2076421801,43.475,8.2735652691,0.284985227,0.0,0.0,1.0,0.0,0.0,1.2101391118,5.0,-0.057930598,-0.041953861,0.2610492113,-4.065861994,-0.314620322,-558.6013207,0.0362474485,10.314313267,0.0093166,0.0231783317,0.0406507483,0.1029101978,0.0477825892,-0.000275418,2.0,0.0074794329,2.4606542882,0.0747023802,4.0,9.240578555,0.2899415641,0.0,0.0329670347,0.0179113602,0.0211286938,0.8291094746,1.2391584237,7.2718205e-07,7.9456544e-08,0.9540505548,0.9102124611,-0.01297869,0.0496813253,-0.627891873,0.2978315734,0.0731707317073171,0.1,0.0114942528735633,0.0864197530864196,0.1733333333333333,0.0352941176470589,-0.0638297872340425,-0.0833333333333333,-0.1698113207547169,-0.0222222222222222,-0.1020408163265306,-0.1020408163265306,-0.1538461538461538,-0.1926605504587155,-0.2072072072072072,-0.2786885245901639,-0.3576642335766423,-0.3972602739726028,-0.2542372881355932,-0.2072072072072072,-0.1698113207547169,-0.0736842105263158,0.0114942528735633,0.1,0.0602409638554217,0.0731707317073171,0.2941176470588236,0.1282051282051282,0.0114942528735633,0.0232558139534884,0.0602409638554217,-0.0329670329670329,0.0476190476190476,0.2394366197183097,-0.0434782608695651,-0.053763440860215,-0.0833333333333333,-0.1538461538461538,-0.0833333333333333,-0.2280701754385965,-0.1372549019607842,-0.0736842105263158,-0.0736842105263158,-0.1851851851851852,-0.0736842105263158,0.0,0.0,-0.0434782608695651
54770,0.8358604565,0.1507143808,-4.317206844,0.0248821195,0.4338174735,2.1629208251,0.2939655331,0.5774344804,0.0897346854,0.2539880705,10.0,0.0953469779,0.3295238095,0.4163684572,0.1837363746,0.1458524418,0.1748518432,0.2428336502,0.315735801,0.5877741221,0.0,2.9348216106,1.8234658512,47.381340342,4.5149948035,0.5368176503,0.0,0.0,1.0,0.0,0.0,0.8778150229,6.0,0.0223937959,-0.702042671,-0.355734839,0.2652568925,1.0048398985,72.267010479,0.0667835165,12.187144636,-0.010381526,0.014234718,0.0204065809,-0.022531677,0.0477789789,-0.016875969,0.0,-0.011333194,0.9332956473,-0.010026946,4.0,10.114720453,0.23507431,0.0,0.0459183678,0.0180229827,0.0154363723,1.1553115201,2.11793773,8.571937e-08,5.3333773e-08,0.7009180411,0.4912861003,0.2461189518,0.0439032654,-0.018667314,0.161295017,-0.0594594594594594,0.0,0.0235294117647058,-0.0224719101123596,-0.0439560439560439,0.0235294117647058,-0.0491803278688525,-0.09375,-0.0491803278688525,-0.1386138613861386,-0.1792452830188678,-0.2897959183673469,-0.25,-0.1553398058252427,-0.1256281407035175,-0.09375,-0.13,-0.1428571428571429,-0.3307692307692308,-0.3255813953488372,-0.1634615384615384,-0.0543478260869565,0.0057803468208093,0.0609756097560976,0.2428571428571428,0.0545454545454544,0.0545454545454544,0.144736842105263,0.0419161676646706,0.0116279069767442,0.2428571428571428,0.288888888888889,0.4262295081967213,0.2608695652173913,0.183673469387755,0.1917808219178083,0.1225806451612903,0.1298701298701299,0.1523178807947018,0.1298701298701299,-0.09375,-0.2018348623853211,-0.1512195121951219,-0.2090909090909091,-0.1212121212121212,0.0419161676646706,-0.0169491525423728,-0.1212121212121212
