firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47
66229.0,-0.022336712,-0.00681658,-0.025841092,-0.0604085,0.0189804545,0.0044932928,0.0,-0.066771774,-0.811676083,-0.046634615,-0.0588235294117647,-0.0588235294117647,-0.0857142857142857,-0.1111111111111111,-0.1578947368421053,-0.1578947368421053,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0857142857142857,-0.0303030303030302,-0.0588235294117647,-0.1351351351351351,-0.0588235294117647,-0.1794871794871795,-0.2558139534883721,-0.2727272727272727,-0.0857142857142857,-0.0857142857142857,-0.1351351351351351,-0.1111111111111111,-0.1351351351351351,-0.1111111111111111,-0.1578947368421053,-0.1578947368421053,-0.2380952380952381,-0.2888888888888888,-0.1578947368421053,-0.2558139534883721,-0.2195121951219512,-0.2558139534883721,-0.3333333333333333,-0.1999999999999999,-0.1794871794871795,-0.1999999999999999,0.032258064516129,0.032258064516129,0.3913043478260869,0.1851851851851851,0.3333333333333332,0.4545454545454546,0.3913043478260869,0.3913043478260869,0.4545454545454546,0.3333333333333332,0.2307692307692308,0.1851851851851851
47730.0,0.0025666619,0.0110711102,0.0311507684,0.1075622972,0.0149989569,-0.001462774,1.0,0.003756689,0.5118291979,-0.017145915,0.0260223048327137,0.1845493562231759,0.1645569620253164,0.248868778280543,0.3398058252427185,0.2602739726027396,0.2321428571428572,0.3080568720379146,0.3663366336633664,0.3869346733668342,0.4153846153846154,0.4526315789473685,0.5681818181818181,0.7037037037037037,0.7250000000000001,0.7692307692307692,1.0444444444444445,0.9574468085106382,0.3529411764705883,0.3799999999999999,0.4526315789473685,0.3799999999999999,0.3799999999999999,0.393939393939394,0.3269230769230768,0.4153846153846154,0.4526315789473685,0.6140350877192982,0.5248618784530388,0.4680851063829787,0.4153846153846154,0.3529411764705883,0.3142857142857143,0.3463414634146342,0.3463414634146342,0.283720930232558,0.4081632653061224,0.5771428571428572,0.5593220338983051,0.3799999999999999,0.4680851063829787,0.5,0.3799999999999999,0.2545454545454546,0.205240174672489,0.2897196261682242,0.3080568720379146
13777.0,0.0067643156,0.0465381164,0.0654467204,0.0306626963,0.5310811807,-0.044386091,0.0,0.0004188483,1.4391193369,0.0289855078,0.21656050955414,0.3263888888888888,0.3356643356643356,0.4580152671755726,0.5039370078740157,0.7363636363636363,0.5528455284552845,0.578512396694215,0.891089108910891,0.6754385964912282,0.819047619047619,0.7850467289719627,0.9292929292929292,0.9895833333333331,1.3580246913580245,1.6164383561643834,1.984375,1.7285714285714286,0.7850467289719627,0.3741007194244603,0.528,0.5916666666666666,0.5655737704918034,0.4044117647058822,-0.0728155339805824,0.0494505494505495,0.0730337078651686,0.4580152671755726,0.578512396694215,0.6608695652173913,0.91,0.8365384615384615,1.1222222222222222,0.819047619047619,0.9690721649484536,1.2209302325581397,1.2738095238095235,1.5810810810810811,0.7053571428571428,0.91,1.1222222222222222,1.5810810810810811,1.329268292682927,0.8365384615384615,0.7053571428571428,0.91,0.9489795918367347
44652.0,0.0014238806,0.0030690039,0.0192368389,0.8584471911,0.0077843712,-0.06474336,1.0,1.93159e-05,0.123514907,0.0039840639,0.0757575757575756,0.087527352297593,0.0780911062906724,0.0734341252699783,0.1019955654101996,0.0354166666666666,0.0971302428256071,0.2332506203473945,0.2456140350877194,0.2004830917874396,0.2271604938271605,0.022633744855967,-0.002008032128514,0.0485232067510548,0.1585081585081584,0.2301980198019801,0.3505434782608696,0.0665236051502145,-0.1716666666666666,-0.2377300613496932,-0.2282608695652174,-0.1518771331058021,-0.0813308687615527,-0.0847145488029466,-0.0551330798479087,0.0311203319502073,-0.0138888888888888,0.1425287356321838,0.0899122807017542,0.0642398286937901,0.1347031963470319,0.002016129032258,-0.002008032128514,-0.1125,-0.0423892100192678,0.0804347826086957,0.0397489539748954,-0.0330739299610894,-0.0368217054263565,-0.0405405405405405,-0.0368217054263565,0.0081135902636917,0.0923076923076922,0.0688172043010753,0.0311203319502073,-0.0692883895131085,0.022633744855967
44548.0,-0.008128791,-0.007724586,-0.027361215,1.0217394926,0.0067418702,-0.249835909,0.0,-0.01375,1.6322026232,-0.038228439,0.0491803278688525,0.0158730158730158,0.0756302521008402,0.1428571428571428,0.1636363636363635,0.0578512396694215,0.0847457627118644,-0.1111111111111111,-0.044776119402985,0.0847457627118644,0.1228070175438595,0.0158730158730158,0.032258064516129,0.0666666666666666,0.1962616822429905,0.5421686746987953,0.5609756097560976,0.4065934065934067,-0.072463768115942,-0.3567839195979899,-0.3846153846153846,-0.3263157894736842,-0.3005464480874317,-0.2727272727272727,-0.308108108108108,-0.4181818181818182,-0.2685714285714285,-0.3227513227513228,-0.3263157894736842,-0.3333333333333333,-0.2685714285714285,-0.3694581280788177,-0.3535353535353535,-0.5205992509363295,-0.4900398406374502,-0.4666666666666667,-0.4710743801652892,-0.4336283185840708,-0.3694581280788177,-0.3694581280788177,-0.36318407960199,-0.6473829201101928,-0.6179104477611941,-0.6394366197183099,-0.6363636363636364,-0.6683937823834196,-0.6434540389972145
38746.0,0.0001592503,0.0009583345,0.0025867067,0.0774509027,0.0221517999,-0.083915901,1.0,0.0007685527,21.27442969,-0.077403422,-0.0869565217391304,-0.0869565217391304,-0.0999999999999999,0.0161290322580645,0.0161290322580645,-0.136986301369863,-0.0307692307692307,0.0677966101694915,0.05,0.0161290322580645,-0.0597014925373133,-0.2025316455696202,-0.16,-0.1126760563380281,-0.0999999999999999,-0.2025316455696202,0.1052631578947369,-0.1710526315789473,-0.5039370078740157,-0.5,-0.4705882352941176,-0.3762376237623762,-0.3571428571428571,-0.4,-0.4473684210526315,-0.4836065573770491,-0.4112149532710281,-0.3823529411764705,-0.631578947368421,-0.6294117647058823,-0.6086956521739131,-0.6865671641791045,-0.7,-0.749003984063745,-0.7683823529411764,-0.7319148936170212,-0.7364016736401673,-0.685,-0.6612903225806452,-0.6612903225806452,-0.5800000000000001,-0.6519337016574586,-0.631578947368421,-0.6181818181818182,-0.6420454545454546,-0.5909090909090908,-0.5855263157894737
60871.0,-0.001125751,0.0226789179,0.0289615261,0.009823474,0.0598425573,0.0227307264,1.0,0.0004255321,2.2301436417,0.0240660487,0.146341463414634,0.0,-0.0408163265306122,-0.0408163265306122,0.0681818181818181,0.0681818181818181,0.0217391304347827,-0.0208333333333333,-0.168141592920354,-0.2166666666666666,-0.2100840336134454,-0.1607142857142857,-0.1047619047619047,-0.0784313725490196,0.0561797752808987,0.0444444444444445,0.2207792207792207,-0.1132075471698113,-0.3896103896103896,-0.4437869822485207,-0.4777777777777777,-0.3974358974358974,-0.4566473988439307,-0.4470588235294117,-0.3974358974358974,-0.426829268292683,-0.3856209150326797,-0.248,-0.2419354838709677,-0.3138686131386861,-0.3237410071942446,-0.3517241379310345,-0.3605442176870748,-0.3561643835616438,-0.4719101123595506,-0.5052631578947369,-0.5648148148148149,-0.6016949152542372,-0.5436893203883495,-0.5545023696682465,-0.5129533678756477,-0.419753086419753,-0.419753086419753,-0.4719101123595506,-0.5026455026455027,-0.4233128834355828,-0.4659090909090909
14198.0,-0.011056633,0.0136901509,0.0173769633,0.0075359156,0.3068078922,-0.000988632,0.0,-0.022120386,1.0311560244,-0.046323529,0.0416666666666667,0.056338028169014,0.0,0.1029411764705883,0.4423076923076923,0.2931034482758621,0.3392857142857142,0.2931034482758621,0.2931034482758621,0.2295081967213115,0.4423076923076923,0.25,0.3157894736842106,0.3392857142857142,0.271186440677966,0.5957446808510638,0.5,0.3157894736842106,-0.0963855421686746,-0.21875,-0.2346938775510204,-0.1176470588235294,-0.1379310344827586,-0.21875,-0.1935483870967742,-0.1847826086956522,-0.1379310344827586,-0.127906976744186,-0.2021276595744681,-0.0963855421686746,-0.2424242424242424,-0.2346938775510204,-0.1379310344827586,-0.2424242424242424,-0.2424242424242424,-0.25,-0.3055555555555556,-0.2924528301886793,-0.3421052631578947,-0.375,-0.2718446601941747,-0.2424242424242424,-0.21875,-0.3478260869565217,-0.364406779661017,-0.2268041237113401,-0.3243243243243243
14331.0,-0.009010082,0.0058130699,0.0066736456,0.0156954887,0.164116095,0.0277960358,0.0,-0.008421053,1.1809937353,-0.087548139,0.1875,0.3571428571428572,0.2258064516129032,0.2258064516129032,0.3818181818181818,0.1875,0.2258064516129032,0.1176470588235294,0.0270270270270269,0.0704225352112675,0.0555555555555555,-0.1058823529411764,-0.073170731707317,-0.1162790697674418,-0.073170731707317,0.0857142857142856,0.2258064516129032,0.0857142857142856,-0.3090909090909091,-0.3214285714285714,-0.40625,-0.40625,-0.3968253968253968,-0.3333333333333333,-0.327433628318584,-0.3770491803278688,-0.0256410256410256,0.0270270270270269,0.1176470588235294,0.1176470588235294,0.0555555555555555,0.0704225352112675,-0.0129870129870129,-0.1058823529411764,-0.1739130434782608,0.1176470588235294,0.1176470588235294,0.1692307692307693,0.1875,0.3818181818181818,0.4339622641509433,0.4615384615384614,0.6521739130434783,0.4074074074074074,0.3818181818181818,0.52,1.0
45583.0,0.0005010112,0.0206713242,0.0321550711,0.0411822593,0.0096045018,0.0554332417,1.0,0.0021052632,-0.110900474,0.037127648,0.0160427807486631,0.0052910052910053,0.0326086956521738,0.0674157303370786,0.1875,0.0795454545454545,0.0857142857142856,0.0734463276836159,-0.0686274509803921,-0.1037735849056603,-0.0686274509803921,-0.107981220657277,-0.0206185567010309,0.0052910052910053,0.0555555555555555,0.0919540229885058,0.1801242236024844,0.0555555555555555,-0.2338709677419355,-0.2307692307692307,-0.147982062780269,-0.128440366972477,-0.0952380952380952,-0.1037735849056603,-0.128440366972477,-0.1203703703703703,-0.1203703703703703,-0.0104166666666666,-0.05,-0.073170731707317,-0.0104166666666666,-0.05,-0.1037735849056603,-0.1949152542372881,-0.1244239631336405,-0.1203703703703703,-0.1203703703703703,-0.1441441441441441,-0.1739130434782608,-0.1203703703703703,-0.1121495327102803,-0.073170731707317,0.0052910052910053,-0.0776699029126213,-0.107981220657277,-0.0206185567010309,0.0326086956521738
14702.0,0.0094150851,0.0385652262,0.0644977433,0.0898965645,0.2754067134,0.0955486864,1.0,0.0001081081,1.0174072449,0.060506152,0.168421052631579,0.1808510638297873,0.0673076923076922,0.247191011235955,0.510204081632653,0.247191011235955,0.0183486238532109,-0.0176991150442478,-0.097560975609756,-0.1956521739130434,-0.0263157894736841,-0.0431034482758621,0.0882352941176469,0.0571428571428571,0.5,0.4230769230769231,0.9137931034482758,0.7903225806451613,-0.0512820512820513,-0.0901639344262295,0.1935483870967742,0.4050632911392404,0.1999999999999999,0.2065217391304348,0.6323529411764706,0.6818181818181819,1.0943396226415096,1.9210526315789476,1.8461538461538465,1.707317073170732,1.9210526315789476,1.5813953488372094,2.0,1.4130434782608696,0.9137931034482758,-0.1259842519685039,0.0183486238532109,-0.0512820512820513,0.1808510638297873,0.3373493975903614,0.2197802197802199,0.3874999999999999,0.4605263157894737,0.2613636363636364,0.1100000000000001,0.3214285714285714,0.0882352941176469
15537.0,-0.003962862,0.0177455636,0.026007326,0.0063839495,0.117793488,-0.091709817,0.0,-0.003432558,0.9252791997,0.000140056,0.1780821917808219,0.162162162162162,0.0749999999999999,-0.0227272727272727,0.2285714285714286,-0.0444444444444444,0.0617283950617284,0.0617283950617284,-0.2773109243697479,-0.2456140350877192,-0.1134020618556701,-0.0947368421052631,-0.14,0.162162162162162,0.0886075949367088,0.036144578313253,0.3650793650793651,0.131578947368421,-0.0851063829787234,-0.0947368421052631,-0.1041666666666666,0.036144578313253,0.0617283950617284,0.1466666666666667,0.2647058823529411,0.0749999999999999,0.036144578313253,0.3870967741935485,0.1944444444444444,0.162162162162162,0.162162162162162,0.4098360655737705,0.2285714285714286,0.0749999999999999,-0.0114942528735632,-0.0444444444444444,-0.0652173913043477,-0.1730769230769231,0.131578947368421,0.0617283950617284,0.323076923076923,0.2112676056338027,0.0886075949367088,0.048780487804878,0.1466666666666667,0.0617283950617284,0.0886075949367088
68830.0,-0.004433555,-0.006194087,-0.011565197,-0.283210273,0.0662787908,-0.022889601,0.0,-0.00266,-0.350826045,-0.088286225,-0.1304347826086956,-0.2592592592592593,-0.0697674418604651,-0.1304347826086956,0.0526315789473683,-0.2307692307692307,-0.3548387096774194,0.0810810810810811,0.1111111111111111,0.0526315789473683,-0.024390243902439,-0.1111111111111111,0.1428571428571428,0.2121212121212121,0.1428571428571428,0.2903225806451612,0.4285714285714286,0.1764705882352941,-0.1999999999999999,-0.2307692307692307,-0.2857142857142857,-0.2452830188679244,-0.1999999999999999,-0.1666666666666666,-0.3333333333333333,-0.3548387096774194,-0.1999999999999999,-0.3548387096774194,-0.4029850746268657,-0.4117647058823529,-0.452054794520548,-0.5555555555555556,-0.5833333333333333,-0.6261682242990654,-0.5652173913043479,-0.5604395604395604,-0.7849462365591398,-0.786096256684492,-0.7333333333333334,-0.7530864197530864,-0.7333333333333334,-0.708029197080292,-0.6581196581196581,-0.6330275229357798,-0.6363636363636364,-0.6850393700787402,-0.7938144329896908
16003.0,0.0,-0.050798009,-0.116489571,0.0417329797,0.2702985856,0.0539511629,1.0,1.3877984085,-0.885920715,0.0,-0.25,-0.25,-0.25,-0.4545454545454546,0.0,-0.4,-0.4,-0.6666666666666667,-0.8235294117647058,-0.8125,-0.8125,-0.8,-0.8,-0.8125,-0.7857142857142857,-0.8333333333333334,-0.8421052631578947,-0.8,-0.9230769230769232,-0.925925925925926,-0.88,-0.8928571428571429,-0.9032258064516128,-0.9,-0.896551724137931,-0.9117647058823528,-0.9166666666666666,-0.90625,-0.9166666666666666,-0.9189189189189187,-0.9210526315789472,-0.8846153846153846,-0.9,-0.9117647058823528,-0.90625,-0.9117647058823528,-0.9189189189189187,-0.9166666666666666,-0.9210526315789472,-0.9347826086956522,-0.9285714285714286,-0.9347826086956522,-0.953125,-0.9545454545454546,-0.9583333333333334,-0.9558823529411764,-0.9558823529411764
16185.0,0.0023994516,0.0270834169,0.0463280714,0.0142897739,0.7286257513,-0.001025238,0.0,0.0057104968,17.491955083,0.0071428572,0.1333333333333333,0.108695652173913,0.02,0.3076923076923077,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.7,0.59375,0.59375,0.7,0.5,0.59375,0.5,1.2173913043478262,1.3181818181818183,1.3181818181818183,0.9615384615384616,1.04,0.8214285714285714,0.9615384615384616,0.8214285714285714,0.8214285714285714,0.9615384615384616,0.6451612903225807,0.59375,0.4166666666666667,0.7,0.59375,0.59375,0.5454545454545454,0.4571428571428571,0.3783783783783783,0.3076923076923077,-0.0097087378640776,-0.0377358490566037,0.2749999999999999,0.1333333333333333,-0.0555555555555555,0.02,-0.0727272727272727,0.59375,0.4571428571428571,0.3421052631578947,0.2749999999999999,0.3783783783783783,0.7586206896551724
63095.0,-0.002524396,-0.010711211,-0.047597184,-0.440498269,0.0224947337,-0.005361906,0.0,-0.111601648,2.4496402878,-0.035959973,0.048780487804878,0.0238095238095237,0.0,0.0,0.048780487804878,0.0238095238095237,-0.0444444444444444,-0.0851063829787234,-0.2586206896551724,-0.2181818181818181,-0.2037037037037037,-0.1886792452830188,-0.0851063829787234,-0.0227272727272727,-0.0444444444444444,0.048780487804878,0.2647058823529411,0.0749999999999999,-0.2586206896551724,-0.3174603174603174,-0.3064516129032257,-0.3064516129032257,-0.5168539325842696,-0.5376344086021505,-0.5425531914893618,-0.5520833333333333,-0.5168539325842696,-0.5612244897959184,-0.5784313725490196,-0.5520833333333333,-0.4487179487179487,-0.3857142857142857,-0.4027777777777778,-0.4266666666666666,-0.4556962025316455,-0.4556962025316455,-0.4487179487179487,-0.3857142857142857,-0.3768115942028985,-0.3676470588235294,-0.410958904109589,-0.328125,-0.328125,-0.3943661971830986,-0.3676470588235294,-0.3857142857142857,-0.3676470588235294
17057.0,0.0113834984,0.0067348134,0.0274731241,0.1576791809,0.136303578,0.0171358292,2.0,-0.01894198,1.3671220922,0.0970653389,0.1764705882352941,0.0526315789473683,0.0256410256410255,0.0526315789473683,0.0526315789473683,-0.1999999999999999,-0.1304347826086956,-0.0476190476190476,-0.0476190476190476,-0.1999999999999999,-0.0909090909090909,0.0526315789473683,-0.0476190476190476,0.0810810810810811,0.0526315789473683,0.0526315789473683,0.1764705882352941,0.1764705882352941,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.2307692307692307,-0.3333333333333333,-0.375,-0.3333333333333333,-0.3333333333333333,-0.3548387096774194,-0.3333333333333333,-0.4285714285714286,-0.3220338983050848,-0.3333333333333333,-0.2857142857142857,-0.3939393939393939,-0.5,-0.4736842105263158,-0.5454545454545454,-0.5,-0.4871794871794872,-0.5121951219512195,-0.5,-0.5698924731182795,-0.5555555555555556,-0.6,-0.5238095238095238,-0.4871794871794872,-0.4444444444444444
