firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,roaq,roeq,rsup,cash,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
47538,0.7043501992,0.1333551662,0.2056382096,0.0278805742,0.6598329785,1.4928879428,0.1908290974,0.0142027009,0.4832489287,0.0066428206,-0.028949651,0.0484471372,8.0,0.0276248882,0.0,0.0781772312,0.1193885955,-0.003724887,0.1287147218,0.2890003396,0.0443773536,0.0582581598,0.6190851112,0.0,5.1303496868,0.1466290114,3.258611691,0.0943292485,4.3661324309,7.4219038315,0.2664927867,0.0,0.0,1.0,0.0,0.0,0.9106117763,4.0,-0.071091105,0.0028835758,-0.003426866,-0.527440357,-1.125738087,0.5045016271,-0.514061355,-48.99766528,0.0374117784,10.958618063,0.0202861181,0.0394860166,-0.087487284,0.2997309856,2.0,-0.013683163,0.0489427424,4.0,8.7325061636,0.0588934148,0.0,0.0175438598,0.0091888653,0.006647746,0.6236687296,0.1225646533,9.4994396e-07,6.3913050271,0.5761031456,0.3318948343,-0.281160307,0.0381009427,0.1277637851,0.5073471901,-0.0808080808080807,-0.1291866028708134,0.0055248618784531,0.0282485875706215,0.0340909090909091,-0.021505376344086,-0.0618556701030927,-0.125,-0.2601626016260162,-0.1875,-0.1291866028708134,-0.1333333333333333,-0.1764705882352941,-0.2121212121212121,-0.2352941176470588,-0.1612903225806451,-0.1165048543689319,0.0282485875706215,0.1666666666666667,0.1895424836601307,0.1518987341772151,0.2133333333333333,0.1973684210526316,0.2297297297297298,0.3,0.3999999999999999,0.5689655172413792,0.4108527131782946,0.421875,0.1973684210526316,0.1973684210526316,0.0833333333333332,0.04,0.0705882352941176,0.04,0.0055248618784531,0.0769230769230768,0.0282485875706215,0.1666666666666667,0.3481481481481481,0.6396396396396395,0.766990291262136,0.5826086956521739,0.5964912280701755,0.6106194690265487,0.6396396396396395,0.3382352941176469,0.5555555555555556
48063,0.4782749326,-0.153602875,-8.4859375,0.0,2.2786702606,4.0420485175,-0.088880275,-0.081403425,0.3604358759,-0.00246471,-0.03895474,-0.19047619,8.0,-0.023417508,-0.34375,-0.036907005,-0.045247119,-0.079617797,0.3249830738,1.4774260776,-0.095437672,-0.241104015,0.3282642351,0.0,1.0171115295,-0.040618438,0.4080186067,-0.075802888,25.104910714,11.344563244,-0.05122973,0.0,0.0,1.0,0.0,0.0,1.3711222628,1.0,-0.051032948,0.0251908422,-0.566961958,-1.044195989,-1.004872207,-0.892341821,0.4171693389,-111.6718995,0.1539018468,10.503216512,-0.033478223,-0.186544343,0.0480143756,0.0584002503,0.0,-0.093513028,0.2221946195,0.0,10.212019498,1.7948260482,0.0,0.1228070185,0.0353095419,0.0402770879,0.7208274189,9.3136160484,7.8418967e-08,8.5636022e-09,1.8086881486,3.2713528189,-0.097500229,0.0866334685,1.2927535426,0.9850377939,0.1904761904761904,0.1363636363636364,0.25,0.0416666666666667,0.6666666666666667,0.5625,0.3157894736842106,0.25,0.0416666666666667,-0.0384615384615384,0.25,0.0416666666666667,-0.1071428571428571,-0.1379310344827586,-0.1935483870967742,-0.1071428571428571,-0.3055555555555556,-0.1666666666666666,0.1363636363636364,0.3888888888888888,0.3888888888888888,0.0869565217391303,0.0416666666666667,0.25,0.3888888888888888,0.5625,0.5625,0.7857142857142858,0.7857142857142858,0.3888888888888888,0.3888888888888888,0.5625,0.4705882352941177,0.5625,0.4705882352941177,0.3888888888888888,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.4705882352941177,0.3157894736842106,0.4705882352941177,0.25,0.4705882352941177,0.4705882352941177,0.25,-0.1071428571428571,-0.21875
34331,1.88289228,0.118884811,-12.92200855,0.0516129032,2.0947009207,6.8147575816,0.0763804097,0.5895430218,0.6434746809,0.0,2.0502550255,-1.204610135,8.0,0.2836041359,0.4117647059,0.5235265667,0.5747882397,-0.255475293,0.1110009911,-0.051299222,0.6462330177,0.0370517476,0.5660287231,0.0,2.3522560797,-0.423564365,0.5516407852,-0.687587907,37.692307692,13.853403141,0.135264269,0.0,0.0,1.0,0.0,0.0,0.8008965048,1.0,-0.013190397,0.2217166805,0.4119580979,0.3285881352,-1.256765836,-0.051879232,-1.243619592,-49.9438671,0.072066437,9.3439147324,0.0051282051,0.0108332877,-0.154910957,0.0651041069,2.0,-0.042429427,0.0001543211,0.0,7.6036486852,0.1161676647,0.0,0.036649216,0.0127035834,0.0148273779,1.1939775051,0.7100311629,2.9481609e-06,11.869565435,0.1244123698,0.0154784378,1.0068502051,0.0310277263,0.5294687867,0.6030084786,-0.072289156626506,-0.0609756097560976,-0.1720430107526881,-0.1894736842105263,-0.2222222222222222,-0.2222222222222222,-0.2376237623762376,-0.1630434782608695,-0.1149425287356321,-0.125,-0.1149425287356321,-0.1348314606741573,-0.1149425287356321,-0.1808510638297872,-0.1979166666666666,-0.0941176470588235,-0.1046511627906976,-0.1046511627906976,-0.1149425287356321,-0.0941176470588235,-0.125,-0.1808510638297872,-0.1979166666666666,-0.1720430107526881,-0.0493827160493827,0.0405405405405405,0.0405405405405405,0.0266666666666666,-0.0374999999999999,-0.1444444444444445,-0.1046511627906976,-0.0374999999999999,-0.1149425287356321,-0.1149425287356321,-0.1444444444444445,-0.1538461538461538,-0.1149425287356321,-0.1894736842105263,-0.1979166666666666,-0.1979166666666666,-0.2803738317757009,-0.0374999999999999,-0.0374999999999999,0.0845070422535212,0.0694444444444444,-0.0128205128205127,-0.072289156626506,-0.1046511627906976
45612,1.8856986601,-1.328127932,-99.56785714,0.0,7.7715535763,17.159107778,-0.10336954,-0.153068216,0.192205443,-0.004897959,-0.042617902,-0.418141334,8.0,-0.083930612,-0.25,-0.007106691,0.1784685129,-0.279174604,0.1340732737,-0.017280121,-0.105818511,-0.425989346,0.5623185231,0.0,0.9240765423,-0.505511375,0.4173172125,-0.515041111,224.11020408,6.697609173,-0.116672895,0.0,0.0,1.0,0.0,0.0,0.4181887367,2.0,-0.025816151,0.2519344421,-0.3694976,-53.62000421,2.3525323368,-0.115111081,3.3753338332,-194.5276712,0.0459337256,8.0708670255,-0.020225228,-0.103579715,-2.358415989,0.0189742692,2.0,-0.491174954,0.0,1.0,6.9829787002,0.2491112934,0.0,0.0500000007,0.0465558892,0.0386872276,1.0034716053,0.7644534804,2.74456e-05,6.3913044781,0.688063653,0.4734315905,-0.592947251,0.0930133715,0.7181818259,0.7322573698,-0.0833333333333333,-0.3125,-0.4761904761904761,-0.5,-0.5,-0.5769230769230769,-0.6333333333333333,-0.56,-0.6206896551724138,-0.6333333333333333,-0.5769230769230769,-0.56,-0.5925925925925926,-0.6071428571428572,-0.6206896551724138,-0.6206896551724138,-0.5769230769230769,-0.5217391304347826,-0.5416666666666667,-0.5769230769230769,-0.6071428571428572,-0.6764705882352942,-0.6071428571428572,-0.6333333333333333,-0.6451612903225806,-0.5769230769230769,-0.56,-0.5769230769230769,-0.6333333333333333,-0.6666666666666667,-0.717948717948718,-0.65625,-0.725,-0.7105263157894737,-0.75,-0.78,-0.7659574468085106,-0.7843137254901961,-0.7924528301886793,-0.8,-0.7659574468085106,-0.725,-0.75,-0.7380952380952381,-0.7317073170731707,-0.6857142857142857,-0.7708333333333334,-0.7924528301886793
52337,0.658278884,0.1096094678,-0.275784448,0.02694455,1.087111704,1.6587062047,0.1059185539,0.3869719434,0.199258326,0.0473533875,0.5347486456,0.0401363802,8.0,0.0133337132,0.4219858156,0.2923273202,0.0192863274,-0.04715548,0.0444189036,0.0513397392,0.2589968611,0.201246843,0.576450038,0.0,2.03033518,0.0179521965,1.8173504364,0.0098308746,7.5422772199,5.1958781706,0.1708295129,0.0,0.0,0.0,1.0,0.0,0.3293978466,3.0,0.0128578446,-0.166388987,0.0621728067,0.0648372456,-1.372879046,-0.117910544,-0.156625496,518.92048833,0.1301309144,14.383764642,0.0163340243,0.0430053174,0.1384030505,0.0390655561,0.0,0.0048777277,0.0075342916,3.0,13.756121555,0.7416241663,0.0,0.057915058,0.0247269156,0.0311054404,0.642459465,5.0796452769,2.7066056e-09,1.5183082e-08,1.6778245035,2.8150950644,0.026529867,0.040067241,0.328600978,1.2572468901,0.3025210084033614,0.3362068965517242,0.3247863247863247,0.2301587301587302,0.3963963963963963,0.24,0.1481481481481481,0.1151079136690647,0.0264900662251654,-0.049079754601227,0.0763888888888888,0.054421768707483,-0.1755319148936169,-0.1755319148936169,-0.2790697674418605,-0.1755319148936169,-0.5545977011494253,-0.5,-0.4867549668874172,-0.4763513513513513,-0.4763513513513513,-0.6335697399527187,-0.5942408376963351,-0.5533141210374639,-0.5441176470588236,-0.4038461538461538,-0.4150943396226415,-0.4015444015444015,-0.3080357142857143,-0.3459915611814346,-0.3171806167400881,-0.3049327354260089,-0.1884816753926701,0.0333333333333334,-0.0372670807453415,-0.0189873417721518,0.0915492957746479,0.3135593220338983,0.4090909090909091,0.3135593220338983,0.2204724409448819,-0.03125,-0.1340782122905027,-0.1798941798941798,-0.0662650602409639,0.0264900662251654,-0.3171806167400881,-0.2857142857142857
51377,0.6978115709,-0.022169465,-20.67912318,0.0,0.9296394068,2.2888717894,-0.023797067,0.0415261456,0.4650437418,0.0325116589,0.0667245501,-0.182577792,8.0,0.0091188887,0.0711546536,-0.005367311,0.0139737998,-0.151494255,0.2809327789,0.2652777485,0.1437268986,0.0097493078,0.5368996958,0.0,1.5300221328,-0.154817085,0.9112877085,-0.168287829,100.78457325,5.8145762676,0.1901406505,0.0,0.0,0.0,0.0,0.0,1.0144769721,0.0,-0.029109176,-0.180654187,-0.048342947,-54.8078913,2.6314800831,-0.115111081,3.6108973748,284.64765939,0.0459337256,13.490815893,8.15243e-05,0.0001901327,0.056396143,0.0055269044,2.0,-0.00229197,-0.007346177,3.0,14.633195686,2.5485874745,0.0,0.0393013097,0.0266336289,0.0381597128,0.6091645772,5.6058708043,3.8583511e-09,8.6361907e-09,2.0394134825,4.1592073525,-0.051010906,0.0594908044,1.14601903,0.7322573698,-0.0384615384615384,-0.0963855421686746,-0.0963855421686746,-0.1712707182320442,-0.1620111731843575,-0.0909090909090909,-0.0566037735849056,-0.0196078431372549,-0.0506329113924051,-0.1525423728813559,-0.0131578947368421,-0.0259740259740259,-0.1847826086956522,-0.3119266055045872,-0.4565217391304348,-0.4252873563218391,-0.4274809160305344,-0.3775933609958506,-0.4208494208494209,-0.5341614906832298,-0.6231155778894473,-0.5,-0.5222929936305732,-0.5098039215686274,-0.4296577946768061,-0.2105263157894736,-0.1758241758241758,-0.0506329113924051,-0.1017964071856287,-0.4897959183673469,-0.4880546075085324,-0.4584837545126353,-0.3534482758620689,-0.3902439024390244,-0.4094488188976378,-0.375,-0.2574257425742574,-0.2924528301886793,-0.2857142857142857,-0.1573033707865169,-0.1379310344827586,-0.0131578947368421,-0.0797546012269938,-0.1176470588235294,-0.1379310344827586,-0.0259740259740259,-0.3243243243243243,-0.3449781659388646
22066,0.8689615178,0.1475068943,-16.31781745,0.0521087304,0.3774962129,2.5780754325,0.167270219,0.0580000099,0.838033742,-0.031540035,0.0110653307,0.0185447061,8.0,0.0250499593,-0.034883721,0.0368193983,0.0349523789,-0.007094736,0.1780940253,0.0231700455,0.0667421766,0.0797751019,0.5418319858,0.0,2.7769952809,-0.034534217,1.2833304076,-0.125152314,197.16109626,8.2862828461,0.5784939895,0.0,0.0,0.0,0.0,0.0,1.2176971479,2.0,-0.023032136,-0.054943693,-0.258095679,-0.653509403,0.1146725856,0.946132163,0.6261902356,217.64023575,0.1539018468,13.206726355,0.0342560554,0.0504870738,0.0116425209,0.0104905158,2.0,6.99251e-05,0.0282750456,5.0,11.145702226,0.1195071952,0.0,0.0314960629,0.0129753429,0.0141548174,1.122953215,0.5204833949,8.825772e-08,1.7010184e-07,0.5927298683,0.3513286967,-0.01671567,0.0277023168,0.1940864338,0.9850377939,0.0721153846153845,0.1262626262626263,0.0878048780487805,0.131979695431472,0.1614583333333332,0.2185792349726776,0.17989417989418,0.0985221674876848,0.0276497695852535,0.0045045045045044,0.1736842105263158,0.0985221674876848,0.1262626262626263,0.131979695431472,0.1149999999999999,0.1614583333333332,0.2119565217391303,0.3273809523809523,0.3433734939759036,0.3515151515151515,0.39375,0.3765432098765431,0.2816091954022988,0.4294871794871795,0.4387096774193548,0.4671052631578947,0.4671052631578947,0.6397058823529411,0.664179104477612,0.4025157232704401,0.3597560975609757,0.4671052631578947,0.457516339869281,0.5379310344827586,0.4671052631578947,0.4966442953020133,0.4866666666666666,0.6518518518518519,0.7421875,0.664179104477612,0.60431654676259,0.7421875,0.7559055118110236,0.9561403508771932,0.9561403508771932,1.0648148148148149,0.7698412698412698,0.6277372262773722
47204,0.7315882501,0.0526891676,-4.931111111,0.0,0.7091153943,2.0556771316,0.0927881442,0.169913198,0.6056660515,0.254676259,0.186703289,-0.080548775,8.0,-0.010047877,0.1,0.1487465312,-0.108707104,0.0365798465,0.1221252229,0.0181575363,0.0696124667,0.1540861714,0.6135798913,0.0,2.3957126892,0.4422052527,1.8540079244,0.5508641458,54.274444444,3.0398282407,0.1644497407,0.0,0.0,1.0,0.0,0.0,1.1017725553,4.0,0.0137523299,0.0052008564,-0.0194976,-54.77411462,2.6069222304,-0.337225264,3.7129263915,-173.9655462,0.0459337256,9.6180280084,0.0097250168,0.0181105938,0.0786907027,0.031235619,1.0,0.0048313555,-0.166956522,4.0,9.486929899,0.6972652515,0.0,0.0606060624,0.0300261425,0.0358854916,0.6803222809,1.1825026984,1.1235564e-06,4.0931965e-08,1.0110677555,1.0222580063,-0.236199243,0.0625138342,0.2593042207,0.7322573698,0.2258064516129032,0.0410958904109588,-0.1264367816091953,-0.2083333333333333,-0.2621359223300971,-0.3027522935779816,-0.3666666666666667,-0.2962962962962963,-0.3333333333333333,-0.2761904761904762,-0.1555555555555555,-0.2323232323232323,-0.1739130434782608,-0.2475247524752475,-0.3214285714285714,-0.371900826446281,-0.4829931972789115,-0.371900826446281,-0.3968253968253968,-0.3559322033898305,-0.3448275862068966,-0.3968253968253968,-0.4328358208955224,-0.4285714285714286,-0.2621359223300971,-0.073170731707317,-0.05,-0.0379746835443037,0.0133333333333334,-0.2164948453608247,-0.3391304347826087,-0.3090909090909091,-0.1555555555555555,-0.1460674157303371,-0.3333333333333333,-0.327433628318584,-0.3504273504273504,-0.4015748031496062,-0.4015748031496062,-0.4609929078014184,-0.3666666666666667,-0.2549019607843137,-0.3214285714285714,-0.3090909090909091,-0.2083333333333333,-0.05,-0.437037037037037,-0.3666666666666667
58077,0.9052728548,-0.038840789,-25.48221655,0.0381345925,4.7392824157,5.2281113962,0.0048175312,-0.023238557,0.079939224,-0.1751614,0.1732517483,-0.497585813,8.0,-0.009664484,-0.001858736,-0.028578927,-0.331588121,-0.469126816,0.0542840844,0.0326865413,0.039268804,-0.47033303,0.5278186642,0.0,1.3370703125,-0.290965935,0.4530078125,-0.099718651,58.848966614,7.9153212873,0.0294264339,0.0,0.0,1.0,0.0,0.0,0.0452028758,0.0,-0.047235872,-0.008158247,-0.095338283,0.5283080201,1.5044314707,1.0521799894,0.5265083865,-538.291304,0.0612429231,9.5081924294,-0.014146661,-0.071971469,-0.177467094,0.0151696029,1.0,-0.095830819,-0.064596277,1.0,8.6776099128,0.5262395946,0.0,0.0263157897,0.0177108162,0.0238485765,1.137470583,2.0865160713,5.4507023e-07,3.6778912e-08,0.6491875887,0.4214445254,3.0969952322,0.0718409308,-0.131355957,0.3979288216,0.0789473684210526,-0.2264150943396226,-0.3278688524590164,-0.3880597014925373,-0.3050847457627118,-0.4605263157894737,-0.5119047619047619,-0.4675324675324676,-0.4810126582278481,-0.3692307692307692,-0.3387096774193548,-0.3278688524590164,-0.4225352112676056,-0.3880597014925373,-0.3492063492063492,-0.3387096774193548,-0.3166666666666666,-0.2264150943396226,-0.1458333333333333,-0.127659574468085,-0.2931034482758621,-0.196078431372549,-0.2407407407407407,-0.2115384615384615,-0.2807017543859649,-0.2545454545454545,-0.1458333333333333,-0.1458333333333333,0.0512820512820513,-0.2545454545454545,-0.3278688524590164,-0.3387096774193548,-0.1458333333333333,-0.1632653061224489,-0.3492063492063492,-0.3166666666666666,-0.2678571428571429,-0.2264150943396226,-0.2407407407407407,-0.2545454545454545,-0.2545454545454545,-0.2264150943396226,-0.2407407407407407,-0.196078431372549,-0.2545454545454545,-0.0681818181818182,-0.3387096774193548,-0.4142857142857142
34948,1.0729102385,0.1995515284,-24.64564885,0.0324317058,1.1340221303,5.3270115539,0.1944102952,0.2207636828,0.7048755923,0.0020847811,0.2560364896,-0.067307399,8.0,0.119929872,0.1291780435,0.3061630517,0.1318723863,0.2538872146,0.1672289864,0.0253920981,0.1913735881,0.1855732746,0.5954044385,0.0,2.0182479799,-0.067569565,0.8087708032,-0.113147049,133.10778626,7.7505200462,0.2506524282,0.0,0.0,1.0,0.0,0.0,1.3599389659,5.0,0.0093796334,0.223010029,0.1293714355,-0.481393906,-0.32184873,0.5645773347,-0.106316856,22.182757897,0.072066437,12.224451466,0.0310020432,0.0637699317,0.2669848234,0.0125399167,2.0,0.0193254564,0.0065529794,5.0,11.520868833,0.7819691988,0.0,0.0492424257,0.0234049139,0.0303549672,0.7659081562,3.1970179273,4.471604e-08,2.4926674e-08,0.9332700979,0.8709930757,0.0985426885,0.0475210227,0.3248947087,0.6030084786,0.1065573770491803,0.125,0.1894273127753303,0.267605633802817,0.2272727272727273,0.3106796116504855,0.2980769230769231,0.5083798882681565,0.6071428571428572,0.5428571428571429,0.8493150684931507,0.7880794701986755,0.6363636363636365,0.6265060240963856,0.7088607594936709,1.1259842519685042,1.26890756302521,1.7551020408163267,1.5961538461538465,1.7835051546391751,1.5471698113207548,1.621359223300971,1.5471698113207548,1.7835051546391751,1.5233644859813085,2.4177215189873418,2.75,2.75,2.75,2.292682926829268,2.103448275862069,2.13953488372093,2.2142857142857144,2.176470588235294,2.176470588235294,2.103448275862069,2.176470588235294,2.103448275862069,1.9670329670329672,2.333333333333333,2.5064935064935066,2.5064935064935066,2.375,2.6,2.8028169014084505,2.9705882352941178,2.0,1.9670329670329672
35107,0.7661259207,0.0824770303,-2.266719853,0.0,0.5206764209,2.9459295625,0.0796553543,0.0826874549,0.4739545782,0.0319516408,0.0158829676,0.0350795161,8.0,0.0118565958,0.0,0.1039174761,0.1135935949,-0.038479875,0.1249479817,-0.048806405,0.1423035328,0.1333386151,0.6044747576,0.0,2.186188945,0.0004459262,1.3930485377,-0.011026342,43.007036747,7.4645135025,0.284159237,0.0,0.0,1.0,0.0,0.0,0.81247029,4.0,0.0264831457,0.1089260983,-0.1194976,-54.73957695,3.3914243034,-0.239899336,3.828554683,-179.0556809,0.0459337256,10.744364845,0.0083824899,0.0147279422,-0.055767225,0.0436599538,0.0,-0.007569778,-0.093786044,3.0,9.9203815421,0.3798363095,0.0,0.028846154,0.0166024209,0.0136526499,1.01731745,0.7448595995,5.9453425e-07,0.9130435886,1.0664706662,1.1373596819,-0.265159768,0.059975298,0.2396333678,0.7322573698,-0.0799999999999999,0.037593984962406,-0.028169014084507,0.104,0.2212389380530972,0.104,0.1596638655462186,0.3529411764705883,0.3269230769230768,0.2105263157894736,0.2660550458715596,0.1794871794871795,-0.0416666666666666,-0.1374999999999999,-0.1265822784810126,-0.034965034965035,0.0,0.2321428571428572,0.1896551724137931,0.3529411764705883,0.2321428571428572,0.5862068965517242,0.4526315789473685,0.4838709677419355,1.0294117647058822,1.262295081967213,0.9166666666666669,0.7250000000000001,0.7468354430379747,0.1896551724137931,0.4680851063829787,0.8157894736842106,1.0597014925373136,1.816326530612245,1.15625,1.5555555555555554,1.7599999999999998,1.3793103448275863,2.2857142857142856,2.72972972972973,2.5384615384615383,2.72972972972973,2.72972972972973,4.111111111111111,3.6,5.0,2.72972972972973,2.2857142857142856
58675,1.3260853008,0.2642629648,-3.914776281,0.0164093332,1.8473378107,2.1320397424,0.191620345,0.2479804043,0.3981396462,0.0008662209,0.255049626,-0.196776985,8.0,0.0234706491,-0.18140625,0.0576170768,-0.087069249,0.0852582589,0.1290354044,0.1900799673,0.2239012042,0.2312620136,0.5981801218,0.0,2.6000870598,0.7751917027,1.9809418283,0.8350652937,7.8618880449,3.6238415506,0.3165241624,0.0,0.0,0.0,0.0,0.0,0.7874165076,3.0,1.431327669,-0.121933647,-0.143431083,0.4892671899,-0.839037692,0.2372342889,-5.225413204,91.842431609,0.066766372,12.495632017,0.010207453,0.0249560904,-0.108723949,0.0843859812,0.0,-0.04279928,-0.011904762,3.0,11.71756181,0.7692067998,0.0,0.1129032224,0.0362039553,0.0410437738,0.5193360459,1.8950943461,2.6965241e-08,2.5210154e-08,1.5842473684,2.5098397242,-0.034142699,0.0566359533,0.6327736566,-0.243390163,0.0389610389610388,-0.1489361702127659,-0.2592592592592593,-0.2079207920792078,-0.2307692307692307,-0.3893129770992366,-0.4444444444444444,-0.5266272189349113,-0.5402298850574713,-0.5121951219512195,-0.4805194805194805,-0.581151832460733,-0.6190476190476191,-0.595959595959596,-0.6153846153846154,-0.631336405529954,-0.6761133603238867,-0.6799999999999999,-0.8473282442748091,-0.8561151079136691,-0.855072463768116,-0.8268398268398268,-0.8181818181818181,-0.8099762470308789,-0.7989949748743719,-0.7855227882037533,-0.7701149425287357,-0.7523219814241486,-0.738562091503268,-0.7619047619047619,-0.7814207650273224,-0.7342192691029901,-0.7315436241610738,-0.6958174904942966,-0.7101449275362319,-0.7026022304832713,-0.6799999999999999,-0.688715953307393,-0.574468085106383,-0.6039603960396039,-0.6226415094339622,-0.4871794871794872,-0.4805194805194805,-0.8360655737704918,-0.8233995584988962,-0.8076923076923077,-0.8479087452471483,-0.8529411764705882
35115,0.8377542006,0.0770970754,-3.428892445,0.0419855963,0.6142791546,3.3333923706,0.1148929081,0.0024490148,0.7897658357,0.0011789672,0.0923566879,0.0763954346,8.0,-0.018558636,-0.032188841,-0.060691196,-0.096877539,-0.086337731,0.1300093848,0.0140533527,-0.02182904,-0.056570099,0.5468458609,0.0,2.0106384012,-0.15296363,1.5296757959,-0.134145416,26.290468635,5.6678096192,0.1853505974,0.0,0.0,1.0,0.0,0.0,1.2905696241,1.0,0.2178497822,-0.178561743,-0.150767788,0.1354443205,26.86071163,0.7196454953,-15.70512189,-37.69784497,0.2116229381,12.477446204,-0.01543915,-0.028087245,-0.036179835,0.0602306735,0.0,-0.043302754,0.0602451842,1.0,11.979021469,0.4332781913,0.0,0.0610687025,0.0274066472,0.0299200258,0.9543015833,1.1872624659,9.1935288e-08,6.3105048e-08,0.6713236146,0.4506753956,0.0845864746,0.0395474104,0.1283113455,0.8331246603,0.1263157894736841,0.1630434782608696,0.1382978723404255,0.1630434782608696,0.1382978723404255,0.1145833333333332,0.07,-0.0614035087719297,-0.1083333333333332,-0.1083333333333332,-0.0932203389830508,-0.2246376811594203,-0.1954887218045112,-0.1893939393939394,-0.2569444444444444,-0.33125,-0.4153005464480874,-0.3354037267080745,-0.3554216867469879,-0.3475609756097561,-0.4368421052631579,-0.3920454545454546,-0.3850574712643678,-0.4649999999999999,-0.3475609756097561,-0.2721088435374149,-0.2411347517730496,-0.1893939393939394,-0.1008403361344537,-0.2960526315789473,-0.277027027027027,-0.1157024793388429,-0.1229508196721311,-0.1574803149606299,-0.1507936507936508,-0.1832061068702289,-0.5900383141762452,-0.5523012552301255,-0.578740157480315,-0.5884615384615385,-0.570281124497992,-0.5158371040723981,-0.5201793721973094,-0.4184782608695652,-0.4247311827956989,-0.3742690058479532,-0.5023255813953489,-0.5
45823,1.7386486341,0.1382571307,-1.642837762,0.0697807216,0.2373848848,3.2231193593,0.0490797546,-0.094034983,0.4257736582,-0.023094688,-0.504424779,0.0053802893,7.0,-0.002980626,-0.382093317,-0.119107031,0.0178792699,-0.095346147,0.1193181818,0.1355113636,-0.006876962,0.0214559387,0.6979440594,0.0,8.3157063931,0.9411631812,5.8405682715,0.8730264284,5.4250823271,6.2758730159,0.4720072827,0.0,0.0,0.0,0.0,0.0,0.5454022989,3.0,-0.030553588,-0.37596506,-0.403457274,0.240367759,-0.875280567,0.1313364359,-0.047228219,-22.37359463,0.1939115594,9.2423234178,0.0308998022,0.0378634895,0.009838965,0.1322953888,1.0,0.009838965,0.0002043545,2.0,7.7071750591,0.1723163842,0.0,0.1363636404,0.0307090603,0.0186748273,1.2492013396,1.5894167922,3.5280662e-06,7.3043479207,0.5256606609,0.2763191304,-0.438534932,0.0466993858,0.7048647157,0.598020118,0.0677966101694915,0.0,-0.015625,0.0327868852459016,0.0161290322580645,0.05,0.0327868852459016,0.0862068965517242,0.0862068965517242,0.0862068965517242,-0.015625,0.0327868852459016,-0.125,-0.16,-0.25,-0.2222222222222222,-0.0869565217391304,-0.0735294117647058,-0.1126760563380281,-0.0869565217391304,-0.015625,-0.136986301369863,-0.0307692307692307,0.05,0.1454545454545455,0.1052631578947369,0.3404255319148936,0.3695652173913044,0.5365853658536586,0.3125,0.2857142857142858,0.7027027027027026,0.575,0.4651162790697674,0.4318181818181819,0.4318181818181819,0.575,0.575,0.6153846153846154,0.8,0.6578947368421053,0.9090909090909092,0.8,1.1724137931034484,0.96875,1.032258064516129,0.75,0.7027027027027026
51692,0.7682982011,0.1196109686,-12.58456897,0.0271585439,1.0148895344,4.2580937931,0.1446465187,0.0876173999,1.1609271159,0.0721083455,-0.083405087,-0.156767155,3.0,0.0572623769,-0.000805802,0.056037678,-0.320480541,-0.010919134,0.1785925806,0.0723626211,0.0720190037,0.4942868598,0.4332961027,0.0,1.8868385464,0.0261331047,0.159223301,-0.13964164,86.883806519,162.0127451,0.1932781272,1.0,0.0,1.0,0.0,0.0,3.9635662023,4.0,0.0099983181,0.0568582339,-0.043588415,-0.058651119,-0.666470274,-1.489402367,-0.486694642,-130.2259341,0.2701202636,11.228504735,0.0129080395,0.0272920884,0.0740289342,0.0240124228,0.0,-0.007472465,0.0279733958,5.0,10.298144462,0.5190715884,0.0,0.0581395365,0.0292381146,0.0399786137,0.7612439673,2.2230383501,1.2552645e-07,2.8679374e-08,0.7406582252,0.5485746066,-0.993219063,0.0639279069,0.4833333332,1.0633732433,0.1041666666666667,0.0816326530612245,0.0392156862745098,0.127659574468085,0.06,0.394736842105263,0.2926829268292683,0.5142857142857142,0.65625,0.962962962962963,1.2083333333333337,0.962962962962963,0.65625,0.606060606060606,1.12,0.962962962962963,0.8275862068965518,1.12,1.4090909090909092,1.4090909090909092,1.0384615384615383,0.5588235294117647,0.606060606060606,0.7096774193548387,1.2083333333333337,1.3043478260869563,1.65,1.5238095238095235,1.789473684210526,0.8928571428571428,0.4722222222222223,1.2083333333333337,1.2083333333333337,1.12,1.4090909090909092,1.2083333333333337,1.3043478260869563,1.2083333333333337,1.3043478260869563,1.12,1.0384615384615383,1.3043478260869563,1.3043478260869563,1.5238095238095235,1.9444444444444449,1.65,0.65625,0.7096774193548387
