firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20
24572.0,-0.010372761,-0.031183124,-0.145053773,0.8245074817,0.0378247533,-0.218205558,0.0,-0.116669245,1.1067233309,0.0740740746,-0.0789473684210526,-0.1666666666666666,-0.1860465116279069,0.0606060606060605,-0.0277777777777777,-0.1025641025641025,-0.0789473684210526,-0.125,-0.0789473684210526,-0.1463414634146341,-0.125,-0.2391304347826086,-0.2553191489361702,-0.3518518518518518,-0.2222222222222222,-0.3269230769230768,-0.3,-0.375,-0.3859649122807017,-0.4354838709677419
25217.0,0.0213473327,0.0241054445,0.0336859688,-0.02927056,0.2438789643,0.023465217,3.0,0.0017128208,-0.132023264,0.0001221001,0.0129870129870128,-0.025,-0.025,-0.0714285714285714,-0.048780487804878,-0.048780487804878,-0.1958762886597937,-0.1958762886597937,-0.2040816326530612,-0.1521739130434782,-0.1702127659574468,-0.1702127659574468,-0.2199999999999999,-0.2641509433962264,-0.2641509433962264,-0.2909090909090909,-0.25,-0.2777777777777778,-0.3035714285714286,-0.3445378151260504
45460.0,0.0121595947,0.0159625008,0.0225,0.0127013485,0.4250866841,-0.004005458,1.0,0.0141557014,0.0964912281,0.0251946403,0.1,0.1,0.0,0.1626016260162601,0.0751879699248121,0.0,-0.0205479452054794,-0.0402684563758389,0.0671641791044777,0.1626016260162601,0.0833333333333332,-0.0205479452054794,0.0070422535211267,-0.0272108843537415,0.0214285714285713,0.0,0.0070422535211267,0.1916666666666666,0.1171875,0.3883495145631068
65541.0,-0.005615377,0.0239291697,0.0684889893,0.0530360134,0.229452764,-0.03702477,3.0,0.0011884625,1.2685380908,0.094179905,0.1751412429378531,0.1122994652406417,0.0612244897959184,0.0348258706467661,-0.0095238095238094,0.1304347826086955,0.1751412429378531,0.1620111731843576,0.3594771241830066,0.5757575757575757,0.6000000000000001,0.5182481751824817,0.3419354838709678,0.2919254658385093,0.4647887323943662,0.1304347826086955,0.0833333333333332,0.0666666666666666,1.0,0.8245614035087718
31026.0,-0.010131468,0.0001663133,0.0004266439,0.1356464986,0.0132190437,-0.02922114,1.0,-0.029249775,3.2446808511,-0.02917834,0.0925925925925925,0.1048689138576779,-0.0723270440251572,-0.2154255319148936,0.0314685314685314,0.0805860805860805,0.0611510791366907,0.1478599221789882,0.2291666666666667,0.2343096234309623,0.2040816326530612,0.2826086956521738,0.4750000000000001,0.5775401069518717,0.6032608695652173,0.6032608695652173,0.6954022988505748,0.8209876543209877,0.6761363636363635,0.8670886075949367
27800.0,0.0022728145,0.0083756321,0.0117975457,0.06021,0.5447283978,0.0373379125,1.0,0.00086,0.4837928768,0.0095497379,-0.0566037735849056,0.0638297872340425,0.1111111111111111,0.0638297872340425,-0.074074074074074,0.0204081632653061,0.1235955056179776,-0.0196078431372549,-0.0566037735849056,0.3157894736842106,0.1904761904761904,0.1111111111111111,0.1363636363636364,-0.1525423728813559,0.0204081632653061,-0.1071428571428571,-0.0566037735849056,0.0416666666666667,-0.1071428571428571,-0.0909090909090909
64207.0,-0.012781808,0.0194188231,0.0285029302,-0.001196766,0.229085231,0.0250110845,0.0,-0.005414383,0.3743763276,-0.027434885,-0.1417910447761193,-0.1481481481481481,-0.4575471698113207,-0.4700460829493087,-0.3979057591623036,-0.4444444444444444,-0.4866071428571429,-0.5286885245901639,-0.460093896713615,-0.6805555555555556,-0.647239263803681,-0.6695402298850575,-0.6483180428134556,-0.6796657381615598,-0.6114864864864865,-0.627831715210356,-0.5267489711934157,-0.5147679324894514,-0.5772058823529411,-0.534412955465587
19828.0,-0.006255769,-0.003898814,-0.034382301,-1.184092695,0.0323423619,0.018250769,1.0,-0.050342884,0.0722324534,-0.07692308,0.0769230769230768,-0.125,-0.125,-0.0666666666666666,-0.125,-0.125,-0.2222222222222222,-0.3913043478260869,-0.3333333333333333,-0.2222222222222222,-0.0666666666666666,-0.2631578947368421,-0.3,-0.3333333333333333,-0.3333333333333333,-0.3636363636363636,-0.3913043478260869,-0.4615384615384615,-0.4615384615384615,-0.5
59707.0,-0.000127049,-0.01599957,-0.029103192,-0.662740832,0.1470654846,-0.54386668,0.0,-0.094980183,-0.485714286,0.0005807187,0.1842105263157893,0.125,-0.5588235294117647,-0.5588235294117647,-0.5588235294117647,-0.6120689655172413,-0.6959459459459459,-0.713375796178344,-0.7222222222222222,-0.7222222222222222,-0.6691176470588236,-0.6186440677966102,-0.6153846153846154,-0.664179104477612,-0.7,-0.7039473684210527,-0.7337278106508875,-0.7383720930232558,-0.766839378238342,-0.7580645161290323
63546.0,0.0305573148,0.0613820233,0.0869336697,0.0511042873,0.5051431954,0.0014688063,0.0,0.0372367923,17.685483871,0.3551622573,0.0909090909090908,0.0909090909090908,0.1162790697674418,0.5483870967741935,0.2307692307692308,0.1999999999999999,0.0212765957446807,-0.04,0.0434782608695651,0.2307692307692308,0.411764705882353,0.411764705882353,0.2972972972972973,0.1162790697674418,-0.1428571428571429,-0.2380952380952381,-0.2727272727272727,-0.3513513513513513,-0.3846153846153846,-0.3424657534246575
22699.0,0.0002895286,0.0137057529,0.0361304905,-0.042714386,0.0094769455,-0.031579509,3.0,0.0075520257,1.430472103,0.0485213408,0.0144927536231884,-0.1616766467065868,-0.1515151515151515,-0.1616766467065868,0.0218978102189781,0.0606060606060605,-0.1025641025641025,0.0,0.0294117647058822,0.1570247933884296,0.0606060606060605,0.0852713178294573,0.1764705882352941,0.1764705882352941,0.4285714285714286,0.238938053097345,0.09375,0.0526315789473683,-0.0209790209790209,-0.054054054054054
49154.0,0.0026997779,0.0143333294,0.0320609551,0.0531193626,0.030093734,0.0132230787,2.0,0.0002107937,0.746910017,0.0381501094,0.0361842105263157,-0.0063091482649841,0.0161290322580645,-0.0680473372781065,-0.1051136363636363,0.0396039603960396,0.0128617363344052,0.0641891891891892,0.09375,0.25,0.1886792452830188,0.1842105263157893,0.1666666666666667,0.1413043478260869,0.1931818181818181,0.2549800796812749,0.4928909952606635,0.3461538461538462,0.381578947368421,0.3235294117647058
29111.0,0.0040912472,0.0387765702,0.0576135352,0.0407096001,0.3632083606,0.0019709146,0.0,0.0,0.910284727,-0.074421512,0.0357142857142858,-0.0333333333333333,0.0211267605633802,-0.3287037037037037,-0.2525773195876288,0.0211267605633802,-0.0202702702702702,-0.0822784810126582,-0.1158536585365853,0.0820895522388058,0.2288135593220339,-0.0333333333333333,0.0211267605633802,-0.0460526315789473,0.1507936507936507,0.0507246376811594,0.3425925925925925,0.0820895522388058,0.0984848484848484,0.0820895522388058
19350.0,0.0009778402,0.0034127399,0.0086411972,-0.051157966,0.0160785409,0.0431600479,1.0,0.0011263683,0.2809403088,-0.0531667,0.0203045685279188,-0.1106194690265486,-0.1446808510638297,-0.1659751037344398,-0.1483050847457627,-0.0863636363636363,-0.1862348178137651,-0.1927710843373493,-0.21484375,-0.1554621848739495,-0.1298701298701299,-0.141025641025641,-0.1728395061728395,-0.1026785714285714,0.0151515151515151,-0.0821917808219178,-0.1518987341772152,-0.2117647058823529,-0.2415094339622641,-0.25
57883.0,-0.001807503,-0.014799962,0.6544749238,-1.210779847,0.0463035149,0.1043742269,2.0,-0.002087294,3.7823860727,0.0111111104,0.0,-0.2666666666666667,-0.2666666666666667,-0.2666666666666667,-0.3888888888888888,-0.4499999999999999,-0.56,-0.4499999999999999,-0.4499999999999999,-0.3888888888888888,-0.3888888888888888,-0.4499999999999999,-0.5416666666666667,-0.5416666666666667,-0.56,-0.7027027027027026,-0.7884615384615384,-0.8405797101449275,-0.8472222222222222,-0.8103448275862069
49429.0,0.0014426627,0.0153225469,0.0379805713,0.089516836,0.0127914091,0.0128719498,2.0,-0.000254962,0.2108585859,-0.024351353,0.0650406504065039,0.0,-0.0296296296296296,-0.1266666666666667,-0.0472727272727272,0.0985324947589099,0.0804123711340205,0.3899204244031831,0.4928774928774928,0.7124183006535947,0.6222910216718267,0.6273291925465838,0.684887459807074,-0.0709219858156028,0.1990846681922196,0.2687651331719127,0.3936170212765957,0.3505154639175258,0.4719101123595506,0.4971428571428571
44943.0,-0.033656435,0.0047956631,0.009894601,-0.056389196,0.1178229049,-0.081893864,0.0,-0.037118939,0.7346938776,-0.059597999,0.0833333333333332,-0.0714285714285714,-0.1875,-0.0714285714285714,-0.037037037037037,-0.2777777777777778,-0.3333333333333333,-0.3953488372093023,-0.35,-0.1875,-0.1875,-0.2352941176470588,-0.4222222222222223,-0.4468085106382978,-0.4347826086956522,-0.4347826086956522,-0.2571428571428571,-0.409090909090909,-0.4693877551020408,-0.48
30227.0,-0.00756849,0.0372470536,0.0429817809,-0.133775222,0.2648812751,0.0442409466,1.0,-0.009819751,0.2864577433,0.1435185187,0.5357142857142858,0.5357142857142858,0.5357142857142858,0.0749999999999999,0.1025641025641026,-0.1041666666666666,-0.2037037037037037,-0.2321428571428571,-0.0652173913043477,-0.1041666666666666,0.2647058823529411,-0.0227272727272727,-0.2586206896551724,-0.3857142857142857,-0.3064516129032257,-0.4027777777777778,-0.4189189189189189,-0.4342105263157895,-0.4880952380952381,-0.4756097560975609
43211.0,0.0004250579,0.00649066,0.0116592156,0.0024462167,0.0248558686,-0.027502765,0.0,0.1358139535,-0.696517413,0.0004625358,0.0238095238095237,0.0238095238095237,0.0238095238095237,-0.0444444444444444,-0.1041666666666666,-0.0444444444444444,-0.0851063829787234,0.0238095238095237,0.162162162162162,0.1944444444444444,0.1025641025641026,0.131578947368421,0.0238095238095237,0.048780487804878,0.303030303030303,0.162162162162162,0.2285714285714286,0.0749999999999999,-0.0227272727272727,0.2285714285714286
61313.0,0.0021282207,0.0235391354,0.0375659507,-0.045405337,0.1705374917,0.0416453734,3.0,0.0002577779,1.2988636364,-0.024178491,0.1538461538461537,0.1320754716981131,0.2080536912751678,0.3138686131386861,0.267605633802817,0.2857142857142858,0.267605633802817,0.0909090909090908,0.125,0.2857142857142858,0.2244897959183673,0.2162162162162162,0.0778443113772455,0.125,0.3636363636363635,0.1920529801324504,0.1612903225806452,0.1688311688311687,0.0650887573964498,0.0843373493975903
19254.0,-0.013388286,-0.071586695,-0.130949251,0.015500701,0.0509226237,-0.078863613,0.0,-0.098278146,1.6366791069,0.0002194904,0.0134228187919462,-0.132183908045977,-0.1881720430107527,-0.1169590643274853,-0.0903614457831325,-0.0958083832335329,-0.0736196319018405,-0.0958083832335329,-0.0903614457831325,0.0342465753424656,-0.0679012345679012,-0.0258064516129031,-0.0958083832335329,-0.0679012345679012,0.217741935483871,-0.05625,-0.1065088757396449,-0.1611111111111111,-0.1271676300578035,0.0413793103448276
30876.0,0.0024690455,0.0223699561,0.0401856257,0.0096400485,0.0604151615,0.1100347361,0.0,0.0017516674,-0.446246384,-0.010309278,0.05,-0.0207253886010362,0.0617977528089888,0.0216216216216216,0.0441988950276244,0.1812499999999999,-0.1290322580645161,-0.1290322580645161,-0.0689655172413793,0.0053191489361701,-0.0052631578947368,-0.0052631578947368,-0.0454545454545454,-0.055,0.0384615384615385,0.1595092024539877,0.1739130434782609,0.0862068965517242,0.2193548387096773,0.2516556291390728
56960.0,0.0063136225,0.0281721469,0.0442167862,0.0057280522,0.1920367647,-0.017173581,1.0,0.0050220534,-0.508105087,-0.004967237,0.0140845070422535,-0.0943396226415094,-0.0270270270270269,-0.4893617021276596,-0.4686346863468634,-0.4193548387096774,-0.4,-0.3898305084745762,-0.3846153846153846,-0.3394495412844036,-0.3142857142857143,-0.3207547169811321,-0.323943661971831,-0.3271028037383178,-0.2258064516129032,-0.2460732984293193,-0.217391304347826,-0.2421052631578947,-0.2421052631578947,-0.25
31421.0,0.0008446838,0.0275648521,0.0314810693,0.0050453531,0.1904109869,-0.008213522,0.0,0.0001929106,0.9726027397,0.0259383125,0.1111111111111111,0.0280373831775699,-0.12,-0.1269841269841269,-0.12,-0.0756302521008402,-0.0833333333333333,-0.1472868217054264,-0.0983606557377049,0.0377358490566037,-0.0677966101694915,-0.1129032258064516,-0.1666666666666666,-0.009009009009009,0.0091743119266054,-0.0756302521008402,-0.0350877192982456,-0.2142857142857143,-0.2413793103448276,-0.2142857142857143
28644.0,0.0005199875,0.0164479918,0.0341275458,0.0526444406,0.0997259325,-0.0137389,1.0,0.0018260671,3.5416666667,-0.049704539,-0.0089686098654708,-0.0474137931034482,0.1818181818181818,0.2142857142857142,0.3154761904761904,0.3076923076923077,0.3154761904761904,0.2346368715083799,0.3393939393939393,0.5034013605442176,0.4076433121019107,0.3726708074534162,0.3,0.3899371069182389,0.4832214765100671,0.4733333333333334,0.3812500000000001,0.3393939393939393,0.3641975308641976,0.4444444444444444
31595.0,0.0077094745,0.0037738641,0.0168641499,0.2962125139,0.0156944444,-1.01635372,0.0,0.0014452456,0.5228365385,-0.01268116,0.0153846153846153,0.03125,0.03125,0.0153846153846153,0.0819672131147541,0.03125,0.0153846153846153,-0.0833333333333333,0.064516129032258,0.2692307692307691,0.11864406779661,-0.0294117647058823,0.0153846153846153,0.0476190476190476,0.1,0.1578947368421053,0.1578947368421053,-0.0149253731343284,-0.1428571428571429,-0.1951219512195121
42729.0,-0.001021896,-0.029953626,-0.071811732,0.1127153519,0.0150386377,-0.005275754,0.0,-0.122271047,2.7266417512,-0.046439629,0.0,-0.217391304347826,-0.217391304347826,0.0,-0.0999999999999999,-0.0526315789473684,-0.0526315789473684,-0.0999999999999999,-0.217391304347826,-0.0526315789473684,-0.0999999999999999,-0.217391304347826,-0.217391304347826,-0.217391304347826,-0.1818181818181817,-0.3076923076923077,-0.28,-0.4,-0.3571428571428571,-0.625
40141.0,-0.003581827,0.0092223552,0.0193244897,0.0301173902,0.0299481406,0.0300205775,1.0,-0.004695991,-0.186101517,6.71875e-05,0.0086956521739129,-0.0413223140495867,0.1047619047619048,-0.0252100840336134,0.0357142857142858,0.1047619047619048,-0.0042918454935622,-0.0292887029288703,-0.0793650793650794,0.0086956521739129,0.0497737556561086,0.0265486725663717,0.0995260663507109,0.1599999999999999,0.3975903614457832,0.2473118279569892,0.3257142857142856,0.2608695652173913,0.183673469387755,0.1542288557213931
31579.0,-0.00140391,-0.030614744,-0.550055006,-3.878226516,0.1088179529,-0.048936657,1.0,-0.318068305,2.4912985274,0.1388888881,-0.4375,-0.5909090909090908,-0.5909090909090908,-0.6785714285714286,-0.625,-0.6538461538461539,-0.7,-0.6785714285714286,-0.7352941176470589,-0.7352941176470589,-0.7,-0.7352941176470589,-0.775,-0.775,-0.71875,-0.775,-0.7857142857142857,-0.8392857142857143,-0.8200000000000001,-0.8392857142857143
33209.0,0.0026319637,0.0149228635,0.0154093237,0.0076290933,0.7811674373,-0.084272528,1.0,0.0001687023,-0.284003684,-0.038747144,-0.0686274509803921,-0.0776699029126213,-0.0952380952380952,-0.0306122448979592,-0.1203703703703703,-0.2692307692307693,-0.2578125,-0.3831168831168831,-0.3115942028985508,-0.2083333333333333,-0.2148760330578512,-0.3666666666666667,-0.1810344827586206,-0.1666666666666666,-0.0306122448979592,-0.2083333333333333,-0.1517857142857143,-0.2338709677419355,-0.3214285714285714,-0.2910447761194029
50788.0,-0.023084533,0.0008950107,0.0017071101,-0.117112651,0.0250478622,0.0693541068,1.0,0.0055813953,0.9677751114,-0.019729178,-0.0719424460431654,-0.1041666666666666,-0.1513157894736841,-0.1041666666666666,-0.1224489795918367,-0.1283783783783784,-0.2989130434782608,-0.2793296089385475,-0.3027027027027027,-0.3582089552238806,-0.328125,-0.3676470588235294,-0.4366812227074236,-0.4625,-0.3484848484848485,-0.4241071428571429,-0.4487179487179487,-0.4317180616740088,-0.4439655172413793,-0.4342105263157895
53196.0,-0.016832954,0.0075399756,0.0151918884,-0.002759348,0.0292035836,-0.010862609,1.0,-0.009258669,0.8866171004,-0.022675095,-0.0131578947368421,-0.074074074074074,-0.127906976744186,-0.0963855421686746,-0.1573033707865169,-0.127906976744186,-0.2105263157894736,-0.2647058823529411,-0.25,-0.25,-0.2857142857142857,-0.2424242424242424,-0.1477272727272727,-0.0853658536585365,-0.1573033707865169,-0.1477272727272727,-0.0625,-0.21875,-0.2424242424242424,-0.1071428571428571
44708.0,-0.000292806,0.0205420372,0.0563376168,-0.007021143,0.0260901513,0.0292028869,1.0,-0.008533333,1.1033379058,-0.016656926,0.056338028169014,-0.0131578947368421,0.0204081632653061,-0.0066225165562914,0.0,0.0416666666666667,-0.0196078431372549,-0.1071428571428571,-0.0066225165562914,-0.032258064516129,0.0714285714285714,-0.127906976744186,-0.2990654205607477,-0.1573033707865169,0.271186440677966,-0.0445859872611464,-0.0625,-0.1477272727272727,-0.1124260355029586,-0.2307692307692307
58405.0,-0.01024095,0.0017602001,0.0048888215,0.2159211372,0.078123894,0.0270160457,0.0,-0.011733338,3.4534161491,-0.012942726,-0.0833333333333333,-0.0833333333333333,-0.131578947368421,-0.1081081081081081,-0.175,-0.1645569620253164,-0.2142857142857143,-0.2584269662921348,-0.3465346534653465,-0.1851851851851852,-0.1951219512195121,-0.2666666666666667,-0.2235294117647058,-0.2142857142857143,-0.1081081081081081,-0.12,-0.131578947368421,-0.1538461538461538,-0.2048192771084337,-0.2978723404255319
18550.0,0.0017025537,0.0114877836,0.0224408489,0.0324890531,0.0144428814,0.0294442942,1.0,0.0001696456,0.1385980955,0.0318734613,0.147982062780269,0.0847457627118644,0.1034482758620689,0.0039215686274509,-0.0229007633587786,0.0778947368421052,0.145413870246085,0.145413870246085,0.1689497716894976,0.2397094430992736,0.28,0.2337349397590362,0.210401891252955,0.2337349397590362,0.3061224489795917,0.3333333333333332,0.4182825484764543,0.3333333333333332,0.3368146214099217,0.2075471698113207
18569.0,-0.027226749,-0.019706337,-0.042113955,-0.053571067,0.0466772152,-0.060795938,0.0,-0.082316517,1.4972382379,0.0361841405,0.0136054421768707,-0.0197368421052631,-0.1183431952662722,-0.1337209302325581,-0.1485714285714285,-0.0197368421052631,0.0136054421768707,0.0136054421768707,-0.0132450331125827,0.0955882352941177,0.1037037037037036,0.0136054421768707,-0.0448717948717948,0.0347222222222223,0.0419580419580418,0.0875912408759123,0.1203007518796992,0.0492957746478872,0.0642857142857142,0.1203007518796992
63589.0,-0.00667323,0.0292474102,0.044203643,0.0168779207,0.2269381506,0.021469796,3.0,5.88081e-05,2.5336301851,-0.030681493,0.2886597938144331,-0.0671641791044775,-0.0157480314960629,0.0729613733905578,0.179245283018868,0.25,0.1574074074074074,0.0775862068965518,0.1904761904761904,0.5923566878980893,0.9230769230769232,0.8115942028985508,0.7006802721088434,0.6778523489932886,0.838235294117647,0.893939393939394,1.0161290322580645,0.7482517482517483,0.9379844961240308,0.8518518518518519
26382.0,0.0020007113,-0.144024127,-0.317222915,0.1116715075,0.0181314085,-0.247001435,0.0,-0.440664076,1.3849926823,-0.016251879,-0.0743801652892561,-0.1515151515151515,-0.2167832167832167,-0.1884057971014492,-0.1942446043165467,-0.2582781456953642,-0.2533333333333333,-0.2533333333333333,-0.2533333333333333,-0.0508474576271186,-0.125,-0.1515151515151515,-0.2222222222222222,-0.1515151515151515,-0.1111111111111111,-0.1824817518248175,-0.2167832167832167,-0.3450292397660819,-0.3636363636363636,-0.2911392405063291
37103.0,0.0057987308,0.0192232915,0.0408553277,0.0428531407,0.0209589554,-0.061681599,1.0,0.0066482443,1.0709481249,0.0,0.0175438596491228,-0.1407407407407407,-0.1145038167938931,0.0265486725663717,0.0943396226415094,0.2083333333333332,0.1599999999999999,0.1372549019607842,0.1262135922330096,0.2210526315789474,0.2747252747252746,0.1717171717171717,0.303370786516854,0.1153846153846154,0.4683544303797469,0.4320987654320987,0.4146341463414633,0.3333333333333332,0.1372549019607842,0.0545454545454544
47036.0,-0.012230857,0.0181432823,0.050239334,-0.555117354,0.1514647664,0.0535511455,1.0,-0.012853925,-0.715355805,0.0174649842,0.0319148936170212,-0.0396039603960396,-0.0490196078431373,0.0210526315789474,0.1149425287356322,0.2763157894736843,0.1022727272727272,-0.0396039603960396,0.3472222222222223,0.3857142857142857,0.515625,0.5396825396825398,0.6724137931034482,0.5901639344262295,0.8653846153846154,0.7321428571428572,0.7017543859649122,0.6166666666666667,0.564516129032258,0.5901639344262295
65584.0,-0.008383405,-5.4805e-05,-0.000247355,0.0556210017,0.0056003856,-0.071940195,0.0,-0.014129682,-0.316239316,-0.004975124,-0.0109890109890109,-0.0374331550802139,-0.0673575129533678,0.0344827586206897,0.0227272727272727,0.0909090909090908,0.0465116279069768,0.0227272727272727,0.0778443113772455,0.0975609756097561,0.0588235294117647,0.0909090909090908,0.1042944785276074,0.3235294117647058,0.4876033057851239,0.4285714285714286,0.4876033057851239,0.4634146341463414,0.4516129032258065,0.4634146341463414
60070.0,0.0018113617,-0.010245693,-0.095715835,0.0233051243,0.1038436881,0.0451670191,0.0,-0.023827438,-0.283881502,-0.083333336,-0.0714285714285714,-0.0714285714285714,-0.0714285714285714,0.0,-0.0714285714285714,-0.0714285714285714,-0.0714285714285714,-0.0714285714285714,0.1818181818181818,0.7333333333333334,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0833333333333332,0.0833333333333332,-0.0714285714285714,-0.0714285714285714,-0.1333333333333333,-0.2777777777777778,-0.2352941176470588
54500.0,0.0014363873,0.0043038967,0.0106538873,0.1332114886,0.1228078304,-0.104365237,0.0,0.0132038835,2.9761029412,0.0200626962,0.0,0.0729166666666667,0.197674418604651,0.2117647058823528,0.2875000000000001,0.4305555555555556,0.3918918918918919,0.3205128205128205,0.4714285714285715,0.5606060606060606,0.4927536231884057,0.3552631578947369,0.2875000000000001,0.3733333333333333,0.5606060606060606,0.6612903225806452,0.5147058823529411,0.4305555555555556,0.4109589041095891,0.2560975609756097
62228.0,0.004264801,0.0245595527,0.0310972189,0.0224359715,0.2153981181,-0.005249269,4.0,0.0036578779,0.4516529953,0.0603050105,0.0114285714285713,0.0172413793103447,-0.0876288659793814,0.0056818181818181,0.0290697674418605,-0.0220994475138122,-0.082901554404145,-0.0166666666666667,0.0056818181818181,0.3208955223880596,0.3828125,0.1346153846153845,0.0925925925925925,0.1419354838709676,0.4159999999999999,0.3111111111111111,0.4274193548387097,0.0727272727272727,-0.0220994475138122,-0.1767441860465116
59010.0,0.0355882365,0.0534581603,0.1107618014,0.113926125,0.049681602,0.021215034,2.0,0.0001033033,2.1658711217,0.0135791823,0.2857142857142858,0.2425373134328359,0.5560747663551402,0.3991596638655461,0.5633802816901408,0.6243902439024391,0.8500000000000001,0.734375,0.665,1.018181818181818,0.970414201183432,0.8296703296703296,0.9360465116279072,1.018181818181818,1.0555555555555554,0.9248554913294798,1.0812499999999998,1.0060240963855422,0.9248554913294798,1.1483870967741936
41304.0,0.0078209203,-0.021131408,-0.049639131,-0.087508388,0.009749072,-0.080550492,0.0,-0.122763877,2.7916941332,-0.050564973,-0.0769230769230768,-0.1891891891891891,-0.240506329113924,-0.25,-0.3258426966292135,-0.3478260869565217,-0.3181818181818182,-0.368421052631579,-0.368421052631579,-0.3333333333333333,-0.4545454545454546,-0.3406593406593406,-0.5,-0.5652173913043479,-0.53125,-0.6273291925465838,-0.6858638743455497,-0.7520661157024793,-0.6938775510204082,-0.6428571428571428
59870.0,-0.002440733,-0.001111637,-0.01306433,-0.284655889,0.0223287877,-0.061681709,0.0,-0.036030271,0.3761653831,0.006849315,-0.0215827338129496,-0.1604938271604938,-0.15,-0.1052631578947368,-0.1337579617834394,-0.0933333333333333,-0.1225806451612903,-0.074829931972789,-0.0489510489510489,0.0149253731343284,0.1147540983606556,0.1623931623931624,0.2477064220183487,0.0381679389312976,0.1056910569105691,0.1239669421487603,0.2252252252252251,0.0793650793650793,0.096774193548387,-0.0684931506849315
40838.0,0.0003984072,0.0247988597,0.0567339562,0.0094286925,0.0072417616,0.0475617962,0.0,0.0,-0.105082,-0.022760177,0.0923076923076922,0.1050583657587549,-0.0596026490066224,-0.0809061488673139,0.1050583657587549,0.1451612903225807,0.0881226053639847,0.0597014925373133,0.1639344262295081,0.3271028037383177,0.4199999999999999,-0.3545454545454545,-0.303921568627451,-0.303921568627451,-0.1977401129943502,-0.2604166666666666,-0.1069182389937106,-0.1012658227848101,0.0035335689045936,-0.0501672240802675
63183.0,-0.010474937,0.0068835931,0.0551267379,0.13344038,0.2452880696,-0.089212998,0.0,-0.012987773,-0.488183161,-0.008922558,-0.0344827586206896,-0.125,-0.1641791044776119,-0.2275862068965517,-0.1703703703703704,-0.0088495575221239,-0.0967741935483871,-0.0666666666666666,-0.081967213114754,0.0090090090090089,0.0769230769230768,-0.1641791044776119,-0.081967213114754,-0.081967213114754,0.0566037735849056,-0.0427350427350426,-0.0175438596491228,-0.0743801652892561,-0.125,-0.1764705882352941
19174.0,-0.042753084,0.005361097,0.012269796,-0.073125763,0.2682063927,0.138076454,1.0,-0.136900756,0.4410016978,-0.01763231,0.0294117647058822,-0.0140845070422535,0.0144927536231884,0.0370370370370369,0.2612612612612612,0.320754716981132,0.386138613861386,-0.0909090909090909,-0.1411042944785275,-0.0070921985815602,-0.0344827586206896,-0.0410958904109589,-0.1812865497076023,-0.0604026845637584,0.0294117647058822,0.1666666666666667,0.238938053097345,0.2612612612612612,0.2612612612612612,0.3999999999999999
62244.0,-0.037676449,-0.04035695,-0.059319867,-0.056696231,0.0359835564,-0.000646404,0.0,-0.054868166,0.9144144144,-0.026143791,-0.0263157894736841,-0.1395348837209302,-0.0749999999999999,-0.0512820512820513,-0.2127659574468084,-0.3018867924528302,-0.3392857142857143,-0.3508771929824561,-0.26,-0.097560975609756,-0.1395348837209302,-0.2448979591836735,-0.3272727272727272,-0.3934426229508196,-0.421875,-0.2448979591836735,-0.3620689655172413,-0.421875,-0.4714285714285714,-0.4931506849315068
21055.0,-0.003342886,-0.033170748,-0.096960329,-0.244216741,0.0486758411,-0.019041862,0.0,-0.154285714,0.0684269844,-0.071428575,0.0,-0.0967741935483871,-0.0967741935483871,-0.1764705882352941,-0.282051282051282,-0.2631578947368421,-0.3777777777777777,-0.3636363636363636,-0.4615384615384615,-0.3777777777777777,-0.3636363636363636,-0.4166666666666666,-0.4716981132075472,-0.5087719298245614,-0.4166666666666666,-0.5333333333333333,-0.4716981132075472,-0.4042553191489362,-0.4615384615384615,-0.4166666666666666
59547.0,-0.010163351,0.0023940701,0.0063155338,0.0178571655,0.010744273,-0.005872818,0.0,-0.015138173,-0.04665826,0.0120481923,-0.0121951219512195,-0.0795454545454545,-0.173469387755102,-0.2894736842105263,-0.173469387755102,-0.2568807339449541,-0.2702702702702703,-0.3135593220338983,-0.3135593220338983,-0.2058823529411765,-0.173469387755102,-0.2702702702702703,-0.1980198019801979,-0.2831858407079646,-0.3017241379310345,-0.2956521739130434,-0.2135922330097087,-0.2358490566037735,-0.2429906542056075,-0.2894736842105263
47888.0,-0.009671918,0.0192828751,0.0331939073,-0.027168562,0.2472760908,-0.030864547,0.0,-0.001035659,1.9998681782,0.0856497064,-0.0514705882352941,0.0238095238095237,-0.1456953642384105,-0.1103448275862069,-0.0227272727272727,0.0403225806451612,-0.1456953642384105,-0.2543352601156069,-0.1783439490445859,0.0157480314960629,0.1217391304347825,-0.1342281879194631,-0.1456953642384105,-0.4556962025316455,-0.1937499999999999,-0.2543352601156069,-0.2275449101796407,-0.2366863905325443,-0.2321428571428571,-0.2134146341463414
