firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
58421,1.16058155,0.0928088733,-0.531946942,0.0349398111,0.1745484531,1.8172466859,0.0792100789,-0.004603509,0.1793403509,0.0688989053,-0.293508077,11.0,0.1293081619,0.2258064516,0.2360367743,0.3309824522,0.0096251481,0.2425469268,0.1367017544,0.0606269139,0.7129842926,0.0,15.788753056,8.1295843521,3.8544960869,12.595511482,0.557956778,0.0,0.0,0.0,0.0,0.0,0.2107834704,6.0,0.6549974148,0.2162357011,0.0117918233,1.4542318852,1.0123751272,-274.8489285,0.0497186561,10.251169051,-0.004294737,0.0111453768,0.0134438426,-0.041641628,0.3531203294,-0.004824712,0.0,-0.007567782,2.3703703704,-0.015625,2.0,6.9152272938,0.0446676231,0.0,0.0461538471,0.01474035,0.0112080987,0.9851858028,0.3641760833,2.1383085e-06,6.3913047868,0.6750550499,0.4556993204,-0.334295052,0.0323313182,-0.083743335,-0.009525918,-0.0153846153846153,0.0,-0.1578947368421053,-0.0985915492957746,-0.0303030303030302,-0.044776119402985,0.0158730158730158,-0.0857142857142857,-0.1111111111111111,-0.0857142857142857,-0.0303030303030302,-0.0588235294117647,-0.1111111111111111,-0.1466666666666666,-0.1232876712328767,-0.1111111111111111,-0.0985915492957746,-0.072463768115942,-0.044776119402985,-0.072463768115942,-0.0985915492957746,-0.0857142857142857,-0.0588235294117647,-0.0303030303030302,-0.072463768115942,-0.0985915492957746,0.0491803278688525,0.1636363636363635,0.2307692307692308,0.2075471698113207,0.3333333333333332,0.3913043478260869,0.4883720930232558,0.3617021276595744,0.2307692307692308,0.1851851851851851,0.1428571428571428,0.0158730158730158,0.0847457627118644,-0.0985915492957746,-0.1111111111111111,-0.1351351351351351,-0.2195121951219512,-0.1466666666666666,-0.1794871794871795,-0.2558139534883721,-0.2098765432098766,-0.3263157894736842,-0.2470588235294117
40387,0.9748091052,-0.193294079,-17.31429366,0.0106936836,2.3211569186,4.1919674654,-0.008859936,-0.071085333,0.0443477774,0.0344243289,-0.021559029,10.0,-0.001443523,0.0176628011,0.1539115443,0.181474033,0.1995892574,0.0959877302,0.0108137547,-0.171002362,0.5428230582,0.0,0.6081135548,0.5128306754,71.443291327,11.415984161,0.0261734011,0.0,0.0,1.0,1.0,0.0,0.0042220848,2.0,-0.034239233,-0.189855104,0.2320977449,-1.58071668,-0.238341538,-80.23545194,0.0615020066,12.518601587,0.0153091428,-0.026800443,-0.090615877,-0.12646886,0.1027129346,-0.798276416,1.0,-0.01988692,-0.391510154,0.0093457941,0.0,13.319972892,1.7610819794,0.0,0.158227846,0.0337321564,0.009659296,1.289689309,12.748891283,4.3807505e-09,9.9206407e-09,0.5415018242,0.2932242256,0.1998715396,0.0699284839,0.7113927982,0.2525616052,0.0540540540540539,0.0353982300884956,0.073394495412844,0.21875,0.0540540540540539,0.0263157894736842,0.0353982300884956,0.2315789473684211,0.2061855670103092,0.4624999999999999,0.2446808510638298,0.21875,0.2580645161290322,0.56,0.3448275862068966,0.125,0.1584158415841583,0.0263157894736842,0.3295454545454546,0.073394495412844,-0.025,-0.1875,-0.3197674418604651,-0.2094594594594594,-0.145985401459854,-0.1818181818181817,-0.2909090909090909,-0.2822085889570552,-0.3352272727272727,-0.409090909090909,-0.4120603015075377,-0.35,-0.3641304347826086,-0.2547770700636943,-0.3035714285714286,-0.2451612903225806,-0.3035714285714286,-0.2777777777777778,-0.2547770700636943,-0.2732919254658384,-0.3352272727272727,-0.3426966292134831,-0.3035714285714286,-0.2451612903225806,-0.2199999999999999,-0.3352272727272727,-0.390625,-0.4401913875598086,-0.390625
21522,1.2276403235,0.1977902873,-9.003949483,0.0269315258,2.6239392114,6.5149435851,0.0955739252,0.0655528691,0.302794748,0.5116685188,0.0344761959,10.0,0.0152855879,-0.003731343,0.3074593873,0.2667188974,0.2440415806,0.1312986824,0.0529816096,0.1450410432,0.5262028294,0.0,1.6096936032,0.8895609135,31.995908039,8.7003728602,0.1626875385,0.0,0.0,1.0,1.0,1.0,0.8467416528,6.0,-0.031949902,-0.286886063,0.5122163155,-0.345142931,0.9916587011,-416.8779698,0.0949905957,12.952317663,0.0003678675,0.010533124,0.0314196916,-0.097820017,0.0279488041,-0.02338785,0.0,0.0010243879,-0.053299562,-0.031802911,2.0,12.075343039,0.5214966343,0.0,0.03763441,0.0178769101,0.0206007125,0.7299698856,2.1346184275,1.0266571e-08,2.7573712e-08,1.4495954697,2.1013270257,0.1151683606,0.0401740646,0.0908702422,0.1031862365,0.0862068965517242,0.0161290322580645,-0.0052631578947368,-0.125,0.0441988950276244,0.0327868852459016,-0.3274021352313166,-0.3076923076923077,-0.3368421052631579,-0.247011952191235,-0.2254098360655737,-0.2409638554216867,-0.3571428571428571,-0.3903225806451613,-0.3741721854304636,-0.4441176470588235,-0.4919354838709677,-0.4919354838709677,-0.4821917808219178,-0.4473684210526315,-0.4408284023668639,-0.3527397260273972,-0.3571428571428571,-0.3102189781021898,-0.3,-0.2588235294117647,-0.2702702702702703,-0.1923076923076923,-0.163716814159292,0.05,0.0677966101694915,0.1739130434782609,0.3897058823529411,0.3500000000000001,0.2352941176470588,0.2516556291390728,0.4427480916030535,0.277027027027027,0.3795620437956204,0.1666666666666667,0.2684563758389262,0.2945205479452055,0.1117647058823529,0.0327868852459016,-0.055,-0.1710526315789473,-0.163716814159292,-0.2254098360655737,-0.2409638554216867
25961,0.6110407488,0.1341358245,-2.395655951,0.0126291329,1.2350534212,3.0836517679,0.1696732719,0.0922059825,0.571756903,0.0117295308,0.0280315727,10.0,0.0455073061,0.1111111111,0.1667720219,0.0001503182,-0.034362333,0.1617222183,0.0964121015,0.250236253,0.5498859442,0.0,2.4280764889,1.3992167655,49.498638865,4.9405636653,0.1644903551,0.0,0.0,1.0,0.0,0.0,1.7928799244,3.0,-0.010809477,0.058004126,-0.007501132,0.1235882051,0.4086644109,-1019.961449,0.1055571398,12.612162558,-0.001738418,0.0174791427,0.0527687988,-0.099490708,0.033804596,-0.009015998,1.0,-0.003384615,1.2868992076,0.0080000004,3.0,12.317264004,0.5649541602,0.0,0.0202429146,0.0111525987,0.0116422756,0.9348437804,3.4581070831,1.6943918e-08,3.0469039e-08,1.3738916842,1.8875783599,-0.040376136,0.0382476618,-0.082640174,0.2824014448,0.064,0.0230769230769229,-0.0291970802919707,0.0075757575757575,0.0555555555555555,0.1367521367521367,0.1515151515151516,0.1565217391304347,0.1928251121076232,0.3366834170854271,0.3103448275862068,0.5465116279069768,0.2788461538461537,0.3711340206185567,0.2788461538461537,0.3434343434343434,0.2429906542056075,0.2788461538461537,0.2429906542056075,0.0152671755725191,0.0,-0.036231884057971,-0.4763779527559055,-0.3726415094339622,-0.2771739130434782,-0.1391585760517799,-0.0666666666666666,0.0390625,0.0682730923694778,0.1083333333333333,0.4074074074074074,0.6729559748427674,0.6521739130434783,0.821917808219178,1.062015503875969,0.8732394366197183,0.7733333333333334,0.7972972972972974,0.7272727272727273,0.6024096385542168,0.5647058823529412,0.7051282051282051,0.6625000000000001,0.9416058394160584,0.7972972972972974,1.1111111111111112,1.353982300884956,1.2166666666666668,1.1626016260162602
40192,0.3792487938,0.0848553768,41.430118938,0.0,0.4986445178,0.9166721208,0.1377661812,0.3774128305,0.6741944804,0.0466108149,0.3525426187,10.0,0.1118455356,0.3448148148,0.5847025961,0.1882206437,0.281862573,0.1388554585,0.2168215414,0.4115390568,0.5613064303,0.0,2.9692914044,1.6354242104,98.13163752,2.7688470614,0.2501994815,0.0,0.0,1.0,1.0,0.0,1.4070397311,5.0,0.1021248143,0.205516531,-0.262497899,1.4018027994,-0.451105817,126.35968,0.0309805399,11.58503215,-0.003200959,0.0132051278,0.030567412,-0.01919625,0.0144297109,0.0133082478,0.0,0.0030383742,-0.451104843,-0.004900744,5.0,11.631163952,1.1037880973,0.0,0.0843373463,0.0511067321,0.065147173,0.7405181824,8.2985955883,4.6593293e-08,1.1056351e-08,2.4371107271,5.9395086961,0.0120814529,0.0595507577,-0.670184333,0.0081107059,-0.2251308900523559,-0.2952380952380952,-0.3755274261603375,-0.3934426229508196,-0.2448979591836735,-0.0864197530864198,-0.2291666666666666,-0.2985781990521327,-0.4351145038167938,-0.233160621761658,-0.3018867924528302,-0.285024154589372,-0.3675213675213675,-0.3983739837398373,-0.3537117903930131,-0.4307692307692308,-0.4861111111111111,-0.5050167224080268,-0.4032258064516129,-0.4825174825174825,-0.6063829787234043,-0.6084656084656085,-0.6542056074766356,-0.5375,-0.3675213675213675,-0.4914089347079038,-0.4657039711191335,-0.4518518518518518,-0.1494252873563218,-0.241025641025641,-0.1345029239766082,0.1839999999999999,0.0882352941176469,0.3454545454545454,0.1472868217054264,-0.2251308900523559,-0.2448979591836735,-0.2525252525252525,-0.2562814070351759,-0.2562814070351759,-0.3242009132420091,-0.2291666666666666,-0.3728813559322034,-0.3833333333333333,-0.4948805460750853,-0.5360501567398119,-0.5487804878048781,-0.6363636363636364,-0.6711111111111111
32037,1.3037383178,-0.439079266,-20.6440678,0.0014278297,3.9443579093,7.9235894773,-0.031825221,0.3606125253,0.5225005864,0.0158227848,0.8115014705,10.0,0.1497624771,0.0293855744,0.3432846769,-0.02313514,0.0056195907,0.0936630856,0.2039740425,-0.214166493,0.5554090808,0.0,2.7802437821,1.257169027,100.12575178,5.8040694726,-0.094892781,0.0,0.0,1.0,1.0,0.0,1.0604005842,2.0,-0.049947591,-0.076616834,0.1925343794,-1.997920207,-1.076464307,-87.60138976,0.0808590827,9.6749702133,-0.004191719,0.0006485138,0.0025770674,0.1916395683,0.0095763426,-0.337162814,1.0,-0.011272916,0.4285714286,0.0325308684,0.0,7.3330230144,0.1124071194,0.0,0.0526315793,0.0304978759,0.0199591306,1.1922121642,0.5909538993,1.00415e-05,1.9210961e-07,1.0879809292,1.1837025022,-0.154006846,0.0629683723,-0.467741937,0.1810577959,-0.0483870967741935,0.0727272727272727,-0.0166666666666667,0.1799999999999999,0.2291666666666667,0.0925925925925925,-0.0483870967741935,-0.106060606060606,-0.3058823529411765,-0.3295454545454546,-0.3917525773195877,-0.3789473684210526,-0.3979591836734694,-0.4380952380952381,-0.2716049382716049,-0.313953488372093,-0.1194029850746268,-0.0634920634920634,0.0535714285714286,0.0172413793103447,-0.2624999999999999,-0.0923076923076923,-0.106060606060606,-0.0166666666666667,-0.0327868852459016,0.0350877192982457,0.2291666666666667,0.2826086956521738,0.4390243902439024,0.2826086956521738,0.7352941176470589,0.84375,0.84375,0.84375,0.7352941176470589,0.7878787878787878,0.6388888888888888,0.5526315789473684,0.5128205128205128,0.5526315789473684,0.84375,0.7878787878787878,0.7352941176470589,0.6857142857142857,0.6388888888888888,0.2553191489361701,0.0535714285714286,0.2826086956521738,0.3111111111111111
21004,0.8886921202,0.1301446942,-18.1571978,0.0761030936,2.0992268661,1.7532820408,0.1028318142,0.0884001667,0.1943656814,0.0712835765,0.0687695916,10.0,0.0104240405,0.0,0.1238741232,0.09821822,-0.016835095,0.0926185157,0.1036465017,0.1412920192,0.5310269517,0.0,0.9790877484,0.6713361312,27.898401527,7.0579322638,0.1798152219,0.0,0.0,0.0,1.0,0.0,0.5653066057,5.0,-3.6928e-06,-0.053106985,0.2701502391,0.3029714569,-0.207138762,4458.9169709,0.1055571398,15.560996612,-0.000744568,0.0103614365,0.0349729538,0.0243612136,0.0208432369,-0.060090765,1.0,-0.003396274,-0.412393706,-0.01850961,4.0,14.658510122,0.3062894849,0.0,0.012820513,0.0066177763,0.0135163602,0.448005698,0.6337289368,6.62101e-10,6.5341574e-08,0.5974944979,0.356999675,0.194140699,0.0249662976,-0.019703048,0.2824014448,0.0588235294117647,0.0621118012422359,0.002932551319648,0.0088495575221239,0.0523076923076923,0.0961538461538462,0.0555555555555555,0.0458715596330274,0.0588235294117647,0.1438127090301002,0.1438127090301002,0.1793103448275861,0.1067961165048543,0.1399999999999999,0.1213114754098361,-0.0115606936416184,-0.0228571428571429,-0.0756756756756756,-0.0630136986301369,-0.0228571428571429,0.0,-0.042016806722689,0.0490797546012269,0.0148367952522254,-0.0172413793103448,0.0621118012422359,0.06875,0.0178571428571427,0.0301204819277107,0.0363636363636363,0.06875,0.3411764705882352,0.3680000000000001,0.5132743362831858,0.5545454545454545,0.5066079295154184,0.3902439024390243,0.4369747899159664,0.5,0.3902439024390243,0.3359375,0.3411764705882352,0.2761194029850746,0.401639344262295,0.4369747899159664,0.425,0.4553191489361703,0.4491525423728812,0.5336322869955157
32061,1.0064743407,0.0390364658,-6.879310345,0.0,0.6118251928,2.4454917643,0.0435556101,0.0626445764,0.4616442638,0.0002857143,0.1395637524,10.0,-0.010305529,0.2913580247,0.5023982218,0.4444564518,0.0178817864,0.2154685736,0.1007814942,0.0207609115,0.4668659175,0.0,1.8825818265,1.1409933623,36.903735632,6.9986376022,0.2577704103,0.0,0.0,1.0,0.0,0.0,0.6741985323,5.0,-0.027988243,0.1588487539,0.4823958335,-1.320904265,2.2327263763,-224.5418698,0.0422630468,8.7782103952,-0.00153322,-0.000941343,-0.001513575,0.0379997249,0.0456186024,-0.003007436,0.0,-0.005247178,-0.813464236,0.0754985772,1.0,7.1226650254,0.1977662238,0.0,0.0666666701,0.0487362481,0.0429904447,1.0312620482,0.6659201381,2.56563e-05,0.9130436044,1.6791467793,2.8195339066,0.0631873375,0.0747716133,-0.351648361,-0.056493138,-0.1153846153846154,-0.1481481481481481,-0.1785714285714286,-0.1785714285714286,-0.0416666666666666,-0.0799999999999999,-0.1785714285714286,-0.2068965517241379,-0.28125,-0.303030303030303,-0.303030303030303,-0.303030303030303,-0.3947368421052631,-0.3235294117647058,-0.4102564102564102,-0.4888888888888889,-0.5106382978723405,-0.4102564102564102,-0.3235294117647058,-0.28125,-0.425,-0.5660377358490566,-0.6290322580645161,-0.640625,-0.4390243902439024,-0.4772727272727273,-0.5,-0.3428571428571428,-0.3783783783783784,-0.4523809523809523,-0.28125,-0.0416666666666666,-0.2068965517241379,-0.1785714285714286,-0.2068965517241379,-0.28125,-0.1785714285714286,-0.0799999999999999,-0.1153846153846154,-0.2333333333333332,-0.1785714285714286,-0.1481481481481481,-0.28125,-0.2333333333333332,-0.3783783783783784,-0.4651162790697675,-0.4651162790697675,-0.425,-0.4390243902439024
57226,1.2917338424,0.1809810016,-150.2881098,0.0,1.8850553958,5.7425354365,0.1282882149,0.1379243435,0.4930238575,0.0,0.1214148699,10.0,0.0448355296,0.0526315789,0.1124169877,0.0737555926,-0.084146189,0.0956610864,0.1316596751,0.1629084322,0.5615108767,0.0,2.5490024756,1.2852191641,678.71341463,6.0528562495,0.150113569,0.0,0.0,1.0,0.0,0.0,1.1326722556,2.0,0.0050735125,-0.978934902,0.100138547,-0.034098172,-0.235049174,-55.67254544,0.0667835165,10.520859988,-0.003634107,0.0032896236,0.0071093781,-0.182841753,0.0025509582,0.013696705,0.0,-0.017252241,0.5135135135,0.0345552322,5.0,9.3562572469,0.2584791852,0.0,0.1190476194,0.0325578379,0.0180317517,1.0641171245,1.2662039288,6.0893572e-07,7.7255762e-08,1.7928957811,3.2144752817,0.0633520534,0.0508596077,-0.001052143,0.1100223485,0.0549450549450549,0.0786516853932584,0.0105263157894737,-0.0495049504950495,-0.04,0.032258064516129,0.0212765957446807,0.0434782608695651,-0.0204081632653061,0.1566265060240963,0.0549450549450549,0.0,-0.0303030303030302,-0.2380952380952381,-0.3424657534246575,-0.3962264150943396,-0.3766233766233766,-0.3846153846153846,-0.4037267080745341,-0.4606741573033708,-0.3806451612903225,-0.4725274725274725,-0.4782608695652174,-0.5151515151515151,-0.52,-0.5,-0.4251497005988024,-0.3142857142857143,-0.2671755725190839,-0.3469387755102041,0.0105263157894737,0.3714285714285714,0.476923076923077,0.8113207547169812,0.7454545454545454,0.8823529411764706,0.9591836734693876,1.1818181818181817,1.2857142857142856,0.8461538461538463,0.7777777777777777,0.411764705882353,0.3150684931506848,0.2972972972972973,0.2972972972972973,-0.0103092783505154,0.0666666666666666,0.1707317073170731,0.1566265060240963
61348,1.3691939028,-0.308413147,-9.211741505,0.0,2.2849705628,2.9005719011,-0.032218861,-0.256313124,0.2276883821,0.0,-0.375468729,10.0,-0.048220421,0.0482283465,0.1374154888,0.5072470669,0.0012056079,0.1232326315,-0.159462239,-0.235085798,0.5152994732,0.0,0.9125757359,0.6129001479,11.494660194,6.159188451,-0.003905485,0.0,1.0,0.0,0.0,0.0,0.5337119981,4.0,0.3252275416,-0.091069937,0.72744721,-0.52311011,0.5488941835,-177.6647941,0.0309805399,9.8609257642,0.0095454024,-0.015205677,-0.045001118,-0.250625876,0.0389775897,0.2503701967,1.0,-0.023611015,1.3111111111,0.0006097574,0.0,8.1474330079,0.1425133533,0.0,0.0416666679,0.0297877576,0.0344847706,1.2110789561,0.4081884118,7.7518864e-06,1.826087154,0.8052556156,0.6484366065,-0.691824825,0.0581240295,-0.139950184,0.0081107059,-0.1860465116279069,-0.2391304347826086,-0.2553191489361702,-0.2391304347826086,-0.2391304347826086,-0.1463414634146341,-0.375,-0.4354838709677419,-0.4852941176470589,-0.453125,-0.4067796610169492,-0.4696969696969697,-0.5454545454545454,-0.4776119402985075,-0.4067796610169492,-0.4696969696969697,-0.3859649122807017,-0.5,-0.4852941176470589,-0.5977011494252873,-0.6464646464646464,-0.6428571428571428,-0.6354166666666667,-0.6759259259259259,-0.5977011494252873,-0.5833333333333333,-0.6698113207547169,-0.75177304964539,-0.7463768115942029,-0.7586206896551724,-0.7586206896551724,-0.7244094488188977,-0.7222222222222222,-0.7222222222222222,-0.837962962962963,-0.8416289592760181,-0.8722627737226277,-0.8484848484848485,-0.8097826086956521,-0.8309178743961353,-0.8451327433628318,-0.8582995951417004,-0.8653846153846154,-0.8394495412844036,-0.8653846153846154,-0.8713235294117647,-0.8541666666666666,-0.8708487084870848,-0.8653846153846154
47941,0.3030887093,0.0594343316,43.327520711,0.0282868711,0.1778873626,0.5202559614,0.2482092914,0.0725901199,0.5079290109,0.5025678513,0.0044494932,10.0,0.0058456403,0.0481481481,0.1505900584,-0.030330196,-0.011391796,0.1264879205,0.0705617751,0.1170657221,0.3584158884,0.0,1.3435279443,1.2030856477,39.607940998,7.1971339193,0.4701701604,0.0,0.0,1.0,0.0,0.0,0.8151677265,4.0,0.0030607973,-0.004958837,-0.315453172,-0.025047468,0.8793412185,2470.656551,0.1055571398,15.302268587,0.003841253,0.0228054299,0.0361903144,0.012741317,0.0308292205,0.0334909031,0.0,-0.000222222,-0.439048709,-0.035011441,3.0,14.191062701,0.2748937443,0.0,0.0267857146,0.0118883063,0.0176757592,0.4883237235,0.6029469156,1.900186e-09,6.6362271e-08,0.787736949,0.6205295007,0.0340888445,0.0341789907,-0.406526535,0.2824014448,0.0381355932203388,0.0888888888888888,0.0652173913043479,0.1085972850678733,0.303191489361702,0.3725490196078431,0.384180790960452,0.3136729222520107,0.3725490196078431,0.4759036144578312,0.4670658682634729,0.5705128205128205,0.5605095541401275,0.5909090909090908,0.8148148148148149,0.6171617161716172,0.0381355932203388,-0.0503875968992247,0.0165975103734439,0.047008547008547,0.0,-0.0789473684210526,-0.1155234657039711,-0.0354330708661417,-0.1042047531992687,-0.0684410646387833,-0.0277777777777777,0.0652173913043479,-0.0335305719921104,-0.0120967741935483,0.1722488038277512,0.3764044943820224,0.5360501567398119,0.75,0.8846153846153846,0.8702290076335877,0.6666666666666667,0.8014705882352942,0.7883211678832116,0.8014705882352942,0.6955017301038062,0.6171617161716172,0.5909090909090908,0.7013888888888888,0.5705128205128205,0.5605095541401275,0.5170278637770898,0.4080459770114941,0.4411764705882353
32096,0.7084120035,0.1158964994,0.1552714063,0.0383014782,0.3196393553,1.7206195055,0.261226155,0.054542915,0.4668123273,0.2003663004,-0.071297369,10.0,0.0071285321,0.1025641026,0.1006881362,0.0227925571,-0.02882595,0.1797676396,0.0006983728,0.1232150017,0.7210306717,0.0,3.7531197736,2.7423131352,5.1105558123,6.5662163165,0.442132716,0.0,0.0,1.0,0.0,0.0,0.7215556858,5.0,0.0094130159,0.0891785728,-0.112042395,-4.710015461,1.2859271411,-4.602448236,0.0718728965,11.302043927,-0.014620068,0.0180974523,0.0258082267,-0.127273251,0.3751721895,0.0215923696,1.0,-0.018717579,4.6115107914,-0.095590821,5.0,8.6051353851,0.0826603858,0.0,0.0145631069,0.0081450871,0.0041047349,1.0576010687,0.3687099173,7.0207728e-07,3.652174203,0.6917380318,0.4785015046,0.0480642961,0.0331493423,-0.07553206,0.222814737,-0.055793991416309,-0.055793991416309,-0.0393013100436681,-0.0434782608695651,0.0679611650485436,0.0476190476190476,-0.0476190476190476,-0.1235059760956175,-0.1472868217054264,-0.0434782608695651,-0.0677966101694915,-0.055793991416309,-0.0717299578059071,-0.055793991416309,-0.004524886877828,-0.1056910569105691,-0.0598290598290598,-0.140625,-0.1338582677165354,-0.1372549019607842,-0.0946502057613168,-0.0794979079497908,-0.1505791505791506,-0.2142857142857143,-0.055793991416309,-0.0265486725663717,0.134020618556701,0.3095238095238095,0.3496932515337423,0.3333333333333332,0.5172413793103448,0.5942028985507246,0.746031746031746,0.8333333333333333,0.8803418803418803,1.018348623853211,0.8181818181818181,0.896551724137931,1.0370370370370372,0.6058394160583942,0.6666666666666667,0.7054263565891472,0.6793893129770991,0.7741935483870968,0.6296296296296295,0.76,0.6417910447761195,0.6176470588235294,0.6923076923076923
59029,0.7914049587,-0.073952153,-53.38288896,0.0042105263,1.68015311,2.8299051762,-0.025683692,0.3429130002,0.2744272052,0.0,0.7305505975,11.0,0.0303753666,-0.095314164,0.16009666,-0.116240849,-0.207520694,0.0642231593,0.3753653824,-0.089886831,0.5196525151,0.0,1.0898028634,0.3125082355,137.23320958,10.311195638,-0.005891001,0.0,0.0,1.0,0.0,1.0,0.4633281578,0.0,-0.085818682,-0.378468884,0.0759809507,10.769303669,1.6917428784,-704.0609698,0.0949905957,11.740359798,-0.005792964,-0.0109706,-0.034261091,-0.088264463,0.0125393693,0.126015852,1.0,-0.019025663,1.1074273966,-0.006048795,2.0,9.7977380724,0.2303305785,0.0,0.092105262,0.0361738014,0.0439515546,0.9509908154,1.595672258,2.0494532e-07,4.805074e-08,1.1445425561,1.3099776627,-0.827975786,0.0652599782,0.6464469305,0.1031862365,0.0579710144927536,-0.0394736842105263,-0.27,-0.2315789473684211,-0.2315789473684211,-0.4251968503937008,-0.4112903225806451,-0.396694214876033,-0.4511278195488721,-0.3706896551724138,-0.3706896551724138,-0.0875,-0.1978021978021977,-0.3302752293577982,-0.3916666666666667,-0.496551724137931,-0.396694214876033,-0.416,-0.3302752293577982,-0.4671532846715328,-0.3706896551724138,-0.4859154929577465,-0.446969696969697,-0.4341085271317829,-0.4895104895104895,-0.496551724137931,-0.4710144927536231,-0.3113207547169812,-0.2395833333333333,-0.324074074074074,-0.376068376068376,-0.3177570093457944,-0.27,-0.1888888888888888,-0.2474226804123711,-0.3047619047619048,-0.3596491228070175,-0.3916666666666667,-0.4206349206349206,-0.5165562913907285,-0.7820895522388059,-0.7746913580246914,-0.7774390243902439,-0.7491408934707904,-0.7491408934707904,-0.7420494699646643,-0.7840236686390533,-0.8147208121827412,-0.8147208121827412
62594,1.7248550153,0.0177070107,-5.651345934,0.0,4.0462578498,8.8404653238,0.0208389936,0.2275262036,0.3237861668,-0.003539127,0.3529465761,8.0,0.0374598598,0.4634146341,0.121667044,-0.153326017,-0.285380188,0.1857376379,0.0646988409,0.0082644628,0.6695554895,0.0,1.4875210723,1.1964968546,12.295723559,2.8039966912,0.0404946748,0.0,0.0,1.0,1.0,0.0,0.7706009789,2.0,-1.549436414,0.2177324725,0.9502949007,-1.054788817,1.6139159861,-608.5626668,0.2876639322,8.7025517984,0.0052508204,0.0014984302,0.0050135286,-0.77009314,0.0465290455,0.3171826955,0.0,0.0243685872,0.3404825737,-0.068965517,2.0,6.821243777,0.19744804,0.0,0.095238097,0.0399917004,0.0446606918,1.2330134846,1.5942816096,1.8242e-05,6.7132433e-08,1.4869955358,2.2111557236,-0.016339443,0.044730443,-0.504827597,-0.057523879,-0.0344827586206896,-0.125,-0.125,-0.0967741935483871,0.2173913043478261,0.2173913043478261,0.1200000000000001,0.1200000000000001,0.0769230769230768,0.1200000000000001,0.0,-0.0344827586206896,-0.1515151515151515,-0.282051282051282,-0.2222222222222222,-0.3636363636363636,-0.3777777777777777,-0.3913043478260869,-0.3333333333333333,-0.3,-0.282051282051282,-0.3488372093023255,-0.4399999999999999,-0.4716981132075472,-0.3,-0.3170731707317072,-0.3488372093023255,-0.2432432432432432,-0.1999999999999999,-0.2631578947368421,-0.3170731707317072,-0.2432432432432432,-0.0967741935483871,0.0370370370370369,0.0769230769230768,0.0370370370370369,0.0769230769230768,0.1666666666666667,0.2173913043478261,0.2173913043478261,0.0,-0.125,-0.0967741935483871,-0.1999999999999999,-0.125,-0.2631578947368421,-0.3333333333333333,-0.3913043478260869,-0.3
62607,0.1982996462,0.0438679657,213.06370525,0.0,0.3616344336,0.5648548301,0.103893484,0.4418084512,0.6870057513,1.0379315454,0.5128720902,10.0,0.1561958193,0.5170731707,0.7021582398,0.2755856354,0.0951616495,0.1202022647,0.2994648135,0.3280442517,0.5373760042,0.0,3.5851596517,1.5265602322,225.14528594,4.0020055496,0.2037622816,0.0,0.0,1.0,0.0,0.0,1.6576986003,5.0,-0.00626197,0.3845638999,-0.325778861,3.4925445394,0.4904890324,22.842630156,0.0422630468,11.889934513,0.001918743,0.0242500242,0.054612677,0.0716299761,0.0036715621,-0.071304714,8.0,-0.007079646,0.0649443846,0.0730498247,5.0,10.982819328,0.6357029804,0.0,0.0684931502,0.048762604,0.0583630169,1.0175806742,4.3035507287,9.2634631e-08,1.7176887e-08,2.04169509,4.1685188404,0.1404432594,0.0582775011,-0.144487617,-0.056493138,0.0344827586206897,0.0619469026548673,-0.1240875912408758,-0.1780821917808219,-0.024390243902439,-0.0163934426229508,-0.1549295774647887,-0.1999999999999999,-0.2307692307692307,0.0810810810810811,-0.04,0.1320754716981131,-0.4915254237288136,-0.4690265486725663,-0.4666666666666667,-0.4957983193277311,-0.53125,-0.4713656387665198,-0.4285714285714286,-0.4736842105263158,-0.3846153846153846,-0.3333333333333333,-0.4202898550724637,-0.375,-0.1366906474820144,0.0434782608695651,-0.1304347826086956,-0.1666666666666666,-0.1304347826086956,-0.0909090909090909,0.0619469026548673,0.4634146341463414,0.7142857142857142,0.5789473684210527,0.6901408450704225,0.6901408450704225,0.7142857142857142,0.6901408450704225,0.935483870967742,0.6216216216216217,0.7391304347826086,0.8461538461538463,0.6000000000000001,0.7647058823529411,0.518987341772152,0.348314606741573,0.1214953271028036,-0.0625,0.0526315789473683
