firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
37189,0.3369573533,0.0435355214,28.031404494,0.0158593144,0.5372771142,2.5765913869,0.1163058262,-0.008498844,0.6359946936,-0.000249431,-0.064636324,0.1088782319,23.0,-0.023893079,0.1462484625,0.1319633548,0.0285848826,0.0243729153,0.1193273078,0.2796486759,0.0348851342,0.0964251467,0.491068148,0.0,1.4043363162,0.13451684,0.3402941766,0.0820340685,181.56597859,61.121080401,0.1782838897,0.0,0.0,1.0,1.0,0.0,1.7281613043,6.0,0.1461825898,-0.474851646,1.8950686531,0.4761135009,0.1740811802,1693.0915621,0.0513155969,14.738324244,0.0037952274,0.0251045399,0.0690648188,0.1145796792,0.0162324155,0.0054591134,1.0,0.0052154165,0.0252269946,-0.047760591,6.0,14.181567082,0.4366990795,0.0,0.0320512839,0.0166832465,0.0318590989,0.5179176444,1.1349525554,3.5178765e-09,4.2815676e-08,0.4804758551,0.2308570474,0.1712389767,0.0375588686,0.0545652141,0.2751738416
41726,0.2462070652,-0.046006111,-5.05071859,0.0138351112,1.2930497181,1.1076242954,0.0518094863,0.7953187657,0.1595190101,0.8570221396,1.0346540454,0.1364638375,23.0,0.0,1.0015929908,1.443742014,0.4840404768,1.0366659679,0.3820884477,0.2356864434,0.1492612528,0.1097451324,0.468318787,0.0,0.8097823308,-0.111615566,0.8097823308,-0.111615566,11.050663561,1.4154924614,-0.002425266,0.0,0.0,1.0,0.0,0.0,0.5332454908,5.0,-10.26455342,0.1677194915,0.0202033581,56.443170477,0.2021043158,176.35550275,0.0519717294,14.06473639,-0.018361461,-0.068975698,-0.267467427,0.1839371141,0.0651167985,0.1740487031,0.0,-0.006464646,0.4185290988,0.066957566,3.0,13.646611022,0.5217867848,0.0,0.0666666701,0.021580619,0.0282666565,0.7722825691,1.4168208878,7.5818002e-09,3.8610097e-08,1.1817496051,1.3965321292,0.1997590325,0.0455712393,0.1654130657,0.2414521207
25785,0.5260862204,0.118452419,-6.2242871,0.0345771512,4.249720175,2.6296950538,0.0755642175,0.0617422499,0.1293315631,0.0117746005,0.0519338,0.4730222755,23.0,-0.004384055,-0.021011455,0.0451456212,-0.038672611,0.1249455852,0.3926403423,0.0291652533,-0.001114632,0.1484194006,0.6184266438,0.0,12.569545235,0.0768858401,12.238872762,0.0862572291,6.8421591769,0.8538201179,0.0846739806,0.0,0.0,1.0,0.0,0.0,0.8779986548,7.0,-0.005635031,-0.19472844,-2.569256319,-1.822444272,-0.765958661,25456.018203,0.0791407986,17.337862087,0.0018298227,0.0065494142,0.0605182465,0.0191543724,0.0804487329,0.0011222998,1.0,0.0043243692,1.1871936036,0.0596232777,4.0,17.27332495,0.5395149572,0.0,0.0542299338,0.0253242392,0.0321056953,0.3273407901,0.8052181239,1.326683e-10,4.0513532e-08,0.95638711,0.9146763042,0.3245645779,0.0305878295,0.4600199049,0.223829984
45241,0.4044328533,-0.015199184,4.9264824986,0.0,0.0477017174,0.1812622648,-0.144841849,-0.221357164,-0.068157281,-0.09493657,-0.177663506,0.0860970739,23.0,0.0419968968,0.0316377171,-0.371770687,0.4259113644,-1.002054591,0.0722120878,-0.653094337,0.0478183955,-0.226206491,0.4345192187,0.0,4.8899978244,-0.069292761,3.6317170673,-0.209798963,1.6299356142,5.4479740744,-0.214064962,0.0,0.0,0.0,0.0,1.0,-0.075721696,2.0,-3.037839124,-0.162741513,0.1226911754,-2.567015419,0.1149692879,-581.6326765,0.0277608887,14.920850167,0.0377011794,0.0283259843,0.0321508602,0.0384522014,0.2493806567,0.0092208384,4.0,-2.4335e-05,0.8826347471,0.0712512527,4.0,14.874548338,0.9338506746,0.0,0.0667838305,0.0238024623,0.034678694,0.7709385747,4.3485156504,1.4523366e-09,1.7171612e-08,0.9150438191,0.8373051909,-0.22986634,0.0454519353,-0.041787153,0.0120974386
37234,0.4369026165,0.0051545188,11.338464076,0.0003153785,0.6224886531,0.5667484315,0.0563776085,0.1496544552,0.226299032,0.1892210471,0.1966427474,0.1010128821,23.0,0.0,0.0987654321,0.0745174588,-0.110438006,0.1377622088,0.1534472936,0.1149234904,0.2438424869,0.1553773785,0.5311548561,0.0,1.3317693765,0.5756109439,1.3317693765,0.5756109439,18.670826233,5.1680006086,0.2426444389,0.0,0.0,1.0,0.0,0.0,0.4682237794,4.0,-8.704507505,-0.180641998,-0.523894188,-3.722802843,-0.165158751,-317.4372927,0.0359164916,13.032837387,-0.004607264,0.0018755911,0.0044821928,-0.009119276,0.0280819782,-0.061361471,2.0,-0.00394974,-0.659498208,0.0005276385,2.0,11.524890473,0.2100998508,0.0,0.0350000001,0.0216748184,0.0265061941,0.6702242212,0.6738093143,6.6296483e-08,1.0462066e-07,1.0030299973,1.0060691755,-0.175085009,0.0559192209,-0.115352064,-0.119685235
37277,0.9107592367,-0.048420325,-10.13427644,0.0,0.2206643509,1.4284777673,-0.057747948,-0.046551707,0.4590695741,0.0001218175,-0.02358139,0.0319032796,14.0,-0.023031335,0.0134529148,-0.086795355,0.0577245287,-0.004161184,0.3359104239,-0.669584022,-0.012053567,-0.05195537,0.4069444344,0.0,3.4969198059,-0.073870618,2.0010903342,-0.089241132,110.15213358,4.2071995465,-0.148940182,0.0,0.0,0.0,0.0,0.0,0.5665627309,3.0,-0.506757467,-0.127879796,0.1234027025,-2.099581432,0.0707984412,-277.8304943,0.2091536928,11.412099099,-0.008099916,-0.012997119,-0.016043614,-0.034369408,0.0114618664,0.0011007531,0.0,-0.027654321,-0.513273668,0.0489310436,2.0,9.1016409551,0.1679847508,0.0,0.0227272734,0.0112275273,0.0200678378,1.4049969247,2.6160964992,7.1628224e-07,7.1772475e-08,0.3313737995,0.109808595,1.2304301525,0.0429650983,0.3686410412,0.0414791363
37402,1.4186499916,0.0661357934,-51.67666769,0.0,1.1360185678,4.4333918861,0.053166207,0.0289388807,0.2574109791,0.0084143043,0.0043403241,0.0182894543,17.0,0.0035148402,0.0703422053,-0.093503544,-0.046786929,0.0242076375,0.1293381468,-0.164669028,0.0130391092,0.0495229306,0.5514359411,0.0,2.6609162036,-0.106249721,1.4620275912,-0.109186542,190.60813149,4.6304165091,0.1060366709,0.0,0.0,1.0,0.0,0.0,0.4356737768,4.0,-0.514305928,-0.070990505,0.6312934574,-1.935126572,0.0571846159,-311.2559721,0.2091536928,10.872161984,-0.002293392,0.0064076796,0.0114350484,-0.186858264,0.0091045846,0.0468747115,0.0,-0.003380229,0.3044502113,-0.011452748,1.0,9.4586300915,0.4003919224,0.0,0.0602409653,0.0299921294,0.0383682717,1.627224679,3.672247516,2.2535667e-06,3.8513256e-08,0.7103904314,0.504654565,-1.199882491,0.0517806357,0.1864171917,0.0414791363
18112,0.5619073095,-0.009491365,-5.431150862,0.0307999917,2.4675943189,3.6829407838,-0.001905317,-0.041013476,0.1147620141,0.0023375984,-0.031359876,-0.108908038,23.0,0.0033943621,-0.082333471,0.0135967942,0.1111486832,-0.279678298,0.0634797417,-0.153845888,0.027058109,-0.100917618,0.4453015575,0.0,1.075306252,-0.120270423,0.7863911675,-0.165600728,15.65710264,5.0789241595,0.015148125,0.0,0.0,1.0,0.0,0.0,0.4903041985,1.0,0.0820560741,-0.248940703,2.9581683367,-0.355119558,0.1563839329,732.38255685,0.2477907323,13.36770717,-0.000317349,-0.000647332,-0.003526782,-0.177723382,0.0770282349,0.0133299871,1.0,0.0036952189,1.7366128702,0.045737694,2.0,13.53092718,1.0490545041,0.0,0.0491803288,0.0276897897,0.0406503193,0.5080445487,3.6351370665,3.8351149e-09,1.3218743e-08,1.3333754008,1.7778899594,-0.044615085,0.0349670149,0.1171951304,-0.020280903
37568,0.2471346176,0.0678920781,3.2323785013,0.008973307,0.1870499288,0.8073527347,0.3744612894,-0.059662514,0.5370779262,-0.082247685,-0.045724917,0.0585727225,23.0,-0.065638844,-0.101114956,0.0086767391,0.3331774155,0.056726614,0.2357449702,0.1267929514,-0.18843646,-0.069943801,0.7248907976,0.0,3.170725689,0.0437289496,2.3994127372,0.1643785656,4.2308057136,17.86417717,0.4604843473,0.0,0.0,0.0,0.0,0.0,0.918886429,6.0,-0.011223326,-0.260867546,2.4836391794,0.0426293333,0.0946614459,-824.2805493,0.0430702538,12.799887976,0.015231265,0.0699674451,0.1238205407,-0.021015799,0.4395070811,-0.075041626,3.0,0.000155642,-0.381676508,-0.087699386,4.0,11.288531132,0.1985778703,0.0,0.0131332083,0.013812921,0.0200365063,1.1394373016,1.676266073,6.1997607e-08,1.9090909799,0.6258539518,0.3916931689,-0.180734988,0.034881238,-0.389226374,-0.058783208
37584,0.1579844642,0.0369832994,13.972674589,0.0036498241,0.1057346467,0.1887000042,0.2445873269,0.3036993607,0.2890049436,0.5700617899,0.2746606326,0.0365117882,17.0,0.0,0.2903225806,0.4039053135,0.410519142,-0.003804511,0.2968422507,0.1847957983,0.0341471346,0.323884703,0.3642870331,0.0,11.813188488,0.2811670652,11.813188488,0.2811670652,3.5020058032,4.1783246864,0.4502060233,0.0,0.0,0.0,0.0,0.0,0.4718101144,6.0,0.071028323,0.143541672,-1010.947301,-0.619639087,508.30112768,10099.604142,0.1133007734,16.215218919,0.0018318484,0.0421669036,0.0703880498,0.0177306103,0.2168216551,0.0361331135,8.0,3.79585e-05,2.198716927,-0.014936728,5.0,15.260780181,0.4048950524,0.0,0.0246734396,0.0214262083,0.0369836145,0.3513351186,0.7392901128,7.892151e-10,4.4048382e-08,1.7103614764,2.92533638,0.1675001166,0.0366861739,-0.083506881,0.3631968026
58421,0.6429872932,0.1024512279,11.39579372,0.0381863668,0.4328070468,3.3845877969,0.1538116946,0.1616432512,0.3280711913,0.056222146,0.2382913437,0.0479516904,23.0,0.1074862541,0.1811023622,0.1223408736,-0.140844948,0.0696644415,0.1371841155,0.1712899847,0.1171791668,0.1151794018,0.5980677388,0.0,3.2789737541,-0.236276086,1.1946328517,-0.244173373,713.81547619,10.074855079,0.3085248386,0.0,0.0,0.0,0.0,0.0,0.5020314259,5.0,0.0011035929,0.0577024693,0.0060642176,-0.971867954,-0.111407498,-922.6723854,0.0344316897,10.669999907,0.0031641961,0.0250105242,0.0419975883,0.1497662711,0.0739249178,-0.003693419,0.0,0.0056249037,2.6978131213,0.1100990074,2.0,9.6208635,0.2208534976,0.0,0.0654205605,0.0223730103,0.0257975939,1.2221864967,0.9983837091,1.09805e-06,8.4436559e-08,0.4574495366,0.2092600785,0.4058260881,0.0517475904,0.3101591844,0.028837271
37832,0.6142723265,0.0637786753,0.3763616091,0.0132784245,0.3278094559,2.0892267892,0.1172737168,0.1018417031,0.1818083579,0.0116572527,0.0892524287,0.187825031,23.0,0.0159234967,0.0514592934,0.0165046174,0.1289108611,-0.016504617,0.18080738,-0.010309466,0.0151905769,0.1086798566,0.5793338681,0.0,2.4054619879,0.1506076308,2.0739930632,0.1388310961,13.576121451,9.037569944,0.4053027122,0.0,0.0,0.0,0.0,0.0,0.2805617429,5.0,-0.030972818,-0.047974912,0.1653811415,-1.183568759,-0.362250586,-79.61586627,0.0568353812,11.643012495,0.0007873165,0.0184621336,0.0283504588,0.017310789,0.1633508,-0.028823876,0.0,0.0011111111,-0.247993021,-0.018480178,5.0,10.84210713,0.5834172939,0.0,0.1134020612,0.0425325085,0.0515171104,0.9765806037,10.683319178,1.071596e-07,2.0717278e-08,0.8031072341,0.6449812294,-0.032828205,0.040950336,-0.292340118,-0.252242724
25961,0.5443652558,-0.201474648,-0.355391207,0.0066737005,0.2994761545,0.3144889024,-0.174136443,-0.164561678,0.0823337638,0.0338306653,-0.644612476,-0.173945633,23.0,-0.02782449,-0.5,0.0127530916,0.5648214039,-0.247636973,0.3802317655,0.3237210255,-0.250684845,0.6099725968,0.4163468386,0.0,2.8175312084,1.3558799413,2.0665363559,1.953440021,0.8896939402,6.4489332155,-0.248288446,1.0,0.0,1.0,0.0,0.0,0.2588377746,5.0,-0.433470151,-0.985750083,0.4177395968,-2.110663068,-0.151533,-4467.696026,0.035532534,13.4136832,0.0066759108,-0.048419865,-0.068699417,0.0469975659,0.2909782686,1.5811672321,0.0,-0.007368421,0.4502816769,0.0874033393,2.0,13.160338844,0.6193702824,0.0,0.0473684222,0.0361986974,0.0399309111,0.6575039486,1.550552551,1.6976407e-08,4.1148967e-08,1.9959150098,3.9836767265,0.0347160574,0.0629593512,-0.210011879,0.3707167602
37955,0.2217067617,0.0380499062,72.21993988,0.0018774366,0.1875835974,0.4603904832,0.1661655393,0.1063020189,0.5493299384,0.0012232715,0.0115747619,0.0578476128,20.0,0.0260020136,0.0541395349,0.1489781084,0.0090446007,0.0106380104,0.1466661323,-0.044761791,0.1486760122,0.2014973657,0.4798806052,0.0,1.5655471139,-0.217414969,0.7380052864,-0.227245342,50.231033496,8.3888503741,0.3584763647,0.0,0.0,0.0,0.0,0.0,1.052699311,7.0,1.0018365446,0.0132381774,-0.259728258,-1.018407066,0.0203344408,-478.4730093,0.1126507285,13.760204222,0.0013147763,0.0130376983,0.0442116618,0.0474922403,0.0159961521,-0.128596319,1.0,0.0002380952,-0.382650107,0.0127600199,6.0,13.380577117,1.0495995233,0.0,0.0579345077,0.0268280023,0.0361272746,0.7589440839,5.2175733377,4.497007e-09,1.4256385e-08,0.5289190779,0.279755391,0.5080630247,0.0436844936,-0.069923524,0.2185300402
40425,0.6142625758,0.0185848489,4.1807620818,0.0,1.0785629445,1.0051861107,0.0551334445,0.3975304617,0.3182077509,0.0074626866,0.634011367,0.0169065359,16.0,-0.002328625,0.0056818182,0.0352830524,-0.098685299,0.0287627335,0.1799068929,0.1998893956,0.0978442479,0.1143547954,0.3525961976,0.0,1.4730306558,0.472116014,1.4052515845,0.5074999502,50.46716233,5.5178160141,0.1914428482,0.0,0.0,1.0,0.0,0.0,0.5601773081,5.0,-0.490989758,-0.106875387,-523.0864635,-0.697256439,-35.82468218,-1984.310929,0.0120690666,10.662254213,-0.002162623,0.0056686129,0.0156384393,0.0006183216,0.0054397739,-0.042900947,0.0,-0.002051282,13.759769003,0.1000000015,1.0,9.4596534934,0.4654609395,0.0,0.0285714287,0.0117128733,0.0156244063,1.5788952891,6.3899418879,5.9368682e-07,3.8181818412,-0.067436566,0.0045476904,1.0702334938,0.070946333,0.5326340301,0.267521363
21004,0.1605817543,0.055818042,40.666969147,0.0359600843,0.6363136918,0.4646842005,0.1338146322,0.0968195305,0.3658581021,-0.005293335,0.1070907195,0.1247415369,23.0,0.0042947222,0.1176470588,0.0900229627,0.0230885584,-0.030556577,0.1613787375,-0.019656274,0.082817136,0.0956924755,0.4108891842,0.0,0.664261762,-0.084589377,0.5782948887,-0.102995577,42.21415608,4.8640736094,0.2203856749,0.0,0.0,0.0,0.0,0.0,1.7412758997,3.0,-0.271887469,-0.368103024,0.0339560952,-0.993945202,0.1471541699,25456.018203,0.035532534,17.337862087,-0.000494508,0.0171048464,0.0909326425,0.0119067835,0.0130748422,0.1056802688,0.0,-0.000191388,0.6007284399,0.022672202,6.0,16.584276632,0.3209315883,0.0,0.0391498879,0.0205238846,0.0228444149,0.5102378311,1.3062070179,1.467544e-10,4.9677434e-08,0.558889052,0.3123569724,-0.135728926,0.0286026482,-0.182541501,0.3707167602
32061,1.2723069493,-0.071622274,-5.538341467,0.0064924117,0.4386721418,1.888080195,-0.037317501,-0.093636642,0.2735348105,0.0,-0.212726676,-0.019728702,23.0,0.0371737411,-0.120734908,-0.10744275,-0.110790143,0.1333832468,0.3789189189,0.1379678155,0.0705935055,-0.057334011,0.4523232514,0.0,3.5988010145,0.5448586359,1.9237568212,0.2878031941,11.854600258,5.5108427304,0.113628538,0.0,0.0,1.0,0.0,1.0,0.4149390244,4.0,0.020970268,-0.280487498,3.5088115112,-0.732234829,0.0163600217,-1156.206924,0.0430702538,10.200587636,0.0,-0.017621903,-0.023510516,-0.097866248,0.0839863057,-0.051359539,0.0,-0.020963174,-0.506661794,-0.064795566,2.0,9.5736153626,1.2298376611,0.0,0.0217391308,0.011614327,0.0253591063,0.8128596761,1.359160151,2.4575178e-07,4.2948515e-08,0.3949738878,0.156004372,1.1716757074,0.0858975123,0.0969387812,-0.058783208
38085,0.4245246411,-0.131513035,4.4416509533,0.0,0.0779035994,0.4011829588,-0.108284862,-0.194802503,0.2769485904,0.0068864469,0.0975811796,0.00730236,15.0,0.0082680001,-0.021367521,-0.199770137,-0.187335811,-0.139408783,0.1913869373,0.1114430777,0.0166968189,-0.232329676,0.5949344209,0.0,3.8782854119,-0.413368593,2.7115893456,-0.487666052,3.5739576786,6.0501862032,-1.301950873,0.0,0.0,0.0,0.0,1.0,0.312494684,3.0,-2.227724777,-0.270683279,0.0716675404,1.3547183328,0.0374716258,-626.7919824,0.0553474399,10.379224714,-0.002204134,-0.026002294,-0.030773918,-0.015847619,0.1444362913,0.0337168104,3.0,0.0007619048,-0.458155038,-0.034316506,3.0,10.632665267,1.9171845223,0.0,0.508771956,0.172759053,0.1120026903,1.1919564568,36.172367456,1.4472224e-07,4.1702551e-09,0.9115313855,0.8308894667,7.9120674858,0.1142302832,-0.857535996,-0.040984347
38093,0.2868796036,0.0933167769,-0.333656172,0.0357192734,0.8363522253,0.8510421441,0.172176267,0.0869341355,0.14433187,0.0182900632,0.0481493505,0.1148992132,14.0,0.0,-0.00990099,0.0647259892,0.1492445887,0.0116131669,0.3975188781,0.0574880652,0.0126570058,0.2183676503,0.594387201,0.0,1.006014531,-0.035614703,1.006014531,-0.035614703,2.304238007,2.2350118361,0.1378779295,0.0,0.0,0.0,0.0,0.0,0.6334423549,6.0,-0.274953294,-0.284317964,0.2041039143,3.3780937484,0.1014903092,-292.6545157,0.1874570281,13.408973438,0.0025778085,0.0228288369,0.0870856554,0.0290822936,0.3288170508,0.0142061423,0.0,0.0001451927,3.5516631281,0.0312548393,5.0,12.320881262,0.3009318331,0.0,0.0155148096,0.0135628683,0.0164051485,0.8525189018,0.9883238244,2.4751363e-08,7.6771664e-08,0.1501486107,0.0225446053,0.9643279872,0.0260843111,0.0375822367,0.2111513688
88269,0.878323871,-0.159641042,-6.938561868,0.0,0.2480155037,1.2985457114,-0.096676515,0.0552449151,0.4948579264,0.010546875,-0.02888738,-0.133057691,14.0,0.0233908591,-0.080851064,-0.159189905,0.1194598473,-0.15157445,0.0999904315,0.3942740334,0.0271145984,0.0817071787,0.3621045225,0.0,2.9995170249,-0.234846095,2.402873702,-0.310736795,71.316165525,3.2455087387,-0.611735062,0.0,1.0,0.0,0.0,0.0,0.6464874392,2.0,-0.191950934,-0.460055449,0.4962339711,-1.037358885,-0.122985804,-186.6275795,0.101482689,12.055511349,-0.010974836,-0.015650611,-0.023081371,-0.250904763,0.0161659039,-0.001343222,2.0,-0.03828409,0.1233340863,-0.080371356,3.0,12.508840355,1.4043402299,0.0,0.0616438352,0.031014743,0.039930165,0.5108170761,2.4271831489,4.0459862e-08,2.3021097e-08,1.2440737784,1.5477195661,-0.623215072,0.0742348823,0.6521010042,0.0547114686
38157,1.0586798714,0.0668829174,-0.763410863,0.0275082967,0.1321476998,1.0520874692,0.0855055415,0.0783675242,0.5306631933,0.0112038664,0.4008894536,0.1226786129,17.0,0.0218821809,0.0,0.0362434331,0.0830381315,0.0626551958,0.1397831526,0.1135340989,0.0972538804,0.0482435319,0.5761176648,0.0,8.6790030211,-0.271988983,5.915407855,-0.302895575,4.7203549341,4.9815550511,1.0341360148,0.0,0.0,1.0,0.0,0.0,0.5773795395,6.0,-2.705783645,-0.19437923,0.7769381936,-2.430898808,0.151550827,-2113.779926,0.0277608887,10.023567947,0.0092852405,0.025279391,0.0286647114,-0.013105436,0.1266511628,0.224106464,3.0,0.009894867,3.1613080517,0.000711238,6.0,9.0555853429,0.3293702263,0.0,0.0519480519,0.0197643969,0.0261052404,0.807334929,0.9471991811,6.958371e-07,0.9545455287,0.7438268459,0.5532783767,-0.57175168,0.0496009453,0.1239922814,0.0120974386
47941,0.1983115038,0.0406158525,234.8895692,0.0119604017,0.1943722712,0.2695355258,0.1935907668,0.0851635151,0.3718218652,1.0087603844,-0.002387987,0.05021178,23.0,0.0041479015,0.0591397849,0.069752666,-0.038331523,0.080087174,0.1373481895,-0.046941119,0.0565226423,0.187291739,0.2568235689,0.0,1.1526160878,0.0810343745,1.0209159337,0.0592372589,89.611031111,6.9182331886,0.2968790496,0.0,0.0,0.0,0.0,0.0,0.7714750626,6.0,-0.251331775,-0.426610298,0.0716858448,-1.397536749,0.072624413,12429.408157,0.035532534,16.7161485,-0.008311551,0.0360094128,0.0701813485,0.007043442,0.0076596969,0.1306129212,1.0,0.0001617809,0.2390202395,0.0083154798,5.0,16.115026759,0.4824188759,0.0,0.0351803005,0.0142908047,0.0199362989,0.3586457968,0.7803227005,2.531765e-10,3.7408259e-08,0.7612104228,0.5794413078,0.0979306241,0.0234220505,-0.163978999,0.3707167602
32096,0.8459104453,0.0815393009,-0.419322429,0.0425531915,0.2652230475,1.2862478493,0.099801866,0.1073970907,0.3291508779,0.0,0.3500811758,0.0976289395,23.0,0.0404234459,0.12,0.0461393533,-0.147824012,0.0725880797,0.2176688938,-0.052384252,0.0332588856,0.0483144548,0.5496886906,0.0,3.6714179716,-0.30709568,2.3541609716,-0.359198794,6.158823293,4.9289206227,0.4598407446,0.0,0.0,1.0,0.0,0.0,0.408046515,6.0,-0.050736396,-0.011624821,0.2394314472,-1.198103269,0.1543160471,-512.7705835,0.0681043109,11.76535885,0.0062129145,0.0186877767,0.0245470601,0.0514582256,0.2352112565,0.0020109129,0.0,0.0079431646,2.7681341719,0.0397756295,5.0,9.957182336,0.1264703971,0.0,0.0142857144,0.0099496224,0.0110531507,1.0861111223,0.6915716823,2.187664e-07,0.9545455997,0.2160011128,0.0466564807,1.3151374358,0.0293984328,-0.135958473,0.0488784342
38280,0.2697036277,0.0171343081,6.2085370361,0.0,0.0632540965,0.1258196021,0.0186449181,0.1263221061,0.3786379814,0.0230673573,0.1200856781,0.0157109193,18.0,0.0101745169,0.0556821882,0.1195933684,0.1619339145,-0.020397109,0.0959060682,-0.095084472,0.0795963118,0.1277948141,0.5573693366,0.0,4.1232572516,0.0790802414,3.7225554899,0.0779889581,1.1371210648,5.0072023039,0.4315781302,0.0,0.0,0.0,1.0,0.0,0.4638643154,4.0,8.344707291,-0.099449087,0.1463353858,-1.717038188,0.0541206317,4759.9325322,0.0264272264,15.025134769,0.0050530639,0.0169435375,0.0209137299,0.0137491125,0.3323169613,-0.035936249,2.0,0.0021443299,0.2884870919,-0.00291118,6.0,14.347094969,0.7266724905,0.0,0.0117434505,0.0067072215,0.0111179718,0.4449055877,1.1218448521,6.97349e-10,3.3507974e-08,0.1352064005,0.0182807707,0.0302229474,0.0106157785,-0.06304112,0.0120974386
38333,0.4038878671,0.060605484,27.755395683,0.0146635378,1.0610156233,1.627874675,0.1101440737,0.7599782579,0.8687015184,0.0010793651,1.2650265825,0.0437982284,23.0,0.0862030885,0.3468811741,0.4343319002,0.0466220655,0.0154593293,0.1807072764,-0.169610477,0.2446622607,0.1098633607,0.3722369342,0.0,2.1547711404,0.0185416257,1.2108716519,-0.033500659,205.16946443,4.7889505992,0.1359135802,0.0,0.0,0.0,0.0,0.0,1.8441428671,4.0,0.0595976491,0.2130391773,-14.51638898,-0.231269492,-0.939914876,-700.6528905,0.0270140569,13.07782681,0.001287763,0.0113685042,0.0423775603,0.1338047821,0.0054162566,-0.088954744,1.0,0.0,-0.045383412,0.0128943059,4.0,11.890341689,0.2175797199,0.0,0.0553505532,0.028647691,0.0291654207,1.393786359,0.9237040985,4.3070704e-07,1.0119805e-07,0.4348169841,0.1890658097,0.3013093322,0.0349864726,-0.017640382,-0.044283549
62607,0.6173578319,-0.333122945,-0.450989501,0.0140259012,0.8361540979,1.618947434,-0.22899963,-0.086411384,0.5030723614,0.0202241832,0.2949148043,-0.055113999,23.0,-0.014470334,-0.065981612,-0.116374416,0.050216927,-0.011549567,0.3124044198,0.2547045277,0.0333424366,-0.347305291,0.4960853177,0.0,1.9494779572,-0.129562583,1.1860886101,-0.166132464,9.6518628635,6.2593317868,-0.297063231,1.0,0.0,1.0,1.0,1.0,0.8226401727,1.0,-0.156521227,-0.225734201,2.8538623938,-0.534920696,-0.019025276,-1071.616299,0.0430702538,11.211936919,0.00050251,-0.073985107,-0.173189384,-0.106324432,0.1218427567,0.0007787426,0.0,-0.517905402,-0.518599744,-0.09007353,5.0,11.631732976,0.8268456146,0.0,0.0694444478,0.0345342224,0.0562760485,0.4138032144,1.408085176,1.3205045e-07,3.1661359e-08,2.6353157775,6.9448892469,0.0966998716,0.0802269793,0.4513274552,-0.058783208
12052,0.3509918108,0.0579182309,3.6779314059,0.0186951252,0.3988293369,0.744505867,0.1120547945,0.2400727493,0.162776599,-0.003312098,0.3728706625,0.1020900463,23.0,0.0389715832,0.2554112554,0.1343200223,-1.278051112,0.1442514062,0.1537162162,0.0117739008,0.1336768718,0.1172695449,0.3199765339,0.0,1.3082881487,-0.41345316,0.7645236251,-0.510116785,9.2108843537,17.358974359,0.2164318001,0.0,0.0,0.0,0.0,1.0,0.3109684947,4.0,-0.01803619,0.0816942712,-2.744350728,-1.645172418,-1.13689089,2249.3977318,0.0791407986,15.609093156,0.0021218551,0.023768614,0.0447198276,0.0375735359,0.1077976045,0.0524521542,8.0,-2.8818e-05,0.9745804368,-0.018652243,5.0,14.651742632,0.4274107959,0.0,0.0652173907,0.0198266832,0.023942268,0.473734869,0.8757591854,1.4347918e-09,5.6188125e-08,0.5162764867,0.2665414107,0.2544936128,0.0266514578,0.1204877599,0.223829984
12060,0.1437675578,0.0342448829,-3.048893022,0.0147574864,1.1100134584,0.369625982,0.0647368653,0.1160417324,0.0877636728,0.9851070997,0.1159273094,0.0594474134,23.0,0.0098262707,0.1548117155,0.1273093034,0.0492463815,-0.046815766,0.126315138,-0.039037147,0.0282854017,0.1064417671,0.4086605496,0.0,1.2402791129,-0.079976583,1.1549375145,-0.093321684,15.106637093,0.6632060703,0.0487343354,0.0,0.0,0.0,0.0,0.0,0.4987309237,6.0,10.186238975,0.0371790804,2.7509317833,0.1921373823,0.3433444623,25456.018203,0.1557640369,17.337862087,-0.002617455,0.0082353848,0.0697412156,0.0084662468,0.0192788443,0.0147224772,1.0,0.0004088586,0.3247840707,-0.019925372,6.0,17.27332495,0.2793969339,0.0,0.020251397,0.0140591271,0.0219951718,0.2692202549,0.3943174059,2.784587e-11,6.2046033e-08,0.7999259059,0.6398814549,0.2116473031,0.0255119266,0.0480066913,-0.001829128
