firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
79244,0.0641285992,0.0645648482,13.559291667,0.0,0.7760869252,1.2537795521,0.2038834951,0.0594059406,0.4713971397,0.0230945872,-0.033677349,0.1448346595,23.0,0.0122863248,0.04,0.1096525097,0.0973897439,0.200610998,-0.239564294,0.097359736,-1.831241283,0.4794916926,0.0,1.7021276596,0.3366608857,1.1489361702,39.916666667,9.6767676768,0.1906077348,0.0,0.0,0.0,0.0,0.0,-2.52784328,8.0,0.3087379463,-0.016315308,-0.435067036,-0.122507569,0.0564337938,1601.3538047,0.0656574121,14.84884483,0.003850385,0.0415610745,0.3677130045,0.0193428301,0.0332871012,0.0120797259,1.0,0.001108545,0.4874240299,-0.020699735,6.0,14.868018479,1.043344671,0.0,0.0349819064,0.0189497803,0.0264358082,0.7151650383,4.5841752456,1.3309545e-09,1.7490003e-08,1.1169076119,1.2474826134,0.1975272258,0.0360701987,0.126763181,-0.025612709
77893,1.0397676019,0.0186503658,-3.139961142,0.0009088267,0.1726071545,1.4660927479,0.0042165969,0.0744127293,0.3400954931,0.013378652,0.3372449901,-0.141015719,14.0,0.0876708808,0.3941908714,0.3813416669,0.0066262665,0.678829662,1.4165579612,0.1006211684,-0.136317297,0.3807228185,0.0,5.2124116826,-0.362095707,3.1697493362,10.455406603,5.5010492568,0.3315309748,0.0,0.0,0.0,0.0,0.0,0.3777035049,3.0,10.143388244,0.2765582363,3.6469318274,0.4473549074,0.1428813303,-3005.390295,0.1557640369,11.366721253,0.0009085883,0.0064913073,0.0078124035,0.0643915514,0.0927057885,0.005556464,2.0,0.0411764706,0.2025066828,-0.013454463,3.0,10.95457575,0.6052354531,0.0,0.0847457647,0.0328295297,0.0422282614,0.7211656748,1.4874516679,1.4841218e-07,5.4855778e-08,1.7429267947,3.0377938115,0.0152042748,0.0831917281,-0.083838364,-0.123144102
77973,0.5977330159,0.1015301148,-2.170587215,0.005717204,0.9004397339,0.6405788835,0.1148996236,0.0812917062,0.1062029085,0.0207331232,0.0116996542,0.177909838,20.0,0.0,0.0,0.3842912427,0.1021083286,0.5098039216,0.39589169,-0.002345597,0.2062909918,0.2217843672,0.0,39.282069971,0.3645363501,34.620291311,2.7910646168,4.520782625,0.1149529179,0.0,0.0,0.0,0.0,0.0,0.2969615848,7.0,0.0281829021,-0.229001897,0.0063632448,2.0704623438,0.1265465466,-2525.52869,0.0398715999,11.200021306,0.0024083317,0.0187075995,0.0463055232,-0.003092697,0.0554853377,-0.001784882,8.0,0.001322314,-0.380138772,0.002521595,5.0,10.616768188,0.3639138817,0.0,0.1333333403,0.0395173,0.0349743508,1.1260798836,1.382766087,3.6422585e-07,2.2105264219,0.8487402025,0.7203599314,0.3902024599,0.0421668311,-0.403821853,-0.033093366
78044,0.3013774036,0.0610626091,143.97127329,0.0162579712,0.325088366,0.6525969527,0.1171219299,0.3142240673,0.2874282298,0.0069269727,0.4595722416,0.0860682404,24.0,-0.004294367,-0.085714286,-0.191983112,0.1094095909,0.1002698202,-0.317412563,-0.006467047,0.1598195909,0.4402159666,0.0,2.3173940607,-0.001794187,1.4561900159,164.54957,6.1967927669,0.3354035119,0.0,0.0,1.0,0.0,0.0,0.4911408836,4.0,0.0462732438,-0.079812261,-0.025235817,0.3223025515,0.1028290483,1788.1671494,0.050528106,13.834517832,0.0013311044,0.0281738907,0.0577949237,-0.035021432,0.0062533425,0.0903027283,3.0,0.0008759124,0.4673031713,0.0409755385,6.0,13.546110186,0.5348155036,0.0,0.0563380271,0.0312193724,0.0347630984,0.4406560348,0.937622709,9.6887431e-09,5.0514807e-08,0.9468147086,0.8964580923,0.1149627943,0.0404089206,-0.045844763,0.0082063799
78116,0.2180363677,-0.121535991,3.0206788345,0.0,0.1386212067,0.1571869434,-0.45297216,-0.216508928,-0.084268384,0.0178917379,0.1450409686,-0.008912738,19.0,0.0073672885,0.9166666667,0.2927066845,-9.946548195,0.2481884058,0.1329730615,0.0234819657,-0.347496677,0.790726401,0.0,2.6208588957,-0.208554428,2.0825766871,0.7179955366,5.9713160855,-0.904789054,0.0,0.0,0.0,0.0,1.0,-0.119805051,2.0,7.3898462753,0.7615353917,0.0946681258,1.5629420576,0.0294969744,-2703.84619,0.0264272264,10.881082675,0.0,-0.120567689,-0.208709628,0.0272502984,0.4244614252,0.0129114984,0.0,0.0,-0.24266804,0.0140215913,4.0,10.032062149,0.5334936949,0.0,0.2571428716,0.0686391818,0.082344086,0.9513767335,4.0407798246,3.5353821e-07,3.259426e-08,1.5852530702,2.5130272966,-0.086163311,0.0749859786,0.3924117114,-0.090228918
14883,0.5474455632,0.0218013555,-4.463411812,0.033628732,0.8346081665,1.203891181,0.0477306415,0.028529286,0.2113691346,0.0006790239,0.0642437468,0.1024897669,23.0,-0.000216676,-0.018891426,0.1155099039,-0.041109939,0.0826158943,0.1061012114,0.0490127459,-0.027644328,0.5291339846,0.0,1.5087793798,0.0375098237,0.8919650618,128.35486553,7.0154372933,0.1301340917,0.0,0.0,1.0,0.0,0.0,0.4538721452,5.0,0.0814674041,-0.062590626,23.544996735,-0.331290485,-2.662107667,1740.0130313,0.0444258974,15.271659286,0.0008121002,0.0035819555,0.0092669855,0.0082768047,0.0065127425,-0.018920294,0.0,0.0004030227,0.5744847141,-0.038435163,6.0,15.577307668,1.1879721708,0.0,0.0438931286,0.0252312479,0.0316625956,0.6222278657,3.3068166964,1.1116679e-09,2.2047035e-08,0.7618762066,0.5804553541,0.0879416813,0.0395801137,0.7331297869,-0.132260961
15659,0.3993221698,0.1149666894,5.4994712238,0.0185375283,0.779426535,1.1057890749,0.0948564768,0.0638557898,0.2590895203,0.0830749763,0.0535632184,0.1559533346,23.0,0.0093264249,0.0057896977,0.0648542417,0.0378765775,0.0899470899,-0.017212726,0.0933394439,0.1106906339,0.4495524124,0.0,1.2406914894,-0.153441685,0.8390957447,95.617647059,6.5478348439,0.2274711743,0.0,0.0,0.0,0.0,0.0,0.7407757805,7.0,8.3552065927,-0.149341577,0.2759539279,-1.761994239,0.194363047,3108.5740754,0.0264272264,15.475128597,-0.004135894,0.0166737318,0.0478313741,-0.028656234,0.0053363292,0.0142081921,0.0,0.0,-0.289695922,0.0129330382,5.0,15.577736508,1.3262470589,0.0,0.0571847521,0.0287996699,0.0408048829,0.3738733152,4.3131404274,4.576976e-10,1.284469e-08,0.7877050423,0.6204792336,0.1672080566,0.0371782115,-0.272823852,-0.090228918
48725,0.5317257567,0.0279277236,-55.67221944,0.0273458961,1.3277951752,0.7162297457,0.0362349166,0.0304506699,0.0818227413,0.001386524,0.0431713139,0.1034360135,23.0,-0.000282296,0.197080292,0.2609833827,-0.219962416,0.0401509027,0.3196052595,0.0504764634,0.0,0.5076057572,0.0,0.4357868802,-0.001675633,0.3446258084,123.1,17.557844691,0.0733320076,0.0,0.0,1.0,0.0,0.0,0.2041337386,4.0,-0.03833516,0.108111992,-0.021416199,0.35912589,0.0008949799,11343.111387,0.1569082592,16.359032204,-0.008034503,-0.005192929,-0.018600641,0.0216871181,0.010261194,-0.061619341,0.0,-0.002727273,0.5766935745,-0.050250158,3.0,15.717931552,0.6462470086,0.0,0.0565275922,0.0215343602,0.026008523,0.457417993,1.8712288599,4.582559e-10,3.5380522e-08,0.4721115428,0.2228893089,0.2142493569,0.0331912136,0.5302306147,-0.034961119
63781,0.4436418651,0.0453320361,212.89601528,0.0,0.3815650127,0.3740178237,0.1020298061,0.4674440008,0.3055227439,0.0566123752,0.5661977485,0.1399816109,19.0,0.0072425035,0.4300411523,0.2777035305,-0.05539111,0.0990798593,-0.171653248,0.5065691738,0.3919575502,0.5308425804,0.0,1.320875438,-0.167104642,1.14137003,200.3930131,4.6323121183,0.3645666982,0.0,0.0,0.0,0.0,0.0,0.5017133359,4.0,-8.704802881,0.1506337218,-0.517154939,-3.847602157,-0.126190023,-671.3279177,0.0359164916,11.461410435,-0.000343491,0.0057389809,0.0112346263,0.0392734413,0.0027039207,-0.567076046,1.0,0.0,-0.724271894,0.0001276815,5.0,11.40563044,0.615910238,0.0,0.0483870953,0.0331111602,0.050397393,0.9243491878,4.9268136763,1.5850499e-07,3.306142e-08,1.7044455027,2.9051344717,0.1286094087,0.0692344369,0.0102272889,-0.453990587
14955,0.5280233307,0.0003437658,-3.515208991,0.0284072858,1.6251475045,2.4391599619,0.0409735241,-0.026478617,0.2018116415,0.0953958561,-0.069521616,0.0670924686,22.0,0.0307159405,0.1111111111,-0.000624988,0.0221614289,0.0747978975,-0.047898637,0.0650771362,0.1091585842,0.4695816628,0.0,1.6216866273,-0.108143518,0.8973335707,19.361076196,8.9404879984,0.0514028859,0.0,0.0,1.0,1.0,0.0,0.81883254,7.0,0.1125182091,0.058742326,-0.314099594,-12.47208597,0.0672426466,92.226057433,0.2176042751,13.372209812,0.000251314,0.0209873949,0.0613085942,0.1066149689,0.0573072345,0.0149257499,2.0,0.0021333333,-0.249310318,-0.064728281,3.0,13.039593266,0.7195165449,0.0,0.038961038,0.0202869449,0.0317018801,0.5440006251,1.6735003982,1.147707e-08,4.5452326e-08,0.6313548544,0.3986089522,0.0024610393,0.0417872195,-0.061519205,-0.142123022
78749,0.2549301041,0.0397544296,12.321729958,0.0141359804,0.0406228516,0.422246077,0.2596640356,0.0464639563,0.6392210454,0.0239344951,-0.370702541,0.0722237634,20.0,-0.073789649,0.0444444444,0.0889635436,0.0785871584,0.257012394,0.1592409771,-0.026477622,0.1700620018,0.5554818805,0.0,4.6224116931,0.0071379436,2.9524969549,7.3856540084,9.6600441501,1.1174311927,0.0,0.0,0.0,0.0,0.0,0.8215234721,8.0,8.3769343499,-0.110686831,0.1315618622,-1.640476267,0.1106334758,-2750.662718,0.0264272264,9.9834014058,-0.000502008,0.0463258786,0.0518412585,-0.016650835,0.206009963,-0.00152883,0.0,-0.000484252,0.1351351351,-0.027027028,6.0,8.0465493573,0.0996859211,0.0,0.0597014911,0.0291724398,0.0293688639,1.1914372283,0.3122101766,8.1802631e-06,3.3157898239,0.9068563781,0.8223884905,0.6049301908,0.0827709453,-0.145677508,-0.090228918
92655,0.4774776921,0.0484428183,1.4910283284,0.0036858666,0.2726488189,1.2420317382,0.1264700869,0.0895245282,0.4647951943,0.0337868174,-0.031144458,0.0719270542,14.0,0.0,0.0647482014,0.1707609549,-0.047099838,0.4010989011,-0.057285355,0.017960218,0.1859526085,0.2623455333,0.0,0.853307393,-0.176867886,0.853307393,9.3901273885,15.356770833,0.2303646014,0.0,0.0,0.0,0.0,0.0,0.8506215004,5.0,0.0217297054,-0.164253695,-0.113892079,1.8643091016,0.0205637628,6894.8163906,0.0398715999,15.935845302,-0.025680967,-0.062060633,-0.109284333,0.1058872327,0.0887713771,-0.000283172,0.0,3.92542e-05,9.3163684484,-0.316329937,4.0,16.135099433,1.173725029,0.0,0.0585651547,0.0362565889,0.0437229341,0.5079882846,3.3222448827,7.115349e-10,2.0291963e-08,1.1523551043,1.3279222865,0.1710785227,0.0621345639,-0.310914395,-0.033093366
53663,0.6870694483,0.071672549,-15.04000541,0.0632532823,2.1731553225,1.1117172879,0.0742130322,-0.065872981,0.1124608916,-0.013686973,-0.08441406,0.2636142991,23.0,-0.001509774,-0.088440652,-0.021697749,-0.011710682,0.0585877017,0.1752148519,0.0039573766,-0.002393095,0.438277492,0.0,0.6140676629,-0.211046167,0.5428214211,22.194456596,6.4327621497,0.0829026425,0.0,0.0,0.0,0.0,0.0,0.33312425,7.0,-0.552545536,-0.200997857,-523.0136566,-0.851373158,-35.64120818,-1385.936057,0.0120690666,13.452023176,0.0058125041,0.0046716102,0.0187806791,-0.005487045,0.0083691644,-0.038567531,0.0,0.001382716,0.5716680637,0.0138602252,4.0,12.309578693,0.2502964772,0.0,0.0230582524,0.0126946028,0.0149636555,0.6382593127,0.8415424672,1.4645979e-08,9.8121949e-08,0.2345511714,0.055014252,-0.342754315,0.0227601606,-0.253995635,0.0699960164
41371,0.7659006647,0.111292219,-1.561785103,0.0265449772,0.6100765439,1.7655337569,0.0176583967,0.0184643937,0.3797897404,0.0061606703,-0.095254,0.1088223951,23.0,-0.042487591,-0.052631579,0.065034281,0.058903035,0.373748827,0.8689241249,-0.197946302,0.1317765822,0.4373530342,0.0,2.9609699595,0.6418970013,2.1604764183,8.0542123288,8.4540422014,0.2850429598,0.0,0.0,1.0,0.0,0.0,0.7480725498,6.0,0.010255453,-0.212384169,3.0024052265,-0.236820632,0.1449111185,-1066.742424,0.0430702538,11.680579562,0.0035313786,0.0125928158,0.0222448091,-0.03555038,0.1966567473,0.0958580775,0.0,0.0039106041,0.0090256885,-0.053038116,3.0,10.420467947,0.3202561181,0.0,0.0445859879,0.0263839473,0.0342761001,0.6944291624,1.2623569984,1.1798689e-07,5.9395615e-08,1.0455607793,1.0931973433,0.0759611596,0.0372687773,-0.333994997,-0.10167537
28847,0.126910435,0.1792959909,-0.117829491,0.0110692242,1.2754034251,1.4897004003,0.1048203282,0.1116640693,0.1473528665,0.4219823967,-0.00924063,0.152177074,23.0,-0.002861075,-0.022988506,0.0456143652,0.4871478179,0.0835971084,0.0363541271,-0.02107945,-1.831241283,0.5130526801,0.0,1.0985336357,0.3546107557,1.0091362001,4.3342501933,28.364096721,0.1824511865,0.0,0.0,1.0,0.0,0.0,-1.070481875,6.0,0.0816776963,-0.348603263,-0.255309342,-0.398381329,-0.013001223,4203.4226759,0.0736624127,15.285375435,0.013789983,0.0224913495,0.1568785197,0.0112108562,0.2477299185,-0.027166688,1.0,0.0018927445,-0.160411026,-0.003963252,1.0,16.090861341,2.4582580178,0.0,0.0934065953,0.0504917104,0.0586309873,0.3186160126,4.4219642125,6.071742e-10,8.374408e-09,1.0403305592,1.0822876725,0.3132471081,0.0573276544,-0.567435898,0.0584687222
15077,0.0641605378,0.0643373734,414.35877483,0.0436681252,0.0569599466,0.2014444069,0.7161542808,0.0239313741,1.4122842436,0.0050746236,-0.259985306,0.0604502145,23.0,0.0590426814,0.0470114171,0.0032996533,-0.013835843,0.0933277014,-0.008372574,0.1219011335,0.5528366782,0.4898677741,1.0,2.6534149256,0.8312755375,0.7337180742,198.49415331,20.309134147,1.0274603322,0.0,0.0,0.0,0.0,0.0,4.012208354,4.0,0.1241963561,0.0018858747,-0.102213496,0.1033365769,0.0659746121,-5004.235526,0.485767896,15.583279799,0.0033040915,0.0823504438,0.2420211631,0.001668547,0.0783641354,-0.002183755,2.0,-0.00037037,-0.240443517,-0.009259259,5.0,15.050637348,0.4474845084,0.0,0.0409356728,0.0242968166,0.0338759053,0.296614673,0.7382101564,1.5284492e-09,5.7482639e-08,0.2951966315,0.0871410513,0.5709466852,0.0354743455,0.3920604034,0.0045740247
79303,0.2917426114,0.0106972813,8.9168856635,0.0019962684,1.2080990622,3.3420969474,0.1188117155,0.034377092,0.4252509535,0.3031544449,-0.066370842,0.0545681543,16.0,0.042797517,0.1224489796,0.1131182637,0.0187009319,0.1582625818,0.0560663603,0.0545263532,1.9452387233,0.5254615464,0.0,2.1307766295,0.0391525479,0.8494481988,206.85170211,8.2012535265,0.0357452603,0.0,0.0,1.0,0.0,0.0,5.5191374308,7.0,-0.52407198,-0.018883731,-0.495613923,-1.228703353,0.0934633159,404.47138072,0.2091536928,13.681091343,-0.001865993,0.0066461829,0.0305499326,0.1196055818,0.020290456,0.0040128451,0.0,0.0006563707,-0.431358751,0.0195118978,3.0,13.986614431,1.9113016675,0.0,0.055072464,0.0343087638,0.0572716274,0.8179740469,11.504513221,4.7409591e-09,1.0246364e-08,0.841280912,0.7077535728,0.5685776586,0.053430737,-0.717940251,-0.132495007
17830,0.2441975819,0.0642719882,1.6359163458,0.0193655337,0.7053730789,1.4816731746,0.1291520255,-0.001552702,0.4069871603,-0.03741165,0.0206471762,0.1277645585,23.0,-0.010100406,0.0362485616,0.0545788171,-0.003367958,0.1769122478,-0.016178836,-0.010450881,-0.054110543,0.4473913512,0.0,1.2649432362,-0.027371708,0.8309396799,32.732450331,6.5223013988,0.1567920316,0.0,0.0,1.0,0.0,0.0,1.5348351138,6.0,-0.015716241,-0.137468423,-2.851144957,-1.690126238,-1.111216378,13472.546823,0.0791407986,17.11031772,5.87165e-05,0.0192041522,0.0710324232,-0.030911058,0.0411272769,0.0078577773,1.0,0.0002162162,0.0006315979,0.0321456292,6.0,16.64623979,0.6887403393,0.0,0.0314783603,0.0163691829,0.0267490692,0.3014619039,1.1496183281,1.796963e-10,3.5191008e-08,0.9027291194,0.8149198631,-0.009528413,0.0287374478,0.0675174232,-0.05533166
39087,0.3580185451,0.0377844994,105.92477876,0.0136579561,0.3628938365,0.5900292557,0.1732331393,0.0726597062,0.4378517077,-0.000232504,0.0863049648,0.1340407597,23.0,0.0200354035,0.0536814926,0.0590400649,-0.001044056,0.1501900975,-0.012190949,0.1269450835,0.0593082078,0.4707299778,0.0,1.2261440458,-0.066420098,1.1117394696,146.25270403,5.0246267144,0.3049392694,0.0,0.0,0.0,0.0,0.0,0.8383549103,3.0,-0.281641629,-0.43206859,0.2313928861,-1.072066282,0.1564533927,20091.339474,0.035532534,17.179174062,0.004912116,0.0194116267,0.0397241891,0.0091616497,0.0047143355,0.2057376111,2.0,0.0035683603,-0.011032374,0.0196362624,6.0,16.487745386,0.5688695758,0.0,0.0470588244,0.0229801166,0.0312158797,0.2843074256,0.9918604945,2.024662e-10,3.4036483e-08,0.4633519059,0.2146949887,-1.164180035,0.0396286025,0.1620947548,0.1898282566
79330,0.3075430837,0.0459964766,2.6466141884,0.0047930253,0.0892196046,0.1748303791,0.3034221684,0.1561034333,0.3581248994,0.0075992722,0.0245311601,0.0488270919,17.0,0.0,-0.009360374,-0.019364571,0.0507738705,0.3485388994,0.0985286978,0.0035816662,0.2008417152,0.6643730186,0.0,4.8687210634,0.1409758495,4.8687210634,0.7670423445,4.3918873789,0.5750595987,0.0,0.0,0.0,0.0,0.0,0.4798974609,5.0,-0.23720728,-0.495110457,0.1809174246,-1.404296886,0.0712397249,-4139.531276,0.035532534,13.800548178,0.0208281323,0.0638399996,0.0826743517,0.0033285102,0.4650846971,-0.012440798,1.0,0.0113906746,0.9305980517,0.0175397424,5.0,11.069291091,0.0459501558,0.0,0.0330188684,0.021081732,0.0174046423,0.9324591184,0.1774259635,1.7927405e-07,5.4650717e-07,0.4059153125,0.1647672409,0.1182399618,0.0195624752,-0.220652058,0.1898282566
16117,0.5895766631,0.0474308081,-7.549849015,0.0475491175,1.6114897338,0.4949403982,0.0516044632,0.0489329403,0.0824412706,0.0505369186,0.0523652331,0.1240206619,23.0,0.0,0.0,0.0583173967,-0.038226766,0.0269877336,0.0348089125,0.0564605498,0.069250811,0.4656256611,0.0,0.7119318397,0.16156246,0.7119318397,8.1482366035,6.0878505968,0.0612801611,0.0,0.0,1.0,0.0,0.0,0.2153694858,5.0,-0.596895301,-0.112557205,-523.1111494,-0.487492144,-35.78080182,-1314.825142,0.0120690666,13.591229954,-0.001153098,0.0072458374,0.0242935351,-0.002302187,0.0175527041,-0.064329472,1.0,-0.002777778,-0.236015126,0.013201464,3.0,12.391768711,0.2083800075,0.0,0.0223463681,0.0168200377,0.0214489969,0.5308660333,0.5748539123,2.288635e-08,1.1453286e-07,0.1842856326,0.0339611944,1.7515017243,0.0322987925,0.1255002959,0.0699960164
67360,0.6601384292,0.0758785099,-26.02449628,0.0569434355,1.4967646519,1.5639910767,0.085816983,0.0252856429,0.1178718528,0.0182481752,0.0137229083,0.1490019895,15.0,0.0007828371,-0.039877301,-0.006485373,0.0653111787,0.0504979651,0.0439296046,0.0521912213,0.0539912319,0.4268298029,0.0,0.6670637284,-0.057360997,0.6060613002,72.630723149,7.1661741113,0.0983373879,0.0,0.0,0.0,0.0,0.0,0.2970547562,4.0,-0.56574275,-0.152434506,-523.0405877,-0.84277559,-35.75582049,-1916.299052,0.0120690666,11.673478463,-0.001361685,0.0062564289,0.0195502646,0.0087695673,0.0143486189,-0.010739909,0.0,-0.001672644,0.0096818811,-0.010876807,5.0,10.674607993,0.2953203425,0.0,0.0374064855,0.0121443512,0.0147049274,1.0385385295,0.6281388432,1.8874371e-07,1.5497294e-07,0.2001173446,0.0400469516,-1.761537841,0.0265356901,0.2473561333,0.0699960164
59619,0.3693563658,0.0628015818,313.85910175,0.0257602209,0.4924848628,0.8016346974,0.1294278098,0.1374258141,0.3933811847,0.0067269866,0.1810731398,0.0888938294,23.0,0.013618263,0.0228004957,0.0240118459,-0.008287494,0.104858259,-0.035219924,0.0866847241,0.0840109868,0.3964035128,0.0,1.917065766,-0.042352996,0.8777159757,656.37042925,7.0417963653,0.2072772379,0.0,0.0,0.0,0.0,0.0,0.8269319535,4.0,8.3718770962,-0.132330779,0.2459881239,-1.563607686,0.1273035418,-1741.352218,0.0264272264,14.009420954,0.0018650436,0.020756114,0.0485770674,0.004208709,0.0049284577,0.0194264473,2.0,0.0004507042,-0.386890069,-0.016297144,6.0,13.316826036,0.3663604721,0.0,0.0301369857,0.0204076135,0.0415429487,0.4357549378,0.8052269262,7.6622173e-09,5.928823e-08,0.5193752872,0.269750689,-0.103687617,0.0263115518,-0.093011916,-0.090228918
16555,0.4204281773,0.1084001107,-6.143273627,0.0298062319,1.1335668888,3.289961548,0.1344297405,0.0377027204,0.3353592546,-0.007769145,-0.003048552,0.1023446288,24.0,-0.003678426,0.0,0.0424368568,0.0569299952,0.1548755895,-0.070049718,0.0163684883,0.1666847674,0.4809828342,0.0,1.2984673011,-0.016834282,0.6066557061,53.700807916,9.6959589655,0.1300022272,0.0,0.0,0.0,0.0,0.0,1.2791949624,6.0,0.043181116,-0.147394881,-0.32493243,-0.384899596,0.1470306296,437.18389148,0.0580320806,13.835803874,0.006069691,0.0176901219,0.0724713642,-0.072674992,0.0388169426,-0.010930367,1.0,0.0107023411,0.0960292088,-0.038484189,5.0,13.607150164,0.7104785404,0.0,0.0220883526,0.0159653851,0.0265568181,0.5684499355,1.8829928348,5.4646425e-09,3.9852146e-08,0.3617392752,0.1308553032,0.0699885416,0.034696227,-0.027907552,0.0126899988
79573,1.9122940431,-0.42834165,-40.74518545,0.0,2.847268764,11.133032632,-0.01558373,-0.19378466,0.2439049911,-0.415247457,-0.32233677,0.468769401,24.0,-0.083072645,0.0588235294,-0.250081048,0.1511247277,0.0979541228,0.043062992,-0.073558648,-0.085708783,0.40976366,0.0,2.2454704851,0.2862279741,0.89421391,86.962406015,9.2232854864,-0.078383176,0.0,0.0,1.0,0.0,1.0,0.3967642527,5.0,0.0339004209,-0.10092906,6.8058030144,0.4136397583,0.5048581244,-1198.911409,0.0430702538,7.2760808401,0.0,-0.012329656,-0.02001264,-0.458914199,0.0102515036,0.0006366022,2.0,-0.105219893,2.370605064,-0.146535456,1.0,6.2004457846,1.0904504505,0.0,0.5,0.180438004,0.1190659851,1.5165660338,6.296900623,0.0001067159,4.2000000213,0.2132281854,0.045466259,-0.15851082,0.125301031,0.5119565173,-0.272189985
79629,0.7409633687,0.0060109555,0.0492520823,0.0,0.6227263669,0.9619252293,-0.024623743,-0.14103869,0.2972628208,-0.094159836,-0.07489438,0.0447051346,22.0,0.0037376355,-0.070234114,-0.079555528,-0.0709525,0.5749592613,0.4588361207,0.0156604106,-0.189727883,0.522195668,0.0,3.677335485,-0.171495911,2.6928456159,2.5297750581,4.2980361956,0.079670147,0.0,0.0,0.0,1.0,1.0,0.4887030274,4.0,-1.856155499,-0.319549872,0.388106268,0.5654143173,0.0748744004,-665.4177324,0.0553474399,10.988342094,0.0034519144,0.0079426579,0.0144480662,-0.0191475,0.2511457086,0.0165867718,0.0,-0.001428571,0.2662619254,-0.019607844,3.0,9.1698568618,0.1577069184,0.0,0.0104347831,0.0042646684,0.0111794239,1.4312226483,0.4609190565,6.6263918e-08,3.3157898,0.7236015677,0.5235992287,0.1174995081,0.0593541891,-0.017465138,-0.135286503
79637,0.3227458158,0.0412319766,414.35877483,0.0,0.3424406485,0.8835168775,0.1115134602,0.1237881745,0.2124177491,0.0083745836,0.0895586128,0.1063337105,17.0,0.0060405315,0.2275862069,0.2123314801,-0.047747212,0.1216779695,-0.039937971,0.1642408586,0.162539185,0.4601373595,0.0,1.4335518772,0.035356573,1.2577155108,1382.7487252,7.9976199987,0.2761626306,0.0,0.0,1.0,0.0,0.0,0.4048478962,7.0,-1.436103955,-0.150722366,0.1885111561,10.261223981,0.2343781055,1022.0536652,0.092171531,14.124932718,0.0016411515,0.0139693754,0.034306994,0.0685455541,0.0018526639,-0.193745106,0.0,4.28266e-05,0.5464227918,0.0114894868,6.0,14.209019475,0.7386316366,0.0,0.0233516488,0.0181456026,0.0239672918,0.456087741,2.0406429374,2.8637123e-09,2.7850109e-08,0.8960612307,0.8029257292,0.1916972308,0.0381429012,-0.226024987,-0.251261599
14891,0.2458323697,0.071072539,13.532302525,0.0211411588,0.5510512107,0.6141559763,0.0933966215,-0.174613614,0.2423544887,-0.032492789,-0.241777518,0.1203664973,23.0,0.0056446286,-0.279979413,0.1333071947,-0.191654724,0.185423588,0.0144151002,0.0731119149,0.0171428571,0.4847276228,0.0,1.2939655172,-0.349810388,1.1456896552,17.103550296,6.4448160535,0.259727303,0.0,0.0,0.0,1.0,0.0,0.8615384615,6.0,-8.683669277,-0.559386844,-0.714964434,-4.149452121,-0.145805136,8496.2009608,0.0359164916,15.743986249,-0.00434727,0.0138558987,0.0467497774,-0.03497156,0.0249032258,0.0158735071,1.0,-0.001678322,-0.259482845,-0.011189023,3.0,15.622086921,0.8215249956,0.0,0.0454918034,0.0264152593,0.0395794362,0.430325003,2.1530806558,6.83378e-10,2.5021334e-08,0.7330529511,0.5373666291,0.2275609998,0.0337796249,-0.081728144,-0.453990587
82647,0.2967916345,0.0173792056,6.7271152968,0.0302387416,0.2605266669,0.361035509,0.0704334365,-0.070974671,0.456547033,-0.001634916,-0.018248175,0.065750431,23.0,-0.005010903,-0.05362776,-0.079055723,-0.016992478,0.1330913491,0.0135201677,-0.044303231,-0.11318328,0.4372236031,0.0,1.6097470238,-0.176875015,1.2533482143,5.1065449011,5.1496546431,0.1561285042,0.0,0.0,0.0,0.0,1.0,0.809807074,4.0,8.3193590509,-0.208759035,0.1734233926,-1.929577795,0.1041601434,15814.039532,0.0264272264,17.190124031,-0.00112181,0.0112403101,0.021210459,-0.003584593,0.1240953392,0.0435386993,0.0,-0.000216802,-0.064554378,0.0028651021,5.0,16.266317878,0.5843470091,0.0,0.0401416756,0.0196901783,0.027984146,0.5569812967,4.8174404861,1.341197e-10,2.7717912e-08,0.6426046461,0.4129407312,0.0983494457,0.0390870181,-0.014561024,-0.090228918
