firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25
45728.0,0.0022717848,0.0093745335,0.0290727281,0.0671994552,0.016490075,0.008671069,1.0,-0.001511148,2.287334994,-0.013153153,0.013157894736842,-0.072289156626506,-0.0609756097560976,-0.0374999999999999,0.1492537313432835,0.1846153846153846,0.2833333333333334,0.1159420289855073,0.3275862068965518,0.4528301886792452,0.5714285714285714,0.4807692307692308,0.3999999999999999,0.54,0.54,1.1388888888888888,1.1388888888888888,1.026315789473684,0.9743589743589745,1.40625,1.4838709677419355,1.3333333333333337,1.3333333333333337,1.4838709677419355,1.40625
45891.0,-0.000981387,-0.259009579,-0.486645473,-0.130750265,0.0930283629,-0.05961013,0.0,-0.098666714,0.0890559375,0.0163636431,0.0,-0.0625,-0.2307692307692307,-0.3877551020408163,-0.3877551020408163,-0.3478260869565217,-0.3877551020408163,-0.4736842105263158,-0.4642857142857143,-0.6428571428571428,-0.625,-0.7058823529411764,-0.6666666666666667,-0.8051948051948052,-0.7887323943661972,-0.7857142857142857,-0.7520661157024793,-0.6875,-0.696969696969697,-0.6341463414634146,-0.5714285714285714,-0.6470588235294117,-0.6551724137931034,-0.6103896103896104,-0.5833333333333333
57066.0,-0.00132556,0.0041152263,0.0071942446,0.0403755187,0.082163253,0.0371270102,0.0,-0.000650407,-0.045568712,0.0417311834,-0.0080645161290322,0.0249999999999999,0.0,-0.0080645161290322,0.0,0.0423728813559323,-0.031496062992126,0.0982142857142858,-0.127659574468085,-0.127659574468085,-0.0955882352941176,-0.2764705882352941,-0.2634730538922155,-0.2678571428571429,-0.245398773006135,-0.3089887640449438,-0.2764705882352941,-0.25,-0.2931034482758621,-0.3241758241758241,-0.2545454545454545,-0.3089887640449438,-0.245398773006135,-0.5305343511450382,-0.4831932773109243
26585.0,0.0004538471,0.0049134687,0.0150297528,0.0099093869,0.0030507977,0.0305345648,0.0,0.0037696335,-0.261396422,0.0,0.0,0.0213903743315508,-0.0990566037735849,-0.1278538812785388,-0.0861244019138756,0.0213903743315508,-0.0682926829268292,-0.0353535353535353,-0.0103626943005181,-0.1318181818181818,-0.0772946859903381,0.0159574468085106,-0.0205128205128205,0.0552486187845304,0.0324324324324323,0.0268817204301075,0.1169590643274853,0.1506024096385543,0.1506024096385543,0.2402597402597401,0.2733333333333334,0.1369047619047618,0.2322580645161289,0.1646341463414633,0.1646341463414633
24416.0,0.0004750463,0.0085386035,0.0224292056,-0.022411393,0.0349936727,-0.110035934,0.0,-0.000949555,-0.412591343,-0.01918994,0.1122112211221122,0.1308724832214765,-0.0533707865168538,-0.0316091954022988,-0.0426136363636363,-0.0507042253521127,-0.0586592178770949,-0.0398860398860398,-0.0260115606936416,-0.0940860215053763,-0.0507042253521127,0.0181268882175227,0.0401234567901234,0.1158940397350993,0.053125,0.1385135135135136,0.1742160278745643,0.1742160278745643,0.2574626865671641,0.3320158102766799,0.3699186991869918,0.3643724696356276,0.3868312757201646,0.3011583011583012,0.3699186991869918
24352.0,0.0016070525,0.0077748335,0.0240300362,0.0154381467,0.0276771835,-0.047052995,1.0,0.0008740478,0.6210115933,0.0002564657,0.0920245398773005,0.0532544378698225,-0.0729166666666666,-0.0729166666666666,-0.0964467005076141,-0.101010101010101,-0.1099999999999999,-0.1359223300970874,-0.063157894736842,-0.172093023255814,-0.0918367346938775,-0.043010752688172,-0.4899713467048711,-0.4573170731707316,-0.45565749235474,-0.4506172839506173,-0.4006734006734006,-0.3840830449826989,-0.3431734317343173,-0.3257575757575758,-0.3333333333333333,-0.3407407407407408,-0.3431734317343173,-0.4105960264900662,-0.3642857142857143
45947.0,-0.031867526,-0.017707059,-0.042261926,-0.077226861,0.1179143005,0.0053750362,0.0,-0.051869302,-0.503102168,0.0089929374,0.0083333333333333,-0.0162601626016259,-0.0763358778625954,-0.0763358778625954,-0.0902255639097744,-0.0546875,-0.1037037037037037,-0.1357142857142856,-0.0902255639097744,-0.1768707482993197,-0.147887323943662,-0.1418439716312056,-0.4872881355932204,-0.4761904761904761,-0.4449541284403669,-0.431924882629108,-0.3794871794871794,-0.3697916666666666,-0.3494623655913978,-0.3240223463687151,-0.3163841807909604,-0.3563829787234043,-0.3494623655913978,-0.3387978142076503,-0.2861356932153392
21370.0,0.0042948841,0.0121604674,0.0292769416,0.0177685573,0.05319498,-0.021492608,0.0,0.0012765959,-0.247145943,0.0056490139,0.0162162162162162,0.0053475935828877,-0.0552763819095477,-0.1004784688995215,-0.1376146788990825,-0.0259067357512953,-0.0873786407766989,-0.5436893203883495,-0.5204081632653061,-0.5831485587583148,-0.5523809523809524,-0.5252525252525253,-0.4973262032085561,-0.4704225352112676,-0.4643874643874643,-0.4628571428571428,-0.4012738853503185,-0.3754152823920266,-0.3494809688581315,-0.3449477351916377,-0.3062730627306272,-0.3494809688581315,-0.3212996389891697,-0.367003367003367,-0.3691275167785235
38447.0,0.0037338947,0.0117823835,0.0264065409,0.0733412714,0.037701572,-0.008397899,2.0,0.0041789898,-0.489369501,0.0007936507,0.0162601626016261,-0.0458015267175572,0.0416666666666667,0.1160714285714286,0.2755102040816326,0.3020833333333332,0.3736263736263736,0.1160714285714286,0.0593220338983051,0.3297872340425531,0.4880952380952381,0.25,0.2135922330097086,0.3440860215053762,0.146788990825688,0.1261261261261261,0.1574074074074074,0.1261261261261261,0.3020833333333332,0.4705882352941177,0.3586956521739131,0.2376237623762376,0.2755102040816326,0.1574074074074074,0.3020833333333332
33232.0,0.0095034528,-0.002416657,-0.020015907,0.0756334423,0.1143603476,0.064995891,0.0,0.0261092129,2.2679738562,-0.025353733,0.0078125,-0.0337078651685393,-0.0915492957746478,-0.0373134328358208,-0.0227272727272727,-0.0227272727272727,0.0157480314960629,0.0,0.0038910505836575,0.131578947368421,0.1415929203539823,0.0932203389830508,-0.1164383561643835,-0.0685920577617328,-0.1010452961672473,-0.1485148514851485,-0.1730769230769231,-0.1912225705329153,-0.0915492957746478,-0.0076923076923076,-0.0514705882352941,-0.1650485436893204,-0.1937499999999999,-0.1313131313131312,-0.1513157894736841
46842.0,-0.002781399,-0.005953926,-0.132311161,0.042266062,0.160354525,0.042401949,0.0,-0.209305809,-0.749439247,-0.025820856,0.1280487804878047,0.0422535211267605,0.0164835164835164,-0.0841584158415841,-0.1105769230769231,0.0081743869209809,-0.0585241730279898,-0.0237467018469657,-0.0185676392572944,-0.164785553047404,-0.0796019900497512,-0.1494252873563218,-0.1571753986332573,-0.1435185185185185,-0.1513761467889908,-0.0886699507389162,0.0364145658263306,0.0481586402266289,0.1821086261980831,0.1858974358974359,0.3857677902621723,0.2333333333333334,0.2292358803986711,0.189710610932476,0.2292358803986711
46018.0,-0.001120809,0.0048244166,0.0072788568,-0.01022116,0.230127135,-0.237024165,2.0,-0.004285714,5.7958271237,0.0228431374,-0.0967741935483871,-0.125,-0.0967741935483871,-0.0967741935483871,-0.0967741935483871,-0.0666666666666666,-0.0344827586206896,-0.1515151515151515,-0.3636363636363636,-0.3913043478260869,-0.3636363636363636,-0.5483870967741935,-0.5757575757575757,-0.5130434782608695,-0.5,-0.4814814814814815,-0.4716981132075472,-0.4615384615384615,-0.4343434343434343,-0.4399999999999999,-0.3411764705882353,-0.4042553191489362,-0.3707865168539326,-0.3170731707317072,-0.282051282051282
46077.0,0.0009090909,0.0057654195,0.0286054827,0.5679510881,0.024349528,-1.128781927,1.0,-0.034909091,1.7739062051,0.1023238935,0.03125,0.03125,0.0248447204968944,0.1224489795918366,0.2595419847328244,0.5420560747663552,0.4102564102564103,0.3983050847457627,0.6666666666666667,0.5137614678899083,0.6499999999999999,0.32,0.4864864864864864,0.5277777777777777,0.5865384615384615,1.0886075949367089,1.0886075949367089,1.1153846153846154,1.0886075949367089,1.323943661971831,1.619047619047619,1.5384615384615383,1.5384615384615383,1.578125,1.5384615384615383
46114.0,-0.005255748,-0.000827372,-0.001941632,0.1041497702,0.1042883959,-0.103568747,1.0,-0.031666667,0.7024313862,0.0387982409,0.0666666666666666,0.0434782608695651,0.0434782608695651,-0.0943396226415094,0.0212765957446807,0.0909090909090908,0.0,0.0212765957446807,-0.0943396226415094,-0.1864406779661016,0.0,-0.1111111111111111,-0.2835820895522388,-0.3043478260869565,-0.3424657534246575,-0.4,-0.3043478260869565,-0.4216867469879518,-0.4947368421052631,-0.368421052631579,-0.4782608695652174,-0.5636363636363637,-0.5428571428571429,-0.5752212389380531,-0.5514018691588785
46173.0,0.0047962726,0.0131112989,0.0449858094,0.2535485987,0.0230296928,-0.378953889,2.0,0.0041182364,-0.282329045,-0.01657286,0.0061349693251533,-0.1038251366120218,-0.0989010989010988,0.0123456790123457,0.1388888888888888,0.3015873015873016,0.1798561151079136,0.1714285714285714,0.3333333333333332,0.1388888888888888,0.3225806451612902,0.0379746835443037,-0.4496644295302013,-0.4265734265734265,-0.4533333333333333,-0.3740458015267175,-0.3278688524590164,-0.2869565217391304,-0.1632653061224489,-0.0989010989010988,0.0249999999999999,-0.0238095238095238,0.0933333333333332,0.1884057971014492,0.1549295774647887
46181.0,0.009895632,0.0358284856,0.0530609916,0.0271580331,0.2882636836,0.0229827325,1.0,0.0004800002,0.1045289826,0.0827074042,0.0759493670886075,0.3709677419354837,0.4166666666666667,0.5740740740740742,0.6666666666666667,0.7346938775510203,0.4655172413793103,0.3934426229508196,0.3709677419354837,0.3934426229508196,0.5740740740740742,0.4166666666666667,0.328125,0.6346153846153846,0.8085106382978724,0.8888888888888888,0.8478260869565217,0.7346938775510203,0.6666666666666667,0.9767441860465116,0.9767441860465116,0.8478260869565217,0.7346938775510203,0.4655172413793103,0.5178571428571428
47984.0,0.0171483622,0.01366179,0.019766537,0.0879829755,0.2579460856,0.0045198654,0.0,0.0055935325,-0.386861314,0.0297817253,-0.2631578947368421,-0.2519083969465648,-0.3098591549295775,-0.2846715328467153,-0.1764705882352941,-0.1009174311926605,-0.1551724137931034,-0.1009174311926605,-0.0754716981132075,-0.1478260869565217,-0.125,-0.0576923076923077,-0.0666666666666666,-0.0576923076923077,-0.1171171171171171,-0.125,-0.0297029702970297,0.0769230769230768,0.053763440860215,-0.0297029702970297,0.0315789473684211,-0.125,-0.1478260869565217,-0.0925925925925925,-0.1171171171171171
52329.0,0.0013730656,0.0072427372,0.0253044607,0.7929428889,0.2024992338,0.004439877,1.0,0.0035355908,7.3002207506,-0.027547638,0.0384615384615385,0.0124999999999999,0.0,0.0,0.125,0.125,0.0657894736842106,0.1571428571428572,0.3500000000000001,0.265625,0.2272727272727273,0.08,0.0657894736842106,0.2272727272727273,0.4727272727272726,0.4464285714285714,0.3500000000000001,0.265625,0.7234042553191489,0.6875,0.8,0.6875,0.5576923076923077,0.5,0.588235294117647
46288.0,0.0031468311,0.0147813666,0.0589942781,0.1698035062,0.0361459845,-0.02319218,2.0,0.0054818455,0.0033632287,-0.015060381,0.1448598130841121,0.1502347417840375,0.0745614035087718,0.0337552742616034,0.2564102564102564,0.7625899280575539,0.856060606060606,0.75,0.856060606060606,0.7253521126760563,0.7013888888888888,0.3315217391304348,0.1666666666666667,-0.085820895522388,0.0123966942148761,0.2128712871287128,0.4759036144578312,0.2628865979381443,0.2894736842105263,0.4411764705882353,0.75,0.678082191780822,0.7753623188405796,0.8283582089552239,0.7013888888888888
46392.0,-0.003690672,0.0034012059,0.0188047663,-0.053407852,0.0065648333,-0.013407974,0.0,-0.019065794,-0.837993392,0.0005235234,0.0666666666666666,0.1546391752577318,0.1546391752577318,0.382716049382716,0.3176470588235294,0.3658536585365854,0.3023255813953489,-0.0666666666666666,-0.081967213114754,-0.0967741935483871,0.0769230769230768,-0.0666666666666666,-0.0344827586206896,-0.081967213114754,-0.1515151515151515,-0.1884057971014492,-0.1641791044776119,-0.081967213114754,-0.1641791044776119,0.0566037735849056,-0.125,-0.2167832167832167,-0.2911392405063291,-0.2380952380952381,-0.2727272727272727
46448.0,0.0106491486,0.0309800699,0.1294970101,0.0335846085,0.0235785486,0.0226879398,6.0,0.0137244195,-0.556736817,-0.020990823,0.0253807106598984,-0.0560747663551401,-0.0604651162790698,-0.0098039215686274,-0.0560747663551401,0.3116883116883118,-0.1919999999999999,-0.1293103448275862,-0.0818181818181817,-0.1140350877192982,0.0802139037433156,0.1676300578034681,0.3557046979865772,0.3931034482758619,0.6290322580645162,0.6625514403292181,0.7118644067796611,0.8532110091743119,1.1956521739130437,1.525,1.540880503144654,1.3218390804597702,1.3488372093023258,1.6233766233766236,1.6233766233766236
46544.0,-0.004478757,0.017670634,0.0310407525,0.0178293022,0.0631938798,-0.022722877,2.0,-0.006508556,0.3105312521,0.0006351387,-0.0652173913043477,-0.1041666666666666,-0.1442786069651741,-0.0947368421052631,0.0299401197604789,0.1390728476821192,0.0886075949367088,0.0683229813664596,0.131578947368421,0.0117647058823529,0.0424242424242424,-0.0752688172043011,-0.1730769230769231,-0.0549450549450549,-0.0601092896174862,-0.1848341232227488,-0.14,-0.08994708994709,-0.0994764397905759,-0.0549450549450549,0.0238095238095237,-0.0282485875706214,0.0817610062893081,0.0299401197604789,0.036144578313253
22111.0,-0.000109157,0.0360317079,0.0743973812,0.0175110656,0.1227590591,-0.035601604,0.0,0.0001229932,-0.299288395,6.54273e-05,0.0683139534883721,0.0545193687230989,0.0381355932203388,0.0652173913043479,0.2148760330578512,0.3999999999999999,0.3412408759124088,0.3172043010752687,0.435546875,0.2436548223350254,0.3486238532110091,0.2650602409638554,0.3436928702010968,0.3946869070208729,0.6013071895424837,0.8467336683417086,0.7093023255813953,0.7458432304038005,0.8421052631578947,0.9547872340425532,1.0704225352112675,0.96524064171123,0.9918699186991872,0.981132075471698,0.9547872340425532
42534.0,0.0022161819,0.0117242649,0.0217961885,0.0428580177,0.0122493753,0.0031896672,1.0,0.0028787285,0.3592325454,-0.040908689,0.102661596958175,0.0984848484848484,0.1240310077519379,0.1417322834645669,0.1646586345381526,-0.3668122270742358,-0.4313725490196078,-0.3598233995584988,-0.3394077448747152,-0.4176706827309236,-0.3695652173913043,-0.43359375,-0.4401544401544401,-0.3803418803418803,-0.375,-0.3681917211328975,-0.3208430913348946,-0.2602040816326531,-0.2447916666666666,-0.1495601173020527,-0.1104294478527607,-0.1420118343195265,-0.1853932584269663,-0.1495601173020527,-0.1158536585365853
53268.0,0.031789195,0.0284259901,0.0599093184,-0.014626592,0.1910599422,-0.075157746,0.0,0.0005268052,0.6439246264,0.0474505615,-0.036144578313253,-0.064327485380117,-0.0751445086705202,-0.0062111801242236,0.032258064516129,0.4414414414414414,0.3223140495867769,0.25,0.3114754098360655,0.3445378151260505,0.3445378151260505,0.095890410958904,0.4035087719298245,0.4414414414414414,0.415929203539823,0.6494845360824741,0.797752808988764,1.2222222222222223,1.388059701492537,1.6666666666666663,1.4242424242424243,1.2857142857142856,1.5396825396825395,1.9629629629629628,2.1372549019607843
27377.0,0.0003687234,0.0039084367,0.005336363,0.0597455349,0.0806013105,0.0578822459,0.0,0.0003614477,-0.481146305,0.0304739121,-0.018348623853211,0.0288461538461537,0.1567567567567567,0.1382978723404255,0.1263157894736841,0.1758241758241758,0.1955307262569832,0.1382978723404255,0.1630434782608696,0.1443850267379678,0.1145833333333332,0.014218009478673,0.0388349514563106,0.0541871921182266,0.0388349514563106,0.0490196078431373,0.1263157894736841,0.014218009478673,0.1382978723404255,0.1443850267379678,0.0862944162436547,0.0918367346938775,0.0753768844221105,0.07,0.0753768844221105
46790.0,-0.003542251,-0.003014132,-0.008428208,-0.040004966,0.017838405,-0.013647501,0.0,0.0683817768,0.5342222222,0.0265486725,-0.0701754385964912,0.0816326530612245,-0.0701754385964912,-0.0363636363636363,0.0392156862745098,0.2045454545454545,0.1910112359550562,0.1648351648351649,0.1521739130434782,0.1910112359550562,0.3249999999999999,0.2045454545454545,0.2619047619047618,0.1521739130434782,0.606060606060606,0.5588235294117647,0.8275862068965518,0.6307692307692307,0.5142857142857142,0.7096774193548387,0.65625,0.7377049180327868,0.5820895522388059,0.536231884057971,0.4722222222222223
42104.0,-0.004101924,0.0568275009,0.203792858,-0.025580091,0.2224652567,-0.002055143,3.0,-0.000879121,-0.257030001,3.28408e-05,0.1973684210526316,0.103030303030303,-0.0108695652173913,-0.0421052631578947,0.058139534883721,0.2638888888888888,-0.4147909967845659,-0.4013157894736842,-0.3405797101449275,-0.3658536585365853,-0.3106060606060605,-0.3745704467353952,-0.3106060606060605,-0.272,-0.2288135593220338,-0.2155172413793104,-0.1764705882352941,-0.208695652173913,-0.1534883720930232,-0.0990099009900989,-0.021505376344086,-0.0808080808080807,-0.1207729468599033,-0.0899999999999999,-0.0990099009900989
46870.0,-0.000537018,0.0057746562,0.0132760518,-0.130602526,0.0068080566,0.0181179315,1.0,-0.000540541,1.1126299789,0.0080645159,-0.0431034482758621,-0.0672268907563025,-0.1259842519685039,-0.1654135338345864,-0.059322033898305,0.009090909090909,0.0673076923076922,0.0277777777777776,-0.159090909090909,-0.1777777777777778,-0.1956521739130434,-0.1956521739130434,-0.2550335570469798,-0.30625,-0.2838709677419354,-0.2745098039215686,-0.2550335570469798,-0.2448979591836735,-0.1461538461538462,-0.1119999999999999,-0.1395348837209302,-0.26,-0.26,-0.2697368421052631,-0.3018867924528302
63650.0,0.0054734101,0.0314261803,0.0811118553,0.0668063611,0.1352936115,-0.017282998,2.0,0.0076755436,2.5342739062,0.0354124745,0.1101694915254236,0.1293103448275863,0.0396825396825397,0.0396825396825397,0.1801801801801801,0.201834862385321,0.0234375,-0.0150375939849624,0.0234375,-0.0296296296296296,0.048,0.0826446280991735,0.212962962962963,0.2843137254901962,0.336734693877551,0.4395604395604395,0.423913043478261,0.5057471264367817,0.5783132530120483,0.6582278481012658,0.9848484848484848,0.9264705882352942,0.8450704225352113,1.0793650793650795,1.147540983606557
46886.0,-0.021053811,0.0018089725,0.0023411528,-0.002124664,0.2238393738,-0.077972838,0.0,-0.001829268,0.9991384157,0.0129158963,0.0249999999999999,-0.0465116279069767,-0.0352941176470588,-0.0465116279069767,-0.0989010989010988,0.5045871559633028,0.3666666666666667,0.3781512605042016,0.5045871559633028,0.1388888888888888,0.2238805970149253,0.1388888888888888,-0.0786516853932584,-0.1458333333333333,-0.0574712643678161,-0.0352941176470588,-0.0888888888888889,-0.108695652173913,-0.0120481927710843,0.0445859872611464,0.1798561151079136,0.0933333333333332,0.0123456790123457,0.0933333333333332,0.2058823529411764
46915.0,-0.015708971,0.0089083497,0.0146583851,0.0275034745,0.0915689981,-0.023303476,0.0,-0.005793285,0.7266944086,-0.036038961,-0.03125,-0.03125,-0.088235294117647,-0.1388888888888888,-0.1142857142857143,-0.03125,-0.1267605633802817,0.0,-0.088235294117647,-0.4150943396226415,-0.3541666666666666,-0.4363636363636364,-0.3111111111111111,-0.3980582524271845,-0.3541666666666666,-0.4363636363636364,-0.4150943396226415,-0.2954545454545454,-0.2954545454545454,-0.2873563218390804,-0.088235294117647,-0.1621621621621621,-0.1621621621621621,-0.1842105263157895,-0.2954545454545454
51596.0,-0.007424909,-0.005598217,-0.018094708,-0.021177077,0.0538121761,0.031667712,0.0,-0.023920404,0.5642499263,-0.133324459,0.0638297872340425,-0.0066225165562914,-0.0797546012269938,-0.1477272727272727,-0.1477272727272727,-0.0963855421686746,-0.0384615384615384,-0.1329479768786127,-0.0131578947368421,-0.127906976744186,0.0,-0.0683229813664596,-0.1124260355029586,-0.0259740259740259,0.0,-0.0384615384615384,0.1811023622047243,0.1627906976744186,0.1538461538461537,0.271186440677966,0.271186440677966,-0.53125,-0.5297805642633229,-0.4827586206896551,-0.4755244755244755
46931.0,-0.002363202,0.0205143092,0.0633592349,0.0257029649,0.0536355421,0.0146587401,1.0,0.0051342151,-0.537885232,-0.013328398,0.1785714285714286,0.11864406779661,0.0,0.0819672131147541,0.2452830188679244,0.32,0.375,0.375,0.6097560975609757,0.1578947368421053,0.6923076923076923,0.375,0.375,1.129032258064516,0.9411764705882352,1.5384615384615383,1.2758620689655171,1.129032258064516,1.2758620689655171,0.9411764705882352,1.5384615384615383,1.2000000000000002,0.7837837837837838,0.8333333333333333,0.736842105263158
46950.0,-0.006487422,0.0189172371,0.0626545754,0.0027552622,0.2875810713,-0.002751494,2.0,0.0021785794,-0.47476151,-0.039999999,-0.0972222222222222,-0.1447368421052631,-0.0579710144927536,-0.0298507462686566,0.1016949152542372,0.3541666666666667,0.3265306122448979,0.1607142857142858,0.25,0.056910569105691,0.015625,-0.2441860465116279,0.0655737704918033,0.25,0.4606741573033708,0.8055555555555556,0.911764705882353,0.8571428571428572,0.9696969696969696,0.9696969696969696,1.096774193548387,1.1666666666666663,1.3636363636363638,1.4074074074074074,1.5
24635.0,0.0112925332,-0.110176233,-0.319605929,0.1207568745,0.0504149715,-0.487323924,0.0,-0.37804295,7.2641545403,0.0877905614,0.0,-0.0068965517241379,0.0992366412213741,0.0588235294117647,0.1999999999999999,0.2972972972972973,0.1999999999999999,0.006993006993007,0.0285714285714284,0.0588235294117647,0.1999999999999999,-0.0204081632653061,-0.0886075949367088,-0.1111111111111111,-0.1910112359550562,0.0827067669172931,0.0588235294117647,0.0588235294117647,0.0666666666666666,0.2307692307692308,0.0588235294117647,0.1338582677165354,0.1707317073170731,0.3584905660377357,0.3584905660377357
47002.0,-0.000703377,0.0165113005,0.0419707772,0.0929653705,0.0691798772,-0.062372609,5.0,0.0002343097,-0.529946657,0.0169491526,0.0963302752293577,0.0669642857142858,0.0127118644067796,-0.0515873015873016,0.0575221238938052,0.3277777777777777,0.2070707070707069,0.2070707070707069,0.2578947368421052,0.2447916666666667,0.1715686274509804,0.138095238095238,0.2070707070707069,0.195,0.1715686274509804,0.2712765957446807,0.195,0.298913043478261,0.195,0.3131868131868132,-0.0515873015873016,0.0042016806722688,-0.044,-0.0041666666666666,-0.0515873015873016
42067.0,-0.000104269,-0.033508292,-0.098050474,-0.259013216,0.1128111539,-1.424660562,0.0,-0.017391304,-0.712498778,-0.057983194,0.1499999999999999,0.6428571428571428,0.1499999999999999,0.1499999999999999,0.0454545454545454,0.2777777777777777,0.0454545454545454,0.0454545454545454,-0.0799999999999999,-0.1153846153846154,0.2105263157894736,-0.2333333333333332,-0.2580645161290322,-0.2333333333333332,-0.2580645161290322,-0.2580645161290322,-0.5,-0.5964912280701755,-0.6515151515151515,-0.6567164179104478,-0.6567164179104478,-0.6567164179104478,-0.676056338028169,-0.6461538461538461,-0.6805555555555556
24432.0,0.000353603,0.0107744861,0.0321551541,0.0140180227,0.0034470601,0.3432799951,2.0,0.0021052632,-0.629088416,-0.057343693,0.0449999999999999,-0.05,-0.1144067796610169,-0.1255230125523012,-0.1434426229508196,-0.0669642857142857,-0.1144067796610169,-0.0991379310344827,-0.0542986425339366,-0.1673306772908366,-0.0585585585585585,0.0663265306122449,0.0449999999999999,-0.0187793427230047,-0.0952380952380952,0.0096618357487923,0.094240837696335,0.1546961325966851,0.2366863905325444,0.1942857142857144,0.3571428571428572,0.2151162790697673,0.1236559139784945,0.1236559139784945,0.1942857142857144
12650.0,0.0026664266,0.0098655077,0.0279889034,0.0319213411,0.0587623351,0.0364198552,2.0,0.0017021278,-0.297464016,0.0229697861,0.1691542288557213,0.205128205128205,0.119047619047619,0.0755148741418765,0.1407766990291261,0.2433862433862434,0.1380145278450364,0.1633663366336633,0.1298076923076923,0.0514541387024609,0.1270983213429257,-0.0388548057259713,-0.0167364016736402,-0.0674603174603174,-0.048582995951417,0.0585585585585586,0.0829493087557604,0.2176165803108809,0.1633663366336633,0.1576354679802956,0.0730593607305936,0.0217391304347827,0.0681818181818181,0.1111111111111111,0.1779448621553885
25523.0,0.0009847761,0.0074069521,0.0197489248,0.0090882353,0.002662782,0.0184873243,2.0,0.0003555614,-0.314904225,-0.048537697,0.0166666666666666,0.0457142857142858,0.0,-0.0317460317460317,-0.0518134715025906,0.0,0.0166666666666666,0.095808383233533,0.2281879194630871,0.1296296296296295,0.2039473684210526,0.2620689655172414,0.2364864864864864,0.3165467625899281,0.3071428571428571,0.3455882352941177,0.4758064516129032,0.6194690265486726,0.7428571428571429,0.8118811881188119,1.2048192771084336,0.4878048780487805,0.2534246575342465,0.3071428571428571,0.3071428571428571
24053.0,-0.000866063,0.0086706134,0.0247334025,0.0082968884,0.0030377682,0.0118699086,0.0,0.0027317073,0.1429255303,0.0003380394,-0.0144230769230768,-0.5048309178743962,-0.5176470588235293,-0.5403587443946188,-0.5638297872340425,-0.5287356321839081,-0.5553145336225597,-0.5562770562770563,-0.5176470588235293,-0.5773195876288659,-0.5738045738045738,-0.5095693779904307,-0.4849246231155779,-0.4716494845360824,-0.4591029023746702,-0.4241573033707865,-0.3825301204819277,-0.3553459119496855,-0.3471337579617835,-0.3256578947368421,-0.2678571428571429,-0.2931034482758621,-0.2730496453900709,-0.3471337579617835,-0.3387096774193548
68996.0,0.0089625635,-0.008922724,-0.018770449,-0.033259358,0.0793174413,-0.015839385,1.0,0.0037875425,2.008758372,0.0028921571,-0.0625,-0.0816326530612244,-0.0625,0.0465116279069768,-0.1666666666666666,0.0975609756097561,-0.0425531914893616,-0.1964285714285714,-0.25,-0.2857142857142857,-0.2857142857142857,-0.3571428571428571,-0.4230769230769231,-0.3835616438356164,-0.3181818181818182,-0.1818181818181817,-0.150943396226415,0.0,-0.0425531914893616,0.25,0.1842105263157893,-0.0625,0.125,0.1842105263157893,-0.0217391304347825
45890.0,-0.002707925,0.0193919419,0.0434224884,-0.257568929,0.0219961716,0.1489813243,1.0,0.0121730764,4.7255832345,0.1157487636,0.0079365079365079,-0.0155038759689922,0.0241935483870967,0.0241935483870967,0.0948275862068965,0.1869158878504673,0.0079365079365079,0.0762711864406779,0.1651376146788989,0.0079365079365079,0.016,-0.0928571428571428,-0.1753246753246753,-0.1301369863013698,-0.0928571428571428,-0.0078125,0.0409836065573769,0.0,-0.0155038759689922,0.0241935483870967,0.2095238095238094,0.0854700854700853,-0.0078125,-0.1056338028169013,-0.320855614973262
33347.0,-0.000999927,0.0052637453,0.0329053865,-0.48736123,0.1810793376,0.0318209005,0.0,0.0093204831,-0.551760939,-0.01951266,0.0769230769230768,0.4545454545454546,0.4736842105263157,0.2873563218390804,0.5135135135135136,-0.4074074074074074,-0.4399999999999999,-0.4862385321100917,-0.4314720812182741,-0.3743016759776536,-0.4196891191709845,-0.4615384615384615,-0.4563106796116505,-0.3978494623655914,-0.2866242038216561,-0.3563218390804598,-0.2679738562091504,-0.2380952380952381,0.0275229357798165,0.0980392156862746,0.1200000000000001,0.0980392156862746,0.0,0.0275229357798165,-0.0967741935483871
47205.0,0.010336891,0.0358876011,0.1137841696,0.0355043781,0.0052632937,-0.102408091,3.0,0.0005020921,0.2871336341,0.0410578502,0.0765765765765766,0.1601941747572814,0.1773399014778325,0.2645502645502646,0.484472049689441,1.0427350427350426,1.1150442477876106,1.1727272727272728,1.1531531531531534,1.0254237288135593,1.0964912280701755,0.943089430894309,1.0254237288135593,1.0964912280701755,1.1531531531531534,1.597826086956522,1.7159090909090908,1.597826086956522,1.8795180722891565,2.1866666666666665,2.414285714285714,2.2739726027397262,2.3194444444444446,2.2739726027397262,2.3194444444444446
