firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
40782,0.8275128547,0.106147981,-31.87858878,0.0856469556,3.1156772352,4.5554820633,0.0144962237,0.1370060749,0.0206807411,0.0075323737,10.0,-0.002920491,0.0104166667,0.0167115711,0.227831203,0.1150131124,0.0584069026,0.083337894,0.0416025169,0.5495523248,0.0,0.6473370645,0.4599205633,75.672261484,8.3271118888,0.0892269737,0.0,0.0,0.0,0.0,0.0,0.431454582,5.0,-0.020488193,-0.034591605,-252.3599498,2.9446166428,-608.3522162,0.0095336956,11.001355814,0.0011082407,-0.002233343,-0.008263549,-0.057762727,0.0246939606,0.2015190004,0.0,0.0037192217,0.0348977136,-0.00694165,1.0,9.5760246101,0.2286659036,0.0,0.0229885057,0.014699334,0.012497325,0.6531700929,0.5509339479,2.079477e-07,1.0160265e-07,0.6546492557,0.428565648,0.0376848804,0.0315351152,0.2117531368,0.3403053802,0.0075757575757575,-0.0148148148148148,0.0,-0.0148148148148148,0.0901639344262295,0.0390625,0.0901639344262295,0.0555555555555555,0.0472440944881888,0.0991735537190081,0.0901639344262295,0.1271186440677967,0.1367521367521367,0.3168316831683169,0.209090909090909,0.2912621359223302,0.3168316831683169,0.2788461538461537,0.3571428571428572,0.2314814814814814,0.3854166666666667,0.3571428571428572,0.303921568627451,0.3434343434343434,0.3571428571428572,0.3854166666666667,0.2788461538461537,0.2666666666666666,0.2666666666666666,0.209090909090909,0.2314814814814814,0.1271186440677967,0.1981981981981981,0.1875,0.2314814814814814,0.2547169811320755,0.2912621359223302,0.303921568627451,0.2788461538461537,0.2788461538461537,0.2547169811320755,0.3434343434343434,0.4777777777777778,0.4943820224719102,0.4777777777777778,0.3571428571428572,0.3854166666666667,0.5113636363636365
49672,1.0104169863,0.0730569789,-66.16684607,0.0023012488,2.3140590961,6.8943573379,-0.027302611,0.4849797676,0.0254183627,-0.06667863,10.0,0.0447923058,0.0,1.3401724713,1.2847959373,-0.372535752,0.0739652608,0.0867359244,0.0948367578,0.5181957757,0.0,1.9068998432,0.8407138474,483.73304629,9.3980801807,0.0689975228,0.0,0.0,1.0,0.0,0.0,1.53106922,4.0,-0.01184822,-0.154272519,0.016573639,1.0102824117,-104.5822175,0.1136632591,10.783363232,-0.007417349,-0.02372678,-0.103477014,-0.250890802,0.0036329272,-0.019958677,0.0,-0.136645386,1.0694687682,0.0333333351,1.0,9.8154074228,0.5758350225,0.0,0.055555556,0.0354453321,0.0497602971,0.4779816239,0.5794577581,5.3823518e-07,7.2119856e-08,1.0632552551,1.1305117376,-0.791610148,0.0740375832,0.3703030404,0.2990693139,-0.073170731707317,-0.1914893617021277,0.0270270270270269,-0.2083333333333333,-0.24,-0.3333333333333333,-0.3333333333333333,-0.3090909090909091,-0.1739130434782608,-0.2244897959183673,-0.2244897959183673,-0.3559322033898305,-0.3968253968253968,-0.1363636363636363,-0.05,-0.05,-0.1914893617021277,-0.3214285714285714,-0.2830188679245283,-0.40625,-0.4794520547945206,-0.5128205128205128,-0.5529411764705883,-0.5632183908045977,-0.5064935064935066,-0.4794520547945206,-0.4242424242424242,-0.2692307692307693,-0.2830188679245283,-0.1363636363636363,0.0857142857142856,0.2666666666666666,0.8999999999999999,0.5833333333333333,1.7142857142857144,1.923076923076923,1.923076923076923,1.923076923076923,1.7142857142857144,1.375,1.0,1.2352941176470589,0.8999999999999999,0.7272727272727273,1.0,0.6521739130434783,0.52,0.52
58632,0.8246380142,0.0467386808,-5.217947109,0.0148563549,3.5206251436,4.5686968513,0.155045263,0.216667317,0.5352641459,0.1762559434,10.0,0.0340035669,0.1822070145,0.3616088553,0.0359772846,0.0634520969,0.3362656317,0.0897553457,0.0741485846,0.5904062801,0.0,1.2922502334,1.1977801873,10.397522805,1.8382505253,0.0583745455,0.0,0.0,0.0,0.0,0.0,0.8784787086,4.0,-0.159798092,0.1440482044,0.1166352799,0.0892403288,-269.4890374,0.0415193682,10.192769906,-0.005417516,-0.000541001,-0.002518032,-0.058222562,0.1072345486,0.0115606482,0.0,-0.023916476,0.77328844,0.1895113625,1.0,8.7168633865,0.2187590188,0.0,0.0857142881,0.035209583,0.0314648873,1.366240435,1.0166453329,1.7483166e-06,9.699641e-08,0.9336808941,0.8717600119,0.3157235769,0.0628803555,0.5445456669,0.3698256491,-0.1282051282051282,-0.1707317073170732,-0.1904761904761904,-0.2272727272727273,-0.3461538461538461,-0.3199999999999999,-0.3061224489795918,-0.2444444444444444,-0.1052631578947368,-0.1282051282051282,-0.1707317073170732,-0.15,-0.2444444444444444,-0.2444444444444444,-0.4925373134328358,-0.4925373134328358,-0.4516129032258065,-0.423728813559322,-0.4333333333333333,-0.5142857142857142,-0.5342465753424658,-0.5641025641025641,-0.6222222222222222,-0.6,-0.5641025641025641,-0.575,-0.6382978723404256,-0.5584415584415585,-0.5903614457831325,-0.6222222222222222,-0.5142857142857142,-0.4426229508196722,-0.7043478260869565,-0.6880733944954128,-0.5641025641025641,-0.4035087719298246,-0.4035087719298246,-0.3928571428571429,-0.3333333333333333,-0.3584905660377359,-0.2444444444444444,-0.2608695652173913,-0.2093023255813954,-0.1052631578947368,-0.081081081081081,0.0303030303030302,0.2142857142857142,0.2592592592592593
24010,1.3297372163,0.2211279403,-8.823817503,0.153847322,3.1815608815,1.2095259744,0.1310544927,0.0866846001,0.1389976036,0.1276590729,10.0,0.0045012296,0.0384256378,0.0812388131,0.0571117916,0.0949959302,0.0168249333,0.1266082878,0.1569589648,0.5468457026,0.0,0.7296902247,0.558454082,6.8153779831,13.923765308,0.0983244397,0.0,0.0,0.0,0.0,0.0,0.0898088699,4.0,0.0030272224,-0.006582634,-251.8577254,2.0874266208,1955.0861588,0.0095336956,14.754447908,0.0038940654,0.0133188479,0.0379568189,-0.002650782,0.0345728723,-0.254897823,1.0,-0.003287671,-0.186453013,0.0001708819,3.0,14.828657547,0.8095000676,0.0,0.0485436879,0.0198399983,0.0314789096,0.4312741852,1.8121475938,1.5518282e-09,2.3877245e-08,0.8790885621,0.7727967,-0.010326314,0.0471945796,0.6391851004,0.3403053802,-0.0519480519480519,-0.2315789473684211,-0.3652173913043478,-0.3596491228070175,-0.2912621359223301,-0.3302752293577982,-0.3652173913043478,-0.3363636363636363,-0.3363636363636363,-0.3423423423423423,-0.2912621359223301,-0.2551020408163265,-0.27,-0.1204819277108434,-0.1411764705882353,-0.2772277227722772,-0.2626262626262626,-0.3047619047619048,-0.3482142857142857,-0.324074074074074,-0.3177570093457944,-0.416,-0.4341085271317829,-0.4112903225806451,-0.416,-0.4016393442622951,-0.3916666666666667,-0.4427480916030534,-0.4251968503937008,-0.3865546218487394,-0.4251968503937008,-0.416,-0.3865546218487394,-0.3916666666666667,-0.3706896551724138,-0.3596491228070175,-0.376068376068376,-0.284313725490196,-0.2980769230769231,-0.3302752293577982,-0.324074074074074,-0.3047619047619048,-0.3423423423423423,-0.3113207547169812,-0.2772277227722772,-0.3363636363636363,-0.2772277227722772,-0.2234042553191489
18673,0.8369655169,0.0896933611,-3.928915667,0.0696033594,1.876375109,3.0537880899,-0.005771841,0.3009141595,0.025213405,0.0495474196,10.0,-0.027923744,0.131047619,-0.062405981,0.0354065286,0.0807150196,0.1795379244,-0.2173733,-0.213520305,0.5033137236,0.0,2.1275506816,1.1523130437,9.7983836371,4.9261194445,0.1059793164,0.0,0.0,1.0,0.0,0.0,0.7557509929,2.0,8.1557984e-06,-0.001461652,0.3128870098,-2.011896722,-3.188244844,0.0422630468,12.382516546,-7.9635e-05,0.0069261067,0.0178726431,0.0127962351,0.0717125312,0.1141337345,1.0,-0.00918819,5.3726235741,0.0248589534,2.0,11.609655091,0.317385183,0.0,0.0273972601,0.0126471954,0.0168385115,0.8893208425,1.526167713,6.587156e-08,8.0768869e-08,0.9610319552,0.9235824188,-0.374167004,0.037700464,0.1301756829,0.1152200296,-0.037037037037037,-0.1156462585034013,0.0317460317460318,-0.037037037037037,-0.0298507462686566,-0.0714285714285714,-0.1216216216216216,-0.1823899371069182,-0.0909090909090909,-0.1156462585034013,-0.1333333333333333,-0.1034482758620689,-0.1447368421052631,-0.1875,-0.1823899371069182,-0.2073170731707316,-0.2613636363636363,-0.3010752688172042,-0.2168674698795181,-0.0909090909090909,-0.1333333333333333,-0.1156462585034013,-0.1156462585034013,-0.1447368421052631,-0.0647482014388489,-0.0441176470588234,-0.2073170731707316,-0.1719745222929936,0.0655737704918033,-0.0225563909774436,-0.0441176470588234,-0.0780141843971631,-0.0076335877862595,0.0483870967741935,0.0743801652892561,0.2745098039215685,0.0833333333333332,0.1111111111111111,0.3265306122448979,0.1504424778761062,0.0077519379844961,0.056910569105691,0.1206896551724137,0.0,-0.0714285714285714,-0.1216216216216216,-0.1156462585034013,-0.1333333333333333
42817,0.8878295751,0.1175954427,-7.642640147,0.1174526791,1.9189137429,1.3703601822,-0.002774909,0.1374500159,0.0357935359,-0.020280997,10.0,0.009376337,-0.010585745,0.0140714783,0.1107074769,0.0245148903,0.0441069223,0.0496540455,0.0371795602,0.532339482,0.0,1.6099384521,1.2416256125,11.279118423,6.8868842418,0.1163771815,0.0,0.0,0.0,0.0,0.0,0.367203072,5.0,-0.037789307,-0.055594017,-252.2996331,2.1269606059,-358.7720912,0.0095336956,13.024044677,-0.00134487,0.0094674406,0.0252586732,-0.013371368,0.0445668949,0.0330011839,1.0,0.000170111,0.0157711842,0.0165122007,2.0,11.785299084,0.3219338894,0.0,0.0604026839,0.0180463679,0.0165173982,0.7559811516,1.6335301513,1.6995555e-08,4.8305687e-08,0.3305027996,0.1092321005,0.0706570794,0.0217977412,0.3763648573,0.3403053802,-0.0374999999999999,0.0221238938053096,-0.0759999999999999,-0.0294117647058823,-0.0128205128205127,0.05,0.0794392523364486,0.03125,0.0794392523364486,0.09478672985782,0.09478672985782,0.1323529411764705,0.2157894736842105,0.2157894736842105,0.2287234042553192,0.3050847457627119,0.1213592233009708,0.1785714285714286,0.1492537313432835,0.0845070422535212,0.1105769230769231,0.0845070422535212,0.1323529411764705,0.203125,0.2692307692307691,0.2287234042553192,0.2287234042553192,0.190721649484536,0.1785714285714286,0.2486486486486485,0.2486486486486485,0.190721649484536,0.2622950819672132,0.2352941176470588,0.2419354838709677,0.3125,0.3430232558139534,0.5,0.4903225806451612,0.5,0.3999999999999999,0.5098039215686274,0.5821917808219179,0.5,0.5,0.4713375796178343,0.5098039215686274,0.6153846153846154
48805,0.7611137478,0.0801495017,-1.137262984,0.0315614618,0.579496915,1.3921056795,0.1380989155,0.561746634,0.0102790015,0.2525753366,10.0,0.0776394102,0.305978898,0.1285931864,-0.218444188,-0.003551158,0.0907322766,0.1748480677,0.0640568411,0.5441959671,0.0,2.4292144272,1.2803216708,14.508656224,4.7638898288,0.2246342435,0.0,0.0,1.0,0.0,0.0,0.885267203,3.0,0.0197929969,0.1666806142,0.1193670551,-0.856286602,-159.7510441,0.0309805399,10.907551038,-0.014159426,0.0018344109,0.0042110669,0.1361360039,0.0515152431,0.1528804843,0.0,-0.020725446,0.0838901262,-0.022222223,6.0,10.00392095,0.2888783044,0.0,0.0192307699,0.0134652237,0.0158377363,0.8565623368,0.5455974602,2.7970775e-07,1.1237423e-07,1.0156746067,1.0315949067,-0.183216447,0.0406462227,0.4035407077,0.1900147168,-0.0113636363636363,-0.0842105263157895,-0.0842105263157895,-0.1553398058252427,-0.2018348623853211,-0.1634615384615384,-0.2162162162162162,-0.275,-0.1122448979591836,-0.1122448979591836,-0.2018348623853211,-0.2018348623853211,-0.2300884955752212,-0.1470588235294118,-0.2018348623853211,-0.275,-0.364963503649635,-0.3307692307692308,-0.275,-0.3095238095238095,-0.3785714285714285,-0.3916083916083915,-0.2983870967741935,-0.3958333333333333,-0.3873239436619718,-0.3829787234042553,-0.3873239436619718,-0.435064935064935,-0.4121621621621621,-0.4276315789473685,-0.5084745762711864,-0.4941860465116279,-0.5219780219780219,-0.4423076923076923,-0.3785714285714285,-0.2627118644067796,-0.2689075630252101,-0.2232142857142857,-0.2162162162162162,-0.25,-0.25,-0.3958333333333333,-0.4387096774193548,-0.4276315789473685,-0.423841059602649,-0.4596273291925465,-0.4161073825503355,-0.3785714285714285
22592,0.4171072937,0.0801624662,18.57104533,0.0435261413,0.249345734,0.842635474,0.0579861111,0.6161458333,-0.007992494,0.1057225994,10.0,0.0089421292,0.0117266808,0.0946157125,-0.035200033,7.89205e-05,0.1714164185,0.0552083333,0.0313683072,0.539053167,0.0,2.3494475138,1.2375690608,42.335164835,5.7116382506,0.52326117,0.0,0.0,0.0,0.0,0.0,0.9351000541,5.0,-0.024060587,0.0037225706,-0.532650814,-0.369717637,4637.2792925,0.0439818798,15.887912505,-0.002277904,0.0278135048,0.0461579509,0.0036824614,0.0204366001,0.0289824004,0.0,-0.000114474,-0.300109961,-0.007994838,6.0,15.563627392,0.5670472294,0.0,0.0238993708,0.0151439542,0.0225262956,0.4107004094,1.2700669902,4.010343e-10,3.1430439e-08,0.8797478249,0.7739562355,0.3389353883,0.0209418566,0.3404401389,0.5487372854,-0.0065359477124182,-0.05,-0.0256410256410256,0.0133333333333334,-0.0129870129870129,-0.0759878419452887,-0.073170731707317,-0.0992592592592592,-0.0333863275039745,-0.0287539936102236,-0.0660522273425499,0.0049586776859504,-0.0787878787878787,0.0033003300330032,-0.0145867098865478,0.0150250417362269,0.0049586776859504,0.0446735395189004,0.0082918739635158,-0.0193548387096774,-0.0787878787878787,-0.1124087591240875,-0.1058823529411764,-0.0857142857142857,-0.0303030303030302,-0.0440251572327043,-0.0925373134328357,-0.1239193083573486,-0.1058823529411764,-0.0272,-0.0272,0.0099667774086378,0.0133333333333334,0.0252951096121416,0.0446735395189004,0.1944990176817289,0.2357723577235773,0.4305882352941177,0.4272300469483567,0.4793187347931873,0.3849658314350797,0.3944954128440368,0.3849658314350797,0.354120267260579,0.3944954128440368,0.400921658986175,0.5314861460957179,0.52
24248,0.9198064159,0.1523092851,-19.21599725,0.1022483687,1.9154490076,1.0718383268,0.1063443247,0.1370024587,0.039118846,0.1234362408,10.0,-0.001279164,0.0525316456,0.1156714822,-0.079775477,-0.103885244,0.0381696328,0.0924122819,0.0987908855,0.4513161151,0.0,1.2521760224,0.9407979224,23.460396874,9.552231632,0.132216291,0.0,0.0,0.0,0.0,0.0,0.3449489325,3.0,-0.024915868,0.0075233736,-252.2676562,4.2724013654,-256.5944662,0.0095336956,13.413410033,0.000130419,0.0145497552,0.0386559741,-0.003929516,0.0202541633,-0.05676014,1.0,0.0060516605,-0.364166467,0.0348330592,3.0,12.754311099,0.4962941148,0.0,0.0234986953,0.0085977046,0.0145610931,0.5457139109,1.302975832,6.5918722e-09,4.899267e-08,0.3931728975,0.1545849274,0.3048245239,0.0233063101,0.2080320234,0.3403053802,-0.0355871886120996,-0.0251798561151078,-0.1258064516129032,-0.0524475524475523,0.0,0.0463320463320462,0.097165991902834,0.1016260162601625,0.1531914893617021,0.1681034482758621,0.1386554621848739,0.2207207207207207,0.2604651162790699,0.3091787439613527,0.3219512195121952,0.3686868686868687,0.355,0.3482587064676616,0.2904761904761905,0.2152466367713004,0.2904761904761905,0.272300469483568,0.2546296296296295,0.3349753694581281,0.3756345177664975,0.3618090452261306,0.3826530612244898,0.3756345177664975,0.3219512195121952,0.3897435897435897,0.418848167539267,0.4263157894736842,0.4263157894736842,0.5664739884393064,0.5139664804469273,0.6035502958579881,0.6035502958579881,0.8066666666666666,0.7261146496815287,0.7151898734177216,0.5664739884393064,0.6524390243902438,0.7371794871794872,0.7712418300653594,0.8951048951048952,0.794701986754967,0.9357142857142856,1.0846153846153848
15966,1.2319413804,0.1146580455,-9.484049631,0.0810201962,2.5429128985,5.0680136515,0.193288163,0.3587477512,0.0021778781,0.3373597109,10.0,-0.004108003,0.0044918585,0.0263702378,-0.000740689,0.0674313465,0.0915393511,0.1980212824,-0.023509168,0.5240814043,0.0,1.035281331,0.6239444862,27.541531204,11.292971187,0.1466937945,0.0,0.0,1.0,0.0,0.0,0.8051176017,2.0,-0.039319606,-0.002004843,1.7378528446,-0.631741828,4637.2792925,0.0934418169,15.887912505,-0.004157805,-0.002819091,-0.008380895,-0.01801158,0.0497708404,0.0106173393,0.0,-0.020085106,-0.098935786,0.0247093369,3.0,15.563627392,0.5424957124,0.0,0.0444444455,0.018166149,0.0247364924,0.3880912429,1.0465090569,5.009866e-10,3.5241295e-08,0.6097920306,0.3718463206,-0.15086673,0.0356579981,-0.143243792,0.1947145668,0.0042735042735042,-0.0084388185654008,-0.0248962655601659,-0.0562248995983936,-0.0289256198347107,-0.0208333333333333,-0.0208333333333333,0.0491071428571427,0.0829493087557604,0.0262008733624454,-0.0167364016736402,-0.0208333333333333,-0.0084388185654008,0.25,0.1084905660377357,0.119047619047619,-0.0637450199203187,-0.0368852459016393,-0.0637450199203187,-0.0408163265306122,0.0217391304347827,0.0307017543859648,-0.0208333333333333,-0.0524193548387096,-0.0996168582375478,-0.0084388185654008,-0.0674603174603174,0.0042735042735042,-0.0637450199203187,0.0217391304347827,0.119047619047619,0.1084905660377357,0.1691542288557213,0.25,0.175,0.1989795918367347,0.25,0.4156626506024097,0.3128491620111731,0.2634408602150537,0.3505747126436782,0.3352272727272727,0.2841530054644809,0.2368421052631579,0.2176165803108809,0.1084905660377357,0.1298076923076923,0.1576354679802956
22760,1.4409994105,0.1151506158,-22.62706309,0.0163179776,1.0413663683,4.6976492897,0.0292012511,0.5340202835,0.0017838561,-0.026290291,10.0,-0.020605541,0.0436595745,0.112481381,0.0061884143,0.0321577757,0.143295796,0.0027270388,0.0748026103,0.5747751968,0.0,2.8620890623,1.5830439127,95.334753095,6.459919189,0.230324912,0.0,0.0,1.0,1.0,0.0,0.9166364997,6.0,-0.00577289,-0.062342834,0.3297954722,-1.570017646,41.756485237,0.0808590827,12.296285195,0.0030060849,0.0110165425,0.0190910523,0.0971900105,0.0061435169,0.0012480662,2.0,0.0025291751,-0.348674472,0.0217779265,3.0,12.544884999,0.9934532651,0.0,0.0250000004,0.014073686,0.020196014,0.8502462275,3.2937569592,3.0437611e-08,2.4650466e-08,1.0461328182,1.0943938732,0.2520870872,0.0398194723,0.1102626769,0.3650617877,-0.009009009009009,-0.0717299578059071,-0.1472868217054264,-0.1304347826086956,-0.0222222222222222,-0.1269841269841269,0.1055276381909546,0.0679611650485436,0.2154696132596685,0.3253012048192771,0.5384615384615385,0.4102564102564103,0.4285714285714286,0.6296296296296295,0.6417910447761195,0.6417910447761195,0.4666666666666665,0.4473684210526316,0.4102564102564103,0.2790697674418605,0.264367816091954,0.1891891891891892,0.264367816091954,0.2222222222222223,0.2222222222222223,0.2087912087912087,0.2790697674418605,0.264367816091954,0.2359550561797752,0.4473684210526316,0.6176470588235294,0.6296296296296295,0.7054263565891472,0.981981981981982,1.0370370370370372,1.7160493827160497,1.7160493827160497,1.558139534883721,1.5,1.5882352941176472,1.5,1.5882352941176472,1.619047619047619,1.5882352941176472,1.2222222222222223,1.135922330097087,1.2000000000000002,1.619047619047619
22023,1.2516723102,0.0457451814,-1.722215529,0.0553038761,0.2753014772,1.2550123174,-0.025635593,0.1674788136,0.0171650055,-0.036115777,10.0,-0.003433845,-0.012884044,0.1613107028,-0.10243104,-0.093788758,0.1209689259,0.0041195857,-0.023101074,0.6681581382,0.0,4.1337220993,2.5065352906,4.0968013975,3.3539303679,0.3257558312,0.0,0.0,0.0,0.0,0.0,0.2029265201,4.0,0.0443901684,-0.152182327,0.6099256175,-0.920910129,-156.1275441,0.0309805399,11.11174616,-2.476e-05,0.0082343607,0.0101286411,0.0787208326,0.16516767,-0.012347477,2.0,-0.001355932,-0.256900212,0.0084033618,1.0,10.135134844,0.3030222694,0.0,0.0211267602,0.0146010161,0.014815629,0.8213900576,0.6438646263,4.2004628e-07,1.0700622e-07,1.1205482155,1.2556283033,0.0783148427,0.0370756804,0.3317902583,0.1900147168,-0.0852713178294574,-0.106060606060606,-0.0483870967741935,-0.1323529411764705,-0.1571428571428571,-0.0634920634920634,-0.1510791366906474,-0.1805555555555555,0.0,-0.0852713178294574,-0.0084033613445377,-0.1194029850746268,-0.1631205673758865,-0.078125,-0.1917808219178082,-0.0708661417322834,-0.301775147928994,-0.3058823529411765,-0.313953488372093,-0.3444444444444444,-0.3723404255319149,-0.3854166666666666,-0.3099415204678363,-0.3516483516483516,-0.3407821229050279,-0.3295454545454546,-0.4070351758793969,-0.3789473684210526,-0.4215686274509803,-0.3295454545454546,-0.3058823529411765,-0.2484076433121018,-0.2185430463576159,-0.2578616352201258,-0.1748251748251748,-0.024793388429752,-0.1386861313868613,-0.1323529411764705,-0.078125,-0.0166666666666667,-0.1323529411764705,-0.1386861313868613,-0.1631205673758865,-0.2080536912751678,-0.2337662337662337,-0.1917808219178082,-0.2435897435897436,-0.2133333333333333
18382,1.0550568987,0.1274545896,-4.585263617,0.0528399437,0.7952121204,1.9425937561,-0.008402054,0.3580208495,0.9129786662,-0.002912268,10.0,0.00953125,-0.002652833,0.0622321003,0.0954159568,0.0679250706,0.1351511559,0.053057414,-0.008999182,0.5482179507,0.0,2.1605657238,1.462562396,14.577342048,6.206864564,0.3262850893,0.0,0.0,1.0,1.0,1.0,0.5955822198,5.0,-0.058902678,-0.127599891,0.4843931667,-3.582115513,2856.3486847,0.0362474485,15.371441728,-0.008552325,0.0048047117,0.0084079197,0.0399769612,0.0490896288,0.2989293329,0.0,-0.001250674,-0.017048625,0.002906404,5.0,15.156088152,0.9118514369,0.0,0.0400801599,0.0200871616,0.0280706927,0.5066080919,1.6741948115,1.1963767e-09,2.7139241e-08,0.9646188409,0.9304895083,0.1169017733,0.0330675805,0.4387560089,0.4771565285,-0.099514563106796,-0.1270588235294117,-0.041343669250646,-0.0132978723404255,0.0192307692307691,0.0976331360946745,0.0450704225352112,0.0192307692307691,0.0539772727272727,0.0847953216374268,0.0480225988700564,0.0192307692307691,-0.0794044665012406,0.06,0.0722543352601157,-0.4889807162534435,-0.5053333333333334,-0.4832869080779944,-0.4544117647058824,-0.515032679738562,-0.5593824228028503,-0.5686046511627907,-0.5655737704918034,-0.5774487471526195,-0.5850111856823266,-0.5237483953786906,-0.5,-0.4560117302052786,-0.4903846153846154,-0.4745042492917847,-0.4462686567164179,-0.445440956651719,-0.3918032786885246,-0.4591836734693877,-0.3996763754045307,-0.3603448275862069,-0.384742951907131,-0.2725490196078431,-0.2123142250530785,-0.275390625,-0.3,-0.258,-0.312962962962963,-0.3266787658802178,-0.338680926916221,-0.3592400690846287,-0.2696850393700787,-0.2428571428571428
24256,1.4375512601,0.1247935156,-22.25682802,0.1530960964,2.6562037747,0.8967015382,0.0434302818,0.0675126384,0.0447520297,0.0805814129,10.0,0.0054223071,0.1051239669,0.0462156142,-0.179581764,-0.020782223,0.0251019099,0.0453713396,0.0154973639,0.4628129589,0.0,0.653652648,0.55342256,12.667411021,4.7007011729,0.0808527595,0.0,0.0,0.0,0.0,0.0,0.0675280322,3.0,-0.13454396,0.0601156949,-251.7499114,1.4980144048,-234.7608412,0.0095336956,13.533211305,0.0023416275,0.0041542687,0.0105197966,0.019008178,0.0141804133,0.1989732471,1.0,0.0040837945,-0.202264084,-0.012278353,1.0,14.363932499,1.1882873062,0.0,0.0139372824,0.0102332696,0.0213017748,0.6179458262,2.3754895086,4.5247893e-09,2.5424982e-08,0.4322206205,0.1868146648,0.5892867041,0.0336657932,-0.291496285,0.3403053802,-0.0297872340425532,0.0704225352112675,0.0088495575221239,0.1573604060913704,0.3028571428571429,0.2391304347826086,0.2954545454545454,0.4615384615384614,0.4805194805194805,0.1752577319587629,0.2063492063492062,0.1343283582089551,0.2737430167597765,0.3333333333333332,0.1231527093596058,0.1343283582089551,0.1067961165048543,0.0555555555555555,0.0,-0.0460251046025104,-0.0297872340425532,-0.0338983050847457,0.0224215246636771,0.0224215246636771,0.0363636363636363,0.0604651162790697,0.0458715596330274,0.0178571428571427,0.0410958904109588,0.0805687203791469,0.0857142857142856,0.1014492753623188,0.1014492753623188,0.1176470588235294,0.1287128712871286,0.1692307692307693,0.2258064516129032,0.3734939759036144,0.3179190751445087,0.2666666666666666,0.2192513368983957,0.2527472527472527,0.1752577319587629,0.1176470588235294,0.1176470588235294,0.0754716981132075,-0.05,0.1287128712871286
42614,0.6043732399,0.0690233825,-5.148463629,0.0157817989,1.0763848212,1.6905381326,0.1231003967,0.3491091758,0.0083514472,0.11819956,11.0,0.0172920476,0.1153460381,0.2205131592,0.0196469915,-0.023597115,0.1127060608,0.0910870637,0.1314295499,0.5758232801,0.0,2.2347092589,1.3917962148,50.223453177,3.1395400497,0.1374429334,0.0,0.0,1.0,1.0,0.0,0.8552667975,4.0,0.0174461572,-0.02204621,-249.6535242,0.3508769556,-825.4118158,0.097938351,10.807574116,0.004976409,0.0120453926,0.032888314,0.1276334514,0.0199978263,0.0184874505,4.0,0.0001178295,-0.412587413,-0.018287486,3.0,8.9874311682,0.1038210156,0.0,0.042857144,0.0221254897,0.008903676,1.1151715412,0.3998279842,1.7226309e-06,2.4876715e-07,1.8204709616,3.3141145222,-0.165337838,0.0414868907,-0.046254009,0.3688458826,-0.0378787878787878,-0.0078125,0.0409836065573769,0.0495867768595041,0.0495867768595041,-0.0592592592592592,0.0,0.0325203252032519,0.4431818181818181,0.3956043956043955,0.2330097087378639,0.1545454545454545,0.1651376146788989,0.27,0.0948275862068965,0.27,0.1981132075471698,0.1651376146788989,0.2574257425742574,0.0762711864406779,-0.0863309352517985,-0.1180555555555555,0.0079365079365079,-0.1056338028169013,-0.1962025316455696,-0.1858974358974359,-0.3021978021978022,-0.2529411764705882,-0.0928571428571428,-0.1118881118881118,-0.0305343511450382,0.1238938053097344,0.3092783505154639,0.3092783505154639,0.2211538461538462,0.2450980392156863,0.2211538461538462,0.5301204819277108,0.3229166666666667,0.1981132075471698,0.0672268907563025,0.0409836065573769,0.016,-0.0230769230769231,0.0079365079365079,-0.0928571428571428,-0.0661764705882352,-0.0155038759689922
