firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34
60628.0,-0.003869146,0.0130843454,0.0299845972,0.075367961,0.0085569709,-0.039599509,0.0,-0.000333333,0.5230224321,-0.027956652,0.157556270096463,0.1285266457680249,0.0227272727272727,-0.1743119266055045,-0.349005424954792,-0.3063583815028902,-0.3076923076923077,-0.3308550185873605,-0.3050193050193049,-0.2828685258964143,-0.2712550607287449,-0.2712550607287449,-0.2842942345924453,-0.2871287128712871,-0.3430656934306569,-0.3283582089552238,-0.3103448275862068,-0.2531120331950207,-0.1685912240184757,-0.2139737991266376,-0.28,-0.2607802874743327,-0.3394495412844036,-0.3706293706293706,-0.3063583815028902,-0.2577319587628865,-0.1799544419134396,-0.0270270270270269,0.0256410256410255,-0.0697674418604651,-0.0999999999999999,0.0140845070422535,0.0344827586206897,0.2121212121212121
36848.0,0.0113369164,0.012046665,0.4797979798,0.0849641494,0.0015685328,0.0232770619,1.0,-0.056642766,0.1287345869,0.1344827637,-0.1176470588235294,-0.3181818181818182,-0.3181818181818182,-0.4642857142857143,-0.7580645161290323,-0.7580645161290323,-0.7413793103448276,-0.7321428571428572,-0.7413793103448276,-0.7580645161290323,-0.75,-0.7321428571428572,-0.7222222222222222,-0.6808510638297872,-0.6590909090909092,-0.6590909090909092,-0.6428571428571428,-0.7321428571428572,-0.7321428571428572,-0.7972972972972973,-0.7972972972972973,-0.7857142857142857,-0.8076923076923077,-0.8295454545454546,-0.8125,-0.8026315789473684,-0.7972972972972973,-0.6590909090909092,-0.6428571428571428,-0.765625,-0.7794117647058824,-0.7115384615384616,-0.7413793103448276,-0.4230769230769231
63597.0,0.0062438212,0.0473468691,0.0823625436,0.160912191,0.1467672853,-0.00466575,1.0,0.023657289,8.1690140845,0.1154156588,0.1929824561403508,0.3333333333333332,0.3877551020408163,0.2142857142857142,-0.1052631578947368,-0.1904761904761904,-0.1999999999999999,-0.081081081081081,0.0461538461538462,0.0461538461538462,-0.0285714285714285,-0.0144927536231883,0.096774193548387,0.096774193548387,0.2363636363636363,0.2830188679245282,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.0144927536231883,0.1147540983606556,0.0461538461538462,0.0625,0.1525423728813559,0.2830188679245282,0.2142857142857142,0.5111111111111111,0.4166666666666667,0.3076923076923077,0.2142857142857142,0.1525423728813559,0.3600000000000001,0.4166666666666667,0.3877551020408163
57330.0,-0.003114746,0.0040855252,0.007633084,0.0034996265,0.0730555656,-0.016136621,0.0,0.0004236695,0.7153465347,-0.023255814,-0.1025641025641025,-0.1715976331360946,0.0294117647058822,0.0980392156862746,-0.1025641025641025,-0.0635451505016722,0.033210332103321,0.1570247933884296,0.0769230769230768,0.0035842293906809,-0.0789473684210526,-0.0666666666666666,-0.1167192429022082,-0.1194968553459119,-0.0789473684210526,-0.0443686006825938,-0.122257053291536,-0.054054054054054,-0.0938511326860841,-0.0789473684210526,-0.1025641025641025,0.0687022900763358,0.1965811965811965,0.4285714285714286,0.5909090909090908,0.4358974358974359,0.4432989690721649,0.6766467065868262,0.5819209039548023,0.4893617021276595,0.4736842105263157,0.3725490196078431,0.3999999999999999,0.728395061728395
37875.0,0.0028258897,0.0143855647,0.0293886152,0.0530320726,0.0523103862,0.0455221544,0.0,4.9635e-05,-0.203930429,-0.006481451,0.113821138211382,-0.0551724137931034,0.2123893805309735,0.1229508196721311,-0.2634408602150537,-0.2388888888888889,-0.2303370786516854,-0.1595092024539877,-0.0143884892086331,0.0,0.0458015267175573,0.0538461538461538,0.170940170940171,0.36318407960199,0.2568807339449541,0.170940170940171,0.3110047846889952,0.2017543859649122,0.2232142857142858,0.2342342342342342,0.405128205128205,0.46524064171123,0.4891304347826086,0.7232704402515724,0.7341772151898733,0.916083916083916,1.1240310077519382,1.1240310077519382,1.044776119402985,1.2459016393442623,1.2459016393442623,1.2096774193548383,1.140625,1.4247787610619471
51051.0,-0.000959782,-0.054616689,-0.138094182,0.2016790123,0.0120915203,0.0166896852,0.0,-0.125497942,-0.093304061,0.0717868339,-0.0357142857142857,0.3846153846153846,0.3170731707317074,0.3846153846153846,-0.1818181818181817,-0.1692307692307691,-0.15625,-0.15625,-0.2285714285714285,-0.1290322580645161,-0.1692307692307691,-0.2285714285714285,-0.0999999999999999,0.0384615384615385,-0.0181818181818181,0.1020408163265305,0.148936170212766,0.1999999999999999,0.1999999999999999,0.0588235294117647,0.148936170212766,0.1020408163265305,0.2558139534883721,0.2558139534883721,0.2857142857142858,0.6363636363636365,0.5428571428571429,0.588235294117647,0.6363636363636365,0.4210526315789473,0.2857142857142858,0.3500000000000001,0.4594594594594594,0.2857142857142858
20765.0,-0.00141844,0.011732852,-0.134020619,0.1357608669,0.029991431,0.253957903,0.0,0.0027706299,0.2530442928,-0.032978388,0.1165644171779141,0.0224719101123596,-0.6678832116788321,-0.6738351254480286,-0.78125,-0.7945823927765236,-0.792,-0.779126213592233,-0.7769607843137255,-0.8028169014084507,-0.804930332261522,-0.7069243156199678,-0.6888888888888889,-0.6925675675675675,-0.7307692307692308,-0.7165109034267914,-0.7011494252873562,-0.701639344262295,-0.6604477611940298,-0.6956521739130435,-0.6840277777777778,-0.6744186046511628,-0.7055016181229774,-0.6936026936026936,-0.6784452296819787,-0.6708860759493671,-0.6338028169014085,-0.5767441860465117,-0.510752688172043,-0.5159574468085106,-0.5040871934604905,-0.524804177545692,-0.5027322404371585,-0.4647058823529412
23253.0,0.0108477057,0.0182535033,0.0366925926,0.0495699952,0.2356071115,0.0034044928,0.0,0.0121372316,0.0716600266,0.1072693374,0.0376569037656904,0.0122448979591835,0.24,0.0290456431535268,-0.3439153439153439,-0.2873563218390804,-0.1788079470198675,-0.1677852348993288,-0.0461538461538461,-0.0780669144981413,0.1534883720930233,0.2216748768472907,0.4674556213017751,0.6533333333333333,0.6870748299319729,0.6756756756756757,0.631578947368421,0.4418604651162789,0.6986301369863013,0.4335260115606936,0.2717948717948717,0.4588235294117646,0.6533333333333333,0.4939759036144577,0.6103896103896105,0.7588652482269505,0.8787878787878789,1.1379310344827585,1.2545454545454544,0.8787878787878789,0.6756756756756757,0.9527559055118112,0.837037037037037,0.8646616541353382
66923.0,0.0021748913,0.0076996729,0.0135667088,-0.010463401,0.0202587352,-0.054397487,0.0,0.0273751768,0.5647058824,-0.022222223,0.0681818181818181,0.0,-0.06,-0.1454545454545455,-0.4534883720930233,-0.4659090909090909,-0.4597701149425287,-0.4835164835164834,-0.4891304347826086,-0.4946236559139785,-0.5523809523809524,-0.5913043478260869,-0.5877192982456141,-0.5523809523809524,-0.584070796460177,-0.584070796460177,-0.5948275862068966,-0.6412213740458015,-0.5392156862745099,-0.624,-0.6147540983606558,-0.6209677419354839,-0.6209677419354839,-0.6083333333333334,-0.6544117647058824,-0.6412213740458015,-0.5948275862068966,-0.6050420168067228,-0.6050420168067228,-0.6147540983606558,-0.6328125,-0.6384615384615384,-0.5948275862068966,-0.5648148148148149
17144.0,-0.002817878,0.0250946253,0.0810117302,-0.016573813,0.0223710354,0.0074997453,0.0,7.56219e-05,1.5905411866,0.0151960137,0.0,0.0125944584382871,0.1420454545454545,0.0255102040816326,-0.1336206896551723,-0.141025641025641,-0.1222707423580785,-0.096629213483146,-0.0694444444444444,0.1074380165289257,-0.0147058823529411,-0.0049504950495049,0.044155844155844,0.1652173913043477,0.1260504201680672,-0.4305949008498584,-0.3649289099526066,-0.4207492795389049,-0.4190751445086705,-0.394578313253012,-0.3516129032258064,-0.2808586762075133,-0.3232323232323232,-0.2743682310469314,-0.1862348178137651,-0.1779141104294478,-0.1554621848739495,-0.1862348178137651,-0.1829268292682927,-0.1164835164835165,-0.1145374449339207,-0.2102161100196463,-0.1624999999999999,-0.04739336492891
38907.0,-0.007004518,-0.008763119,-0.099391082,0.1338253609,0.0786140267,-0.346698362,0.0,-0.073980702,-0.66232581,-0.034710143,0.2857142857142858,0.5,0.2272727272727273,-0.15625,-0.2058823529411765,-0.4255319148936169,-0.4599999999999999,-0.4599999999999999,-0.4807692307692307,-0.4705882352941176,-0.5,-0.5,-0.509090909090909,-0.4599999999999999,-0.5,-0.5970149253731343,-0.564516129032258,-0.578125,-0.5909090909090908,-0.6029411764705883,-0.625,-0.5970149253731343,-0.5714285714285714,-0.509090909090909,-0.5423728813559322,-0.4489795918367347,-0.4807692307692307,-0.5344827586206897,-0.6086956521739131,-0.6086956521739131,-0.619718309859155,-0.619718309859155,-0.55,-0.490566037735849
32205.0,0.0078650162,0.0317506718,0.0818142923,0.0200024771,0.1667911498,3.43059e-05,2.0,0.0027491409,0.9675041876,0.0526280729,0.0034482758620688,0.043010752688172,0.1781376518218622,0.2226890756302522,-0.0364238410596026,-0.1046153846153846,-0.010204081632653,0.085820895522388,0.2278481012658229,0.217573221757322,0.2074688796680497,0.2543103448275863,0.2763157894736843,0.455,0.3857142857142857,0.3661971830985915,0.4057971014492754,0.1593625498007969,0.0939849624060149,0.1781376518218622,0.1456692913385826,0.2763157894736843,0.3726415094339623,0.4696969696969697,0.3990384615384614,0.3726415094339623,0.3923444976076555,0.6534090909090908,0.6534090909090908,0.6820809248554913,0.774390243902439,0.8774193548387097,-0.073248407643312,-0.0521172638436482
39328.0,-0.002362513,0.0271680433,0.0320548486,0.0386019657,0.2134873547,0.0011376592,2.0,-0.002891566,-0.47705234,0.0005807187,0.0641025641025641,0.0779220779220779,0.0921052631578946,-0.0568181818181817,-0.2169811320754716,-0.319672131147541,-0.2314814814814815,-0.17,-0.1170212765957446,-0.2019230769230768,-0.2314814814814815,-0.2589285714285714,-0.2454545454545454,-0.2589285714285714,-0.2454545454545454,-0.2019230769230768,-0.2314814814814815,-0.2242990654205607,-0.2169811320754716,-0.2654867256637168,-0.2454545454545454,-0.2019230769230768,-0.2019230769230768,-0.1530612244897958,-0.2719298245614034,-0.3359999999999999,-0.1862745098039215,-0.319672131147541,-0.4876543209876542,-0.461038961038961,-0.4779874213836478,-0.461038961038961,-0.4939024390243902,-0.461038961038961
32328.0,-0.002896296,0.0243924175,0.0508003477,0.0008212019,0.0152831009,-0.015358459,1.0,0.0197503214,0.1048985651,0.1135416701,0.0654205607476634,0.0363636363636363,0.0270270270270269,0.1632653061224489,-0.1857142857142857,-0.2137931034482758,-0.1857142857142857,-0.2297297297297297,-0.1857142857142857,-0.2083333333333333,-0.2738853503184714,-0.2348993288590604,-0.2692307692307693,-0.2875,-0.2919254658385093,-0.2597402597402597,-0.2297297297297297,-0.2027972027972028,-0.2027972027972028,-0.3048780487804878,-0.3448275862068966,-0.2830188679245283,-0.2244897959183673,-0.2244897959183673,-0.1739130434782608,-0.2027972027972028,-0.1739130434782608,-0.123076923076923,-0.109375,-0.1363636363636363,-0.1363636363636363,-0.1617647058823529,-0.109375,-0.0806451612903226
26657.0,0.0012498642,0.0112830596,0.0305665183,-0.074561181,0.0242709661,0.0088020107,1.0,0.0002572347,1.4153825892,-0.033206459,0.0798611111111111,0.0366666666666666,0.2390438247011952,0.1391941391941391,-0.1456043956043956,-0.0547112462006078,-0.0032051282051281,0.0032258064516128,0.1561338289962826,0.0798611111111111,0.1780303030303029,0.3405172413793103,0.5472636815920398,0.6542553191489362,0.6030927835051547,0.747191011235955,0.808139534883721,0.5245098039215685,0.5320197044334976,0.480952380952381,0.5628140703517588,0.6455026455026456,0.5628140703517588,0.6994535519125684,0.8622754491017963,0.7771428571428571,1.0460526315789471,1.1156462585034013,1.4296875,1.488,1.3383458646616542,1.4108527131782944,1.2867647058823528,1.2867647058823528
40222.0,0.0070289252,0.0118134611,0.0407935285,0.1576488509,0.0542904914,-0.109527017,0.0,0.0104586248,0.3169209747,-0.059485359,0.0392156862745098,0.0816326530612245,-0.1166666666666667,-0.2638888888888888,-0.4903846153846154,-0.4331550802139037,-0.4301075268817204,-0.3977272727272727,-0.369047619047619,-0.3026315789473685,-0.3977272727272727,-0.3908045977011494,-0.4591836734693877,-0.369047619047619,-0.3333333333333333,-0.4331550802139037,-0.4078212290502793,-0.492822966507177,-0.528888888888889,-0.5527426160337553,-0.4952380952380952,-0.47,-0.4044943820224719,-0.492822966507177,-0.3575757575757575,-0.2837837837837837,-0.208955223880597,-0.0782608695652173,-0.094017094017094,-0.1092436974789915,0.0,-0.0093457943925233,0.0291262135922329,0.092783505154639
40540.0,0.0077683616,0.0113763521,0.023828125,0.0903021785,0.0122994652,0.0404748001,0.0,-0.015,1.2168850868,0.1499999985,0.0,0.1428571428571428,0.0,0.1428571428571428,-0.1999999999999999,-0.1111111111111111,-0.2380952380952381,-0.1999999999999999,0.0,0.2307692307692308,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.6000000000000001,0.6000000000000001,0.3333333333333332,0.1034482758620689,-0.3846153846153846,-0.4482758620689655,-0.3333333333333333,-0.5294117647058824,-0.5294117647058824,-0.5294117647058824,-0.5555555555555556,-0.4285714285714286,-0.5,-0.5294117647058824,-0.6097560975609756,-0.6,-0.6363636363636364,-0.6190476190476191,-0.5294117647058824
22250.0,-0.004128898,0.0133654609,0.0256589927,0.0395223654,0.0022487602,-0.009344328,0.0,-0.005283019,2.873934337,-0.028213719,0.0707070707070707,0.127659574468085,0.2183908045977012,0.2325581395348837,-0.1382113821138211,-0.196969696969697,-0.2290909090909091,-0.0901287553648069,-0.045045045045045,-0.0901287553648069,-0.1092436974789915,-0.0493273542600897,-0.0185185185185184,-0.0185185185185184,-0.0742358078602619,-0.1417004048582996,0.0392156862745098,-0.0275229357798164,-0.0701754385964912,-0.0742358078602619,-0.0619469026548672,-0.3556231003039514,-0.3837209302325581,-0.3837209302325581,-0.2837837837837837,-0.3291139240506329,-0.2535211267605634,-0.2318840579710145,-0.1908396946564885,-0.2059925093632958,-0.2346570397111913,-0.2689655172413793,-0.3269841269841269,-0.171875
64979.0,-0.006006948,0.0051890861,0.0157744397,0.0629775356,0.0092180308,-0.068251713,0.0,0.0040407879,-0.146587012,0.0666179424,0.2250000000000001,0.2148760330578512,0.2894736842105263,0.1666666666666667,-0.25,-0.3552631578947368,-0.3663793103448276,-0.3771186440677966,-0.3580786026200873,-0.3690987124463519,-0.467391304347826,-0.4842105263157894,-0.4096385542168674,-0.3771186440677966,-0.4431818181818182,-0.4302325581395348,-0.3771186440677966,-0.4473684210526315,-0.4166666666666666,-0.5,-0.467391304347826,-0.42578125,-0.4431818181818182,-0.5362776025236593,-0.4514925373134328,-0.467391304347826,-0.4,-0.3925619834710744,-0.3466666666666667,-0.2932692307692307,-0.3580786026200873,-0.3717948717948718,-0.34375,-0.1551724137931034
41452.0,0.0082311016,0.0132092465,0.0338331411,0.1944700885,0.1293103448,-0.01781898,0.0,0.0036183657,0.1632273551,-0.070477156,0.0769230769230768,0.2727272727272727,0.627906976744186,0.5909090909090908,-0.0140845070422535,-0.0277777777777777,0.0144927536231884,0.0294117647058822,0.09375,-0.054054054054054,-0.2134831460674157,-0.1954022988505747,-0.1358024691358025,0.09375,0.09375,0.1111111111111111,0.2068965517241379,0.25,0.4285714285714286,0.5909090909090908,0.4285714285714286,0.320754716981132,0.9444444444444444,1.028985507246377,1.3333333333333337,1.5,1.121212121212121,0.7948717948717949,0.7073170731707317,1.3333333333333337,1.1875,1.2580645161290325,0.75,0.5217391304347827
27879.0,-0.020022,0.0116130364,0.0321706486,0.2005605379,0.0136650582,0.0083520815,1.0,-0.030019821,0.4465256798,0.0113207549,0.1196172248803828,0.1470588235294117,0.2857142857142858,0.0783410138248847,-0.247588424437299,-0.25,-0.158273381294964,-0.1102661596958175,-0.1203007518796992,-0.1136363636363636,-0.1702127659574468,-0.1428571428571429,-0.0602409638554216,0.0129870129870128,0.0636363636363637,0.1470588235294117,0.2513368983957218,0.0353982300884956,0.0086206896551723,-0.0894941634241245,-0.2199999999999999,-0.0894941634241245,0.073394495412844,0.1699999999999999,0.2124352331606218,0.2648648648648648,0.1584158415841583,0.481012658227848,0.647887323943662,0.6595744680851063,0.5918367346938775,0.6595744680851063,0.8,1.0
50382.0,-0.010218669,0.0195322043,0.0240816779,-0.015278182,0.2675880039,0.0216894617,1.0,-0.001550838,2.5995740149,-0.022220558,0.0458715596330274,0.0961538461538462,0.1067961165048543,0.1287128712871286,-0.2348993288590604,-0.2597402597402597,-0.2297297297297297,-0.3804347826086957,-0.3666666666666667,-0.3595505617977528,-0.2297297297297297,-0.2191780821917808,-0.2191780821917808,-0.2027972027972028,-0.24,-0.2919254658385093,-0.2875,-0.3410404624277456,-0.3132530120481928,-0.2784810126582279,-0.2738853503184714,-0.2645161290322581,-0.40625,-0.4153846153846153,-0.2962962962962963,-0.3903743315508021,-0.3522727272727273,-0.3214285714285714,-0.2784810126582279,-0.3132530120481928,-0.3666666666666667,-0.3294117647058824,-0.3837837837837837,-0.2450331125827815
52716.0,0.0037511066,0.0285375994,0.0603269202,0.0485852391,0.0365931792,-0.005037226,2.0,0.0063412265,0.8680765358,0.0095486678,0.1359223300970873,0.1818181818181818,0.278688524590164,0.2717391304347827,0.0588235294117647,0.0833333333333332,0.0540540540540539,0.0129870129870128,0.2061855670103092,0.1359223300970873,0.0446428571428572,-0.5,-0.472972972972973,-0.3726541554959786,-0.3842105263157894,-0.3481894150417827,-0.247588424437299,-0.3157894736842105,-0.3275862068965517,-0.3333333333333333,-0.26875,-0.25,-0.1203007518796992,-0.0290456431535269,0.0173913043478259,0.0934579439252336,0.2061855670103092,0.2857142857142858,0.1584158415841583,0.1304347826086955,0.1037735849056604,0.1818181818181818,0.2717391304347827,0.3371428571428572
50999.0,-0.004321113,0.0305031031,0.0534907954,0.0375712874,0.0017441049,0.0088034416,0.0,0.001395505,0.6231884058,-0.037941006,-0.0265486725663717,0.0185185185185186,0.1827956989247312,0.1578947368421053,-0.1603053435114504,-0.2361111111111111,-0.2517006802721088,-0.2361111111111111,-0.1666666666666666,-0.1338582677165354,-0.0833333333333333,-0.0983606557377049,-0.009009009009009,0.1111111111111111,0.0576923076923077,0.0185185185185186,0.1578947368421053,0.0,0.0891089108910891,-0.0598290598290598,-0.0983606557377049,-0.0983606557377049,-0.1791044776119402,-0.1729323308270677,-0.1338582677165354,-0.009009009009009,-0.0677966101694915,-0.0434782608695651,-0.0265486725663717,-0.0756302521008402,-0.1472868217054264,-0.1538461538461538,0.0,0.0377358490566037
65285.0,-0.009734354,0.0340675459,0.1391034782,0.0434376723,0.053421285,0.1508155014,2.0,0.0572727273,0.4099378882,0.0001801802,0.0,0.4193548387096775,0.2394366197183097,0.0602409638554217,-0.1619047619047618,-0.3282442748091603,-0.3669064748201439,-0.2666666666666667,-0.2666666666666667,-0.3333333333333333,-0.6912280701754385,-0.5643564356435644,-0.4730538922155688,-0.4054054054054054,-0.4210526315789473,-0.375886524822695,-0.3178294573643411,-0.4133333333333333,-0.6333333333333333,-0.6451612903225806,-0.6363636363636364,-0.5868544600938967,-0.5849056603773585,-0.6071428571428572,-0.4567901234567901,-0.3432835820895522,-0.3333333333333333,-0.2605042016806722,-0.1851851851851852,-0.2542372881355932,-0.2478632478632478,-0.1999999999999999,-0.3015873015873016,-0.3015873015873016
48653.0,-0.001617593,0.0166834081,0.0534748126,0.0574146945,0.090244456,-3.8418e-05,2.0,0.0055470313,0.154705708,0.0250811102,0.0171428571428571,0.1558441558441559,0.2027027027027026,0.2027027027027026,-0.1442307692307692,-0.1359223300970874,-0.2260869565217391,-0.1359223300970874,-0.0481283422459892,-0.0680628272251309,-0.1523809523809524,-0.0055865921787709,0.1055900621118013,0.1633986928104576,0.0658682634730538,0.0289017341040462,-0.043010752688172,-0.063157894736842,-0.021978021978022,-0.1231527093596058,-0.2294372294372294,-0.2360515021459227,-0.2704918032786885,-0.282258064516129,-0.2764227642276422,-0.288,-0.1872146118721461,-0.1563981042654028,-0.2088888888888889,-0.282258064516129,-0.3283018867924528,-0.3407407407407408,-0.3257575757575758,-0.1981981981981981
62287.0,0.0006479482,0.0333033675,0.0511100539,0.036822862,0.0594496612,-0.000428712,0.0,-0.000144578,-0.216536571,0.0061997054,0.0375,-0.0059880239520958,0.1216216216216217,0.0641025641025641,-0.4521452145214522,-0.3828996282527881,-0.3985507246376811,-0.2875536480686695,-0.2522522522522522,-0.2385321100917431,-0.2687224669603524,-0.2687224669603524,-0.2314814814814815,-0.0568181818181817,-0.1398963730569948,-0.0928961748633879,-0.0726256983240223,-0.1263157894736841,-0.1263157894736841,-0.2782608695652173,-0.4195804195804196,-0.3985507246376811,-0.3688212927756654,-0.2936170212765957,-0.1902439024390243,-0.4195804195804196,-0.4007220216606498,-0.2995780590717299,-0.2687224669603524,-0.2844827586206896,-0.2966101694915254,-0.2385321100917431,-0.2314814814814815,-0.1902439024390243
48557.0,-0.000447097,0.0037655999,0.0196815962,0.0986038904,0.4511215893,-0.215461002,1.0,-0.032490414,-0.572374681,-0.033333335,0.0,0.1799999999999999,0.0,0.0727272727272727,-0.4158415841584159,-0.41,-0.3295454545454546,-0.3723404255319149,-0.3370786516853933,-0.4778761061946902,-0.5785714285714285,-0.6066666666666667,-0.6894736842105262,-0.5845070422535211,-0.6910994764397906,-0.6703910614525139,-0.5902777777777778,-0.6927083333333333,-0.595890410958904,-0.5203252032520325,-0.3655913978494624,-0.3516483516483516,-0.4684684684684684,-0.4537037037037037,-0.4380952380952381,-0.4537037037037037,-0.2804878048780488,-0.3218390804597701,-0.2891566265060241,-0.2624999999999999,-0.2804878048780488,-0.3295454545454546,-0.2435897435897436,-0.2716049382716049
18278.0,0.0024987184,0.0160519536,0.0254784273,-0.16489788,0.0127289117,-0.322019859,1.0,-0.005216209,0.0887946699,0.0116175767,0.1313131313131312,0.3023255813953489,0.3999999999999999,0.1666666666666667,-0.1157894736842105,-0.2112676056338028,-0.1804878048780488,-0.0743801652892561,0.0467289719626167,0.0599369085173502,-0.0481586402266288,-0.0146627565982404,0.0566037735849056,0.1389830508474576,-0.0481586402266288,-0.04,0.05,-0.04,0.0151057401812688,-0.5549668874172186,-0.5172413793103448,-0.4700315457413249,-0.464968152866242,-0.4615384615384615,-0.402135231316726,-0.4074074074074074,-0.3800738007380073,-0.3587786259541985,-0.3624288425047438,-0.4031971580817052,-0.3707865168539326,-0.3707865168539326,-0.3719626168224299,-0.3823529411764705
44821.0,0.0,0.003398043,0.0045544638,0.1343244535,0.0854550307,0.0242129938,0.0,0.0547700427,-0.349563754,0.0284130294,0.1282051282051282,0.1282051282051282,0.5172413793103448,0.4666666666666665,-0.0222222222222222,0.0,-0.0222222222222222,0.0232558139534884,0.0731707317073171,0.0232558139534884,0.0,0.0476190476190476,0.375,0.5714285714285714,0.5438596491228069,0.2941176470588236,0.4666666666666665,0.2222222222222223,0.375,-0.0833333333333333,0.1282051282051282,-0.1999999999999999,-0.2786885245901639,-0.3972602739726028,-0.3125,-0.2903225806451612,-0.2786885245901639,-0.1698113207547169,-0.2142857142857143,-0.2542372881355932,-0.3333333333333333,-0.2903225806451612,-0.4210526315789473,-0.3888888888888888
44856.0,-0.003431299,0.0332973715,0.0621681011,0.0311418685,0.2716977672,0.0006706684,4.0,0.0499038831,8.8413978495,0.1272321492,-0.0625,0.4285714285714286,0.25,0.0714285714285714,-0.2682926829268293,-0.2105263157894736,-0.2105263157894736,-0.3478260869565217,-0.1176470588235294,0.0714285714285714,0.0,0.0714285714285714,0.0526315789473683,-0.032258064516129,-0.0625,-0.0625,0.0,-0.1666666666666666,-0.1176470588235294,-0.3478260869565217,-0.4444444444444444,-0.4827586206896551,-0.5161290322580645,-0.375,-0.4230769230769231,-0.4827586206896551,-0.53125,-0.4,-0.4827586206896551,-0.5081967213114754,-0.5238095238095238,-0.5384615384615384,-0.5588235294117647,-0.6103896103896104
45074.0,-0.000516684,0.0046641411,0.0103444382,0.0965952491,0.0046658153,0.0284994445,0.0,-0.000677966,1.3554027847,0.0048780488,0.1028037383177569,0.0727272727272727,0.2421052631578948,0.2826086956521738,-0.0992366412213741,-0.2337662337662337,-0.3099415204678363,-0.1917808219178082,-0.056,-0.0166666666666667,0.0260869565217392,0.2040816326530612,0.3111111111111111,0.3563218390804596,0.3409090909090908,0.2164948453608246,0.1799999999999999,0.1238095238095238,-0.0166666666666667,-0.106060606060606,-0.024793388429752,-0.056,-0.056,0.0260869565217392,0.1028037383177569,0.1683168316831682,0.3409090909090908,0.3409090909090908,0.5324675324675325,0.1346153846153845,-0.078125,-0.056,0.1346153846153845,0.0442477876106195
45197.0,0.0006681452,0.0071736667,0.0256641677,0.0088294551,0.0142395373,1.3002943574,0.0,-0.000964647,0.1662366499,0.0074074073,0.2079207920792078,0.2708333333333332,0.6266666666666667,0.5249999999999999,-0.2026143790849672,-0.1586206896551724,-0.1159420289855072,-0.2179487179487179,-0.1700680272108843,-0.2077922077922077,-0.2375,-0.2469135802469135,-0.4403669724770642,-0.4019607843137255,-0.3405405405405405,-0.4245283018867924,-0.3775510204081632,-0.4454545454545454,-0.4048780487804878,-0.3711340206185567,-0.3028571428571428,-0.3990147783251231,-0.3578947368421052,-0.2865497076023392,-0.1159420289855072,-0.0827067669172932,-0.0317460317460317,-0.0161290322580645,0.161904761904762,0.0892857142857141,0.1401869158878503,-0.2179487179487179,-0.1468531468531468,-0.1159420289855072
53129.0,0.0042222825,0.0095588082,0.0227973806,0.1910233981,0.0416704222,-0.022881719,0.0,-0.000586207,-0.53179906,0.0459669861,0.0265486725663717,0.0841121495327101,0.1599999999999999,0.0545454545454544,-0.2135593220338982,-0.137546468401487,-0.1830985915492957,-0.0169491525423728,0.0403587443946187,0.0131004366812226,-0.0085470085470085,0.1100478468899521,0.1599999999999999,0.1958762886597937,0.0691244239631336,0.0892018779342722,0.0691244239631336,-0.0085470085470085,0.0043290043290042,-0.3695652173913043,-0.3427762039660056,-0.290519877675841,-0.2883435582822086,-0.2704402515723271,-0.2266666666666666,-0.2727272727272727,-0.2883435582822086,-0.2317880794701986,-0.1916376306620208,-0.1212121212121212,-0.1007751937984495,-0.1310861423220973,-0.056910569105691,0.0790697674418605
51828.0,9.03955e-05,-0.027264574,-0.048803981,-0.084178373,0.0233833852,0.0123662282,0.0,-0.056182615,0.2515042118,-0.161904767,0.0,0.0,-0.125,-0.125,-0.4166666666666666,-0.3,-0.1923076923076923,-0.2222222222222222,-0.125,-0.125,-0.3,-0.3225806451612903,-0.3225806451612903,-0.34375,-0.125,0.05,0.05,0.1052631578947369,0.1666666666666667,0.05,0.1052631578947369,0.1052631578947369,0.05,0.1666666666666667,0.1052631578947369,-0.1923076923076923,-0.1923076923076923,-0.0454545454545454,-0.125,-0.25,-0.2758620689655172,-0.3,-0.3636363636363636,-0.4166666666666666
46747.0,0.0782656336,0.106505899,0.4580986399,0.0272551579,0.2877216428,3.5687732161,1.0,0.1666538678,2.1352247561,0.1109051034,0.1590909090909091,0.2749999999999999,0.4366197183098592,0.3600000000000001,-0.081081081081081,-0.15,-0.2153846153846154,-0.0973451327433628,0.0408163265306122,-0.0727272727272727,-0.1428571428571429,-0.1052631578947368,0.0851063829787233,0.1590909090909091,0.108695652173913,0.1208791208791209,0.186046511627907,-0.0192307692307692,-0.0727272727272727,-0.15,-0.0892857142857143,0.0303030303030302,0.02,0.4166666666666667,0.59375,0.6190476190476191,1.0816326530612246,1.0816326530612246,1.3720930232558142,1.0,1.0816326530612246,0.9245283018867924,0.7894736842105263,1.4285714285714284
