firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17
48717.0,-0.029657918,0.0183048762,0.0243254293,0.159163034,0.3131489261,0.9040443417,2.0,0.0131124673,3.076433121,0.0375530496,-0.1935483870967742,-0.1228070175438597,-0.1379310344827586,-0.0909090909090909,-0.1935483870967742,-0.21875,-0.2753623188405797,-0.1666666666666666,-0.2307692307692307,-0.3506493506493506,-0.3421052631578947,-0.3150684931506849,-0.4444444444444444,-0.7382198952879582,-0.6710526315789473,-0.5934959349593496,-0.609375
53495.0,-0.009127914,0.0004186603,0.0008264463,0.0489451477,0.0244568444,13.905001487,0.0,-0.040295359,-0.384615385,-0.015873017,-0.0625,-0.0909090909090909,-0.032258064516129,-0.0625,-0.1176470588235294,-0.1176470588235294,-0.0625,-0.1428571428571429,0.0,-0.2307692307692307,-0.2307692307692307,-0.3023255813953488,-0.25,-0.2307692307692307,0.1111111111111111,0.0344827586206897,0.0714285714285714
50374.0,0.0068227918,0.0127020785,0.0248353716,-0.292271888,0.08501166,0.0010902762,0.0,0.0109140518,0.4622222222,-0.054054055,0.0,0.1724137931034481,-0.0555555555555555,-0.1707317073170732,0.0,-0.1052631578947368,-0.0285714285714285,-0.1052631578947368,0.0,-0.2093023255813954,-0.4333333333333333,-0.5211267605633803,-0.6,-0.5211267605633803,-0.5072463768115942,-0.3461538461538461,-0.3818181818181818
28337.0,0.0016499003,0.0045220878,0.0090439828,0.2368155662,0.0092726808,0.0163920967,0.0,0.0061695438,-0.585185185,-0.029198636,-0.1486486486486486,-0.0869565217391304,-0.3076923076923077,-0.125,-0.2125,-0.3762376237623762,-0.25,-0.3152173913043478,-0.1710526315789473,-0.4,-0.475,-0.5263157894736843,-0.556338028169014,-0.5078125,-0.475,-0.3762376237623762,-0.3368421052631579
45815.0,0.013681592,0.0359368784,0.0412104623,0.0598861668,0.2430392278,-0.04277144,2.0,0.012373175,5.9047619048,0.1158963609,0.0,0.2972972972972973,-0.0204081632653061,0.0212765957446807,-0.1578947368421053,-0.323943661971831,-0.3513513513513513,-0.3043478260869565,1.6666666666666663,2.0,1.823529411764706,2.6923076923076925,2.2,1.823529411764706,1.526315789473684,2.2,2.0
64522.0,-0.000280946,-0.008893485,-0.021704992,-0.236550474,0.1063496517,-0.090325002,3.0,-0.028611727,4.0949126803,-0.072751325,-0.16,-0.1923076923076923,-0.2758620689655172,-0.3225806451612903,-0.25,-0.3823529411764705,-0.4,-0.4324324324324324,-0.4,-0.4878048780487805,-0.6181818181818182,-0.6181818181818182,-0.65,-0.6911764705882353,-0.6865671641791045,-0.65,-0.7123287671232876
64282.0,-0.006940552,0.0185805384,0.0822212593,0.0213775629,0.0143308142,0.0132875535,1.0,0.0008815814,2.0259391612,-0.023440569,0.0961538461538462,0.2954545454545454,0.0961538461538462,-0.0706521739130434,-0.0855614973262032,-0.0393258426966292,-0.1275510204081632,-0.25,-0.0604395604395604,-0.2366071428571429,-0.2046511627906977,-0.2466960352422907,-0.2660944206008584,-0.5569948186528497,-0.3759124087591241,-0.2991803278688525,-0.2366071428571429
26294.0,0.0024433647,0.0168916317,0.0369472141,0.0570695785,0.3281981792,0.0038214472,0.0,0.0015533986,-0.313298354,-0.045511218,-0.0034013605442176,0.0577617328519854,0.0791896869244934,0.1650099403578528,0.2739130434782608,0.1269230769230769,0.0371681415929203,0.0953271028037383,0.1790744466800804,0.1356589147286822,0.2794759825327511,0.1719999999999999,0.0892193308550186,0.0772058823529411,0.14453125,0.2907488986784141,0.1838383838383839
53612.0,0.0018755584,0.0322263291,0.0451099729,0.0740024848,0.0640494513,0.0024466147,1.0,0.0023561207,-0.670827286,0.020723491,0.0167224080267558,0.0555555555555555,-0.009771986970684,-0.0898203592814371,-0.1578947368421053,-0.1978891820580475,-0.2185089974293059,-0.1578947368421053,-0.1460674157303371,-0.1388101983002833,-0.1162790697674418,-0.1739130434782608,-0.2361809045226131,-0.1532033426183844,-0.1137026239067054,-0.1137026239067054,0.0066225165562914
50092.0,0.0029995558,0.0183042163,0.039627714,0.143857499,0.0,0.1055811465,2.0,-0.001206166,-0.142905813,-0.055364918,0.0,0.0987654320987654,-0.0824742268041237,-0.1442307692307692,-0.1442307692307692,-0.1759259259259259,-0.1523809523809524,-0.2053571428571429,-0.1274509803921568,-0.1523809523809524,-0.101010101010101,-0.1834862385321101,-0.1359223300970874,-0.1274509803921568,-0.1909090909090909,-0.1523809523809524,-0.043010752688172
61399.0,0.0032444907,0.038215269,0.0681732955,0.1076477212,0.026426582,-0.002601384,2.0,0.0036810488,-0.529519862,-0.018477285,-0.1941176470588235,-0.0352112676056337,-0.1161290322580644,-0.1383647798742138,-0.1383647798742138,-0.1746987951807228,-0.2346368715083798,-0.2789473684210526,-0.1746987951807228,-0.2864583333333333,-0.3381642512077294,-0.3772727272727273,-0.4291666666666667,-0.4194915254237288,-0.2751322751322751,-0.5463576158940397,-0.4830188679245283
40053.0,-0.000620472,0.0120438717,0.0349785157,0.2343928899,0.0573320258,-0.000526234,0.0,-0.000571283,-0.04241114,-0.020833334,0.0232558139534884,0.03125,0.0232558139534884,0.0,-0.0075187969924812,-0.1372549019607842,-0.1258278145695364,-0.12,-0.2189349112426035,-0.2235294117647058,-0.2707182320441988,-0.2413793103448276,-0.2707182320441988,-0.2625698324022346,-0.25,-0.2142857142857143,-0.0958904109589041
12976.0,0.0002101991,0.0214275327,0.0396573781,0.0452596367,0.033385932,0.0970569769,1.0,0.0008810663,0.1140412168,-0.027715581,-0.0230769230769231,0.0583333333333333,0.0583333333333333,0.0353260869565217,0.0409836065573769,0.016,-0.0885167464114832,-0.1281464530892448,-0.1380090497737556,-0.0885167464114832,-0.0305343511450382,-0.1261467889908256,-0.1717391304347826,-0.0569306930693069,-0.0474999999999999,-0.2957486136783733,-0.255859375
13012.0,-0.000571683,0.0107398244,0.0275831568,0.3172554727,0.0126155137,-0.008309188,0.0,0.000670933,0.0088845015,-0.137496574,0.0253164556962024,0.0062111801242235,-0.0061349693251533,-0.0949720670391061,0.0124999999999999,-0.1518324607329843,-0.185929648241206,-0.2211538461538461,-0.1606217616580311,-0.1692307692307691,-0.0181818181818181,-0.0949720670391061,-0.1336898395721925,-0.1049723756906076,-0.0061349693251533,0.148936170212766,0.3728813559322033
64039.0,-0.002392747,-0.026824933,-0.130262865,-1.693126197,0.0609228595,0.014384497,0.0,-0.024435737,2.476702509,-0.114379086,0.0625,0.1333333333333333,0.0625,0.0,-0.0555555555555555,-0.15,-0.1904761904761904,-0.2272727272727273,-0.1052631578947368,-0.4333333333333333,-0.5277777777777778,-0.5277777777777778,-0.5405405405405406,-0.4848484848484848,-0.2272727272727273,-0.2916666666666666,-0.2916666666666666
51801.0,0.0,0.0106044159,0.0164905603,-0.005154793,0.0062767108,0.0,0.0,-0.003070941,-0.258823529,5.783e-05,-0.0151515151515151,-0.0441176470588234,-0.0076335877862595,0.0,0.0,-0.0441176470588234,-0.0647482014388489,-0.0780141843971631,-0.0579710144927536,-0.0579710144927536,0.0,0.0317460317460318,-0.0647482014388489,-0.1503267973856209,-0.1823899371069182,-0.1333333333333333,-0.0298507462686566
34040.0,0.0011187,0.0044284859,0.0237103492,0.0232793483,0.0284191829,-0.03291033,2.0,0.0750687728,-0.037464271,0.0399999991,-0.1304347826086956,-0.1999999999999999,-0.1999999999999999,-0.2592592592592593,-0.2857142857142857,-0.4736842105263158,-0.4444444444444444,-0.4871794871794872,-0.5348837209302326,-0.5555555555555556,-0.4871794871794872,-0.4594594594594594,-0.4871794871794872,-0.4871794871794872,-0.5348837209302326,-0.3333333333333333,-0.3333333333333333
51270.0,0.0145698745,0.0163833239,0.0259809268,0.1080703785,0.0078463502,-0.00863193,3.0,0.0139769661,1.8642155078,0.007004519,-0.0491803278688525,-0.1594202898550725,-0.1944444444444444,-0.1888111888111888,-0.2317880794701986,-0.3661202185792349,-0.4285714285714286,-0.3555555555555555,-0.4604651162790697,-0.536,-0.4257425742574258,-0.5521235521235521,-0.6094276094276094,-0.5606060606060606,-0.4703196347031964,-0.4727272727272728,-0.4368932038834952
13100.0,0.0036259347,0.0129906608,0.031578049,0.0751916128,0.0574795488,0.0017387792,1.0,0.0036530634,-0.103717936,-0.040569467,0.0088300220750552,0.117359413202934,0.1425,0.2058047493403694,0.1963350785340314,0.131188118811881,0.0627906976744185,0.0752941176470587,0.048165137614679,0.1658163265306123,0.1717948717948718,-0.0043572984749454,-0.0518672199170124,0.0727699530516432,0.0021929824561404,0.0677570093457944,0.1839378238341968
60097.0,-0.003044486,0.0267564347,0.0366830246,-0.018363102,0.2305338696,0.0075897353,0.0,-0.002200578,0.4670810671,0.0385510083,0.0197044334975369,-0.1077586206896551,-0.1653225806451612,-0.1585365853658537,-0.2527075812274368,-0.3911764705882353,-0.3765060240963855,-0.4359673024523161,-0.4390243902439024,-0.4085714285714286,-0.4169014084507042,-0.4876237623762376,-0.5273972602739726,-0.5273972602739726,-0.3982558139534884,-0.4732824427480916,-0.4850746268656716
22891.0,9.97476e-05,0.0123847481,0.0226837175,0.0234270671,0.0716262327,0.0077287898,0.0,-0.000331509,2.591733871,-0.115088855,0.0387409200968522,0.1721311475409837,0.1259842519685039,0.1916666666666666,0.1056701030927835,0.0833333333333332,-0.025,-0.0294117647058823,-0.0160550458715595,-0.0754310344827586,0.03125,-0.2552083333333333,-0.2753378378378378,-0.6495098039215687,-0.6606012658227849,-0.6236842105263158,-0.571
60548.0,0.0082013575,0.0216647662,0.0335793742,0.0722591342,0.0667874578,0.3457712872,1.0,0.0054418758,0.4604316547,-0.012982456,0.0277777777777776,0.0,0.0571428571428571,0.0,0.0,-0.0632911392405063,0.0136986301369863,-0.0512820512820513,-0.0512820512820513,-0.0389610389610389,-0.119047619047619,-0.097560975609756,-0.1685393258426966,-0.0749999999999999,-0.0389610389610389,0.0277777777777776,0.0
52636.0,0.0032501032,0.010866344,0.0157796586,-0.01096834,0.100346866,-0.035430072,2.0,-0.002500781,-0.305630027,0.0704381908,-0.0220588235294117,-0.1363636363636363,-0.125,-0.1073825503355704,0.064,0.1367521367521367,0.0725806451612902,0.2201834862385321,0.2788461538461537,0.303921568627451,0.3434343434343434,0.2314814814814814,0.3168316831683169,0.33,0.4456521739130434,0.5647058823529412,0.6219512195121952
53576.0,0.0032322025,0.0066576861,0.0074187403,0.0574144176,0.0317567392,-0.004757014,0.0,-0.009491525,-0.138115393,0.0172413792,-0.144927536231884,-0.078125,-0.1805555555555555,-0.1690140845070422,-0.1194029850746268,-0.2435897435897436,-0.2027027027027027,-0.1805555555555555,-0.2236842105263158,-0.3444444444444444,-0.4433962264150943,-0.4587155963302752,-0.5661764705882353,-0.5203252032520325,-0.4636363636363636,-0.4587155963302752,-0.5042016806722689
55191.0,-0.000283369,0.0085538201,0.0322937046,0.0058821521,0.0066796564,-0.00753967,2.0,-0.00255858,-0.208908094,0.0197685063,-0.2012987012987013,-0.2890173410404624,-0.356020942408377,-0.3315217391304348,-0.2931034482758621,-0.3626943005181346,-0.3457446808510638,-0.3315217391304348,-0.4029126213592233,-0.4114832535885168,-0.4628820960698689,-0.508,-0.5,-0.385,-0.2678571428571429,-0.1517241379310344,-0.1214285714285714
45233.0,-0.000992228,0.000553942,0.001717272,0.0316631369,0.0139550962,0.0030258478,1.0,-0.015038531,-0.386683382,-0.008766235,-0.0283018867924528,0.4714285714285715,0.1444444444444443,0.2560975609756097,0.2409638554216868,-0.1487603305785123,-0.1416666666666667,-0.1120689655172413,-0.019047619047619,-0.0964912280701754,-0.019047619047619,0.0,-0.1693548387096773,-0.1196581196581196,-0.176,-0.225563909774436,-0.1953125
20095.0,0.0017903949,0.0115046609,0.0268632974,0.0961500063,0.0358086445,0.0015863776,1.0,0.0056655426,0.5716054478,0.0353388689,-0.037174721189591,-0.1068965517241379,-0.1618122977346278,0.0528455284552844,0.0571428571428571,0.0791666666666666,-0.1006944444444444,-0.1618122977346278,-0.113013698630137,-0.1618122977346278,-0.0615942028985507,0.1359649122807018,-0.007662835249042,-0.0038461538461538,0.0746887966804978,0.2821782178217822,0.5146198830409356
47773.0,0.0053407319,0.0180913055,0.0280304574,0.03491464,0.2696595574,0.005726089,1.0,0.004267684,-0.867880795,-0.012987013,-0.0066225165562914,0.056338028169014,-0.0259740259740259,0.0416666666666667,0.0869565217391303,0.056338028169014,0.0416666666666667,0.056338028169014,0.0416666666666667,-0.0066225165562914,0.0416666666666667,0.0135135135135135,-0.0259740259740259,-0.0445859872611464,-0.0909090909090909,-0.0625,0.056338028169014
60804.0,0.0,0.0266813548,0.050605567,0.011031515,0.4463101832,-0.00015785,2.0,0.0078452623,2.8978583196,0.0288376138,0.108695652173913,0.1208791208791209,0.1590909090909091,0.1333333333333333,0.0736842105263158,0.108695652173913,0.0515463917525773,0.146067415730337,0.1208791208791209,0.0625,0.0851063829787233,0.0625,0.02,-0.0192307692307692,-0.0467289719626168,0.02,0.108695652173913
34665.0,-0.001145624,0.015446448,0.0329487001,0.1231893641,0.0141393528,0.0126506222,1.0,-0.001966784,-0.224913495,0.0003770739,-0.0714285714285714,-0.0520833333333333,-0.1875,-0.1875,-0.208695652173913,-0.2661290322580645,-0.2352941176470588,-0.2540983606557376,-0.1875,-0.2416666666666667,-0.3724137931034482,-0.4166666666666666,-0.3767123287671232,-0.409090909090909,-0.5309278350515464,-0.4887640449438202,-0.4382716049382715
54586.0,-0.019160367,0.0052275523,0.0162879825,-0.549480698,0.007114273,-0.013742893,2.0,-0.185381148,-1.0,0.0,-0.28,-0.3076923076923077,-0.25,-0.25,-0.3571428571428571,-0.4375,-0.5714285714285714,-0.5813953488372092,-0.4545454545454546,-0.4,-0.4705882352941176,-0.3571428571428571,-0.3793103448275862,-0.4193548387096774,-0.3571428571428571,-0.3076923076923077,-0.4375
57817.0,-0.003875185,0.0191858774,0.0448996027,0.0725624193,0.002099572,0.027433121,1.0,-0.002636677,0.9720110591,0.0513694426,-0.1450381679389313,-0.081967213114754,-0.0743801652892561,-0.081967213114754,-0.1181102362204724,-0.2222222222222222,-0.2167832167832167,-0.2843450479233227,-0.2582781456953642,-0.2483221476510066,-0.2866242038216561,-0.3333333333333333,-0.3,-0.6339869281045751,-0.5927272727272728,-0.552,-0.4482758620689655
63706.0,0.0,0.4691703057,3.1749408983,-0.010189967,0.7425320057,0.0,0.0,-0.010120804,-0.813620072,-0.006983416,-0.1466666666666666,-0.1578947368421053,-0.214723926380368,-0.189873417721519,-0.214723926380368,-0.1048951048951049,-0.0518518518518518,-0.1111111111111111,-0.1351351351351351,-0.0985915492957746,-0.1578947368421053,-0.2049689440993789,-0.2195121951219512,-0.2049689440993789,-0.214723926380368,-0.0303030303030302,-0.072463768115942
27318.0,0.0088970399,-0.048453092,-0.07568892,0.2758504308,0.0111210078,0.0318989097,0.0,-0.092965627,-0.149717514,-0.030534351,-0.1176470588235294,-0.04,-0.2105263157894736,-0.3023255813953488,-0.3181818181818182,-0.4088669950738915,-0.3814432989690721,-0.375,-0.3969849246231156,-0.3513513513513513,-0.3258426966292135,-0.375,-0.375,-0.4202898550724637,-0.3296089385474861,-0.3814432989690721,-0.2857142857142857
64469.0,-0.010487865,0.01406971,0.023761894,-0.25936253,0.1361968021,-0.159206493,0.0,-0.061050682,0.3362255965,-0.05455748,-0.2083333333333333,-0.1739130434782608,-0.0952380952380952,-0.3333333333333333,-0.4411764705882353,-0.4328358208955224,-0.6,-0.6082474226804124,-0.5824175824175823,-0.6274509803921569,-0.7466666666666666,-0.7361111111111112,-0.8051282051282052,-0.7912087912087912,-0.7912087912087912,-0.7934782608695652,-0.8571428571428572
53639.0,-0.018977834,0.0535459169,0.064316848,0.0007664563,0.246917426,-0.029959399,2.0,0.0005710851,6.1871657754,0.007907433,-0.0588235294117647,0.019108280254777,-0.0184049079754601,-0.0909090909090909,-0.0697674418604651,-0.2118226600985221,-0.1752577319587629,-0.1878172588832487,-0.101123595505618,-0.101123595505618,-0.1709844559585492,-0.2660550458715596,-0.3073593073593074,-0.1351351351351351,-0.064327485380117,-0.024390243902439,-0.0419161676646706
45313.0,0.0016720678,0.008968981,0.0202598495,0.098946141,0.0027407377,-0.037790121,0.0,0.00467236,-0.079896907,0.01369863,-0.0779220779220779,-0.0657894736842105,0.0,-0.0273972602739726,-0.1234567901234567,-0.1931818181818182,-0.2111111111111111,-0.2486772486772487,-0.1839080459770115,-0.2067039106145251,-0.1695906432748538,-0.1839080459770115,-0.2526315789473684,-0.1234567901234567,-0.2197802197802197,-0.0779220779220779,0.0757575757575756
60679.0,0.0003015091,0.0056801585,0.0443730511,0.042013899,0.0095568409,-3.5639e-05,0.0,0.0025967642,-0.732965821,-0.010048978,0.0,0.0612244897959184,-0.1999999999999999,-0.2199999999999999,-0.2121212121212121,-0.3553719008264463,-0.4583333333333333,-0.4222222222222223,-0.3734939759036144,-0.4264705882352941,-0.4200743494423792,-0.5031847133757962,-0.569060773480663,-0.5478260869565217,-0.5568181818181819,-0.5125,-0.4967741935483871
35051.0,0.0050409019,0.035901823,0.0728305148,0.017544239,0.1315735499,0.0215656943,3.0,0.0035411316,-0.445330589,0.0639220066,-0.0185873605947954,0.1139240506329113,-0.025830258302583,0.064516129032258,0.1999999999999999,0.03125,-0.1081081081081081,-0.0222222222222222,-0.0222222222222222,-0.0469314079422382,-0.0364963503649634,-0.0958904109589041,-0.1951219512195121,-0.0958904109589041,-0.131578947368421,-0.0704225352112676,-0.1400651465798045
64784.0,-0.013647109,0.0078746855,0.0163131683,-0.279221282,0.0924699746,-0.054426612,2.0,-0.011499167,6.2881050927,0.1677576322,-0.037037037037037,-0.1034482758620689,-0.2121212121212121,-0.3658536585365853,-0.3157894736842105,-0.5,-0.4222222222222223,-0.4693877551020408,-0.4347826086956522,-0.4347826086956522,-0.4693877551020408,-0.4901960784313726,-0.543859649122807,-0.4693877551020408,-0.4347826086956522,-0.35,-0.3809523809523809
54949.0,0.0036463825,0.0158095975,0.0442543724,0.0571006464,0.0261497926,0.0090730324,1.0,0.0034502924,-0.484789792,0.0255246721,0.0212765957446807,0.1707317073170731,0.0909090909090908,0.0746268656716417,0.0359712230215827,0.0909090909090908,-0.0068965517241379,0.0,0.1612903225806452,-0.0588235294117647,0.0285714285714284,0.0212765957446807,-0.5247524752475248,-0.5471698113207547,-0.4857142857142857,-0.3846153846153846,-0.3302325581395349
61592.0,-0.010295476,0.0053751513,0.0141369219,0.1585070432,0.0367316139,-0.038866262,1.0,-0.021017315,2.1647967303,0.0991319455,-0.0217391304347825,-0.0217391304347825,-0.0753424657534246,-0.2011834319526627,-0.1233766233766233,-0.1818181818181817,-0.3478260869565217,-0.3778801843317972,-0.2741935483870967,-0.2741935483870967,-0.2741935483870967,-0.2702702702702703,-0.3181818181818182,-0.2663043478260869,-0.6484375,-0.6142857142857143,-0.5686900958466454
35182.0,-0.004036556,0.009394314,0.0218894009,0.2064096844,0.0401807612,-0.006982611,1.0,-0.017833494,-0.232876712,-0.040545478,-0.0303030303030302,0.0884353741496599,-0.024390243902439,-0.064327485380117,-0.1534391534391535,-0.1666666666666666,-0.1919191919191919,-0.2079207920792078,-0.1397849462365591,-0.183673469387755,-0.0419161676646706,-0.0909090909090909,-0.064327485380117,-0.1208791208791209,-0.0532544378698225,-0.0751445086705202,0.1594202898550725
18403.0,-0.000297841,0.0063985375,0.0136718712,0.1179846513,0.0132129775,-0.007156694,0.0,-0.001601602,2.7449442399,-0.061276669,-0.0024630541871921,0.007462686567164,-0.0537383177570093,-0.0073529411764705,-0.0097799511002445,-0.0264423076923077,-0.1059602649006622,-0.1700819672131147,-0.1632231404958677,-0.1290322580645161,-0.0898876404494382,-0.1346153846153845,-0.1491596638655462,-0.150943396226415,-0.2300380228136882,-0.1632231404958677,-0.0857787810383746
61460.0,-0.002046713,0.0123710645,0.0330139882,0.3561692617,0.0373876306,-0.047696023,8.0,0.0126187907,1.2647058824,0.0209278353,-0.0576923076923077,0.0425531914893617,0.1136363636363635,0.0315789473684211,0.0,0.0,-0.0297029702970297,0.0888888888888888,0.1395348837209302,0.1264367816091953,0.0888888888888888,0.0103092783505154,-0.0666666666666666,0.0652173913043479,0.1529411764705881,0.1395348837209302,0.0208333333333332
35238.0,0.0041827705,0.0366971304,0.0582201163,0.0512865201,0.0705621059,0.0118492679,1.0,0.0046561616,-0.524804178,-0.022832722,0.0324074074074074,0.103960396039604,0.0324074074074074,-0.0262008733624453,0.0469483568075117,-0.0590717299578058,-0.0708333333333333,-0.0590717299578058,-0.1044176706827308,-0.1455938697318007,-0.1079999999999999,-0.0669456066945606,-0.148854961832061,0.1554404145077721,0.0420560747663552,-0.6426282051282051,-0.554
27713.0,-0.015026135,0.0307253886,0.0536107011,0.0762431575,0.1020850278,0.0401833003,1.0,0.0148337076,0.4114673213,0.0054470827,-0.072289156626506,-0.072289156626506,-0.2299999999999999,-0.3031674208144796,-0.3,-0.2803738317757009,-0.3446808510638298,-0.3245614035087719,-0.2735849056603774,-0.4440433212996389,-0.437956204379562,-0.3688524590163934,-0.4420289855072463,-0.3094170403587444,-0.248780487804878,-0.2803738317757009,-0.3502109704641351
61823.0,0.0002726053,0.014941452,0.0278427539,0.2794433095,0.0099332135,-0.020739622,1.0,0.008609949,0.6211048159,0.0391774904,-0.0172413793103448,-0.0086956521739129,-0.0806451612903226,-0.0578512396694215,-0.0806451612903226,-0.1492537313432835,-0.1162790697674418,-0.2348993288590604,-0.2645161290322581,-0.2137931034482758,-0.2083333333333333,-0.4722222222222222,-0.4864864864864865,-0.4492753623188406,-0.24,-0.24,-0.0655737704918032
49576.0,-0.001644066,0.0171330379,0.0260272874,0.0948389685,0.0429522251,0.2082600178,0.0,0.0003282635,-0.296420384,0.0074341404,0.0077519379844961,0.1304347826086955,0.0970464135021096,0.1016949152542372,0.1111111111111111,0.1818181818181818,0.1659192825112108,0.0878661087866108,0.0612244897959184,-0.0441176470588234,-0.0151515151515151,-0.0972222222222222,-0.1333333333333333,-0.0613718411552346,-0.0510948905109489,0.04,0.1607142857142858
62384.0,0.0059241471,0.0322562139,0.0434418683,0.0112286641,0.1805938444,0.0058508849,3.0,0.004610291,-0.066304001,7.76276e-05,-0.0467289719626168,-0.0555555555555555,-0.0727272727272727,-0.0892857142857143,-0.0727272727272727,-0.0973451327433628,-0.0973451327433628,-0.0192307692307692,0.0099009900990099,-0.1130434782608695,-0.1774193548387096,-0.1428571428571429,-0.1282051282051282,-0.184,-0.0892857142857143,-0.1130434782608695,-0.1774193548387096
13936.0,-0.001237576,0.0072900809,0.0148160977,0.170573762,0.0166779348,0.0166955776,0.0,-0.000249603,0.2780658938,0.0137769431,-0.0064935064935064,-0.0670731707317072,-0.1104651162790697,-0.0192307692307692,0.02,-0.1546961325966851,-0.575,-0.5641025641025641,-0.5203761755485894,-0.5349544072948329,-0.4831081081081081,-0.4182509505703422,-0.4333333333333333,-0.2644230769230768,-0.2153846153846154,-0.0555555555555555,-0.0192307692307692
64338.0,-0.01490768,-0.007938524,-0.010144457,0.0919899749,0.2587061474,-0.170841874,0.0,-0.020691729,0.1852760736,0.1055350024,-0.0655737704918032,-0.05,-0.2083333333333333,-0.2962962962962963,-0.1971830985915492,-0.3048780487804878,-0.3522727272727273,-0.3372093023255814,-0.3294117647058824,-0.495575221238938,-0.544,-0.5615384615384615,-0.6503067484662577,-0.6503067484662577,-0.625,-0.544,-0.5169491525423728
49971.0,0.0002859423,-0.003917216,-0.010802337,0.0807769311,0.0330656449,0.0277855965,0.0,0.0007530255,1.9711111111,0.0349781252,-0.0849056603773584,-0.1181818181818181,-0.0976744186046512,-0.0934579439252336,-0.010204081632653,-0.0673076923076922,-0.0761904761904761,-0.0582524271844659,-0.044334975369458,0.0,0.0210526315789474,0.0374331550802138,0.0319148936170212,0.1345029239766082,0.3108108108108107,0.3379310344827586,0.2435897435897436
53153.0,0.0138774472,0.0205342922,0.0687112654,0.1913861328,0.1259021703,-0.021147928,2.0,0.0620627338,10.105617978,0.0703285579,-0.0106382978723403,0.0333333333333334,-0.146788990825688,-0.1142857142857143,-0.0606060606060605,-0.1696428571428571,-0.1842105263157895,-0.1842105263157895,-0.1842105263157895,-0.363013698630137,-0.3357142857142857,-0.3881578947368421,-0.5255102040816326,-0.515625,-0.4861878453038674,-0.38,-0.2734375
43748.0,0.0113431695,0.0209735031,0.031301441,0.1231169435,0.0697086933,0.0100912493,3.0,0.0265602612,1.297826087,0.0704786694,0.0149253731343284,0.0708661417322835,-0.0215827338129496,0.0542635658914729,0.0,0.0074074074074073,-0.0215827338129496,0.1147540983606556,0.1056910569105691,0.0542635658914729,0.0625,0.0708661417322835,0.088,0.1147540983606556,0.1476793248945147,0.096774193548387,0.096774193548387
55490.0,0.0,0.0214982512,0.0331657656,0.0030548559,0.2342122124,0.0,0.0,0.0017465953,-0.902695872,0.0301363212,-0.0244755244755244,0.0648854961832061,0.08984375,0.0856031128404668,0.0449438202247192,0.0035971223021582,0.0,0.0072202166064982,0.0145454545454546,0.0488721804511278,0.1115537848605576,0.08984375,0.08984375,0.0371747211895909,-0.0210526315789473,-0.03125,0.125
42884.0,-0.001225028,0.0057931453,0.0170505267,0.2549226079,0.2714597997,0.0302382607,0.0,-0.008286361,0.3098236776,-0.044548427,-0.0609756097560976,0.0694444444444444,0.0694444444444444,0.0694444444444444,0.203125,0.0694444444444444,0.1846153846153846,0.0845070422535212,0.013157894736842,-0.1630434782608695,0.0405405405405405,0.0547945205479452,0.0845070422535212,0.1159420289855073,0.3508771929824561,0.3050847457627119,0.1666666666666667
64902.0,-0.028425838,-0.034203742,-0.050751809,0.0204327043,0.1925833355,-0.075400245,0.0,0.0082062382,0.1896533424,-0.032258064,-0.2121212121212121,-0.2972972972972972,-0.4347826086956522,-0.3658536585365853,-0.5357142857142857,-0.5094339622641509,-0.5272727272727273,-0.5806451612903225,-0.5357142857142857,-0.59375,-0.4901960784313726,-0.5272727272727273,-0.5666666666666667,-0.4901960784313726,-0.4468085106382978,-0.5357142857142857,-0.5357142857142857
42307.0,0.0053593401,0.0065926553,0.022453098,0.3348144896,0.0646582941,0.0835745997,0.0,0.028834749,-0.395122813,-0.029192275,-0.3536585365853658,-0.3375,-0.3977272727272727,-0.3536585365853658,-0.3291139240506329,-0.4479166666666666,-0.345679012345679,-0.3026315789473685,-0.2318840579710145,-0.2638888888888888,-0.2318840579710145,-0.2318840579710145,-0.171875,-0.2428571428571428,-0.345679012345679,-0.0185185185185184,0.0
52097.0,0.000881466,0.0079091552,0.0161014662,0.2168580557,0.0196149192,0.0005529389,2.0,0.0046444546,-0.69375,-0.027221418,-0.0310077519379845,0.0683760683760683,0.0683760683760683,-0.0079365079365079,0.0080645161290322,0.0080645161290322,-0.0530303030303029,-0.0671641791044775,-0.0384615384615384,0.0245901639344261,-0.0808823529411765,-0.0808823529411765,-0.074074074074074,0.0775862068965518,0.1160714285714286,0.0080645161290322,0.0683760683760683
62033.0,0.0057989024,0.032337614,0.0531589414,0.1223322424,0.0586646801,-0.012512164,2.0,0.0081796421,2.9800498753,0.0461373003,-0.0288461538461538,0.0412371134020619,0.063157894736842,0.0202020202020201,0.0520833333333332,-0.0818181818181817,-0.1061946902654867,-0.1217391304347825,0.01,0.0,0.01,0.2469135802469135,0.1744186046511628,0.188235294117647,0.4225352112676057,0.4027777777777777,0.7413793103448276
