firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
35107,0.4779940939,0.0298288163,1.1148817064,0.0287856535,0.0890036337,0.1888195084,0.2235086886,-0.016053868,0.1165235579,0.0036795369,-0.084001306,0.00162146,0.0310727788,0.0289019521,0.00162146,48,-0.000844639,0.0377358491,0.1577923762,0.0652992542,0.170776064,0.0462993153,-0.145153599,-0.012745242,-0.002273045,0.8204362316,0,20.095200254,0.2136899044,19.355054037,0.2129250152,0.4854794719,6.4249910061,0.3634573884,0.0,0.0,0,0,0.0,0.1401563914,6.0,-0.894825716,0.0566086329,-0.687156556,0.3349090062,-2.957876678,-0.103061144,0.1473667445,-18558.7793,0.0740556467,12.32765432,0.0013026567,0.0120937825,0.0143003363,-0.006833421,0.6859534953,1.0,0.0032563594,-0.045777803,0.0034545311,5.0,11.92587121,0.5980004234,0,0.0396312736,0.0185148072,0.0271555849,0.3145050928,1.0797591166,2.0704424e-08,3.2324925e-08,0.8041064926,0.6465872515,0.1866565448,0.0355275135,-0.108032138,-0.14231459,0.0251293422025129,0.0507575757575757,0.0751937984496122,0.0595874713521771,0.0138888888888888,-0.0486968449931413,-0.0691275167785235,-0.0691275167785235,-0.1005188067444877,0.028169014084507,0.0491679273827532,-0.0014398848092153,0.0444277108433734,0.0343027591349738,0.0895522388059699,0.3097261567516525,0.2701465201465201,0.2506762849413886,0.2866419294990723,0.2450628366247753,0.1434460016488044,0.0420736288504881,0.1007936507936506,-0.0028756290438534,-0.103425985778927,-0.1475107559926245,-0.1496014714898834,-0.183637433784579,-0.210136674259681,-0.1792899408284023,-0.2374931280923585,-0.1689634511683644,-0.071619812583668,-0.1568389057750759,-0.1165605095541401,-0.2024151811385854,-0.3911325724319578,-0.2324294410625346,-0.2212240314430095,-0.2146092865232163,-0.2883530015392509,-0.3512628624883068,-0.3726820443238353,-0.4018973695558431,-0.3289791969037253,-0.1855549031121551,-0.1763657957244656,-0.1850763807285547
61621,0.0810108839,0.0301592419,25.897961595,0.0249710279,0.1725520836,0.1114806492,0.1788433202,0.0791163297,0.3482288,0.002787068,0.0883816061,-0.018314874,-0.14833713,0.0346329773,0.0183148741,38,0.0,-0.050632911,0.0040341542,-0.329130467,-0.001272654,0.3849238172,-0.041453422,-0.001695768,0.0598978931,0.2279545257,0,1.2493418655,0.0120981415,1.2493418655,0.0120981415,3.7451994092,3.8504176158,0.2140515417,0.0,0.0,0,0,0.0,1.0576687999,5.0,-0.293297083,0.2278439983,-0.056393656,-0.089576229,-0.23985075,0.3614841554,-0.010008611,30929.298034,0.0915965863,17.515344687,0.0011897495,0.0444566014,0.1380537214,0.0038224695,0.1370421152,1.0,0.0008399126,0.791095662,0.0503121242,6.0,17.47801176,0.924469318,0,0.0358277224,0.0186946099,0.0272690319,0.2760003473,1.55531751,7.110186e-11,1.978678e-08,0.9348284158,0.8739041669,0.0016810733,0.0293302143,-0.394163904,-0.144397259,0.011039402173913,-0.1277655677655678,-0.0011744966442952,-0.0342310188189487,0.0587816807469987,0.0400978422294051,0.0460376032331752,0.1095992544268407,0.1771801463318172,0.2212534618935275,0.2146500714139971,0.307345997584276,0.3634906092533212,0.2777420047220433,0.2781535158346753,0.4475379939209727,0.4925410555346623,0.556950438080293,0.6554505005561735,0.5717491749174919,0.6472053126729387,0.7375948628137772,0.8922441195168467,0.536654620547238,0.3881310481520346,0.3997178462261932,0.3824895494658615,0.4234815877570541,0.4384438806330797,0.457282741738066,0.4335942203491874,0.4468343662656457,0.3878074367641915,0.4121693749258688,0.4845386533665834,0.5458322513632823,0.6816384180790962,0.827475057559478,0.6825890333521762,0.8179874790044284,0.6165648336727765,0.6253924914675768,0.7250072442770212,0.7419166057059257,0.8154925282098202,0.9656595674426284,0.933106023705147,0.8280362352218642
64742,0.2873370742,0.0562424427,11.951043893,0.0,0.0394675958,0.0492505925,-0.155910477,0.3054333174,0.1410969129,0.0025570087,0.9096075778,0.1609564217,0.8281452014,0.0096655337,0.1609564217,30,0.0012274208,0.0,-0.451931157,-4.573655206,0.2859229914,0.0280663964,-0.019435368,0.0503336638,0.252270151,0.5697595603,0,3.1071428571,-0.256537977,3.0583467095,-0.254415594,0.8753790327,1.0044490075,1.5682310274,0.0,0.0,0,0,0.0,0.1543702692,5.0,-12.84278702,-0.231813012,-0.231396989,-0.080086091,-1.957190237,0.3897274017,-0.122719562,-12510.66291,0.0264525406,12.207278714,-0.026060124,0.0145507989,0.016221758,-0.001975949,0.0460034756,1.0,-0.053234402,0.9026692874,-0.036109585,1.0,11.24074814,0.4174415857,0,0.039029628,0.0233871604,0.0389642072,0.6591610876,1.958769165,4.4956974e-08,3.8223858e-08,1.0410233197,1.0837295521,0.019566626,0.0393560546,-0.20840485,0.1414759892,-0.0756630265210609,-0.1883561643835616,-0.1861263736263736,-0.2447418738049713,-0.1096919609316303,-0.2073578595317725,-0.2335058214747737,-0.1425470332850941,-0.161951909476662,-0.2239685658153242,-0.1169895678092399,0.0076530612244898,0.1105904404873476,0.0552092609082812,0.2421383647798742,0.3465909090909089,0.3152053274139845,0.2141393442622949,0.3122923588039867,0.2894450489662676,0.1663385826771652,0.1538461538461539,0.0627802690582959,-0.0420371867421179,-0.0877598152424943,-0.0587768069896743,-0.0458937198067632,0.0599284436493738,0.1527237354085604,0.0921658986175115,0.0901563937442502,0.1179245283018868,0.2579617834394905,0.1791044776119401,0.2018255578093306,0.1686390532544377,0.1651917404129792,0.1933534743202416,0.1285714285714285,0.1744301288404359,0.0259740259740259,0.0533333333333332,0.0921658986175115,0.2408376963350784,0.267379679144385,0.3240223463687151,0.2539682539682539,0.4905660377358489
65307,0.143664441,0.0414757445,33.925845916,0.0160673818,0.3721394409,0.5038622658,0.1189329918,0.11046352,0.4532416709,0.0004787238,0.032900464,-0.044347813,-0.524254789,0.0632196022,0.0443478134,47,0.0214823001,0.0594350592,0.1088241607,-0.020832151,0.0163906597,0.1135063021,-0.16459288,0.0632708063,0.3791206746,0.3807124624,0,2.0895108509,-0.057101621,1.38492535,-0.061038745,24.36628306,4.6470175941,0.1456344948,0.0,0.0,0,0,0.0,1.9539726483,6.0,1.4439587138,0.0495854176,-0.118569499,-0.100187498,6.0075576947,-0.610939244,0.1499669652,6372.5120689,0.0232852488,16.190423025,-0.00175161,0.0052789022,0.0179831176,0.0150193444,0.030517003,0.0,0.0009459619,0.8564594472,0.0358018233,6.0,16.112600885,0.90862568,0,0.0311082006,0.0170382625,0.0235032769,0.3151568134,1.9018571882,2.956331e-10,2.2749902e-08,0.9133233341,0.8341595125,0.0440109421,0.0311739198,-0.025930293,-0.245855182,-0.0455930481886921,-0.1626732673267327,-0.0710676625659052,-0.0301605504587156,0.0891178364455889,0.0277068902661317,-0.0233283289063402,-0.0463464140730718,-0.095798139634342,-0.1082876423450022,-0.0792596624931954,0.0619035660472122,0.0254638050200071,-0.0684071381361534,-0.0390864674468811,-0.0011810558639424,0.0208836310960887,-0.0023593252329834,0.036524083833803,0.1266986410871302,0.1309173575822411,0.273452793254028,0.4213445378151259,0.3191389798783339,0.1849516603614962,0.1017457008858779,0.147022921470229,0.1676101063095401,0.2290364772562125,0.2497413920496525,0.2467934542237946,0.3838978890525282,0.5801569506726456,0.3943940643033798,0.4570985527222604,0.461378952825298,0.4795311406578026,0.4387546784620617,0.2823351023502651,0.3825404610102989,0.3022790267939637,0.2528888888888887,0.3138107814199158,0.4501028806584362,0.7084848484848483,0.7509316770186334,0.7740717432347386,0.6992163954189268
66852,1.0724555978,0.0146011354,-0.970718672,0.0275436523,0.3104880705,1.5610157626,0.0448883521,0.0400278662,0.4136212845,0.0092881614,0.0977230193,0.0053533156,0.4972809668,0.0073402687,0.0053533156,38,0.0391318913,0.0279187817,0.1349536235,-0.107607153,0.0386123862,0.179049753,0.0953295941,0.0465498938,0.0244395753,0.6794403361,0,4.1674682719,-0.03990896,2.1968225401,-0.07327206,4.0847954566,7.0504064393,0.1537775267,0.0,0.0,0,0,0.0,0.5253750211,6.0,-0.017120943,0.2273599232,0.0476045261,2.1095711194,0.4169057925,0.2141363043,0.0198206785,-3570.700521,0.0624291911,12.094609125,0.0035527093,0.0175129967,0.0230199421,0.0627002137,0.229350972,0.0,0.0165511633,0.9794129552,-0.079639321,3.0,13.204877665,3.2077143822,0,0.034261208,0.0217770633,0.0368885913,0.4570480825,6.8391106609,1.3059374e-08,1.0045235e-08,0.8118674747,0.6591287965,-0.06328391,0.0542477916,-0.073846045,0.0552468642,-0.074015748031496,-0.1301775147928994,0.0700636942675159,0.0779101741521539,0.2136222910216718,0.3288135593220338,0.5154639175257731,0.4151624548736461,0.3754385964912279,0.5453350854139289,0.846153846153846,0.8755980861244019,0.8432601880877744,1.4968152866242035,1.5789473684210529,1.7867298578199051,1.820143884892086,1.590308370044053,1.7159353348729791,1.9072929542645245,1.7999999999999998,1.94,2.0704960835509136,1.6308724832214767,1.2314990512333963,1.088809946714032,1.0784729586426298,1.0381282495667246,1.0275862068965518,1.0136986301369864,1.074074074074074,1.1,1.3149606299212595,1.0102564102564102,0.734513274336283,0.5785234899328859,0.5956580732700134,0.3532796317606443,0.6378830083565461,0.5392670157068062,0.3409350057012543,0.3023255813953489,0.2838427947598252,0.2073921971252565,0.2073921971252565,0.2686084142394822,0.4792452830188678,0.464508094645081
46922,0.1939206285,-0.994028179,-67.30466705,0.0,13.729009517,9.5738853194,-0.000463643,-0.086380943,0.5786767236,0.0110440128,-0.033288036,-0.102746204,-1.704340753,0.5686273686,0.1027462037,48,0.0105795843,0.06,0.0218362833,0.103169479,0.0473975538,0.0777568161,-0.014841364,-0.018218708,-0.839011044,0.4814808944,0,1.1760148349,-0.148552167,0.5079854406,-0.23581408,498.06309751,18.28680919,-0.028313573,0.0,0.0,1,0,0.0,8.4703667699,5.0,-0.072765382,0.2460535153,-11.48658975,-0.398828488,-13.64788527,-0.166016693,0.7616004197,-17909.3383,0.2540693609,12.525811512,0.000635002,-0.040957671,-0.824233257,0.2908505916,0.004657168,0.0,-0.116812227,5.4538080227,-0.010020724,2.0,15.323561023,9.0672503759,0,0.0804748908,0.0799055944,0.0795937301,0.4033384632,37.712741791,2.9571381e-09,2.2242867e-09,0.9372136753,0.8783694731,0.2087328952,0.1381147981,-0.050482916,-0.360591446,-0.1366635249764373,-0.3764465622872702,-0.2564935064935065,-0.3259749816041206,-0.3549295774647887,-0.4836527621195039,-0.3973684210526316,-0.4380368098159509,-0.498631636562671,-0.4771689497716894,-0.552297165200391,-0.5321756894790602,-0.6515785469760365,-0.4213518635502211,-0.306060606060606,0.0021881838074397,-0.0347734457323498,-0.2964669738863287,-0.395778364116095,-0.4630715123094958,-0.3023610053313024,-0.360781577110956,-0.3893333333333333,-0.3274596182085169,-0.2334728033472802,-0.4078862314156432,0.011037527593819,-0.0043478260869563,0.3179856115107913,0.4179566563467491,0.3142037302725968,0.1435705368289639,0.1958224543080939,0.0,13.4251968503937,11.37837837837838,10.402962778538528,11.932373288154736,7.2522522522522515,6.633333333333334,6.15625,5.686131386861313,3.557213930348259,4.294797687861272,4.725,4.485029940119761,4.4523809523809526,3.649746192893401
77354,1.0202357823,-0.009504229,-2.093916726,0.0177988289,0.7136811959,1.1234862701,0.0024995428,-0.012440991,0.3116640441,0.0052068098,-0.031652989,-0.040574977,-7.454545455,0.0613454781,0.0405749771,43,-0.000445335,-0.180722892,-0.12561361,-0.171398935,-0.015927768,0.0952006294,0.0046132355,-0.001622738,0.0013568521,0.5480365981,0,1.4785046729,-0.283811365,1.0907260963,-0.284687933,3.5478854025,3.7700782836,0.0589636689,0.0,0.0,1,0,0.0,0.5322252374,4.0,0.0313804171,0.0151798563,-0.133192991,0.3826148934,-1.002949592,0.1058192562,-0.296120044,-1577.318533,0.0984150309,13.822842858,0.0016216216,-0.007724542,-0.012657181,0.0462581442,0.1591857769,0.0,-0.000966588,2.1054579787,-0.119445253,4.0,14.454331742,1.4897350555,0,0.039889954,0.0431340633,0.0460067245,0.5008307562,6.67272433,1.8891119e-09,9.1061137e-09,1.1002645447,1.2105820682,-0.000240464,0.0479909153,-0.36860234,-0.041496273,0.0258410531448072,0.053053053053053,0.1179596174282677,0.1627521414755457,0.1803646563814867,0.2659446450060168,0.2520083308539125,0.1105832673528635,0.2494061757719714,0.3874052093636664,0.397542344735968,0.461111111111111,0.63290648040357,0.6832,0.7740303541315345,1.1295546558704452,1.0047641734159125,0.8702222222222222,0.7584621813623067,0.4054776219104874,0.4312925170068027,0.4475404196766426,0.6508434680266773,0.3113119351822995,0.2770864946889224,0.0944083224967489,0.1333153784002152,0.0929870129870129,0.1144067796610168,0.1998859424009125,0.2314896107696809,0.2659446450060168,0.2716832880024173,0.0551654964894683,0.0583501006036217,-0.0054360671236115,0.009354761333653,0.0452061599602582,-0.0893745942436702,-0.0299677270631628,-0.0987363461126579,0.000951474785918,0.0076628352490422,-0.0503272399006996,-0.0646810402311626,0.0164251207729468,0.0834191555097836,0.1557264487778082
74500,0.3391734515,-0.037769732,0.1952821467,0.0,1.0312205234,4.3250428206,0.0095205003,0.1564950201,0.6081267218,0.0,0.2539355036,-0.093597995,-3.169717138,0.0819496351,0.0935979954,44,0.0,0.7928994083,0.1640702965,-0.208487053,0.0855486889,0.1561264822,2.4779471729,0.0261178216,-0.06334606,0.6819933578,0,2.0500354024,-0.371918879,2.0500354024,-0.371918879,9.2800701187,7.1000722171,-0.03003899,0.0,0.0,0,0,0.0,1.9560916348,6.0,-2.929140192,-0.292352612,0.5780749771,0.2613042569,-20.38132118,-0.991431156,0.0843425815,-14582.38113,0.03476008,9.6468298798,0.003094354,-0.002158141,-0.003791546,0.3545025455,0.2774635308,0.0,0.012662558,5.4538080227,-0.060582459,2.0,9.7456822208,0.7922705314,0,0.0843988955,0.0307606912,0.0595119627,1.0762810698,5.272852525,8.5110161e-07,2.7370997e-08,0.5400695946,0.291675167,0.2715883684,0.1121152881,-0.201507447,-0.222110469,-0.3354341736694677,0.0428571428571429,0.092059838895282,-0.1013257575757575,-0.016580310880829,-0.0490981963927855,0.0204301075268815,-0.0114583333333332,0.1701314394219624,0.0160599571734476,0.0920472721832892,-0.0385005065856128,0.1181017013054337,0.3557142857142856,0.3089835721872025,0.5582922824302134,0.8278120184899846,0.9056224899598392,0.944672131147541,0.9978947368421054,1.8266761981354067,1.7911764705882356,2.0374803956086165,1.7427745664739884,1.452640012405345,1.6449275362318845,1.965532327114778,1.6397774687065367,1.965625,1.212121212121212,1.094922737306843,0.9989047097480832,0.9566203455527608,0.9413702105026288,0.8007590132827327,0.7905660377358492,0.625,1.0408602150537631,0.70990990990991,0.6946428571428573,0.3366197183098591,0.2653333333333334,0.3955882352941178,0.4164179104477612,0.8427184466019417,0.7852104065163001,0.5306451612903225,0.5816666666666668
74740,0.9848024023,0.0256592224,-0.207786696,0.0,0.1239270438,0.5433575684,-0.099612435,0.01899015,0.0973245186,0.0017191977,-0.072950524,-0.131131329,-5.61335842,0.1696936342,0.1311313291,41,-0.072867845,0.0,-0.206891692,0.0850828742,-0.370387167,0.1235611694,0.0187028226,-0.064934777,0.0318680763,0.7378012497,0,6.6443319049,0.0689144228,5.215426568,0.2802195086,1.0383799243,5.463592233,0.4265367316,0.0,0.0,0,0,1.0,0.1109565481,4.0,0.0481075501,-0.050482979,-0.000903139,0.5283117117,0.2476360699,-1.693301233,0.1174692079,-8588.212765,0.0376507894,10.48053173,0.0066114949,-0.002561876,-0.002824724,0.0392386949,0.4624780716,0.0,-0.008614768,1.0539167486,-0.008585861,5.0,9.8362065665,0.4113839711,0,0.0324872769,0.0122716366,0.0195429685,1.4361132164,2.7838749338,4.7384412e-07,3.903916e-08,0.9964205666,0.9928539455,0.0757751891,0.0405172134,0.147663758,-0.107841023,-0.0539083047929005,-0.0845173575509008,-0.0867579908675798,-0.1631799163179915,-0.111505997334518,-0.1721854304635761,-0.1721854304635761,-0.1554054054054053,-0.1561181434599156,-0.1786447638603696,-0.1181657848324514,-0.0966576332429991,-0.0403071017274472,-0.0448901623686724,-0.0512333965844401,0.0577645204624546,0.0526315789473683,0.0695187165775401,-0.0059642147117296,0.0005002501250626,-0.0900818926296633,-0.0697674418604651,0.1828720132481665,-0.1095994087740074,-0.1869918699186992,-0.0485252140818268,-0.0636704119850186,-0.0619136960600374,-0.024390243902439,-0.0757855822550832,-0.0697674418604651,-0.0662931839402428,-0.0976683750812098,-0.1460290350128096,-0.1789819376026272,-0.216571088339444,-0.2394858924633051,-0.1790088995435289,-0.183673469387755,-0.1537113986611714,-0.1258741258741258,-0.1477030597460155,-0.1304347826086956,-0.0220718386027362,-0.0253411306042884,-0.0019960079840318,-0.0826529676176497,-0.0925589836660616
65306,0.4330912855,0.0349420899,3.8484142703,0.0041962141,0.1174933006,0.4222843058,0.1042604179,0.0827811573,0.3119225003,-0.000793903,0.109664161,-0.026720424,-0.404940739,0.0490915657,0.026720424,39,0.0281981235,0.0,0.0122256409,-0.078992486,0.0592725564,0.162750025,-0.041586422,0.0645412721,0.0757112196,0.5009008948,0,4.3342050497,-0.060593001,3.0575646916,-0.093688074,3.5607914707,8.7659349785,0.5351885227,0.0,0.0,0,0,0.0,0.3939547271,6.0,0.153779772,-0.203277581,-0.079461351,-0.053675104,-0.434336417,-0.084847249,0.0121107431,-13645.30467,0.2344029512,14.747318404,-0.002300772,0.0076958915,0.0097371842,0.0108183041,0.176526447,0.0,-0.002206897,0.9599705728,-0.010502655,5.0,14.559690955,0.9068442324,0,0.0185036566,0.0140823672,0.0241197416,0.3019378264,1.5129495545,1.2940315e-09,2.7884391e-08,0.9588256342,0.9193465968,-0.015370094,0.0309434236,0.0467662956,-0.289219712,-0.0465042874427902,-0.138545586432775,-0.0542655389650685,-0.0844110383708306,-0.1475402125858339,-0.2087571830114295,-0.1676998668319786,-0.2275400613706102,-0.1823799703347154,-0.1915339667246531,-0.1897993299450481,-0.2519294750889213,-0.1482612781954887,-0.1437951721857433,-0.0196343574210298,0.1064648067883522,-0.0428790199081163,-0.0590281383033952,-0.028045903045903,0.0128527521654093,0.0080645161290322,0.0779066950881175,0.1996161228406909,-0.0245411979979549,-0.1112145888890594,-0.102633924150906,-0.1212121212121212,-0.0975403306114319,-0.0710844608446085,-0.0748302792098412,-0.0793416975669223,-0.0388185268696755,0.141516563798967,0.1462088155315246,0.1807817589576548,0.2602557877725082,0.3093261077314244,0.2668622865127359,0.1738229389288259,0.2139986604152712,0.0437662564794849,-0.021328293736501,-0.0315254625447749,0.024590221853602,0.0205517443383027,0.1285802535130602,0.1212496827250035,0.1670959433354797
81294,0.0609974589,0.0213781205,34.630665883,0.0116359147,0.0699588635,0.1485832492,0.2579232052,0.18631855,0.7307527914,0.0032199049,0.1359057749,-0.036539529,-0.206253827,0.0257874396,0.0365395288,47,0.0365470965,0.0344827586,0.1948871231,0.0847373809,-0.035193985,0.0888829794,-0.204462132,0.0794844431,0.2499423004,0.5177549413,0,2.8069609942,-0.088632883,2.1581991249,-0.098323034,5.6782610719,5.4501998705,0.3575096322,0.0,0.0,0,0,0.0,1.6380642867,5.0,-10.45952431,-0.018010931,-0.284091671,-0.294122778,-2.332805895,0.1821877518,0.1683639928,-2540.444932,0.02204135,14.686977781,0.0046085219,0.046289024,0.0983276041,0.0062463957,0.1023807386,2.0,0.0018405777,2.5404495643,0.0528518467,7.0,15.013234876,1.5924644084,0,0.0337127447,0.0155299066,0.0248937338,0.2853543136,1.7099585121,9.413818e-10,1.8182454e-08,0.3204329711,0.1026772889,0.5345373881,0.0406823078,0.1705684272,-0.245855182,-0.0466570254052473,-0.1338701765860039,-0.0555382636265538,-0.0665638766519824,-0.0846293416277864,-0.1157617994408046,-0.1279888420104186,-0.173241282405038,-0.134436274509804,-0.1481466934089133,-0.3079560816498818,-0.3203207698476343,-0.3039321967083868,-0.2024615779306525,-0.1668042939719241,-0.1293861451228531,0.1192752627964712,0.0367452784029747,0.0780462986517425,0.0685325264750376,0.1044565491552489,0.215802157447785,0.054966340305385,0.2284189675680346,0.1341932804735424,0.0914288657669724,0.0972502718657757,0.1306830912851169,0.154462305462695,0.1623148656061435,0.1670522141440844,0.3323064217999512,0.3554020341585107,0.259375928677563,0.2505311614730878,0.1839414426998937,0.1658321870701511,0.156226189906482,0.213018159664424,0.2681948767057696,0.2312027175361581,0.1940828402366863,0.3230722025021668,0.4488205128205127,0.5404580152671754,0.6064443977592415,0.6088838268792711,0.6991980753809139
19502,0.5332470447,0.0454030747,-5.169503543,0.0370920806,1.3011601317,3.0172096438,0.0544814801,-0.067554546,0.3387248492,-0.00026571,-0.134680033,-0.042277349,-1.785857573,0.1264864996,0.0422773494,47,-0.015350916,-0.048338369,-0.050366569,0.1556065096,0.032309305,0.057791447,0.0516123967,-0.018365568,0.1348064157,0.3450374731,0,0.71705813,0.0740200067,0.3471479097,0.0899204262,104.33779528,23.399081759,0.064408761,0.0,0.0,1,0,0.0,1.4070359064,8.0,-0.043229749,-0.174955913,-11.57992308,-0.059502072,-13.63886041,-0.717528371,0.145418671,25497.703878,0.2540693609,17.117076458,0.0014188297,0.0091495954,0.0336214446,0.0245407726,0.0218702459,0.0,0.0041223693,1.5653878543,-0.084533634,5.0,17.774826772,1.6418046445,0,0.0237434618,0.0183313215,0.0250270398,0.2700908602,2.1297553439,4.794319e-11,1.1583031e-08,0.6652056072,0.4424984998,-0.005511178,0.0411144652,-0.252935881,-0.360591446,-0.0737540192926043,-0.1163726993865029,0.028794642857143,-0.0197788175244576,-0.0204038257173219,-0.0918226600985221,-0.0224814422057263,-0.1239308116327693,-0.1247626281807822,-0.1320150659133709,-0.1604735883424407,-0.0383893177550593,-0.0827860696517411,0.1557171514543631,0.2125756379900027,0.3539952996474738,0.2831291759465479,0.2122567069963177,0.1321542618521247,0.0872847369662657,0.0733581741965534,0.0646800646800647,0.007431693989071,0.0072115384615385,-0.0936086529006882,-0.2182835820895522,-0.2266778523489933,-0.1586345381526104,-0.1666967998553606,-0.0996288337565929,-0.1541567260047714,-0.1569416498993963,-0.0658694770976895,-0.1396303901437371,-0.2715346925873241,-0.3525776092147773,-0.3621644063105452,-0.3254792916727644,-0.4556513523089641,-0.4222138648614767,-0.367764060356653,-0.3277421236872812,-0.318396923986986,-0.2320253270015828,-0.2612598172784099,-0.3063957863054928,-0.296013441270811,-0.3309624038321962
51086,0.4591718875,0.1224543226,1.8406906709,0.0097682466,0.4368771733,1.57692865,0.2470964445,0.2035753049,0.3901289607,-0.017239842,0.1347161134,0.0236169741,0.1582000277,0.1030820454,0.0236169741,47,0.0839622834,0.1865576748,0.5409875387,0.37698243,0.4524349459,0.1448635759,-0.206100002,0.1066557741,0.2773249898,0.448648008,0,2.5999887054,0.0944502,1.7615572732,-0.00285453,8.3528671332,14.123368741,0.3324065548,0.0,0.0,1,0,0.0,0.7591840632,7.0,28.776951427,0.1872924265,-0.12255296,0.0661422542,-3.32951865,-0.30950767,0.0867663421,-18367.79479,0.0580772554,14.340020312,0.0040920468,0.0413237,0.0786494465,0.1549038416,0.0583831616,0.0,0.0040580615,2.1553153893,-0.059043596,3.0,15.895411723,4.1892571104,0,0.0434155986,0.0289256882,0.0354921512,0.3140962771,5.6008074936,8.095555e-10,5.6317264e-09,1.6703269291,2.78999205,0.043606553,0.0580922461,0.2490159524,-0.134125492,-0.0069745815251085,-0.1448211425520555,-0.1128496261423429,-0.0534790958782686,-0.1156659765355418,-0.0797184717035336,-0.1085292889940171,-0.0572395526780459,-0.1337209302325581,-0.1986241400875548,-0.1647764307130752,-0.0794540229885057,-0.0722560092673039,0.0689022355689021,0.2104666540714148,0.3646432374866877,0.2399845171279271,0.1869210818821784,0.0605859956960768,-0.038276793755629,0.1777573529411764,0.4439936894297949,1.3038475368572455,0.2347273077664289,0.1700146092037984,0.2093242733106832,0.347990742688828,0.3328479301019345,0.6706649282920467,1.0009369144284816,0.5898263027295285,0.6576972833117722,0.9934660858742996,0.8114221091320328,1.0568218298555374,0.9635304934109712,1.2402097902097895,1.6464270962412222,1.559728326008789,1.3247460087082723,0.932730015082956,0.7339648173207034,0.6057644110275688,0.57807881773399,0.7674482758620689,0.6905013192612135,0.7039893617021273,0.4711825487944889
83601,0.4104157716,0.2124577103,1.2039963393,0.0161780707,0.5346850175,0.9309190362,0.0662192297,0.4468039022,0.3114344107,-0.060165519,0.3343887034,0.1575582496,0.6209161434,0.0805392882,0.1575582496,47,0.0559718551,0.0,0.0406593035,-0.775033926,0.3358836138,0.1582133288,0.0099166592,0.0522158339,0.7034079294,0.5047124647,0,2.4977655822,-0.013681624,1.7809826361,0.19611045,4.9529509879,4.9405208109,0.5088952851,0.0,0.0,1,0,0.0,0.8476488784,5.0,0.1483549441,-0.020321342,-0.134959351,-0.495953409,-0.132401733,-0.168279282,-0.122607295,1.5706605923,0.0894515012,14.45157722,0.004524721,0.0160170251,0.0380741413,0.219958873,0.0118571704,0.0,0.0022799018,1.735704803,-0.146186222,5.0,14.285045585,0.8276169594,0,0.0420505069,0.0407158723,0.0399102967,0.4800949436,3.9537729464,2.2566722e-09,1.8901463e-08,1.3056855489,1.7048147526,0.0061043907,0.0403782656,-0.233201716,0.0499833451,0.0524178663713548,0.0431759970728138,0.1884118382659443,0.0497054491899853,0.0819734345351044,-0.0160483175150991,-0.1086446771924338,-0.0679960771493951,-0.1408769022148561,-0.126264174072939,-0.1500968847816366,-0.1075285647206135,0.0894153611004966,0.1106349824698091,0.1024748646558393,0.1587075797602113,0.3982344286414909,0.3729833855044546,0.523784072688402,0.5286863270777482,0.9057486631016044,1.1565809379727687,1.1721904761904764,0.7930817610062895,0.5502990755845569,0.3518255097202467,0.4887728459530027,0.5490355881553926,0.5816920943134538,0.6432276657060518,0.4177026355047242,0.4162940884252362,0.6701816051552432,0.4208821330675305,0.5278670953912112,0.4505214958025947,0.5112642459581238,0.6366245694603903,0.3766296475132786,0.3615090735434574,0.3150369003690036,0.2241305281236583,0.2178556172575823,0.3585894686680964,0.1891553701772679,0.2804850662474736,0.3285181733457596,0.2888788426763111
