firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
13687,0.3543613118,0.036430643,2.299981402,0.0,0.4807854761,0.8433580083,0.1246145292,0.3685932953,0.5337493668,0.0172962675,0.4607421123,-0.028099824,-0.557424015,0.0567379582,0.0280998243,14.0,0.0919055652,0.15,0.1293676523,0.0291558287,-0.006285129,0.0864906275,-0.019112009,0.2115807415,0.2606911779,0.5620192677,0.0,2.9028007645,0.0959883151,1.2999193468,0.2685471776,4.3873825146,73.826653131,0.1339965784,0.0,0.0,1.0,1.0,0.0,1.101936789,4.0,-0.014594825,0.0440893217,-0.392488868,0.0614854253,0.002511248,890.6324,0.2968282139,14.433877283,-0.005529088,0.0012050898,0.0028187216,0.014326519,0.1046138735,0.0655788762,0.0,0.0013807387,3.7678097202,-0.147020162,6.0,16.333427954,10.98536865,0.0,0.1020054147,0.0336296491,0.040380822,0.4854920645,23.793528439,2.804335e-10,2.3266769e-09,1.083849529,1.1747298015,-0.097814963,0.0599653886,0.4725648496,0.1838651489
89606,0.2518143351,0.0768640074,4.0226772411,0.0,0.2549810753,0.5913877037,0.3663736736,0.2515414391,0.6386850697,0.0357737413,0.0368070201,-0.133870497,-0.793961132,0.1378910417,0.1338704974,16.0,0.0016043141,0.05946255,0.3099434279,0.2272022652,0.1286048462,0.2847605332,0.2949676817,0.0564231341,0.5836600298,0.5634939185,0.0,2.7182116288,0.1173610296,2.0836759332,0.4045537233,3.779338035,12.07241028,0.4328402816,0.0,0.0,0.0,0.0,0.0,1.5799814786,8.0,0.0936823087,0.0733198162,12.246474652,-0.208106825,6.5373738814,-704.9895273,0.0502102314,14.014117518,0.0199459352,0.0496163792,0.0954369038,0.0607015846,0.1014698128,0.0155493459,0.0,0.0045402951,0.8073215603,-0.120155614,7.0,15.588972519,5.5383811203,0.0,0.0513552018,0.0162283468,0.0250664486,0.4103487699,8.1034685807,5.202463e-10,5.2051676e-09,0.3409286085,0.1162323161,2.3221284108,0.0574520966,0.0135284209,0.2197187187
86580,0.2830754574,0.0388919962,1.6730811991,0.0134918488,0.1837551806,0.3173434866,0.3664809258,0.0234166619,0.4204756652,-0.010851274,0.0422557274,-0.07700032,-0.913680782,0.0744268656,0.0770003201,18.0,-0.008906919,-0.000108366,0.0701682172,0.0039508398,0.0037422141,0.4227467811,0.0702517736,-0.02001703,0.0115478062,0.797290502,0.0,2.5746490855,-0.596211641,2.3968524032,-0.589390866,0.9946396665,9.9207920792,0.2853430432,0.0,0.0,1.0,0.0,0.0,0.6747424503,6.0,45.078640894,-0.120067297,8.5767651021,-1.308076305,0.3503543015,10578.259384,0.0587429544,18.268557633,0.01115138,0.0727784479,0.119288225,0.0182243678,0.694028298,0.006878092,2.0,0.0009836987,2.6200159731,0.2498999573,6.0,18.510914427,6.037210084,0.0,0.1782591641,0.0443393453,0.032857892,0.7111193426,20.513229987,9.020106e-12,2.4628141e-09,1.6163915298,2.6127215775,0.0634069779,0.0449559143,-0.410862026,0.2610567545
86594,0.6724945323,0.0198879015,-0.823071506,0.0140462768,0.5476838447,0.8664094533,0.0917345995,0.4407334643,0.2715857705,0.1324619856,0.6939520686,-0.022099856,-1.149710478,0.0427532303,0.0220998563,18.0,0.0,0.8841876865,0.2632557459,-0.423655622,-0.058259281,0.3795213546,-0.146149152,0.0370738829,0.2821849521,0.3035312177,0.0,1.394760049,-0.334133369,1.394760049,-0.334133369,4.7321198918,4.0014797031,0.099173395,0.0,0.0,0.0,0.0,0.0,0.4390020718,3.0,-1.631838399,0.5711559249,0.7865387018,-0.582207841,0.1301600563,-3205.168691,0.0278203388,14.422794654,0.0027621704,0.0156604235,0.0291710646,0.105250441,0.1434812953,-0.014314427,1.0,0.000980873,1.2989212841,0.1462486424,3.0,14.665866129,1.3109761094,0.0,0.0234567374,0.0130617982,0.0186023857,0.3746251396,1.3990595487,1.2192958e-09,2.3389093e-08,1.2924323087,1.6703812726,0.0098197259,0.0401813499,0.3853178351,0.1673019097
86881,0.5971341558,0.0502086542,0.6529290615,0.0196687645,0.5622213944,0.550802897,0.0982874257,0.2232771809,0.4097075463,-0.029413683,0.5912319401,-0.043690185,-0.917264925,0.0962632917,0.043690185,18.0,0.0064225964,0.2844827586,0.0362939924,-0.16915108,-0.008247643,0.2730263591,0.4163524539,0.0248864711,0.0037015474,0.3526283809,0.0,2.4084145731,-0.268758026,2.3085732136,-0.283393287,1.865926854,8.2491981543,0.1734503687,0.0,0.0,0.0,1.0,0.0,0.6335594338,3.0,0.143644045,0.3071139551,0.1578588507,-0.554812273,0.0811841213,-243.2188908,0.0351574588,15.460094695,-0.006197597,0.0136627433,0.027087936,0.0160787923,0.2544783596,-0.01845767,1.0,0.0103773585,-0.495447495,0.0032355879,6.0,16.079005547,2.1560539845,0.0,0.0081750769,0.0016793406,0.0029625903,0.5501335818,6.2534457409,2.91834e-11,8.5681462e-09,1.016752234,1.0337851054,-0.107527904,0.0497900904,-0.345817611,0.3489503845
89416,0.5024747188,0.0521113752,2.3910793368,0.0139156851,0.0823994015,0.7952707792,0.1972974454,0.0638224357,0.4195133378,0.0040839057,-0.080945199,-0.03888107,-0.423293173,0.0741697645,0.0388810697,16.0,-0.007150802,-0.043026706,0.0108410068,0.1370311137,0.0844968424,0.1293921293,0.1363008693,-0.037287342,0.0920305929,0.6064294617,0.0,7.7125564589,0.2260944321,5.0800361337,0.2920836252,4.5806720819,8.76629046,0.7160073356,0.0,0.0,0.0,0.0,0.0,0.5008082066,6.0,-0.006052194,-0.079203193,-0.032289664,-0.422024845,4.91326e-05,-1460.138017,0.1761608433,13.116424613,0.0079026572,0.0217712936,0.0354050203,0.2629338565,0.1414549786,-0.019678346,2.0,0.0019011407,2.3146209904,0.1224259953,4.0,13.514988353,1.2147707003,0.0,0.0292792618,0.0128862923,0.0254704783,0.3409775933,2.115987449,3.7130479e-09,1.5477485e-08,0.7826174084,0.612490008,-0.114662543,0.0486108584,0.4440432259,0.3019984565
90539,-0.477359547,-0.465716632,0.4924329296,0.1703460419,0.1359009308,0.154770484,0.5211083123,-0.617074619,0.0711171508,-0.749482402,-0.324351297,-0.235457971,-0.619396552,-0.177253356,0.2354579715,18.0,0.0,-0.2,-0.76961004,-0.232507567,0.1537078997,1.5,0.106557377,0.0,-1.958291356,0.9815279218,0.0,4.9726735598,-0.434307572,4.9726735598,-0.434307572,0.2363942971,11.770992366,-2.747468731,0.0,0.0,0.0,0.0,0.0,0.2530727383,2.0,1.0023292269,-0.364732635,-0.63892271,10.367003655,0.0538628533,-4712.597547,0.0227327182,11.573257121,0.0,-0.063317856,-0.081818182,-0.10950363,0.9662272256,-1.4,1.0,-0.018568443,-0.825141839,-0.020608528,3.0,12.949851118,5.7054052521,0.0,0.2485119998,0.0721815365,0.0891274811,1.0142616592,25.866217948,2.7038616e-08,3.1941353e-09,1.6677611915,2.781427392,-0.321515344,0.1243969907,1.4188195893,0.0680908107
87310,0.6646616541,-0.145005371,-0.231859272,0.0571428571,0.5385606874,0.1447905478,-6.74602122,-0.617074619,0.0337960169,-0.84916241,-0.600575997,0.2152398992,5.9353138075,-1.090994,0.740166691,18.0,-0.04259882,-0.568627451,-0.873925501,-0.656468821,-0.004492663,0.7016885553,-0.510708456,-0.361366602,0.0117724003,0.8850071378,0.0,2.1874750698,0.7330147696,2.1874750698,0.7880051453,0.1646713902,0.5561056106,-0.094017689,0.0,0.0,0.0,0.0,0.0,0.1648136037,2.0,0.3577512769,-0.868673151,0.225386349,-1.67563912,-1.791233843,-4497.092691,0.0351574588,8.3548507252,0.0,-0.023903752,-0.048397436,-0.002148228,0.7303711635,0.846031746,2.0,-0.192481203,-0.586215683,-0.159900347,1.0,8.9029888028,1.5665306122,0.0,0.1605351269,0.0488548295,0.0697142369,0.9575326353,3.5721564255,4.6584152e-06,2.08155e-08,1.5391242415,2.3689034307,0.2813792942,0.1287945576,-0.136005984,0.3489503845
87390,0.6587136592,0.019853034,0.6341571196,0.0,0.2703838472,0.7125757251,0.0453576859,0.0612849431,0.2901953886,0.0342257903,0.0696602684,-0.092787111,-4.216946552,0.103572217,0.0927871115,17.0,-0.006489164,0.0,0.0097702215,-0.147581167,-0.005101015,0.2698264264,-0.067636405,0.0302993398,0.0578849476,0.6730856897,0.0,4.918739557,-0.050155274,3.7478771261,-0.013247027,2.245724262,4.2989248995,0.278755909,0.0,0.0,0.0,1.0,0.0,0.3975111275,5.0,-5.548613887,-0.002400873,0.1872637353,-0.232115379,0.0922038173,-2267.690734,0.0400118084,14.827132751,0.0013510823,0.0292273272,0.0408385443,0.0160864196,0.357862341,0.0125834691,5.0,0.0043827611,2.3836707209,0.0536001455,7.0,16.715908056,7.9304855669,0.0,0.1022052541,0.0347889051,0.0355026465,0.3936391908,10.384344906,3.302049e-10,3.5986381e-09,1.2642553238,1.5983415237,0.009825432,0.052582869,-1.233523758,0.3489503845
87432,0.3010672717,0.0327817769,3.5837465138,0.0106434341,0.2523203437,0.2981580664,0.1264972777,0.0431875919,0.3211659313,-0.02571988,0.0746449078,-0.043321772,-0.716450216,0.0562682881,0.0433217721,17.0,-0.001047052,0.0593220339,0.0406141654,-0.00063996,0.0208087245,0.386541471,-0.080822644,0.0094932478,0.0182385409,0.4323995129,0.0,3.8465608466,0.0185142122,3.2825396825,0.018683221,1.8357361293,6.6592709984,0.2065549891,0.0,0.0,0.0,0.0,1.0,0.5591552676,6.0,8.0565509697,-0.045217102,0.4613589537,-0.559182559,0.8904416189,10727.878377,0.0336401505,16.783236407,0.0029415697,0.016291699,0.0290122035,0.0053926733,0.2933863112,0.0082593904,2.0,0.0016066101,1.2520393017,-0.003703417,5.0,16.695301337,1.288555836,0.0,0.04600567,0.0120570638,0.0145280948,0.4606072471,4.4040077671,5.752566e-11,1.2573944e-08,1.0631216851,1.1302277174,0.0473897398,0.0186478599,0.4161878502,0.2235193272
90640,0.3037971937,-0.989510859,-0.904440966,0.1703460419,0.9707947823,3.9480072803,-1.639058059,-0.617074619,0.1969387082,1.3758318739,-0.600575997,-0.092171175,-0.264802632,-0.72748578,0.092171175,16.0,0.0,0.0588235294,-0.403923335,0.1271639985,0.177640287,0.2731092437,-0.258053221,0.0079831101,-1.192406803,0.8066979669,0.0,1.5915614237,0.7331497097,1.5915614237,0.7331497097,6.509391771,4.4881282763,-0.379655629,0.0,0.0,1.0,0.0,0.0,-0.512283113,5.0,0.0258933079,-0.029063064,-0.156469148,1.3614450485,-0.726212114,-1291.73326,0.2391031442,8.4537846812,0.0,-0.058576821,-0.149376114,0.2832688786,0.3183635804,-0.002756011,0.0,0.4484168479,-0.615145329,-0.024309633,1.0,8.9173241156,1.2082338902,0.0,0.080882363,0.0350720522,0.0592858617,1.1334922642,4.3000317152,5.0676618e-06,3.0801796e-08,1.5307307784,2.3431367159,-0.717309318,0.1359015582,0.3342075769,0.3056788456
89301,0.768607712,0.1487723145,-2.83616119,0.0566945141,0.8324675262,3.4584761623,0.1682069764,0.0208652238,0.6876339401,-0.040854225,0.0345634811,-0.05919918,-0.630585899,0.2425860381,0.0591991796,14.0,0.004241831,0.1232876712,0.0072934596,-0.54777262,0.0411069569,0.3265221878,-0.052355414,0.0147422462,0.0064322677,0.3395616969,0.0,1.0804725814,-0.141017749,0.4323450736,-0.227507664,20.789964476,53.052691218,0.2531302876,0.0,0.0,0.0,0.0,0.0,1.4008318421,6.0,-0.00833088,0.0173769929,0.0217575321,0.0308961354,0.1883593279,1097.40094,0.2968282139,14.622872147,0.0010134436,0.0122895297,0.0236169224,-0.023140549,0.0680801438,0.0113623644,1.0,-0.000727651,0.5890448939,0.108586058,3.0,16.205866986,6.9396001211,0.0,0.0400705338,0.0255263467,0.03134582,0.5719758116,28.82246956,2.728948e-10,2.6443939e-09,1.5349906035,2.3561961528,0.0463759519,0.0434557771,0.0269646177,0.1838651489
89397,0.4650624722,0.007737464,1.5713152198,0.0,0.5648335568,0.495826766,0.0538707055,0.0020157414,0.3261319883,0.022346277,-0.043475451,-0.059176953,-7.895736478,0.0688304409,0.0591769532,14.0,0.0003429132,0.0416666667,0.0016217136,0.0232667848,-0.002919043,1.482932776,-0.029984726,0.0063624098,0.0624148174,0.2759762405,0.0,1.7044775445,0.1469424673,1.6630879461,0.1473721499,2.6917055443,4.4078870911,0.0909895871,0.0,0.0,1.0,0.0,0.0,0.7344246064,5.0,-1.583716758,-0.271365095,0.5791066418,-0.686066723,0.1562372668,-2479.972511,0.0278203388,14.761726007,0.000763065,-0.003521211,-0.008027185,-0.011146742,0.1418169278,-0.018468847,2.0,-0.001944444,3.736043651,-0.093962171,5.0,15.170851936,1.5520436112,0.0,0.0162702799,0.0090990398,0.0167041047,0.3254299174,1.9014023859,6.033488e-10,1.7554647e-08,1.0771657157,1.160285979,-0.031268791,0.0307580101,-0.043683026,0.1673019097
89447,0.2075532971,0.0368581665,50.866059818,0.0152155537,0.1086618921,0.9070383568,0.1956216905,0.1508642019,0.4083103757,0.003221353,0.1359472223,-0.078142795,-0.629793278,0.060071192,0.0781427951,15.0,0.0179415805,0.015503876,0.0920317358,0.0268772894,0.1554458817,0.1003221877,-0.133220292,0.1042587166,0.1575165837,0.4174975468,0.0,1.2342396722,0.0338825379,0.9429582682,0.0199512574,67.597095795,11.405851161,0.4444064886,0.0,0.0,1.0,0.0,0.0,0.6249087695,7.0,11.720902644,-8.543482007,-0.21575537,-0.006748236,-0.103990467,-1826.995564,0.1226110697,13.986869196,0.0054642124,0.0276100112,0.042476208,0.0384469976,0.0422098416,0.0162034795,0.0,0.0013524937,0.6052402127,0.1059638485,5.0,14.715911856,2.5849114001,0.0,0.0166860204,0.0103504489,0.0176997162,0.2954584416,2.1487678198,1.1320182e-09,1.3267333e-08,0.4254921984,0.1810436109,0.2845836798,0.0461195667,0.2859554541,0.0927518384
89540,0.4096810488,0.0756516403,6.8377628304,0.0147366724,0.4053218019,1.6648771574,0.1579412278,0.0358355368,0.687791274,-0.053807141,0.1036027414,-0.089520829,-0.947734654,0.1473493215,0.0895208286,14.0,0.0390020261,-0.010638298,0.0669876597,0.3604591403,-0.016906595,0.1339135015,-0.00279024,0.1344878846,-0.023489473,0.4841372292,0.0,1.5211278243,-0.080251447,0.2395812617,-0.416793936,61.133424699,108.80280426,0.3028290026,0.0,0.0,1.0,0.0,0.0,1.2877102976,5.0,-1.659773062,-0.355959762,-0.112270006,-1.288682997,0.1512705718,-2961.35441,0.1266995565,15.099212844,-6.0861e-05,0.0122663232,0.0267348054,0.0272340347,0.0194897273,-0.015403152,0.0,0.0010781671,4.048987778,-0.025033429,7.0,16.712217209,8.0990315598,0.0,0.0195305124,0.0321230851,0.0231583801,0.7013802795,55.728404785,9.434926e-11,2.0447071e-09,0.8592483482,0.7383077239,0.0084013722,0.032874144,-0.684513501,0.1449708132
89908,1.4264328962,0.0817650763,-4.393475724,0.0,3.9405678797,4.2705431607,0.0575268678,0.22944998,0.4863159722,-0.15740537,0.496518902,0.1116243381,5.9353138075,-0.461419498,0.1116243381,13.0,0.0233626003,0.0697674419,0.0869300416,-0.09074276,-0.055298026,0.149891407,-0.03869591,0.0547112222,-0.176524852,0.4395291478,0.0,7.9589392643,0.2467312551,6.5767733105,0.243977112,17.742364857,1.8956851416,0.0431826711,0.0,0.0,1.0,0.0,0.0,1.1280202549,2.0,-0.029379398,-0.036143236,0.6795827162,-0.02661656,-0.515646208,-1232.73046,0.2968282139,13.18127248,-0.001212154,-0.001910195,-0.007341621,-0.062705539,0.0913394667,-0.036925191,1.0,0.0115789474,2.3511281977,0.1632079482,1.0,15.208178983,4.6201500398,0.0,0.0727848485,0.0253657958,0.0433354068,0.3550838428,6.0945327123,2.2191936e-09,5.9552782e-09,2.9433160711,8.6631094946,-0.085050702,0.1090572894,0.5073987608,0.1838651489
90215,0.1095596465,-0.001038599,25.6327723,0.0,0.170112131,0.1460077863,0.0062107421,0.1943134291,0.5106321137,0.031252882,0.1563166746,-0.141495773,-35.00212963,0.035314585,0.1414957726,12.0,0.0,0.2166142848,0.2407386799,-0.054318525,-0.019206325,0.3078979944,-0.230175698,0.0832295425,0.2585254566,0.318279366,0.0,0.7739581859,-0.042905002,0.7739581859,-0.042905002,4.9704118368,2.6405558335,0.0663929163,0.0,0.0,1.0,1.0,0.0,1.3553325721,5.0,-1.530139698,-0.096417477,0.223603816,-0.798763796,0.122721411,40903.896969,0.0278203388,17.970704625,-0.004016233,-0.002594269,-0.00608374,0.0082653776,0.0834608441,0.0161158028,0.0,0.0003991485,0.7104165466,0.0503655979,7.0,17.956197623,1.3458894834,0.0,0.0186383724,0.0095291051,0.0143208368,0.5117087849,4.341834026,1.70937e-11,1.2735024e-08,1.0345120342,1.070215149,0.0350017084,0.033061385,0.3848876878,0.1673019097
90387,0.6610397466,-0.070981532,-2.054372314,0.0,1.3372147944,6.6977973096,-0.012394833,-0.061017623,0.9574532927,0.0037829255,-0.06336133,-0.104957802,-3.050749826,0.1455653638,0.1049578023,12.0,-0.020548741,-0.0184375,0.0289993199,-0.070934058,0.0141130263,0.2722135291,-0.159152689,0.0226679475,-0.056240502,0.5745887568,0.0,1.3096980012,-0.004757921,0.6629902232,-0.023708794,15.466011199,115.09485161,0.0719614492,0.0,0.0,1.0,0.0,0.0,2.8965468654,5.0,0.0271847645,-0.050390942,0.0208733302,-0.004070504,0.1839590108,-3287.781049,0.0944688312,11.461956341,4.68842e-05,-0.008128881,-0.027737002,-0.041314608,0.1585892219,-0.004998016,0.0,-0.009090909,0.4704606844,-0.067270084,3.0,10.650275943,0.3006198025,0.0,0.0805369169,0.0378174769,0.0673041703,0.8242571126,0.7108616476,5.0827236e-07,8.803487e-08,0.7493176828,0.5614769897,0.2839593103,0.082498475,-0.424345019,0.0202036019
90679,0.8129197932,0.0732754109,-2.117881041,0.0,0.3945344229,2.6152563911,0.1150743483,0.0495818568,0.3535081502,-0.054690036,0.0969881183,0.0167083915,0.2730560579,0.053267116,0.0167083915,12.0,0.0113971148,0.0144927536,-0.331821183,-0.576624246,1.3231977395,0.259030837,-0.123097442,0.0401417434,0.019018354,0.5945688472,0.0,2.9659771366,-0.067488779,1.6707494103,-0.073024362,24.457249071,5.7824653922,0.2459700444,0.0,0.0,0.0,0.0,0.0,0.5100489993,4.0,11.7519883,-8.544493129,0.3896111257,1.2421381331,-0.110794543,-2828.384084,0.1226110697,10.252493038,-0.008391212,0.0051098901,0.0073032826,-0.167751664,0.0871866897,0.0029479047,0.0,-0.008049695,0.4502674828,-0.016122098,2.0,9.5960027083,0.6333902162,0.0,0.0286561474,0.0158289384,0.0240778219,0.7464394017,1.4432244501,3.864909e-07,4.6849951e-08,0.9556516141,0.9132700076,0.0335367609,0.0423677376,-0.357175298,0.0927518384
90657,0.4724620673,-0.005388661,0.5555015507,0.0,0.9530294795,1.1566658206,0.0408547128,0.0087927436,0.3566837386,-0.012628235,0.0668137248,-0.081733637,-21.87490572,0.1124877889,0.0817336367,12.0,0.0183237521,0.0925925926,-0.004153051,0.1023173292,-0.025232726,0.8563603376,-0.008687431,0.0349477692,-0.095355885,0.2375679389,0.0,1.4057691273,-0.02736175,1.0805439505,-0.103767557,12.660461894,6.1591203505,0.103106153,0.0,0.0,1.0,0.0,1.0,0.9422270496,2.0,0.1586628379,0.1152237891,0.0331867622,-0.686503786,0.0974086185,-2779.427411,0.0351574588,14.529165241,0.0072218165,-0.001723754,-0.005467559,-0.028999833,0.0630718128,0.0124806401,1.0,0.0006459948,2.1827113612,0.0767153235,5.0,15.478696784,2.9875502223,0.0,0.0154462513,0.0100573037,0.0171206547,0.3470439173,3.7193647901,3.735114e-10,7.9442594e-09,1.7597326669,3.0966590589,0.0047525719,0.040464061,0.44311667,0.3489503845
90715,0.637832766,0.0618271877,0.6733843344,0.0,0.2528889846,1.7273014856,0.1423272326,-0.160034839,0.5490363679,-0.126113264,-0.12254343,-0.043641568,-0.688622546,0.1044027831,0.0436415676,11.0,0.0097952444,0.0769230769,-0.009078912,-0.023858016,-0.050755365,0.2058615639,0.0325583054,0.0446116608,-0.174027325,0.5110353585,0.0,2.876645165,-0.162526429,1.4549477886,-0.362598998,10.643817667,62.631074766,0.4528122134,0.0,0.0,0.0,0.0,0.0,0.7539468853,4.0,0.0020680213,0.0449696351,-0.00233365,-0.024944668,0.1427964301,-2964.062969,0.0944688312,12.791237126,0.001378466,0.0247248365,0.0381627636,0.0308139265,0.1085363377,0.0050846191,2.0,0.0058426966,1.3476628692,0.006212696,3.0,14.155139243,4.1988596526,0.0,0.030726321,0.0253212446,0.0400552227,0.2435590029,5.3042528186,2.7601807e-09,4.9994556e-09,0.4474600561,0.2002205018,0.7038138783,0.0631981272,-1.09206981,0.0202036019
90706,0.6906017392,0.0505242949,-0.100164375,0.0059840393,0.332795887,2.225031116,0.0946683641,-0.012139849,0.8386766466,-0.045127744,-0.050830155,-0.037798575,-0.770335545,0.0894449551,0.0377985751,11.0,0.0188439849,0.0576923077,0.0193056467,-0.301352113,0.0384860055,0.3669023542,-0.134378115,0.0841811335,0.0076535215,0.5556101435,0.0,2.374375379,0.0034556172,0.9419808066,-0.128885528,9.5252761642,167.03796693,0.3247613379,1.0,0.0,0.0,0.0,0.0,1.2665818386,7.0,0.0288373748,0.0257388659,0.0504353229,0.7824808694,0.1278386021,-3122.317349,0.0944688312,12.515962539,-0.003837931,-0.002667186,-0.003809073,0.0060106716,0.226913771,0.0030714253,0.0,-0.004531722,2.4750301534,-0.105675381,2.0,12.744368124,1.3219991075,0.0,0.0380898267,0.0157463808,0.0335277368,0.4304404231,2.3574797381,9.3710787e-09,1.5854586e-08,0.8735197819,0.7630368093,-0.16023039,0.052450905,-0.064019459,0.0202036019
13521,0.9454732767,-0.279570964,-1.544888889,0.0,0.4010784045,1.150893547,-0.277068295,-0.088377979,0.6624481474,-0.84916241,-0.102695167,-0.043105668,-0.217682021,-0.218713392,0.0431056677,8.0,0.0,-0.12195122,-0.076730817,-0.047390224,0.0367878786,1.4014084507,0.823842577,-0.004991915,-0.082165541,0.3494065248,0.0,1.4554507338,-0.023104044,1.4554507338,-0.023104044,5.1305555556,3.453412278,-0.610580456,0.0,0.0,0.0,0.0,1.0,0.9496925093,4.0,-1.444753723,-0.434982981,1.0595174462,-1.647949666,-0.131306566,-4749.901731,0.0278203388,9.3066500738,0.0,-0.044479495,-0.065810968,-0.030486706,0.1601200901,-0.005064163,0.0,-0.02513241,2.943920469,-0.027182052,2.0,6.788798286,0.0795204795,0.0,0.1015463993,0.0406543035,0.0380278471,0.9578376432,0.2774331384,1.47353e-05,1.9090912254,0.2913611364,0.0848913118,0.8270871176,0.0916152211,0.1557756298,0.1673019097
13379,0.1411391511,-0.045781944,4.5115069586,0.0,0.111251608,0.1097752055,-0.544162562,0.2316477679,0.4591193557,0.064797876,0.5591985638,-0.311994053,-1.558241143,0.0255573646,0.3119940531,4.0,0.0,0.5,0.482528417,0.0678352005,-0.027094468,0.1443831253,-0.417868132,0.07608646,0.0566725807,0.7880798184,0.0,2.4454643346,-0.152143087,2.4454643346,-0.152143087,0.6624471403,3.6794924724,-0.466376771,0.0,0.0,0.0,0.0,0.0,0.7043774844,3.0,-1.507419535,0.1869682384,0.2551833207,1.9015310378,0.1129641906,1329.5946988,0.0278203388,15.952494361,0.0004582659,-0.061604872,-0.112756455,0.0086228692,0.6520777618,-0.049217376,0.0,0.0006645622,1.9317111812,-0.01211492,6.0,16.249623755,2.0445685873,0.0,0.0160172638,0.01987345,0.0210623959,0.6273935456,14.559502665,1.31565e-10,6.873516e-09,2.098643651,4.4043051738,0.0247970288,0.0483849777,0.0598663907,0.1673019097
13511,0.0666832974,-0.019070461,7.4615315806,0.0,0.1664169947,0.1163728642,-0.134521551,0.4050635617,0.5348116049,0.0673680238,0.3344127954,-0.3740708,-3.913235945,0.0555567515,0.3740708001,5.0,0.0,0.4391353811,0.4853693543,-0.156607233,0.0059332723,0.3626279863,-0.191442464,0.0431197581,0.6189826173,0.5785971679,0.0,2.030113368,0.9510980433,2.030113368,0.9510980433,1.0722619788,3.9532549469,-0.10636265,0.0,0.0,0.0,1.0,0.0,2.1061736138,6.0,8.068163696,0.3420852444,0.4962550958,0.6804992613,0.1258839278,6271.5457254,0.0267506587,16.205607219,4.77464e-05,-0.020606982,-0.072034435,0.0071528776,0.4623316148,-0.01774609,0.0,8.64591e-05,4.2287463042,-0.151290011,5.0,17.401388617,5.2551438985,0.0,0.0293876417,0.0155064919,0.0218041648,0.433246051,10.207385319,5.852121e-11,4.498232e-09,1.0530274995,1.1088669146,0.1016806099,0.0483506453,-0.147407701,0.1673019097
91733,0.5354881323,0.013290114,1.1625088387,0.0,0.0728288169,0.3914669345,0.0426651049,0.0325209388,0.2882478294,0.0019300879,0.0119040264,0.0208328176,0.9385456168,0.0008167358,0.0208328176,10.0,-0.004773104,0.0165912519,0.0181188752,-0.452438196,-0.023889741,0.3623076005,-0.415396809,0.016240342,0.0353900124,0.7571973011,0.0,7.5456467796,0.0717674945,6.7368000863,0.0871021554,1.1598965264,3.5239378736,0.307898616,0.0,0.0,1.0,0.0,0.0,0.3283607328,4.0,-4.406062765,-0.048396967,0.1847724283,-33.72754571,-0.089229042,-8840.723361,0.0604618429,13.505549095,-0.006862634,-0.010710233,-0.011869808,-0.026065898,0.5311235246,-0.003939817,1.0,-0.005835765,2.3323684169,-0.011316702,2.0,13.495806094,1.3839303273,0.0,0.0319079347,0.0112239588,0.0193009811,0.3960702873,1.9305492266,2.24414e-09,1.7400191e-08,1.0787688335,1.1637421961,0.2162441706,0.0380259238,0.1145220374,0.3178196826
92203,0.1205774862,0.0312212559,14.371931635,0.0,0.0336326132,0.2418073345,0.4549092721,0.0137816856,0.825905156,-0.032822572,0.3868954003,-0.025049324,-0.122884302,0.0350578582,0.025049324,9.0,0.0581490945,0.2749188688,0.1465101799,0.192923682,-0.04573839,0.2099026044,0.0645749111,0.1353450397,-0.056982217,0.6493118881,0.0,4.0666196608,-0.316333319,2.8071785866,-0.395858209,4.1088673173,157.1958346,1.3763279539,0.0,0.0,0.0,0.0,0.0,0.982544458,5.0,-0.642832183,0.1696668498,3.3043152866,-0.956285693,0.7145522093,2944.9940587,0.1657105497,15.628193413,0.0099753397,0.0482408702,0.0590597491,0.008247248,0.3248177749,-0.022951613,2.0,0.0005240175,3.4531662854,0.197924651,5.0,17.521934995,6.636300609,0.0,0.027850952,0.0150482175,0.0222185398,0.3628597706,9.0278501803,7.621773e-11,3.9009542e-09,0.8435157776,0.7115188671,0.2553283322,0.0509193596,-0.029374108,-0.101835203
