firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chempia,bm_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
61399,0.1936931005,0.0292170593,26.747695173,0.0052257091,0.2944139828,1.0060783703,0.0994873828,0.3684377364,0.6720737508,0.0133062914,0.5165515721,0.0031948354,0.0461885177,0.0278675666,0.0031948354,19.0,0.1362080028,0.3561051295,0.1797992314,0.0207403699,0.0789328723,0.191550967,0.5408862516,0.0,1.5912289922,0.0663642155,0.3379449658,41.837233101,46.638790968,0.1926960714,0.0,0.0,1.0,1.0,0.0,1.4383800224,5.0,0.2352133972,-0.492291764,0.3206899555,0.0279770685,3302.6114218,0.1664210934,15.282916046,0.0064526712,0.0195651342,0.0410319042,0.0663956919,0.1104746238,-0.015700064,0.0,3.27044e-05,0.1537879175,-0.002761894,5.0,15.568228478,1.1770214006,0.0,0.0688073412,0.0222107484,0.0301398371,0.5356088064,3.4349049582,6.228784e-10,1.5441303e-08,1.3519696563,1.8278219515,-0.453542051,0.0496236539,-0.466300744,-0.222109887,0.0291262135922329,0.1003460207612456,0.1041666666666667,0.1605839416058394,0.2669322709163346,0.1236749116607773,-0.3837209302325581,-0.3988657844990548,-0.3483606557377049,-0.3319327731092437,-0.224390243902439,-0.1474530831099195,-0.1191135734072021,-0.0062499999999999,0.0564784053156146,0.0159744408945687,0.0529801324503311,0.3032786885245901,0.1734317343173432,0.394736842105263,0.4389140271493212,0.6476683937823835,0.7569060773480663,1.0921052631578947,1.148648648648649,1.2237762237762235,0.6825396825396826,1.0254777070063694,-0.094017094017094,0.0495049504950495,0.0529801324503311,0.0258064516129032,-0.0304878048780488,0.1648351648351649,0.4722222222222223,0.536231884057971,0.1821561338289963,0.1563636363636362,0.1605839416058394,0.2669322709163346,0.1521739130434782,0.1999999999999999,0.282258064516129,0.3648068669527897,0.5588235294117647,0.6224489795918366,0.9272727272727272,1.064935064935065
62316,2.2057290295,0.0040808804,-9.014954955,0.0,1.4545310937,5.5461534411,0.0049717019,-0.00679407,0.448873013,0.0022164758,-0.017482082,-0.061290542,-33.52027027,0.2291875099,0.0612905423,16.0,-0.032537751,-0.071240106,-0.130538507,0.0333995091,0.1066313785,0.0003821078,0.5701251726,0.0,1.8783961814,-0.075776089,0.2949880668,18.977837838,128.91921665,0.0801255887,0.0,0.0,1.0,0.0,0.0,0.7431638526,5.0,-0.131624741,0.8746675968,-4.404581298,-0.180471162,-2409.829813,0.1185672917,10.562567219,-0.004246827,-0.011982511,-0.018722884,-0.175788955,0.0118713633,0.1187996276,0.0,-0.021333333,0.8171866448,-0.055271145,3.0,9.6943393577,0.3314289225,0.0,0.0181818176,0.0107839843,0.018604468,0.6597468667,0.7214618437,1.9062237e-07,8.1464482e-08,1.2647239042,1.5995265538,0.4603126423,0.0508947476,0.1289682511,-0.011370433,0.0169491525423728,-0.0769230769230768,-0.0476190476190476,-0.0625,-0.240506329113924,-0.1891891891891891,-0.2307692307692307,-0.4545454545454546,-0.4545454545454546,-0.5,-0.4230769230769231,-0.3939393939393939,-0.375,-0.375,-0.4174757281553398,-0.4174757281553398,-0.375,-0.3478260869565217,-0.4392523364485982,-0.3103448275862068,-0.2857142857142857,-0.1891891891891891,-0.0625,0.0909090909090908,0.0714285714285714,0.0909090909090908,0.0714285714285714,0.0344827586206897,0.1111111111111111,0.0909090909090908,0.0344827586206897,-0.032258064516129,0.0909090909090908,0.2244897959183673,0.2765957446808511,0.1538461538461537,0.1320754716981131,0.1111111111111111,0.1320754716981131,0.0714285714285714,0.2244897959183673,0.3333333333333332,0.1764705882352941,0.1999999999999999,0.2765957446808511,0.3636363636363635,0.4634146341463414,0.4634146341463414
50519,0.9940133288,0.0646754127,-4.427479493,0.0304013167,0.3892143099,2.6118022946,0.0779531087,-0.034293182,0.4072822315,0.0116558108,-0.241986172,-0.032507279,-0.70758483,0.1104387536,0.0325072786,10.0,0.0289768689,-0.023529412,-0.106024788,-0.072413535,0.2972101274,0.0817645406,0.521304433,0.0,2.1250414594,0.2726209081,0.9986733002,30.174496644,10.340914899,0.4068644977,0.0,0.0,0.0,0.0,0.0,0.633885923,4.0,-0.38930178,0.4117703283,-0.172681292,0.089647138,-72.55192633,0.3028124468,9.8949133993,-0.022491269,-0.011826467,-0.018097301,0.1662871287,0.0028513238,-0.183900254,1.0,-0.035990099,4.0645239834,-0.11479775,3.0,7.1162926779,0.0773100344,0.0,0.25,0.1083314249,0.1368600162,1.3720274003,0.386244711,5.77117e-05,9.5454549503,0.401431168,0.1611469826,1.2191495585,0.0819554964,0.1381851124,0.2754770338,-0.044776119402985,0.0,-0.1578947368421053,-0.0588235294117647,-0.1999999999999999,-0.2380952380952381,-0.1999999999999999,-0.2727272727272727,-0.1999999999999999,-0.36,-0.2558139534883721,-0.3043478260869565,-0.2727272727272727,-0.2888888888888888,-0.3333333333333333,-0.4074074074074074,-0.3333333333333333,-0.3043478260869565,-0.36,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,-0.1578947368421053,0.0,-0.0588235294117647,0.4545454545454546,0.2307692307692308,0.1428571428571428,0.3333333333333332,0.28,0.1034482758620689,-0.1111111111111111,-0.2380952380952381,0.3061224489795917,0.0666666666666666,0.0,-0.0588235294117647,-0.2195121951219512,-0.3333333333333333,-0.4181818181818182,-0.36,-0.3846153846153846,-0.3333333333333333,-0.1794871794871795,-0.0857142857142857,0.032258064516129,-0.0303030303030302,0.0
51960,1.5841404701,-0.076442934,-6.432900197,0.0,0.8000906259,3.8725800057,-0.052937258,-0.013869223,0.3756126784,0.0502552022,0.0827201374,-0.091766598,-2.975696503,0.1510280374,0.0917665984,12.0,-0.016013454,-0.082191781,-0.016558882,-0.170019724,0.1803059911,-0.045981716,0.579279408,0.0,2.3080983369,-0.072032781,1.7579898771,18.664118803,5.3125505066,0.1234211689,0.0,0.0,0.0,0.0,0.0,0.5577568563,2.0,-0.245232977,0.9550440304,-0.417661747,0.2350017828,-787.0832318,0.0639047177,9.8199700648,0.0045033727,0.0059460256,0.0092391304,-0.142857143,0.036931223,-0.020676985,1.0,0.0166622163,0.6228873572,0.0478750654,4.0,8.1630863756,0.1510961634,0.0,0.1111111119,0.0602697414,0.0391704651,1.0611008307,0.2336804334,1.99149e-05,4.7727276748,1.8644321741,3.4761073319,0.0971725478,0.065371735,-0.011453954,0.3121776728,-0.0508474576271186,-0.125,-0.1515151515151515,-0.081967213114754,-0.1884057971014492,-0.1384615384615384,-0.1764705882352941,-0.2911392405063291,-0.282051282051282,-0.3333333333333333,-0.3488372093023255,-0.4909090909090909,-0.3978494623655914,-0.3170731707317072,-0.4615384615384615,-0.3777777777777777,-0.3913043478260869,-0.3913043478260869,-0.4615384615384615,-0.4042553191489362,-0.3707865168539326,-0.3636363636363636,-0.3846153846153846,-0.1999999999999999,-0.282051282051282,-0.3488372093023255,-0.3333333333333333,-0.3488372093023255,-0.4814814814814815,-0.4509803921568627,-0.4716981132075472,-0.5625,-0.5333333333333333,-0.5483870967741935,-0.5483870967741935,-0.4399999999999999,-0.4042553191489362,-0.4042553191489362,-0.4716981132075472,-0.4814814814814815,-0.4716981132075472,-0.5333333333333333,-0.4954954954954955,-0.3913043478260869,-0.4909090909090909,-0.3333333333333333,-0.3777777777777777,-0.1999999999999999
13100,0.3709665795,0.0724806919,83.293673913,0.0246699402,0.524593025,1.1752881821,0.1607735439,0.0298420129,0.4641310708,1.0019024127,-0.038130841,-0.023637936,-0.288326301,0.0933787818,0.023637936,20.0,0.0264053041,0.018018018,0.0339910314,0.0152153178,0.1014619883,0.1439798805,0.5332215909,0.0,2.6420101637,0.1211796462,1.5014116318,250.63043478,4.8157894737,0.2016006098,0.0,0.0,0.0,0.0,0.0,1.1640993398,8.0,-0.018768707,-0.496805471,-0.122376423,-0.038494382,7080.5894718,0.1249071083,16.095926726,0.000672043,0.0158712035,0.0369976045,0.0139318938,0.0027653691,0.0108271822,2.0,-0.00070495,0.8422932737,-0.01844736,5.0,15.287276804,0.5462405118,0.0,0.0294117648,0.0149850141,0.0188340074,0.4625264679,1.1309311863,6.266791e-10,3.8305546e-08,1.0204916159,1.0414031382,0.0095852927,0.0255198357,0.1536939031,-0.119418072,-0.038095238095238,-0.0762195121951219,-0.0441640378548895,-0.0350318471337579,-0.0225806451612903,-0.0955223880597014,-0.09009009009009,-0.1342857142857142,-0.0411392405063291,-0.038095238095238,-0.1061946902654867,-0.1440677966101694,-0.1293103448275862,-0.0982142857142857,-0.0676923076923077,-0.0098039215686274,-0.4864406779661017,-0.4540540540540541,-0.5049019607843137,-0.4739583333333333,-0.4618117229129662,-0.463716814159292,-0.4766839378238342,-0.4646643109540636,-0.3915662650602409,-0.3607594936708861,-0.3674321503131523,-0.3160270880361173,-0.3113636363636364,-0.3221476510067114,-0.3647798742138365,-0.3878787878787879,-0.3097949886104784,-0.2785714285714286,-0.2536945812807881,-0.25,-0.3129251700680272,-0.3661087866108786,-0.320627802690583,-0.2887323943661971,-0.3647798742138365,-0.2751196172248804,-0.2887323943661971,-0.2518518518518519,-0.1810810810810811,-0.1140350877192982,-0.1114369501466275,-0.0501567398119122
51984,0.4219206936,0.061571128,12.702211801,0.0,0.5690636892,1.7270378331,0.1175509419,0.3147787251,0.4681688997,0.0768791083,0.2851980542,-0.156420466,-2.228385807,0.1987753559,0.1564204655,12.0,0.000876993,0.0037629351,0.2898310927,0.1220704623,0.1307301126,0.3712,0.4947666368,0.0,0.4188632619,0.2325803585,0.3284596376,56.465794769,178.625,0.340591169,0.0,0.0,1.0,1.0,0.0,1.0609,6.0,-0.31421433,0.9611005208,0.3702724906,0.0552055647,-315.8585352,0.0835947759,10.265731958,0.0039788875,0.017467548,0.0389075374,0.0498169197,0.0306951178,0.069406183,0.0,-0.002527536,-0.294253586,0.0275917053,7.0,9.6773394922,0.3724345364,0.0,0.0491803288,0.0303841635,0.0318126227,1.4325301609,1.9371281856,5.0194943e-06,1.9090909962,1.1654150754,1.3581922981,-0.404785022,0.055312291,0.4646930148,-0.185147818,0.0147058823529411,0.0615384615384615,-0.0612244897959183,-0.0675675675675675,-0.1374999999999999,-0.1038961038961039,-0.1153846153846154,-0.0416666666666666,0.0,-0.0921052631578946,0.0952380952380953,0.0298507462686568,0.1694915254237288,0.4375,0.6428571428571428,0.4375,0.6046511627906976,0.5,0.3269230769230768,-0.028169014084507,0.0298507462686568,0.2777777777777777,0.1499999999999999,0.4375,0.6046511627906976,0.7692307692307692,0.7250000000000001,0.7250000000000001,0.6829268292682926,0.7250000000000001,0.6428571428571428,0.5,0.5,1.0909090909090908,1.0909090909090908,1.15625,1.2999999999999998,1.0294117647058822,1.0294117647058822,0.9714285714285716,0.6428571428571428,0.9166666666666669,0.7692307692307692,1.15625,1.2999999999999998,2.0,1.6538461538461535,1.15625
27617,1.9717573534,-0.002283035,-3.132907845,0.0,0.6886917441,0.6794169149,-0.004295883,0.0249010554,0.1074923043,-0.005586592,0.1552178076,-0.012460298,-14.34375,0.0304642468,0.0124602981,19.0,0.0,0.0,-0.050643007,-0.084665417,0.0327340705,-0.013950335,0.5130703942,0.0,2.9548141892,0.3863664293,2.9548141892,1.7638451565,24.108860759,0.0878449664,0.0,0.0,1.0,0.0,0.0,0.118238904,3.0,-0.019473306,1.7208048101,0.4043854404,0.041495404,-38.37824355,0.0774738727,9.4992716638,-0.006528542,-0.00152856,-0.002062453,-0.034817589,0.1339249697,-0.06291193,0.0,-0.018241088,0.2216404887,-0.084745765,5.0,2.5257286443,0.1537141074,0.0,0.0416666679,0.0126038257,0.2290909091,0.0,9.3824285288,7.0921984e-08,17.181829134,-0.274581004,0.0753947278,0.6118971193,0.0553208409,-0.135875703,0.1082176297,-0.0847457627118644,-0.0847457627118644,0.0285714285714284,0.0384615384615385,-0.0999999999999999,-0.0689655172413793,-0.0357142857142857,0.08,0.08,0.08,0.08,0.08,0.125,-0.0357142857142857,0.1999999999999999,-0.1290322580645161,-0.0689655172413793,-0.0999999999999999,-0.4,-0.5423728813559322,-0.5423728813559322,-0.578125,-0.578125,-0.578125,-0.578125,-0.578125,-0.578125,-0.5846153846153845,-0.5846153846153845,-0.5877862595419847,-0.5813953488372092,-0.5909090909090908,-0.6142857142857143,-0.6351351351351351,-0.6470588235294117,-0.6645962732919255,-0.6666666666666667,-0.6645962732919255,-0.6625,-0.6931818181818181,-0.6645962732919255,-0.6625,-0.6645962732919255,-0.6785714285714286,-0.680473372781065,-0.6785714285714286,-0.6785714285714286,-0.686046511627907
64637,1.1037819742,0.1377308155,-1.216646432,0.0312287493,0.3276141654,2.0638175446,0.1891634505,0.0871715611,0.523763524,0.0007328692,0.0145796209,-0.026510664,-0.271933156,0.1751843909,0.0265106635,14.0,-0.014699348,-0.0625,0.1762917027,-0.092498627,0.1478560867,0.1070248151,0.5908804023,0.0,3.0180424717,-0.023335075,2.0779179307,5.3222716849,7.3842410631,0.5199421036,0.0,0.0,0.0,0.0,0.0,0.7111379256,6.0,-0.099530528,0.2147622029,0.3637220121,0.2815910049,-90.32942329,0.1108613492,8.7141621576,-0.008831188,0.0165979528,0.0221316525,-0.026604078,0.2157471621,0.0054729508,0.0,-0.015318955,-1.0,-0.033900741,6.0,4.1451168876,0.0244840853,0.0,0.0204081628,0.0105226798,0.0387361787,1.1380444618,0.5445466866,3.9183673e-06,17.181829134,0.1918093976,0.036790845,0.2370668187,0.0526846414,-0.094119658,0.0464490574,-0.0895522388059701,0.0892857142857141,0.0892857142857141,-0.0161290322580645,-0.0317460317460317,-0.1159420289855072,-0.1408450704225352,-0.2560975609756097,-0.0615384615384615,0.196078431372549,0.196078431372549,0.150943396226415,0.150943396226415,0.3863636363636364,0.2448979591836735,0.196078431372549,0.1730769230769231,0.2199999999999999,0.196078431372549,0.1090909090909091,0.5249999999999999,0.5641025641025641,0.5641025641025641,0.4878048780487805,0.4523809523809523,0.4523809523809523,0.4523809523809523,0.4523809523809523,0.4186046511627908,0.3555555555555556,0.4523809523809523,0.5249999999999999,0.605263157894737,0.5249999999999999,0.4186046511627908,0.3555555555555556,0.4186046511627908,0.326086956521739,0.5249999999999999,0.6486486486486487,0.5249999999999999,0.5249999999999999,0.2448979591836735,0.6486486486486487,0.5249999999999999,0.5641025641025641,0.5249999999999999,0.4878048780487805
60097,0.240841812,0.0531197967,15.275487283,0.0089124721,0.1302544593,0.317982647,0.2249219399,0.2618072992,0.7946068639,0.0053441716,0.2804401176,-0.085575086,-0.535809121,0.0815818683,0.0855750864,20.0,0.0166560012,0.0658591976,0.0472170022,0.0347352541,0.2086518548,0.2519542995,0.4332696254,0.0,1.9248345637,-0.135100567,1.4394530361,7.6671149966,4.0798235399,0.582074873,0.0,0.0,1.0,0.0,0.0,1.2050392286,4.0,-0.114096251,-0.220421682,0.1373411437,0.0732703392,3949.7037836,0.0626025367,15.976836879,0.006062097,0.0432540076,0.0655664631,0.0126739504,0.1188038503,-0.030098972,1.0,0.0001205742,0.5306504021,0.0363373007,7.0,15.219908187,0.6623910883,0.0,0.0299500823,0.0166723744,0.0242719599,0.4978857487,1.5838910392,5.538161e-10,2.93874e-08,1.0145419221,1.0292953117,0.1067836578,0.0433508258,0.1301358033,0.2303635686,-0.0118203309692671,-0.470886075949367,-0.4137447405329593,-0.3478939157566303,-0.364741641337386,-0.3056478405315614,-0.346875,-0.3448275862068966,-0.3779761904761904,-0.3637747336377473,-0.3236245954692557,-0.2951096121416526,-0.2287822878228782,-0.1867704280155642,-0.139917695473251,-0.2259259259259259,-0.2468468468468468,-0.2007648183556405,-0.3079470198675497,-0.3301282051282052,-0.4194444444444444,-0.4514435695538058,-0.4592496765847348,-0.4599483204134367,-0.461340206185567,-0.3761194029850746,-0.3365079365079365,-0.3608562691131498,-0.3301282051282052,-0.2022900763358778,-0.2986577181208053,-0.3704819277108434,-0.3959537572254336,-0.4441489361702128,-0.3067993366500829,-0.3365079365079365,-0.2588652482269503,-0.2186915887850467,-0.5897939156035329,-0.5376106194690266,-0.5604626708727656,-0.5303370786516854,-0.5609243697478992,-0.5162037037037037,-0.4336043360433604,-0.3942028985507246,-0.4037089871611983,-0.3779761904761904
22891,0.9160429406,0.0594624774,-1.557388046,0.0257941376,0.4785563025,1.8868545846,0.0772151224,0.0120097536,0.4386025376,0.0011670828,-0.038661769,-0.025480649,-0.59406272,0.0947869185,0.025480649,20.0,0.0013233165,0.0066666667,-0.000699346,-0.037298733,0.1351478376,0.0406657976,0.6158264217,0.0,3.4592541512,-0.253874992,2.2995088366,14.131589769,4.3286968954,0.2531917137,0.0,0.0,1.0,0.0,0.0,0.658390459,5.0,-0.030120058,0.0482708902,0.1726091534,-0.037086246,-1271.883028,0.1249071083,14.361932546,0.0019668023,0.0135881232,0.0196502752,0.0150978107,0.0191415759,-0.010148773,2.0,0.0006593407,-0.709822424,0.0004087482,5.0,13.502787562,0.5701154417,0.0,0.0364145674,0.0179235156,0.0252768336,0.5025053278,1.3212445083,3.8365777e-09,3.6168091e-08,1.0757698181,1.1572807015,-0.369161415,0.0504787685,-0.001265549,-0.119418072,0.0963855421686747,0.2133333333333333,0.3946360153256705,0.4163424124513619,0.3,0.1973684210526316,0.1895424836601307,0.1856677524429968,0.1518987341772151,0.2551724137931035,0.2638888888888888,0.2727272727272727,0.3284671532846714,0.3893129770992367,0.4559999999999999,0.3431734317343173,0.3735849056603773,0.3140794223826715,0.2551724137931035,0.3,0.3046594982078854,0.2551724137931035,0.3236363636363637,0.4918032786885247,0.4857142857142857,0.4274509803921569,0.3333333333333332,0.3431734317343173,0.3582089552238805,0.3787878787878789,0.2380952380952381,0.1165644171779141,0.242320819112628,0.1856677524429968,0.2508591065292096,0.1779935275080906,0.1269349845201237,0.103030303030303,0.1741935483870966,0.1518987341772151,0.1704180064308682,0.1518987341772151,0.1666666666666667,0.2682926829268293,0.3236363636363637,0.5166666666666666,0.6322869955156951,0.7584541062801933
53050,1.1345902247,-0.270705333,-2.504809095,0.0127627383,1.6059215308,5.6953378328,0.0092757197,0.2664454833,0.7381280761,0.0012810278,1.0966774861,-0.204823708,-1.855426968,0.231568642,0.2048237082,11.0,-0.025814678,0.0761268061,0.0938793093,-0.149155674,0.1408108764,-0.18842099,0.6498525501,0.0,5.792599511,2.6345614394,3.8277065077,8.4855594551,43.746148938,-0.054154253,0.0,0.0,1.0,0.0,0.0,1.1132181176,4.0,0.0042456016,0.4864041227,-0.14495232,0.1878520069,-293.9304719,0.074857191,10.761929338,0.0397033476,-0.02375587,-0.079559836,-0.836031361,0.0290551657,0.0534580362,1.0,0.3837779241,0.4110913116,0.0054945052,3.0,9.5841212958,0.4209947278,0.0,0.1428571492,0.0617124581,0.0913157744,0.5010326442,1.0083767258,7.4953917e-07,5.2634815e-08,2.3539943459,5.5412893806,-0.09276599,0.1129914124,0.0749999945,-0.222109887,0.1111111111111111,-0.2857142857142857,-0.3333333333333333,-0.375,-0.375,-0.4444444444444444,-0.5652173913043479,-0.6428571428571428,-0.6,-0.6153846153846154,-0.7872340425531915,-0.863013698630137,-0.84375,-0.8412698412698413,-0.8717948717948718,-0.8850574712643678,-0.9074074074074074,-0.912280701754386,-0.9285714285714286,-0.900990099009901,-0.9206349206349208,-0.92,-0.9236641221374046,-0.8924731182795699,-0.8947368421052632,-0.8979591836734694,-0.9173553719008264,-0.90990990990991,-0.9065420560747663,-0.8888888888888888,-0.8823529411764706,-0.8837209302325582,-0.8924731182795699,-0.8809523809523809,-0.8913043478260869,-0.903846153846154,-0.9166666666666666,-0.912280701754386,-0.935064935064935,-0.9537037037037036,-0.9603174603174603,-0.9528301886792452,-0.9545454545454546,-0.9418604651162792,-0.9382716049382716,-0.9504950495049505,-0.935064935064935,-0.927536231884058
60548,0.6173127079,0.0532352104,2.352934992,0.0165395052,0.2480925777,0.8713696596,0.0940480105,0.1451080264,0.3974308743,-0.000958773,0.5075183138,-0.046497671,-0.707985697,0.0909249779,0.0464976712,20.0,0.0253362731,0.0,0.0751865964,0.0653643634,0.0862964128,0.0442202426,0.5331165775,0.0,3.0636756305,-0.153556611,1.7583948725,9.3105084746,5.3918335296,0.3704576905,0.0,0.0,1.0,0.0,0.0,0.4998747809,5.0,-0.088315896,0.2693033578,0.6310306363,0.0349551145,-513.2445563,0.0330202494,11.073204648,0.0050198601,0.022230354,0.0320042145,0.0261392751,0.1211074207,-0.006889091,6.0,0.0051605436,0.2348860258,-0.060449483,5.0,8.60043079,0.1896551724,0.0,0.0469798669,0.0175227724,0.0200613353,1.1705041135,1.4414886167,3.9743416e-07,5.0303267e-08,0.6828133055,0.4662340102,0.3536133371,0.0413168505,0.136843835,0.3056552178,0.0075187969924812,0.072,0.2293577981651375,0.0387596899224806,0.1551724137931034,0.2523364485981307,0.2072072072072073,0.1355932203389831,0.1074380165289257,0.2293577981651375,0.2884615384615385,0.2884615384615385,0.3535353535353536,0.5227272727272727,0.4255319148936169,0.5056179775280898,0.3267326732673268,0.6962025316455696,0.5402298850574712,0.4255319148936169,0.4888888888888889,0.2523364485981307,0.5402298850574712,0.5764705882352941,0.5764705882352941,0.5402298850574712,0.5056179775280898,0.3814432989690721,0.3958333333333332,0.3137254901960784,0.1652173913043477,0.0634920634920634,0.1652173913043477,0.2407407407407407,0.2407407407407407,0.1166666666666667,0.089430894308943,0.089430894308943,0.0075187969924812,0.0307692307692306,-0.0758620689655172,0.089430894308943,-0.021897810218978,0.0151515151515151,0.0387596899224806,0.1652173913043477,0.1551724137931034,0.089430894308943
53189,0.2962002229,0.057594259,7.6039709898,0.0032344602,0.1448450584,0.5924141745,0.2530931532,0.241258336,0.5515613288,0.0091647028,0.1811871655,0.0281341475,0.1945080092,0.0463917143,0.0281341475,20.0,0.0634397443,0.1904761905,0.2541357142,0.058810353,0.1854955215,0.272914995,0.5867976592,0.0,2.5417135972,0.2009149896,1.8183985122,8.0549167476,5.833847069,0.6151887819,0.0,0.0,0.0,0.0,0.0,0.8375182895,7.0,-1.541445921,-0.213874681,-0.265467767,-0.017553247,-436.6353707,0.0650286707,10.141716741,0.0046729962,0.03662287,0.0526158603,0.0331434414,0.1312127467,0.0275409404,1.0,-0.000352632,2.587182971,-0.024845679,6.0,7.3790081276,0.1279222485,0.0,0.0714285746,0.0279384461,0.0320889028,1.1779781456,1.7892307563,7.2705563e-07,9.5454546238,0.8748629118,0.7653851144,-0.157964781,0.0431102186,0.0430971624,0.3121776728,0.0625,0.1971830985915492,0.25,0.2878787878787878,0.2686567164179105,0.2142857142857142,0.25,0.25,0.25,0.3709677419354837,0.3709677419354837,0.3492063492063493,0.3076923076923077,0.3934426229508196,0.4912280701754385,0.328125,0.4406779661016948,0.4655172413793103,0.4166666666666667,0.5454545454545454,0.5454545454545454,-0.0058479532163743,0.1038961038961039,0.2142857142857142,0.2878787878787878,0.6037735849056605,0.5178571428571428,0.4912280701754385,0.5178571428571428,0.5178571428571428,0.3934426229508196,0.7,0.931818181818182,1.3611111111111112,1.0731707317073171,0.8085106382978724,1.0731707317073171,1.0238095238095235,1.125,1.65625,1.7419354838709675,1.4285714285714284,1.3611111111111112,1.5,1.7419354838709675,1.8333333333333333,1.65625,1.7419354838709675
55191,0.6708641361,0.0224048427,-14.029143,0.0231444442,1.4841296801,0.8500591614,0.0219752812,0.0632437113,0.1248195813,0.1306966774,0.014499188,-0.06173907,-5.761717039,0.1514952063,0.0617390701,20.0,0.0007373154,0.0265486726,0.0553534758,-0.069561616,0.0709942202,0.189702746,0.5318135266,0.0,0.8701569668,-0.050367914,0.7715921443,43.642772078,7.0803968195,0.1079887832,0.0,0.0,1.0,0.0,0.0,0.3314727269,5.0,-0.196032469,0.093125686,0.7186623759,0.103400157,673.34035849,0.0490155113,12.928637842,-0.001969363,0.006439055,0.0200045841,-0.042460678,0.0059456415,0.0037808776,4.0,0.0005633803,0.1070364428,-0.023017293,3.0,10.96868524,0.1356827941,0.0,0.0272108838,0.0139699915,0.0153993374,0.8714729878,0.5329312162,8.1394409e-08,1.610863e-07,0.8262087523,0.6826209023,-0.365942474,0.0414602799,0.2803218229,0.0953332566,0.0070921985815601,-0.0955414012738853,-0.0596026490066224,-0.1234567901234567,-0.1069182389937106,-0.0897435897435897,-0.0069930069930069,-0.0657894736842105,-0.1647058823529411,-0.1839080459770115,-0.144578313253012,-0.2755102040816326,-0.3456221198156681,-0.3425925925925925,-0.3073170731707317,-0.29,-0.2526315789473684,-0.1547619047619047,-0.1647058823529411,-0.0206896551724138,0.0518518518518518,0.0923076923076922,0.0070921985815601,-0.0469798657718121,-0.0069930069930069,-0.0596026490066224,0.0289855072463767,0.2136752136752135,0.0289855072463767,0.0923076923076922,0.1269841269841269,0.2033898305084744,0.2033898305084744,0.1269841269841269,0.1359999999999999,-0.0533333333333333,-0.0657894736842105,-0.0955414012738853,-0.0405405405405405,-0.0469798657718121,-0.0138888888888888,-0.0718954248366012,0.0676691729323308,0.0518518518518518,0.0597014925373133,-0.0340136054421769,-0.1791907514450866,-0.2067039106145251
48063,0.8270550313,0.1264880161,-5.796916106,0.0,1.2766247168,0.4153998362,0.0398774339,0.2066239707,0.1990118939,-0.573956317,-0.077176253,0.0568860289,0.8654331371,0.0170210955,0.0568860289,18.0,0.0041572686,0.1764705882,0.1629042826,-0.054088949,0.0741542458,1.2979427761,0.2265803787,0.0,5.0128642688,1.2608472368,4.37752691,2.8535515931,2.4947610529,0.114283886,0.0,0.0,1.0,0.0,0.0,0.8588318751,4.0,-0.050182659,0.4346806527,-1.188348131,-0.042850494,-646.5574383,0.125989367,10.791383954,0.0066960992,0.0076674301,0.019330376,0.0168311891,0.0422923572,0.0137436386,0.0,-0.008703659,0.0469762419,0.0010752715,2.0,9.9279850241,0.3322702387,0.0,0.0350877196,0.016153642,0.016808192,1.1192417588,1.1063588922,1.7602165e-07,6.6795601e-08,0.8202501327,0.6728102802,0.5669551649,0.0701681532,0.1702504442,0.0420947108,-0.0606060606060605,-0.0606060606060605,-0.1948051948051947,-0.1621621621621621,-0.0746268656716417,0.0163934426229508,0.0163934426229508,-0.03125,-0.0606060606060605,-0.088235294117647,-0.1621621621621621,1.8181818181818183,2.647058823529412,2.875,3.428571428571429,3.428571428571429,3.1333333333333337,3.428571428571429,2.875,2.875,2.647058823529412,3.1333333333333337,3.428571428571429,5.2,5.2,4.166666666666667,5.2,3.769230769230769,3.428571428571429,3.1333333333333337,2.875,3.428571428571429,2.875,4.636363636363637,4.636363636363637,5.888888888888889,5.2,5.2,7.2666666666666675,7.857142857142858,10.272727272727272,12.77777777777778,14.5,12.052631578947368,15.533333333333337,21.545454545454547,18.07692307692308,14.5
