firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
56223,0.4171151766,0.0542157786,6.3269958352,0.0130252719,0.2589730523,0.6695602691,0.144243895,0.0469365479,0.2677613782,0.5172538342,-0.064748201,-0.08504324,-1.036743923,0.1104236577,0.0850432404,18.0,0.0037096288,-0.08,0.2835321074,-0.134284706,0.3966346585,0.1017795816,0.0390584215,0.1307743436,0.5761040798,0.0,1.8243654822,0.0260573096,1.1736040609,0.0990626265,9.577816747,19.333628319,0.3887903918,0.0,0.0,1.0,0.0,0.0,0.4466600199,8.0,-0.154338293,-0.137298399,-0.216755743,-0.866643604,0.5312301748,0.2501623204,2790.7943854,0.1457241301,15.031047959,0.008495088,0.018686065,0.0310775047,0.0378499076,0.1033998187,0.0277362762,0.0,0.000251046,0.1838757124,-0.008890078,6.0,14.973266843,0.9069628327,0.0,0.05078125,0.0263328811,0.0288507137,0.4054722812,2.2186357329,1.2866039e-09,1.9013905e-08,1.1191899685,1.2525861856,-0.154039268,0.0424214983,-0.693557829,0.4203170033,0.0257510729613734,0.1039260969976905,0.2193877551020409,0.3351955307262571,0.3095890410958903,0.2918918918918918,-0.0807692307692308,-0.132486388384755,-0.0323886639676113,0.0839002267573696,0.0669642857142858,0.3464788732394366,0.5827814569536425,0.3976608187134502,0.3855072463768116,0.3314763231197772,0.4268656716417911,0.4617737003058104,0.3735632183908046,0.5469255663430421,0.959016393442623,0.8968253968253967,0.983402489626556,1.182648401826484,1.4387755102040818,1.9325153374233128,1.320388349514563,0.959016393442623,0.6771929824561405,0.5570032573289903,0.3389355742296918,0.4662576687116564,0.3657142857142856,0.4984326018808778,0.5419354838709678,0.3815028901734103,0.4268656716417911,0.479876160990712,0.4573170731707316,0.4268656716417911,0.5672131147540984,0.7969924812030076,0.7638376383763839,0.7256317689530687,0.943089430894309,0.9510204081632654,0.904382470119522,1.1150442477876106
43721,0.4392679475,0.0668239345,9.9412185187,0.0299594205,0.1649920609,0.8321752693,0.1421124826,-0.038033325,0.4747930968,0.9831672268,-0.184135392,-0.009149979,-0.08437495,0.0724622006,0.0091499794,18.0,-0.030080873,-0.130213248,0.051440555,0.131679508,-0.01865087,0.1555831272,-0.03255488,0.0313367721,0.5186909122,0.0,2.8655599085,0.0707981327,1.544732555,0.0263374443,20.266186205,7.0207604006,0.5345625753,0.0,0.0,0.0,0.0,1.0,0.6956773481,7.0,-0.005218133,-0.054072109,-0.338789116,0.1944619413,-0.778279222,-0.065462704,-3028.533042,0.089725271,14.595349064,-0.006715127,0.0138960088,0.0195796779,-0.008362776,0.06795461,-0.095690693,0.0,0.0003669725,-0.093607264,-0.017521926,5.0,14.378164868,0.5765258216,0.0,0.0666666701,0.0182931254,0.0167946891,0.6807705528,1.3837838013,3.0609942e-09,4.4343128e-08,0.8991547645,0.8084792905,0.1699498295,0.0309213555,0.2628884347,0.1749219914,0.0046082949308756,0.0634146341463415,-0.0683760683760683,-0.564870259481038,-0.5831739961759081,-0.6057866184448463,-0.5871212121212122,-0.5985267034990792,-0.5925233644859813,-0.5725490196078431,-0.5448851774530271,-0.5176991150442478,-0.4821852731591449,-0.4784688995215311,-0.4043715846994535,-0.4171122994652406,-0.4108108108108108,-0.4092140921409214,-0.5079006772009029,-0.4976958525345621,-0.4894613583138173,-0.4858490566037735,-0.4965357967667436,-0.4232804232804232,-0.4232804232804232,-0.3492537313432836,-0.3123028391167192,-0.3079365079365079,-0.3681159420289854,-0.3413897280966768,-0.3166144200626959,-0.2377622377622378,-0.2635135135135135,-0.2158273381294964,-0.1865671641791044,-0.2733333333333333,-0.2585034013605441,-0.2072727272727272,-0.3208722741433022,-0.3944444444444445,-0.3473053892215568,-0.3453453453453453,-0.3735632183908046,-0.3511904761904761,-0.2635135135135135,-0.245674740484429,-0.2482758620689655,-0.2323943661971831
22373,0.5337444458,0.0542849137,4.5273797595,0.0262646687,0.7077681991,1.4462417387,0.0882379138,0.7578985105,0.3904500879,0.7194004996,1.3417682314,-0.043825714,-0.790470428,0.0971955326,0.0438257136,18.0,0.1267807498,0.2229660144,0.4005684077,-0.463184613,0.067018027,0.0956397517,0.7130123046,0.3215923878,0.5333515766,0.0,1.9377575335,-0.057603508,0.9491778676,-0.272113488,58.827054108,7.0916492189,0.2350762347,0.0,0.0,0.0,0.0,0.0,0.6313109954,4.0,-0.001952171,0.2451736555,0.2776428412,-0.027861074,0.1696751143,-0.032323551,46.614682033,0.0414011004,13.415486993,0.0210588399,0.0086125962,0.020342373,0.1193923226,0.0196962022,-0.416240373,1.0,-0.001732938,2.072290998,0.048296643,5.0,12.954667541,0.6704718417,0.0,0.0137741044,0.0088940012,0.0179334854,0.9078055179,4.1943533797,4.3703622e-09,2.8019447e-08,1.2107291194,1.4658650007,-0.228948276,0.038334239,-0.268896363,0.3503388557,0.0337423312883435,0.1783216783216783,0.1541095890410959,-0.2199074074074074,-0.2673913043478261,-0.2323462414578587,-0.1511335012594458,-0.1403061224489795,-0.0940860215053763,-0.1358974358974358,-0.0767123287671233,0.059748427672956,0.080128205128205,0.0498442367601246,-0.1314432989690721,-0.1658415841584158,-0.1037234042553191,-0.0426136363636363,-0.0586592178770949,-0.0288184438040345,0.0150602409638553,-0.0203488372093023,0.1742160278745643,0.080128205128205,0.1783216783216783,0.3699186991869918,0.2621722846441947,0.2527881040892192,0.0977198697068404,0.0698412698412698,-0.0426136363636363,0.059748427672956,0.053125,0.2122302158273381,0.2210144927536232,0.1013071895424837,0.2078853046594981,0.306201550387597,0.4041666666666665,0.4780701754385965,0.5601851851851851,0.6201923076923077,0.6519607843137254,0.6280193236714975,0.4716157205240174,0.446351931330472,0.4159663865546219,0.5601851851851851
62906,0.8082183899,0.0742911085,-0.681959037,0.0,0.3777118151,1.7709854695,0.0824590405,0.0400825272,0.6796238432,-0.014943074,-0.058950945,0.032098494,0.5025240936,0.0369580365,0.032098494,14.0,-0.017852039,0.0129032258,0.0352772352,-0.191764051,0.0172836613,0.1165144139,0.0119305695,0.0938812238,0.5826299592,0.0,3.1397170989,0.0786811371,2.1282069061,0.149740464,12.263959391,5.1938806119,0.2839263052,0.0,0.0,1.0,0.0,0.0,1.0431682894,6.0,-0.005618915,-0.06226749,-0.083194427,0.5003255605,-0.208297285,0.0883422521,-192.3376819,0.0689350084,10.857314888,0.0019734777,0.0251026254,0.037217041,0.0357476949,0.1217657544,0.02673657,2.0,0.0021238938,1.7140486726,0.027831791,4.0,10.432776672,0.6519784894,0.0,0.030927835,0.0285885883,0.0231854516,0.9569915889,1.6945878597,2.79463e-07,4.541776e-08,1.4321115814,2.0509435817,-0.281538076,0.0530275621,-0.511936602,0.1095942304,-0.017391304347826,0.0462962962962962,0.2840909090909091,0.2555555555555555,0.2840909090909091,0.107843137254902,0.036697247706422,0.0,-0.08130081300813,-0.2466666666666667,-0.204225352112676,-0.1240310077519379,-0.0087719298245614,0.0462962962962962,0.0865384615384614,0.4303797468354431,0.3614457831325302,0.661764705882353,0.527027027027027,0.4868421052631579,0.8225806451612903,0.7936507936507937,1.0925925925925926,1.8974358974358971,1.690476190476191,1.8974358974358971,2.138888888888889,1.4565217391304346,1.2599999999999998,0.8225806451612903,0.765625,0.591549295774648,0.3614457831325302,0.4675324675324674,0.4868421052631579,0.3294117647058823,0.2417582417582418,0.1530612244897959,0.3139534883720929,0.2417582417582418,0.4868421052631579,0.4303797468354431,0.3294117647058823,0.2555555555555555,0.1894736842105262,0.2282608695652173,0.3139534883720929,0.107843137254902
59774,0.3109291068,0.0561238495,8.5694001649,0.0,0.3060296028,0.93859345,0.1990583283,0.0658706404,0.5526053233,0.0405613226,-0.089713515,-0.089558904,-0.954082762,0.1096706468,0.0895589045,18.0,0.0024095635,-0.002111932,0.1155904256,0.1717957668,0.0195411359,0.1135965765,0.0501646766,0.281440344,0.5852403249,0.0,2.1136044881,0.079482427,1.5016513595,0.143747981,16.631602113,6.3929281394,0.2764235503,0.0,0.0,1.0,0.0,0.0,1.263909505,7.0,-0.101248922,-0.150569888,-0.234611765,0.1218147315,-0.17445038,0.1460051612,-1479.399823,0.0874790363,11.991606957,0.0033471726,0.0226520718,0.0471160644,0.0008321084,0.0914718227,-0.045782512,1.0,0.0,0.5170648464,-0.035515497,7.0,10.75000207,0.2568086273,0.0,0.0291666668,0.0117175802,0.00654097,1.2662295343,2.409275516,8.5846781e-08,6.1312085e-08,0.7701565875,0.5931411693,-0.070391374,0.0277783451,-0.125484699,0.4545365685,-0.0165289256198346,0.0625,0.0867579908675799,0.0438596491228069,0.0258620689655173,0.0438596491228069,0.096774193548387,-0.0083333333333333,-0.0739299610894941,-0.0629921259842519,0.0438596491228069,0.2081218274111675,0.4512195121951219,0.3370786516853932,0.367816091954023,-0.274390243902439,-0.3101449275362319,-0.2371794871794872,-0.2119205298013244,-0.0703125,-0.0775193798449612,-0.0881226053639846,0.0818181818181817,0.1782178217821781,0.2659574468085106,0.3757225433526012,0.2460732984293194,0.1497584541062802,-0.0041841004184099,0.0258620689655173,0.1018518518518518,0.1279620853080569,0.1018518518518518,0.0127659574468084,-0.0165289256198346,-0.0517928286852589,0.0214592274678111,-0.0285714285714285,-0.1649122807017543,-0.1821305841924398,-0.1560283687943262,0.0393013100436681,-0.0041841004184099,0.1959798994974875,0.5454545454545454,0.6301369863013699,0.859375,0.9508196721311476
33849,0.6599322374,0.0605784917,-0.240236897,0.0,2.7115384615,3.3769607228,0.0958356646,0.0253585687,0.2375794766,-0.031595577,0.0032383871,-0.04503559,-2.555670637,0.215397164,0.0450355904,18.0,0.0182332542,0.1404494382,0.1081439998,0.0531204783,0.0637039353,0.1534749331,0.0435550052,0.0715704753,0.6702969933,0.0,3.8331118174,-0.145107201,3.5085813349,-0.170880633,2.39666919,8.5710645752,0.0802377931,0.0,0.0,1.0,1.0,1.0,1.0020885334,7.0,-0.059211404,0.0356914103,0.0289186817,58.65934103,1.7954169602,0.1532908623,-604.7455934,0.0688191184,10.247006332,0.0023842969,0.0042272055,0.0223951867,0.06315096,0.4048056817,0.0026676677,0.0,-0.001882294,0.1395348837,0.0297915135,2.0,7.7917294094,0.1408374116,0.0,0.0386740342,0.0109517423,0.0117411052,1.1963685165,1.2073824992,7.9305584e-07,9.0000001577,0.9071184886,0.8228639524,-0.695126493,0.0422431428,-0.453520953,0.500402375,0.0947368421052632,0.1555555555555554,0.2307692307692308,0.3774834437086092,0.3774834437086092,0.4545454545454546,0.4246575342465752,0.3333333333333332,0.1818181818181818,0.3959731543624161,0.5757575757575757,0.5407407407407407,0.5522388059701493,0.5639097744360901,0.4751773049645389,0.4545454545454546,0.5182481751824817,0.7627118644067796,0.6377952755905512,0.5407407407407407,0.5294117647058822,0.6000000000000001,0.5757575757575757,0.7049180327868851,0.7049180327868851,0.7627118644067796,0.6124031007751938,0.368421052631579,0.1243243243243243,0.0890052356020942,0.0612244897959184,0.1751412429378531,0.1555555555555554,0.1685393258426966,0.2919254658385093,-0.0095238095238094,0.0048309178743961,-0.037037037037037,-0.0325581395348837,-0.1186440677966101,-0.087719298245614,-0.063063063063063,0.1005291005291004,0.3506493506493506,0.5757575757575757,0.6124031007751938,0.4444444444444444,0.980952380952381
34147,1.0940541743,0.1026582295,-3.779636762,0.0,1.7066492104,3.2109940229,0.0832108832,-0.083914342,0.4258216922,-0.016048927,-0.172774066,-0.053235483,-1.51887972,0.2585837323,0.0532354827,18.0,-0.038779925,-0.094879518,-0.018030136,0.0373947229,-0.012085507,0.2628421891,-0.078383681,0.100490618,0.5124926703,0.0,1.4736522466,-0.109380793,0.9515997007,-0.094532533,10.037126197,5.5630207252,0.1652676451,0.0,0.0,1.0,1.0,1.0,1.226045791,5.0,-0.075413516,-0.199637546,0.4630406186,58.291973037,-0.487254824,0.1964774305,-519.7580934,0.0688191184,12.21041819,-0.001713185,0.0011426826,0.0029251887,-0.101478904,0.0937556361,0.1348493435,0.0,-0.000225641,-0.380981082,0.0232103653,3.0,12.027455718,0.9513991567,0.0,0.0724637657,0.0269609514,0.0369430653,0.7675473216,3.0855904747,4.7040114e-08,3.582527e-08,1.2446452433,1.5491417817,0.1056601677,0.0584637866,0.3717948706,0.500402375,0.1818181818181818,0.0833333333333332,0.0,0.0540540540540539,0.0,-0.048780487804878,-0.048780487804878,-0.1875,-0.2352941176470588,-0.3275862068965517,-0.2909090909090909,-0.25,-0.2040816326530612,-0.25,-0.2777777777777778,-0.2040816326530612,-0.1521739130434782,-0.1136363636363636,-0.2909090909090909,-0.2909090909090909,-0.2777777777777778,-0.2777777777777778,-0.3157894736842105,-0.1702127659574468,-0.1702127659574468,0.1142857142857143,0.0833333333333332,0.1142857142857143,-0.048780487804878,-0.0930232558139535,-0.0714285714285714,0.3928571428571428,0.1818181818181818,0.0833333333333332,0.1818181818181818,0.0263157894736842,-0.1136363636363636,-0.2040816326530612,-0.2641509433962264,-0.3035714285714286,-0.35,-0.3809523809523809,-0.4,-0.3709677419354839,-0.360655737704918,-0.3709677419354839,-0.4264705882352941,-0.4264705882352941
50404,0.302263377,0.0584375862,17.997306034,0.0045099615,0.626404865,1.0134939008,0.1308490366,0.0955399592,0.2378311071,0.0154440154,0.1111489362,-0.120678479,-1.834154351,0.1656211392,0.1206784788,18.0,0.0,0.1115339053,0.1128437467,0.0205836848,0.0308688281,0.1367396594,0.0715417704,0.0649087221,0.4950955776,0.0,0.8851461039,0.1580409778,0.8851461039,0.1580409778,45.525862069,5.9875283447,0.2341369024,0.0,0.0,1.0,1.0,0.0,0.6189993239,7.0,-38.31018686,-0.043895163,0.1782632351,-0.32931313,-0.242591659,0.0674233583,7368.7619578,0.0544796062,16.513293295,0.0016979851,0.01694018,0.0534759358,0.0306101642,0.023971895,-0.001521622,3.0,0.0,0.2265573505,-0.033000642,6.0,16.116349903,0.8355819921,0.0,0.0266666673,0.0153522123,0.0264005937,0.3435375919,1.8718451974,1.916778e-10,1.9842701e-08,0.9954611339,0.9909428691,-0.081658734,0.041552006,0.2063728456,0.3271178066,0.060200668896321,0.0893470790378005,0.1281138790035587,0.1872659176029962,0.174074074074074,0.2334630350194553,0.2334630350194553,0.1872659176029962,0.2007575757575757,0.1321428571428571,0.2629482071713147,0.3099173553719008,0.427927927927928,0.5167464114832536,0.3964757709251101,0.3722943722943723,0.3432203389830508,0.4088888888888888,0.2579365079365079,0.4409090909090909,0.5463414634146342,0.4675925925925925,0.6256410256410256,0.9937106918238994,0.9937106918238994,0.3208333333333333,0.2579365079365079,0.1654411764705883,0.063758389261745,-0.053731343283582,-0.0703812316715543,0.1321428571428571,0.0782312925170067,0.1527272727272728,0.2192307692307693,-0.0994318181818182,-0.1095505617977528,-0.0864553314121037,-0.1194444444444444,0.0258899676375403,-0.0155279503105589,0.0968858131487888,0.0160256410256409,0.174074074074074,0.3842794759825327,0.6256410256410256,0.5771144278606966,0.7513812154696133
23835,0.6060201437,0.0706389759,-4.59730647,0.0569649189,1.4722467865,0.7040411839,0.0848419252,0.062528375,0.1172694547,0.0,0.0814239883,-0.037390824,-1.085352407,0.1473071584,0.0373908237,18.0,0.0019343104,0.0073905628,-0.040230214,-0.422955032,-0.001835753,0.0635063356,0.0657234461,0.0230845738,0.4216035871,0.0,1.2242829343,0.0872557798,1.1215444059,0.0976399002,5.2744546515,7.2440974006,0.1058082104,0.0,0.0,0.0,0.0,0.0,0.3085787495,5.0,-0.041988074,-0.287851694,0.0064037586,-2.144024104,0.6892402633,0.1197602753,428.31681832,0.3480060138,13.285391677,-0.003055456,0.0147000156,0.047053678,0.0090008726,0.0652389923,0.003907432,2.0,0.0008379149,0.0317595349,-0.009456318,6.0,11.296175494,0.1457466421,0.0,0.0206611566,0.0074324994,0.0072668023,0.8102411484,0.6621817805,1.3761087e-08,1.182424e-07,0.0872118295,0.0076059032,0.7820806754,0.0200347431,0.1358213789,0.0507695081,0.0193236714975846,0.0242718446601941,0.0394088669950738,0.0549999999999999,0.0497512437810945,0.0989583333333332,0.1467391304347827,0.1047120418848168,0.0242718446601941,0.0603015075376884,0.1223404255319149,0.0710659898477157,0.0932642487046633,0.1164021164021165,0.1467391304347827,0.2126436781609195,0.294478527607362,0.2710843373493976,0.2267441860465116,0.2634730538922156,0.2787878787878788,0.2559523809523809,0.3024691358024691,0.2865853658536585,0.3024691358024691,0.3270440251572326,0.388157894736842,0.4066666666666667,0.3354430379746835,0.3187500000000001,0.294478527607362,0.31055900621118,0.2267441860465116,0.2865853658536585,0.2865853658536585,0.1657458563535911,0.1988636363636364,0.3024691358024691,0.2710843373493976,0.2710843373493976,0.2559523809523809,0.2634730538922156,0.2865853658536585,0.435374149659864,0.4256756756756756,0.4256756756756756,0.3790849673202614,0.388157894736842
34067,1.8549803462,-0.030526052,-8.479737705,0.0,10.472526553,9.2105043071,0.041852978,-0.027993779,0.1363608087,0.0024207493,-0.027870507,-0.01192429,-5.178082192,0.1275403529,0.0119242902,18.0,-0.022429022,-0.001794454,-0.023020625,-0.27614941,-0.118045205,0.0669000637,0.0240124417,-0.034182452,0.47681984,0.0,1.8417112299,0.1269318121,0.9450980392,0.2181182668,14.443278689,7.0960051546,0.0384993898,0.0,0.0,1.0,0.0,1.0,0.5173089484,4.0,0.8241642055,-0.021961901,2.6692281442,-3.764511509,1.7845567216,-0.418099201,191.89918164,0.071579382,12.574673196,-0.00118196,-0.003294946,-0.022241417,0.1701931923,0.0488,0.0183936982,0.0,-0.084051183,-0.184517099,-0.003150871,5.0,11.153220936,0.3035878565,0.0,0.0557939932,0.0228936119,0.0248787237,0.8105970354,1.0740896937,5.4671967e-08,5.574359e-08,1.8662364506,3.4828384897,0.2073075261,0.0582898405,0.0168372373,0.0580525634,0.0091743119266054,0.1111111111111111,0.0679611650485436,0.1111111111111111,-0.055793991416309,-0.1439688715953307,-0.1911764705882352,-0.2361111111111111,-0.3373493975903614,-0.3333333333333333,-0.2592592592592593,-0.0638297872340425,-0.1304347826086956,-0.2307692307692307,-0.2142857142857143,-0.3292682926829268,-0.3567251461988304,-0.4086021505376344,-0.4148936170212766,-0.3641618497109826,-0.4117647058823529,-0.4270833333333333,-0.2715231788079471,-0.1164658634538152,-0.1666666666666666,-0.1472868217054264,-0.5,-0.4761904761904761,-0.5299145299145299,-0.2857142857142857,-0.3452380952380952,-0.3452380952380952,-0.3167701863354037,-0.2691029900332226,-0.2833876221498371,-0.4148936170212766,-0.3939393939393939,-0.3604651162790697,-0.3373493975903614,-0.327217125382263,-0.2833876221498371,-0.1093117408906882,-0.0134529147982063,-0.0134529147982063,0.0,-0.140625,-0.1760299625468164,0.1282051282051282
89755,1.4315433083,0.0572376141,-3.612884493,0.0,0.3538912532,2.8716141166,0.0088908402,-0.062654035,0.0855359848,0.1818540434,-0.311289917,-0.009523476,-0.306997743,0.0748094325,0.0095234761,9.0,0.0,-0.269175109,-0.065010096,-0.037204193,-0.411681009,0.2889963724,-0.014696905,0.0291986624,0.4536261337,0.0,3.4482880339,0.3289261743,3.4482880339,0.3289261743,13.297965696,5.3417721519,0.3928925948,0.0,0.0,1.0,0.0,0.0,0.1136363636,4.0,0.1924918437,-0.373649085,0.9307613702,-2.574606641,0.9901403883,0.0933139758,-75.16348426,0.0780483727,10.18414501,-0.011847966,0.0037208615,0.0045543659,-0.068693751,0.1209475106,0.0183529348,0.0,-0.008167743,-0.772421931,0.0,5.0,9.3715659655,0.5853977845,0.0,0.0645161271,0.0316225491,0.0456460551,2.0659076946,20.233024532,8.6002553e-06,11.000000018,0.8131877091,0.6612742503,0.1960639128,0.0529494666,-0.063771716,0.1602801915,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.0,-0.1142857142857143,-0.3404255319148936,-0.38,-0.4464285714285714,-0.5,-0.3404255319148936,-0.3608247422680413,-0.4038461538461538,-0.4464285714285714,-0.4259259259259259,-0.4259259259259259,-0.4833333333333333,-0.4205607476635514,-0.4959349593495935,-0.4745762711864406,-0.4363636363636364,-0.3861386138613861,-0.2530120481927711,-0.1621621621621621,-0.03125,0.0,0.0163934426229508,-0.1388888888888888,-0.2439024390243902,-0.2151898734177215,-0.2345679012345679,-0.2954545454545454,-0.2790697674418605,-0.2954545454545454,-0.2439024390243902,-0.3673469387755101,-0.3260869565217391,-0.2439024390243902,-0.2954545454545454,-0.3333333333333333,-0.4150943396226415,-0.3260869565217391,-0.3404255319148936,-0.2790697674418605,-0.2345679012345679,-0.1948051948051947,-0.2051282051282051,-0.2051282051282051
50623,0.7324497147,0.0423568141,-2.459415759,0.018537031,0.5141246833,1.3875885486,0.0630184749,0.0665280512,0.4951447721,0.0042754275,0.0869042414,-0.054017989,-1.540183113,0.107594064,0.0540179893,18.0,0.0055088359,0.0233236152,0.0199410889,-0.073137749,-0.125852419,0.1375036109,0.0579161966,0.0526759063,0.6219805185,0.0,1.9900427864,-0.036321126,1.5248930339,-0.01529722,17.356149617,2.4279661017,0.1772388385,0.0,0.0,1.0,0.0,0.0,0.8169286219,4.0,-0.517596854,-0.091945709,0.2154694078,4.658470901,-0.306004581,0.0932187848,-274.286776,0.0705656844,11.765792853,0.0035000795,0.0115727618,0.0196959714,0.0770041553,0.0926635476,-0.036551431,0.0,0.008898348,1.6946562341,0.0911065713,7.0,10.412223494,0.1770484483,0.0,0.0270270277,0.0196660251,0.0267071052,1.6217438387,1.2234281124,8.4783939e-07,2.0000001154,0.543700661,0.2956104088,-1.30993001,0.047735065,0.2309173673,0.090343385,-0.053763440860215,-0.1497584541062802,-0.1538461538461538,-0.053763440860215,-0.1330049261083743,-0.1926605504587155,-0.1775700934579439,-0.12,-0.1851851851851852,-0.1926605504587155,-0.1926605504587155,-0.2280701754385965,-0.1497584541062802,-0.0833333333333333,-0.0434782608695651,-0.0222222222222222,0.0232558139534884,0.1139240506329113,0.0602409638554217,0.1,0.1428571428571428,0.1733333333333333,0.5438596491228069,0.4426229508196722,0.5172413793103448,0.2753623188405796,0.1891891891891892,0.0864197530864196,0.0232558139534884,-0.0329670329670329,-0.1111111111111111,-0.0434782608695651,-0.0638297872340425,-0.0638297872340425,0.0,-0.0638297872340425,0.0232558139534884,0.0602409638554217,0.0731707317073171,0.0232558139534884,0.1,0.1,0.0602409638554217,0.0864197530864196,0.0476190476190476,0.0352941176470589,-0.0112359550561798,0.0864197530864196
50666,0.6088828412,0.072248113,0.0781068046,0.0213333398,0.3996585293,1.4459995061,0.0991083891,-0.019738116,0.6812555689,0.0,-0.153116216,0.0143006661,0.2018221977,0.0576668401,0.0143006661,18.0,-0.023466004,-0.042016807,-0.042118407,-0.088026053,-0.013263316,0.1801478136,-0.046120172,0.0931456811,0.5942833995,0.0,1.7175703411,0.1272885341,1.1647138292,0.1746923389,28.3393276,3.7345834836,0.2862831707,0.0,0.0,1.0,0.0,0.0,1.2312884973,5.0,21.451504347,-0.126065379,-8.051023104,1.0451832039,0.2469681078,-1.788250128,-1688.673296,0.0316258483,11.493946498,0.0049343133,0.0152636745,0.0260162602,0.0683393647,0.052278579,-0.001015266,0.0,8.30189e-05,-0.737042419,0.028846154,5.0,9.7168717888,0.1031390135,0.0,0.0224215239,0.0136531729,0.0263824016,1.4577131152,0.5813880675,1.078814e-06,14.000000485,0.1718975382,0.0295487636,0.9840786329,0.0340504717,0.0186253402,0.0509848768,0.0,0.0,0.0047393364928909,0.0495049504950495,0.0,0.0047393364928909,0.06,0.06,-0.0577777777777778,-0.0535714285714286,0.0,0.127659574468085,0.2045454545454545,0.1041666666666667,0.2470588235294117,0.1397849462365592,0.1041666666666667,0.0392156862745098,0.0816326530612245,0.06,0.0816326530612245,0.2045454545454545,0.3249999999999999,0.2619047619047618,0.452054794520548,0.5142857142857142,0.2325581395348837,0.2926829268292683,0.2183908045977012,0.2619047619047618,0.2470588235294117,0.2619047619047618,0.358974358974359,0.358974358974359,0.536231884057971,0.5588235294117647,0.4324324324324324,0.4324324324324324,0.4722222222222223,0.2619047619047618,0.1041666666666667,0.0291262135922329,-0.0619469026548672,-0.0185185185185184,0.0095238095238094,-0.0139534883720929,-0.0185185185185184,-0.045045045045045
50877,0.3808471373,0.0490570404,7.132672258,0.0,0.1543438816,0.1353500988,0.1165322209,0.1211516501,0.1875840899,0.0023553016,-0.0986952,-0.024857483,-0.256532263,0.0616417539,0.0248574832,15.0,0.0,-0.012448133,0.1922862067,-0.361185565,-0.019179369,0.0608264145,0.1066175224,0.2441376635,0.4621683348,0.0,4.9850275386,-0.202393782,4.9850275386,-0.202393782,1.6627107126,4.1903588287,0.4011089654,0.0,0.0,1.0,0.0,0.0,0.2624122853,5.0,-0.096071415,-0.024957049,-185.5206792,1.0697266103,-0.627645715,-37.21216866,-560.0036977,0.0125274403,13.589023298,0.00858989,0.0324891297,0.0479010261,0.0132499075,0.1521013488,0.8636680708,3.0,0.0040310078,2.4811490198,0.013016263,4.0,13.995153531,1.3392324002,0.0,0.0862745121,0.0273760799,0.0289029922,0.73276141,8.1650593475,3.9527843e-09,1.2671298e-08,0.7186031927,0.5163905486,-0.488579801,0.0449245003,-0.443707742,0.2185911164,0.4659090909090908,0.5542168674698795,0.4659090909090908,0.4913294797687861,0.4742857142857142,0.3163265306122449,0.3163265306122449,0.4659090909090908,0.449438202247191,0.4021739130434782,0.3298969072164948,0.303030303030303,0.3163265306122449,0.1944444444444444,0.2524271844660195,0.1999999999999999,0.1834862385321101,0.0749999999999999,0.0157480314960629,0.0661157024793388,-0.0076923076923076,0.2169811320754717,0.0749999999999999,0.4254143646408839,0.3367875647668394,0.323076923076923,0.0932203389830508,0.1889400921658985,-0.0373134328358208,0.0238095238095237,0.162162162162162,-0.1103448275862069,-0.0076923076923076,-0.0300751879699248,0.0661157024793388,0.29,0.3163265306122449,0.5266272189349113,0.6226415094339623,0.5731707317073171,0.8169014084507042,0.8169014084507042,0.8970588235294117,0.8169014084507042,0.9253731343283582,0.7793103448275862,1.064,1.0476190476190474
