firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45
10123.0,0.0006245013,0.0164470566,-0.031515849,0.0198119463,0.0201267136,-0.10300636,1.0,0.0086822561,-0.419344822,0.0170782888,-0.0062499999999999,0.0816326530612245,0.3032786885245901,0.3032786885245901,0.4587155963302751,0.3032786885245901,0.347457627118644,0.4324324324324324,0.6224489795918366,1.0126582278481011,0.9156626506024096,0.9156626506024096,1.3043478260869563,1.564516129032258,1.9444444444444449,2.0,2.0,2.382978723404255,2.117647058823529,2.533333333333333,2.3125,2.0576923076923075,1.5238095238095235,1.694915254237288,1.6065573770491803,2.117647058823529,2.697674418604651,2.3125,2.2448979591836733,3.6764705882352944,3.3561643835616435,3.416666666666667,3.2972972972972974,3.5428571428571427,4.3,3.96875,4.482758620689655,4.482758620689655,6.571428571428571,7.368421052631579,7.153846153846153,10.357142857142858,9.6,8.9375,14.9
10057.0,-0.001606436,0.0155510253,0.0218219801,0.0154054097,0.1739723817,0.0984856435,1.0,-0.000323887,-0.957248399,0.0042783376,0.6038961038961039,0.6577181208053691,0.6466666666666667,0.3571428571428572,0.4114285714285715,0.1542056074766356,0.2474747474747474,0.1650943396226414,0.306878306878307,0.320855614973262,0.4879518072289157,0.9296875,1.1293103448275863,0.976,1.940476190476191,1.839080459770115,1.2870370370370372,1.2053571428571428,1.4700000000000002,1.7142857142857144,1.9759036144578317,1.839080459770115,1.0245901639344264,2.293333333333333,2.293333333333333,1.940476190476191,2.25,2.25,1.9759036144578317,2.25,2.3378378378378377,1.8068181818181817,1.7444444444444445,1.8720930232558144,2.3835616438356166,2.8,2.8,2.5285714285714285,2.742424242424242,2.3378378378378377,3.1166666666666663,3.5740740740740744,3.5740740740740744,3.4107142857142856,4.040816326530612
63837.0,-0.002961694,0.0013308054,0.0047421073,-0.032065565,5.39258e-05,0.1068190186,1.0,-0.008133248,40.534210954,0.616826579,-0.037037037037037,-0.1875,-0.2876712328767123,-0.2238805970149253,-0.2463768115942028,-0.3333333333333333,-0.4157303370786517,-0.4408602150537635,-0.7868852459016393,-0.7614678899082569,-0.7011494252873562,-0.6556291390728477,-0.6533333333333333,-0.6462585034013606,-0.4901960784313726,-0.514018691588785,-0.3734939759036144,-0.3066666666666666,-0.2238805970149253,-0.2121212121212121,-0.2352941176470588,-0.2777777777777778,-0.1875,-0.1333333333333333,-0.1999999999999999,-0.1746031746031746,-0.1333333333333333,-0.2676056338028169,-0.3580246913580247,0.0,-0.087719298245614,-0.1475409836065574,-0.2352941176470588,-0.1333333333333333,-0.1875,-0.1746031746031746,-0.1186440677966101,-0.2463768115942028,-0.087719298245614,0.3333333333333332,0.4054054054054055,0.4857142857142857,0.3,0.3,0.3
60038.0,0.0043470663,-0.022041544,-0.085849553,-0.070824983,0.0097560976,0.0217856008,1.0,-0.061816905,0.017035342,0.0011494234,-0.0645161290322581,-0.0645161290322581,-0.0645161290322581,0.0357142857142858,0.2083333333333332,0.0357142857142858,0.0357142857142858,0.0175438596491228,-0.0169491525423728,-0.0333333333333333,0.0175438596491228,-0.0793650793650794,0.0,0.0,0.1153846153846154,0.2608695652173913,0.0357142857142858,0.0,-0.0333333333333333,-0.0645161290322581,0.0740740740740741,0.0740740740740741,0.0357142857142858,0.1153846153846154,-0.09375,-0.1212121212121212,-0.1470588235294118,-0.09375,-0.1470588235294118,-0.2564102564102564,-0.1212121212121212,-0.1212121212121212,-0.1714285714285713,-0.2162162162162162,-0.1212121212121212,-0.1944444444444444,-0.2926829268292683,-0.3695652173913043,-0.3695652173913043,-0.42,-0.3095238095238095,-0.3555555555555555,-0.3095238095238095,-0.3409090909090909,-0.3829787234042553
51510.0,0.0,-0.07382194,-0.226133537,-0.215490161,0.0024226995,-0.006294131,0.0,-0.189203827,20.57314886,0.4523809701,0.25,0.1111111111111111,0.0,0.1111111111111111,0.4285714285714286,0.0,-0.3333333333333333,-0.375,-0.4736842105263158,-0.4444444444444444,-0.5238095238095238,-0.5454545454545454,-0.5454545454545454,-0.6774193548387097,-0.6875,-0.6428571428571428,-0.7058823529411764,-0.7222222222222222,-0.7142857142857143,-0.75,-0.75,-0.7142857142857143,-0.736842105263158,-0.7058823529411764,-0.7727272727272727,-0.782608695652174,-0.736842105263158,-0.7297297297297297,-0.7674418604651163,-0.6774193548387097,-0.6428571428571428,-0.6428571428571428,-0.7222222222222222,-0.75,-0.7916666666666666,-0.8076923076923077,-0.7727272727272727,-0.7959183673469388,-0.8214285714285714,-0.782608695652174,-0.7619047619047619,-0.8387096774193549,-0.8529411764705882,-0.8648648648648649,-0.8484848484848485
85084.0,0.0,0.0345474022,0.0505090055,0.0352463768,0.0969010176,0.0232715694,1.0,0.0088115942,0.8059843109,0.0592307691,-0.0416666666666666,0.0,0.4838709677419355,0.1219512195121952,-0.0416666666666666,0.1219512195121952,-0.0799999999999999,-0.1481481481481481,-0.1481481481481481,0.0454545454545454,1.0,1.0909090909090908,0.8400000000000001,1.0909090909090908,1.875,1.7058823529411766,1.875,1.2999999999999998,1.1149347496652884,1.190476190476191,0.9166666666666669,1.190476190476191,0.9166666666666669,0.8400000000000001,0.393939393939394,0.1499999999999999,0.0454545454545454,-0.0212765957446808,0.2105263157894736,-0.1481481481481481,0.0454545454545454,-0.2068965517241379,-0.0416666666666666,0.0,-0.0416666666666666,0.1499999999999999,0.3529411764705883,0.1794871794871795,0.7037037037037037,0.8400000000000001,1.190476190476191,0.5333333333333334,0.5862068965517242,0.069767441860465,0.2105263157894736
10752.0,0.0055378318,0.023445919,0.0463528609,0.0446777555,0.0306279077,-0.014324235,2.0,0.0005673759,0.3473406776,-0.026024127,0.146341463414634,0.2477876106194689,0.4536082474226803,0.3960396039603959,0.4842105263157894,0.46875,0.5326086956521738,0.3177570093457944,0.4536082474226803,0.7407407407407407,1.203125,1.203125,1.203125,1.4310344827586206,1.238095238095238,1.073529411764706,1.073529411764706,1.1044776119402986,1.203125,1.7647058823529411,1.1044776119402986,0.9583333333333331,1.203125,0.9859154929577464,0.4099999999999999,0.3823529411764705,0.2818181818181817,0.4387755102040815,0.3557692307692308,0.4387755102040815,0.3557692307692308,0.1848739495798319,0.2935779816513761,0.4387755102040815,0.7195121951219512,0.3557692307692308,2.2790697674418605,2.4390243902439024,2.525,2.569620253164557,3.779661016949152,3.862068965517241,3.4761904761904763,3.991150442477876,5.0
61487.0,0.0020503182,0.0128680127,0.0660160735,4.2617696739,0.0384512911,0.0070983114,2.0,0.0130278488,2.6429872495,0.1620370373,0.1224489795918366,0.0,-0.0350877192982456,0.0280373831775699,0.1282051282051282,0.0784313725490195,-0.0178571428571429,-0.1538461538461538,-0.12,-0.1911764705882352,-0.1269841269841269,-0.0833333333333333,-0.2361111111111111,-0.2361111111111111,-0.3037974683544303,-0.2361111111111111,-0.1129032258064516,-0.1538461538461538,0.1,0.1458333333333332,0.25,0.2222222222222223,0.1956521739130434,0.375,0.4473684210526316,0.4473684210526316,0.5277777777777777,0.5277777777777777,0.4864864864864864,0.6176470588235294,0.5277777777777777,0.3414634146341464,0.1956521739130434,0.5942028985507246,0.4473684210526316,0.4102564102564103,0.4102564102564103,0.5277777777777777,0.3414634146341464,0.25,0.1956521739130434,0.1,0.3414634146341464,0.8333333333333333,0.9642857142857142
64514.0,0.0031601098,0.0042456668,0.0428797854,0.1627853839,0.065223568,0.0101173184,2.0,0.0414250514,1.6146393972,0.0736445785,0.0266666666666666,-0.0128205128205127,0.1323529411764705,0.0694444444444444,0.013157894736842,0.0547945205479452,0.203125,0.2833333333333334,0.2222222222222223,0.5714285714285714,0.6382978723404256,0.673913043478261,0.5714285714285714,0.7906976744186047,0.8780487804878048,0.8333333333333333,0.8333333333333333,0.8780487804878048,0.75,0.8780487804878048,0.7906976744186047,0.7906976744186047,0.8780487804878048,0.54,0.4528301886792452,0.3999999999999999,0.4528301886792452,0.3999999999999999,0.2833333333333334,0.3508771929824561,0.3050847457627119,0.673913043478261,0.673913043478261,0.6041666666666667,0.4807692307692308,0.375,0.4528301886792452,0.4528301886792452,0.6382978723404256,0.6041666666666667,0.6382978723404256,0.6382978723404256,0.925,0.711111111111111,0.54
61241.0,-0.015848936,0.0083552494,0.0120597411,-0.034337913,0.1385196133,-0.08024692,1.0,-0.004028777,0.2110710522,-0.035363927,-0.1032258064516129,-0.120253164556962,0.0530303030303029,-0.1524390243902439,-0.2606382978723404,-0.4034334763948498,-0.4851851851851851,-0.4674329501915708,-0.523972602739726,-0.4734848484848485,-0.5173611111111112,-0.4870848708487084,-0.4279835390946502,-0.4085106382978724,-0.3015075376884422,-0.3118811881188119,-0.3412322274881516,-0.4159663865546218,-0.4008620689655172,-0.3564814814814815,-0.305,-0.3564814814814815,-0.3412322274881516,-0.4439999999999999,-0.191860465116279,-0.1524390243902439,-0.0211267605633802,-0.0855263157894736,-0.120253164556962,-0.3412322274881516,-0.4633204633204633,-0.2722513089005235,-0.2797927461139896,-0.3930131004366812,-0.3822222222222222,-0.2445652173913043,-0.2011494252873563,-0.0733333333333333,-0.0413793103448275,-0.027972027972028,0.0530303030303029,0.5444444444444445,0.7160493827160495,0.9577464788732396,0.9857142857142858
11042.0,0.0031636592,0.0130086783,0.0394584887,0.0189191404,0.0028910324,-0.001344294,6.0,0.0036202969,0.0741948902,0.0708253351,0.1682539682539683,0.2559726962457338,0.3049645390070923,0.4153846153846154,0.4099616858237547,0.4319066147859922,0.3654916512059369,0.5397489539748954,0.7037037037037037,0.7692307692307692,0.9166666666666669,0.967914438502674,0.9626666666666666,1.1149425287356325,1.3665594855305463,1.2857142857142856,0.9574468085106382,1.084985835694051,0.978494623655914,1.358974358974359,1.6285714285714286,1.5034013605442178,0.9574468085106382,0.9166666666666669,0.695852534562212,0.6727272727272726,-0.0466321243523316,0.0791788856304984,-0.0845771144278606,-0.0799999999999999,0.0605187319884725,0.1117824773413898,0.3142857142857143,0.2867132867132866,0.2026143790849672,0.3049645390070923,0.3049645390070923,0.4959349593495934,0.0250696378830084,0.1323076923076922,0.3049645390070923,0.3731343283582089,0.4959349593495934,0.393939393939394,0.5862068965517242
56266.0,-5.0089e-05,0.0012815261,0.0211830724,0.0093222588,0.0193138082,0.0543312401,1.0,0.0,-0.007322294,-0.025307106,0.0659340659340659,0.0104166666666667,-0.0849056603773584,-0.0934579439252336,-0.03,-0.044334975369458,0.0210526315789474,0.0837988826815643,0.1022727272727272,0.0659340659340659,0.1547619047619046,0.3472222222222223,0.3197278911564625,0.4809160305343511,0.5038759689922481,0.4586466165413534,0.2679738562091502,0.1616766467065868,0.1022727272727272,0.2201257861635219,0.2847682119205297,0.2933333333333332,0.3287671232876712,0.4370370370370371,0.375886524822695,0.2933333333333332,0.2356687898089171,0.2847682119205297,0.3379310344827586,0.2201257861635219,0.2201257861635219,0.2435897435897436,0.39568345323741,0.3287671232876712,0.3287671232876712,0.2847682119205297,0.1686746987951808,0.2201257861635219,0.2597402597402598,0.416058394160584,0.6166666666666667,0.7321428571428572,0.564516129032258,0.4264705882352941,0.4477611940298507
61081.0,0.0019002705,0.0126262471,0.041655937,0.0309831286,0.1036939232,-0.010652854,0.0,0.0006485441,0.6611882959,0.0298217619,0.0510204081632652,0.197674418604651,0.1195652173913044,0.0957446808510638,0.2409638554216868,0.0198019801980198,0.1318681318681318,0.0248756218905472,0.0957446808510638,0.1444444444444443,0.0957446808510638,0.0098039215686274,0.2261904761904762,0.2560975609756097,0.2875000000000001,-0.041860465116279,-0.0803571428571429,-0.0678733031674208,-0.041860465116279,0.0048780487804878,0.177142857142857,0.1907514450867051,0.1839080459770115,0.1508379888268156,0.2484848484848485,0.3205128205128205,0.2955974842767295,0.2795031055900621,0.2261904761904762,0.2046783625730994,0.2046783625730994,0.177142857142857,0.3037974683544304,0.3121019108280254,0.3205128205128205,0.1195652173913044,0.1381215469613259,-0.0462962962962962,-0.0506912442396313,-0.0462962962962962,-0.019047619047619,0.0957446808510638,0.1016042780748662,-0.0506912442396313,-0.0803571428571429
28222.0,0.0038241271,0.0224229367,0.0553374233,0.0048368868,0.0131748072,0.0239399445,1.0,-9.1533e-05,0.5938992521,-0.010505755,0.0258215962441314,0.0234192037470726,0.0355450236966825,-0.0157657657657657,0.0581113801452783,0.0479616306954435,0.0186480186480186,-0.0245535714285713,-0.0201793721973093,0.0282352941176471,0.0843672456575681,0.0479616306954435,0.1091370558375635,0.2240896358543418,0.2240896358543418,0.2309859154929576,0.1439790575916231,0.1684491978609625,0.0979899497487437,0.1380208333333332,0.2890855457227139,0.2928994082840237,0.2630057803468208,0.2240896358543418,0.146981627296588,0.1007556675062972,0.234463276836158,0.2379603399433427,0.3083832335329342,0.4096774193548387,0.2557471264367816,0.3571428571428572,0.3917197452229299,0.2777777777777777,0.2485714285714286,0.2379603399433427,0.2414772727272727,0.2450142450142449,0.1684491978609625,0.146981627296588,0.1530343007915566,0.2309859154929576,0.2928994082840237,0.2852941176470589,0.2852941176470589
11368.0,-0.003444543,0.048987809,0.0595270454,0.1453211009,0.4015655577,0.0082432744,2.0,0.0080733945,-0.156118143,0.046875,-0.1111111111111111,-0.0303030303030302,-0.0303030303030302,-0.1111111111111111,-0.1111111111111111,0.0,-0.1111111111111111,0.0,-0.0303030303030302,0.0,-0.0588235294117647,0.032258064516129,0.0,0.0666666666666666,0.0,0.0,-0.1111111111111111,-0.0588235294117647,-0.1111111111111111,-0.1578947368421053,-0.1578947368421053,-0.1578947368421053,2.555555555555556,3.571428571428571,3.0,3.0,3.571428571428571,3.571428571428571,3.0,4.333333333333333,4.333333333333333,3.571428571428571,3.571428571428571,2.764705882352941,7.0,6.529411764705882,8.142857142857142,6.111111111111111,9.666666666666666,7.533333333333333,9.666666666666666,8.142857142857142,8.142857142857142,6.529411764705882,15.0
51721.0,-0.000325776,0.0010793636,0.0032028236,0.1274453159,0.0100407723,-0.040722591,0.0,-0.003960396,-0.056315286,-0.014251762,-0.094170403587444,-0.0516431924882628,-0.0516431924882628,-0.1022222222222222,-0.038095238095238,0.0306122448979591,0.2392638036809815,0.1812865497076023,0.2469135802469135,0.3377483443708609,0.2948717948717949,0.2095808383233532,0.0575916230366491,0.1477272727272727,0.2317073170731707,0.2784810126582278,0.3116883116883118,0.0306122448979591,-0.1721311475409835,-0.0560747663551401,-0.2733812949640287,-0.3333333333333333,-0.3129251700680272,-0.2733812949640287,-0.3221476510067114,-0.2759856630824373,-0.2811387900355871,-0.2348484848484848,-0.1618257261410788,0.0575916230366491,0.0802139037433156,0.2317073170731707,0.01,-0.0194174757281553,0.1744186046511628,0.063157894736842,0.1284916201117318,0.2317073170731707,0.3557046979865772,0.3202614379084967,0.2784810126582278,0.4962962962962962,0.9056603773584906,0.8198198198198199,0.6974789915966386
64848.0,0.0109363323,0.0217194873,0.0427775764,0.0715331355,0.0509849545,-0.01559867,0.0,0.0311770524,2.664921466,0.1497893259,0.0416666666666667,0.1538461538461537,0.1538461538461537,0.1029411764705883,0.171875,0.171875,0.1627906976744186,0.1029411764705883,0.2096774193548387,0.2096774193548387,0.4285714285714286,0.5625,0.5625,0.5625,0.5306122448979591,0.5,0.4150943396226414,0.4150943396226414,0.3888888888888888,0.3392857142857142,0.4150943396226414,0.3888888888888888,0.3392857142857142,0.4423076923076923,0.2931034482758621,0.3888888888888888,0.3636363636363635,0.5306122448979591,0.271186440677966,0.271186440677966,0.3888888888888888,0.5625,0.5306122448979591,0.4705882352941177,0.4705882352941177,0.7045454545454546,0.7441860465116279,0.7441860465116279,0.875,0.9736842105263156,0.7857142857142858,0.9230769230769232,0.9230769230769232,1.34375,1.5862068965517242
28804.0,0.0056661073,-0.005481955,-0.033882353,0.1535728932,0.109976247,-0.119969563,0.0,0.0007476636,-0.319124497,-0.116859242,0.202247191011236,0.3544303797468353,0.6461538461538461,0.4758620689655173,0.7833333333333334,0.6984126984126984,0.3717948717948718,0.3896103896103895,0.4657534246575343,0.6090225563909775,0.562043795620438,0.68503937007874,0.7398373983739837,0.7983193277310925,0.7833333333333334,0.633587786259542,0.539568345323741,0.5970149253731343,0.5070422535211268,0.6461538461538461,0.6984126984126984,0.6984126984126984,0.712,0.829059829059829,0.5507246376811594,0.5285714285714285,0.8938053097345133,0.6461538461538461,0.671875,1.0980392156862746,1.038095238095238,1.0980392156862746,0.7833333333333334,0.6589147286821706,0.6090225563909775,0.562043795620438,0.6212121212121211,0.5970149253731343,0.6212121212121211,0.5970149253731343,0.6461538461538461,0.539568345323741,0.5285714285714285,0.4758620689655173,0.445945945945946
11587.0,-0.018929389,0.0002267761,0.0003670337,-0.451921765,0.1011984268,0.2026394519,0.0,-0.035406478,1.8938546407,-0.020097304,-0.0581395348837209,-0.0240963855421686,-0.0470588235294118,-0.0414201183431952,-0.0414201183431952,-0.0357142857142857,-0.0414201183431952,0.0062111801242235,0.0,0.0519480519480519,0.125,0.0657894736842106,0.0728476821192052,0.2272727272727273,0.2272727272727273,0.1571428571428572,0.125,0.125,0.125,0.1095890410958904,0.08,0.0519480519480519,0.0384615384615385,0.0062111801242235,-0.0795454545454545,-0.0240963855421686,0.0,-0.0240963855421686,-0.1195652173913043,-0.0999999999999999,-0.0689655172413793,-0.0689655172413793,-0.0999999999999999,-0.1195652173913043,-0.1098901098901099,-0.15625,-0.1098901098901099,-0.1195652173913043,-0.1098901098901099,-0.1195652173913043,-0.0795454545454545,-0.0898876404494382,-0.0470588235294118,-0.15625,0.0
