firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
75597,1.8846559048,-0.095188251,-12.08828631,0.0,13.180766318,14.638194795,0.0267568397,-0.067710169,0.1070773621,-0.033820391,-0.068632607,10.0,-0.001292046,-0.111635543,-0.101923556,0.0887165917,0.1055501373,0.0257364248,-0.018556926,-0.083754409,0.5008030483,0.0,1.6547549572,-0.205489111,0.7748401895,-0.309454027,18.347921449,11.175795793,0.0501477982,0.0,0.0,1.0,0.0,0.0,0.6993481824,5.0,0.0983819328,-0.251296279,1.3171212624,-0.783588237,-607.2028229,0.0305242954,12.554133721,-0.004453005,-0.023296833,-0.193739089,-0.778674011,0.0714889437,-0.039167935,0.0,-0.132173913,-0.248080487,0.063178001,2.0,11.155622645,1.1221099888,0.0,0.328125,0.1018518382,0.1440590841,1.4297007065,13.146678285,4.6130664e-08,7.913136e-09,1.6595366704,2.7540619604,-0.060606512,0.0857537214,1.4659460417,0.0490762634
84829,1.1596551126,-0.450089694,-2.145164454,0.0,1.7387303975,3.4097563798,-0.403575329,-0.173877187,0.2611126689,0.140885984,-0.122433482,9.0,0.0500740634,-0.616071429,-0.237851332,-0.023900207,0.3515589003,0.2029004592,-0.351943789,-0.240621448,0.678547687,0.0,2.4917372027,0.0865695008,1.6050555652,-0.049941212,3.8530046426,6.207753898,-0.17076813,0.0,0.0,0.0,0.0,1.0,0.5998863206,1.0,-2.015540984,-0.898808945,0.6765383289,1.432054555,-1559.642955,0.0307916777,8.145585884,-0.000799564,-0.12589602,-0.542999289,-0.869260155,0.2125403081,-0.010575055,1.0,-0.286986477,4.518772213,0.0019762851,2.0,8.824604359,1.7610657966,0.0,0.1142857149,0.0473930409,0.0595199603,1.3570596085,3.1764615183,2.56323e-05,3.1094355e-08,1.1379101763,1.2948395692,0.4685420939,0.1369363834,-0.293478297,0.3946248526
75490,0.0933012859,-0.0169484,62.319628257,0.0079147249,0.3650908751,0.3902725162,0.046578162,-0.146341398,0.5041678744,0.0906910399,-0.064952597,10.0,0.0,0.5652173913,0.2704280728,0.0487852617,0.3159115701,0.2791659728,-0.00075228,-0.368774708,0.3213653492,0.0,0.6156835011,-0.117963496,0.6156835011,-0.117963496,30.486089054,10.459386919,0.1329281711,0.0,0.0,1.0,1.0,0.0,1.6242154705,4.0,0.9741630781,0.2292153287,-37.07391118,-1.483789992,-5962.994053,0.0317619105,13.989761982,-0.001031576,0.0130322791,0.0665779176,0.0183761946,0.0416704951,0.130712321,7.0,0.0,0.3061877265,-0.175490652,4.0,14.868528894,4.0065467175,0.0,0.0361842103,0.0230499953,0.0322401135,0.5052500829,4.2086870893,2.3061832e-09,1.0365702e-08,1.2331842802,1.5207434689,-0.176922012,0.0842763025,-0.270734104,0.9649302825
75609,0.3550397711,0.0339187567,3.8307647396,0.0,0.1451840426,0.4188176442,0.1108786611,0.3030598909,0.6592360037,0.0499859983,0.4374536112,10.0,0.0008348715,0.5362903226,0.3799137423,0.10247099,0.2899117094,-0.399041972,0.1415481216,0.2550758317,0.4880933761,0.0,1.9077949651,-0.323396442,1.8738246891,-0.323808162,3.200361329,4.3916434877,0.4632249602,0.0,0.0,1.0,0.0,0.0,0.8894121005,7.0,0.6239370237,0.2279461411,-0.096438405,-2.492659574,-326.8818382,0.0306531712,11.78638183,0.0073030622,0.0186636848,0.0262957008,0.0494936857,0.2205700819,-0.058218092,1.0,0.0005031447,-0.52859726,-0.041974064,4.0,10.357615833,0.3313110181,0.0,0.1028037369,0.0327575684,0.0294490084,1.7551994888,5.0568030561,3.0834162e-07,1.0000000329,0.9921430119,0.9843477561,-0.212435168,0.0607291031,-0.227761627,0.5303786919
78988,-0.329403346,-0.696740456,14.439535228,0.1235442859,0.4931357396,0.643293591,-4.967300832,-0.016410341,0.0288211768,0.1700548765,0.6799384826,9.0,0.0,0.0,0.8236046925,-1.967313574,0.5771719675,-0.195717996,0.2065311508,-2.21753039,0.3656313142,0.0,0.6024800709,-0.136742339,0.6024800709,-0.136742339,15.185908822,5.8266696956,-1.50404897,0.0,0.0,1.0,1.0,0.0,-0.678854626,4.0,1.5668010522,-0.308344181,-0.887731002,-2.716431528,-460.4248382,0.0306531712,11.079147684,0.0,-0.289750576,-0.893217054,0.0188483507,0.0895722503,-0.280359965,0.0,0.0088332205,-0.581766967,-0.061565339,3.0,11.323558145,1.0958394815,0.0,0.2162162215,0.0598455472,0.0799875995,0.5392235386,2.4605042573,1.4851444e-07,2.5790056e-08,1.5316711026,2.3460163667,0.3639911107,0.1327832756,-0.815476224,0.5303786919
75823,0.8633542872,0.0192886764,-273.7397541,0.0,2.2833185324,4.8277353423,0.0428551253,0.2327731187,0.2603877029,0.1332755633,0.2687423969,10.0,0.0521628658,0.2083333333,0.118085473,0.0476860359,0.19296875,0.0133664153,0.0632343708,0.1467888165,0.4800046201,0.0,1.3285740367,-0.018285291,0.554760241,0.2359274595,843.4725,6.7259877995,0.0146420786,0.0,0.0,1.0,0.0,0.0,0.6894303689,3.0,0.0245714574,0.0609384528,0.1179936804,-0.416302236,-796.047296,0.0580320806,10.351469219,0.0040474482,0.0071639511,0.025106515,0.166844189,0.0018189507,-0.007114356,0.0,0.0114043584,-0.502184293,0.0008105636,1.0,9.8743290452,0.8216385011,0.0,0.113636367,0.0454265439,0.0501534495,0.557169902,2.2534725039,2.3254849e-07,2.3141536e-08,1.5332823248,2.3509546874,-0.157261105,0.0880692905,-0.662293245,0.0661182893
75606,0.5534145441,0.1251384275,-0.122383895,0.0,0.4975636766,2.6376522702,0.2174042807,0.2283631029,0.5386142031,0.109064112,0.1522482476,10.0,0.1291409321,0.4099378882,0.1339744811,0.5745242188,0.0761230361,0.7469531935,0.1356890154,0.3059233449,0.6228516034,0.0,1.8571315247,0.1073889477,0.8438045375,0.0439462879,14.242375922,15.429496869,0.2966199309,0.0,0.0,1.0,0.0,0.0,1.0786585366,7.0,0.0259743746,0.2308538588,-0.004997937,-0.746578107,-4002.297804,0.0798490138,10.269345206,0.0201753639,0.0442204348,0.0839781217,0.304607829,0.2042363933,0.0146670603,1.0,0.0275795657,6.0089999171,0.0380155798,3.0,8.8052252026,0.3585443038,0.0,0.0342465751,0.0205998377,0.0253689209,1.7918918475,1.8989677655,4.5412343e-06,5.0000000842,1.0311394517,1.0632485689,0.5532298602,0.0719230555,-0.208937215,0.0190949103
75607,0.3582725291,0.052115218,2.0741018391,0.0,0.2266894156,0.6152255418,0.024452351,0.1826302313,1.0910233808,-0.004149959,0.3737582807,10.0,0.0061580713,0.0434782609,0.0246679842,-0.017561674,0.5703481007,0.1309308183,0.0755551358,0.0869461146,0.4954137426,0.0,1.4589733896,-0.32054993,1.4295738285,-0.327744757,3.0745142798,7.7583326788,0.4259824656,0.0,0.0,0.0,0.0,0.0,1.6314285984,4.0,-0.135340615,-0.285718486,0.2594002963,-0.821937896,-200.856988,0.0458258411,14.836639839,0.0075683163,0.0478762388,0.0830936423,0.0140417609,0.3420820053,-0.014445027,2.0,-0.000295203,1.8012301385,0.3238070924,7.0,16.115549011,3.4183535995,0.0,0.0694444478,0.0381750459,0.0513535473,0.4213340944,8.0634136895,7.932186e-10,5.1442732e-09,2.0500039121,4.2025160395,0.0161138968,0.0724219319,1.1603282146,0.6296911385
75654,0.2775736668,0.0251612823,3.5025811256,0.0,0.0312015842,0.1517473286,0.1612160501,-0.053131683,0.3473151543,-0.038533384,-0.02509923,10.0,0.0166742518,0.0869565217,-0.21563023,-0.0193561,0.1866296891,0.0602352947,0.0446952337,-0.056182297,0.8083363275,0.0,9.0451649503,-0.013295846,8.3575667656,-0.038934294,0.768935617,5.8056892362,1.0480975744,0.0,0.0,0.0,0.0,0.0,0.3851115007,3.0,2.8968915722,-0.033033936,0.3457818034,-0.23309357,-19.40069212,0.0535467671,14.031041356,-0.011640828,0.0125197638,0.0139270892,-0.013121893,0.6768018327,-0.0438987,2.0,0.0003166227,0.2669160838,0.0937220049,5.0,14.13854985,1.0689399973,0.0,0.0590909086,0.0324965889,0.0476787003,0.8465207486,6.9194856444,6.321392e-09,1.8223346e-08,1.8638011498,3.4737547262,0.172733668,0.0608005368,-0.838640167,0.397309471
86861,0.4832160701,0.050597845,-45.06258471,0.0066233408,6.1691610181,0.5529843311,0.026848852,0.2474366481,0.0427482486,0.9523500209,0.2307215932,11.0,0.0277477921,0.0,0.3058476139,0.0834572528,0.2574170639,-0.147523868,0.0350821125,0.5091057155,0.5582743927,0.0,1.2767619342,0.049328135,1.220189665,0.0185329292,5.6030562831,0.114753789,0.0129182751,0.0,0.0,0.0,0.0,0.0,0.7119589961,5.0,0.0308923574,-0.029690601,-360.4511486,20.536827253,-669.8018306,0.0224531177,13.968213834,0.0009866675,0.0013388949,0.017132098,0.0179785964,0.016175829,-0.013631766,0.0,-0.001293801,-0.351009032,-0.030183897,2.0,13.677799012,0.6572636242,0.0,0.0819672123,0.0335645441,0.0412605404,0.6120667061,1.9430797133,8.8500104e-09,3.3953117e-08,1.0537766818,1.1104452951,0.3012052664,0.0303709433,-0.260636642,-0.037564233
11335,0.4600194382,0.0258957373,-17.90401967,0.0176556515,4.983557746,0.3861220882,0.0219326888,0.3240445734,0.0468126555,0.1906154071,0.3345315677,12.0,0.0092353721,0.0,0.1876531357,0.0314522255,0.1347507331,-0.093635728,0.0157532822,0.2201707537,0.5785039287,0.0,1.2213929192,0.1894933721,1.2040754604,0.1791112838,2.0164610992,0.0955895605,0.0080330179,0.0,0.0,0.0,0.0,0.0,0.5104926396,3.0,-0.051505958,-0.029690601,-360.4743453,22.634730313,-892.0666118,0.0224531177,13.765803899,0.0001062532,0.0024545435,0.0290455048,0.0050669583,0.0427381654,-0.073974403,2.0,0.0009235209,-0.217184789,0.0271608718,3.0,13.728271519,0.7790332404,0.0,0.0497076027,0.0218308602,0.0319540939,0.4073214218,1.3515463882,5.8790049e-09,2.9262199e-08,0.9553450615,0.9126841865,0.2978530886,0.0341201189,0.0649867897,0.011138906
12073,0.4842188569,0.0520976994,-24.96658442,0.0134079139,5.1509114683,0.5133640257,0.0437385664,0.2119623656,0.0674364614,0.0417579543,0.2130426976,7.0,0.0001325769,0.0,0.1662364481,0.0255147935,0.1629125196,0.4831491269,0.001001955,0.2005916326,0.5077927148,0.0,0.977845045,-0.009144264,0.9771531532,-0.009224186,3.0332326284,0.1394207773,0.0148484042,0.0,0.0,0.0,0.0,0.0,0.7774334413,2.0,0.0008998792,-0.029690601,-360.4501458,18.594812163,-240.3957056,0.0224531177,14.300137409,9.8366e-05,0.0028128686,0.0327349525,0.0138816589,0.0228587992,-0.003721193,1.0,0.0001042017,-0.226094752,-0.010504202,4.0,12.993007256,0.2629363434,0.0,0.0742705539,0.0312155932,0.0391476933,0.6086348536,0.6595014939,1.762316e-08,9.1634231e-08,1.3873518699,1.9247452108,0.1523446026,0.0343007861,-0.433195619,-0.037564233
75795,2.0165232358,-0.694893861,-5.995456423,0.0,2.939070568,1.1819850832,-0.165869453,-0.079520024,-0.141733626,0.0025884383,0.0967244701,10.0,0.0,-0.361702128,0.0294823106,-3.222754078,0.6746987952,0.5013567785,-0.013789723,-0.254201324,0.6548243725,0.0,35.548983364,2.6256940136,31.056885443,3.2573603363,4.2548533664,0.2857975196,-0.242765831,0.0,0.0,1.0,1.0,0.0,-0.362968936,4.0,-0.71829147,-0.492985371,8.261255358,-1.693712111,-3726.278932,0.1660328416,7.0578979374,0.0014841018,0.0059044179,0.0145100717,-0.118153285,0.0367153472,0.0469262426,3.0,0.012453174,-0.057244821,-0.067959175,3.0,7.5399242596,1.9076305221,0.0,0.375,0.1470271753,0.1393796995,1.7523965994,44.098579603,4.36131e-05,2.0000000056,0.7013780706,0.4919311979,0.6074188973,0.0789852118,-1.141612228,0.0708815372
75815,0.8293594408,0.0079252308,-28.16400376,0.0,0.3921809479,2.0151460737,-0.019773432,-0.00266304,0.2353334467,0.0030698388,-0.033652531,10.0,-0.003812658,-0.029126214,-0.039774606,-0.159183928,0.0962722049,-0.283349879,0.0717547736,0.0126938395,0.4591732871,0.0,0.3280214588,0.0034956516,0.2055450719,-0.015420771,545.81954887,46.940834142,0.2494782246,0.0,0.0,1.0,0.0,0.0,0.3385645284,5.0,-4.480622569,-0.224086478,1.9249792052,0.0712681582,-3688.444124,0.1682545347,10.982152203,-0.004017914,0.0014089308,0.0020751749,-0.046338611,0.0027564569,-0.006918253,2.0,-0.01198444,-0.692962456,0.013920445,5.0,9.1328787055,0.1636203916,0.0,0.0235294122,0.0202028916,0.0209515939,1.2977100547,0.5715287477,9.2535045e-07,2.0421875e-07,0.659743193,0.4352610807,0.5890688726,0.0648396676,-0.17647059,-0.007262338
75603,-0.150643356,-1.115478559,0.5401788931,0.0,1.5407537322,1.6392904599,-0.449111228,-0.531771135,0.1622296144,-0.118401173,-0.133366314,10.0,-0.075969421,-0.243517475,-0.341795299,-0.193494316,0.7697609529,0.5826545133,-0.145355512,-1.126483807,0.7515558624,0.0,1.6149635173,-0.327180484,1.4640010199,-0.301299046,2.0570001637,9.507666924,-0.614110821,0.0,0.0,1.0,1.0,1.0,0.3554475471,2.0,-0.264952838,-0.28258997,2.5624059742,-0.977995753,-1179.93163,0.041769416,13.387280534,-0.008565838,-0.269278988,-0.893217054,-0.418682569,0.5732872726,0.029225365,0.0,0.0094117647,0.8932730103,0.0235877484,2.0,14.326698116,2.0135669554,0.0,0.0566037744,0.0324840741,0.0583422156,0.5393496346,3.850743932,5.9462878e-09,1.5442434e-08,1.9280205368,3.7172631901,0.0113798335,0.0761941497,0.6803915589,0.7083686762
75968,0.4462334675,0.0649159798,-37.55383212,0.0425957873,2.0125657572,4.5654164803,0.0031481741,-0.101040304,0.7764903756,-0.100362131,-0.295436922,10.0,-0.149980318,0.0388349515,-0.227208491,0.2967983312,0.2297083428,0.3413065173,-0.036317199,-2.21753039,0.5555336429,0.0,1.0795711733,0.0840604081,0.6194163192,0.2729927895,195.58394161,5.6339360807,0.0977709347,1.0,0.0,1.0,1.0,1.0,-3.217711294,5.0,0.0130175255,-0.290361795,0.3473612347,-1.092015972,-1158.257363,0.0458258411,9.4063182552,0.0,0.0009008385,0.0049637266,0.0288098888,0.0199341978,-0.049495642,1.0,-0.081913522,-0.542093955,0.0139930025,3.0,8.7805473504,1.6642827785,0.0,0.5,0.153585175,0.1167734192,1.3961222361,28.910415878,1.9669408e-06,6.738033e-09,1.4197623541,2.0157251422,1.9117385993,0.234655878,-2.369892578,0.6296911385
75808,0.0984395076,0.0608818681,27.398840551,0.0146899802,0.3193289806,0.5175529501,0.2675244361,0.0244957359,0.3245424549,-0.190601145,1.198422692,10.0,0.0024459865,-0.043010753,0.0510419096,-0.018347072,0.1571894316,0.0840355076,0.0607916837,-0.62550127,0.4185724316,0.0,1.0893993005,-0.345665542,1.008671998,-0.352961627,20.120021385,8.2842457461,0.3965343208,0.0,0.0,0.0,0.0,0.0,0.5215300867,5.0,-0.590471103,-0.06523514,-0.129818023,0.1544999396,534.20622872,0.033931299,14.234890405,-0.001457977,0.0319309011,0.1403714647,0.0062366607,0.1033354117,-0.059721019,0.0,-0.000321285,0.0574825289,0.0722027952,6.0,13.552389057,0.5158889722,0.0,0.0223214291,0.0147357201,0.0188197629,0.5367075872,1.3251286139,3.6982517e-09,3.7832573e-08,0.7246596732,0.525131642,0.0395034606,0.0279884823,0.2341563876,0.0084644716
75801,0.9282591926,-0.319555156,-0.52283105,0.0,0.1895088712,0.6204037028,-0.52866609,-0.230074389,0.2408342189,0.0931834153,-0.133196119,10.0,0.0074051836,-0.223404255,-0.035382309,-0.003323948,1.7390243902,-0.132093058,0.0069518243,-0.182332956,0.4998967104,0.0,3.8100407056,-0.109919279,2.762890095,-0.189951789,2.7542808219,2.2543798178,-1.116711293,0.0,1.0,0.0,0.0,1.0,0.306795017,2.0,2.9115379163,-0.343394713,0.9964673292,0.5142891209,-806.7846921,0.0535467671,8.8136243785,0.0139193441,-0.106757891,-0.127722008,-0.046305931,0.2044418297,-0.03808733,0.0,-0.043617759,0.3314871553,0.0614973288,3.0,8.1125090283,0.484604042,0.0,0.0769230798,0.0640607964,0.1046503039,1.2364379614,5.4170008882,4.3497841e-06,1.000000025,1.3741448752,1.888274138,-0.054219835,0.0935869377,0.216386558,0.397309471
75998,0.3635189041,0.0718569399,2.7649625438,0.0,0.1358681481,1.311544823,0.2238378046,0.3190335306,0.8550295858,0.0356996026,0.3034647551,9.0,-0.004394358,0.0921052632,0.1310207808,0.0667687656,0.1400996264,0.0524230309,0.0378040763,0.325613079,0.6612213084,0.0,3.3402462735,0.0885672956,2.874918989,0.2422952811,6.7143767931,16.416991426,0.7152489627,0.0,0.0,1.0,0.0,0.0,1.1575840145,7.0,0.0558488918,0.0624146622,-360.5708458,18.940326141,-1984.490518,0.0224531177,9.9314051422,0.0016120365,0.0528131319,0.0701200253,0.0384078657,0.3371771218,-0.003842349,1.0,0.0063465052,0.3704277736,-0.02812027,4.0,9.5360179482,0.6982734126,0.0,0.0810810775,0.0465717332,0.0753714477,0.5909403091,1.4323060148,6.5156045e-07,4.0251146e-08,1.7402224502,3.0283741762,0.1687084771,0.1155036906,-1.500000015,-0.037564233
10051,0.386506408,0.0329077205,23.31674068,5.46877e-05,0.1031813967,0.4467032836,0.1324128092,0.3036086161,0.6011216397,0.2030636545,-0.155065324,10.0,-0.002802729,0.1846661171,0.2903336584,0.040370038,0.2546127086,0.1615146662,0.0431945209,0.5289033108,0.2887543943,0.0,3.0146808338,0.1025807145,2.3278854733,0.1882558904,19.402044821,4.7343883877,0.4141672119,0.0,0.0,0.0,0.0,0.0,0.8753291949,7.0,-0.383347771,-0.055579571,0.1938340101,-0.14088996,-216.6729978,0.0895709727,12.355201451,0.0053303582,0.0151543108,0.0191998917,0.0330069985,0.0236102554,-0.019105397,0.0,0.0014814815,0.2987012987,0.0470809797,4.0,12.359106988,0.97500524,0.0,0.0686274543,0.03105609,0.0384486521,0.6287143638,1.8013818251,3.2272682e-08,3.5914549e-08,1.0892374581,1.1864382402,-0.102791019,0.0688203761,0.1013740139,0.1105795545
80422,0.5063618524,0.044988303,-54.88553333,0.0,1.7049982589,3.5287188967,0.0868733731,0.2731941423,0.231414411,-0.0026622,0.3459918207,5.0,0.0233218894,0.2800783929,0.2337632271,-0.150289897,0.1858242409,-0.053646721,0.1152698975,0.0770505385,0.3512939602,0.0,0.8800800801,0.0103835956,0.7401001001,-0.008207022,301.98,5.6788064941,0.0878706058,0.0,0.0,0.0,0.0,0.0,0.7633802817,4.0,-0.016155662,0.1742496033,-0.07255495,0.330865235,1932.3130089,0.1031072143,14.628797994,0.0002955582,0.0088598453,0.0386923077,0.2299535922,0.0042533326,-0.036386043,1.0,0.0003513909,-0.193244834,-0.001264045,4.0,14.70651584,0.9948421725,0.0,0.0290697683,0.0171423086,0.0351862067,0.3558983519,1.541154965,1.5581169e-09,2.1659199e-08,0.8179618352,0.6690615638,0.6252446838,0.0434585024,-0.681293594,-0.044722487
75825,0.4828167478,0.0211827031,123.18308742,0.0069799479,0.6553401372,0.2831866183,0.018141359,0.1082268011,0.2204240725,-0.008641593,0.2048698404,10.0,0.0026268626,0.4424242424,-0.030065331,0.0009513494,0.1297215662,0.0140155302,0.1948188907,-0.000581555,0.5295470925,0.0,0.9379973652,-0.032196645,0.787289536,-0.083586099,119.13961606,3.879047255,0.2536733942,0.0,0.0,0.0,0.0,0.0,0.4207512749,4.0,17.519641964,0.2721709938,-0.245219046,4.0710792754,2114.9049136,0.0471929601,14.979709549,-0.001168411,0.0016785423,0.0039568727,-0.010917189,0.0043919625,-0.45703782,0.0,-0.001353383,0.0929688753,0.0696449284,6.0,15.022286056,1.6878891108,0.0,0.0502958596,0.0323996922,0.0484073096,0.3708921859,1.1924338145,2.8250974e-09,3.1388573e-08,0.9500323347,0.902561437,0.4357683075,0.0483452423,-0.043844497,0.1935120464
75945,0.617640355,0.0144087088,0.4303332633,0.0083128707,0.1115609016,0.1623360073,0.1767531861,5.27424e-05,0.1195717316,-0.022322592,0.014358027,10.0,0.0,0.0177815411,0.0053010266,0.0173653686,0.4356050525,0.0257276423,0.0048980438,-0.016595805,0.695572029,0.0,7.1706811638,-0.104935718,7.1706811638,-0.104935718,0.317727838,5.2297893305,0.2000167637,0.0,0.0,0.0,0.0,0.0,0.148514685,5.0,0.5927429172,-0.318220522,-36.54957211,-0.660035044,-4544.561053,0.0317619105,13.489669608,-0.000676371,0.0009241105,0.0011672278,0.0025042087,0.6620944421,-0.012483647,0.0,-0.001454033,0.273554256,-0.000827871,5.0,11.120149508,0.1218232861,0.0,0.1041666642,0.0290041393,0.0212923404,1.0640646346,0.6756351188,5.4251941e-08,1.0000001676,0.3914059613,0.1531986265,-0.010521107,0.0228115054,0.2397956835,0.8318890429
76497,0.3181365683,0.0489299834,-17.29200151,0.0116906449,3.8418494908,0.3596955609,0.0321816504,0.1558447701,0.0590322268,0.0292707447,0.1546894579,16.0,0.0184978883,0.3297150611,0.1262213155,0.0053927472,0.4317827259,0.3054558957,0.0195676612,0.1699812013,0.5063531635,0.0,0.9956897857,0.1041036376,0.9699480275,0.0764835223,2.2477644541,0.1371266413,0.0205145556,0.0,0.0,0.0,0.0,0.0,0.7813521667,4.0,0.0233487071,0.3000244601,-360.6162281,17.104422803,-20.76208056,0.0224531177,14.220914164,0.0003353686,0.003300068,0.0431520236,0.0341364277,0.0376913079,0.0277447308,1.0,-0.000171858,2.9190360831,-0.073334557,3.0,13.064571645,0.5852155326,0.0,0.0612535626,0.0189232882,0.0305014116,0.5312553143,1.5537018725,4.0137812e-09,2.8798841e-08,0.7189542927,0.516895275,0.1042634856,0.0314278099,0.0247406675,-0.037564233
75854,0.4499272274,0.0391075265,1.6724653997,0.0,0.0531671129,0.1860895456,0.1837019444,0.1059775163,0.2692806288,0.0072135906,0.0511585142,10.0,-0.009639191,-0.040421793,-0.186348589,0.0274857237,0.223679239,-0.141837446,0.0252869756,0.112835472,0.6843945527,0.0,6.6716699906,0.0732046397,6.3623211224,0.0969275727,0.6263328262,8.410627207,0.9343565652,0.0,0.0,0.0,0.0,0.0,0.30234008,5.0,0.4338612773,-0.079494288,3.1629765579,-0.459491999,-487.9499429,0.041769416,14.34341879,-0.002891225,0.0230701373,0.0255651104,-0.00593412,0.5905645448,-0.019114408,3.0,-0.001262003,2.3076504092,0.2604042757,5.0,14.834129964,2.2443071958,0.0,0.0916104168,0.0425467742,0.0706435303,0.5343506296,9.3580443764,1.72027e-09,5.9140807e-09,1.9363234883,3.7493486512,0.3933750905,0.0631069002,0.5286810098,0.7083686762
76025,0.0976434594,0.0018310484,21.346299094,0.0,3.4294042086,2.2895952542,0.0103875392,0.5255289231,0.4986019298,-0.143152746,0.8100826414,9.0,-0.051978471,-0.038348083,0.3216920488,0.0517552598,0.174946757,0.3089201657,0.2869357211,-0.76606983,0.396817706,0.0,1.1895681013,-0.366430689,0.9044245119,-0.223751647,185.10876133,5.903362559,0.1275320409,0.0,0.0,1.0,0.0,0.0,2.239301701,4.0,0.6965081459,-0.393685951,-0.53609466,-0.853086368,-1377.842178,0.3454349458,10.573877746,0.0048746518,-0.022252554,-0.893217054,0.0393926315,0.0035023417,-0.337999515,0.0,-0.028608422,-0.105801233,-0.126736112,6.0,11.468137282,1.9017028986,0.0,0.1014492735,0.0528881082,0.1135538983,0.5949748405,3.4410919636,1.7373139e-07,1.6825278e-08,1.1327725293,1.2831736031,0.152524809,0.0979737825,-2.088706197,0.4307300161
10341,0.7118920534,0.0941222071,-22.63414186,0.0225454017,12.017560435,0.9765582732,0.0256390064,0.1112153327,0.0432454989,-0.079736046,0.1259439339,6.0,0.0039959506,0.0,0.0985393503,0.0203206827,0.2161383285,-0.24339564,0.008041565,-0.08978277,0.4760926345,0.0,1.0453327765,-0.014300505,1.0346143595,-0.01969358,2.3000963635,0.1270927098,0.0117123888,0.0,0.0,0.0,0.0,0.0,0.6334076705,2.0,0.0090065671,-0.029690601,-360.2224726,-5.352976397,-1954.110581,0.0224531177,10.661350973,9.0935876e-06,0.0017948037,0.0320931639,0.0116037069,0.0224157098,0.0020718197,1.0,-0.00153218,0.7021923122,7.90143e-05,3.0,9.6241951879,0.3314410915,0.0,0.0350000001,0.0169231674,0.0133390226,1.6445380645,1.779922044,2.5289337e-06,3.0000000783,0.7850215186,0.6162587847,0.3375269874,0.0348883127,-0.13025146,-0.037564233
11131,0.7276767985,0.0615851188,-6.565168849,0.0334722662,5.7825345694,0.509144299,0.0276690591,0.0379923657,0.0398548871,0.0859882462,0.0402271146,6.0,0.0067739077,0.0,-0.014473848,0.080802823,0.1751477347,0.3302673066,0.0073707748,0.020569371,0.5960618804,0.0,0.9435280803,-0.018521596,0.9307222693,-0.026881983,0.6470492271,0.1211933708,0.0138794174,0.0,0.0,0.0,0.0,0.0,0.3505794981,3.0,0.0268225437,-0.029690601,-360.2066879,18.550617179,-1938.229956,0.0224531177,10.9927374,-0.000314036,0.0019644186,0.0175748087,-0.003868561,0.0851076433,-0.004774626,0.0,-0.004253583,-0.495753416,-0.001053272,2.0,8.7128010925,0.1551906271,0.0,0.0205223877,0.0083091729,0.0093012583,1.492635518,1.321348411,5.4673112e-07,8.0000001456,0.2037603589,0.0415182839,5.6624136534,0.0284347267,0.1311161387,-0.037564233
10304,0.4788266903,0.0599603244,-18.90620547,0.0233351567,5.8046278055,0.5296144379,0.0280463021,0.1309115547,0.0473019803,0.0711287747,0.133582075,6.0,0.0045089753,0.0,0.1306340249,0.0017267871,0.1597944285,0.151200845,0.0058917193,0.0995109157,0.4723688994,0.0,0.8960455592,0.0873939463,0.8793693032,0.0835669593,2.0931787838,0.1441618233,0.0135804893,0.0,0.0,0.0,0.0,0.0,0.6034903783,4.0,0.0391892987,-0.029690601,-360.455538,18.37296962,-1340.430362,0.0224531177,13.411685042,0.0005414505,0.0024195767,0.031751154,0.0100129722,0.0320684396,-0.0122345,0.0,-0.001943202,1.1264758576,-0.013538625,2.0,12.248970484,0.5034848753,0.0,0.0454545468,0.0179693061,0.0232629888,0.8127477075,2.5069100615,1.1632037e-08,3.3219446e-08,0.5665606769,0.3209910006,0.0591021468,0.0321823559,0.2508886533,-0.037564233
76148,1.0092560673,0.234911059,-7.752595937,0.0,0.3559535301,1.1633894098,0.1694345946,0.3594499312,0.3336388508,0.0133515919,0.4722111327,9.0,0.1341511852,0.3294117647,0.0594794839,0.1883315317,0.0704455754,-0.39933527,0.2922601087,0.3236923133,0.47634372,0.0,4.3425033216,-0.108718256,1.5006302593,-0.359464664,30.471873589,5.3502227436,0.8485907573,0.0,0.0,0.0,0.0,0.0,0.4364185502,3.0,-1.144596909,-2.921048598,0.7604830146,2.6119358279,-537.7226204,0.050238934,11.921832975,-0.012635356,0.0094490177,0.0127815825,-0.104003276,0.0442275195,-0.073058298,0.0,-0.054489835,-0.31583,0.0290497206,4.0,12.590688579,1.2916686736,0.0,0.0714285746,0.0298697051,0.0582560551,0.7915209912,9.6871615947,3.5589294e-08,1.3517543e-08,1.3551536138,1.836441317,0.2989144812,0.0757763796,-0.329972007,-0.010203189
