firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
39538,1.0656396085,0.1785189341,-19.42083376,0.0501836255,1.8660985672,5.1783913373,0.2052772281,0.1760985153,0.8492878202,0.0040694849,0.1981087831,0.14707574,2.2529026648,-0.223666848,0.14707574,7.0,0.075091387,0.0,0.2386855814,-0.105692373,0.1351896692,0.1289613601,0.1567368866,0.1132312309,0.1392557667,0.5288326656,0.0,1.9659584087,-0.068071783,1.159534769,-0.096114971,78.348552877,5.2537205586,0.1468519719,0.0,0.0,1.0,0.0,0.0,2.0310861862,5.0,-0.035734767,0.2337167278,-0.066620594,-0.288668264,-0.208558012,1.3330244752,4.7171304604,168.99339844,0.0966186901,13.14234246,0.0258698278,0.026473741,0.0726794725,0.3223938051,0.0188510718,-0.017371034,1.0,0.0692811926,-0.021670189,3.0,3.4330487095,0.0,0.1442307681,0.0565816411,0.0627713772,0.4790923822,16.31143052,2.4841004e-09,2.2785176e-09,1.5311868676,2.3445332234,0.0216325185,0.0672239366,0.3462441306,0.1325185513,0.1384615384615384,0.1472868217054264,0.3962264150943395,0.6818181818181819,0.7831325301204819,1.3492063492063493,1.8461538461538465,1.3870967741935485,1.2089552238805972,1.1142857142857143,1.0273972602739727,1.1142857142857143,1.084507042253521,0.8048780487804879,0.922077922077922,0.7209302325581395,0.6818181818181819,0.4368932038834952,0.3962264150943395,0.48,0.8048780487804879,1.3870967741935485,1.2089552238805972,1.5517241379310347,1.5517241379310347,1.084507042253521,1.1449275362318845,1.3870967741935485,1.3125,1.6428571428571428,1.1449275362318845,0.9733333333333334,0.8048780487804879,1.2424242424242422,1.3125,0.9473684210526316,0.9733333333333334,1.792452830188679,1.4666666666666668,1.4666666666666668,1.4666666666666668,1.690909090909091,0.7209302325581395,0.4230769230769231,0.8048780487804879,0.8500000000000001,0.8734177215189873,1.2424242424242422
13100,1.3573436359,0.1795807694,-22.78763892,0.069657753,2.0268495106,4.8568200577,0.1114963794,0.0567585104,0.4740663662,-0.005661348,0.0409153988,0.0738385061,1.3594050855,-0.064542242,0.0738385061,8.0,0.026208299,0.0303030303,0.0757096808,-0.048418803,0.0166451136,0.0865686087,0.0070356663,0.0794221686,0.0821714379,0.5788825074,0.0,2.0516625249,-0.039665871,1.3089372688,-0.086194004,67.813736788,4.3460336661,0.1489247198,0.0,0.0,1.0,0.0,0.0,1.155828612,5.0,0.0111338019,0.0502253229,0.009700029,-0.087221372,-0.016735365,-0.068267334,-0.361445585,362.67499401,0.1009787408,14.084365252,-0.001907951,0.004835434,0.0119862747,0.0330849124,0.0552245342,-0.076543659,0.0,-0.005771074,-0.004329004,5.0,0.8000869784,0.0,0.0674846619,0.0245555915,0.0250043901,0.7250846092,5.4768954683,3.8992638e-09,1.8356136e-08,0.7842633352,0.615068979,-0.070704573,0.0324679517,0.3930804907,0.4169777461,0.0700934579439251,0.1565656565656565,0.1804123711340206,0.145,0.1225490196078431,0.0904761904761903,0.1336633663366335,0.080188679245283,0.0223214285714286,-0.0576131687242797,-0.0378151260504201,-0.0043478260869564,0.0043859649122806,0.1683673469387754,0.1507537688442211,0.080188679245283,0.1865284974093264,0.1507537688442211,0.145,0.1225490196078431,0.0700934579439251,0.1565656565656565,0.2793296089385475,0.3878787878787879,0.4493670886075949,0.3160919540229885,0.2052631578947368,0.1927083333333332,0.2445652173913044,0.1865284974093264,0.1804123711340206,0.1280788177339902,0.1804123711340206,0.0552995391705068,0.0853080568720379,0.0601851851851851,0.1624365482233503,0.2651933701657458,0.1624365482233503,0.2116402116402116,0.2513661202185793,0.2378378378378378,0.1116504854368931,0.0956937799043062,0.1683673469387754,0.1743589743589744,0.1683673469387754,0.106280193236715
60097,0.3712984878,0.0717948388,4.1646371425,0.0132642823,0.1962502254,0.5077875437,0.1611744846,0.1971666395,0.7612078021,0.0079696639,0.2507910782,0.0876093155,0.6355337227,0.0261667976,0.0876093155,8.0,0.0408634214,-0.026919866,0.0698686057,-0.034329937,0.0860601791,0.1733126526,0.479256593,0.1395351807,0.1706396362,0.612813708,0.0,2.8552592084,-0.083092865,1.776124523,-0.073632433,4.6434127841,4.2646767181,0.5349495088,0.0,0.0,1.0,0.0,0.0,1.1143547086,3.0,0.0158078129,-0.062766321,-0.087966397,-0.291492128,0.3033031762,0.0729087493,-11.57010642,483.60986398,0.0851159683,13.572355608,0.0038314543,0.0415878858,0.0632985867,0.0268990602,0.1870086831,0.0589877944,1.0,0.0058149806,-0.017216772,6.0,1.2695275139,0.0,0.0911764726,0.034618288,0.0368971282,0.7009670099,7.9260826469,5.2095349e-09,1.1627372e-08,0.9962311941,0.9924765921,0.1313425473,0.0467472487,0.0500604112,0.1726123852,0.2166064981949458,0.1085526315789473,0.1462585034013606,0.0977198697068404,0.053125,0.2574626865671641,0.1541095890410959,0.311284046692607,0.2344322344322345,0.2035714285714285,0.0212121212121212,0.0564263322884013,0.1462585034013606,0.1385135135135136,0.0977198697068404,0.0243161094224924,-0.0260115606936416,-0.0398860398860398,-0.0203488372093023,0.0243161094224924,-0.4676145339652449,-0.3805147058823529,-0.3136456211812627,-0.3080082135523614,-0.292016806722689,-0.3519230769230769,-0.3629489603024575,-0.3894927536231883,-0.2949790794979079,-0.1879518072289157,-0.2358276643990929,-0.1679012345679011,-0.0426136363636363,-0.0343839541547278,0.0836012861736335,0.1013071895424837,0.0977198697068404,0.3534136546184738,0.2389705882352941,0.3215686274509803,0.3925619834710743,0.5180180180180181,0.2122302158273381,0.1541095890410959,0.4159663865546219,0.7461139896373057,0.9940828402366864,0.9707602339181288
22891,1.1971243614,0.1745666906,-3.03271876,0.0344429624,0.9478191863,3.8480896926,0.1973050138,0.0893874426,0.6735222052,0.0,0.0455097269,0.0889949207,1.0486397789,-0.008490885,0.0889949207,8.0,0.0458790504,0.0277777778,0.1479113561,0.011281471,0.027507501,0.1119715443,0.159284371,0.0660122511,0.126829559,0.6159365169,0.0,2.7173698473,0.0386184645,1.5309955793,0.0141987185,15.372786625,7.4906851984,0.273243307,0.0,0.0,1.0,0.0,0.0,1.2119492875,6.0,0.0181909292,0.1118320122,0.0071747764,-0.247440646,-0.530291951,0.2906442811,-0.305394229,-8.439809738,0.1009787408,13.368779607,0.0013564212,0.0123311357,0.0220942709,0.0801256002,0.077242826,0.0074045198,0.0,0.0025327924,-0.003932611,3.0,0.4097693351,0.0,0.0438144319,0.0175707482,0.0188759088,1.0644834664,2.9769218302,2.0950639e-08,4.1150195e-08,0.584643119,0.3418075766,0.0873413734,0.0284394349,0.6437227711,0.4169777461,-0.0020161290322581,0.1275626423690206,0.1,0.1073825503355705,0.1049107142857141,0.1353211009174311,0.2958115183246073,0.2627551020408163,0.2468513853904281,0.2627551020408163,0.2958115183246073,0.40625,0.5764331210191083,0.7491166077738516,0.71875,0.8198529411764706,0.8401486988847584,0.8265682656826567,0.6836734693877551,0.689419795221843,0.6779661016949152,0.8198529411764706,0.8401486988847584,0.9186046511627908,0.98,0.71875,0.5764331210191083,0.6282894736842106,0.6176470588235294,0.6390728476821192,0.5714285714285714,0.6610738255033557,0.7068965517241379,0.7615658362989324,0.7429577464788732,0.7247386759581882,0.7247386759581882,0.7934782608695652,0.8131868131868132,0.8679245283018868,0.8333333333333333,0.8401486988847584,0.7870036101083033,0.8198529411764706,0.8265682656826567,0.7934782608695652,0.71875,0.8470149253731343
52636,1.0197636354,0.16831826,-1.332789928,0.0,0.7487321756,1.9701936415,0.1601392515,-0.152478196,0.214932993,-0.039971449,-0.375952645,-0.110578916,-1.266350211,0.3814681241,0.1105789159,8.0,-0.151660296,-0.049493813,0.1854601784,0.6242420305,0.1603043394,0.0517455499,-0.074092945,-0.13473729,0.1498498498,0.5313726219,0.0,1.7704595186,0.412227888,1.3389496718,1.3215226364,4.4528491172,24.57696567,0.2069342567,0.0,0.0,1.0,0.0,0.0,0.4590590591,6.0,0.0347569756,0.0519681514,-0.409306822,0.426321997,-2.07564115,0.9908673631,0.184706248,-156.2248196,0.1301309144,9.4941556028,-0.02613852,0.0073289493,0.01271002,-0.39302974,0.2316922443,0.0375031668,0.0,-0.057156134,-0.062232081,2.0,0.1615861214,0.0,0.0694444478,0.0266793161,0.0175289962,1.2205204329,1.652936938,1.3757243e-06,1.0000000761,1.0039759431,1.0079676943,0.0851122544,0.0664376651,0.4138621889,0.3052608522,-0.1111111111111111,0.0,-0.044776119402985,-0.1232876712328767,-0.1794871794871795,-0.36,-0.3191489361702128,-0.189873417721519,-0.3333333333333333,-0.3846153846153846,-0.189873417721519,0.032258064516129,0.0,0.1428571428571428,0.1636363636363635,0.0666666666666666,-0.0229007633587786,0.0491803278688525,-0.0153846153846153,-0.1351351351351351,0.032258064516129,0.4545454545454546,0.5609756097560976,0.5238095238095237,0.8285714285714285,0.641025641025641,0.4545454545454546,0.4222222222222223,0.8823529411764706,1.0,0.4883720930232558,0.4222222222222223,1.1333333333333333,1.2857142857142856,1.4615384615384617,1.1333333333333333,1.1333333333333333,1.3703703703703702,1.3703703703703702,2.0476190476190474,2.0476190476190474,2.3684210526315788,1.4615384615384617,1.3703703703703702,2.2,2.2,2.764705882352941,2.764705882352941
55191,0.4025997009,0.1194988065,0.8427201874,0.0119232256,1.3604041513,1.1044167715,0.112597023,0.4403598205,0.3191144471,0.3336952286,0.4661419822,0.0847604286,1.0593402015,-0.007091083,0.0847604286,8.0,0.0343537585,0.2357723577,0.5298515611,0.2270412041,-0.16792114,0.0714346713,0.2098796472,0.4663066541,0.3595763386,0.5512039143,0.0,1.1943071554,0.0998235123,0.8868854774,-0.053118722,20.366147079,6.5479701393,0.1924042692,0.0,0.0,1.0,0.0,0.0,0.9416519854,3.0,0.4311932406,0.0605222328,-1.925850498,-0.047646706,1.8442208377,-0.610861403,-3.025560339,679.91618262,0.0667172561,13.517898681,-0.00666831,0.0095968251,0.0420249682,-0.002885576,0.0171863008,-0.046887014,0.0,-0.014042859,0.0,5.0,0.2161737182,0.0,0.125,0.0421334721,0.0422777214,0.557392431,0.4953631016,4.6929848e-08,9.9860347e-08,2.2160293851,4.9107862355,0.0325290884,0.0674460428,0.1840763292,-0.426330815,-0.0763358778625954,-0.0241935483870967,-0.2484472049689441,-0.2840236686390532,-0.3277777777777777,-0.3857868020304569,-0.3277777777777777,-0.4573991031390134,-0.5140562248995983,-0.4646017699115043,-0.4979253112033195,-0.5754385964912281,-0.6310975609756098,-0.717948717948718,-0.6881443298969072,-0.7119047619047619,-0.7505154639175258,-0.7012345679012346,-0.6355421686746988,-0.6006600660066006,-0.5870307167235496,-0.5236220472440944,-0.4851063829787234,-0.6952141057934509,-0.6377245508982036,-0.6975,-0.6206896551724138,-0.5399239543726235,-0.4851063829787234,-0.3857868020304569,-0.4398148148148147,-0.5399239543726235,-0.5451127819548872,-0.5198412698412698,-0.4449541284403669,-0.3730569948186528,-0.4068627450980392,-0.2576687116564417,-0.1037037037037037,-0.0546875,-0.0546875,0.0,-0.3125,-0.2923976608187134,-0.3085714285714286,-0.2754491017964071,-0.3697916666666666,-0.5551470588235294
45233,0.9274604851,0.0925107365,-22.02893467,0.0,0.8421510062,1.9744039045,0.0583002377,0.1158096048,0.7473400884,0.0057052774,0.2826680114,0.2896447493,3.7425742574,-0.165439845,0.2896447493,8.0,0.0018993955,0.0188679245,0.1620732853,-0.049577474,0.0533557296,0.2235835711,-0.119455255,0.0144869185,-0.002067522,0.5216557214,0.0,6.4197227086,0.9447131259,3.863199735,1.0327643332,74.976425685,4.326440981,0.3441740832,0.0,0.0,0.0,1.0,0.0,1.2086416062,5.0,0.0906214198,0.0419277048,-0.02104287,0.4188740243,-0.298134985,-0.603488667,-0.270871003,-41.56496744,0.0385211925,12.243626104,-0.007109252,0.0148232967,0.0271634768,0.0412801152,0.0148810419,0.0639638655,3.0,-0.001844657,0.1586143784,5.0,1.3081535667,0.0,0.0656934306,0.0348885111,0.0466345752,0.8329892397,4.3461805007,2.2366795e-08,1.503551e-08,2.0812170524,4.3314644191,0.030072844,0.0619732089,0.7182749581,0.0415698425,0.0978260869565217,0.0520833333333332,-0.1140350877192982,-0.1293103448275862,-0.0560747663551401,-0.1440677966101694,-0.0471698113207547,-0.038095238095238,-0.2406015037593984,-0.4058823529411764,-0.5429864253393666,-0.445054945054945,-0.4598930481283422,-0.4228571428571428,-0.3355263157894737,-0.482051282051282,-0.5120772946859904,-0.5049019607843137,-0.5258215962441315,-0.5280373831775701,-0.3082191780821918,-0.1652892561983471,-0.1721311475409835,-0.1293103448275862,-0.0818181818181817,-0.3266666666666666,-0.2348484848484848,-0.2627737226277372,-0.1788617886178861,0.1477272727272727,0.0306122448979591,-0.0471698113207547,0.1477272727272727,0.1348314606741574,0.1744186046511628,0.0978260869565217,0.074468085106383,0.2784810126582278,0.2168674698795181,0.5074626865671641,0.4027777777777777,0.8035714285714286,0.1348314606741574,0.0306122448979591,-0.038095238095238,0.2023809523809523,0.1348314606741574,0.4027777777777777
20095,2.3351714614,0.0898135788,-9.366876255,0.0930724971,3.2259056387,15.057730725,0.0360813818,-0.037767888,0.6148822362,0.0005065856,-0.044860333,-0.018463227,-1.165641656,0.1945040276,0.018463227,7.0,-0.054538931,-0.055555556,0.0175737434,0.0662831522,-0.035684709,0.0947220843,-0.01686092,-0.040733885,-0.027795025,0.5492253208,0.0,2.1453492342,-0.00804164,0.3332119529,0.1873587572,43.211613653,119.3031364,0.0814570478,0.0,0.0,1.0,0.0,0.0,1.4161741597,3.0,0.0051925192,0.0230535457,-0.076158557,0.8906064536,0.6694287811,-1.267284839,-0.102399316,-285.7770638,0.1009787408,11.289625651,-0.004093391,0.0002085844,0.0004967318,0.2510724718,0.046086549,-0.009345277,1.0,-0.03189317,-0.05532499,1.0,0.5876793249,0.0,0.0496453904,0.021493249,0.0234603847,0.7599710762,3.0226845483,1.1416165e-07,3.1933126e-08,0.6442800191,0.4150967431,-0.238930899,0.0420910795,1.1707735636,0.4169777461,0.0833333333333332,-0.1875,-0.1727272727272727,-0.2222222222222222,-0.2416666666666667,-0.2222222222222222,-0.2416666666666667,-0.272,-0.3933333333333333,-0.4583333333333333,-0.4240506329113924,-0.3591549295774647,-0.2834645669291339,-0.272,-0.2834645669291339,-0.3106060606060605,-0.2416666666666667,-0.2155172413793104,-0.2288135593220338,-0.2416666666666667,-0.2288135593220338,-0.1875,-0.1875,-0.0808080808080807,-0.125,-0.1651376146788991,-0.1946902654867256,-0.2222222222222222,-0.1946902654867256,-0.1495327102803738,-0.2540983606557376,-0.2661290322580645,-0.208695652173913,-0.2155172413793104,-0.2288135593220338,-0.2222222222222222,-0.1727272727272727,-0.1165048543689319,-0.1946902654867256,-0.0520833333333333,-0.1165048543689319,-0.0899999999999999,-0.1875,-0.2416666666666667,-0.2834645669291339,-0.2890625,-0.35,-0.3546099290780141
47773,1.1556543288,0.1034815278,-2.267836688,0.054291511,0.4441064954,2.4028936117,0.1888468431,0.0207649125,0.7839695927,0.0012839325,-0.03130183,-0.010440458,-0.160921844,0.1201339661,0.0104404582,8.0,-0.007991783,0.0477588047,-0.023874444,0.0299843077,-0.035030717,0.0861937916,-0.101086953,0.0585113371,0.0423990373,0.6400765396,0.0,3.5660274471,0.0804761995,2.6008134145,0.0793340965,9.4804723722,4.5932292974,0.3161570982,0.0,0.0,0.0,0.0,0.0,1.0872173138,3.0,-0.067195734,-0.048428699,0.004572868,0.4300885683,-1.132169639,1.2876923242,-0.310679927,-418.685825,0.0326707807,12.101528463,-0.011897568,0.008240837,0.0119049782,-0.040362635,0.157291899,-0.000688035,0.0,-0.0313417,-0.027718059,2.0,0.269676986,0.0,0.0476190485,0.0189024157,0.0220776365,1.3210288146,0.6838540043,2.6587943e-07,1.5675971e-07,0.7631035954,0.5823270973,0.0907449266,0.0355720672,0.3744388496,0.1731619881,-0.0093457943925233,-0.0363636363636363,-0.1451612903225806,-0.1092436974789915,-0.1653543307086614,-0.1451612903225806,-0.171875,-0.2205882352941176,-0.237410071942446,-0.273972602739726,-0.4143646408839779,-0.3801169590643275,-0.3536585365853658,-0.2837837837837837,-0.2933333333333333,-0.3071895424836601,-0.3375,-0.4331550802139037,-0.4646464646464646,-0.5092592592592593,-0.4752475247524752,-0.4479166666666666,-0.4391534391534392,-0.3977272727272727,-0.3764705882352941,-0.3801169590643275,-0.4479166666666666,-0.4301075268817204,-0.3116883116883117,-0.2205882352941176,-0.369047619047619,-0.2789115646258503,-0.273972602739726,-0.2535211267605634,-0.1587301587301587,-0.2148148148148148,-0.208955223880597,-0.1451612903225806,-0.1166666666666667,-0.0535714285714286,-0.1166666666666667,-0.1092436974789915,-0.2689655172413793,-0.3837209302325581,-0.3333333333333333,-0.3248407643312102,-0.3575757575757575,-0.3116883116883117
34665,0.9140213357,0.1804406138,-34.38456477,0.0353982527,1.322005989,3.9368964014,0.1901758704,0.1763148501,0.4795335554,0.4994011976,0.1717622294,0.1098156071,1.2588530241,-0.046707599,0.1098156071,7.0,-0.111401195,-0.053571429,0.1043223095,-1.053177383,0.0120211808,0.1112414676,0.1287208785,-0.065950738,0.1829625293,0.5994029285,0.0,1.5088337365,0.0423001946,0.9693448312,0.6779236842,129.64990689,3.9706855253,0.1954259075,0.0,0.0,1.0,0.0,0.0,1.049692623,4.0,-0.003568676,-0.158848644,-0.032292072,-0.432751818,-0.444833036,-0.360712307,-0.431357314,-391.5271505,0.0978663225,10.558387546,0.0191818747,0.0349947563,0.0753864447,-0.033489705,0.0015873016,-0.018625097,1.0,0.0303174734,0.0003717877,4.0,0.5241391551,0.0,0.0517241396,0.0308956773,0.025523207,1.2871766971,5.056858689,8.559473e-07,3.7191065e-08,0.8353555785,0.6978189426,-0.393124037,0.066150738,0.6602731091,0.1919100887,-0.0208333333333333,-0.1402439024390244,-0.0408163265306122,0.2368421052631579,0.1370967741935485,0.2477876106194689,0.3823529411764705,0.2589285714285714,0.165289256198347,0.0522388059701492,0.119047619047619,-0.2731958762886598,-0.3705357142857143,-0.3054187192118226,-0.25,-0.2578947368421053,-0.2914572864321608,-0.3532110091743119,-0.2985074626865671,-0.1296296296296296,0.0930232558139534,0.1015625,0.330188679245283,0.3055555555555556,0.3055555555555556,0.119047619047619,0.036764705882353,0.1848739495798319,0.3428571428571427,0.3557692307692308,0.5666666666666667,0.4842105263157894,0.46875,0.6022727272727273,0.6395348837209303,0.3689320388349515,-0.3869565217391304,-0.3411214953271028,-0.265625,-0.3317535545023696,-0.3349056603773584,-0.2078651685393258,-0.4025423728813559,-0.3054187192118226,-0.2166666666666666,-0.2252747252747252,-0.175438596491228,-0.1942857142857142
54586,1.2940338379,0.2211932324,-53.55172414,0.0,1.4942119323,6.3116651825,0.2050122723,-0.016829942,0.550552625,0.0126239856,-0.155170678,0.0384420519,0.4887278583,0.1130899377,0.0384420519,7.0,0.0185560481,0.0,0.2149052141,0.4032940379,0.1707435926,0.1964085297,0.051280188,0.0770535041,0.2124144836,0.5770593383,0.0,1.7434394193,0.2029956408,0.7324120603,0.0667206498,203.67816092,7.3057101629,0.192893401,0.0,0.0,1.0,0.0,0.0,1.3110295345,6.0,0.0152475255,0.0345723935,0.000193392,-0.260270307,-0.650829371,0.7810121193,0.0740804807,-54.0357421,0.072066437,8.1631932379,-0.014064348,-0.005272302,-0.01191282,-0.203918077,0.0102034656,-0.005394068,0.0,-0.070644108,-0.045238096,3.0,0.2475512021,0.0,0.0869565234,0.0442573002,0.0312013802,1.1229217378,1.3067432967,2.03397e-05,1.0000000632,1.3382412741,1.7908897077,-0.651883159,0.0957351425,0.7371794878,0.1929390012,-0.0769230769230768,-0.04,-0.1724137931034483,-0.3333333333333333,-0.3846153846153846,-0.4,-0.4782608695652174,-0.5,-0.4893617021276596,-0.4782608695652174,-0.4,-0.04,0.0434782608695651,-0.0769230769230768,0.1999999999999999,0.0,0.0,0.0909090909090908,0.0434782608695651,-0.0769230769230768,0.5,0.8461538461538463,0.8461538461538463,0.6000000000000001,0.7142857142857142,0.411764705882353,0.1999999999999999,0.7142857142857142,0.6000000000000001,1.1818181818181817,0.8461538461538463,1.0,1.0,1.0,1.1818181818181817,1.0,1.1818181818181817,1.1818181818181817,1.1818181818181817,1.4,1.0,1.1818181818181817,0.6000000000000001,0.5,0.5,0.5,0.3333333333333332,0.1999999999999999
34745,1.2391688684,0.1670696702,-12.33449435,0.02703967,0.9188919709,1.954340908,0.1222970849,0.1014769231,0.3135384615,0.001973884,0.0764196184,0.1253163657,1.5751393417,-0.09608834,0.1253163657,8.0,0.0163317897,-0.015612802,0.1001503343,0.1277607428,-0.096265965,0.1474443863,0.0332915382,0.2476747253,0.1293855786,0.5704291541,0.0,1.8147109865,0.1326950185,1.3604992658,0.0195169328,21.674590803,7.5741522538,0.4732423404,0.0,0.0,0.0,0.0,0.0,0.5618344569,3.0,-0.009952686,0.0160807824,0.0108600468,-0.225665519,-0.65897922,-0.592163864,-178.022089,-197.560417,0.0665040764,11.247831353,0.0025494505,0.0311502939,0.0530674715,0.021294399,0.0409599898,-0.148221615,1.0,0.0078360577,-0.014006888,4.0,0.1776026671,0.0,0.0444444455,0.0247440152,0.0244369268,0.8934140329,0.5827798943,7.9032728e-07,1.2647577e-07,1.8750638864,3.515864578,0.0276703468,0.0550512987,0.7639818092,-0.103462438,0.0615384615384615,-0.1038961038961039,-0.1686746987951807,-0.2333333333333332,-0.3168316831683168,-0.3947368421052631,-0.3551401869158879,-0.4692307692307692,-0.54,-0.5490196078431373,-0.5632911392405063,-0.5605095541401274,-0.6443298969072164,-0.5964912280701755,-0.7946428571428572,-0.7994186046511628,-0.8308823529411764,-0.8005780346820809,-0.7653061224489796,-0.7272727272727273,-0.6666666666666667,-0.677570093457944,-0.6290322580645161,-0.6270270270270271,-0.5306122448979591,-0.6905829596412556,-0.6515151515151515,-0.5892857142857143,-0.5337837837837838,-0.4609375,-0.5306122448979591,-0.5208333333333333,-0.5306122448979591,-0.5964912280701755,-0.5714285714285714,-0.5843373493975903,-0.5792682926829269,-0.4812030075187969,-0.4692307692307692,-0.4772727272727273,-0.4812030075187969,-0.3947368421052631,-0.6145251396648045,-0.6229508196721312,-0.5892857142857143,-0.5632911392405063,-0.543046357615894,-0.4692307692307692
27318,1.3977322996,0.1455405255,-2.304747671,0.0466060808,0.5637224848,2.4239197639,0.1148217636,0.1170799263,0.203945488,0.0,0.2333012621,0.0496545504,0.6341272663,0.0532493099,0.0496545504,7.0,-0.012551428,0.0287849433,0.0995653317,-0.473890157,0.193163605,0.0820508758,0.0670046138,0.0614364641,0.076178146,0.6425932278,0.0,2.7451934978,-0.132466327,1.7225843716,0.0082422026,5.8104900222,12.07023239,0.4321518898,0.0,0.0,0.0,0.0,0.0,0.2757200335,4.0,0.0189715233,0.1151386178,0.0552577926,-0.067102087,-0.977172703,1.184981076,-177.8727513,-61.19729205,0.0665040764,11.956004226,-0.03059114,-0.008362474,-0.011374446,-0.419401298,0.0256968604,0.0512518871,0.0,-0.082583171,-0.040501993,4.0,0.2451372236,0.0,0.0352941193,0.0168085429,0.018966768,1.610625288,1.8324642057,4.204208e-07,9.2859264e-08,0.6455727689,0.4167641999,-0.030069778,0.0368550922,0.6079152645,-0.103462438,0.0625,0.006578947368421,-0.1774193548387096,-0.2388059701492537,-0.2644230769230768,-0.2193877551020407,-0.2272727272727273,-0.1818181818181817,-0.2572815533980582,-0.2608695652173913,-0.2949308755760369,-0.2949308755760369,-0.3045454545454545,-0.1593406593406593,-0.2463054187192118,-0.1052631578947368,-0.1206896551724138,-0.1861702127659574,-0.1774193548387096,-0.211340206185567,-0.2311557788944723,-0.235,-0.203125,-0.1684782608695652,-0.1861702127659574,-0.2644230769230768,-0.3045454545454545,-0.2388059701492537,-0.2233502538071066,-0.2536585365853658,-0.323008849557522,-0.3318777292576419,-0.3169642857142857,-0.3405172413793104,-0.3805668016194332,-0.40234375,-0.3928571428571429,-0.3489361702127659,-0.4069767441860464,-0.3289473684210526,-0.323008849557522,-0.3347826086956521,-0.40234375,-0.4612676056338028,-0.4496402877697841,-0.4226415094339623,-0.416030534351145,-0.3805668016194332
53639,0.357606704,0.0680376391,35.905358752,0.0098547302,0.2566229927,0.9144535067,0.2363812055,-0.018136372,0.4653839447,0.0,-0.213178727,0.048043644,0.4377338322,0.0382552626,0.048043644,7.0,-0.060597173,0.0,0.2204911668,0.0293024718,0.2288209259,0.1564339781,0.2860602423,-0.017903854,0.1943162497,0.5674626724,0.0,2.4261562379,0.3894169568,0.9092499028,0.6942371978,75.516516517,5.8494998837,0.3031324098,0.0,0.0,1.0,0.0,0.0,0.9115861064,5.0,0.0180734338,0.2142029682,0.0212793563,-0.989166449,-0.497690155,0.8137920849,-0.346394453,-381.7121547,0.0978663225,10.698847174,0.0021223471,0.0301428737,0.0483420268,0.0212713485,0.0087522312,0.035387138,0.0,0.0046172837,0.1094826767,3.0,0.2586224233,0.0,0.0393700786,0.0179928187,0.0240560633,0.8155399489,1.9799604102,1.7779653e-07,4.0301519e-08,1.231687441,1.5170539524,0.0428131272,0.0848153398,1.0887868537,0.1919100887,-0.0561224489795918,-0.2857142857142857,-0.2259414225941423,0.1144578313253013,0.1858974358974359,0.0946745562130177,0.4015151515151516,0.4015151515151516,0.1419753086419752,0.2333333333333334,0.3405797101449275,0.4453125,0.5948275862068966,0.796116504854369,0.5948275862068966,0.7788461538461537,0.8500000000000001,1.5342465753424657,1.5694444444444446,1.3417721518987342,1.5694444444444446,1.8461538461538465,1.5342465753424657,1.1264367816091956,1.890625,1.2560975609756095,1.2023809523809526,2.083333333333333,2.425925925925926,2.3035714285714284,2.3035714285714284,1.9365079365079363,4.606060606060606,4.606060606060606,5.607142857142857,5.379310344827586,5.607142857142857,5.379310344827586,4.78125,6.115384615384615,5.607142857142857,6.115384615384615,4.441176470588236,4.78125,4.967741935483871,4.78125,4.78125,7.0434782608695645
