firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38
14286.0,-0.00109522,-0.00611083,-0.013778064,-0.687900724,0.1341247304,-0.054459563,2.0,-0.121509824,-1.0,0.0,-0.1666666666666666,0.0526315789473683,0.0,0.4285714285714286,0.4285714285714286,0.6666666666666667,0.4285714285714286,0.3333333333333332,0.1764705882352941,0.1764705882352941,0.25,0.0,0.0526315789473683,0.0526315789473683,-0.2592592592592593,0.1764705882352941,0.1111111111111111,0.1764705882352941,0.0256410256410255,-0.0909090909090909,0.2121212121212121,0.2121212121212121,0.1111111111111111,0.0,-0.1666666666666666,-0.2307692307692307,-0.1999999999999999,-0.1999999999999999,-0.2592592592592593,-0.2857142857142857,-0.2592592592592593,-0.2592592592592593,-0.2592592592592593,-0.2592592592592593,-0.3103448275862068,-0.2307692307692307,-0.1999999999999999,-0.1666666666666666
11581.0,4.09575e-05,0.0230063757,0.0617359958,0.046299666,0.0027361794,0.0120773283,2.0,0.000114717,-0.424125762,-0.020458894,0.1324786324786324,0.1471861471861471,0.2864077669902913,0.2559241706161137,0.3316582914572865,0.4171122994652405,0.358974358974359,0.3054187192118227,0.5056818181818181,0.3451776649746192,0.394736842105263,0.4887640449438202,0.5497076023391814,0.6257668711656441,0.7207792207792207,0.6158536585365855,0.5588235294117647,0.7785234899328859,0.7549668874172186,1.0384615384615383,1.2083333333333337,0.962962962962963,0.8275862068965518,0.962962962962963,1.1031746031746033,0.9485294117647058,0.962962962962963,0.8928571428571428,0.8794326241134751,0.8928571428571428,1.0703125,1.1031746031746033,1.1031746031746033,1.1721311475409837,1.12,1.1370967741935485,1.0229007633587788,1.2083333333333337
15203.0,0.0023605274,-0.021337986,-0.049579046,-0.311494837,0.0083273852,-0.026248534,0.0,0.0128660911,-1.0,0.0,-0.0833333333333333,-0.0833333333333333,-0.1538461538461538,0.0,0.0476190476190476,-0.0833333333333333,-0.0833333333333333,-0.0434782608695651,-0.3333333333333333,-0.3333333333333333,-0.2666666666666667,-0.3333333333333333,-0.3529411764705882,-0.4499999999999999,-0.4883720930232558,-0.4358974358974359,-0.5,-0.4358974358974359,-0.5111111111111111,-0.5,-0.4634146341463414,-0.3888888888888888,-0.5510204081632653,-0.56,-0.5686274509803921,-0.4358974358974359,-0.3888888888888888,-0.4054054054054054,-0.4054054054054054,-0.2666666666666667,-0.2666666666666667,-0.1851851851851852,-0.12,-0.1851851851851852,-0.1851851851851852,-0.1999999999999999,-0.2142857142857143,-0.2142857142857143
15748.0,0.0,0.0040184069,0.0138269402,0.1952766419,0.0044554116,-0.071920092,0.0,0.003004256,3.1224667646,-0.160946816,0.2105263157894736,0.069767441860465,0.1499999999999999,0.1219512195121952,0.0222222222222221,0.4153846153846154,0.3529411764705883,0.7692307692307692,0.5862068965517242,0.4375,0.3142857142857143,1.0,1.0909090909090908,1.4210526315789471,0.9166666666666669,0.9166666666666669,1.2439024390243905,0.8400000000000001,1.190476190476191,1.190476190476191,1.190476190476191,0.9166666666666669,1.0,0.8400000000000001,0.7037037037037037,1.0909090909090908,0.6428571428571428,0.5333333333333334,0.4375,0.2777777777777777,0.1499999999999999,0.0454545454545454,0.1499999999999999,0.2105263157894736,0.2432432432432432,0.1499999999999999,0.0454545454545454,-0.1153846153846154
15828.0,0.0079831652,0.0137952295,0.0186080358,0.0843885707,0.144789873,0.1652793142,1.0,0.0094305901,-0.408324153,-0.067735044,0.0789473684210526,0.3085106382978724,0.2299999999999999,0.3898305084745763,0.6849315068493151,0.7826086956521738,0.5569620253164558,0.8088235294117647,0.7083333333333333,0.732394366197183,0.7826086956521738,0.8088235294117647,0.8636363636363635,0.8636363636363635,0.8088235294117647,1.1964285714285716,1.4117647058823528,0.921875,0.921875,0.8636363636363635,0.5375000000000001,0.7083333333333333,0.9523809523809524,0.921875,0.9838709677419356,1.0499999999999998,1.0847457627118646,1.0499999999999998,1.0847457627118646,1.0499999999999998,0.8636363636363635,0.9838709677419356,1.0499999999999998,0.921875,0.8636363636363635,0.7571428571428571,1.1206896551724137,1.1206896551724137
16126.0,-0.002457414,0.0148113502,0.0259823138,0.0120787355,0.0014089,-0.038500843,2.0,-0.006710409,0.4143833663,0.0702791512,0.0,0.0769230769230768,0.0,-0.0967741935483871,-0.125,-0.1764705882352941,-0.3,-0.0967741935483871,-0.1515151515151515,-0.2222222222222222,-0.2328767123287671,-0.2432432432432432,-0.282051282051282,-0.3333333333333333,-0.3170731707317072,-0.3333333333333333,-0.3636363636363636,-0.4509803921568627,-0.4399999999999999,-0.3,-0.0967741935483871,-0.0344827586206896,-0.1999999999999999,-0.125,-0.1764705882352941,-0.1764705882352941,-0.0666666666666666,0.1666666666666667,0.3999999999999999,0.2173913043478261,0.1914893617021276,0.4736842105263157,0.3999999999999999,0.5555555555555556,0.3999999999999999,0.3333333333333332,0.2173913043478261,0.0769230769230768
17137.0,0.0007178353,0.016813346,0.0191768007,-0.016635604,0.1633091196,-0.012986155,2.0,0.0044444444,-0.10927608,-0.009779775,-0.01,-0.1160714285714286,-0.0833333333333333,-0.0747663551401869,-0.0571428571428571,-0.1081081081081081,-0.175,-0.131578947368421,-0.131578947368421,-0.091743119266055,-0.0526315789473684,-0.1538461538461538,-0.1610169491525424,-0.131578947368421,-0.091743119266055,-0.0434782608695651,-0.1081081081081081,-0.1680672268907562,-0.28,-0.2928571428571428,-0.2384615384615385,-0.1818181818181817,-0.2877697841726618,-0.3125,-0.1428571428571429,-0.2442748091603053,-0.331081081081081,-0.4761904761904761,-0.5263157894736843,-0.5194174757281553,-0.505,-0.4375,-0.326530612244898,-0.2666666666666667,-0.3076923076923077,-0.2978723404255319,-0.3926380368098159,-0.3076923076923077
85885.0,-0.018274191,-0.007591328,-0.010568093,-0.668826586,0.3385971711,-0.024759055,0.0,-0.008083659,-0.570352728,-0.084873952,-0.0714285714285714,0.5294117647058822,0.625,0.5757575757575757,0.6774193548387097,0.625,0.5757575757575757,0.625,1.0,0.7333333333333334,0.5757575757575757,0.625,0.8571428571428572,0.8571428571428572,0.6774193548387097,0.368421052631579,0.04,0.2682926829268293,0.1818181818181818,-0.087719298245614,-0.1746031746031746,-0.1612903225806451,-0.2121212121212121,-0.1333333333333333,-0.1999999999999999,-0.35,-0.2352941176470588,-0.2352941176470588,-0.4157303370786517,-0.3953488372093023,-0.4468085106382978,-0.4693877551020408,-0.4468085106382978,-0.4583333333333333,-0.5094339622641509,-0.4222222222222223,-0.3953488372093023,-0.2972972972972972
85914.0,-0.000941849,0.0036674236,0.0148260392,0.4381072659,0.0229783926,0.0055878674,1.0,-0.000207407,0.5371842216,-0.05124022,0.0384615384615385,0.0140845070422535,0.1076923076923077,-0.0136986301369863,0.2485549132947977,0.2413793103448276,-0.1290322580645161,-0.136,-0.3898305084745762,-0.282392026578073,-0.3099041533546326,-0.2367491166077738,0.1020408163265305,-0.0649350649350649,-0.0649350649350649,-0.2525951557093425,-0.5772994129158513,-0.5113122171945701,-0.4146341463414634,-0.4193548387096774,-0.457286432160804,-0.5518672199170125,-0.4795180722891566,-0.473170731707317,-0.3032258064516129,-0.2202166064981949,-0.2775919732441472,-0.3121019108280255,-0.3983286908077994,-0.3434650455927052,-0.3333333333333333,-0.3076923076923077,-0.2847682119205298,-0.0769230769230768,0.130890052356021,0.6000000000000001,0.5,0.4496644295302012
38471.0,0.0,0.0086060764,-0.032560434,0.0403337619,0.0068198134,-0.01993876,0.0,0.0080667524,-0.21641791,0.0177780893,-0.0232558139534884,0.3999999999999999,0.2352941176470588,-0.0454545454545454,-0.0666666666666666,0.2727272727272727,-0.16,1.7999999999999998,2.230769230769231,1.625,1.625,1.625,0.9090909090909092,1.625,2.5,1.625,1.7999999999999998,1.7999999999999998,1.625,1.3333333333333337,2.0,2.5,3.666666666666667,5.0,5.0,3.666666666666667,2.230769230769231,1.625,1.3333333333333337,1.4705882352941178,0.9090909090909092,1.1,1.1,1.3333333333333337,0.75,0.9090909090909092,0.6153846153846154,0.6153846153846154
55044.0,0.0005039589,0.0047176138,0.010740573,0.1580568546,0.0311508125,0.0071926635,1.0,0.0048078618,3.6286701209,-0.005076142,0.0,-0.0049261083743842,0.0358974358974359,0.0687830687830688,0.1477272727272727,0.160919540229885,0.2624999999999999,0.3648648648648649,0.3032258064516129,0.270440251572327,0.1744186046511628,0.1348314606741574,0.188235294117647,0.2168674698795181,0.1812865497076023,0.1348314606741574,0.1412429378531072,0.1284916201117318,0.0978260869565217,0.1284916201117318,0.0978260869565217,0.1284916201117318,0.0918918918918918,0.074468085106383,0.1160220994475138,0.0520833333333332,0.0520833333333332,-0.038095238095238,-0.0604651162790698,0.0358974358974359,0.0575916230366491,0.086021505376344,0.0978260869565217,0.1542857142857143,0.074468085106383,0.0466321243523315,0.0202020202020201,0.1160220994475138
18092.0,0.0042439445,0.0384893634,0.0466671315,0.0166741194,0.1426587361,-0.083159223,0.0,0.0019556498,0.1200140968,0.0251928421,0.0573770491803278,0.0403225806451612,0.084033613445378,-0.0785714285714286,-0.0444444444444444,-0.0038610038610038,0.0661157024793388,0.1517857142857142,0.3163265306122449,0.4021739130434782,0.303030303030303,0.4333333333333333,0.6433121019108281,0.5542168674698795,0.6538461538461537,0.6329113924050633,0.5731707317073171,0.5,0.5176470588235293,0.5731707317073171,0.4827586206896552,0.5731707317073171,0.8169014084507042,0.72,0.6125,0.5357142857142858,0.5357142857142858,0.5357142857142858,0.4021739130434782,0.2647058823529411,0.1120689655172413,-0.0076923076923076,0.0078125,-0.0076923076923076,0.0078125,-0.2228915662650602,-0.1513157894736841,-0.0583941605839416
18244.0,0.0092448662,0.0180166654,0.022539444,0.0400673401,0.1908802479,0.002697126,0.0,0.0115921116,-0.014532391,0.0718439892,0.1111111111111111,-0.0476190476190476,0.4285714285714286,1.0,0.6000000000000001,0.6000000000000001,0.9047619047619048,1.1052631578947367,1.1052631578947367,0.9047619047619048,1.2222222222222223,1.0,0.7391304347826086,0.5384615384615385,0.7391304347826086,0.5384615384615385,0.6000000000000001,0.6666666666666667,0.5384615384615385,0.3333333333333332,0.4285714285714286,0.3333333333333332,0.6000000000000001,0.25,0.4814814814814814,0.3333333333333332,0.4285714285714286,0.4814814814814814,0.1764705882352941,0.0526315789473683,0.0256410256410255,-0.0909090909090909,0.0,-0.0476190476190476,0.0526315789473683,-0.0476190476190476,0.0,0.0526315789473683
65154.0,0.001279771,0.0201653567,0.0465993739,0.0132203471,0.1312756189,0.0064643145,0.0,6.6e-05,8.0902051878,-0.064576144,0.0335917312661497,0.1204481792717087,0.3201320132013201,0.1204481792717087,0.1235955056179776,0.075268817204301,0.0416666666666667,0.075268817204301,0.1173184357541898,0.1730205278592376,0.1363636363636364,0.2422360248447204,0.2345679012345678,0.2820512820512821,0.3422818791946309,0.3937282229965158,0.7094017094017093,0.6736401673640167,0.5810276679841897,0.7699115044247788,1.272727272727273,1.4539877300613495,1.9411764705882355,2.418803418803418,2.252032520325203,2.669724770642202,2.076923076923077,2.508771929824561,2.669724770642202,2.571428571428572,2.1746031746031744,2.571428571428572,4.194805194805195,4.47945205479452,4.633802816901408,4.633802816901408,4.633802816901408,4.714285714285714
20336.0,0.002238108,0.0119190705,0.0136765889,-0.02920779,0.5994398716,0.0355632183,3.0,-0.000172572,0.4411524002,-0.013888889,-0.0277777777777777,0.1666666666666667,0.1666666666666667,0.1475409836065573,0.1290322580645162,0.0447761194029849,0.0447761194029849,0.1666666666666667,0.0294117647058822,0.0447761194029849,0.0,-0.0277777777777777,-0.0789473684210526,-0.125,-0.0789473684210526,-0.054054054054054,-0.1025641025641025,-0.0909090909090909,-0.0789473684210526,0.0294117647058822,-0.1463414634146341,-0.125,0.0294117647058822,-0.125,-0.125,-0.1025641025641025,-0.125,-0.0277777777777777,-0.1025641025641025,-0.1025641025641025,-0.2045454545454545,-0.1666666666666666,-0.0789473684210526,0.0606060606060605,0.1864406779661016,0.09375,0.0447761194029849,-0.0140845070422535
20670.0,0.0124176381,0.044755537,0.0656853726,0.0393523668,0.2611736545,-0.015757274,6.0,0.0006896552,4.3618037237,0.2364473846,0.1599999999999999,0.4146341463414633,0.4499999999999999,0.5263157894736843,0.7846153846153847,1.2307692307692308,1.4166666666666663,1.0714285714285716,1.3673469387755102,1.5217391304347827,1.9,2.2222222222222223,2.515151515151515,2.411764705882353,2.8666666666666667,3.1428571428571432,1.9743589743589745,1.2307692307692308,0.7575757575757576,0.7313432835820894,0.901639344262295,0.5675675675675675,0.7846153846153847,0.7058823529411764,1.0714285714285716,0.9333333333333332,0.5466666666666666,0.8709677419354838,0.7058823529411764,0.7058823529411764,1.0714285714285716,1.2307692307692308,0.6571428571428573,0.7575757575757576,0.5890410958904109,1.0,1.0,1.0
20897.0,-0.054956897,-0.262716402,-0.427587352,-0.064896881,0.1013832079,0.004747801,0.0,-0.053052632,2.1918174044,-0.133526618,-0.0865384615384615,0.1176470588235294,0.7924528301886793,0.8999999999999999,1.5,2.114754098360656,1.96875,2.5185185185185186,1.7941176470588234,1.96875,1.5675675675675675,1.5,1.878787878787879,1.7941176470588234,1.96875,2.2758620689655173,1.6573426573426575,1.7941176470588234,1.7941176470588234,1.878787878787879,1.261904761904762,0.9791666666666669,1.7941176470588234,1.878787878787879,1.5,1.375,0.6964285714285714,0.6666666666666667,0.144578313253012,0.1309523809523809,-0.1203703703703703,-0.2578125,-0.3115942028985508,-0.1949152542372881,0.0326086956521738,0.0555555555555555,-0.0865384615384615,-0.0865384615384615
69796.0,0.0123414819,0.0124351704,0.0296403861,0.0523524225,0.0053186007,0.0603261481,0.0,-0.00031746,19.223982833,-0.359400578,0.08,0.0558659217877095,0.0924855491329479,0.0988372093023255,0.125,0.2748735244519393,0.2945205479452055,0.2434210526315789,0.4210526315789473,0.4372623574144487,0.4104477611940298,0.5491803278688525,0.8439024390243903,0.8899999999999999,1.0543478260869563,0.9090909090909092,0.7181818181818183,0.7181818181818183,0.6293103448275863,0.5,0.8529411764705883,1.032258064516129,1.076923076923077,1.1235955056179776,1.16,1.554054054054054,1.554054054054054,1.643356643356643,1.907692307692308,1.953125,1.6619718309859155,1.7794117647058822,2.0,2.3157894736842106,2.857142857142857,2.5,2.2586206896551726,1.147727272727273
22905.0,0.0035215051,0.0190038053,-0.086486766,0.0832693363,0.0309434052,0.0292804744,2.0,0.0126439934,14.172849937,-0.100000001,0.0,0.0,-0.024390243902439,-0.1304347826086956,-0.0909090909090909,-0.183673469387755,-0.1666666666666666,0.0256410256410255,-0.0909090909090909,-0.2307692307692307,-0.2307692307692307,-0.0697674418604651,0.0,-0.1999999999999999,-0.1919191919191919,-0.2307692307692307,-0.1999999999999999,-0.3333333333333333,-0.4029850746268657,-0.3442622950819672,-0.375,-0.4117647058823529,-0.4594594594594594,-0.5238095238095238,-0.4871794871794872,-0.5238095238095238,-0.8412698412698413,-0.8165137614678899,-0.8148148148148149,-0.8181818181818181,-0.8181818181818181,-0.8165137614678899,-0.8268398268398268,-0.8347107438016529,-0.8305084745762712,-0.8048780487804879,-0.7752808988764045,-0.7727272727272727
47175.0,0.001682453,0.0182765796,0.0457048257,0.1140376865,0.0183252869,-0.00068347,1.0,-0.000289855,1.5678034354,-0.04055813,-0.0675675675675675,0.0909090909090908,0.2545454545454546,0.3333333333333332,0.3080568720379146,0.5953757225433527,0.5333333333333334,0.550561797752809,0.4010152284263959,0.3529411764705883,0.3333333333333332,0.4526315789473685,0.5771428571428572,0.6829268292682926,0.7806451612903227,0.8157894736842106,0.7358490566037736,0.8157894736842106,0.7579617834394905,0.5862068965517242,0.3596059113300491,0.2321428571428572,0.2321428571428572,0.3663366336633664,0.205240174672489,0.069767441860465,0.069767441860465,0.1948051948051947,0.3596059113300491,-0.2736842105263157,-0.3412887828162291,-0.3333333333333333,-0.25,-0.1265822784810126,0.0222222222222221,0.1358024691358024,0.0574712643678161,0.1174089068825912
23660.0,0.0033957926,0.027320562,0.0447050041,0.015938523,0.0987608894,-0.025600151,0.0,0.0001774834,0.4135802062,-0.011534974,0.0066666666666665,0.0633802816901407,0.0942028985507246,-0.0194805194805194,0.0066666666666665,-0.006578947368421,0.0942028985507246,0.0633802816901407,0.0942028985507246,0.0633802816901407,0.0942028985507246,0.188976377952756,0.2079999999999999,0.1526717557251908,0.2104208416833668,0.2276422764227641,0.217741935483871,0.188976377952756,0.1143911439114391,0.1102941176470588,0.3130434782608695,0.2905982905982907,0.3727272727272728,0.2905982905982907,0.4660194174757281,0.4112149532710281,0.3727272727272728,0.4312796208530804,0.2377049180327868,0.3603603603603604,0.2796610169491524,0.3981481481481481,0.3482142857142858,0.4380952380952381,0.3981481481481481,0.51,0.3981481481481481,0.4245283018867924
23975.0,-0.000931606,0.030552023,0.0482894413,0.0120414425,0.1217019781,-0.010483419,2.0,2.05335e-05,1.4939639256,-0.055752447,-0.0054054054054053,0.0054644808743169,0.1219512195121952,0.0952380952380953,0.0887573964497041,0.1645569620253164,0.1428571428571428,0.0823529411764705,0.1870967741935483,0.1428571428571428,0.1358024691358024,0.1499999999999999,0.3629629629629629,0.3333333333333332,0.2689655172413794,0.1719745222929936,0.1719745222929936,0.1017964071856287,0.1151515151515152,0.0887573964497041,0.1794871794871795,0.295774647887324,0.3629629629629629,0.295774647887324,0.2105263157894736,0.2602739726027396,0.2266666666666665,0.2867132867132866,0.2867132867132866,0.2105263157894736,0.2266666666666665,0.1948051948051947,0.1948051948051947,0.3529411764705883,0.3629629629629629,0.3529411764705883,0.2348993288590604,0.2517006802721089
24548.0,0.0,0.2619684408,0.392349289,0.036638907,0.713591812,-0.097409155,1.0,0.0214513507,-0.582849684,0.0011114217,0.3932584269662922,0.2783505154639174,0.3478260869565217,0.7222222222222223,1.0,2.1,2.4444444444444446,3.769230769230769,2.875,2.875,2.024390243902439,2.875,2.875,2.4444444444444446,2.263157894736842,2.647058823529412,2.1,1.6956521739130437,0.8787878787878789,1.0666666666666669,1.8181818181818183,2.875,3.769230769230769,4.636363636363637,4.166666666666667,5.2,4.166666666666667,4.166666666666667,2.647058823529412,3.769230769230769,3.769230769230769,4.166666666666667,3.428571428571429,2.875,4.166666666666667,4.391304347826087,3.769230769230769,4.166666666666667
30680.0,0.0003405651,0.0136913769,0.0346554187,0.3373794485,0.0280950618,-0.015884047,0.0,-0.000619469,-0.349659177,0.0097784181,-0.0044052863436123,0.0462962962962962,0.0319634703196347,0.0660377358490567,0.0917874396135265,0.0970873786407766,0.135678391959799,0.0462962962962962,0.1299999999999999,0.036697247706422,-0.017391304347826,0.0560747663551401,0.0710900473933648,0.0970873786407766,0.2988505747126437,0.1957671957671958,0.1894736842105262,0.036697247706422,0.018018018018018,0.0044444444444444,-0.1928571428571428,-0.2441471571906354,-0.2179930795847751,-0.2516556291390728,-0.2364864864864865,-0.1660516605166051,-0.0887096774193548,0.0,-0.0300429184549356,0.0319634703196347,0.0319634703196347,0.0610328638497652,0.1414141414141414,0.1832460732984293,0.2486187845303866,0.2282608695652173,0.2216216216216215,0.2417582417582418
