firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
39300,0.57586226,0.0842870032,2.4111041009,0.0415499311,0.4984013169,1.394989474,0.1402011004,0.0483715552,0.5303526691,0.0145981885,-0.025720364,-0.061623859,-0.768779343,0.1490851101,0.0616238593,14.0,0.0094082228,0.0387096774,0.1183281783,0.1284527889,0.0130181732,0.1260927152,0.0488533436,0.1217961071,0.5065498162,0.0,2.1556072953,1.1928599146,44.482649842,5.5472069237,0.2601626016,0.0,0.0,0.0,1.0,0.0,1.0289073039,8.0,-0.05240556,0.0527739134,4.4927530295,-0.601511637,-2.861380428,-3.878841983,797.56030936,0.0674538361,13.939709302,0.0028092518,0.0221351794,0.0414039871,0.0269520685,0.0142436149,-0.019319774,0.0,-9.3584e-05,0.3867914495,0.0070337856,5.0,13.688351249,0.7272336154,0.0,0.0212314222,0.0108378023,0.0151084553,0.7287278261,2.9409296238,3.0926794e-09,2.3740389e-08,1.3292702663,1.7669594409,0.0970482546,0.0313680155,-0.11974692,-0.022507684
58481,0.0723154013,-0.07751641,19.231660729,0.0,0.3873326886,0.6246554488,-0.101230287,0.6489456869,0.5804472843,0.1290812376,0.6564594759,0.1737746044,0.8276654412,-0.141674064,0.1737746044,9.0,0.2372636048,0.2783505155,0.3412115649,-0.163926125,0.1692639921,0.7432077125,0.2550798722,0.6098334655,0.4534625281,0.0,0.7633694839,0.4505422588,22.140151515,4.7883670126,-0.15231978,0.0,0.0,0.0,1.0,0.0,3.1593973037,2.0,0.4032043643,0.1304662261,1.1848210018,3.1240087644,-0.088136945,0.3933436807,-320.0714313,0.035233952,9.079359296,0.0002412254,0.0025575448,0.0162561576,0.2498620596,0.0737313433,0.0087166228,1.0,0.02393888,0.4080311906,-0.196581207,0.0,7.8350168604,0.2838703549,0.0,0.400000006,0.1071356446,0.374025974,2.4430221515,1.3786246896,7.7655637e-07,9.2623205e-08,1.488884323,2.2167765272,3.3589539341,0.1731170286,0.3640661827,-0.008381685
58500,0.6137083029,-0.148770392,-8.676923077,0.0032870709,0.7509130752,1.3608473338,-0.247967851,-0.30499752,0.4593874008,0.0,-0.373043301,-0.287961371,-3.220949264,0.3304114926,0.287961371,8.0,0.0359220105,-0.580952381,-0.269507254,0.2524448847,-0.067732213,0.2946943483,0.0247395833,-0.198569157,0.5524000357,0.0,1.5775912551,1.0864727699,42.992307692,2.2029956642,-0.088841684,0.0,0.0,1.0,0.0,0.0,1.0879173291,4.0,-0.129604752,-0.622027573,0.0939608624,-0.58823978,-0.887905136,0.3327308389,-267.0755186,0.0793382698,10.140336751,0.0332578028,0.0252463632,0.0515819751,0.0793678199,0.0163269158,0.0044858179,4.0,0.0447838502,-0.276290952,0.0146997934,3.0,9.511111409,0.6349148418,0.0,0.0416666679,0.0175989853,0.0148684024,1.6479725511,9.0555663841,9.1957666e-07,1.9090909358,1.9459683259,3.7867927252,0.1477933658,0.094746281,-0.826167521,0.0322857719
58641,0.8521858356,-0.123081791,-15.51088032,0.0348046195,3.1801930074,5.9535938406,-0.063242169,0.1564730792,0.4139745917,0.0788530466,0.1887171805,-0.210455444,-6.428449015,0.6681432263,0.2104554444,7.0,0.0157659237,-0.231218698,0.3963192916,0.665384225,0.6638944673,0.279266055,0.0797338173,0.0501689628,0.3231536631,0.0,0.8964877402,0.8592445328,55.834817013,4.9699771086,0.0127884148,0.0,0.0,1.0,0.0,0.0,1.51663634,4.0,-0.046380999,-0.506356141,0.4299698158,3.6114043395,-0.365236565,0.6434766428,-57.19503989,0.1744356556,9.8105084038,0.024871481,0.0160508195,0.0733111849,0.1793219819,0.0359072132,0.0231429434,1.0,0.0889195684,4.2366050422,0.1027020738,3.0,9.3809266726,0.9403953523,0.0,0.0588235296,0.0346617928,0.0379704393,1.5481170316,2.8376716445,2.6746054e-06,0.9545454918,1.4566202385,2.1217425191,-0.222818185,0.0794298369,-0.485186244,0.0005646878
34817,0.5236398945,0.0697303104,6.8267247915,0.0083551237,0.3390804937,1.0441337056,0.1216985646,0.4518827684,0.3493219588,0.0043404416,0.7041655336,-0.095812819,-1.083929403,0.1453130441,0.0958128189,14.0,0.0520255002,0.1086956522,0.2471639981,0.0305583114,0.0259766175,0.080160649,0.5587228057,0.2436210454,0.5675250931,0.0,1.1464644829,0.5763071071,40.233661865,10.893941105,0.4649434755,0.0,0.0,0.0,0.0,0.0,0.5123840854,5.0,-0.025939154,-0.140978052,-0.137628163,0.4589550201,0.780856596,0.0132832013,489.39573204,0.0438873076,13.901943268,-0.002314725,0.016313605,0.0297163481,0.0536861912,0.0388542966,-0.104734183,1.0,-4.5249e-05,-0.495314152,0.0304143745,6.0,12.512111448,0.2767330901,0.0,0.0488431863,0.0206738823,0.0270162071,0.496863174,0.7755213528,1.1528235e-08,6.0097637e-08,1.151626482,1.326243554,0.0781013781,0.0348170609,-0.524973146,-0.067688893
11406,0.5595221082,0.0078657787,1.6163030364,0.0,0.072895647,0.2628633492,-0.215334237,-0.493869634,0.1186180141,0.0,-0.754554656,-0.03440902,-4.11627907,0.040243519,0.0344090202,8.0,-0.018079316,1.3333333333,-0.544784985,-0.1308777,-0.06341134,0.2096562582,-0.243274897,-0.025875796,0.7099255188,0.0,3.8663739021,3.712672522,1.1558415443,6.4949152542,0.2164211041,0.0,0.0,0.0,0.0,0.0,0.2484076433,6.0,-0.156057275,1.2353065575,-0.407890215,0.2696772407,-0.168739432,-0.363006013,-729.9912143,0.0428202856,10.71685923,0.0044326241,0.0182152831,0.0208318212,0.0013508665,0.7128024007,-0.403565256,2.0,0.0022162653,1.9988679763,0.0456946036,3.0,10.514532876,0.605715658,0.0,0.0161290318,0.0233200853,0.0239523015,1.8009960388,2.1186292229,2.9736655e-06,1.9090909657,1.4749768287,2.1755566453,-0.115921267,0.0697893567,-0.452956991,0.3772098367
66018,0.7246677853,0.1011665309,-48.70668258,0.0614000063,1.2265076313,0.9740298207,0.0858561443,0.1130416083,0.1924182513,-0.022450215,0.1731298474,-0.076081448,-1.392851711,0.2420765065,0.0760814482,5.0,0.0001703068,0.0220356768,0.0477325389,-0.072081896,-0.084529551,0.1112891101,0.0772745027,0.0242483554,0.4909429543,0.0,0.8752742616,0.7821097046,100.72235481,5.0433397068,0.2344272731,0.0,0.0,1.0,0.0,0.0,0.4092426467,4.0,-0.855720173,-2.075437183,-19.79855275,-1.388773598,0.4698122346,-5.954691724,6748.8197834,0.0600574642,16.043372886,-0.001280514,0.0109389895,0.0294012328,0.0085914183,0.0035492358,-0.050818465,0.0,-0.001777778,1.5519862287,-0.042678024,6.0,15.604802987,0.3706342922,0.0,0.0246020257,0.0133769571,0.0206400587,0.2374950067,0.5666488183,3.393521e-10,3.9440434e-08,0.4329258709,0.1874248097,0.3897752248,0.0241681547,-0.104397127,0.2740413841
58756,0.2048800161,0.0453402108,21.571159639,0.0,0.2379936532,0.6979335817,0.1423013923,0.63,1.3028125,0.0,0.751875,0.0594106464,0.468164794,0.0241135203,0.0594106464,10.0,0.204134981,0.5185185185,0.6917061124,-0.736314453,-0.207548049,0.0875912409,0.288125,0.508125,0.6262871933,0.0,1.6600090785,1.0145256468,24.759036145,4.3515087348,0.3025210084,0.0,0.0,1.0,0.0,0.0,2.559375,5.0,-0.174013074,0.4774433264,-0.314867424,0.6928251382,-1.032316419,0.0264328666,-263.5118936,0.0793382698,9.3101630823,0.0069426588,0.040686079,0.0789168279,0.0385868459,0.0652999241,-0.007376414,1.0,0.0031052739,-0.443873305,-0.063829787,4.0,8.9247560976,0.4366727754,0.0,0.0645161271,0.0386351754,0.0588265126,1.5496326343,4.1661379325,1.16634e-05,1.9090909488,0.9985818175,0.9971656463,-0.191573998,0.0914233743,-0.70431035,0.0322857719
58799,1.5802431611,0.0626139818,-2.93779309,0.0,1.2868161094,1.7368541033,0.0420845382,0.1400836997,0.2139328287,-0.025546094,0.3252337911,0.05122485,2.2014563107,-0.075227964,0.05122485,11.0,0.0599929403,0.0281195079,0.0782875339,-0.190833471,0.539628371,0.1183447549,0.1066189246,0.0236266982,0.6391808484,0.0,5.1808216017,3.3186014309,4.3749641114,2.5699347875,0.1763537845,0.0,0.0,1.0,0.0,1.0,0.3046367395,4.0,0.0396704134,-0.221554196,0.9189751039,-0.444882485,-5.284043136,-0.207257806,-500.786268,0.0438873076,10.035567893,0.0009574901,0.0093016618,0.0170005928,-0.031635508,0.150107823,0.0909410261,2.0,0.0036563653,-0.135716998,0.0095221307,3.0,8.0465493573,0.7893007361,0.0,0.1212121248,0.0545233315,0.0573270479,1.7474745728,5.9737247642,3.8125273e-06,6.6818182145,0.8688516244,0.7549031453,0.1119555968,0.048725047,-0.572294387,-0.067688893
58836,1.0230081413,0.1633808886,-41.20654762,0.0,1.1911291688,7.1299075057,0.1506174923,0.0058167175,0.8247434212,-0.313697361,0.4963266569,-0.004349887,-0.058779201,0.1729842867,0.0043498871,10.0,-0.050163121,-0.037601626,-0.032559849,-0.076904322,0.1221925986,0.1417715507,-0.004418468,-0.272034344,0.5707270832,0.0,1.7782361734,0.8426307922,275.76190476,8.9092307692,0.201425031,0.0,0.0,0.0,0.0,0.0,1.2511389522,5.0,0.1890466137,-0.117099846,0.1623551021,1.40882063,1.6758572082,0.0552741464,-97.40172265,0.1250601372,9.1856890085,-0.003846625,0.0040140107,0.0092838981,0.0327624721,0.0101875577,-0.008208981,1.0,-0.013173721,10.103602823,0.0955705317,5.0,8.5539830679,0.6570918533,0.0,0.0599999987,0.0402702941,0.0369931478,1.0689348273,4.0969555615,1.7400367e-06,1.7544204e-08,1.5818979235,2.5024010402,0.0219099467,0.053334203,-0.298861463,0.0845926264
34825,1.217131125,0.1703570396,-2.356880456,0.0,1.1841165029,2.6196102854,0.0164864561,0.0,0.268945473,0.0001986834,-0.127692578,0.0731677724,1.0313277363,-0.0053369,0.0731677724,14.0,0.0051841189,-0.016913869,0.0856264749,-0.183501691,0.1372839747,0.1875672375,-0.042140269,0.1660640201,0.5571803853,0.0,3.0589774864,1.7009960868,6.610038094,6.0260768903,0.2012828329,0.0,0.0,1.0,1.0,0.0,0.5445006915,6.0,0.4322233019,-0.121515653,0.6363039116,2.093684978,-1.06888743,-0.015093782,-336.6948844,0.0653410158,11.438615357,-0.000654722,-0.032635491,-0.063158994,-0.129022624,0.2182056607,0.0182301906,0.0,-0.053229608,2.0190063883,0.0090909079,1.0,10.161496191,0.3397355889,0.0,0.125,0.0607376072,0.1187362345,1.0868760939,2.1263593211,2.1338566e-07,5.2839281e-08,1.2229776868,1.4956744223,-0.617590201,0.1086062425,-0.750000014,-0.012519101
58026,1.5275823293,0.012828381,-1.146759581,0.012887498,2.5136237172,2.2700913873,-0.184603307,-0.064279897,0.1807803656,-0.055981863,-0.071758375,-0.020789874,-6.774193548,0.0997303169,0.0207898738,14.0,-0.077523601,0.0998062016,-0.236565339,-0.830647038,-0.062240076,0.110062757,-0.068160508,-0.05170832,0.5074363037,0.0,6.675229528,4.1595103404,1.9879377734,15.496368039,0.0337046849,0.0,0.0,1.0,1.0,0.0,0.4097214577,5.0,-0.553324336,-0.027309914,0.5808366111,-0.258164286,6.0538832092,0.1208002102,-310.393666,0.1390261858,10.428408371,0.0122186256,0.0053602978,0.0248612741,0.1548705677,0.0436212236,-0.060183007,2.0,0.076936804,-0.027552674,0.0373737384,3.0,8.5754620995,0.1897071076,0.0,0.0377358496,0.0213262982,0.0233389305,0.8029728531,0.8568702694,8.9571677e-07,0.95454557,1.0426579751,1.087135653,0.1707168946,0.0443474528,-0.087194577,-0.152128375
34833,0.9094840386,0.0460330699,-11.03975375,0.0942721974,2.0932545798,2.8556681076,0.0344080605,0.2394408268,0.2147081666,0.2540376362,0.250153711,-0.075921677,-4.546325879,0.2553144067,0.0759216774,14.0,0.0133916662,0.0437375746,0.1357627515,0.013760666,-0.024789027,0.0631319851,0.2363940498,0.2068696331,0.5166202825,0.0,1.1079035874,0.8155829596,34.245149912,9.0227695167,0.098524475,0.0,0.0,1.0,0.0,0.0,0.5144418423,5.0,-0.74751539,-0.018613601,0.1721681378,-0.411302223,0.4543793863,0.3868776322,6523.383745,0.0899421609,15.787297966,0.0032661387,0.0041184546,0.0136474411,0.0414003044,0.0076681085,-0.056574855,2.0,-0.000913242,0.0430067814,0.0180995483,5.0,15.116260205,0.6249485736,0.0,0.0260869563,0.0132285517,0.0261709078,0.6391309582,4.6417686375,4.379663e-10,2.4234406e-08,0.7975688019,0.6361159938,0.0966994687,0.0249696258,-0.064233535,0.3350189788
90641,0.2802604803,0.1182743183,6.0,0.0,0.1882783883,0.4732600733,0.3991652021,0.3659231134,0.5410536308,0.0,0.04048583,-0.055767302,-0.191328286,0.1409035409,0.0557673019,5.0,0.0,0.0,0.3240719654,0.0643226618,2.5600847637,0.4184549356,0.0659705743,0.729281768,0.5356198749,0.0,2.3077455048,2.1977869986,4.8289036545,3.2139303483,0.8126102293,0.0,0.0,1.0,0.0,0.0,1.0547463586,7.0,-0.114635193,-0.844004449,-0.348397834,-1.355615581,-0.469122166,-0.384017593,-196.9494889,0.1013861287,8.8436150922,0.0173232084,0.0909324428,0.1515050167,0.0253968254,0.2091730368,0.1465425786,2.0,0.0245828246,6.5367944364,0.2360066958,3.0,7.2303821088,0.151984127,0.0,0.0476190485,0.0101524153,0.1818181818,1.2568056365,0.8602018679,8.6580088e-06,11.454545663,2.5217701079,6.375901628,0.4348052602,0.1943772716,-1.717171705,0.0624003682
58916,0.0999830817,0.0347493538,20.299547101,0.0,0.0350798503,0.1759186034,0.5924081072,1.0197693575,1.565471019,0.0698176583,1.8002512563,-0.11363105,-0.330163043,0.0462223062,0.1136310498,5.0,0.0,0.9319727891,0.9433240612,0.813919093,-0.10170244,0.2666666667,0.3337255825,0.8398494063,0.5985638546,0.0,4.5562390158,4.5562390158,4.05,5.7176470588,1.7824793388,0.0,0.0,1.0,0.0,0.0,1.9614827686,3.0,-1.423874659,0.8203163778,0.1992704606,-0.274283425,0.1463061617,0.1158855069,-234.2638068,0.2006878832,11.735284709,0.0480442754,0.0912573423,0.1304580051,0.0168140491,0.4112850082,-0.124376451,2.0,0.0034790551,-0.109629024,0.0137131214,5.0,11.743286905,1.5931690445,0.0,0.0588235296,0.0410904056,0.0732094116,0.594228726,5.5957074599,3.0266303e-08,8.4923973e-09,1.1582843904,1.341622729,0.6395966421,0.0826530424,-1.743421116,0.2195684331
61604,0.5557795091,-0.039066736,0.146616037,0.0198324006,0.7606411616,0.4833764235,-0.02489526,0.0279483685,0.183136575,5.82377e-05,0.1362152359,-0.160588624,-5.337746386,0.1694615939,0.1605886237,14.0,0.0003755742,-0.104179861,0.0226697584,0.0768765246,-0.171428819,0.1824118727,-0.058693779,-0.090641451,0.6389014446,0.0,1.7784117393,1.715610241,1.8046381256,4.0469446743,0.174224333,1.0,0.0,1.0,0.0,0.0,0.3339464992,4.0,-0.482541243,-0.166531036,-0.181536392,-0.075417336,-0.66928158,0.3010248194,503.10362002,0.0899421609,14.032915776,0.00310557,0.0062801212,0.0149380536,0.015499528,0.2184965373,-0.747575524,0.0,0.0021052632,-0.516888977,0.0062500001,3.0,12.805975885,0.2367179766,0.0,0.0561224483,0.0254736886,0.0259281319,1.110464618,0.7713256497,3.3405397e-08,1.1887744e-07,1.3264764928,1.7595398859,0.179426438,0.0478857884,-0.127973468,0.3350189788
66667,0.5439080211,0.0236074318,1.5137362637,0.0,1.1506370402,1.97585194,0.062411923,0.1462564303,0.5104468879,0.0239608802,0.1606980549,0.0577056331,3.8778625954,-0.067938945,0.0577056331,8.0,0.0430065998,0.0631578947,0.1022619885,-0.35036959,-0.068336063,0.0884255573,0.1083940805,0.1168590882,0.5642632083,0.0,2.4299091159,0.8888276875,301.21428571,6.1115942029,0.0818441864,0.0,0.0,1.0,0.0,0.0,1.4078596803,3.0,-0.434486904,-0.362607879,-80.12171819,-0.105231316,-0.508558788,-21.56181273,-28.85239094,0.1274421475,8.8957666041,-0.000115444,0.0007656968,0.0023855278,0.0470695784,0.0026216011,-0.003027128,0.0,-7.7801e-05,-0.375,0.021619766,4.0,5.3381388607,0.0318791946,0.0,0.088888891,0.0295879602,0.0298770475,1.1693682322,0.2772256064,1.76751e-05,14.318182583,0.4110388684,0.1689529513,0.6710963703,0.0360512617,0.1209845706,0.0915246652
59089,0.4815250951,0.1237507242,2.7866670072,0.0,0.5225344744,0.851834764,0.0668238717,0.0834598553,0.2329418594,0.1565562485,-0.091311395,-0.067331804,-0.531691631,0.1895479485,0.0673318044,15.0,0.0037186274,0.0651872399,0.1998229958,0.0355443397,0.5077056458,0.1268147873,0.072965973,0.4238248591,0.5501862198,0.0,2.4943610121,1.4709285339,7.6456433875,5.7530235519,0.3298412335,0.0,0.0,1.0,1.0,0.0,0.5844119651,8.0,0.0745118143,0.0011847102,0.7622005006,10.014067168,-1.107392512,0.1422490598,-796.4682887,0.0791249713,12.045051858,0.0006140038,0.031892358,0.0686321673,0.0266100186,0.1096216461,0.26120898,1.0,0.0187662941,4.2876501704,0.0423410684,3.0,13.528708765,2.4848906676,0.0,0.0617283955,0.0295304115,0.0405057265,0.5981851139,6.2173229732,1.5752828e-08,8.0730913e-09,1.8859311636,3.5567363539,-0.129869836,0.0783059592,-0.473626622,0.213100869
59110,1.6470251638,0.0672897451,-5.683815555,0.0538018229,1.8175724465,2.5693265576,0.0469545287,-0.003132154,0.1422327281,-0.239483173,0.0724805454,-0.082360771,-4.247216036,0.3530838295,0.0823607706,14.0,-0.013843928,0.0663114269,0.3730423956,0.4748242697,0.1480022929,0.0713847922,-0.011234986,-0.07508569,0.5177069844,0.0,2.1718198503,1.9203727234,8.1805404936,6.4502513938,0.1250581846,0.0,0.0,1.0,0.0,0.0,0.2421884564,7.0,0.0894493284,0.0523729636,0.9084173167,-0.543150301,0.8519112209,0.4246083303,-891.5228974,0.4647950194,11.358823951,0.0013796608,0.0066206172,0.0136809068,-0.117513801,0.0456500049,-0.020048173,1.0,-0.001830986,2.7511295119,0.0001549534,4.0,9.1766801705,0.2549780191,0.0,0.0344827585,0.0202836868,0.0147444053,1.1721764546,1.2357743748,4.3663e-07,1.9090909925,1.1747985382,1.3801516054,0.1177924915,0.0299019843,-0.244396465,0.0980639864
56733,0.6197836884,0.1473332405,-11.39519651,0.0153182008,0.9938263009,2.8860882885,0.175285681,0.2502967306,0.9529187498,0.0,0.2379300376,0.2089666747,2.0595463138,-0.156106392,0.2089666747,14.0,0.1754655159,0.0700636943,-0.032942933,-0.082378758,0.0166797518,0.2236598891,0.2715174621,0.2706509326,0.5844214084,0.0,2.1904647436,1.3065705128,135.75327511,4.1781466299,0.2327864617,0.0,0.0,0.0,0.0,0.0,2.4066425581,3.0,-0.013371182,0.042417114,-0.16082132,-0.156086308,0.1932821538,-0.123842689,-74.190986,0.0505271421,9.6304970288,-0.022117304,-0.026015978,-0.061931536,-0.130451805,0.0006930842,-0.012594903,1.0,-0.057839376,1.4761904762,-0.056896746,3.0,7.9879489821,0.1524547804,0.0,0.0170940179,0.0058565725,0.0078552721,0.4876714938,0.3034899161,9.7077117e-07,8.5909094019,0.9033892494,0.816112136,0.0403337669,0.0323450505,0.1733379044,0.0429770393
59222,1.1851570054,0.0702724673,-31.37933311,0.046409657,1.1401949087,2.6873735576,0.0532698803,0.0374987768,0.4415304824,0.0264064294,0.0621960688,0.0214012641,0.695380774,0.0214063446,0.0214012641,14.0,0.0494303883,0.0330672748,0.0821542755,0.1246306411,0.1396828129,0.1075320004,0.0786965457,0.0147986779,0.5794958028,0.0,1.6742902208,0.8382787855,68.146829811,4.2004799451,0.1440630945,0.0,0.0,1.0,0.0,0.0,0.8112605168,6.0,0.4441634715,-0.114817015,2.2976626059,3.100981151,-0.86231628,0.5564240898,-325.345927,0.035233952,9.9273017306,0.000508973,0.0099481446,0.020539104,0.109633385,0.0232500382,-0.021506785,1.0,0.0129456396,0.250273224,0.088448314,3.0,6.667274808,0.059792338,0.0,0.0454545468,0.0218294248,0.0577510853,1.5124858035,1.9128579522,6.2992211e-06,14.318182,0.0439608281,0.0019325544,1.0899442255,0.0235796867,0.0808073257,-0.008381685
13610,0.6533715599,0.0937487743,-16.82612,0.0344383253,1.2024715238,2.2078792975,0.0861618799,0.1513353116,0.3821958457,-0.068445212,0.276142132,-0.039172414,-0.724489796,0.1616688047,0.0391724138,14.0,0.0209655172,0.1631205674,0.1958549223,-0.011327398,-0.10985155,0.1460674157,0.115727003,-0.024285714,0.4825293814,0.0,1.2982171799,0.794165316,92.32,5.2814645309,0.1917930419,0.0,0.0,0.0,0.0,0.0,0.8571428571,5.0,-0.957358221,0.0692102686,0.2071961312,-0.151574963,0.051467419,0.2014913108,116.28820741,0.0319011585,13.919043091,0.0007505774,0.0177755206,0.0495750708,0.0681731053,0.009849663,-0.063476093,3.0,-0.000515021,-0.069112134,0.0166835333,4.0,13.266879219,0.4235900077,0.0,0.0155555559,0.0116882221,0.0127685079,0.7083311401,1.1625056549,6.2327787e-09,4.9252934e-08,1.1872832925,1.4096416167,0.0681822407,0.0291898276,-0.350268766,0.0595781692
64063,0.2769765406,0.0624401329,2.5606396134,0.0077367142,0.3409980318,1.8670631043,0.283460494,0.7055739211,1.2694877506,0.0017944535,1.4232519865,0.1112731219,0.8734859461,0.0078995543,0.1112731219,13.0,0.0,0.2085921325,0.2585570159,-0.065294405,0.0024048507,0.4119559518,0.0399892137,0.2498530372,0.7310688102,0.0,3.6149548234,3.6149548234,8.2536632966,6.4455451729,0.3182542067,0.0,0.0,0.0,1.0,0.0,2.0298007838,4.0,0.0042760494,-0.140126897,-4.681405156,7.0591660567,0.5612773548,-0.918414842,-132.9248702,0.1508177501,12.27949038,0.0018055747,0.0270415737,0.0597274536,0.071198207,0.3614283682,0.0019327514,1.0,-5.3608e-05,-0.683610375,-0.019323671,3.0,11.141521146,0.318416374,0.0,0.0225563906,0.0168292567,0.0246822609,0.7362042796,1.6772422454,4.7586235e-08,5.1845507e-08,1.0343040587,1.0697848857,0.0039568945,0.0428791829,-0.402656018,0.0688321729
63714,0.9592063617,0.0354617747,-1.146087755,0.0,0.222684828,1.8703157232,-0.019511157,0.0075280018,0.3734254019,-0.026116427,0.1692684217,0.0256982224,0.853285968,0.0052027399,0.0256982224,8.0,0.0474379343,-0.117123795,0.1895425884,0.1996549479,-0.131164868,0.1912456717,0.0883600554,-0.023820207,0.5454967491,0.0,5.5532018505,3.4977680383,16.045390684,4.8149181125,0.3030339991,0.0,0.0,1.0,0.0,0.0,0.4446866066,4.0,-0.008276635,-0.237139538,0.3795250548,0.0955470504,-0.44481186,0.0095381199,-159.902232,0.0572108299,11.145200407,0.0058790204,0.0073355393,0.0091869853,0.1923465731,0.0594652004,-0.04759313,2.0,-0.000289855,1.1170610212,0.0298507456,1.0,8.5065366112,0.0950035449,0.0,0.0158730168,0.0180938736,0.0170818208,1.1291309655,0.6379402375,1.6406454e-06,0.9545456502,0.9504108187,0.9032807243,-0.097073907,0.0337338821,-0.197621184,0.1224857604
90705,0.3044142588,0.0100456705,328.9631842,0.0,0.2663624764,1.2487072894,0.0480769231,0.1295180723,0.8295180723,0.0455124125,0.0379596679,0.0396039604,2.1212121212,-0.011263328,0.0396039604,10.0,0.0752475248,0.2195121951,0.1630280692,0.0071389237,0.048053725,0.311827957,0.1108433735,0.2239902081,0.6260016,0.0,1.8182857143,1.1794285714,1367.3333333,4.0979020979,0.1396973225,0.0,0.0,0.0,0.0,1.0,1.6279069767,5.0,0.4561200741,0.1149104113,-0.276412955,1.7569543947,-0.71587309,-0.021020209,-408.9218827,0.0653410158,7.7684011569,0.0,0.0274151436,0.0605769231,0.0606759326,0.0081730769,0.0174691643,2.0,0.0,-0.572959336,-0.060606062,3.0,7.4641695189,0.5418439716,0.0,0.0869565234,0.0315734904,0.1465126178,1.7872894748,1.5396718955,5.5573345e-06,5.7272727888,0.9517561057,0.9058396847,-0.151209671,0.0805911438,-0.194922191,-0.012519101
59839,0.8778505846,0.0736919676,-36.84960937,0.0,1.2945886196,2.4104045092,0.0843373494,0.0988917993,0.2640338505,0.0129930394,0.0930983452,0.1226864296,3.4540540541,-0.180844072,0.1226864296,6.0,0.1398126104,-0.20906801,0.1232134239,0.122650836,-0.111477785,0.1077219016,0.1654241386,0.1075484973,0.5427835271,0.0,3.6541792169,0.8196536145,236.375,8.5060444195,0.109847024,0.0,0.0,1.0,0.0,0.0,0.5163332998,4.0,0.5705137084,-0.297210902,0.3669275121,-2.879516911,-0.181757353,-0.154970529,-301.8945895,0.0853083451,9.0439167703,-0.00269998,0.0098555269,0.0248821866,-0.083570675,0.0046939748,0.0029529072,2.0,0.052173913,-0.025089606,0.0232558139,2.0,8.2860174684,0.4909229596,0.0,0.0625,0.027199495,0.0332351546,1.5780008644,3.054635929,1.18476e-05,5.7272727986,0.3585581443,0.1285639429,-3.274418295,0.0446490745,-0.284420287,0.0322857719
27385,0.7940874685,0.1197655616,-32.02838805,0.0876054946,1.5249292226,1.3073135748,0.1212750832,0.0400716826,0.1428600429,0.0076795186,0.0461045769,-0.026253481,-0.532542388,0.1835457998,0.0262534807,14.0,-0.001314609,0.0221955609,0.0784081291,-0.120480794,0.072695066,0.038792296,0.0471677685,0.0426646258,0.4867153967,0.0,0.8543034858,0.6998939555,60.072204394,6.2300632344,0.1287959633,0.0,0.0,0.0,0.0,0.0,0.3429711114,7.0,-0.066258684,-0.088650833,-39.78919027,-1.220296058,0.0430075814,-5.686003135,-573.4429829,0.0117898724,12.83119256,-0.000121967,0.0081424534,0.021274515,0.0436394796,0.0058501004,0.0115363958,0.0,-0.001165901,-0.312084993,-0.004114942,3.0,11.344891355,0.2130218842,0.0,0.0083682006,0.0064514721,0.0114733158,0.396041302,0.3072267024,1.9046029e-08,1.0545501e-07,0.2445086879,0.0597844984,0.612703017,0.0200091084,-0.100784164,0.1835897385
59871,1.5613766061,-0.001400413,-1.647482671,0.0,0.6638518363,1.4197108147,-0.025521888,0.0331335093,0.1888271934,0.0,0.2504352414,-0.046485449,-26.44274809,0.1003816126,0.0464854493,11.0,0.0327726255,0.9014084507,0.2124234596,0.6502001443,-0.255457597,0.218651441,0.1130804541,-0.037949125,0.5991366915,0.0,5.4949352842,3.0105983868,2.6418408297,8.8694663167,0.186182807,0.0,0.0,1.0,1.0,0.0,0.2200151866,4.0,0.4792674707,0.8132655588,1.0504535336,0.9785559274,-0.011646066,0.1262551551,-278.7430895,0.0853083451,10.436388953,-0.016592762,-0.004326047,-0.006191726,0.0990652242,0.241500837,-0.015877902,1.0,0.0027448097,-0.940639372,-0.057983194,5.0,10.006450196,0.44670034,0.0,0.0357142873,0.0238351088,0.0247485007,1.5144050394,1.484928767,1.775134e-06,0.9545455277,1.2775650881,1.6321725543,0.1232756415,0.0516815057,0.2237174018,0.0322857719
