firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
35107,0.4801535124,0.0183385221,1.027044928,0.0287969898,0.09738278,0.1634502022,0.1128592719,-0.048164577,0.0834817738,-0.006628003,-0.084354555,-0.046645074,-1.506163328,0.0459593316,0.0466450739,47,-0.009454276,-0.220588235,-0.228913254,-0.061733232,0.0541609758,-0.420505621,0.0055650635,-0.040472913,0.8316305103,0,16.557112473,-0.007102371,15.95733767,0.0009043626,0.3970757324,0.219895288,0.0,0.0,0,0,0.0,0.1012246338,4.0,0.1098270121,0.0074333042,-0.258169912,0.0766912149,0.0436667191,0.1531995673,0.0282453534,-16083.78452,0.0642905452,12.472444579,0.0012148011,0.0107141099,0.0126878398,0.0132318738,0.677820646,0.0,0.0026675943,0.2125964164,0.0212384611,6.0,12.479780811,0.920552677,0,0.0492332242,0.0170740165,0.0250768711,0.3246390876,1.3203605894,1.3267652e-08,2.6263115e-08,0.8272836467,0.6843982321,0.1660818999,0.0363301963,0.0965817335,-0.206298515,-0.014514896867838,-0.057017543859649,-0.1152263374485597,-0.1342281879194631,-0.1342281879194631,-0.1634241245136186,-0.0437361008154187,-0.0242057488653555,-0.0712742980561554,-0.0286144578313252,-0.0380313199105145,0.0133542812254516,0.2181303116147308,0.1813186813186813,0.1632100991884582,0.1966604823747682,0.1579892280071813,0.0634789777411375,-0.0308039068369646,0.0238095238095239,-0.0726096333572968,-0.1661279896574014,-0.2071296865396434,-0.2090741876149601,-0.2407298410829899,-0.2653758542141229,-0.2366863905325442,-0.2908191313908741,-0.2270820850808868,-0.1365461847389557,-0.21580547112462,-0.1783439490445859,-0.2581943645773433,-0.4337137840210711,-0.2861095738793581,-0.2756878158338012,-0.2695356738391845,-0.3381221139045663,-0.3966323666978484,-0.4165535956580732,-0.44372574385511,-0.3759071117561684,-0.2425132119788609,-0.2339667458432304,-0.2420681551116333,-0.2950819672131147,-0.3435114503816793,-0.3246073298429319
61621,0.0810108839,0.0301592419,25.897961595,0.0249710279,0.1725520836,0.1114806492,0.1788433202,0.0791163297,0.3482288,0.002787068,0.0883816061,-0.018314874,-0.14833713,0.0346329773,0.0183148741,38,0.0,-0.050632911,0.0040341542,-0.001272654,0.3849238172,-0.041453422,-0.001695768,0.0598978931,0.2279545257,0,1.2493418655,0.0120981415,1.2493418655,0.0120981415,3.7451994092,0.2140515417,0.0,0.0,0,0,0.0,1.0576687999,5.0,-0.293297083,0.2278439983,-0.056393656,-0.089576229,-0.23985075,0.3614841554,-0.010008611,30929.298034,0.0915965863,17.531737799,0.0032848156,0.0354531188,0.109117792,0.0029021748,0.1098977096,0.0,0.0010067114,1.5320543479,0.082673796,6.0,17.704489393,1.1277114374,0,0.043645069,0.0214215466,0.025855438,0.3606399975,2.3855158532,7.392591e-11,1.8374318e-08,0.9014959558,0.8126949584,-0.010241595,0.028787572,-0.442121094,-0.153428954,-0.0330953926022064,0.0600266785237884,0.0413208700969687,0.0472676155332982,0.1109040074557317,0.1785643662250347,0.2226895066160632,0.216078351356866,0.3088832766004175,0.3650939074667889,0.2792444730628889,0.2796564680622651,0.449240121580547,0.4942961012912124,0.5587812213940109,0.6573971078976641,0.5735973597359736,0.6491422246817931,0.7396380618797433,0.89446916719644,0.5384615384615383,0.3897633205083364,0.4013637432400658,0.3841151881096145,0.4251554280248686,0.4401353147275584,0.4589963280293758,0.4352799518362433,0.4485356665451452,0.3894393285930759,0.4138299134147787,0.486284289276808,0.5476499610490784,0.6836158192090396,0.8296239447429008,0.684567552289429,0.8201252099557186,0.6184657162253904,0.6273037542662117,0.7270356418429442,0.7439648866130213,0.8176273254040867,0.9679709427109132,0.9353791199870108,0.8301857822815908,0.7465201465201465,0.7508813160987076,0.770910711632744
64742,0.2873370742,0.0562424427,11.951043893,0.0,0.0394675958,0.0492505925,-0.155910477,0.3054333174,0.1410969129,0.0025570087,0.9096075778,0.1609564217,0.8281452014,0.0096655337,0.1609564217,30,0.0012274208,0.0,-0.451931157,0.2859229914,0.0280663964,-0.019435368,0.0503336638,0.252270151,0.5697595603,0,3.1071428571,-0.256537977,3.0583467095,-0.254415594,0.8753790327,1.5751710593,0.0,0.0,0,0,0.0,0.1543702692,5.0,-12.84278702,-0.231813012,-0.231396989,-0.080086091,-1.957190237,0.3897274017,-0.122719562,-12510.66291,0.0264525406,12.440194669,0.0024394905,0.0129206244,0.0147362274,-0.001708205,0.1109917405,0.0,0.0019206539,-0.233309548,-0.026388808,1.0,12.26577639,0.8415829198,0,0.0277777258,0.0248093405,0.0316626529,0.4617427376,2.1562060801,1.8907912e-08,2.4523627e-08,1.0596437693,1.1228449178,0.0364285456,0.0390870916,-0.334522202,0.1172749973,-0.0720203951561503,0.0939143501126971,-0.026086956521739,-0.0582147477360931,0.0535455861070912,0.0297029702970297,-0.0464963981663392,0.0849478390461997,0.2380952380952381,0.3645735707591377,0.2965271593944791,0.5262054507337528,0.6545454545454545,0.6159822419533851,0.4918032786885247,0.612403100775194,0.5843307943416758,0.4330708661417324,0.4177215189873418,0.3058295964125561,0.1770412287793048,0.1208622016936105,0.1564733915806195,0.1723027375201289,0.3023255813953489,0.4163424124513619,0.3419354838709678,0.3394664213431464,0.3735849056603775,0.545647558386412,0.4487562189054725,0.4766734279918865,0.4358974358974359,0.4316617502458211,0.4662638469284996,0.3866666666666667,0.4430128840436076,0.2606060606060605,0.2942222222222221,0.3419354838709678,0.5246073298429319,0.5572192513368985,0.6268156424581008,0.540740740740741,0.8314465408805032,0.6832369942196532,0.7437125748502995,1.0949640287769786
65307,0.143664441,0.0414757445,33.925845916,0.0160673818,0.3721394409,0.5038622658,0.1189329918,0.11046352,0.4532416709,0.0004787238,0.032900464,-0.044347813,-0.524254789,0.0632196022,0.0443478134,47,0.0214823001,0.0594350592,0.1088241607,0.0163906597,0.1135063021,-0.16459288,0.0632708063,0.3791206746,0.3807124624,0,2.0895108509,-0.057101621,1.38492535,-0.061038745,24.36628306,0.1456344948,0.0,0.0,0,0,0.0,1.9539726483,6.0,1.4439587138,0.0495854176,-0.118569499,-0.100187498,6.0075576947,-0.610939244,0.1499669652,6372.5120689,0.0232852488,16.13730254,-0.000178405,0.0202515194,0.0698181123,0.0130125089,0.0308319927,0.0,-0.000329525,0.8409850886,-0.040818999,6.0,16.009787846,1.0062267046,0,0.0519463606,0.0216029721,0.0264930567,0.308183624,2.3793663081,3.057052e-10,1.8618829e-08,0.8883445823,0.789156097,0.0590711652,0.0301437397,-0.362470004,-0.351147931,0.0440366972477064,0.1724404378622022,0.1063312674687082,0.0513916156600069,0.0266125394677492,-0.02662247407249,-0.0400674820750738,-0.0088187261839954,0.1431441486690106,0.1039165757245059,0.0028640669751047,0.0344279059197818,0.0752332585331285,0.0989859971028488,0.0739648460540287,0.1158230175266576,0.2128963495869971,0.2174378175982882,0.3708778798373739,0.5300840336134456,0.4200592731243178,0.2756059969174722,0.1860343929129755,0.2347755323477554,0.2569377329835702,0.3230635082110158,0.3453524456923305,0.3421789768538996,0.4897725413189331,0.7010463378176384,0.5010717230008246,0.5685733976567886,0.5731812683601176,0.5927221833449967,0.5488261313371896,0.3804397270659592,0.488311263691352,0.4019094548814292,0.3487407407407408,0.4143234425974833,0.561042524005487,0.8391919191919193,0.8848861283643894,0.9097965177260332,0.8292143861764114,0.7440613026819924,0.7367417016405953,0.7187087030394566
66852,1.0724555978,0.0146011354,-0.970718672,0.0275436523,0.3104880705,1.5610157626,0.0448883521,0.0400278662,0.4136212845,0.0092881614,0.0977230193,0.0053533156,0.4972809668,0.0073402687,0.0053533156,38,0.0391318913,0.0279187817,0.1349536235,0.0386123862,0.179049753,0.0953295941,0.0465498938,0.0244395753,0.6794403361,0,4.1674682719,-0.03990896,2.1968225401,-0.07327206,4.0847954566,0.1537775267,0.0,0.0,0,0,0.0,0.5253750211,6.0,-0.017120943,0.2273599232,0.0476045261,2.1095711194,0.4169057925,0.2141363043,0.0198206785,-3570.700521,0.0624291911,12.048098304,0.0032575638,0.0257293734,0.0336001565,0.0782996892,0.2406141378,3.0,0.0232508289,3.6229108105,0.1592643633,3.0,12.238077696,1.6538998604,0,0.0705036372,0.0366762955,0.049610865,0.6647179809,6.7126352972,1.8113282e-08,8.9021411e-09,0.7912731985,0.6261132747,-0.031800397,0.0537968369,-0.552395704,0.094356988,0.0073327222731438,0.1341589267285863,0.2418079096045198,0.4162371134020619,0.322503008423586,0.2853801169590642,0.4441524310118265,0.7252747252747254,0.7527910685805423,0.7225705329153607,1.3333333333333337,1.4100877192982455,1.6042654028436023,1.6354916067146283,1.4207048458149778,1.5381062355658195,1.7169344870210137,1.6166666666666667,1.7475,1.8694516971279371,1.4586129753914991,1.0853889943074004,0.9520426287744228,0.9423824673029336,0.904679376083189,0.8948275862068966,0.8818493150684932,0.9382716049382718,0.9625,1.1633858267716537,0.8786324786324788,0.6209439528023599,0.4751677852348992,0.491180461329715,0.2646720368239357,0.5306406685236769,0.4384816753926703,0.2531356898517674,0.2170542635658916,0.1997816593886463,0.1283367556468173,0.1283367556468173,0.18554476806904,0.3823899371069181,0.368617683686177,0.3551171393341554,0.6305637982195846,0.6305637982195846
46922,0.5697453313,-0.092683158,-14.58411368,0.0,8.0765494902,9.1584458784,0.0015842822,-0.012374147,0.5345099202,0.007803933,-0.006561066,-0.013100009,-1.229739183,0.0212929529,0.0131000092,47,-0.006037331,0.0,0.0964433189,-0.096967549,0.0789282185,-0.00963896,0.0009854672,-0.08802168,0.4760362064,0,1.3811942315,0.032529969,0.6647406439,0.0336942941,149.42785049,0.0259518581,0.0,0.0,1,0,0.0,7.1917017406,5.0,-0.055706483,0.0716738495,-0.000972395,0.5330368997,-0.523822854,-0.889624257,-0.10434527,-22880.86966,0.2560171468,12.834843338,-0.000170955,-0.003850873,-0.071361707,0.1628034722,0.016347718,1.0,0.023538961,3.2605992874,0.1630211156,2.0,15.047078276,17.10642314,0,0.1997019649,0.0661294198,0.0826699331,0.4809304774,33.55360993,2.1868463e-09,1.5439756e-09,0.8202485994,0.6728077648,-0.016196436,0.134647604,-0.442411491,-0.414353799,-0.0934510669610007,-0.132394366197183,-0.3055242390078917,-0.1894736842105262,-0.2441717791411043,-0.3256704980842911,-0.2968036529680364,-0.3978494623655914,-0.3707865168539325,-0.5313807531380753,-0.2217308907138344,-0.0666666666666665,0.347921225382932,0.298208640674394,-0.053763440860215,-0.1873350923482849,-0.2778429073856975,-0.0616907844630617,-0.14026517794836,-0.1786666666666666,-0.0954478707782672,0.0309623430962344,-0.2036199095022625,0.3598233995584989,0.3391304347826087,0.772661870503597,0.9071207430340558,0.7675753228120517,0.5380774032459426,0.608355091383812,0.3449781659388646,18.401574803149607,15.64864864864865,14.33673596414789,16.39375970633912,10.099099099099098,9.266666666666667,8.625,7.992700729927007,5.129353233830846,6.121387283236994,6.7,6.377245508982036,6.333333333333334,5.253807106598985,4.651376146788991,5.253807106598985,5.129353233830846
77354,1.0202357823,-0.009504229,-2.093916726,0.0177988289,0.7136811959,1.1234862701,0.0024995428,-0.012440991,0.3116640441,0.0052068098,-0.031652989,-0.040574977,-7.454545455,0.0613454781,0.0405749771,43,-0.000445335,-0.180722892,-0.12561361,-0.015927768,0.0952006294,0.0046132355,-0.001622738,0.0013568521,0.5480365981,0,1.4785046729,-0.283811365,1.0907260963,-0.284687933,3.5478854025,0.0589636689,0.0,0.0,1,0,0.0,0.5322252374,4.0,0.0313804171,0.0151798563,-0.133192991,0.3826148934,-1.002949592,0.1058192562,-0.296120044,-1577.318533,0.0984150309,13.970849545,0.0039394371,0.0354749909,0.0594792302,0.0907186042,0.1518150149,1.0,0.0255242175,2.963590732,0.029004833,4.0,13.75113148,0.7578396676,0,0.0260717757,0.0131171825,0.0232644857,0.3816792172,1.6862114712,2.7787763e-09,2.9979796e-08,1.1349424895,1.2880944546,0.0146878065,0.0442541069,-0.156662603,-0.04445491,0.0400663166620613,0.055820476858345,0.1323706377858002,0.1199047902409997,-0.0065980469780945,0.1175771971496437,0.2410154962083746,0.2500830288940552,0.3069444444444444,0.4606131160263873,0.5056,0.5868465430016865,0.9048582995951416,0.7932348737494046,0.6728888888888889,0.5729210196406185,0.2571810287241149,0.2802721088435376,0.2948056415548676,0.4766575127500982,0.1729510751012775,0.1423368740515933,-0.0210663198959688,0.0137355238351737,-0.0223376623376623,-0.0031779661016948,0.0732820074137439,0.1015510681884694,0.1323706377858002,0.137503777576307,-0.0561685055165497,-0.0533199195171025,-0.1103757976837627,-0.0971455984648596,-0.0650769995032289,-0.185457693140013,-0.132319041032734,-0.1938316556007709,-0.1046622264509989,-0.0986590038314175,-0.1505303543218236,-0.1633696376972661,-0.0908212560386473,-0.0308959835221421,0.0337819280417468,-0.0203019260801665,-0.0615806532036897,-0.0846303501945524
74500,0.3391734515,-0.037769732,0.1952821467,0.0,1.0312205234,4.3250428206,0.0095205003,0.1564950201,0.6081267218,0.0,0.2539355036,-0.093597995,-3.169717138,0.0819496351,0.0935979954,44,0.0,0.7928994083,0.1640702965,0.0855486889,0.1561264822,2.5932132488,0.0261178216,-0.06334606,0.6819933578,0,2.0500354024,-0.371918879,2.0500354024,-0.371918879,9.2800701187,-0.03003899,0.0,0.0,0,0,0.0,1.9560916348,6.0,-2.929140192,-0.292352612,0.5780749771,0.2613042569,-23.25034632,-0.991431156,0.0843425815,-14582.38113,0.03476008,9.67957493,0.0078630437,0.0107322675,0.0202905812,0.45719065,0.2896041877,0.0,0.0287393738,7.9174969228,0.2681977917,2.0,9.4883409494,2.4535570053,0,0.0347129814,0.0177973978,0.0284187538,1.1865424613,1.5339141798,3.1908894e-06,7.7587653e-08,0.5260034529,0.2766796325,0.3312377135,0.1132166375,-0.129235403,-0.202168946,-0.1770833333333333,-0.0994818652849741,-0.1292585170340682,-0.0655913978494624,-0.0947916666666667,0.0714902221893416,-0.069593147751606,-1.1507347441264136e-05,-0.1195542046605876,0.0238465526179365,0.2414285714285713,0.1986372225823802,0.4269293924466337,0.6737288135593218,0.7449799196787146,0.7807377049180326,0.8294736842105261,1.5883894796413784,1.5558823529411765,1.7814230387606824,1.5115606936416182,1.2458842684723337,1.421962095875139,1.7155401393706446,1.4172461752433931,1.7156249999999995,1.0256410256410255,0.9183222958057392,0.8303985171455048,0.791678693662117,0.7777141337479285,0.6489563567362429,0.6396226415094339,0.4880136986301369,0.8688172043010751,0.5657657657657658,0.5517857142857143,0.2239436619718309,0.1586666666666665,0.2779411764705881,0.2970149253731342,0.6873786407766989,0.63471848605128,0.4016129032258062,0.4483333333333332,0.2874074074074073,0.671153846153846,0.7039215686274509
74740,0.9848024023,0.0256592224,-0.207786696,0.0,0.1239270438,0.5433575684,-0.099612435,0.01899015,0.0973245186,0.0017191977,-0.072950524,-0.131131329,-5.61335842,0.1696936342,0.1311313291,41,-0.080515938,0.0,-0.206891692,-0.370387167,0.1235611694,0.0187028226,-0.064934777,0.0318680763,0.7378012497,0,6.6443319049,0.0689144228,5.215426568,0.2802195086,1.0383799243,0.4265367316,0.0,0.0,0,0,1.0,0.1109565481,4.0,0.0481075501,-0.050482979,-0.000903139,0.5283117117,0.2476360699,-1.693301233,0.1174692079,-8588.212765,0.0376507894,10.322119547,-0.000629679,0.0144663876,0.0161038454,0.079457805,0.4287668259,2.0,0.0003920615,2.2287060634,0.0580824832,5.0,7.5578905895,0.2151705737,0,0.0244172364,0.0164811391,0.0329867829,1.4583149764,1.2393670939,1.425431e-06,8.1473738e-08,1.0508465238,1.1042784165,0.0972311052,0.0365424984,-0.082725339,-0.13380379,-0.0836820083682008,-0.0270990670812972,-0.093543046357616,-0.093543046357616,-0.0751689189189189,-0.0759493670886076,-0.1006160164271048,-0.0343915343915344,-0.010840108401084,0.0508637236084452,0.0458452722063036,0.0388994307400378,0.1582521499063875,0.1526315789473684,0.1711229946524064,0.088469184890656,0.0955477738869434,-0.0036396724294813,0.0186046511627906,0.2952448545067421,-0.0250113526075381,-0.1097560975609757,0.0418648905803995,0.0252808988764043,0.0272045028142589,0.0682926829268291,0.0120147874306837,0.0186046511627906,0.022408963585434,-0.0119468707139248,-0.0649017933390265,-0.1009852216748768,-0.1421453417316913,-0.1672370522473192,-0.1010147450001642,-0.1061224489795918,-0.0733139815339828,-0.0428321678321678,-0.066734850421887,-0.0478260869565217,0.0708313367300037,0.067251461988304,0.0928143712574849,0.0044950004586734,-0.0063520871143375,-0.0625,-0.1840536512667661,-0.1274205115945493
65306,0.4330912855,0.0349420899,3.8484142703,0.0041962141,0.1174933006,0.4222843058,0.1042604179,0.0827811573,0.3119225003,-0.000793903,0.109664161,-0.026720424,-0.404940739,0.0490915657,0.026720424,39,0.0281981235,0.0,0.0122256409,0.0592725564,0.162750025,-0.041586422,0.0645412721,0.0757112196,0.5009008948,0,4.3342050497,-0.060593001,3.0575646916,-0.093688074,3.5607914707,0.5351885227,0.0,0.0,0,0,0.0,0.3939547271,6.0,0.153779772,-0.203277581,-0.079461351,-0.053675104,-0.434336417,-0.084847249,0.0121107431,-13645.30467,0.2344029512,14.776340324,-0.001328463,0.0141554304,0.0179956561,0.0108741296,0.1993987102,0.0,0.0001565354,0.2606741944,-0.056808489,5.0,14.691095903,1.0055434086,0,0.0531530194,0.0221236814,0.026644427,0.3248288349,1.9089789168,1.3645981e-09,1.9875934e-08,0.9414314367,0.88629315,-0.008346421,0.0300810483,-0.077920769,-0.254325381,-0.0318752257084651,-0.0986267049195748,-0.1633562595121028,-0.1199431051108969,-0.1832168854415273,-0.1354655420184745,-0.1451447879031179,-0.1433106189571044,-0.2090057455530869,-0.0993891447368421,-0.0946667768907364,0.0366182929467764,0.1699529332763567,0.0120398690394465,-0.0050358737410445,0.0277240990990992,0.07096948868399,0.0659065072302558,0.1397561783976317,0.2684492024621085,0.0314299015122974,-0.060216743991406,-0.0511437271016931,-0.0707879272727273,-0.0457578669587731,-0.0177839790897909,-0.0217447297228319,-0.0265150099050134,0.0163333501440658,0.207015933996725,0.2119774236387783,0.2485341368078175,0.3325683262016183,0.3844542645708491,0.3395539009188579,0.2411760248688557,0.2836569993302076,0.1036567868503763,0.0348271598272138,0.0240448850678538,0.0833804456405,0.0791102432933421,0.1933373478619335,0.1855861543820696,0.2340630392788152,0.1594070780399272,0.1622195368235013,0.1721711926605504
81294,0.0609974589,0.0213781205,34.630665883,0.0116359147,0.0699588635,0.1485832492,0.2579232052,0.18631855,0.7307527914,0.0032199049,0.1359057749,-0.036539529,-0.206253827,0.0257874396,0.0365395288,47,0.0365470965,0.0344827586,0.1948871231,-0.035193985,0.0888829794,-0.204462132,0.0794844431,0.2499423004,0.5177549413,0,2.8069609942,-0.088632883,2.1581991249,-0.098323034,5.6782610719,0.3575096322,0.0,0.0,0,0,0.0,1.6380642867,5.0,-10.45952431,-0.018010931,-0.284091671,-0.294122778,-2.332805895,0.1821877518,0.1683639928,-2540.444932,0.02204135,14.825709647,0.0004761929,0.043130801,0.0925981376,0.0033126673,0.1412280306,1.0,0.0004011589,0.5883770649,0.001659018,7.0,14.927520312,1.4954135173,0,0.0622376241,0.0228584995,0.0286972121,0.4246659265,2.6962636823,1.0640323e-09,1.674663e-08,0.2751113255,0.0756862414,0.6594824443,0.0361352795,-0.13093131,-0.351147931,-0.0116739647577092,-0.030801753931225,-0.0637649292659516,-0.0767109726033593,-0.1246244440038845,-0.0835375408496732,-0.0980541891913568,-0.2672610316565755,-0.2803528147554129,-0.2630005256069118,-0.1555630139853587,-0.1178089339782155,-0.0781904429287534,0.1850932861444192,0.0977101966924356,0.1414398880691936,0.1313666666666666,0.1694031707373902,0.2872963621758091,0.117002732536583,0.3006550930108937,0.2008885450760869,0.1556094055835994,0.1617731344829371,0.1971719422183533,0.2223494727225385,0.2306637959407569,0.2356797202026876,0.4106515600258777,0.4351052900914731,0.3334324517087668,0.3240675755429651,0.2535621053807901,0.2343879504814305,0.2242170808805568,0.2843486537868476,0.3427699904237489,0.3036025390120547,0.2642998591152439,0.4008743303699238,0.5340171623931624,0.6310433296982914,0.7009099849059881,0.703492862566439,0.7991179631114675,0.8129293737373737,0.9012712711864406,0.8789783082077052
19502,0.5332470447,0.0454030747,-5.169503543,0.0370920806,1.3011601317,3.0172096438,0.0544814801,-0.067554546,0.3387248492,-0.00026571,-0.134680033,-0.042277349,-1.785857573,0.1264864996,0.0422773494,47,-0.015350916,-0.048338369,-0.050366569,0.032309305,0.057791447,0.0516123967,-0.018365568,0.1348064157,0.3450374731,0,0.71705813,0.0740200067,0.3471479097,0.0899204262,104.33779528,0.064408761,0.0,0.0,1,0,0.0,1.4070359064,8.0,-0.043229749,-0.174955913,-11.51191663,-0.059502072,-13.63886041,-0.717528371,0.145418671,25497.703878,0.2540693609,17.30457661,0.0054168022,0.0440425663,0.1528673299,0.0636432109,0.0442247713,1.0,0.0080357143,0.4192907627,0.0075315619,5.0,18.05547049,1.7336282302,0,0.0198372025,0.0212475474,0.0262983202,0.3385945501,3.2444177636,5.489471e-11,1.3090732e-08,0.6565320118,0.4310342825,-0.030504145,0.040780446,-0.269305376,-0.414353799,-0.0472139515099958,-0.0478214665249734,-0.1172413793103448,-0.0498409331919406,-0.1484508648545904,-0.149259399924041,-0.1563088512241055,-0.1839708561020037,-0.0653035677029001,-0.1084577114427861,0.1233701103309927,0.1786372007366481,0.3160987074030552,0.2472160356347437,0.1783271962125194,0.100466715794645,0.0568530313753243,0.0433162552398695,0.0348810348810348,-0.0207650273224044,-0.020979020979021,-0.1189773844641102,-0.2401628222523745,-0.2483221476510068,-0.1821832785688207,-0.1900198879045381,-0.1248290681773783,-0.1778307946412186,-0.1805377720870679,-0.0920145926226186,-0.1637110322941946,-0.2919235024498183,-0.3706981317600787,-0.3800166066980349,-0.3443582613786038,-0.4708869729538207,-0.4383853579039739,-0.3854595336076818,-0.3465577596266045,-0.3374741200828158,-0.2535199533449971,-0.2819362077255971,-0.3258088788562829,-0.3157171223461127,-0.3496879082595442,-0.4047302684028701,-0.3830900578353071,-0.3842770753161079
51086,0.4591718875,0.1224543226,1.8406906709,0.0097682466,0.4368771733,1.57692865,0.2470964445,0.2035753049,0.3901289607,-0.017239842,0.1347161134,0.0236169741,0.1582000277,0.1030820454,0.0236169741,47,0.0839622834,0.1865576748,0.5409875387,0.4524349459,0.1448635759,-0.206100002,0.1066557741,0.2773249898,0.448648008,0,2.5999887054,0.0944502,1.7615572732,-0.00285453,8.3528671332,0.3324065548,0.0,0.0,1,0,0.0,0.7591840632,7.0,28.776951427,0.1872924265,-0.12255296,0.0661422542,-3.32951865,-0.30950767,0.0867663421,-18367.79479,0.0580772554,14.248574156,0.0070657331,0.0483038854,0.0942624153,0.1507776123,0.0958066246,6.0,0.0163389643,1.5963663225,-0.049642518,3.0,16.079092959,5.4020280909,0,0.0572553053,0.0320034838,0.0433459698,0.4409835344,14.902408478,7.136718e-10,3.7079713e-09,1.7128830614,2.9339683819,-0.015372418,0.0625598495,-0.450568388,-0.199152466,0.0669227360023636,-0.0031746031746032,0.0373455903476012,0.0048699039933211,0.062683931724544,-0.0235262303948079,-0.0966854283927455,-0.058532134011211,0.0376436781609195,0.0457573124818997,0.2048715382048715,0.3644436047610051,0.5382321618743342,0.3977162763692665,0.3379029270100038,0.1954974341996358,0.0840588411888321,0.3275735294117647,0.6276763578994817,1.5969075871988494,0.3917903256889574,0.318845872899927,0.3631559078897697,0.5194613928045444,0.5023923444976077,0.8831812255541067,1.255465334166146,0.792059553349876,0.8685640362225098,1.2470441817050402,1.041843370087645,1.3184590690208666,1.2133006435795275,1.5251748251748252,1.983064849235853,1.8853375948861368,1.6204644412191582,1.178582202111614,0.9545331529093368,0.8100250626566416,0.7788177339901476,0.9922758620689656,0.9055408970976252,0.9207446808510638,0.6583237657864525,0.5889988998899889,0.2989208633093525,0.3190867579908676
83601,0.4104157716,0.2124577103,1.2039963393,0.0161780707,0.5346850175,0.9309190362,0.0662192297,0.4468039022,0.3114344107,-0.060165519,0.3343887034,0.1575582496,0.6209161434,0.0805392882,0.1575582496,47,0.0559718551,0.0,0.0406593035,0.3358836138,0.1582133288,0.0099166592,0.0522158339,0.7034079294,0.5047124647,0,2.4977655822,-0.013681624,1.7809826361,0.19611045,4.9529509879,0.5088952851,0.0,0.0,1,0,0.0,0.8476488784,5.0,0.1483549441,-0.020321342,-0.134959351,-0.495953409,-0.132401733,-0.168279282,-0.122607295,1.5706605923,0.0894515012,14.608854606,0.0167375474,0.0310903656,0.0758946787,0.2077696643,0.0640186353,0.0,0.008336807,2.4102828955,0.0045215255,5.0,14.540249954,1.0712002205,0,0.0908191502,0.0354747239,0.0381466171,0.4182400271,2.7443266679,2.5422292e-09,1.7945639e-08,1.3068747972,1.7079217356,0.0011719338,0.0393521447,-0.086426716,0.0740249043,-0.1167157584683358,-0.0895635673624289,-0.1720448662640208,-0.249960919180866,-0.2157567832625041,-0.2770830194364925,-0.2647870058228625,-0.2848412580116263,-0.2490217561433715,-0.0833014902560184,-0.0654460459680562,-0.0723124516627997,-0.0249949197317619,0.1765571358509072,0.1553094148808089,0.2822020309994653,0.2863270777479894,0.6036096256684491,0.8146747352496215,0.8278095238095238,0.5088050314465407,0.3045133224578573,0.137505926979611,0.2527415143603133,0.3034501494159194,0.3309292649098474,0.3827089337175791,0.192938836399801,0.1917536015896672,0.4053895723491505,0.1956142536755543,0.2856377277599142,0.2205545662681249,0.2716671084018023,0.3771526980482202,0.1583775953645581,0.1456542502387772,0.106549815498155,0.0300558179476169,0.0247757368645877,0.143197522039552,0.000625651720542,0.0774758589714799,0.1178937558247901,0.0845388788426761,0.0260906757912746,0.0889695869269178,0.1533653846153844
