firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46
13232.0,-0.00286424,-0.033983727,-0.125359316,-0.0611751,0.0244631381,0.1047835225,1.0,-0.029359956,0.0263216103,-0.035420561,0.2528735632183907,0.2386363636363635,0.1595744680851063,0.2674418604651163,0.2386363636363635,0.3625,0.3974358974358973,0.2674418604651163,0.2823529411764707,0.3625,0.3974358974358973,0.5571428571428572,0.6268656716417911,0.7868852459016393,0.8793103448275863,1.0185185185185186,1.2244897959183674,1.422222222222222,1.1372549019607845,0.981818181818182,1.725,1.5952380952380951,0.847457627118644,0.912280701754386,0.7580645161290323,0.4931506849315068,0.3625,0.4342105263157894,0.2674418604651163,0.3625,0.3625,0.3292682926829269,0.4342105263157894,0.1122448979591836,0.1122448979591836,0.3292682926829269,0.2386363636363635,0.4342105263157894,0.3625,0.211111111111111,0.1595744680851063,0.2386363636363635,0.2386363636363635,0.5571428571428572,0.6515151515151516,0.8166666666666667
13777.0,-0.029519816,-0.090835406,-0.131888645,-0.020691766,0.2880967593,-0.021377289,0.0,-0.009090909,1.0790409778,-0.069633791,0.4193548387096775,0.3333333333333332,0.1282051282051282,-0.1538461538461538,-0.12,-0.2903225806451612,-0.2413793103448276,-0.2413793103448276,-0.0434782608695651,0.0731707317073171,0.4193548387096775,0.3333333333333332,0.3968253968253967,0.7959183673469388,0.8333333333333333,0.8333333333333333,0.4666666666666665,0.1891891891891892,0.2222222222222223,0.2222222222222223,0.1578947368421053,0.1,0.0731707317073171,-0.0222222222222222,0.0232558139534884,-0.0638297872340425,-0.0833333333333333,-0.0833333333333333,-0.1020408163265306,-0.2413793103448276,-0.1999999999999999,-0.3015873015873016,-0.1698113207547169,-0.2903225806451612,-0.323076923076923,-0.12,-0.1999999999999999,-0.1999999999999999,-0.3432835820895522,-0.3888888888888888,-0.3888888888888888,-0.3333333333333333,-0.4285714285714286,-0.3972602739726028,-0.6071428571428572,-0.5510204081632653
44652.0,0.0010048869,0.0087247473,0.0272839708,0.0447340054,0.0115514151,-0.007028348,0.0,0.0005992509,1.0238932933,0.0479934728,0.0113636363636364,0.1459227467811159,0.2836538461538462,0.2476635514018692,0.2714285714285713,0.1171548117154812,0.1762114537444934,0.1361702127659574,0.1361702127659574,0.1866666666666667,0.2775119617224879,0.3024390243902439,0.3024390243902439,0.3622448979591837,0.4202127659574468,0.241860465116279,0.2654028436018958,0.2304147465437787,0.3217821782178218,0.3217821782178218,0.289855072463768,0.3622448979591837,0.3349999999999999,0.3349999999999999,-0.348780487804878,-0.3010471204188482,-0.2123893805309734,-0.2238372093023255,-0.1933534743202417,-0.1759259259259259,-0.2123893805309734,-0.2583333333333333,-0.2393162393162393,-0.2803234501347709,-0.2283236994219653,-0.1834862385321101,-0.2100591715976331,-0.1129568106312292,-0.2327586206896551,-0.2371428571428571,-0.2521008403361344,-0.1859756097560976,-0.1759259259259259,-0.0918367346938775,-0.1040268456375839,-0.0183823529411765
38746.0,-0.003443608,0.0012479269,0.0033810981,-0.066056348,0.0418436049,-0.021674578,0.0,-0.02460759,4.3879310345,0.0329259001,-0.0714285714285714,-0.048780487804878,-0.0930232558139535,-0.1702127659574468,-0.1333333333333333,-0.2040816326530612,-0.2909090909090909,-0.3389830508474576,-0.2909090909090909,-0.2909090909090909,-0.2641509433962264,-0.2199999999999999,-0.3035714285714286,-0.3275862068965517,-0.3275862068965517,-0.2199999999999999,-0.3035714285714286,-0.3709677419354839,-0.35,-0.3389830508474576,-0.3389830508474576,-0.3389830508474576,-0.3389830508474576,-0.3709677419354839,-0.4,-0.4264705882352941,-0.4583333333333333,-0.360655737704918,-0.4428571428571428,-0.5063291139240507,-0.4264705882352941,-0.3035714285714286,-0.3157894736842105,-0.1333333333333333,-0.1521739130434782,-0.1702127659574468,-0.048780487804878,-0.1333333333333333,-0.025,-0.025,-0.1521739130434782,0.0263157894736842,-0.025,-0.025,-0.1333333333333333,-0.1521739130434782
60871.0,0.0072961373,0.0335984212,0.0627437949,0.0246349656,0.246027557,-0.023677163,8.0,4.6602e-05,-0.122801381,-0.011093911,-0.0803571428571429,-0.041860465116279,0.1444444444444443,-0.2720848056537103,-0.3016949152542373,-0.28719723183391,-0.2563176895306859,-0.2563176895306859,-0.28719723183391,-0.2426470588235294,-0.1726907630522088,-0.041860465116279,0.0098039215686274,0.0248756218905472,0.197674418604651,-0.2669039145907473,-0.2313432835820895,-0.2797202797202797,-0.2196969696969697,-0.2015503875968992,-0.0283018867924528,-0.1043478260869564,-0.0803571428571429,-0.0593607305936073,-0.0096153846153845,-0.0720720720720721,0.0,0.0456852791878172,0.0510204081632652,0.1573033707865168,-0.0593607305936073,0.0456852791878172,0.1508379888268156,0.3205128205128205,0.2875000000000001,0.3642384105960266,0.2560975609756097,0.5259259259259259,0.5606060606060606,0.5846153846153845,0.9074074074074074,1.1458333333333337,1.4819277108433735,1.710526315789474,1.641025641025641,1.675324675324675
14198.0,0.002524672,0.0146461107,0.0184961208,0.0446897005,0.370203074,-0.006946245,2.0,0.0074150409,0.9189272586,0.0784295388,0.0933333333333332,0.1388888888888888,0.1232876712328767,0.1081081081081081,-0.0238095238095238,0.0933333333333332,0.0123456790123457,0.0789473684210526,0.0789473684210526,0.2238805970149253,0.1631205673758864,0.1549295774647887,0.0789473684210526,0.0379746835443037,0.0512820512820513,0.0789473684210526,0.0718954248366012,0.1549295774647887,0.2058823529411764,0.3442622950819671,0.28125,0.28125,0.2330827067669172,0.2424242424242424,0.3442622950819671,0.2148148148148148,0.2615384615384615,0.3015873015873016,0.4017094017094016,0.3333333333333332,0.4385964912280702,0.4909090909090909,0.3553719008264462,0.28125,0.3442622950819671,0.4909090909090909,0.3898305084745763,0.4774774774774775,0.3225806451612902,0.4385964912280702,0.9759036144578312,0.9294117647058824,0.8636363636363635,0.8222222222222222,0.7826086956521738,0.9069767441860466
45583.0,-0.000780923,0.0086544913,0.0161293727,-0.011168396,0.0260643917,0.0439182721,1.0,-0.000935673,1.2647121309,0.0692245252,0.0058823529411764,0.0118343195266272,0.0555555555555555,0.0426829268292683,-0.0446927374301675,-0.0552486187845303,-0.1492537313432835,-0.145,-0.1534653465346535,-0.145,-0.1699029126213592,-0.1699029126213592,-0.2227272727272727,-0.1617647058823529,-0.1895734597156397,-0.2262443438914027,-0.1576354679802956,-0.1933962264150943,-0.2297297297297297,-0.2262443438914027,-0.1895734597156397,-0.1895734597156397,-0.1971830985915492,-0.1492537313432835,-0.1617647058823529,-0.145,-0.2331838565022421,-0.2433628318584071,-0.2009345794392523,-0.1407035175879397,-0.1492537313432835,-0.0952380952380952,-0.0604395604395604,-0.1047120418848167,-0.1778846153846154,-0.131979695431472,-0.1617647058823529,-0.1139896373056994,-0.1534653465346535,-0.1617647058823529,-0.145,-0.0756756756756756,-0.1363636363636363,-0.1818181818181817,-0.3020408163265305,-0.2815126050420168
14702.0,0.0241887069,0.057307747,0.0956262865,0.0630537917,0.1926914405,0.0197967788,8.0,0.000155,0.5981873776,0.0001511523,0.1469534050179211,0.1188811188811189,0.0810810810810811,0.0158730158730158,-0.1773778920308483,-0.2019950124688279,-0.60880195599022,-0.6153846153846154,-0.6135265700483092,-0.5382395382395382,-0.4805194805194805,-0.3509127789046653,-0.2743764172335601,-0.132791327913279,0.0389610389610388,-0.0532544378698225,-0.164490861618799,-0.2307692307692307,-0.1443850267379679,-0.2079207920792078,-0.1061452513966481,-0.064327485380117,-0.0830945558739254,-0.101123595505618,-0.101123595505618,-0.1578947368421053,-0.093484419263456,0.032258064516129,0.1347517730496454,0.2698412698412697,-0.4405594405594405,-0.4425087108013937,-0.3939393939393939,-0.2592592592592593,-0.2270531400966183,-0.0615835777126099,-0.0697674418604651,-0.0062111801242236,0.1428571428571428,0.1851851851851851,0.1034482758620689,0.3559322033898304,0.4678899082568808,0.7021276595744681,0.8181818181818181,1.0
15537.0,-0.000735975,0.0104720705,0.0123120536,-0.010684129,0.2754766444,-0.056355019,1.0,0.0023206388,-0.222908862,-0.080369845,0.0769230769230768,0.0606060606060605,-0.0277777777777777,-0.054054054054054,-0.0789473684210526,-0.1463414634146341,-0.1666666666666666,-0.1463414634146341,-0.2045454545454545,-0.2349726775956284,-0.1764705882352941,0.0,-0.054054054054054,-0.2553191489361702,-0.2553191489361702,-0.1860465116279069,-0.1358024691358025,-0.1666666666666666,-0.1666666666666666,-0.054054054054054,0.0294117647058822,-0.0277777777777777,-0.054054054054054,-0.1025641025641025,-0.1954022988505747,-0.2222222222222222,-0.2222222222222222,-0.1860465116279069,-0.2045454545454545,-0.2708333333333333,-0.2045454545454545,-0.125,-0.3,-0.3518518518518518,-0.3269230769230768,-0.3636363636363636,-0.4067796610169492,-0.3518518518518518,-0.4067796610169492,-0.396551724137931,-0.3859649122807017,-0.4399999999999999,-0.4354838709677419,-0.3859649122807017,-0.3859649122807017,-0.4354838709677419
68830.0,0.0005935932,0.0074851129,0.0171574854,0.0705388532,0.0137516521,-0.053449003,0.0,-0.0001216,1.9060052219,0.0161875002,0.1261261261261261,0.2135922330097086,0.2019230769230768,-0.1197183098591548,-0.1071428571428571,-0.0808823529411765,-0.1666666666666666,-0.0942028985507246,-0.0530303030303029,0.1160714285714286,0.1160714285714286,0.146788990825688,0.1160714285714286,0.2376237623762376,-0.0458015267175572,-0.0384615384615384,-0.074074074074074,-0.1776315789473684,-0.2236024844720496,-0.0671641791044775,-0.0601503759398496,-0.0530303030303029,-0.0079365079365079,-0.1610738255033557,-0.1197183098591548,-0.2378048780487804,-0.2331288343558282,-0.3093922651933701,-0.2732558139534884,-0.2690058479532163,-0.3016759776536313,-0.1438356164383561,-0.0384615384615384,0.1160714285714286,0.1261261261261261,0.146788990825688,0.1904761904761904,0.644736842105263,0.5625,0.8115942028985508,0.838235294117647,1.0833333333333337,1.358490566037736,1.272727272727273,1.5,2.125
85631.0,-0.008660001,0.0368004109,0.0556775958,-0.001372246,0.3344777672,-0.000727816,1.0,-6.135e-05,2.3337374813,-0.140950043,0.0794701986754966,0.1519434628975264,0.3471074380165289,0.1897810218978102,0.1560283687943262,0.1985294117647058,-0.0685714285714286,-0.116531165311653,-0.0994475138121546,-0.0523255813953488,0.1013513513513513,0.1963302752293578,-0.0326409495548961,0.0382165605095541,0.2301886792452829,0.028391167192429,0.0830564784053156,0.181159420289855,-0.348,-0.3292181069958847,-0.2274881516587678,-0.1767676767676768,-0.2087378640776699,-0.1970443349753694,-0.2974137931034483,-0.2943722943722944,-0.2125603864734299,-0.0944444444444444,-0.0842696629213483,-0.0523255813953488,-0.0842696629213483,-0.193069306930693,-0.012121212121212,-0.2771618625277162,-0.1890547263681592,0.0061728395061728,-0.0632183908045976,-0.1465968586387435,-0.1421052631578947,-0.1189189189189189,-0.1465968586387435,-0.1970443349753694,-0.1236559139784946,-0.1283422459893047,-0.0411764705882352,0.0618892508143322
16185.0,0.0038239657,0.059410418,0.1404986298,0.0164564136,0.4731164432,-0.136342386,0.0,0.002403392,-0.505857376,0.1233515996,-0.1301247771836007,-0.1347517730496453,-0.1643835616438356,-0.1756756756756756,-0.1223021582733813,-0.2026143790849672,-0.1498257839721254,-0.0757575757575758,-0.1029411764705882,-0.0687022900763358,-0.008130081300813,0.0562770562770562,0.0252100840336133,0.161904761904762,0.1873479318734794,0.3863636363636364,0.0892857142857141,0.3707865168539326,0.2708333333333332,0.2708333333333332,0.2577319587628865,0.1730769230769231,0.304812834224599,0.4698795180722892,0.2577319587628865,0.2199999999999999,0.196078431372549,0.161904761904762,0.1192660550458715,0.150943396226415,0.196078431372549,0.0892857142857141,-0.0161290322580645,-0.046875,-0.1029411764705882,-0.1643835616438356,-0.2515337423312883,-0.2515337423312883,-0.2422360248447205,-0.2650602409638554,-0.2560975609756097,-0.2077922077922077,-0.2026143790849672,-0.1812080536912751,-0.1643835616438356,-0.1468531468531468
17057.0,0.0210374249,-0.172634368,-0.232585416,-0.016844557,0.0869451469,0.0083263717,0.0,0.0,-0.055241045,0.0004937369,0.0177514792899409,0.1096774193548386,0.0,-0.0227272727272727,-0.1134020618556701,-0.0752688172043011,-0.0391061452513966,0.0117647058823529,0.162162162162162,0.1168831168831168,0.4827586206896552,0.3650793650793651,0.2463768115942028,0.2647058823529411,0.4098360655737705,0.5925925925925926,0.3650793650793651,0.3543307086614173,0.2112676056338027,0.162162162162162,0.2647058823529411,0.5357142857142858,0.303030303030303,0.2647058823529411,0.4333333333333333,0.34375,0.162162162162162,0.1168831168831168,0.2285714285714286,0.1466666666666667,0.2647058823529411,0.2027972027972027,0.34375,0.1944444444444444,0.4098360655737705,0.4576271186440677,0.303030303030303,0.2647058823529411,0.4576271186440677,0.4827586206896552,1.15,2.017543859649123,2.071428571428572,1.8666666666666667,1.8666666666666667,1.3888888888888888
17903.0,-0.006153982,0.0060032928,0.0123512888,0.0672641304,0.0016561357,-0.029245835,1.0,-0.011954023,-0.42122171,0.0005082637,0.0481927710843372,-0.0224719101123596,0.0874999999999999,0.0874999999999999,0.0740740740740741,-0.2627118644067796,-0.2689075630252101,-0.3203125,-0.275,-0.2300884955752212,-0.2090909090909091,-0.25,-0.2018348623853211,-0.2434782608695652,-0.2300884955752212,-0.2090909090909091,-0.1470588235294118,-0.1212121212121212,-0.0439560439560439,-0.0842105263157895,-0.0543478260869565,-0.0645161290322581,-0.0224719101123596,-0.074468085106383,0.0,-0.0543478260869565,-0.0842105263157895,-0.1122448979591836,-0.0543478260869565,-0.1634615384615384,-0.5421052631578948,-0.5,-0.4596273291925465,-0.435064935064935,-0.4528301886792453,-0.3916083916083915,-0.45625,-0.423841059602649,-0.45625,-0.3741007194244604,-0.3307692307692308,-0.3095238095238095,-0.2300884955752212,-0.2018348623853211,-0.2090909090909091,-0.1634615384615384
49373.0,0.002893219,0.1805462927,0.3600285369,0.0433677687,0.4149528644,-0.095811825,2.0,-0.00035461,-0.066083005,-0.018354804,-0.0242214532871972,-0.0035335689045936,-0.0440677966101694,-0.1296296296296296,-0.2100840336134454,-0.1454545454545455,-0.0723684210526315,-0.0961538461538461,-0.06,-0.1402439024390244,-0.0242214532871972,-0.1632047477744806,-0.1849710982658959,-0.06,-0.0139860139860139,-0.0505050505050505,0.0180505415162455,-0.2056338028169013,-0.2316076294277929,-0.1942857142857142,-0.0961538461538461,-0.1019108280254776,-0.1730205278592375,-0.1705882352941176,-0.1802325581395348,-0.2357723577235772,-0.1965811965811965,-0.1349693251533742,-0.0814332247557003,-0.115987460815047,-0.0723684210526315,-0.124223602484472,-0.0208333333333333,-0.0139860139860139,0.014388489208633,0.0180505415162455,-0.0472972972972972,-0.148036253776435,-0.0754098360655737,-0.1132075471698113,-0.1019108280254776,-0.0631229235880398,0.0681818181818181,-0.0035335689045936,0.0254545454545453,0.032967032967033
18570.0,-0.024109764,-0.010846183,-0.013809317,0.0139464767,0.0268171918,-0.14146415,0.0,-0.003809524,0.3799132833,-0.023601158,-0.0307692307692307,-0.0597014925373133,-0.0597014925373133,-0.1710526315789473,-0.1063829787234043,-0.125,-0.1818181818181817,-0.1188811188811188,-0.1923076923076923,-0.2269938650306748,-0.2544378698224852,-0.2317073170731707,-0.2455089820359282,-0.2588235294117647,-0.2269938650306748,-0.2317073170731707,-0.2363636363636363,-0.2269938650306748,-0.2317073170731707,-0.2588235294117647,-0.2631578947368421,-0.2674418604651163,-0.2340425531914893,-0.2588235294117647,-0.2921348314606742,-0.288135593220339,-0.2631578947368421,-0.28,-0.1870967741935484,-0.1710526315789473,-0.1764705882352941,-0.1428571428571429,-0.1543624161073825,-0.1126760563380281,-0.125,-0.1126760563380281,-0.1486486486486486,-0.1126760563380281,-0.1310344827586207,-0.288135593220339,-0.217391304347826,-0.1923076923076923,-0.1310344827586207,-0.1710526315789473,-0.1710526315789473,-0.0802919708029197
18711.0,0.0,-0.26619883,-0.301916827,0.053424644,0.727936774,-0.492639803,0.0,-0.090846179,1.2889173582,-0.438947471,-0.1818181818181817,-0.25,-0.2871287128712871,-0.3846153846153846,-0.5527950310559007,-0.5609756097560976,-0.6326530612244898,-0.5167785234899329,0.0285714285714284,0.3584905660377357,0.0909090909090908,0.0,0.0992339560697257,0.4693877551020409,1.3225806451612905,1.1176470588235294,0.7142857142857142,0.6744186046511629,0.6744186046511629,0.6744186046511629,0.6000000000000001,0.6000000000000001,0.5652173913043479,0.6363636363636365,0.4693877551020409,0.4399999999999999,0.4693877551020409,0.894736842105263,1.4827586206896552,2.0,2.130434782608696,1.88,1.5714285714285716,1.5714285714285716,1.6666666666666663,1.6666666666666663,1.4,0.7142857142857142,0.8,-0.0526315789473684,-0.0999999999999999,-0.25,0.2857142857142858,0.7142857142857142,-0.1627906976744185,-0.25
47642.0,0.0178324823,0.0396122971,0.0509357625,0.1070299934,0.0494119122,0.0060269422,1.0,0.0214715993,2.3694434513,0.0193252936,-0.0136986301369863,-0.04,-0.04,-0.0999999999999999,-0.0999999999999999,-0.0335570469798657,-0.1111111111111111,-0.0068965517241379,-0.0204081632653061,0.0510948905109489,0.0140845070422535,0.0992366412213741,0.1162790697674418,0.0510948905109489,0.1162790697674418,0.0359712230215827,0.1162790697674418,0.125,0.0,-0.1864406779661016,-0.1910112359550562,-0.1325301204819277,-0.1377245508982035,-0.217391304347826,-0.1999999999999999,-0.2763819095477386,-0.1999999999999999,-0.1724137931034483,0.0,-0.1165644171779141,-0.0463576158940397,-0.0769230769230768,-0.0709677419354838,0.006993006993007,-0.0999999999999999,-0.0649350649350649,-0.0828025477707006,0.1162790697674418,0.006993006993007,0.0992366412213741,0.2307692307692308,0.263157894736842,0.0992366412213741,0.1338582677165354,0.0827067669172931,0.2100840336134453
