firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22
56266.0,0.0009005508,0.0022591136,0.0570253678,0.0913282193,0.054263405,0.0065934858,3.0,0.0052413799,1.5937615514,-0.063852992,0.0820895522388058,0.102661596958175,0.0820895522388058,0.2946428571428572,0.1462450592885376,0.3744075829383886,0.4499999999999999,0.4948453608247423,0.6111111111111112,0.9078947368421052,0.8125,0.9463087248322148,1.1014492753623188,0.6022099447513811,0.5343915343915344,0.7261904761904763,0.1240310077519379,0.1788617886178862,0.183673469387755,0.2719298245614034,0.1934156378600822,0.3488372093023255
61081.0,-0.01046554,-0.017954641,-0.151495017,0.2098976491,0.0505094788,0.0208182834,1.0,-0.010250014,1.8794642857,0.1423830204,-0.0204081632653061,-0.0943396226415094,-0.0588235294117647,-0.1428571428571429,-0.1428571428571429,-0.2615384615384615,-0.1999999999999999,-0.3424657534246575,-0.3043478260869565,-0.2615384615384615,-0.2131147540983606,-0.1999999999999999,-0.0588235294117647,-0.0588235294117647,-0.0943396226415094,-0.0769230769230768,-0.1578947368421053,-0.1272727272727273,-0.0769230769230768,-0.0588235294117647,-0.1999999999999999,-0.1111111111111111
28222.0,-0.000644938,0.0158142556,0.0330310115,0.0066455045,0.0302911878,0.0538060589,3.0,-6.6517e-05,0.6418846854,0.0044994433,0.0545023696682465,0.1410256410256409,0.1498708010335916,0.1265822784810126,0.1588541666666667,0.2092391304347827,0.2361111111111111,0.2570621468926553,0.2714285714285713,0.1588541666666667,0.3692307692307692,0.3484848484848484,0.3650306748466256,0.1994609164420484,0.2092391304347827,0.4217252396166133,0.2361111111111111,0.2464985994397759,0.2258953168044077,0.3204747774480712,0.1679790026246719,0.1439588688946016
11376.0,-0.014421835,-0.001416706,-0.003831939,-0.005961547,0.0812773584,0.9892937043,0.0,-0.017638443,0.3996924504,-0.028023341,-0.0465116279069767,0.0165289256198346,0.2058823529411764,0.1714285714285714,0.3225806451612902,0.7826086956521738,0.7083333333333333,0.732394366197183,0.6399999999999999,0.5569620253164558,0.7571428571428571,0.5769230769230769,0.5974025974025974,0.1603773584905661,0.0789473684210526,0.0512820512820513,-0.0080645161290322,0.0982142857142858,0.0423728813559323,0.0603448275862068,-0.0955882352941176,-0.0390625
51721.0,-0.001150011,0.0114895237,0.028691788,0.1090823136,0.0041714012,-0.173614293,1.0,-0.001257862,-0.158690176,0.0120091904,-0.0535714285714286,0.0743243243243243,-0.0363636363636363,-0.171875,-0.1067415730337079,0.0743243243243243,0.0324675324675325,0.0324675324675325,0.2325581395348837,0.2230769230769231,0.3706896551724137,0.1041666666666667,0.0127388535031847,0.06,0.0460526315789473,-0.1451612903225806,-0.2638888888888888,-0.3319327731092437,-0.2995594713656387,-0.2318840579710145,-0.171875,-0.0363636363636363
64848.0,-0.012472343,-0.01948612,-0.0451988,-0.046067496,0.0294543005,-0.585060513,1.0,-0.129919921,-0.249338041,-0.090909094,0.0,-0.3333333333333333,-0.5789473684210527,-0.5555555555555556,-0.6923076923076923,-0.6799999999999999,-0.6521739130434783,-0.7142857142857143,-0.7333333333333334,-0.7241379310344828,-0.7419354838709677,-0.7777777777777778,-0.7837837837837838,-0.7948717948717949,-0.7948717948717949,-0.8048780487804879,-0.8,-0.7894736842105263,-0.7647058823529411,-0.8,-0.8222222222222222,-0.8181818181818181
28804.0,0.0017478195,0.0266162599,0.0782543211,0.0822985823,0.2046635823,-0.332931781,1.0,0.0030107527,1.0856885147,0.0395367998,0.0568181818181818,0.1341463414634145,0.1847133757961783,0.2156862745098038,0.282758620689655,0.5371900826446281,0.7383177570093458,0.8600000000000001,0.9578947368421054,0.9375,1.1379310344827585,1.0439560439560438,0.9787234042553192,0.8787878787878789,0.6607142857142858,0.7383177570093458,0.5245901639344261,0.6460176991150441,0.576271186440678,0.603448275862069,0.4645669291338583,0.576271186440678
49584.0,-0.012596325,-0.03006909,-0.041426975,-0.259037596,0.020104843,-0.023444099,0.0,-0.09019993,-0.455922865,-0.054545455,-0.0333333333333333,0.0175438596491228,-0.0491803278688525,-0.09375,-0.1944444444444444,0.0175438596491228,0.0740740740740741,-0.0645161290322581,-0.1714285714285713,-0.2054794520547945,-0.1830985915492957,-0.2368421052631578,-0.2467532467532467,-0.275,-0.3958333333333333,-0.4368932038834952,-0.4579439252336449,-0.4629629629629629,-0.4774774774774775,-0.4020618556701031,-0.5206611570247934,-0.5797101449275363
42083.0,0.0042816419,0.0130594692,0.0332934235,0.0967152083,0.0889678541,-0.017013728,2.0,-0.004962321,0.3635460147,0.0473115966,0.0,0.0866141732283465,0.1896551724137931,0.1499999999999999,-0.28125,-0.1636363636363637,-0.1976744186046511,-0.0921052631578946,-0.0921052631578946,-0.028169014084507,0.037593984962406,-0.0142857142857142,0.078125,0.0615384615384615,0.0298507462686568,0.0454545454545454,-0.034965034965035,0.0222222222222221,0.0,0.069767441860465,0.2321428571428572,0.1129032258064515
24264.0,-0.009512659,-0.001824561,-0.00445969,0.0079986806,0.0459211987,-0.047931201,0.0,-0.004688562,0.55276907,-0.013801537,0.0151515151515151,0.0151515151515151,-0.0147058823529411,-0.0986547085201793,-0.1829268292682927,-0.1260869565217391,-0.0737327188940092,-0.0945945945945946,-0.0518867924528302,-0.0945945945945946,-0.0147058823529411,-0.0779816513761467,-0.1336206896551723,-0.1554621848739495,-0.2717391304347826,-0.25,-0.2897526501766784,-0.3679245283018868,-0.3598726114649682,-0.2972027972027972,-0.3068965517241379,-0.3659305993690851
48514.0,-0.000169635,0.0149265943,0.038375878,0.171766781,0.0070583071,0.01941699,1.0,-0.001939799,-0.319949358,0.0001354376,0.0755395683453237,0.1115241635687731,0.0794223826714801,0.0528169014084507,0.099264705882353,0.2304526748971194,0.3408071748878925,0.3288888888888888,0.2563025210084033,0.1865079365079365,0.2669491525423728,0.2204081632653061,0.3288888888888888,0.2056451612903225,0.1544401544401543,0.16796875,0.0678571428571428,0.0755395683453237,0.023972602739726,0.0528169014084507,-0.0323624595469255,-0.0033333333333332
63845.0,0.0068022439,0.0077364095,0.0581516096,-0.02241057,0.2247850744,0.0031298674,0.0,-0.000672269,-0.420844615,5.67944e-05,0.1069767441860465,0.0917431192660549,-0.0403225806451612,0.1018518518518518,0.096774193548387,0.3222222222222222,0.2395833333333332,0.202020202020202,0.3600000000000001,0.4512195121951219,0.4968553459119496,0.5657894736842106,0.5454545454545454,0.4691358024691359,0.4424242424242424,0.4337349397590362,0.3522727272727273,0.3446327683615819,0.5063291139240507,0.4337349397590362,0.367816091954023,0.3837209302325581
11691.0,0.0006679616,0.0292016107,0.0511443706,0.0151664566,0.1100378862,-0.04027772,2.0,0.0014184406,2.710976736,0.0304407263,0.0601503759398496,-0.0408163265306122,-0.0961538461538461,-0.0662251655629139,-0.0903225806451613,-0.0139860139860139,-0.0472972972972972,0.014388489208633,0.2314410480349344,0.2368421052631579,0.330188679245283,0.4029850746268657,0.3116279069767442,0.2818181818181817,0.3428571428571427,-0.3188405797101449,-0.3869565217391304,-0.3054187192118226,-0.3088235294117647,-0.2033898305084746,-0.1730205278592375,-0.2295081967213115
17400.0,0.0008955768,0.0094850525,0.0119226727,-0.005732937,0.0062138228,1.0728490979,0.0,0.0049977377,-0.215686275,-0.030171218,0.0517799352750809,0.045016077170418,0.04,0.0483870967741935,-0.037037037037037,0.0466988727858292,0.045016077170418,-0.0497076023391812,0.0140405616224648,0.0124610591900311,0.0833333333333332,0.1073253833049403,0.0906040268456376,0.1363636363636364,0.2104283054003723,0.284584980237154,0.2770137524557956,0.2720156555772994,0.267056530214425,0.2572533849129594,0.2126865671641791,0.3513513513513513
18817.0,0.0006879549,0.0056903141,0.0198115934,-0.143663325,0.0244793694,0.0315028063,1.0,-0.03823816,-0.12181941,-0.060760991,-0.0895522388059701,-0.0663265306122449,-0.1488372093023255,-0.1605504587155963,-0.1681818181818182,0.0280898876404493,0.0054945054945054,0.0397727272727272,-0.0317460317460317,0.0639534883720929,0.1158536585365854,0.1024096385542168,-0.0161290322580645,-0.0368421052631579,-0.0317460317460317,0.0,-0.2343096234309623,-0.2988505747126436,-0.2245762711864406,-0.2077922077922077,-0.25,-0.3068181818181817
10137.0,-0.001326581,0.0112997725,0.027751259,0.0124872751,0.0044686995,0.2994909999,0.0,-0.001212121,0.4861024468,-0.045544672,-0.0037735849056603,0.0434782608695651,0.064516129032258,0.1,0.1330472103004292,0.1478260869565217,0.123404255319149,0.1428571428571428,0.1999999999999999,0.1785714285714286,0.2511848341232228,0.3333333333333332,0.2692307692307691,0.2878048780487805,0.3004926108374384,0.2222222222222223,0.2452830188679244,0.233644859813084,0.1733333333333333,0.2279069767441861,0.2878048780487805,0.346938775510204
44740.0,0.0010792846,0.0261750213,0.0561760686,0.0556278724,0.0165832084,0.0144867029,1.0,0.0013840502,-0.087098277,-0.010869565,0.1088435374149658,0.0584415584415585,0.0448717948717949,0.0584415584415585,0.0939597315436242,0.1897810218978102,0.181159420289855,0.147887323943662,0.2538461538461538,0.0316455696202531,0.0866666666666666,0.0448717948717949,0.0251572327044025,-0.0180722891566265,-0.0578034682080924,-0.1043956043956043,-0.1421052631578947,-0.1465968586387435,-0.1141304347826086,-0.0355029585798816,-0.0180722891566265,0.0448717948717949
11870.0,-0.000313891,0.003156534,0.0512287913,-0.00655879,0.0662500606,-0.001674648,0.0,0.0009354684,-0.452456661,-0.015929303,-0.0264550264550265,-0.0515463917525773,-0.0416666666666666,-0.089108910891089,-0.0845771144278606,0.0760233918128654,0.0165745856353591,0.0054644808743169,-0.010752688172043,-0.010752688172043,0.0952380952380953,-0.0366492146596858,0.03954802259887,0.0054644808743169,-0.0264550264550265,0.0279329608938547,-0.0366492146596858,-0.1598173515981735,-0.1598173515981735,-0.2868217054263565,-0.242798353909465,-0.2840466926070039
26331.0,0.0077949244,0.0072671815,0.0243348357,-0.115165789,0.0170223875,-0.003238468,1.0,-0.022831657,-0.506588169,-0.006460307,-0.047945205479452,-0.1965317919075144,-0.2320441988950276,-0.2362637362637363,-0.1312499999999999,-0.1089743589743589,0.0451127819548873,-0.0974025974025973,-0.0855263157894736,-0.2526881720430107,0.1031746031746032,0.0775193798449611,0.275229357798165,0.4329896907216495,0.2522522522522523,0.5795454545454546,0.4479166666666667,0.9857142857142858,1.3166666666666669,1.396551724137931,1.278688524590164,1.396551724137931
10145.0,-0.015002459,0.0180586907,0.0442246145,-0.101264223,0.018734762,-0.683846402,2.0,0.0014662757,0.27503455,0.0168618455,0.0240240240240239,-0.0421348314606742,0.1291390728476822,0.1035598705501619,0.0929487179487178,0.2355072463768115,0.2266187050359711,0.2965779467680609,0.2092198581560282,0.2536764705882353,0.482608695652174,0.3478260869565217,0.2771535580524344,-0.2014051522248243,-0.1723300970873786,-0.1211340206185567,-0.1900237529691211,-0.2354260089686098,-0.2178899082568807,-0.2302483069977426,-0.2472406181015453,-0.2088167053364269
10153.0,0.0015672267,-0.011291808,-0.226075801,-0.705783959,0.0467663538,-0.183127987,2.0,0.0738223653,-0.022957502,-0.075031269,-0.1428571428571429,-0.25,-0.288135593220339,-0.2758620689655172,-0.3225806451612903,-0.1063829787234043,-0.3,-0.3,-0.4939759036144578,-0.5531914893617021,-0.4084507042253521,-0.5116279069767442,-0.5483870967741935,-0.5434782608695652,-0.5800000000000001,-0.6146788990825688,-0.676923076923077,-0.6842105263157895,-0.697841726618705,-0.6744186046511628,-0.6911764705882353,-0.676923076923077
41443.0,0.0003862079,0.0111702792,0.035818715,0.0149526195,0.0126876915,0.0160711404,2.0,-0.000316445,-0.273975963,-0.034027829,0.0227272727272727,0.0613207547169811,0.0613207547169811,0.0869565217391303,0.056338028169014,0.16580310880829,0.16580310880829,0.2295081967213115,0.2569832402234637,0.25,0.40625,0.3157894736842106,0.331360946745562,0.2096774193548387,0.308139534883721,0.2931034482758621,0.2162162162162162,0.1421319796954314,0.0817307692307691,0.1306532663316582,0.1538461538461537,0.2032085561497325
61268.0,-0.005014398,0.0007133203,0.0042441029,0.0559326295,0.1214485717,0.0068710517,0.0,-0.06705631,0.7538298996,-0.054609404,0.2307692307692308,0.1851851851851851,0.3061224489795917,0.1228070175438595,0.2075471698113207,0.3061224489795917,0.1228070175438595,0.1034482758620689,0.1228070175438595,0.1034482758620689,0.032258064516129,0.0,-0.0153846153846153,-0.0985915492957746,0.0666666666666666,-0.0985915492957746,-0.0588235294117647,0.2307692307692308,0.0847457627118644,0.3913043478260869,0.3913043478260869,0.0666666666666666
45911.0,-0.008476829,-0.004308525,-0.006263538,0.0072551935,0.0708508696,-0.272507104,0.0,-0.003846154,-0.792052707,9.3353e-05,-0.0095238095238094,0.1818181818181818,0.0196078431372548,-0.0545454545454545,0.1063829787234043,0.1428571428571428,0.3,0.0721649484536082,-0.140495867768595,-0.2972972972972972,-0.1612903225806451,-0.087719298245614,-0.063063063063063,-0.079646017699115,-0.0714285714285714,-0.0545454545454545,-0.2121212121212121,-0.3988439306358381,-0.2972972972972972,-0.3290322580645161,-0.4057142857142857,-0.2925170068027211
63853.0,0.0,-0.027413975,-0.030164697,-0.029905798,0.1614153328,-0.091160603,0.0,0.0165694289,0.7453580902,-0.211111113,-0.0833333333333333,-0.4499999999999999,-0.5,-0.4499999999999999,-0.5416666666666667,-0.4499999999999999,-0.1538461538461538,0.1,-0.0833333333333333,-0.3125,-0.2142857142857143,-0.3888888888888888,-0.3888888888888888,-0.5,-0.5,-0.5416666666666667,-0.5,-0.5416666666666667,-0.5769230769230769,-0.6071428571428572,-0.6764705882352942,-0.65625
