firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
75646,0.3212647497,0.0330348256,10.304469866,0.0136681055,0.2568232741,0.4914519443,0.1301325574,0.0254501254,0.6345058117,0.0151860289,-0.074142725,0.0750674635,8.0,0.0069764825,0.007568279,0.0747751124,-0.1041262,-0.030383466,0.2091822095,0.2360766923,0.0072171997,0.1209448348,0.4022815973,0.0,1.5979216627,0.0144951624,1.2512656541,0.0334238877,10.241071429,4.7298969072,0.2406159769,0.0,0.0,1.0,0.0,0.0,1.2284347436,7.0,-2.721431832,-0.186810951,0.0395230718,-2.440926626,0.7354713309,0.1039396776,203.4348235,0.0277608887,14.57422811,-0.001570681,0.0131871388,0.0237396639,-0.000471552,0.0886142717,-0.024412713,0.0,-8.5837e-05,-0.324976412,0.0141595206,6.0,14.041506986,0.5826692006,0.0,0.0477137193,0.0240392407,0.0277644091,0.4238948167,1.1940569777,3.914634e-09,3.4657678e-08,0.7801428556,0.6086228751,-0.281790249,0.0339241535,0.3540745383,0.2107463449
75602,-0.253553711,-0.25392926,0.7317913589,0.007803536,3.9523716649,5.9963109048,0.0628530406,0.0592018646,0.3867908527,-0.369735163,0.5044745919,0.1702170923,8.0,-0.013288462,0.2625,-0.062829288,-2.148956504,-0.001487886,0.0982705817,-0.006559253,-0.046403112,-1.293249664,0.4568332362,0.0,1.2164070971,-0.110750435,0.4871836098,0.025916328,59.629183345,39.343116968,-0.017932929,0.0,0.0,1.0,0.0,0.0,1.3010918602,2.0,-0.235677232,0.2283859879,-0.526851433,0.0118332766,-0.780412357,0.0874196803,-1228.226382,0.0500031521,13.411066553,0.0039031323,0.0038443341,-0.057753777,0.2561922772,0.0021976216,0.051986912,0.0,0.0023357664,0.8752180671,-0.036930525,1.0,12.795645908,0.4993846911,0.0,0.0094876662,0.0085270734,0.0097607623,0.6863382619,1.1063661988,9.0501451e-09,6.7616414e-08,0.2117659353,0.0448448114,-0.026113347,0.0475707077,0.5509924379,0.1478381381
75597,1.006034317,-0.300110297,-6.437261357,0.0,7.643040972,9.3317794995,-0.00501535,-0.010197706,0.0763899511,0.008068739,0.0304176804,0.2334663424,8.0,0.0028906443,-0.045139506,0.0233703802,-0.00467646,-0.342749279,0.0950361511,0.0188860868,0.0652736905,-0.248919689,0.5311846518,0.0,2.1407567129,-0.085624376,1.1855992333,-0.11176591,12.340764729,8.9576949477,0.0121227595,0.0,0.0,1.0,0.0,0.0,0.2765595254,3.0,-0.075518791,-0.168539399,0.3691112414,0.4099106669,1.039479186,0.0741071545,-809.8683787,0.0344316897,12.019539733,-0.001812852,-0.00949162,-0.073635111,0.0741078895,0.0601264483,0.0077261751,1.0,0.0,-0.427441915,0.0476190485,1.0,12.19501549,0.7850082501,0.0,0.0701754391,0.0464023954,0.0684845702,0.5902097043,1.9006687408,8.8094216e-08,2.9501053e-08,0.4803946528,0.2307790225,1.0458001697,0.0739940729,0.2408963632,0.6100233267
75875,0.8213654799,-0.443552513,-142.1549407,0.0,0.5517219207,1.5721333734,0.0319864773,-0.167576331,0.5415293164,0.501370516,-0.01901894,-0.141106034,8.0,-0.025833849,-0.154285714,-0.111888816,-0.052332308,0.074012574,1.3264094955,2.6772056672,-0.02256147,-0.212132872,0.3956769021,0.0,1.4739067756,-0.674504309,1.3886592984,-0.661127098,783.86666667,2.5127511041,-0.474357949,0.0,0.0,1.0,0.0,0.0,0.8234791159,4.0,-0.245033586,-0.296329291,0.3549778275,-1.142779551,-0.369714635,-0.196246709,-445.9409088,0.0409149401,9.2305442668,-0.002897996,-0.015807582,-0.026425742,-0.123721544,0.0053302508,0.025552218,1.0,-0.036470902,0.4366170776,-0.04813946,1.0,8.2438084237,0.259679275,0.0,0.0833333358,0.0434683846,0.035022845,1.0607382104,1.0511621128,5.8471123e-06,7.0069571e-08,1.4146225901,2.0011570725,-0.089890497,0.0967857279,0.0621794924,0.2580826823
75781,0.6909662264,-0.001057855,1.3061708861,0.0143743875,0.6659510586,1.1841757284,0.0467446543,0.0231969633,0.2918131121,0.188210503,-0.080030946,0.1663321977,8.0,0.0,0.1701030928,0.0241093531,-0.258848846,0.2926595198,0.1110232257,0.1429201362,0.0238061765,0.1475816453,0.3972487863,1.0,0.5290140845,-0.061261825,0.5290140845,-0.061261825,20.073839662,47.694235589,0.1367360645,0.0,0.0,1.0,0.0,0.0,0.5472302604,6.0,0.2731104397,-0.00765448,2.3061282073,-0.720405339,-0.757027959,0.2420335143,-329.8113099,0.0523857997,9.7953453939,0.0,0.0315104882,0.0618038088,0.0702093964,0.0661403978,-0.042572507,1.0,0.0377881401,-0.329944736,-0.092741936,4.0,8.9602751631,0.6687267874,0.0,0.1666666716,0.0715744078,0.0856932152,0.682541289,4.4481125899,8.8064398e-07,1.9335367e-08,1.5953084108,2.5450089255,0.4073145755,0.1243057006,-0.277777749,0.1232752608
75490,0.6516756986,-0.37156005,2.3952612158,0.0250738484,1.0398781231,0.7580087104,-0.129509165,-0.056557679,0.2757107588,0.0049690588,0.1240150624,-0.102877384,8.0,0.0,0.120754717,0.4249667671,0.1740642748,-0.09866204,0.2510242681,1.2710312499,0.0173006317,-0.288418264,0.3355253716,0.0,1.3047216871,0.8947458724,1.3047216871,0.8947458724,13.61542047,5.40956511,-0.17427869,0.0,0.0,1.0,1.0,0.0,0.4332885481,3.0,-0.82161676,-0.263945335,0.8833671692,-1.640240255,-16.24517524,-0.1631122,-3227.05666,0.0384055348,13.719666973,0.0006732545,-0.026687498,-0.071125931,0.0412442616,0.0283964843,0.0880994579,1.0,0.0096,1.7358967718,0.2305305973,3.0,14.894175464,2.7386114821,0.0,0.0610687025,0.0366198769,0.0594466424,0.6007772837,9.0650132952,2.0505413e-09,5.4254228e-09,1.0381584421,1.077772951,6.0843196052,0.0763044748,0.969279151,0.220362823
75609,0.4478435306,0.0081673592,3.3783622236,0.0,0.1710744478,0.422379383,0.0329566662,-0.098630178,0.3507579484,0.0166059723,-0.053564351,0.0840173582,8.0,0.0010504778,-0.071180556,-0.412574373,0.0101789856,0.2201518465,0.4207200588,0.0268295436,-0.239472939,-0.11473254,0.4686599087,0.0,2.6802826231,0.1036617774,2.6356811658,0.1003348874,3.5239518402,2.3311868045,0.2129974401,0.0,0.0,1.0,0.0,0.0,0.4732540261,4.0,0.7954749707,-0.449063446,-0.083577307,0.0317254524,1.6681930964,0.0019705504,-291.8283868,0.0628928312,11.540730303,0.0123428147,0.0286413547,0.0395822383,0.0439709969,0.3351122419,0.1976646619,1.0,0.0217408754,0.0495352394,0.0076742508,3.0,10.441438194,0.5616039111,0.0,0.0673076957,0.033089373,0.0365253007,1.4265725209,2.2429926006,1.0627824e-06,3.7105353e-08,2.3377434651,5.4650445085,-0.304927564,0.0871700828,0.7885647261,0.3883543846
75739,0.473516483,0.0226144389,2.0577633113,0.0045157763,3.1459671362,0.5030645943,0.0071961298,3.9695596545,0.3309042519,0.5043997486,6.6082474227,0.1263706226,8.0,0.0021066114,3.9166666667,1.0516241299,0.6035166818,3.0133613211,0.0117032728,-0.749246544,1.3370245121,2.405011506,0.4883801036,0.0,0.5486811718,-0.33181613,0.5241278716,-0.333340819,5.4986397202,11.929173693,0.0333698966,0.0,0.0,1.0,1.0,0.0,0.8064433649,4.0,-0.230166487,3.594779482,0.1412287607,9.76905867,0.0776234048,0.0403334444,-914.6570639,0.1953233117,10.318040408,-0.019117925,-0.003323841,-0.02568146,0.2393386851,0.0296336626,-3.677171729,0.0,-0.021765297,0.5212410465,0.0616087336,2.0,11.037044599,0.955559868,0.0,0.0602409653,0.0332508603,0.0461034633,0.7311410328,2.1088088724,2.690077e-07,2.5865269e-08,0.7754397519,0.6013068088,1.5653864709,0.080756209,0.7408435336,0.3316380836
75606,0.677229996,0.0640279298,-3.525945452,0.0,0.4944212805,3.2392447767,0.1067944098,0.1762703379,0.457571965,0.0515793683,0.2793548387,0.0103222597,8.0,0.2365715074,0.0970588235,0.0700060946,0.382864084,-0.03571844,0.0712384852,1.4881184679,0.3268585732,0.1109202454,0.569787666,0.0,2.0477710512,-0.126710099,0.5295542102,-0.514022954,87.545822102,18.671744754,0.1847721483,0.0,0.0,1.0,0.0,0.0,0.7336605317,3.0,-0.008683231,-0.035529339,-2.590992971,-1.086286382,0.6586495448,0.0629321334,-2831.849267,0.0831869278,9.5841083933,0.0034841543,0.0228975145,0.0396141669,0.1574506917,0.0019835281,-0.014850116,1.0,0.0046737484,-0.417345751,-0.015151516,2.0,9.0797546366,0.5060211946,0.0,0.048780486,0.0286124169,0.0356509647,1.1283036775,2.6141590847,1.8416847e-06,0.9130435121,0.9948517868,0.9897300778,-0.073292252,0.0590324458,0.3737012528,0.3956791953
75607,0.2759805136,0.0329663895,2.8936904212,0.0,0.1566074423,0.5978250514,0.1618086799,0.1468269286,1.3473310755,0.0333917518,0.0517124103,0.1194933497,8.0,-0.01068477,-0.090909091,0.0600563049,0.4005954989,0.0354773259,0.4411935671,0.1568101148,0.0537376355,0.208865498,0.6562165345,0.0,2.1927771845,-0.053695861,2.1515723386,-0.03947009,2.9496320636,9.9094018888,0.404532005,0.0,0.0,0.0,1.0,0.0,2.2183543426,6.0,-0.950392547,-0.754046249,0.3344746053,-1.247110895,-0.543102198,0.2183790072,106.22542997,0.0614221491,14.02198088,0.0049004964,0.0237728342,0.0402729345,0.0174036404,0.4685239981,-0.015797896,0.0,0.0005263158,1.4258263452,0.0428147353,7.0,15.52446787,4.1539200683,0.0,0.1038961038,0.0425993516,0.0624818199,0.4513748304,9.4052436845,1.2642403e-09,3.8876784e-09,3.0900054062,9.5481334104,0.2298466856,0.0725439928,0.1999000485,0.1589808243
75764,0.6802204753,0.1250564742,3.7896505376,0.0,0.2330738747,0.3639133073,-0.2811972,0.2850915432,0.2025573961,-0.005175159,0.5364193329,-0.044301592,8.0,0.2206536945,0.1111111111,0.3047019622,0.1171601002,0.0254507095,0.4725738397,-0.173757996,0.2266782912,0.2168852762,0.368281886,0.0,4.8810754912,-0.656154068,2.4146845915,-0.771428587,6.3154121864,1.9875916526,0.7101449275,0.0,0.0,1.0,0.0,0.0,0.2366525032,5.0,-1.099965849,-0.552026047,0.7387145669,-1.685840596,0.4893746961,0.0545840659,-673.925695,0.0614221491,9.245852293,-0.003889429,0.0206919946,0.0277819948,0.0052592466,0.0742068666,0.0666341158,0.0,-0.009603842,-0.965221991,0.0,3.0,5.6058020663,0.0850423845,0.0,0.0625,0.0288191448,0.0518181968,1.1449295222,0.5451420736,1.79325e-05,14.318182267,0.1678323024,0.0281676817,0.7282337242,0.0586956676,0.0144927639,0.1493248494
75654,0.2418406946,0.0402019829,4.1355037313,0.0,0.024574718,0.1626175437,0.5519456381,0.2409848803,0.5753520953,0.0481018507,0.0168711656,0.0676572539,8.0,-0.011969457,0.3159609121,0.1750475881,0.4013967161,-0.079906743,0.1795559634,0.2419100433,0.0517166959,0.2694141027,0.836210859,0.0,10.221954016,0.2338489339,9.5948343492,0.2762641798,0.916738806,6.5310755489,1.8902813511,0.0,0.0,0.0,0.0,0.0,0.6483365296,5.0,-2.850382361,-0.005926273,-0.207427553,1.5093593519,0.5250770365,-0.000570332,155.50580514,0.061725725,13.923278947,-0.010434945,0.0322529354,0.0355303275,-0.008648394,0.6712669137,-0.033002051,2.0,0.0003947368,1.5586891356,0.1552962083,7.0,14.50981588,2.4268719328,0.0,0.1197916642,0.0603153605,0.0809298327,0.6567390824,12.177697875,1.8492726e-09,4.6777164e-09,0.5933569902,0.3520725178,0.9343150326,0.0695787298,-0.826326983,0.3651323616
75815,1.7259590948,-0.131259833,-237.5501053,0.0,1.8786639235,3.8860220259,0.0132059359,-0.019423868,0.1773432099,0.0057205453,0.0318253726,0.1899794264,8.0,-0.004481383,-0.310606061,-0.103843041,-1.876116147,-0.152411446,0.0981969179,0.1242753045,-0.149451852,-0.069717685,0.401624791,0.0,0.4660379763,0.0885671418,0.3290004673,0.47549608,787.01470588,24.110376933,0.0565297043,0.0,0.0,1.0,0.0,0.0,0.2864243594,4.0,0.0486250562,-0.576017838,5.6485539544,-1.700595623,0.3673862869,1.6056534096,-2232.819935,0.1916230595,11.355560876,0.0035645629,0.004525768,0.0094519549,-0.092027652,0.0022693411,0.1396931541,2.0,0.0244956231,0.0215582789,0.0232558139,5.0,10.135551201,0.3659077343,0.0,0.0327868834,0.0170171227,0.0238971541,1.3459055588,1.2406720993,1.3932709e-07,5.2073571e-08,0.7895833675,0.6234418942,0.7318816735,0.0601637221,0.1073232125,0.3456915291
75603,0.5038973797,-0.05754097,0.0777516151,0.0,0.9133351161,1.1433818098,-0.063698615,0.2389379856,0.4098675098,0.0344795234,0.4984813187,0.0032064168,8.0,-0.007058029,-0.188511584,-0.200350496,-0.499674447,0.0982752309,0.4411447786,0.6241164341,0.0005939556,-0.057081737,0.5309503554,0.0,2.1701680443,0.5038129493,1.822800083,0.6321708128,2.6994569616,5.2787968436,0.0189433786,0.0,0.0,1.0,1.0,0.0,0.8312555696,4.0,-0.103977511,-0.34248975,0.3111349286,-2.100510902,-0.387692467,0.0120736382,-218.6391662,0.0460850088,13.835120152,0.0237505953,-0.045742295,-0.114236937,-0.025127736,0.2988641132,-0.07885452,0.0,-0.009072165,1.3968168198,-0.161094051,2.0,14.778692318,4.6651489309,0.0,0.1083333343,0.045703809,0.0600088274,0.5051459541,11.263145433,1.4902382e-09,3.6369345e-09,2.8367364487,8.0470736791,-0.189711596,0.0879202688,1.1627058741,0.4703816753
75818,0.3078968866,0.0486158961,12.50485527,0.0,0.1176385347,0.6274263552,0.1690769185,0.2728107153,1.0649646451,0.029680564,0.1259110193,0.046376894,8.0,0.0298697219,0.1864139021,0.1373225654,-0.084950003,-0.012414581,0.2688811189,-0.153503445,0.0926196628,0.3395885873,0.636317593,0.0,2.8143084875,0.1417448334,2.2101347761,0.1673524273,13.657718951,3.1485156985,0.6344820529,0.0,0.0,0.0,0.0,0.0,1.5470998368,4.0,-0.048403855,0.0324357352,0.1151344355,-1.194291233,0.0326148622,0.0552441153,-844.8094162,0.0460850088,11.664749154,-0.004302525,0.0172404583,0.023827541,0.0413959667,0.0811025709,-0.011439095,0.0,-0.003809524,2.8078690217,-0.150793649,5.0,12.24400888,1.077064835,0.0,0.0862068981,0.0417065786,0.054942825,0.8240756737,3.8665331463,7.8018357e-08,1.9143725e-08,2.9876301725,8.9259340477,-0.131831481,0.0802900356,0.6080952579,0.4703816753
75808,0.3337231291,0.0529875346,9.3424329269,0.0164713095,0.1637641523,0.5341593673,0.1920122799,0.0726749073,0.2575876638,-0.010608787,0.0552898221,0.1050683205,8.0,-0.002138998,0.0294911334,0.0696912059,-0.374026219,-0.623104614,0.1183879933,0.1418390749,0.0464159619,0.0803058474,0.4967097902,0.0,2.1665929567,-0.235145432,2.0539809702,-0.238715141,10.043797866,6.8906279506,0.5241041923,0.0,0.0,0.0,0.0,0.0,0.3911875141,5.0,0.0791874886,-0.021706632,-0.199026964,-0.657010989,0.034505066,0.0338161427,316.26011308,0.0371705217,14.188512993,0.012227428,0.0302194994,0.0457695781,0.0174662952,0.1146577723,-0.021234031,0.0,0.0014962594,1.2253554224,0.0456038136,6.0,13.41950358,0.4628467485,0.0,0.0183180682,0.0154011476,0.0172626702,0.5267136371,1.3428276647,3.2634708e-09,3.4614304e-08,0.7387492676,0.5457504804,-0.173468202,0.0263284025,-0.123435384,0.3280147486
75801,0.798003992,0.0269318506,-1.18431531,0.0079127459,0.8200883946,2.1205873966,0.0360945884,0.0111923895,0.4491990364,0.0305612695,-0.047965044,0.1200171086,8.0,0.0212372513,-0.145655877,0.0264659807,0.0294104998,0.1346667208,0.2039476507,-0.112430419,0.0782675975,0.0497571222,0.4880377268,0.0,2.2321572939,-0.024082507,1.4912524658,-0.039946882,8.5831842576,7.7062328377,0.1126335425,0.0,0.0,0.0,0.0,0.0,0.9103133967,7.0,-2.834266749,-0.467543062,0.3487357446,1.8284416118,-0.124572397,0.0517895228,-529.7646949,0.061725725,10.208245652,0.0017789479,-0.007858992,-0.015237537,-0.028831795,0.0620836716,0.6589632449,0.0,0.0057973156,-0.224032478,-0.028370221,3.0,12.194794283,1.7474818459,0.0,0.0655737668,0.0443484478,0.0741974473,0.862720179,6.9181895073,1.5846089e-07,6.7794036e-09,1.11846042,1.250953711,0.4895590473,0.0506091503,0.9131152968,0.3651323616
75998,0.2286050692,-0.066312076,7.1919266531,0.0,0.2892712086,1.5877258606,-0.055639098,0.1523504799,0.7802116663,0.0475500408,0.0191107644,-0.093766825,7.0,0.0425385935,0.0333333333,0.0170909865,-0.037232739,-0.025536404,0.1336467428,0.0111896411,0.0270735909,0.3775850567,0.5299643315,0.0,1.1180555556,0.1953644522,0.8308531746,0.1511821094,20.845930233,15.080967403,-0.15452965,0.0,0.0,1.0,0.0,1.0,1.9372915277,2.0,-0.02311308,0.0206087946,-0.511129156,-0.079505137,-0.100636773,-0.128091401,-1217.798604,0.0191964037,9.6445751361,0.0,0.0349164633,0.0801378716,0.0291627004,0.1151535953,0.0008972383,2.0,0.0042759149,3.9933610792,0.0497835502,1.0,9.035942341,0.4073702961,0.0,0.1428571492,0.0523344904,0.0752469213,1.3504360917,1.9074140887,4.0464601e-06,3.7033385e-08,2.3267542441,5.4137853124,-1.561431734,0.1269029626,-0.609797302,0.5675960795
75608,0.2923888701,0.0138614629,2.583432834,0.0,0.0298752065,0.0728643094,-0.081424799,0.0606778832,0.1203088631,0.008434243,-0.133024084,0.0182338381,8.0,-0.000995446,0.0831460674,0.1518415478,0.0567177668,0.1258986035,0.1517557075,0.6657767272,0.0138010565,0.0854572264,0.9008537717,0.0,13.299637654,0.7889418149,12.911188346,0.8180891064,0.2777483721,6.1827647623,0.5623792195,0.0,0.0,0.0,0.0,1.0,0.1356993862,6.0,0.7080040221,-0.14808914,-0.329817602,-3.743921901,0.1607504991,-0.032410821,-23.78524025,0.0980509076,13.435678474,-0.000929349,-0.011484816,-0.013187939,0.003536786,0.3122378945,-0.006264639,1.0,0.0021164021,-0.727981776,0.0035029629,2.0,12.557187159,0.442921081,0.0,0.0322580636,0.0192614074,0.0310995983,1.0623542867,2.0639438933,1.5393141e-08,3.2638323e-08,0.5856998338,0.3430442953,2.6396029997,0.0478477532,-0.064037379,0.2649988118
76070,1.0804177031,-0.029405214,-3.975508666,0.009539931,0.8219416069,1.7888671889,0.0721373127,-0.007572246,0.1916239293,-0.037592238,0.0785325335,0.2470769454,8.0,-0.016343859,-0.164355936,0.0444061477,0.2429497581,-0.035701426,0.1712720705,-0.011983336,0.0060922882,-0.06439667,0.4740168326,0.0,2.2250345749,-0.150910596,1.8079369916,-0.122155897,10.647701583,2.7154225315,0.0229446129,0.0,0.0,0.0,0.0,1.0,0.2956322418,3.0,-0.229100283,-0.787977327,0.5997698037,-0.334979137,-0.190804774,0.1846927191,-497.7243623,0.0262473934,13.394197659,0.0005784763,0.0090941582,0.0160126556,-0.09424765,0.1067227509,-0.02406851,1.0,0.0013445378,-0.597212345,0.0475377422,3.0,14.324771558,2.8457386303,0.0,0.0120481923,0.0079609038,0.0085512763,1.0758109041,0.1813055403,8.1197196e-08,4.3422757e-07,1.7180628485,2.9517399514,-0.009194923,0.0571638124,0.4670324989,0.3340017551
80422,0.4552277457,0.0678797434,-20.16226923,0.0,1.2503904538,2.7925431488,0.1032499736,0.2467905792,0.2379381309,0.1659406504,0.1276750091,0.2067226418,3.0,0.0011049563,0.2346935906,0.3255345325,0.2176107395,0.2053608017,0.1642618031,0.1476900762,0.1045634208,0.7563793103,0.3486357682,0.0,0.8986860535,-0.050096584,0.7652904689,-0.034114107,240.35,6.1056179775,0.1114520589,0.0,0.0,0.0,0.0,0.0,1.0786206897,7.0,-0.006135764,0.1852602924,-0.092302501,0.2914110718,0.429364623,0.1304740559,1812.296544,0.1083351095,14.97489981,0.0034590994,0.0109777824,0.041130853,0.1445039619,0.0042223604,-0.058479309,0.0,0.0002996255,-0.195418336,-0.007003047,5.0,14.557340159,0.5984298704,0.0,0.040973112,0.0153514347,0.0227637573,0.7161331711,1.412810984,1.633357e-09,4.0263976e-08,0.8961890597,0.8031548307,-0.113547696,0.0405741803,0.3749140664,0.5218095409
75853,0.7374391777,-0.006618413,0.3652493561,0.0,0.1981926883,1.1973572066,-0.084081036,-0.025037749,0.568200559,0.0080794249,-0.073638198,-0.035455783,8.0,0.0008892745,0.0,0.4550586355,0.3137255193,0.3118333689,0.3144632614,0.2253973742,0.0481799976,-0.011094114,0.5756400852,0.0,3.2321493389,-0.128310278,2.5322789733,-0.147895934,6.7942617215,4.1565465573,0.1975413311,0.0,1.0,0.0,0.0,0.0,0.7274706798,4.0,-1.049335034,-0.663137158,0.7959332694,-0.745306857,0.019515076,0.0634298745,-586.3050241,0.0614221491,10.988879503,-0.014219029,-0.035148999,-0.044595574,-0.044806086,0.1406288802,-0.013457336,0.0,-0.0384,3.3591034492,-0.078421582,2.0,10.357476916,0.5593235605,0.0,0.0967741907,0.0472544115,0.0451045518,0.5423292824,1.5330843133,1.441634e-07,2.5900902e-08,1.8467788044,3.4105919525,0.3950187078,0.0706515899,0.0381159446,0.1589808243
76011,0.2082704731,-0.14721402,28.20744509,0.013822805,0.3165949594,1.1382266178,-0.219098203,0.5079689146,0.8518177028,0.7877593361,1.5241707027,-0.045594626,7.0,0.0,0.064516129,0.6901880691,0.4644145227,-0.282635561,0.7890639145,-0.441111069,0.2027133825,-0.064411492,0.3234726165,0.0,0.6935852027,-0.638128022,0.6935852027,-0.638128022,64.151808786,6.8867545076,-0.440088163,0.0,0.0,0.0,0.0,0.0,1.2997116672,2.0,-0.649552068,-0.320183923,0.4399619437,7.4360587916,-17.24517524,-0.105829442,-3602.243535,0.0384055348,9.906511102,0.0,-0.050596148,-0.127503852,-0.082052166,0.0111069812,-0.001736713,1.0,-0.011845269,-0.458808619,-0.111853834,2.0,9.9712922184,0.9139956772,0.0,0.190476194,0.1061111017,0.1239372824,0.9089727355,8.9357642082,3.189028e-07,1.1212835e-08,0.5305155448,0.2814467433,0.7604016766,0.1269238899,-0.168128651,0.220362823
75945,0.705704698,0.0017527454,0.2295393939,0.0,0.122685143,0.1846638916,0.2813108563,-0.028599682,0.114781775,-0.021466979,0.0519326628,0.0802369268,8.0,0.0,0.0554577465,-0.01849563,0.0096081171,-0.029512145,0.4045801527,-0.0139366,0.0030815049,-0.042853303,0.7057991201,0.0,7.8352707832,-0.137888866,7.8352707832,-0.137888866,0.3206139116,5.1028710596,0.0819097875,0.0,1.0,0.0,0.0,0.0,0.1390740072,4.0,-0.614943027,-0.329242306,0.9373961686,-1.06472749,-2.06913315,0.0200021102,-1272.71066,0.0384055348,13.373039602,0.0307511738,0.047438018,0.0583336705,2.94529e-05,0.6944021106,-0.006275686,2.0,0.0397057573,0.7190975532,0.0058643909,3.0,12.210336044,0.4130137922,0.0,0.014157014,0.0087105842,0.007404724,1.660593421,6.4720877547,2.1879965e-08,3.1523124e-08,0.4366874897,0.1906959637,-0.188004068,0.0155947595,0.0408316284,0.220362823
75854,0.3444175496,0.0429983323,2.8130983569,0.0,0.0410550236,0.1949891489,0.2866001201,0.1764970038,0.3761120912,0.0341273787,-0.027079041,0.0069936183,8.0,0.0162058529,0.062,0.0298838858,-0.103659201,0.0180005546,0.31489253,0.1238093922,0.0466764839,0.2065917367,0.6867219912,0.0,7.2290614601,0.1054995482,6.5819040748,0.0885508875,0.892594261,7.8677332305,1.2310128761,0.0,0.0,0.0,0.0,0.0,0.431204145,4.0,-0.075535474,-0.091978167,0.1516550985,-1.502124649,0.4226432744,0.0158608397,25.887833813,0.0460850088,13.969094524,0.0018574949,0.0337732275,0.0374542012,0.0031146442,0.5667126024,-0.026213984,3.0,-5.4645e-05,0.7324782165,0.0106790643,3.0,15.807825563,7.2259957351,0.0,0.0534793809,0.0299945714,0.0630958729,0.6981243385,34.306125241,4.616966e-10,1.5106676e-09,1.9384662942,3.7576515738,0.3318849981,0.0640258823,-0.735413699,0.4703816753
76025,0.4391636821,0.0485432194,11.021645022,0.0,1.2297938244,1.461813958,0.087443419,0.1231475752,0.4829169788,0.0016482451,0.1219038368,0.2273739231,7.0,0.0124257904,0.035,0.1043106285,-0.022634343,0.0639055707,0.142386548,-0.132997287,0.1936944273,0.1266451453,0.5307799849,0.0,2.8265962333,-0.208428968,1.6871841984,-0.190003447,65.376623377,5.0857046641,0.1622588901,0.0,0.0,1.0,0.0,0.0,1.5738763347,6.0,-0.031340135,-0.244462203,-0.257648699,-10.09587818,-0.651301802,0.1081075816,-427.300515,0.3337896125,10.634201435,0.0099105859,0.0148031945,0.0549497088,0.1531938011,0.0179281826,-0.064558358,1.0,0.0153652465,0.5876920811,-0.037143588,6.0,10.133730841,0.3783860045,0.0,0.0393700786,0.0258913492,0.037712877,1.1062793964,0.9673108685,6.411066e-07,6.9586221e-08,1.2558513573,1.5771626316,-5.313102479,0.0793145247,-0.04881411,-0.020702349
13152,2.0425462249,0.0973610556,-10.23541016,0.0292383047,5.1619852059,3.6462914834,0.0128301716,0.0491333246,0.0156247737,0.0025680534,0.0583696265,-0.057626949,4.0,0.0,-0.049382716,0.0087664717,-0.298478767,-1.462604537,0.1117387033,0.118185167,0.0019476664,0.0268943226,0.2632584886,0.0,4.1940394907,0.4255360872,4.1940394907,0.4255360872,5.9966299523,2.1915647812,0.0239263987,0.0,0.0,0.0,0.0,0.0,0.053245824,4.0,0.0769402673,-0.188775293,1.3252075167,-0.451581801,-1.148896335,-0.15032295,-1699.560255,0.0271249284,10.107448284,-0.000472238,-0.00178744,-0.006223119,-0.041205507,0.0370275257,0.0039400476,0.0,-0.025264126,10.758954127,-0.049900989,1.0,9.0864763848,0.3622154264,0.0,0.0729166642,0.035510849,0.0254519519,1.4642797265,3.510398477,7.2608356e-06,2.7391304784,0.6703974627,0.4494327579,0.5305035655,0.0438033137,-0.169022676,0.38977956
78717,0.2843703981,0.0441652217,9.946812402,0.0025455359,0.0793414835,0.4799816433,0.2401298676,0.1604514556,0.4711836855,0.0090917884,0.0360464234,0.0751066691,8.0,-0.018738318,0.1319444444,0.2024897908,-0.752706796,0.0287339031,0.0911144961,0.0206049573,0.1692367371,0.1998647012,0.5699612685,0.0,2.0073130512,0.0358701348,1.898405946,0.132052646,7.1961504964,21.466926474,0.8339269481,0.0,0.0,1.0,0.0,0.0,0.6144867716,8.0,0.0376235115,-0.439696583,-0.094813207,-0.380242496,0.1954934668,-0.0368451,411.93053897,0.080779629,13.456223724,0.005028019,0.0346247027,0.0444346391,0.0280620611,0.1990919178,-0.035557591,1.0,0.0001533679,0.1761554295,0.0,7.0,15.07511436,4.0905922607,0.0,0.1024096385,0.0339605256,0.0322874552,0.7458883994,37.878615985,1.6665276e-09,3.3744266e-09,1.2959424419,1.6794668126,0.3387355503,0.0563015476,-0.012217533,0.209339968
