firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13
61313.0,-0.004709203,0.0118800101,0.0213203892,0.004195338,0.1483893624,-0.004820593,0.0,-0.000125,-0.268943856,0.0064675892,0.1428571428571428,0.0884353741496599,0.0810810810810811,-0.0419161676646706,0.0,0.2121212121212121,0.0596026490066226,0.032258064516129,0.0389610389610388,-0.0532544378698225,-0.036144578313253,-0.1256830601092896,-0.1489361702127659
19254.0,0.0026403462,0.0046031637,0.0081098272,0.0688076243,0.0801406741,0.0191433944,0.0,-0.003373494,0.786328736,-0.08497663,0.1369863013698631,0.0246913580246914,0.0709677419354839,-0.0059880239520958,0.0246913580246914,0.3387096774193547,0.0375,-0.0177514792899408,-0.0777777777777777,-0.0404624277456647,0.1448275862068966,0.0121951219512195,0.0
30833.0,-0.035868778,-0.003481777,-0.007751077,-0.021954487,0.0118178683,-0.013267089,0.0,-0.050993723,0.5156329458,0.0160499318,0.4444444444444444,0.3928571428571428,0.21875,0.1999999999999999,0.1818181818181818,0.21875,0.1142857142857143,0.368421052631579,0.3,-0.2040816326530612,-0.1136363636363636,-0.1136363636363636,-0.2390243902439024
56960.0,0.0086673156,0.0250923945,0.0411849999,0.0630475986,0.1464697124,-0.003242388,2.0,0.0086721739,21.790163934,0.0429365193,0.073394495412844,0.1142857142857143,0.1037735849056604,0.0985915492957747,0.0934579439252336,0.2580645161290322,0.2251308900523561,0.2717391304347827,0.2315789473684211,0.2315789473684211,0.21875,0.1196172248803828,0.1037735849056604
31421.0,0.0016046213,0.0178228276,0.0218732183,0.0201401195,0.1495796508,-0.014409748,0.0,0.0011142528,-0.801857585,6.0562e-05,0.150943396226415,0.0338983050847456,-0.0161290322580645,-0.0757575757575758,0.0990990990990992,0.1192660550458715,0.0252100840336133,0.0701754385964912,-0.1285714285714285,-0.1586206896551724,-0.1285714285714285,-0.2515337423312883,-0.1973684210526315
28644.0,0.0039601553,0.0176795757,0.0376875853,0.042542012,0.07625001,0.0052957033,2.0,0.0062327309,-0.435028249,-0.00556325,0.1224489795918366,0.0509554140127388,0.0248447204968944,-0.0294117647058823,0.0377358490566037,0.1073825503355705,0.1,0.03125,0.0,0.0185185185185186,0.0784313725490195,0.0185185185185186,0.0248447204968944
31595.0,0.0027512888,-0.016072676,-0.038271605,0.3237536657,0.0296056307,-0.072244224,0.0,-0.078491831,0.1486086442,-0.105031293,0.1923076923076923,0.0508474576271187,-0.088235294117647,-0.0461538461538461,-0.0158730158730159,0.0333333333333334,0.087719298245614,0.087719298245614,-0.0746268656716417,-0.1948051948051947,-0.2439024390243902,-0.2954545454545454,-0.2619047619047618
40141.0,-0.004039701,0.0288253291,0.0588126713,-0.040805362,0.0157824852,-0.006083451,1.0,-0.00158397,0.0701286096,-0.049651657,0.0956521739130433,0.1402714932126696,0.1150442477876105,0.1943127962085307,0.26,0.5180722891566265,0.3548387096774192,0.4399999999999999,0.3695652173913044,0.2857142857142858,0.2537313432835821,0.2233009708737863,0.1351351351351351
31579.0,-0.001707875,-0.006759567,-0.040260142,-0.006664104,0.141558032,-0.047391653,2.0,-0.047503097,-0.15451895,-0.070197046,0.0,0.1333333333333333,0.0,-0.15,-0.15,0.0625,-0.15,-0.1904761904761904,-0.3928571428571429,-0.3199999999999999,-0.3928571428571429,-0.46875,-0.4333333333333333
33209.0,-0.003636198,0.0149144612,0.0156026922,0.0002984856,0.8292334962,0.2082708009,0.0,7.78658e-05,-0.291135587,-0.022652747,0.1499999999999999,0.140495867768595,-0.0799999999999999,0.1896551724137931,0.2105263157894736,0.4081632653061224,0.1499999999999999,0.2321428571428572,0.1129032258064515,-0.0142857142857142,0.0298507462686568,-0.1585365853658537,-0.31
50788.0,-0.000453784,0.0122908128,0.0220809509,0.0783182045,0.0434857525,0.0986389418,0.0,-0.007783784,-0.579877112,-0.01860508,-0.0796019900497512,-0.0364583333333333,-0.0931372549019607,-0.1921397379912663,-0.2291666666666666,-0.0656565656565656,-0.1741071428571429,-0.2094017094017094,-0.185022026431718,-0.2025862068965517,-0.1885964912280702,-0.2291666666666666,-0.2060085836909871
53196.0,-0.011090972,0.0164537021,0.0287911789,0.1218189194,0.0183003745,-0.007041872,0.0,-0.005168001,0.5403128761,0.0106382975,0.0,-0.0476190476190476,0.0101010101010101,0.1363636363636364,0.2195121951219512,0.1235955056179776,0.1363636363636364,0.25,0.0416666666666667,0.0101010101010101,0.1904761904761904,0.1235955056179776,0.0526315789473683
44708.0,-0.013467212,0.0096568433,0.0296958034,0.1366861911,0.016881721,-0.054806312,0.0,-0.017483444,-0.403185569,0.0468952563,-0.0258064516129031,0.0785714285714285,-0.1220930232558139,-0.2943925233644859,-0.151685393258427,0.2796610169491524,-0.0382165605095541,-0.05625,-0.1420454545454545,-0.1065088757396449,-0.2256410256410256,-0.1564245810055865,-0.245
58405.0,-0.021802609,0.0261651934,0.0594771593,0.0982725172,0.1360551971,-0.007182525,1.0,-0.005378219,-0.00743686,-0.042414175,0.2469135802469135,0.2317073170731707,0.1222222222222222,0.188235294117647,0.2023809523809523,0.3648648648648649,0.3466666666666667,0.3289473684210526,0.2948717948717949,0.2168674698795181,0.074468085106383,0.1744186046511628,-0.0471698113207547
18550.0,-0.002033524,0.0374077219,0.0848014849,0.1465088916,0.0199458845,-0.000202886,2.0,0.0107878295,-0.422388971,-0.00903436,0.0605326876513316,0.0949999999999999,0.0554216867469878,0.0354609929078013,0.0554216867469878,0.1173469387755101,0.140625,0.2132963988919667,0.140625,0.1436031331592688,0.0330188679245282,0.0503597122302157,0.020979020979021
18569.0,-0.000387747,0.0066122106,0.0137540453,-0.044212218,0.0405198777,-0.028764829,1.0,0.0075792374,-0.506688694,-0.006711409,0.1102941176470588,0.1185185185185184,0.0272108843537415,-0.032051282051282,0.0486111111111111,0.055944055944056,0.1021897810218979,0.1353383458646617,0.0633802816901407,0.0785714285714285,0.1353383458646617,0.0,-0.151685393258427
46295.0,-0.000336172,0.0321574312,0.0511670152,-0.038545957,0.2906772681,-0.004898902,0.0,0.0007174888,0.9450134516,-0.018372884,0.0568720379146918,0.17989417989418,0.2252747252747253,0.319526627218935,0.3680981595092025,0.7286821705426356,0.6277372262773722,0.5486111111111112,0.4387096774193548,0.1925133689839573,0.17989417989418,0.1262626262626263,0.0469483568075117
63589.0,-0.002198443,0.0237019892,0.0365367685,0.0093726007,0.2397528632,-0.028068915,0.0,-0.000647033,-0.413932439,0.0363068497,0.3375796178343948,0.6153846153846154,0.5217391304347827,0.4285714285714286,0.4093959731543624,0.5441176470588236,0.5909090909090908,0.6935483870967742,0.4685314685314685,0.627906976744186,0.5555555555555556,-0.139344262295082,-0.2708333333333333
26382.0,-0.009872049,-0.008954121,-0.020541618,-0.144022945,0.0210255631,-0.016494229,0.0,-0.034613691,-0.261097474,-0.013235157,0.271186440677966,0.171875,0.1363636363636364,0.0416666666666667,0.1363636363636364,0.1904761904761904,0.0948905109489051,0.0489510489510489,-0.1228070175438597,-0.1477272727272727,-0.0506329113924051,0.0204081632653061,0.0869565217391303
37103.0,0.0140536851,0.0239789352,0.0470496038,0.0055633334,0.0254768309,-0.092265431,1.0,0.0076586148,0.8410250031,0.0632925006,0.0842105263157895,0.1318681318681318,0.0404040404040404,0.1573033707865168,-0.0096153846153845,0.3037974683544304,0.271604938271605,0.2560975609756097,0.1839080459770115,0.0098039215686274,-0.0636363636363636,-0.0720720720720721,-0.0720720720720721
47036.0,0.012413601,0.0102720092,0.0289393396,0.4733615047,0.1763508541,-0.007760422,0.0,0.0967768664,-0.519354247,0.0024452284,0.0285714285714284,0.125,0.1428571428571428,0.2413793103448276,0.180327868852459,0.3846153846153846,0.2857142857142858,0.263157894736842,0.1999999999999999,0.1612903225806452,0.180327868852459,-0.0136986301369863,-0.0649350649350649
65584.0,0.0018622186,0.0031876066,0.0152928582,0.0629058621,0.0161332284,0.0507758734,0.0,0.0099373205,3.1134751773,0.0182187725,0.0182926829268292,-0.0176470588235294,0.0121212121212122,0.0245398773006135,0.2279411764705883,0.3801652892561984,0.3253968253968253,0.3801652892561984,0.3577235772357723,0.346774193548387,0.3577235772357723,0.2370370370370369,0.0986842105263157
60070.0,0.0105245573,-0.103304665,2.6589574156,-0.290290074,0.0585756227,0.0528723454,0.0,0.5743899806,-0.5390039,-0.06666667,0.4666666666666665,0.0,0.0,0.0,-0.0833333333333333,-0.0833333333333333,-0.2142857142857143,-0.2142857142857143,-0.2666666666666667,-0.3888888888888888,-0.3529411764705882,-0.2142857142857143,-0.0833333333333333
54500.0,-0.001873852,0.0083987484,0.0186668836,0.2330603195,0.0047495682,-0.055925377,1.0,0.0137142857,5.6360856269,-0.046387521,0.0606060606060605,0.0144927536231884,-0.0789473684210526,-0.125,-0.0666666666666666,0.0606060606060605,0.1290322580645162,0.0294117647058822,-0.0277777777777777,-0.0410958904109589,-0.1463414634146341,-0.2222222222222222,-0.2045454545454545
62228.0,-0.002035296,0.0254690083,0.0311556611,0.0208563208,0.3037524657,-0.022959397,1.0,0.0047109345,1.6582867784,0.1261446141,0.3134328358208955,0.375,0.1282051282051282,0.0864197530864196,0.1354838709677419,0.4079999999999999,0.3037037037037038,0.4193548387096775,0.0666666666666666,-0.0276243093922652,-0.1813953488372093,-0.1851851851851852,-0.1372549019607842
59010.0,-0.029603325,0.0291723174,0.0587248182,0.0966074537,0.0503493502,-0.026352601,2.0,-8.4e-05,0.330749354,2.93772e-05,0.2121212121212121,0.1834319526627219,0.098901098901099,0.1627906976744186,0.2121212121212121,0.2345679012345678,0.1560693641618498,0.25,0.2048192771084338,0.1560693641618498,0.2903225806451612,0.3245033112582782,0.1904761904761904
41304.0,0.0020525667,0.0055247829,0.012127946,0.2862829023,0.0318384036,-0.253562082,0.0,-0.007161022,5.0977613473,0.0121916225,0.0555555555555555,-0.1363636363636363,0.043956043956044,-0.2083333333333333,-0.3115942028985508,-0.2578125,-0.4099378881987577,-0.5026178010471204,-0.6074380165289256,-0.5153061224489797,-0.4345238095238095,-0.4919786096256684,-0.4311377245508981
59870.0,8.73277e-05,0.0022285129,0.0268686301,0.0984560295,0.0200475415,-0.080499818,3.0,0.0058694473,-0.703719008,-0.034063373,0.0671641791044777,0.1721311475409837,0.2222222222222223,0.311926605504587,0.0916030534351144,0.1626016260162601,0.1818181818181818,0.2882882882882882,0.1349206349206348,0.153225806451613,-0.0205479452054794,-0.0891719745222929,-0.1488095238095238
60935.0,0.0058126748,0.0072863036,0.0137141562,0.0295897593,0.0322932963,0.0046615593,1.0,0.0112185093,-0.772079772,-0.043595054,0.0238095238095237,0.0117647058823529,-0.0549450549450549,-0.0947368421052631,-0.1041666666666666,0.048780487804878,0.0117647058823529,-0.0652173913043477,-0.1485148514851485,-0.0549450549450549,-0.1962616822429906,-0.2833333333333333,-0.2456140350877192
38317.0,-0.004235251,-0.027130919,-0.693732194,-0.33162901,0.0516754019,0.0272500302,2.0,-0.066839955,-0.153322921,0.0018912554,0.2093023255813952,0.1818181818181818,0.1555555555555554,-0.1612903225806451,-0.1875,-0.1612903225806451,-0.3658536585365853,-0.35,-0.4747474747474747,-0.3333333333333333,-0.3953488372093023,-0.5,-0.409090909090909
40838.0,-0.001684217,0.0142246492,0.0396239615,0.0072563989,0.0242616704,-0.048115177,0.0,-0.016557377,-0.796627326,-0.014842001,0.1401869158878503,0.2199999999999999,-0.4454545454545454,-0.4019607843137255,-0.4019607843137255,-0.3107344632768362,-0.3645833333333333,-0.2327044025157232,-0.2278481012658227,-0.1378091872791519,-0.1839464882943143,-0.2759643916913946,-0.3222222222222222
63183.0,0.0113503317,0.0338535546,0.1405203252,0.2058004999,0.0855507069,0.2352566091,3.0,0.0068177361,1.4431171786,0.0944649037,0.0990990990990992,0.1730769230769231,-0.0895522388059701,0.0,0.0,0.150943396226415,0.0427350427350428,0.0701754385964912,0.0082644628099173,-0.046875,-0.1029411764705882,-0.1468531468531468,-0.2738095238095238
62244.0,-0.022211715,0.0147778214,0.0238252238,0.0283677298,0.0096441729,-0.019277438,1.0,-0.014917388,-0.540432189,-0.128094714,0.2195121951219512,0.1627906976744186,0.0204081632653061,-0.0909090909090909,-0.180327868852459,-0.21875,0.0204081632653061,-0.1379310344827586,-0.21875,-0.2857142857142857,-0.3150684931506849,-0.4117647058823529,-0.5238095238095238
21055.0,-0.000930247,0.0048305886,0.0135866168,-0.093872575,0.1301511713,0.0197969936,0.0,-0.064615385,-0.142475512,0.0232558139,0.1555555555555554,0.1818181818181818,0.0833333333333332,-0.0188679245283018,-0.087719298245614,0.0833333333333332,-0.1333333333333333,-0.0188679245283018,0.1063829787234043,0.0,0.0833333333333332,-0.1034482758620689,-0.1746031746031746
38624.0,-0.034510115,-0.049370106,-0.065462754,-0.032615026,0.1020408163,-0.02256118,0.0,-0.025043681,1.6223059903,-0.113960117,0.1333333333333333,-0.0285714285714285,-0.0285714285714285,-0.081081081081081,-0.1052631578947368,-0.0285714285714285,-0.15,-0.081081081081081,-0.1282051282051282,-0.1904761904761904,-0.2916666666666666,-0.1052631578947368,0.0625
59547.0,0.0045025177,0.0258843036,0.0781894913,0.0362523894,0.0214690058,0.0022894253,1.0,0.0007254244,0.5780141844,0.0182550978,0.1568627450980393,0.2040816326530612,0.063063063063063,0.1683168316831682,0.0442477876106195,0.0172413793103447,0.0260869565217392,0.1456310679611649,0.1132075471698113,0.1028037383177569,0.0350877192982457,0.1028037383177569,-0.1510791366906474
47888.0,0.0116925559,0.0320344117,0.0567724591,0.0323310748,0.23386213,0.0528934609,0.0,-0.00136051,-0.583047945,-0.035896874,0.2362204724409449,0.3652173913043477,0.0536912751677851,0.0397350993377483,-0.3375527426160337,-0.01875,-0.0924855491329479,-0.0598802395209581,-0.0710059171597633,-0.0654761904761904,-0.0426829268292683,-0.1948717948717948,-0.2663551401869158
62367.0,-0.063320547,-0.03944944,-0.090112444,-0.112122964,0.0424260654,-0.023741257,0.0,-0.03620709,0.7594254937,-0.004562373,0.4337349397590362,0.4601226993865031,0.6301369863013699,0.515923566878981,0.4166666666666667,0.4337349397590362,0.576158940397351,0.6527777777777777,0.4875,0.2934782608695652,0.3600000000000001,0.6527777777777777,1.4791666666666663
55474.0,0.014232426,0.037277825,0.0848592243,0.1845583121,0.0248318363,-0.00799486,3.0,0.0188499884,-0.5,0.0322177829,0.4074074074074074,0.3818181818181818,0.4074074074074074,0.3818181818181818,0.3571428571428572,0.2666666666666666,0.2063492063492062,0.6888888888888889,0.5833333333333333,0.4615384615384614,0.3333333333333332,0.2666666666666666,0.1968503937007875
53794.0,-0.005415964,0.0137444676,0.035572577,0.0445561841,0.0097416407,-0.007991462,0.0,-0.00642503,5.9291497976,-0.17440162,0.2740740740740741,0.1944444444444444,0.1241830065359477,0.0552147239263802,0.2112676056338027,0.2463768115942028,0.1944444444444444,0.2285714285714286,0.162162162162162,0.0955414012738853,0.0749999999999999,-0.0227272727272727,-0.0391061452513966
39635.0,-0.001818105,0.0013572204,0.0034348523,0.0907245362,0.0045912654,-0.064659848,0.0,-0.009640482,-0.194648102,-0.069846398,0.2962962962962963,0.2962962962962963,0.4893617021276595,0.3461538461538462,0.3461538461538462,0.4285714285714286,0.3725490196078431,0.5555555555555556,0.3999999999999999,0.2280701754385965,0.1864406779661016,0.0294117647058822,0.09375
49189.0,0.0346617714,0.0538968592,0.1833470734,0.2181262243,0.1020722121,0.0043607808,3.0,0.0392156907,-0.45994941,-0.037579069,0.4571428571428571,-0.1593406593406593,-0.0999999999999999,-0.0377358490566037,-0.0192307692307692,0.4571428571428571,0.2439024390243902,0.6630434782608696,0.7790697674418605,0.6813186813186813,0.7790697674418605,0.5148514851485149,0.3783783783783783
54084.0,0.002682362,0.005599215,0.008222184,0.0800994619,0.0682055741,-7.168537424,2.0,0.0021532113,-0.228535656,0.0,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.5714285714285714,0.6923076923076923,0.5714285714285714,0.4666666666666665,0.375,0.1,0.1,0.2222222222222223,0.0,0.1
39765.0,0.0104193314,0.0385580413,0.0861974074,0.0959870293,0.0511879864,-0.009217209,2.0,0.0006043479,0.6611865618,-0.009527138,0.1572327044025157,0.2266666666666665,0.2266666666666665,0.3479853479853481,0.3529411764705883,0.3579335793357934,0.4319066147859922,0.5397489539748954,0.6428571428571428,0.7523809523809524,1.0,0.9067357512953368,0.1608832807570979
65277.0,-0.000437508,0.0133896341,0.0326373074,0.0347890507,0.0899987436,-0.00015148,0.0,1.09606e-05,-0.871499689,0.0,0.0929203539823009,0.2167487684729063,0.3497267759562841,0.54375,0.5833333333333333,0.6038961038961039,0.8161764705882353,0.9448818897637796,0.8432835820895523,0.6802721088435375,0.5246913580246915,0.5833333333333333,0.4702380952380953
32600.0,0.0059917787,-0.140934395,-0.228180262,-0.222942874,0.0143626571,-0.028620354,0.0,-0.442464631,2.7536585366,-0.125,0.0,-0.2666666666666667,-0.2666666666666667,-0.3529411764705882,-0.3529411764705882,-0.3125,-0.3888888888888888,-0.3888888888888888,-0.2142857142857143,-0.2666666666666667,-0.4210526315789473,-0.4761904761904761,-0.5
21653.0,0.003343199,0.011887016,0.0242301474,0.1394969159,0.0628699392,0.0277458377,0.0,0.0155044627,-0.415380847,0.0192307699,0.1149425287356322,0.1022727272727272,0.0898876404494382,0.2763157894736843,0.2933333333333332,0.3857142857142857,0.2124999999999999,0.1547619047619046,0.1975308641975308,0.2435897435897436,0.2435897435897436,0.127906976744186,0.1547619047619046
41428.0,0.0013388688,0.0215428186,0.0534921258,0.0517309496,0.416431016,0.0076462928,1.0,0.0021762401,-0.048663412,0.0001096493,0.0963855421686747,0.1666666666666667,0.1818181818181818,0.1666666666666667,0.2638888888888888,0.2816901408450705,0.2638888888888888,0.4444444444444444,0.5423728813559323,0.5166666666666666,0.3582089552238805,0.3,0.2638888888888888
32678.0,0.0048133828,0.0283916761,0.0788795518,0.0756308429,0.1265565175,0.491507781,1.0,0.0059942711,0.2288209607,0.0088166427,0.2359550561797752,0.134020618556701,0.1458333333333332,0.1,0.0377358490566037,0.4666666666666665,0.5277777777777777,0.5714285714285714,0.5068493150684932,0.5068493150684932,0.4666666666666665,0.1458333333333332,0.5714285714285714
23077.0,0.001501664,0.0220097626,0.047739307,0.0066936842,0.1397615483,0.0013410138,0.0,0.0017664457,-0.500575254,0.007901428,0.0,-0.0028985507246376,0.048780487804878,0.0238095238095237,0.1025641025641026,0.2285714285714286,0.1466666666666667,0.323076923076923,0.2112676056338027,0.2463768115942028,0.1821305841924398,0.1353135313531352,0.131578947368421
63212.0,-0.005593097,-0.049091178,-0.203544481,-0.179614325,0.0131122321,0.1160124946,0.0,-0.035182999,0.0510510511,-0.039855074,0.1200000000000001,0.1666666666666667,-0.0666666666666666,-0.0967741935483871,-0.125,-0.1764705882352941,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2631578947368421,-0.282051282051282,-0.2432432432432432
27828.0,0.0275,0.0225111585,0.0327221439,0.0263131551,0.1524069382,-0.023483452,0.0,-3.2e-05,-0.408200039,0.0249772002,0.1070110701107012,0.1406844106463878,0.0344827586206897,0.0033444816053511,-0.0445859872611464,0.0273972602739727,0.0273972602739727,0.0714285714285714,0.0135135135135135,0.0169491525423728,0.0600706713780918,-0.0683229813664596,-0.1150442477876105
32782.0,-0.024814495,-0.017302175,-0.042869836,-0.26979549,0.0490226887,-0.015759689,0.0,-0.101468275,0.5362318841,-0.218855225,0.2307692307692308,0.3333333333333332,0.1428571428571428,-0.0303030303030302,-0.3043478260869565,-0.1999999999999999,-0.2888888888888888,-0.2195121951219512,-0.2380952380952381,-0.2727272727272727,-0.3191489361702128,-0.4285714285714286,-0.3962264150943396
32803.0,0.0058476071,0.0028936613,0.0095152485,0.2145799888,0.0712566132,0.0595913213,1.0,0.0383600855,0.4675052411,0.0001665,-0.046875,-0.1159420289855072,-0.1285714285714285,-0.2469135802469135,-0.3068181818181817,-0.2077922077922077,-0.3369565217391305,-0.3578947368421052,-0.3645833333333333,-0.3222222222222222,-0.4019607843137255,-0.351063829787234,-0.2988505747126436
66181.0,-0.003658652,0.0166147792,0.0471193901,0.0837497406,0.2100485361,0.1008126311,1.0,0.0001864665,0.2895852183,-0.052544516,-0.0633802816901408,0.08130081300813,0.1981981981981981,0.2314814814814814,0.1565217391304347,-0.2732240437158469,-0.2651933701657458,-0.1635220125786163,-0.1474358974358974,-0.036231884057971,0.0230769230769229,-0.125,-0.3666666666666667
32870.0,-0.00442881,0.0157788937,0.0292524377,0.0151011682,0.0952355863,-0.00522679,2.0,0.0001046154,-0.789118705,-0.018302643,0.0655737704918033,0.1206896551724137,0.0699588477366255,0.0116731517509727,0.0788381742738588,0.1607142857142858,0.2149532710280373,0.2264150943396226,0.2149532710280373,0.1607142857142858,0.04,0.0699588477366255,0.0483870967741935
42366.0,0.0039954582,0.0294662083,0.0504919731,0.096241528,0.00525952,-0.002423999,0.0,0.003984391,-0.371594203,-0.041813693,-0.0131578947368421,0.0948905109489051,0.0869565217391303,0.0416666666666667,0.2096774193548387,0.3636363636363635,0.2931034482758621,0.3274336283185841,0.2096774193548387,0.1363636363636364,0.1999999999999999,0.2396694214876034,0.171875
32926.0,0.0063379763,0.0264214047,0.039802499,-0.043143038,0.3765743921,-0.004486662,0.0,-0.00202233,0.5348027842,-0.028846154,0.2624999999999999,0.3116883116883118,0.160919540229885,0.063157894736842,0.1477272727272727,0.4225352112676057,0.5538461538461539,0.6557377049180328,0.8703703703703705,0.7413793103448276,0.5538461538461539,0.463768115942029,0.8363636363636364
50585.0,0.0,0.0181565737,0.020637403,0.0066544579,0.1701249253,0.0,0.0,-0.000392157,-0.520720721,0.0048076925,0.0408163265306122,0.0793650793650793,0.0736842105263158,0.0736842105263158,0.1590909090909091,0.186046511627907,0.1724137931034481,0.146067415730337,0.1791907514450867,0.1929824561403508,0.0851063829787233,0.1333333333333333,0.108695652173913
66587.0,-0.003948901,0.013233506,0.0244955217,0.1415745462,0.0104627536,-0.011538857,0.0,-0.000652761,-0.721465335,-0.006620098,0.181159420289855,0.0794701986754966,-0.012121212121212,0.01875,0.0316455696202531,0.01875,-0.0632183908045976,0.0061728395061728,0.01875,0.0866666666666666,0.01875,-0.0180722891566265,-0.1683673469387755
43474.0,0.0012805919,0.0125828258,0.0178486661,0.0424606975,0.3626874037,-0.008020361,6.0,0.0212099153,0.1144982826,0.0217198562,0.34375,0.2647058823529411,0.6538461538461537,0.4827586206896552,0.4333333333333333,0.5357142857142858,0.4827586206896552,0.7916666666666667,0.4827586206896552,0.5357142857142858,0.5357142857142858,0.303030303030303,0.3870967741935485
43618.0,0.0007886435,-0.003215021,-0.004314064,0.0189410948,0.3087796654,0.0921848158,1.0,-0.005633343,1.6594648532,0.0027720034,0.5454545454545454,0.4782608695652173,0.3600000000000001,0.4166666666666667,0.2142857142857142,0.4166666666666667,0.2142857142857142,0.2142857142857142,0.0625,0.0,0.1333333333333333,-0.2916666666666666,-0.1904761904761904
64987.0,0.0052186568,-0.00568753,-0.011662978,-0.036373842,0.0196696176,0.3067412302,0.0,-0.016256997,-0.481523166,-0.056816787,0.1081081081081081,0.1549295774647887,-0.0465116279069767,-0.1182795698924731,-0.2612612612612612,-0.1368421052631578,-0.2264150943396226,-0.3543307086614173,-0.2264150943396226,-0.2115384615384615,-0.0989010989010988,-0.3787878787878788,-0.3223140495867769
78303.0,0.0008173273,0.0035566847,0.0069886435,0.0532161068,0.5498376218,-0.291592031,0.0,0.0140367122,-0.573213417,0.0701149404,0.0434782608695651,-0.1724137931034483,-0.25,-0.4,-0.4285714285714286,-0.4,-0.4285714285714286,-0.4285714285714286,-0.5,-0.5714285714285714,-0.5471698113207547,-0.6470588235294117,-0.625
12503.0,0.0055753049,0.0066197423,0.0712159392,0.2589710029,0.122573248,-0.444040219,0.0,0.7162791224,-0.368305876,0.0615853649,0.323076923076923,0.4098360655737705,0.72,0.4576271186440677,0.2285714285714286,0.8297872340425532,0.6226415094339623,0.6538461538461537,0.4827586206896552,0.1780821917808219,-0.0114942528735632,-0.1224489795918367,-0.0652173913043477
61583.0,-0.005070704,0.0094972478,0.023271288,0.0324792141,0.0210438186,0.0017645092,0.0,-0.010545457,-0.276476225,-0.017149517,-0.0434782608695651,-0.0222222222222222,-0.1235059760956175,-0.0983606557377049,-0.1851851851851852,-0.0265486725663717,0.0091743119266054,0.0784313725490195,-0.0393013100436681,-0.1164658634538152,-0.0308370044052863,-0.1269841269841269,-0.2226148409893993
48100.0,0.0055890304,0.0294832112,0.0876771384,0.1806191199,0.0548669984,0.030703647,3.0,0.0075291943,-0.565839695,0.0232229866,0.183673469387755,0.2985074626865671,0.2167832167832168,0.2253521126760562,0.2794117647058822,0.4499999999999999,0.3384615384615383,0.5675675675675675,0.5,0.5263157894736843,0.6111111111111112,0.4146341463414633,0.3181818181818181
46472.0,-0.031099864,0.0105487076,0.0139838529,0.0056100982,0.3407161314,-2.0528e-05,0.0,-0.011490408,0.1562183559,-0.013895784,0.1698113207547169,0.1698113207547169,0.4418604651162789,0.3777777777777777,0.1923076923076923,0.2653061224489796,0.2156862745098038,0.3478260869565217,0.0508474576271187,0.0163934426229508,0.0508474576271187,0.0,-0.2439024390243902
33267.0,0.0081820709,0.0178173719,0.0490636294,0.001943955,0.0313150299,0.0178037292,1.0,0.0122281037,0.6583194213,0.0476270486,0.05,0.1666666666666667,0.2115384615384614,0.2857142857142858,0.1886792452830188,0.575,0.3999999999999999,0.4651162790697674,0.3404255319148936,0.575,0.6578947368421053,0.4651162790697674,0.575
53567.0,0.0037657199,0.01044175,0.038857022,0.6420313327,0.0189729066,-0.030852056,3.0,-0.003373942,20.986143187,0.17287507,0.3773584905660376,0.2372881355932203,0.2807017543859649,0.2372881355932203,0.3035714285714286,0.489795918367347,0.489795918367347,0.4599999999999999,0.3272727272727274,0.2807017543859649,0.3272727272727274,0.2807017543859649,0.2807017543859649
12749.0,-0.009947328,0.0199472759,0.0663526904,0.2462942276,0.0531217103,-0.014499516,1.0,-0.008858728,0.3390148245,-0.076214166,0.1347517730496454,0.1510791366906474,0.1149825783972124,0.1469534050179211,0.198501872659176,0.3008130081300812,0.2903225806451612,0.3675213675213675,0.3793103448275863,0.3223140495867769,0.3973799126637554,0.245136186770428,0.2030075187969924
47133.0,0.0002160054,0.0065821198,0.0169514679,0.0334314949,0.1462035652,0.1512543891,0.0,-0.005598649,0.8853793324,0.0004310757,0.2542372881355932,0.15625,0.1472868217054264,-0.2291666666666666,-0.308411214953271,-0.2815533980582524,-0.2448979591836735,-0.2127659574468084,-0.2291666666666666,-0.097560975609756,-0.2745098039215686,-0.3392857142857143,-0.3508771929824561
47141.0,-0.053757951,-0.05959738,-0.13255144,-0.14521148,0.1649494789,0.032969557,0.0,-0.060327615,-0.096907424,-0.06416084,-0.0344827586206896,0.0980392156862746,-0.0508474576271186,-0.081967213114754,-0.0967741935483871,-0.0666666666666666,-0.081967213114754,0.1200000000000001,-0.0743801652892561,-0.0666666666666666,-0.1884057971014492,-0.2432432432432432,-0.2432432432432432
60513.0,-0.000620801,-0.022000981,-0.181304893,0.0527228581,0.0063902195,-0.163098967,2.0,-2.337777778,-0.556780342,-0.111111112,-0.0999999999999999,-0.1818181818181817,-0.3571428571428571,-0.5263157894736843,-0.55,-0.4,-0.6086956521739131,-0.625,-0.7,-0.71875,-0.71875,-0.75,-0.71875
