firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
12781,1.4622113012,0.2045744074,-5.420527278,0.1158259998,2.3834677441,6.339471987,0.0521734911,0.1460669346,0.0,0.0477676709,8.0,0.0110446362,-0.016569201,0.3766743371,0.2003204845,0.0522282041,0.0499724697,0.0557531572,0.064616531,0.5540331209,0.0,1.1533576618,-0.064071405,0.8259484251,-0.057734208,18.124687595,19.292466909,0.1447431957,0.0,0.0,0.0,0.0,0.0,0.3201564768,6.0,0.1407512142,0.4079617062,-0.032592074,-65.39666549,0.1142575997,-434.489767,0.0089717165,11.662765797,-0.008055912,-0.02028107,0.1514852699,0.0890151361,0.0073585371,0.0,-0.005991184,0.0579639706,2.0,9.4738674217,0.0990908396,0.0,0.024038462,0.0083634224,0.0128547494,0.8805770443,0.5770763496,1.8169983e-07,1.860441e-07,0.3647179808,0.1330192055,-0.246480179,0.030147886,0.0259785184,0.2837138487,0.0238095238095237,0.048780487804878,0.036144578313253,0.0238095238095237,0.0886075949367088,0.1096774193548386,0.131578947368421,0.1390728476821192,0.0749999999999999,0.0299401197604789,0.2740740740740741,0.2740740740740741,0.1780821917808219,0.186206896551724,0.1241830065359477,0.1168831168831168,0.1096774193548386,0.0817610062893081,0.0238095238095237,0.0117647058823529,-0.08994708994709,-0.0802139037433155,0.0617283950617284,0.0552147239263802,0.1700680272108843,0.1025641025641026,0.0817610062893081,0.1241830065359477,0.1944444444444444,0.3650793650793651,0.131578947368421,-0.0057803468208093,0.1025641025641026,0.0617283950617284,0.0886075949367088,-0.0444444444444444,-0.0549450549450549,-0.0497237569060773,-0.0652173913043477,-0.0337078651685393,0.036144578313253,-0.0057803468208093,-0.0282485875706214,0.0817610062893081,0.186206896551724,0.1466666666666667,0.2027972027972027,0.1096774193548386
40766,0.6159809252,0.0928439317,0.7184218358,0.0123841347,0.3325548015,2.4894706132,0.2505254925,1.4809600626,0.2393162393,0.4715340443,7.0,0.1168140055,0.1907894737,0.3424172748,-0.037306562,0.0976435675,0.1105408606,0.1562301413,0.1567330455,0.6450240403,0.0,2.5574243755,-0.156820105,1.70515878,-0.233907615,34.752070393,5.8942147309,0.4067976633,0.0,0.0,0.0,0.0,0.0,2.1079933157,4.0,-0.025604233,0.4249178349,0.147603537,-0.109584835,-0.686212839,-536.379334,0.0326707807,10.981080474,0.0395413955,0.0587045672,0.0204646647,0.2180554092,0.0118792794,2.0,0.0063389592,0.0092592593,3.0,10.502564409,0.281786152,0.0,0.1088082865,0.0289414105,0.0207367988,0.9266438613,2.2723484657,1.7062755e-07,4.3351548e-08,1.0775782405,1.1611748643,0.1044026926,0.0598660571,0.700282929,0.5689658717,-0.0505050505050505,0.2533333333333334,0.205128205128205,0.146341463414634,-0.0961538461538461,0.0217391304347827,-0.0784313725490196,-0.2033898305084746,-0.2419354838709677,-0.3088235294117647,-0.175438596491228,-0.0208333333333333,-0.0693069306930692,-0.175438596491228,-0.2166666666666666,-0.265625,-0.2231404958677686,-0.0105263157894737,0.032967032967033,-0.0309278350515463,0.3055555555555556,0.8076923076923077,0.8799999999999999,1.0434782608695654,0.9583333333333331,1.238095238095238,1.6111111111111112,1.6111111111111112,1.6111111111111112,1.6111111111111112,1.088888888888889,0.709090909090909,1.292682926829268,1.41025641025641,1.35,0.7407407407407407,1.0,0.9583333333333331,1.088888888888889,1.1363636363636362,1.0,1.0434782608695654,1.1860465116279069,1.473684210526316,2.032258064516129,1.6857142857142855,1.7647058823529411,1.0434782608695654
33603,2.3680108845,-0.359947579,-20.12540472,0.010524315,4.2294540762,8.6425434428,-0.262347598,0.1025614639,0.0026681913,-0.318905021,7.0,-0.086535144,-0.23634093,-0.081145128,0.2415123346,-0.208570734,0.1068978027,-0.058012125,-0.133891458,0.4925953939,0.0,2.2871092638,0.2045331496,0.9926265444,-0.021383279,49.947964847,8.5315030614,-0.017004378,0.0,0.0,1.0,0.0,0.0,0.1896551724,3.0,-0.0007707,0.1961163211,-0.355838531,-53.13769199,2.4096665708,-172.7377962,0.0459337256,9.928497188,-0.020998831,-0.070148459,-2.473256763,0.0774667759,-0.299734848,0.0,-0.039880502,0.1909090951,0.0,8.8184822673,0.3533635676,0.0,0.0344827585,0.028159685,0.036339724,0.8463569992,1.0362944506,1.3431391e-06,8.6196947e-08,0.9420077641,0.8873786276,-0.022800596,0.0778875512,0.721590926,0.6935984991,-0.25,-0.0869565217391304,-0.125,-0.2758620689655172,-0.34375,-0.3823529411764705,-0.4324324324324324,-0.4324324324324324,-0.4473684210526315,-0.5434782608695652,-0.34375,-0.4473684210526315,-0.5116279069767442,-0.5961538461538461,-0.6037735849056604,-0.5882352941176471,-0.6181818181818182,-0.6440677966101696,-0.6440677966101696,-0.671875,-0.6557377049180328,-0.6666666666666667,-0.671875,-0.72,-0.7123287671232876,-0.704225352112676,-0.7123287671232876,-0.704225352112676,-0.704225352112676,-0.7123287671232876,-0.7941176470588236,-0.8333333333333334,-0.8359375,-0.8444444444444444,-0.8264462809917356,-0.8551724137931034,-0.9113924050632912,-0.9110169491525424,-0.9027777777777778,-0.8846153846153846,-0.8939393939393939,-0.8703703703703703,-0.8478260869565217,-0.8609271523178808,-0.817391304347826,-0.8703703703703703,-0.8846153846153846,-0.8990384615384616
59053,0.4084782479,0.0752331332,4.5912228853,0.0581671581,0.0918254711,0.6586639386,0.0356059073,0.418135981,0.0030682914,-0.014364106,7.0,0.0198614742,-0.00625,0.0753246434,0.0862252075,-0.033001732,0.0863759547,0.0624659581,0.0475446816,0.6705553969,0.0,4.9759089402,0.1773239334,3.3779423141,0.1425166159,5.9611485337,5.6135708336,0.9558644233,0.0,0.0,1.0,0.0,0.0,0.5180365165,3.0,-0.067561735,0.0372497792,-0.049435937,-0.317087513,-1.519790714,-430.3361223,0.0326707807,12.148493849,0.0310025756,0.0363480465,-0.012718396,0.2383496405,-0.000787036,0.0,-0.007665997,0.011360799,3.0,10.894375423,0.504238399,0.0,0.073170729,0.0212776692,0.0254339613,0.8080159142,2.2366436905,4.4509144e-08,3.9732639e-08,0.9133176648,0.8341491568,-0.046443551,0.0380942935,0.3729018836,0.5689658717,-0.0117647058823529,0.1200000000000001,0.0769230769230768,0.0769230769230768,0.024390243902439,-0.0232558139534884,-0.0666666666666666,-0.0769230769230768,-0.0967741935483871,-0.0769230769230768,-0.0967741935483871,0.0632911392405062,0.0,-0.0769230769230768,-0.1683168316831683,-0.16,-0.2075471698113207,-0.282051282051282,-0.1923076923076923,-0.2293577981651375,-0.125,-0.1157894736842105,-0.1515151515151515,-0.1764705882352941,-0.1923076923076923,-0.1063829787234043,-0.134020618556701,-0.1157894736842105,0.0370370370370369,0.0632911392405062,-0.0232558139534884,-0.0344827586206896,0.0,0.0120481927710842,-0.0117647058823529,-0.1157894736842105,-0.1923076923076923,-0.1157894736842105,-0.134020618556701,-0.2149532710280374,-0.1999999999999999,-0.2363636363636363,-0.0666666666666666,-0.1063829787234043,0.0,-0.0232558139534884,0.1666666666666667,-0.0232558139534884
26489,1.1875369151,0.1958736352,-11.47101276,0.0656804573,1.2745455038,4.0301958872,0.0521094882,0.4628834395,0.0061951788,0.0368409568,8.0,-0.009154964,-0.083468835,-0.028218481,-0.077771026,-0.027849783,0.1054373029,0.0261229805,0.0694508154,0.5400656768,0.0,2.0598070367,-0.013318447,1.0942197871,0.0210957108,44.544079775,5.7835464004,0.2110809205,0.0,0.0,1.0,1.0,1.0,0.9135231942,1.0,0.0471316162,-0.050859668,-0.107470922,0.591784268,-0.345701825,152.12484691,0.081761087,13.411447467,0.01372435,0.0284218314,-0.038087162,0.0387007405,-0.017015769,0.0,-0.008239665,0.0074463303,3.0,12.779110454,0.614535307,0.0,0.0422535203,0.0132545381,0.0217097453,0.7010856935,1.602546137,9.6620752e-09,4.1696057e-08,1.3374677963,1.7888201061,0.0116249663,0.0431479099,0.0103661366,0.7599741773,-0.0645161290322581,0.0855614973262031,0.1277777777777777,0.1032608695652173,-0.0049019607843137,-0.0333333333333333,0.0410256410256411,-0.0601851851851852,-0.125,-0.0601851851851852,-0.2397003745318352,-0.1814516129032257,-0.2281368821292775,-0.2724014336917563,-0.3141891891891891,-0.3596214511041009,-0.343042071197411,-0.343042071197411,-0.2801418439716312,-0.302405498281787,-0.367601246105919,-0.3903903903903903,-0.203921568627451,-0.1017699115044248,-0.0514018691588784,-0.0333333333333333,0.2608695652173913,0.26875,0.3181818181818181,0.1534090909090908,0.0149999999999999,-0.1096491228070175,0.1032608695652173,0.2303030303030302,0.3809523809523809,0.2011834319526626,0.1153846153846154,0.1599999999999999,0.26875,0.3355263157894737,0.2608695652173913,0.2608695652173913,0.4397163120567375,0.3809523809523809,0.4097222222222223,0.4926470588235294,0.5984251968503937,0.2228915662650603
43318,0.8326630034,0.1403882972,-31.64873542,0.0540153642,1.6821217179,3.1152983486,0.0217279094,0.4725056304,0.0010943682,-0.019237883,7.0,0.0015166238,-0.0625,0.0352405452,0.0791464232,0.0302413327,0.2968030807,0.0993844487,0.1162418953,0.5211220267,0.0,0.5025643593,0.0283956274,0.4492930378,0.011540166,128.04586555,11.811355422,0.4382398182,0.0,0.0,0.0,0.0,0.0,1.4067803854,5.0,0.1623960209,-0.106709482,0.0111687283,0.8888310104,-0.35964293,244.94462347,0.0717262722,13.220537634,0.0101299143,0.0345263014,0.1033926212,0.0181238203,-0.190483991,0.0,-0.008511341,-0.047384714,5.0,12.100392634,0.291436078,0.0,0.0445859879,0.0180713806,0.0160072631,1.0055375124,1.339973462,3.09788e-08,7.0565661e-08,0.8418872424,0.708774129,0.0867887457,0.037436557,-0.121892048,0.7222084503,0.0163934426229508,0.1809523809523809,0.1071428571428572,0.1221719457013574,0.1698113207547169,0.2277227722772277,0.2277227722772277,0.1376146788990826,0.1753554502369667,0.164319248826291,0.0689655172413792,0.1071428571428572,0.0735930735930736,0.0040485829959513,-0.1448275862068965,-0.0461538461538461,-0.088235294117647,0.0081300813008129,-0.0158730158730159,0.0643776824034334,0.0508474576271187,-0.0746268656716417,-0.0606060606060605,0.0247933884297519,0.0376569037656904,0.1481481481481481,0.2849740932642486,0.5030303030303029,0.5403726708074534,0.5403726708074534,0.5030303030303029,0.3478260869565217,0.3854748603351956,0.4850299401197604,0.4761904761904763,0.3626373626373627,0.3932584269662922,0.5121951219512195,0.5121951219512195,0.4090909090909091,0.4761904761904763,0.6103896103896105,0.5214723926380369,0.4418604651162789,-0.0711610486891385,-0.0746268656716417,0.0163934426229508,-0.1267605633802817
50286,0.594976972,0.1070627628,1.5041350143,0.0417220342,0.3731137285,0.8516680568,0.037811424,0.2625699943,-0.017296051,-0.030679759,8.0,-0.005620806,0.0,0.0581951573,-0.042903972,-0.042430705,0.2409164472,0.017436266,0.0859297127,0.2851537448,0.0,1.803783072,0.2486138586,1.7711401093,0.2895762802,8.485857443,7.4162350504,0.3907839361,0.0,0.0,0.0,0.0,0.0,0.4059826108,5.0,0.0002404116,0.0863181932,0.0098288302,-0.214622496,0.3723089739,-22.74746182,0.0393608,12.655962849,0.0372749637,0.0626297545,0.0095545405,0.1036713082,0.0251110087,2.0,0.0017249001,0.0481293825,3.0,9.4789351862,0.0535836511,0.0,0.0439560451,0.0301314302,0.0266038647,0.8282842516,0.3338782461,2.2736436e-07,2.1981393e-07,0.8458703417,0.715496635,0.0753376217,0.0307231869,0.3718147429,0.7484880367,0.0742574257425743,0.1361256544502618,0.1666666666666667,0.0585365853658537,0.0483091787439613,0.0689655172413792,0.0,-0.0726495726495726,-0.0726495726495726,-0.03125,0.0432692307692308,0.1015228426395939,-0.0091324200913242,-0.0180995475113122,-0.0565217391304347,-0.0805084745762712,-0.0726495726495726,0.0533980582524271,0.1071428571428572,0.0235849056603774,0.1666666666666667,0.0689655172413792,0.0849999999999999,0.1128205128205128,0.160427807486631,0.2840236686390531,0.3478260869565217,0.4370860927152318,0.4662162162162162,0.4863013698630136,0.2994011976047903,0.2329545454545454,0.1071428571428572,0.1729729729729729,0.3647798742138364,0.1421052631578947,0.1302083333333332,0.2616279069767442,0.1923076923076923,0.2616279069767442,0.2329545454545454,0.2191011235955056,0.2690058479532164,0.1071428571428572,0.1923076923076923,0.1542553191489362,-0.1106557377049179,-0.2619047619047618
41195,1.2829027248,0.1863617111,-11.49103139,0.0003388395,2.1789637159,5.2878723705,0.2336903016,0.4463040727,0.0025477707,0.2728112423,7.0,-0.038138757,-0.038461538,0.2404944225,-0.146046309,-0.088547111,0.080298864,0.2175765004,0.1736412482,0.5887480864,0.0,2.4472684779,0.158559009,1.9608530529,0.3085902506,59.983984625,5.3153383288,0.1797149409,0.0,0.0,1.0,0.0,0.0,1.0455156024,3.0,-0.010060872,-0.023369701,-0.057449253,0.1580260774,-0.311456957,-115.3779233,0.0452468438,10.109810426,0.0128033227,0.0326685581,0.2402533427,0.0278822384,-0.078203214,1.0,-0.006896552,-0.043521413,2.0,8.3628174863,0.2382133995,0.0,0.0487238988,0.0186864018,0.0138269173,1.1150303832,2.0994019235,5.2142297e-07,3.1500000541,0.8835655705,0.7806881174,-0.011925547,0.0325754868,0.3632560476,0.7484880367,0.1153846153846154,0.2083333333333332,0.0740740740740741,-0.0136054421768707,0.1328125,0.0740740740740741,0.0283687943262411,-0.1520467836257309,-0.1944444444444444,-0.161849710982659,-0.0993788819875776,-0.0645161290322581,-0.1470588235294118,-0.1899441340782123,-0.1470588235294118,-0.1158536585365853,-0.1853932584269663,-0.09375,-0.0705128205128204,-0.1666666666666666,-0.1212121212121212,-0.1569767441860464,-0.1470588235294118,-0.1158536585365853,-0.0460526315789473,-0.0764331210191082,0.0069444444444444,0.0661764705882352,0.1693548387096775,0.2946428571428572,0.0139860139860139,0.0740740740740741,0.1153846153846154,0.2608695652173913,0.4077669902912622,0.3063063063063063,0.3302752293577982,0.2946428571428572,0.218487394957983,0.3181818181818181,0.2831858407079646,0.3425925925925925,0.3302752293577982,0.2831858407079646,0.4356435643564356,0.3181818181818181,0.7469879518072289,0.2946428571428572
17443,0.4696842507,0.2333046974,-43.20262743,0.0416386747,5.449541627,15.229889781,-0.041780148,0.4697382357,0.0,-0.106482649,7.0,-0.001719225,-0.045506912,-0.049677425,0.0501599077,0.1405066585,0.0886019369,0.0233393857,2.1453488372,0.5095176361,0.0,1.9288450302,0.0828431446,0.562487827,-0.03632801,326.57417582,26.851818387,0.0799875747,0.0,0.0,1.0,1.0,0.0,5.1912247684,5.0,0.0109614078,-0.117626444,-0.405319921,-0.123757388,-2.085043123,-159.6839509,0.1301309144,9.2953476588,-0.015933495,-0.070396191,-0.37753603,0.0005314908,0.5077490575,0.0,-0.082489129,0.0138888881,1.0,8.4869401482,0.274101204,0.0,0.0909090936,0.0339243683,0.0775362319,0.8866855243,0.8455539781,5.3337561e-06,1.4127753e-07,1.2041684005,1.4500215367,0.3134121843,0.1005501114,0.7936508104,1.4379677831,0.0714285714285714,0.0714285714285714,-0.1666666666666666,-0.1666666666666666,-0.25,-0.1666666666666666,-0.25,-0.25,-0.1666666666666666,-0.3181818181818182,-0.3181818181818182,-0.3181818181818182,-0.4642857142857143,-0.5,-0.53125,-0.25,-0.375,-0.1666666666666666,-0.0625,-0.25,-0.25,-0.25,-0.25,-0.25,-0.1666666666666666,-0.1666666666666666,-0.25,-0.1666666666666666,-0.0625,-0.1666666666666666,-0.375,-0.3181818181818182,-0.25,-0.1666666666666666,-0.3181818181818182,-0.4230769230769231,-0.4230769230769231,-0.4642857142857143,-0.4230769230769231,-0.4230769230769231,-0.4642857142857143,-0.53125,-0.4642857142857143,-0.5,-0.4642857142857143,-0.4642857142857143,-0.53125,-0.6739130434782609
40109,0.7902167961,0.1286340104,-2.316405278,0.0454500199,0.3752053465,1.622212266,0.1109871988,0.644170651,0.0092697264,0.0852982469,7.0,0.0144211585,0.0,0.0746317877,-0.050198606,0.0195152566,0.0929300713,0.0198246509,0.1236152893,0.5619486993,0.0,3.3470729367,0.0637306175,1.9858925144,0.1021578962,64.898182723,3.3102152244,0.3984981227,0.0,0.0,1.0,0.0,0.0,0.9309414263,3.0,-0.059706344,-0.051594428,-0.066620594,-0.564091076,-0.360470356,110.66180879,0.0966186901,12.447178897,0.0300005963,0.0434352631,-0.015187302,0.0218440477,-0.01435134,2.0,-0.000680635,-0.0072126,4.0,11.859149993,0.6605524862,0.0,0.0283018872,0.0102376006,0.0097287001,1.1662391436,2.4006516814,3.1586739e-08,3.850034e-08,0.5482195094,0.3005446305,-0.189015623,0.0347580835,0.2532165412,0.4522454023,0.0802469135802468,0.1326860841423949,0.1475409836065573,0.1904761904761904,0.1627906976744186,0.2152777777777776,0.2152777777777776,0.3461538461538462,0.2152777777777776,0.232394366197183,0.2195121951219512,0.3779527559055118,0.2773722627737227,0.2068965517241379,0.0510510510510511,0.0670731707317073,0.1326860841423949,0.1217948717948718,0.2367491166077737,0.4112903225806452,0.3513513513513513,0.3671875,0.4112903225806452,0.3779527559055118,0.383399209486166,0.6055045871559632,0.75,0.7241379310344827,0.9886363636363636,1.0231213872832372,0.7073170731707317,0.6129032258064515,0.7676767676767677,0.7948717948717949,0.7948717948717949,0.5486725663716814,0.5695067264573992,0.7326732673267327,0.75,0.7766497461928934,0.5283842794759825,0.4957264957264957,0.7857142857142858,0.5217391304347827,0.7326732673267327,0.6826923076923077,0.75,0.4957264957264957
18147,1.7515399481,0.0458755575,-6.233094796,0.0702748103,1.5587261508,4.754691015,-0.012009856,0.2937574197,0.0004508566,0.0209166457,7.0,-0.011496933,-0.02346074,0.0574645454,0.1776252487,0.0035653542,0.1367363644,-0.026305512,-0.040544214,0.5726843903,0.0,2.34564411,-0.140772622,1.1569081242,-0.077173146,15.971482147,7.8660005387,0.1468484903,0.0,0.0,0.0,0.0,0.0,0.5124140509,4.0,-0.076509847,0.0591612894,-0.026887606,0.5197493919,-0.754274899,163.15855299,0.0374117784,12.807142571,0.0077962213,0.0136965085,-0.078824777,0.0827898675,0.0165059756,0.0,0.0907990076,0.0405856059,2.0,10.995452798,0.1547608351,0.0,0.040650405,0.0176626826,0.0205144971,0.6919987664,0.7172988,4.4373489e-08,1.1140288e-07,0.5992011986,0.3590420764,-0.053188522,0.0269047777,-0.078955834,0.4963414218,0.0319148936170212,0.1829268292682926,0.0659340659340659,0.0486486486486485,0.0960451977401128,0.0718232044198894,0.0837988826815643,0.0319148936170212,0.043010752688172,-0.0582524271844659,-0.0934579439252336,-0.1181818181818181,-0.0976744186046512,-0.1779661016949152,-0.1059907834101382,-0.1181818181818181,-0.1261261261261261,-0.1491228070175438,-0.0251256281407035,0.0210526315789474,0.0601092896174864,-0.010204081632653,-0.010204081632653,-0.0051282051282051,0.0601092896174864,0.1213872832369942,0.1022727272727272,0.1686746987951808,0.1829268292682926,0.1901840490797546,-0.0536585365853659,-0.0582524271844659,0.0,0.0,-0.0490196078431373,-0.1415929203539823,-0.1141552511415525,-0.1181818181818181,-0.1300448430493274,-0.110091743119266,-0.145374449339207,-0.0348258706467661,-0.0051282051282051,-0.03,0.0157068062827225,0.0210526315789474,-0.0202020202020202,-0.1018518518518518
33734,2.3443294673,0.3275227446,-297.135268,0.0005555941,2.7907493576,8.3947496354,0.492985568,0.5869144562,0.1963276836,0.9450145208,7.0,0.1045584644,0.0363636364,0.2630984974,-0.320650256,0.0947638418,0.1333487941,0.2424413448,0.1754300439,0.5519889834,0.0,3.0114454277,-0.168704835,1.5582300885,-0.106121541,739.54166667,4.7559017941,0.2306225758,0.0,0.0,1.0,0.0,0.0,0.9155930079,2.0,-0.000131129,-0.105645331,0.1445730117,1.002191579,2.775334992,-89.0587867,0.0703285499,9.1891167355,0.0006970136,0.0014694247,-0.20038179,0.0059077028,-0.027118325,0.0,-0.074815372,-0.104384404,4.0,8.1916015459,0.3217228464,0.0,0.0470588244,0.0192990682,0.0162505745,1.112920807,1.8564039224,2.0423709e-06,3.1500000788,0.7488122112,0.5607197276,-0.099299176,0.0614997394,0.5385621039,0.7772027754,-0.0483870967741935,-0.2133333333333333,-0.2804878048780488,-0.2133333333333333,-0.3444444444444444,-0.3516483516483516,-0.1194029850746268,-0.1805555555555555,-0.1323529411764705,-0.0923076923076923,-0.1917808219178082,-0.1323529411764705,-0.2435897435897436,-0.2531645569620253,-0.3370786516853933,-0.3295454545454546,-0.1805555555555555,-0.1805555555555555,-0.1917808219178082,-0.1690140845070422,0.2553191489361701,0.0727272727272727,0.2826086956521738,0.2553191489361701,0.3720930232558139,0.4390243902439024,0.5945945945945945,0.5526315789473684,0.5128205128205128,0.4750000000000001,0.2826086956521738,0.1568627450980393,0.2291666666666667,0.2826086956521738,0.3720930232558139,0.0925925925925925,0.0535714285714286,0.0535714285714286,-0.0166666666666667,-0.078125,0.0925925925925925,0.0727272727272727,0.0535714285714286,0.1346153846153845,0.2040816326530612,0.0,0.3409090909090908,-0.1805555555555555
53807,0.4706217471,0.0641013977,64.886337772,0.0140538316,0.8739988439,0.9546547052,0.8397840425,0.1983646491,0.9135479042,0.6813130702,7.0,0.0158849595,0.6899504281,0.5589724871,-0.101787999,0.0874626999,0.0326614776,0.8033637706,1.2241074818,0.5055205689,0.0,1.160983926,-0.326612193,1.0105485874,-0.368766907,266.9375,4.3013107995,0.1360337967,0.0,0.0,0.0,1.0,0.0,0.4620793239,3.0,0.0153308277,-0.187156852,0.3301374192,-0.122819891,-1.847059142,118.83841532,0.1301309144,13.195795979,0.0135414946,0.0402004649,0.1087359662,0.0705659965,-0.228916775,0.0,0.0036666928,-0.03535527,4.0,13.285986834,0.919748819,0.0,0.0257142857,0.0108205625,0.0173808751,0.7401707961,2.2617327695,8.0795388e-09,3.0546338e-08,1.7549947633,3.0800066193,0.0536412676,0.0482602161,0.4000449353,1.4379677831,0.0303030303030302,0.1666666666666667,0.1387559808612439,0.0625,0.0084745762711864,0.1333333333333333,0.1333333333333333,0.1553398058252426,0.0625,-0.0629921259842519,-0.0403225806451612,0.1226415094339623,0.1226415094339623,-0.0403225806451612,-0.3602150537634409,-0.3802083333333333,-0.3769633507853402,-0.2852852852852853,-0.1313868613138685,-0.1376811594202898,-0.2371794871794872,-0.276595744680851,-0.0245901639344262,0.0042194092827003,-0.0325203252032519,0.0347826086956521,-0.2171052631578947,0.0,0.1724137931034481,0.4875,0.3522727272727273,0.1899999999999999,0.2795698924731182,0.4512195121951219,0.75,0.5866666666666667,0.4691358024691359,0.859375,0.8307692307692307,0.904,0.7246376811594204,0.75,1.106194690265487,0.9193548387096776,0.5354838709677419,0.75,1.2037037037037035,0.5454545454545454
50876,0.4437864288,0.0880114128,5.3538209711,0.0437673918,0.2383150641,0.6517704377,0.1130652987,0.6742402248,0.0026392188,0.1645036112,7.0,0.0024331589,0.0177935943,0.083860274,0.0218308352,0.0209159645,0.0681548033,0.0794953228,0.0872721892,0.5585824338,0.0,2.0364460096,-0.023688485,1.2058744046,0.0275331506,10.55674832,4.4199432606,0.4701434293,0.0,0.0,0.0,0.0,0.0,0.9861253543,2.0,-0.033607636,-0.013701478,-0.025392342,-0.281779332,-1.174186565,3225.8300097,0.0326707807,15.402993617,0.0275165795,0.0411368776,0.0120113852,0.0964002583,0.0248577223,0.0,-0.000862653,0.0698340423,5.0,14.721870644,0.3778328674,0.0,0.0268595032,0.0120505961,0.0163230942,0.5293587603,0.8961476896,1.2612261e-09,5.9382607e-08,0.8604832787,0.7404314729,0.0468092956,0.0332224711,0.176834251,0.5689658717,-0.0095693779904306,-0.0547945205479452,-0.0960698689956331,-0.1410788381742739,-0.1752988047808764,-0.0901098901098901,-0.0980392156862745,-0.0940919037199125,-0.0758928571428571,-0.0327102803738317,-0.0189573459715639,0.0809399477806789,-0.0119331742243437,-0.0569476082004556,-0.151639344262295,-0.1992263056092843,-0.1992263056092843,-0.1961165048543689,-0.2007722007722008,-0.1533742331288343,-0.188235294117647,-0.1374999999999999,0.0072992700729928,0.0072992700729928,-0.0189573459715639,-0.0482758620689655,0.0561224489795917,0.0272952853598014,0.0272952853598014,0.0272952853598014,-0.0235849056603774,-0.0921052631578946,-0.1338912133891213,-0.1446280991735536,-0.0921052631578946,-0.1172707889125799,-0.0820399113082039,-0.0820399113082039,-0.0372093023255813,-0.0235849056603774,-0.0482758620689655,-0.0304449648711944,0.037593984962406,0.0454545454545454,0.0809399477806789,0.1862464183381089,0.1930835734870317,0.0670103092783505
56442,0.4522439586,-0.111622555,-10.89059501,0.0,5.8484848485,15.518987342,-0.156602999,0.4495276237,0.0,-0.134725611,8.0,-0.220728976,-0.24137931,-0.212266355,-2.227667311,0.1414745912,0.1430810569,-0.275723968,-0.364420485,0.5721879946,0.0,1.5140805407,0.5599617692,0.8889045339,2.9042940129,77.654510557,7.1253962663,0.0211756115,0.0,0.0,1.0,0.0,0.0,3.2064690027,3.0,0.1351342384,0.5577599787,-0.360876911,-55.05345891,4.1921092953,-195.1205462,0.0459337256,9.2522497751,0.0602654091,0.1520777805,-0.483356774,0.0681063899,-0.010202173,2.0,0.0811064229,0.0690359473,1.0,9.6166051603,2.2021800281,0.0,0.0476190485,0.0336350968,0.0401995267,0.7164796147,2.3994854886,1.2088895e-06,3.6002604e-08,1.8373083354,3.3757019192,-0.065282323,0.1145875243,2.9281610269,0.6935984991,0.0,0.0,-0.0999999999999999,-0.1818181818181817,-0.1818181818181817,-0.1818181818181817,-0.25,0.0,0.5,0.1999999999999999,0.2857142857142858,0.5,0.0,0.0,-0.1818181818181817,0.125,0.0,0.0,0.125,-0.1818181818181817,-0.0999999999999999,-0.3076923076923077,-0.4375,-0.1818181818181817,-0.25,-0.3076923076923077,-0.3076923076923077,-0.4,-0.4,-0.3076923076923077,-0.4705882352941176,-0.4375,-0.4375,-0.4,-0.4,-0.5,-0.5714285714285714,-0.5,-0.55,-0.5263157894736843,-0.5714285714285714,-0.5909090909090908,-0.6086956521739131,-0.7096774193548387,-0.5714285714285714,-0.5909090909090908,-0.625,-0.7428571428571429
