firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
59061,0.2602623334,0.1014759276,17.531340375,0.0119771422,0.1639410721,0.9884860216,0.3566390348,1.5591647332,1.0297703431,0.0901167663,7.0,0.0625174594,0.3552758955,0.4094813643,-1.038670123,0.0266021458,0.0514325575,-0.05966686,0.4137657696,0.6036031372,0.55609939,0.0,1.2300783658,0.0630972668,0.4352381791,-0.078449774,29.585816673,86.66519337,0.7264708241,0.0,0.0,0.0,0.0,0.0,4.3021510108,6.0,-0.022991728,0.067969517,0.3120899588,-0.465303427,-0.241924393,-325.312575,0.0326707807,13.607622547,0.0178064956,0.059947644,0.126648028,0.0368187273,0.2080702971,-0.037578889,0.0,0.0061442222,-0.020883991,4.0,12.91958847,0.5550013665,0.0,0.0843373463,0.0268447913,0.0267338129,0.6503104008,1.4245021021,9.4214406e-09,4.2789316e-08,1.6287973106,2.6529806789,0.0731100666,0.0583461265,0.4008623863,0.3171872698
34024,0.940554425,0.1284449223,-3.468463014,0.0217259316,0.6463116682,2.7290992495,0.046951528,0.6169521395,0.0099895631,-0.061997282,7.0,0.0059940331,0.0476190476,0.1170668798,0.027318436,-0.01490577,0.1102959132,-0.009413201,0.0866508781,0.1378682192,0.5806631019,0.0,2.6434488325,-0.102874963,1.4190679826,-0.099273864,27.465913915,8.9923146411,0.3179256845,0.0,0.0,0.0,1.0,0.0,1.1043693903,4.0,0.0065562283,0.1128631415,0.0781896131,-0.497738263,101.61629165,-154.7350975,0.0567134073,12.610587302,-0.000609941,0.0237470551,0.0404853146,0.0212259427,0.0128948339,-0.026692826,2.0,0.0011406739,-0.00709147,3.0,11.139086196,0.1837768102,0.0,0.0375581384,0.0164417965,0.0135127482,0.5866866295,0.5045270143,4.3883346e-08,1.1222961e-07,1.0735440616,1.1524968522,0.128240454,0.0360361263,0.2034714929,0.3700917794
34032,0.5284736574,0.0948173596,2.1742847795,0.0193156016,0.4806924501,0.9410129096,0.0900129524,0.3959741972,0.0227088073,-0.019796583,7.0,0.0298546383,0.1111111111,0.1436381191,0.0652689675,-0.003575354,0.1309159398,0.0704449618,0.1015773661,0.213685708,0.5382786759,0.0,4.0594095142,0.0243286133,2.3387312816,-0.013583804,6.3726780326,6.1121415821,0.275657814,0.0,0.0,0.0,1.0,0.0,0.7436284336,5.0,-0.061239466,0.04528577,0.107684245,-0.703316899,-0.234601313,836.67483472,0.0374117784,14.204515945,-0.006321715,0.0189563877,0.035441722,-0.015201138,0.0988560726,0.017099506,0.0,-0.005378864,-0.046829941,7.0,13.114664316,0.2907961358,0.0,0.0595744699,0.0288933365,0.038418358,0.600512881,1.1750346681,1.1959631e-08,5.9331874e-08,1.0244574646,1.0495130967,0.0590218107,0.036968436,0.889864528,0.2122367346
43377,3.4798138453,0.2653868528,-24.36350575,0.0178010471,3.4276905177,14.84281559,-0.161665655,0.3091684435,0.0,-0.28161424,7.0,-0.05731667,-0.200941915,-0.061265636,0.2338342216,0.0569002143,0.1943440549,0.1607260574,-0.137985569,0.0033546915,0.5419992926,0.0,3.8383448276,0.4677588902,1.9874022989,0.3592657293,91.647988506,6.5837848996,0.1257822367,1.0,0.0,1.0,0.0,0.0,0.6447717132,5.0,0.0376794003,0.0637121991,-0.09273254,2.1376759569,0.2427545951,-87.6632867,0.0703285499,9.6830902269,-0.009050241,0.0059249613,0.0123039481,-0.014927036,0.0760798974,0.0277965823,1.0,-0.185028406,0.0227272734,0.0,8.8720314497,0.6614310646,0.0,0.0833333358,0.03696103,0.0333739003,0.7546065917,2.4374125374,6.3262193e-07,2.7184742e-08,1.2560896808,1.5777612863,0.0982570259,0.064395201,1.1090909431,0.38283608
34438,0.5609082054,0.0743485544,-10.16870862,0.0122462201,0.8553069448,3.0050031334,0.2253944719,0.6111134512,0.029072813,0.2697902891,7.0,0.0365837501,0.1437422553,0.3696386424,0.1054977973,-0.010913062,0.0900074986,-0.133441792,0.1733064876,0.1667956341,0.570880206,0.0,1.7135949742,-0.020950961,0.8233394508,0.002326288,247.75867635,6.8403190944,0.1449078639,0.0,0.0,1.0,0.0,0.0,1.403742771,2.0,-0.00777548,0.1557332541,0.1578919181,-0.825939063,0.3813020257,-40.35081115,0.0829181681,11.000592456,-0.006160292,0.0022386775,0.0059503628,0.1699923147,0.0082278481,-0.034149738,0.0,-0.025706071,-0.075757578,5.0,10.630809685,0.5429553265,0.0,0.0526315793,0.0213905518,0.0200263327,1.0914668612,3.380271328,2.638958e-07,4.2375673e-08,0.7792818855,0.6072802571,-0.126161921,0.0472470266,0.7047052888,0.3603724239
35705,0.854904442,-0.02128887,-0.114794839,0.0177159127,0.2450453133,0.7608165696,0.3158035238,0.1593699947,0.3275934481,0.4044368601,7.0,0.0192891451,-0.145454545,0.0580745342,-0.066702649,-0.404901668,0.1129307404,-0.20477937,0.0829329062,0.291319991,0.6400497734,0.0,6.1017780503,0.3431204672,4.5732679338,0.3964659252,2.1618020305,4.0495245642,0.0159687722,0.0,0.0,1.0,0.0,0.0,0.2013717113,1.0,-0.062839884,-0.010854625,-0.264952146,-54.65079843,2.6439519159,-184.2932962,0.0459337256,9.8535617438,0.0098819414,0.0241355463,0.0305952485,0.105374654,0.2447507707,0.4529601661,3.0,0.0144873065,0.1202741731,1.0,7.5680563851,0.2471354988,0.0,0.146341458,0.0489431869,0.0507223271,1.0079477205,1.3051254406,1.321415e-06,5.0895609e-08,0.9669900396,0.9350697367,0.1298403301,0.0541682284,0.3759926216,0.3892210248
63669,1.6268474657,0.2488271438,-141.6929182,0.0748885842,3.3544455873,19.374562253,0.1985005054,0.9677777154,0.1495601173,0.2314581584,6.0,0.1143269513,0.0366692131,0.2173889012,0.0921280014,-0.228464782,0.1655207975,-0.136065037,0.1606761766,0.1197174571,0.5433336379,0.0,1.3703406613,0.0099076195,1.1048053543,-0.153441394,721.90487005,8.5110905016,0.1562002528,0.0,0.0,1.0,0.0,0.0,2.6749545913,5.0,0.1692248411,0.5000747293,0.1103379415,1.6830154727,-0.261232593,-51.65487837,0.0717262722,10.497311512,0.0023232127,0.0165545231,0.0535446973,0.3118543871,0.0007845128,-0.006516302,1.0,0.0154950877,0.0354010034,4.0,9.8506140629,0.4726195078,0.0,0.0566037744,0.0247310625,0.016982501,1.1340105214,1.9881629761,9.8913162e-07,6.1595238e-08,0.9256565151,0.8568399839,0.0810880538,0.0598834683,1.325257509,0.2879084118
13119,0.5385641711,0.1061594064,2.0930740344,0.0857901625,0.1121286753,1.1587953136,-0.022442998,0.5755086739,-0.031786039,0.0020781064,7.0,-2.1543e-05,0.1739977728,0.170198996,0.3811285558,-0.081859204,0.1055467365,0.3007725388,0.0253144065,-0.027398102,0.6409313519,0.0,5.051261773,0.0287135091,3.2366453376,0.0087463597,6.9435863452,20.243584663,1.1783544304,0.0,0.0,0.0,0.0,0.0,0.6918046387,4.0,0.0181861157,0.2385744625,0.0545001724,-54.9671387,2.5936762463,154.9119538,0.0459337256,13.241650836,-0.000230289,0.0320598059,0.0421507771,-0.021156792,0.2153231583,0.1927035532,0.0,-0.000285668,0.0087857675,4.0,12.58698034,0.4154227062,0.0,0.045161292,0.0184956694,0.0224172656,1.1219445187,2.2278572426,3.8049416e-08,4.6891062e-08,0.6809087926,0.4636367838,0.0555429349,0.0313713282,0.2973644998,0.3892210248
26534,1.4185483092,0.2577886473,-5.206709963,0.10927657,2.9730809179,5.8492560386,0.0333473676,0.2207861173,0.0040379788,0.0003128884,8.0,-0.023786855,0.0,0.3454634352,0.2441532041,0.0844903976,0.1130801885,0.0981849495,0.0072679897,0.1241435349,0.5760783093,0.0,1.5227448591,0.0457599462,1.016686681,0.1398007515,9.0618438458,4.7928352655,0.1417435155,0.0,0.0,0.0,1.0,1.0,0.7651273344,6.0,-0.436564663,0.2277294074,-0.326325922,0.6898168458,-3.725066091,758.23631202,0.1857437153,13.496759814,-0.001391931,0.0106927191,0.0274765179,0.0354654564,0.0653710239,0.0061337017,0.0,-0.009534345,-0.016062392,1.0,13.856155257,1.1047546609,0.0,0.0506329127,0.0185417681,0.0288224016,0.7901830773,2.4595476944,8.2789495e-09,3.4133139e-08,1.692427515,2.8643108934,0.0813827228,0.0488439639,0.7643982218,0.2371930145
43449,0.5212115047,0.1007060998,16.342140861,0.0145457522,0.5812882142,0.9419941201,0.0968287427,0.3540082198,0.002167468,0.017417134,7.0,0.0005986263,0.1623931624,0.1340837341,-0.008392285,0.0273829966,0.0533144333,0.0539590521,0.145203392,0.2014089087,0.4975835226,0.0,0.499145677,-0.290301644,0.4353703908,-0.320416674,61.716260993,32.49847821,0.2625684519,0.0,0.0,1.0,0.0,0.0,0.7294297487,5.0,0.0085620575,-0.024813812,0.0907239883,-0.680936771,-0.610895945,2542.6560788,0.111773039,15.078286373,0.0034235763,0.0301463176,0.0641312249,0.0245337629,0.0193655747,0.0189686907,1.0,0.0036418287,-0.021523797,5.0,14.89520834,0.789732806,0.0,0.0443458967,0.0177429082,0.02344818,0.3967256313,1.2875346072,1.218084e-09,2.9634235e-08,0.6446922774,0.4156281325,0.2789216012,0.0338276755,0.0509877995,0.6070889114
26729,1.4431073246,0.1541292734,-204.3569204,0.0359576787,2.3657883428,6.5053698501,0.1190799528,0.3331470845,0.0056925005,0.1354668454,7.0,0.0175941688,-0.10037553,0.2169867834,0.1780068954,0.1040060301,0.1706172542,0.1199755103,0.0886196728,0.0932231405,0.4994009882,0.0,1.1420019701,-0.095957479,0.1992119421,-0.086571322,484.01279221,14.874869288,0.1249117301,0.0,0.0,0.0,1.0,0.0,0.8128310744,5.0,-0.002129697,0.1033518802,-0.079096174,0.0963341713,0.0275310803,736.57978723,0.0978663225,14.348840157,0.0005427859,0.011389631,0.0295917761,-0.009618505,0.0171963459,0.0011945713,2.0,0.0011184309,-0.009677486,4.0,13.765187319,0.7536126542,0.0,0.0458715595,0.0234399443,0.0229621755,0.6148721605,1.5799032796,3.3855652e-09,3.506233e-08,0.9735633259,0.9478255495,0.024518416,0.0495247497,-0.122672239,0.3879701168
61436,2.1674391317,-0.042898211,-11.19663365,0.0148313288,3.6314227046,7.4592197125,-0.137953169,0.1036672155,0.0082815735,-0.188206904,7.0,0.0018735293,-0.111111111,-0.212096574,0.1245057667,-0.335522473,0.1321921843,-0.004591919,0.0282018364,-0.038157127,0.5182893033,0.0,1.0606330366,-0.099696452,0.9075667656,-0.144520849,22.814814815,5.4134477825,0.0829733267,0.0,0.0,1.0,0.0,0.0,0.2178622011,1.0,-0.006041185,-0.062725687,-0.084623251,1.3155788828,-1.056325537,-359.5057024,0.3732792571,10.03779989,0.0076853733,0.0065486253,0.01669843,0.555190958,0.0310161087,0.5226125006,1.0,0.0573329687,-0.028347999,1.0,11.057723745,2.7707650273,0.0,0.09375,0.0305850402,0.0388569466,0.7964430436,7.8301389191,1.446517e-07,1.1667049e-08,1.4397980698,2.0730184819,-0.083853285,0.0888169168,1.3633333125,0.1513572369
17478,0.3853550306,0.076257116,6.4458576581,0.0324366903,0.2978812783,0.8627957536,0.1195222928,0.7542819751,0.0053374308,0.1024809792,7.0,-0.000109317,0.0022494025,0.1099629454,-0.04739191,0.0132578807,0.1572036559,-0.068859583,0.0415364951,0.1336731008,0.4508879754,0.0,1.4773327804,0.0686503048,1.0420480145,0.1608266728,16.965568359,4.4440552442,0.3301305073,0.0,0.0,0.0,1.0,0.0,1.3441231211,5.0,0.2488652004,0.0807837614,-0.116329545,-0.316954849,27.985927739,1045.1544147,0.2116229381,14.441355402,0.0023975063,0.0284961527,0.0491234582,0.0180453899,0.0390802691,-0.001232398,1.0,0.0019010898,-0.008810923,5.0,13.095283505,0.209605177,0.0,0.0349650346,0.0171403505,0.0196298324,0.7881465642,0.6596345178,1.5497908e-08,1.2101487e-07,0.9135291169,0.8345354473,0.0956112781,0.0316049738,0.4735685908,0.4344298885
25646,0.9356711369,0.1382022472,-13.46993627,0.0721094599,1.8188151907,9.046709758,0.0860427563,0.6169171202,0.0009997501,0.1363619208,8.0,0.0013444185,-0.005988024,0.0871608473,0.040962466,0.0488864419,0.1280772753,-0.030619319,0.0585222812,0.0235358644,0.5077307357,0.0,1.534017158,0.0146190877,0.8020720033,0.0422733289,103.7401173,11.531827679,0.125638202,0.0,0.0,1.0,1.0,1.0,1.656103245,4.0,-0.006501051,0.0920812906,0.0081616389,-0.451176131,-0.971413829,354.11521883,0.0829181681,13.364504526,-0.00026119,0.0093391891,0.0257673833,0.135819498,0.028262807,0.0787518091,0.0,-0.002003564,-0.032049858,3.0,11.820149101,0.3194963163,0.0,0.0455927067,0.0245527498,0.0239073015,0.7923180182,1.5851116935,2.0482127e-08,5.4028395e-08,0.7331363905,0.5374889671,0.2352485772,0.0327887999,0.5100811051,0.3603724239
28097,2.4480622573,0.1768222699,-10.72601151,0.067504069,2.7589328918,7.0981968255,0.1600228075,0.4336908877,-0.008064516,0.3208099125,7.0,0.0932680442,0.0770288858,-0.001485142,-0.071429755,0.0337163926,0.0877169197,0.0458439238,0.1405153059,0.0200762524,0.5816404456,0.0,2.4982282363,0.0159921286,1.3221915991,-0.070153747,24.798368168,4.5396529852,0.115648593,0.0,0.0,0.0,0.0,1.0,0.7695630149,4.0,0.1110905976,0.006568563,0.0371180916,1.9394757966,-0.611499377,-179.4447174,0.0385211925,10.516156514,0.0006958337,0.0079041003,0.0168738069,0.1097159053,0.0415591768,0.006402082,0.0,0.007646167,0.037650994,1.0,9.0517109274,0.3861507754,0.0,0.0480000004,0.0180957216,0.0165207428,1.3978840797,6.5933052402,4.9740055e-07,3.508857e-08,0.3778871927,0.1427987304,0.0364693562,0.0319464552,0.1800588821,0.2193999587
19895,1.4645535354,0.1768848412,-51.22006024,0.0852158028,2.1585245587,4.7980650221,0.1750246437,0.2922961534,-0.000912548,0.2959467514,7.0,0.0272420436,-0.048,0.0711070479,-0.004103745,-0.082527533,0.0654173472,-0.107541184,0.185524483,0.0347205986,0.4598459126,0.0,1.5202082817,0.1250843269,0.8780064468,0.0468133252,174.68078313,9.095674404,0.158366146,0.0,0.0,0.0,0.0,0.0,0.5490998363,2.0,-0.006003352,-0.096097585,-0.017429435,0.0262608471,101.57331664,212.52295416,0.0567134073,13.153215518,-0.008134311,0.0005088841,0.0013633265,-0.463839159,0.0064194863,-0.024938201,0.0,-0.082547647,-0.037257322,3.0,11.99581447,0.4207134521,0.0,0.077922076,0.0258837508,0.0254528422,0.6083008041,0.893820608,2.909236e-08,6.1988072e-08,1.0614241227,1.1266211683,0.0060349644,0.0344724655,0.4984550191,0.3700917794
50577,2.8107079009,0.0718813123,-94.34911504,0.111443895,5.1443430615,12.931949572,-0.033723107,0.4939067457,0.0255,0.013169206,7.0,-0.071693294,-0.0998772,-0.027801438,-0.163464295,-0.004020639,0.1474538834,0.1510875314,-0.070338689,-0.106304444,0.5332970797,0.0,2.114169281,-0.136245636,1.1399786539,0.0199965899,246.45663717,4.9877498388,0.0589464503,0.0,0.0,1.0,0.0,0.0,1.1409419755,2.0,-0.065175037,-0.101754204,-0.103304066,1.5789173447,-0.790922026,-84.03241528,0.0374117784,9.5778266621,-0.007379124,0.0054590079,0.0166275562,-0.169299951,0.0150903531,-0.028706437,1.0,-0.049343704,0.0010080636,0.0,8.6884116699,0.6656972047,0.0,0.0784313753,0.0277284838,0.024634124,0.91055152,2.1483013665,7.4441226e-07,3.3948789e-08,0.906338926,0.8214502487,0.0343452119,0.0407655349,1.0503540744,0.2122367346
60951,1.1005877574,0.0182857871,-12.51184881,0.0407766681,3.3144422676,18.752233956,-0.026153803,0.5118050481,0.002035002,-0.024709875,8.0,-0.190030687,-0.107608696,0.1899305822,0.1721375601,-0.151137725,0.2019170257,0.2342155841,-0.055905335,-0.030476511,0.5214541886,0.0,1.4075478645,0.2423572379,0.8050441826,0.7253766366,115.28437133,15.497920067,0.0846241458,0.0,0.0,1.0,0.0,0.0,1.7539428636,3.0,0.0059026499,0.2844614559,-0.177798276,0.5897620983,0.5528570884,-134.7961731,0.0429809093,9.5591469413,0.0046658047,-0.018282842,-0.083359613,0.5534795559,0.036842485,-0.023105247,0.0,-0.02911709,0.001479838,1.0,8.4969904841,0.337525355,0.0,0.0434782617,0.0253910025,0.02890445,0.5810107472,0.6321934637,1.4862018e-06,1.0000000904,1.2140334648,1.4738772536,-0.296663811,0.0721248205,0.2374740745,0.6151830668
17005,0.6215555118,0.1391807096,-0.247181888,0.047684164,0.4700345823,2.8226510003,0.275204954,1.2504137305,0.0117141742,0.4686835128,7.0,0.1114649146,0.120562072,0.1837711594,-0.061334065,-0.005321618,0.1088043184,-0.030323247,0.2603072848,0.1833594488,0.5686325814,0.0,2.1484802007,-0.187980427,0.6181607533,-0.321996702,17.582741052,77.386534365,0.4489370733,0.0,0.0,1.0,1.0,0.0,2.151215097,1.0,0.0056970101,-0.138933472,-0.239250937,0.0281138735,-1.283379105,810.61330545,0.1301309144,14.357427789,-0.007560982,0.021017682,0.0404440435,0.0507291025,0.0177892148,-0.003974034,1.0,-0.005919946,-0.041029956,4.0,13.515039723,0.4383237364,0.0,0.0476190485,0.0201147647,0.0196448276,0.5639020419,1.5654163289,3.1503203e-09,3.5735058e-08,0.745226712,0.5553628522,0.1389189548,0.0303933693,0.213544444,0.7794095945
43887,1.7000710086,0.1700570909,-2.893669485,0.0469906553,0.3086658903,3.0558014031,0.0484854235,0.7803923429,-0.025934861,-0.014366565,7.0,0.0188980755,-0.117370892,0.104665681,0.0427653987,0.0064491828,0.0893968406,0.1331617462,0.0324738478,0.0607667442,0.640136015,0.0,6.1585540444,0.0475408257,3.4427344309,0.0561906178,9.0232152442,5.9568568391,0.6561426588,0.0,0.0,0.0,0.0,0.0,0.9189871264,5.0,-0.038101265,0.1634677638,-0.160556829,0.9745052481,-1.661068252,-541.34495,0.0326707807,10.154090617,-0.008289173,-0.006167507,-0.007004443,-0.104040938,0.0076661396,0.0097046027,0.0,-0.017518282,-0.028301887,2.0,8.5041839368,0.1349107513,0.0,0.0322580636,0.0118975854,0.0095796787,1.114689636,0.6051317863,1.1370079e-06,1.0000001656,0.71593509,0.512563053,0.0251103194,0.0371424001,0.1929167039,0.3171872698
22752,0.3190536211,0.0634876627,14.139747208,0.0313767884,0.2039795723,0.466985861,0.1550196947,0.6298995866,-0.009673276,0.3087555436,7.0,0.0082843353,0.0253164557,0.0714858395,-0.174657629,-0.038163859,0.075170758,-0.024026006,0.1142080682,0.0741342613,0.5460624486,0.0,1.8550003042,-0.190540456,1.1116949419,-0.155832949,12.927517365,4.3686273983,0.4458835298,0.0,0.0,0.0,0.0,0.0,0.9457034265,2.0,-0.050971786,-0.000426476,-0.017869481,-0.406512139,-1.015441858,3225.8300097,0.0326707807,15.313109347,-0.001830853,0.0332314407,0.0541021147,0.0060732425,0.0725628075,-0.029181165,3.0,0.0005667505,0.0323349065,6.0,14.348841844,0.3278062547,0.0,0.0218340605,0.0118052983,0.0175956109,0.4292547259,0.6650422594,1.0891686e-09,6.7697804e-08,0.6635336214,0.4402768667,0.1496623714,0.028477566,0.4065911723,0.3171872698
42796,0.9208265548,0.1480713958,-3.092919785,0.0292634043,1.0282998581,2.4701096025,0.1209290998,0.6555030885,-0.024274905,0.1309183945,8.0,0.0019356118,0.0062862669,0.1133246576,0.0258341217,0.0197054483,0.1172430573,0.0854453968,0.0299895312,0.1099804435,0.4128248507,0.0,2.0912905328,-0.068483802,1.7033702678,-0.025390702,9.9065463849,8.6861414095,0.2130232268,0.0,0.0,0.0,0.0,0.0,1.3490735523,4.0,-0.000770904,0.0531577681,0.0161150971,0.1112270863,-0.480416279,-25.85450905,0.0393608,12.534462306,0.0022487404,0.0161890939,0.033345586,0.0429629232,0.1279245624,0.0216281875,0.0,0.0022493389,0.012935176,4.0,10.465475525,0.1347472151,0.0,0.023909986,0.012118941,0.0078299295,0.8778009241,0.5173422056,7.8092247e-08,1.6248956e-07,0.7840505327,0.6147352378,-0.051735783,0.0319863775,0.5485455138,0.4540785365
45065,0.4375287633,0.0845371893,9.183325772,0.0122783895,0.9287121047,0.2692751483,0.450295406,0.2012874514,0.9878575042,0.378196985,7.0,0.0247645732,0.2609929078,0.1162575351,-0.7893076,0.1071076595,0.0767914347,-0.168430802,0.3787090444,0.1680545339,0.4195468885,0.0,1.429157187,0.890552015,1.094762136,0.7307336013,24.273961714,1.8525966706,0.1944644278,0.0,0.0,0.0,0.0,0.0,0.3683978226,4.0,0.4917136706,-0.016896463,-1.900629948,-0.012717643,1.5942813371,1076.6752268,0.0667172561,13.484543739,-0.001442763,0.0172935581,0.0450820599,0.00059438,0.0020321042,-0.354344657,4.0,0.0105780216,-0.092993218,3.0,13.455919581,0.8921301563,0.0,0.0625,0.0295137465,0.0414544808,0.4861610206,2.4060962669,7.6869932e-09,2.2070094e-08,1.6490753404,2.7194494782,0.0073556239,0.0617034436,0.1247414313,-0.415787452
59387,2.007760187,0.0592105382,-3.315376002,0.0286774686,1.0808031859,2.4677805223,0.2858346794,0.2523351359,-0.023474178,0.2002622705,7.0,0.0097701856,-0.356643357,-0.065478472,0.2988240666,-0.123643622,0.1020408163,0.055057537,-0.047475244,0.3371531289,0.4740226118,0.0,3.7535479405,0.6066734835,2.5455174801,0.7754166703,4.2600465929,6.022643063,0.1117071094,0.0,0.0,1.0,0.0,0.0,0.3917537355,3.0,0.0327983203,-0.1855311,-0.476140957,-53.49794268,4.4048748178,-191.7995474,0.0459337256,8.8928861412,0.0067023374,0.0043295109,0.0062473618,-0.127403863,0.2039896653,0.0443296321,1.0,0.0420673134,0.0178571437,2.0,7.2282070128,0.2203525641,0.0,0.0441176482,0.0139917299,0.0173774859,0.8466595232,0.6889561349,2.7183966e-06,6.0000001806,0.6669111295,0.4447704547,-0.206514066,0.0482550398,0.261968473,0.3892210248
28580,0.23094317,0.0933360948,138.19803392,0.0270272068,0.831842088,0.7268023879,0.2410808645,0.4539987465,-0.066745006,0.3391212032,7.0,0.0,-0.231963087,0.0173337181,-0.788678602,-0.003014919,0.1082860264,-0.134015491,0.0533631817,-0.017904114,0.3141426447,0.0,1.5599851421,0.3186254401,1.5599851421,0.3186254401,321.12726008,3.2542247467,0.1763657732,0.0,0.0,1.0,0.0,0.0,1.5456906303,2.0,-0.957860105,-0.063949529,-0.341758568,-0.386252052,-0.674813832,-293.1835125,0.3008335164,13.62292046,0.0274495515,0.059947644,0.1455259527,-0.020712378,0.0001134913,0.1496386018,1.0,0.0509371175,0.017463485,2.0,13.14681401,0.4060562709,0.0,0.017699115,0.0130742227,0.0138321982,1.2092165493,2.390220862,2.7060496e-08,1.0000000799,0.9847758164,0.9697834085,-0.019186283,0.0387901428,0.1402182218,0.599143636
40782,1.1164555705,0.1195251577,-42.14307958,0.111776685,3.9412705508,5.5105945463,0.0518643395,0.1195540791,0.1390020367,0.027908471,7.0,0.0002335959,-0.036363636,0.1199486384,0.1617810992,-0.047047422,0.0451478767,0.0487531703,0.0862752876,0.1461613772,0.5516892068,0.0,0.7608912793,0.0158398552,0.5629914202,0.0086627412,95.973010381,7.5777826348,0.075132486,0.0,0.0,0.0,0.0,0.0,0.3405808926,4.0,0.0121496591,0.007022121,-0.074542566,-0.21655522,-0.074266454,-411.5133745,0.0093706647,10.420098907,0.0023192643,-0.002199686,-0.009353028,0.1623100717,0.0138993451,-0.032698081,0.0,0.0101295081,0.0098039219,0.0,8.5552593922,0.2701275847,0.0,0.0180180185,0.0101436276,0.0078601353,0.9642580809,0.3836812424,7.8711719e-07,2.0000002675,0.2115419475,0.0447499956,2.3445920745,0.0412048029,0.0047585138,0.2581736044
49672,1.2894474993,0.2691804137,-6.631097561,0.0392772977,9.9943440691,16.511757004,0.0540191654,0.4845612415,0.0110663984,0.0360136368,7.0,-0.03188205,-0.216216216,-0.114139291,0.2222287977,0.2995344922,0.1331280351,-0.235481512,-0.048987553,0.0724801812,0.4494139565,0.0,1.3779715466,-0.128187959,0.8604497476,-0.06516321,16.864142062,6.844056612,0.0513851486,0.0,0.0,1.0,0.0,0.0,3.9019949473,4.0,0.0741892969,-0.114351036,-0.232740674,-0.051008535,-0.243034692,-54.99387721,0.1360752789,9.6210417469,-0.001087538,0.0031338227,0.0162288611,0.7159914712,0.0206061182,0.0148023106,1.0,-0.042501777,0.0833333358,0.0,8.76053145,0.940396253,0.0,0.1818181872,0.0622844539,0.0689384698,0.9132092346,6.1890201022,5.8825657e-07,1.2503109e-08,1.6808837131,2.8253700569,0.063254982,0.0798382611,1.7167832354,0.5365625519
34139,1.9459249551,0.3561372877,-1.284086926,0.0761613514,0.5450706276,5.0284937624,0.0862256419,0.5000418165,0.2495867769,-0.277273605,7.0,-0.029484867,0.0,0.2030473359,0.4077571449,-0.043764738,0.0999016033,0.2511151492,0.0301287948,0.2663634066,0.7419754774,0.0,5.243075526,0.8165856279,4.2986226729,0.9663855243,4.5387311602,24.152949405,0.876260928,0.0,0.0,0.0,0.0,0.0,0.7473464746,5.0,-0.004054499,-0.021122024,-0.006740427,-34.59333725,0.1023758565,-349.6966106,0.0277057153,10.445753702,-0.015830284,0.0093710023,0.0149908773,-0.31212485,0.2810723709,0.0637363132,1.0,-0.051309413,0.0092592593,2.0,9.4105837034,0.7976190476,0.0,0.0714285746,0.0254671913,0.0272713579,0.9307784234,4.9362057799,1.1669925e-07,1.5965535e-08,1.4671245529,2.1524544538,-0.04565065,0.0699303208,0.795931846,0.4330952121
58632,1.8531038684,0.2267268204,-2.674882818,0.0254004109,3.9021537636,4.2352369843,0.1264915342,0.2106305711,0.44,0.1784756075,7.0,-0.032935593,-0.043280182,-0.045863284,-0.404917584,0.143295401,0.2629834254,-0.068780002,-0.044616328,0.0586889699,0.6077884865,0.0,1.6064598992,-0.145691172,1.5318713728,-0.098401416,3.0009752638,1.6176639266,0.0958906486,0.0,0.0,0.0,0.0,0.0,0.5359210808,3.0,0.0169543191,-0.181424602,-0.062267896,0.7282272209,0.4311116225,-125.0934266,0.0452468438,10.237743048,-0.001861057,0.0037541747,0.0203018918,0.8758312986,0.1557714673,0.1576472258,0.0,-0.009424456,-0.052197805,1.0,9.2194239907,0.3928311499,0.0,0.068965517,0.0314490223,0.0423431828,0.551459561,0.9386386747,7.2073098e-07,6.2414827e-08,0.8821441601,0.7781783192,-0.109418917,0.0685998483,0.705487826,0.4540785365
63677,1.7330041292,0.1118726321,-178.9214876,0.0442722745,2.0689625814,6.5553616279,0.0498895002,0.6208915221,0.0163104612,0.052720499,7.0,0.006262186,-0.034482759,0.0527639909,-0.022897026,0.0547173477,0.1385401149,0.0627503638,0.0715192552,0.046529563,0.550570584,0.0,2.6575623619,-0.086450503,0.671060941,-0.093858541,636.33057851,9.7057859574,0.1104146882,0.0,0.0,1.0,0.0,0.0,1.2654498715,5.0,0.0088870229,0.1155101724,-0.049862129,0.6989784182,0.6827957478,-42.35723375,0.5281310274,9.547116134,0.0005145577,0.0091745109,0.0209302326,0.1348891427,0.0117405968,-0.011953146,1.0,0.0064053504,-0.058461539,4.0,8.2339014673,0.1621472053,0.0,0.0370370373,0.0265838684,0.0219590691,1.0443609639,0.5947232725,6.0167196e-06,1.6657448e-07,0.1022752854,0.010460234,-0.295512439,0.0433860982,0.111156476,0.1977289146
