firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10
72339.0,-0.00964539,0.005590522,0.0111926469,0.0090112641,0.0109848628,-0.000538685,0.0,-0.011832973,2.2865895674,0.0101449275,0.0,0.1702127659574468,0.1458333333333332,-0.1911764705882352,-0.2567567567567568,-0.2361111111111111,-0.2253521126760563,-0.2763157894736842,-0.2361111111111111,-0.2361111111111111
72486.0,-0.000110047,0.0221015395,0.0275158793,0.0017990816,0.3371380794,0.4474953467,0.0,-0.005263158,0.6772018779,-0.007574868,-0.1827956989247311,0.0270270270270269,0.0780141843971631,0.0482758620689656,-0.05,-0.1999999999999999,-0.0843373493975904,-0.1739130434782608,0.0340136054421769,-0.1111111111111111
72515.0,0.0045189628,0.0115006699,0.0205363374,0.2172941824,0.0186945839,0.0171089667,2.0,0.0129495937,-0.009436568,0.023715416,0.0222222222222221,0.2105263157894736,0.069767441860465,0.0952380952380953,0.0952380952380953,0.069767441860465,0.0,-0.1153846153846154,-0.2203389830508474,-0.2580645161290322
22998.0,-0.001041001,0.0119020179,0.0200183266,0.0049623754,0.0248558403,-0.096684739,0.0,0.0041488713,-0.313351499,0.0535229752,0.0275862068965517,0.1119402985074626,0.1732283464566928,0.1037037037037036,0.2016129032258065,0.1825396825396825,0.2416666666666667,0.1825396825396825,0.2416666666666667,0.2314049586776858
27764.0,-0.006706469,0.0109469236,0.0175539868,-0.026268916,0.1953825919,-0.006091727,1.0,-0.000515556,-0.790381125,5.783e-05,-0.0425531914893616,0.125,0.1538461538461537,0.062992125984252,-0.0425531914893616,0.0465116279069768,0.125,0.0887096774193547,0.1065573770491803,0.0
36994.0,0.0,-0.005173147,-0.061344538,-0.236769534,0.0429006915,-0.007908636,1.0,0.0073539068,0.9493670886,0.0021645017,0.0526315789473683,0.1764705882352941,0.1764705882352941,-0.0909090909090909,-0.1304347826086956,-0.1666666666666666,-0.0909090909090909,-0.1666666666666666,-0.2592592592592593,-0.2857142857142857
73147.0,0.0050249116,0.0016988062,0.0064069264,0.0561327722,0.0097273284,-0.056399072,1.0,0.0160542006,0.698398617,0.0584795326,0.1515151515151516,0.4074074074074074,0.1875,0.1176470588235294,-0.0256410256410256,-0.05,0.2258064516129032,0.0270270270270269,-0.1162790697674418,-0.1555555555555555
54471.0,0.0020097763,0.0101883175,0.0327752888,0.2744106372,0.0119377299,-0.002426217,0.0,0.0003652968,-0.133583021,0.0108249169,0.0428571428571429,0.1526315789473684,0.2032967032967032,0.1465968586387434,0.2586206896551724,0.1902173913043479,0.5422535211267605,0.3435582822085889,0.6466165413533835,0.5
44951.0,0.0061335481,0.017173856,0.0470534038,0.1552318542,0.0007769617,-0.002404397,2.0,-0.003787879,0.1259372732,-0.018990386,-0.0149253731343284,0.0434782608695651,0.0476190476190476,0.0517928286852589,0.0775510204081633,0.0731707317073171,0.1999999999999999,0.1578947368421053,0.233644859813084,0.2753623188405796
73905.0,0.0259802324,-0.089993677,-0.177645264,-0.241836802,0.0716492795,-2.223348626,1.0,-0.190548879,-0.685717247,-0.070512824,0.3125,-0.0454545454545454,-0.4473684210526315,-0.1923076923076923,-0.4166666666666666,-0.5227272727272727,-0.475,-0.5625,-0.5800000000000001,-0.5800000000000001
74051.0,0.0019086871,0.0144746693,0.03149556,0.0422760459,0.1169045685,-0.009996891,0.0,0.0017745019,-0.489535477,0.0007600468,0.064516129032258,0.2571428571428571,0.1999999999999999,0.2692307692307691,0.064516129032258,0.0476190476190476,0.11864406779661,0.0476190476190476,0.1,0.2692307692307691
74150.0,0.010039223,0.0325291011,0.0485225641,0.0195209083,0.3678613365,0.0220979372,0.0,0.004081333,-0.778443619,0.055555556,-0.05,0.1603053435114503,0.2459016393442623,0.2881355932203389,0.3333333333333332,0.2063492063492062,0.3818181818181818,0.4339622641509433,0.3571428571428572,0.1692307692307693
60353.0,-0.0009417,0.0320925606,0.0464710788,-0.001030582,0.0077177131,0.0068170437,1.0,-0.001412279,-0.121105232,0.0001450176,0.0916030534351144,0.1916666666666666,0.0671641791044777,0.0362318840579709,0.0751879699248121,0.0287769784172662,0.311926605504587,0.2654867256637168,0.2882882882882882,0.0592592592592593
74561.0,-0.009254169,0.0185057735,0.0325400027,-0.022363241,0.008358209,-0.038812995,1.0,-0.004245077,1.4407800694,0.0196078438,0.1111111111111111,0.25,0.2903225806451612,0.2121212121212121,0.2121212121212121,0.1428571428571428,0.2903225806451612,0.3559322033898304,0.4285714285714286,0.25
65752.0,-5.1161e-05,0.0019627606,0.0061405692,0.0266571886,0.0609514505,0.027752016,2.0,0.0040281974,-0.72246696,0.0653181728,0.2592592592592593,0.2142857142857142,0.3600000000000001,0.1333333333333333,0.1333333333333333,0.0303030303030302,-0.0555555555555555,-0.1707317073170732,-0.2272727272727273,-0.3199999999999999
40061.0,0.0021219536,0.0205129257,0.0296866383,0.0140951074,0.1652571804,-0.022861959,2.0,-0.000309478,-0.022823562,-0.02970322,-0.0076775431861804,0.119047619047619,0.1488888888888888,0.109442060085837,0.1644144144144144,-0.0245283018867924,0.1995359628770301,0.1387665198237886,0.1644144144144144,-0.0057692307692307
75433.0,0.0,-0.037725118,-0.075464543,0.3187491857,0.2815975733,-0.001260609,1.0,0.0385667752,-0.97643296,0.0491071492,-0.1071428571428571,-0.21875,-0.2647058823529411,-0.3055555555555556,-0.375,-0.4186046511627906,-0.2647058823529411,-0.3421052631578947,-0.5,-0.5192307692307692
40694.0,0.0018833886,-0.0047003,-0.010719046,0.0066726308,0.030421638,0.0442201953,0.0,-0.007108957,0.5585721468,0.0177781293,-0.0820895522388059,0.1081081081081081,0.2058823529411764,0.0292887029288702,-0.0538461538461538,-0.0538461538461538,-0.031496062992126,0.055793991416309,0.0165289256198346,-0.0610687022900763
41523.0,-0.001280562,0.0229489456,0.0509316817,-0.022785356,0.0019750103,0.0241071175,0.0,-0.001823827,-0.628935782,0.0001579183,-0.019108280254777,0.0769230769230768,0.0547945205479452,-0.019108280254777,-0.1149425287356321,-0.1630434782608695,0.013157894736842,-0.1348314606741573,-0.1808510638297872,-0.2870370370370371
62754.0,-0.034458152,0.0425728992,0.0540625047,-0.099298851,0.3568316232,-0.004116252,1.0,-0.017522989,-0.501273885,0.0090090092,0.0069444444444444,0.1983471074380165,0.1328125,0.0820895522388058,-0.0584415584415584,-0.2328042328042328,-0.0764331210191082,-0.2821782178217822,-0.1853932584269663,-0.2162162162162162
42462.0,0.0037958687,0.0267889283,0.0910712791,0.0697205973,0.0379535651,-0.002635094,1.0,0.0040631597,1.928440367,-0.023144823,-0.0169491525423728,0.0943396226415094,0.0609756097560976,0.0674846625766871,0.2083333333333332,0.2083333333333332,0.403225806451613,0.403225806451613,0.5,0.5130434782608695
48709.0,-0.005778881,0.0160574436,0.0269417774,-0.006596347,0.1272231798,-0.009864872,0.0,-0.003621402,0.2645422357,-0.013378076,0.0082987551867219,0.1095890410958904,0.0657894736842106,0.0124999999999999,0.0657894736842106,0.2525773195876288,0.3500000000000001,0.2925531914893617,0.3651685393258426,0.1571428571428572
52855.0,0.0,0.0021209589,0.0025514806,-0.006855906,0.2251160957,0.0,1.0,-0.038840451,-0.721590909,-0.01010101,0.0,0.043010752688172,0.0543478260869565,0.0104166666666667,0.0543478260869565,0.0898876404494382,0.1022727272727272,0.0210526315789474,0.043010752688172,0.0210526315789474
47183.0,-0.007138413,0.0239410113,0.0368821293,0.0354737397,0.0244457428,-0.020183219,4.0,0.0084817662,8.0397350993,-0.023998952,0.048,0.1909090909090909,0.212962962962963,0.1101694915254236,0.0650406504065039,-0.0367647058823529,0.1801801801801801,0.0,0.1391304347826087,0.1696428571428572
61217.0,0.0037551825,0.0088798284,0.0179871934,0.0486010792,0.0264593962,-2.448242716,3.0,0.0231358011,-0.707993593,-0.005274612,0.1913043478260869,0.113821138211382,0.0223880597014924,0.0378787878787878,-0.0352112676056337,0.0873015873015872,0.3700000000000001,0.2232142857142858,0.1416666666666666,-0.1103896103896103
62463.0,9.53846e-05,0.0047381972,0.011248922,-0.030713083,0.0306557021,0.0123208172,0.0,0.0002378379,-0.497072911,0.0709400829,0.009090909090909,0.3058823529411765,0.15625,0.1100000000000001,0.1808510638297873,0.1100000000000001,0.1935483870967742,0.0373831775700934,0.1443298969072164,0.009090909090909
45356.0,0.0038950235,0.0240548593,0.0430875713,-0.004797969,0.0768414112,-0.072740944,0.0,0.0012430756,1.3562537048,-0.048296002,-0.0402476780185758,0.1397058823529411,0.2204724409448819,0.1313868613138686,0.0616438356164383,0.1071428571428572,0.225296442687747,0.1832061068702291,0.2550607287449393,0.1969111969111969
65306.0,-0.00420188,0.0175600612,0.0297635735,0.051122449,0.0294873243,0.0208890277,0.0,-0.003004535,11.50069541,-0.19731522,-0.0410958904109589,0.1475409836065573,0.2727272727272727,0.1764705882352941,0.1023622047244094,0.1200000000000001,0.2068965517241379,0.1200000000000001,0.2612612612612612,0.1382113821138211
37575.0,0.0023661639,0.0319557536,0.0409227288,0.0016606545,0.2073246672,-0.04743445,1.0,-0.00137998,-0.015209125,-0.034063373,0.1079136690647482,0.1846153846153846,0.1,0.0198675496688742,0.1159420289855073,0.1755725190839694,0.2125984251968504,0.3275862068965518,0.3391304347826087,0.2520325203252032
78394.0,0.002929329,0.0036944759,0.0264654881,0.0867495972,0.014487377,-0.200920732,1.0,0.0013068916,0.6257025298,0.0077415761,0.0541666666666666,0.1447963800904976,0.1933962264150943,0.2524752475247525,0.2047619047619047,0.2401960784313725,0.331578947368421,0.4213483146067416,0.5617283950617284,0.5240963855421688
63802.0,0.0009871129,0.0106819254,0.0311033504,0.0151866923,0.0066495805,-0.085306732,3.0,0.0027265198,-0.890129627,-0.006535948,0.0898876404494382,0.1829268292682926,0.2876106194690264,0.3791469194312795,0.3598130841121496,0.4195121951219511,0.4923076923076923,0.5077720207253886,0.6724137931034482,0.5396825396825398
65808.0,0.0106799607,-0.005773168,-0.018474864,-0.127020833,0.0099676618,-0.022056551,0.0,0.004418475,0.5116833572,-0.053571425,-0.0666666666666666,0.0,0.0,-0.125,-0.2631578947368421,-0.3,-0.1764705882352941,-0.3636363636363636,-0.4166666666666666,-0.4814814814814815
65103.0,-8.4861e-05,-0.013157386,-0.022595866,0.0292904877,0.0642941544,-0.056370254,0.0,-0.032560785,-0.020467836,0.0188679248,-0.037037037037037,-0.0545454545454545,-0.037037037037037,-0.1475409836065574,-0.1612903225806451,-0.2463768115942028,-0.1186440677966101,-0.0714285714285714,-0.087719298245614,-0.1746031746031746
47917.0,0.0033919221,0.0093143221,0.0304225109,0.0890557416,0.0148740551,0.0585534755,0.0,0.0378082192,-0.41321499,0.0706237415,-0.0266666666666666,0.0656934306569343,0.0735294117647058,0.0895522388059701,0.1587301587301588,0.0428571428571429,0.2166666666666665,0.0735294117647058,-0.1151515151515151,-0.160919540229885
58069.0,0.0057009778,-0.010058763,-0.026900829,0.0338478501,0.013743613,0.2540689954,1.0,0.0051451672,-0.238461538,0.0,0.1428571428571428,0.1999999999999999,0.0,-0.0769230769230768,-0.2727272727272727,-0.25,0.0,-0.1724137931034483,-0.25,-0.3513513513513513
61698.0,-2.8624e-05,0.0454518797,0.1043068641,0.0231967497,0.0363712704,-0.004241594,2.0,0.0024830324,0.8713450292,-0.016166281,0.07909604519774,0.1790123456790122,0.2088607594936709,0.1790123456790122,0.2088607594936709,0.21656050955414,0.3172413793103448,0.3546099290780142,0.4806201550387596,0.5158730158730158
92946.0,-0.000879217,0.0152248282,0.0217410439,0.2052804318,0.1107666136,0.091247324,0.0,0.0032511275,0.2375615983,-0.016938899,-0.0166666666666667,4.9,3.2142857142857144,2.933333333333333,1.1851851851851851,0.6388888888888888,0.5128205128205128,0.2826086956521738,0.3409090909090908,0.2040816326530612
81294.0,-0.014666524,0.0683589912,0.0784970098,-0.011362368,0.3684371288,0.0045259737,0.0,-0.00244898,3.5563106697,-0.132750709,0.0,0.1529411764705881,0.2098765432098766,0.1951219512195121,0.1529411764705881,0.0425531914893617,0.0769230769230768,0.0652173913043479,0.2727272727272727,0.1951219512195121
50884.0,-0.004717256,0.0077238151,0.0364600597,0.4752928011,0.2001465917,-0.009121766,0.0,0.0003059341,0.3491620112,-0.017241379,0.0,0.0535714285714286,0.0727272727272727,0.0,0.0,-0.0327868852459016,0.0535714285714286,-0.0166666666666667,-0.0327868852459016,0.0925925925925925
19502.0,0.0052005549,0.0331337394,0.073299666,0.0692743418,0.0371914023,-0.008991646,1.0,3.01176e-05,0.9088916719,0.0320277107,0.0786802030456852,0.1805555555555555,0.2648809523809523,0.2426900584795321,0.3665594855305465,0.3621794871794872,0.5017667844522968,0.5342960288808665,0.7857142857142858,0.5342960288808665
40301.0,0.0003180795,0.0056494406,0.017789872,0.0256247871,0.0316783019,-0.030882244,0.0,0.0049193598,-0.196167486,0.0610273387,-0.0318021201413427,0.0745098039215685,0.1229508196721311,0.2017543859649122,0.2398190045248869,0.2511415525114155,0.4270833333333332,0.3908629441624365,0.5307262569832403,0.2744186046511627
41427.0,-0.009907355,0.0009502818,0.0015744003,-0.125268621,0.0116779173,-0.023698744,0.0,-0.027228528,1.9138971656,-0.132818528,-0.0031948881789137,0.0833333333333332,0.0434782608695651,-0.0188679245283018,0.0540540540540539,0.0032154340836012,0.0833333333333332,-0.0188679245283018,-0.0310559006211179,-0.0769230769230768
51086.0,0.0109454344,0.0301800416,0.0464391001,0.0320155227,0.0649940919,0.0493478485,1.0,-0.000774194,0.4813703926,-0.178338369,0.019736842105263,0.25,0.3839285714285714,0.3839285714285714,0.597938144329897,0.6666666666666667,1.313432835820895,0.8902439024390243,1.012987012987013,0.9375
53671.0,-0.004607587,0.0033217793,0.0041396688,0.0094188882,0.1264332197,-0.017911133,0.0,-0.009867407,0.1282051282,0.00132275,0.1,0.375,0.1785714285714286,0.1379310344827586,0.03125,0.03125,0.1379310344827586,0.1,0.1,0.064516129032258
83601.0,0.0056803249,0.0241454649,0.0469547139,0.0475207933,0.0461123846,-0.017318017,1.0,-0.000547748,-0.120085426,-0.022262257,0.004524886877828,0.2065217391304348,0.2685714285714284,0.1808510638297873,0.2065217391304348,0.2065217391304348,0.4899328859060403,0.3454545454545454,0.4140127388535031,0.3214285714285714
84137.0,-0.018325585,0.0160268965,0.0179014146,-0.012934965,0.5503175456,0.0072545329,0.0,-0.010199184,-0.758175627,0.0,-0.0625,0.0909090909090908,-0.0625,-0.3406593406593406,-0.3877551020408163,-0.3877551020408163,-0.2857142857142857,-0.3333333333333333,-0.2682926829268293,-0.3333333333333333
52564.0,0.0015129238,0.0095573717,0.0168210433,-0.012966042,0.1899035114,-0.00631801,1.0,0.0022271434,-0.034016286,-0.02316508,0.0155038759689922,0.297029702970297,0.297029702970297,0.201834862385321,0.1909090909090909,0.1644444444444444,0.3862433862433863,0.1441048034934497,0.297029702970297,-0.033210332103321
46754.0,0.0044096964,0.0152386881,0.0555433103,0.02093332,0.0115638038,-0.080363313,2.0,0.0147187897,0.3653192676,0.0055461074,0.0441988950276244,0.1739130434782609,0.0988372093023255,-0.015625,-0.0104712041884816,-0.1209302325581395,0.0327868852459016,0.0271739130434782,0.0,-0.0689655172413793
60856.0,-0.011953025,0.0047402769,0.0057290556,-0.009032336,0.445505631,0.1117949182,0.0,-0.012665268,0.3860014675,-0.084112152,0.1222222222222222,-0.0471698113207547,-0.1140350877192982,-0.1140350877192982,-0.1788617886178861,-0.2348484848484848,-0.2573529411764705,-0.0471698113207547,-0.1984126984126983,-0.1984126984126983
