firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
11671,1.5566863077,0.1567700355,-7.419243348,0.0088524117,9.9841750646,7.2015398705,0.0614428245,0.0362539959,0.0592548193,0.6142694064,0.0289674128,0.6003156441,11.0,-0.0039902,-0.117647059,0.214639143,0.044138992,0.3638728324,0.2309039075,0.460030894,0.7419818791,0.0,1.0594296745,0.0080735567,1.0476396244,1.5817770744,0.2429902647,0.0086241237,0.0,0.0,1.0,1.0,0.0,0.5195983781,7.0,12.282070981,-0.107459204,0.9195069751,-2.078164989,0.718128179,-519.8108439,0.1181716478,12.233298632,-0.00211836,-0.001719502,-0.040945203,-0.485191352,0.2414366353,-0.027480035,1.0,-0.153261631,4.4443275541,0.0611111112,5.0,14.486341319,10.480610197,0.0,0.6232876778,0.1842832458,0.1772411572,1.1566626467,74.219826791,2.0258765e-09,2.757314e-10,1.3616357104,1.8540518078,0.9654482776,0.2257359487,4.2540639418,-0.047697286
11590,1.0555446259,-0.444881632,-2.442436662,0.0,0.8601219752,2.2545740704,-0.26673377,-0.147343841,0.3865732633,0.0,0.0694716243,0.1085972851,11.0,-0.0439879,-0.25,-0.011387164,0.0987434854,1.1060329068,1.3857696995,-0.268230587,0.5561107764,0.0,1.7578947368,-0.083183367,1.04375,6.4046199702,4.9596076168,-0.343892829,0.0,0.0,0.0,0.0,1.0,0.5946535734,6.0,0.0422961883,-0.40975259,3.2920491878,-1.628495073,0.1446860085,-1196.138049,0.0430702538,8.0990749312,0.0,-0.019267188,-0.046493145,-0.116403182,0.0205266601,-4.99303762,0.0,-0.025073004,-0.781922058,0.1642351933,2.0,6.8003092568,0.1589073871,0.0,0.400000006,0.180213427,0.1437176028,1.3106488652,0.7188393709,6.81337e-05,6.0000001782,1.379438446,1.9028504263,-3.492391796,0.1958663622,-0.360859737,-0.196252365
11809,1.9890160484,-0.870085756,-14.16429322,0.028394407,7.2837358067,11.361635705,-0.00334176,-0.129507801,0.2428411715,0.0367443293,-0.076294278,-0.093802952,11.0,-0.000330388,-0.069249794,-0.082142518,0.029955258,0.1490623031,0.043390616,-0.253065338,0.4383938623,0.0,1.3040150986,0.0024175425,1.2313400036,36.585108501,4.651740286,-0.037604352,0.0,0.0,1.0,1.0,0.0,0.6353321016,4.0,-0.603191126,-0.181806999,-521.1640534,-0.483377986,-35.80404804,-2009.050049,0.0120690666,9.7466363546,0.0019431988,-0.006938331,-0.030435482,0.0303714094,0.0270132388,-0.008405652,0.0,-0.014189588,3.8949091431,-0.121951222,1.0,8.699358486,0.2983556696,0.0,0.115384616,0.057832233,0.0562600085,1.0319520513,1.3513532189,3.3975654e-06,8.9297718e-08,0.8249962299,0.6806187794,3.0860153771,0.1140563437,-0.38617514,-0.086267401
51190,1.7970234557,-0.023578737,-111.2177467,0.0,1.6799140619,1.9837510299,0.0050934604,0.0359619945,0.0738879028,9.70026e-05,0.0939160482,0.1052115599,12.0,0.0165717928,0.04,0.0872806095,-0.140297878,0.0597124228,0.1730374621,-0.012923923,0.4922173381,0.0,2.9969725639,0.0249006572,0.608987701,141.35552913,13.789583575,0.0640370315,0.0,1.0,1.0,0.0,0.0,0.1002383135,4.0,-0.081782488,-0.082953382,1.3312140897,-0.108930227,0.0739247925,-3823.988174,0.0364592817,10.887121463,0.0029533285,0.0036824172,0.0073900842,0.075875807,0.0040362446,0.0941885285,0.0,0.0178717812,0.5100965759,0.0517612351,3.0,9.4292499728,0.1974135144,0.0,0.0253164563,0.017988905,0.0189551313,1.1806489074,2.2366157036,6.8743334e-07,7.2589276e-08,0.1793010514,0.032148867,0.8928867454,0.0319987028,-0.404883993,-0.149352824
19289,0.7047823815,0.0860321015,-9.22914996,0.0,0.4248450915,1.9576140351,0.139637178,0.1241515205,0.594065055,0.0,0.0987288201,0.079558044,11.0,0.0460502815,0.0767316466,0.0943187092,0.0616369283,0.1608252487,-0.016880227,0.1377677934,0.4727247969,0.0,1.5987897772,-0.272611809,0.8643980921,131.4266239,6.1910320338,0.308409014,0.0,0.0,1.0,0.0,0.0,0.9599394512,4.0,0.0687810195,-0.05711035,-14.21549447,0.3300718415,-0.90415506,-1006.225391,0.0270140569,12.064946054,0.0004489572,0.0215681287,0.034853541,0.0282059771,0.0116277355,0.0077293771,1.0,0.0029072742,-0.85106383,0.0034010522,6.0,9.378985498,0.048424058,0.0,0.0301003344,0.0100044334,0.0164729361,1.0235434741,0.2650560957,2.6610247e-07,5.000000475,0.4419258844,0.1952984873,-0.162558786,0.0255652394,0.1982629101,-0.188414243
11731,0.4857616128,0.0694562032,32.634328358,0.0182931491,0.6424603231,1.0053077174,0.1284998697,-0.033712865,0.4224578635,0.0074798242,-0.084986601,0.1225517817,11.0,0.0092131399,0.004612231,0.025,0.0129240387,0.1346471358,0.0507701642,0.0436332556,0.4971948345,0.0,2.1903485097,0.004585373,1.1316122976,278.89984289,4.1311043366,0.1945045203,0.0,0.0,0.0,0.0,1.0,1.0078719321,8.0,-0.004527541,-0.084606177,-0.149911655,-0.187659523,0.0317576227,370.89000771,0.0466316947,13.268207654,-0.000212097,0.0130673345,0.0325630252,0.0087204744,0.0052010043,-0.007584375,1.0,0.0003079038,-0.496743195,0.0659605616,7.0,12.299733739,0.5111408386,0.0,0.0705882385,0.0263205967,0.0342299851,0.9594611354,3.4796966701,2.1939957e-08,2.9509559e-08,0.7973053992,0.6356958996,0.0968471107,0.0322706107,0.7085720338,-0.401377209
11825,0.438597538,0.0378329777,2.3960335864,0.0,0.0341706599,0.2890350615,0.0788719552,0.1416845536,0.4055966293,0.0239647239,0.4578651685,0.0296359697,11.0,0.0156457345,0.1515151515,0.2515145036,0.1008146992,0.3446072905,0.1195249867,0.1227142496,0.6299278788,0.0,9.7273603083,-0.213928378,8.6168111753,1.31353555,4.5628166818,1.5754285714,0.0,0.0,0.0,0.0,0.0,0.4299317435,5.0,-1.717064395,-0.097800606,0.0857404373,0.561348046,0.0598052355,-590.3252324,0.0553474399,10.974021817,-0.00914662,0.0069758608,0.0074920258,-0.030174446,0.404700168,-0.048247181,0.0,0.0003259259,0.5186798134,0.0952810668,5.0,10.765512154,1.0185968446,0.0,0.1839080453,0.0503324472,0.0522214946,0.8815433564,3.3389837648,1.882364e-07,2.3719682e-08,1.5678638568,2.4581970735,0.2590197563,0.0876291153,0.1194934187,-0.222352816
11803,0.78933149,-0.275952648,-0.408475732,0.0,0.3417609954,1.1983755292,-0.139704209,-0.146355036,0.694490818,0.0031203953,0.2901878914,-0.037420433,11.0,-0.043830681,-0.183673469,0.3429043586,0.149472323,1.6783834773,-0.232192096,-0.255433838,0.5784897327,0.0,2.3983333333,-0.2765147,2.3294444444,3.7340608845,2.8376254911,-0.612579763,0.0,0.0,0.0,0.0,0.0,0.8680229525,4.0,0.226854682,-0.512870216,0.6904592571,-1.049787346,-0.043778899,-1158.701644,0.0458258411,9.6875445772,-0.015720646,0.0431772636,0.0587943438,0.1563178663,0.2837353325,0.016166781,3.0,0.2662393162,0.4585153929,-0.05702918,2.0,9.4641343625,0.8117122358,0.0,0.1304347813,0.0550709097,0.0918182056,0.7955172642,2.8079718774,1.0330403e-06,2.7195718e-08,1.9289808101,3.7209669658,0.3326145267,0.1114719042,1.1583710289,-0.007387573
11910,0.7652722791,-0.013671561,0.342512613,0.0,0.0816174058,0.5678585643,-0.154327024,0.0719026451,0.1137132909,0.0718712111,0.0410580691,-0.009621763,10.0,-0.003651223,0.4714064915,0.2158864951,-0.437766031,0.3167443894,0.248422992,0.0760817272,0.7600049304,0.0,9.1199810606,-0.165939314,9.0992424242,1.2703175521,2.8095139393,0.2084915129,0.0,0.0,0.0,0.0,0.0,0.1256541418,2.0,-10.23459526,-0.362467008,0.539268572,54.874769566,0.0560187155,-768.2394973,0.0519717294,11.268578227,0.0056864338,-0.001259503,-0.001707881,0.093297491,0.2330751202,0.2011317251,0.0,0.0,-0.055617676,-0.015339921,4.0,11.273010812,1.1382255578,0.0,0.1860465109,0.0472378246,0.0643662673,0.6281526133,3.1300872147,7.69389e-08,2.1824945e-08,2.1174165243,4.4834527372,-0.138827794,0.0928608858,0.085022515,-0.007387573
11840,0.186746988,0.0508638327,12.013197105,0.0,0.01915208,0.161542396,0.4868286706,0.6501935778,0.5067182874,0.0169922552,1.7510204082,-0.005995681,7.0,0.0,0.0333333333,3.38996139,-5.706529437,0.1842105263,-0.400535236,0.5851423058,0.7267243997,0.0,15.127182045,0.0326440794,15.127182045,2.4201787995,1.5562551328,1.7276492243,0.0,0.0,1.0,0.0,0.0,0.5296671491,5.0,2.5106055498,-0.145750696,-0.371665493,6.8195315267,-0.090740787,-3994.195804,0.0798490138,10.666627105,-0.000683216,-0.128930051,-0.139137296,0.0008524665,0.3241788573,-1.048890511,0.0,0.0167651739,1.0000135455,0.3032097109,4.0,9.27772445,0.3272727273,0.0,0.0769230798,0.0309590692,0.0343473302,1.0470795657,0.9528968146,5.1657067e-07,0.9545455475,1.1973066035,1.4335431027,0.3502128261,0.0843233395,0.4079284032,-0.105944027
75560,1.3225134585,0.0490991657,-6.167622011,0.0011836609,0.7961257867,2.4925622845,0.0248134393,0.0237922386,0.5870292151,0.0069305768,-0.003561254,0.140878413,11.0,0.0218711105,-0.080416272,-0.069691177,-0.110486097,0.2756148807,-0.514872994,0.0409947682,0.4578605103,0.0,2.5666410232,-0.11209222,2.4264352342,17.933508025,2.9818369959,0.1888547984,0.0,0.0,1.0,0.0,0.0,0.9337955995,5.0,-0.365404709,-0.645919453,-11.28016656,0.3169387229,2.0722072926,-281.1519077,0.0328388742,10.742224768,0.0015558713,0.0073240963,0.0122961865,0.2021887318,0.0429089444,-0.022103958,2.0,-0.007513294,4.797774317,0.0725757629,3.0,9.1242104246,0.7707381582,0.0,0.1666666716,0.0542978206,0.071430462,0.9371931803,7.382243874,1.738905e-07,1.2628462e-08,0.657835044,0.4327469451,0.6077416268,0.0819054615,0.8892856905,-0.22886884
75261,0.545039472,0.0664073477,31.857210714,0.0139370586,0.2790616305,0.6196339609,0.1260380306,-0.024992406,0.3325183346,0.2613617557,-0.223968735,0.1133603416,10.0,-0.000297205,-0.016996047,0.0283820304,0.0986917389,0.1642475383,0.057016873,0.1223480166,0.2986312837,0.0,1.2473715754,0.0378095551,1.16856455,74.034136778,6.7423223963,0.3694019926,0.0,0.0,0.0,0.0,0.0,0.5613856899,8.0,0.0421408285,-0.139555624,0.2193819695,-0.721041119,0.0888629918,63.216017765,0.0331741021,13.268166816,0.0045226542,0.0062102753,0.0180411244,0.0773568552,0.0004277919,-0.27247456,0.0,0.0166666667,0.1767575148,0.1362392921,5.0,12.276993782,0.4515214981,0.0,0.0505050495,0.0215420482,0.0215804413,0.6517056095,1.6222477102,1.2417362e-08,3.4469269e-08,0.991065067,0.9822099671,0.1264782842,0.0399419799,-0.077392346,-0.224959389
37217,0.1290806019,0.0581197516,20.377985645,0.0509043204,0.0819935362,0.194470447,0.4572916116,0.0594946839,0.7484851949,0.0123471308,0.0517090272,0.0671845925,11.0,0.0033306688,0.0769230769,0.0695996392,0.0044537764,0.2021170515,-0.385058274,0.0645003757,0.489809569,0.0,1.1521666667,-0.075555178,1.0822777778,5.0231791976,4.6714082504,0.8767763064,0.0,0.0,0.0,0.0,0.0,1.2297145004,6.0,2.0910202741,-0.151789744,2.9773905258,-2.777651008,0.1967224079,-143.0411452,0.0266788234,12.361613787,-0.000914599,0.0721220527,0.1204705882,0.0018402994,0.1834171397,0.0343820431,1.0,0.000532958,-0.380726698,0.0047393367,7.0,10.850406903,0.2240967568,0.0,0.0600522198,0.0206311691,0.0225026358,0.6271040358,1.4475221704,6.5962982e-08,6.2994992e-08,0.1861288745,0.0346439579,1.7454741403,0.0306441665,0.0471751177,-0.22886884
75272,0.2324787429,0.0704135097,7.1819834504,0.0420887115,0.1505845355,0.6789120262,0.3537257176,0.1711557458,0.8449127428,0.0048496605,0.1502138861,0.1041232506,11.0,-0.004003761,0.036900369,0.1541616317,0.13269895,0.1651090343,0.2219934175,0.1851323158,0.6598197818,0.0,1.9245642303,-0.023531058,1.4763439285,7.9034603811,5.1746839599,0.5813757747,0.0,0.0,0.0,0.0,0.0,1.4045239925,6.0,0.488223861,-0.002172127,2.9455280735,-0.842680536,0.3326451328,-1516.662505,0.041769416,10.61625352,0.000856108,0.0425284685,0.0708958838,0.0050833858,0.2242465137,0.058734883,0.0,0.0028432497,1.455950541,-0.008458646,7.0,9.2052021941,0.3417979214,0.0,0.0636363626,0.0239287525,0.0230099414,1.1718016214,1.6375976095,5.5945661e-07,3.0000000824,0.5672014944,0.3217175353,-0.227369703,0.0548764711,0.1324577235,-0.196252365
11599,0.3892331117,0.0465549729,63.516655834,0.0131143262,0.3872929524,1.0553846886,0.1203309842,0.0008582639,0.3707671339,0.4987893462,-0.044941736,0.1346452821,11.0,-0.019737302,0.0654720882,0.1769175546,0.0035405355,0.167062125,0.1693185093,0.0510083391,0.5354933577,0.0,2.2347972219,-0.219269696,1.5002900016,155.04062398,5.3236767808,0.2809052097,0.0,0.0,1.0,0.0,1.0,0.7252096724,7.0,-0.025730261,0.0624245711,-0.170011301,-11.10834219,0.1337531787,-367.1332353,0.3247618314,12.698618712,-0.000978328,0.0188577936,0.0384992615,0.0355100455,0.0164330608,0.0529530579,2.0,-0.003516484,-0.32958358,0.21936078,5.0,11.004264164,0.289867006,0.0,0.1612903178,0.0617897519,0.0632044025,0.5758725318,1.1817369501,1.2675058e-07,5.6464956e-08,0.9035666465,0.8164326846,0.4423880839,0.0526971822,0.4423432312,-0.016088449
10822,0.6682278545,0.0672043465,-32.82486148,0.007388871,1.0997187607,0.6478365994,0.0476910452,0.0567263834,0.0657546337,-0.01010101,0.0406895191,0.1113684911,12.0,0.0,-0.111111111,-0.032482071,-0.213335324,0.6853479326,0.0135774762,0.0842226551,0.0760512138,0.0,1.9382355091,-0.636844895,1.9382355091,27.690917851,5.1392738979,0.0871946996,0.0,0.0,0.0,0.0,0.0,0.1784953316,3.0,-0.013077355,-0.340113008,0.0768580835,0.4859342365,0.0600051997,-2423.48619,0.0398715999,11.505505505,0.0006376705,0.0043567345,0.0133900758,-0.014054857,0.1366640045,-0.00299132,2.0,-0.027826087,1.0057411273,-0.077616974,5.0,10.196259773,0.2792426345,0.0,0.0533333346,0.0306761549,0.0475186653,0.6305993616,0.9243798972,2.4650274e-07,6.8885153e-08,0.6659367218,0.4434717174,0.3455388657,0.044821044,-0.021984738,-0.216880362
75262,1.9721568001,0.0323049324,-3.025792815,0.0,0.9990728406,2.911884336,0.0059305843,-0.164112281,0.1145456072,-0.014157014,-0.381884036,0.2177225982,11.0,-0.01744538,-0.074435318,-0.148211651,-0.184892825,0.1336242604,-0.0604262,0.0174880413,0.4822177338,0.0,3.7949839326,0.4350224648,2.5502462399,6.1658292213,10.831263214,0.122855676,0.0,0.0,1.0,0.0,0.0,0.1636860143,6.0,0.0731801698,-0.214096054,1.4046221576,2.9407943476,0.0452856358,-530.8175104,0.0305242954,12.117103444,-0.013219645,-0.020676731,-0.030807988,-0.471508499,0.1589448313,0.001287698,0.0,-0.108495409,-0.382712965,-0.006185199,3.0,11.932629139,1.122846337,0.0,0.1770833284,0.0690949907,0.0892955353,1.127400383,6.1424244125,1.5817989e-07,1.5053287e-08,2.4526447185,6.0154661153,0.078633419,0.087202585,0.6665697787,-0.443798875
11618,0.1143025087,0.0281387373,368.20049076,0.0005230274,0.0270575384,0.2742565594,0.3230997651,0.3536375334,1.441888548,0.0,0.5351082962,0.0101001487,11.0,0.1283440151,0.3260657338,0.3834009406,-0.020756108,0.1678578936,-0.013907827,0.3167893178,0.5630796736,0.0,3.8327041684,-0.072415572,1.7215014887,1031.0673575,6.9165479128,1.5550175038,0.0,0.0,0.0,0.0,0.0,1.7273889193,3.0,-0.523855611,0.1847330234,-0.673054026,-1.728376004,0.0489953103,1090.2100057,0.2091536928,14.409713953,0.0086155233,0.0587863199,0.0733291529,0.0271994518,0.006753733,-0.022179685,3.0,0.000124,0.8162208142,0.1861042771,5.0,14.138374052,1.377281074,0.0,0.1034482792,0.0366632184,0.0556032896,0.72863785,6.292898388,1.7413163e-09,1.0462447e-08,1.4155025998,2.00364761,0.2347508525,0.0542700248,0.6773806198,-0.312784296
11958,0.0018631239,-0.020529168,172.67108967,0.0,1.6932950062,0.766783982,0.0726140375,0.1332911751,0.4104295075,-0.067591578,0.1863655272,0.09441329,10.0,0.0037278431,0.1111111111,0.2399041231,-0.01603839,0.1989562211,0.2836940921,-0.97279603,0.3023166876,0.0,2.1074994835,1.3127615464,1.7833826871,150.5902694,6.8921236658,0.0837879491,0.0,0.0,1.0,0.0,0.0,7.2133867448,4.0,-0.309009992,-0.374638972,-0.124762535,-1.099301918,0.116825923,-4628.983526,0.035532534,13.64001813,0.0497494201,0.0786830559,0.3171428571,0.0113205117,0.0440425891,-0.246994034,2.0,0.0063157895,-0.544752873,0.0248249138,3.0,14.357567589,1.9203371397,0.0,0.0252293572,0.0378056331,0.0325506227,0.6753877763,7.8951481951,2.2687036e-09,1.0123227e-08,0.7126519964,0.5078728679,-0.27447478,0.0553771979,-0.218678493,0.1305705509
11881,1.0756836644,0.1177632156,-4.283628205,0.0054363115,1.9133698471,2.5706693296,0.1138043006,0.0592852816,0.5504300424,-0.003617054,0.1511277237,0.1983194679,10.0,0.0273656717,0.0857142857,0.1324997667,0.3711735406,0.1310106536,0.3423087346,0.1075894155,0.6154860482,0.0,13.518021201,-0.061124392,6.7448763251,11.286732796,2.2954860673,0.083840139,0.0,0.0,1.0,0.0,0.0,1.4845158476,6.0,-0.614161445,-0.142587359,1.5104496339,16.916802918,0.2429087995,-153.148743,0.0610395049,8.9941724344,-0.007888737,-0.00121976,-0.002234054,-0.042331304,0.0335393121,0.0608554275,0.0,-0.050526316,0.8051151976,-0.133597622,5.0,8.3003112453,0.7970544184,0.0,0.1000000015,0.0560524447,0.0683425243,0.9706656882,3.1012129911,3.1451353e-06,2.5113771e-08,1.9501514884,3.8030908276,0.171787152,0.0782453895,0.4363636366,-0.366169908
75902,0.3777432143,0.0155888096,0.7265701008,0.0020049803,0.3356773895,0.4492177655,0.0185358417,0.1926290334,0.6062261938,0.0456100649,-0.073551436,-0.01759379,9.0,-0.001230699,0.02625,-0.157825547,0.0296565855,0.0737598553,-0.348738797,0.1927655881,0.7049942303,0.0,1.6661842213,0.6933604662,1.6554384336,1.4651427389,4.5215463735,0.120420619,1.0,0.0,1.0,0.0,0.0,1.2907784058,5.0,-9.418671768,-0.807623499,0.1517395072,54.761374951,0.0480466884,-627.6631796,0.0519717294,12.1563316,-0.000542071,0.0664444696,0.1125941888,-0.000345312,0.3583855642,0.1004361745,2.0,-0.006464646,1.1969893598,0.0056369454,3.0,12.56782443,2.1909967164,0.0,0.1238095239,0.0677603314,0.1025735586,0.7785467748,12.437127462,2.2143861e-08,5.6039371e-09,1.0684668689,1.14162145,-0.191486722,0.075853986,0.3227057,-0.007387573
11490,0.2486749273,0.0878565804,2.5289184806,0.0291515999,0.2538916478,1.2574964242,0.4286729297,0.168946989,1.3171555549,-0.019036583,0.2154661702,0.0822814715,11.0,0.0869599482,0.236440678,0.2381843069,-0.013318986,0.368753783,-0.127698378,0.1174639628,0.6697111895,0.0,1.8873003352,-0.014716816,1.3831520974,6.3765881327,17.002064275,0.4558591159,0.0,0.0,1.0,0.0,0.0,2.5599055377,5.0,0.0115753402,-1.530160653,-0.318035388,-1.042480219,0.069335881,-13.8520523,0.0474054556,11.548037991,-0.014465655,0.0228076019,0.0462331124,0.0255873831,0.2527255369,0.0044922175,0.0,-0.031736289,1.5523986378,0.0922308275,4.0,11.02138763,0.588934522,0.0,0.0294117648,0.0272433243,0.0410877618,1.0246228854,3.6220265234,2.3249113e-07,2.4819375e-08,1.6353773463,2.6744590647,-0.152818951,0.0759719278,0.4979950716,-0.072463481
10574,0.4449885692,-0.190638,0.3865926059,0.0067460367,0.489712294,0.7446625108,-0.207564576,0.2708660466,0.4162338447,1.5189835575,-0.113924051,-0.198983097,10.0,-0.012286907,0.1090909091,-0.355812043,0.2753584076,0.1010966415,-0.286281877,1.7025796662,0.7035455021,0.0,3.4416418253,0.9456570735,3.2779179087,1.3404695511,6.1375617792,-0.337488015,0.0,0.0,1.0,1.0,1.0,1.7620637329,3.0,8.1992538245,-0.046040366,0.3216203273,-2.173856848,-0.160573385,-2751.378218,0.0264272264,9.9573837065,-0.011152416,-0.008106002,-0.016618728,0.0674576807,0.4219219219,0.1034447986,1.0,0.0636608132,-0.155623831,0.0476190485,1.0,10.414766199,1.5341308382,0.0,0.1612903178,0.0630191813,0.0873752238,1.2856618933,7.9630556934,1.0533148e-06,1.2226876e-08,1.5122311043,2.2868429128,0.3968168807,0.0881519152,1.5454545828,-0.183562009
10726,0.1727604001,-0.009268997,9.6900619286,0.0,0.2261977549,0.1715864903,-0.049295775,0.2133134994,0.1529193009,0.2821385176,-0.016273133,-0.018978209,8.0,-0.015794072,0.3928571429,-0.189276635,-0.151537728,0.0368013575,-0.504761787,0.7472174128,0.5907665665,0.0,6.9499389499,0.3716196664,6.3089133089,2.0690061929,5.4855355747,-0.003431451,0.0,0.0,1.0,0.0,0.0,0.5085332674,2.0,8.2360978232,0.2377258679,0.0493921582,-1.442062358,0.0194315031,-2730.500968,0.0264272264,9.4937320036,-0.009844779,-0.016528926,-0.041067146,0.0179512846,0.1612603114,-0.534732144,1.0,-0.012444444,0.7404230688,-0.139006346,3.0,8.6065767526,0.4759689922,0.0,0.1785714328,0.0751182326,0.0611475326,1.0168393024,1.0664559728,6.4887321e-06,7.6504078e-08,1.3548224716,1.8355439295,-0.035789089,0.0900359993,-0.346942877,-0.183562009
82792,-0.220900957,-0.197255754,6.1468886241,0.0,3.8712355634,7.0746675472,0.0876233989,-0.125672677,1.593525344,8.21845e-05,-0.040030821,0.3728338465,10.0,0.004480363,-0.1,-0.019738941,0.0159232722,0.2062935738,0.294528695,0.1438270196,0.5575729244,0.0,0.4784,0.1738308813,0.2483809524,42.854295837,183.99806763,0.0508107708,0.0,0.0,1.0,0.0,0.0,-2.290203945,5.0,-0.812464442,-0.316863372,21.161420789,-0.827985652,-1.04653202,-492.3181815,0.082228137,10.730721635,0.0,0.0296306158,-0.054795645,-0.028042567,0.1578233623,0.0125531658,1.0,0.167844523,-0.977474155,0.0041666701,3.0,7.9467060236,0.0682175309,0.0,0.0666666701,0.0431741766,0.0472757529,0.9807585711,0.3533916376,2.8948323e-06,1.0000002855,0.6079546562,0.3696088641,1.24759416,0.1189880184,-0.034482752,-0.202054837
10180,0.3168736675,0.0280399789,13.62963332,0.0,0.2889119252,0.6622410859,0.1285146108,0.2984203642,0.6876614012,0.0637142512,0.3660846404,0.0010014278,10.0,0.0319558746,0.5928143713,0.2475460575,0.3415417516,0.1222267043,0.4826742532,0.2423164223,0.4770100736,0.0,2.2797259638,0.2687756639,1.123780771,16.868473495,7.7957266532,0.2068167605,0.0,1.0,1.0,0.0,0.0,1.2273480155,5.0,8.3674695078,0.4376830963,0.1935054256,-1.960621554,0.0394111402,-2707.481218,0.0264272264,11.209655869,0.0081253007,0.0225632518,0.0467715588,0.0546985865,0.0043887147,0.1289182864,0.0,0.0,2.6723845435,-0.021760746,3.0,10.949691342,0.658248973,0.0,0.0413223132,0.0262111319,0.0568272411,0.532414436,1.7340960308,9.8765564e-08,2.7645876e-08,2.1389194798,4.5749765409,0.2225032988,0.0831927708,0.2070731976,-0.183562009
11884,0.8237555517,0.073966336,-1.010836182,0.0,0.4016370406,1.5010226375,0.1658950755,-0.061961792,0.5060699889,-0.076963133,-0.081447284,0.1990214682,10.0,-0.019545781,-0.177966102,-0.01950022,0.0146522084,0.5834118756,-0.366539642,-0.059438594,0.6346136618,0.0,2.8646097551,0.0303393831,1.9619942617,4.8852686679,3.402983964,0.2247828469,0.0,0.0,0.0,0.0,0.0,0.7979799873,7.0,8.3369780286,-0.333097377,0.7003873098,-0.105621554,0.2374311806,-2710.456843,0.0264272264,10.926567779,-0.00396163,0.012361196,0.0207655354,-0.033347866,0.2083058226,0.0029833177,0.0,-0.009579004,-0.776825184,-0.027229947,4.0,10.630281044,1.0714927653,0.0,0.0948275849,0.0423356303,0.0474215186,1.7884450195,11.65231915,1.5886805e-06,3.0000000187,1.3140531809,1.7267357622,-0.01758814,0.0430740183,0.7870529819,-0.183562009
75182,0.2128635637,0.0822386527,352.5496966,0.0213297504,0.2710694566,1.3185453505,0.2117607487,0.0939078862,0.8407498074,-0.036910888,0.0973791544,0.1286828698,11.0,0.0451699542,-0.171428571,-0.120484,0.2315258106,0.3383799225,0.0338796866,0.0895190884,0.4170498537,0.0,1.1378622895,-0.050509649,0.4076897719,850.19951338,24.611931538,0.4785213815,0.0,0.0,0.0,0.0,0.0,1.8855147106,5.0,-0.010325273,-0.345145556,-2.882478975,-1.932083688,-1.110298067,-2411.530242,0.0791407986,13.781588338,-0.049032057,-0.036318109,-0.083525293,0.0835510156,0.0336445342,-0.025174123,0.0,8.06452e-05,0.71886121,0.1047848847,6.0,13.157978077,0.6626066257,0.0,0.1115702465,0.0303538807,0.0306148754,0.7323289357,3.6059320101,6.2880039e-09,2.4758104e-08,0.9103014869,0.828648797,0.0605011196,0.0423749417,0.1343682699,-0.205692672
75577,0.1816658821,0.0512877515,5.9108007411,0.0,0.1407567268,0.2136289523,0.3628808816,0.223982668,0.541319075,1.0360942423,0.0192760689,0.068242629,10.0,0.0266766047,0.1830065359,0.2690657261,0.0475723946,0.1778344935,0.0935530578,0.4495455712,0.58025734,0.0,3.3159268367,0.2476570209,2.7838143259,1.6715196428,11.422671083,0.4336548523,0.0,0.0,0.0,1.0,0.0,1.0953827871,7.0,-0.003153587,0.0232539462,2.418170444,0.4541073046,0.1043313524,1754.3028257,0.0430702538,15.774842904,0.000955706,0.0404714664,0.0505188683,0.000612152,0.4797206905,-0.006313327,2.0,0.0002135231,1.1216896749,0.0901175477,5.0,17.180785537,2.8010930631,0.0,0.1384758353,0.0522139553,0.0669158429,0.432850985,12.539802002,2.15422e-10,3.6726932e-09,1.3899189632,1.9318747243,0.2449239345,0.0739193054,0.7079579668,-0.196252365
10360,0.4857065245,0.0623655387,1.3022022665,0.0,0.3873017788,1.4270489389,0.1353692027,0.0351170661,0.2368245552,0.0020049779,-0.079444699,0.1181814523,10.0,0.0039025738,0.0576923077,-0.017499588,-0.054815711,0.080419204,-0.050638239,0.1491534371,0.6303927479,0.0,2.6569759482,0.2302053005,2.3919720688,7.5104339955,6.0345664694,0.21453329,0.0,0.0,1.0,0.0,0.0,0.4432921096,5.0,-0.026007592,-0.116024677,-2.609636015,-1.768975744,-1.120799484,-2776.316378,0.0791407986,12.919975124,0.002538608,0.0215795126,0.0418237186,0.1181444635,0.1574431946,0.0088859217,8.0,0.0008080808,-0.104813022,0.0052284263,4.0,13.733684803,2.8367788341,0.0,0.0726495758,0.0200360806,0.0194228069,0.9812773734,10.36490747,5.2520629e-09,8.2713066e-09,0.7339371555,0.5386637483,0.2779257787,0.0497987009,0.2124867562,-0.205692672
