firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
17137,1.4576795713,0.042789103,-95.06921225,0.0594007456,0.3887073584,2.0533627912,0.0111050088,-0.034913388,0.2630962532,-0.005628038,-0.085072687,28.0,0.0378366423,-0.068965517,0.0582675774,0.1080877379,0.2029733368,0.1193258377,0.0175335797,0.0429955906,-0.02059521,0.3795726176,0.0,3.0156396439,0.0172225163,1.7431173852,-0.126313568,235.94967177,6.2795938968,0.2737812871,0.0,0.0,1.0,0.0,0.0,0.3320652359,8.0,0.0284076604,0.1172158386,-0.057459596,0.7119516558,-0.222086595,-470.8368881,0.1466649127,12.162120758,-0.003787386,0.0041240463,0.0053114051,-0.025307547,0.0174785853,-0.004101117,1.0,0.0021819769,0.0979858704,-0.036887026,4.0,11.324633257,0.5288155974,0.0,0.0365890302,0.0238830563,0.0416757211,0.6659920418,1.9629515699,4.5560259e-08,3.1818928e-08,0.9764988706,0.9535500443,0.2383399288,0.0437775619,0.3510312936,0.2323031013
85914,0.2916806393,0.066456175,1.3189924869,0.0,0.5270551625,2.2379277182,0.1708123152,0.0390508475,0.752,0.5133394751,0.0162752369,18.0,-0.028195239,0.0425531915,0.0688370669,-0.194320828,0.1014520236,0.1503394762,-0.077042115,0.0212881356,0.0829036097,0.5688910348,0.0,1.2831531769,0.0379877141,0.7437384656,0.178981928,10.943573668,67.134615385,0.1904567283,0.0,0.0,1.0,1.0,0.0,2.1904006347,7.0,-0.039300988,-0.433007355,0.0161369098,-1.068029789,-2.19311762,8059.2082691,0.1785953769,16.643195414,-0.001102688,0.0090043064,0.0252747253,0.0373491967,0.2049776286,0.0116108127,0.0,0.0005167959,0.1712702445,-0.008826407,4.0,17.448907481,2.8112571393,0.0,0.0399838351,0.0255330768,0.0316188392,0.5771473659,12.144450317,6.520647e-11,4.8078466e-09,1.4237724162,2.0271278931,-0.130958626,0.0658350899,-0.623442739,0.4668878404
18092,0.1815670127,0.040474355,20.576505265,0.0037292181,0.0387020729,0.1962724085,0.3103922472,0.0988655623,0.6759863655,-0.023371806,0.1354804773,21.0,0.013101257,0.049382716,0.1664549602,0.0214534814,-0.016576525,0.1801527742,0.1145000525,0.0659995282,0.0932060836,0.5336770536,0.0,4.1692792908,0.0399703636,2.8332033272,0.0904371104,5.2865731006,3.3253208003,1.2892564548,0.0,0.0,0.0,0.0,0.0,0.8706207251,6.0,-0.603382091,0.0772711233,-0.135947293,-0.059766983,7.7510549891,6093.5986933,0.0482543624,16.041840837,0.0070899894,0.049219111,0.0634521764,0.0072458301,0.157272979,0.000924413,4.0,0.0024205472,-0.015152507,-0.018184939,6.0,16.070721173,1.3606911109,0.0,0.0334168971,0.0175556938,0.0278126927,0.4246767942,3.2149199039,2.099755e-10,1.2837598e-08,0.3597279982,0.1294042327,0.7490538839,0.0393455825,0.2670098004,0.9832546416
18244,0.8868089234,0.0703200776,-0.427982768,0.0,0.3348205626,1.4192046557,0.128376516,0.0979862261,0.1041321594,-0.016221374,0.2000695289,20.0,-0.044294856,-0.03030303,-0.019894166,0.1911838907,-0.12260404,0.1884337349,0.0201412547,-0.041626711,0.0638198848,0.692510004,0.0,3.3785347044,-0.09320178,2.8867287918,-0.011887563,2.7405881251,5.2548033758,0.2909062179,0.0,0.0,0.0,0.0,1.0,0.1374134621,3.0,-0.609212441,-0.172297361,-0.215633039,0.6454749273,7.2133330303,-969.3036967,0.0482543624,10.096057631,-0.005537234,0.0108773323,0.0149841409,-0.046860003,0.4070060797,0.0006643411,0.0,-0.005851085,2.3775889538,-0.010388378,5.0,8.6951720317,0.3891843972,0.0,0.0954954475,0.0325584646,0.0309758414,1.3341871653,1.1674461553,1.082446e-06,1.9090909926,0.8473357558,0.717977883,-0.24046232,0.0684888273,0.1562211355,0.9832546416
84839,0.1047022812,0.0016455946,23.9627504,0.0,0.0203947558,0.1248687771,-0.018037994,0.0980848982,0.8237267602,0.0081662955,0.2646477946,18.0,0.0290048193,0.0901639344,0.2002755383,0.0267474285,0.0395028473,0.7246376812,0.2911725955,0.0356926518,0.0706182489,0.7036674871,0.0,6.4530773918,0.0355596842,5.3945764778,0.0196671257,3.4195377235,2.2183138438,0.1773255814,0.0,0.0,1.0,0.0,0.0,0.959018618,6.0,-0.561652128,0.1321323736,-0.095166075,-0.136631715,7.9312797984,-801.5419367,0.0482543624,12.534341506,0.0017415215,0.0218381113,0.0260510964,0.0109707779,0.3014106978,0.0185650584,1.0,0.0,4.6776826045,0.016895473,4.0,12.888938403,1.4150364733,0.0,0.0662021115,0.0292260916,0.0594273179,0.4741998298,3.2036627116,1.2222579e-08,1.3491115e-08,1.0140283994,1.0282535948,0.1946199058,0.0890982052,0.6483903488,0.9832546416
67176,1.0375163416,0.0855230368,-10.05101642,0.0011757327,0.6960982986,3.5513698768,0.041446791,0.0337064715,0.7932258903,0.0015513287,-0.040972768,19.0,0.0142681943,-0.115384615,0.0466214187,0.0064321481,0.0028055221,0.1329012275,0.0742628236,0.0970245511,0.0906895244,0.5246876161,0.0,1.4228163889,-0.025063312,0.208901814,-0.422456314,51.876278945,159.35245466,0.2618856702,0.0,0.0,1.0,0.0,0.0,1.3946336184,5.0,0.0015823226,-0.093155563,-0.192524036,0.1069590581,-0.273419006,-115.3386936,0.0714260963,13.756367793,-0.002329268,0.0035188136,0.0059160969,0.0013798073,0.0394888534,0.017842339,0.0,-0.005563994,0.5159981374,0.030396889,3.0,12.271344353,0.2415737479,0.0,0.0404938124,0.0192457518,0.0250671799,0.3908895935,0.3784772226,1.6234221e-08,8.1411457e-08,0.8398338653,0.7053209214,0.17027388,0.0414669954,0.1865892357,0.5853833434
20670,0.9939471007,0.0874872838,-0.819097758,0.0,0.5251610715,1.6962360122,0.1285170878,0.5805285069,0.4269333898,0.0818048423,0.6209964413,20.0,0.0463478826,0.231884058,-0.006662364,-0.959819683,-0.103492794,0.3935850676,-0.327614113,0.1206251764,0.5599521022,0.5082165586,0.0,2.8846509101,-0.023712891,2.1858190709,-0.06701742,4.5404375057,6.2321061484,0.3525817659,0.0,0.0,0.0,0.0,0.0,0.6440127728,3.0,0.1604965415,-0.512220969,0.2374294336,0.8490309771,0.1352448536,-1221.855604,0.0348870825,12.250069318,-0.01593559,-0.012299519,-0.018798083,-0.068268263,0.2721048708,-0.058416958,0.0,-0.007712082,0.5998601006,0.0433801953,3.0,12.77996982,6.3545846237,0.0,0.3084111214,0.0958260579,0.0639344099,1.1811969829,53.169528812,1.5929691e-08,1.9383365e-09,1.5025925214,2.2577842854,-0.234262599,0.10031702,2.3153848401,1.2832267318
64899,0.525615627,0.0909466092,16.708503259,0.0,0.9042259683,1.2219553236,0.1176291115,0.041358448,0.2661973001,1.0506326254,-0.043669975,28.0,0.0135103496,0.5118110236,-0.03151601,-0.071037058,-0.126944987,0.0935268039,0.0435090917,0.0382281793,0.2294022617,0.3347513254,1.0,2.272868792,0.0987504009,0.8718079725,0.1438225448,197.79956553,6.8445157168,0.12558806,0.0,0.0,1.0,0.0,0.0,0.7446355479,6.0,-0.011028883,-0.11870106,0.4904730484,-0.060460557,-0.988781929,-1688.094408,0.041260257,12.894599997,-0.000694347,0.0122606239,0.0333527946,0.0468594693,0.0085852543,0.4792737549,0.0,0.0001813565,0.0526315789,-0.032915375,3.0,7.3623279612,0.0071562776,0.0,0.0244772602,0.0149035265,0.009250895,1.1141799634,0.0655109411,1.7173115e-06,6.681820512,0.3357330558,0.1127166848,-4.37947895,0.041240114,-0.269691651,0.2994641017
22905,0.1871042927,0.0473117726,16.413761618,0.0,0.7029653267,0.5585192306,0.151784689,0.1865032886,0.5436158746,0.0686503956,0.1366659246,28.0,0.0137629801,0.0882352941,0.1251437216,-0.105584946,-0.02609902,0.1248780854,-0.609430819,0.0261585128,0.4205024896,0.1653964783,0.0,1.7648908936,-0.449329929,1.3072778252,-0.500683079,14.011303693,8.6906867137,0.0842208557,0.0,0.0,1.0,0.0,1.0,2.6913793759,4.0,-7.045476128,0.0909873963,0.0385154252,1.8900504487,0.2323554818,-2497.307785,0.0256727473,12.745432934,0.0023200945,0.0204085509,0.0956979807,0.018519066,0.0386083196,0.0015734144,2.0,0.0028409091,3.0814083392,0.1138942726,5.0,13.353962151,2.8957952786,0.0,0.1437618434,0.0382680982,0.0407543997,0.7159074494,19.075822199,5.2393253e-09,5.8458446e-09,0.3620683865,0.1310935165,4.2493887666,0.0684011742,0.0392729133,0.9586180059
47175,2.5232459315,0.0447898176,-3.232687782,0.0158264899,1.5706252934,10.793032465,0.0177162254,-0.080828472,0.6218455109,0.0054208588,-0.073312683,29.0,0.044247618,-0.053912042,0.0444370964,-0.356930764,-0.004852379,0.2424117871,0.322010273,0.0516048473,-0.085445516,0.673234131,0.0,2.4240177678,0.1177530704,1.3227208846,0.0188873851,11.321674749,12.918150641,0.1313584966,0.0,0.0,1.0,0.0,0.0,1.0031527001,4.0,-0.055656457,-0.012981982,-0.080328324,1.1635355029,-2.475868962,-372.3422509,0.1785953769,14.567803721,-0.004359935,-0.00739356,-0.011995772,-0.132126985,0.169909275,-0.007354031,0.0,-0.018080668,1.6071099435,0.1298704892,2.0,16.434419836,4.3972349005,0.0,0.0358238891,0.0248668109,0.0415885379,0.6263169915,16.00813424,3.819578e-10,3.629013e-09,1.6043043247,2.5737923664,-0.012633317,0.073581125,-0.037099094,0.4668878404
23660,0.2606765583,0.0394661673,74.011498639,0.007284013,0.1483013839,0.4253879117,0.1665870058,0.0252902271,0.4900410204,0.0039428,-0.145015632,20.0,0.0232739731,0.0259259259,0.1829693904,0.2009298048,-0.016763559,0.1483345167,0.1407783874,0.0420266637,0.1563277212,0.3734611107,0.0,2.8787130256,0.0547712488,1.1265389271,-0.069482471,46.594373818,9.6588674334,0.3588159771,0.0,0.0,1.0,0.0,0.0,0.8452448764,7.0,-0.044669967,-0.013201144,0.0612733824,-0.994087559,-2.140154006,5127.3906232,0.1356021867,15.96374386,0.0004112361,0.0253029144,0.0415412782,0.0114527302,0.0223229599,0.0100421967,1.0,0.0,0.7439477247,0.0682010753,6.0,15.944958519,1.3034126075,0.0,0.0850649402,0.0235707007,0.0283197939,0.4669352658,3.6420576642,2.724583e-10,1.299278e-08,0.7829827925,0.6130620534,0.2835590751,0.038450897,0.6334009918,0.8744343611
23975,0.3847859161,0.0568419186,21.55845639,0.0146065959,0.280693032,0.8728133255,0.1467125204,0.0292150459,0.4278980885,0.011897994,-0.100811966,28.0,-0.004541503,0.0107810781,0.0842455043,0.0279078435,-0.017075608,0.1486921711,-0.065546262,0.0198787449,0.1502218689,0.4164176892,0.0,1.4906085909,-0.42089231,0.9061432957,-0.38582248,52.052302321,5.8902800415,0.273065813,0.0,0.0,0.0,0.0,1.0,0.805717911,6.0,-1.751686682,0.0666496419,0.0062609097,48.254208131,-0.627153171,-562.8214898,0.0358486298,13.925058947,0.002811312,0.0242720885,0.0402789612,0.0101626195,0.0189165226,-0.004322011,1.0,0.0006868132,0.446766755,0.0301247742,6.0,13.49602116,0.6748481615,0.0,0.0204918385,0.0119445505,0.0145803985,0.4342872621,0.9148371252,3.5174923e-09,3.3531815e-08,0.7049607032,0.4969695931,0.1455303047,0.0304585059,-0.052056547,1.0159438476
82542,0.8567045548,0.1148741866,-23.32158055,0.0371159707,0.515325138,1.784964171,0.1239240411,0.1392635021,0.4682938297,0.0104868914,0.1741144734,27.0,0.0111695007,0.0897832817,-0.016772767,0.082098676,-0.037727967,0.1180941052,-0.46088209,0.1670691829,0.1192790127,0.4035184504,0.0,1.8305659099,0.0293064142,1.0242290749,-0.02483057,210.78419453,6.2934930574,0.3371726054,0.0,0.0,1.0,0.0,1.0,0.7194404277,4.0,-7.106762352,-0.164017419,0.0400634129,2.5596507108,5.1952879445,-2857.934325,0.0256727473,10.889467749,0.0022069324,0.0215869818,0.0361011879,0.024256492,0.0050088443,-0.07589544,1.0,0.0020511881,1.2494887526,0.0599716466,5.0,8.1902878824,0.0989205286,0.0,0.0214889254,0.0100317516,0.012480088,1.0183474243,0.4853127994,8.8759956e-07,2.8636365878,0.6669544646,0.4448282578,-0.228004819,0.031178741,0.0286913321,0.9586180059
30680,0.9291005258,0.075107417,-3.493222827,0.0139391211,1.3506732219,4.5250583178,0.0688852732,0.1339196165,0.3309909661,1.1804419298,0.1223466759,28.0,0.0270951878,-0.03375844,0.0001339496,-0.171251509,0.0142229154,0.1628406341,-0.041791119,0.0518473451,0.1511758479,0.5887527112,0.0,1.9131825594,0.0425520241,1.2675317418,0.093871222,19.627024767,6.9582427291,0.1481811513,0.0,0.0,0.0,0.0,0.0,0.7805397809,7.0,0.7833152005,-0.095794796,0.0237165706,261.1991645,0.0275228904,-228.2953302,0.0440139663,13.665801454,-0.005480044,0.0025290311,0.006050583,0.256430202,0.0463653721,-0.000306353,2.0,-0.026914595,0.3021592887,0.0088602458,5.0,13.04227676,0.9977774658,0.0,0.1070110574,0.0271079382,0.026033967,0.665259039,4.2627204031,2.9104784e-09,1.5355719e-08,0.6995450108,0.4893632221,0.2107035467,0.0383710375,0.6254031805,0.5140963305
56274,0.3547707331,0.0644877194,5.3310317372,0.0396245218,0.7887060717,1.5228958021,0.1020479682,-0.027413172,0.2722990152,-0.000512066,-0.067038954,28.0,-0.067385074,-0.292134831,-0.281958479,0.017697089,0.1766428717,0.1406837364,-0.120974966,-0.17768227,0.0727682095,0.3069621004,0.0,1.5932060788,0.068113446,0.7321869906,0.4832873216,31.560929049,20.32704918,0.116198556,0.0,0.0,1.0,0.0,0.0,0.901931201,6.0,-0.022603519,-0.410010939,-0.313472807,-0.231305451,-1.259012678,9103.748712,0.041260257,16.466600689,-0.006479008,0.0139120793,0.0465066161,-0.172676021,0.0417081359,-0.07516077,1.0,0.0008240626,-0.041594416,-0.035297468,2.0,15.739258939,0.7846496742,0.0,0.0262951367,0.0090768481,0.0144295977,0.3101257622,1.0597667695,1.482472e-10,2.8728998e-08,0.2061161277,0.0424838581,-1.0494095,0.0342832306,0.1784567835,0.2994641017
27642,1.0285151362,0.1150190367,-2.467023346,0.0,0.6467158338,2.0849862882,0.1381079027,0.1159985811,0.7931890741,0.0139708165,0.0834076717,19.0,-0.00838223,0.0508474576,0.315471191,-0.412403085,0.1862077882,0.9043824701,0.0586594797,-0.060305073,0.1375147232,0.4381068023,0.0,1.6356525319,0.2576275011,1.5599011939,0.3052114439,7.6177042802,3.7486835807,0.2821665596,0.0,0.0,0.0,0.0,0.0,1.3168433451,8.0,-1.017858379,0.1681313228,-0.084951999,15.771707774,-0.384360434,-916.0802377,0.037523938,8.68403216,-0.006780222,0.0100254377,0.0168468695,-0.021965419,0.1629821619,0.0226010916,1.0,-0.009913596,12.532499422,-0.01631302,5.0,7.3011477933,0.2310937029,0.0,0.0555555709,0.0324383981,0.0412570069,1.0190068624,0.9600448332,1.31762e-05,7.6363637638,1.1204805176,1.2554765903,-0.963814211,0.1675111379,-0.0122689,1.1174593876
87207,0.2602786426,-0.910009775,-0.035199797,0.0,0.7581972125,1.2704980251,-1.969917712,-0.49293907,0.3754226613,0.0320446393,-0.143963314,18.0,0.0539791474,-0.261363636,-0.38931029,-0.226943589,0.0261902806,2.2625668449,0.8274578363,-0.013591461,-0.768204459,0.7820988494,0.0,1.1663300255,-0.365277503,0.9514358479,-0.455023053,2.4205251808,7.8361396304,-0.764388999,0.0,0.0,0.0,0.0,1.0,0.6715488615,3.0,-1.953161542,0.0495348325,-0.265883805,48.129700858,0.0707991504,-1367.63807,0.0358486298,9.2392076364,0.0,-0.097965335,-0.500384911,-0.073717459,0.3362344387,0.0343652606,5.0,0.1217586224,-0.549109035,-0.040454721,3.0,8.4158424081,0.4652167323,0.0,0.1594203115,0.0572053165,0.0950861798,1.0615580805,3.2291337311,1.7473359e-06,2.060396e-08,1.2446425251,1.5491350153,0.5645707693,0.1509754411,-1.488985535,0.7538875415
55589,0.7242110981,-0.062874506,-108.4735702,0.0,7.4652272071,17.024528526,0.0123630608,0.1926313395,0.9818749938,0.0,0.2279255735,28.0,0.0470995702,0.3089244851,0.0902003583,0.0754492038,0.003305649,0.1223280456,-0.087379121,0.2379685754,-0.079962046,0.5118967599,0.0,1.0462654004,-0.077527871,0.2420003422,-0.128983061,434.54592721,31.694223233,0.0708126968,0.0,0.0,1.0,0.0,0.0,7.5576763485,3.0,0.2670266609,0.0121753663,0.2257942447,0.0177893649,0.3617355695,-2752.667997,0.0825519833,9.5974887483,0.0,-0.007420518,-0.09845955,0.48291637,0.0053474226,-0.035017217,1.0,-0.098336532,0.4066985646,0.0892379582,1.0,5.1086387992,0.0163636672,0.0,0.0531915016,0.0416771067,0.0552981912,1.3698089434,0.0973284747,2.00081e-05,6.6818197888,0.1228744776,0.0150981372,0.7791684172,0.116701268,0.0130951122,0.2022887919
