firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
12918,0.5852400721,0.077938435,0.9714909746,0.0255471137,0.1513715047,1.2111036265,0.2195538923,0.0857887056,0.4090757948,0.0053547523,0.030544772,0.127522519,22.0,-0.009255159,0.0434782609,0.0950041924,0.1702515088,0.0630900993,0.2018050542,-0.06481846,0.0549664715,0.1010551135,0.6876635163,0.0,3.7644907661,0.0466020844,2.9132839642,0.0971098943,4.4670765248,10.997894617,0.7575108198,0.0,0.0,0.0,0.0,0.0,0.5221220159,8.0,0.5410843938,-0.187756947,-0.0369664,-2.743746455,0.0768778596,-483.5407402,0.0980509076,12.072038984,0.0069273826,0.0309211789,0.039008068,0.0293569359,0.368060636,0.0367327326,1.0,0.0053450302,-0.52443196,0.0249543842,7.0,10.420434403,0.1636982713,0.0,0.0526315793,0.0150942368,0.0095656797,1.6242740601,1.8752738085,3.0958872e-07,5.7272728333,0.239510167,0.0573651201,0.5393292544,0.042774051,-0.124866462,0.1977163939
59643,0.6313622481,0.074546871,-41.99314355,0.0331644226,3.1470461299,0.9265245058,0.0323588077,0.0396245227,0.1225127021,-0.001590055,0.0387841615,0.183515688,18.0,0.0,0.0,0.0374210681,-0.068942379,2.438178975,0.0903339556,0.4736189828,0.001960701,0.0438336928,0.306804397,0.0,10.860225122,0.0307042066,10.860225122,0.0307042066,14.003584528,0.6306836314,0.0264718108,0.0,0.0,0.0,0.0,0.0,0.7192801681,6.0,-0.026428521,-0.139392576,-0.123548188,1.0728217918,0.0908196877,-1356.950755,0.0271249284,13.171241157,0.0001373401,0.0049450307,0.030658279,0.0005267258,0.0175109133,-0.001105568,1.0,0.0001904762,-0.675623336,0.0199714592,4.0,12.091032096,0.2636330805,0.0,0.029565217,0.0098251338,0.0216802154,0.7736268158,0.8588976371,2.5075518e-08,7.5506976e-08,0.1451386376,0.0210652241,-0.34917742,0.029216448,0.0939846725,0.3253220627
15667,0.1855596464,0.0501986415,14.736082418,0.0264813004,0.3632006656,0.375498407,0.1439823305,-0.027036562,0.4819850261,1.0401115716,-0.121562491,0.0639210742,22.0,0.0041480236,-0.076724564,0.0532470291,0.0806917102,0.0282170834,0.1630194516,-0.049482216,0.01387151,0.2560206159,0.3285045384,0.0,1.7222331985,-0.017432137,1.171387173,-0.061056,9.12387209,5.5428447103,0.174433945,0.0,0.0,0.0,0.0,1.0,1.7545278088,7.0,-2.712659017,-0.271103794,-0.096182031,-2.373028623,0.0927932883,18804.88434,0.0277608887,17.097190623,0.013198662,0.0242050696,0.0783822709,0.0040725495,0.0742887428,-0.054536717,2.0,8.52878e-05,-0.191696465,-0.001414885,5.0,16.689716602,0.4204635248,0.0,0.0350609757,0.0190535888,0.0250560786,0.3530205652,0.7157946235,1.450494e-10,4.2929481e-08,0.5799554851,0.3363483647,-0.956282723,0.027354876,0.1850293162,0.1047288413
65859,0.2305668826,0.0640080301,97.03149569,0.0356633307,0.4805101416,0.4474263285,0.1353874883,0.0804097965,0.2607257116,-0.007056202,0.0731439366,0.112269005,13.0,0.001143493,0.0119825541,0.1109042434,0.0043187985,-0.022847948,0.1640630784,0.0565992024,0.0658262922,0.0958728348,0.4088519003,0.0,0.556059719,-0.071961391,0.5222482436,-0.073397335,102.87586207,4.8589576547,0.2811158036,0.0,0.0,1.0,0.0,0.0,0.7423194811,5.0,-0.549389699,-0.372717498,0.4622583532,-0.916989107,0.0520341884,18804.88434,0.0384055348,17.097190623,0.0038600716,0.0243236323,0.0767987065,0.0105640245,0.0061163369,0.0778139219,1.0,-3.7938e-05,0.8472057411,0.0320444636,7.0,16.096746847,0.2713305449,0.0,0.0409134142,0.0145954343,0.0200565982,0.3266171536,0.378749106,2.966925e-10,8.2992886e-08,0.4621010755,0.213537404,-2.782607073,0.0305845189,0.050992108,0.0624174365
66800,0.4337963496,0.057013552,-7.487359733,0.0034263148,2.4792255964,0.5530810457,0.0401190253,0.1065676745,0.0472529313,-0.010002446,0.1060271947,0.1884194111,22.0,-0.008196579,0.0608695652,0.0897016939,0.0900613127,0.0406535197,0.0505655427,-0.018091794,0.0065511152,0.1118227408,0.3587734533,0.0,9.2840650443,-0.072307148,8.8806798424,-0.050168713,2.6776323925,0.6120860251,0.0308703511,0.0,0.0,1.0,0.0,0.0,0.2444643577,5.0,-0.014444272,-0.078523011,-0.321114087,0.0876177236,0.0957234107,18804.88434,0.0271249284,17.097190623,0.000379964,0.005324838,0.0365710204,0.011132045,0.0707167226,0.028775568,3.0,0.001317321,-0.162273867,-0.011589067,5.0,16.859412821,0.2244523699,0.0,0.0237121824,0.0136691307,0.0208575372,0.2853437226,0.39928962,1.192701e-10,6.4445437e-08,0.7391955404,0.546410047,0.1691537503,0.0255963059,0.0315729663,0.3253220627
10488,0.4961111111,0.1060185185,1.2042310822,0.0,0.4316666667,2.085,0.1642589011,-0.008509796,0.726993865,-0.023199023,-0.17369727,0.0437962963,22.0,0.0560469045,-0.02189781,-0.048990624,0.0713337284,-0.01793851,0.4634873323,1.0030912927,0.0603601821,0.2002688172,0.6166162675,0.0,2.4702533447,0.4478757642,1.5194990037,0.3333712604,18.322213181,6.6958073149,0.3429736025,0.0,0.0,0.0,0.0,0.0,1.5990143369,3.0,-0.035253555,-0.071331108,-0.051419136,-0.907182735,-0.03245229,-414.684456,0.1083351095,9.3044225253,0.0101919652,0.0246623605,0.0487804878,-0.003425926,0.1226546906,0.0025513657,0.0,-0.020648148,2.9716312057,-0.039999999,1.0,8.6871469142,0.4856035437,0.0,0.2463768125,0.0878044348,0.0607222085,1.3196867654,2.2107910826,3.641739e-06,2.0000000441,0.4427006257,0.195983844,0.95439375,0.0653917755,0.5006456646,0.4098883593
13304,0.2024914121,0.0154535543,9.4348009554,0.0,0.2204374752,0.8097662475,0.0713890426,0.2568888889,0.8974814815,0.5336979733,0.3648148148,0.0401792413,18.0,0.0,0.2592592593,0.2843137255,0.0824699603,-0.289568241,0.3458333333,-0.380173108,0.0536296296,0.1572649573,0.6260855728,0.0,1.6287726358,-0.121969456,1.6287726358,-0.121969456,12.933121019,3.2789664917,0.1675802662,0.0,0.0,0.0,0.0,0.0,1.7076923077,5.0,-1.121939056,-0.403877899,0.2609855037,-0.785226414,0.1390648987,319.39617997,0.0614221491,13.876774916,-0.043724444,-0.024981449,-0.048441247,0.0478771054,0.1480433758,0.0173235685,0.0,-0.000816327,0.7357231559,-0.202238447,6.0,13.967418439,1.0752051672,0.0,0.0536585376,0.0266900866,0.0427746213,0.4051688255,2.2350509243,4.3913126e-09,1.6724718e-08,1.0505410634,1.1036365258,-0.161396701,0.0579685167,0.1911396511,0.0334513585
85404,0.9809620367,-0.004055424,-1.965517241,0.0,0.2612369044,0.238481469,-0.010723123,-0.045033342,0.1365722699,0.0,-0.172672137,0.0339078518,12.0,-0.004164083,0.3571428571,-0.051948052,-4.130564385,-0.032256362,0.1101846337,-0.17646485,-0.010219105,-0.004117109,0.5486037907,0.0,38.988716502,-0.274746242,2.5476190476,-0.131816973,18.25,21.602040816,0.0581803983,0.0,0.0,0.0,0.0,0.0,0.1546203111,4.0,0.0572387331,0.2150992802,0.5145743843,31.263591106,-0.021232822,-459.5009365,0.0409149401,9.1859452151,0.0,0.043438832,0.0550068902,0.0113166253,0.0167714885,0.0525958773,1.0,0.0467611498,3.2735042735,0.0018115938,3.0,1.7917594692,0.006762988,0.0,0.0909090936,0.0269092827,0.1515151515,0.0,0.018090682,7.57576e-05,16.227273003,-0.479209986,0.3268740526,1.1558852495,0.0701347323,-0.71428574,0.1355215037
13470,0.3319312925,0.0551219476,34.385797342,0.0,0.0749754455,0.4352174663,0.2597562857,0.179826087,0.876,0.0537888424,-0.069247952,0.0791740705,14.0,0.0086165629,-0.023809524,0.1746802655,0.1011151887,-0.016482979,0.2077046549,0.089397527,0.1544347826,0.2557295212,0.5244077241,0.0,5.6433962264,0.3515119917,3.4339622642,0.3443181818,24.106312292,5.4638554217,1.2078673351,0.0,0.0,1.0,0.0,0.0,1.1322895394,6.0,-1.08831895,-0.686946682,0.3904253841,-0.840218907,0.1780597279,-666.937195,0.0614221491,9.6692830539,-0.007826087,0.019153075,0.0244088482,0.0093569356,0.0443691038,0.0359853484,0.0,0.0005398232,2.3496859985,0.1377899889,6.0,9.2932788828,1.0190217391,0.0,0.0833333358,0.0540782389,0.0658545159,1.6513848422,12.87158818,3.8936126e-06,1.258237e-08,0.6169315754,0.3806045687,0.8893193044,0.0839428872,-0.195075743,0.0334513585
29049,0.8281159124,0.1017187944,-238.6046512,0.0559564246,1.0679636854,2.7096799038,0.0935819275,0.1479685398,0.2164976095,0.0002563445,0.2282086738,0.1471784099,22.0,0.0063886487,-0.010768659,0.1315926721,-0.511707174,-0.111297979,0.0995447322,0.0595449055,0.0765842431,0.0587645589,0.5223125689,0.0,1.2193402044,-0.036599895,0.7899824383,0.1105078571,2275.3382353,7.3861584319,0.2224105424,0.0,0.0,1.0,0.0,0.0,0.4205636909,4.0,-0.249818613,-0.242221804,0.3852490792,0.1298338283,0.0167461765,-3647.00316,0.0747848086,14.464556153,0.0095014789,0.0140669633,0.0310659625,0.1419260217,0.0005550066,0.0361805579,0.0,0.0358943069,0.725975976,-0.039430602,4.0,10.994445622,0.0209010736,0.0,0.0193050187,0.0071248716,0.0055780523,1.1076602713,0.0536067734,7.900469e-08,0.9545466803,0.3834548575,0.1470376278,8.899953726,0.0307971864,0.2892424968,0.2711405616
13603,0.7744362331,0.0731044702,0.3191067425,0.0,0.155252009,0.4425024223,0.0107665113,0.0306655434,0.0815501264,0.1050764192,-0.335177351,0.0254193818,14.0,-0.01306837,-0.243697479,-0.431625183,-1.208433616,0.206645199,0.1819202695,-0.029302622,-0.05800337,0.1584631124,0.4344085336,0.0,3.5015060241,0.4964251853,3.2909638554,0.5250541087,2.0082772892,2.3825695581,0.4394057858,0.0,0.0,0.0,0.0,0.0,0.1069682846,5.0,0.029099641,-0.383090055,0.0195257969,-0.673817682,-0.067276619,-1693.249755,0.0271249284,10.176962936,0.0049705139,0.0408395039,0.0457995823,-0.12504512,0.2370034331,0.0340089909,2.0,-0.009230769,0.1353623245,0.0191798937,2.0,9.7533185188,0.6995635306,0.0,0.0425531901,0.0197508578,0.0336801751,1.1735410697,1.8285286281,2.6000351e-07,3.8248358e-08,1.5609475676,2.4365573087,-0.460605045,0.0796743266,-0.071741865,0.3253220627
46527,0.2780032913,0.0447408118,35.671227197,0.0128428415,0.2843390016,0.8007611081,0.1336055276,0.4191137028,0.7387655517,0.0230078563,0.7688107831,0.053174712,22.0,0.0978805891,0.284592738,0.4172178197,0.0058239185,0.0264151011,0.130963758,-0.346831566,0.4332508522,0.1804233266,0.4793084792,0.0,2.4405144695,0.0152663705,1.4025842563,-0.122667738,48.417495854,6.5198191157,0.3108208035,0.0,0.0,1.0,0.0,0.0,1.2053163304,5.0,-0.08673965,0.1306145711,0.0852408402,-0.526503611,0.0620419334,-874.9406662,0.0460850088,11.924783428,0.0061082175,0.0227286942,0.0473732238,0.0666346681,0.0294103302,-0.077083129,8.0,0.0030855732,0.1703733122,0.0197809809,6.0,11.456064066,0.9247166757,0.0,0.0530973449,0.0263615555,0.029689854,0.7318730015,3.447188301,2.4877596e-08,1.5526207e-08,0.9053914703,0.8197337145,-0.545624612,0.0399866786,-0.505140854,0.2337779355
65111,0.866479013,0.1196813162,-2.132546873,0.0175212317,2.3733945405,4.7970161522,0.044513455,0.0007425019,0.3218679326,-0.043048035,-0.022895646,0.2146454268,14.0,-0.005926106,-0.230769231,-0.058717517,-0.046374856,1.0345521629,0.1008939486,0.1142122842,-0.141326061,0.0717629004,0.5708302113,0.0,1.5784727414,0.3737550034,1.5036563259,0.4229631192,9.8369105082,11.481588716,0.1311683875,0.0,0.0,1.0,0.0,0.0,1.1516166848,6.0,0.5449159351,-0.250841683,-0.005102733,-2.710523399,0.0888319006,-130.3122807,0.1046693229,13.567926938,0.0062332904,0.0085974934,0.033011593,-0.091452282,0.1505166,0.0406552071,0.0,-0.003386243,-0.10017105,8.06809e-05,3.0,13.885852519,1.0028149757,0.0,0.0142857144,0.0073131021,0.0085970085,0.9260270472,2.7680296254,3.6711898e-09,2.736944e-08,1.3280341074,1.7636745904,0.1574973357,0.0475467849,0.2950564985,0.213614395
58560,0.1713500872,0.0183205932,8.7473719277,0.0,0.1551996391,0.4069593126,0.1129327716,0.3317495808,0.5773243898,0.0579952267,0.3212757682,0.0413241312,22.0,-0.009588877,0.3157894737,0.370700931,0.0019266463,0.1261589724,0.2213822894,0.0654654477,-0.007173467,0.3413805436,0.6779236796,0.0,2.0806093304,0.0667707714,1.1964455728,0.5369310096,5.2753923601,4.5974193548,0.168733244,0.0,0.0,1.0,0.0,0.0,1.0940629471,8.0,0.3290553768,0.135324581,-0.144328794,-1.733129485,0.1068456161,-528.3704767,0.0686646617,10.668591957,0.0017523364,0.034409632,0.0582647979,0.0396795996,0.1422135557,-0.009082336,7.0,0.0,-0.460266091,-0.035096283,3.0,9.917384294,0.4240401866,0.0,0.012987013,0.0105019803,0.0193605608,0.9066410805,1.9722828956,9.4826213e-08,0.9545454925,0.2371391093,0.0562349571,1.1118039346,0.0766423784,-0.190886691,0.1049698665
13769,-0.322451495,-0.040849745,-0.669923623,0.0,4.9550856721,4.2804284062,0.1063983878,0.0518104961,0.4960599777,0.1237040528,0.0261455138,0.7633643496,13.0,-0.002087628,-0.012158055,0.0854535317,0.0796163581,0.0638553603,0.2830011523,-0.329448848,-0.376305284,-0.009549924,0.5155617802,0.0,0.4183760684,-0.252913703,0.5556707041,1.6823469227,63.12116041,5.6489004276,0.1485091133,0.0,0.0,1.0,0.0,0.0,-1.073184569,5.0,0.5740203699,-0.303982463,-0.039093786,1.2750151459,1.2867466099,-530.0236028,0.0918924942,8.6417421752,-0.000159515,0.0016991619,-0.005600911,0.0814680472,0.0177742728,-0.117049263,4.0,0.3327638948,1.3566666667,-0.066969693,2.0,7.8022604188,0.2431676802,0.0,0.200000003,0.0794824268,0.0989803216,1.3496596514,1.0392992847,4.35859e-05,6.6818183137,1.4413043539,2.0773582406,0.9926067184,0.2010702468,-0.91943736,0.0456697645
81285,-0.126565122,-0.015544597,20.563983484,0.0,1.2976554254,1.9313661023,0.1537915949,-9.091821e-06,0.4461603678,0.0239792527,-0.002484583,0.11737505,16.0,0.013246275,0.023255814,0.1116705315,0.0743591119,-0.022184793,0.1446633095,-0.067330993,0.0542747611,-0.024821631,0.3959130257,0.0,1.1208175719,0.1309236829,0.7901912071,0.1070994113,97.230456122,7.2575882229,0.0253051779,0.0,0.0,1.0,0.0,1.0,-2.4230044,5.0,-0.239029108,-0.600365576,-0.607213021,-0.278545848,0.0549908237,2081.1698877,0.0262473934,15.118559765,0.0049021962,0.0131442671,-0.102913636,0.0417196647,0.0169617984,0.0537986852,0.0,0.0007843137,-0.04552553,-0.034878971,6.0,15.359993596,1.0242475679,0.0,0.036649216,0.0136583619,0.0161277757,0.4319509921,1.6554843354,1.1682018e-09,3.0764658e-08,0.8449174942,0.713885572,-0.306420803,0.039681164,-0.041514526,0.2817693732
69200,0.7374618702,0.065883589,0.5346125589,0.0,0.3182723453,1.0821131997,0.0907150119,0.0453453074,0.4162028839,0.0025813113,-0.056071226,0.0496601944,12.0,0.0325592901,0.1538461538,0.1835137967,-0.077199573,-0.158036586,0.1280384398,0.0338118805,0.1021692386,0.0961739296,0.5875352713,0.0,3.6893473517,0.0231981714,1.9519936521,-0.051888798,9.5501691094,6.8968043965,0.3776067043,0.0,0.0,1.0,0.0,0.0,0.604291275,6.0,-0.084671627,-0.000132013,0.5446994191,-1.823180658,0.0585274157,-989.4678608,0.0460850088,11.046792336,0.0113468338,0.0224279771,0.0305835182,0.0347726329,0.1392142728,0.0068257507,1.0,0.0244872125,2.2594142259,0.1493359655,4.0,10.63675348,0.9655615523,0.0,0.0636363626,0.0292471321,0.0371424869,0.8979363772,5.8241350333,1.3412074e-07,1.7372663e-08,2.1898868086,4.7956042346,-0.402547768,0.0882008791,0.1345742477,0.2337779355
10401,0.2882043191,0.079637833,169.77456716,0.0302760093,0.5006760127,0.7410521896,0.1552564149,-0.375005625,0.3097407857,0.0172198709,-0.502602881,0.0975165834,22.0,-0.056412529,-0.54601227,-0.344496225,0.1069128268,0.0454051079,0.1384257856,-0.338527598,-0.163167724,0.1748871136,0.3997460037,0.0,1.1220737836,0.1181829205,1.1220737836,0.2467416116,389.43283582,3.2493150685,0.157301677,0.0,0.0,0.0,0.0,0.0,1.5405812203,7.0,-0.437217382,-0.949016791,0.5198957897,-1.079108914,0.0372817667,18804.88434,0.0384055348,17.097190623,0.0123419288,0.0219908637,0.0589939676,0.0049986657,0.0024121544,0.2976475609,0.0,-0.003151585,0.2104759145,-0.00914782,5.0,16.859412821,0.6600079371,0.0,0.0492700748,0.0204616934,0.0278358209,0.2831292234,1.1217210564,7.041778e-11,2.6101415e-08,0.7555678228,0.5708827348,-0.121577238,0.0324271118,-0.143342674,0.0624174365
11144,1.1046213459,0.0920850191,-30.23101266,0.0078636959,1.6321727734,2.7709841017,0.0741623766,0.2208128924,0.5732441982,0.0933275185,0.3424728159,0.021938572,10.0,0.0705055569,0.09375,-0.122269954,-0.202536001,-0.034948178,0.1704958614,0.1111878912,0.1151724664,0.0766453763,0.5354715999,0.0,2.5508165393,-0.072035527,1.5648888117,-0.143596036,76.943037975,2.9068085361,0.152864203,1.0,0.0,1.0,0.0,0.0,1.2014440433,3.0,-2.743871855,-0.10062923,0.8228796681,-1.472947818,0.0508107861,-2112.916801,0.0277608887,10.0785327,-0.023486947,0.0343061247,0.0680432753,-0.077839193,0.0131589906,0.0200168001,2.0,-0.085816856,0.2609514713,-0.059475347,3.0,7.422074792,0.2573099415,0.0,0.3442623019,0.0805262714,0.0481031567,1.4327596122,3.1759469533,1.4286601e-06,4.7727273212,1.2146928253,1.4754786598,8.0587783974,0.0967650062,0.4039167316,0.1047288413
23544,0.6540449702,0.0628613316,-53.82525628,0.0341794657,1.7776747338,0.553127042,0.0716083741,0.1848336581,0.113853349,1.3124170672,0.1575557135,0.1289184676,22.0,0.0003937973,0.0762509929,0.1143793129,0.0108051375,0.0805597773,0.0263640287,-0.018807641,0.1939849098,0.2917616575,0.4969779247,0.0,0.4993402394,-0.024611129,0.4663134012,-0.03263116,68.95683675,7.1667427683,0.0728047268,0.0,0.0,0.0,0.0,0.0,0.3042986108,4.0,3.3808538768,-0.341565242,0.2395587393,-0.526769419,0.1071053365,-83.65609743,0.0120541196,14.350762003,0.0006411724,0.0055172233,0.0199436003,0.0135195698,0.0032176334,-0.210508798,0.0,0.0004848485,-0.393939394,0.0162146725,4.0,12.592760051,0.1766534183,0.0,0.0263157897,0.0100515551,0.0175306245,0.2839025074,0.2252897106,5.8291526e-09,1.1142713e-07,0.2672802752,0.0714387455,-2.372569503,0.0248689118,-0.242831736,0.1209691008
10460,0.1779585639,0.0703462516,35.830620523,0.0107917389,0.5612542493,1.1937301275,0.174831527,0.0212057067,0.3911247378,-0.0046564,-0.071116661,0.1026541315,22.0,-0.013341348,0.0317460317,0.0372195489,-0.025332016,0.0004235518,0.1814656158,-0.068801933,0.0634937209,0.4874740119,0.4727288717,0.0,1.3280135075,0.1220620975,0.8203375795,0.1690823236,91.515065318,6.8825547492,0.2030319431,0.0,0.0,0.0,0.0,0.0,2.1474172687,7.0,-2.870587974,-0.290141153,-0.271309684,1.8418697526,0.0344265456,127.78155514,0.061725725,13.55405553,0.0014428234,0.0216962634,0.1024862071,-0.016354576,0.0176459106,0.046516343,3.0,0.0012244288,-0.618743544,0.0231161872,6.0,12.265936978,0.2570989633,0.0,0.0212765951,0.0106301517,0.0147182546,0.6279743641,1.0717231438,6.33692e-09,6.700076e-08,0.780196628,0.6087067784,0.1246096056,0.0287150564,0.0209108861,-0.036531219
14008,0.1324457529,0.0472310879,10.850940111,0.0,0.0487665499,0.1556166382,0.6156609195,0.1367971062,0.845486682,-0.003763643,-0.077660972,0.0571525344,14.0,0.0033087104,0.148294612,0.1545955977,0.0236372435,0.0199704142,0.1101592532,-0.026882987,0.1136139428,0.1402679746,0.6430996167,0.0,2.337221963,-0.061639377,2.1857209519,-0.065389371,2.0796657382,9.9370008873,1.0665117233,0.0,0.0,0.0,0.0,0.0,1.2241296806,7.0,-2.694385876,-0.046084618,-0.149295925,-1.755684093,0.0860247485,12262.596699,0.0277608887,16.562352598,0.0006987833,0.0698258277,0.0924579264,0.0055582334,0.3894272491,0.0804297628,0.0,0.0,0.674958861,0.0367597397,7.0,16.859412821,2.8095178826,0.0,0.0480349362,0.0219084795,0.0276398961,0.4167578367,6.1474547776,8.167708e-11,5.9001424e-09,0.8957855755,0.8024317973,0.3285321094,0.0376804373,0.0112006454,0.1047288413
14059,1.3937121278,0.1673854292,-3.576608247,0.0,0.7011330435,2.2619389882,0.0864699898,0.0916320535,0.4596798703,0.0003098853,0.0117828587,0.0647379186,13.0,-0.03821471,0.0694444444,-0.08244943,-0.381019287,0.0901109892,0.0886868687,0.0564793827,-0.011447675,0.1367636565,0.5560390701,0.0,5.4002948765,0.0560380267,3.2277921121,0.2551198732,12.305658382,3.9427312775,0.3013526705,0.0,0.0,1.0,0.0,0.0,0.7059383176,5.0,-0.211723144,-0.554176946,0.9130642283,14.429200524,0.0023536923,-913.9597285,0.0262473934,9.6273016452,-0.028669841,0.0526210183,0.0789434076,0.1292814291,0.0877453482,0.0003302552,3.0,0.0397564695,1.000123784,0.0890359655,2.0,9.7751906503,1.9085573061,0.0,0.0470588244,0.0277797022,0.0518113758,0.8605856342,3.5820212911,4.5279449e-07,1.6558116e-08,1.4620708658,2.1376512167,0.3252733846,0.0897559125,-0.145186349,0.2817693732
27051,0.3310968643,0.0340584145,15.579435948,0.0259754393,0.2249887821,0.6489294321,0.1492906446,0.0401723607,0.4524424168,0.0086497958,0.0916076423,0.0940080076,22.0,0.0051836451,0.1025735294,0.0460668814,0.0318399223,-0.051323348,0.2023763962,0.0854061994,0.0804958955,0.0079009316,0.5335986391,0.0,1.6306928877,-0.093638176,1.0862775496,-0.092255387,21.7200715,5.3302412633,0.3839342296,0.0,0.0,0.0,0.0,0.0,0.7250573332,5.0,-0.11446713,-0.051404637,0.1383344133,-1.51009762,0.102875229,7405.4483338,0.0460850088,16.255762247,-0.018788658,-0.008356637,-0.013756873,0.0125023899,0.0537272406,-0.038000133,0.0,-0.000781759,0.9718777198,-0.053840941,6.0,15.150764685,0.5991762128,0.0,0.0425531901,0.0174401705,0.0239034479,0.6271512274,2.4420185089,5.623103e-10,2.3536006e-08,1.3007949049,1.6920673845,0.1486139962,0.0264884717,0.2166910527,0.2337779355
19553,0.4092505706,0.070686014,9.2519279902,0.0321005293,0.3881744656,0.8018896786,0.097324633,0.0755570447,0.2927458536,0.0017566372,0.0457599785,0.1194229481,22.0,0.0009040278,-0.02262878,0.1878371388,0.0047639096,-0.048426602,0.098034188,-0.014022943,0.0657396549,0.1050646552,0.5371736137,0.0,1.1505131129,0.0235843935,0.976380518,0.0346157297,24.337623013,8.1557584982,0.3368697652,0.0,0.0,1.0,0.0,0.0,0.5740167026,7.0,-0.23904959,-0.254081924,-0.033616263,0.1362909702,-0.011009285,18804.88434,0.0747848086,17.097190623,0.0169877701,0.0281922641,0.0549007249,0.0538750142,0.041152648,-0.002441968,2.0,0.0018604651,0.2542473385,0.0219177003,7.0,16.50730097,0.34096233,0.0,0.0222861245,0.0111042909,0.0176375473,0.2965931079,0.4334686869,1.381372e-10,5.7844161e-08,0.4259821491,0.1814607913,-0.169832656,0.0186707407,-0.226225432,0.2711405616
18075,1.041162038,0.107799123,-2.027073097,0.0195848124,0.5960099534,1.4129863576,0.1130103443,0.097687605,0.2827433732,0.0,0.1554082545,0.1552429178,22.0,-0.001596245,0.0174418605,0.129484995,0.0143292615,0.0619264401,0.1073123081,0.0414373425,0.035210939,0.0671690373,0.5403301323,0.0,3.7923879399,0.0317495691,2.5228323589,0.0798388898,5.4280891741,5.068125078,0.2901903093,0.0,0.0,0.0,0.0,0.0,0.4322379275,7.0,0.4397655104,-0.086045229,0.4908415777,-0.063620275,0.0501246931,-619.5724669,0.0581945573,12.022256472,0.0032375863,0.0243159438,0.038070373,0.029259762,0.1589998406,0.0137104577,1.0,0.0108147143,0.1520186562,-0.018135525,5.0,10.726799136,0.3099812069,0.0,0.0376569033,0.0156625487,0.0217606829,0.5114006431,0.733278269,7.8384532e-08,6.8391954e-08,0.3658387004,0.1338379547,1.0242572055,0.0520479877,0.2457368753,0.2942393501
14219,0.1746075204,0.0403640528,13.292101249,0.0142337081,0.0901251483,1.0711653582,0.2900181601,0.2060029911,1.1730117128,0.0092311932,0.237867762,0.0376076736,20.0,0.0,0.1892744479,0.5087214892,0.3219857677,-0.28049382,0.3833770779,0.0609442838,0.0384848889,0.1901892143,0.6809961938,0.0,3.1788228798,-0.046196472,3.1788228798,-0.046196472,19.364437654,6.6582616075,0.5828911144,0.0,0.0,0.0,0.0,0.0,1.7551513272,3.0,-1.108699671,-0.47386271,0.2331016121,-0.488277652,0.1364933311,-375.959341,0.0614221491,13.256413386,0.0105037239,0.0450232322,0.0693827511,0.0552874233,0.1661152767,0.0002259367,5.0,0.0012991154,-0.169154118,-0.029891644,4.0,12.827146321,0.9452525253,0.0,0.0769230798,0.0259748052,0.039443145,0.8659157867,3.3414366723,1.1565584e-08,2.880322e-08,1.0099805687,1.0200607491,-0.284540101,0.0523851173,-0.092063164,0.0334513585
14227,0.6574525745,-0.03902439,3.7712643678,0.0,0.1300090334,0.6172357724,-0.021991722,-0.06728012,0.3209929382,0.0358767054,-0.20766351,0.0353026197,18.0,0.015766863,-0.060606061,-0.050789064,0.0971463595,0.1806474553,0.2217181741,-0.019961919,0.036635994,-0.03341479,0.6140685082,0.0,8.2556179775,0.2711892145,4.2050561798,0.1508223389,9.8172413793,3.1120422664,0.1189335299,0.0,0.0,1.0,0.0,1.0,0.3918933277,7.0,-0.066628042,-0.214584227,0.4646901235,-1.46348897,0.0441698411,-993.1056662,0.0460850088,11.126968823,0.0,0.0164832717,0.0200977729,0.033957115,0.1380199381,0.0059760486,3.0,0.0139961014,2.1640344827,0.1009321017,1.0,11.637216169,1.0362459547,0.0,0.1214953288,0.0423019887,0.0482161875,1.5557456741,3.3235877309,9.964793e-07,2.7087854e-08,1.3524842882,1.8292137498,-7.531995426,0.1075694674,0.4798534906,0.2337779355
