firms,roeq,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42
38666.0,0.1759548611,1.0,-0.47386639,0.0176931706,-0.0232558139534884,-0.1126760563380281,-0.217391304347826,-0.1310344827586207,-0.0735294117647058,-0.0078740157480314,-0.2075471698113207,-0.2025316455696202,-0.1655629139072847,-0.1486486486486486,0.008,-0.0232558139534884,-0.0735294117647058,0.0956521739130433,0.125,0.4651162790697674,0.3999999999999999,0.3548387096774192,0.2857142857142858,0.0588235294117647,-0.288135593220339,-0.4793388429752065,-0.4683544303797469,-0.4298642533936652,-0.5315985130111525,-0.4857142857142857,-0.4473684210526315,-0.3538461538461538,-0.4084507042253521,-0.2025316455696202,-0.4166666666666666,-0.3,-0.2960893854748603,-0.16,0.0327868852459016,-0.0869565217391304,-0.1063829787234043,-0.2758620689655172,-0.1188811188811188,-0.1188811188811188,-0.0999999999999999,0.0677966101694915
30875.0,0.0313384045,2.0,4.9459459459,0.13297683,0.0888888888888888,0.053763440860215,-0.02,-0.1478260869565217,0.0652173913043479,0.0425531914893617,0.053763440860215,0.0769230769230768,0.1264367816091953,0.0425531914893617,-0.0485436893203883,0.0,-0.01010101010101,-0.0392156862745097,0.0103092783505154,-0.01010101010101,0.1666666666666667,0.1807228915662651,0.0888888888888888,0.2727272727272727,0.1666666666666667,0.1529411764705881,0.0,0.0103092783505154,-0.0485436893203883,-0.0925925925925925,-0.1090909090909091,-0.0485436893203883,0.053763440860215,-0.0925925925925925,-0.1900826446280992,-0.1694915254237288,-0.1403508771929824,-0.2575757575757575,-0.1967213114754098,-0.1833333333333333,-0.2686567164179104,-0.2794117647058823,-0.3,-0.2519083969465648,-0.3552631578947368,-0.3509933774834437
36150.0,0.052776851,1.0,0.2707006369,0.0004251711,-0.0799999999999999,0.0,0.0952380952380953,0.108433734939759,0.3731343283582089,0.4375,0.5333333333333334,0.5862068965517242,0.5593220338983051,0.3529411764705883,0.3142857142857143,0.6140350877192982,0.6727272727272726,0.5593220338983051,1.0,0.8400000000000001,1.5555555555555554,1.4210526315789471,1.4210526315789471,1.4864864864864864,1.4864864864864864,1.190476190476191,0.9166666666666669,0.9166666666666669,0.803921568627451,0.7037037037037037,0.6140350877192982,0.4838709677419355,0.6727272727272726,0.8400000000000001,0.393939393939394,0.3731343283582089,0.6428571428571428,0.4375,0.6428571428571428,0.6140350877192982,0.4153846153846154,0.3142857142857143,-0.3986928104575163,-0.4588235294117647,-0.4177215189873418,-0.4177215189873418
51692.0,-0.139963614,1.0,0.1756569848,-0.052287582,-0.0588235294117647,-0.1999999999999999,-0.2380952380952381,0.3333333333333332,0.6000000000000001,0.7777777777777777,0.6000000000000001,-0.3043478260869565,-0.0588235294117647,-0.1111111111111111,-0.3043478260869565,-0.1578947368421053,-0.36,0.4545454545454546,-0.1111111111111111,-0.3333333333333333,-0.4482758620689655,-0.5428571428571429,-0.6923076923076923,-0.7142857142857143,-0.7575757575757576,-0.8333333333333334,-0.8980891719745223,-0.9047619047619048,-0.9085714285714286,-0.9012345679012346,-0.9069767441860466,-0.9282511210762332,-0.924170616113744,-0.9215686274509804,-0.9223300970873788,-0.9203980099502488,-0.9211822660098522,-0.9255813953488372,-0.9223300970873788,-0.9295154185022028,-0.9344262295081968,-0.9307359307359307,-0.9298245614035088,-0.9230769230769232,-0.92,-0.9166666666666666
50649.0,0.0176772867,2.0,2.6363636364,0.006410256,-0.0714285714285714,-0.0714285714285714,-0.1875,-0.0714285714285714,0.4444444444444444,0.625,0.3,0.1818181818181818,-0.1333333333333333,-0.1875,0.0833333333333332,0.0833333333333332,-0.1875,0.3,0.0833333333333332,0.0833333333333332,0.8571428571428572,0.3,0.1818181818181818,0.1818181818181818,0.0,0.0,-0.1333333333333333,-0.0714285714285714,-0.4583333333333333,-0.3809523809523809,-0.1875,-0.1875,0.0833333333333332,-0.2352941176470588,-0.4347826086956522,-0.3157894736842105,-0.3809523809523809,-0.409090909090909,-0.3157894736842105,-0.4583333333333333,-0.5357142857142857,-0.5185185185185186,-0.5517241379310345,-0.6060606060606061,-0.5806451612903225,-0.6285714285714286
44118.0,0.0240161793,0.0,1.1645021645,-0.09375,-0.0666666666666666,-0.0666666666666666,-0.0666666666666666,0.1200000000000001,1.5454545454545454,1.0,1.3333333333333337,1.3333333333333337,1.3333333333333337,1.3333333333333337,1.1538461538461535,1.5454545454545454,1.7999999999999998,1.5454545454545454,1.3333333333333337,1.1538461538461535,3.666666666666667,2.111111111111111,1.7999999999999998,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.3333333333333337,1.0,0.75,0.75,0.8666666666666667,0.8666666666666667,1.0,0.75,0.2173913043478261,0.1666666666666667,0.2727272727272727,0.1666666666666667,0.2173913043478261,0.1200000000000001,0.0370370370370369,0.0,-0.0666666666666666,-0.125,-0.125,-0.1515151515151515
47829.0,0.0074342264,3.0,0.4916067146,-0.01446613,-0.0277777777777777,-0.054054054054054,-0.1666666666666666,-0.1025641025641025,-0.0789473684210526,0.0,-0.0277777777777777,-0.1463414634146341,-0.2857142857142857,-0.3137254901960784,-0.3693693693693693,-0.3859649122807017,-0.3269230769230768,-0.3518518518518518,-0.306930693069307,-0.2857142857142857,-0.2045454545454545,-0.3577981651376146,-0.4017094017094017,0.320754716981132,0.09375,0.1290322580645162,-0.6585365853658536,-0.65,-0.7021276595744681,-0.77491961414791,-0.7763578274760383,-0.7619047619047619,-0.7712418300653595,-0.736842105263158,-0.8118279569892473,-0.8186528497409327,-0.7941176470588236,-0.8128342245989305,-0.8055555555555556,-0.7682119205298014,-0.7338403041825095,-0.7971014492753623,-0.8245614035087719,-0.8423423423423424,-0.8565573770491803,-0.8635477582846004
11607.0,0.0587979094,1.0,0.2283464567,0.0107817496,0.089820359281437,-0.0162162162162161,0.0,-0.4615384615384615,-0.4129032258064516,-0.3872053872053872,-0.3259259259259259,-0.2806324110671937,-0.3157894736842105,-0.2155172413793104,-0.1455399061032863,-0.1727272727272727,-0.1078431372549019,-0.0666666666666666,0.0963855421686747,0.1973684210526316,0.421875,0.5041322314049588,0.2638888888888888,0.4330708661417322,0.2816901408450705,0.011111111111111,-0.0054644808743169,0.0340909090909091,0.0769230769230768,-0.0618556701030927,0.0340909090909091,-0.021505376344086,0.1446540880503144,0.058139534883721,-0.3157894736842105,-0.3357664233576642,-0.1764705882352941,-0.2155172413793104,-0.225531914893617,-0.2690763052208835,-0.3546099290780141,-0.3,-0.35,-0.3809523809523809,-0.4294670846394984,-0.4240506329113924
54455.0,0.0492820803,0.0,-0.130772216,0.0242403848,-0.0333333333333333,-0.1594202898550725,-0.2926829268292683,-0.0333333333333333,0.4683544303797469,0.1958762886597937,0.3333333333333332,0.3488372093023255,0.3333333333333332,0.2340425531914893,0.1485148514851484,0.4683544303797469,0.3975903614457832,0.4146341463414633,0.5263157894736843,0.8125,1.4680851063829787,1.1886792452830188,1.1886792452830188,1.9743589743589745,1.9743589743589745,1.6363636363636362,1.761904761904762,1.4680851063829787,1.4166666666666663,1.109090909090909,0.9661016949152544,1.0350877192982455,0.9661016949152544,0.8709677419354838,0.4871794871794872,0.3809523809523809,0.901639344262295,0.6338028169014085,1.0714285714285716,1.0,0.681159420289855,0.3333333333333332,0.0740740740740741,-0.1278195488721805,-0.1212121212121212,-0.2926829268292683
11658.0,0.0443203897,1.0,2.5541535226,0.0374526922,-0.062200956937799,-0.01010101010101,0.0155440414507772,0.0481283422459892,-0.0392156862745097,-0.02,-0.0050761421319797,-0.01010101010101,0.0,-0.0485436893203883,-0.0297029702970297,0.0652173913043479,0.1073446327683615,0.0425531914893617,-0.015075376884422,-0.015075376884422,0.1807228915662651,0.2250000000000001,0.1807228915662651,0.5076923076923077,0.3999999999999999,0.3611111111111111,0.3243243243243243,0.2327044025157232,0.1807228915662651,0.0370370370370369,0.1200000000000001,0.1666666666666667,0.3154362416107383,0.3999999999999999,0.1878787878787879,0.1666666666666667,0.410071942446043,0.2894736842105263,0.4518518518518519,0.3424657534246575,0.3066666666666666,0.2645161290322579,0.2024539877300613,0.2024539877300613,0.0481283422459892,0.0828729281767954
44564.0,0.0651910385,2.0,1.8430335097,0.0114721032,0.0171428571428571,-0.077720207253886,0.3088235294117647,0.4126984126984128,0.4126984126984128,0.4126984126984128,0.78,1.0,0.797979797979798,0.797979797979798,0.6330275229357798,0.3587786259541985,0.8350515463917525,0.797979797979798,0.8350515463917525,1.656716417910448,3.045454545454546,2.423076923076923,1.7384615384615385,2.423076923076923,1.4722222222222223,1.282051282051282,0.6952380952380952,0.7115384615384615,0.5344827586206897,0.435483870967742,0.3587786259541985,-0.0326086956521739,-0.0918367346938775,-0.0729166666666666,-0.2908366533864541,-0.2489451476793248,-0.2327586206896551,-0.2260869565217391,0.0171428571428571,0.0409356725146199,0.0348837209302326,-0.0582010582010582,-0.0729166666666666,-0.2088888888888889,-0.2964426877470355,-0.1442307692307692
55589.0,0.0035335689,1.0,-0.830645161,0.0370370373,0.0,-0.0714285714285714,-0.2777777777777778,0.1818181818181818,0.4444444444444444,0.3,0.4444444444444444,0.1818181818181818,0.3,0.0833333333333332,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0833333333333332,0.1818181818181818,0.3,0.4444444444444444,0.1818181818181818,0.0833333333333332,-0.0714285714285714,-0.3157894736842105,-0.4583333333333333,-0.4583333333333333,-0.48,-0.6060606060606061,-0.675,-0.5517241379310345,-0.6176470588235294,-0.5806451612903225,-0.6578947368421053,-0.7592592592592593,-0.7173913043478262,-0.7173913043478262,-0.7796610169491526,-0.7045454545454546,-0.7346938775510203,-0.796875,-0.8243243243243243,-0.8375,-0.8951612903225806,-0.8907563025210083,-0.8907563025210083
21872.0,0.0463265533,1.0,-0.4092827,0.0035587188,-0.0071428571428571,-0.0106761565836298,0.0859375,0.1164658634538151,0.3627450980392157,0.3495145631067962,0.3238095238095237,0.3899999999999999,0.404040404040404,0.4479166666666667,0.3365384615384614,0.4404145077720207,0.6069364161849711,0.6069364161849711,0.7160493827160495,0.904109589041096,1.396551724137931,1.1384615384615384,1.0902255639097749,1.6476190476190475,1.1550387596899223,0.9577464788732396,0.9857142857142858,0.7935483870967741,0.6951219512195121,0.705521472392638,0.6547619047619047,0.6352941176470588,0.8783783783783783,0.6951219512195121,0.3301435406698565,0.3429951690821256,0.4631578947368422,0.3560975609756098,0.404040404040404,0.3560975609756098,0.2636363636363636,0.2410714285714286,0.2522522522522523,0.2636363636363636,0.287037037037037,0.2034632034632035
48741.0,0.085977065,2.0,0.5859649123,-0.037769196,0.0336134453781513,0.0165289256198346,-0.0538461538461538,-0.0238095238095238,0.1495327102803738,0.1181818181818181,0.1603773584905661,0.1714285714285714,0.1603773584905661,0.0695652173913043,0.0,0.0603448275862068,0.2058823529411764,0.4819277108433735,0.6399999999999999,0.6399999999999999,0.5569620253164558,0.5375000000000001,0.3516483516483517,0.8636363636363635,0.835820895522388,0.8923076923076922,1.0163934426229506,1.1964285714285716,0.9838709677419356,0.7083333333333333,0.8636363636363635,0.6399999999999999,0.6621621621621621,1.0499999999999998,0.921875,1.46,1.510204081632653,1.4117647058823528,2.075,2.1538461538461537,2.0,1.6739130434782608,2.324324324324324,2.0,2.324324324324324,2.075
31536.0,0.0484850229,4.0,0.028893587,0.028279264,-0.0833333333333333,-0.1538461538461538,-0.0638297872340425,-0.0974358974358974,-0.0638297872340425,-0.0833333333333333,0.1972789115646258,0.0602409638554217,0.0731707317073171,0.0,-0.0167597765363128,-0.2542372881355932,-0.1456310679611651,-0.1497584541062802,-0.0112359550561798,0.0,0.0232558139534884,0.0292397660818712,-0.0434782608695651,0.1578947368421053,-0.0167597765363128,-0.0785340314136125,-0.1414634146341463,-0.1456310679611651,-0.1497584541062802,-0.1999999999999999,-0.2314410480349344,-0.1963470319634703,-0.3178294573643411,-0.1287128712871287,-0.4567901234567901,-0.4567901234567901,-0.3576642335766423,-0.3333333333333333,-0.2380952380952381,-0.0736842105263158,-0.2314410480349344,-0.3623188405797102,-0.3714285714285714,-0.4430379746835443,-0.4465408805031446,-0.4210526315789473
42446.0,0.0172325832,3.0,0.4301430143,0.0373617113,0.0666666666666666,0.1428571428571428,-0.0769230769230768,0.0909090909090908,0.3333333333333332,0.263157894736842,0.263157894736842,0.2307692307692308,0.0909090909090908,-0.04,0.0,0.0909090909090908,0.2972972972972973,0.2307692307692308,0.5,0.5,0.5483870967741935,0.5483870967741935,0.3333333333333332,0.411764705882353,0.4545454545454546,0.263157894736842,0.1999999999999999,0.3333333333333332,0.263157894736842,0.1999999999999999,0.1999999999999999,0.263157894736842,0.5,0.1707317073170731,0.0,-0.1428571428571429,-0.0204081632653061,-0.1724137931034483,-0.1428571428571429,-0.0588235294117647,-0.1428571428571429,-0.2380952380952381,-0.1428571428571429,-0.2131147540983606,-0.2131147540983606,-0.25
31608.0,-0.007640879,0.0,-1.0,0.0011494234,-0.0526315789473684,0.0588235294117647,-0.1818181818181817,0.5,0.5,0.5,0.3846153846153846,0.2857142857142858,0.0,-0.1428571428571429,0.0588235294117647,0.5,0.5,0.5,0.5,0.6363636363636365,1.5714285714285716,0.8,0.6363636363636365,1.25,1.25,1.0,0.8,0.8,0.6363636363636365,0.5,0.3846153846153846,0.1999999999999999,1.0,0.6363636363636365,0.3846153846153846,0.1999999999999999,0.1999999999999999,0.125,0.5,0.2857142857142858,0.0588235294117647,-0.1818181818181817,0.1999999999999999,0.0,0.0588235294117647,-0.25
47511.0,0.0260493463,0.0,-0.183424741,-0.018181818,0.0370370370370369,0.0370370370370369,-0.0175438596491228,0.0,0.2727272727272727,0.2173913043478261,0.4358974358974359,0.4736842105263157,0.3333333333333332,0.1428571428571428,0.1428571428571428,0.1914893617021276,0.0370370370370369,0.1428571428571428,0.2727272727272727,0.2727272727272727,0.4358974358974359,0.5135135135135136,0.3658536585365854,0.3999999999999999,0.4358974358974359,0.2444444444444444,0.1666666666666667,0.0980392156862746,0.1666666666666667,0.0980392156862746,0.1428571428571428,0.1914893617021276,0.2444444444444444,0.3999999999999999,0.0769230769230768,0.0370370370370369,0.2444444444444444,0.1666666666666667,0.3658536585365854,0.3023255813953489,0.2727272727272727,0.1200000000000001,0.1428571428571428,-0.0508474576271186,-0.0175438596491228,0.0370370370370369
20909.0,0.0294884925,2.0,-0.163529904,-0.017708043,0.0625,0.0759493670886075,0.1888111888111887,0.1971830985915492,0.5044247787610618,0.4049586776859504,0.5596330275229358,0.5454545454545454,0.5454545454545454,0.4912280701754385,0.3934426229508196,0.3934426229508196,0.5596330275229358,0.7,0.6666666666666667,0.8279569892473118,1.125,0.8085106382978724,0.8478260869565217,1.0,0.7171717171717171,0.6037735849056605,0.4912280701754385,0.4912280701754385,0.4912280701754385,0.2878787878787878,0.3385826771653544,0.2318840579710144,0.4406779661016948,0.3934426229508196,0.1805555555555555,0.1724137931034481,0.328125,0.2142857142857142,0.25,0.328125,0.1564625850340135,0.1724137931034481,0.2230215827338129,0.0759493670886075,0.0240963855421687,-0.0502793296089385
48143.0,0.0391717685,1.0,0.5714285714,-0.020833334,-0.1481481481481481,-0.1785714285714286,-0.0980392156862745,-0.1636363636363637,0.4838709677419355,0.3529411764705883,0.4375,0.4375,0.3529411764705883,0.2777777777777777,0.1499999999999999,0.2777777777777777,1.0909090909090908,1.2999999999999998,1.875,1.875,4.111111111111111,2.5384615384615383,2.2857142857142856,1.7058823529411766,1.7058823529411766,1.0909090909090908,1.0909090909090908,1.0909090909090908,0.7692307692307692,0.7037037037037037,0.7692307692307692,0.6428571428571428,1.0909090909090908,0.8400000000000001,0.3142857142857143,0.8400000000000001,0.7037037037037037,0.393939393939394,0.7037037037037037,0.4375,0.393939393939394,0.1499999999999999,0.2432432432432432,0.0,-0.2068965517241379,-0.3947368421052631
26526.0,0.0217293288,0.0,-0.32885906,-0.009367526,-0.0806451612903226,-0.1363636363636363,0.1067961165048543,0.1752577319587629,0.1515151515151516,0.1632653061224489,0.2391304347826086,0.2666666666666666,0.1875,0.3255813953488371,0.2391304347826086,0.1515151515151516,0.425,0.5405405405405406,0.5833333333333333,0.5833333333333333,0.6285714285714286,1.150943396226415,1.0357142857142856,1.1923076923076923,0.9655172413793104,0.8688524590163935,0.7272727272727273,0.78125,0.6056338028169015,0.5,0.3902439024390243,0.52,0.6521739130434783,0.3571428571428572,0.425,0.6764705882352942,0.7014925373134329,0.6521739130434783,0.78125,0.5833333333333333,0.425,0.2258064516129032,0.2527472527472527,0.1515151515151516,0.0178571428571427,-0.0655737704918032
53866.0,0.0548614504,0.0,0.568627451,0.0869976357,-0.1428571428571429,-0.25,-0.2258064516129032,0.0212765957446807,0.1999999999999999,0.2307692307692308,1.0,0.6000000000000001,0.5,0.4545454545454546,0.2307692307692308,0.8461538461538463,0.92,0.7777777777777777,1.823529411764706,1.526315789473684,3.3636363636363638,2.6923076923076925,2.0,2.0,1.6666666666666663,2.0,1.1818181818181817,1.0869565217391304,0.7777777777777777,0.3714285714285714,0.6551724137931034,0.5,-0.1111111111111111,-0.1428571428571429,-0.4482758620689655,-0.4666666666666667,-0.4146341463414634,-0.4285714285714286,-0.1428571428571429,-0.3424657534246575,-0.4418604651162791,-0.4545454545454546,-0.5714285714285714,-0.6643356643356644,-0.6571428571428571,-0.6923076923076923
31819.0,0.0361986438,0.0,70.428571429,0.4131559581,-0.0526315789473684,-0.0526315789473684,-0.0999999999999999,-0.1219512195121951,-0.0270270270270269,0.0909090909090908,0.6000000000000001,0.6744186046511629,0.7560975609756098,0.5,0.3333333333333332,0.125,0.8,1.0,1.1818181818181817,1.0,1.5714285714285716,2.0,1.5714285714285716,2.0,1.0,0.894736842105263,0.7142857142857142,0.6000000000000001,0.5,0.4693877551020409,0.4399999999999999,0.7142857142857142,1.1176470588235294,0.6363636363636365,0.2413793103448276,0.5319148936170213,0.3584905660377357,0.5319148936170213,0.5,0.3846153846153846,0.2857142857142858,0.125,0.0140845070422535,0.0285714285714284,-0.1111111111111111,-0.1999999999999999
47749.0,0.0237175784,0.0,-0.607843137,0.0,-0.044642857142857,-0.0775862068965517,-0.1574803149606299,-0.1574803149606299,-0.0775862068965517,-0.2074074074074073,-0.2464788732394366,-0.2866666666666666,-0.2866666666666666,-0.3227848101265823,-0.2357142857142857,-0.1893939393939394,-0.3920454545454546,-0.3850574712643678,-0.277027027027027,-0.2721088435374149,-0.2866666666666666,-0.3051948051948052,-0.1640625,-0.0092592592592593,-0.018348623853211,-0.0530973451327433,-0.1083333333333332,-0.144,-0.1893939393939394,-0.1300813008130081,-0.1157024793388429,-0.1640625,-0.2464788732394366,-0.2014925373134328,-0.2569444444444444,-0.0854700854700855,0.0,-0.1705426356589147,-0.018348623853211,0.0190476190476189,-0.1083333333333332,-0.1300813008130081,-0.1954887218045112,-0.2866666666666666,-0.3630952380952381,-0.3006535947712418
50729.0,0.0413559681,0.0,4.2046783626,-0.03834278,-0.0209205020920502,-0.0290456431535269,0.0,0.1818181818181818,0.3295454545454546,0.368421052631579,0.4624999999999999,0.4096385542168674,0.481012658227848,0.5704697986577181,0.4904458598726113,0.9180327868852458,1.0,1.4375,1.4631578947368422,1.4631578947368422,2.1621621621621623,1.819277108433735,1.6590909090909092,1.6896551724137931,1.8536585365853655,1.4375,1.1272727272727274,1.0892857142857144,0.7727272727272727,0.7205882352941178,0.6956521739130435,0.8139534883720929,0.7080291970802919,0.0129870129870128,-0.145985401459854,-0.1875,-0.0894941634241245,-0.1365313653136531,0.1142857142857143,0.0684931506849315,0.0218340611353711,-0.040983606557377,-0.0677290836653387,-0.0859375,-0.0639999999999999,-0.0564516129032257
46148.0,0.049071618,1.0,-0.541984733,0.0430641826,-0.0344827586206896,-0.125,-0.0967741935483871,0.1200000000000001,0.3658536585365854,0.3023255813953489,0.3023255813953489,0.3658536585365854,0.3999999999999999,0.3023255813953489,0.1914893617021276,0.3999999999999999,0.4736842105263157,0.1666666666666667,0.75,0.75,1.2400000000000002,1.0,0.9310344827586208,0.8064516129032258,0.75,0.5135135135135136,1.074074074074074,1.0,0.75,0.696969696969697,0.5555555555555556,0.6470588235294117,0.6470588235294117,0.5135135135135136,0.2173913043478261,0.0566037735849056,0.1200000000000001,0.0566037735849056,0.1914893617021276,0.0566037735849056,0.018181818181818,-0.0344827586206896,-0.0967741935483871,-0.2911392405063291,-0.3636363636363636,-0.4615384615384615
51051.0,-0.003870639,0.0,1.5503355705,-0.101406921,-0.125,-0.1063829787234043,-0.25,-0.0454545454545454,-0.2222222222222222,0.05,-0.0666666666666666,0.0769230769230768,-0.25,-0.3225806451612903,-0.4246575342465754,-0.34375,-0.34375,-0.5961538461538461,-0.6379310344827587,-0.6181818181818182,-0.5,-0.5058823529411764,-0.5670103092783505,-0.4473684210526315,-0.6216216216216216,-0.6666666666666667,-0.6692913385826771,-0.7236842105263157,-0.7572254335260116,-0.7692307692307692,-0.7272727272727273,-0.75,-0.7123287671232876,-0.7181208053691275,-0.817391304347826,-0.8326693227091634,-0.8037383177570093,-0.7835051546391752,-0.7454545454545455,-0.7375,-0.7613636363636364,-0.78125,-0.8064516129032258,-0.832,-0.8960396039603961,-0.8864864864864865
20765.0,0.0419798217,1.0,0.5634218289,0.0579831935,-0.0838323353293413,-0.1306818181818182,-0.15,-0.1306818181818182,0.0551724137931035,0.2047244094488189,0.1953125,0.2540983606557376,0.2857142857142858,0.186046511627907,0.1953125,0.3539823008849558,0.4036697247706422,0.3660714285714286,0.4036697247706422,0.4166666666666667,0.8,0.5773195876288659,0.4711538461538462,0.59375,0.5,0.4166666666666667,0.4036697247706422,0.3909090909090909,0.3076923076923077,0.1953125,0.2439024390243902,0.1679389312977099,0.4166666666666667,0.4166666666666667,0.0774647887323942,-0.0316455696202531,-0.0129032258064516,-0.0999999999999999,0.0408163265306122,0.0625,-0.0670731707317072,-0.1947368421052632,-0.1904761904761904,-0.2425742574257425,-0.3013698630136986,-0.3544303797468354
23253.0,0.0199120797,1.0,-0.123393939,0.0001798226,0.1063829787234043,0.118279569892473,0.0721649484536082,0.2530120481927711,0.5757575757575757,0.6507936507936507,0.5757575757575757,0.368421052631579,0.2380952380952381,0.1954022988505748,0.0297029702970297,0.1428571428571428,0.2530120481927711,0.2235294117647059,0.5072463768115942,0.7627118644067796,1.5365853658536586,1.2127659574468086,1.0,1.08,0.5757575757575757,0.5294117647058822,0.1685393258426966,0.2093023255813952,0.0612244897959184,-0.0956521739130434,-0.140495867768595,-0.1746031746031746,-0.037037037037037,-0.02803738317757,-0.3459119496855346,-0.3809523809523809,-0.3696969696969697,-0.3202614379084967,-0.140495867768595,-0.079646017699115,-0.2517985611510791,-0.3157894736842105,-0.3580246913580247,-0.4975845410628019,-0.4951456310679611,-0.4975845410628019
17144.0,0.0327262352,0.0,-0.260497956,0.0336743388,-0.0309734513274336,-0.0836820083682008,-0.0987654320987654,-0.14453125,-0.0836820083682008,-0.0798319327731093,-0.5280172413793103,-0.472289156626506,-0.4785714285714285,-0.4918793503480279,-0.4538653366583541,-0.4236842105263158,-0.3830985915492958,-0.4016393442622951,-0.3899721448467966,-0.396694214876033,-0.324074074074074,-0.3134796238244514,-0.3633720930232558,-0.1097560975609756,-0.2525597269624573,-0.3383685800604229,-0.4552238805970149,-0.4497487437185929,-0.4847058823529412,-0.481042654028436,-0.532051282051282,-0.5290322580645161,-0.5022727272727272,-0.5176211453744494,-0.5688976377952756,-0.5730994152046784,-0.5239130434782608,-0.5408805031446541,-0.5,-0.5493827160493827,-0.5360169491525424,-0.54375,-0.5249457700650759,-0.5688976377952756,-0.5747572815533981,-0.5330490405117271
32205.0,0.0339929176,0.0,-0.75,-0.011256846,-0.0294117647058823,-0.0075187969924812,-0.0364963503649634,0.0232558139534884,0.1785714285714286,0.0909090909090908,0.1891891891891892,0.1891891891891892,0.1,0.1785714285714286,0.0476190476190476,0.2941176470588236,0.233644859813084,0.3894736842105264,0.5172413793103448,0.4505494505494505,1.0952380952380951,0.9130434782608696,0.736842105263158,0.7837837837837838,0.6923076923076923,0.4042553191489362,0.3608247422680413,0.2941176470588236,0.1478260869565217,0.1891891891891892,0.0731707317073171,0.2571428571428571,0.4831460674157304,0.3894736842105264,0.056,0.1785714285714286,0.4193548387096775,0.2815533980582525,0.346938775510204,0.1785714285714286,0.0731707317073171,-0.0364963503649634,-0.0149253731343284,-0.2325581395348837,-0.2457142857142856,-0.1901840490797546
52935.0,0.1246071653,5.0,2.1989247312,-0.052967445,-0.1392405063291139,-0.1807228915662651,0.0,0.0793650793650793,0.6585365853658536,1.7200000000000002,1.4285714285714284,1.4285714285714284,1.5185185185185186,1.2666666666666666,0.7435897435897436,1.125,1.193548387096774,1.7200000000000002,3.533333333333333,3.25,5.8,4.230769230769231,2.5789473684210527,3.533333333333333,3.8571428571428568,2.238095238095238,2.090909090909091,1.7200000000000002,1.8333333333333333,1.8333333333333333,2.4,2.4,3.533333333333333,3.0,1.5185185185185186,1.125,0.9428571428571428,0.5454545454545454,1.0,0.7,0.3600000000000001,0.3600000000000001,0.3600000000000001,-0.081081081081081,-0.1604938271604938,-0.2183908045977011
32328.0,0.0152155537,0.0,0.7121212121,0.0599999987,-0.0925925925925925,-0.2096774193548387,-0.1009174311926605,-0.1833333333333333,-0.0297029702970297,-0.1090909090909091,0.1395348837209302,0.1264367816091953,0.1136363636363635,-0.1171171171171171,-0.0925925925925925,-0.125,-0.125,-0.0485436893203883,0.0652173913043479,0.4848484848484848,0.8490566037735849,0.8846153846153846,0.6333333333333333,1.227272727272727,0.8148148148148149,0.53125,0.6896551724137931,0.380281690140845,0.2894736842105263,0.4202898550724638,0.4202898550724638,0.3066666666666666,0.3611111111111111,0.2098765432098766,-0.2159999999999999,-0.0392156862745097,-0.01010101010101,-0.1833333333333333,0.1395348837209302,-0.0576923076923077,-0.1403508771929824,-0.3,-0.3552631578947368,-0.467391304347826,-0.4367816091954023,-0.4895833333333333
26657.0,0.0082727529,1.0,1.919525889,0.0109384656,-0.0982142857142857,-0.1367521367521367,0.063157894736842,0.1348314606741574,0.188235294117647,0.2624999999999999,0.063157894736842,0.01,0.0,0.0202020202020201,0.2469135802469135,0.1744186046511628,0.1222222222222222,0.3116883116883118,0.4027777777777777,0.3466666666666667,0.7118644067796611,0.4428571428571428,0.4852941176470589,0.5303030303030303,0.2469135802469135,0.188235294117647,0.0520833333333332,0.0306122448979591,-0.038095238095238,-0.0288461538461538,-0.073394495412844,-0.073394495412844,0.4428571428571428,0.3116883116883118,0.160919540229885,0.063157894736842,0.01,0.086021505376344,-0.0288461538461538,0.0520833333333332,-0.0560747663551401,-0.09009009009009,-0.2348484848484848,-0.2518518518518519,-0.2290076335877863,-0.2681159420289855
32387.0,0.0878298543,3.0,-1.0,0.025641026,0.0,-0.024390243902439,0.0,0.0256410256410255,0.0,0.1111111111111111,0.2121212121212121,0.6666666666666667,0.7391304347826086,0.6666666666666667,0.8181818181818181,0.8181818181818181,1.2222222222222223,1.1052631578947367,1.1052631578947367,1.0,0.9047619047619048,0.9047619047619048,0.6000000000000001,0.6666666666666667,0.6666666666666667,0.5384615384615385,0.3793103448275863,0.3333333333333332,0.4285714285714286,0.4285714285714286,0.25,-0.024390243902439,0.0256410256410255,0.0256410256410255,0.0256410256410255,-0.024390243902439,-0.0909090909090909,-0.183673469387755,-0.1489361702127659,-0.1489361702127659,-0.1666666666666666,-0.024390243902439,-0.0697674418604651,-0.1111111111111111,-0.183673469387755,-0.1666666666666666
