firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
31983,0.2712817286,-0.061086637,18.031818182,0.0,0.2294105307,0.7568701489,-0.121873337,0.0540540541,0.8662780427,0.0011761247,0.5960303561,0.0003356409,14.0,0.0507395941,0.1046511628,0.0281545651,-0.12435803,0.3145216793,-0.150048501,0.0863804981,-0.181104357,0.579373387,0.0,1.6002194587,0.6481346013,27.333333333,6.9652509653,-0.121879919,0.0,0.0,0.0,0.0,0.0,1.2236575481,4.0,-0.17763842,0.0635759707,-0.248465712,1.0544774325,-1.032316419,0.0026549872,-263.3720186,0.0793382698,8.2691163736,0.0,-0.056088934,-0.093460567,-0.009397944,0.055304173,0.0049078437,0.0,0.0088105727,0.5528941045,0.219780229,3.0,6.5599692825,0.4804829339,0.0,0.125,0.0793406097,0.0810299417,1.4941479856,1.5465272049,5.4081e-05,0.9545455477,1.3035850454,1.6993339707,-0.681864579,0.1171025057,-0.649470907,0.0808689687,0.0,0.0,0.0,-0.0344827586206896,0.0,-0.1764705882352941,0.2727272727272727,0.6470588235294117,0.1666666666666667,0.1200000000000001,-0.2222222222222222,-0.3913043478260869,-0.3777777777777777,-0.3913043478260869,-0.4814814814814815,-0.3913043478260869,-0.2222222222222222,-0.2631578947368421,-0.3636363636363636,-0.2222222222222222,-0.2631578947368421,-0.4399999999999999,-0.5087719298245614,-0.5483870967741935,-0.4615384615384615,-0.6781609195402298,-0.6888888888888889,-0.75,-0.8333333333333334,-0.8372093023255813,-0.8227848101265822,-0.806896551724138,-0.7021276595744681,-0.72,-0.7307692307692308,-0.791044776119403,-0.7846153846153846,-0.8082191780821918,-0.8478260869565217,-0.8578680203045685,-0.8556701030927836,-0.86,-0.8444444444444444,-0.7971014492753623,-0.8333333333333334,-0.8679245283018868,-0.825,-0.7878787878787878
62172,1.104375,-0.058333333,-9.663306452,0.0,1.0220833333,3.3629166667,0.0672758309,0.0919497192,0.3605776946,0.0041841004,0.282782063,-0.245104167,12.0,0.0303766396,0.0,0.0599514085,-0.0889056,0.1844932275,-0.189413138,0.1876972453,-0.040195546,0.4652513471,0.0,2.4697968874,1.7778950145,65.088709677,5.5883676649,0.0715881106,0.0,0.0,1.0,0.0,0.0,0.5746876697,1.0,-0.100570774,-0.156285013,-44.76385714,2.0203112491,0.0533993307,-1.651775531,-390.376889,0.0618975226,8.4048080608,-0.004490158,-0.08856667,-0.170533862,-0.030228179,0.0233658083,-0.068476269,0.0,-0.179803859,-0.712351946,-0.063244049,1.0,6.403160205,0.1810171198,0.0,0.0769230798,0.0495911815,0.0293659087,1.5614058307,1.3900433162,3.69613e-05,3.8181819348,0.9628608664,0.927101048,0.4975305838,0.0762854448,-0.159943184,-0.007860555,-0.088235294117647,-0.1388888888888888,-0.2249999999999999,-0.2954545454545454,-0.4363636363636364,-0.3404255319148936,-0.3541666666666666,-0.4561403508771929,-0.4464285714285714,-0.38,-0.6309523809523809,-0.6219512195121951,-0.6770833333333333,-0.696078431372549,-0.6736842105263158,-0.6736842105263158,-0.7075471698113207,-0.6593406593406593,-0.712962962962963,-0.5753424657534247,-0.4918032786885246,-0.5441176470588236,-0.6025641025641026,-0.5974025974025974,-0.4464285714285714,-0.515625,-0.523076923076923,-0.515625,-0.4150943396226415,-0.5,-0.515625,-0.4259259259259259,-0.3921568627450981,-0.3921568627450981,-0.3921568627450981,-0.2954545454545454,-0.1842105263157895,-0.1388888888888888,-0.1621621621621621,-0.1842105263157895,0.1923076923076923,0.0689655172413792,0.0,0.0333333333333334,0.0333333333333334,-0.1388888888888888,-0.2051282051282051,-0.2439024390243902
47511,0.2054462531,0.0652600317,8.9020430314,0.0197259229,0.1021513607,0.4868752199,0.4564601349,-0.064668531,0.6068989846,0.3898845687,-0.030247011,0.047079534,14.0,0.007251896,-0.021854305,0.0503494878,0.0494678638,0.1438510968,0.0078580871,0.0288507572,-0.080889713,0.6632205924,0.0,3.8612409858,2.80053887,6.0126381498,8.1570873247,0.7586812836,0.0,0.0,0.0,0.0,0.0,0.8812974977,5.0,0.0486349406,-0.140479082,-0.343567012,-6.955955947,0.4222771083,0.0506374394,-209.684325,0.0398564906,12.470429155,-0.001741596,0.0617513833,0.0889903892,0.0156696472,0.2542161723,-0.015070352,3.0,0.0006834174,-0.25497076,-0.019498889,4.0,10.158943393,0.1937789447,0.0,0.0303030312,0.0132138334,0.0138956516,0.8701668929,0.7295548156,1.0774328e-07,1.3395818e-07,0.9249479894,0.855528783,0.2734106949,0.0430860888,0.0320384967,0.0949916932,-0.0292682926829268,-0.0829493087557603,0.0698924731182795,0.0641711229946524,0.0,-0.0568720379146919,0.0585106382978724,-0.0148514851485148,0.1306818181818181,0.0934065934065933,-0.1776859504132231,-0.0995475113122171,-0.1347826086956521,-0.005,0.2922077922077921,0.2437499999999999,0.2283950617283949,-0.2039999999999999,-0.160337552742616,-0.0613207547169811,-0.0099502487562188,0.0364583333333332,0.0815217391304348,-0.0148514851485148,0.0815217391304348,-0.0523809523809524,-0.0197044334975369,0.0698924731182795,-0.0432692307692307,-0.0523809523809524,0.1117318435754191,0.0815217391304348,0.1705882352941177,0.2838709677419355,0.5190839694656488,0.3630136986301369,0.3355704697986577,-0.3722397476340694,-0.3366666666666666,-0.2656826568265682,-0.2841726618705036,-0.2892857142857142,-0.2602230483271375,-0.1422413793103448,0.0364583333333332,0.0418848167539267,0.0698924731182795,0.0698924731182795
65576,0.1010879539,-0.337658933,-12.273125,0.0,2.4433084284,4.8379604142,-0.059399931,0.1853444064,0.729555447,0.0,0.4306766548,-0.438117709,5.0,-0.074842402,-0.123287671,0.2642771018,-0.105344927,0.2917009039,-0.003276065,-0.030679043,-0.76959847,0.6408241015,0.0,0.9325321888,0.6193133047,38.446666667,3.6430827543,-0.126812509,0.0,0.0,0.0,0.0,0.0,3.1271510516,3.0,-0.120637848,-0.316143514,0.3240124446,3.0862039348,-1.381362851,-0.639534154,-320.4626173,0.0262528486,8.2465648735,-0.003221724,-0.056627102,-0.622197345,-0.640269458,0.0167485891,0.0260794891,1.0,-0.31047187,-0.722222222,-0.166666672,3.0,4.5938564261,0.0609953249,0.0,0.2307692319,0.0990571012,0.1210049754,1.1213786648,0.704177025,0.0001182753,6.6818183646,1.4521880634,2.1088501716,3.0196367103,0.1876265363,0.4428571415,0.0096080924,-0.375,-0.375,-0.5,-0.5,-0.5,-0.4444444444444444,-0.1666666666666666,0.0,-0.375,-0.375,-0.6428571428571428,-0.5833333333333333,-0.6428571428571428,-0.6428571428571428,-0.6875,-0.6875,-0.75,-0.8076923076923077,-0.7916666666666666,-0.7727272727272727,-0.7727272727272727,-0.75,-0.75,-0.8333333333333334,-0.7916666666666666,-0.8529411764705882,-0.8529411764705882,-0.7916666666666666,-0.7727272727272727,-0.7727272727272727,-0.75,-0.7222222222222222,-0.7727272727272727,-0.75,-0.7727272727272727,-0.8076923076923077,-0.8214285714285714,-0.84375,-0.8214285714285714,-0.8214285714285714,-0.84375,-0.9137931034482758,-0.875,-0.8333333333333334,-0.84375,-0.875,-0.8913043478260869,-0.9242424242424242
48143,0.9829448454,0.1198875385,-0.878848266,0.0238783433,0.3430751114,1.5515176101,0.1447534029,0.0492746128,0.2595076105,-0.02753304,-0.070069336,0.0017015714,13.0,0.0277695588,0.125,0.1564641849,-0.146259041,0.130318974,0.010090234,0.105950226,0.0984787427,0.6745401749,0.0,4.5200455704,3.2338740303,4.3208536011,5.3875410862,0.4622056217,0.0,0.0,1.0,0.0,0.0,0.3646735845,4.0,0.0093224941,0.0484273406,0.7973413161,0.2241030641,-1.272365835,0.1363120144,-49.9527523,0.0629660493,11.516901301,-0.005128205,0.0208028254,0.0265043845,-0.024783393,0.2443845232,-0.01181734,2.0,-0.001346154,-0.727699531,0.0070910687,5.0,8.6512431995,0.0843639153,0.0,0.0132743362,0.0064343514,0.006156501,1.5743517551,1.7768825767,5.6068007e-07,5.7272728687,1.0861271564,1.1796722,0.1600841933,0.0262883432,0.2300793294,0.1297295401,-0.02803738317757,-0.0956521739130434,-0.087719298245614,-0.079646017699115,-0.1297071129707112,-0.0588235294117647,0.0048309178743961,-0.087719298245614,0.0348258706467661,-0.0234741784037558,-0.2996632996632996,-0.3290322580645161,-0.3333333333333333,-0.2571428571428571,-0.2517985611510791,-0.2463768115942028,-0.2777777777777778,-0.2209737827715355,-0.1875,-0.1034482758620689,-0.1034482758620689,-0.1369294605809128,-0.0545454545454545,-0.1223628691983121,-0.1612903225806451,-0.2267657992565055,-0.1260504201680672,-0.0545454545454545,0.0833333333333332,0.0558375634517767,0.0612244897959184,0.1005291005291004,0.1620111731843576,0.2530120481927711,0.3333333333333332,0.3594771241830066,0.3774834437086092,0.3959731543624161,0.3419354838709678,0.3866666666666667,0.4751773049645389,0.4751773049645389,0.4545454545454546,0.6774193548387097,0.71900826446281,0.5522388059701493,0.4857142857142857,0.3866666666666667
34041,1.3292161483,0.0217405821,-0.570083831,0.0,0.217937933,1.0804157106,-0.169923644,-0.042572208,0.3108006398,-0.064208355,-0.058765594,-0.091675322,5.0,0.0,0.0,0.0552379538,0.0255734318,0.3326970275,0.2261431357,-0.019192774,-0.039863826,0.8077986046,0.0,8.4423963134,8.4423963134,1.1256930144,5.4834104938,0.5093860984,0.0,0.0,0.0,0.0,0.0,0.3627827806,4.0,-0.24241413,-0.277528198,0.8269125299,-0.590481348,-2.110965219,-0.56838282,-383.3008623,0.1529638306,9.7552775254,-0.005331587,0.0046574159,0.0054293071,-0.039660515,0.6633784292,-0.015152176,3.0,-0.00457143,15.628643853,0.040452092,3.0,7.3388881338,0.2011210979,0.0,0.0810810775,0.0342994571,0.0262726921,1.5029438417,3.1280374861,3.2084506e-06,2.8636364151,0.7058702585,0.4982528218,-0.374835963,0.0572555813,-0.250000006,-0.007391316,0.0,0.0,-0.054054054054054,-0.0789473684210526,0.09375,0.1290322580645162,0.1290322580645162,0.2068965517241379,0.2068965517241379,0.0606060606060605,-0.054054054054054,-0.1025641025641025,0.0606060606060605,0.0294117647058822,0.09375,0.09375,0.0294117647058822,-0.125,0.0294117647058822,0.1666666666666667,0.1290322580645162,0.0294117647058822,0.0606060606060605,-0.0277777777777777,-0.2045454545454545,-0.2553191489361702,-0.396551724137931,-0.4354838709677419,-0.3269230769230768,-0.4354838709677419,-0.453125,-0.4166666666666666,-0.4166666666666666,-0.453125,-0.4354838709677419,-0.4776119402985075,-0.4852941176470589,-0.5138888888888888,-0.4852941176470589,-0.375,-0.4354838709677419,-0.3269230769230768,-0.5138888888888888,-0.4354838709677419,-0.4067796610169492,-0.375,-0.375,-0.6111111111111112
50729,0.6416560969,0.0517821195,0.6994128106,0.0366381352,0.6160526233,2.6318665335,0.0736612548,0.1038782356,0.3476857668,0.0374448076,0.0829120619,-0.044900001,14.0,0.0387690494,0.0344827586,0.1255505214,-0.299393624,0.0915504129,-0.055625792,0.1705148463,0.1247861853,0.5236660036,0.0,2.3165248149,1.2591135183,23.655261546,15.716244118,0.1732242814,0.0,0.0,1.0,1.0,0.0,0.6570223008,3.0,0.5990740573,-0.051322926,0.0519474804,0.0991728092,-0.644817971,-0.152150778,-342.9370031,0.0340268589,13.932373615,0.0196465361,0.0393715982,0.077172184,0.1688262803,0.0790482705,-0.056018237,2.0,0.033787925,0.7132746418,-0.011961261,1.0,14.354338336,2.2422065001,0.0,0.0123203285,0.0044356866,0.0051812269,0.8280953522,7.4394078033,4.244437e-10,1.2000403e-08,0.8595781436,0.738874585,-0.135249025,0.0449758769,0.1585279432,0.1572182309,0.0063694267515923,0.0498338870431893,0.1879699248120301,0.3221757322175731,0.3504273504273505,0.3620689655172413,0.4234234234234233,0.462962962962963,0.4905660377358489,0.2248062015503875,0.0784982935153584,-0.1073446327683615,-0.0453172205438066,-0.1173184357541899,-0.0813953488372093,-0.1706036745406823,-0.1528150134048257,-0.1413043478260869,-0.1366120218579235,-0.0186335403726708,-0.0246913580246913,0.0463576158940397,0.1575091575091576,0.0326797385620916,0.11660777385159,0.1245551601423486,0.161764705882353,0.3166666666666666,0.2950819672131148,0.3221757322175731,-0.3204301075268817,-0.3070175438596491,-0.1684210526315789,-0.0971428571428572,-0.0705882352941176,-0.0623145400593472,-0.003154574132492,0.0063694267515923,0.0128205128205127,0.0859106529209621,0.1407942238267148,0.1326164874551971,0.0604026845637584,0.1575091575091576,0.210727969348659,0.1879699248120301,0.2440944881889764,0.2490118577075097
60628,0.6139681693,0.0866111578,-0.045081445,6.64408e-05,0.7741602387,1.7915109844,0.1263293928,0.2036550349,0.2676643551,0.0238620957,0.1811070181,-0.061392249,11.0,0.0032189192,0.2289915966,0.2216616514,-0.114058437,0.1297465136,0.009291249,0.2584193468,0.2333435287,0.5407880314,0.0,1.1013072238,1.0160037899,70.667340067,7.902762739,0.308084562,0.0,0.0,1.0,0.0,0.0,0.542747377,5.0,-0.012621714,-0.091618373,-222.2513099,-0.427358071,0.5243599423,38.246814803,1770.8820802,0.0681412262,14.658326802,0.0011665687,0.0160296542,0.0362416481,0.0934916837,0.0239889569,-0.105007413,0.0,0.0002292264,0.2087877648,-0.013781925,6.0,14.058888408,0.7407968607,0.0,0.0246913582,0.0143528164,0.0174173851,0.5305452395,2.8253872507,1.6070498e-09,2.4184137e-08,1.1074473666,1.2264396699,0.0339161965,0.0416737215,-0.11031016,0.2062358419,0.0356083086053411,-0.0332409972299169,0.0640243902439023,-0.0490463215258855,-0.0592991913746631,-0.0305555555555555,0.1221864951768487,0.0940438871473354,-0.0085227272727272,-0.1995412844036697,-0.3688969258589512,-0.327552986512524,-0.3288461538461539,-0.3513011152416356,-0.3262548262548262,-0.3047808764940238,-0.2935222672064778,-0.2935222672064778,-0.3061630218687873,-0.3089108910891089,-0.3631386861313869,-0.3488805970149253,-0.3314176245210728,-0.2759336099585062,-0.1939953810623557,-0.2379912663755459,-0.302,-0.2833675564681724,-0.3596330275229358,-0.3898601398601399,-0.327552986512524,-0.2804123711340206,-0.2050113895216401,-0.0567567567567567,-0.0056980056980057,-0.0981912144702842,-0.1274999999999999,-0.0169014084507042,0.0028735632183907,0.1750841750841751,0.2160278745644599,0.1790540540540539,0.3022388059701493,0.2644927536231884,0.3022388059701493,0.1480263157894736,0.0738461538461539,0.0386904761904762
63597,1.1879306249,0.136216045,-2.249055765,0.0065732161,0.6327710462,5.1496792587,0.1472226729,0.0722947761,1.4360541045,0.0,-0.010771326,0.2631662311,14.0,0.0485257709,0.0,0.1213333563,0.0328501794,0.1917912064,0.1686406821,0.1330223881,0.1225024321,0.6047814267,0.0,1.9365281312,0.8756007916,14.446789602,130.05,0.4345552997,1.0,0.0,1.0,0.0,0.0,2.3040484921,8.0,0.0233416201,-0.065578508,0.7552186565,0.0539968865,0.1562821278,0.2373188932,-326.6647499,0.1063195634,10.192531198,-0.00494403,0.0132435364,0.0199224859,0.1766848816,0.1957807742,0.0187967278,1.0,0.0072859745,-0.558991982,-0.024232158,6.0,9.5992525667,0.3046162104,0.0,0.0434782617,0.0139390769,0.0124013466,0.954661603,1.6283881811,3.9947967e-07,5.3722379e-08,0.9774569649,0.9554221183,0.0427151123,0.0432741312,0.8385517817,0.1704250805,-0.0317460317460317,-0.0317460317460317,-0.0615384615384615,-0.1285714285714285,0.0338983050847456,-0.1029411764705882,0.0701754385964912,0.196078431372549,0.2448979591836735,0.0892857142857141,-0.1973684210526315,-0.2738095238095238,-0.2823529411764706,-0.1756756756756756,-0.0615384615384615,-0.0615384615384615,-0.1285714285714285,-0.1159420289855072,-0.0161290322580645,-0.0161290322580645,0.1090909090909091,0.150943396226415,0.0892857142857141,0.0892857142857141,0.0892857142857141,-0.1159420289855072,0.0,-0.0615384615384615,-0.046875,0.0338983050847456,0.150943396226415,0.0892857142857141,0.3555555555555556,0.2708333333333332,0.1730769230769231,0.0892857142857141,0.0338983050847456,0.2199999999999999,0.2708333333333332,0.2448979591836735,0.2199999999999999,0.2448979591836735,0.2978723404255319,0.7428571428571429,0.6944444444444444,0.4186046511627908,0.3555555555555556,0.3555555555555556
57330,0.3408378432,0.0249781573,8.4330864604,0.0084018105,0.2819005358,1.0538113734,0.076444722,0.0690453716,0.2784217482,0.0486257928,0.0754922802,0.0785122061,14.0,0.0078955692,-0.016393443,0.0280068372,0.020131133,0.1178824987,-0.013139007,0.1288276383,0.0637713658,0.5234147467,0.0,1.0910355794,0.8726561982,17.800495356,114.53306773,0.2918749916,0.0,0.0,1.0,0.0,0.0,0.4614328536,6.0,-0.048417438,-0.131708773,-0.383673045,0.008129924,0.5114493062,0.2074092621,-50.37433005,0.0802676689,11.69635266,-0.005427128,0.0060748049,0.0110991611,0.0090347022,0.0768534537,-0.033944183,0.0,-0.006947967,-0.921197794,-0.009894724,7.0,9.2821027382,0.2784981614,0.0,0.0506329127,0.0188967087,0.0201239209,1.4044619047,1.4067762687,2.7251099e-07,1.9090909602,0.2279779272,0.0519739353,0.8570671531,0.0500078878,0.1502362582,0.0108939416,-0.019047619047619,-0.1196581196581196,-0.0636363636363636,-0.1082251082251082,-0.2015503875968992,-0.2642857142857142,-0.3397435897435897,-0.3905325443786982,-0.2426470588235294,-0.192156862745098,-0.3397435897435897,-0.3110367892976589,-0.2398523985239852,-0.1487603305785123,-0.2076923076923077,-0.2616487455197133,-0.3223684210526315,-0.3133333333333333,-0.3501577287066246,-0.3522012578616352,-0.3223684210526315,-0.2969283276450511,-0.35423197492163,-0.304054054054054,-0.3333333333333333,-0.3223684210526315,-0.3397435897435897,-0.2137404580152672,-0.1196581196581196,0.0510204081632652,0.1704545454545454,0.0564102564102564,0.0618556701030927,0.2335329341317364,0.1638418079096044,0.0957446808510638,0.0842105263157895,0.0098039215686274,0.03,0.271604938271605,0.2560975609756097,0.3205128205128205,0.3037974683544304,0.6479999999999999,0.6885245901639345,-0.1487603305785123,-0.1953125,-0.192156862745098
37875,0.6026269659,0.0965855562,-1.472558634,0.0143463901,0.6115139447,2.2341340764,0.1532588564,0.1320695103,0.7392678069,0.0099284723,0.0853545148,0.0239293597,13.0,0.0381304606,0.0222222222,0.1297638713,0.0510629159,0.1045821678,-0.001024901,0.1425647366,0.1914287617,0.5668651422,0.0,1.9102739294,1.1489898459,29.929369893,7.1868387159,0.2489458464,0.0,0.0,0.0,0.0,0.0,1.5487338448,5.0,-1.894609413,-0.121086444,-42.01047346,-0.173223502,-0.737639103,-10.78455338,-668.232715,0.0324929803,12.395723527,-0.002449362,0.014652841,0.0336346219,0.0867446415,0.0450376391,-0.015601448,2.0,-0.000380953,-0.103980036,0.0102854948,5.0,11.966526555,0.7957669725,0.0,0.0196078438,0.0110548197,0.01704015,0.8566507833,1.6298671407,2.5235977e-08,3.7797574e-08,1.506911224,2.2707814369,0.0858254914,0.0428555779,0.2238958621,0.0007025535,-0.0186915887850467,0.0,-0.2808219178082192,-0.304635761589404,-0.2808219178082192,-0.2335766423357664,-0.1463414634146341,-0.2758620689655172,-0.0707964601769911,-0.139344262295082,-0.4354838709677419,-0.4166666666666666,-0.4101123595505618,-0.3558282208588957,-0.2446043165467626,-0.2335766423357664,-0.1984732824427481,-0.1923076923076923,-0.1025641025641025,0.0447761194029849,-0.036697247706422,-0.1025641025641025,0.0047846889952152,-0.0789473684210526,-0.0625,-0.054054054054054,0.0769230769230768,0.1229946524064171,0.1413043478260869,0.320754716981132,0.3291139240506329,0.4685314685314685,0.627906976744186,0.627906976744186,0.5671641791044777,0.721311475409836,0.721311475409836,0.6935483870967742,0.640625,0.8584070796460177,0.627906976744186,0.6535433070866141,0.8918918918918919,0.7948717948717949,1.0388349514563109,1.1649484536082473,0.8584070796460177,0.875
20765,-0.133880941,0.0248438859,2.1835204535,0.0414064765,1.6631601394,2.2345695151,0.1087160262,-0.477111845,0.1467673431,-0.412989287,0.1251167134,0.3712780726,13.0,-0.068174775,-0.471910112,-0.477573411,-0.144540806,0.1312217195,-0.015212239,-0.425672487,-1.092557252,0.4787509025,0.0,0.9210526316,0.5676691729,39.487804878,7.7095238095,0.0667838313,0.0,0.0,1.0,0.0,0.0,0.2729007634,2.0,-0.003013783,-0.552710647,-0.904533673,-1.036254625,6.4404648659,0.5986568237,-507.8210553,0.0943704929,13.220081791,-0.000643087,0.0145797599,-0.278688525,0.0825908309,0.027027027,0.0350172562,0.0,-0.008275862,0.4350833428,-0.011586891,3.0,13.109865605,1.20893343,0.0,0.0507246368,0.0178963084,0.0271660845,0.8345852669,5.9741534851,4.6661732e-09,1.1202098e-08,1.2902416212,1.664723441,-0.001882665,0.0392352095,-0.193480747,0.0710304426,0.0481927710843372,0.1153846153846154,0.1756756756756756,0.2608695652173913,0.1523178807947018,-0.0439560439560439,0.0674846625766871,-0.0224719101123596,-0.6824817518248175,-0.6881720430107527,-0.7908653846153846,-0.8036117381489842,-0.8011428571428572,-0.7888349514563107,-0.7867647058823529,-0.8114842903575298,-0.8135048231511254,-0.7198067632850241,-0.7025641025641025,-0.7060810810810811,-0.742603550295858,-0.7289719626168225,-0.7142857142857143,-0.7147540983606557,-0.6753731343283582,-0.7090301003344481,-0.6979166666666667,-0.6887298747763864,-0.7184466019417476,-0.7070707070707071,-0.6925795053003534,-0.6853526220614828,-0.6498993963782695,-0.5953488372093023,-0.532258064516129,-0.5372340425531915,-0.5258855585831063,-0.5456919060052219,-0.5245901639344263,-0.4882352941176471,-0.4790419161676646,-0.4276315789473685,-0.4219269102990033,-0.364963503649635,-0.338403041825095,-0.3095238095238095,-0.3916083916083915,-0.42
23253,0.5307553596,0.0637878951,0.4638423056,0.008050067,0.5226918068,1.1130226716,0.1077385011,0.163058032,0.3943034656,0.0280276285,0.1477508043,0.227491215,14.0,0.0051674022,-0.055214724,0.466576634,0.3755900832,0.3475841464,0.0644966445,0.0435907607,0.1785370528,0.5057544579,0.0,1.8831532426,1.5150439771,4.484384642,6.8695600476,0.2720432543,0.0,0.0,0.0,1.0,1.0,0.759626285,8.0,-0.035881181,-0.211499737,-45.33747678,-0.512751241,0.505415338,-1.179180149,638.15111104,0.0618975226,13.752220857,0.0035279418,0.0193238051,0.037739235,0.0190002366,0.0960397398,0.1023053907,2.0,0.0067398704,1.4403171008,-0.11493491,6.0,14.978321036,2.1604387158,0.0,0.0272727273,0.0132222664,0.0255337831,0.4401416632,3.0262820178,1.4449213e-09,1.1261278e-08,1.6678832053,2.7818343865,0.3086186576,0.0541410698,0.1522492616,-0.007860555,-0.1423357664233576,-0.2218543046357616,-0.175438596491228,-0.0329218106995884,-0.0524193548387096,-0.0524193548387096,-0.0167364016736402,-0.0408163265306122,0.175,-0.0248962655601659,-0.3783068783068782,-0.3247126436781609,-0.2218543046357616,-0.2114093959731543,-0.0961538461538461,-0.1263940520446096,0.0930232558139534,0.1576354679802956,0.3905325443786982,0.5666666666666667,0.5986394557823129,0.5878378378378379,0.5460526315789473,0.3662790697674418,0.6095890410958904,0.3583815028901733,0.205128205128205,0.3823529411764705,0.5666666666666667,0.4156626506024097,0.525974025974026,0.6666666666666667,0.7803030303030303,1.0258620689655171,1.1363636363636362,0.7803030303030303,0.5878378378378379,0.8503937007874016,0.7407407407407407,0.7669172932330828,0.7153284671532847,0.5161290322580645,0.5460526315789473,0.8076923076923077,0.7279411764705883,0.3276836158192091,0.3128491620111731,0.0930232558139534
17144,0.1645003073,0.0673220996,111.76999144,0.0353352241,0.5132612519,1.3136687611,0.1738606857,0.1716804069,1.0210050868,-0.051874603,0.3054193548,-0.03107369,14.0,0.0140944612,0.134625642,-0.002023394,-0.008179386,0.0997529788,-0.031535765,0.1029643922,-0.11213034,0.4293119129,0.0,0.8275138493,0.4720496894,354.71232877,22.516521739,0.2253875861,0.0,0.0,0.0,0.0,0.0,3.1107612267,2.0,0.6388314574,0.0488199571,-0.425208309,-0.027039313,0.104259711,-0.138324466,2997.7458719,0.0340268589,15.398213967,0.0010920863,0.0338532899,0.1395528142,0.0232136291,0.0116448326,-0.006583753,1.0,-0.000667337,-0.280056356,6.0817692e-06,7.0,14.527681754,0.504762948,0.0,0.0173913036,0.0090524511,0.0125434496,0.3824120809,0.8670072438,6.983674e-10,4.048934e-08,0.7090158637,0.502703495,0.2583502367,0.0347610709,0.0659267081,0.1572182309,0.0473684210526315,0.0613333333333332,0.0557029177718833,0.0698924731182795,0.0473684210526315,-0.0099502487562188,-0.0099502487562188,0.0025188916876575,0.1306818181818181,0.0153061224489796,-0.1422413793103448,-0.1495726495726496,-0.131004366812227,-0.1056179775280898,-0.0787037037037037,0.0964187327823691,-0.0245098039215686,-0.0148514851485148,0.0337662337662336,0.153623188405797,0.1148459383753501,-0.4362606232294618,-0.3712480252764613,-0.4265129682997118,-0.4248554913294797,-0.4006024096385542,-0.3580645161290322,-0.2880143112701252,-0.32996632996633,-0.2815884476534296,-0.1943319838056679,-0.1860940695296523,-0.1638655462184873,-0.1943319838056679,-0.1910569105691056,-0.1252747252747252,-0.1233480176211453,-0.2180746561886051,-0.1708333333333332,-0.0568720379146919,-0.1440860215053763,-0.0975056689342404,-0.0975056689342404,-0.0221130221130221,-0.005,-0.0765661252900231,-0.0954545454545454,-0.0850574712643678
38907,0.3175707101,-0.372383709,-9.673157315,0.0212694612,6.6644872189,4.3057207867,-0.049358879,0.0852574908,0.1144563357,0.0006309148,0.1686383772,-0.613956028,11.0,0.0,0.1420748403,0.1378789394,-0.482314236,0.0614297824,0.1366724621,0.0943523201,-0.553064363,0.5613704749,0.0,0.3854458996,0.3854458996,8.7073274396,2.9675241903,-0.015886234,0.0,0.0,1.0,0.0,0.0,0.2195929957,2.0,0.1001456216,-0.294691767,-0.11313467,-2.041799857,-3.075370704,-0.377796855,-148.6350626,0.1093565228,9.7203456594,0.0001523573,-0.019993618,-0.439576439,0.098308188,0.0323440919,-0.090746095,1.0,-0.154163955,-0.685255148,0.0041666701,2.0,7.3730603874,0.1047709121,0.0,0.1428571492,0.0605710113,0.0508773968,1.4893646396,0.6559387904,2.38467e-05,1.9090910718,1.1352033744,1.2886867012,0.170150002,0.0925671842,0.3000000122,0.3343670597,-0.175,-0.25,-0.175,-0.3125,-0.3399999999999999,-0.3888888888888888,-0.2142857142857143,-0.0833333333333333,-0.25,-0.484375,-0.5147058823529411,-0.648936170212766,-0.6699999999999999,-0.6699999999999999,-0.6826923076923077,-0.6764705882352942,-0.6944444444444444,-0.6944444444444444,-0.7,-0.6699999999999999,-0.6944444444444444,-0.7537313432835822,-0.7338709677419355,-0.7421875,-0.75,-0.7573529411764706,-0.7708333333333334,-0.7537313432835822,-0.7380952380952381,-0.7,-0.7203389830508475,-0.6632653061224489,-0.6826923076923077,-0.7155172413793103,-0.7608695652173914,-0.7608695652173914,-0.7676056338028169,-0.7676056338028169,-0.725,-0.6886792452830188,-0.7053571428571428,-0.725,-0.6699999999999999,-0.5769230769230769,-0.625,-0.6333333333333333,-0.725,-0.7
