firms,nincr,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42
10560.0,0.0,-0.0303030303030302,-0.0679611650485436,0.032258064516129,0.1428571428571428,0.1999999999999999,0.4328358208955223,0.263157894736842,0.1851851851851851,0.1428571428571428,0.0105263157894737,0.0,-0.0204081632653061,0.1707317073170731,0.0434782608695651,0.0549450549450549,0.1034482758620689,0.0786516853932584,0.0434782608695651,0.0,-0.1111111111111111,-0.0679611650485436,-0.0943396226415094,-0.0495049504950495,-0.0769230769230768,-0.0943396226415094,-0.0588235294117647,-0.04,-0.102803738317757,-0.1428571428571429,-0.102803738317757,-0.1724137931034483,-0.1428571428571429,-0.1192660550458715,-0.1578947368421053,-0.0943396226415094,-0.0769230769230768,-0.0103092783505154,0.0666666666666666,0.1707317073170731,0.0909090909090908,0.0549450549450549,-0.0588235294117647
10656.0,2.0,0.0517241379310344,0.0892857142857141,0.1296296296296295,0.1730769230769231,0.1296296296296295,0.196078431372549,0.1090909090909091,0.0892857142857141,0.0990990990990992,0.1090909090909091,0.1090909090909091,0.0517241379310344,0.0892857142857141,0.0517241379310344,-0.1159420289855072,-0.2375,-0.1285714285714285,-0.046875,-0.024,-0.0615384615384615,-0.0615384615384615,-0.0615384615384615,-0.0615384615384615,0.0338983050847456,0.0892857142857141,0.161904761904762,0.2842105263157894,0.150943396226415,0.196078431372549,0.2199999999999999,0.1730769230769231,0.2199999999999999,0.2708333333333332,0.2199999999999999,0.2448979591836735,0.3863636363636364,0.3555555555555556,0.3707865168539326,0.4698795180722892,0.4523809523809523,0.4186046511627908,0.4186046511627908
10123.0,2.0,-0.0327868852459016,0.1568627450980393,0.3720930232558139,0.2291666666666667,0.2040816326530612,0.7352941176470589,0.6164383561643836,0.6388888888888888,0.5945945945945945,0.6857142857142857,0.9666666666666666,0.84375,1.0344827586206895,1.0344827586206895,1.809523809523809,2.1052631578947367,2.025641025641025,3.2142857142857144,2.933333333333333,2.6875,4.9,3.2142857142857144,3.2142857142857144,2.4705882352941178,3.2142857142857144,1.95,3.2142857142857144,3.5384615384615383,3.916666666666667,2.933333333333333,3.5384615384615383,1.6818181818181817,1.95,1.36,1.36,1.2692307692307692,0.903225806451613,1.5652173913043477,1.6818181818181817,1.2692307692307692,1.809523809523809,1.2692307692307692
11647.0,0.0,-0.0526315789473684,-0.0526315789473684,0.0,-0.0526315789473684,-0.0526315789473684,0.0,0.0588235294117647,0.0588235294117647,-0.0526315789473684,0.125,-0.0526315789473684,-0.0526315789473684,0.0,-0.1219512195121951,0.0746268656716417,0.3333333333333332,0.3333333333333332,0.2857142857142858,0.180327868852459,0.4399999999999999,0.4399999999999999,0.4399999999999999,0.4399999999999999,0.1999999999999999,0.263157894736842,0.2413793103448276,0.4399999999999999,0.411764705882353,0.2413793103448276,0.3333333333333332,0.5,0.2857142857142858,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.125,0.263157894736842,0.4399999999999999,0.125,0.2413793103448276,0.125,-0.0270270270270269
10057.0,0.0,0.0,-0.1071428571428571,-0.0131578947368421,-0.0131578947368421,-0.0963855421686746,-0.0131578947368421,0.0135135135135135,-0.1477272727272727,-0.1666666666666666,-0.127906976744186,0.0273972602739727,0.1538461538461537,0.1538461538461537,0.0714285714285714,0.1363636363636364,0.0135135135135135,0.25,0.3888888888888888,0.3888888888888888,0.3392857142857142,0.5306122448979591,0.4150943396226414,0.1538461538461537,-0.0853658536585365,-0.0384615384615384,-0.0259740259740259,0.2931034482758621,0.4705882352941177,0.4705882352941177,0.5,0.4150943396226414,0.3636363636363635,0.5625,0.4423076923076923,0.4423076923076923,0.4150943396226414,0.4150943396226414,0.7441860465116279,0.9736842105263156,0.7045454545454546,0.7441860465116279,0.7045454545454546
63837.0,0.0,-0.0769230769230768,-0.0476190476190476,0.0,-0.1549295774647887,-0.2592592592592593,0.1538461538461537,0.0526315789473683,-0.0163934426229508,-0.1176470588235294,0.0,-0.0625,-0.0476190476190476,0.0169491525423728,-0.1304347826086956,0.0526315789473683,0.5384615384615385,0.6216216216216217,0.7142857142857142,0.5,0.5,0.5,0.5789473684210527,0.4285714285714286,0.3043478260869565,0.4285714285714286,0.5,0.5789473684210527,0.5,0.5789473684210527,0.8181818181818181,0.5384615384615385,0.935483870967742,1.0,0.935483870967742,0.6216216216216217,0.5384615384615385,0.5,0.5384615384615385,0.4634146341463414,0.4285714285714286,0.3636363636363635,0.2244897959183673
60038.0,1.0,-0.1875,-0.2121212121212121,-0.2352941176470588,-0.1875,-0.2352941176470588,-0.3333333333333333,-0.2121212121212121,-0.2121212121212121,-0.2571428571428571,-0.2972972972972972,-0.2121212121212121,-0.2777777777777778,-0.3658536585365853,-0.4347826086956522,-0.4347826086956522,-0.48,-0.3809523809523809,-0.4222222222222223,-0.3809523809523809,-0.409090909090909,-0.4468085106382978,-0.4347826086956522,-0.4222222222222223,-0.5094339622641509,-0.5185185185185186,-0.5357142857142857,-0.5517241379310345,-0.5,-0.4468085106382978,-0.3157894736842105,-0.3157894736842105,-0.3809523809523809,-0.3157894736842105,-0.35,-0.3658536585365853,-0.3809523809523809,-0.3809523809523809,-0.3809523809523809,-0.3809523809523809,-0.2972972972972972,-0.3333333333333333,-0.409090909090909
51510.0,0.0,-0.2272727272727273,-0.2608695652173913,-0.1052631578947368,-0.081081081081081,-0.2093023255813954,0.096774193548387,0.2142857142857142,0.2142857142857142,-0.0555555555555555,-0.15,-0.2916666666666666,-0.3461538461538461,-0.2272727272727273,-0.3061224489795918,-0.3928571428571429,-0.2608695652173913,-0.1904761904761904,-0.4516129032258065,-0.5,-0.5405405405405406,-0.4848484848484848,-0.6046511627906976,-0.679245283018868,-0.679245283018868,-0.653061224489796,-0.6458333333333333,-0.6458333333333333,-0.6666666666666667,-0.6851851851851851,-0.6730769230769231,-0.6599999999999999,-0.6304347826086957,-0.5853658536585367,-0.575,-0.5641025641025641,-0.5526315789473684,-0.4516129032258065,-0.4333333333333333,-0.2608695652173913,-0.4137931034482759,-0.5,-0.2916666666666666
10752.0,8.0,-0.29,-0.303921568627451,-0.3545454545454545,-0.2755102040816326,-0.3173076923076923,-0.2755102040816326,-0.3173076923076923,-0.4033613445378151,-0.3486238532110092,-0.2755102040816326,-0.1341463414634146,-0.3173076923076923,0.6511627906976745,0.7317073170731707,0.7749999999999999,0.7974683544303798,1.406779661016949,1.4482758620689653,1.253968253968254,1.5132743362831858,2.021276595744681,1.6792452830188678,1.784313725490196,1.2903225806451617,1.84,2.55,4.25925925925926,4.916666666666667,5.173913043478261,5.173913043478261,5.454545454545454,4.461538461538462,4.071428571428571,3.1764705882352944,3.4375,3.733333333333333,4.916666666666667,6.888888888888889,6.473684210526316,9.142857142857142,9.142857142857142,9.142857142857142
10779.0,0.0,-0.0784313725490196,-0.1132075471698113,0.0217391304347827,0.0930232558139534,-0.0208333333333333,-0.0408163265306122,0.2702702702702702,0.2702702702702702,0.0930232558139534,0.3823529411764705,0.4242424242424243,0.3823529411764705,0.175,0.0217391304347827,0.146341463414634,0.205128205128205,0.3055555555555556,0.3055555555555556,0.175,0.0681818181818181,0.119047619047619,0.0,0.0930232558139534,-0.0208333333333333,0.0,-0.0208333333333333,0.0217391304347827,-0.1607142857142857,-0.265625,-0.1296296296296296,-0.3285714285714286,-0.3648648648648649,-0.2878787878787878,2.76,3.4761904761904763,4.529411764705882,5.266666666666667,5.266666666666667,6.833333333333333,6.230769230769231,5.714285714285714,5.266666666666667
61487.0,2.0,0.0526315789473683,0.0526315789473683,0.1111111111111111,0.1111111111111111,0.0810810810810811,0.1764705882352941,0.1111111111111111,-0.024390243902439,-0.1304347826086956,0.1594202898550725,0.0526315789473683,0.0256410256410255,0.0256410256410255,0.1111111111111111,-0.024390243902439,-0.0909090909090909,-0.1304347826086956,-0.1999999999999999,-0.024390243902439,0.3333333333333332,0.4285714285714286,0.4285714285714286,0.5384615384615385,0.4814814814814814,0.3793103448275863,1.6666666666666663,1.8571428571428568,2.333333333333333,2.076923076923077,2.076923076923077,2.636363636363636,2.333333333333333,2.636363636363636,2.333333333333333,1.8571428571428568,2.333333333333333,2.636363636363636,3.0,2.636363636363636,4.0,4.714285714285714,3.4444444444444446
85113.0,0.0,0.3076923076923077,0.3877551020408163,0.4166666666666667,0.4782608695652173,0.5813953488372092,0.431578947368421,0.3465346534653466,0.431578947368421,0.5454545454545454,0.5813953488372092,0.7,0.7662337662337662,0.9710144927536232,0.8378378378378379,1.0298507462686568,1.125,1.193548387096774,1.193548387096774,1.2666666666666666,1.0,1.4285714285714284,1.5660377358490565,1.2857142857142856,1.3859649122807016,0.6585365853658536,0.9428571428571428,0.8888888888888888,0.9154929577464788,0.7215189873417722,0.402061855670103,0.6000000000000001,0.5454545454545454,0.6585365853658536,0.6790123456790123,0.5813953488372092,0.431578947368421,0.5111111111111111,0.7,0.7,0.6585365853658536,1.2295081967213113,1.1417322834645671
10875.0,0.0,-0.1466666666666666,-0.539568345323741,-0.5704697986577181,-0.3786407766990292,-0.2727272727272727,-0.1351351351351351,-0.1794871794871795,-0.1172413793103448,0.0158730158730158,0.1228070175438595,0.032258064516129,-0.037593984962406,0.1327433628318584,-0.0153846153846153,0.0158730158730158,0.4222222222222223,0.5238095238095237,0.6000000000000001,0.5238095238095237,0.6623376623376624,0.6842105263157894,0.641025641025641,0.7066666666666668,0.6842105263157894,0.641025641025641,0.7297297297297298,0.7066666666666668,0.6842105263157894,0.5238095238095237,0.5238095238095237,0.641025641025641,0.7066666666666668,0.7777777777777777,0.8285714285714285,0.6000000000000001,0.5609756097560976,0.6000000000000001,0.641025641025641,0.5421686746987953,0.4545454545454546,0.4883720930232558,0.5238095238095237
64514.0,0.0,-0.0566037735849056,-0.0909090909090909,-0.0566037735849056,-0.0909090909090909,-0.1666666666666666,-0.1228070175438597,-0.1525423728813559,0.0869565217391303,0.0869565217391303,0.0416666666666667,-0.0384615384615384,-0.1071428571428571,-0.0566037735849056,-0.0566037735849056,0.0638297872340425,0.0416666666666667,0.0638297872340425,0.0638297872340425,0.25,0.1111111111111111,0.0,-0.074074074074074,-0.074074074074074,-0.1071428571428571,-0.295774647887324,0.0,0.2195121951219512,0.4285714285714286,0.6129032258064515,0.7857142857142858,0.6666666666666667,0.5151515151515151,0.4705882352941177,0.3888888888888888,0.6129032258064515,0.5625,0.7241379310344827,0.9230769230769232,1.272727272727273,1.5,2.333333333333333,1.6315789473684212
61241.0,1.0,0.4534883720930232,0.524390243902439,0.7605633802816902,0.644736842105263,0.5822784810126582,0.1848341232227488,-0.0347490347490347,0.3089005235602093,0.2953367875647668,0.091703056768559,0.1111111111111111,0.3586956521739131,0.4367816091954022,0.6666666666666667,0.7241379310344827,0.7482517482517483,0.893939393939394,1.7777777777777777,2.08641975308642,2.5211267605633805,2.571428571428572,0.9841269841269842,0.7482517482517483,0.7605633802816902,0.7006802721088434,0.6556291390728477,0.7857142857142858,1.1739130434782608,1.450980392156863,2.333333333333333,1.525252525252525,1.808988764044944,1.6041666666666663,1.3148148148148149,1.5510204081632653,1.9761904761904765,2.8461538461538463,3.3103448275862077,5.410256410256411,6.142857142857143,7.064516129032258,5.097560975609756
11042.0,5.0,-0.1152073732718893,-0.1272727272727273,-0.5025906735751295,-0.4369501466275659,-0.5223880597014925,-0.52,-0.446685878962536,-0.4199395770392748,-0.3142857142857143,-0.3286713286713286,-0.3725490196078431,-0.3191489361702128,-0.3191489361702128,-0.2195121951219512,-0.4651810584958217,-0.4092307692307692,-0.3191489361702128,-0.2835820895522388,-0.2195121951219512,-0.2727272727272727,-0.1724137931034483,-0.2258064516129032,-0.2671755725190839,-0.1864406779661016,-0.2380952380952381,-0.1864406779661016,-0.1272727272727273,-0.0103092783505154,-0.102803738317757,-0.0588235294117647,-0.1272727272727273,-0.0351758793969849,0.2151898734177215,-0.1312217194570135,-0.1504424778761062,-0.1428571428571429,-0.1272727272727273,0.0212765957446807,0.3333333333333332,0.5238095238095237,0.6842105263157894,0.5737704918032787
46850.0,1.0,-0.1145833333333333,-0.1617357001972387,-0.1200828157349896,-0.1308793456032719,-0.1920152091254753,-0.1145833333333333,-0.1090146750524109,-0.0899357601713062,-0.0406320541760721,-0.0046838407494145,0.0047281323877068,0.121372031662269,0.0841836734693877,0.051980198019802,0.14247311827957,0.1643835616438356,0.261127596439169,0.2996941896024465,0.3754045307443365,0.2247838616714697,0.283987915407855,0.261127596439169,0.2463343108504398,0.2318840579710144,0.1643835616438356,0.2801204819277108,0.2073863636363635,0.4166666666666667,0.3406940063091483,0.5682656826568266,0.486013986013986,0.4358108108108107,0.283987915407855,0.2801204819277108,0.239067055393586,0.1303191489361701,0.1772853185595568,0.2573964497041421,0.3621794871794872,0.3754045307443365,0.8008474576271187,0.3980263157894737
78223.0,0.0,0.0736842105263158,0.1208791208791209,-0.0192307692307692,-0.0555555555555555,-0.1639344262295081,0.0851063829787233,-0.0192307692307692,-0.0377358490566037,0.186046511627907,0.2749999999999999,0.7586206896551724,1.4285714285714284,1.914285714285714,2.1875,2.0,2.1875,2.0,1.6153846153846154,1.6153846153846154,1.5499999999999998,1.914285714285714,2.090909090909091,2.290322580645161,2.090909090909091,1.5499999999999998,1.8333333333333333,2.344262295081968,1.8333333333333333,2.4,2.290322580645161,2.090909090909091,1.6153846153846154,1.4285714285714284,1.6153846153846154,1.4878048780487805,1.6842105263157894,1.3720930232558142,1.4878048780487805,1.0816326530612246,1.3720930232558142,1.6153846153846154,1.0
56266.0,1.0,-0.0425531914893616,-0.0999999999999999,-0.1401273885350318,-0.1059602649006622,-0.0689655172413793,-0.150943396226415,-0.150943396226415,-0.1346153846153845,-0.0287769784172662,-0.0753424657534246,-0.0753424657534246,-0.1059602649006622,-0.1867469879518072,-0.150943396226415,-0.1233766233766233,-0.0145985401459853,0.125,0.2053571428571428,0.0887096774193547,-0.0073529411764705,0.007462686567164,-0.0357142857142857,0.0305343511450382,0.0887096774193547,-0.0559440559440559,0.007462686567164,-0.0287769784172662,0.2162162162162162,0.0465116279069768,-0.0816326530612244,-0.0878378378378378,-0.0689655172413793,-0.0689655172413793,-0.1455696202531645,-0.0145985401459853,-0.0816326530612244,0.0150375939849625,0.125,0.25,0.3235294117647058,0.5168539325842696,0.2616822429906542
61081.0,0.0,0.0848484848484849,0.1474358974358973,0.1257861635220125,0.1118012422360248,0.0654761904761904,0.0467836257309941,0.0467836257309941,0.0228571428571429,0.1329113924050633,0.1401273885350318,0.1474358974358973,-0.0271739130434782,-0.011049723756906,-0.1712962962962962,-0.1751152073732719,-0.1712962962962962,-0.1476190476190476,-0.0478723404255319,-0.0427807486631015,-0.1751152073732719,-0.2008928571428571,-0.2079646017699115,-0.2079646017699115,-0.2217391304347826,-0.2510460251046025,-0.1352657004830918,0.1049382716049383,0.3161764705882353,0.1623376623376624,0.3065693430656935,0.3664122137404579,-0.2980392156862745,-0.1635514018691588,-0.1936936936936937,0.1187499999999999,0.1623376623376624,0.185430463576159,0.217687074829932,0.4094488188976377,0.5042016806722689,0.5565217391304347,0.6126126126126126
28222.0,0.0,-0.0629921259842519,-0.1007556675062972,0.0084745762711864,0.0113314447592067,0.0688622754491017,0.1516129032258064,0.0258620689655173,0.108695652173913,0.1369426751592357,0.0438596491228069,0.02,0.0113314447592067,0.0142045454545454,0.017094017094017,-0.0454545454545454,-0.0629921259842519,-0.0580474934036939,0.0056338028169014,0.0562130177514792,0.05,0.05,-0.053050397877984,-0.048,0.0530973451327434,-0.4780701754385965,-0.4360189573459715,-0.3959390862944162,-0.3121387283236994,-0.3497267759562842,-0.3351955307262569,-0.3509090909090909,-0.3327102803738317,-0.3376623376623376,-0.3703703703703703,-0.284569138276553,-0.3413284132841329,-0.3054474708171206,-0.2436440677966102,-0.184931506849315,-0.1678321678321678,-0.0775193798449612,-0.0055710306406685
51721.0,0.0,-0.0671140939597315,-0.003584229390681,-0.0106761565836298,0.0530303030303029,0.1535269709543567,0.4554973821989529,0.4866310160427807,0.6951219512195121,0.3899999999999999,0.3495145631067962,0.6162790697674418,0.4631578947368422,0.553072625698324,0.6951219512195121,0.8657718120805369,0.8169934640522876,0.759493670886076,1.0592592592592591,1.6226415094339623,1.504504504504505,1.3361344537815127,1.2063492063492065,1.0746268656716418,0.3969849246231156,0.2300884955752211,0.3175355450236967,0.4329896907216495,0.6547619047619047,0.3627450980392157,0.3429951690821256,0.2355555555555555,0.188034188034188,0.4479166666666667,0.3429951690821256,0.4787234042553192,0.7160493827160495,0.5108695652173914,0.6257309941520468,1.0441176470588234,1.106060606060606,1.278688524590164,1.2240000000000002
64848.0,0.0,-0.1034482758620689,-0.037037037037037,-0.0545454545454545,0.0612244897959184,-0.1186440677966101,-0.1186440677966101,-0.037037037037037,0.0833333333333332,0.0612244897959184,0.0196078431372548,0.0196078431372548,0.1818181818181818,0.2093023255813952,0.2093023255813952,0.3,0.368421052631579,0.2380952380952381,0.3333333333333332,0.3333333333333332,0.625,0.7931034482758621,1.08,1.2608695652173911,1.3636363636363638,1.3636363636363638,1.3636363636363638,1.736842105263158,1.2608695652173911,0.7931034482758621,1.4761904761904765,1.0,0.8571428571428572,0.6774193548387097,0.7333333333333334,0.6774193548387097,1.0,1.08,1.2608695652173911,1.1666666666666663,0.7931034482758621,0.7931034482758621,0.5757575757575757
28804.0,1.0,-0.1521739130434782,-0.1642857142857142,0.0353982300884956,-0.0999999999999999,-0.0859375,0.1470588235294117,0.1142857142857143,0.1470588235294117,-0.025,-0.0930232558139535,-0.1203007518796992,-0.145985401459854,-0.1136363636363636,-0.126865671641791,-0.1136363636363636,-0.126865671641791,-0.0999999999999999,-0.158273381294964,-0.1642857142857142,-0.1931034482758621,-0.2094594594594594,-0.2909090909090909,-0.1931034482758621,-0.2302631578947368,-0.3389830508474576,-0.35,-0.3275862068965517,-0.2402597402597402,-0.2777777777777778,-0.3352272727272727,-0.3535911602209944,-0.3743315508021391,-0.3197674418604651,-0.3571428571428571,-0.3463687150837988,-0.415,-0.360655737704918,-0.3197674418604651,-0.1642857142857142,-0.0787401574803149,-0.0787401574803149,-0.025
11587.0,2.0,-0.0852272727272727,-0.0301204819277108,-0.0061728395061728,-0.0301204819277108,-0.125,-0.1055555555555555,-0.0747126436781608,-0.0747126436781608,-0.1055555555555555,-0.125,-0.1153846153846154,-0.1614583333333333,-0.1153846153846154,-0.125,-0.1153846153846154,-0.125,-0.0852272727272727,-0.0955056179775281,-0.0529411764705882,-0.1614583333333333,-0.0061728395061728,0.018987341772152,0.0254777070063694,0.1027397260273972,0.1666666666666667,0.2196969696969697,0.2777777777777777,0.2196969696969697,0.2384615384615385,0.2578125,0.2384615384615385,0.2983870967741935,0.3416666666666665,0.2384615384615385,0.319672131147541,0.319672131147541,0.4122807017543859,0.4122807017543859,0.4122807017543859,0.5480769230769231,0.75,0.6428571428571428
