firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,cash,nincr,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
57665,0.0747382178,0.0333097654,21.596079777,0.0112438027,0.1213421264,0.3233998746,0.2420489136,0.0524050408,0.8066648917,-0.020612117,0.1534894687,-0.081032582,-0.465127823,0.0488030641,0.0810325817,39,0.0156097983,0.049247606,0.0747314339,0.0136359252,0.148608769,-0.113917728,0.0416666667,-0.078679168,0.5620758949,0,2.1008136283,-0.161562421,1.3860920417,-0.152031203,8.38880549,0.3455348345,0.0,0.0,1,0,0.0,1.8393803506,7.0,0.1097744677,0.1743042535,0.042670741,-0.502492249,0.1241355075,-0.021541825,115553.06748,0.2637368169,18.653656549,0.0078097267,0.0431482047,0.1103671465,0.1966100266,0.0,0.5148322485,0.0160654851,6.0,18.440918827,1.0636999379,0,0.0220870636,0.0082304847,0.0120762727,0.4320131499,2.6987951677,1.255147e-11,1.9840175e-08,0.7164492692,0.5132995553,-0.010949448,0.0287172285,0.074589299,0.1436099683,-0.1217123989525218,-0.0839567747298419,-0.1001982969788872,-0.0578895945285783,0.0404639870515242,0.0268903088391905,0.0279850746268655,-0.0894711992445703,-0.0615571776155717,0.0029905083864256,-0.0318775100401607,0.0743732590529249,0.127942681678608,0.1610475617098135,0.1508279874682978,0.1307534447376135,0.2332533972821744,0.2767295597484276,0.4028005091834878,0.4877531340405014,0.4607081992046959,0.3063505503810331,0.307457627118644,0.4557463672391018,0.3921674787944416,0.3841736945989593,0.3495451364590622,0.4582230623818526,0.5176077119811135,0.5406430996604754,0.5372658429653248,0.4651471984805317,0.3383067314365025,0.3899099099099099,0.3974637681159418,0.3969576240492576,0.308788598574822,0.2549210997234423,0.2524760513070303,0.2439929043702629,0.23424,-0.4168430601753855,-0.4112798595741433,-0.3726925266325119,-0.3097091722595078,-0.3304981773997569,-0.2858729864839844,-0.2412707780072784
35107,0.4463447372,0.0177009761,1.1040504142,0.1924915153,0.0837610414,0.1434828885,0.1701721869,0.1173094786,0.1063050591,0.0120541448,-0.116166104,-0.006913048,-0.196162385,0.0211732418,0.0069130476,45,-0.032911025,-0.567307692,-0.540307205,0.14980517,0.1653229543,-0.095293254,-0.274644442,0.1755864588,0.8841092396,0,15.054504706,0.3029945143,14.582339758,0.3703445356,0.3371234105,0.2543945159,0.0,0.0,0,0,0.0,0.1328394733,5.0,0.0834330306,-0.173221064,-0.753813539,2.4599682266,1.7838571131,0.0300336283,-8527.880842,0.0603214437,12.718380778,0.0049629402,0.014371118,0.0170680016,0.7963991037,1.0,0.0775541724,-0.001154149,3.0,12.722005234,0.9779066556,0,0.0167286526,0.0079668849,0.015592182,0.4918290714,3.728164142,5.5301868e-09,2.4247287e-08,1.1528340206,1.329026279,0.0593876731,0.0334221842,-0.164511223,0.2997882885,-0.0917933130699087,-0.0484076433121019,-0.1408855664174814,-0.344161545215101,-0.1732152739346985,-0.1611454239191465,-0.1540203850509627,-0.233453052847614,-0.3012160898035547,-0.3242876526458615,-0.3557567917205693,-0.2772133526850509,-0.1227246036406343,-0.1128266033254157,-0.1222091656874265,-0.1836065573770492,-0.2396946564885496,-0.2178010471204189,-0.208686440677966,-0.1924324324324324,-0.1773127753303964,-0.2048962213943587,-0.1889250814332248,-0.1159763313609466,-0.1374133949191686,-0.1634938409854422,-0.2186192468619248,-0.1849427168576104,-0.1989276139410187,-0.1759514616657473,-0.0317563188593649,-0.1398963730569948,-0.0967351874244256,-0.0777777777777777,0.0282174810736408,-0.0867970660146699,-0.0839975475168607,-0.0668332292317303,0.049894588896697,-0.0823095823095824,-0.0079681274900399,-0.1467732724157625,-0.0856793145654835,-0.1506537805571347,-0.151618398637138,-0.1540203850509627,-0.220250521920668,-0.3044692737430168
61621,0.0849815245,0.0335578885,30.063871855,0.0268229526,0.1964842921,0.1223870209,0.1721640886,0.1624261425,0.3719602878,0.0008356546,0.1134909546,-0.029380967,-0.229215004,0.0412498601,0.0293809674,36,0.0,0.0909090909,0.1158271466,-0.005835543,0.4440910203,0.2663030181,0.0123397243,0.2938997283,0.1835647188,0,1.1718679051,0.0711396148,1.1718679051,0.0711396148,4.9430031447,0.2115399671,0.0,0.0,0,0,0.0,1.3626080514,4.0,1.5830482029,0.9149097658,-0.039928013,-0.253695985,-0.609451434,0.034675701,27005.90962,0.0959518153,17.232722758,-0.000911076,0.0222329441,0.0886836028,0.087966805,0.0,1.439454777,-0.04770844,5.0,16.939169533,0.840219763,0,0.0086455252,0.0055637237,0.0127486167,0.4959897971,2.2200606363,3.968603e-11,2.3731806e-08,0.749742024,0.5621131025,0.0774174759,0.0197610134,-0.233178611,0.2702775645,0.0175542640256198,0.0697007481296758,0.1138665281745001,0.211723163841808,0.3168073676132004,0.2124081401921989,0.3099709879370897,0.1648336727766464,0.1711945392491467,0.2429730512894814,0.2551572787125093,0.3081732235437635,0.4163777447581311,0.3929209287221951,0.3172117303853832,0.256996336996337,0.2601351351351353,0.2745505868370228,0.3448816428907353,0.430787191460974,0.504295984569525,0.4829732065687122,0.5066736916051986,0.4484214080702349,0.447199730094467,0.4565365025466894,0.3967762943666559,0.4229557140487645,0.4091655716162943,0.455301102629347,0.5541666666666667,0.4824606877484017,0.4140431844404153,0.447199730094467,0.4418487394957984,0.5822574695684251,0.6460092095165006,0.5884095537863361,0.669390932087955,0.7925198495612205,0.6220457553412744,0.5813824884792629,0.6632415664986431,0.8011757295821962,0.920958351992835,0.8489224137931037,0.8299914675767919,0.7362882007690754
51692,0.7746137054,-1.720322654,-5.377147491,0.0,4.903671864,13.436172173,-0.282375476,-0.150234553,0.5838299977,0.028297581,0.1455525933,-0.140045317,-0.503110651,-0.854810004,0.1400453168,39,0.0002015947,-0.027027027,-0.136547676,-0.178345585,0.3450079006,0.1506077526,-0.035371394,-0.677454336,0.5181581968,0,1.7572857328,-0.247504508,0.4673816637,-0.462831174,28.298006487,-0.277536717,0.0,1.0,1,0,0.0,1.569366286,2.0,-0.124575684,-0.078912301,-0.035125271,-0.107237751,-0.321599696,-0.972887529,-1681.875859,0.3506420145,10.217071277,0.008022867,-0.124507459,-0.912698679,0.0246146098,0.0,-0.63858595,0.0446500424,3.0,12.837727971,9.3814780022,0,0.0716417953,0.041725944,0.0715051596,0.2908459941,10.624494086,3.5656226e-08,3.1170317e-09,3.1007376221,9.6634625588,0.3786876506,0.149794845,-0.381263647,0.2094102213,-0.3606792369610763,-0.2406024885396201,-0.5705185185185185,-0.2891994605859997,0.896010464355788,-0.5973611111111111,-0.6353459119496856,-0.6134666666666666,-0.6848913043478262,-0.7315740740740742,-0.7563865546218487,-0.7563865546218487,-0.74,-0.8199378881987578,-0.8129677419354839,-0.8253614457831325,-0.859951690821256,-0.8814314928425357,-0.860625,-0.8616229116945108,-0.8616229116945108,-0.8742299349240781,-0.8882851637764932,-0.8842714570858283,-0.9139762611275964,-0.919022346368715,-0.913848439821694,-0.9202475928473176,-0.9321077283372364,-0.8962790697674419,-0.8654756380510441,-0.8632547169811321,-0.8742299349240781,-0.8867578125,-0.8871984435797665,-0.8964642857142857,-0.9158490566037736,-0.917289586305278,-0.8826315789473684,-0.8557711442786069,-0.886090373280943,-0.9142307692307692,-0.9218598382749326,-0.9159710144927536,-0.9430451866404717,-0.9509060118543609,-0.9540934283452098,-0.9543823760818252
64742,0.2597879145,0.0015523013,9.6355568703,0.0,0.0079073856,0.0260300361,-0.014604945,0.0303633863,0.0494211039,0.0004209817,0.0896907216,0.005857652,1.0,0.0,0.005857652,27,0.0733265112,0.7272727273,3.3930885529,-1.377137116,0.0217969165,0.2123124259,0.0929099559,0.0288418807,0.6400898383,0,13.592015579,-0.52895979,11.062804284,-0.616611266,0.3430952029,0.649728663,0.0,0.0,0,0,0.0,0.0510917548,3.0,1.1518345827,0.0717883242,-0.087615173,-0.350829215,-0.628627232,-0.138002264,-8542.785002,0.0257232896,12.611477531,0.0,0.0169612353,0.0179593813,0.1271473191,1.0,0.2851167929,-0.02156988,2.0,11.565716763,0.3070296877,0,0.0202922076,0.0086591609,0.0182260473,0.7188800141,0.815989009,2.7295394e-08,6.7336122e-08,0.917802346,0.8423611463,0.2639385329,0.0376293664,0.1202635159,0.2181204636,-0.0626865671641792,-0.0446247464503042,-0.0710059171597633,-0.0737463126843658,-0.0513595166163142,-0.1028571428571428,-0.0664023785926659,-0.1844155844155844,-0.1626666666666666,-0.1317972350230414,-0.0136125654450262,0.0074866310160428,0.052513966480447,-0.003174603174603,0.1849056603773584,0.0890173410404624,0.1281437125748503,0.3553956834532374,0.2394736842105262,0.256,0.2993103448275862,0.2729729729729728,0.215483870967742,0.2076923076923076,0.3553956834532374,0.6972972972972973,0.8291262135922328,0.8291262135922328,0.7127272727272727,0.9030303030303028,0.8291262135922328,0.641114982578397,0.9462809917355371,1.0478260869565217,1.0,1.0979955456570156,1.0301724137931036,1.0886917960088691,1.0301724137931036,1.3668341708542715,0.9625,0.8579881656804733,0.8470588235294119,0.9030303030303028,0.8839999999999999,0.9873417721518988,0.8115384615384615,0.7977099236641221
65307,0.2005393809,0.0380207691,15.286663388,0.0258754556,0.5752153618,0.7937053417,0.1115669989,0.0321583316,0.4582504872,-0.019843319,0.1084208929,-0.004925336,-0.098976583,0.0417839349,0.0049253363,45,0.0013837165,0.0286795048,0.0456453016,-0.01503872,0.1668532283,0.040108129,0.0179057639,-0.137861615,0.3725440972,0,1.6357566722,-0.333547245,1.0888745977,-0.330144538,24.009142763,0.1051347185,0.0,0.0,1,0,0.0,1.4186051645,5.0,-31.99038989,0.0163436164,-0.169498921,0.768656181,-4.218584402,0.7257121897,2288.9915741,0.0235035458,16.113508855,0.0020943423,0.0255544852,0.0926768733,0.0425938025,1.0,1.8981823577,0.0574819425,6.0,16.38054502,1.0980732133,0,0.0158211086,0.0067467232,0.0128974412,0.5143517177,2.4174574222,1.514047e-10,2.3852375e-08,0.8588087303,0.7375524353,0.1585741169,0.026297361,0.2168108516,0.1833950576,-0.1175597691673535,-0.0778773259820813,-0.0751684810782787,-0.0636808957312805,-0.0894862198026539,-0.1884761182714177,-0.1250613045610593,-0.1758546350477362,-0.207111111111111,-0.1685567811092123,-0.0823045267489711,0.0812121212121212,0.1080745341614908,0.1227186910006292,0.0753465943339362,0.0252873563218389,0.0209843571156047,0.0103832357938455,0.0035627226701668,0.0424620179197505,0.0929140289973453,0.0318102949681897,-0.0188817598533453,-0.0130923842891387,0.0182648401826484,-0.0274395784117753,0.0043160067554888,0.0241102181400689,-0.0057588705182982,0.0115290115290116,0.1257888094236432,-0.0037230081906179,-0.0185219145424536,-0.0136380390711389,0.0714714714714714,0.0663478780633592,0.0591727686522858,0.1307838580181703,0.3101591187270502,0.3635668789808919,0.2147072174307762,0.1392081736909325,0.1708597681032597,0.2776318930532346,0.2205245153933865,0.1418818007254108,0.0929140289973453,0.0697581451129323
66852,1.8662183372,-0.110504036,-1.73339491,0.0463851548,0.4412319994,2.5130620355,-0.008378803,-0.080034149,0.3301168167,0.0085760643,-0.060613844,-0.02984224,-0.650245633,-0.038649269,0.0298422401,36,0.0157321526,-0.097387173,0.0210768816,-0.075609813,0.1660300351,0.0113797525,0.0324236904,-0.084508918,0.6975233405,0,4.6290757017,0.0057921767,2.7424865325,-0.057144314,3.3317739259,-0.137564561,0.0,0.0,0,0,0.0,0.4061813421,3.0,1.2361013709,0.0765284599,-0.173430915,11.957118968,-13.50657822,0.1990215037,-2443.151624,0.0494050763,11.037208606,-0.001124278,-0.040348502,-0.048503518,0.326885248,0.0,-0.251093196,-0.001624346,4.0,9.2435010279,0.3603611765,0,0.0177619718,0.0115483698,0.0221560759,1.1149309627,2.0208729344,2.780494e-07,4.7446568e-08,0.6856741075,0.4701489817,0.178873858,0.037370196,0.3691756117,0.2289557349,-0.1316239316239316,-0.2507374631268436,-0.3181208053691275,-0.310719131614654,-0.4154200230149597,-0.2924791086350974,-0.3350785340314135,-0.4207525655644241,-0.4374307862679955,-0.4454148471615721,-0.4784394250513347,-0.4784394250513347,-0.4519956850053936,-0.3610062893081761,-0.3673723536737234,-0.3736128236744759,-0.2462908011869437,-0.2462908011869437,-0.2326283987915407,-0.1490787269681741,-0.0928571428571427,-0.1331058020477815,-0.1490787269681741,-0.1589403973509934,-0.1505016722408027,-0.1561461794019932,-0.1793214862681745,-0.1589403973509934,-0.1936507936507936,-0.1575456053067994,-0.1872,-0.2507374631268436,-0.2794326241134751,-0.1923688394276629,-0.0360531309297912,-0.0230769230769231,-0.0230769230769231,-0.0155038759689922,0.036734693877551,-0.0135922330097087,-0.1040564373897706,-0.0976909413854351,-0.1533333333333333,-0.1389830508474576,-0.1832797427652732,-0.2267884322678843,-0.3712871287128713,-0.4133949191685913
46922,1.4844075229,-0.834279833,-21.86349311,0.0,8.0114863364,18.788318855,-0.000202155,-0.15551331,0.5600234589,0.0121819364,-0.133134515,-0.052867389,-0.657150268,-0.286032617,0.052867389,45,0.0087332895,-0.126644737,0.0051367534,-0.030673699,0.2735026144,0.0139682038,0.0012251195,-0.258786641,0.4155351463,0,1.6788752975,0.2281680593,0.9126708102,0.0769135166,142.79388824,-0.044815796,0.0,0.0,1,0,0.0,3.0021711295,3.0,0.2721394166,0.5336953506,-0.180887131,0.9171524249,-0.105492217,-0.333066313,-10843.50441,0.1957785693,13.651715832,0.0020254631,-0.013085785,-0.083710994,0.0180872389,1.0,2.8038910669,0.2851765868,2.0,15.034496933,20.359711049,0,0.4133138061,0.1234217414,0.0855138802,1.7366002264,124.9871597,1.4535362e-09,4.767058e-10,1.8349192971,3.3669288268,0.0588538768,0.0839056215,1.365897284,0.0756378408,-0.1637554585152838,11.062992125984252,9.35135135135135,8.535665380306236,9.81462657066215,5.900900900900901,5.383333333333334,4.984375,4.591240875912408,2.810945273631841,3.4277456647398843,3.7875,3.586826347305389,3.55952380952381,2.888324873096447,2.5137614678899083,2.888324873096447,2.810945273631841,3.6424242424242426,2.9081632653061225,2.1652892561983474,2.4196428571428568,1.5966101694915251,1.2463343108504397,0.915,0.8023529411764707,0.2766666666666666,0.3629893238434163,-0.070388349514563,-0.0376884422110552,0.1415797317436662,-0.0039011703511053,0.0172642762284196,0.0942857142857143,0.0226969292389853,-0.0051948051948051,-0.0484472049689441,-0.060122699386503,-0.0364779874213836,-0.0166880616174582,-0.0229591836734693,-0.0279187817258882,-0.0279187817258882,0.2619439868204283,-0.0715151515151515,-0.1402918069584736,-0.0826347305389221,-0.1215596330275229
77354,1.0957739811,0.0134440221,-2.12431299,0.0182700813,0.5219900121,1.4253248819,0.0162011535,0.0290895146,0.4803878602,0.0026017841,0.2003567182,-0.054429115,-6.461538462,0.100313088,0.0544291153,41,0.0155511758,-0.011111111,0.0156595431,-0.023578991,0.1021291328,0.2925500266,0.0445381834,-0.037325863,0.5318365185,0,1.7739612188,-0.174755388,1.1761772853,-0.209617374,4.9503142772,0.134378096,0.0,0.0,1,0,0.0,0.6622501514,4.0,0.2423638,0.0028996834,-0.108050232,0.3851757077,-1.133089374,-0.071455575,-1010.808335,0.0742355014,14.052105256,-0.003834776,0.0088478078,0.0141044835,0.1778546713,1.0,0.3754678187,0.0268167537,4.0,13.868569721,1.0383206879,0,0.0832684636,0.0235516834,0.0238671194,0.6219602,8.4692591269,1.4661488e-09,1.5122839e-08,1.3269146557,1.7607025035,0.0312484183,0.0282152624,0.334491752,-0.042874828,-0.1702607823470411,-0.1677565392354123,-0.2179153864334672,-0.206284480690813,-0.1780923994038746,-0.283921229171175,-0.2372060857538035,-0.2912829299635895,-0.2128924833491912,-0.2076149425287354,-0.2532159783344617,-0.2645032229384307,-0.2007246376811593,-0.148043254376931,-0.0911837407305683,-0.1387298282144715,-0.1750186985789079,-0.195282101167315,-0.1042230644288033,-0.1104838709677419,-0.1607912756784173,-0.2013034033309195,-0.2408809359944941,-0.2219609687279566,-0.2345593337959749,-0.2226920366455249,-0.2656458055925432,-0.2771952817824377,-0.3032217308907138,-0.2494896801995917,-0.1349019607843136,-0.1592987804878047,-0.1780923994038746,-0.194890510948905,-0.1646048977530925,-0.1526248399487835,-0.0904343045629466,-0.1145303719561143,-0.0553811019126462,-0.0361200116516164,-0.1418568464730289,-0.2254213483146067,-0.1903596770247123,-0.1506673511293633,-0.2342050451284424,-0.2320724065908563,-0.2501699524133242,-0.2555680539932508
74500,0.7238265152,-0.140393761,-0.714805211,0.0,0.5902632892,6.6560934192,-0.22455632,-0.062668262,0.7357164224,0.0,0.1007250637,0.0190689416,0.1848802395,-0.166349793,0.0190689416,42,0.0,-0.067146283,-0.025388521,-0.028285969,1.7142857143,2.4285714286,-0.00119653,-0.162451362,0.7621266156,0,2.1082428343,-0.186020793,2.1082428343,-0.186020793,15.002368546,-0.247014925,0.0,0.0,0,0,0.0,1.1962548638,1.0,-1.265004875,0.2665464853,-0.144361818,0.9949183146,-3.883110616,-0.124089394,-8628.697897,0.0292498762,8.8593146008,-0.022038799,-0.049205829,-0.080251035,0.3368437849,1.0,0.3221524664,-0.115289893,1.0,5.2740559063,0.1049949032,0,0.409632206,0.1275411834,0.1032065526,1.8549027754,1.5842034836,1.85061e-05,1.0000000868,0.712801556,0.5080860583,-0.04475296,0.08220992,-0.22457349,0.255204411,-0.0077941206554426,-0.0796584440227703,-0.0848679245283018,-0.1694863013698629,0.04305376344086,-0.1260900900900901,-0.133892857142857,-0.3168732394366197,-0.3533066666666666,-0.286735294117647,-0.2760895522388059,-0.0582135922330098,-0.0876051092006997,-0.2177096774193548,-0.1916333333333333,-0.2814518518518518,-0.0672692307692307,-0.0489803921568626,-0.028988988988989,0.1149885057471264,0.1412235294117647,0.1548095238095237,-0.0395643564356434,-0.3401088435374149,-0.0201616161616161,-0.1490877192982456,-0.1181454545454545,-0.1260900900900901,-0.1564869565217391,-0.1415575221238938,-0.1848403361344538,-0.3507095046854083,-0.2583792048929664,-0.0848679245283018,0.2968102457153552,0.2766371867761634,0.2436410256410257,0.3108294370422422,0.35761070368919,0.3510306406685237,0.0380310326377741,0.0041821946169773,0.1227574712377601,0.1227054929284043,0.1023181818181817,0.1659134615384614,0.3741111142590021,0.21255
74740,0.9419885681,0.0660084503,-0.431026501,0.0,0.1265183578,0.8719599568,0.0839487867,0.0426716611,0.2561565134,0.0037507213,-0.173080183,-0.002800218,-0.044400786,0.0689392774,0.0028002181,39,0.0282004262,0.0810810811,0.3798637334,0.082708521,0.1151658259,0.1487675506,0.0376857078,0.0805367131,0.611142656,0,6.307503075,0.3154661707,2.45100451,0.3625931208,5.4861292428,0.671429897,0.0,0.0,0,0,1.0,0.3011126978,7.0,-2.977489572,0.1868426384,0.0228509463,0.5727719149,-1.310308363,0.0844505328,-5525.826355,0.0379219612,10.506827382,0.0049353345,0.024422967,0.0278825698,0.1487486953,2.0,2.0656431145,0.0643221466,4.0,8.243303593,0.2780492479,0,0.0210728236,0.0117083092,0.01354472,1.7193897374,5.175650582,2.9445782e-06,1.0000000471,0.3727498571,0.1389424559,-0.304514892,0.0315900302,0.102044404,0.2435380465,-0.0535952177625961,-0.0901149425287356,-0.1317727429413056,-0.1571678454635333,-0.0901448228301206,-0.0953142857142856,-0.0621091204522566,-0.0312587412587412,-0.0554504389329243,-0.0363130434782609,0.0837791055869034,0.0801559454191034,0.1060279441117764,0.0166406751674157,0.0056624319419238,-0.0511643835616438,-0.1741877794336811,-0.116869870109172,-0.1321466886976405,-0.0975244299674267,-0.0568170212765957,-0.1540152671755724,-0.1559482102056359,-0.1642232277526395,-0.1831656532154045,-0.1973928157589802,-0.2346408839779006,-0.2435221843003413,-0.2708947368421052,-0.2511891891891892,-0.2293184979137691,-0.4388658227848101,-0.4086232657417289,-0.4251867219917012,-0.3777428411005052,-0.3363832335329341,-0.2836199095022624,-0.2596927187708751,-0.1790814814814815,-0.2055627240143368,-0.3283393939393939,-0.2963555555555556,-0.3209272115637963,-0.1382270606531881,-0.1685497786780704,-0.139231067961165,-0.1162360446570972,-0.1389033496243231
65306,0.4132589199,0.0462338542,6.2900248418,0.0015757791,0.1067498634,0.4785699689,0.117413728,0.0133349605,0.3522017142,-0.055651487,0.0341125224,-0.036138019,-0.40378291,0.0649022944,0.0361380189,36,0.0186538536,0.0,0.0663317322,0.0046753521,0.1756490629,0.021077333,0.0649360573,0.0081028522,0.4655420574,0,3.9544293337,-0.136250441,2.6213311431,-0.201466037,6.2714001597,0.7044595657,0.0,0.0,0,0,0.0,0.4408914995,6.0,0.08416367,0.0446745042,-0.040598484,-0.145238648,-0.196829154,0.0899314468,-6248.094435,0.2052251178,14.943907479,0.0017136818,0.0241645028,0.0298711404,0.17635382,0.0,2.0856886073,0.0952195553,6.0,14.921421149,1.1305295746,0,0.0243709926,0.0097138936,0.0164741775,0.393180865,2.092146082,5.408669e-10,2.0472916e-08,0.9790575832,0.9585537512,0.1495568238,0.0259910301,-0.246720799,0.2288059516,0.0041105419591476,0.0343973941368078,0.1040188357656213,0.1470057897136307,0.109806310910302,0.0283012758241045,0.0634963161419959,-0.0856319657720683,-0.1426565874730021,-0.1515895886502585,-0.1024307010984002,-0.1059685188080789,-0.0113325646741865,-0.0177543469071664,0.022408242112041,-0.0394434361766485,-0.0371133436696994,-0.0288685015290519,0.0081269841269842,0.048052805280528,0.1057102294073657,0.1162038664323374,0.1285003553660271,0.1205363443895555,0.1406609195402299,0.1225167903852952,0.1929375512443614,0.2414386239249413,0.1053255207327199,0.1233108508446514,0.2961632653061223,0.2041559229485816,0.2367006776228679,0.3584873374401096,0.3721050812305566,0.3726981931356445,0.4650304484222183,0.4550953079178885,0.5063086993643868,0.5078822412155746,0.5238003838771592,0.4623319211641186,0.5111830208432475,0.4865649283774926,0.4646250345909049,0.4327738675329364,0.4195797943674564,0.3890298311608782
81294,0.0632665123,0.0265351607,44.889956198,0.0120377632,0.0657407944,0.1662208198,0.2903677222,-0.142427857,0.6224003765,-0.00958238,-0.298528199,0.001144478,0.006026221,0.0263752539,0.001144478,44,0.0034829406,0.0714285714,0.0736177616,-0.016967549,0.2145391534,-0.066949603,0.0300797637,0.1155200987,0.4348530147,0,1.9554963156,-0.344065933,1.5301793884,-0.391017445,8.3226647652,0.3726205665,0.0,0.0,0,0,0.0,1.6206174177,5.0,-31.954288,0.1215306931,-0.126749854,0.6313833124,-4.798527653,0.7103035088,-2264.178326,0.0235035458,14.794752033,-0.001782245,0.0584610426,0.1163614203,0.1140707832,2.0,1.9353586538,0.0751997817,6.0,14.875927205,1.2843559252,0,0.0217222273,0.0069420642,0.0112919763,0.5457179962,2.6191395922,3.713319e-10,1.9540703e-08,0.5336141911,0.284744105,0.3048707218,0.0245911475,0.3548796394,0.1833950576,-0.0708469539375927,-0.0773725212464588,-0.1265016483209475,-0.1398624484181567,-0.1469496424178565,-0.1050491816492547,-0.0643404357194158,-0.0916328244257509,-0.119019442096365,-0.0238525771996613,0.068923076923077,0.1365321701199564,0.1852161626395878,0.1870159453302964,0.2536487570168404,0.2632727272727273,0.3248305084745764,0.3092964824120603,0.4102841677943167,0.3970509383378016,0.4348783845800827,0.4658227848101266,0.4166742183960128,0.4789971617786188,0.4909871244635195,0.4348783845800827,0.4224749772520473,0.4867332382310985,0.3372968349016254,0.4488415199258573,0.466166471277843,0.3904651783331851,0.3209125475285173,0.3596277613498,0.3310344827586207,0.4036993804435664,0.5281524926686219,0.4473659846310527,0.4475,0.5133591481122945,0.5846933603649265,0.5827680469778274,0.6355932203389831,0.7551364095655106,0.8668497731072369,0.7441704786343861,0.7935979807251035,0.8529098020623445
19502,0.3984022946,0.0769628611,9.8209410656,0.0246636557,0.6347444564,2.0150206725,0.098215629,0.0320410853,0.493947795,-0.070045485,0.0980522062,-0.04832517,-0.645103503,0.1266118724,0.0483251698,44,0.0099304422,0.0260869565,0.1127023872,-0.057695107,0.127237438,0.0494396186,0.032268327,-0.053120221,0.2693637338,0,0.8236488669,-0.226638205,0.3821941201,-0.346917787,134.77151639,0.1716306682,0.0,0.0,0,0,0.0,1.1646763271,6.0,0.2904228614,0.2720489041,-0.028155437,-0.168852803,-0.152284056,0.0795781767,53635.297265,0.1957785693,17.771175694,0.0006699738,0.0145668285,0.0414210739,0.015134284,0.0,1.0655172774,0.0328416522,5.0,18.391927086,1.3394373691,0,0.0110822404,0.006819744,0.0159760734,0.3515343048,1.6199482326,2.417342e-11,2.0992998e-08,1.035380475,1.0720127281,0.0486581507,0.0308971483,0.2842501123,0.0756378408,-0.0789621056561508,-0.2201675359570096,-0.3069251299339794,-0.3171879324660946,-0.277915995902239,-0.4172670367308373,-0.3814717312272784,-0.3231824417009602,-0.2803383897316219,-0.2703342206447796,-0.1778721986170123,-0.2091681359192178,-0.2574868322046652,-0.2463723842981517,-0.2837857453912032,-0.3444060589954824,-0.3205728449462958,-0.3218801539307312,-0.2554700467783309,-0.361046361046361,-0.394601226993865,-0.3883723813065576,-0.3699399821223342,-0.3910145643051097,-0.4298590247284493,-0.4059000602046959,-0.4288029636489927,-0.3978520868928483,-0.403818269695505,-0.4176796884220465,-0.4036020790523389,-0.3879930538327958,-0.3886755048940651,-0.3774132492113564,-0.4074696769544853,-0.362532299741602,-0.377648839556004,-0.4142924976258308,-0.3749683303775019,-0.3810837932764676,-0.4205859902530678,-0.4128287516363204,-0.4173358526216344,-0.406257521058965,-0.4299248989023685,-0.4893925282003518,-0.4156797726196115,-0.4252096924510717
