firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
59110,1.7280797791,0.0763756664,-4.916383097,0.0855388423,1.5737457159,1.8927551409,0.0361028503,-0.030002692,0.1214266486,0.0,-0.055784032,11.0,-0.001845608,-0.079959514,-0.110233445,-0.009012366,-0.130193436,0.0570615664,0.0087610641,0.0009648966,-0.005267737,0.5444848068,0.0,2.1443873444,0.1166183352,1.9193238809,0.1174024364,4.9202499536,5.6865212728,0.1213794927,0.0,0.0,1.0,0.0,0.0,0.20303734,3.0,-0.353745738,-0.045958213,0.8089906544,-1.103081203,-0.240857574,-216.7199316,0.2307942365,11.080541268,-0.003223325,0.0168741325,0.0325326591,-0.001118621,0.1165073038,-0.002575595,3.0,0.018019802,-0.822781268,0.0,1.0,10.362572413,0.3563701923,0.0,0.0370370373,0.0291498211,0.0297889621,1.2902543346,2.8293132538,6.2568964e-07,5.038547e-08,0.1952661808,0.0381288814,5.4595223411,0.0207300576,-0.022023891,0.3288374257
56733,0.3658319702,0.0176087649,7.1964675892,0.0067185562,0.2756364515,1.388062487,0.0714015867,-0.104462972,0.6015203531,0.0,-0.237302552,11.0,-0.135705045,-0.138952164,-0.074404849,-0.109220365,0.0931983284,0.2362714728,0.0693513121,-0.099068171,0.0308092056,0.5878470016,0.0,2.4386533666,0.243019969,1.7985037406,0.5796500069,23.022578296,5.779850064,0.1709519542,0.0,0.0,1.0,0.0,1.0,1.1290522148,6.0,-0.031292589,-1.035596614,-0.331240269,-1.094988839,-0.66170042,-68.14461255,0.074790396,10.067687568,0.011034821,0.0070536492,0.0207367651,-0.040662634,0.0939895947,0.0008082239,0.0,0.0159401039,-0.945380942,-0.001851852,3.0,8.1504679116,0.2386185243,0.0,0.0446735397,0.0144766544,0.0088465591,0.7756901468,0.7156080154,6.4917227e-07,6.6818183363,0.7993323562,0.6389322157,-2.295842869,0.055215024,-1.329573939,0.5625503107
59206,0.7699923001,0.0246397536,0.2997491639,0.0,0.2613573864,0.3927694056,0.0467827168,0.1337589536,0.2754593585,0.0662678865,0.3510235027,5.0,0.0,-0.166666667,0.2375231054,0.6276791678,0.2861633718,0.0557029178,0.3509882776,0.1082217378,0.0749385749,0.5475408598,0.0,1.0780701754,-0.098551886,1.0780701754,-0.098551886,4.4782608696,5.2716535433,0.3115124153,0.0,0.0,1.0,0.0,0.0,0.3372235872,4.0,-1.407218496,-0.120732764,-635.6271792,-0.343163667,-0.547453124,-164.3590973,0.0796054875,8.2221423696,-0.021177203,0.0188305253,0.0270820607,-0.048692846,0.0821315753,-0.264798171,1.0,-0.012906538,1.3543050988,0.0610671975,5.0,6.6475262333,0.1334351923,0.0,0.0384615399,0.0196465175,0.1500474834,1.5806307021,0.3259110617,1.62311e-05,3.0000003753,1.1298194564,1.2764920041,-2.432789439,0.0870366069,0.0940476056,-0.19993121
59222,1.1543970447,0.0835914215,-5.854668194,0.05012571,0.7775313625,1.9885626881,0.0592706812,0.2484698201,0.4877114787,-0.01048951,0.7856107083,11.0,0.0850434151,0.4982394366,0.1630965909,-0.212759948,-0.038946685,0.1081034334,-0.079759514,0.1018236605,0.0381322617,0.5734595349,0.0,2.6896420048,-0.260315374,1.4563245823,-0.22135309,14.5749377,4.3383490516,0.2379369719,0.0,0.0,1.0,0.0,0.0,0.6676858566,1.0,-0.157409491,0.4047242703,0.7396386759,-0.406526853,0.3466954159,-205.5894285,0.0294676945,9.9803791468,0.0058382247,0.0168201085,0.026914935,0.0746542794,0.0706222502,-0.027383126,1.0,-0.006071428,-0.945380942,0.0333333351,3.0,7.4079243226,0.0924832743,0.0,0.030927835,0.0113149971,0.0233000711,0.9485736961,0.9264207736,1.5624154e-06,11.454545612,-0.008649118,7.48072e-05,-1.215664725,0.0237070429,0.2204544713,0.2036055818
13610,0.8050308492,-0.223157086,-3.993461024,0.0404550489,1.0685433119,2.0533634342,0.0192826078,-0.123108704,0.2705108455,0.0031442421,-0.045601555,11.0,-0.013982955,-0.162921348,-0.152141936,-0.20977079,-0.024965518,0.1818739899,0.0802041585,-0.137690804,-0.208435998,0.5384024607,0.0,1.7782541518,-0.101863328,1.0952020383,-0.134222483,17.880825471,5.3983303481,-0.063937399,0.0,0.0,0.0,1.0,1.0,0.5263684024,0.0,-1.289718773,-0.236458006,-30.12848808,-1.438732893,-0.512591868,113.17697519,0.0328427875,13.844611003,0.0001567431,0.0052302535,0.0121632644,-0.048291602,0.0612925434,0.0914459068,1.0,0.011986532,-0.196029161,-0.016064746,1.0,13.813491521,0.8446876465,0.0,0.0521091819,0.028513457,0.0327137835,0.7299053333,3.4797705958,5.9042802e-09,1.7573601e-08,1.3169667793,1.7344014978,0.1768906465,0.0307536056,0.04555462,0.5406080392
44863,1.2635316741,0.0191747591,-0.568029381,0.0199635941,0.0855582606,0.0,-0.101445684,-0.012086203,0.0,0.0,0.4373088685,11.0,-0.094461085,0.0,-0.681644617,-0.951456311,0.0,0.5088967972,0.8644925758,-0.162186181,-0.032568296,0.4807520353,0.0,11.504091653,-0.858416726,11.504091653,-0.875857464,0.0,0.0,0.2643245504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051587296,-0.211039768,0.5582092362,66.603078308,2.1868567505,-872.4762854,0.0501289914,10.696185907,0.0035992002,0.0033076555,0.0035338975,-0.037803402,0.4555390636,-0.922645002,1.0,0.0070388356,-0.877867528,-0.002727181,1.0,9.0353171177,0.2420442287,0.0,0.0592592582,0.0248084405,0.0185564317,1.5306239705,3.5406703265,8.9363101e-07,1.0000000513,0.4598820893,0.211491536,0.5941149936,0.0576713827,-0.5562883,0.4753194693
64063,0.2551689523,0.0441380163,4.5886826161,0.0078333681,0.177317325,1.5838648458,0.2725126344,0.1996523425,1.0622774908,0.5036071032,0.2475940137,10.0,0.0,0.2276706794,0.2012567694,0.1078716561,0.0333003401,0.2572968119,0.1173701457,0.0253890254,0.1684509685,0.7398747457,0.0,2.1569646923,-0.074622561,2.1569646923,-0.074622561,12.806479903,6.2240244364,0.3195759611,0.0,0.0,0.0,0.0,0.0,1.753628387,4.0,0.0370809599,0.0726128894,-0.166713872,1.1404071322,0.2206713098,-268.7733994,0.191441564,12.370242961,0.00143743,0.0297092011,0.0499606222,0.0469339261,0.2859670633,0.0051234493,3.0,-4.898e-05,0.3434089001,0.0326376995,3.0,10.914804333,0.2656576843,0.0,0.0577777773,0.0314703243,0.0291162992,0.8136911906,0.9861912965,6.643823e-08,5.7412603e-08,1.727427146,2.9840045447,-0.144917651,0.045063949,0.2571433503,0.24585661
63714,1.0242470508,0.0387846372,-5.126043888,0.0,0.4375013513,2.5743951542,0.0367055212,-0.225864414,0.4010583651,0.0,-0.515357859,5.0,-0.053038367,-0.022492971,-0.08658399,0.1890701428,-0.032784125,0.3073412698,0.5806784458,-0.116293326,0.0393146931,0.5534786871,0.0,3.3407246441,0.4142404426,2.1647523172,0.3908475397,34.379530917,4.6286780537,0.1808994341,0.0,1.0,1.0,0.0,0.0,0.7274703317,5.0,-0.359878598,-0.221196556,0.4249963339,1.6852631913,1.4703196257,-179.0841667,0.0603799617,11.192869983,0.0128243974,0.0036651115,0.0054070998,-0.070065146,0.0512274378,0.0102139803,0.0,-0.004745763,1.5151766004,-0.045958461,1.0,10.755546383,0.4742092696,0.0,0.0175438598,0.0157317061,0.0263724318,0.7152783473,1.9739590544,1.28511e-07,4.855341e-08,1.6009636447,2.5630845916,-0.081183771,0.0662572178,-0.240692635,0.3629659398
90705,0.1260856277,0.00826791,193.83907542,0.0,0.0965737822,0.4741416728,0.0745798319,0.2631921824,1.0306188925,0.000330251,0.5459558824,7.0,0.1151410478,0.0487804878,0.5575254621,0.371505169,-0.16736729,0.2492581602,-0.067481236,0.1973941368,0.1079717457,0.632108819,0.0,1.9334140436,-0.172990525,1.3619854722,-0.248659771,117.97142857,3.924904943,0.2252707581,0.0,0.0,1.0,0.0,0.0,1.5721493441,4.0,-0.036577381,0.0679019038,-0.418041969,1.0827948489,-0.152369112,-256.7763347,0.0510165814,9.0500615786,-0.002605863,-0.007620164,-0.011669659,0.00826791,0.0180505415,0.0078746597,0.0,-0.024574066,-0.736773205,-0.022727273,5.0,8.4809181356,0.4419500385,0.0,0.0714285746,0.0320454365,0.0658525639,0.9300552546,2.2419721986,1.747735e-06,4.0724977e-08,1.4578155374,2.1252261411,-1.883630384,0.1120169158,-0.105477851,0.1326316706
59839,0.5811138015,0.0807909605,3.9748427673,0.0,0.413236481,1.097417272,0.1719445395,0.4535158093,0.4025483719,0.409556314,-0.062442776,2.0,0.3001792845,0.0777777778,0.4954905411,0.3719965652,-0.131236243,0.1486620416,0.0251819645,0.4281500708,1.3880597015,0.5419186688,0.0,3.867533523,0.0185130758,0.5786265746,-0.104043051,21.378930818,18.226541555,0.2459124846,0.0,0.0,1.0,0.0,0.0,0.9515754561,4.0,-0.989040397,-0.090178614,0.082990723,2.1553314099,-0.177192417,-213.6462599,0.0812427753,9.5081274663,-0.00734502,0.010737348,0.0183568678,-0.008846325,0.037091572,-0.02659565,1.0,-0.006555759,5.3731834569,0.1351331845,4.0,9.2983512493,0.7262180974,0.0,0.095238097,0.0443058451,0.03821112,1.8324680012,5.040952663,8.1008942e-06,2.3095142e-08,0.8120981428,0.6595033935,-0.031558537,0.0552424679,0.1096278322,0.2267463956
27385,0.7457120228,0.1130675678,-9.56264025,0.0874780435,1.1489012091,1.4742658007,0.1362420047,0.0314360502,0.1555514474,0.000316907,0.0463303729,11.0,-2.7577e-05,0.0282035561,-0.026885508,-0.018092726,0.0234937003,0.0421319349,-0.040491196,0.0620135822,0.023297962,0.495439611,0.0,1.4492894024,0.0182457445,1.1414805578,0.0248205932,30.915377347,7.1337021543,0.1557415162,0.0,0.0,0.0,0.0,0.0,0.3584230499,3.0,-0.027139497,-0.065052803,-52.83363949,0.2139904996,0.2089544577,-429.2970192,0.0103024126,13.020063728,0.0040792409,0.0107022168,0.0239129446,0.0110473978,0.0229935625,0.0646510441,0.0,0.0024888889,0.2735592382,0.0186915882,4.0,11.61272555,0.3190528983,0.0,0.0324999988,0.0134132664,0.0155479759,0.7464477532,1.1325453145,2.2124075e-08,6.7135088e-08,0.4093353805,0.1675554537,-0.420351476,0.0203830185,0.2205824348,0.3496831785
59871,0.6487180958,0.0776552911,1.1062734722,0.0,0.0742781761,0.3672429022,0.1908514163,0.1395839963,0.2921861891,0.0422146239,-0.039401851,7.0,0.1304506551,0.1569767442,0.2371854325,-2.320386532,0.0019263329,0.0552486188,0.1014645269,0.1442416177,0.1644264347,0.7209056661,0.0,13.397510981,0.2168056612,7.8217423133,0.056467839,1.366268351,3.5196130167,1.0583535109,0.0,0.0,1.0,0.0,0.0,0.3294788166,5.0,-0.997567454,-0.010979648,0.1505950174,0.2025877571,0.9122055815,-171.5518849,0.0812427753,11.670879617,-0.000984306,0.03384338,0.0377897486,0.0487647179,0.2838453358,0.7659992664,1.0,-0.003371429,1.8836856703,0.0606199764,4.0,11.773767417,1.1997904414,0.0,0.0425531901,0.0244344296,0.0289723142,0.9599972983,4.247653891,3.5601461e-08,1.7680194e-08,2.4156849264,5.8355336635,0.0730217278,0.0452979523,0.4680913175,0.2267463956
59898,0.4832091635,0.0281438168,2.7861525963,0.1368195699,0.1297305085,0.507750956,0.04105453,-0.373937955,0.1105802249,0.0,-0.190918349,11.0,0.0116086836,-0.013888889,0.105832392,0.2067827615,-0.173034246,0.2059458487,0.0314775866,0.0240861017,-0.409782596,0.6622146148,0.0,4.1606437899,-0.265168781,2.3449741877,-0.471245551,3.6549125354,6.2087150576,0.4973012351,0.0,0.0,0.0,0.0,0.0,0.1322375136,2.0,1.4375837523,0.0546677132,-0.355159179,1.0320865563,0.5820049226,-198.9361903,0.0467909422,11.072212641,-0.014108275,0.0095498812,0.0122135254,-0.02569444,0.2266501598,-0.077342428,1.0,-0.02145846,0.0565141416,0.0508474559,4.0,8.856874559,0.0837130467,0.0,0.0434782617,0.0410305996,0.045953136,1.0009192406,0.5493882286,1.2957244e-06,1.8134907e-07,0.7619531336,0.5805725778,-0.624626775,0.0532870129,-0.455436716,0.1671416128
55036,1.4569543626,0.0851850509,-11.8937788,0.0250117809,3.1435458731,2.6906513938,-0.001403234,-0.025320441,0.134911797,0.0,-0.048611111,11.0,-0.031502188,-0.017006803,0.2533263542,-4.210166801,-0.145697098,0.0479096935,0.1809125223,-0.063112947,0.0290330014,0.4849766141,0.0,21.099324324,0.1749721495,1.2308558559,1.7585621031,17.102995392,65.979555556,0.0346314505,0.0,0.0,1.0,0.0,0.0,0.2240456745,5.0,0.0171939219,-0.065909569,0.611383595,0.3903036166,0.2617873348,-80.40054671,0.0716962545,9.5940709879,0.0011366167,0.0113349462,0.0389153384,0.1383260231,0.034196385,0.0591989266,3.0,0.0434987494,1.2691292876,0.0929406285,2.0,7.2251175055,0.1015159257,0.0,0.0166666675,0.01584785,0.0138144261,1.2373119285,0.6711128427,5.2575366e-06,4.7727274449,1.8088636431,3.2719876795,0.0936652549,0.0530597851,-0.378317839,0.463005701
59994,0.5823582766,0.1030839002,1.9237209302,0.0,0.4111564626,1.4841723356,0.1550019201,0.2277643894,1.0142913187,0.0225375626,0.1615631006,11.0,0.1739874214,0.1105990783,0.252382228,0.0253688052,0.0139205988,0.2305500142,-0.093031475,0.2835285546,0.2792388922,0.6053361483,0.0,2.8967001435,0.1166519548,1.4162282799,-0.101134031,30.442790698,4.4750444414,0.3653606781,0.0,0.0,1.0,0.0,0.0,1.7905957362,5.0,-0.447281148,-0.566511795,0.0948914371,106.52375886,0.1807376909,-171.9968907,0.0651922914,9.477864379,-0.006871895,-0.086244694,-0.134472727,-0.051233766,0.0064407856,0.2536285645,0.0,-0.163441558,-0.108961725,0.0016666688,6.0,8.5381715978,0.4857372439,0.0,0.095238097,0.0387689596,0.0513529189,1.6264038606,9.6322807614,2.3648995e-06,0.9545454788,1.3189488034,1.739625946,-0.073319335,0.0563266466,-0.016339868,0.2267463956
34905,0.3128705297,-1.837882792,-22.07809773,0.0,10.938229107,16.324247144,0.1407145384,-0.404244977,0.1932112767,0.0,-0.084864,11.0,-0.136866687,-0.167741935,-0.136615459,-0.180930943,-0.082441515,0.5713476784,2.3683238243,-0.375850616,-0.953951813,0.406631969,0.0,0.8435080405,-0.337809013,0.6213519952,0.0565917833,62.282722513,9.0143975751,-0.498863788,0.0,0.0,1.0,0.0,0.0,0.4154469714,2.0,1.2709454646,-0.117788177,-0.47712891,-27.28698809,-0.218233643,-813.2217554,0.2955089135,7.2446738446,0.0,-0.210341805,-0.576721102,-0.586727864,0.03895839,-0.591412156,0.0,-0.747862725,0.6019716574,-0.173961354,1.0,4.3781127354,0.067157519,0.0,0.0714285746,0.0588953914,0.081922675,1.0203027413,0.2949667392,0.0001489219,12.409091616,2.2138267082,4.9010286939,-0.231500763,0.09416877,0.3478260941,0.0381717563
60063,0.3976996788,0.0264169631,4.4455087588,0.002274465,0.1839473553,0.3986473726,0.0865870119,0.0689249793,0.3747986241,0.6740139211,-0.011710794,7.0,0.0151103815,0.09,0.2818832851,0.1301530278,-0.094081436,0.0761322859,0.0393195546,0.0416249401,0.5629422719,0.5942964969,0.0,3.6658326383,-0.122813064,2.3085904921,-0.103521731,3.700461843,6.4815100154,0.2432778489,0.0,0.0,1.0,0.0,1.0,0.767132216,3.0,-0.168363843,-0.003515166,-0.01705869,-0.31233532,-0.114409812,-183.9699372,0.0294676945,10.138411442,-0.021117255,0.0042472115,0.0064175613,0.0042646218,0.1852138493,-0.043652031,1.0,-0.006112625,1.1714218534,-0.144248812,5.0,9.0867593102,0.7418424997,0.0,0.0232558139,0.029040158,0.0406514862,1.2116755527,19.6767858,4.2095981e-07,1.0969856e-08,0.7011638079,0.4916306856,-0.754393067,0.0401962628,0.0271236005,0.2036055818
34913,0.2585377502,0.0566020629,27.715820313,0.0162128822,0.1253356932,0.7406896605,0.2579697453,0.2138749798,0.4873687611,0.7497687327,0.2771040441,11.0,0.0251566821,0.1264705882,0.1078047886,-0.128997851,-0.116054854,0.0980225026,-0.066351272,0.1837021483,0.1854228634,0.6110187888,0.0,1.9848069403,-0.04151105,1.3121769227,-0.011286072,33.319163603,5.8609191221,0.6379885714,0.0,0.0,0.0,0.0,0.0,0.7061854463,1.0,-0.096312739,0.0888022273,-0.524402416,-0.569031944,1.5323944235,42.183469615,0.1312189809,12.370768953,-0.005201098,0.0429656334,0.0599587629,0.0287020117,0.0579100744,0.0545591071,1.0,0.0001992131,-0.3100271,0.0101266471,5.0,9.4471501141,0.0649947132,0.0,0.0219780225,0.0128423197,0.0152978365,1.0466085866,0.4353202714,3.9028456e-07,2.4767116e-07,0.5582492888,0.3116422685,-0.479441071,0.0375554677,0.1528774145,0.3976612805
60135,0.9418833044,-0.150609984,-9.269840378,0.0,3.2641587658,5.2282325755,0.0216283125,-0.106876486,0.1322534463,0.0170387779,-0.11205443,3.0,0.0006464558,0.3454545455,0.1474993138,-0.275049393,-0.433792149,0.1447736438,0.3356999972,-0.106310758,-0.088455062,0.5391697067,0.0,0.644261887,0.0005975601,0.6246950461,-0.002741849,43.236061151,10.794454423,0.0960953903,0.0,0.0,0.0,0.0,0.0,0.2978320354,3.0,-0.041347161,0.2611888002,3.2822519077,-0.893047734,8.726665173,-146.7355814,0.0900682146,9.5041473985,-0.000658092,-0.029545291,-0.126121507,0.2605498352,0.0287498223,-0.15367037,0.0,-0.041268223,-0.354541773,-0.173961354,3.0,9.6477885259,2.4610051993,0.0,0.0882352963,0.0436294128,0.060805265,1.0609081138,9.3699592997,7.7107057e-07,9.3854497e-09,1.3280491759,1.7637146137,0.0486431416,0.0573100258,0.1410334464,0.2126484286
39394,0.376518012,0.068650566,5.5912707528,0.0174349247,0.1523959165,0.8275474978,0.2707156961,0.1883882649,0.3626828912,0.0099817851,0.2100336691,11.0,0.0034106819,0.0928796178,0.1331915027,-0.250440371,0.0364074162,0.1069754271,-0.073770264,0.1632687754,0.1798458417,0.6185193943,0.0,2.142409922,0.0448003747,1.9829514865,0.0575145014,9.8220737183,10.626284991,0.7512010721,0.0,0.0,0.0,0.0,0.0,0.5058167744,4.0,-0.002285102,0.0086138725,3.0158258975,-0.445282482,8.726665173,403.21454358,0.0900682146,13.631215054,0.0075231962,0.0352826,0.0496702107,0.0274995117,0.1592964807,0.0627884983,0.0,0.0026851968,2.1095586244,0.0459828032,5.0,12.721080263,0.4678906804,0.0,0.0344827585,0.025996561,0.040121531,0.5031884763,1.2131145613,1.1563447e-08,3.7316208e-08,1.9701505817,3.8814933145,0.243155479,0.0404350912,-0.017385255,0.2126484286
51457,1.2495160314,0.0607496928,-2.998027393,0.0253174389,1.2194716768,0.5172265679,0.0263128366,0.0280985542,0.1012819137,0.0,0.0172230439,11.0,0.0,0.0880681818,-0.078817476,0.058464083,-0.010635518,0.0518113056,-0.106225568,0.0860244419,0.0387157681,0.442556974,0.0,2.4481169234,0.1083223265,2.4481169234,0.1083223265,2.886733588,8.6574523966,0.1204095189,0.0,0.0,1.0,0.0,0.0,0.1210550516,3.0,-0.024923536,0.1669996372,2.903043982,-0.650575789,0.4764514035,325.51144349,0.1673670409,13.377586822,0.0007315004,0.0062288154,0.0125607459,-0.007229631,0.0722188535,0.738724246,1.0,0.0050250448,-0.76969275,0.0192726525,3.0,12.468380178,0.3454322422,0.0,0.020833334,0.0161700994,0.0201517333,1.0866415158,1.7533416507,2.4082723e-08,5.3766912e-08,1.7463816905,3.0498490088,-0.031932858,0.0389565832,0.1832437265,0.2562250422
60186,0.5190487543,0.0637068249,-0.033554837,0.0151029111,0.8803190587,5.307798863,0.1099532001,0.2961500361,0.5838933362,0.5339185954,0.4283938747,12.0,0.1310464242,0.0625,0.1976149248,-0.024087047,-0.054795211,0.2328812438,0.1910511901,0.1515622072,0.1202470445,0.6080713968,0.0,2.6407464537,-0.123502112,1.4199255966,-0.167412021,141.57941403,8.4791402119,0.1123278676,0.0,0.0,1.0,1.0,0.0,1.2930534327,1.0,-0.043334527,-1.06006552,-0.131017418,-2.522020282,0.7412761667,-29.35989331,0.5816114228,10.964069086,-0.000321277,0.0119844341,0.0320029691,0.2052695177,0.0267906016,0.0027578898,1.0,-0.000244445,2.6908244097,-0.041770604,4.0,11.51543232,1.4190500511,0.0,0.0350877196,0.0228993428,0.0331749099,0.7707136777,3.6979971155,6.8242514e-08,1.5448079e-08,1.0249137542,1.0504482035,0.2484031883,0.0380695689,-0.29973145,0.2579805567
24811,0.8453822835,0.1174196002,-22.01646482,0.0372012484,1.2717804848,2.957556965,0.1254012748,0.3660982891,0.4816419625,0.0085287846,0.5964563059,11.0,0.0908265165,0.2675438596,0.093928769,-0.239546738,-0.076985857,0.1062865869,-0.181208252,0.3101262826,0.1224458758,0.5326271078,0.0,1.8809899765,0.129053643,1.1478283569,-0.016762508,103.15746926,6.2550916699,0.2219395613,0.0,0.0,1.0,0.0,0.0,0.9434430135,2.0,0.032827363,0.099711333,-0.305955528,0.1482772172,0.5020565169,893.29504198,0.063541233,14.425219334,0.0089928099,0.0183214067,0.0487724226,0.1885029699,0.013541856,-0.03663731,2.0,0.0094338736,-0.105831038,0.0238447443,6.0,13.841739551,0.8717340197,0.0,0.0813186839,0.0284193612,0.0277379934,0.7597904603,4.449862299,3.3930794e-09,1.6726871e-08,1.4403588781,2.0746336978,-0.025846855,0.0307740906,0.508570314,0.2250791841
13661,0.9818057315,0.0983823168,-11.4490533,0.0330251979,1.0830865766,2.3153550311,0.064353387,0.0385476786,0.2464898179,0.0170758098,0.0061481373,11.0,-0.017352415,-0.044366824,0.0467873183,-0.011835118,0.0453617739,0.10439351,0.0240150502,-0.010650634,0.0971968567,0.4615266011,0.0,1.2915442092,-0.163220062,0.8252373046,-0.139467911,37.296426396,8.3721658436,0.196935936,0.0,0.0,1.0,1.0,0.0,0.4949299161,5.0,0.0346178929,-0.21219935,-0.16953208,-0.323457266,0.4458242469,1362.499792,0.063541233,14.621845342,0.0038013258,0.0116210393,0.0272391685,0.0146218434,0.0297961249,-0.154374255,0.0,0.0023949571,0.1102574848,0.0063560077,5.0,13.786833267,0.508623538,0.0,0.0313588865,0.0240948289,0.0311978142,0.399307375,1.3083306446,2.6833656e-09,2.6822812e-08,0.9846145684,0.9694658483,-0.206094606,0.0320850831,0.0486497608,0.2250791841
44417,0.8310531656,0.0043639245,-5.059614245,0.0161588716,1.7864370117,3.2972331792,-0.01600693,0.1031349676,0.344062763,0.0003397605,0.1674842829,11.0,-0.002780211,0.0276748209,0.0318305577,0.0179707762,-0.073604942,0.0764318565,0.0409747595,0.0962236379,-0.013721163,0.5714435427,0.0,0.6724588759,0.1247512918,0.5649196757,0.1627802731,20.33687418,13.244219056,0.098212106,0.0,0.0,0.0,1.0,0.0,0.8783010187,2.0,-0.020180119,-0.13853346,0.2618966813,-1.330491381,-0.353118868,-213.8974474,0.0582426332,12.272723193,-0.017521283,-0.013803594,-0.038367011,-0.032503004,0.0619414742,0.1860572151,0.0,-0.033923338,1.4830731806,-0.019498216,3.0,11.959378954,0.8388865338,0.0,0.0143884895,0.0083302136,0.0090390778,1.1039637607,4.46363909,1.0177738e-08,1.9879622e-08,1.5668468312,2.4550089925,0.2059101923,0.0530435112,0.0066861143,-0.00910505
44230,1.5953083715,0.2267779011,-7.074359808,0.000178706,2.0084766201,5.8494044602,0.1512614063,0.2546765273,0.6443353427,0.0,0.1811875985,9.0,0.0181918412,0.3382352941,0.4363700193,0.0674635634,0.0222681349,0.1375804812,0.1465040099,0.0446212168,0.3622768198,0.588650899,0.0,2.0400692226,-0.129090158,1.5330138445,-0.063559044,21.309895833,3.5003742915,0.1614146671,0.0,0.0,1.0,0.0,0.0,1.4684877156,5.0,-0.097470104,0.2447201278,1.1805500027,-0.88294598,-0.605733657,-220.5818822,0.0294676945,9.0828975492,0.0334348394,0.0408794422,0.0940613275,0.6735428758,0.0760810342,0.0051838253,1.0,0.0789880475,0.4868882069,0.1169230789,3.0,8.7917900243,0.6049720161,0.0,0.3333333433,0.1166287054,0.1521109379,0.6958711068,1.5576961606,6.1405122e-06,4.7204977e-08,0.7885694811,0.6218418264,-0.567033547,0.1175107675,-0.233333377,0.2036055818
60354,-0.081607109,-0.182990175,7.6158376963,0.0,0.1221603354,0.2597158771,0.5511157239,0.3719008264,0.9858323495,-0.211876076,0.1040723982,2.0,-0.010452962,0.35,4.7799442897,2.0431021844,-7.418805919,0.1674140508,0.4274250649,0.7184179457,-1.774407583,0.6950404475,0.0,1.1786148238,-0.253904378,1.1032806804,-0.254272324,2.7159685864,14.612676056,-1.331182796,0.0,0.0,1.0,0.0,1.0,1.9456790123,2.0,2.164675363,0.2356037296,-0.626557907,2.5758646527,-1.038127384,-387.1800836,0.347160537,9.9948581642,0.0,-0.216335541,-0.632603406,0.0251580199,0.3287435456,0.2999140123,0.0,-0.046435947,0.093151309,0.0168910725,5.0,8.9666751849,0.4088005111,0.0,0.073170729,0.027416163,0.0428398062,1.6371607725,1.6488373831,1.0438847e-06,7.0163841e-08,2.5200593648,6.3506992022,0.2243828818,0.1180138167,-0.527273098,0.4254376439
22509,0.5641796496,0.1001450068,-3.205061728,0.036425389,0.7675798819,1.4376601468,0.1306633502,0.0756183001,0.4104609266,-0.152699148,0.3414084181,11.0,0.0162172451,-0.00530504,0.0243592887,-0.009582564,0.0566147274,0.0861408457,-0.055797597,0.1146780099,-0.153739765,0.5351836929,0.0,1.6635502671,-0.034124002,1.022948033,-0.088774863,178.82699588,5.6833586189,0.2549324641,0.0,0.0,1.0,0.0,0.0,0.7363887648,2.0,-1.139743292,-0.078841697,-30.36933928,1.4925598563,0.6582251234,2282.9956002,0.0328427875,15.111314167,-0.001316933,0.0149548819,0.0356129655,0.0120091298,0.0059503418,0.0321479933,0.0,-0.000294118,-0.135490394,0.0267605658,5.0,14.032222974,0.3377127148,0.0,0.0202429146,0.015893976,0.0204145225,0.3812130939,0.6856574237,2.0825845e-09,4.8760324e-08,1.7162168131,2.9454001495,0.0498868347,0.0322367104,0.1709662115,0.5406080392
42112,1.2782254805,0.2017237652,-5.775025332,0.0705371493,6.1326265332,5.8645688237,0.0024296605,0.2108265125,0.1107498642,0.0069848661,0.2845526278,11.0,0.0162644795,0.2495493175,0.1308160946,0.0142022584,-0.035876001,0.0679353645,-0.127447119,0.1864072441,0.1104825487,0.5098322618,0.0,0.9261195872,-0.061315315,0.7085616946,-0.130655901,12.746796758,11.412970632,0.107415836,0.0,0.0,1.0,1.0,0.0,0.1929606815,2.0,0.0678830191,0.0944915276,0.8563426561,4.1004077924,-0.641464663,-301.7363601,0.191441564,11.817381686,-0.01133268,0.011332393,0.047744668,0.2442144838,0.0581583567,0.7805789133,3.0,0.0788292683,-0.365090109,-0.061579203,3.0,12.059076726,1.1213872832,0.0,0.0485436879,0.0236756805,0.0180144568,1.1208701247,4.7199466855,5.4578244e-08,1.9084731e-08,1.3313082897,1.7723817622,0.2851631661,0.0443214426,-0.063770216,0.24585661
