firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
56442,0.4522439586,-0.111622555,-10.89059501,0.0,5.8484848485,15.518987342,0.0303049356,-0.156602999,0.4495276237,0.0,-0.134725611,-2.69159954,8.0,-0.226444011,-0.24137931,-0.212266355,-2.227667311,0.1414745912,0.1430810569,-0.092758639,-0.275723968,-0.364420485,0.5721879946,0.0,1.5140805407,0.5599617692,0.8889045339,2.6181874987,77.654510557,7.1253962663,0.0211756115,0.0,0.0,1.0,0.0,0.0,3.2064690027,3.0,0.1351342384,0.5577599787,-0.360876911,-55.05345891,4.1921092953,-0.115111081,1.1018756272,-195.1205462,0.0459337256,9.2967015376,0.0349647081,0.1656570977,0.3924050633,0.0942989617,-0.007367212,0.0,0.0843881857,8.1649694501,0.2417164501,1.0,10.766082105,2.3582981716,0.0,0.0599999987,0.0339982276,0.0426333486,0.6960913616,1.9599941818,8.5411175e-07,3.4192086e-08,2.0125406681,4.0503199408,0.0160273069,0.1207079285,-2.424836711,1.3484866791
21178,0.3176128002,0.1573640857,-8.536392552,0.0025050723,1.5312823626,4.2609002087,0.1860368241,0.1708475053,0.2632077807,0.4891115343,0.0274014465,-0.129808291,8.0,0.0588724246,-0.01542777,0.0844698241,-0.253759785,-0.054161271,0.1461944235,0.0273429139,0.1566893972,2.0382165605,0.4994527676,0.0,1.4304046539,0.2173259862,0.8895542818,0.1496448637,160.37142857,8.1065857886,0.1528915239,0.0,0.0,0.0,1.0,1.0,4.0554493308,3.0,0.0334311906,0.333055555,0.0285173004,-0.780555855,18.000581888,-1.111251705,-0.354396028,726.30740735,0.0858898163,14.705473741,0.0268619632,0.1656570977,0.110450914,0.0142022341,-0.001068736,3.0,0.008653886,0.1058355807,-0.016647242,4.0,14.795617988,0.9590667915,0.0,0.0480349362,0.0219323945,0.0231978819,0.6041512565,2.9090494475,1.8315158e-09,2.0255332e-08,1.2057921594,1.4539347316,0.1370336734,0.0521172469,-0.322737314,1.2630589457
59352,0.5671890905,0.072347606,0.6258709925,0.0254303348,0.349939932,0.9924983722,0.1152586456,0.1036722307,0.7012829356,0.002426939,0.2698336106,0.0878644205,8.0,-0.025973277,-0.036936236,0.011864692,-0.000443,0.040431332,0.1098609441,-0.023032103,-0.005297282,0.0212260062,0.6576075605,0.0,2.4296191722,-0.15694022,1.8266476138,-0.056516326,3.9585581302,4.5372602453,0.3023230243,0.0,0.0,0.0,0.0,0.0,0.9928008256,4.0,-0.241465441,0.0227847944,-0.127353668,-0.122616116,-0.387217887,0.6147611869,-1.944652186,-398.3256827,0.0377336191,12.958572463,0.0168893946,0.0277784443,-0.00858981,0.2780606629,0.0273987143,0.0,-0.002711651,0.2167952014,0.0721745419,4.0,11.416684352,0.1796545491,0.0,0.0363349132,0.0139881259,0.0148134495,1.2057644983,0.4355988328,8.7113704e-08,1.0500002478,0.821803571,0.6753611094,-0.012082766,0.0417185739,-0.630828466,1.1519602885
33769,1.3329509607,-0.088051185,-9.607638889,0.0,0.9253681161,2.307842924,-0.032214322,-0.238448405,0.1774357059,0.0,-0.400829833,0.0679568446,8.0,-0.088505225,-0.441509434,-0.438189697,0.0656372584,-0.133762936,0.228144091,0.1252334701,-0.056850923,-0.061964147,0.5976847194,0.0,3.0110168418,0.3815971221,0.9280739521,0.0500614251,23.152380952,4.8913480885,-0.001921907,0.0,1.0,1.0,0.0,0.0,0.2878855361,1.0,-0.021222247,-0.484769091,-0.424460364,1.7094642875,-0.359425676,1.4493490067,0.2563874374,-191.7716231,0.0371133477,9.7909275717,-0.011757426,-0.020976177,-0.866034433,0.044139284,-0.030019633,0.0,-0.104743728,0.1353305785,-0.083376234,0.0,9.1015015919,0.373100086,0.0,0.1219512224,0.0535816084,0.0498880488,0.5490532487,0.886811643,1.3389005e-06,6.8905262e-08,1.3464111783,1.812823061,0.0803505193,0.063685287,-0.272875805,1.1486552485
49964,0.7447272727,-0.141952862,-18.96025105,0.0,0.7441885522,1.915043771,-0.045768094,-0.174837284,0.3444198961,0.0059612519,-0.170230658,-0.076606061,8.0,-0.106981614,-0.320720721,0.1123697468,0.3217654505,0.0447014668,0.3448436771,1.4856517395,-0.080880158,-0.179389766,0.4456249005,0.0,1.9740910081,-0.09950997,0.9194426301,-0.086574993,148.73640167,4.5134586084,-0.124482962,0.0,1.0,0.0,0.0,1.0,0.6081562389,3.0,-0.085480798,0.0373033789,-0.344722808,0.1489746256,0.3941736563,0.5722579474,-0.199435552,-198.4026531,0.081761087,9.8905922646,-0.039962991,-0.075996481,-0.080430976,0.0086475143,-0.018441866,1.0,-0.07396633,5.2456568373,0.0847136243,2.0,10.545078246,1.7066666667,0.0,0.0606060624,0.0236886378,0.0277055012,0.8683188638,12.397903599,1.153411e-07,9.597853e-09,1.4677138068,2.1541838187,-0.071279516,0.0601736707,-0.062962956,1.3184834741
12888,1.2217018439,0.043144962,-6.350874891,0.1035719157,2.5325685764,2.5375660963,-0.007231265,0.2214732404,0.1472264283,0.0016098739,0.3131299638,-0.0345552,8.0,0.0274754119,-0.06427379,-0.055412913,0.5014351361,-0.039584191,0.0499612843,-0.065542543,0.2624971142,-0.046073732,0.491873042,0.0,2.1254384228,0.0242523929,0.9002729536,-0.201459312,10.93904209,20.080972129,0.0809940308,0.0,0.0,0.0,1.0,0.0,0.2082610395,2.0,0.0104903511,-0.08073089,0.0307295909,-0.415180827,-0.727430689,-0.935745213,-0.348867698,203.35737413,0.0666725774,12.867792366,0.011106808,0.029381253,0.0214539107,0.0550575695,-0.325242304,1.0,-0.009842801,-0.198583653,0.0387974288,1.0,11.989439108,0.4403703412,0.0,0.0333333351,0.017076165,0.0169580885,0.6929129642,1.9167974345,2.5802386e-08,6.094024e-08,1.128586565,1.2737076348,0.3267570609,0.0425235849,-0.456402078,1.0423649506
33814,1.0448497779,0.0950883087,-8.567725041,0.0757715488,1.0513302393,1.4730587279,0.014313036,0.0856515846,0.1279932873,0.0,0.1611837577,0.0459863512,8.0,0.003651781,-0.458044164,-0.057942138,0.1723350479,-0.294018647,0.078341683,0.0267546621,0.1558123023,0.01895965,0.5519869798,0.0,1.0935251799,-0.231481767,0.882776132,-0.264041112,19.345335516,8.1855955679,0.2346347366,0.0,0.0,1.0,0.0,0.0,0.1875303841,2.0,1.391884569,-0.095716438,-0.420068997,0.208031667,-0.891903767,-0.985580384,-4.982649868,605.39443161,0.066766372,13.798197549,0.0141627495,0.0281314417,-0.01433179,0.0363258026,0.0303937361,1.0,0.0058573401,0.3969271164,-0.009172725,4.0,14.508451967,1.4235077995,0.0,0.0454545468,0.0218126483,0.0299731353,0.8766005983,4.6798676661,5.3472945e-09,2.1933321e-08,1.3207583775,1.7444026918,0.1077244155,0.0481329014,0.0740377046,0.2965176864
56223,0.7842370118,-0.01805224,-9.311202035,0.0279077873,0.5621348276,0.9456446376,-0.04636716,0.0254845449,0.0795091376,0.0356992315,0.1149652696,-0.067438398,8.0,-0.029387782,-0.103448276,-0.147461023,-0.444273453,-0.220324123,0.0757263454,-0.301817076,0.0041373159,-0.030298155,0.4332588844,0.0,1.8754552076,0.1592907219,0.8922068463,0.6354082103,64.368265683,10.773097826,0.0834384024,0.0,0.0,0.0,0.0,0.0,0.1062044187,1.0,-0.027161651,0.1129253978,-0.116938376,-0.121277541,-0.50264429,2.5594656658,-0.005479543,747.74972115,0.1558955382,13.784285593,-0.001048755,-0.001770324,0.0164475965,0.0109116678,0.0293625912,0.0,-0.007220896,-0.513459841,0.0134732951,3.0,13.252662207,0.4345779286,0.0,0.0520000011,0.0239196593,0.0238954149,0.9799348225,3.5934959575,8.4885309e-09,4.3646822e-08,1.2217505967,1.4926745206,0.2392706135,0.0437897859,-0.672184177,1.5218142833
52054,1.8628081841,-0.114466089,-4.861944248,0.0594948804,0.5179318514,1.6993833633,-0.062703116,-0.059206209,0.0723530876,-0.02680798,0.09100778,-0.12133749,8.0,-0.054459919,-0.305714286,-0.152882241,-0.509418744,-0.196690582,0.1189920218,0.2275969157,-0.406063078,-0.093893183,0.5280185922,0.0,3.5904785038,-0.266754321,2.1962594122,-0.106242559,5.9839701583,7.428660826,0.0515704768,0.0,0.0,0.0,0.0,0.0,0.0878908154,1.0,-0.027500261,-0.001003761,-0.210710905,0.2259255131,-1.111058567,1.1420008016,-0.435649987,-103.2846789,0.0666725774,10.701431027,0.0093444628,0.0121779497,-0.081225686,0.1192861352,0.1660116612,1.0,0.021501759,3.2222222222,0.0420063171,1.0,8.1576928312,0.0751173709,0.0,0.0178571437,0.0094756431,0.0074641249,1.0629115908,0.9163926197,5.1957839e-07,5.2500002149,0.3200678166,0.1024434072,0.5586139438,0.0219242646,-0.214009186,1.0423649506
22728,1.3781615985,0.1258178174,-4.15408618,0.0325977349,1.3052276251,4.3668433374,0.0901829373,0.0074729892,0.3177521008,0.0036014406,-0.033618103,0.2239527855,8.0,-0.02859065,-0.18699187,-0.107546731,0.0312392145,0.042532645,0.1238690199,-0.115449036,0.0297569028,0.0628557443,0.6216834758,0.0,3.0856209329,-0.033998822,1.6669491989,-0.007839026,16.050065797,6.1746364138,0.1746960635,0.0,0.0,1.0,0.0,0.0,0.6494361433,3.0,-0.002981283,-0.043137413,-0.120219788,-32.93756939,0.0035338186,0.7759837621,-5.041964727,46.055860716,0.0624425817,12.063140057,0.0148569236,0.0289618146,-0.155209484,0.0996038011,-0.000370559,1.0,-0.003539694,-0.010869565,-0.012658228,5.0,9.9777888096,0.2551243781,0.0,0.0769230798,0.0238627289,0.0190757067,1.1615680423,1.6201378649,1.5043413e-07,6.6078674e-08,0.6074965708,0.3690520836,-3.142105852,0.072986638,-0.028446326,1.2746723136
43721,0.6287114853,0.0647170983,4.3621903597,0.057601905,0.2472424204,1.1052389335,0.1559253677,-0.043705481,0.3487971003,-0.018800381,-0.066515282,0.0132030446,8.0,-0.013744306,0.0077885296,-0.096661221,-0.073032375,-0.047021195,0.1288301029,0.1750905916,0.0207497419,-0.034427127,0.5476126084,0.0,2.6423322199,0.0025595541,1.47849551,-0.034646347,32.038774061,5.8398484402,0.4502706279,0.0,0.0,0.0,0.0,1.0,0.4815325651,3.0,-0.061883463,0.0224522346,0.0823779957,-0.412879097,-0.204409264,0.9177572327,0.2646521599,-933.9977818,0.0840060496,13.843970456,0.0100852097,0.0138095494,-0.026803419,0.0393821146,0.0055561736,0.0,-0.015670026,0.7432632514,0.0904263416,4.0,12.841262269,0.447795212,0.0,0.0456852801,0.0209837316,0.029375371,0.837475666,1.4807345715,1.2539432e-08,5.0748187e-08,1.2453072353,1.5507901103,0.1299658129,0.0396054418,0.0428243617,0.5354221775
22373,2.1590610973,0.0227845263,-38.77828896,0.0579241507,2.8176247994,6.0031295775,0.0349445668,0.2371620819,0.2247387227,-0.007643799,0.5514772621,-0.576021787,8.0,0.0342879641,0.0738968634,-0.039534849,-0.220619745,0.1207493825,0.086774981,-0.038973453,0.3242251676,-0.021531201,0.5539006002,0.0,1.9082802981,0.2020573749,1.0157574107,0.1345082589,90.897597387,7.3924458862,0.126601637,0.0,0.0,1.0,0.0,0.0,0.3382437131,3.0,0.0291603259,0.1019097599,0.2323932937,0.4468277939,0.5308823518,1.6278167206,-0.289937926,-162.3001049,0.0434447096,11.194124173,-0.002985842,-0.006775801,0.0077334903,0.0132704327,-0.168123462,0.0,-0.049543635,-0.749318801,0.0228509102,3.0,9.1132786591,0.2749967663,0.0,0.0483870953,0.0244870814,0.0241865817,0.7795539701,0.7377646536,4.6662582e-07,1.5288947e-07,1.001342768,1.002687339,-0.11215116,0.0503368185,-0.271819381,0.8324747163
62906,0.281938326,0.0430649132,5.5805873432,0.0035307074,0.1918890904,0.5919927442,0.1604326683,0.3087590588,0.7267155766,-0.006020799,0.6430453474,0.0006640321,4.0,0.0489052509,0.0538827258,0.1936906045,0.0489003474,0.1035225234,0.0739429286,0.1391336569,0.1935671468,0.1495740606,0.6666255811,0.0,5.766280107,0.3039483493,3.5438596491,0.3809871051,5.0395698332,8.6411347518,0.3535337636,0.0,0.0,1.0,0.0,0.0,1.0355940038,4.0,-0.233848706,-0.228514107,0.0815641623,-1.036336703,-0.430241083,0.282274835,-2.319068642,5.8417928687,0.0981979719,11.333188565,0.0403337476,0.0698818898,0.0418664162,0.2459628172,0.0937601199,3.0,0.0058143301,0.7898603968,0.030927835,5.0,10.22323136,0.3700463201,0.0,0.0543478243,0.0283273576,0.0300158053,0.8574138024,1.7910789274,2.0119904e-07,6.8168605e-08,1.6212264847,2.6283753148,0.05019229,0.0628201121,-0.463293128,0.9682020646
62316,0.5644889527,0.1027111227,-0.502314033,0.0,0.5260445039,2.420155829,0.1968090802,0.0607154436,0.7760942397,0.0,-0.071176332,0.0429777826,4.0,0.0574161676,0.2348754448,0.2020772856,0.3555954093,-0.000805957,0.098089172,0.1055095541,0.0861558413,0.2224842389,0.5602334026,0.0,1.9364513212,-0.041613977,0.1602678571,-0.181261659,45.778478352,181.27272727,0.2287725294,0.0,0.0,1.0,0.0,0.0,1.7100437942,4.0,0.0040347126,0.1308130415,0.2222873471,-0.513091878,-0.356870472,0.7509749496,0.0064621453,-575.6698605,0.1086337356,11.367437158,0.0500281974,0.1311418012,0.0863131383,0.2197293109,-0.009012891,1.0,0.0059090914,-0.068508599,-0.120447721,2.0,10.776688094,0.6042929293,0.0,0.0320000015,0.0218239114,0.0304295207,0.6932755313,1.827881077,8.4570629e-08,3.9073072e-08,1.4663176992,2.1500875951,0.1812566437,0.0602525108,-0.271087708,1.308373758
59774,1.431744892,-0.104324005,-86.51684931,0.0817275097,2.102389151,6.9283950785,0.0515302748,0.045192557,0.4367683134,0.0,0.2080249161,-0.263766562,8.0,-0.008054765,-0.136811594,-0.078255088,-0.126284534,-0.094174342,0.1369047619,-0.075802788,0.1600885503,-0.108720421,0.5464585838,0.0,1.5726182545,-0.297506527,0.890739507,-0.346951957,315.45833333,8.4309576837,0.0805290443,0.0,0.0,1.0,0.0,0.0,0.9099035933,0.0,-0.025605396,-0.10935211,-0.092866524,0.333576237,18.312321958,0.5923284876,-0.488354299,-576.8141103,0.0858898163,10.368741639,-0.032335717,-0.073227289,-0.03273324,0.0059534032,-0.05855499,0.0,-0.170987184,-0.012345679,-0.030303031,2.0,9.3405459276,0.4617203128,0.0,0.073170729,0.0293276064,0.0315582965,1.0865303547,2.0932473669,6.8826345e-07,5.2414216e-08,0.6410713675,0.4109724983,-0.213548052,0.050722105,1.1582554726,1.2630589457
53823,0.9179819519,-0.044817933,-0.796518677,0.0095306428,0.6831660423,1.8750771154,0.0402098748,-0.054637865,0.3298844315,0.0028776978,-0.059313264,0.0419484924,8.0,-0.043938499,-0.054856115,0.1591873799,0.3581673435,0.0109371014,0.09660946,-0.113779363,0.009882818,-0.051128138,0.6005420507,0.0,4.9950457889,-0.075074965,2.6941900616,-0.071239692,9.9548422198,4.9928142623,-0.007658935,0.0,0.0,0.0,1.0,1.0,0.5274884361,2.0,-1.185940303,0.2306007326,-0.182071261,0.2484129267,1.1937442312,-0.198421664,-0.224524104,-190.2095864,0.0419981991,10.50759858,-0.048560973,-0.083765525,-0.003347681,0.1176395289,-0.031709615,0.0,-0.099542269,-0.542398612,-0.027272727,2.0,9.5367622727,0.4551649928,0.0,0.0599999987,0.0230949221,0.030942662,0.7990944019,1.2796848459,3.7785646e-07,5.9153734e-08,1.4709054793,2.1635629291,-0.00911734,0.0616852767,-0.299458392,1.3484866791
33849,1.4551886792,0.0714285714,-0.797778282,0.052672956,0.4700134771,1.1881176999,-0.102163462,-0.019055794,0.1850071531,0.0052356021,-0.067097637,0.2051886792,8.0,-0.069214548,-0.403560831,-0.445690333,-0.061359673,-0.095402641,0.1915831663,-0.043981031,-0.222374821,-0.002463623,0.7718458756,0.0,6.2164502165,0.2311591253,4.912987013,0.3728733481,1.1991611879,5.3001002004,0.2569484489,0.0,0.0,1.0,0.0,0.0,0.2393563785,2.0,-1.160436107,-0.373479975,-0.530775976,0.785619654,0.4087914201,-0.297850539,-0.061283917,-210.5795824,0.0419981991,9.3947950687,0.0148627382,0.0200471698,-0.053122192,0.5146423988,0.2142014299,1.0,-0.026168014,3.2302158273,0.0016181115,0.0,8.1999793164,0.2993849938,0.0,0.0563380271,0.0257129114,0.0163565851,0.7819232388,0.5771476987,2.451402e-06,1.050000114,0.6953685032,0.4835373553,0.21619384,0.0677710522,-0.211664751,1.3484866791
50308,1.0022500049,0.2440179218,-2.144444444,0.0,1.0711197198,4.2052004461,0.1988786492,0.262713884,0.3972641914,0.0,0.2120527807,-0.029113107,8.0,0.008088638,0.0498866213,0.2173725886,0.2495766873,-0.189375549,0.1299984513,-0.119774934,0.3336351937,0.3217566312,0.5825612803,0.0,1.5655723906,0.2361514913,1.4821548822,0.2109668826,16.7002331,11.610414866,0.4176792041,0.0,0.0,1.0,0.0,0.0,0.8353803282,2.0,0.0257659768,-0.146345043,0.0854254798,1.4058070182,-0.117026149,0.9102263576,0.5064162932,-72.86150377,0.0761477041,10.121357221,0.0190741992,0.0437227497,0.0417913952,0.1214471747,0.1442379913,0.0,-0.00301305,-0.447071044,0.0042015337,5.0,9.9295207296,1.1154606564,0.0,0.0368663594,0.0126170726,0.0218616541,1.286625876,6.0083657717,3.4211794e-07,1.0500000207,1.5675360999,2.4571694245,-0.050676162,0.0690856234,-0.195630223,1.1497796915
50332,1.3533095638,-0.110731374,-36.19367909,0.0626258521,0.5223993645,2.3423916055,-0.060319043,0.004233181,0.3579016082,-0.009859155,0.5780133929,-0.15421847,8.0,-0.029332807,-0.317800559,-0.184234907,-0.399827588,-0.082809857,0.0809448231,-0.070842632,0.024133088,-0.119371048,0.5705455118,0.0,2.9715183246,-0.403681421,2.0393717277,-0.384185439,102.75202593,3.771894336,-0.109355383,0.0,0.0,1.0,0.0,0.0,0.4312744933,0.0,-0.082559074,-0.204899724,-0.260443861,0.4518517511,2.7252756852,0.1627873241,-0.245938836,-65.59616733,0.1201926458,10.287056343,-0.05203597,-0.064841861,-0.194269457,0.0121535643,0.1373302326,0.0,-0.115165063,3.8525896414,-0.007751938,3.0,9.0543442403,0.8160265529,0.0,0.0437499993,0.0156181521,0.0391289579,2.0377005351,12.397903599,3.1261161e-07,8.4000000145,0.0840730795,0.0070682827,0.8339193489,0.0319458169,0.3180564634,1.410555116
34147,0.4506885917,0.0590037591,4.1581370725,0.008433604,0.359468065,0.8405654062,0.1038596979,0.0939814189,0.4052363201,0.0449400541,-0.009143384,-0.021673332,8.0,0.0279914437,0.0746047431,0.1417962648,-0.101835219,0.0360253017,0.1074674755,0.0214998785,0.1770845808,0.1930148729,0.585568108,0.0,3.0360567221,-0.108058594,2.0804459553,-0.178027858,9.4276775974,3.9145083933,0.2459058925,0.0,0.0,1.0,1.0,0.0,0.7437827522,4.0,-1.160082068,-0.147579649,-0.052610403,-0.218880433,0.3616202702,0.4811816335,-0.288145929,479.62441763,0.0419981991,14.003239966,0.0122689963,0.0220547163,0.0246914531,0.1187330205,-0.129867807,0.0,-0.003560133,2.5421363194,0.0418142546,5.0,13.585363477,1.0821779318,0.0,0.046875,0.0294698796,0.0349950014,0.4818403886,2.0688828299,4.4202299e-09,2.3963132e-08,1.7368906041,3.0167889705,-0.029241912,0.0538874719,-0.815356286,1.3484866791
27086,0.6050464459,0.1042758444,0.1214663803,0.0220899225,0.3661940542,0.9395691639,0.1583084755,0.199923375,0.2241845611,0.0018489726,0.4097952414,0.1203624402,8.0,-0.011308039,-0.011976048,0.1946067233,0.0446121196,0.4502371968,0.1416650683,-0.462717441,0.0530080083,0.1007469918,0.6128019607,0.0,2.0665634875,-0.062848581,1.6261516304,0.0636247794,3.9682910247,4.9665210972,0.46585911,0.0,0.0,0.0,0.0,0.0,0.3271808973,3.0,-0.073065078,0.1502879129,0.0064451892,-0.307892598,0.249996304,-0.058091913,0.2965922053,1505.5191765,0.2152860846,14.388300964,0.0250887076,0.0395977828,0.0590585554,0.2437802154,0.0946368458,0.0,0.0149236879,0.2607903843,-0.029086986,5.0,13.975842523,0.5377981563,0.0,0.0357142873,0.0206792303,0.0239684166,0.8255969433,1.0689869657,8.0196075e-09,7.9257318e-08,0.7489320088,0.5608991539,0.081691424,0.0383958371,0.0125817185,1.4195414824
50404,0.1559509692,0.0559930445,7.4994956294,0.0026399654,0.4013161937,0.3279567625,0.2069111943,0.8428201811,0.4770482253,0.294119231,0.9433141495,0.0556789171,7.0,0.0,0.606557377,1.1620126044,-0.257934983,0.7219703038,0.0899198528,0.4238120363,0.5762039187,0.6384186173,0.6183563188,0.0,1.2311523122,0.8545259842,1.2311523122,0.8545259842,3.504481372,6.4510835637,0.3029534525,0.0,0.0,1.0,1.0,0.0,1.1284703321,6.0,-0.874847957,0.1880691162,0.4967618959,-0.461244252,-0.209246432,-0.338894684,-0.561790245,615.41633973,0.3008335164,15.406018932,0.0329582219,0.1372937647,0.0394088544,0.1244223301,-0.366506162,8.0,0.0043427374,0.2458767423,-0.008876354,5.0,15.011917438,0.6116440998,0.0,0.0718232021,0.0304688795,0.0444901702,0.6590376584,4.5782593907,8.08653e-10,1.6020594e-08,1.7556658393,3.0823625394,0.0819544698,0.0588170931,-0.753892243,1.3227988579
50455,0.5237839597,-1.305889052,-26.4546903,0.0092077436,4.9461200586,1.7087847731,-0.187254172,-0.019488624,0.1578219866,0.1825986581,0.2423253096,-2.5768993,8.0,-0.025107744,-0.644230769,-0.077537148,-0.064841353,-0.044959812,0.3364583883,2.9541932741,0.2698808461,-0.67207822,0.5447841956,0.0,0.2813423385,-0.83624313,0.1624737064,-0.811235913,10.459968134,2.9235971944,0.0328625237,0.0,0.0,0.0,0.0,0.0,0.2078321536,1.0,0.5916306888,-0.054598084,-0.63832113,-0.313034151,-0.689426262,0.5757051596,-7.60553552,-135.5475684,0.066766372,10.119304328,-0.11381323,-0.47500249,-0.170961445,0.0298660163,-2.392954241,0.0,-0.507388434,3.3657147233,-0.159252465,3.0,10.827903932,1.8077566234,0.0,0.1052631587,0.0848639581,0.0673596479,0.7129703761,4.2353309876,4.6355871e-07,1.9596882e-08,1.7476358941,3.0542312183,0.0103341596,0.0912455296,-0.517005128,0.2965176864
50518,0.9439595224,0.2354698791,-8.549161897,0.0,6.241635611,5.3956674797,0.0734151854,1.7283587936,0.4357325966,0.0035410765,2.5219084169,-0.853132596,9.0,0.1055126732,1.5892857143,0.1014983116,-2.564766839,0.1296895285,0.0222285823,-0.623400797,1.0805739514,0.3231061132,0.4493807947,0.0,1.8064896943,-0.361472598,1.0359900453,-0.256574812,14.847460707,3.7116122732,0.0722045755,0.0,0.0,0.0,0.0,0.0,1.1859873201,2.0,-0.26043151,-0.903714991,1.5033349048,0.2541543154,1.5153853702,0.153401767,-2.885649202,-586.1233077,0.0377336191,11.234817415,0.0286558664,0.0906407297,0.5335242177,0.0457302633,1.0539932834,1.0,0.0284267479,8.214057508,0.1831611842,0.0,10.81471549,0.4610876699,0.0,0.0452261306,0.0186686136,0.0101210871,0.9241020425,1.4543760327,1.0486805e-07,4.6507064e-08,1.4038470774,1.9707866167,-0.112320773,0.0661282731,-0.667712383,0.9081667251
27027,0.6430936113,0.1001057954,-1.058099268,0.0312661459,0.6494376665,1.7628996167,0.1247346158,-0.134149565,0.6180293451,-0.211464211,-0.025133068,0.2856889033,8.0,0.0104977185,-0.153846154,-0.106392725,0.2151539828,0.0413648943,0.4851079848,-0.133411353,0.0098945512,-0.226110237,0.5005936325,0.0,1.9252718339,-0.240379367,1.3074339476,-0.32149665,11.619380197,4.0644605199,0.2240763727,0.0,0.0,0.0,1.0,0.0,1.1279567221,5.0,0.0247965536,0.1727088448,-0.144017324,-0.166505857,-0.138412801,-0.214331909,0.3009950013,10.313654885,0.0393608,12.702996587,0.0159138826,0.0310466887,-0.011160583,0.1134352622,0.017223638,0.0,0.0084954375,-0.350131114,-0.020227392,1.0,13.47888541,1.1982357436,0.0,0.0666666701,0.0234110123,0.0265941338,0.9035650136,2.5218715456,2.8854818e-08,3.4636202e-08,0.8498484192,0.7222423357,0.0276724705,0.0425752696,-0.74723356,1.2316134043
46121,0.1862495453,-0.167587636,6.5769455253,0.0,1.5541120292,1.9867542021,-0.036822291,-0.008291437,0.1706720013,0.0006066489,0.1194144069,-0.097697864,8.0,-0.049797137,-0.262690355,-0.103323187,0.1658657406,-0.366375022,0.0863525983,0.0093323129,0.1350319813,-0.491935484,0.5402834961,0.0,1.7546765161,-0.109397826,0.9417371619,-0.156971364,33.470817121,7.1137942441,-0.058085684,0.0,0.0,1.0,1.0,0.0,0.4286794355,0.0,-0.110605768,-0.35773399,-0.218745285,-0.91191911,18.434235543,-1.188706298,-0.322285601,-569.3714783,0.0858898163,10.37215044,-0.017520772,-0.16613653,-0.019168182,0.0084523012,-0.14458904,0.0,-0.013309082,0.9050484788,-0.027570311,2.0,10.240446278,0.6695363971,0.0,0.0294117648,0.0189961265,0.0460591763,0.4491441036,0.7587618738,2.6075516e-07,6.8438211e-08,2.3149416946,5.3589550496,0.1255063265,0.0750719284,-0.440087126,1.2630589457
50163,1.6373300756,0.1182647571,-7.49953968,0.0880227692,2.6382008162,8.6216177579,0.0316337011,-0.005003958,0.2401845447,0.0005136107,-0.024985471,0.1167572064,8.0,-0.024191203,-0.035348226,-0.016128458,0.1003867515,-0.096187079,0.1434096146,0.0336236545,0.0195062184,0.0190733491,0.6019913393,0.0,2.7972319661,0.0610967847,1.4579920195,0.1022994952,24.43008654,6.4071759706,0.1054036965,0.0,0.0,0.0,0.0,0.0,0.6364011389,2.0,-1.161279395,0.0524055251,-0.162563372,0.9677610504,0.0795921983,0.7096531619,-0.14971539,-142.5375824,0.0419981991,12.845354147,0.0097322745,0.0215810504,0.153185267,0.1176931418,0.0190314716,0.0,0.0315403208,0.1049336339,0.0332409954,2.0,12.653527067,0.8319135674,0.0,0.0592592582,0.0240270241,0.023113683,0.8910073798,3.3314875868,2.3391329e-08,3.140942e-08,1.4344240308,2.0575723001,-0.051015549,0.0507077517,-0.538754448,1.3484866791
50818,0.5825066393,0.0019874925,-2.992808267,0.0,3.2013364174,1.1597704103,0.0287233321,0.4255725684,0.2051305223,0.0101246106,0.5199876348,-0.043484965,3.0,0.0037470726,0.0,-0.138431383,-0.027148413,0.0150175019,0.0844093626,0.094677034,0.5433137959,0.0627696155,0.5636202206,0.0,0.7204071518,-0.215523969,0.6948267317,-0.229437476,4.7262952102,3.1002106806,0.0963030874,0.0,0.0,1.0,1.0,0.0,0.5131603626,2.0,1.2940447533,-0.229838739,0.0379751666,-0.254311472,-0.637322024,1.1873993125,-5.072121184,-167.8350684,0.066766372,10.629631188,0.0080216488,0.0505296481,-0.007435963,0.0648512072,-0.788143119,1.0,-0.016996488,0.5392217627,0.1647857912,5.0,10.008508948,0.3211770753,0.0,0.0625,0.0407503679,0.0553371074,0.7165033691,0.6664322131,5.8932087e-07,1.1013713e-07,1.3380550425,1.7903912968,-0.621824793,0.1015477733,0.493589729,0.2965176864
