firms,roaq,roeq,cash,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22
19713.0,0.025963757,0.0662404868,0.0406540945,3.0,0.7846563488,-0.008497324,0.101123595505618,0.275092936802974,0.151006711409396,0.2035087719298245,0.2846441947565543,0.3530571992110454,0.3294573643410852,0.5381165919282511,0.5110132158590308,0.4848484848484848,0.2293906810035841,0.3091603053435114,0.5520361990950227,0.824468085106383,1.0662650602409638,0.9162011173184356,0.8950276243093922,0.8794520547945206,0.8743169398907105,0.7150000000000001,0.7818181818181817,0.6650485436893203
50788.0,0.0145866429,0.0263115846,0.12861312,3.0,-0.165271733,-0.025695892,-0.2371541501976284,-0.1991701244813277,-0.2605363984674329,-0.2771535580524344,-0.1460176991150442,-0.1064814814814815,-0.1306306306306306,-0.1227272727272726,-0.0585365853658537,0.1696969696969696,0.0546448087431694,0.1420118343195267,0.4732824427480915,0.4511278195488721,0.5196850393700787,0.6929824561403508,0.838095238095238,0.3040540540540539,0.321917808219178,0.2953020134228188,0.1091954022988506,0.0265957446808511
50403.0,0.0094636913,0.0171428061,0.2488533515,1.0,-0.541397903,0.0002403846,-0.2285714285714285,-0.1290322580645161,3.909090909090909,2.857142857142857,4.4,4.4,9.8,5.75,3.153846153846154,2.6,2.6,1.7000000000000002,1.25,1.5714285714285716,0.3500000000000001,0.0188679245283018,-0.1290322580645161,-0.2702702702702703,-0.2058823529411765,-0.4545454545454546,-0.5939849624060151,-0.64
53196.0,0.019647429,0.0308493306,0.0475341975,1.0,1.8857689853,-0.033398058,-0.0485436893203883,0.0,-0.1551724137931034,-0.125,-0.1967213114754098,-0.2575757575757575,-0.4096385542168674,-0.3466666666666667,-0.3241379310344827,-0.3194444444444444,-0.3049645390070922,-0.5682819383259912,-0.4948453608247423,-0.3836477987421384,-0.274074074074074,-0.2631578947368421,-0.2686567164179104,-0.234375,-0.1900826446280992,-0.0666666666666666,-0.0392156862745097,0.0315789473684211
44708.0,0.0661325579,0.1210957044,0.0676454299,3.0,1.0108695652,-0.051126335,-0.0444444444444444,0.1025641025641026,0.0749999999999999,0.2215909090909091,0.3522012578616351,0.5467625899280575,0.4930555555555556,0.7622950819672132,1.1717171717171715,1.193877551020408,1.5294117647058822,1.559523809523809,2.771929824561404,2.583333333333333,3.574468085106383,3.8863636363636367,3.574468085106383,2.412698412698413,2.3076923076923075,2.771929824561404,2.161764705882353,1.721518987341772
58405.0,0.0170760503,0.0378744332,0.259286908,2.0,-0.506557377,0.0099924589,0.096774193548387,-0.3780487804878049,-0.4171428571428571,-0.3245033112582781,-0.3703703703703703,-0.3503184713375796,-0.3703703703703703,-0.3199999999999999,-0.0642201834862384,-0.495049504950495,-0.4395604395604395,-0.2444444444444444,-0.0727272727272727,0.1208791208791209,0.2289156626506023,0.3076923076923077,0.4166666666666667,0.7894736842105263,0.7894736842105263,0.9245283018867924,0.8888888888888888,0.8545454545454545
18550.0,0.0183485746,0.0383685933,0.014324409,1.0,-0.370768077,-0.023335742,-0.0757575757575758,-0.0426008968609865,-0.1029411764705882,-0.188212927756654,-0.0991561181434599,-0.1356275303643724,-0.0697167755991285,0.0976863753213368,0.114882506527415,0.1296296296296295,0.0701754385964912,0.103359173126615,0.2900302114803625,0.3179012345679013,0.326086956521739,0.2485380116959064,0.2670623145400592,0.2341040462427746,0.2633136094674555,0.2978723404255319,0.3954248366013071,0.4826388888888888
18569.0,0.0091889696,0.0182394925,0.1341150113,0.0,0.0259757127,0.0169491526,0.0363636363636363,0.1032258064516129,0.125,0.06875,0.0118343195266272,-0.0284090909090909,0.125,0.1632653061224489,0.125,0.1554054054054054,0.3053435114503817,0.5267857142857142,0.8,0.78125,1.0853658536585369,0.78125,1.1111111111111112,0.9883720930232558,1.011764705882353,1.1111111111111112,0.6442307692307692,0.693069306930693
52812.0,0.0050156289,0.0092920472,0.0364396501,1.0,0.101248939,0.0020119101,0.3333333333333332,0.5,0.3670886075949366,0.3333333333333332,0.2272727272727273,0.6119402985074627,0.8,0.8620689655172413,1.076923076923077,1.7000000000000002,1.25,1.8421052631578947,2.0,2.375,2.6,2.857142857142857,2.4838709677419355,2.6,2.6,2.176470588235294,1.9189189189189189,1.8421052631578947
51107.0,0.0280978802,1.0233160622,0.0125516941,2.0,5.1423220974,-0.007144276,-0.0162601626016259,-0.0162601626016259,0.0083333333333333,0.0168067226890755,0.0254237288135592,0.0083333333333333,0.0341880341880342,0.0083333333333333,-0.0833333333333333,-0.0833333333333333,-0.1418439716312056,-0.0546875,0.0,0.0803571428571428,0.0083333333333333,0.0431034482758621,-0.0081967213114754,0.0521739130434781,0.0254237288135592,0.0083333333333333,0.0,0.0083333333333333
46295.0,0.0405906469,0.0729969065,0.2951977967,0.0,3.5148112908,-0.123565327,-0.1302816901408451,-0.0783582089552238,-0.1050724637681159,-0.1794019933554816,-0.0679245283018867,0.0929203539823009,-0.3682864450127877,-0.2982954545454546,-0.1739130434782608,-0.2446483180428135,-0.1178571428571428,0.0977777777777777,0.320855614973262,0.3876404494382022,0.7152777777777777,0.9147286821705428,1.1293103448275863,1.1293103448275863,1.627659574468085,1.375,1.375,1.3980582524271843
63589.0,0.0393755866,0.0543556647,0.2951735886,3.0,-0.361936194,0.0109485246,-0.0925266903914591,-0.1267123287671232,-0.1267123287671232,-0.2129629629629629,-0.1052631578947368,-0.034090909090909,-0.15,-0.0827338129496403,-0.0413533834586465,0.2200956937799043,0.3010204081632652,0.3934426229508196,0.3350785340314135,0.2878787878787878,0.5838509316770186,0.5740740740740742,0.4912280701754385,0.4245810055865922,0.624203821656051,0.5178571428571428,0.5548780487804879,0.5548780487804879
26382.0,-0.001864001,-0.004304657,0.0356709556,0.0,0.1200739018,-0.020115474,-0.1383647798742138,-0.2080924855491329,-0.1696969696969696,-0.1988304093567251,-0.2346368715083798,-0.221590909090909,-0.14375,-0.14375,-0.2594594594594595,-0.1217948717948718,-0.221590909090909,-0.1893491124260354,0.0073529411764705,0.0300751879699248,0.2685185185185186,0.0148148148148148,-0.0214285714285714,-0.0866666666666666,-0.1273885350318471,-0.221590909090909,-0.3627906976744186,-0.4291666666666667
47036.0,-0.002848511,-0.00741673,0.0741934916,0.0,-0.29806885,-0.012968037,-0.1538461538461538,-0.1538461538461538,-0.0294117647058823,-0.0149253731343284,0.03125,0.0819672131147541,0.2222222222222223,-0.0704225352112676,0.1999999999999999,0.346938775510204,0.1379310344827586,0.5,0.8857142857142857,1.0,0.9411764705882352,1.129032258064516,0.7837837837837838,1.0625,1.0625,1.0625,1.2000000000000002,1.5384615384615383
60070.0,-0.118443169,-0.413210585,0.1412435777,0.0,5.8087524865,-0.511764713,-0.0476190476190476,-0.1999999999999999,-0.4117647058823529,-0.5121951219512195,-0.5348837209302326,-0.5121951219512195,-0.4444444444444444,-0.4285714285714286,-0.4285714285714286,-0.5348837209302326,-0.5652173913043479,-0.4736842105263158,-0.1666666666666666,-0.3103448275862068,-0.3103448275862068,-0.3939393939393939,-0.3939393939393939,-0.4594594594594594,-0.4594594594594594,-0.4117647058823529,-0.5121951219512195,-0.6153846153846154
54500.0,-0.019588047,-0.034594878,0.1071741306,0.0,0.8491353608,-0.020302967,-0.0957446808510638,-0.2342342342342342,-0.247787610619469,-0.2916666666666666,-0.1326530612244898,-0.1904761904761904,-0.0957446808510638,-0.0957446808510638,-0.15,-0.2129629629629629,-0.2129629629629629,-0.1666666666666666,-0.1326530612244898,-0.034090909090909,0.0365853658536585,0.0119047619047618,-0.0116279069767442,0.1184210526315789,0.0625,0.1038961038961039,0.0,0.0119047619047618
62228.0,0.0199649551,0.0250382899,0.383743213,1.0,-0.305389222,0.0906240428,-0.1567164179104477,0.0865384615384614,-0.0959999999999999,-0.195729537366548,-0.2466666666666667,-0.204225352112676,-0.2338983050847457,-0.3046153846153846,-0.256578947368421,-0.2179930795847751,-0.2206896551724138,-0.1031746031746031,0.3216374269005848,0.2216216216216215,0.0272727272727273,0.0462962962962962,0.0319634703196347,-0.0131004366812227,-0.0423728813559322,-0.1439393939393939,-0.1240310077519379,-0.0504201680672269
59010.0,0.0391175612,0.0726224003,0.0443011008,1.0,-0.398847874,-0.044022465,-0.1262135922330097,-0.3525179856115108,-0.4512195121951219,-0.4444444444444444,-0.3357933579335793,-0.3382352941176471,-0.1818181818181817,-0.0625,0.2413793103448276,-0.0769230769230768,-0.1818181818181817,-0.1387559808612439,0.0843373493975903,0.1920529801324504,0.2587412587412587,0.5,0.6981132075471699,0.6822429906542056,1.0,1.3076923076923077,0.8181818181818181,0.7307692307692308
41304.0,0.0085855466,0.0172681999,0.0454814692,1.0,-0.582997208,-0.005703287,-0.063157894736842,0.0113636363636364,0.0113636363636364,-0.021978021978022,0.0,0.0056497175141243,0.1866666666666667,0.2535211267605635,0.2108843537414966,0.459016393442623,0.8736842105263158,0.5892857142857142,0.8736842105263158,0.5478260869565217,0.5084745762711864,0.2992700729927007,0.3587786259541985,0.0920245398773005,0.1265822784810126,0.1788079470198675,0.0920245398773005,-0.0918367346938775
59870.0,0.0005028327,0.0058532892,0.0149974681,1.0,-0.173741976,0.0189313386,0.0064516129032257,0.1223021582733812,0.1223021582733812,0.04,0.0540540540540539,0.0909090909090908,0.0,-0.0545454545454545,-0.1381215469613259,-0.0658682634730538,-0.2535885167464115,-0.1702127659574468,-0.0188679245283018,-0.0063694267515923,0.2682926829268293,0.2380952380952381,0.1223021582733812,0.0,0.0684931506849315,0.0612244897959184,0.0833333333333332,-0.037037037037037
60935.0,0.0115307005,0.0221606648,0.0148596057,0.0,1.4669987547,0.0752824862,0.0677966101694915,0.05,0.0161290322580645,-0.0666666666666666,0.0327868852459016,0.2233009708737863,0.2352941176470588,0.3846153846153846,0.4651162790697674,0.5180722891566265,0.3404255319148936,0.1886792452830188,0.4157303370786516,0.4823529411764706,0.7746478873239437,0.75,0.4823529411764706,0.3404255319148936,0.125,0.3999999999999999,0.575,0.1351351351351351
40838.0,0.0288837115,0.0718921128,0.0511291966,0.0,-0.285564634,-0.005391104,0.1076923076923077,0.157556270096463,0.1999999999999999,0.0526315789473683,0.139240506329114,0.2162162162162162,0.3740458015267176,0.40625,0.5584415584415585,0.5450643776824033,0.6589861751152073,-0.1627906976744185,-0.0954773869346733,-0.0816326530612244,-0.0374331550802139,0.0975609756097561,0.1076923076923077,0.1612903225806452,0.0,0.2162162162162162,0.2286689419795222,0.2328767123287671
63183.0,0.0272341186,0.1272134982,0.3833064338,2.0,1.7383756975,0.0637594252,-0.074829931972789,-0.15,-0.1952662721893491,-0.2804232804232804,-0.081081081081081,-0.0933333333333333,-0.0872483221476509,-0.3096446700507614,-0.1904761904761904,-0.1707317073170732,-0.0144927536231883,-0.0684931506849315,-0.0215827338129496,0.096774193548387,0.096774193548387,0.2035398230088496,0.2142857142857142,0.1623931623931624,0.2710280373831775,0.2830188679245282,0.2142857142857142,0.1056910569105691
62244.0,0.0392858052,0.0607485831,0.0479616457,1.0,6.4803921569,-0.137463835,-0.1486486486486486,-0.0597014925373133,-0.217391304347826,-0.34375,-0.3823529411764705,-0.34375,-0.2544378698224852,-0.55,-0.4112149532710281,-0.4220183486238532,-0.4166666666666666,-0.2409638554216867,-0.0232558139534884,0.05,0.2857142857142858,0.3999999999999999,0.3548387096774192,0.7027027027027026,0.575,0.2233009708737863,0.2233009708737863,0.1052631578947369
59547.0,0.0161566117,0.0417492777,0.0135994484,0.0,-0.601769912,0.0153695885,-0.3969849246231156,-0.2982456140350877,-0.3582887700534759,-0.368421052631579,-0.3220338983050848,-0.2052980132450331,-0.2638036809815951,-0.1044776119402984,0.0169491525423728,0.0810810810810811,0.0344827586206897,0.3793103448275863,0.6216216216216217,0.8461538461538463,0.7391304347826086,1.0338983050847457,1.2641509433962264,1.3076923076923077,1.4,1.727272727272727,1.608695652173913,1.6666666666666663
47888.0,0.0279519181,0.076612994,0.0504628789,4.0,0.0978142077,-0.039878828,-0.1617647058823529,-0.1139896373056994,-0.33203125,-0.3048780487804878,-0.24,0.2302158273381294,0.2954545454545454,0.2761194029850746,0.425,0.6764705882352942,0.693069306930693,0.5688073394495412,1.220779220779221,1.2799999999999998,1.9482758620689653,2.1666666666666665,1.8983050847457623,1.5522388059701493,1.408450704225352,1.2799999999999998,0.8999999999999999,0.8191489361702127
62367.0,0.0022017106,0.0051191179,0.0416157726,2.0,-1.0,-0.011049724,-0.0961538461538461,-0.1376146788990825,-0.0784313725490196,-0.0961538461538461,-0.0961538461538461,0.032967032967033,0.0681818181818181,0.175,0.175,0.119047619047619,0.0930232558139534,0.032967032967033,-0.0505050505050505,-0.0408163265306122,0.0217391304347827,0.0561797752808987,0.146341463414634,0.146341463414634,0.1325301204819278,0.0217391304347827,-0.0505050505050505,-0.0961538461538461
55474.0,0.0254164003,0.0507679021,0.0756529931,2.0,1.765163297,-0.072141251,-0.0364963503649634,-0.0769230769230768,-0.3125,-0.3465346534653465,-0.368421052631579,-0.1428571428571429,-0.2325581395348837,0.1092436974789916,0.2692307692307691,0.2692307692307691,0.2692307692307691,0.5172413793103448,0.8857142857142857,1.0625,1.129032258064516,1.0625,1.2000000000000002,1.2758620689655171,1.4444444444444446,1.3571428571428572,1.4,1.3571428571428572
53794.0,0.0224401435,0.059209685,0.0247097795,0.0,2.256097561,0.1197083518,-0.0988372093023255,0.0264900662251654,0.0763888888888888,0.0402684563758388,-0.6291866028708134,-0.515625,-0.5110410094637223,-0.4763513513513513,-0.4322344322344322,-0.4618055555555556,-0.3673469387755101,-0.2475728155339805,-0.1091954022988506,-0.0372670807453415,0.0333333333333334,0.0402684563758388,0.0472972972972973,0.1397058823529411,0.3135593220338983,0.28099173553719,0.28099173553719,0.1923076923076923
58261.0,-0.009568444,-0.043993536,0.0160564964,0.0,-0.227144204,-0.084180281,-0.1818181818181817,-0.2394366197183098,-0.25,-0.2394366197183098,-0.3414634146341463,-0.28,-0.2894736842105263,-0.2894736842105263,-0.2894736842105263,-0.2702702702702703,-0.4193548387096774,-0.4599999999999999,-0.4375,-0.3493975903614458,-0.3076923076923077,-0.3414634146341463,-0.1692307692307691,-0.3493975903614458,-0.0847457627118644,-0.1147540983606557,-0.2285714285714285,-0.25
49189.0,0.0137019727,0.0389707452,0.014515035,2.0,1.0461538462,0.0238624751,-0.0588235294117647,0.018181818181818,-0.0588235294117647,-0.1111111111111111,-0.0175438596491228,-0.1999999999999999,0.1666666666666667,0.4933333333333334,0.6231884057971016,0.6000000000000001,0.4177215189873418,0.6231884057971016,1.6666666666666663,1.5454545454545454,1.4347826086956523,1.3829787234042552,1.1960784313725492,1.0,1.6666666666666663,1.488888888888889,1.1960784313725492,1.1960784313725492
32475.0,0.0173374714,0.040136506,0.0441828214,1.0,4.1024787463,0.0482166726,-0.0585585585585585,-0.045662100456621,-0.027906976744186,-0.0873362445414847,-0.0187793427230047,-0.027906976744186,0.0773195876288659,0.0773195876288659,0.471830985915493,0.5597014925373134,0.4315068493150684,0.6201550387596899,0.8333333333333333,0.8333333333333333,1.2717391304347827,1.029126213592233,0.817391304347826,0.7131147540983607,0.7416666666666667,0.6456692913385826,0.536764705882353,0.6456692913385826
32571.0,-0.015667498,-0.233111384,0.0763944103,0.0,-0.384877384,0.0,-0.2580645161290322,-0.1785714285714286,-0.4888888888888889,-0.5660377358490566,-0.54,-0.425,-0.4772727272727273,-0.425,-0.425,-0.1785714285714286,-0.1785714285714286,-0.6666666666666667,-0.6714285714285715,-0.6515151515151515,-0.6805555555555556,-0.7160493827160495,-0.6849315068493151,-0.7160493827160495,-0.7195121951219512,-0.7125,-0.6666666666666667,-0.6805555555555556
39765.0,0.0291735977,0.0501211321,0.1410281909,1.0,1.6466942149,-0.00297619,-0.0190839694656488,0.0198412698412697,0.028,-0.0115384615384614,0.2238095238095239,0.1125541125541125,0.1371681415929204,0.324742268041237,0.4277777777777778,0.6907894736842106,0.7482993197278911,0.976923076923077,1.3153153153153152,1.1779661016949152,1.3796296296296298,1.4711538461538465,1.6224489795918369,1.4245283018867925,1.4711538461538465,1.7052631578947368,1.2155172413793105,1.1416666666666666
32600.0,-0.018119423,-0.025768668,0.0412850216,0.0,0.3429319372,0.0023809522,-0.2413793103448276,-0.1538461538461538,-0.2142857142857143,-0.2666666666666667,-0.2903225806451612,-0.1538461538461538,-0.12,-0.1851851851851852,-0.2903225806451612,-0.2666666666666667,-0.0833333333333333,-0.12,0.2941176470588236,-0.2413793103448276,-0.3125,-0.4358974358974359,-0.2142857142857143,-0.2413793103448276,-0.1851851851851852,-0.2413793103448276,-0.1851851851851852,-0.0833333333333333
21653.0,0.0100718011,0.0227334302,0.032447189,2.0,-0.442569568,0.0506329127,0.0285714285714284,-0.0769230769230768,-0.1724137931034483,-0.2577319587628865,-0.1111111111111111,-0.04,-0.0649350649350649,-0.0270270270270269,-0.0769230769230768,0.2203389830508475,0.2203389830508475,0.4399999999999999,0.5,0.3584905660377357,0.3846153846153846,0.2857142857142858,0.3333333333333332,0.2203389830508475,0.5,0.4399999999999999,0.2857142857142858,0.3333333333333332
32678.0,0.0259805146,0.0342725325,0.1804056264,2.0,-0.024984765,-0.022238165,-0.0632911392405063,-0.1294117647058823,-0.159090909090909,-0.1685393258426966,-0.1956521739130434,-0.0389610389610389,-0.097560975609756,-0.1494252873563218,0.0882352941176469,0.2542372881355932,0.1746031746031746,0.5416666666666667,0.6818181818181819,0.5416666666666667,0.6444444444444444,0.5416666666666667,0.4230769230769231,0.3703703703703704,0.48,0.3703703703703704,0.574468085106383,0.1044776119402985
23077.0,0.0282999667,0.0557518702,0.1298145958,3.0,-0.005544855,-0.00709147,-0.2647058823529411,-0.2231638418079096,-0.181547619047619,-0.2097701149425287,-0.2318435754189943,-0.2875647668393782,-0.2318435754189943,-0.1129032258064516,-0.0924092409240924,-0.1486068111455109,-0.0384615384615384,-0.1242038216560509,-0.0517241379310344,-0.014336917562724,0.0912698412698411,0.0576923076923077,0.0869565217391303,0.0338345864661653,0.1752136752136752,0.1178861788617886,0.1904761904761904,0.2276785714285714
63212.0,0.0191040722,0.1317721519,0.0107007012,0.0,-0.195767196,-0.025641026,0.024390243902439,-0.125,-0.2075471698113207,0.024390243902439,0.024390243902439,0.1052631578947369,-0.1063829787234043,0.05,0.1351351351351351,0.3999999999999999,0.5,0.6153846153846154,1.210526315789474,1.210526315789474,0.4482758620689655,0.3548387096774192,0.2352941176470588,0.1666666666666667,0.1351351351351351,0.1999999999999999,-0.1923076923076923,-0.1063829787234043
27828.0,0.0378768359,0.0544444444,0.2114876232,1.0,0.3710195909,0.0913552104,-0.1450151057401812,-0.1867816091954023,-0.5850439882697946,-0.6112637362637363,-0.5731523378582202,-0.5299003322259136,-0.5564263322884013,-0.5801186943620178,-0.5543307086614173,-0.5154109589041096,-0.5120689655172415,-0.4294354838709677,-0.3261904761904761,-0.347926267281106,-0.1501501501501501,-0.1676470588235293,-0.1914285714285714,-0.2005649717514124,-0.1238390092879256,-0.1676470588235293,-0.2094972067039106,-0.1072555205047318
32782.0,0.021393643,0.0491857485,0.0182751748,3.0,6.0106382979,0.2041539997,-0.0571428571428571,0.1379310344827586,-0.0294117647058823,-0.0294117647058823,-0.0294117647058823,0.32,0.5,0.4347826086956521,0.375,0.9411764705882352,0.9411764705882352,1.3571428571428572,1.75,1.5384615384615383,1.75,1.5384615384615383,1.75,1.3571428571428572,1.2000000000000002,1.3571428571428572,1.2000000000000002,1.5384615384615383
32803.0,0.0074677164,0.0181451905,0.1372736695,0.0,0.4847976124,0.031688598,-0.0769230769230768,-0.2871287128712871,-0.2421052631578947,-0.3076923076923077,-0.3076923076923077,-0.1627906976744185,-0.0886075949367088,0.0,0.0588235294117647,0.0588235294117647,0.0746268656716417,0.0140845070422535,0.1076923076923077,0.2413793103448276,0.3333333333333332,0.2413793103448276,0.180327868852459,0.3333333333333332,0.3333333333333332,0.125,-0.0526315789473684,-0.1627906976744185
32870.0,0.0256995747,0.0499745651,0.1126016712,2.0,-0.180851064,-0.011811024,0.1299999999999999,0.1299999999999999,-0.0464135021097046,-0.017391304347826,0.0610328638497652,0.0462962962962962,-0.017391304347826,0.1649484536082475,0.0272727272727273,0.0044444444444444,-0.0341880341880341,0.1832460732984293,0.4303797468354431,0.5374149659863945,0.5694444444444444,0.4125000000000001,0.3865030674846625,0.1894736842105262,0.3452380952380953,0.661764705882353,0.591549295774648,0.547945205479452
42366.0,0.029697095,0.0502250471,0.0470292173,1.0,-0.040839098,0.0012325272,-0.0254237288135593,0.0,-0.1287878787878787,-0.2123287671232876,-0.2857142857142857,-0.2532467532467533,-0.2944785276073619,-0.28125,-0.3947368421052631,-0.4866071428571429,-0.4843049327354259,-0.4191919191919192,-0.3681318681318681,-0.2483660130718954,-0.1015625,-0.0799999999999999,-0.0170940170940171,-0.0086206896551723,0.0454545454545454,0.2105263157894736,0.3372093023255813,0.3218390804597701
46391.0,0.0112313171,0.0219250817,0.0361266653,1.0,-0.145146716,-0.035972904,0.0214477211796246,0.0823863636363635,0.0762711864406779,0.0241935483870967,0.1759259259259258,0.2450980392156863,0.3558718861209964,0.3462897526501767,0.3804347826086955,0.3321678321678321,0.5179282868525896,0.524,0.421641791044776,0.5551020408163265,0.6637554585152838,0.5551020408163265,0.341549295774648,0.2615894039735098,0.2095238095238094,0.3047945205479452,0.213375796178344,0.0702247191011236
32926.0,0.046766693,0.0680976108,0.0859897372,1.0,1.7674418605,0.1951791123,-0.3076923076923077,-0.2622950819672131,-0.4512195121951219,-0.3571428571428571,-0.3283582089552238,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.2162162162162162,0.40625,0.1842105263157893,0.6071428571428572,1.0454545454545454,1.1428571428571428,0.4516129032258065,0.40625,0.2857142857142858,0.2162162162162162,0.40625,0.3636363636363635,0.40625,0.5517241379310345
50585.0,0.022338712,0.0229354804,0.2098017551,2.0,1.6326963907,0.0166663299,-0.0333333333333333,-0.0169491525423728,0.0481927710843372,0.0175438596491228,-0.0594594594594594,-0.09375,0.0057803468208093,0.1917808219178083,0.144736842105263,0.2340425531914893,0.1999999999999999,0.1298701298701299,0.3384615384615383,0.3384615384615383,0.4146341463414633,0.4380165289256199,0.3282442748091603,0.3282442748091603,0.3384615384615383,0.3384615384615383,0.2985074626865671,0.3919999999999999
56215.0,-0.006760563,-0.013255484,0.0460122699,1.0,-0.09775027,0.0,-0.2222222222222222,-0.2222222222222222,-0.3,-0.4166666666666666,-0.3,-0.2222222222222222,-0.3,-0.5,-0.4166666666666666,-0.2222222222222222,-0.0666666666666666,0.0,0.3999999999999999,0.5555555555555556,0.1666666666666667,0.1666666666666667,0.5555555555555556,0.3999999999999999,0.3999999999999999,0.5555555555555556,0.75,0.2727272727272727
62623.0,0.0921093996,0.159856935,0.2000122895,1.0,-0.171304886,-0.013328398,-0.0769230769230768,0.0,-0.0769230769230768,0.0140845070422535,0.2413793103448276,0.1999999999999999,0.3090909090909091,0.5,0.8,0.5,0.2203389830508475,0.411764705882353,0.3846153846153846,0.6363636363636365,0.6744186046511629,0.6000000000000001,0.8,0.7560975609756098,0.6363636363636365,0.5652173913043479,0.5,0.3090909090909091
12503.0,-0.025066564,0.9775042544,0.1164899324,4.0,0.0028753088,0.0744871954,0.2247191011235956,0.4931506849315068,0.345679012345679,0.6268656716417911,0.379746835443038,0.3974358974358973,1.1800000000000002,1.056603773584906,1.319148936170213,2.2058823529411766,2.40625,2.6333333333333333,2.0277777777777777,2.0277777777777777,2.303030303030303,2.2058823529411766,3.037037037037037,1.945945945945946,1.5952380952380951,1.0961538461538465,0.7580645161290323,0.912280701754386
61583.0,0.0208375083,0.0600365308,0.0292788107,1.0,0.6964205313,0.0733994963,-0.1418439716312056,-0.1597222222222222,-0.1712328767123287,-0.4474885844748858,-0.4068627450980392,-0.3351648351648352,-0.3240223463687151,-0.2754491017964071,-0.2413793103448276,-0.2013201320132013,-0.0241935483870967,0.2670157068062826,0.5714285714285714,0.6133333333333333,0.8615384615384616,1.18018018018018,0.9836065573770492,0.9836065573770492,1.220183486238532,1.0166666666666666,0.7794117647058822,0.5316455696202531
48100.0,0.0185337568,0.0527886622,0.0086860488,2.0,-0.463424888,-0.032216708,-0.2684210526315789,-0.2404371584699454,-0.1871345029239766,-0.5709876543209876,-0.5105633802816901,-0.45703125,-0.3876651982378855,-0.2445652173913043,-0.1524390243902439,-0.1366459627329193,-0.1257861635220125,0.0220588235294116,0.2636363636363636,0.6746987951807228,1.0144927536231885,1.106060606060606,0.9305555555555556,0.9305555555555556,1.0746268656716418,0.9305555555555556,0.904109589041096,1.0441176470588234
33267.0,0.005686043,0.0167138082,0.0335730376,0.0,-0.585735964,0.0227053147,-0.0512820512820513,-0.1395348837209302,-0.2127659574468084,-0.2745098039215686,-0.3272727272727272,-0.159090909090909,-0.2884615384615384,-0.1777777777777778,-0.0512820512820513,0.0571428571428571,0.1935483870967742,0.0,1.3125,1.3125,1.6428571428571428,1.6428571428571428,1.4666666666666668,1.6428571428571428,1.3125,1.4666666666666668,1.4666666666666668,1.4666666666666668
12626.0,0.0092581574,0.0231137222,0.0317110081,0.0,-0.310456563,4.50118e-05,0.0439024390243902,0.0541871921182266,0.0439024390243902,0.0166270783847981,0.1059431524547802,0.1474530831099196,0.1726027397260274,0.2662721893491124,0.2369942196531791,0.07,0.1443850267379678,0.1662125340599454,0.3169230769230768,0.3674121405750798,0.5285714285714285,0.6090225563909775,0.633587786259542,0.5340501792114696,0.6398467432950192,0.7907949790794979,0.5910780669144982,0.4125412541254125
53567.0,0.0047794749,0.014698509,0.0335521738,2.0,-0.406737054,-0.017241379,-0.2285714285714285,-0.2058823529411765,-0.2058823529411765,-0.3076923076923077,-0.2058823529411765,-0.0999999999999999,-0.0357142857142857,0.0,0.2272727272727273,0.3170731707317074,0.0,0.2857142857142858,0.588235294117647,0.5428571428571429,0.4210526315789473,0.6363636363636365,0.4594594594594594,0.588235294117647,0.588235294117647,0.7419354838709677,0.5428571428571429,0.7419354838709677
12749.0,0.0102699975,0.0306961194,0.0740168878,0.0,1.1469648562,0.0171720025,0.034965034965035,0.0763636363636364,0.1384615384615384,0.060931899641577,0.1887550200803212,0.0882352941176469,0.1792828685258964,0.3333333333333332,0.4028436018957346,0.6818181818181819,0.4230769230769231,0.6444444444444444,0.7514792899408285,0.7411764705882353,1.129496402877698,1.0136054421768708,1.1142857142857143,0.9865771812080536,1.099290780141844,1.1449275362318845,1.225563909774436,1.3492063492063493
57437.0,0.0144062346,0.0444798885,0.079304265,1.0,0.3932337434,0.014425287,-0.3345070422535211,-0.3,-0.4272727272727272,-0.3720930232558139,-0.2786259541984732,-0.2529644268774703,-0.1991525423728813,-0.050251256281407,0.08,0.1317365269461077,0.1812499999999999,0.4104477611940298,0.4765625,0.7830188679245282,0.8173076923076923,0.8529411764705883,0.9285714285714286,1.423076923076923,1.82089552238806,1.82089552238806,1.625,1.625
60513.0,-0.05322184,-0.151551083,0.010286814,0.0,1.1809575824,0.0010080636,-0.25,-0.3125,-0.2826086956521739,-0.2978723404255319,-0.3773584905660377,-0.2325581395348837,-0.1081081081081081,-0.0833333333333333,-0.25,-0.2325581395348837,-0.175,-0.3125,-0.1538461538461538,-0.3888888888888888,-0.2666666666666667,-0.4210526315789473,-0.6162790697674418,-0.6024096385542168,-0.5822784810126582,-0.6292134831460674,-0.7155172413793103,-0.7380952380952381
