firms,roeq,rsup,cash,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
22699.0,0.0245565035,0.2823305535,0.065417507,0.0,0.0170221849,0.5596491228,-0.021742312,0.3953488372093023,0.348314606741573,0.3953488372093023,0.4634146341463414,0.4814814814814814,0.348314606741573,0.3333333333333332,0.4457831325301205,0.5789473684210527,0.4285714285714286,0.4457831325301205,0.1214953271028036,0.3793103448275863,0.4634146341463414,0.3333333333333332,0.348314606741573,0.25,0.1538461538461537,0.0909090909090908,0.0714285714285714,0.0344827586206897,0.0344827586206897,0.0714285714285714,0.0256410256410255,0.1214953271028036,0.1009174311926606,-0.1304347826086956,-0.1724137931034483,-0.0977443609022556,-0.0909090909090909,-0.0839694656488549,-0.0697674418604651,-0.0909090909090909,-0.1240875912408758,-0.1240875912408758,-0.1780821917808219,-0.2105263157894736,-0.183673469387755,-0.1489361702127659,-0.1608391608391608,-0.1366906474820144,-0.1666666666666666,-0.2156862745098039,-0.2307692307692307,-0.2771084337349397,-0.2682926829268293,-0.3258426966292135,-0.3103448275862068
49154.0,0.0829539049,0.1562890796,0.0362843397,3.0,0.0258676676,-0.525767544,0.0037025278,0.2952380952380953,0.2420091324200912,0.3203883495145632,0.6385542168674698,0.5722543352601157,0.7215189873417722,0.8888888888888888,1.1760000000000002,1.7474747474747474,1.7755102040816326,2.4430379746835444,2.675675675675676,3.6896551724137927,3.184615384615385,3.387096774193548,3.4590163934426226,3.0,2.7777777777777777,2.4871794871794872,2.238095238095238,2.5789473684210527,2.4,2.317073170731707,2.317073170731707,2.8857142857142857,2.5324675324675323,1.893617021276596,1.3448275862068964,1.6666666666666663,1.4070796460176993,1.076335877862595,0.9854014598540146,0.902097902097902,0.9710144927536232,0.7894736842105263,0.4945054945054945,0.2830188679245282,0.1623931623931624,0.3600000000000001,0.3668341708542713,0.1333333333333333,0.1056910569105691,0.0625,0.096774193548387,-0.0285714285714285,-0.0933333333333333,-0.0456140350877193,-0.0456140350877193
49429.0,0.0549372985,0.4183932352,0.0724037232,3.0,0.0307791621,4.1578947368,0.1613845862,0.0230769230769229,0.0901639344262295,0.146551724137931,0.209090909090909,0.1875,0.1271186440677967,0.2314814814814814,0.3168316831683169,0.3571428571428572,0.3854166666666667,0.8472222222222223,1.0151515151515151,1.2542372881355934,0.7733333333333334,0.75,0.6625000000000001,0.4301075268817205,0.3571428571428572,0.2314814814814814,0.1666666666666667,0.1565217391304347,0.1271186440677967,0.1666666666666667,0.1875,0.1769911504424779,0.146551724137931,0.146551724137931,0.0555555555555555,0.1271186440677967,-0.0431654676258992,0.1875,0.0152671755725191,-0.0763888888888888,-0.1687499999999999,-0.2083333333333333,-0.3036649214659686,-0.3316582914572864,-0.3512195121951219,-0.3415841584158415,-0.4192139737991266,-0.4458333333333333,-0.4549180327868852,-0.4526748971193416,-0.5037313432835822,-0.5181159420289856,-0.4722222222222222,-0.4088888888888888,-0.4217391304347826
44943.0,-0.043798307,0.0373376623,0.0304093567,1.0,0.0367965368,-0.708973323,0.0090909079,0.4545454545454546,0.3333333333333332,0.2307692307692308,0.1428571428571428,-0.1111111111111111,-0.1999999999999999,-0.1111111111111111,0.0,0.0,-0.1111111111111111,0.3333333333333332,0.6000000000000001,1.6666666666666663,0.3333333333333332,0.4545454545454546,0.6000000000000001,0.1428571428571428,0.1428571428571428,-0.1111111111111111,0.0,-0.1999999999999999,-0.3333333333333333,-0.3333333333333333,-0.4285714285714286,-0.4285714285714286,-0.2727272727272727,-0.5789473684210527,-0.3333333333333333,-0.1111111111111111,-0.1999999999999999,-0.2727272727272727,-0.1111111111111111,-0.2727272727272727,-0.3333333333333333,-0.4285714285714286,-0.5,-0.4666666666666667,-0.5789473684210527,-0.6,-0.5294117647058824,-0.5789473684210527,-0.5789473684210527,-0.5294117647058824,-0.6,-0.6190476190476191,-0.6521739130434783,-0.6923076923076923,-0.7037037037037037
43211.0,0.001629406,-0.162922256,0.0849969975,0.0,-0.0650827,-0.656838248,0.1176470593,0.0,0.0714285714285714,0.1538461538461537,0.0,-0.0625,-0.2105263157894736,-0.25,-0.3181818181818182,-0.3478260869565217,-0.4,-0.2857142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,-0.0625,0.0,-0.0625,0.0,-0.0625,-0.1176470588235294,-0.0625,-0.1176470588235294,-0.1666666666666666,-0.2857142857142857,0.0,0.0,-0.0625,-0.0625,-0.1176470588235294,-0.0625,-0.1176470588235294,-0.3478260869565217,-0.3181818181818182,-0.4,-0.25,-0.3478260869565217,-0.3181818181818182,-0.4642857142857143,-0.25,-0.4,-0.5,-0.4827586206896551,-0.4827586206896551,-0.5588235294117647,-0.6341463414634146,-0.6739130434782609,-0.6875,-0.7222222222222222
39052.0,0.053758297,-0.16198656,0.1920451268,0.0,-0.006111581,-0.808988764,0.0002261428,0.2545454545454546,0.2777777777777777,0.2777777777777777,0.0615384615384615,-0.0142857142857142,-0.028169014084507,-0.1038961038961039,-0.0921052631578946,0.2545454545454546,0.2321428571428572,0.3018867924528301,0.4375,0.5333333333333334,0.3529411764705883,0.1499999999999999,1.0294117647058822,0.6829268292682926,0.4375,0.3018867924528301,0.3269230769230768,0.3269230769230768,0.1694915254237288,0.0298507462686568,-0.0675675675675675,0.3529411764705883,0.4375,0.1129032258064515,0.2777777777777777,0.6428571428571428,0.5,0.7692307692307692,0.7250000000000001,0.4081632653061224,0.3269230769230768,0.2321428571428572,0.078125,0.0454545454545454,0.2321428571428572,0.1896551724137931,0.2321428571428572,0.3799999999999999,0.3018867924528301,0.3018867924528301,0.0615384615384615,-0.028169014084507,-0.0675675675675675,-0.2159090909090909,0.0
28644.0,0.0345878611,0.0587955708,0.0619795222,0.0,0.0073779694,-0.253333333,-0.053437524,0.2112676056338027,0.1944444444444444,0.323076923076923,0.5357142857142858,0.5357142857142858,0.4333333333333333,0.4333333333333333,0.6538461538461537,0.9111111111111112,0.8695652173913044,1.0,1.0975609756097562,1.263157894736842,1.15,1.0476190476190474,1.6875,1.15,1.15,1.0975609756097562,1.263157894736842,0.9545454545454546,0.72,0.6862745098039216,0.7916666666666667,1.15,0.9545454545454546,0.34375,0.2463768115942028,0.4098360655737705,0.1780821917808219,0.4827586206896552,0.323076923076923,0.1466666666666667,0.1168831168831168,0.0749999999999999,0.036144578313253,0.0,-0.0752688172043011,0.1466666666666667,0.048780487804878,0.0749999999999999,0.1466666666666667,0.1025641025641026,-0.0549450549450549,-0.0549450549450549,-0.0227272727272727,-0.1730769230769231,0.0749999999999999
31595.0,0.0254005471,-0.137293087,0.0229846395,0.0,0.0314832846,-0.261707989,0.0909090936,0.1818181818181818,0.3,0.3,0.3,0.1818181818181818,-0.0714285714285714,-0.0714285714285714,-0.1875,-0.0714285714285714,-0.2352941176470588,0.0833333333333332,0.1818181818181818,0.8571428571428572,0.3,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0833333333333332,0.0,0.0833333333333332,0.0833333333333332,0.0833333333333332,0.0833333333333332,0.1818181818181818,0.1818181818181818,0.0833333333333332,0.0,-0.0714285714285714,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333,-0.2777777777777778,-0.35,-0.3157894736842105,-0.4347826086956522,-0.4583333333333333,-0.48,-0.48,-0.5517241379310345,-0.5666666666666667,-0.5517241379310345,-0.5666666666666667,-0.6388888888888888,-0.675,-0.6976744186046512,-0.7111111111111111,-0.74
42729.0,0.0096493123,0.4658165073,0.0962296133,2.0,-0.000885583,-0.250793651,0.0871794894,0.7777777777777777,0.6000000000000001,0.4545454545454546,0.4545454545454546,0.3333333333333332,-0.0588235294117647,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.7777777777777777,1.9090909090909087,1.4615384615384617,1.2857142857142856,1.0,0.7777777777777777,0.7777777777777777,0.6000000000000001,0.6000000000000001,0.3333333333333332,0.2307692307692308,0.6000000000000001,0.2307692307692308,0.6000000000000001,0.2307692307692308,0.1428571428571428,0.1428571428571428,0.0666666666666666,0.0666666666666666,0.1428571428571428,-0.1111111111111111,-0.2727272727272727,-0.36,-0.3846153846153846,-0.4666666666666667,-0.4666666666666667,-0.5789473684210527,-0.4838709677419355,-0.5555555555555556,-0.6097560975609756,-0.5789473684210527,-0.6,-0.6190476190476191,-0.6799999999999999,-0.7192982456140351,-0.7241379310344828,-0.7037037037037037
50331.0,0.0370618442,-0.011522105,0.0442893164,1.0,-0.004101412,0.4476190476,-0.024985723,-0.0158730158730159,-0.0119521912350597,0.087719298245614,0.355191256830601,0.2277227722772277,0.24,0.24,0.1324200913242008,0.1980676328502415,0.3478260869565217,0.4252873563218391,0.4850299401197604,0.6533333333333333,0.6644295302013423,0.8507462686567164,1.1946902654867255,1.1379310344827585,0.984,1.0666666666666669,1.0666666666666669,0.9375,1.0,0.9224806201550388,0.8507462686567164,0.6870748299319729,1.1754385964912282,0.8235294117647058,0.7841726618705036,1.2752293577981653,1.3177570093457942,0.9375,0.9224806201550388,0.5121951219512195,0.5308641975308641,0.4939759036144577,0.2338308457711442,0.355191256830601,0.2984293193717278,0.2216748768472907,0.2588832487309644,0.1923076923076923,0.3191489361702126,0.3701657458563536,0.2277227722772277,0.1923076923076923,0.0247933884297519,0.0508474576271187,0.3052631578947369
41398.0,0.0109301807,0.2038545138,0.1054467218,0.0,0.0307781481,0.1263916176,0.1235617381,0.6341463414634145,0.558139534883721,0.558139534883721,0.7179487179487178,0.5952380952380953,0.558139534883721,0.3673469387755101,0.1964285714285714,0.3673469387755101,0.8611111111111112,0.8611111111111112,0.8108108108108107,1.3928571428571428,1.09375,0.9142857142857144,0.8108108108108107,0.5952380952380953,0.1166666666666667,0.1355932203389831,-0.0147058823529411,-0.0821917808219178,-0.3092783505154639,-0.1624999999999999,-0.1728395061728395,0.098360655737705,-0.0821917808219178,-0.3557692307692307,-0.4122807017543859,-0.2386363636363636,-0.2023809523809523,-0.0563380281690141,-0.0147058823529411,-0.141025641025641,-0.3495145631067961,-0.3232323232323232,-0.5,-0.5037037037037038,-0.5179856115107914,-0.5073529411764706,-0.5592105263157895,-0.6358695652173914,-0.6214689265536724,-0.6378378378378378,-0.6778846153846154,-0.6581632653061225,-0.6598984771573604,-0.6510416666666667,-0.5889570552147239
31579.0,0.0132312739,0.0970510521,0.0171250542,2.0,0.063106328,0.0789049919,-0.070197046,0.6153846153846154,0.3999999999999999,0.6153846153846154,0.5,0.3999999999999999,0.3125,0.0,0.3125,0.2352941176470588,0.05,0.3999999999999999,0.3125,0.5,0.2352941176470588,0.1666666666666667,0.2352941176470588,0.05,-0.0869565217391304,-0.16,-0.125,-0.2758620689655172,-0.3,-0.34375,-0.34375,-0.34375,-0.3636363636363636,-0.5714285714285714,-0.475,-0.4324324324324324,-0.475,-0.3,-0.3823529411764705,-0.4473684210526315,-0.5116279069767442,-0.6111111111111112,-0.7,-0.7407407407407407,-0.7307692307692308,-0.704225352112676,-0.7272727272727273,-0.7083333333333333,-0.7529411764705882,-0.72,-0.7123287671232876,-0.78125,-0.7666666666666666,-0.7586206896551724,-0.7640449438202247
51852.0,0.0209953518,-0.012429019,0.0020106272,1.0,0.0028231628,0.768707483,-0.018633541,0.1338028169014085,0.1751824817518248,0.2384615384615385,0.2480620155038759,0.1103448275862069,0.1027397260273972,0.1418439716312056,0.1027397260273972,0.4122807017543859,0.1180555555555555,0.376068376068376,0.3305785123966942,0.6947368421052631,0.5784313725490196,0.4247787610619469,0.5784313725490196,0.8505747126436782,0.2983870967741935,0.4247787610619469,0.2014925373134328,0.3999999999999999,-0.0182926829268292,-0.0182926829268292,0.0387096774193549,-0.0416666666666666,-0.1614583333333333,-0.2259615384615384,-0.2029702970297029,-0.1436170212765957,-0.2107843137254902,-0.182741116751269,-0.1785714285714286,-0.2259615384615384,-0.2184466019417476,-0.2029702970297029,-0.2714932126696833,-0.28125,-0.3148936170212766,-0.3090128755364807,-0.3291666666666667,-0.3263598326359832,-0.3374485596707819,-0.3148936170212766,-0.3263598326359832,-0.2876106194690265,-0.3119658119658119,-0.293859649122807,-0.2876106194690265
31683.0,0.0012738854,0.4733514715,0.0629867155,1.0,0.3339146039,-0.673469388,0.0048717968,0.2222222222222223,0.375,0.1,0.1,0.0,-0.0833333333333333,-0.1538461538461538,-0.0833333333333333,-0.3125,0.1,0.2222222222222223,0.1,0.8333333333333333,0.375,0.2222222222222223,0.1,0.0,-0.0833333333333333,-0.1538461538461538,-0.1538461538461538,-0.2666666666666667,-0.2142857142857143,-0.3888888888888888,-0.0833333333333333,0.2222222222222223,-0.1538461538461538,-0.2666666666666667,-0.3529411764705882,-0.3125,-0.5,-0.3125,-0.4499999999999999,-0.4499999999999999,-0.5925925925925926,-0.6451612903225806,-0.65625,-0.725,-0.7317073170731707,-0.7441860465116279,-0.8253968253968254,-0.8472222222222222,-0.8641975308641976,-0.858974358974359,-0.8690476190476191,-0.875,-0.8690476190476191,-0.89,-0.8533333333333333
19713.0,0.0334410347,0.3457074422,0.0256495522,0.0,0.0063518558,0.1528219971,0.0207605506,0.2332015810276679,0.2332015810276679,0.327659574468085,0.022950819672131,0.0985915492957747,0.1685393258426966,0.0469798657718121,0.2946058091286307,0.4377880184331797,0.4579439252336448,0.4054054054054055,0.4786729857819904,0.3991031390134529,0.4181818181818182,0.368421052631579,0.616580310880829,0.5294117647058822,0.4377880184331797,0.4579439252336448,0.4181818181818182,0.3565217391304347,0.3,0.2580645161290322,0.368421052631579,0.5678391959798994,0.6956521739130435,0.3744493392070485,0.4579439252336448,0.625,0.6956521739130435,0.7142857142857142,0.5837563451776651,0.5837563451776651,0.4511627906976745,0.248,0.2140077821011672,-0.0095238095238094,0.0758620689655171,0.1304347826086955,0.1470588235294117,0.0684931506849315,0.0947368421052632,0.2430278884462151,0.1428571428571428,0.2332015810276679,0.1818181818181818,0.0648464163822526,0.1304347826086955
50788.0,0.0198325253,-0.27899169,0.0399755836,0.0,0.0061618284,-0.053817272,-0.069864146,0.2978723404255319,0.2708333333333332,0.1730769230769231,0.150943396226415,0.0892857142857141,0.0892857142857141,0.0338983050847456,0.2708333333333332,0.5641025641025641,0.5641025641025641,0.6486486486486487,0.7428571428571429,1.5416666666666663,1.259259259259259,0.967741935483871,1.3461538461538465,1.1785714285714284,1.0333333333333332,0.967741935483871,0.967741935483871,0.967741935483871,0.6944444444444444,0.605263157894737,0.5641025641025641,0.90625,0.8484848484848484,0.4186046511627908,0.2708333333333332,0.4878048780487805,0.2978723404255319,0.3863636363636364,0.5249999999999999,0.2978723404255319,0.1730769230769231,0.0517241379310344,-0.0317460317460317,-0.0757575757575758,-0.1029411764705882,-0.046875,-0.0757575757575758,-0.2077922077922077,-0.1029411764705882,-0.2077922077922077,-0.2469135802469135,-0.3068181818181817,-0.3578947368421052,-0.4077669902912622,-0.39
31747.0,0.0274018945,0.053769691,0.0971316819,0.0,0.0056842245,0.4035087719,-0.080940835,-0.0434782608695651,-0.1538461538461538,0.0,-0.0294117647058823,0.1379310344827586,-0.0571428571428571,0.03125,0.375,0.375,0.346938775510204,0.6499999999999999,0.4042553191489362,1.0,1.2758620689655171,1.2000000000000002,1.0625,0.8857142857142857,0.6499999999999999,0.6923076923076923,0.5,0.1,0.11864406779661,-0.0833333333333333,0.32,0.4666666666666665,0.375,-0.0833333333333333,-0.1081081081081081,0.064516129032258,-0.0434782608695651,0.03125,-0.0833333333333333,-0.3653846153846154,-0.4590163934426229,-0.3592233009708737,-0.5074626865671642,-0.4054054054054054,-0.3592233009708737,-0.175,-0.2826086956521739,-0.3465346534653465,-0.1951219512195121,-0.0958904109589041,-0.2413793103448276,-0.25,-0.2142857142857143,-0.2235294117647058,-0.1538461538461538
46332.0,-0.013143872,-0.160715595,0.4495526072,0.0,-0.041645282,-0.333333333,-0.100520866,0.3529411764705883,0.3142857142857143,0.3142857142857143,0.3529411764705883,0.2777777777777777,0.1794871794871795,0.2105263157894736,0.1499999999999999,0.1794871794871795,0.2432432432432432,0.4375,0.393939393939394,0.9166666666666669,0.4375,0.393939393939394,0.6428571428571428,0.2105263157894736,0.2105263157894736,0.1219512195121952,0.1499999999999999,0.1219512195121952,-0.0416666666666666,-0.0612244897959183,0.0,0.1794871794871795,-0.0212765957446808,-0.0799999999999999,-0.1320754716981131,-0.1929824561403509,-0.1785714285714286,-0.0416666666666666,-0.1320754716981131,-0.1785714285714286,-0.2459016393442623,-0.2333333333333332,-0.28125,-0.303030303030303,-0.352112676056338,-0.3235294117647058,-0.3611111111111111,-0.3783783783783784,-0.3611111111111111,-0.3698630136986301,-0.3866666666666667,-0.4320987654320988,-0.4025974025974026,-0.4588235294117647,-0.3947368421052631
53196.0,0.0426012421,0.1250386486,0.025779834,0.0,0.0092799768,0.2371134021,0.1214055689,0.3070175438596492,0.2844827586206897,0.3925233644859813,0.4190476190476191,0.5851063829787233,0.49,0.2113821138211382,0.2844827586206897,0.8625,1.0694444444444446,2.311111111111111,1.98,3.515151515151516,3.515151515151516,3.65625,3.027027027027027,2.8205128205128207,2.6341463414634148,2.6341463414634148,2.921052631578948,2.311111111111111,2.0408163265306123,2.1041666666666665,1.8113207547169807,1.4833333333333334,1.709090909090909,0.7951807228915662,0.4607843137254901,0.9350649350649352,0.7951807228915662,1.4833333333333334,1.1911764705882355,0.5851063829787233,0.505050505050505,0.6555555555555554,0.5520833333333333,0.4326923076923077,0.2416666666666667,0.5204081632653061,0.3796296296296295,0.3185840707964602,0.3796296296296295,-0.0261437908496732,-0.1722222222222222,-0.2660098522167488,-0.2801932367149758,-0.2696078431372549,-0.1945945945945946
53540.0,-0.020771815,0.2504681704,0.005269785,0.0,0.0334422036,0.2459016393,-0.045454547,0.6666666666666667,0.25,0.0714285714285714,-0.1666666666666666,-0.25,-0.3181818181818182,-0.25,-0.2105263157894736,0.25,0.25,0.6666666666666667,1.1428571428571428,0.875,0.875,0.3636363636363635,0.6666666666666667,0.5,0.0714285714285714,0.0714285714285714,-0.0625,-0.2857142857142857,-0.2857142857142857,-0.1666666666666666,-0.3181818181818182,0.0714285714285714,-0.25,-0.5,-0.375,-0.5,-0.5588235294117647,-0.4230769230769231,-0.5945945945945945,-0.6052631578947368,-0.6511627906976745,-0.7222222222222222,-0.7222222222222222,-0.7413793103448276,-0.7887323943661972,-0.8076923076923077,-0.7540983606557377,-0.7794117647058824,-0.7916666666666666,-0.8125,-0.810126582278481,-0.8295454545454546,-0.846938775510204,-0.8648648648648649,-0.868421052631579
44708.0,0.0133054241,0.0938118997,0.0117193217,0.0,0.0658603632,0.3358886423,-0.134907408,0.4029850746268657,0.540983606557377,0.4029850746268657,0.7407407407407407,0.6206896551724137,0.4461538461538461,0.7407407407407407,0.6206896551724137,1.0434782608695654,1.35,1.7647058823529411,1.5405405405405403,1.9375,1.8484848484848488,1.1860465116279069,0.9183673469387754,0.8076923076923077,1.088888888888889,0.4029850746268657,0.4029850746268657,0.2702702702702702,0.323943661971831,0.0681818181818181,1.0,2.4814814814814814,1.35,0.7407407407407407,0.8076923076923077,0.709090909090909,0.4029850746268657,0.8799999999999999,0.4242424242424243,0.323943661971831,0.175,0.0804597701149425,0.0561797752808987,0.032967032967033,-0.0693069306930692,0.119047619047619,-0.0105263157894737,0.0804597701149425,-0.0784313725490196,-0.1296296296296296,-0.2598425196850393,-0.426829268292683,-0.4437869822485207,-0.4597701149425287,-0.5607476635514019
18550.0,0.0694079705,0.117198388,0.0261078878,3.0,0.0095125474,-0.516649384,0.0022161701,-0.0189573459715639,-0.0460829493087557,-0.0372093023255813,0.0952380952380953,0.0809399477806789,0.1564245810055866,0.037593984962406,0.1099195710455764,0.1629213483146068,0.2248520710059172,0.4033898305084746,0.5276752767527675,1.0,1.0495049504950495,1.0195121951219512,1.3389830508474576,1.134020618556701,0.8237885462555066,0.6693548387096775,0.5862068965517242,0.6829268292682926,0.689795918367347,0.4577464788732395,0.5801526717557253,0.8400000000000001,0.7178423236514522,0.2777777777777777,0.1761363636363635,0.3226837060702876,0.2176470588235293,0.3354838709677419,0.2034883720930231,0.1999999999999999,0.0725388601036269,0.0670103092783505,-0.0235849056603774,-0.0675675675675675,-0.0799999999999999,-0.0327102803738317,0.0561224489795917,0.06426735218509,0.125,0.0615384615384615,-0.0071942446043165,-0.0460829493087557,-0.0416666666666666,0.0222222222222221,0.0615384615384615
18569.0,0.0129240616,0.0303861238,0.0614834504,0.0,0.001569712,0.5144994536,0.0017160811,0.1404494382022472,0.1092896174863387,0.1277777777777777,0.2929936305732483,0.3443708609271523,0.3181818181818181,0.3181818181818181,0.4710144927536233,0.3716216216216217,0.4397163120567375,0.549618320610687,0.5149253731343284,0.8971962616822431,0.8796296296296295,0.8454545454545455,0.8288288288288288,0.7807017543859649,0.7203389830508475,0.4926470588235294,0.3716216216216217,0.549618320610687,0.5378787878787878,0.5615384615384615,0.5263157894736843,0.8623853211009174,0.6776859504132231,0.1802325581395349,0.1802325581395349,0.2228915662650603,0.1802325581395349,0.3533333333333333,0.326797385620915,0.1871345029239766,0.1534090909090908,0.1032608695652173,-0.0097560975609756,0.0,0.0252525252525253,0.1092896174863387,0.1153846153846154,0.1277777777777777,0.1666666666666667,0.1468926553672316,0.0357142857142858,0.0049504950495049,-0.0049019607843137,-0.0049019607843137,0.0099502487562188
22162.0,-0.20399526,-0.565893123,0.0228689501,0.0,0.3014690228,1.8205128205,-0.17179488,0.375,0.1,0.2222222222222223,0.0,0.1,0.0,0.1,0.2222222222222223,-0.0833333333333333,-0.3125,-0.2142857142857143,-0.2666666666666667,0.5714285714285714,0.2222222222222223,0.0,0.0,-0.1538461538461538,-0.3529411764705882,-0.5416666666666667,-0.3529411764705882,-0.3125,-0.3529411764705882,-0.3888888888888888,-0.4210526315789473,-0.3529411764705882,-0.4210526315789473,-0.5925925925925926,-0.5925925925925926,-0.6451612903225806,-0.65625,-0.6333333333333333,-0.6206896551724138,-0.6666666666666667,-0.6944444444444444,-0.6857142857142857,-0.7105263157894737,-0.7317073170731707,-0.7027027027027026,-0.6451612903225806,-0.6666666666666667,-0.6666666666666667,-0.6333333333333333,-0.7027027027027026,-0.7027027027027026,-0.725,-0.7555555555555555,-0.7659574468085106,-0.717948717948718
51107.0,0.0465529495,0.3100252738,0.002715787,0.0,-0.010368738,-0.501915709,0.0634469688,0.3,0.0,0.0,-0.0714285714285714,-0.1875,-0.1875,-0.2777777777777778,-0.3157894736842105,-0.2352941176470588,-0.4583333333333333,-0.4583333333333333,-0.1875,0.0,-0.1333333333333333,-0.0714285714285714,-0.0714285714285714,0.0,0.0,-0.1875,-0.2352941176470588,-0.409090909090909,-0.35,-0.4583333333333333,-0.35,-0.35,-0.3809523809523809,-0.5357142857142857,-0.59375,-0.6486486486486487,-0.4583333333333333,-0.409090909090909,-0.4347826086956522,-0.48,-0.5666666666666667,-0.6060606060606061,-0.59375,-0.7045454545454546,-0.75,-0.7045454545454546,-0.7291666666666667,-0.7868852459016393,-0.8088235294117647,-0.8115942028985508,-0.8311688311688312,-0.8602150537634409,-0.8686868686868687,-0.8539325842696629,-0.8470588235294118
46295.0,0.0030422183,0.0981503488,0.2240579606,0.0,0.0065311822,-0.111254851,0.0588961653,0.1101694915254236,0.2843137254901962,0.3232323232323233,0.5411764705882354,0.2843137254901962,0.2476190476190476,0.0916666666666665,-0.0642857142857142,0.0916666666666665,0.3505154639175258,0.5595238095238095,0.5057471264367817,0.8194444444444444,0.7012987012987013,0.6794871794871795,1.911111111111111,2.358974358974359,2.275,1.3818181818181818,1.3392857142857144,1.0793650793650795,1.2586206896551726,1.62,1.911111111111111,2.9696969696969697,2.275,0.9848484848484848,0.8450704225352113,0.6375,0.31,0.7236842105263157,0.6375,0.8194444444444444,0.1491228070175438,0.0737704918032786,-0.2514285714285714,-0.3701923076923077,-0.467479674796748,-0.4377682403433476,-0.4922480620155038,-0.5148148148148148,-0.5676567656765676,-0.645945945945946,-0.638121546961326,-0.6147058823529412,-0.6101190476190477,-0.6267806267806268,-0.5854430379746836
31974.0,0.023305149,-0.285617051,0.0447427657,1.0,0.0939336093,-0.643518519,-0.030174728,0.15625,0.15625,0.0882352941176469,0.0277777777777776,0.1212121212121211,-0.0749999999999999,-0.2291666666666666,0.1935483870967742,0.2758620689655173,0.15625,0.0882352941176469,0.2333333333333334,0.5416666666666667,0.6086956521739131,0.48,0.2758620689655173,0.3703703703703704,0.0882352941176469,-0.119047619047619,-0.1956521739130434,-0.2291666666666666,-0.3272727272727272,-0.1777777777777778,-0.2127659574468084,-0.2448979591836735,-0.26,-0.4307692307692308,-0.4307692307692308,-0.4307692307692308,-0.4714285714285714,-0.4861111111111111,-0.4637681159420289,-0.4307692307692308,-0.4861111111111111,-0.513157894736842,-0.5375,-0.6105263157894737,-0.6696428571428572,-0.6837606837606838,-0.7063492063492063,-0.7299270072992701,-0.7109375,-0.7318840579710144,-0.832579185520362,-0.8464730290456431,-0.85546875,-0.8391304347826087,-0.8238095238095238
32002.0,0.016296533,0.7100881489,0.1309464017,1.0,0.0195886386,-0.941896024,0.0470653381,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.2307692307692308,0.4545454545454546,0.0666666666666666,0.1428571428571428,0.0,0.3333333333333332,0.1428571428571428,0.1428571428571428,0.4545454545454546,0.7777777777777777,0.6000000000000001,0.4545454545454546,0.4545454545454546,0.3333333333333332,0.2307692307692308,0.3333333333333332,0.1428571428571428,0.0,-0.1578947368421053,0.4545454545454546,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.1428571428571428,0.0,-0.1111111111111111,0.0,-0.1578947368421053,-0.1999999999999999,-0.3043478260869565,-0.2727272727272727,-0.3333333333333333,-0.3333333333333333,-0.36,-0.3846153846153846,-0.4285714285714286,-0.5,-0.5,-0.5,-0.5428571428571429,-0.5555555555555556,-0.6,-0.5789473684210527,-0.5897435897435898,-0.6097560975609756
23800.0,0.059437023,0.5523266794,0.2445565117,1.0,0.0268393079,1.5026968716,0.0471680425,0.1156069364161849,0.0211640211640211,0.1220930232558139,0.1556886227544909,0.0903954802259887,-0.0051546391752577,0.0,0.0662983425414365,0.0662983425414365,-0.0153061224489795,0.1768292682926828,0.1488095238095237,0.2215189873417722,0.0722222222222221,0.0965909090909091,0.2292993630573248,-0.0153061224489795,0.0722222222222221,-0.0938967136150235,-0.1105990783410137,-0.2154471544715447,-0.1422222222222222,-0.0853080568720379,-0.1608695652173912,-0.1924686192468618,-0.1460176991150442,-0.2851851851851852,-0.2605363984674329,-0.1306306306306306,-0.1306306306306306,-0.1187214611872146,-0.089622641509434,-0.1227272727272726,-0.1924686192468618,-0.2090163934426229,-0.2371541501976284,-0.2981818181818182,-0.2122448979591836,-0.1187214611872146,-0.0765550239234449,-0.1345291479820628,-0.2217741935483871,-0.2981818181818182,-0.3609271523178807,-0.3457627118644067,-0.3892405063291139,-0.4024767801857585,-0.4204204204204204
