firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36
47730.0,0.0006537545,0.0093134001,0.0202439261,0.1351960147,0.0159379334,-0.030861331,1.0,0.0024691358,0.63599182,2.61646e-05,0.0795454545454545,0.1728395061728396,0.1875,0.2179487179487178,0.4074074074074074,0.3475177304964538,-0.0686274509803921,-0.05,0.0,-0.05,-0.05,-0.0404040404040404,-0.0865384615384615,-0.0256410256410256,0.0,0.1111111111111111,0.0497237569060773,0.0106382978723404,-0.0256410256410256,-0.0686274509803921,-0.0952380952380952,-0.073170731707317,-0.073170731707317,-0.1162790697674418,-0.0306122448979592,0.0857142857142856,0.0734463276836159,-0.05,0.0106382978723404,0.0326086956521738,-0.05,-0.1363636363636363,-0.1703056768558951,-0.1121495327102803,-0.0995260663507109,-0.0776699029126213
13777.0,0.0092595319,0.0358666774,0.0485646802,0.0112418455,0.5694513099,-0.026978347,0.0,-0.000747664,3.0179781494,-0.047708727,0.0808080808080808,0.1145833333333332,0.3209876543209877,0.4657534246575343,0.671875,0.5285714285714285,0.0,-0.2302158273381295,-0.144,-0.1083333333333332,-0.1229508196721311,-0.213235294117647,-0.4805825242718446,-0.412087912087912,-0.398876404494382,-0.1832061068702289,-0.1157024793388429,-0.0695652173913043,0.07,0.0288461538461537,0.1888888888888888,0.0190476190476189,0.1030927835051547,0.2441860465116279,0.2738095238095237,0.445945945945946,-0.044642857142857,0.07,0.1888888888888888,0.445945945945946,0.3048780487804878,0.0288461538461537,-0.044642857142857,0.07,0.0918367346938775,0.1145833333333332
44652.0,-0.003019483,0.0074122027,0.0237015026,0.0828147138,0.0031267333,-0.008365407,0.0,-0.000556379,-0.11859225,-0.030317684,-0.0240963855421686,0.0253164556962024,0.1328671328671329,0.2029702970297029,0.3206521739130434,0.0429184549356223,-0.1899999999999999,-0.254601226993865,-0.2453416149068322,-0.1706484641638225,-0.1016635859519408,-0.1049723756906076,-0.0760456273764258,0.0082987551867219,-0.0357142857142857,0.1172413793103448,0.0657894736842106,0.0406852248394005,0.1095890410958904,-0.0201612903225806,-0.0240963855421686,-0.1321428571428571,-0.0635838150289017,0.0565217391304346,0.0167364016736402,-0.0544747081712062,-0.0581395348837209,-0.0617760617760617,-0.0581395348837209,-0.0141987829614604,0.0681318681318681,0.0451612903225806,0.0082987551867219,-0.0898876404494382,0.0,0.1796116504854368
38746.0,-0.008208708,0.0008612545,0.0021441372,-0.086047569,0.0173276575,0.2886211447,0.0,-0.022474539,1.8482587065,-0.015625,0.0533333333333332,0.1126760563380282,0.1285714285714285,0.0,0.3859649122807018,0.0394736842105263,-0.3779527559055118,-0.373015873015873,-0.3361344537815126,-0.2178217821782178,-0.1938775510204081,-0.2476190476190476,-0.3070175438596491,-0.3524590163934425,-0.2616822429906542,-0.2254901960784313,-0.5380116959064327,-0.5352941176470588,-0.5093167701863355,-0.6069651741293532,-0.6238095238095238,-0.6852589641434264,-0.7095588235294117,-0.6638297872340426,-0.6694560669456067,-0.605,-0.575268817204301,-0.575268817204301,-0.4733333333333334,-0.56353591160221,-0.5380116959064327,-0.5212121212121212,-0.5511363636363636,-0.487012987012987,-0.4802631578947368,-0.4148148148148148
60871.0,0.0045939269,0.0236965408,0.0311244454,0.0251658001,0.0505856503,0.0258088662,5.0,0.0002357144,-0.360696,-0.025477185,0.0666666666666666,0.0980392156862746,0.2584269662921348,0.2444444444444444,0.4545454545454546,0.0566037735849056,-0.2727272727272727,-0.3372781065088757,-0.3777777777777777,-0.282051282051282,-0.3526011560693641,-0.3411764705882353,-0.282051282051282,-0.3170731707317072,-0.2679738562091504,-0.1039999999999999,-0.0967741935483871,-0.1824817518248175,-0.1942446043165467,-0.2275862068965517,-0.2380952380952381,-0.2328767123287671,-0.3707865168539326,-0.4105263157894737,-0.4814814814814815,-0.5254237288135593,-0.4563106796116505,-0.4691943127962085,-0.4196891191709845,-0.308641975308642,-0.308641975308642,-0.3707865168539326,-0.4074074074074074,-0.312883435582822,-0.3636363636363636,-0.2432432432432432
14198.0,0.0071078268,0.0299330102,0.0386985023,-0.024181822,0.3136238431,-0.121526441,1.0,0.056,1.1773831402,0.0420132112,0.0526315789473683,0.0714285714285714,0.0169491525423728,0.2765957446808511,0.1999999999999999,0.0526315789473683,-0.2771084337349397,-0.375,-0.3877551020408163,-0.2941176470588235,-0.3103448275862068,-0.375,-0.3548387096774194,-0.3478260869565217,-0.3103448275862068,-0.3023255813953488,-0.3617021276595744,-0.2771084337349397,-0.3939393939393939,-0.3877551020408163,-0.3103448275862068,-0.3939393939393939,-0.3939393939393939,-0.4,-0.4444444444444444,-0.4339622641509434,-0.4736842105263158,-0.5,-0.4174757281553398,-0.3939393939393939,-0.375,-0.4782608695652174,-0.4915254237288136,-0.3814432989690721,-0.4594594594594594,-0.4444444444444444
14331.0,-0.002041263,0.0226224201,0.0259529226,-0.007553175,0.3175359213,0.0414626357,2.0,-0.004705882,14.608829653,-0.097560972,0.0365853658536585,-0.0116279069767442,0.0365853658536585,0.2142857142857142,0.3709677419354837,0.2142857142857142,-0.2272727272727273,-0.2410714285714286,-0.3359375,-0.3359375,-0.3253968253968253,-0.2543859649122807,-0.247787610619469,-0.3032786885245901,0.0897435897435896,0.1486486486486486,0.25,0.25,0.1805555555555555,0.1971830985915492,0.1038961038961039,0.0,-0.0760869565217391,0.25,0.25,0.3076923076923077,0.328125,0.5454545454545454,0.6037735849056605,0.6346153846153846,0.8478260869565217,0.5740740740740742,0.5454545454545454,0.7,1.236842105263158,1.3611111111111112
45583.0,-0.002465023,0.020550635,0.0320553474,0.0279032782,0.010590182,-0.034213292,1.0,-0.000751174,-0.756118287,-0.054057579,0.097938144329897,0.1269841269841269,0.1833333333333333,0.2241379310344826,0.3229813664596273,0.1833333333333333,-0.1411290322580645,-0.1376518218623481,-0.0448430493273542,-0.0229357798165137,0.0142857142857142,0.0047169811320755,-0.0229357798165137,-0.0138888888888888,-0.0138888888888888,0.109375,0.0649999999999999,0.0390243902439024,0.109375,0.0649999999999999,0.0047169811320755,-0.097457627118644,-0.0184331797235023,-0.0138888888888888,-0.0138888888888888,-0.0405405405405405,-0.0739130434782608,-0.0138888888888888,-0.0046728971962616,0.0390243902439024,0.1269841269841269,0.0339805825242718,0.0,0.097938144329897,0.1576086956521738,0.2678571428571428
14702.0,0.0425509541,0.0350711851,0.0538544913,0.0914198654,0.2595227326,-0.001413266,5.0,-5.8621e-05,0.8714276069,-0.045709345,0.1372549019607842,0.1047619047619048,0.5675675675675675,0.4871794871794872,1.0,0.8709677419354838,-0.0085470085470085,-0.0491803278688525,0.2473118279569892,0.4683544303797469,0.2540540540540541,0.2608695652173913,0.7058823529411764,0.7575757575757576,1.1886792452830188,2.0526315789473686,1.9743589743589745,1.829268292682927,2.0526315789473686,1.697674418604651,2.135135135135135,1.5217391304347827,1.0,-0.0866141732283464,0.0642201834862385,-0.0085470085470085,0.2340425531914893,0.3975903614457832,0.2747252747252746,0.4499999999999999,0.5263157894736843,0.3181818181818181,0.1599999999999999,0.3809523809523809,0.1372549019607842,0.2608695652173913
14737.0,-0.001469784,0.0043713294,0.0078570143,0.0525651916,0.0081326799,-0.03493045,1.0,0.0008237444,-0.849295456,-0.035857759,-0.0799999999999999,-0.0799999999999999,-0.1153846153846154,0.4375,-0.0799999999999999,0.1499999999999999,-0.5,-0.4390243902439024,-0.4772727272727273,-0.3947368421052631,-0.4390243902439024,-0.4390243902439024,-0.4888888888888889,-0.4772727272727273,-0.4390243902439024,-0.4651162790697675,-0.5,-0.4651162790697675,-0.4523809523809523,-0.4772727272727273,-0.5306122448979591,-0.5576923076923077,-0.5,-0.5106382978723405,-0.5208333333333333,-0.5740740740740741,-0.3783783783783784,-0.303030303030303,-0.3333333333333333,-0.2923076923076922,-0.2923076923076922,-0.352112676056338,-0.3947368421052631,-0.4102564102564102,-0.425,-0.4025974025974026
15246.0,-0.000250941,0.044301542,0.0617807187,0.0178764112,0.4468392967,-0.003327498,0.0,0.0028921185,-0.065890505,-0.066594629,-0.009090909090909,-0.009090909090909,0.1354166666666667,0.1237113402061855,0.676923076923077,0.5138888888888888,-0.009090909090909,0.1473684210526316,0.2247191011235956,0.1122448979591836,0.1237113402061855,0.1295336787564767,0.1978021978021977,0.0283018867924529,0.0480769230769231,-0.3876404494382022,-0.4043715846994535,-0.2899022801302932,-0.0603448275862068,-0.080168776371308,0.2044198895027624,-0.0562770562770562,-0.1711026615969582,0.0283018867924529,0.2528735632183907,0.1847826086956521,0.3625,0.4829931972789116,0.5244755244755244,1.3440860215053765,1.2244897959183674,1.319148936170213,1.2244897959183674,1.7948717948717947,1.945945945945946,2.40625
15537.0,0.0090891995,0.025929522,0.039814084,0.0571981174,0.1153192935,-0.026262711,4.0,0.0099957875,8.4702616971,0.0563074583,-0.05,0.2837837837837837,0.2025316455696202,0.144578313253012,0.5079365079365079,0.25,0.0106382978723404,0.0,-0.0104166666666666,0.144578313253012,0.1728395061728396,0.2666666666666666,0.3970588235294117,0.1875,0.144578313253012,0.532258064516129,0.3194444444444444,0.2837837837837837,0.2837837837837837,0.5573770491803278,0.3571428571428572,0.1875,0.0919540229885058,0.0555555555555555,0.0326086956521738,-0.0865384615384615,0.25,0.1728395061728396,0.4615384615384614,0.3380281690140845,0.2025316455696202,0.1585365853658535,0.2666666666666666,0.1728395061728396,0.2025316455696202,0.3194444444444444
68830.0,-0.004333302,0.0006198187,0.0009530901,-0.079365353,0.1397557057,-0.001751959,0.0,-0.010252573,-0.64409056,0.026891809,0.2857142857142858,0.3636363636363635,0.2857142857142858,0.4516129032258065,0.6071428571428572,0.3235294117647058,-0.0999999999999999,-0.1346153846153845,-0.1964285714285714,-0.150943396226415,-0.0999999999999999,-0.0625,-0.25,-0.2741935483870967,-0.0999999999999999,-0.2741935483870967,-0.3283582089552238,-0.3382352941176471,-0.3835616438356164,-0.5,-0.53125,-0.5794392523364487,-0.5108695652173914,-0.5054945054945055,-0.7580645161290323,-0.7593582887700535,-0.7,-0.7222222222222222,-0.7,-0.6715328467153285,-0.6153846153846154,-0.5871559633027523,-0.5909090909090908,-0.6456692913385826,-0.768041237113402,-0.6917808219178082
16003.0,0.0,-0.172669573,-0.250749584,-0.093227233,0.2747964471,0.0339798405,0.0,0.2771352785,-0.272558195,-0.234827269,0.0,-0.0625,0.0714285714285714,-0.1666666666666666,-0.2105263157894736,0.0,-0.6153846153846154,-0.6296296296296297,-0.4,-0.4642857142857143,-0.5161290322580645,-0.5,-0.4827586206896551,-0.5588235294117647,-0.5833333333333333,-0.53125,-0.5833333333333333,-0.5945945945945945,-0.6052631578947368,-0.4230769230769231,-0.5,-0.5588235294117647,-0.53125,-0.5588235294117647,-0.5945945945945945,-0.5833333333333333,-0.6052631578947368,-0.6739130434782609,-0.6428571428571428,-0.6739130434782609,-0.765625,-0.7727272727272727,-0.7916666666666666,-0.7794117647058824,-0.7794117647058824,-0.8333333333333334
16185.0,0.0144060101,0.0177173623,0.0265051982,0.030600641,0.7196450335,0.0048043629,0.0,0.0209655743,-0.202376592,0.0831055194,0.0625,0.0,0.4782608695652173,0.5454545454545454,0.5454545454545454,0.3076923076923077,0.3600000000000001,0.2142857142857142,0.3076923076923077,0.2142857142857142,0.2142857142857142,0.3076923076923077,0.096774193548387,0.0625,-0.0555555555555555,0.1333333333333333,0.0625,0.0625,0.0303030303030302,-0.0285714285714285,-0.081081081081081,-0.1282051282051282,-0.3398058252427184,-0.3584905660377359,-0.15,-0.2444444444444444,-0.3703703703703703,-0.3199999999999999,-0.3818181818181818,0.0625,-0.0285714285714285,-0.1052631578947368,-0.15,-0.081081081081081,0.1724137931034481,0.1724137931034481
63095.0,-0.000524046,0.0232357632,0.0881294964,0.5323914862,0.0329301835,0.0267118894,1.0,0.06352157,5.1181102362,0.0818181839,0.127659574468085,0.2045454545454545,0.1777777777777778,0.2926829268292683,0.5588235294117647,0.3249999999999999,-0.086206896551724,-0.1587301587301587,-0.1451612903225806,-0.1451612903225806,-0.4044943820224719,-0.4301075268817204,-0.4361702127659574,-0.4479166666666666,-0.4044943820224719,-0.4591836734693877,-0.480392156862745,-0.4479166666666666,-0.3205128205128205,-0.2428571428571428,-0.2638888888888888,-0.2933333333333333,-0.3291139240506329,-0.3291139240506329,-0.3205128205128205,-0.2428571428571428,-0.2318840579710145,-0.2205882352941176,-0.273972602739726,-0.171875,-0.171875,-0.2535211267605634,-0.2205882352941176,-0.2428571428571428,-0.2205882352941176,-0.2205882352941176
61938.0,0.0,0.016037293,0.0253099286,0.0021376618,0.0491550181,0.0,0.0,-0.000860443,-0.223722276,0.0043290043,-0.0421940928270042,-0.0462184873949579,0.0365296803652968,0.0607476635514019,0.0509259259259258,0.1127450980392157,-0.0809716599190283,-0.073469387755102,-0.0846774193548387,-0.069672131147541,-0.0381355932203389,-0.0919999999999999,-0.0462184873949579,-0.0956175298804781,-0.0541666666666666,-0.0502092050209205,-0.11328125,-0.1201550387596899,-0.073469387755102,-0.1269230769230769,-0.1027667984189723,-0.0883534136546184,-0.1201550387596899,-0.0956175298804781,-0.1623616236162361,-0.0381355932203389,0.0225225225225225,0.0913461538461537,0.070754716981132,0.0133928571428572,0.0412844036697248,0.0044247787610618,-0.069672131147541,-0.0462184873949579,-0.0619834710743801,-0.0883534136546184
17225.0,-0.015329427,-0.01933119,-0.097078159,-7.584868421,0.0032210669,7.12884e-05,2.0,-0.775877193,-0.759191986,0.0588235296,0.0,-0.2727272727272727,-0.3846153846153846,-0.0588235294117647,-0.5,-0.5,-0.7037037037037037,-0.7419354838709677,-0.8260869565217391,-0.8222222222222222,-0.864406779661017,-0.9047619047619048,-0.9130434782608696,-0.8778625954198473,-0.875,-0.8518518518518519,-0.8805970149253731,-0.8857142857142857,-0.8769230769230769,-0.8840579710144928,-0.8769230769230769,-0.8865248226950355,-0.8608695652173913,-0.8117647058823529,-0.7714285714285715,-0.7647058823529411,-0.7575757575757576,-0.6666666666666667,-0.627906976744186,-0.6799999999999999,-0.6981132075471699,-0.7037037037037037,-0.7419354838709677,-0.7419354838709677,-0.6923076923076923,-0.7037037037037037
58018.0,-0.000311397,-0.006801574,-0.020930544,-0.06095933,0.0099029535,-0.020545993,0.0,-0.00724974,0.3273842722,-0.029583332,-0.032258064516129,0.125,0.2857142857142858,0.5,0.5517241379310345,0.40625,0.0588235294117647,-0.0526315789473684,-0.0816326530612244,0.0588235294117647,0.1999999999999999,0.1842105263157893,0.1538461538461537,0.1999999999999999,0.3235294117647058,0.1999999999999999,0.0843373493975903,0.0465116279069768,0.0465116279069768,0.0112359550561798,-0.0625,-0.1891891891891891,-0.2913385826771654,-0.217391304347826,-0.2105263157894736,-0.217391304347826,-0.1964285714285714,-0.256198347107438,-0.2682926829268293,-0.2035398230088495,-0.2105263157894736,-0.1666666666666666,-0.150943396226415,-0.1262135922330097,-0.2241379310344827,-0.1743119266055045
17903.0,-0.00037581,0.0218047471,0.0373591685,0.0584694255,0.0408938506,-0.033207126,0.0,0.0023140496,-0.238718136,0.0176162245,0.1308411214953271,0.2604166666666667,0.4069767441860465,0.3296703296703296,0.5512820512820513,0.5714285714285714,0.1415094339622642,0.09009009009009,0.0431034482758621,0.110091743119266,0.3152173913043479,0.1980198019801979,0.1634615384615385,0.09009009009009,0.3010752688172042,0.3010752688172042,0.1747572815533979,0.1980198019801979,-0.0081967213114754,-0.1037037037037037,-0.1357142857142856,-0.1102941176470588,-0.0970149253731342,-0.0833333333333333,-0.0081967213114754,0.0521739130434781,-0.047244094488189,-0.0241935483870967,0.1308411214953271,0.0803571428571428,0.0521739130434781,0.0431034482758621,0.0083333333333333,-0.0970149253731342,-0.1357142857142856,-0.0546875
49373.0,-0.005350443,0.257194868,0.3819579186,0.0355390929,0.312110782,0.0080959566,1.0,-9.6154e-05,-0.222418047,-0.008598984,-0.0672645739910313,-0.1778656126482213,-0.1223628691983121,-0.1612903225806451,0.0558375634517767,0.04,-0.59375,-0.5666666666666667,-0.508274231678487,-0.5105882352941176,-0.4812967581047381,-0.508274231678487,-0.5517241379310345,-0.5071090047393365,-0.508274231678487,-0.4222222222222223,-0.4951456310679611,-0.4569190600522193,-0.4022988505747126,-0.388235294117647,-0.3202614379084967,-0.3479623824451411,-0.3417721518987342,-0.3953488372093023,-0.409090909090909,-0.3560371517027864,-0.3333333333333333,-0.3246753246753247,-0.2352941176470588,-0.2091254752851711,-0.528344671201814,-0.5555555555555556,-0.5468409586056645,-0.5398230088495575,-0.5272727272727273,-0.4786967418546366
18570.0,-0.005898559,0.0361724181,0.0431287627,0.0096537448,0.018382487,0.0056161322,0.0,0.0,1.0681130518,0.0148645793,-0.0285714285714285,0.0793650793650793,0.096774193548387,0.0793650793650793,0.2363636363636363,0.0,-0.1052631578947368,-0.3131313131313131,-0.3061224489795918,-0.3061224489795918,-0.3333333333333333,-0.3061224489795918,-0.3333333333333333,-0.2527472527472527,-0.1282051282051282,-0.0684931506849315,-0.15,-0.15,-0.1282051282051282,-0.3761467889908256,-0.3523809523809523,-0.3818181818181818,-0.3873873873873874,-0.3928571428571429,-0.3333333333333333,-0.2183908045977011,-0.2093023255813954,-0.1904761904761904,-0.1807228915662651,-0.1707317073170732,-0.1168831168831169,-0.2527472527472527,-0.2138728323699421,-0.1999999999999999,-0.1757575757575757,-0.1604938271604938
27289.0,-0.006399744,-0.00669204,-0.151829871,-0.247541592,0.0210001132,0.0613453998,2.0,-0.094285361,0.2395666844,-0.019304812,-0.089108910891089,0.0574712643678161,0.3333333333333332,0.3142857142857143,0.0454545454545454,-0.1636363636363637,-0.3611111111111111,-0.390728476821192,-0.390728476821192,-0.3428571428571428,-0.3741496598639455,-0.4355828220858896,-0.4917127071823204,-0.3986928104575163,-0.3825503355704698,-0.3475177304964538,-0.5,-0.4917127071823204,-0.5,-0.4972677595628415,-0.5306122448979591,-0.4712643678160919,-0.4213836477987421,-0.2396694214876032,-0.2923076923076922,-0.1929824561403509,-0.0416666666666666,-0.0416666666666666,0.2105263157894736,0.3142857142857143,0.1358024691358024,0.2777777777777777,0.2602739726027396,0.4603174603174602,0.4603174603174602,0.5862068965517242
18834.0,0.0078418002,0.022947873,0.0317420852,0.0810528316,0.2929088278,-0.000842067,2.0,0.0361079437,3.0522875817,-0.057815466,0.032258064516129,0.1851851851851851,0.3333333333333332,0.3913043478260869,0.4545454545454546,0.1851851851851851,-0.2380952380952381,-0.3191489361702128,-0.1111111111111111,-0.1794871794871795,-0.1111111111111111,-0.0588235294117647,-0.1351351351351351,-0.0857142857142857,-0.0303030303030302,-0.0857142857142857,0.0,0.1428571428571428,0.3333333333333332,0.1851851851851851,0.1034482758620689,0.032258064516129,-0.0303030303030302,0.0,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,0.0,-0.0588235294117647,-0.0588235294117647,-0.1111111111111111,-0.1999999999999999,-0.36,-0.4074074074074074,-0.4482758620689655,-0.4666666666666667
