firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
56960,0.6255222208,0.1026245688,0.7135582188,0.0250083701,0.3643317758,1.8494330175,0.2257765077,0.1022498865,0.6001588537,0.9992142483,0.0382900168,0.0902077238,11.0,-0.002128119,0.0575506446,0.0509638968,0.2197789859,0.0982867448,0.333980938,0.0486773001,0.143269525,0.6908349706,0.0,3.6068076923,0.030239453,3.0368846154,0.05830358,9.7293333844,4.8091488919,0.3690519803,0.0,0.0,0.0,0.0,0.0,0.9654264164,5.0,-0.001294179,-0.029027535,0.0902356169,0.1628535284,0.5299907284,0.0979512547,-259.6437637,0.0400364028,12.001671877,-0.010193516,0.0165171629,0.0262739381,-0.020944699,0.1809376318,0.0570412859,0.0,-0.007936939,9.5744680851,-0.035193341,3.0,11.073862207,0.2589783821,0.0,0.0375000015,0.0151850234,0.0114030003,0.9917189735,0.5359353935,2.8573434e-07,1.6201265e-07,0.5437411868,0.2956544782,-0.1630494,0.0269390838,-0.035630168,0.1506399266,-0.076470588235294,-0.1028571428571428,-0.0872093023255814,-0.0818713450292397,-0.0368098159509202,-0.0063291139240506,-0.0484848484848484,0.0397350993377483,0.0902777777777776,0.1056338028169014,-0.0125786163522012,0.0608108108108107,-0.4432624113475177,-0.4206642066420664,-0.3669354838709677,-0.3458333333333333,-0.3347457627118644,-0.3290598290598291,-0.2798165137614679,-0.2523809523809524,-0.2594339622641509,-0.2629107981220657,-0.2663551401869158,-0.1559139784946236,-0.1780104712041884,-0.1467391304347826,-0.1736842105263157,-0.1736842105263157,-0.1822916666666666,-0.2488038277511961,-0.2594339622641509,-0.2149999999999999,-0.1989795918367347,-0.2227722772277227,-0.1325966850828729,-0.1277777777777777,-0.1780104712041884,-0.1780104712041884,-0.2227722772277227,-0.1079545454545454,0.0194805194805194,0.0979020979020979,0.1294964028776979,-0.0063291139240506,-0.0063291139240506,0.256,0.3771929824561404,0.4017857142857142
31421,0.4975179437,0.0462023579,4.6448252528,0.0229022326,0.0672672627,0.7989918398,0.1977341917,0.0450175393,1.0051102161,0.04327535,0.0005221932,0.0249619122,12.0,0.0160520102,0.0,0.0027906703,-0.002833755,0.0697757527,-0.089783136,0.0479407561,0.0516251917,0.6548016825,0.0,7.8659326425,-0.037772771,4.4490500864,-0.045200354,8.3393184317,5.5670254403,0.8229357,0.0,0.0,0.0,1.0,1.0,1.1411467867,2.0,0.0710332019,-0.005571144,-0.085435693,1067.819642,1.1172368972,-0.135349413,-218.797202,0.0563332678,11.23961463,-0.003248019,0.0242188792,0.0277659322,-0.009350477,0.1696400821,0.0427676473,2.0,-0.0012873,0.7008797654,0.0588294966,4.0,10.362197175,0.304398827,0.0,0.0341880359,0.0140715832,0.013443434,1.0906694235,1.0639897814,1.8808324e-07,1.0377058e-07,1.0597110266,1.1229874598,-0.02989659,0.0403813387,-0.113213721,-0.020271373,-0.1032258064516129,-0.0733333333333333,0.1031746031746032,0.1487603305785123,0.0775193798449611,0.0692307692307692,0.0775193798449611,0.188034188034188,0.2636363636363636,0.404040404040404,0.2990654205607477,0.1120000000000001,0.1031746031746032,0.1120000000000001,0.1680672268907563,0.1583333333333334,0.0775193798449611,0.139344262295082,0.3113207547169812,0.1779661016949152,0.1209677419354837,0.0530303030303029,0.2522522522522523,0.275229357798165,0.1680672268907563,0.2192982456140351,-0.0071428571428571,-0.0413793103448275,-0.0071428571428571,-0.147239263803681,-0.0855263157894736,-0.0974025974025973,-0.047945205479452,-0.0141843971631205,-0.0794701986754966,-0.120253164556962,-0.0855263157894736,0.0451127819548873,0.188034188034188,0.1982758620689655,0.4946236559139785,0.3762376237623761,0.4329896907216495,0.4479166666666667,0.5108695652173914,0.6352941176470588,0.9305555555555556,0.9857142857142858
31595,0.8992132081,-0.077064919,-17.2609207,0.0405273277,1.8978023637,4.0206573879,0.0097456982,0.1904815104,0.3491006591,0.0020779221,0.335414281,-0.136281014,12.0,0.0407405518,0.514324693,0.390934021,0.0135967233,0.0900486873,-0.204194726,0.2338956541,-0.031384302,0.4938873311,0.0,2.0725718595,-0.277490422,0.9642168776,-0.35032704,102.9422043,8.3248913043,0.0161652589,0.0,0.0,1.0,0.0,0.0,0.7847206514,4.0,-0.03225301,0.4277465139,0.3639266043,0.0193663069,0.1605796892,-0.128537483,-377.9888887,0.0400364028,9.5376547315,-0.001960929,0.0013882462,0.0047390592,0.5388810971,0.0173342553,0.2425899575,2.0,-0.01892295,0.7262872629,-0.056619838,1.0,8.6889381796,0.5130970724,0.0,0.0384615399,0.0266788792,0.0255222356,0.9075513983,1.8242917104,1.3583467e-06,1.1052632327,0.8937069674,0.7987121435,0.0878277804,0.049896829,-0.353093465,0.1506399266,-0.0106382978723403,0.2077922077922078,0.273972602739726,0.1071428571428572,0.0449438202247192,0.1772151898734177,0.273972602739726,0.2236842105263157,0.4090909090909091,0.4307692307692308,0.453125,0.453125,0.4307692307692308,0.5245901639344261,0.453125,0.4307692307692308,0.2916666666666667,0.5,0.7884615384615385,0.576271186440678,0.3676470588235294,0.4307692307692308,0.4761904761904763,0.55,0.631578947368421,0.631578947368421,0.3880597014925373,0.2077922077922078,0.1341463414634145,0.0568181818181818,0.1071428571428572,0.1071428571428572,0.0689655172413792,-0.1057692307692307,-0.1696428571428571,-0.1842105263157895,-0.2184873949579832,-0.2377049180327869,0.0449438202247192,0.1071428571428572,0.1071428571428572,0.1772151898734177,0.3880597014925373,0.273972602739726,0.7222222222222223,0.9375,0.8235294117647058,1.1136363636363638
50788,0.7604831099,0.00972389,-7.725053079,0.044653513,0.7586470279,1.8673100298,0.0451644575,0.0827431335,0.5325146438,0.0,0.2195487657,-0.109401107,11.0,0.0376595012,-0.176829268,-0.024340452,-0.100517606,0.1511842049,-0.078234144,0.1410302716,-0.026228182,0.4979430199,0.0,1.8868687735,-0.298250462,0.8439174992,-0.405296211,49.073923953,5.5224152911,0.0891924382,0.0,0.0,1.0,1.0,0.0,0.9094662203,2.0,-1.017578357,-0.34478566,0.2623600315,1.59606452,3.7647903344,-0.555131839,-89.87675987,0.0812427753,11.979049704,0.0137437235,0.0003972828,0.0007938919,-0.045592088,0.0298700565,-0.075769001,0.0,-0.002857143,-0.195993322,0.0180069264,3.0,11.305190711,0.557200379,0.0,0.0675675645,0.0236373283,0.029844267,1.1493519274,2.7241172241,7.6216339e-08,3.7644571e-08,1.3185445406,1.7385597055,-0.160487991,0.0469291027,0.62073316,0.076732957,-0.2686567164179104,-0.3594771241830066,-0.4367816091954023,-0.4615384615384615,-0.449438202247191,-0.3636363636363636,-0.3098591549295775,-0.3049645390070922,-0.2403100775193798,-0.2949640287769784,-0.3194444444444444,-0.3552631578947368,-0.3194444444444444,-0.3333333333333333,-0.3378378378378378,-0.467391304347826,-0.4525139664804469,-0.4702702702702702,-0.5124378109452736,-0.4895833333333333,-0.5196078431372548,-0.5720524017467249,-0.5916666666666667,-0.505050505050505,-0.5625,-0.5811965811965811,-0.5682819383259912,-0.5775862068965517,-0.5701754385964912,-0.5916666666666667,-0.5793991416309012,-0.5847457627118644,-0.4922279792746113,-0.6126482213438735,-0.5933609958506224,-0.6245210727969348,-0.6329588014981273,-0.5663716814159292,-0.5462962962962963,-0.5585585585585586,-0.5545454545454546,-0.5219512195121951,-0.406060606060606,-0.4644808743169398,-0.4201183431952663,-0.2519083969465648,-0.2631578947368421,-0.2283464566929134
53196,1.2650240826,0.0217798908,-22.56417506,0.0298472972,1.1471514821,4.9110704819,0.030544761,0.1111995187,1.1169632634,0.0011862396,0.2721263227,-0.379294481,12.0,0.0947439056,0.0144927536,0.0273908618,-0.031517552,0.1723774175,0.1497701497,0.121979856,-0.003153684,0.5112841649,0.0,2.2286042965,0.0939050475,0.1893576607,0.1277030624,100.41042205,163.67801047,0.111974669,0.0,0.0,1.0,0.0,0.0,1.875429482,2.0,-0.375126337,-0.184210831,0.6657733656,1.812873545,-0.869677486,-0.325748816,-206.7678062,0.0603799617,10.876796411,-0.003400718,-0.016475887,-0.029568263,-0.018842756,0.0244417841,-0.014745981,0.0,-0.016918523,1.4515418502,0.0136661567,2.0,9.1550390562,0.3323966279,0.0,0.036144577,0.0215773359,0.0211683672,1.7495733383,6.9304121914,7.8979156e-07,4.2005531e-08,0.6327594898,0.4003845719,0.042903192,0.0381024144,0.0918891084,0.0242257177,-0.0795454545454545,-0.1473684210526316,-0.0999999999999999,-0.1899999999999999,0.0384615384615385,0.08,-0.0581395348837209,-0.0581395348837209,0.08,0.0657894736842106,0.0,-0.0581395348837209,-0.0240963855421686,-0.0898876404494382,-0.0581395348837209,-0.1473684210526316,-0.2058823529411765,-0.1899999999999999,-0.1899999999999999,-0.2285714285714285,-0.1818181818181817,-0.0795454545454545,-0.0121951219512195,-0.0898876404494382,-0.0795454545454545,0.0124999999999999,-0.15625,-0.1818181818181817,-0.0357142857142857,-0.0898876404494382,-0.1473684210526316,-0.1818181818181817,-0.173469387755102,-0.2135922330097087,-0.173469387755102,-0.3017241379310345,-0.2767857142857143,-0.3360655737704918,-0.3863636363636363,-0.5120481927710843,-0.4599999999999999,-0.4413793103448276,-0.4375,-0.4255319148936169,-0.6431718061674009,-0.5824742268041236,-0.490566037735849,-0.4
44708,0.8140332994,0.0471401065,-10.45837438,0.0585457017,1.5960131385,4.1472193906,0.047219087,0.1010592332,0.5176375011,0.0063258677,0.1593687779,-0.126186431,12.0,-0.006575772,-0.171428571,0.1359019699,-0.129078092,0.1146158016,-0.089453568,0.0282634681,0.0022311779,0.5218293755,0.0,1.6605521546,0.0223259315,0.9451868605,0.1193111803,45.093349754,5.1195156735,0.0574957897,0.0,0.0,1.0,1.0,0.0,1.2885610297,3.0,-0.09843736,-0.977037954,0.2279391293,-0.015040266,-1.701934819,0.0124627665,-103.4903252,0.0627164368,11.38838213,0.0003034982,0.0123454338,0.0336304974,0.0833732685,0.0235777048,-0.020842313,2.0,-0.000898876,2.9913294798,0.0168832494,3.0,11.257436263,0.556008608,0.0,0.0258620698,0.0167834716,0.0229098132,0.6914583391,0.8562525794,1.1334604e-07,6.804939e-08,1.687034853,2.8460865954,0.0395664334,0.0515381909,0.3661653864,0.2657642815,-0.1055276381909547,-0.0824742268041237,-0.0824742268041237,-0.043010752688172,-0.0481283422459892,-0.0824742268041237,0.0532544378698225,-0.021978021978022,0.1866666666666667,0.2535211267605635,0.1710526315789473,0.2108843537414966,0.1788079470198675,0.1866666666666667,0.2361111111111111,0.1633986928104576,0.0595238095238095,0.1788079470198675,0.1483870967741936,0.2714285714285713,0.0348837209302326,-0.1682242990654205,0.0,0.5084745762711864,0.1337579617834394,0.1125,0.0113636363636364,0.0532544378698225,-0.0871794871794872,-0.0055865921787709,-0.1099999999999999,-0.2158590308370044,-0.172093023255814,-0.2088888888888889,-0.0871794871794872,-0.1099999999999999,0.0113636363636364,0.1194968553459119,0.2805755395683453,0.2361111111111111,0.459016393442623,0.797979797979798,0.8163265306122449,1.0941176470588236,1.119047619047619,2.12280701754386,1.9666666666666668,2.7872340425531914
58405,0.4523997201,0.020920522,1.8637740215,0.0209280285,0.7264683168,3.3413158795,0.0344995384,0.1933571933,0.7985425643,0.008123652,0.3445262573,-0.150024239,12.0,0.0678612012,0.2491309386,0.213876852,-0.089268794,0.1197136335,-0.011942499,0.20250606,0.010851881,0.5531644794,0.0,2.5596743598,0.4127747018,0.8169722837,0.3160847688,25.720848261,41.858660899,0.1013990365,0.0,0.0,1.0,1.0,0.0,1.6650844501,3.0,-0.379892849,0.0504273538,-0.146850997,2.7181145148,-1.613097483,-0.096478573,-121.0243185,0.0603799617,11.767214908,0.0035993056,0.006925484,0.0189519293,0.0292047991,0.1372619498,0.0263666266,1.0,0.0002947369,-0.326235094,-0.061133422,4.0,11.354903761,0.4188602698,0.0,0.0422535203,0.021768089,0.0283019922,0.4884039456,0.5019519491,1.4177547e-07,1.1950345e-07,1.2005659901,1.4413586966,0.0642016692,0.0407308489,-0.073612909,0.0242257177,-0.1058823529411764,-0.0952380952380952,-0.073170731707317,-0.0952380952380952,-0.1264367816091953,0.0,0.0857142857142856,0.1014492753623188,0.1515151515151516,0.0555555555555555,0.0555555555555555,0.0,0.0270270270270269,-0.05,-0.0379746835443037,-0.0952380952380952,-0.1460674157303371,-0.2475247524752475,-0.0617283950617284,-0.073170731707317,-0.1555555555555555,-0.1058823529411764,-0.0952380952380952,0.0270270270270269,0.0133333333333334,0.0,-0.0256410256410256,-0.0843373493975904,-0.1914893617021277,-0.1162790697674418,-0.2830188679245283,-0.3214285714285714,-0.2549019607843137,-0.1827956989247311,-0.5365853658536586,-0.5657142857142857,-0.4966887417218543,-0.5308641975308642,-0.5159235668789809,-0.5308641975308642,-0.4933333333333333,-0.3027522935779816,-0.6237623762376238,-0.5824175824175823,-0.437037037037037,-0.3090909090909091,-0.1648351648351648,-0.0843373493975904
18550,0.8322631597,0.0881140177,-24.30862355,0.0380940201,0.8135435499,3.0674247802,0.1228566096,0.0156061749,0.5420616063,0.0028550888,-0.029683944,0.0280294593,12.0,0.0010627749,0.0375880971,0.0316042578,0.0023574329,0.1022246384,0.0123048123,0.0336502336,0.0641601043,0.5844481315,0.0,2.0312808277,0.1486214482,1.1447879054,0.1494490912,183.85890916,6.2090531994,0.1922668668,0.0,0.0,1.0,0.0,0.0,1.0876094027,4.0,0.0008741104,-0.048444314,-18.97380074,-0.386000521,0.3814010206,20.045341588,2058.2951173,0.1102458454,15.308180385,0.0011228631,0.0064151277,0.012628502,0.0206149629,0.0321284869,0.0159136553,0.0,0.0023496305,-0.33160531,0.0185068238,4.0,14.499029914,0.5618153365,0.0,0.0332369953,0.0127197087,0.0160989758,0.4396841009,1.2239964495,8.505845e-10,4.49399e-08,1.1271305722,1.2704233267,0.1877702655,0.0300201663,-0.023757891,-0.029705716,-0.0703234880450069,0.0015151515151514,0.0961857379767827,0.0475435816164817,0.1109243697478992,0.2401500938086305,0.2401500938086305,0.2309124767225325,0.291015625,0.4820627802690582,0.4004237288135592,0.4245689655172413,0.2960784313725491,0.2614503816793894,0.391578947368421,0.4787472035794182,0.4787472035794182,0.5091324200913243,0.6004842615012107,0.6525000000000001,0.5927710843373495,0.5626477541371158,0.5927710843373495,0.6862244897959184,0.7213541666666667,0.8310249307479225,0.7213541666666667,0.7258485639686685,0.5589622641509433,0.5851318944844124,0.5407925407925407,0.4754464285714286,0.5480093676814988,0.4307359307359306,0.4820627802690582,0.3886554621848739,0.2566539923954372,0.3945147679324894,0.3380566801619433,0.4400871459694988,0.699228791773779,0.7258485639686685,0.7486772486772486,0.6566416040100251,0.7080103359173127,0.996978851963746,1.0401234567901234,1.0527950310559009
18569,1.5195890446,-0.007839668,-12.95475847,0.0444247872,1.7260336439,5.0121612855,0.0185967878,-0.01672501,0.3286658888,-0.053005162,0.0264180264,-0.190765263,11.0,-0.019611689,-0.086811352,-0.04123969,-0.033240047,0.1288288288,0.095529364,0.021781408,-0.059061489,0.5611878956,0.0,1.4235033259,0.0322609522,0.8647450111,0.1003703547,32.508474576,6.3615257048,0.1050613497,0.0,0.0,1.0,1.0,1.0,0.6472491909,3.0,-0.103673392,-0.124479713,0.7366488787,-0.674080872,1.0064765774,-0.020131789,611.75171962,0.1312189809,14.170395801,0.0027047913,0.0093344156,0.0191986644,-0.088561593,0.0359925788,0.1009821465,1.0,0.0145866153,0.8485369483,0.0102828443,5.0,14.169498671,1.3382372019,0.0,0.0387596898,0.0137696391,0.026045504,0.5795684332,4.2732306769,1.3653374e-09,1.4232212e-08,0.9068173435,0.8223176944,0.0789903702,0.0274293032,0.5462451144,0.1196558744,-0.0295566502463053,0.0207253886010363,0.0368421052631577,-0.0295566502463053,-0.0483091787439613,0.0591397849462365,0.0314136125654449,0.2236024844720496,0.3221476510067114,0.3401360544217686,0.2960526315789473,0.165680473372781,0.1453488372093023,0.1257142857142856,0.2960526315789473,0.3401360544217686,0.3401360544217686,0.304635761589404,0.4485294117647058,0.4592592592592592,0.3401360544217686,0.2628205128205128,0.3680555555555556,0.3776223776223777,0.4379562043795619,0.4812030075187969,0.3873239436619717,0.4071428571428572,0.4812030075187969,0.304635761589404,0.1067415730337077,0.0765027322404372,0.1520467836257311,0.1939393939393938,0.2709677419354839,0.2960526315789473,0.2312499999999999,0.165680473372781,0.1193181818181818,0.2960526315789473,0.3401360544217686,0.2960526315789473,0.3310810810810811,0.5038167938931297,0.7589285714285714,1.0736842105263156,1.0520833333333337,1.4024390243902438
63589,0.449839853,0.060400105,2.0865781592,0.0,0.2361144657,0.5316587031,0.1195015882,0.2271828901,0.6231353659,-0.057061518,0.2024815488,-0.060836965,8.0,0.0138610988,0.1059876118,0.0688510746,-0.010266351,0.1756092013,-0.006920371,0.0730372964,0.2405588249,0.6827342743,0.0,2.4796520906,0.043615483,1.7213732844,0.1520176993,3.4153107207,2.5986654348,0.3993006653,0.0,0.0,0.0,0.0,0.0,0.9501297438,3.0,-0.133796139,0.0124724455,0.0350814842,-0.392346256,-0.000231067,-0.763024729,11.884834502,0.0294676945,11.758080966,-0.017568053,-0.013951688,-0.017647728,-0.080594385,0.0510458881,-0.02099156,0.0,-0.039713485,-0.778429191,-0.041883782,5.0,11.95130942,2.0638444121,0.0,0.1067961156,0.0412923698,0.049562987,0.6934032616,10.503832038,1.825212e-08,7.2629872e-09,2.0322931117,4.1302152918,0.0605470492,0.063201799,0.699863704,0.0196326961,-0.570957095709571,-0.5695364238410596,-0.6153846153846154,-0.5470383275261324,-0.4779116465863453,-0.5149253731343284,-0.5422535211267605,-0.5357142857142857,-0.48,-0.3298969072164949,-0.5149253731343284,-0.4881889763779528,-0.4420600858369099,-0.3867924528301887,-0.35,-0.3981481481481481,-0.4396551724137931,-0.3809523809523809,-0.1719745222929936,0.0,-0.0579710144927536,-0.1156462585034013,-0.1275167785234899,-0.0441176470588234,-0.0151515151515151,0.0483870967741935,-0.0909090909090909,0.0077519379844961,-0.037037037037037,-0.4672131147540983,-0.5486111111111112,-0.5357142857142857,-0.4901960784313726,-0.5373665480427046,-0.5547945205479452,-0.5547945205479452,-0.5987654320987654,-0.543859649122807,-0.5075757575757576,-0.5666666666666667,-0.5323741007194245,-0.5112781954887218,-0.3779904306220095,-0.336734693877551,-0.2896174863387978,-0.319371727748691,-0.3434343434343434,-0.1925465838509317
26382,0.9331718333,-0.517428647,-28.19125478,0.0284860453,1.5907453973,3.762279028,-0.108031506,-0.281439309,-0.011547385,0.002444709,-0.197150217,-0.683646134,11.0,0.0111612176,-0.137454406,-0.052878932,-1.092331559,0.1308617324,0.6630530377,-0.261481538,-0.390516883,0.5072533423,0.0,1.0357980519,0.026216304,0.6025415941,-0.013787502,82.213758826,8.3010761682,-0.194918533,0.0,0.0,0.0,0.0,0.0,-0.096263062,3.0,-0.140008926,-0.163026048,-0.177185906,-1.85305979,0.3499740866,-0.191047862,958.23999205,0.3571495767,14.013219064,-0.002718539,0.0013552994,0.0035485602,-0.002093033,0.0113731991,0.1264585391,1.0,-0.009064957,0.0961442786,-0.056187201,0.0,13.36863891,0.6050416987,0.0,0.0550458729,0.0269853248,0.039283173,0.5723450481,2.5325418767,6.0097733e-09,2.9816488e-08,1.3535509843,1.832100267,-0.10328458,0.0405707,0.2737601962,-0.143823147,-0.1999999999999999,-0.2925170068027211,-0.2463768115942028,-0.2352941176470588,-0.2876712328767123,-0.1746031746031746,-0.1612903225806451,-0.1544715447154471,-0.0714285714285714,-0.140495867768595,-0.2121212121212121,-0.2727272727272727,-0.2463768115942028,-0.2517985611510791,-0.3112582781456954,-0.3066666666666666,-0.3066666666666666,-0.3066666666666666,-0.1186440677966101,-0.1875,-0.2121212121212121,-0.2777777777777778,-0.2121212121212121,-0.1746031746031746,-0.2408759124087591,-0.2727272727272727,-0.391812865497076,-0.409090909090909,-0.3417721518987342,-0.2925170068027211,-0.2463768115942028,-0.2676056338028169,-0.2408759124087591,-0.3459119496855346,-0.3988439306358381,-0.3696969696969697,-0.391812865497076,-0.4189944134078212,-0.409090909090909,-0.35,-0.35,-0.4378378378378378,-0.3333333333333333,-0.409090909090909,-0.3846153846153846,-0.2352941176470588,-0.2180451127819549,-0.037037037037037
31974,0.3561087855,0.0376517832,-13.06373858,0.010879767,1.2623716294,1.4213750494,-0.045773489,0.0672643646,0.3364418962,0.0,0.0633731706,0.0528359118,12.0,-0.037276481,0.050647821,0.0623702824,-0.189239959,0.056604097,0.2042089916,-0.04941014,0.0812906991,0.4953692591,0.0,1.188670023,0.0321551093,0.775306711,0.154513804,72.351956746,2.3252821633,0.0443789182,0.0,0.0,0.0,0.0,0.0,1.3936447967,3.0,-1.817230093,0.0948867437,-0.428043525,145.04971172,-1.211392952,0.4830090235,104.73891497,0.143930359,11.959246167,-0.002024553,0.011040182,0.0543176459,-0.214685886,0.0223505274,-0.017316294,1.0,0.0043914498,1.5529411765,-0.003670951,3.0,10.13134,0.1239621866,0.0,0.0230263155,0.0100775894,0.005814299,1.2470871918,0.4074522481,4.8409845e-07,5.5263162214,0.6954458769,0.4836449677,0.2594189833,0.027612255,-0.266506526,0.0085590262,0.0205761316872428,0.0333333333333334,0.0333333333333334,0.0689655172413792,0.355191256830601,0.2462311557788945,0.1923076923076923,0.2338308457711442,0.3405405405405406,0.3777777777777777,0.3262032085561497,0.2588832487309644,0.4090909090909091,0.4252873563218391,0.5030303030303029,0.4502923976608186,0.4011299435028248,0.5030303030303029,0.5214723926380369,0.4761904761904763,0.5121951219512195,0.5403726708074534,0.8235294117647058,1.0327868852459017,0.968253968253968,0.9527559055118112,0.9375,0.984,1.049586776859504,0.8507462686567164,0.6423841059602649,1.1016949152542377,1.234234234234234,0.092511013215859,0.087719298245614,0.0122448979591835,0.1809523809523809,0.2462311557788945,0.2653061224489796,0.4850299401197604,0.5796178343949046,0.6756756756756757,0.6986301369863013,0.6756756756756757,0.8102189781021898,1.1946902654867255,1.361904761904762,1.48
62228,0.4255284229,0.0522636455,3.1778576332,0.0,0.1605930498,0.3291808138,0.1385760731,0.2452080513,0.2500109156,0.0009836066,0.6360971524,-0.028947442,6.0,0.0284703045,0.1627906977,0.280950096,0.0679309405,0.1200422436,0.1034146142,0.0566301358,0.1422187897,0.6917650689,0.0,6.4525850152,-0.269815539,4.7449543821,-0.231046637,2.1953125,1.6905377592,0.4852263701,0.0,0.0,1.0,0.0,0.0,0.3099795885,4.0,-0.959192176,-0.005165694,-0.072594656,1.3334903578,0.6155512309,-0.474678174,-128.7219613,0.0812427753,11.797623088,0.0009494672,0.0217398927,0.0299444579,0.0115143134,0.2473912205,-0.002878384,0.0,0.0013139156,0.3228666957,-0.012285935,4.0,11.415603388,0.5119255381,0.0,0.0491071418,0.0185186875,0.0207184258,0.6861642538,1.6442226731,6.6764783e-08,5.3201931e-08,2.0282356841,4.1137399901,-0.033396314,0.0494207638,-0.143381374,0.076732957,0.0295857988165679,-0.0793650793650794,-0.3176470588235294,-0.2090909090909091,-0.2368421052631578,-0.1512195121951219,-0.1753554502369668,-0.1212121212121212,-0.0169491525423728,-0.0057142857142856,0.0,-0.1030927835051546,-0.0113636363636363,0.0116279069767442,-0.0386740331491712,-0.0984455958549223,-0.0333333333333333,-0.0113636363636363,0.2985074626865671,0.359375,0.1153846153846154,0.0740740740740741,0.1225806451612903,0.3919999999999999,0.288888888888889,0.403225806451613,0.0545454545454544,-0.0386740331491712,-0.1906976744186046,-0.1944444444444444,-0.1470588235294118,-0.1030927835051546,-0.2300884955752212,-0.3507462686567164,-0.1634615384615384,-0.304,-0.3807829181494662,-0.42,-0.3873239436619718,-0.4101694915254237,-0.4646153846153846,-0.4276315789473685,-0.3979238754325259,-0.4,-0.3095238095238095,0.0175438596491228,-0.0594594594594594,-0.2090909090909091
59010,0.2087774588,0.0474118116,20.613120393,0.0065245107,0.1653100918,0.8912283372,0.2866602379,0.2958817217,1.1983545964,1.0794835347,0.4369607104,0.0008191779,10.0,0.094900382,0.0377358491,0.2119458481,0.2656229099,0.1821210025,0.072171567,0.2322451413,0.2024088934,0.5181626195,0.0,1.8880145278,-0.130503502,0.5683010492,0.2434997617,28.349522642,140.72456522,0.5063104651,0.0,0.0,1.0,0.0,0.0,1.9649291129,4.0,0.029005422,-0.32446352,-0.298051112,-0.19470473,0.5035252072,0.0768495668,438.23442221,0.1184612818,14.406506581,0.0294117647,0.0295275383,0.0518647587,0.0350950156,0.061953635,0.0042571829,0.0,-1.5278e-05,1.5981071795,-0.002432887,5.0,13.978888181,0.7013674585,0.0,0.0662983432,0.0200822948,0.0276489392,0.5503508928,1.5087857991,4.1500359e-09,4.0088353e-08,1.769073097,3.1296196226,-0.091495908,0.0489977298,-0.46145158,0.1543797677,-0.1806543385490754,-0.1864406779661016,0.0510948905109489,0.4582278481012658,0.631728045325779,0.7401812688821752,0.1474103585657371,0.2334047109207708,0.7297297297297298,1.223938223938224,1.1492537313432836,1.6915887850467288,1.4201680672268906,1.704225352112676,1.8097560975609757,2.2,2.0,1.88,2.4909090909090907,2.408284023668639,2.1648351648351647,2.3488372093023258,2.4909090909090907,2.555555555555556,2.3294797687861277,2.6,2.469879518072289,2.3294797687861277,2.7161290322580647,2.814569536423841,2.4285714285714284,1.9844559585492227,2.2,1.796116504854369,1.0719424460431657,0.7560975609756098,0.7777777777777777,1.1254612546125462,1.1176470588235294,1.6181818181818182,2.0,2.972413793103448,1.953846153846154,1.6181818181818182,1.7559808612440193,2.469879518072289,2.814569536423841,3.0279720279720284
