firms,roeq,rsup,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47
46156.0,0.0179285005,0.5281904214,1.0,0.0309927161,5.1463414634,-0.099145303,0.0802139037433156,0.1952662721893492,0.1952662721893492,0.3202614379084967,0.3557046979865772,0.2168674698795181,0.086021505376344,0.0802139037433156,0.0978260869565217,0.2023809523809523,0.2168674698795181,0.2624999999999999,0.2948717948717949,0.518796992481203,0.4744525547445255,0.2095808383233532,0.0520833333333332,-0.038095238095238,-0.1367521367521367,-0.2170542635658915,-0.1788617886178861,-0.1721311475409835,-0.1854838709677418,-0.1919999999999999,-0.2170542635658915,-0.1217391304347825,-0.2319391634980988,-0.2518518518518519,-0.2406015037593984,-0.26007326007326,-0.2785714285714286,-0.2862190812720848,-0.2811387900355871,-0.3266666666666666,-0.3525641025641025,-0.3525641025641025,-0.3667711598746082,-0.3707165109034268,-0.3707165109034268,-0.3311258278145695,-0.2573529411764705,-0.3198653198653198,-0.3462783171521035,-0.4161849710982659,-0.3803680981595092,-0.4023668639053254,-0.3878787878787879
44572.0,-0.042467139,-0.542844715,0.0,-0.081774685,0.8041237113,-0.191693731,0.3571428571428572,0.4615384615384614,0.5833333333333333,0.5833333333333333,0.2666666666666666,0.2666666666666666,0.0555555555555555,-0.0952380952380952,0.1875,0.4615384615384614,0.2666666666666666,0.2666666666666666,0.1875,0.2666666666666666,0.3571428571428572,0.0555555555555555,0.0555555555555555,0.1875,0.1875,-0.05,-0.1363636363636363,-0.2692307692307693,-0.2962962962962963,-0.2962962962962963,-0.40625,-0.3870967741935484,-0.2962962962962963,-0.525,-0.40625,-0.3448275862068966,-0.40625,-0.2692307692307693,-0.2692307692307693,-0.525,-0.5681818181818181,-0.6122448979591837,-0.6274509803921569,-0.6274509803921569,-0.6481481481481481,-0.6274509803921569,-0.6724137931034483,-0.5869565217391304,-0.5476190476190477,-0.5681818181818181,-0.6041666666666667,-0.6041666666666667,-0.6607142857142857
53284.0,-0.098501886,-0.123328877,1.0,1.3096590909,-0.078822412,-0.194444448,0.3333333333333332,0.6000000000000001,1.2857142857142856,0.6000000000000001,0.7777777777777777,0.28,0.1428571428571428,0.0666666666666666,0.5238095238095237,0.28,-0.1111111111111111,-0.0588235294117647,-0.1999999999999999,0.1428571428571428,0.0666666666666666,-0.1999999999999999,-0.1999999999999999,-0.36,-0.6666666666666667,-0.728813559322034,-0.7377049180327868,-0.75,-0.8222222222222222,-0.8212290502793296,-0.8260869565217391,-0.8461538461538461,-0.8504672897196262,-0.8614718614718615,-0.8620689655172413,-0.8431372549019608,-0.8375634517766497,-0.8446601941747574,-0.8306878306878307,-0.8383838383838383,-0.8431372549019608,-0.8532110091743119,-0.8577777777777778,-0.8661087866108786,-0.8614718614718615,-0.8525345622119815,-0.8483412322274881,-0.8518518518518519,-0.8532110091743119,-0.8490566037735849,-0.8596491228070176,-0.8476190476190476,-0.8571428571428572
17953.0,0.0344164221,0.077625827,0.0,0.0028094964,0.2971596474,0.0316610392,-0.0849999999999999,-0.026595744680851,-0.0710659898477157,-0.026595744680851,0.150943396226415,0.1730769230769231,0.150943396226415,-0.0213903743315507,-0.0054347826086956,0.14375,0.1090909090909091,0.1296296296296295,0.1730769230769231,0.605263157894737,0.5249999999999999,0.5378151260504203,0.6788990825688073,0.5249999999999999,0.4523809523809523,0.2534246575342465,0.2534246575342465,0.150943396226415,0.1226993865030674,0.0578034682080925,-0.0161290322580645,0.0701754385964912,0.1366459627329193,0.011049723756906,-0.0710659898477157,0.0,0.0828402366863905,0.0,-0.0368421052631579,-0.0804020100502512,-0.1527777777777778,-0.1159420289855072,-0.2077922077922077,-0.1756756756756756,-0.5812356979405034,-0.5547445255474452,-0.5390428211586902,-0.5378787878787878,-0.494475138121547,-0.494475138121547,-0.5013623978201636,-0.4972527472527472,-0.4873949579831933
42438.0,0.0145284732,0.0882577919,0.0,-0.005246093,0.2983682984,0.0312853809,0.3518518518518518,0.5208333333333333,0.3518518518518518,0.4313725490196078,0.489795918367347,0.2807017543859649,0.1967213114754098,0.1587301587301588,0.5208333333333333,0.4599999999999999,0.825,0.8717948717948718,1.8076923076923077,3.294117647058824,3.055555555555556,2.0416666666666665,4.615384615384615,3.5625,3.866666666666666,3.5625,3.294117647058824,2.1739130434782608,2.1739130434782608,2.1739130434782608,1.92,2.65,1.3548387096774197,1.6071428571428572,1.6071428571428572,1.3548387096774197,1.1470588235294117,1.4333333333333331,1.4333333333333331,1.1470588235294117,0.553191489361702,0.5208333333333333,0.489795918367347,0.2372881355932203,0.0735294117647058,0.6222222222222222,0.4313725490196078,0.3035714285714286,0.3035714285714286,0.1060606060606059,0.3272727272727274,0.2372881355932203,0.0428571428571429
46383.0,0.0080815502,0.0648702496,1.0,-0.002178978,-0.421692308,0.0488174427,0.0073529411764705,0.1048387096774192,0.0703125,0.2454545454545453,0.2454545454545453,0.2685185185185186,0.1810344827586207,0.1229508196721311,0.2803738317757009,0.096,0.2342342342342342,0.1913043478260869,0.3300970873786408,0.7341772151898733,0.3979591836734695,0.1416666666666666,0.4123711340206186,0.2803738317757009,-0.0143884892086331,-0.0486111111111111,-0.14375,-0.308080808080808,-0.4145299145299145,-0.3744292237442922,-0.4338842975206611,-0.3828828828828828,-0.4606299212598425,-0.5922619047619048,-0.5292096219931272,-0.5054151624548737,-0.5192982456140351,-0.3991228070175439,-0.3828828828828828,-0.4541832669322709,-0.5071942446043165,-0.5141843971631206,-0.6698795180722892,-0.6531645569620252,-0.6151685393258427,-0.5771604938271605,-0.6107954545454546,-0.5636942675159236,-0.5107142857142857,-0.5054151624548737,-0.520979020979021,-0.4888059701492537,-0.5
43326.0,0.0044233807,0.6216596343,0.0,0.1106422879,-0.653679654,-0.088932808,0.411764705882353,0.5,0.1999999999999999,0.263157894736842,0.263157894736842,0.3333333333333332,0.1999999999999999,0.411764705882353,0.5,0.6000000000000001,0.5,0.263157894736842,0.3333333333333332,0.8461538461538463,0.411764705882353,0.1999999999999999,0.3333333333333332,0.1428571428571428,0.1999999999999999,0.0909090909090908,0.1428571428571428,0.0,0.0,-0.04,0.0,0.1999999999999999,0.0909090909090908,0.0,-0.1111111111111111,-0.1428571428571429,-0.1724137931034483,0.0,-0.04,-0.1999999999999999,-0.3142857142857143,-0.25,-0.3333333333333333,-0.3846153846153846,-0.3333333333333333,-0.3513513513513513,-0.2727272727272727,-0.3142857142857143,-0.4418604651162791,-0.4146341463414634,-0.4418604651162791,-0.4285714285714286,-0.4418604651162791
21629.0,-0.010612828,-0.244145556,0.0,-0.039695608,0.4115226337,-0.07875075,0.0748663101604278,0.1420454545454545,0.2407407407407407,0.1754385964912281,0.1964285714285714,0.0923913043478261,0.0691489361702126,0.2484472049689441,0.1485714285714285,0.5227272727272727,0.6611570247933884,0.5703125,0.7327586206896552,1.1157894736842104,0.7787610619469028,0.6080000000000001,0.8272727272727274,0.8108108108108107,0.5952380952380953,0.5703125,0.4565217391304348,0.4357142857142857,0.3673469387755101,0.2884615384615385,0.3581081081081081,0.5,0.2721518987341771,0.0634920634920634,0.0691489361702126,0.2108433734939758,0.0203045685279188,0.2331288343558282,0.2407407407407407,0.1964285714285714,0.046875,0.0360824742268042,-0.04739336492891,-0.0607476635514018,-0.0986547085201793,-0.0945945945945946,-0.0986547085201793,-0.1728395061728395,-0.1694214876033057,-0.1694214876033057,-0.2664233576642335,-0.3388157894736842,-0.4257142857142857
53989.0,0.0196679026,0.1776271186,0.0,0.0155932203,0.5671641791,-0.068965517,0.25,0.3888888888888888,0.3888888888888888,0.5625,0.6666666666666667,0.5625,0.25,0.3157894736842106,0.5625,0.4705882352941177,0.5625,0.5625,0.6666666666666667,0.9230769230769232,0.5625,0.4705882352941177,0.3888888888888888,0.3157894736842106,0.25,0.3157894736842106,0.0416666666666667,0.0416666666666667,-0.0384615384615384,0.1363636363636364,0.25,0.4705882352941177,0.25,0.1904761904761904,0.1363636363636364,0.0,-0.0384615384615384,0.0,-0.1666666666666666,-0.1666666666666666,-0.2647058823529411,-0.3055555555555556,-0.375,-0.375,-0.375,-0.4186046511627906,-0.3902439024390244,-0.375,-0.375,-0.3902439024390244,-0.4318181818181817,-0.375,-0.375
52003.0,-0.075264006,-0.048780539,0.0,-0.078536668,-0.853636364,0.0303030312,0.25,0.7647058823529411,0.3636363636363635,0.4285714285714286,0.3043478260869565,0.3636363636363635,0.3043478260869565,1.0,0.7647058823529411,1.0,1.0,1.3076923076923077,1.727272727272727,1.727272727272727,0.7647058823529411,0.5,0.875,0.5789473684210527,0.5,0.4285714285714286,0.5,0.5789473684210527,0.3043478260869565,0.3043478260869565,0.1999999999999999,0.7647058823529411,0.3043478260869565,-0.032258064516129,0.0,-0.0625,-0.1428571428571429,-0.1891891891891891,-0.2105263157894736,-0.3617021276595744,-0.4230769230769231,-0.3333333333333333,-0.4444444444444444,-0.5384615384615384,-0.5238095238095238,-0.5774647887323944,-0.6341463414634146,-0.6,-0.53125,-0.5652173913043479,-0.5714285714285714,-0.6153846153846154,-0.6428571428571428
27158.0,0.0380935204,-0.26028161,0.0,0.0168851291,0.5517241379,-0.040559639,-0.1159420289855072,-0.0895522388059701,-0.046875,-0.0393700787401575,0.1844660194174756,0.0427350427350428,0.0517241379310344,-0.046875,0.2448979591836735,0.2079207920792078,0.196078431372549,0.1730769230769231,0.2079207920792078,0.5249999999999999,0.3555555555555556,0.3118279569892472,0.5061728395061729,0.2978723404255319,0.1296296296296295,0.0892857142857141,-0.0962962962962963,-0.1468531468531468,-0.2694610778443114,-0.2781065088757396,-0.5611510791366907,-0.5960264900662251,-0.539622641509434,-0.6126984126984127,-0.608974358974359,-0.5158730158730158,-0.5040650406504066,-0.4134615384615384,-0.396039603960396,-0.419047619047619,-0.4718614718614718,-0.4454545454545454,-0.4272300469483567,-0.4299065420560748,-0.3990147783251231,-0.3838383838383838,-0.3578947368421052,-0.3369565217391305,-0.3711340206185567,-0.4019607843137255,-0.4625550660792952,-0.4958677685950413,-0.4718614718614718
41419.0,-0.054333859,0.0967406499,0.0,0.0128378062,-0.539553673,-0.024390243,0.146341463414634,0.5161290322580645,0.6785714285714286,0.5666666666666667,0.8799999999999999,0.5666666666666667,0.4242424242424243,0.46875,0.4242424242424243,0.5666666666666667,0.4242424242424243,0.8076923076923077,0.5161290322580645,1.7647058823529411,1.35,0.8799999999999999,1.9375,1.1363636363636362,0.8076923076923077,0.6206896551724137,0.5161290322580645,0.3055555555555556,0.175,0.3055555555555556,0.3823529411764705,0.8076923076923077,0.5666666666666667,0.0930232558139534,0.2368421052631579,0.0444444444444445,-0.0408163265306122,0.205128205128205,0.0681818181818181,-0.06,-0.2878787878787878,-0.3472222222222222,-0.4470588235294117,-0.5803571428571428,-0.6328125,-0.5803571428571428,-0.6544117647058824,-0.6328125,-0.7251461988304093,-0.9504741833508956,-0.9409547738693468,-0.9332386363636364,-0.919104991394148
21282.0,-0.003681074,0.0324789943,0.0,0.0059987588,0.7137028222,-0.051316524,-0.0227272727272727,0.0,0.0238095238095237,-0.0652173913043477,-0.0227272727272727,0.131578947368421,0.162162162162162,0.0238095238095237,-0.0851063829787234,0.0238095238095237,0.5925925925925926,0.72,0.9545454545454546,1.15,2.071428571428572,2.071428571428572,2.071428571428572,1.5294117647058822,1.5294117647058822,1.15,1.15,0.6538461538461537,0.5357142857142858,0.6538461538461537,0.4333333333333333,1.3888888888888888,1.15,0.1025641025641026,0.34375,0.303030303030303,0.34375,0.3870967741935485,0.3870967741935485,0.131578947368421,-0.0444444444444444,0.0749999999999999,0.0,-0.14,-0.2181818181818181,0.162162162162162,0.048780487804878,-0.0227272727272727,-0.1568627450980392,-0.2321428571428571,-0.2181818181818181,-0.328125,-0.0851063829787234
15712.0,0.0414206068,0.2773307947,0.0,0.0456762069,-0.547540984,0.0100932419,0.0873786407766989,0.1666666666666667,0.1789473684210525,0.2873563218390804,0.5774647887323943,0.6000000000000001,0.5555555555555556,0.3999999999999999,0.8666666666666667,1.0363636363636362,1.6666666666666663,1.6666666666666663,1.7999999999999998,2.111111111111111,2.294117647058824,1.7999999999999998,1.9473684210526316,1.6666666666666663,1.604651162790698,1.488888888888889,1.0,0.9310344827586208,0.7230769230769232,0.9310344827586208,0.75,0.8666666666666667,0.8360655737704918,0.382716049382716,0.3493975903614457,0.2873563218390804,0.0566037735849056,0.1546391752577318,0.1789473684210525,0.1666666666666667,0.0,0.0467289719626167,-0.1039999999999999,-0.2112676056338028,-0.2483221476510066,-0.0588235294117647,-0.0666666666666666,-0.2328767123287671,-0.3913043478260869,-0.3777777777777777,-0.4399999999999999,-0.4166666666666666,-0.5151515151515151
30680.0,0.0163648376,-0.010734473,0.0,-0.028427026,-0.305785124,-0.083922347,0.1214953271028036,0.2371134020618557,0.25,0.1428571428571428,0.1320754716981131,0.1214953271028036,0.0810810810810811,0.0526315789473683,0.0526315789473683,0.0169491525423728,0.0256410256410255,-0.032258064516129,0.188118811881188,0.3186813186813186,0.25,0.1538461538461537,0.1538461538461537,0.0434782608695651,-0.0476190476190476,-0.0163934426229508,0.0344827586206897,0.0169491525423728,-0.0769230769230768,-0.032258064516129,0.0169491525423728,0.0526315789473683,0.1428571428571428,0.0714285714285714,0.0434782608695651,0.1650485436893203,0.0909090909090908,0.1999999999999999,0.25,0.1538461538461537,0.0084033613445377,0.0434782608695651,0.0169491525423728,0.0619469026548673,0.1650485436893203,0.3186813186813186,0.2903225806451612,0.25,0.2121212121212121,0.1999999999999999,0.1538461538461537,0.1428571428571428,0.0619469026548673
53401.0,0.0441549041,0.0523109997,1.0,0.0051820803,-0.328767123,-0.013693271,0.1940298507462685,0.509433962264151,0.509433962264151,0.4814814814814814,0.5384615384615385,0.3333333333333332,0.1940298507462685,0.1940298507462685,0.1594202898550725,0.3793103448275863,0.4814814814814814,0.5384615384615385,0.7777777777777777,1.1621621621621625,1.3529411764705883,0.9047619047619048,1.3529411764705883,1.4242424242424243,0.9047619047619048,0.7391304347826086,0.6000000000000001,0.6000000000000001,0.5686274509803921,0.3333333333333332,0.3114754098360655,0.4545454545454546,0.1594202898550725,0.0,-0.101123595505618,0.1594202898550725,0.1428571428571428,0.6000000000000001,0.4545454545454546,0.1940298507462685,0.1267605633802817,0.1267605633802817,-0.1666666666666666,-0.3650793650793651,-0.3043478260869565,-0.2920353982300885,-0.4117647058823529,-0.4594594594594594,-0.4805194805194805,-0.6396396396396397,-0.678714859437751,-0.6747967479674797,-0.6506550218340612
48637.0,0.1177547604,1.00501676,1.0,0.0776585454,-0.067934783,-0.033264464,0.8333333333333333,1.5384615384615383,1.6052631578947367,2.96,2.5357142857142856,2.6666666666666665,2.3,3.5,3.125,3.304347826086956,4.2105263157894735,3.5,6.615384615384615,10.0,8.0,8.9,8.9,8.0,7.25,6.071428571428571,6.071428571428571,4.823529411764706,3.5,4.823529411764706,3.125,6.615384615384615,5.1875,3.5,3.304347826086956,3.304347826086956,2.8076923076923075,3.7142857142857135,3.125,2.193548387096774,2.3,2.09375,1.9117647058823528,1.9117647058823528,2.0,2.193548387096774,2.09375,1.75,2.09375,2.0,1.675675675675676,1.4146341463414631,1.475
30787.0,0.021611551,0.2463472193,1.0,0.0316012442,1.0731707317,0.0532726049,0.4444444444444444,0.95,0.625,2.25,2.9,2.25,2.5454545454545454,2.25,2.0,2.0,2.5454545454545454,2.9,2.25,3.333333333333333,3.333333333333333,2.25,2.9,2.0,1.6,1.4375,1.1666666666666663,1.0526315789473686,0.8571428571428572,0.7727272727272727,0.3928571428571428,1.4375,0.95,0.1142857142857143,0.1142857142857143,0.0833333333333332,-0.1136363636363636,0.1142857142857143,-0.025,-0.1875,-0.3157894736842105,-0.35,-0.5,-0.5185185185185186,-0.5465116279069768,-0.5851063829787234,-0.5465116279069768,-0.5760869565217391,-0.61,-0.6320754716981132,-0.6454545454545455,-0.6517857142857143,-0.59375
30816.0,0.026581058,0.0115983302,1.0,7.76674e-05,-0.164651222,0.0117525505,0.1016949152542372,0.3265306122448979,0.2264150943396226,0.2745098039215685,0.1607142857142858,0.1403508771929824,0.0655737704918033,-0.0151515151515151,-0.0441176470588234,0.0317460317460318,0.1016949152542372,0.0655737704918033,-0.0579710144927536,0.25,0.2745098039215685,0.2264150943396226,0.5116279069767442,0.25,0.2037037037037037,0.3,0.2037037037037037,0.1607142857142858,0.2037037037037037,0.25,0.1607142857142858,0.1607142857142858,0.4772727272727273,0.4772727272727273,0.4444444444444444,1.096774193548387,1.3214285714285716,2.095238095238096,1.8260869565217392,1.6,1.03125,0.8571428571428572,0.625,1.2413793103448274,0.911764705882353,1.2413793103448274,0.9696969696969696,0.911764705882353,0.911764705882353,0.9696969696969696,0.6666666666666667,0.5476190476190477,0.2745098039215685
