firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
59862,0.7377738011,-0.188180391,-2.280727666,0.0,1.3360877918,2.1427405984,-0.090312191,-0.0668556,0.4376914333,0.1487522107,-0.102284515,-0.15738128,-1.796569084,0.1498986815,0.15738128,6.0,-0.090386021,-0.075,0.0320342735,-0.093404776,-0.101249288,0.2167604898,0.3279836207,-0.079833591,0.0049708441,0.624767298,0.0,2.0725354579,-0.314174449,1.2884345999,-0.221317211,8.7992074928,2.8026940817,-0.086851733,0.0,1.0,1.0,0.0,0.0,1.1174839881,2.0,0.0445205108,0.0442515098,-0.114910794,0.2291873403,-1.275331559,-0.877453588,70.048445254,-153.7035924,0.0385211925,10.621644369,0.0021144002,0.0064266166,-0.21133452,0.0453986779,0.0419185829,1.0,0.0106176746,0.1768728004,0.0899525471,1.0,9.6317034352,0.5276782159,0.0,0.0178571437,0.0090227971,0.014159292,0.6921712833,1.85174339,1.0688079e-07,7.6608264e-08,1.5200058426,2.3104177616,-0.202494958,0.0901453048,-0.26253976,0.5613902487,0.2407407407407407,0.2641509433962263,0.4565217391304348,0.2407407407407407,0.098360655737705,0.098360655737705,0.0634920634920634,-0.0428571428571428,-0.141025641025641,-0.2209302325581394,0.1355932203389831,0.1355932203389831,0.1551724137931034,-0.3431372549019608,-0.3909090909090909,-0.4639999999999999,-0.4017857142857143,-0.4122807017543859,-0.3557692307692307,-0.4224137931034483,-0.4070796460176991,-0.5314685314685315,-0.5214285714285714,-0.6417112299465241,-0.6683168316831682,-0.6869158878504673,-0.7086956521739131,-0.6683168316831682,-0.6397849462365591,-0.5533333333333333,-0.6528497409326425,-0.7184873949579832,-0.7208333333333333,-0.7803278688524591,-0.8241469816272966,-0.7951070336391437,-0.8096590909090909,-0.8023598820058997,-0.7721088435374149,-0.7649122807017543,-0.7705479452054794,-0.8029411764705883,-0.825065274151436,-0.7759197324414716,-0.7781456953642384,-0.7994011976047904,-0.7944785276073619,-0.6995515695067265
59707,1.2564333703,0.0092648237,-3.445727262,0.0,0.9468726886,1.9588495439,-0.025408967,0.166555809,0.5562456388,0.0228984171,0.4315676053,0.1730215055,35.869565217,-0.344620624,0.1730215055,8.0,0.0446044141,0.2927901524,0.2833425875,-0.079470604,-0.069524367,0.3612325603,0.1060937134,0.201990133,0.0242664632,0.4937780341,0.0,2.7379377768,-0.505036301,1.8051833535,-0.588620675,9.7035609328,3.8392238288,0.2767073545,0.0,0.0,1.0,1.0,0.0,0.801324025,2.0,-0.099063765,-0.119516606,0.2226005718,0.7456077111,-0.405890164,4.4512969384,-0.198422467,109.09257688,0.0429809093,12.936833479,0.0008062965,0.0014134601,0.0142665089,0.1306893946,-0.018752801,0.0,-0.027134137,-0.526937178,0.059354499,4.0,13.205598446,1.5536570743,0.0,0.0687500015,0.0335641575,0.0425183882,0.6121003747,5.8425167651,8.5523436e-09,1.1062475e-08,2.0920117673,4.3765132345,-0.026196676,0.0694487943,-0.548902748,1.1420017625,0.4951456310679611,0.1846153846153846,0.4807692307692308,0.5876288659793814,0.4807692307692308,0.1492537313432835,-0.1675675675675675,-0.3155555555555556,-0.6225490196078431,-0.624390243902439,-0.6051282051282052,-0.6010362694300518,-0.5882352941176471,-0.5826558265582655,-0.639344262295082,-0.6652173913043478,-0.7061068702290076,-0.6831275720164609,-0.6484018264840183,-0.6030927835051547,-0.8038216560509555,-0.8385744234800838,-0.8307692307692307,-0.7748538011695907,-0.7673716012084593,-0.7424749163879598,-0.709433962264151,-0.6280193236714976,-0.6271186440677966,-0.6169154228855722,-0.8055555555555556,-0.835820895522388,-0.8275475923852184,-0.8149038461538461,-0.8020565552699228,-0.76049766718507,-0.7777777777777778,-0.7630769230769231,-0.7349397590361446,-0.7353951890034365,-0.7458745874587458,-0.7450331125827814,-0.759375,-0.7215189873417722,-0.7230215827338129,-0.7230215827338129,-0.6811594202898551,-0.6225490196078431
22699,2.7739006224,0.0329150087,-14.94825856,0.0585042343,6.1444954596,14.376267728,0.0192322237,-0.081095395,0.3798049642,-0.001177064,-0.101488413,-0.036958098,-10.4600124,0.3772064075,0.0369580979,8.0,-0.048802126,0.0,-0.104768113,0.0216502112,0.0380494583,0.1010487786,0.1136763547,-0.031304512,-0.032491103,0.5374282313,0.0,2.4664931353,0.1928630247,1.5280151074,0.2410725762,50.487960441,5.7048496676,0.0540148028,0.0,0.0,0.0,1.0,1.0,1.1334590747,4.0,0.0133081923,0.0129055955,0.0909063936,1.4621191588,-0.709093685,-4.392698286,0.2630292017,-49.5560282,0.1150017859,11.273461965,0.0106555077,0.035092729,-0.488215488,0.0319149909,-0.024817436,1.0,-0.005325987,-0.370887498,0.0135135138,2.0,10.310817587,0.3310325477,0.0,0.0490196086,0.0182489563,0.0239158046,0.5944288346,1.0701513054,1.3920779e-07,6.5824468e-08,0.8701138435,0.7570981007,0.0186153393,0.0485241755,0.4279602485,0.8199664061,0.1,0.0819672131147541,0.03125,-0.0294117647058823,-0.1951219512195121,-0.2048192771084337,-0.1951219512195121,-0.1951219512195121,-0.25,-0.2747252747252747,-0.3125,-0.3653846153846154,-0.3773584905660377,-0.383177570093458,-0.3592233009708737,-0.3333333333333333,-0.3399999999999999,-0.3714285714285714,-0.4054054054054054,-0.3125,-0.3529411764705882,-0.2826086956521739,-0.3195876288659793,-0.3399999999999999,-0.3125,-0.2903225806451612,-0.3529411764705882,-0.2235294117647058,-0.2413793103448276,-0.25,-0.175,-0.3399999999999999,-0.4,-0.4054054054054054,-0.4260869565217391,-0.4054054054054054,-0.5037593984962406,-0.5,-0.4761904761904761,-0.4545454545454546,-0.4590163934426229,-0.4406779661016949,-0.4803149606299213,-0.4634146341463414,-0.4499999999999999,-0.3888888888888888,-0.3888888888888888,-0.3944954128440366
49154,0.8603678671,0.1150697987,-26.0797471,0.0364233789,0.9829536355,3.5659661689,0.1290628992,0.1855646234,0.6080753218,1.0105545317,0.2512898741,0.1297634745,1.9161065831,-0.1054162,0.1297634745,8.0,0.0506423975,0.0,0.225435945,0.0299936942,0.003982425,0.0818796573,0.1751841223,0.1600778199,0.11858469,0.5748851457,0.0,1.5650534011,0.0418672685,0.8288255979,0.0545738529,173.97015346,7.4310318389,0.2053298729,0.0,0.0,1.0,0.0,0.0,1.1771426106,4.0,0.0090016888,0.1104745084,-0.020603001,-0.584197141,-0.189861128,-0.185834834,-0.402319544,1046.0256617,0.1009787408,15.019818831,0.0141010619,0.0312850944,0.0624786682,0.0480427901,0.011318583,2.0,0.0022857002,0.0724591215,-0.034394637,4.0,14.036292924,0.4437050397,0.0,0.0439560451,0.0153139927,0.0183829334,0.6031173973,1.3784843443,1.7928208e-09,4.0895187e-08,0.730300776,0.5333392234,0.0143830929,0.0395034811,-0.627684104,1.0309791853,0.1835106382978724,0.2973760932944607,0.555944055944056,0.4882943143812708,0.63003663003663,0.5892857142857142,0.6542750929368031,0.8237704918032787,0.9264069264069263,0.8541666666666667,0.0253456221198156,-0.0198237885462555,0.0159817351598172,0.0253456221198156,-0.011111111111111,0.0348837209302326,-0.0824742268041237,-0.0531914893617021,-0.0176600441501103,0.196236559139785,0.2258953168044077,0.2714285714285713,0.2936046511627908,0.3088235294117647,0.1237373737373737,0.1125,0.1323155216284988,0.2570621468926553,0.2678062678062678,0.4495114006514658,0.390625,0.2936046511627908,0.215846994535519,0.3126843657817109,0.2714285714285713,0.3650306748466256,0.2936046511627908,0.2430167597765362,0.4171974522292994,0.3993710691823899,0.3993710691823899,0.3819875776397516,0.4638157894736843,0.5136054421768708,0.4495114006514658,0.6181818181818182,0.5724381625441697,0.523972602739726
19350,1.3316278646,0.0294952677,-61.64384956,0.0660189268,1.9780324522,2.5694700563,-0.037173468,0.04429622,0.1750988015,0.002503407,0.0995739925,0.0981918696,10.784358577,-0.288592275,0.0981918696,8.0,-0.019123,-0.205153064,-0.153949166,-0.25128166,-0.113230425,0.1572278361,0.1941623185,-0.005543405,-0.02506099,0.5542484978,0.0,1.5717966914,-0.002267399,1.2541499518,0.0477794499,87.99463423,1.5610223324,0.0772710168,0.0,0.0,1.0,1.0,0.0,0.2954207735,1.0,0.0269886814,-0.100573307,-0.188103994,1.7081411915,-0.90792157,-2.575049646,-0.100161682,1589.0282441,0.0371133477,14.733508232,0.0019759257,0.0050522379,-0.15991556,0.0088227525,0.0015032585,2.0,-0.024089456,0.2453294002,-0.02855691,3.0,13.993488842,0.6018694995,0.0,0.0402684547,0.0137616617,0.0176136619,0.4881349497,0.9743160786,2.2290723e-09,5.7532437e-08,1.1655261883,1.3584512957,-0.003063382,0.0367648379,0.088636716,0.691290931,0.1157894736842104,0.0291262135922329,0.1584699453551912,0.06,0.0443349753694581,-0.1092436974789915,-0.1485943775100401,-0.1782945736434108,-0.2455516014234875,-0.2535211267605634,-0.3094462540716612,-0.2030075187969925,-0.2837837837837837,-0.2861952861952862,-0.3026315789473685,-0.3248407643312102,-0.3782991202346041,-0.4028169014084507,-0.4254742547425474,-0.4044943820224719,-0.3727810650887574,-0.4479166666666666,-0.4536082474226804,-0.3536585365853658,-0.3416149068322981,-0.2587412587412587,-0.2861952861952862,-0.1908396946564885,-0.1451612903225806,-0.1016949152542372,-0.1620553359683794,-0.1939163498098859,-0.2764505119453925,-0.3226837060702875,-0.2837837837837837,-0.2714776632302406,-0.3248407643312102,-0.3416149068322981,-0.2885906040268456,-0.3183279742765273,-0.2118959107806691,-0.208955223880597,-0.2428571428571428,-0.2262773722627736,-0.2689655172413793,-0.2346570397111913,-0.1908396946564885,-0.1417004048582996
57883,1.2167741614,0.2153516921,-4.294300791,0.0,2.6759220351,3.36231433,0.1109424636,0.379673597,0.3109740952,0.0048465267,0.465111555,0.1343693207,2.0946592649,-0.235736725,0.1343693207,8.0,0.0899909131,0.2085,0.5106637156,0.7711809918,0.3199030686,0.1598304828,0.354653075,0.4527416975,0.2228482651,0.5541252581,0.0,2.260491583,0.3063121582,1.4240891488,0.082784396,14.025105322,4.4573598929,0.2310241902,0.0,0.0,1.0,1.0,0.0,0.7031382703,5.0,1.4576542569,0.0254057432,0.2464751666,0.3799560504,0.0825049948,-0.300701392,-5.264372944,-148.5015809,0.066766372,10.838212329,0.0037965032,0.012145749,-0.00592968,0.0066065801,0.0817238621,0.0,-0.029020808,-0.838302173,-0.09161488,5.0,10.190169125,0.8101480292,0.0,0.088888891,0.0315838414,0.0448099119,0.7131531873,3.5101044731,1.1835305e-07,2.3392911e-08,2.5584081797,6.5454524139,0.0151606584,0.1012188165,0.6070842745,-0.141180526,0.3026315789473683,0.03125,-0.0480769230769231,-0.1081081081081081,-0.3355704697986577,-0.4244186046511627,-0.3773584905660377,-0.4974619289340102,-0.5676855895196506,-0.625,-0.6177606177606177,-0.5892116182572614,-0.4974619289340102,-0.5395348837209302,-0.5714285714285714,-0.5395348837209302,-0.61328125,-0.5909090909090908,-0.5787234042553191,-0.5352112676056338,-0.4974619289340102,-0.5857740585774058,-0.6071428571428572,-0.5695652173913044,-0.505,-0.4619565217391305,-0.3125,-0.2384615384615385,0.0421052631578946,0.1123595505617978,0.3026315789473683,-0.1160714285714286,-0.0480769230769231,0.2692307692307691,0.3026315789473683,1.152173913043478,1.020408163265306,1.3571428571428572,1.75,1.3571428571428572,0.8679245283018868,0.9038461538461536,1.5384615384615383,2.09375,1.75,3.304347826086956,3.304347826086956,3.5
49429,1.7266420579,0.2420899185,-7.081430244,0.0178079551,3.3881421394,9.0893232406,0.1564752822,0.1339155318,0.7340942133,0.0,0.1265291371,0.0728177763,1.4494741374,-0.108813157,0.0728177763,8.0,0.0441133531,0.1208267091,0.296803071,-0.744604914,0.1334613039,0.0916578946,0.0611200106,0.1523012663,0.1492864222,0.5533999808,0.0,1.9505216763,-0.188413047,0.7142981648,-0.230128831,29.855137673,17.032114059,0.1474633565,0.0,0.0,1.0,0.0,0.0,1.9377799802,5.0,0.0195686662,0.2417002908,0.1002237077,0.28207705,0.2214344044,-1.09836823,-0.405716501,-272.928568,0.1009787408,12.49107864,0.0105243472,0.0340489018,0.2117032061,0.0052997431,-0.028910368,2.0,0.0026400134,-0.454038997,-0.010018797,5.0,10.28469412,0.1305636188,0.0,0.0384615399,0.0178087913,0.0164308547,0.5679440997,0.2988320141,1.2049726e-07,1.7478437e-07,0.5796048806,0.3359418177,-0.208251694,0.0573038395,0.4456642556,1.0309791853,0.1128526645768024,0.2116040955631399,0.2074829931972788,0.3051470588235294,0.2369337979094077,0.4730290456431536,0.6985645933014355,0.9398907103825136,0.9398907103825136,0.8489583333333333,0.9189189189189187,0.9505494505494504,0.9943820224719102,0.9505494505494504,1.2611464968152868,1.0170454545454546,1.2468354430379749,1.751937984496124,1.9098360655737705,2.4466019417475726,2.256880733944954,2.256880733944954,2.169642857142857,2.1140350877192984,1.7734375,2.060344827586207,1.9098360655737705,1.9583333333333333,1.9583333333333333,2.480392156862745,2.349056603773585,1.9831932773109244,1.9831932773109244,2.060344827586207,2.034188034188034,2.0084745762711864,1.8629032258064515,1.9831932773109244,2.0084745762711864,1.9338842975206612,1.7099236641221376,1.6492537313432836,1.5357142857142856,1.5912408759124088,1.4652777777777777,1.7307692307692308,1.9098360655737705,1.8174603174603177
43211,1.2463102901,-0.27121933,-10.40618661,0.0,2.1717697546,13.2125758,-0.094869961,-0.17384324,0.1094795707,-0.039051154,-0.136118038,-0.053717661,-0.748211337,-0.068289952,0.0537176612,8.0,-0.01104383,-0.296875,-0.387018923,-0.07718958,-0.238073738,0.0805497232,-0.658912328,-0.003012537,-0.232265183,0.423968099,0.0,1.4402076263,-0.24596093,0.8299061689,-0.413741208,71.818255578,16.96683918,-0.102320692,0.0,0.0,0.0,0.0,0.0,0.1730954899,1.0,0.0294689257,-0.680045694,-0.13837857,-0.465923013,-0.844485022,-0.347166376,0.2177939093,-213.8138301,0.0434447096,10.196063879,-0.016441215,-0.045665846,-1.930929487,0.0538233111,-0.000439599,2.0,-0.03313742,-0.596190476,0.0016666688,0.0,8.4145789014,0.4052057095,0.0,0.2068965584,0.0583627199,0.0571101413,0.9629908752,2.8737664894,6.5020251e-07,2.7520519e-08,1.0404332897,1.0825014304,-0.055358928,0.0686922953,0.4090909163,0.4981660167,0.0588235294117647,0.125,0.0588235294117647,-0.1428571428571429,-0.1818181818181817,-0.217391304347826,-0.28,-0.217391304347826,0.0,-0.1428571428571429,0.0,-0.1428571428571429,-0.0526315789473684,-0.25,-0.4,-0.4375,-0.4375,-0.4705882352941176,-0.4857142857142857,-0.4545454545454546,-0.55,-0.5714285714285714,-0.64,-0.6538461538461539,-0.6785714285714286,-0.7,-0.6538461538461539,-0.6086956521739131,-0.6,-0.5714285714285714,-0.55,-0.7049180327868853,-0.7313432835820896,-0.6603773584905661,-0.6086956521739131,-0.5135135135135135,-0.6086956521739131,-0.5714285714285714,-0.4375,-0.4705882352941176,-0.5135135135135135,-0.4857142857142857,-0.4193548387096774,-0.1428571428571429,-0.1818181818181817,-0.1818181818181817,0.0,0.0588235294117647
19254,1.4311336057,0.12211981,-15.06873752,0.043092771,0.9085628809,2.9488765934,0.0796332282,0.0114868892,0.4839151473,0.0046968675,-0.041999851,0.0524276776,1.0017237377,-0.000210503,0.0524276776,8.0,0.0225084498,-0.210526316,-0.098363505,0.0750309905,0.0345900815,0.1725564248,0.0470299501,0.0867626738,0.0491530708,0.5431073513,0.0,2.3804337559,0.0496418974,1.1916442953,-0.08221811,41.522934132,5.1308398076,0.2780152672,0.0,0.0,0.0,0.0,0.0,0.7921116076,3.0,1.4158602759,-0.127060764,-0.172551149,0.5943154947,-0.477784879,0.4626818686,-5.028846722,1213.8919316,0.066766372,14.284496795,0.0049829372,0.0081590269,-0.239420034,0.0302636745,-0.016107888,1.0,-0.055496118,-0.223479088,0.0226075491,4.0,13.536870153,0.623241102,0.0,0.0445859879,0.0188354309,0.0300621835,0.5612700039,2.1702055439,2.9317959e-09,2.9517442e-08,1.4897596579,2.2193838384,-0.018820767,0.0499717985,0.1492453915,-0.141180526,0.2543859649122806,0.2016806722689075,0.2016806722689075,0.0,-0.0592105263157894,-0.1588235294117647,-0.2228260869565217,-0.3616071428571429,-0.35,-0.4624060150375939,-0.4856115107913669,-0.48,-0.5034722222222222,-0.5559006211180124,-0.558641975308642,-0.5311475409836066,-0.5818713450292398,-0.5843023255813953,-0.6370558375634519,-0.6103542234332425,-0.6114130434782609,-0.6658878504672897,-0.6537530266343825,-0.7826747720364742,-0.7576271186440677,-0.7482394366197183,-0.7260536398467433,-0.7122736418511066,-0.6884531590413943,-0.6611374407582938,-0.6603325415676959,-0.6764705882352942,-0.6944444444444444,-0.65625,-0.6611374407582938,-0.6442786069651741,-0.6635294117647059,-0.6537530266343825,-0.6578947368421053,-0.6060606060606061,-0.5613496932515337,-0.5756676557863502,-0.5679758308157099,-0.5296052631578947,-0.5357142857142857,-0.5168918918918919,-0.5217391304347826,-0.5431309904153354
56960,0.8494270396,0.1236292629,-1.030061381,0.0367105736,0.5876432401,3.0119388157,0.171108349,0.1322051824,0.5655359976,-0.037760417,0.2702606635,0.0289216877,0.3166703613,0.0844795396,0.0289216877,8.0,-0.001042679,0.044124938,-0.005510863,0.0153405092,0.0171520147,0.0636049467,-0.166395112,0.0965367638,0.0531967311,0.6344832474,0.0,4.0901541403,0.2121145845,3.2188433505,0.2450243148,22.117126182,5.2533460803,0.2935389593,0.0,0.0,0.0,0.0,0.0,0.8567375164,3.0,0.0005474327,-0.19840892,0.0539537682,0.0398275711,0.5202407668,0.1187641856,0.0997856376,-134.7094618,0.0393608,11.38756772,0.0198396983,0.0330018509,-0.105088984,0.0947297181,-0.029397816,1.0,-0.00727634,-0.347653142,-0.053157894,4.0,9.4768690302,0.2267609322,0.0,0.0198019799,0.0120399111,0.0101213215,0.947431547,1.1269177338,1.2968777e-07,8.8481801e-08,0.7155468317,0.5120072684,-0.007469051,0.0335897972,-0.104789766,0.8807758107,0.264,0.3859649122807018,0.4107142857142858,0.4107142857142858,0.3057851239669422,0.3859649122807018,0.4766355140186915,0.4766355140186915,0.4363636363636363,0.462962962962963,0.6631578947368422,0.6122448979591837,0.5800000000000001,0.4234234234234233,0.3739130434782609,0.3277310924369747,0.3166666666666666,0.3389830508474576,0.5047619047619047,0.4766355140186915,0.4363636363636363,0.4766355140186915,0.4363636363636363,0.462962962962963,0.2950819672131148,0.3859649122807018,0.5192307692307692,0.6808510638297873,0.6458333333333333,0.7362637362637363,-0.1123595505617978,-0.271889400921659,-0.2511848341232228,-0.2367149758454106,-0.2685185185185185,-0.1595744680851063,-0.2685185185185185,-0.316017316017316,-0.233009708737864,-0.1073446327683615,0.0394736842105263,0.0604026845637584,0.0259740259740259,0.0821917808219179,0.1126760563380282,0.2153846153846152,0.161764705882353,0.4905660377358489
31421,0.9504319916,0.1148002064,-0.326617878,0.0515247153,0.1891495853,1.6444858809,0.2167105022,-0.026318833,0.9834408751,0.0232727273,-0.182254477,0.006585423,0.0662735849,0.1071919852,0.006585423,8.0,0.010053902,-0.055555556,-0.047471928,0.1000919536,0.014321249,0.1402985075,0.0295848153,0.0185943246,0.0121096791,0.6655964941,0.0,7.3322076826,0.1482241358,4.3195441114,0.1083211176,6.4675753381,5.8541686747,0.6610857106,0.0,0.0,0.0,1.0,0.0,1.2198195081,4.0,-1.154845514,0.0496720337,-0.182770701,0.2808629664,-0.682681321,0.8149164384,-0.159280611,-182.5498509,0.0419981991,11.197992093,0.024108691,0.0289050263,-0.03030713,0.2255748475,-0.013506249,0.0,-0.004836686,0.1966911765,-0.020511168,5.0,10.182155684,0.4174639332,0.0,0.055555556,0.016393297,0.0204831828,0.6520212036,1.0059628638,1.0997129e-07,6.5187693e-08,0.6917925038,0.4785768683,0.1561077623,0.0456035321,0.3555229809,0.8812762903,0.0823529411764705,0.2777777777777777,0.3142857142857143,0.2105263157894736,0.0454545454545454,0.1358024691358024,0.1645569620253164,0.1499999999999999,0.0,0.0454545454545454,-0.1559633027522935,-0.0416666666666666,0.0823529411764705,0.108433734939759,-0.0416666666666666,-0.1067961165048543,-0.089108910891089,-0.1481481481481481,-0.2396694214876032,-0.2068965517241379,-0.2136752136752137,-0.2755905511811023,-0.3235294117647058,-0.2977099236641222,-0.2068965517241379,-0.1858407079646017,-0.1711711711711712,-0.0212765957446808,-0.0515463917525773,0.0,0.0952380952380953,-0.1153846153846154,-0.2068965517241379,-0.2268907563025209,0.0,0.2105263157894736,0.0574712643678161,0.0109890109890109,0.1499999999999999,0.1499999999999999,0.1645569620253164,0.2105263157894736,0.0952380952380953,0.1794871794871795,0.1358024691358024,0.2432432432432432,0.0454545454545454,0.1499999999999999
28644,1.3768838971,0.1047407601,-4.88407987,0.0588219929,1.3278046232,4.1133080841,0.0775529252,0.0303895716,0.4205681875,0.0043613707,0.0273432763,0.0608986297,1.5493765586,-0.057542118,0.0608986297,8.0,0.011811178,0.0,0.03901982,0.0806309874,-0.025494964,0.1217514291,-0.08891227,0.0665207224,0.0333444416,0.5312314943,0.0,2.1973984391,-0.130621584,1.1199519712,-0.271839288,16.997085807,8.7546141872,0.1623254284,0.0,0.0,1.0,0.0,0.0,0.7764099347,3.0,0.0040174584,0.0988150711,0.0439450703,0.2787152421,18.068114428,0.1376680372,-0.282129855,-552.7348533,0.0858898163,10.910039375,0.0025591749,0.0050271275,-0.210845658,0.0859968468,-0.017996261,0.0,-0.035049011,-0.551282051,0.0097052325,3.0,8.725994381,0.0920575748,0.0,0.073170729,0.0213457717,0.0115144968,1.0639090612,0.4239595164,1.1516454e-06,2.0000002579,0.9070684349,0.8227731455,-0.341193872,0.0606677258,0.1284452948,0.9424007176,0.0693069306930693,0.0909090909090908,0.1368421052631578,-0.1290322580645161,0.1739130434782609,0.2272727272727273,0.2413793103448276,0.0285714285714284,-0.0270270270270269,0.0,-0.0999999999999999,-0.0357142857142857,0.0485436893203883,-0.0608695652173912,-0.15625,-0.1692307692307691,-0.1818181818181817,-0.2116788321167882,-0.2702702702702703,-0.1999999999999999,-0.2230215827338129,-0.3720930232558139,-0.2941176470588235,-0.2230215827338129,-0.1818181818181817,-0.0526315789473684,0.0093457943925232,0.0693069306930693,0.0909090909090908,0.148936170212766,0.2558139534883721,-0.0608695652173912,-0.1219512195121951,-0.1074380165289256,-0.1627906976744185,-0.4033149171270718,-0.4705882352941176,-0.4626865671641791,-0.4881516587677725,-0.4489795918367347,-0.431578947368421,-0.4432989690721649,-0.4375,-0.3164556962025316,-0.3164556962025316,-0.2116788321167882,-0.2230215827338129,-0.0181818181818181
31595,1.2681975943,0.1839014881,-5.510080645,0.053344744,1.0327580469,2.9676223078,0.0727896002,0.0134439,0.4028981865,0.0045132173,-0.088306892,0.0279979199,0.347983454,0.1199068131,0.0279979199,8.0,0.0103172127,-0.125736739,-0.023039599,0.1031168347,0.0326953508,0.184220754,0.0298172803,0.0399547682,0.1147609495,0.487849533,0.0,2.3896215105,0.0502116391,1.2620311697,-0.017566728,17.977534562,6.0075072185,0.2530956354,0.0,0.0,1.0,1.0,0.0,0.7663824808,5.0,0.0121567489,0.0443018746,-0.144724453,0.1433209468,-0.44069899,-0.107263305,-0.187933787,-122.5689233,0.0452468438,10.112907363,0.0236599211,0.040247678,0.0143491792,0.0799299883,0.0086381919,2.0,0.0054165776,-0.294743429,0.0283487709,3.0,9.7635571585,1.8752834467,0.0,0.1919191927,0.050098825,0.0539103163,0.9571786451,15.810122814,7.4920752e-08,5.7330667e-09,1.4524411028,2.1095851571,0.0088085036,0.0523158064,0.1990597146,0.8807758107,0.125,0.0588235294117647,0.2272727272727273,0.1020408163265305,0.08,0.0588235294117647,0.0588235294117647,0.125,0.0,0.2857142857142858,0.2857142857142858,0.3170731707317074,0.3846153846153846,0.3170731707317074,0.125,-0.0357142857142857,-0.0181818181818181,0.0,-0.15625,0.08,0.0384615384615385,0.1020408163265305,-0.0181818181818181,0.08,0.2272727272727273,0.1739130434782609,0.3170731707317074,0.5,0.5428571428571429,0.5428571428571429,0.6363636363636365,0.5,0.1999999999999999,0.4594594594594594,0.5428571428571429,0.5,0.2558139534883721,0.3846153846153846,0.3170731707317074,0.588235294117647,0.6875,0.588235294117647,0.6875,0.7419354838709677,0.6875,0.8,0.6875,0.7419354838709677
40141,0.7620219638,0.1016732222,-8.095784348,0.047370593,0.32313301,2.9923007143,0.1702616749,0.1715110997,0.9358646447,0.565711649,0.2628954366,0.1524023251,1.5075197012,-0.051601163,0.1524023251,8.0,0.1266655796,0.0967741935,0.1869465561,-0.166373459,-0.027143476,0.1090403007,0.0482240592,0.2316786632,0.1366320361,0.5015426624,0.0,2.2765368067,-0.212211092,0.2711881888,-0.665007056,365.00824706,45.830090991,0.4695509158,0.0,0.0,1.0,0.0,0.0,1.2771970253,2.0,0.0084526476,0.0712997621,0.026584613,0.2511963046,-0.21231112,0.2722848456,0.0945969934,544.68670188,0.0429809093,13.872927098,0.012198145,0.0173707201,0.0446872715,0.0040060863,0.0128867139,0.0,-0.003600523,0.5768622101,-0.048285954,5.0,13.169228833,0.6202439176,0.0,0.0476190485,0.0358122767,0.0380013937,0.9185347617,4.3540771931,1.5229776e-08,3.4570941e-08,0.9200794465,0.8465461878,0.2302284873,0.0410952066,-0.262191359,1.1420017625,0.149171270718232,0.1885714285714286,0.3959731543624161,0.3248407643312101,0.4444444444444444,0.1818181818181818,0.2919254658385093,0.3081761006289307,0.1620111731843576,0.0666666666666666,0.0505050505050506,0.0297029702970297,0.0452261306532664,0.1366120218579234,-0.3520249221183801,-0.4157303370786517,-0.4408602150537635,-0.425414364640884,-0.3479623824451411,-0.2352941176470588,-0.2091254752851711,-0.2121212121212121,-0.2571428571428571,-0.2296296296296296,-0.1875,-0.1034482758620689,-0.1510204081632653,-0.0325581395348837,-0.0545454545454545,0.0505050505050506,0.1751412429378531,0.1063829787234043,-0.0188679245283018,-0.0588235294117647,-0.0755555555555556,-0.0234741784037558,-0.0588235294117647,-0.1260504201680672,-0.0502283105022831,-0.0837004405286343,0.0048309178743961,-0.0047846889952153,-0.0188679245283018,0.077720207253886,0.04,-0.0234741784037558,-0.0502283105022831,-0.0714285714285714
