firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15
29111.0,0.0057181066,0.0316590223,0.0475886191,0.0702985991,0.4487236127,-0.00242126,0.0,0.0002816902,0.7077045274,0.0659553092,-0.0405405405405405,-0.1012658227848101,-0.1341463414634146,0.0597014925373133,0.2033898305084744,-0.0533333333333333,0.0,-0.0657894736842105,0.1269841269841269,0.0289855072463767,0.3148148148148149,0.0597014925373133,0.0757575757575756,0.0597014925373133,-0.0138888888888888
19350.0,-0.0027911,0.0062669186,0.0155432458,-0.060292291,0.0080357796,0.0157000906,1.0,0.0001818182,-0.288460091,-0.021151137,-0.1093117408906882,-0.1164658634538152,-0.140625,-0.0756302521008402,-0.0476190476190476,-0.0598290598290598,-0.0946502057613168,-0.0178571428571429,0.1111111111111111,0.004566210045662,-0.0717299578059071,-0.1372549019607842,-0.1698113207547169,-0.1791044776119402,-0.2517006802721088
57883.0,0.0165411944,-0.037549318,-0.480351864,0.2026240684,0.0185393294,-0.110462311,0.0,0.3298073667,0.347985348,-0.12132353,-0.1999999999999999,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,-0.1666666666666666,-0.1666666666666666,-0.1999999999999999,-0.4594594594594594,-0.6153846153846154,-0.7101449275362319,-0.7222222222222222,-0.6551724137931034,-0.6666666666666667
49429.0,0.005974689,0.0136690426,0.0342783021,0.1165769588,0.013412449,-0.087688043,0.0,0.0006155137,2.1826284233,0.0278986795,-0.0164948453608247,0.2652519893899203,0.358974358974359,0.5588235294117647,0.4767801857585139,0.4813664596273292,0.5337620578778135,-0.1542553191489362,0.0915331807780319,0.1549636803874092,0.2686170212765957,0.2293814432989691,0.3398876404494382,0.3628571428571427,0.2168367346938775
44943.0,-0.00298458,0.0194265809,0.0327980095,0.006421282,0.1141638048,0.1713734422,0.0,-0.00458663,0.2915479582,0.0027295016,-0.0769230769230768,-0.1627906976744185,-0.0999999999999999,0.125,0.125,0.0588235294117647,-0.1999999999999999,-0.2340425531914893,-0.217391304347826,-0.217391304347826,0.0285714285714284,-0.1818181818181817,-0.2653061224489795,-0.28,-0.368421052631579
30227.0,-0.015295786,0.0209051724,0.0245290176,-0.025982768,0.1235472725,-0.051992838,0.0,-0.008481422,3.6704587356,-0.220238097,-0.1111111111111111,-0.1428571428571429,0.0434782608695651,0.0,0.411764705882353,0.0909090909090908,-0.1724137931034483,-0.3142857142857143,-0.2258064516129032,-0.3333333333333333,-0.3513513513513513,-0.368421052631579,-0.4285714285714286,-0.4146341463414634,-0.4545454545454546
43211.0,0.0032871084,0.0049485472,0.0091586377,-0.186459948,0.0312464733,-0.021755498,1.0,0.0071111111,-0.374900841,0.0004625358,-0.0425531914893616,0.0714285714285714,0.2162162162162162,0.25,0.1538461538461537,0.1842105263157893,0.0714285714285714,0.0975609756097561,0.3636363636363635,0.2162162162162162,0.2857142857142858,0.125,0.0227272727272727,0.2857142857142858,0.2857142857142858
61313.0,-0.008334235,0.0207068288,0.0354588992,-0.047382509,0.1506452395,0.0039253438,1.0,0.0001428572,0.05,0.0517368307,-0.0140845070422535,-0.1515151515151515,-0.125,0.0,-0.0476190476190476,-0.054054054054054,-0.1616766467065868,-0.125,0.0606060606060605,-0.0728476821192053,-0.0967741935483871,-0.0909090909090909,-0.1715976331360946,-0.1566265060240963,-0.2349726775956284
19254.0,0.0003054367,0.0072515639,0.0123496051,0.0847495044,0.0414327364,0.0230852924,1.0,0.000239521,0.3186730429,0.0126189203,0.0245398773006135,0.0,0.0060240963855422,0.143835616438356,0.0308641975308641,0.0774193548387096,0.0,0.0308641975308641,0.346774193548387,0.0437499999999999,-0.0118343195266271,-0.0722222222222221,-0.0346820809248554,0.1517241379310345,0.0182926829268292
30833.0,-0.004510276,0.0057975804,0.0113607568,-0.05927577,0.0031886736,0.0338768985,1.0,-0.011217983,0.7433398848,0.0081703244,-0.0703125,-0.0629921259842519,-0.2371794871794872,0.1018518518518518,0.0625,-0.0703125,-0.0846153846153846,-0.0984848484848485,-0.0703125,-0.15,0.0438596491228069,-0.0083333333333333,-0.3928571428571429,-0.3238636363636363,-0.3238636363636363
56960.0,0.0129350221,0.029496121,0.0485671153,0.0282913544,0.1439471685,0.020793861,3.0,0.0111220123,4.8296529968,0.0849688556,0.0333333333333334,0.0508474576271187,0.0598290598290598,0.1376146788990826,0.1809523809523809,0.1698113207547169,0.164319248826291,0.1588785046728971,0.3333333333333332,0.2984293193717278,0.3478260869565217,0.3052631578947369,0.3052631578947369,0.2916666666666667,0.1866028708133971
31421.0,0.0008996042,0.0181935762,0.021521279,0.0050045899,0.1559844571,-0.017734867,0.0,0.0008412274,0.7335423197,0.0090518775,-0.0083333333333333,-0.0775193798449612,-0.0245901639344262,0.1226415094339623,0.0084745762711864,-0.0403225806451612,-0.0984848484848485,0.072072072072072,0.0917431192660549,0.0,0.0438596491228069,-0.15,-0.1793103448275862,-0.15,-0.2699386503067484
28644.0,0.0037424246,0.023373159,0.0489236461,-0.013577141,0.0748560311,-0.0094664,3.0,0.0101055531,1.0,-0.00868673,0.0059523809523809,-0.0558659217877095,0.0242424242424241,0.1496598639455781,0.0764331210191082,0.0496894409937889,-0.0058823529411764,0.0628930817610062,0.1342281879194631,0.1266666666666667,0.0562499999999999,0.0242424242424241,0.0432098765432098,0.1045751633986928,0.0432098765432098
31595.0,-0.005172807,0.0037537705,0.0095001131,0.4485064935,0.0332710093,-0.034124085,1.0,0.003961039,0.2643171806,0.0838499358,-0.0153846153846153,-0.1111111111111111,0.032258064516129,0.2307692307692308,0.0847457627118644,-0.0588235294117647,-0.0153846153846153,0.0158730158730158,0.0666666666666666,0.1228070175438595,0.1228070175438595,-0.044776119402985,-0.1688311688311687,-0.2195121951219512,-0.2727272727272727
42729.0,-0.001206166,0.0010336355,0.0025956342,-0.157421167,0.0370527721,-0.00029323,0.0,-0.006662639,-0.729069509,0.0029239766,0.0,-0.05,-0.1739130434782608,0.0,-0.05,-0.1739130434782608,-0.1739130434782608,-0.1739130434782608,-0.1363636363636363,-0.2692307692307693,-0.24,-0.3666666666666667,-0.3214285714285714,-0.6041666666666667,-0.6779661016949152
40141.0,-0.004952544,0.0093112841,0.0170794531,-0.03799619,0.0138229061,-0.009068745,0.0,-0.006819181,0.3052462813,0.0167975491,-0.0987124463519313,-0.1213389121338912,-0.1666666666666666,-0.0869565217391304,-0.0497737556561086,-0.0707964601769911,-0.004739336492891,0.05,0.2650602409638554,0.1290322580645162,0.1999999999999999,0.1413043478260869,0.0714285714285714,0.0447761194029849,0.0194174757281553
33209.0,-0.015754485,0.0199299641,0.0205080297,0.0041721043,0.783886818,-0.029273003,1.0,0.0005420991,-0.077528878,-0.107563782,0.015625,-0.1558441558441559,-0.0579710144927536,0.0833333333333332,0.0743801652892561,-0.1333333333333333,0.1206896551724137,0.1403508771929824,0.3265306122448979,0.0833333333333332,0.1607142857142858,0.0483870967741935,-0.0714285714285714,-0.0298507462686566,-0.2073170731707316
50788.0,-0.013952341,0.00452433,0.0085970607,0.0258491556,0.0330481421,-0.023204528,0.0,-0.006216216,3.3682795699,-0.011583598,-0.1956521739130434,-0.1731843575418994,-0.1999999999999999,-0.263681592039801,-0.2291666666666666,-0.2745098039215686,-0.3537117903930131,-0.3833333333333333,-0.2525252525252525,-0.3392857142857143,-0.3675213675213675,-0.3480176211453745,-0.3620689655172413,-0.3508771929824561,-0.3833333333333333
53196.0,-0.015215571,-0.001203206,-0.002058194,0.0493135376,0.0233501553,-0.013093858,0.0,-0.006093024,2.8747474747,0.0121918693,-0.0947368421052631,-0.1568627450980392,-0.14,-0.14,-0.1809523809523809,-0.1313131313131312,-0.0227272727272727,0.048780487804878,-0.0337078651685393,-0.0227272727272727,0.0749999999999999,-0.1041666666666666,-0.1313131313131312,0.0238095238095237,-0.0337078651685393
44708.0,-0.006274957,0.0143550901,0.039664153,0.2778730703,0.0206443677,-0.03039886,1.0,-0.013888889,0.2372881356,0.0001754388,-0.0588235294117647,-0.1428571428571429,-0.0463576158940397,-0.0709677419354838,0.0285714285714284,-0.1627906976744185,-0.3271028037383178,-0.1910112359550562,0.2203389830508475,-0.0828025477707006,-0.0999999999999999,-0.1818181818181817,-0.1479289940828402,-0.2615384615384615,-0.1955307262569832
58405.0,-0.004838751,0.004916376,0.010851881,0.0958209074,0.0417796744,-0.01034913,0.0,-0.004749369,0.9210884354,-0.039302803,-0.0595238095238095,-0.1123595505617978,-0.2178217821782178,-0.0246913580246913,-0.0365853658536585,-0.1222222222222222,-0.0705882352941176,-0.0595238095238095,0.0675675675675675,0.0533333333333332,0.0394736842105263,0.0128205128205127,-0.0481927710843373,-0.1595744680851063,-0.0813953488372093
18550.0,0.0030118665,0.0094898558,0.0196632128,0.0513837346,0.0137006643,-0.026329379,0.0,0.0049023936,-0.163656445,0.0261204825,0.0626398210290828,0.0626398210290828,0.0844748858447488,0.1501210653753026,0.1875,0.144578313253012,0.1229314420803782,0.144578313253012,0.211734693877551,0.2369791666666667,0.3157894736842106,0.2369791666666667,0.2402088772845954,0.1202830188679244,0.1390887290167866
18569.0,0.0027365118,0.0072629969,0.0157024793,-0.065127242,0.0367697595,-0.006957927,2.0,0.0100195757,-0.001991239,-0.011203127,0.0340136054421769,0.0340136054421769,0.0066225165562914,0.1176470588235294,0.125925925925926,0.0340136054421769,-0.0256410256410256,0.0555555555555555,0.0629370629370629,0.1094890510948904,0.1428571428571428,0.0704225352112675,0.0857142857142856,0.1428571428571428,0.0066225165562914
46295.0,-0.016759959,0.037260243,0.0561406782,-0.180675972,0.3406770364,-0.03985675,1.0,-0.002666667,-0.032989111,-0.019481067,-0.1071428571428571,-0.2610837438423645,-0.327354260089686,-0.2890995260663507,-0.2063492063492064,-0.1758241758241758,-0.1124260355029586,-0.0797546012269938,0.1627906976744186,0.0948905109489051,0.0416666666666667,-0.032258064516129,-0.1978609625668449,-0.2063492063492064,-0.2424242424242424
63589.0,-0.005532285,0.0240280289,0.0355233258,0.0053890035,0.2299712948,-0.006282595,1.0,-0.002170166,1.1564209849,0.0646281708,-0.074074074074074,-0.1379310344827586,-0.0476190476190476,0.2738853503184713,0.5384615384615385,0.4492753623188406,0.3605442176870748,0.3422818791946309,0.4705882352941177,0.5151515151515151,0.6129032258064515,0.3986013986013985,0.5503875968992249,0.4814814814814814,-0.180327868852459
26382.0,-0.008626682,-0.011014152,-0.024961088,-0.030713722,0.0138647558,-0.112069758,0.0,-0.03068692,0.0547697085,-0.029253102,0.0066666666666665,0.0066666666666665,0.0066666666666665,0.2796610169491524,0.1796875,0.143939393939394,0.0486111111111111,0.143939393939394,0.1984126984126983,0.1021897810218979,0.055944055944056,-0.1169590643274853,-0.1420454545454545,-0.0443037974683544,0.0272108843537415
37103.0,0.0110128858,0.0197304071,0.0361169394,0.0693379956,0.0337519043,-0.046048185,0.0,0.0102593908,2.1801975881,0.0697358195,-0.04,-0.0588235294117647,-0.0679611650485436,0.0105263157894737,0.0549450549450549,-0.0303030303030302,0.0786516853932584,-0.0769230769230768,0.2151898734177215,0.1851851851851851,0.1707317073170731,0.1034482758620689,-0.0588235294117647,-0.1272727272727273,-0.1351351351351351
47036.0,0.005657346,0.0102556876,0.0285614616,-0.221358766,0.1687144892,0.0112872548,1.0,0.1373680286,2.4729493892,0.1051625712,-0.1363636363636363,-0.2475247524752475,0.0555555555555555,0.0857142857142856,0.1875,0.2063492063492062,0.3103448275862068,0.2459016393442623,0.4615384615384614,0.3571428571428572,0.3333333333333332,0.2666666666666666,0.2258064516129032,0.2459016393442623,0.0410958904109588
60070.0,0.0,-0.112400164,0.7144577104,0.0311764059,0.0994335869,0.0062771488,1.0,0.0403649977,-0.150775489,0.006410256,0.0,0.0,0.2727272727272727,0.8666666666666667,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.1666666666666667,0.1666666666666667,0.0,0.0,-0.0666666666666666,-0.2222222222222222,-0.1764705882352941,0.0
54500.0,0.0026489373,-0.00488737,-0.010731432,0.1710646682,0.0592416859,-0.014757409,0.0,-0.003333333,4.6906116643,0.0268421043,-0.0270270270270269,-0.0769230769230768,0.0285714285714284,0.0909090909090908,0.0434782608695651,-0.0526315789473684,-0.0999999999999999,-0.04,0.0909090909090908,0.1612903225806452,0.0588235294117647,0.0,-0.0136986301369863,-0.1219512195121951,-0.1999999999999999
62228.0,-0.001557363,0.0251617047,0.0311860359,0.042097645,0.2817971445,-0.009997788,2.0,-0.001962431,1.5693555271,-0.016211991,-0.0621761658031088,0.0055555555555555,0.0284090909090908,0.3507462686567164,0.4140625,0.1602564102564103,0.117283950617284,0.1677419354838709,0.4479999999999999,0.3407407407407408,0.4596774193548387,0.0969696969696969,0.0,-0.1581395348837209,-0.1620370370370371
59010.0,-0.004153322,-0.00106832,-0.001776143,0.0357357947,0.0512100923,-0.04615483,0.0,-4.6829e-05,2.019009901,-0.004761905,0.1388888888888888,0.0677083333333332,0.0249999999999999,0.2424242424242424,0.2130177514792899,0.1263736263736263,0.1918604651162789,0.2424242424242424,0.2654320987654321,0.1849710982658958,0.28125,0.2349397590361446,0.1849710982658958,0.3225806451612902,0.3576158940397351
41304.0,-3.8717e-05,0.0016542588,0.0037241473,0.2970698202,0.0309481702,-0.369653885,0.0,-0.003715578,2.7194612169,0.0001276815,0.0454545454545454,-0.031578947368421,-0.031578947368421,0.0222222222222221,-0.1636363636363637,0.0109890109890109,-0.2333333333333332,-0.3333333333333333,-0.28125,-0.4285714285714286,-0.5183246073298429,-0.6198347107438016,-0.5306122448979591,-0.4523809523809523,-0.5080213903743316
59870.0,0.0007146583,0.0020430014,0.0244495093,0.0449940937,0.0173886252,0.0722514199,0.0,0.0090296762,7.3621621622,0.0882816021,-0.032258064516129,0.0204081632653061,0.0489510489510489,0.1194029850746267,0.2295081967213115,0.2820512820512821,0.3761467889908256,0.1450381679389312,0.2195121951219512,0.2396694214876034,0.3513513513513513,0.1904761904761904,0.2096774193548387,0.0273972602739727,-0.0445859872611464
60935.0,-0.00503701,0.0036012634,0.0068914873,0.0691630407,0.0167460743,0.1032168504,0.0,-0.014192832,2.2391304348,-0.063057506,0.0333333333333334,0.0568181818181818,0.0813953488372092,0.1071428571428572,0.0941176470588236,0.0219780219780219,-0.0210526315789473,-0.03125,0.1341463414634145,0.0941176470588236,0.0108695652173913,-0.0792079207920791,0.0219780219780219,-0.1308411214953271,-0.2249999999999999
40838.0,0.0001335631,0.0199438319,0.0495788496,0.005273123,0.0047766571,0.0261148202,1.0,0.0011290323,-0.378573831,0.0166958091,-0.0498084291187739,-0.0746268656716417,0.0163934426229508,0.1588785046728971,0.24,-0.4363636363636364,-0.3921568627450981,-0.3921568627450981,-0.2994350282485876,-0.3541666666666666,-0.2201257861635219,-0.2151898734177215,-0.1236749116607773,-0.1705685618729097,-0.2640949554896142
63183.0,0.0083712768,0.0159118727,0.1313467804,0.219078614,0.151322662,-0.085908082,0.0,0.0048076275,6.3348824494,0.0550946025,-0.0887096774193548,-0.0583333333333333,-0.0737704918032786,0.018018018018018,0.0865384615384614,-0.1567164179104477,-0.0737704918032786,-0.0737704918032786,0.0660377358490567,-0.0341880341880341,-0.0087719298245614,-0.0661157024793388,-0.1171875,-0.1691176470588234,-0.2097902097902098
19174.0,0.007777486,0.0007676397,0.0018373083,-0.087550744,0.2979885004,0.1735081159,0.0,0.1985661137,0.3091790416,0.0847350936,0.0495049504950495,-0.3116883116883117,-0.3496932515337423,-0.2482269503546099,-0.2689655172413793,-0.273972602739726,-0.3801169590643275,-0.2885906040268456,-0.2205882352941176,-0.1166666666666667,-0.0619469026548672,-0.045045045045045,-0.045045045045045,0.06,-0.0535714285714286
21055.0,0.0007369284,-0.016316951,-0.043928986,-0.238930217,0.1090116879,-0.00697216,0.0,-0.056842105,-0.12037037,0.0285714287,-0.1555555555555555,-0.1363636363636363,-0.2692307692307693,-0.1555555555555555,-0.1363636363636363,-0.2083333333333333,-0.2830188679245283,-0.3333333333333333,-0.2083333333333333,-0.3666666666666667,-0.2830188679245283,-0.1914893617021277,-0.2692307692307693,-0.2083333333333333,-0.3448275862068966
59547.0,-0.010485924,0.0055556529,0.0137021828,0.1249819066,0.0124153499,-0.006755125,0.0,-0.010248298,2.3033707865,0.0001469292,-0.018018018018018,-0.0762711864406779,-0.0762711864406779,0.0686274509803921,0.1122448979591836,-0.018018018018018,0.0792079207920792,-0.0353982300884956,-0.0603448275862068,-0.0521739130434782,0.0582524271844659,0.0283018867924529,0.0186915887850467,-0.043859649122807,0.0186915887850467
47888.0,0.0056366155,0.0313258201,0.0561825719,0.040255299,0.2422129453,-0.068394984,1.0,-0.000858065,-0.59134352,-0.029249938,-0.1788079470198675,-0.2832369942196532,-0.2101910828025477,-0.0236220472440944,0.0782608695652173,-0.1677852348993288,-0.1788079470198675,-0.4767932489451476,-0.2249999999999999,-0.2832369942196532,-0.2574850299401198,-0.2662721893491124,-0.2619047619047618,-0.2439024390243902,-0.3641025641025641
55474.0,0.0019917904,0.0036653643,0.0055297299,0.0303126943,0.0270538924,0.0060075896,0.0,0.0027242507,-0.501133787,0.0063694268,-0.0239520958083832,0.0939597315436242,0.0723684210526316,0.5092592592592593,0.4818181818181819,0.5092592592592593,0.4818181818181819,0.4553571428571428,0.3583333333333334,0.2936507936507937,0.8111111111111111,0.6979166666666667,0.5673076923076923,0.4298245614035088,0.3583333333333334
53794.0,-0.00220025,0.011141144,0.0272721166,0.0696166755,0.0334256425,0.001039375,0.0,-0.00093623,0.0421836228,-0.00101923,-0.1294117647058823,-0.1956521739130434,-0.1395348837209302,0.0962962962962963,0.0277777777777776,-0.0326797385620915,-0.0920245398773006,0.0422535211267605,0.0724637681159421,0.0277777777777776,0.0571428571428571,0.0,-0.0573248407643312,-0.0749999999999999,-0.159090909090909
39635.0,-0.00247902,0.007596118,0.0185759927,0.2186268721,0.0048935047,0.0498469746,1.0,-0.001803639,0.9068808259,-0.029631255,-0.0972222222222222,-0.1095890410958904,-0.0714285714285714,0.2037037037037037,0.2037037037037037,0.3829787234042554,0.25,0.25,0.3265306122448979,0.2745098039215685,0.4444444444444444,0.3,0.1403508771929824,0.1016949152542372,-0.0441176470588234
49189.0,0.0022477392,0.002769103,0.0062680642,0.0675851869,0.0158628992,0.002761185,0.0,0.0004255322,-0.275303644,-0.06245452,0.0053475935828877,-0.0408163265306122,0.2287581699346406,0.7904761904761906,0.032967032967033,0.1058823529411765,0.1823899371069182,0.205128205128205,0.7904761904761906,0.5284552845528456,1.0434782608695654,1.1860465116279069,1.065934065934066,1.1860465116279069,0.8613861386138615
54084.0,0.0046620047,0.0052614474,0.0079296787,0.0455758034,0.0864335814,-5.024663323,0.0,-2.002334762,-0.525914233,0.1000000015,0.0909090909090908,0.0909090909090908,0.0909090909090908,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.7142857142857142,0.8461538461538463,0.7142857142857142,0.6000000000000001,0.5,0.1999999999999999,0.1999999999999999,0.3333333333333332,0.0909090909090908
39765.0,0.0038202011,0.0330608467,0.0739102347,0.0491467139,0.1171005273,0.036478929,0.0,0.0006440005,4.7996272134,-0.109179483,0.0610079575596818,-0.0430622009569378,0.0869565217391303,0.2578616352201257,0.3333333333333332,0.3333333333333332,0.4652014652014651,0.4705882352941177,0.4760147601476014,0.556420233463035,0.6736401673640167,0.7857142857142858,0.9047619047619048,1.1739130434782608,1.0725388601036268
65277.0,-0.001562993,0.0099509989,0.0253176696,0.0778009278,0.0185497695,0.0367730788,0.0,-0.005359362,-0.474130619,-0.004328673,-0.1213389121338912,-0.1828793774319066,-0.1497975708502024,-0.0707964601769911,0.0344827586206897,0.1475409836065573,0.3125,0.3461538461538462,0.3636363636363635,0.5441176470588236,0.6535433070866141,0.5671641791044777,0.4285714285714286,0.2962962962962963,0.3461538461538462
32600.0,0.0033176666,0.0048730444,0.0084257206,-0.503854698,0.0290359037,0.0094139024,1.0,0.0114987587,-0.171374765,0.2810457535,0.0,-0.1818181818181817,-0.1818181818181817,-0.1818181818181817,-0.4,-0.4,-0.4705882352941176,-0.4705882352941176,-0.4375,-0.5,-0.5,-0.3571428571428571,-0.4,-0.5263157894736843,-0.5714285714285714
21653.0,-0.010778386,0.0218412122,0.0417948766,-0.057759749,0.0484615239,0.0010951581,1.0,0.0170112536,1.3157498116,-0.024390243,-0.101123595505618,-0.2233009708737864,-0.1752577319587629,-0.0804597701149425,-0.0909090909090909,-0.101123595505618,0.0526315789473683,0.0666666666666666,0.1428571428571428,0.0,-0.0476190476190476,-0.0123456790123457,0.0256410256410255,0.0256410256410255,-0.0697674418604651
41428.0,0.000938202,0.0132021986,0.0315583321,0.0535827911,0.3615494235,0.0223502638,0.0,0.0008274948,-0.528825005,-0.017772279,0.0833333333333332,0.0833333333333332,0.1428571428571428,0.2530120481927711,0.3333333333333332,0.3506493506493506,0.3333333333333332,0.4444444444444444,0.4647887323943662,0.4444444444444444,0.6507936507936507,0.7627118644067796,0.7333333333333334,0.5522388059701493,0.4857142857142857
32678.0,0.0008174705,0.0255596564,0.0775834991,0.055939602,0.0942812983,-0.137361788,2.0,0.0004197378,1.0317460317,0.0299068568,0.0975609756097561,0.0887096774193547,0.2272727272727273,0.5168539325842696,0.3917525773195875,0.40625,0.3500000000000001,0.2735849056603774,0.8,0.875,0.9285714285714286,0.8493150684931507,0.8493150684931507,0.8,0.40625
23077.0,0.0002693163,0.0267893677,0.0576979082,-0.012327995,0.1400630293,0.0374485822,1.0,0.0016995659,-0.07488137,0.0093953209,-0.0258397932816537,0.0080213903743315,0.0959302325581394,0.0959302325581394,0.0927536231884058,0.149390243902439,0.1220238095238095,0.2083333333333332,0.3464285714285715,0.2566666666666666,0.4499999999999999,0.3274647887323942,0.3659420289855073,0.29553264604811,0.2442244224422443
63212.0,0.0011215378,0.001520518,0.0093632959,-0.027895182,0.0137313261,-0.041348956,1.0,-0.000253593,3.7715736041,-0.064754857,0.1818181818181818,0.0833333333333332,-0.0714285714285714,0.04,0.0833333333333332,-0.1333333333333333,-0.1612903225806451,-0.1875,-0.2352941176470588,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,-0.3157894736842105,-0.3333333333333333
27828.0,-0.002769493,0.025141298,0.0355763927,0.0194087261,0.1585639491,-0.033403157,1.0,-0.000195276,0.602329468,0.0049345754,-0.0661764705882352,-0.1418918918918918,-0.1533333333333333,-0.0627306273062731,-0.0342205323193915,-0.1241379310344827,-0.1505016722408027,-0.1910828025477706,-0.1301369863013698,-0.1301369863013698,-0.0928571428571428,-0.1418918918918918,-0.1389830508474576,-0.1024734982332155,-0.2111801242236024
32782.0,-0.009264716,-0.007164855,-0.017637503,-0.321622094,0.0396152386,0.0026180299,1.0,-0.113067146,2.027027027,0.0448717959,-0.125,-0.34375,-0.34375,-0.1923076923076923,-0.125,-0.25,-0.3636363636363636,-0.5434782608695652,-0.475,-0.5333333333333333,-0.4878048780487805,-0.5,-0.5227272727272727,-0.5531914893617021,-0.625
32803.0,0.0140074245,0.0225100549,0.0681609848,-0.440192725,0.1642917964,1.30316e-05,2.0,0.0629889037,5.3253012048,0.0926793059,-0.0439560439560439,0.3384615384615383,0.4262295081967213,0.359375,0.2608695652173913,0.2428571428571428,0.0740740740740741,-0.0113636363636363,0.1298701298701299,-0.0543478260869565,-0.0842105263157895,-0.09375,-0.0333333333333333,-0.1470588235294118,-0.074468085106383
66181.0,-0.014455335,0.0078472668,0.0242476376,0.1096059389,0.1287154573,0.0040339547,0.0,0.0001006995,0.7464864865,0.0152671756,0.0437956204379561,-0.0592105263157894,0.0751879699248121,0.0070422535211267,0.1626016260162601,0.2882882882882882,0.3240740740740742,0.2434782608695651,-0.2185792349726776,-0.2099447513812155,-0.10062893081761,-0.0833333333333333,0.0362318840579709,0.1,-0.0592105263157894
32870.0,0.0013006457,0.0129102062,0.0237358851,0.0349682601,0.1237034969,0.0060455532,0.0,3.89513e-05,1.1466666667,0.0112358511,-0.014760147601476,0.0229885057471264,0.0269230769230768,0.0942622950819671,0.1508620689655173,0.0987654320987654,0.0389105058365759,0.1078838174273859,0.1919642857142858,0.2476635514018692,0.259433962264151,0.2476635514018692,0.1919642857142858,0.068,0.0987654320987654
42366.0,-0.014429861,0.0059427809,0.0092666006,0.0376804609,0.0006153089,0.0275488405,0.0,-0.018649509,-0.100152672,-0.04244775,-0.1736111111111111,-0.2171052631578947,-0.2066666666666666,-0.2171052631578947,-0.1313868613138685,-0.1376811594202898,-0.1736111111111111,-0.0403225806451612,0.0818181818181817,0.0258620689655173,0.0530973451327434,-0.0403225806451612,-0.0984848484848485,-0.048,-0.0165289256198346
32926.0,0.3500587463,0.4018320199,0.5780447631,-0.037068558,0.1874458058,-0.008075485,1.0,0.4154704492,1.1173104435,0.0453241216,-0.1176470588235294,-0.1935483870967742,-0.2574257425742574,-0.0625,-0.0259740259740259,-0.1379310344827586,-0.2105263157894736,-0.1477272727272727,0.056338028169014,0.1538461538461537,0.2295081967213115,0.3888888888888888,0.2931034482758621,0.1538461538461537,0.0869565217391303
50585.0,0.0,0.0181881116,0.0206238537,0.001460932,0.1467130578,0.0,0.0,-0.000372093,14.397590361,-0.011327104,0.0336538461538462,0.0336538461538462,0.053921568627451,0.096938775510204,0.1375661375661376,0.131578947368421,0.131578947368421,0.2215909090909091,0.25,0.2356321839080459,0.2078651685393258,0.2427745664739884,0.2573099415204678,0.1436170212765957,0.1944444444444444
66587.0,-0.001846218,0.0128797562,0.0235385721,0.1344716958,0.0020863373,-0.005817758,0.0,-0.001588572,-0.440127971,-0.033519555,-0.0476190476190476,-0.1463414634146341,-0.1411042944785275,0.0144927536231884,-0.0728476821192053,-0.1515151515151515,-0.125,-0.1139240506329114,-0.125,-0.1954022988505747,-0.1358024691358025,-0.125,-0.0666666666666666,-0.125,-0.1566265060240963
42922.0,0.0,-0.083762983,-0.229337152,0.1136785775,0.0264875856,-0.045819554,0.0,-0.336969697,0.2143818836,0.125,0.03125,-0.131578947368421,-0.2142857142857143,-0.0833333333333333,0.1,-0.2826086956521739,-0.2826086956521739,-0.4,-0.4107142857142857,-0.6071428571428572,-0.65625,-0.6826923076923077,-0.725,-0.75,-0.7461538461538462
43474.0,0.0032442253,0.0320162533,0.0425393279,0.0301275492,0.3353484139,-0.019830922,7.0,0.0220063962,2.668373406,-0.020833334,0.0512820512820513,-0.108695652173913,-0.0465116279069767,0.28125,0.2058823529411764,0.5769230769230769,0.4137931034482758,0.3666666666666667,0.4642857142857142,0.4137931034482758,0.7083333333333333,0.4137931034482758,0.4642857142857142,0.4642857142857142,0.2424242424242424
43618.0,0.0018358248,0.0085592011,0.0114088159,0.0226505177,0.2486849027,0.0698619846,2.0,-0.000148043,0.4375771971,-0.078983843,-0.0749999999999999,0.2333333333333334,0.0882352941176469,0.6818181818181819,0.6086956521739131,0.48,0.5416666666666667,0.3214285714285714,0.5416666666666667,0.3214285714285714,0.3214285714285714,0.15625,0.0882352941176469,0.2333333333333334,-0.2291666666666666
44760.0,0.0,-0.692887578,1.0393313668,0.0038988512,0.1089837997,-0.554858264,0.0,-0.037450937,-0.211456287,0.0009469688,-0.0374999999999999,0.013157894736842,0.0,0.1666666666666667,0.013157894736842,0.3050847457627119,-0.0128205128205127,-0.0374999999999999,0.013157894736842,0.1,-0.1720430107526881,0.0,-0.1538461538461538,-0.0833333333333333,-0.0609756097560976
