firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12
42729.0,-0.005643892,0.0015908313,0.0042299645,-0.181061633,0.031556143,-0.004245983,1.0,-0.022012261,-0.016708739,-0.10263158,0.0,0.0,0.0454545454545454,-0.1153846153846154,-0.0799999999999999,-0.2333333333333332,-0.1785714285714286,-0.5208333333333333,-0.6101694915254237,-0.6714285714285715,-0.7261904761904762,1.875
40141.0,0.0030336711,0.013672367,0.0241204503,-0.004052291,0.0199238636,-0.000537339,0.0,0.0035768246,0.3394727896,-0.031634732,0.0710900473933648,0.1299999999999999,0.3614457831325302,0.2150537634408602,0.2914285714285713,0.2282608695652173,0.1530612244897959,0.1243781094527363,0.0970873786407766,0.018018018018018,0.0,0.0710900473933648
31579.0,-0.017232839,-0.00850087,-0.049536969,0.2042013748,0.1603577371,-0.037265682,1.0,-0.248913253,-0.475725143,0.0041666701,-0.15,-0.15,0.0625,-0.15,-0.1904761904761904,-0.3928571428571429,-0.3199999999999999,-0.3928571428571429,-0.46875,-0.4333333333333333,-0.4137931034482759,-0.3461538461538461
33209.0,-0.004986747,0.0155615072,0.0174837873,0.0003591679,0.9476531657,-0.023641232,1.0,-0.000115664,-0.484073733,0.0,0.2931034482758621,0.3157894736842106,0.5306122448979591,0.25,0.3392857142857142,0.2096774193548387,0.0714285714285714,0.1194029850746267,-0.0853658536585365,-0.25,-0.21875,-0.2268041237113401
50788.0,0.0175627282,0.0272205177,0.0504701798,0.0774978869,0.107199129,-0.036463936,3.0,-0.000980392,0.6034610965,0.012032913,-0.1091703056768559,-0.15,0.0303030303030302,-0.0892857142857143,-0.1282051282051282,-0.1013215859030837,-0.1206896551724138,-0.1052631578947368,-0.15,-0.1244635193133046,-0.135593220338983,0.0569948186528497
53196.0,0.0008583318,0.018528405,0.0303998351,0.0944173796,0.0440418539,0.0101404628,1.0,0.0011555558,-0.813192346,0.0095238099,0.125,0.2073170731707316,0.1123595505617978,0.125,0.2375,0.03125,0.0,0.1785714285714286,0.1123595505617978,0.0421052631578946,0.0,0.0102040816326529
44708.0,0.0121357572,0.0449399797,0.1049969577,0.2785563586,0.0336841259,0.0781134159,1.0,-0.011627907,0.1392642643,0.0353660788,-0.1962616822429906,-0.0337078651685393,0.4576271186440677,0.0955414012738853,0.0749999999999999,-0.0227272727272727,0.0177514792899409,-0.1179487179487179,-0.0391061452513966,-0.14,-0.2422907488986784,-0.1999999999999999
58405.0,-0.000356292,0.0157639521,0.033002877,0.0703012994,0.0986232574,0.0066161705,0.0,-0.001831112,3.5324309081,-0.127512645,0.0588235294117647,0.0714285714285714,0.2162162162162162,0.1999999999999999,0.1842105263157893,0.1538461538461537,0.0843373493975903,-0.0425531914893616,0.0465116279069768,-0.150943396226415,-0.1964285714285714,-0.1176470588235294
18550.0,0.0007684354,0.0116731836,0.024274352,0.0771611348,0.0095714336,0.0116438547,1.0,-0.009911768,-0.491720955,-0.016823476,-0.0189125295508274,0.0,0.058673469387755,0.0807291666666667,0.1495844875346259,0.0807291666666667,0.08355091383812,-0.0212264150943396,-0.0047961630695443,-0.0326340326340326,-0.0736607142857143,-0.0281030444964871
18569.0,-0.001465738,0.0047637933,0.0095541401,0.001254189,0.049008149,0.0420557285,0.0,-0.013796079,-0.132912027,5.69606e-05,-0.0576923076923077,0.0208333333333332,0.0279720279720279,0.0729927007299269,0.1052631578947369,0.0352112676056337,0.05,0.1052631578947369,-0.0264900662251655,-0.1741573033707865,-0.1967213114754098,-0.1403508771929824
46295.0,-0.00430536,0.0323680726,0.0525198641,-0.051155887,0.3294543697,-0.008052227,0.0,-0.00021978,-0.481193321,-0.066618567,0.0769230769230768,0.1165644171779141,0.4108527131782946,0.3284671532846714,0.2638888888888888,0.1741935483870966,-0.0267379679144385,-0.037037037037037,-0.0808080808080807,-0.1455399061032863,-0.2777777777777778,-0.2631578947368421
63589.0,-0.003958469,0.0350820626,0.05363197,0.0249923312,0.242039844,0.0311163301,3.0,0.0001004573,-0.221130221,-0.007395956,-0.0612244897959183,-0.0738255033557047,0.0147058823529411,0.0454545454545454,0.1129032258064515,-0.034965034965035,0.069767441860465,0.0222222222222221,-0.4344262295081967,-0.5208333333333333,-0.5071428571428571,-0.4588235294117647
26382.0,-0.008984754,-0.005743343,-0.01266697,-0.172144519,0.0243194601,0.0277783471,0.0,-0.010812147,-0.134026334,-0.024795647,-0.0833333333333333,0.0,0.0476190476190476,-0.0364963503649634,-0.0769230769230768,-0.2280701754385965,-0.25,-0.1645569620253164,-0.1020408163265306,-0.0434782608695651,-0.0704225352112676,-0.0364963503649634
37103.0,0.0074567633,0.018227255,0.0357142857,0.0177777819,0.029777666,-0.136715569,0.0,0.0050176192,2.5005298815,-0.010416667,0.1123595505617978,-0.0480769230769231,0.2531645569620253,0.2222222222222223,0.2073170731707316,0.1379310344827586,-0.0294117647058823,-0.0999999999999999,-0.1081081081081081,-0.1081081081081081,-0.0660377358490565,-0.0660377358490565
47036.0,0.0081399651,0.0218961172,0.0678388349,1.1221192429,0.1447636642,-0.018984682,2.0,0.1497105927,6.3069679849,0.073809525,0.0862068965517242,0.0327868852459016,0.2115384615384614,0.125,0.1052631578947369,0.05,0.0161290322580645,0.0327868852459016,-0.136986301369863,-0.1818181818181817,-0.2025316455696202,-0.0454545454545454
60070.0,0.0069293576,0.0035627942,-0.083443709,-0.892375512,0.1059147376,0.0029072673,0.0,0.9969502047,1.4343506033,0.0054945052,0.0,-0.0833333333333333,-0.0833333333333333,-0.2142857142857143,-0.2142857142857143,-0.2666666666666667,-0.3888888888888888,-0.3529411764705882,-0.2142857142857143,-0.0833333333333333,-0.4210526315789473,-0.4499999999999999
54500.0,0.0162621966,0.0029867961,0.0070365413,0.1262824256,0.0735851128,0.1009926857,0.0,0.0776044708,-0.268128162,0.0138837462,-0.05,0.0133333333333334,0.1515151515151516,0.2258064516129032,0.1176470588235294,0.0555555555555555,0.0410958904109588,-0.073170731707317,-0.1555555555555555,-0.1363636363636363,-0.2164948453608247,-0.1058823529411764
62228.0,0.0036729479,0.0221749329,0.0276188181,0.0273538073,0.321489326,-0.010543188,0.0,-0.001369231,-0.39869281,0.0022332482,-0.037037037037037,0.0064516129032257,0.248,0.1555555555555554,0.2580645161290322,-0.0545454545454545,-0.1381215469613259,-0.2744186046511627,-0.2777777777777778,-0.2352941176470588,-0.1958762886597937,-0.3097345132743363
59010.0,-0.016695897,0.020145249,0.0379838861,0.0423529974,0.051567898,0.0116253716,1.0,-0.000232967,-0.797607178,-0.044915255,0.058139534883721,0.103030303030303,0.1234567901234569,0.0520231213872832,0.1374999999999999,0.0963855421686747,0.0520231213872832,0.1741935483870966,0.205298013245033,0.0833333333333332,-0.0569948186528497,0.011111111111111
44628.0,0.0007201498,-0.008503373,-0.034770232,0.012095456,0.0246868666,-0.035752144,0.0,-0.044377247,0.0154525386,-0.043391553,-0.0129870129870129,0.0133333333333334,0.0555555555555555,0.2666666666666666,0.3333333333333332,0.1515151515151516,0.0555555555555555,0.1875,0.1692307692307693,0.1343283582089551,0.0270270270270269,0.1875
41304.0,-0.002943423,0.007748608,0.0176420696,0.3334452514,0.0352054555,-0.349584062,1.0,0.0116428483,-0.529569892,0.0104631223,-0.2416666666666667,-0.3405797101449275,-0.2890625,-0.4347826086956522,-0.5235602094240838,-0.6239669421487604,-0.5357142857142857,-0.4583333333333333,-0.5133689839572193,-0.4550898203592814,-0.4166666666666666,-0.4887640449438202
59870.0,0.0012545362,0.0020862123,0.0261306005,0.1646178793,0.0230865872,-0.536301172,2.0,0.0212033826,0.262745098,-0.016326802,0.073394495412844,-0.1068702290076335,-0.048780487804878,-0.0330578512396694,0.0540540540540539,-0.0714285714285714,-0.0564516129032257,-0.1986301369863014,-0.2547770700636943,-0.3035714285714286,-0.3076923076923077,-0.25
60935.0,-0.002444437,0.0065817802,0.0119660031,0.0265334726,0.0254117364,-0.023072593,0.0,-0.005185926,1.38,-0.011627907,-0.0421052631578947,-0.0520833333333333,0.1097560975609757,0.0705882352941176,-0.0108695652173913,-0.0990099009900989,0.0,-0.1495327102803738,-0.2416666666666667,-0.2017543859649122,-0.2416666666666667,-0.2777777777777778
38317.0,-0.004685689,-0.030640042,-0.44005743,-0.046543531,0.059637883,-0.004289976,1.0,-0.092888724,-0.394053238,-0.086997636,-0.2741935483870967,-0.296875,-0.2741935483870967,-0.4512195121951219,-0.4375,-0.5454545454545454,-0.4230769230769231,-0.4767441860465116,-0.5673076923076923,-0.4886363636363636,-0.5,-0.4
40838.0,-0.002950786,0.0218737629,0.0695644952,-0.003660998,0.0316103316,0.0485277806,0.0,-0.000363636,0.5976612958,-0.056312892,0.0784313725490195,0.0784313725490195,0.2429378531073447,0.1458333333333332,0.3836477987421383,0.3924050632911393,0.5547703180212014,0.4715719063545149,0.3056379821958457,0.2222222222222223,0.25,0.2222222222222223
63183.0,0.0040062593,0.0280744337,0.1328437685,0.0801372113,0.3095786521,0.0077385564,2.0,0.0056271211,0.8669828365,-0.026948053,0.098360655737705,0.098360655737705,0.2641509433962263,0.1452991452991452,0.1754385964912281,0.1074380165289257,0.046875,-0.0147058823529411,-0.0629370629370629,-0.2023809523809523,-0.1878787878787878,-0.0147058823529411
62244.0,-0.028190671,0.0078420498,0.0122734532,0.0106291617,0.0327092493,-0.014795889,0.0,-0.023510599,-0.162295082,-0.125144929,-0.1090909090909091,-0.1967213114754098,-0.234375,0.0,-0.1551724137931034,-0.234375,-0.3,-0.3287671232876712,-0.4235294117647059,-0.5333333333333333,-0.5811965811965811,-0.6111111111111112
21055.0,0.0076820218,0.008335357,0.0237346149,-0.016708715,0.0925665243,0.0279564545,0.0,0.04,-0.664987406,0.020833334,-0.0943396226415094,-0.1578947368421053,0.0,-0.1999999999999999,-0.0943396226415094,0.0212765957446807,-0.0769230769230768,0.0,-0.1724137931034483,-0.2380952380952381,-0.2835820895522388,-0.2727272727272727
38624.0,0.0088013412,0.0216508796,0.0298090359,0.0260254597,0.1756894791,-0.054106897,0.0,0.0012446959,0.5257566001,-0.025482627,-0.054054054054054,-0.0789473684210526,0.0,-0.125,-0.054054054054054,-0.1025641025641025,-0.1666666666666666,-0.2708333333333333,-0.0789473684210526,0.09375,-0.0277777777777777,-0.0789473684210526
59547.0,0.0004405455,0.0136630832,0.0368729455,0.1438046943,0.0119749447,-0.00125546,0.0,-0.000785587,0.4698544699,-0.094239444,0.0990099009900991,-0.0176991150442478,-0.0431034482758621,-0.0347826086956521,0.0776699029126213,0.0471698113207548,0.0373831775700934,-0.0263157894736841,0.0373831775700934,-0.2014388489208632,-0.2697368421052631,-0.0749999999999999
47888.0,0.0189413371,0.0327422668,0.0613662199,0.0309019318,0.251648044,-0.002508741,8.0,0.0062657726,2.4567332983,-0.168739086,-0.0132450331125827,-0.3713080168776371,-0.0687499999999999,-0.138728323699422,-0.1077844311377245,-0.1183431952662722,-0.1130952380952381,-0.0914634146341463,-0.2358974358974359,-0.3037383177570093,-0.2731707317073171,-0.1286549707602339
62367.0,0.0049289399,0.0035277908,0.007327044,-0.12229465,0.0881665429,-0.015357701,2.0,0.0008665398,1.7360308285,-0.023952097,-0.0700636942675159,-0.1309523809523809,-0.1204819277108434,-0.0331125827814569,0.0138888888888888,-0.0875,-0.2065217391304348,-0.1657142857142857,0.0138888888888888,0.5208333333333333,0.6590909090909092,0.553191489361702
55474.0,-0.003733836,0.0148819205,0.0306964573,0.1896675828,0.0971875856,0.0111073961,2.0,-0.014297867,0.4060606061,-0.052546632,-0.0181818181818181,-0.0357142857142857,-0.0999999999999999,-0.1428571428571429,0.1999999999999999,0.125,0.0384615384615385,-0.0526315789473684,-0.0999999999999999,-0.1496062992125983,-0.2394366197183098,-0.1818181818181817
53794.0,0.0013429228,0.0220020274,0.0556217289,0.0650930603,0.0256625607,-0.004302403,2.0,0.0026554335,-0.25,-0.006664199,-0.0613496932515337,0.0774647887323942,0.108695652173913,0.0625,0.0928571428571427,0.0337837837837837,-0.0254777070063694,-0.0437499999999999,-0.1306818181818182,-0.1452513966480446,-0.1774193548387096,-0.0129032258064516
39635.0,-0.017106707,0.0036164384,0.0093290614,0.0748292734,0.0076728194,-0.144889495,1.0,-0.03944027,-0.292447361,-0.055122294,-0.0961538461538461,-0.0961538461538461,-0.0408163265306122,-0.0784313725490196,0.0444444444444445,-0.06,-0.175438596491228,-0.2033898305084746,-0.3088235294117647,-0.265625,-0.2769230769230769,-0.265625
49189.0,0.0163689803,0.0268061741,0.0830913558,0.2752591835,0.0180908298,0.0200676382,2.0,0.0168564727,6.1133603239,0.1412679628,0.0691823899371069,0.0897435897435896,0.6190476190476191,0.3821138211382113,0.8478260869565217,0.9767441860465116,0.8681318681318682,0.9767441860465116,0.6831683168316831,0.5315315315315314,0.3076923076923077,0.5178571428571428
32571.0,0.0,0.0143987561,0.0614699129,-0.088119069,0.0334919656,-0.033654716,1.0,0.130892496,-0.162640902,-0.023255814,-0.0638297872340425,-0.0434782608695651,0.0731707317073171,0.1891891891891892,0.0232558139534884,0.1,-0.1851851851851852,2.142857142857143,1.3157894736842106,1.5882352941176472,0.9130434782608696,0.9130434782608696
54084.0,0.0010648577,0.0051466211,0.0069352794,0.0484969765,0.0545878456,16.784121805,1.0,0.0009484081,-0.414927261,-0.100000001,0.2857142857142858,0.3846153846153846,0.2857142857142858,0.1999999999999999,0.125,-0.0999999999999999,-0.0999999999999999,0.0,-0.1818181818181817,-0.0999999999999999,-0.3076923076923077,-0.0999999999999999
39765.0,0.0146884415,0.033077406,0.0672277155,0.1119353753,0.0320051124,-0.009412982,1.0,0.0009173335,-0.604279783,0.0239078812,0.098901098901099,0.1029411764705883,0.1070110701107012,0.1673151750972763,0.2552301255230125,0.3392857142857142,0.4285714285714286,0.6304347826086956,0.5544041450777202,-0.0536277602523659,0.0135135135135135,0.1673151750972763
65277.0,0.0006311723,0.0146258937,0.0365975784,0.0301067224,0.0040890863,0.0141926469,1.0,0.0032356394,-0.058984911,-0.00980198,0.14375,0.1730769230769231,0.1883116883116882,0.3455882352941177,0.4409448818897639,0.3656716417910448,0.2448979591836735,0.1296296296296295,0.1730769230769231,0.0892857142857141,0.0892857142857141,0.3455882352941177
32600.0,0.0030980603,-0.034737144,-0.052432432,-0.102234418,0.0322035093,0.0019089991,0.0,-0.046204103,-0.357249626,0.0015384592,-0.1176470588235294,-0.1176470588235294,-0.0625,-0.1666666666666666,-0.1666666666666666,0.0714285714285714,0.0,-0.2105263157894736,-0.2857142857142857,-0.3181818181818182,-0.3478260869565217,-0.3181818181818182
21653.0,0.0062355821,0.0167088608,0.0341728109,0.2761946308,0.0421301074,-7.7573e-05,1.0,0.0171427898,0.3688118812,0.0008522263,0.1710526315789473,0.1866666666666667,0.2714285714285713,0.1125,0.0595238095238095,0.0987654320987654,0.1410256410256409,0.1410256410256409,0.0348837209302326,0.0595238095238095,-0.011111111111111,0.2361111111111111
32678.0,-0.007155708,0.0210894191,0.0625,0.069167313,0.1442974673,-0.05610648,0.0,-0.005312307,1.2571001495,-0.031800502,-0.04,-0.0943396226415094,0.28,0.3333333333333332,0.3714285714285714,0.3150684931506848,0.3150684931506848,0.28,0.0,0.3714285714285714,0.2467532467532467,0.2972972972972973
23077.0,0.0016665688,0.0295022582,0.0608956993,0.0118946493,0.1317661146,-0.006939163,0.0,0.0025980239,-0.283433641,3.24673e-05,-0.0238095238095238,0.0512820512820513,0.1714285714285714,0.0933333333333332,0.2615384615384615,0.1549295774647887,0.1884057971014492,0.127147766323024,0.0825082508250825,0.0789473684210526,0.1927272727272726,0.1927272727272726
63212.0,-0.020943128,-0.012744667,-0.064198342,-0.169623508,0.0120188747,0.0093234834,0.0,-0.133921028,-0.811377246,-0.03846154,-0.032258064516129,-0.0625,-0.1176470588235294,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.2105263157894736,-0.2307692307692307,-0.1891891891891891,-0.25,-0.2857142857142857
27828.0,-0.002643595,0.0342213115,0.0494668246,0.038505839,0.1820298855,0.0518882036,1.0,0.0014841379,0.8117270131,-0.01831563,-0.0301003344481605,-0.0764331210191082,-0.0068493150684931,-0.0068493150684931,0.0357142857142858,-0.0202702702702702,-0.0169491525423728,0.0247349823321554,-0.0993788819875776,-0.1445427728613569,-0.0880503144654087,0.0247349823321554
32782.0,-0.018477857,0.0039821407,0.0098698968,0.010487677,0.0219041358,0.0021825908,0.0,-0.069368492,2.5639412998,0.1124401838,-0.1515151515151515,-0.3913043478260869,-0.3,-0.3777777777777777,-0.3170731707317072,-0.3333333333333333,-0.3636363636363636,-0.4042553191489362,-0.5,-0.4716981132075472,-0.3333333333333333,-0.1515151515151515
32803.0,-0.008206517,-0.002174249,-0.008222083,0.2316325845,0.0942773514,0.0527923156,0.0,-0.049460209,-0.021252796,0.0091428012,-0.1358024691358025,-0.2045454545454545,-0.0909090909090909,-0.2391304347826086,-0.2631578947368421,-0.2708333333333333,-0.2222222222222222,-0.3137254901960784,-0.2553191489361702,-0.1954022988505747,-0.2631578947368421,-0.0277777777777777
66181.0,0.0114105801,0.0164189639,0.0449462837,0.1047673281,0.3792761,0.0089875491,0.0,0.0028484409,-0.492712804,-0.099950471,0.0277777777777776,-0.0347826086956521,-0.3934426229508196,-0.3867403314917127,-0.3018867924528302,-0.2884615384615384,-0.1956521739130434,-0.1461538461538462,-0.2697368421052631,-0.4714285714285714,-0.4393939393939394,-0.3546511627906976
32870.0,-0.013206285,0.0147379754,0.027253616,0.0503645104,0.0955071366,0.0098861975,1.0,7.57202e-05,-0.752035831,0.0173348389,-0.0544747081712062,0.0082987551867219,0.0848214285714286,0.1355140186915888,0.1462264150943395,0.1355140186915888,0.0848214285714286,-0.028,0.0,-0.0201612903225806,-0.0581395348837209,0.0752212389380531
42366.0,0.0061164427,0.0298900336,0.0536178158,0.0958378749,0.0016697518,0.0012039,1.0,0.0059209021,-0.738294827,-0.014814815,-0.0416666666666666,0.1129032258064515,0.2545454545454546,0.1896551724137931,0.2212389380530972,0.1129032258064515,0.0454545454545454,0.104,0.140495867768595,0.078125,0.0952380952380953,0.1999999999999999
32926.0,0.0150831908,0.0429506322,0.0709264505,-0.020412489,0.2767892977,0.0167285009,1.0,0.0093258335,0.0662251656,-0.062824271,-0.0842105263157895,-0.0113636363636363,0.2253521126760562,0.3384615384615383,0.4262295081967213,0.6111111111111112,0.5,0.3384615384615383,0.2608695652173913,0.5818181818181818,0.403225806451613,0.9333333333333332
50585.0,0.0,0.0183720256,0.0208531416,0.0062576211,0.2828027719,0.0,0.0,-0.000421053,28.832239241,0.0051282053,0.0,0.0795454545454545,0.1046511627906976,0.0919540229885058,0.0674157303370786,0.0982658959537572,0.1111111111111111,0.0106382978723404,0.0555555555555555,0.0326086956521738,0.0497237569060773,0.0919540229885058
43474.0,0.0005049048,0.0043948836,0.0064022934,0.080599765,0.3343819021,-0.028464695,5.0,0.0356004835,3.3666121701,-0.061553031,-0.1034482758620689,-0.1333333333333333,-0.0714285714285714,-0.1034482758620689,0.0833333333333332,-0.1034482758620689,-0.0714285714285714,-0.0714285714285714,-0.2121212121212121,-0.1612903225806451,-0.2121212121212121,-0.0714285714285714
43618.0,-0.001065246,-0.01076943,-0.014171077,0.0237943016,0.3463220165,0.0527178562,0.0,-0.012453092,0.2845724435,-0.039855074,0.0416666666666667,-0.1071428571428571,0.0416666666666667,-0.1071428571428571,-0.1071428571428571,-0.21875,-0.2647058823529411,-0.1666666666666666,-0.4791666666666666,-0.4047619047619047,-0.4680851063829787,-0.4791666666666666
62623.0,-0.048912376,0.0208150745,0.0376834589,0.2993466056,0.2284231366,-0.205287483,1.0,-0.098712856,9.2352941176,0.1207733341,0.0188679245283018,0.1020408163265305,0.148936170212766,-0.0181818181818181,0.0384615384615385,-0.0357142857142857,0.0,-0.0847457627118644,-0.1290322580645161,-0.1290322580645161,-0.217391304347826,-0.25
64987.0,0.0411906146,0.0030112649,0.0063098014,-0.04504313,0.0068885244,-0.138955661,0.0,0.0769513241,3.2222222222,0.1175312288,-0.0752688172043011,-0.2252252252252252,-0.0947368421052631,-0.1886792452830188,-0.3228346456692913,-0.1886792452830188,-0.1730769230769231,-0.0549450549450549,-0.3484848484848485,-0.2892561983471075,-0.3582089552238806,-0.3333333333333333
12503.0,0.013941229,0.0113229805,0.1287552411,-0.036818656,0.1271100102,0.0473748613,1.0,0.0320000036,0.0578849886,0.1365335109,-0.1525423728813559,-0.2857142857142857,0.0638297872340425,-0.0566037735849056,-0.0384615384615384,-0.1379310344827586,-0.3150684931506849,-0.4252873563218391,-0.4897959183673469,-0.4565217391304348,-0.5614035087719298,-0.5412844036697247
61583.0,0.0007765209,0.0199800996,0.0489873558,0.0818105259,0.0142017846,0.0126434616,1.0,-0.002231077,1.6099137931,-0.081657087,0.028688524590164,-0.0703703703703704,0.1106194690265487,0.1513761467889909,0.2303921568627451,0.0960698689956331,0.0080321285140563,0.1057268722466959,-0.0039682539682539,-0.1130742049469964,-0.1254355400696863,0.037190082644628
48100.0,0.0035009249,0.0186353407,0.0500656549,0.0899670932,0.0043833013,0.0244372162,2.0,0.0040003334,0.0628190899,-0.029791115,0.0070422535211267,0.0514705882352941,0.1916666666666666,0.1,0.2882882882882882,0.2327586206896552,0.2543859649122806,0.3240740740740742,0.1626016260162601,0.0833333333333332,-0.0833333333333333,0.0287769784172662
33267.0,0.0033356437,0.007315289,0.020109485,0.0848806665,0.0212774419,-0.005018602,0.0,0.0039007659,0.0786360473,-0.110909093,0.0612244897959184,-0.0188679245283018,0.3,0.1555555555555554,0.2093023255813952,0.1063829787234043,0.3,0.368421052631579,0.2093023255813952,0.3,0.04,0.4054054054054055
53567.0,0.000173963,0.0056656086,0.0184395679,0.6536607315,0.0273900597,0.0207729224,2.0,0.0080793209,0.2313432836,0.000324674,-0.0338983050847457,0.0178571428571427,0.1632653061224489,0.1632653061224489,0.1399999999999999,0.0363636363636363,0.0,0.0363636363636363,0.0,0.0,-0.0655737704918032,0.0555555555555555
12749.0,0.0012665862,0.0101553583,0.0304057389,0.1486134671,0.057351982,0.0300294312,0.0,0.0024540425,1.6158094307,-0.015768845,0.028673835125448,0.0749063670411984,0.1666666666666667,0.157258064516129,0.2264957264957265,0.2370689655172413,0.1859504132231404,0.2532751091703056,0.1167315175097276,0.0789473684210526,-0.0620915032679738,-0.0304054054054053
47133.0,-0.006621761,0.0069754056,0.0181363907,0.0470003222,0.1663853795,-0.398616455,0.0,-0.011237302,-0.669994044,0.042095026,-0.328125,-0.397196261682243,-0.3737864077669902,-0.3418367346938775,-0.3138297872340425,-0.328125,-0.2134146341463414,-0.3676470588235294,-0.4241071428571429,-0.4342105263157895,-0.545774647887324,-0.5359712230215827
47141.0,-0.019594595,0.0118661938,0.0256166198,0.091801391,0.1784035821,0.014975847,2.0,-0.007003392,-0.862482665,0.0003494062,-0.0327868852459016,-0.0483870967741935,-0.0166666666666667,-0.0327868852459016,0.1799999999999999,-0.024793388429752,-0.0166666666666667,-0.144927536231884,-0.2027027027027027,-0.2027027027027027,-0.1690140845070422,-0.2337662337662337
57437.0,0.0032849309,0.0189619677,0.0641826455,-0.200005124,0.0096127466,0.0013455713,1.0,0.0004649216,-0.822350846,0.0101010101,-0.0817307692307692,-0.151111111111111,-0.0154639175257731,-0.0990566037735849,-0.045,-0.0304568527918781,-0.045,-0.1074766355140186,-0.151111111111111,-0.1473214285714286,-0.1278538812785388,0.0105820105820106
60513.0,0.0259187981,-0.042646409,-0.283492884,0.173515146,0.0234981645,0.2515114238,1.0,-0.137142857,-0.674790556,0.0090909079,-0.2631578947368421,-0.3,-0.0666666666666666,-0.3913043478260869,-0.4166666666666666,-0.5333333333333333,-0.5625,-0.5625,-0.6111111111111112,-0.5625,-0.5757575757575757,-0.5757575757575757
40459.0,-0.004731259,0.0038636677,0.0226506674,0.3820157994,0.0344511076,0.0016337046,2.0,-0.012216778,-0.080291971,0.0090810908,0.1111111111111111,0.1403508771929824,0.3829787234042554,0.3265306122448979,0.1711711711711712,0.0655737704918033,0.015625,0.0833333333333332,-0.0647482014388489,0.04,-0.0298507462686566,0.1607142857142858
47555.0,-0.000480661,0.0031899302,0.0038954202,0.0137838525,0.3736585366,-0.273701001,0.0,-0.004209163,0.0199125789,-0.025,-0.0454545454545454,-0.25,-0.2222222222222222,-0.2222222222222222,-0.1923076923076923,-0.1923076923076923,-0.25,-0.1923076923076923,-0.3636363636363636,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666
48717.0,0.04114423,0.0328921297,0.0424118549,0.5468632072,0.4064153218,0.8787717708,3.0,0.0092417171,2.6666666667,0.0204081628,-0.0172413793103448,0.0363636363636363,0.1399999999999999,-0.0806451612903226,0.0,-0.0172413793103448,0.0363636363636363,-0.0806451612903226,-0.109375,-0.1739130434782608,-0.05,-0.123076923076923
53495.0,-0.000662092,-0.000771697,-0.001533742,0.0724785627,0.0236372126,-3.216198146,0.0,-0.004899959,0.3103448276,-0.03361582,0.0,-0.0606060606060605,0.0333333333333334,-0.03125,-0.0606060606060605,0.0,-0.03125,-0.088235294117647,-0.088235294117647,-0.03125,-0.1142857142857143,0.0333333333333334
50374.0,-0.001505316,0.0170659317,0.0289620435,-0.029853142,0.0566000199,-0.000565075,1.0,0.0853864056,-0.302325581,0.0,-0.0285714285714285,-0.081081081081081,0.0,0.0,0.1724137931034481,-0.0555555555555555,-0.1707317073170732,0.0,-0.1052631578947368,-0.0285714285714285,-0.1052631578947368,0.0
48208.0,-0.000978991,0.0203510721,0.0492888326,0.0579410466,0.1369158135,-0.094133038,0.0,0.0128253976,0.5709742525,0.0615530312,-0.0526315789473684,-0.0886075949367088,0.0434782608695651,0.0,0.0285714285714284,0.0285714285714284,-0.0526315789473684,-0.0270270270270269,-0.1627906976744185,-0.1627906976744185,-0.2340425531914893,-0.1428571428571429
28337.0,0.0012636339,0.0281804229,0.0558796179,0.2044992136,0.0085276644,0.0117589391,1.0,0.0154687523,22.262411348,0.1013227534,0.1384615384615384,0.15625,0.1746031746031746,0.0,0.0724637681159421,-0.1868131868131868,0.0277777777777776,-0.0749999999999999,-0.2673267326732673,-0.119047619047619,-0.1956521739130434,-0.0263157894736841
45815.0,0.0278745645,0.0644722188,0.0761028338,0.0138682516,0.265178976,0.0014335813,3.0,0.0221425866,0.0592944969,0.0222016666,0.108695652173913,-0.1639344262295081,0.0625,0.0625,0.3783783783783783,0.0408163265306122,0.0851063829787233,-0.1052631578947368,-0.2816901408450704,-0.3108108108108108,-0.2608695652173913,1.8333333333333333
64522.0,0.0130673404,-0.14719222,-0.359689214,0.0525067316,0.1581562894,-0.30366962,0.0,0.1137966406,-0.110673666,-0.100000001,-0.12,-0.12,0.0476190476190476,-0.12,-0.1538461538461538,-0.2413793103448276,-0.2903225806451612,-0.2142857142857143,-0.3529411764705882,-0.3714285714285714,-0.4054054054054054,-0.3714285714285714
64282.0,0.0028516248,0.0538853041,0.1296171989,0.0476778884,0.0020314312,0.0785971358,2.0,0.0045542343,-0.085243042,-0.0134937,0.0379146919431279,0.0478468899521531,0.2807017543859649,0.4038461538461537,0.6590909090909092,0.4038461538461537,0.1902173913043479,0.1711229946524064,0.2303370786516854,0.1173469387755101,-0.0394736842105263,0.2032967032967032
26294.0,0.001417904,0.0154698479,0.0336598338,0.0225247337,0.3137644838,0.0118164045,0.0,-0.000223881,0.1238272134,0.0214052234,-0.0074074074074074,-0.0645724258289703,-0.0853242320819113,-0.0884353741496598,-0.0324909747292418,-0.012891344383057,0.0656063618290259,0.1652173913043477,0.0307692307692306,-0.0513274336283186,0.0018691588785046,0.0784708249496981
