firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
13303,0.116738267,0.1078009013,4.2436093866,0.1122402721,0.5499294704,0.8087203763,0.3761864287,-0.354650043,0.3583486932,0.0911677142,-0.230314277,0.1709093523,14.0,-0.06712216,-0.530369443,-0.265724562,0.154091503,0.1304386541,0.0930498227,-0.425808782,-1.279691688,0.5776498339,0.0,1.4327732149,1.0031387703,7.2780070393,7.3359023857,0.2111774259,0.0,0.0,0.0,0.0,0.0,-0.852295313,7.0,0.5703113795,-0.678253732,1.2292438676,3.4047615302,6.3905114096,0.7059270974,897.07859343,0.035233952,14.359878399,-0.012119176,0.0256059648,0.0741861968,-0.100137205,0.1644573337,-0.732001597,0.0,0.0257854305,-0.036597938,0.0450799214,4.0,12.257848823,0.1664595081,0.0,0.0638297871,0.0182002114,0.0171424719,0.6668553215,0.5796948708,1.3107404e-08,1.4404007e-07,1.2439265298,1.5473532114,0.0052916973,0.06650435,-0.121109339,0.0726837689,2.0816326530612246,2.2127659574468086,2.2127659574468086,1.7454545454545456,1.6964285714285716,1.7962962962962965,1.6964285714285716,1.603448275862069,1.849056603773585,1.9038461538461535,1.9607843137254903,2.511627906976744,2.871794871794872,1.9607843137254903,0.7976190476190477,1.1267605633802815,1.0684931506849311,1.2537313432835822,1.4754098360655736,1.603448275862069,2.0816326530612246,1.9038461538461535,2.2127659574468086,2.775,2.775,2.4318181818181817,2.973684210526316,2.775,4.392857142857143,0.2905982905982907,0.4803921568627451,0.4245283018867924,0.2796610169491524,0.3603603603603604,0.2583333333333333,0.3981481481481481,0.4660194174757281,0.4803921568627451,0.696629213483146,0.6593406593406594,0.6593406593406594,0.735632183908046,0.6413043478260869,0.5408163265306123,0.6413043478260869,0.6063829787234043,0.5729166666666667,0.7159090909090908
21485,1.0837854441,0.0896247381,-39.21612267,0.0173858644,1.816623479,3.7485076696,0.0246972277,0.0361426966,0.1282439589,0.0006183442,0.0155616568,0.3855751791,14.0,0.0015121926,0.0536116712,0.0988247498,-0.001009445,-0.090143896,0.1015399057,0.0798678136,0.0725770553,0.512898396,0.0,0.6116520834,0.493614275,113.70392804,11.781834749,0.1733541232,0.0,0.0,1.0,0.0,0.0,0.2962578277,6.0,-0.008453453,-0.037795517,-118.3074683,5.2989062869,0.4603768691,27.275748804,1024.3835261,0.0755637318,15.022211039,0.004915516,0.0077955752,0.0211500442,0.1356670607,0.0113664227,0.0408556608,0.0,0.0225119977,-0.203426028,0.0472491626,6.0,15.786695067,3.6274952919,0.0,0.0603948906,0.0143018358,0.0092343117,0.619586751,17.24564237,1.084122e-10,4.0215796e-09,1.3185781647,1.7386483764,-0.024744366,0.0509540443,1.0927034142,0.2891384374,-0.0569476082004556,-0.0438799076212471,0.0247524752475247,0.1828571428571428,0.104,0.125,0.2937499999999999,0.2897196261682242,0.1896551724137931,0.206997084548105,0.3018867924528301,0.4226804123711341,0.5164835164835164,0.2738461538461538,-0.1134903640256959,-0.2304832713754646,-0.254054054054054,-0.2607142857142857,-0.2527075812274368,-0.1533742331288343,-0.1481481481481481,-0.2724077328646749,-0.1850393700787401,-0.151639344262295,-0.1338912133891213,-0.1077586206896551,0.0048543689320388,0.0753246753246752,0.140495867768595,0.0349999999999999,-0.0189573459715639,-0.0119331742243437,-0.0304449648711944,0.037593984962406,0.0454545454545454,0.125,0.0097560975609756,-0.0482758620689655,0.0753246753246752,-0.1302521008403361,-0.0071942446043165,-0.0438799076212471,0.0981432360742706,0.3799999999999999,0.2583586626139817,0.1499999999999999,0.1499999999999999,0.2699386503067484
41179,0.351259594,0.0779533127,7.3120881384,0.0371137244,0.265811888,0.7313065443,0.1829343514,0.1231813812,0.7447078293,-0.014917367,0.2042437755,0.0989917547,14.0,0.0050261239,0.0582104228,0.1808746181,0.0528272222,-0.016571693,0.1455655527,0.0604934271,0.0687406976,0.4853830057,0.0,2.1194246359,1.6679011791,11.698634973,6.0641828008,0.4574183716,0.0,0.0,0.0,0.0,0.0,1.2185834667,6.0,-0.948137718,-0.035699876,-0.094915835,-0.353899294,0.5396853728,0.1388142608,430.35745741,0.0319011585,14.300741797,0.0018169451,0.0359041143,0.0589169136,0.0229966355,0.1013045132,0.0390137491,8.0,0.0005673759,0.6050180399,0.0035929815,6.0,13.857724863,0.6650244176,0.0,0.031347964,0.0118932028,0.0129404702,0.7681666112,1.6883454426,2.7786601e-09,3.6538868e-08,1.2949212759,1.6768211108,0.0680528612,0.0313182813,0.0881732589,0.0156980026,0.0601503759398496,0.0180505415162455,0.0483271375464684,0.0722433460076046,-0.0472972972972972,-0.0568561872909698,-0.0275862068965517,-0.0208333333333333,-0.0472972972972972,-0.06,-0.0440677966101694,0.0641509433962264,0.2477876106194689,0.175,-0.1705882352941176,-0.1582089552238805,-0.1132075471698113,-0.0139860139860139,-0.0105263157894737,0.0681818181818181,0.0291970802919707,0.1015625,0.1015625,0.2876712328767123,0.2935779816513761,0.3960396039603959,0.4536082474226803,0.330188679245283,0.4242424242424243,0.2645739910313902,0.2876712328767123,0.2760180995475112,0.1898734177215189,0.1799163179916318,0.3177570093457944,0.3177570093457944,0.4461538461538461,0.4920634920634921,0.540983606557377,0.4314720812182742,0.4242424242424243,0.4536082474226803,0.3756097560975608,0.5080213903743316,0.46875,0.3689320388349515,0.3492822966507176,0.330188679245283
55993,0.3402889246,0.0779263322,29.214077103,0.0,0.2533775721,0.6596315206,0.2279723906,0.5643959947,0.6708429931,0.0020680147,1.1578192253,0.0674438085,7.0,0.2288605063,0.3287292818,0.2773307235,0.0270550895,-0.032251533,0.0677593224,0.4543974745,0.2985,0.5068634715,0.0,1.910427944,0.7338371974,41.167056075,6.2149911817,0.4825079509,0.0,0.0,1.0,0.0,0.0,0.9265,3.0,0.3942583372,0.224127498,-0.240538289,2.1393801372,0.7381122995,0.0576869274,-358.7846299,0.0653410158,10.327512686,0.0002920134,0.038239055,0.0656629026,0.0260981201,0.0164345488,-0.048925965,1.0,0.0038697845,-0.436008587,-0.019591836,6.0,10.287729024,0.7298060773,0.0,0.068965517,0.0384919167,0.0576488424,1.3242429669,1.5895990672,3.4908932e-06,7.3371528e-08,1.2251350318,1.5009558463,0.2632820011,0.0524385591,-0.42039216,0.0001355208,0.0,-0.0384615384615384,-0.0291262135922329,0.0416666666666667,-0.0196078431372549,0.0204081632653061,0.1235955056179776,0.1904761904761904,0.2987012987012987,0.408450704225352,0.639344262295082,0.7543859649122806,0.5151515151515151,0.7857142857142858,0.0869565217391303,0.0869565217391303,0.1235955056179776,0.1111111111111111,0.1904761904761904,0.1363636363636364,0.0638297872340425,0.0,0.2195121951219512,0.3513513513513513,0.25,0.3157894736842106,0.4705882352941177,0.1111111111111111,0.0204081632653061,-0.0476190476190476,0.0204081632653061,0.0526315789473683,0.2195121951219512,0.1904761904761904,0.2195121951219512,0.2195121951219512,0.1904761904761904,0.2195121951219512,0.2820512820512821,0.5625,-0.1071428571428571,-0.1071428571428571,0.0309278350515462,0.0,-0.0566037735849056,0.1764705882352941,-0.0566037735849056,0.0
45487,0.6585865277,0.0939423494,-2.328143461,0.0117626386,0.6390793101,2.8560581377,0.1431334668,0.1050538322,0.8597831965,-0.006720571,0.1163944594,0.0788688527,14.0,0.0423551282,0.0740134028,0.1437275604,0.0104817591,-0.002794465,0.275953716,0.069374662,0.0942672288,0.5756432185,0.0,1.7702020503,1.1327111504,44.962328456,6.2987217193,0.3173614602,0.0,0.0,0.0,0.0,0.0,1.6158376618,5.0,-0.012406202,-0.007811324,-0.140608154,-0.416990621,0.5083014512,-0.02394026,-644.1346583,0.0432979074,12.692051504,0.000164692,0.0194300756,0.0391642133,0.0399785386,0.0489503023,0.0222695826,1.0,-0.000546075,6.3847146082,-0.097708341,4.0,14.108889715,2.6436903126,0.0,0.0326086953,0.0129252293,0.0182485038,0.7991777472,5.1491482664,4.4302121e-09,1.5041845e-08,1.3030734015,1.6980002896,-0.038950795,0.0453963323,-0.080767992,0.138225282,0.0539568345323742,-0.0424836601307189,-0.0233333333333333,0.0427046263345196,-0.0067796610169491,-0.0134680134680135,0.1767068273092369,0.2259414225941423,0.1673306772908367,0.1581027667984189,0.3502304147465438,0.3691588785046729,0.5502645502645502,0.3886255924170616,0.0209059233449477,-0.0067796610169491,0.0390070921985814,0.1581027667984189,0.1490196078431371,0.257510729613734,0.2415254237288135,0.3080357142857142,0.3627906976744186,0.5668449197860963,0.5585106382978724,0.6010928961748634,0.6277777777777778,0.4223300970873787,0.3886255924170616,-0.2638190954773869,-0.3089622641509434,-0.2783251231527094,-0.0843749999999999,-0.0548387096774193,0.0892193308550186,0.1673306772908367,0.3318181818181818,0.4797979797979799,0.4086538461538462,0.4086538461538462,0.375586854460094,0.3627906976744186,0.3440366972477064,0.3886255924170616,0.3952380952380951,0.2964601769911503,0.2683982683982684,0.2907488986784141
60978,0.3464689418,0.0010355248,3.1806646659,0.0375575082,2.0833411694,4.2488092046,0.0566014885,0.169011347,0.222272117,-0.001339047,0.1992766601,-0.159572974,14.0,0.0295220055,0.0705882353,0.1049895899,0.7994791563,0.0902985066,0.0812232343,0.1677513187,0.0149911577,0.4866939667,0.0,1.0668444257,0.2864647958,80.764409921,187.11247444,0.0771223161,0.0,0.0,1.0,1.0,0.0,0.9329070875,3.0,0.0089993519,-0.049554011,-10.53466399,-0.735967058,5.9043436847,26.859919331,-687.6409261,0.0604174244,12.047087172,-0.003272269,-0.004166591,-0.026671168,0.4070427551,0.0136558506,-0.033677206,0.0,-0.024126984,-0.009070295,-0.045454547,1.0,10.422835508,0.2189297101,0.0,0.0166666675,0.0119536152,0.0157029309,0.8585654882,0.6316811675,1.2213547e-07,1.3079403e-07,0.9343601405,0.8730288722,0.2331147474,0.0485575216,0.1124468318,0.271418428,-0.0307692307692307,-0.0597014925373133,-0.015625,0.0161290322580645,-0.1710526315789473,-0.1818181818181817,-0.1923076923076923,-0.125,-0.0454545454545454,-0.136986301369863,0.125,0.0161290322580645,0.05,0.05,-0.3,-0.284090909090909,-0.34375,-0.2025316455696202,-0.136986301369863,-0.125,-0.1923076923076923,-0.1818181818181817,-0.136986301369863,-0.136986301369863,-0.1486486486486486,-0.2758620689655172,-0.1923076923076923,-0.1126760563380281,-0.0869565217391304,-0.3,-0.3823529411764705,-0.3152173913043478,-0.2921348314606742,-0.2317073170731707,-0.1923076923076923,-0.2409638554216867,-0.25,-0.284090909090909,-0.3,-0.3762376237623762,-0.3883495145631068,-0.4166666666666666,-0.3762376237623762,-0.3368421052631579,-0.4375,-0.5153846153846153,-0.5298507462686567,-0.4661016949152542
47028,0.2719713654,0.0678894926,10.639056061,0.0,0.349704371,0.6730205947,0.2025254279,0.2595972994,0.8561217342,0.2196912808,0.0101951485,-0.039630033,14.0,0.008558678,0.0196078431,0.2072990505,-1.004078427,-0.001051439,0.2916590644,0.0641906494,0.8457736776,0.3603211588,0.0,1.4154836381,1.2629782243,13.562509264,4.7187387183,0.2829846834,0.0,0.0,1.0,1.0,0.0,2.7998961641,4.0,0.0361334909,-0.174645314,-0.175256735,-0.398577455,-0.090151918,-0.010867687,433.83326316,0.2553608621,13.039996471,0.0405817127,0.0510412741,0.1234987097,0.0325890749,0.0798223278,0.0253238371,4.0,-0.002580645,-0.227100537,-0.042041937,3.0,13.486092879,1.721234095,0.0,0.0727272704,0.0453227226,0.0471381262,0.9542932396,18.777466556,1.0403466e-08,9.5858252e-09,1.0901519914,1.1884313645,-0.105179703,0.0486684152,-0.320234909,0.0024949224,-0.0606060606060605,-0.0558375634517765,-0.1733333333333333,-0.1184834123222748,-0.1913043478260869,-0.2151898734177215,-0.1348837209302326,-0.1659192825112108,-0.0261780104712041,-0.0053475935828877,0.1923076923076923,0.1772151898734177,0.5121951219512195,0.2077922077922078,-0.1184834123222748,-0.1142857142857143,-0.0606060606060605,-0.0606060606060605,-0.0210526315789473,0.0508474576271187,0.0276243093922652,-0.0362694300518134,0.1411042944785276,0.3098591549295775,0.3191489361702126,0.3191489361702126,0.3478260869565217,0.1847133757961783,0.1923076923076923,0.0751445086705202,0.0391061452513965,-0.2345679012345679,-0.1428571428571429,-0.0362694300518134,0.087719298245614,0.0813953488372092,0.0108695652173913,0.1137724550898202,0.2077922077922078,0.2156862745098038,0.3478260869565217,0.3478260869565217,0.4761904761904763,0.6909090909090909,0.7884615384615385,0.7714285714285714,0.6909090909090909,0.7064220183486238
25590,0.882136744,0.0926136709,-26.78820598,0.0690062646,1.6742707944,1.670239202,0.0801704406,0.0513715702,0.1259471812,0.0027837921,0.061841837,0.2685505383,14.0,-0.001599128,-0.013765414,0.0430928764,0.3218618907,0.0395435648,0.0430841332,0.1009805481,0.0320567232,0.51603555,0.0,0.3796900665,0.2910624973,49.12586251,13.884649416,0.1146888601,0.0,0.0,0.0,0.0,0.0,0.2516861928,4.0,-0.059711024,-0.124611808,-39.701141,-0.88002586,-0.105271206,-5.600998396,-485.3729829,0.0117898724,13.455428925,0.0019879725,0.0164197139,0.0475838701,0.059038708,0.0154360919,-0.075062885,1.0,0.0021052632,0.8988927739,0.0385015365,3.0,12.702764608,0.476163309,0.0,0.0202020202,0.013515622,0.0214785064,0.49419153,0.5595807264,1.7201106e-08,9.6127292e-08,0.7406584604,0.5485749549,0.1406056267,0.0311920346,0.2092899007,0.153202077,0.0704225352112675,0.0555555555555555,0.0704225352112675,0.0555555555555555,0.0410958904109588,0.0201342281879195,0.0410958904109588,0.0629370629370629,0.0857142857142856,-0.0617283950617284,0.0629370629370629,0.1343283582089551,0.0857142857142856,0.0201342281879195,-0.1460674157303371,-0.1693989071038251,-0.1508379888268156,-0.1914893617021277,-0.5235109717868338,-0.5279503105590062,-0.5555555555555556,-0.5064935064935066,-0.5421686746987953,-0.5112540192926045,-0.504885993485342,-0.5351681957186545,-0.4794520547945206,-0.5112540192926045,-0.4864864864864865,-0.4432234432234432,-0.4452554744525547,-0.4609929078014184,-0.4411764705882353,-0.4131274131274131,-0.392,-0.3391304347826087,-0.3531914893617021,-0.2621359223300971,-0.2475247524752475,-0.2830188679245283,-0.3059360730593607,-0.3448275862068966,-0.3362445414847161,-0.3153153153153153,-0.2962962962962963,-0.2727272727272727,-0.2692307692307693,-0.2692307692307693
52687,1.7817627098,-0.105849756,-20.30472884,0.1909031475,4.5555244233,10.776003238,-0.084835352,-0.05493215,0.1805193111,0.0,-0.026323494,0.2251486566,14.0,-0.022003086,0.0,-0.041078889,-0.287246183,-0.157414847,0.0821824768,-0.007421059,-0.142771554,0.4969729394,0.0,1.6591053026,1.1769244056,57.231481481,4.6691846976,0.0162366998,0.0,0.0,1.0,1.0,0.0,0.5464621652,5.0,0.0510872687,-0.133558731,0.9488888269,-2.292115261,-0.605685319,0.4177420285,-263.5483577,0.1972967445,8.1800407235,0.0067523486,-0.010152368,-0.026605903,0.4638709878,0.0260941599,0.008582213,0.0,0.4959995019,-0.738623104,0.125,4.0,7.1467229656,0.1914168301,0.0,0.0833333358,0.0641843067,0.0795399945,0.8959208686,0.5823987803,1.83465e-05,1.050000163,1.4330943737,2.053759484,-0.119188927,0.0759948705,-0.373737364,-0.169826574,0.125,-0.25,-0.3076923076923077,0.0,-0.1818181818181817,-0.3076923076923077,-0.0999999999999999,-0.25,-0.3076923076923077,-0.3076923076923077,-0.4,-0.1818181818181817,-0.25,-0.4375,-0.625,-0.6538461538461539,-0.7096774193548387,-0.6896551724137931,-0.71875,-0.7567567567567568,-0.7954545454545454,-0.7567567567567568,-0.7352941176470589,-0.7352941176470589,-0.7428571428571429,-0.7692307692307692,-0.71875,-0.7631578947368421,-0.775,-0.8125,-0.8548387096774194,-0.8301886792452831,-0.8524590163934427,-0.8043478260869565,-0.7631578947368421,-0.75,-0.7428571428571429,-0.6896551724137931,-0.6538461538461539,-0.7096774193548387,-0.7352941176470589,-0.75,-0.71875,-0.625,-0.71875,-0.6785714285714286,-0.7352941176470589,-0.5909090909090908
56531,0.42892183,0.0252959369,1.2946,0.0,0.6907966301,1.6546443425,0.0901932713,-0.006885854,0.430025349,0.0046068138,-0.07862995,-0.102292844,11.0,0.0207668945,0.2068965517,0.0961989544,0.0629853098,0.6070829279,0.2260208097,0.081079036,0.1355166573,0.600306145,0.0,1.3934587725,0.8488818836,15.5156,6.7400521286,0.1882143915,0.0,0.0,1.0,0.0,1.0,1.153811406,5.0,-0.113226372,0.1615986785,-0.180360513,2.1772107356,-0.637994841,-0.019568777,-970.0599233,0.3084995388,9.3884865574,0.0024926802,0.0326050561,0.0693307227,0.1344445689,0.0433893071,0.0083844526,0.0,0.0,0.3182631998,0.0303030312,4.0,8.1284745748,0.2918410042,0.0,0.095238097,0.0475707351,0.0566939207,1.4450296576,1.1440240141,2.40647e-05,1.0500001166,1.7841107591,3.1830512009,-0.176534877,0.0974827602,-0.065610864,0.119646098,0.0,-0.2978723404255319,-0.4,-0.3888888888888888,-0.3653846153846154,-0.175,-0.175,-0.175,-0.2978723404255319,-0.0833333333333333,0.064516129032258,0.1,-0.131578947368421,-0.1081081081081081,-0.5416666666666667,-0.4923076923076923,-0.4,-0.4761904761904761,-0.4590163934426229,-0.467741935483871,-0.4590163934426229,-0.4499999999999999,-0.2142857142857143,0.064516129032258,0.2222222222222223,0.32,0.2692307692307691,-0.131578947368421,0.32,-0.0833333333333333,-0.3653846153846154,-0.3399999999999999,-0.3653846153846154,-0.3888888888888888,-0.3653846153846154,-0.4107142857142857,-0.2142857142857143,-0.2978723404255319,-0.0294117647058823,-0.2826086956521739,-0.3125,-0.3888888888888888,-0.484375,-0.5,-0.5147058823529411,-0.5769230769230769,-0.5285714285714286,-0.5540540540540541
59096,0.7993792951,0.055356747,-9.907850965,0.0,1.3726446464,3.7430408209,0.0741384568,-0.226746939,0.3813840222,0.0,-0.322940423,0.0624505178,13.0,-0.077159787,-0.024640657,0.048451194,0.2077256836,0.0260675786,0.1288612685,-0.077408735,0.0227714749,0.5544653136,0.0,2.0229045881,1.1856703171,39.319361277,5.1617608525,0.0588290084,0.0,0.0,1.0,0.0,0.0,1.2735008104,6.0,-0.88684042,-0.16691387,0.0415193075,-0.499558836,0.5328454058,0.2849734679,-129.4780069,0.5574536525,9.9357126998,0.0016770731,0.0301888008,0.0674974787,0.0644032922,0.0507674887,0.0113348794,2.0,0.0484910837,1.1666666667,0.0820408203,1.0,8.1324494061,0.1067901235,0.0,0.3333333433,0.1284547981,0.071334503,1.0812187728,0.4336417987,1.47589e-05,2.1000002733,0.7153156454,0.5116764725,0.6869301245,0.0823103799,0.2730434927,-0.016491455,0.1999999999999999,0.0,-0.0769230769230768,0.0434782608695651,0.0434782608695651,0.1999999999999999,0.263157894736842,0.0434782608695651,-0.0769230769230768,0.263157894736842,0.6000000000000001,0.8461538461538463,0.3333333333333332,0.3333333333333332,-0.1724137931034483,-0.1724137931034483,-0.2727272727272727,-0.1999999999999999,-0.2727272727272727,-0.2941176470588235,-0.2941176470588235,-0.3333333333333333,-0.3333333333333333,-0.1111111111111111,-0.25,-0.25,-0.2727272727272727,-0.2258064516129032,-0.4418604651162791,-0.5294117647058824,-0.5555555555555556,-0.5862068965517242,-0.4893617021276596,-0.5294117647058824,-0.5932203389830508,-0.5636363636363637,-0.5714285714285714,-0.625,-0.6190476190476191,-0.6307692307692307,-0.6712328767123288,-0.6065573770491803,-0.6712328767123288,-0.6923076923076923,-0.7037037037037037,-0.7209302325581395,-0.6799999999999999,-0.6417910447761195
53137,0.0993115852,0.1133678176,2.4330089792,0.0461273914,0.631727247,2.7449240217,0.4385599242,0.0715244336,0.9379490013,0.1449591907,-0.215125811,-0.162593317,14.0,0.0481707317,0.0,0.3853370396,-0.372386538,1.7014387463,0.3700657895,0.0802873609,-2.056131788,0.3039406911,0.0,0.8573373835,0.6964491463,21.87654321,44.259019426,0.175798722,1.0,0.0,1.0,0.0,0.0,-2.783505155,6.0,0.0350811407,-0.676864334,-0.650647028,-1.926318568,-2.29686334,-0.679694509,-180.7390817,0.0647549552,9.8466691544,0.0121453138,0.0799885115,0.2829565659,0.492738927,0.156641001,0.0028544366,2.0,0.028593602,1.1120810868,0.0292397663,3.0,9.9353586066,1.0454036771,0.0,0.1111111119,0.0434101171,0.0659821499,1.0189148562,1.4343634439,1.4341835e-06,5.8021289e-08,0.982091275,0.9645032725,0.282411681,0.1047239033,0.1142857221,0.1901412886,0.2333333333333334,0.2758620689655173,0.0571428571428571,-0.1956521739130434,-0.0263157894736841,-0.0263157894736841,-0.0749999999999999,-0.0749999999999999,-0.0263157894736841,-0.119047619047619,-0.159090909090909,-0.2884615384615384,-0.421875,-0.4861111111111111,-0.4861111111111111,-0.4861111111111111,-0.5375,-0.5795454545454546,-0.5795454545454546,-0.5888888888888889,-0.5795454545454546,-0.6442307692307692,-0.6224489795918368,-0.6696428571428572,-0.6574074074074074,-0.6636363636363636,-0.6442307692307692,-0.6754385964912281,-0.6696428571428572,-0.6696428571428572,-0.6696428571428572,-0.7153846153846154,-0.7357142857142858,-0.7944444444444445,-0.7823529411764706,-0.7797619047619048,-0.7153846153846154,-0.7357142857142858,-0.75,-0.7465753424657534,-0.7897727272727273,-0.7279411764705883,-0.76875,-0.7921348314606742,-0.7016129032258065,-0.6864406779661016,-0.6145833333333333,-0.6372549019607843
58501,0.9974914057,-0.090866859,-1.299320889,0.0159377926,3.3102294899,3.5917495122,-0.063673918,-0.000376114,0.1900738286,-0.059342772,0.0198974738,-0.236765557,14.0,0.0304644911,-0.034482759,0.0992908422,0.1260228788,0.0263452107,0.2079199202,0.0471990844,-0.060363284,0.4702611149,0.0,2.729335848,1.9370450613,4.5144176353,4.1501147869,0.0031658403,0.0,0.0,1.0,1.0,0.0,0.5258324693,4.0,0.0797291072,-0.228735916,0.5502633055,-0.426825709,0.2788083997,-0.208003211,-175.9442368,0.2553608621,11.264871074,-0.0004894,-0.020075808,-0.076536961,-0.006660997,0.1805410946,0.0059800678,0.0,0.2052759096,0.5921210883,-0.102807019,2.0,11.304174714,0.6952522531,0.0,0.0322580636,0.019246158,0.0367913695,0.5910288642,1.4063992783,6.9402177e-08,4.4506734e-08,1.6151823141,2.6088139078,0.0411802532,0.0569262941,0.1077503661,0.0024949224,0.04,-0.037037037037037,-0.0188679245283018,-0.037037037037037,0.0,-0.1333333333333333,-0.1333333333333333,-0.1034482758620689,-0.1612903225806451,-0.1186440677966101,0.0612244897959184,0.04,0.04,0.0,-0.4468085106382978,-0.4851485148514851,-0.4951456310679611,-0.5737704918032787,-0.5873015873015873,-0.5905511811023623,-0.5806451612903225,-0.5555555555555556,-0.5229357798165137,-0.409090909090909,-0.409090909090909,-0.4901960784313726,-0.5357142857142857,-0.59375,-0.5772357723577235,-0.6148148148148148,-0.6666666666666667,-0.6413793103448275,-0.7158469945355191,-0.7450980392156863,-0.7438423645320197,-0.7111111111111111,-0.6413793103448275,-0.6231884057971014,-0.5873015873015873,-0.6312056737588653,-0.5357142857142857,-0.5229357798165137,-0.5666666666666667,-0.5357142857142857,-0.5873015873015873,-0.6601307189542484,-0.6285714285714286,-0.6030534351145038
34497,0.7817128086,0.0831232242,0.1037280837,0.0377150243,0.167411708,0.4432253895,0.1062698858,0.0889631635,0.1979898788,-0.001634432,0.2522096735,0.1821949143,14.0,0.0102761027,-0.25,0.0621828909,0.4661062803,-0.03384479,0.2412608608,-0.000819113,0.0593857908,0.9055839309,0.0,6.4601859046,5.8621830844,0.6072414316,4.2071973828,0.5846619246,0.0,0.0,1.0,1.0,0.0,0.2305147325,5.0,-0.333511688,-0.276387398,-11.7930238,-0.617128055,0.1555609327,2.522202476,38.733869346,0.0352031689,12.582340636,0.0054607509,0.0407523511,0.0473498501,0.0367179887,0.735397039,0.0008883474,3.0,0.0114285714,2.8967530618,0.0703695137,6.0,11.616558865,0.4558890405,0.0,0.0358306207,0.0100243396,0.0079968361,0.9585943414,2.0128722381,3.8795949e-08,9.8249847e-08,0.4363301654,0.1903840132,-0.270620747,0.0301158662,0.0884909244,0.1073664273,0.051383399209486,0.0472440944881888,0.0857142857142856,0.0682730923694778,0.1367521367521367,0.1367521367521367,0.1416309012875536,0.1176470588235294,0.1565217391304347,0.1271186440677967,0.2036199095022624,0.2666666666666666,0.2488262910798122,0.2429906542056075,-0.0074626865671642,-0.0220588235294117,0.0075757575757575,0.0152671755725191,-0.0148148148148148,0.0310077519379845,-0.0567375886524822,-0.073170731707317,-0.073170731707317,-0.0533807829181495,-0.0952380952380952,-0.0037453183520599,0.0350194552529183,0.0075757575757575,0.0230769230769229,-0.0184501845018449,-0.0074626865671642,-0.0037453183520599,0.0152671755725191,0.0555555555555555,0.209090909090909,0.1176470588235294,0.08130081300813,0.1367521367521367,0.2201834862385321,0.209090909090909,0.2146118721461187,0.2372093023255814,0.2606635071090046,0.2727272727272727,0.2666666666666666,0.1769911504424779,0.146551724137931,0.33
26753,1.8758999627,0.1230309817,-258.1497781,0.0,2.0883971631,7.0911713326,0.0387790224,0.06950979,0.3159166785,0.1364214813,0.0036163666,0.3138603957,14.0,0.0257862791,-0.013245033,0.1112101076,-0.000968233,0.2189301871,0.1467593316,-0.0044213,0.1538484145,0.540070024,0.0,1.9569572569,0.9343978083,878.20118343,7.3453267675,0.166705821,0.0,1.0,0.0,0.0,0.0,0.6558468275,7.0,0.0256815375,-0.262918738,1.2146319055,-0.459561402,1.0537638314,0.1818305528,-485.246893,0.0438873076,10.504330967,-0.021035691,0.0008436632,0.0017828944,0.0352520774,0.0113460787,0.0421409999,0.0,-0.109003134,0.5079365079,0.0261449078,5.0,7.2834482288,0.124452365,0.0,0.1475409865,0.0413701901,0.0304113825,1.2491068382,1.186528706,1.9696291e-06,8.9514015e-08,1.3209786935,1.7449847086,0.0131248663,0.0479395289,-0.297101444,0.0851391798,-0.1309523809523809,-0.1511627906976744,-0.0266666666666666,0.0428571428571429,0.0579710144927536,-0.0135135135135134,0.0,-0.0759493670886075,-0.0641025641025641,-0.1097560975609756,-0.0135135135135134,0.0735294117647058,0.1967213114754098,0.0428571428571429,-0.2626262626262626,-0.27,-0.1888888888888888,-0.1511627906976744,-0.1511627906976744,-0.27,-0.2551020408163265,-0.2474226804123711,-0.27,-0.2395833333333333,-0.2234042553191489,-0.27,-0.2234042553191489,-0.2395833333333333,-0.27,-0.3865546218487394,-0.376068376068376,-0.3539823008849557,-0.3706896551724138,-0.3423423423423423,-0.2980769230769231,-0.3302752293577982,-0.3423423423423423,-0.3047619047619048,-0.3706896551724138,-0.3916666666666667,-0.3652173913043478,-0.3865546218487394,-0.3482142857142857,-0.3423423423423423,-0.3706896551724138,-0.446969696969697,-0.376068376068376,-0.3539823008849557
