firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33
66464.0,-0.000215385,0.0082769979,0.0158752558,0.0601482499,0.0914990788,0.0032959894,2.0,-0.015609807,-0.396872445,-0.062912308,0.101123595505618,0.1666666666666667,-0.1833333333333333,-0.4399999999999999,-0.449438202247191,-0.505050505050505,-0.5333333333333333,-0.5,-0.5124378109452736,-0.5565610859728507,-0.5701754385964912,-0.5605381165919283,-0.5148514851485149,-0.449438202247191,-0.4431818181818182,-0.4731182795698925,-0.5625,-0.5462962962962963,-0.5933609958506224,-0.5811965811965811,-0.5882352941176471,-0.5333333333333333,-0.5288461538461539,-0.51,-0.4842105263157894,-0.4399999999999999,-0.4096385542168674,-0.4024390243902439,-0.4842105263157894,-0.5311004784688995,-0.5,-0.4759358288770053,-0.3950617283950617
24572.0,-0.001782112,0.000664061,0.0040490514,0.2571706368,0.0161341515,-0.02062658,0.0,-0.014778804,2.0459770115,0.0026315786,0.2941176470588236,0.2222222222222223,0.1578947368421053,-0.1851851851851852,-0.2142857142857143,-0.2413793103448276,-0.2413793103448276,-0.3125,-0.1698113207547169,-0.1999999999999999,-0.3333333333333333,-0.12,-0.0833333333333333,-0.0434782608695651,0.0,-0.2142857142857143,-0.3529411764705882,-0.4054054054054054,-0.5111111111111111,-0.56,-0.4761904761904761,-0.4210526315789473,-0.4210526315789473,-0.3714285714285714,-0.1851851851851852,-0.2903225806451612,-0.3714285714285714,-0.4210526315789473,-0.4761904761904761,-0.4883720930232558,-0.3333333333333333,-0.3888888888888888,-0.4358974358974359
24951.0,0.039835624,-0.080745677,1.8272283272,0.0042586751,0.0021856632,0.0037443218,0.0,-0.010567823,0.3252506167,0.0416666679,0.0666666666666666,-0.1111111111111111,0.0666666666666666,-0.36,-0.3333333333333333,-0.4482758620689655,-0.5151515151515151,-0.4181818181818182,-0.3043478260869565,-0.5294117647058824,-0.5675675675675675,-0.5294117647058824,-0.5151515151515151,-0.5151515151515151,-0.5789473684210527,-0.6097560975609756,-0.6595744680851063,-0.6363636363636364,-0.7142857142857143,-0.6923076923076923,-0.7142857142857143,-0.7142857142857143,-0.6767676767676767,-0.6981132075471699,-0.7419354838709677,-0.7192982456140351,-0.728813559322034,-0.7377049180327868,-0.75,-0.746031746031746,-0.7538461538461538,-0.7090909090909091,-0.728813559322034
25487.0,0.0168201721,0.0321982261,0.0540061609,0.0320062123,0.1388841321,0.0191152693,8.0,-0.000523944,0.0363823424,0.0529699326,-0.0897435897435897,0.4489795918367347,0.2033898305084744,-0.297029702970297,-0.4033613445378151,-0.29,-0.303921568627451,-0.202247191011236,-0.0405405405405405,0.0289855072463767,-0.1125,-0.0273972602739726,0.2678571428571428,0.5106382978723405,0.4791666666666667,0.1833333333333333,-0.0405405405405405,0.0757575757575756,-0.4538461538461539,-0.3486238532110092,-0.3364485981308411,-0.3545454545454545,-0.3364485981308411,-0.3173076923076923,-0.1839080459770115,-0.0779220779220779,0.0289855072463767,-0.0897435897435897,-0.0273972602739726,-0.0779220779220779,-0.1547619047619047,-0.1931818181818182,-0.0897435897435897
69307.0,-0.013282846,-0.00062383,-0.000867077,-0.029362556,0.497876576,-0.048760629,1.0,-0.038982767,-0.276759884,0.0342130959,0.1428571428571428,0.2307692307692308,-0.1999999999999999,-0.4666666666666667,-0.4482758620689655,-0.7037037037037037,-0.7575757575757576,-0.7575757575757576,-0.75,-0.8202247191011236,-0.9036144578313252,-0.8933333333333333,-0.8677685950413223,-0.875968992248062,-0.8315789473684211,-0.8024691358024691,-0.8,-0.8181818181818181,-0.8297872340425532,-0.8333333333333334,-0.8160919540229885,-0.875,-0.8688524590163934,-0.8709677419354839,-0.8160919540229885,-0.7777777777777778,-0.7837837837837838,-0.7777777777777778,-0.8095238095238095,-0.8222222222222222,-0.75,-0.7575757575757576,-0.7241379310344828
45460.0,-0.003332749,0.02436744,0.0323431319,-0.003713901,0.3401334074,0.0440659495,2.0,0.0045097364,-0.829268293,2.6759e-05,0.1777777777777778,0.1521739130434782,0.1197183098591549,-0.163157894736842,-0.1804123711340206,-0.2638888888888888,-0.25,-0.2281553398058252,-0.1887755102040816,-0.1311475409836066,-0.163157894736842,-0.0479041916167665,0.0529801324503311,-0.1166666666666667,-0.2049999999999999,-0.0185185185185184,-0.0304878048780488,-0.059171597633136,-0.0062499999999999,-0.086206896551724,-0.0809248554913294,-0.0185185185185184,-0.0245398773006134,-0.0245398773006134,0.0,0.06,0.1118881118881118,0.2230769230769231,0.2230769230769231,0.1118881118881118,0.2926829268292683,0.1954887218045113,0.1118881118881118
67205.0,-0.017516367,-0.0553155,-0.19080669,0.2844741595,0.0307235975,0.0267726335,0.0,-0.063767647,-0.112602535,0.0,1.1,0.9090909090909092,0.6153846153846154,-0.25,-0.3225806451612903,-0.3,-0.3636363636363636,-0.25,-0.2758620689655172,-0.3225806451612903,-0.3225806451612903,-0.3636363636363636,-0.2758620689655172,-0.34375,-0.3636363636363636,-0.4324324324324324,-0.5116279069767442,-0.4878048780487805,-0.4878048780487805,-0.4615384615384615,-0.475,-0.4166666666666666,-0.4166666666666666,-0.4473684210526315,-0.3,-0.0454545454545454,-0.125,0.0,-0.125,-0.0454545454545454,-0.125,-0.0454545454545454,-0.125
27562.0,0.0002912555,0.0077200737,0.0113307097,0.0607002526,0.0017083485,0.0506338996,0.0,0.0,0.5132304549,-0.01369863,0.046875,0.2181818181818182,0.2181818181818182,-0.1829268292682927,-0.1518987341772152,-0.0428571428571428,-0.0428571428571428,-0.0694444444444444,0.098360655737705,-0.0147058823529411,-0.3431372549019608,-0.1354838709677419,-0.0821917808219178,0.0151515151515151,0.0307692307692306,0.098360655737705,0.0151515151515151,-0.0147058823529411,-0.1298701298701299,-0.1779141104294478,-0.1728395061728395,-0.1066666666666666,0.1074380165289257,0.1551724137931034,0.1754385964912281,0.3400000000000001,0.3958333333333332,0.4888888888888889,0.2181818181818182,0.2641509433962263,0.1964285714285714,0.3673469387755101,0.2181818181818182
27800.0,0.0051231391,0.0319363563,0.0704307447,0.1168313465,0.517840963,0.0094635232,2.0,0.0141504978,-0.068412298,0.011360799,0.0789473684210526,0.0249999999999999,-0.0238095238095238,-0.3387096774193548,-0.3787878787878788,-0.3492063492063492,-0.3278688524590164,-0.2407407407407407,-0.2678571428571429,-0.3387096774193548,-0.2743362831858407,-0.3387096774193548,-0.2807017543859649,-0.359375,-0.3880597014925373,-0.3740458015267175,-0.3787878787878788,-0.3643410852713178,-0.3740458015267175,-0.3834586466165414,-0.3387096774193548,-0.3050847457627118,-0.3492063492063492,-0.2743362831858407,-0.2678571428571429,-0.2545454545454545,-0.18,-0.2264150943396226,-0.127659574468085,-0.0888888888888889,-0.127659574468085,-0.2407407407407407,-0.1632653061224489
64207.0,-0.004945983,-0.071993886,-0.117710763,0.0486944248,0.0915316833,-0.078198793,0.0,-0.037668886,0.0623086299,-0.019539731,0.0212765957446807,0.0909090909090908,-0.1428571428571429,-0.52,-0.5596330275229358,-0.5102040816326531,-0.4838709677419355,-0.4893617021276596,-0.4482758620689655,-0.4725274725274725,-0.4146341463414634,-0.2835820895522388,-0.1272727272727273,-0.2941176470588235,-0.2615384615384615,-0.1111111111111111,-0.2615384615384615,-0.2835820895522388,-0.5339805825242718,-0.6307692307692307,-0.5714285714285714,-0.5151515151515151,-0.6033057851239669,-0.5714285714285714,-0.6842105263157895,-0.6417910447761195,-0.5826086956521739,-0.6417910447761195,-0.6444444444444444,-0.7735849056603774,-0.7788018433179723,-0.7486910994764397,-0.7681159420289855
27909.0,-0.009011411,0.0030670205,0.0068127829,-0.13433356,6.09923e-05,-0.039174534,0.0,-0.01779201,-0.455208471,0.0,-0.0384615384615384,-0.2647058823529411,-0.3333333333333333,-0.5454545454545454,-0.5798319327731092,-0.5689655172413793,-0.6031746031746033,-0.576271186440678,-0.576271186440678,-0.5967741935483871,-0.6153846153846154,-0.4949494949494949,-0.4565217391304348,-0.4444444444444444,-0.4186046511627906,-0.3421052631578947,-0.2857142857142857,-0.2424242424242424,-0.3421052631578947,-0.4444444444444444,-0.3902439024390244,-0.4186046511627906,-0.3975903614457831,-0.2857142857142857,-0.21875,-0.1379310344827586,-0.1666666666666666,-0.1935483870967742,-0.1935483870967742,-0.1666666666666666,-0.1666666666666666,-0.1071428571428571,-0.21875
28207.0,0.0062639893,0.0185714948,0.0666185933,0.1186567578,0.0170942757,0.0084743944,4.0,0.0193644367,10.984469822,0.0957388631,-0.1076923076923076,0.183673469387755,0.3181818181818181,-0.0645161290322581,-0.0491803278688525,-0.0491803278688525,0.0357142857142858,0.4146341463414633,0.4146341463414633,0.2083333333333332,0.1485148514851484,0.2083333333333332,0.4320987654320987,0.3488372093023255,0.288888888888889,0.2210526315789474,0.1485148514851484,0.1599999999999999,0.0740740740740741,0.0545454545454544,0.0175438596491228,-0.1654676258992805,-0.0333333333333333,0.0357142857142858,0.183673469387755,0.0740740740740741,0.3181818181818181,0.3488372093023255,0.3647058823529412,0.4499999999999999,0.4146341463414633,0.5064935064935066,0.5263157894736843
19828.0,0.0019931007,0.0046425782,0.0313042282,0.2008705789,0.0619901698,-0.071779549,1.0,0.0143570657,0.3423959218,0.0178571437,-0.0357142857142857,0.0188679245283018,0.125,-0.0181818181818181,0.0,-0.0181818181818181,0.08,0.1739130434782609,0.3500000000000001,0.3500000000000001,0.3500000000000001,1.0,1.5714285714285716,1.5714285714285716,1.25,1.7000000000000002,1.8421052631578947,2.176470588235294,1.8421052631578947,1.8421052631578947,2.6,2.6,3.153846153846154,2.857142857142857,2.6,3.5,2.857142857142857,3.153846153846154,2.375,2.375,2.6,2.375,2.375
28522.0,0.0011421574,0.0028365784,0.0069071201,0.1181189893,0.6948596226,0.0087402534,1.0,-0.098290304,-0.887982488,0.0131578948,-0.1298701298701299,-0.0428571428571428,-0.1298701298701299,-0.5732484076433121,-0.5786163522012578,-0.5889570552147239,-0.6011904761904762,-0.58125,-0.5914634146341464,-0.5988023952095809,-0.567741935483871,-0.5759493670886076,-0.5503355704697986,-0.58125,-0.6053019145802652,-0.5889570552147239,-0.5927051671732523,-0.58125,-0.5395189003436427,-0.5073529411764706,-0.5214285714285714,-0.5179856115107914,-0.516245487364621,-0.4585858585858585,-0.4273504273504274,-0.3649289099526066,-0.3366336633663366,-0.3573141486810551,-0.3679245283018868,-0.3463414634146341,-0.3526570048309179,-0.3020833333333333,-0.3092783505154639
59707.0,0.0015116032,0.0017828953,0.0037294381,0.218948067,0.1585352746,0.0693011658,1.0,1.4774625297,0.298999166,0.0321969688,-0.0270270270270269,-0.0526315789473684,0.0285714285714284,-0.4545454545454546,-0.4705882352941176,-0.3076923076923077,-0.3076923076923077,-0.2340425531914893,-0.1428571428571429,-0.1428571428571429,-0.1219512195121951,-0.1627906976744185,-0.2941176470588235,-0.3793103448275862,-0.4545454545454546,-0.3898305084745762,-0.4461538461538461,-0.368421052631579,-0.4461538461538461,-0.4626865671641791,-0.1428571428571429,-0.1627906976744185,-0.1428571428571429,-0.1219512195121951,-0.1428571428571429,-0.1428571428571429,-0.1999999999999999,-0.0526315789473684,-0.0999999999999999,-0.6470588235294117,-0.6470588235294117,-0.6470588235294117,-0.6896551724137931
63546.0,-0.002882928,0.0031390411,0.0037713525,-0.039441467,0.6720010081,0.0059086555,0.0,-0.002148228,0.4339622642,-0.020408163,0.0638297872340425,0.0416666666666667,-0.0196078431372549,-0.180327868852459,-0.1666666666666666,-0.1379310344827586,-0.1379310344827586,-0.1525423728813559,-0.1379310344827586,-0.2307692307692307,-0.180327868852459,-0.2753623188405797,-0.0566037735849056,-0.074074074074074,-0.1666666666666666,-0.2307692307692307,-0.3243243243243243,-0.180327868852459,-0.3243243243243243,-0.6212121212121212,-0.5867768595041323,-0.5238095238095238,-0.4623655913978495,-0.3150684931506849,-0.295774647887324,-0.2647058823529411,0.0416666666666667,0.1363636363636364,0.1363636363636364,0.1627906976744186,0.6129032258064515,0.2820512820512821,0.25
29023.0,0.0013874807,0.0083438258,0.0185960797,0.350652192,0.0215906386,0.0206317767,0.0,0.0026555416,0.3888888889,-0.038875698,0.1714285714285714,0.2058823529411764,0.0649350649350648,-0.3109243697478991,-0.3970588235294118,-0.4142857142857142,-0.4533333333333333,-0.3692307692307692,-0.4875,-0.4938271604938271,-0.6746031746031746,-0.5,-0.3278688524590164,-0.359375,-0.2807017543859649,-0.2264150943396226,-0.5444444444444445,-0.4875,-0.5232558139534884,-0.3692307692307692,-0.2678571428571429,-0.18,-0.3278688524590164,-0.196078431372549,-0.1632653061224489,-0.3166666666666666,-0.3050847457627118,-0.2678571428571429,-0.3050847457627118,-0.4057971014492754,-0.3970588235294118,-0.2807017543859649,-0.2545454545454545
49154.0,-0.002972359,0.0214438151,0.0654365701,0.1884065847,0.0288206732,-0.034686507,2.0,0.0002379929,0.0918550716,-0.047653171,0.2624434389140271,0.2857142857142858,0.1115537848605576,-0.4187499999999999,-0.3541666666666666,-0.3178484107579462,-0.3111111111111111,-0.256,-0.1865889212827988,-0.2335164835164834,-0.1769911504424779,-0.1545454545454545,-0.1794117647058823,-0.2162921348314607,-0.2677165354330708,-0.188953488372093,-0.2479784366576819,-0.2335164835164834,-0.374439461883408,-0.3881578947368421,-0.3211678832116789,-0.3260869565217391,-0.2206703910614524,-0.2335164835164834,-0.2397820163487738,-0.2228412256267409,-0.1142857142857143,-0.0822368421052631,-0.1198738170347003,-0.0999999999999999,-0.1745562130177514,-0.2073863636363636,-0.0792079207920791
29111.0,-0.027086353,0.0555420957,0.0821449047,0.0097286771,0.3731872545,-0.023141174,1.0,0.0,0.6254650073,-0.07259001,-0.072463768115942,-0.0588235294117647,-0.2380952380952381,-0.5733333333333333,-0.5844155844155844,-0.5555555555555556,-0.5897435897435898,-0.5555555555555556,-0.5555555555555556,-0.7894736842105263,-0.7681159420289855,-0.744,-0.7241379310344828,-0.7333333333333334,-0.7142857142857143,-0.6734693877551021,-0.7241379310344828,-0.7333333333333334,-0.7557251908396947,-0.7681159420289855,-0.73109243697479,-0.746031746031746,-0.6981132075471699,-0.6235294117647059,-0.6483516483516483,-0.5897435897435898,-0.5586206896551724,-0.5428571428571429,-0.5733333333333333,-0.5492957746478873,-0.7037037037037037,-0.6701030927835052,-0.5492957746478873
19350.0,0.0083133775,0.0081407737,0.020180415,0.2264838695,0.0349668566,-0.002903867,2.0,0.0017687076,2.9257775641,0.0517113279,0.0575539568345324,0.1221374045801526,0.3066666666666666,-0.0576923076923077,0.05,0.0808823529411764,0.2951541850220265,0.2951541850220265,0.2951541850220265,0.3548387096774192,0.2352941176470588,0.3486238532110091,0.6065573770491803,0.5891891891891892,0.5555555555555556,0.6065573770491803,0.4626865671641791,0.6704545454545454,0.2894736842105263,0.240506329113924,0.0729927007299269,0.0575539568345324,0.2250000000000001,0.3066666666666666,0.2782608695652173,0.2782608695652173,0.4626865671641791,0.4923857868020305,0.3008849557522124,0.251063829787234,0.2199170124481329,0.2457627118644068,0.3363636363636364
29306.0,-0.003799392,0.0034705007,0.0105280749,0.0586478414,0.1764504144,0.0062717482,0.0,-0.010015989,-0.813899662,0.0003367011,0.0,0.2083333333333332,0.3181818181818181,-0.1212121212121212,-0.1714285714285713,-0.3095238095238095,-0.275,-0.3409090909090909,-0.275,-0.3555555555555555,-0.09375,0.4146341463414633,0.3809523809523809,0.4499999999999999,0.4499999999999999,0.4146341463414633,0.3333333333333332,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.7058823529411764,0.6111111111111112,0.5263157894736843,0.5263157894736843,0.4871794871794872,0.5263157894736843,0.3809523809523809,0.288888888888889,0.5263157894736843,0.3488372093023255,0.2608695652173913,0.0943396226415094,0.0740740740740741
49429.0,0.0044669532,0.0332529373,0.0836117928,0.1391545242,0.0163385125,-0.126083394,2.0,-0.008327138,0.198707875,0.127638327,0.365482233502538,0.2008928571428572,0.0803212851405623,-0.3084832904884319,-0.3744186046511628,-0.3275,-0.2921052631578947,-0.1921921921921922,-0.1378205128205127,-0.1970149253731343,-0.2768817204301075,-0.1645962732919255,-0.1122112211221122,-0.2111436950146628,-0.1970149253731343,-0.0494699646643109,-0.0460992907801418,-0.0392857142857142,-0.1970149253731343,-0.2247838616714697,-0.1921921921921922,-0.2357954545454545,-0.1209150326797385,-0.1994047619047618,-0.1033333333333333,-0.5378006872852233,-0.4866412213740457,-0.4532520325203252,-0.4866412213740457,-0.5018518518518518,-0.5516666666666667,-0.510909090909091,-0.4360587002096436
44943.0,0.0182868142,-0.006286875,-0.009489051,0.148497719,0.0675087108,0.2437714456,0.0,-0.023407268,31.334581773,0.8884408474,-0.0625,-0.1666666666666666,-0.25,-0.4444444444444444,-0.4,-0.4827586206896551,-0.3181818181818182,-0.4642857142857143,-0.4642857142857143,-0.5,-0.5,-0.4827586206896551,-0.4444444444444444,-0.53125,-0.53125,-0.5454545454545454,-0.5,-0.4827586206896551,-0.5945945945945945,-0.6666666666666667,-0.6666666666666667,-0.6808510638297872,-0.7169811320754718,-0.5161290322580645,-0.5,-0.4642857142857143,-0.4230769230769231,-0.375,-0.4642857142857143,-0.53125,-0.4642857142857143,-0.4444444444444444,-0.5833333333333333
30227.0,0.0170052806,-0.013663315,-0.04106708,1.5148369927,0.0670415541,-0.098725097,0.0,-0.021290752,0.8072537154,0.1309523843,-0.0869565217391304,0.1666666666666667,-0.25,-0.6181818181818182,-0.65,-0.6181818181818182,-0.5531914893617021,-0.5531914893617021,-0.5227272727272727,-0.475,-0.5227272727272727,-0.5,-0.4324324324324324,-0.4166666666666666,-0.5,-0.4324324324324324,-0.5,-0.5625,-0.5800000000000001,-0.6557377049180328,-0.6612903225806452,-0.631578947368421,-0.671875,-0.6379310344827587,-0.6037735849056604,-0.5116279069767442,-0.5116279069767442,-0.25,-0.25,-0.25,-0.475,-0.4615384615384615,-0.5625
43211.0,-0.000151469,-0.023480952,-0.062578884,2.0279562337,0.0625346862,-0.006899137,1.0,-0.107759486,-0.645892351,0.0007507503,0.1428571428571428,0.0,0.032258064516129,-0.3043478260869565,-0.3469387755102041,-0.2380952380952381,-0.2380952380952381,-0.2380952380952381,-0.1794871794871795,-0.2195121951219512,-0.2558139534883721,-0.3043478260869565,-0.3333333333333333,-0.4285714285714286,-0.3469387755102041,-0.3333333333333333,-0.3846153846153846,-0.3469387755102041,-0.4482758620689655,-0.4576271186440678,-0.3962264150943396,-0.4385964912280702,-0.3469387755102041,-0.3043478260869565,-0.3725490196078431,-0.2888888888888888,-0.2558139534883721,-0.2380952380952381,-0.2380952380952381,-0.2380952380952381,-0.2888888888888888,-0.3333333333333333,-0.2888888888888888
61313.0,0.0095261667,0.0207151786,0.0430281866,0.1113220544,0.0476852466,0.0226714316,0.0,0.0001710345,0.59260493,-0.003161236,0.1693548387096775,0.4948453608247423,0.3425925925925925,-0.0909090909090909,-0.1853932584269663,-0.085173501577287,0.0069444444444444,0.0175438596491228,0.0780669144981411,0.0320284697508896,0.039426523297491,-0.0169491525423728,0.070110701107011,0.0069444444444444,0.0104529616724737,0.0861423220973782,0.0661764705882352,0.0780669144981411,-0.0268456375838925,0.0,0.0247349823321554,-0.0136054421768707,0.1934156378600822,0.3809523809523809,0.3242009132420091,0.3942307692307691,0.6111111111111112,0.858974358974359,0.8238993710691824,0.9463087248322148,1.116788321167883,1.0422535211267605,1.0714285714285716
30737.0,-0.00932699,0.0554105019,0.0910308202,0.0293199714,0.3463434062,0.0219473443,0.0,-0.000909091,1.4075047382,0.045960838,-0.0222222222222222,0.2571428571428571,0.1,-0.1999999999999999,-0.3623188405797102,-0.4285714285714286,-0.3888888888888888,-0.3714285714285714,-0.65625,-0.6879432624113475,-0.6302521008403361,-0.5686274509803921,-0.5083798882681565,-0.5555555555555556,-0.5510204081632653,-0.4823529411764705,-0.4698795180722891,-0.5164835164835164,-0.5809523809523809,-0.5463917525773196,-0.7743589743589744,-0.778894472361809,-0.7441860465116279,-0.7027027027027026,-0.6691729323308271,-0.6716417910447761,-0.6173913043478261,-0.5217391304347826,-0.5510204081632653,-0.5268817204301075,-0.6239316239316239,-0.4634146341463414,-0.7027027027027026
19254.0,0.0005515004,0.0031572008,0.0058709677,0.04474789,0.120662737,0.0696161758,0.0,-0.000560748,0.005573116,-0.017481708,0.0190476190476189,0.2969696969696969,0.2441860465116279,-0.1924528301886792,-0.1832061068702289,-0.1954887218045112,-0.144,-0.0775862068965517,-0.036036036036036,0.0288461538461537,0.0594059405940594,0.1382978723404255,0.3806451612903225,0.3806451612903225,0.4657534246575343,0.4965034965034964,0.5070422535211268,0.7983193277310925,0.4362416107382549,0.4657534246575343,0.5735294117647058,0.4861111111111111,0.4758620689655173,0.633587786259542,0.4758620689655173,0.3717948717948718,0.4172185430463575,0.4362416107382549,0.2298850574712643,0.1505376344086022,0.2514619883040936,0.2891566265060241,0.2814371257485031
30876.0,-0.004319452,0.0264982627,0.0505284452,0.0016199451,0.0051221251,-0.002643811,3.0,-0.000851064,0.3450496901,0.0687103607,-0.0505050505050505,0.0804597701149425,0.119047619047619,-0.175438596491228,-0.1531531531531531,-0.2231404958677686,-0.1826086956521738,-0.175438596491228,-0.1826086956521738,-0.248,-0.265625,-0.175438596491228,-0.2231404958677686,-0.2539682539682539,-0.2166666666666666,-0.1607142857142857,-0.248,-0.3138686131386861,-0.3113553113553113,-0.3561643835616438,-0.2684824902723736,-0.1790393013100436,-0.2100840336134454,-0.0829268292682926,0.0217391304347827,-0.0505050505050505,-0.0052910052910053,0.0444444444444445,-0.0259067357512953,0.0561797752808987,0.0162162162162162,0.0386740331491712,0.175
12008.0,-0.000337104,0.0241127611,0.0461642251,0.4674972386,0.0566294136,-0.065274491,8.0,0.00022,1.5231588439,0.0471988814,0.0,0.0810810810810811,0.1111111111111111,-0.2452830188679244,-0.2452830188679244,-0.2857142857142857,-0.2452830188679244,-0.3220338983050848,-0.2592592592592593,-0.3333333333333333,-0.3442622950819672,-0.1489361702127659,-0.1111111111111111,-0.183673469387755,-0.3103448275862068,-0.3103448275862068,-0.3333333333333333,-0.3333333333333333,-0.696969696969697,-0.6551724137931034,-0.5121951219512195,-0.4871794871794872,-0.5031055900621118,-0.3103448275862068,-0.2307692307692307,0.0256410256410255,0.0389610389610388,0.0256410256410255,-0.0697674418604651,-0.0476190476190476,-0.024390243902439,-0.024390243902439,-0.0697674418604651
31595.0,0.016681268,-0.000288929,-0.001076137,-1.231381613,0.0213115071,-0.713835873,0.0,0.1106831022,-0.048681542,0.0363636352,0.1999999999999999,0.2307692307692308,0.5,-0.1578947368421053,-0.2131147540983606,-0.2131147540983606,-0.1272727272727273,-0.1578947368421053,-0.25,-0.1111111111111111,-0.1578947368421053,-0.1864406779661016,-0.1111111111111111,-0.323943661971831,-0.3142857142857143,-0.3846153846153846,-0.4545454545454546,-0.4838709677419355,-0.4893617021276596,-0.3766233766233766,-0.3424657534246575,-0.4285714285714286,-0.4606741573033708,-0.3924050632911392,-0.3424657534246575,-0.368421052631579,-0.2727272727272727,-0.2615384615384615,-0.25,-0.25,-0.2615384615384615,-0.2131147540983606,-0.25
31203.0,0.0017355838,0.0036663234,0.0089447236,0.3771131339,0.0,-0.004891835,0.0,0.0068270481,0.7654699303,0.006700661,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.36,-0.4482758620689655,-0.4385964912280702,-0.4285714285714286,-0.4838709677419355,-0.4285714285714286,-0.4666666666666667,-0.5,-0.5294117647058824,-0.5294117647058824,-0.5555555555555556,-0.5,-0.5151515151515151,-0.5,-0.5428571428571429,-0.6097560975609756,-0.627906976744186,-0.6595744680851063,-0.5675675675675675,-0.5294117647058824,-0.3846153846153846,-0.4074074074074074,-0.4576271186440678,-0.4754098360655737,-0.3725490196078431,-0.3333333333333333,-0.36,-0.1999999999999999,-0.2888888888888888,-0.2727272727272727
31393.0,-0.025081385,-0.009714442,-0.022727273,-0.341065337,0.0213988593,-0.021069839,0.0,-0.050485437,0.3972125789,0.0041666701,0.4285714285714286,0.25,0.1111111111111111,-0.3333333333333333,-0.5348837209302326,-0.5,-0.6,-0.574468085106383,-0.5454545454545454,-0.5918367346938775,-0.4117647058823529,-0.375,-0.3103448275862068,-0.3333333333333333,-0.3548387096774194,-0.5238095238095238,-0.3939393939393939,-0.5121951219512195,-0.5348837209302326,-0.5238095238095238,-0.4285714285714286,-0.3548387096774194,-0.2307692307692307,-0.3548387096774194,-0.0909090909090909,0.0,0.0526315789473683,0.1111111111111111,-0.0476190476190476,-0.1999999999999999,-0.2592592592592593,-0.3548387096774194,-0.6296296296296297
69358.0,-0.001978284,0.0098229304,0.0187954966,-0.024742678,0.0428683005,0.1277730095,0.0,-0.004245528,0.3555992141,0.0102040814,-0.0108695652173913,0.5423728813559323,0.1973684210526316,-0.2661290322580645,-0.2601626016260162,-0.2479338842975206,-0.4013157894736842,-0.4203821656050955,-0.35,-0.3724137931034482,-0.43125,-0.4052287581699346,-0.3851351351351351,-0.48,-0.4647058823529412,-0.3357664233576642,-0.4276729559748428,-0.3933333333333333,-0.5133689839572193,-0.4709302325581395,-0.4451219512195121,-0.662962962962963,-0.6702898550724637,-0.6176470588235294,-0.5495049504950495,-0.510752688172043,-0.4166666666666666,-0.4013157894736842,-0.4382716049382715,-0.4770114942528736,-0.3591549295774647,-0.35,-0.59375
33209.0,-0.000780325,-0.009502645,-0.029399359,-0.00044018,0.6417453989,-0.010109585,2.0,-0.018047372,-0.170920902,-0.027731093,0.0666666666666666,-0.0303030303030302,-0.0588235294117647,-0.3725490196078431,-0.5223880597014925,-0.5492957746478873,-0.5675675675675675,-0.632183908045977,-0.6235294117647059,-0.632183908045977,-0.6190476190476191,-0.6144578313253012,-0.5428571428571429,-0.6,-0.6483516483516483,-0.6444444444444444,-0.6893203883495146,-0.6144578313253012,-0.6831683168316831,-0.7593984962406015,-0.75,-0.7377049180327868,-0.7090909090909091,-0.7037037037037037,-0.6767676767676767,-0.6923076923076923,-0.6631578947368422,-0.6862745098039216,-0.6893203883495146,-0.6952380952380952,-0.6734693877551021,-0.7037037037037037,-0.7538461538461538
50788.0,0.0032931396,0.0048962575,0.0124459171,0.1271198484,0.0476600147,0.0161254391,1.0,0.0099952629,-0.188602698,0.077286981,0.1428571428571428,-0.0123456790123457,-0.0909090909090909,-0.4805194805194805,-0.4871794871794872,-0.452054794520548,-0.4074074074074074,-0.3939393939393939,-0.4117647058823529,-0.4366197183098591,-0.4701986754966887,-0.4630872483221476,-0.3388429752066115,-0.2233009708737864,-0.1666666666666666,-0.1999999999999999,-0.3162393162393162,-0.183673469387755,-0.4029850746268657,-0.4771241830065359,-0.5402298850574713,-0.5604395604395604,-0.550561797752809,-0.4805194805194805,-0.4366197183098591,-0.4326241134751772,-0.3798449612403101,-0.4244604316546763,-0.4444444444444444,-0.4736842105263158,-0.4444444444444444,-0.45578231292517,-0.4594594594594594
