firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
63992,0.5315596357,0.0678136366,2.228154188,0.0,0.90668803,0.5409031723,-0.205519671,-0.557429918,0.0505281084,0.1151980968,-0.737138383,0.0530834034,2.1399354144,-0.077303166,0.0530834034,10.0,-0.28477018,-0.75,-0.817869416,0.1056911477,0.0832164563,-0.310179901,1.769874477,0.2127892814,0.0,1.5262597587,0.9975159688,7.6391752577,4.1935483871,0.0371015853,0.0,0.0,1.0,1.0,0.0,0.7268923545,3.0,0.2045098709,-0.857100962,-4.707155113,-2.911195954,-0.75791365,-6.323262581,-442.0854786,0.2237081402,9.1275971462,-0.015367819,-0.010386442,-0.10828537,0.4749776062,0.0224199105,-0.090805765,0.0,-0.089150145,0.0862336511,0.0,1.0,6.8843587012,0.2220457045,0.0,0.3333333433,0.1294165091,0.1445417328,1.367579115,4.1578514155,2.59355e-05,0.9545454986,1.8231696105,3.3239474288,-0.1387706,0.1245771781,-0.138888898,0.0558932499
18016,1.0018876909,0.0590170685,-4.276928716,0.045529413,0.6276145609,1.3731064482,0.0167553665,-0.047760402,0.2106511397,-0.060229112,-0.01647123,0.0165556488,0.4685764105,0.0313630624,0.0165556488,14.0,0.0131188401,-0.018745681,0.0405008832,-0.07730126,0.1259503033,0.0689818695,-0.066366588,0.4997648975,0.0,2.7934103679,1.9487441572,14.000139898,3.370723099,0.2067804865,0.0,0.0,0.0,1.0,0.0,0.3134491729,4.0,-1.221190488,-0.112655979,0.5557122623,-0.205456818,-0.036395102,0.0711855684,1111.6220327,0.0319011585,14.496017689,0.0028479956,0.0134622683,0.0218954646,0.0359514053,0.0298013823,-0.033953698,1.0,0.0003543767,-0.367352004,0.0027435608,2.0,14.117821049,0.8893194216,0.0,0.035326086,0.0245835072,0.0226113289,0.7693784254,4.5986035036,2.194635e-09,2.1678516e-08,0.8671740955,0.751990912,0.0983141164,0.0265484283,-0.1493391,0.1457195324
16600,0.4289707255,0.0616273377,11.604983374,0.024961234,0.3236042947,0.9246053882,0.153811655,0.0725881938,0.5381044711,0.0,-0.066472694,-0.046754382,-0.551631074,0.0956228922,0.0467543817,14.0,0.0136877714,-0.738095238,-0.109189648,0.1086172953,0.0594025641,-0.132580049,0.2083780829,0.4261333114,0.0,1.7925045095,0.8985497176,30.939848444,12.99874692,0.2395310853,0.0,0.0,0.0,0.0,0.0,1.0210473204,7.0,0.0025611347,-0.847133067,-484.0215664,6.2252822509,0.7734607856,-142.6928261,1195.5317834,0.0349451987,14.757689188,0.0020100643,0.0224909544,0.0394575421,0.0323026333,0.0331088169,0.1167524538,0.0,9.43396e-05,0.4362616612,0.0180086587,6.0,13.537144952,0.4823981737,0.0,0.042145595,0.0244776937,0.0313387657,0.5823218359,1.7312468593,2.5052507e-09,3.3446973e-08,0.7783395403,0.60581244,-0.047467061,0.0342374077,0.1706200597,0.2579266224
62279,0.4583408639,-0.099357237,73.455357143,0.0,0.2448710997,0.1789542465,-0.143190744,-0.022671063,0.0470424567,0.0289535799,0.2026584122,-0.182197207,-1.304477612,0.0302520541,0.1821972066,11.0,0.0,-0.043478261,-0.157003144,-0.619112599,0.0736587381,0.2519579555,-0.105685764,0.5450857233,0.0,1.0764599639,1.044551475,38.30952381,3.0823754789,-0.236752914,0.0,0.0,0.0,0.0,0.0,0.0580873843,2.0,-1.32048239,-0.105829436,-0.278975037,-0.579053003,-0.66928158,0.1618152796,-249.102505,0.0899421609,10.590063188,-0.003507686,0.0022142556,0.0033972337,0.0103496081,0.0177670424,-0.476487513,0.0,0.0071651133,1.4006928406,0.0256097578,3.0,8.6301646701,0.1252705219,0.0,0.0625,0.0230940759,0.0252031768,1.5070788017,0.8634392159,2.4817555e-06,2.8636364967,1.1473735865,1.316466147,0.2871176284,0.0627947899,-0.129870137,0.281838465
61567,0.5650374009,0.0720553757,1.0875708757,0.0127855309,0.8297733616,1.782650441,0.0997735889,0.1868874761,0.4487389465,0.5203000883,0.2495679133,0.0061200446,0.1091416176,0.0641911354,0.0061200446,14.0,0.0316428202,0.0633333333,0.1431795271,0.0058508414,0.1147602122,0.1835206135,0.1054553715,0.5846584959,0.0,2.4533167124,1.4818197098,35.926559266,4.5114260528,0.1866225815,0.0,0.0,1.0,1.0,0.0,0.9710980639,5.0,-0.955838852,-0.030576965,0.1188619723,0.0652629943,0.6723448372,0.1040136415,-705.1337926,0.0319011585,11.816191721,-0.004235485,0.0049466435,0.012210929,0.0055317302,0.0234846595,-0.090403164,0.0,-0.010893617,-0.626216519,-0.008281322,4.0,12.262454751,1.4054235661,0.0,0.0198675506,0.0158728017,0.0231506663,0.9779969852,12.953653598,2.2622884e-08,8.880581e-09,1.288968291,1.6614392551,-0.009466923,0.0406030886,-0.092104672,0.1457195324
41815,0.6082108922,0.0521362313,0.5736953456,0.006454962,0.1831764732,0.525470016,0.1075466737,0.0669164265,0.5914121037,0.0,0.0354682317,-0.035302975,-0.548051948,0.0807095944,0.0353029754,5.0,-0.006134798,0.0330578512,-0.01630894,-0.024181054,0.2108695652,0.0002305476,0.0812068689,0.7020753066,0.0,17.774381368,16.612809316,1.1727785614,9.1373626374,0.4598219882,0.0,0.0,1.0,0.0,0.0,0.8017974643,4.0,-0.969532391,-0.060852447,0.1620354635,-1.084381287,0.4070642032,0.1205321005,-906.9052926,0.0319011585,9.9933282565,-0.000866101,0.0124250446,0.0159136511,-0.000409759,0.5365038283,-0.001549919,0.0,-0.000472798,-0.45718945,0.0511396844,5.0,9.814000386,0.5059414991,0.0,0.020833334,0.0212706904,0.0272858057,1.8548539861,3.4080883362,1.7350456e-06,5.7272727671,1.3102764652,1.7168244153,0.0916354144,0.0511733507,-0.762866948,0.1457195324
23309,0.3190891008,0.051306674,2.8259843426,0.0181866285,0.4226823317,0.35879396,0.0863393225,0.3293668912,0.1728703788,0.953252697,0.6571062413,-0.052290183,-0.662337662,0.0852890165,0.0522901834,14.0,0.000482493,0.0857142857,0.122629558,0.0070779391,0.0602728968,0.1806133702,0.0533915949,0.5662711229,0.0,1.9113139876,1.8777306814,2.1077596132,7.5465787304,0.2224184625,0.0,0.0,1.0,0.0,0.0,0.2424832144,4.0,-0.027574388,0.1113322411,-0.303457912,2.0416965118,0.403274489,0.0596896201,2361.452983,0.1432278105,15.349606279,-0.004027728,0.0069220608,0.0160913893,0.0037351127,0.2771435631,-0.307958692,0.0,-0.00527018,-0.538505637,-0.019340242,6.0,15.627788003,1.848318782,0.0,0.1117647067,0.054282439,0.0419072502,0.6335152736,7.4357808855,5.144987e-10,9.5024243e-09,0.8606372616,0.740696496,-0.087365703,0.0354848032,0.2197522798,0.1584937514
39669,-0.947683147,0.1633192411,8.3636519882,0.0,3.9289311516,2.4390570617,0.2020156114,-0.108563764,0.2205673221,0.0131548845,-0.110606465,0.0024605174,0.0476495289,0.1555371562,0.0024605174,14.0,-0.001030394,-0.119638826,-0.038355937,0.0479443378,0.0802439419,-0.077853199,-0.11697184,0.3873310359,0.0,0.8407446544,0.7761157402,21.481530132,13.069777343,0.0711468127,0.0,1.0,1.0,0.0,0.0,-0.339209503,6.0,0.0031432706,-0.094020871,-1.570230159,0.4813048951,0.6596114942,0.1299377598,527.54498297,0.1432278105,14.496409028,0.0090116449,0.0161085806,-0.050674821,0.0257997067,0.0268541677,0.063579413,1.0,0.0443423601,1.8363096854,-0.003276688,6.0,15.627788003,3.8610547921,0.0,0.0263620391,0.0250390093,0.0278585624,0.8270746517,11.961093677,5.826775e-10,5.535324e-09,1.5616493578,2.4387487167,0.0473689912,0.0508078358,0.4365558494,0.1584937514
12319,0.6150196615,0.0514052492,1.3837554887,0.0158295607,0.176390131,0.2807360604,-0.107666931,0.0751580403,0.1679001476,0.0020246244,0.0611501825,0.0136403069,0.2047537771,0.0408798303,0.0136403069,14.0,0.0072296996,0.0587349398,0.1307237234,-0.000552691,0.112612707,0.2014023995,0.0770724642,0.5614416099,0.0,4.7639788202,4.0493160044,1.5578762769,9.9781993532,0.5804085039,0.0,0.0,0.0,0.0,0.0,0.212891128,3.0,-0.279088446,-0.074823791,-0.217854221,0.3305111325,0.1428096037,0.2334732022,959.34626729,0.1972967445,14.300943063,-0.005414943,-0.000460504,-0.000594418,0.0037556698,0.2323248925,-0.263476275,0.0,-0.005765766,-0.236091485,-0.035481441,3.0,14.036989124,0.6969554348,0.0,0.0714285746,0.0211368467,0.0282737487,0.695003094,2.578755711,3.0918411e-09,3.0004994e-08,0.8715653871,0.7596262239,0.4133828349,0.0495435768,0.3258414249,-0.062872674
18374,0.6718542992,-0.168768807,-9.487261641,0.0345764559,1.303039546,2.7739941589,0.0155438303,-0.03710361,0.3793801559,0.0141083521,0.1045758084,-0.129107506,-1.539894229,0.0911173046,0.129107506,14.0,0.0068052784,-0.006313307,0.0702169389,-0.142488257,0.2083609332,0.027264815,-0.228922638,0.4843035114,0.0,1.1543859649,0.6804928989,39.624722838,5.4558845978,-0.047454554,0.0,0.0,0.0,0.0,1.0,0.7798512448,3.0,-0.286142521,-0.0473885,0.1521068588,0.2109371613,-0.032316419,0.0934366509,2301.6084814,0.0793382698,15.090419834,-0.000190571,0.0100214223,0.029457633,-0.106555941,0.0463177758,-0.008913187,1.0,0.0004821092,0.5472195933,0.0279563013,3.0,15.115774969,1.3860994025,0.0,0.0365659781,0.0187332113,0.0226824441,0.7527000499,4.887081439,6.054975e-10,1.4162187e-08,1.0628424871,1.1296341524,-0.016316642,0.0297839976,-0.021973992,0.1799650133
42455,0.5668003402,0.1730224875,0.8615402311,0.0293825648,0.3364469157,2.9627480831,0.1999657397,0.2633473922,1.105441827,-0.004548408,0.1693507157,0.1320334515,0.6174282678,0.0661935128,0.1320334515,5.0,0.0,0.0,0.1995235614,0.0873454884,0.2156673114,0.0495833762,0.3266483044,0.6678073854,0.0,3.2574031891,3.2574031891,11.429422613,7.4868506644,0.6332410299,0.0,0.0,0.0,0.0,0.0,1.8192459976,5.0,-0.258319951,-0.092256969,0.0952045018,-0.384997045,0.4877492329,-0.016443089,-174.4756288,0.1071316187,10.265196679,0.0038011251,0.0192166762,0.0306234996,-0.004270677,0.2781125316,-0.008792779,1.0,0.0027177033,-0.5,-0.038303469,3.0,8.9712103401,0.2243987376,0.0,0.0240963846,0.0163297535,0.0195010992,0.9305281693,0.6406721666,5.2989329e-07,1.9090910044,0.8448247241,0.7137288145,0.6256366692,0.0487214892,-0.175856591,0.3896440393
55706,1.7050355026,-1.752849977,-357.4266667,0.0,1.8200117256,0.5544915641,-0.670814229,-0.398984851,-0.33157848,0.0,-0.24395194,-0.325898896,-0.872937416,-0.222721647,0.3258988963,14.0,-0.28477018,-0.224137931,-0.297979381,-4.506047122,0.0828103475,-0.396063797,-0.506913831,0.6390576941,0.0,15.674950298,10.26010603,340.48,0.2751131222,-0.812630022,0.0,1.0,1.0,0.0,0.0,-0.591499943,3.0,-3.036196446,-2.403483789,-13.30725894,-2.364082994,-0.962494037,-13.69832229,-103.5529989,0.1333507592,9.6960943113,0.0052304638,-0.035795465,-0.074004738,-0.058518389,0.0,2.7649193406,1.0,-0.065337763,-0.244663383,-0.055555556,1.0,7.2986142347,0.0648763381,0.0,0.055555556,0.0372830293,0.0390534075,1.0413184589,0.2107874089,2.48213e-05,3.8181824595,1.3672063851,1.8692532994,-0.047639104,0.0547420532,-7.509413e-09,0.1191636526
42535,1.3190936152,0.1647854525,-19.34014296,0.0,3.0015835409,8.8789745459,0.1251896232,0.0346327732,0.4991198344,0.0079479769,-0.008487184,-0.062293233,-1.606763665,0.42955673,0.0622932325,6.0,0.0046575092,0.0238095238,0.0681977642,0.0288177972,0.1529291553,0.0362690283,0.1485598217,0.5996449831,0.0,2.4305162124,1.2671268667,96.732792093,6.4305425192,0.1270549289,0.0,0.0,1.0,0.0,0.0,1.6345529946,7.0,0.0045696902,-0.007613233,0.2877315059,-0.862135947,-0.631252972,0.3106968608,-118.6944015,0.0716358435,10.526111674,0.0013054728,0.0061687936,0.0187780203,0.1102154425,0.0049860023,0.0169626694,0.0,-0.002307692,0.06637752,-0.149894958,3.0,10.578378472,0.897208902,0.0,0.057692308,0.0295147418,0.0463384252,1.0190015632,3.024947357,2.7983582e-07,2.520044e-08,1.2593133281,1.5858700583,0.0454034594,0.0561568159,-0.746386481,0.3965772104
32897,0.63077345,-0.28986593,-2.786599563,0.0,2.6096317255,4.3898799769,-0.006092561,0.0662253016,0.2090673522,0.0107191027,0.2442349479,-0.073732156,-0.798652349,-0.058363824,0.073732156,14.0,-0.042596888,0.0606060606,0.1628712439,-0.243916068,0.141260422,-0.02535208,-0.330217626,0.3216099778,0.0,1.2573383588,0.9391957138,23.876400679,12.065793989,-0.072827179,0.0,0.0,1.0,1.0,0.0,0.4670909332,2.0,-0.092629317,-0.059409682,0.0510921431,-0.752491841,-1.791054452,-0.054028444,-127.159232,0.0572108299,11.472439352,0.0007663956,-0.00525971,-0.027020148,0.1863202406,0.0583871587,0.0601003845,0.0,-0.002286257,-0.68783553,-0.048924731,2.0,10.828215094,0.7467022797,0.0,0.0384615399,0.0274407041,0.0409497663,0.6717929467,1.8504012253,7.9967249e-08,3.4557627e-08,1.6116851794,2.5975291174,0.2556962372,0.0539207406,-0.009583334,0.1817824929
42578,0.3374638401,0.0808255257,4.5458833619,0.0,0.7281205475,0.4175985493,0.0635403616,0.1239848403,0.2766648619,0.0044887781,-0.021582734,0.0452035007,0.5683760684,0.0348862312,0.0452035007,7.0,0.0,0.1785714286,0.3968804159,0.227060262,0.0773592548,0.0200324851,0.586038961,0.4874373796,0.0,2.9080604534,2.9080604534,4.1475128645,1.5274794694,0.1546041056,0.0,0.0,1.0,0.0,0.0,0.9691558442,7.0,0.2178894089,0.1324851202,-0.260680368,5.5503157365,-0.340818215,0.12943197,-314.1946197,0.2132537658,9.6237736497,-0.00037679,-0.011078998,-0.03531218,-0.008383234,0.0900685953,-0.081889347,0.0,-0.041516966,0.8515557332,-0.025641026,1.0,10.438371441,1.3287037037,0.0,0.1142857149,0.0354022191,0.0516479279,1.6661950596,3.9958228637,7.456188e-07,2.8636363979,1.3780980758,1.8991543064,0.1968277782,0.1622994991,0.1111111118,0.5099806609
44986,0.3800942628,0.0494547507,10.062301079,0.0183385381,0.1574565718,0.7557213669,0.1671520191,0.0580464064,0.908851148,0.0028294546,-0.017691638,-0.035100734,-0.371063441,0.0678056006,0.0351007336,14.0,0.0215047433,0.0223596575,0.072428192,-0.003177576,0.4924516169,0.0415880773,0.0929554694,0.5620976306,0.0,2.6334338117,1.6501702134,16.280125542,4.8924505493,0.7266903455,0.0,0.0,1.0,0.0,0.0,1.3135078682,5.0,-0.003956556,-0.056224784,-0.057107425,-0.09472238,1.145537092,-0.110816565,-26.49479123,0.0425884429,12.996462229,-0.004864954,-0.042951975,-0.060745116,0.0067141714,0.0679407149,0.084946386,0.0,-0.002627963,0.123102079,-0.01666701,6.0,12.716066674,0.5555399292,0.0,0.0300751887,0.0200172769,0.024305569,0.7154600495,1.6529707687,1.2292222e-08,3.2361137e-08,1.3573286922,1.8423411788,-0.05087693,0.0495370933,-0.317471853,0.1170659592
21792,1.0268537459,0.1299535788,-152.0894105,0.1155215248,1.9199992888,1.0997969447,0.0502067638,0.0505065541,0.1051467728,0.0072241439,0.0700729383,-0.030443951,-0.704104112,0.221454428,0.0304439514,14.0,0.0034708519,0.0080827394,0.005857429,-0.006326493,0.034166627,0.0704808789,0.022212629,0.5194599884,0.0,0.356599022,0.1939261747,160.42309552,17.374598897,0.1219989667,0.0,0.0,0.0,0.0,0.0,0.2041592093,4.0,-0.076806358,-0.102763655,-39.55642399,-0.999327635,-0.73992498,-5.648094506,2372.5710171,0.0117898724,15.305676978,0.0035424634,0.0092477547,0.024482236,0.0073394183,0.0002726031,0.2076143069,1.0,0.0017110207,0.0438361922,-0.008583691,3.0,13.932530525,0.4280914406,0.0,0.0542635657,0.0210927585,0.0176845986,0.5645844214,1.0854683393,1.6092577e-09,5.9458371e-08,0.367160967,0.1348071757,0.2354235836,0.0203514407,0.2272816003,0.174166527
58886,0.6235486666,-0.147877154,-71.99689227,0.0283174481,2.8314624049,6.0497159911,0.0015688853,-0.082569245,0.1215224045,0.0,0.1902033152,-0.097821991,-2.388368056,0.2053079169,0.0978219906,14.0,-0.002581186,-0.003623188,0.2874118348,-0.566557777,0.1205283492,-0.012325396,-0.550430356,0.5399465213,0.0,0.9238539461,0.8499112917,325.47513812,8.7343489381,0.0569885639,0.0,0.0,0.0,0.0,0.0,0.262193429,3.0,-0.786855241,-0.065974364,-0.113767234,1.1509003975,-0.66928158,0.3368711425,-237.12463,0.0899421609,10.686555416,-0.001758408,0.0053798197,0.0298089592,0.0958120728,0.0,0.1180610347,2.0,-0.011809634,-0.980979553,-0.021532091,3.0,7.519963517,0.0492771754,0.0,0.0503597111,0.0218584083,0.0198530077,1.1289214418,0.3721161297,2.5240533e-06,4.7727275794,1.1371788262,1.2931756827,-0.010254388,0.0512516797,-0.1640394,0.281838465
32934,0.4271162772,0.077569269,6.0364245124,0.0305726595,0.1424685716,0.6683581401,0.1920121071,0.1163831253,0.4711798691,0.0026913176,0.1726478886,-0.010990041,-0.076492537,0.0835027392,0.0109900408,14.0,0.036045641,-0.009978891,0.0570482561,-0.002077384,0.1396191053,0.0693444745,0.1074559238,0.4595358593,0.0,3.15580108,1.7480670614,9.1854017437,8.6368711156,0.7056519929,0.0,0.0,0.0,0.0,0.0,0.6211689891,5.0,0.4069104654,-0.114580675,-0.153710936,1.8009065465,0.4285732981,0.0737458581,506.81686366,0.0653410158,12.415385999,0.001326183,0.036608197,0.0488191985,0.0113635157,0.1454676174,-0.007171164,2.0,-0.001729891,-0.776,0.010247373,5.0,10.037384503,0.0669966997,0.0,0.0219435729,0.0092828796,0.0069310673,1.2364418499,0.2795040227,1.8302804e-07,3.8181822186,0.8364099845,0.6995816622,0.1078145804,0.0219834769,-0.092288016,0.1465738657
48135,0.9242972218,0.0127404241,-12.51766685,0.0202613842,3.6999424626,4.9014877528,0.0205989127,0.0718967324,0.2158045156,0.0,0.0804839116,0.0692823019,19.173770492,-0.29689298,0.0692823019,14.0,-0.030355837,-0.034482759,0.1961346746,0.0575594977,0.156926306,0.0075164333,0.0388470599,0.3769030546,0.0,1.5213629773,1.2058482359,66.888951206,6.0419980749,0.081212359,0.0,0.0,1.0,1.0,0.0,0.780451753,4.0,-0.001938385,-0.125889947,-118.4669565,5.2178643826,5.0445262404,27.172826484,-458.6584739,0.0755637318,9.7905427935,-0.003596703,0.0073903002,0.0408781226,-0.072427984,0.0107599763,0.0194675111,2.0,-0.028500195,0.9566929134,0.0126431659,2.0,8.9334003961,0.3398268398,0.0,0.0769230798,0.032332675,0.0235571688,0.8954944434,3.3481187196,4.1232906e-07,7.6363636766,1.3030976398,1.6980634589,0.0273532118,0.0397343249,-0.606488428,0.4167864669
44150,0.6962368858,0.0390973868,-1.956814476,0.0210915576,0.8833027115,2.8936289696,0.0976337528,0.2277651599,0.4693720312,0.5004526525,0.4568057431,-0.116241722,-4.260582011,0.2056750095,0.1162417222,14.0,-0.092790078,0.0723723724,-0.014206389,-0.034538994,0.1743471954,-0.002566009,0.0235953063,0.5060991351,0.0,1.7994285316,1.3503380026,21.867704534,5.830881459,0.1359417673,0.0,0.0,1.0,1.0,0.0,0.8254428872,3.0,-0.131213775,-0.370904329,0.2125110574,1.2266141389,1.0851628277,0.1926733136,-60.06124122,0.5269949722,12.064946773,0.0039870754,0.0236555619,0.0536669308,0.1036992228,0.072354382,-0.044971169,2.0,0.0040606064,-0.059436275,-0.041770604,6.0,11.682228269,0.9115124331,0.0,0.052941177,0.0264649698,0.0280422046,0.7831554119,4.2396160841,2.927769e-08,1.5009111e-08,1.4230896086,2.0251840342,-0.00052533,0.0453440497,0.0002382198,0.0925566307
42834,1.0418461538,0.0464615385,-106.1842105,0.0,1.2784615385,3.4292307692,0.0866320139,-0.056903452,0.3988244122,0.0,-0.140996485,-0.084443586,-4.344370861,0.2483076923,0.0844435863,9.0,0.0749179378,0.1636363636,0.0129055712,0.4203528558,0.2719614922,0.0696598299,0.071858183,0.5942340538,0.0,1.7127468582,0.6106694024,293.28947368,4.8351409978,0.0838523132,0.0,0.0,1.0,0.0,0.0,0.928141817,8.0,-0.118604409,0.1225611715,0.5220987134,-0.456831888,-0.681712602,0.2506270386,-272.0395186,0.0793382698,8.6569551338,0.0229765787,0.0273173319,0.0608387478,0.4438095238,0.02137617,0.0351471265,5.0,0.0434285714,-0.046970728,0.0666666701,4.0,6.0318864616,0.058,0.0,0.0434782617,0.0140084617,0.075313951,0.744086701,0.5039508411,3.1083059e-06,9.5454547559,0.7310805253,0.5344787345,0.1173634185,0.0559499777,-0.80413795,0.1799650133
42877,0.2795689606,0.0615373506,397.19407569,0.0087804088,0.2794702624,0.7310235014,0.1995084502,0.1994813684,0.4021192773,0.0022078804,0.1637354798,-0.18896113,-1.573884097,0.1583900082,0.1889611298,6.0,0.0,0.2506769826,0.370555026,0.0087364151,0.1764776959,0.2537698682,0.2374789805,0.5266147289,0.0,1.5622479839,1.5622479839,531.91463415,8.4094473008,0.529976956,0.0,0.0,0.0,0.0,0.0,0.7759899766,7.0,-0.019634394,0.1463877071,4.0771505263,3.1747888109,-0.063750322,-0.111835033,380.34172062,0.1310250042,12.960855701,-0.00046545,0.0164357643,0.0328657261,0.0469372225,0.0043232812,0.1977569477,0.0,0.0007142858,-0.449323634,0.0123073477,6.0,13.036979766,0.7338269516,0.0,0.0588235296,0.0234704567,0.0312002861,1.1708661347,3.9340340578,3.0087003e-08,2.6321846e-08,1.3357753905,1.7842958939,0.0904962587,0.0477114021,0.2376009445,0.0602498098
88795,0.7267514153,0.1073472822,-5.605411603,0.0,0.8605644442,2.8607660773,0.097150924,0.3843605327,0.5993373851,0.0173137461,0.6146801983,-0.05565371,-0.708694633,0.183423725,0.0556537102,4.0,0.0168212603,0.3645130183,0.4624466279,-0.175594977,0.2188578944,0.4054237883,0.1843227288,0.5830426024,0.0,1.9307861866,1.554665687,149.82081686,5.9331107169,0.4424465627,0.0,0.0,1.0,0.0,0.0,1.0762545097,4.0,0.3759865729,0.2599112345,0.1459242019,2.3472300097,0.2063894171,0.1736668439,-372.4573873,0.0653410158,10.091568534,-0.032460347,-0.057800045,-0.126960129,-0.226604982,0.006515036,-0.135703987,0.0,-0.050588241,-0.103450252,0.0865546223,4.0,10.520050621,1.1190053286,0.0,0.0625,0.0362140771,0.0658830974,0.7114210033,2.8825204195,3.6362023e-07,2.3384483e-08,1.6943383241,2.8707823567,0.0264996612,0.0733862717,-0.337837858,0.1465738657
42981,0.3706393273,0.0755244774,7.9457102681,0.0,0.1657670962,0.8946911066,0.1533575318,0.1073408738,0.2384120648,0.0048904538,-0.155908096,0.0300989265,0.2034139403,0.0601617459,0.0300989265,6.0,0.0503051989,0.2,0.1344503474,0.3401724236,0.5256975037,0.0738522954,0.2868332712,0.630052874,0.0,3.3950413223,2.2239669421,14.235897436,4.1891348089,0.6294867992,0.0,0.0,1.0,0.0,1.0,0.3804550541,7.0,-0.913677521,0.1060897013,-0.075536101,0.0608183729,-0.87890473,0.0999842519,-919.7505521,0.0319011585,9.7980940502,0.0038415366,0.0314440216,0.0455072464,0.0163243062,0.0816987241,0.1003529699,0.0,0.0012320231,2.2789599086,-0.012341772,4.0,9.7063486338,0.8308254381,0.0,0.0666666701,0.030126475,0.0281272836,0.642962774,2.5641649275,3.2983499e-07,2.6408074e-08,1.7316810948,2.9987194142,0.163033981,0.0879785844,-0.393141308,0.1457195324
43028,1.0774392918,-0.030188371,-2.054426611,0.0,0.8102314102,2.2542962336,-0.039213375,-0.108267489,0.3494122182,-0.018479033,-0.185991229,-0.164768444,-10.92837838,0.2997215735,0.164768444,8.0,-0.052158676,0.0192307692,-0.187008975,-0.071163768,0.0920302347,-0.041164001,-0.039285584,0.5857385676,0.0,7.2493261456,3.5729688102,14.304685478,4.5098343263,-0.002078626,0.0,0.0,1.0,0.0,0.0,0.602015205,3.0,-0.029322737,-0.417797951,0.8895634213,73.668991439,3.1809413107,0.2637472566,-158.5287583,0.1411641835,9.5078304384,-0.004142616,0.0030039765,0.0052629586,-0.016998849,0.0152975212,0.0013735537,1.0,-0.013057775,-0.614523294,0.0002732258,3.0,9.5341976594,0.6455467053,0.0,0.0465116277,0.0270311084,0.0361066643,1.3097585168,2.8678334561,1.6620221e-06,0.9545455009,1.6869658982,2.8458539417,-0.020529155,0.0609856343,-0.469746659,0.1485789022
62295,0.6384808445,0.0712556286,-27.09953704,0.0530375729,1.0181220935,0.4988336901,0.0950231709,0.0648556148,0.1857773674,-0.003805497,0.1026325677,-0.013878884,-0.318346628,0.0939396176,0.0138788838,14.0,0.0018923698,-0.009876543,-0.034972724,-0.037412086,0.0337205023,0.0828682138,0.0211442199,0.5081446994,0.0,1.2596856047,1.0904196064,78.21412037,4.6181234197,0.1228765227,0.0,0.0,1.0,0.0,0.0,0.3981984322,4.0,-0.077299454,-0.120722937,-39.9447969,-0.692292115,0.6526727231,-5.775609317,-810.2669829,0.0117898724,11.759207251,-0.00071392,0.0069142182,0.0182553905,-0.000686151,0.0023308,-0.060998408,0.0,-0.001034483,-0.59804766,0.0092339632,5.0,9.7723461587,0.1484451949,0.0,0.0188679248,0.0087721112,0.0094010436,0.4957594872,0.3966068324,8.1413688e-08,1.3635541e-07,0.6142653479,0.3773219177,0.4178795455,0.0309776642,-0.007459541,0.174166527
43167,1.5075062255,0.0737104233,-1.320458304,0.0,0.2975453575,3.3035930274,0.0324183625,-7.8827e-05,0.5985338168,-0.003544842,-0.199157411,-0.218596035,-5.353281853,0.468303095,0.2185960348,6.0,-0.076701746,-0.180272109,0.0235880252,-0.009159168,0.5699464525,-0.051079931,0.0515136476,0.7001775325,0.0,4.6095856216,3.3984023964,5.4845263407,9.6331950207,0.9447043811,0.0,0.0,1.0,0.0,1.0,0.7521588089,7.0,0.4076755172,-0.284873893,0.9266790121,1.6951589035,0.414038334,0.4585462138,-405.1793799,0.0653410158,8.1519098729,-0.021160303,-0.050768624,-0.060789126,-0.465841668,0.3356366394,0.221114943,0.0,-0.13798949,-0.347378617,-0.05833333,4.0,7.1117160109,0.4105427474,0.0,0.1428571492,0.0747500434,0.078708122,1.4945719077,2.8143409649,4.60788e-05,6.6818182431,1.283790179,1.6481172237,0.540707602,0.1060860726,-0.261764714,0.1465738657
