firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28
69171.0,-0.03597571,-0.002786428,-0.004499259,-0.174437943,0.0151254575,-0.015611454,0.0,-0.040617713,2.7423124231,0.0407594647,0.0625,-0.081081081081081,-0.2444444444444444,-0.5072463768115942,-0.575,-0.5142857142857142,-0.5,-0.6699029126213591,-0.7322834645669292,-0.8152173913043479,-0.8,-0.7806451612903226,-0.8219895287958116,-0.8411214953271028,-0.8559322033898304,-0.83,-0.8740740740740741,-0.9282700421940928,-0.9154228855721394,-0.8896103896103896,-0.7571428571428571,-0.8,-0.8152173913043479,-0.7763157894736842,-0.7638888888888888,-0.8068181818181819,-0.7848101265822784,-0.7848101265822784
66229.0,-0.002836869,0.006976912,0.0201870486,0.1400440852,0.0708435612,-0.006272717,1.0,-0.000865377,-0.702830189,0.0268468475,-0.0270270270270269,0.0,-0.0526315789473684,-0.0526315789473684,-0.1428571428571429,-0.1999999999999999,-0.0526315789473684,-0.1627906976744185,-0.1219512195121951,-0.1627906976744185,-0.25,-0.0999999999999999,-0.0769230769230768,-0.0999999999999999,0.1612903225806452,0.1612903225806452,0.5652173913043479,0.3333333333333332,0.5,0.6363636363636365,0.5652173913043479,0.5652173913043479,0.6363636363636365,0.5,0.3846153846153846,0.3333333333333332,0.4399999999999999,0.4399999999999999
47730.0,0.0011228241,0.0092384091,0.0198905239,0.1528371387,0.003681112,0.0051219637,2.0,-0.000581053,0.2220520674,0.0049748817,-0.05,-0.05,-0.0404040404040404,-0.0865384615384615,-0.0256410256410256,0.0,0.1111111111111111,0.0497237569060773,0.0106382978723404,-0.0256410256410256,-0.0686274509803921,-0.0952380952380952,-0.073170731707317,-0.073170731707317,-0.1162790697674418,-0.0306122448979592,0.0857142857142856,0.0734463276836159,-0.05,0.0106382978723404,0.0326086956521738,-0.05,-0.1363636363636363,-0.1703056768558951,-0.1121495327102803,-0.0995260663507109,-0.0776699029126213,-0.0821256038647343
13777.0,-0.014300934,0.019019579,0.0258157332,0.0073966178,0.5475865242,0.0128632348,0.0,-0.002368001,6.5012010779,-0.216110986,0.0416666666666667,0.0245901639344261,-0.0808823529411765,-0.3932038834951457,-0.3131868131868132,-0.297752808988764,-0.0458015267175572,0.0330578512396693,0.0869565217391303,0.25,0.2019230769230768,0.3888888888888888,0.1904761904761904,0.2886597938144331,0.4534883720930232,0.4880952380952381,0.6891891891891893,0.1160714285714286,0.25,0.3888888888888888,0.6891891891891893,0.524390243902439,0.2019230769230768,0.1160714285714286,0.25,0.2755102040816326,0.3020833333333332,-0.1987179487179486
44652.0,-0.00019043,0.0103098498,0.0329619359,0.0147690154,0.0033827557,0.005937545,1.0,3.10559e-05,-0.020675002,-0.026935176,0.0989761092150169,0.1903881700554528,0.1860036832412523,0.2243346007604563,0.3360995850622406,0.2777777777777777,0.4804597701149424,0.4122807017543859,0.3790149892933618,0.4703196347031964,0.2983870967741935,0.2931726907630523,0.1499999999999999,0.2408477842003853,0.3999999999999999,0.3472803347280335,0.2529182879377432,0.2480620155038759,0.2432432432432432,0.2480620155038759,0.3062880324543611,0.4153846153846154,0.3849462365591398,0.3360995850622406,0.2059925093632959,0.3251028806584362,0.5631067961165048,0.511737089201878
44548.0,-0.004500675,0.0021308552,0.0044131528,0.0464722289,0.0119919846,0.0324791074,0.0,-0.004595795,3.4028817098,-0.17923374,0.0947368421052632,0.1366120218579234,0.1818181818181818,0.1243243243243243,-0.0545454545454545,0.1885714285714286,0.1005291005291004,0.0947368421052632,0.0833333333333332,0.1885714285714286,0.0246305418719212,0.0505050505050506,-0.2209737827715355,-0.1713147410358565,-0.1333333333333333,-0.140495867768595,-0.079646017699115,0.0246305418719212,0.0246305418719212,0.0348258706467661,-0.4269972451790633,-0.3791044776119403,-0.4140845070422535,-0.409090909090909,-0.4611398963730569,-0.4206128133704735,-0.3809523809523809,-0.2676056338028169
38746.0,-0.006297126,0.0060341319,0.0156763632,3.05577e-05,0.0205624647,0.024512884,0.0,-0.017163229,-0.784313725,-0.015617002,0.1782178217821781,0.2142857142857142,0.1333333333333333,0.0438596491228069,-0.0245901639344262,0.1121495327102803,0.1666666666666667,-0.3040935672514619,-0.3,-0.2608695652173913,-0.4079601990049751,-0.4333333333333333,-0.5258964143426295,-0.5625,-0.4936170212765958,-0.502092050209205,-0.405,-0.3602150537634409,-0.3602150537634409,-0.2066666666666666,-0.3425414364640884,-0.3040935672514619,-0.2787878787878788,-0.3238636363636363,-0.2272727272727273,-0.2171052631578947,-0.1185185185185184,-0.0325203252032519
60871.0,-0.002854848,0.0130670548,0.0179063801,0.0089527541,0.0024684736,-0.030833877,2.0,-0.00052,0.7715939931,-0.008801203,0.1538461538461537,0.0404624277456646,0.0588235294117647,0.1538461538461537,0.0975609756097561,0.1764705882352941,0.4399999999999999,0.4516129032258065,0.3138686131386861,0.2949640287769783,0.2413793103448276,0.2244897959183673,0.2328767123287671,0.0112359550561798,-0.0526315789473684,-0.1666666666666666,-0.2372881355932203,-0.1262135922330097,-0.1469194312796208,-0.0673575129533678,0.1111111111111111,0.1111111111111111,0.0112359550561798,-0.0476190476190476,0.1042944785276074,0.0227272727272727,0.2162162162162162,-0.150943396226415
14198.0,-0.025124848,0.0104234461,0.013075845,-0.021871839,0.3533200413,0.0274566215,2.0,0.0032653061,-0.269642179,-0.120817371,0.1529411764705881,0.1264367816091953,0.0208333333333332,0.053763440860215,0.0652173913043479,0.1264367816091953,0.1395348837209302,0.0425531914893617,0.1807228915662651,-0.01010101010101,0.0,0.1264367816091953,-0.01010101010101,-0.01010101010101,-0.02,-0.0925925925925925,-0.0754716981132075,-0.1403508771929824,-0.1833333333333333,-0.0485436893203883,-0.01010101010101,0.0208333333333332,-0.1478260869565217,-0.1694915254237288,0.0103092783505154,-0.1171171171171171,-0.0925925925925925,-0.0576923076923077
14331.0,0.0277803936,0.0484070861,0.0626296925,0.0514356436,0.1073157964,-0.019163331,3.0,0.0082425743,-0.709575597,0.0003132839,0.0,0.0158730158730158,0.1228070175438595,0.1327433628318584,0.0491803278688525,0.641025641025641,0.7297297297297298,0.8823529411764706,0.8823529411764706,0.7777777777777777,0.8028169014084507,0.6623376623376624,0.5058823529411764,0.3913043478260869,0.8823529411764706,0.8823529411764706,0.9692307692307692,1.0,1.3272727272727272,1.4150943396226414,1.4615384615384617,1.7826086956521738,1.3703703703703702,1.3272727272727272,1.56,2.3684210526315788,2.555555555555556,2.555555555555556
45583.0,-0.00113076,0.0233434121,0.0346419445,0.020033678,0.0215094209,0.0494399027,1.0,-0.000717489,1.0508617066,0.0722223041,0.0229357798165137,0.0619047619047619,0.0518867924528301,0.0229357798165137,0.0324074074074074,0.0324074074074074,0.1614583333333332,0.1149999999999999,0.0878048780487805,0.1614583333333332,0.1149999999999999,0.0518867924528301,-0.0550847457627118,0.0276497695852535,0.0324074074074074,0.0324074074074074,0.0045045045045044,-0.0304347826086957,0.0324074074074074,0.0420560747663552,0.0878048780487805,0.17989417989418,0.0825242718446601,0.0469483568075117,0.1494845360824741,0.2119565217391303,0.3273809523809523,0.39375
14702.0,-0.000998303,0.0004577367,0.0007915624,0.0157092007,0.1180440126,0.0233308175,2.0,8.6021505e-06,1.574885587,0.0905474462,0.1772151898734177,0.0054054054054053,0.0108695652173913,0.3676470588235294,0.4090909090909091,0.7547169811320755,1.4473684210526314,1.3846153846153846,1.268292682926829,1.4473684210526314,1.1627906976744184,1.5135135135135136,1.0217391304347827,0.603448275862069,-0.2677165354330708,-0.146788990825688,-0.2051282051282051,-0.0106382978723403,0.1204819277108433,0.0219780219780219,0.1625000000000001,0.2236842105263157,0.0568181818181818,-0.0699999999999999,0.1071428571428572,-0.088235294117647,0.0108695652173913,-0.1545454545454545
14737.0,0.0049420465,0.0106986601,0.0192662809,0.1277255208,0.0055709279,0.0594493026,1.0,0.0449828855,-0.726838411,0.0622668527,0.1578947368421053,0.0731707317073171,0.0731707317073171,-0.0222222222222222,0.0,0.0731707317073171,0.0232558139534884,-0.0434782608695651,0.0232558139534884,0.0476190476190476,0.0,-0.1020408163265306,-0.1538461538461538,-0.0434782608695651,-0.0638297872340425,-0.0833333333333333,-0.1851851851851852,0.1891891891891892,0.3333333333333332,0.2753623188405796,0.3538461538461539,0.3538461538461539,0.2394366197183097,0.1578947368421053,0.1282051282051282,0.1,0.1428571428571428,0.1891891891891892
67387.0,-0.007250201,0.0018313341,0.0042637862,0.1062560688,0.0035448317,0.0785821029,2.0,-0.015869053,2.6648584282,-0.053571425,0.5517241379310345,0.2162162162162162,0.0975609756097561,0.125,-0.0425531914893616,-0.2241379310344827,-0.1818181818181817,-0.1964285714285714,-0.296875,-0.25,-0.3835616438356164,-0.2622950819672131,-0.2857142857142857,-0.375,-0.25,-0.2105263157894736,-0.2372881355932203,0.0227272727272727,0.1538461538461537,0.2162162162162162,0.125,-0.0625,-0.1666666666666666,-0.3661971830985915,-0.3661971830985915,-0.4,-0.4642857142857143,-0.6590909090909092
15246.0,0.0165015272,0.0541178355,0.0762575422,0.026816271,0.4660991183,0.0082334297,1.0,0.0067380799,-0.308967062,-0.029640741,-0.0918367346938775,-0.0824742268041237,-0.077720207253886,-0.021978021978022,-0.160377358490566,-0.1442307692307692,-0.5,-0.5136612021857924,-0.4201954397394136,-0.2327586206896551,-0.2489451476793248,-0.016574585635359,-0.2294372294372294,-0.3231939163498099,-0.160377358490566,0.0229885057471264,-0.0326086956521739,0.1125,0.2108843537414966,0.2447552447552448,0.913978494623656,0.8163265306122449,0.8936170212765957,0.8163265306122449,1.282051282051282,1.4054054054054053,1.78125,1.5428571428571427
15537.0,0.0082117987,0.0231304457,0.0356935577,0.0360149758,0.182671349,0.0291853534,1.0,0.0069769271,2.7790138041,0.1438622233,0.1566265060240963,0.1851851851851851,0.28,0.411764705882353,0.1999999999999999,0.1566265060240963,0.5483870967741935,0.3333333333333332,0.2972972972972973,0.2972972972972973,0.5737704918032787,0.3714285714285714,0.1999999999999999,0.1034482758620689,0.0666666666666666,0.0434782608695651,-0.0769230769230768,0.263157894736842,0.1851851851851851,0.476923076923077,0.352112676056338,0.2151898734177215,0.1707317073170731,0.28,0.1851851851851851,0.2151898734177215,0.3333333333333332,0.3714285714285714
16003.0,0.0,0.0067088217,0.009610074,0.0949814324,0.1891164599,-0.029929198,1.0,0.0730822281,-0.352583806,0.0506410263,-0.1071428571428571,-0.1935483870967742,-0.1666666666666666,-0.1379310344827586,-0.2647058823529411,-0.3055555555555556,-0.21875,-0.3055555555555556,-0.3243243243243243,-0.3421052631578947,-0.0384615384615384,-0.1666666666666666,-0.2647058823529411,-0.21875,-0.2647058823529411,-0.3243243243243243,-0.3055555555555556,-0.3421052631578947,-0.4565217391304348,-0.4047619047619047,-0.4565217391304348,-0.609375,-0.6212121212121212,-0.6527777777777778,-0.6323529411764706,-0.6323529411764706,-0.7222222222222222,-0.7448979591836735
16185.0,0.0014914828,0.0071823661,0.009953664,0.009855283,0.6849635036,0.0094663921,2.0,0.0046153846,-0.297442364,0.0016666688,-0.0714285714285714,-0.0714285714285714,0.0,-0.1612903225806451,-0.1875,-0.2777777777777778,-0.1333333333333333,-0.1875,-0.1875,-0.2121212121212121,-0.2571428571428571,-0.2972972972972972,-0.3333333333333333,-0.4951456310679611,-0.5094339622641509,-0.35,-0.4222222222222223,-0.5185185185185186,-0.48,-0.5272727272727273,-0.1875,-0.2571428571428571,-0.3157894736842105,-0.35,-0.2972972972972972,-0.1034482758620689,-0.1034482758620689,-0.1612903225806451
63095.0,0.0525282966,0.0888862015,0.2435118719,-0.57088959,0.0161526688,0.002504759,2.0,0.1940334708,1.7534246575,-0.015625,0.0,-0.3033707865168539,-0.3333333333333333,-0.3404255319148936,-0.3541666666666666,-0.3033707865168539,-0.3673469387755101,-0.3921568627450981,-0.3541666666666666,-0.2051282051282051,-0.1142857142857143,-0.1388888888888888,-0.1733333333333333,-0.2151898734177215,-0.2151898734177215,-0.2051282051282051,-0.1142857142857143,-0.1014492753623188,-0.088235294117647,-0.1506849315068493,-0.03125,-0.03125,-0.1267605633802817,-0.088235294117647,-0.1142857142857143,-0.088235294117647,-0.088235294117647,-0.0606060606060605
61938.0,0.0,0.0335303216,0.0516198141,0.0009832278,0.0966539153,0.0,1.0,0.0048387097,-0.670419652,0.0120160645,0.0163934426229508,0.0508474576271187,-0.008,0.0420168067226891,-0.0119521912350597,0.0333333333333334,0.0376569037656904,-0.03125,-0.0387596899224805,0.0122448979591835,-0.0461538461538461,-0.0197628458498023,-0.0040160642570281,-0.0387596899224805,-0.0119521912350597,-0.084870848708487,0.0508474576271187,0.117117117117117,0.1923076923076923,0.1698113207547169,0.1071428571428572,0.1376146788990826,0.0973451327433627,0.0163934426229508,0.0420168067226891,0.0247933884297519,-0.0040160642570281,0.0081300813008129
17057.0,-0.021248735,-0.026593579,-0.065102369,0.0562169312,0.1914327524,-0.021688388,0.0,-0.041855631,-0.757160909,0.025732033,0.0,-0.0769230769230768,-0.1999999999999999,-0.25,-0.1999999999999999,-0.1999999999999999,-0.2258064516129032,-0.1999999999999999,-0.3142857142857143,-0.1864406779661016,-0.1999999999999999,-0.1428571428571429,-0.2727272727272727,-0.4,-0.368421052631579,-0.4545454545454546,-0.4,-0.3846153846153846,-0.4146341463414634,-0.4,-0.4838709677419355,-0.4666666666666667,-0.52,-0.4285714285714286,-0.3846153846153846,-0.3333333333333333,-0.3333333333333333,-0.3513513513513513
58018.0,0.0017923699,-0.002598241,-0.008335431,-0.032309218,0.0200943505,0.0336635268,1.0,0.0075313776,-0.668986557,-0.011111111,0.1529411764705881,0.3066666666666666,0.2894736842105263,0.2564102564102564,0.3066666666666666,0.4411764705882353,0.3066666666666666,0.1807228915662651,0.1395348837209302,0.1395348837209302,0.101123595505618,0.0208333333333332,-0.1171171171171171,-0.2283464566929134,-0.1478260869565217,-0.1403508771929824,-0.1478260869565217,-0.125,-0.1900826446280992,-0.2032520325203252,-0.1327433628318584,-0.1403508771929824,-0.0925925925925925,-0.0754716981132075,-0.0485436893203883,-0.1551724137931034,-0.1009174311926605,-0.01010101010101
17903.0,-0.00063003,0.013925861,0.022434496,0.0990929287,0.0478691133,0.0174263817,0.0,-0.001034483,2.1299162152,-0.051881379,0.0642201834862385,0.2608695652173913,0.1485148514851484,0.1153846153846154,0.045045045045045,0.2473118279569892,0.2473118279569892,0.1262135922330096,0.1485148514851484,-0.0491803278688525,-0.1407407407407407,-0.1714285714285713,-0.1470588235294118,-0.1343283582089552,-0.1212121212121212,-0.0491803278688525,0.0086956521739129,-0.0866141732283464,-0.0645161290322581,0.0841121495327101,0.0357142857142858,0.0086956521739129,0.0,-0.0333333333333333,-0.1343283582089552,-0.1714285714285713,-0.09375,-0.056910569105691
49373.0,0.0045310462,-0.005671724,-0.01018796,0.0118338076,0.2674948486,-0.034748399,0.0,0.0,1.0583600312,9.2068e-05,-0.0047058823529412,0.0548628428927679,0.0,-0.0883620689655172,0.0023696682464455,0.0,0.175,0.0266990291262136,0.1044386422976502,0.2155172413793102,0.2441176470588235,0.3823529411764705,0.3260188087774294,0.3386075949367089,0.2296511627906976,0.2017045454545454,0.3095975232198142,0.3557692307692308,0.3733766233766233,0.5551470588235294,0.6083650190114069,-0.0408163265306122,-0.0961538461538461,-0.0784313725490196,-0.0641592920353982,-0.0386363636363636,0.0601503759398496,0.047029702970297
18570.0,-0.000526094,0.0322893039,0.0391254965,0.0325605489,0.0279105801,-0.039560586,1.0,0.0001224491,1.3652026342,0.046627244,0.0,-0.0392156862745097,0.0,-0.0392156862745097,0.0769230769230768,0.2564102564102564,0.3424657534246575,0.2250000000000001,0.2250000000000001,0.2564102564102564,-0.1009174311926605,-0.0666666666666666,-0.1090909090909091,-0.1171171171171171,-0.125,-0.0392156862745097,0.1264367816091953,0.1395348837209302,0.1666666666666667,0.1807228915662651,0.1951219512195121,0.2727272727272727,0.0769230769230768,0.1329479768786128,0.1529411764705881,0.1878787878787879,0.2098765432098766,0.240506329113924
27289.0,0.0001831189,0.0044870932,0.0307301524,-0.014188412,0.0209955808,-0.043313915,0.0,0.002490519,-0.027123963,-0.033923553,0.0785714285714285,0.0272108843537415,-0.0736196319018405,-0.1657458563535911,-0.0130718954248365,0.0134228187919462,0.0709219858156029,-0.1793478260869565,-0.1657458563535911,-0.1793478260869565,-0.174863387978142,-0.2295918367346938,-0.132183908045977,-0.050314465408805,0.2479338842975207,0.1615384615384616,0.3245614035087718,0.5729166666666667,0.5729166666666667,0.986842105263158,1.157142857142857,0.8641975308641976,1.0972222222222223,1.0684931506849311,1.3968253968253967,1.3968253968253967,1.603448275862069,1.7962962962962965
18834.0,0.0148409894,0.0001704739,0.0002422285,0.1505975759,0.2719078909,-0.009393736,0.0,0.0066666667,-0.627927928,-0.018333331,-0.0769230769230768,0.0,0.0588235294117647,-0.0270270270270269,0.0285714285714284,0.0909090909090908,0.0285714285714284,0.125,0.2857142857142858,0.5,0.3333333333333332,0.2413793103448276,0.1612903225806452,0.0909090909090908,0.125,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.125,0.0588235294117647,0.0588235294117647,0.0,-0.0999999999999999,-0.28,-0.3333333333333333,-0.3793103448275862,-0.4,-0.3333333333333333
47642.0,0.0049986998,0.040116095,0.0636464865,0.019920967,0.2868446283,-0.070116343,2.0,-0.00120221,0.0156224032,0.0957048764,0.1455696202531646,0.1312500000000001,-0.3780068728522336,-0.4084967320261438,-0.3246268656716418,-0.2362869198312236,-0.1735159817351598,-0.1883408071748878,-0.1213592233009708,-0.0572916666666666,0.0402298850574711,0.0773809523809523,0.0,-0.1039603960396039,-0.0949999999999999,-0.1256038647342995,-0.0268817204301075,0.0838323353293413,0.1104294478527607,0.1602564102564103,0.3407407407407408,0.4251968503937007,0.2836879432624113,0.2569444444444444,0.3712121212121211,0.4251968503937007,0.5470085470085471,0.381679389312977
18973.0,-0.008795792,0.023348052,0.0321816174,0.0139362647,0.2366041495,0.0445431875,1.0,-0.000288696,8.5220635652,-0.058646089,0.0648148148148148,0.0747663551401869,-0.049586776859504,-0.0170940170940171,-0.0086206896551723,0.1057692307692308,0.1855670103092783,0.1979166666666667,-0.2987804878048781,-0.2901234567901234,-0.3154761904761904,-0.3235294117647058,-0.3154761904761904,-0.28125,-0.2532467532467533,-0.2434210526315789,-0.2628205128205128,-0.28125,-0.2333333333333332,-0.1785714285714286,-0.1287878787878787,-0.1605839416058394,-0.1843971631205674,-0.1287878787878787,-0.1417910447761193,-0.1287878787878787,-0.1843971631205674,-0.1544117647058823
29946.0,-0.001588259,0.0177912537,0.0318796982,-0.006550452,0.0286343484,-0.029268903,0.0,1.26316e-05,1.5004725005,0.025727941,0.0270270270270269,0.0826210826210827,0.0,-0.337979094076655,-0.3537414965986394,-0.3333333333333333,-0.2164948453608247,-0.2116182572614108,-0.175704989154013,-0.0776699029126213,-0.175704989154013,-0.2033542976939203,-0.2354124748490945,-0.0799031476997578,-0.0799031476997578,-0.1363636363636363,-0.0052356020942407,0.021505376344086,0.021505376344086,0.1176470588235294,0.2666666666666666,0.2101910828025477,0.1801242236024844,0.2101910828025477,0.3194444444444444,0.4126394052044611,0.3868613138686132,0.3919413919413919
10866.0,0.0022240963,0.0089009662,0.0166299056,0.1006226927,0.0567521326,0.0007198595,0.0,-0.000311111,-0.218053173,-0.052720174,0.0,0.1324503311258278,0.0891719745222929,0.1103896103896104,0.0857142857142856,0.1554054054054054,0.2391304347826086,0.2391304347826086,0.3153846153846154,0.3734939759036144,0.2170818505338079,0.1362126245847175,0.1213114754098361,0.0588235294117647,0.0891719745222929,0.0721003134796238,0.1875,0.2527472527472527,0.2666666666666666,0.2808988764044944,0.425,0.401639344262295,0.3255813953488371,0.4309623430962344,0.4553191489361703,0.4741379310344826,0.6442307692307692,0.5267857142857142
29970.0,-0.002529511,0.0129492455,0.0172145497,-0.003524602,0.3126152371,-0.008274541,0.0,-0.000946607,-0.805555556,-0.006051057,0.0,-0.0238095238095238,-0.0837988826815642,-0.0888888888888889,-0.0352941176470588,-0.0352941176470588,-0.0681818181818182,-0.127659574468085,-0.108695652173913,-0.2038834951456311,-0.0786516853932584,-0.108695652173913,-0.108695652173913,-0.4810126582278481,-0.4709677419354838,-0.451505016722408,-0.4440677966101695,-0.3880597014925373,-0.3251028806584362,-0.344,-0.3109243697478991,-0.3413654618473896,-0.3333333333333333,-0.2645739910313901,-0.2711111111111111,-0.2743362831858407,-0.257918552036199,-0.2038834951456311
