firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
78894,0.2273160573,0.0766715063,1.7569425901,0.0,0.3889891035,0.8943640283,0.1372578021,-0.381745425,0.651091626,0.0769230769,-0.206723292,8.0,-0.014036874,-0.289340102,-0.466978988,-0.112606118,-0.076415837,0.2973467521,-0.600905381,-0.280821515,-0.551192958,0.6865629164,0.0,1.2016080097,-0.353228758,1.1909890777,-0.34769711,4.0710280374,3.8316159839,0.2177451634,0.0,0.0,1.0,0.0,0.0,1.2779708131,2.0,5.3895901629,-0.738552524,0.2784939486,-1360.666694,0.0396758292,10.335114889,0.0005772006,0.0166571483,0.0451612903,0.0375803896,0.6397310751,0.065043871,0.0,0.0142222222,0.3775900856,0.1218597144,3.0,9.4843200413,0.5979855098,0.0,0.0745614395,0.0405713463,0.0654548567,0.6751722473,0.5852804008,1.6277386e-06,7.4747702e-08,2.1956947056,4.8210752402,-0.123161111,0.1392339386,0.2608584918,-0.386239637
78908,2.8931509999,0.0055763551,-19.92970963,0.0,2.0537658362,5.8897232662,0.0325974289,-0.036738943,0.3193892515,0.0,-0.086410597,8.0,-0.006135109,-0.158562368,0.0443633472,0.166664003,0.4831274178,0.1930949445,0.3154215563,0.0207202266,0.0019311553,0.5541131422,0.0,8.3868452031,0.7321792791,3.6730429665,0.6253063752,48.371576959,4.8756008185,0.1281588689,0.0,0.0,1.0,0.0,0.0,0.5012642099,7.0,0.0612302264,-0.280088763,1.5972178486,-260.3992703,0.133447262,10.14985138,0.0031989416,-0.01052864,-0.018002623,0.0443394965,0.0128250761,-0.036828365,0.0,0.0337417391,-0.434994423,-0.051319828,5.0,8.5000877012,0.3380114354,0.0,0.0715464205,0.0397958606,0.0350646874,1.1739881697,1.0569002741,2.2026492e-06,1.8260870355,0.3370374154,0.1135942194,2.3100156532,0.0677614739,0.3369304467,-0.090388771
78891,0.4898388919,-0.45009377,1.1880993151,0.0,0.4692205613,0.9647623957,-0.356667723,-0.100477288,0.1997202107,0.2381320949,-0.262649938,8.0,-0.127972967,-0.316326531,-0.246281445,-0.154645856,-0.203253597,0.3410198116,0.0460713409,-0.092412772,0.1396203307,0.6053587046,0.0,1.8455882353,0.6475140271,0.8191176471,1.4150651602,7.5315068493,6.4492668622,-0.647567653,0.0,0.0,1.0,1.0,0.0,0.3135333742,2.0,-0.778954663,-0.440589594,0.4633092866,-3914.399235,0.0244816592,9.0744198258,0.0,-0.019997928,-0.03519329,0.0623097678,0.0766267569,0.0098847582,2.0,0.0790036817,0.6840157532,0.23277862,2.0,7.6611270294,0.2904771615,0.0,0.1351350844,0.0579752943,0.0749849901,1.1427500511,1.0763944084,1.07033e-05,1.8260870298,1.8384304959,3.3798266884,-0.024660507,0.1792511585,0.8516776729,-0.158073046
78877,0.1820219226,0.2940244913,200.54216071,0.0012327124,0.7274900508,0.4052796878,0.1940067894,0.6935568638,0.4668237446,0.6107912382,0.0553490057,8.0,-0.001235291,0.0896226415,0.7691479831,-0.530724728,0.0314215979,0.1183280532,-0.144968165,0.3193432824,-1.63042623,0.3918349738,0.0,1.0259678797,-0.07247859,1.0065027259,-0.045227729,179.41485714,5.3468661393,0.5108007166,0.0,0.0,1.0,0.0,0.0,-0.689355871,6.0,-17.06352785,-0.073517848,7.7350344782,482.74497027,0.0449750775,13.991515331,0.0437301773,0.0487966754,0.2243959749,0.1155296802,0.0135626954,1.5253762171,0.0,-0.801279462,0.4654521322,0.0111460006,3.0,13.798477634,1.152793231,0.0,0.1124361753,0.035660475,0.0510854495,0.3912985142,2.0964528508,4.343461e-09,1.4316693e-08,0.808444568,0.6535826196,0.5140693395,0.1015180563,-0.602061643,-0.163126853
79033,0.2703495813,0.035638451,18.115383506,0.0,0.4708725189,0.419198825,0.1507743699,0.1071410989,0.4640114218,-0.009289617,0.1053639476,8.0,0.0,0.0752212389,0.1302599422,0.0405297949,0.0068749002,0.1120783689,0.079853465,0.049379677,0.1102500761,0.268438101,0.0,2.9673573659,-0.070216087,2.9673573659,-0.070216087,11.735409458,5.1524788575,0.1285636846,0.0,0.0,1.0,0.0,0.0,1.1608236608,6.0,-3.168857554,-0.321469249,2.8089256434,-7310.650044,0.0294348519,12.586493413,-0.001046512,0.0029682167,0.0081380109,0.0027556549,0.0289569176,0.0965161927,0.0,-0.000682492,-0.301053688,0.1114866957,6.0,10.577938003,0.1993305554,0.0,0.0824175775,0.0219882299,0.0184377069,1.1037965628,0.80111676,1.7997545e-07,9.4424507e-08,0.6556330252,0.4298546637,-0.113860963,0.0593333685,-0.139135607,-0.388336871
78872,-0.502307448,-2.521418265,-0.419645919,0.2638122066,0.723730848,0.4968859754,0.6809560162,0.1093711467,-0.243033292,0.2248535942,-0.013225181,8.0,0.0549482668,-0.583333333,2.4832275612,2.3418973949,-2.462512906,0.8574918567,0.0601717501,0.2104808878,8.4013257415,0.4112780927,0.0,0.8733562614,-0.821222168,0.5411693304,-0.841329602,2.6351165981,3.9979188345,-3.273808467,0.0,0.0,1.0,0.0,1.0,6.4414414414,4.0,5.8714144506,-0.745884685,-1.077206769,-3918.064704,0.0244816592,7.4951419036,0.0,-0.341891742,-0.865530692,-0.021856775,0.0027777778,-6.78772189,1.0,0.1978318359,-0.687805284,-0.16468253,3.0,6.5595018943,0.4549319728,0.0,0.4285714328,0.1878010576,0.2181481984,0.8529573116,1.0372965084,9.25006e-05,5.1252338e-08,0.8952831882,0.8015319871,0.8561774738,0.1934989341,0.2119999626,-0.158073046
78875,0.098144548,0.0064675295,16.146559551,0.0,0.0048870958,0.0230055025,0.1222060556,2.3713223822,0.3307377078,1.4162963976,0.6246565692,8.0,0.0169506312,0.7435897436,0.8078601166,0.8070004297,0.3057571121,0.0798436383,0.0146922751,0.567887281,2.5620125825,0.7245053599,0.0,12.532260862,0.7145703546,12.128132859,0.7595839511,0.414128005,6.6606540279,1.8445639388,0.0,0.0,0.0,0.0,0.0,0.3667456277,5.0,0.5904063041,0.2671218915,-2.894849012,1356.3219117,0.0287729298,14.076722663,0.0034664558,-0.009863086,-0.010598625,0.0219068042,0.3347914606,-0.119690796,0.0,0.0,0.0772303415,0.3389861174,6.0,15.198651815,4.1756796609,0.0,0.0877550989,0.0499094309,0.0854883603,0.4563375036,11.576292586,1.7090541e-09,3.6529072e-09,2.9912940499,8.9478400929,0.0794755808,0.1046361944,0.3998664654,-0.412385287
78881,0.2436524626,-0.100889039,2.9207462634,0.0,0.0762570485,0.1773625878,-0.951692874,0.9685544077,0.8554910389,0.2227536727,1.9468034728,8.0,-0.016054463,0.2916666667,0.4508303539,0.2322982438,-0.015160059,0.2798843931,-0.395338866,0.1653721439,0.7832755322,0.8789781523,0.0,3.7985331947,-0.255224148,3.5660883367,-0.166838664,0.7598970913,6.5380213823,-1.781946166,0.0,0.0,1.0,0.0,1.0,1.01554652,1.0,10.251901566,0.1207965532,-0.024084202,-847.9924403,0.047419855,13.260343847,0.0,-0.113977849,-0.167900416,0.0008313906,0.7108748525,-0.059935485,0.0,-0.013155534,4.4259382337,-0.191162962,4.0,13.516885459,1.483383222,0.0,0.0903591439,0.0334091737,0.051526008,0.5423107583,4.2273069938,5.5087868e-09,1.4569389e-08,0.7016677372,0.4923376134,0.0064163515,0.1177189588,0.5601830052,0.441651114
78889,0.3064488184,-0.012595295,28.230877965,0.0,0.2717193142,0.2365487728,-0.004426897,-0.03406113,0.0856991673,0.0112668647,-0.040793052,9.0,0.0,-0.073389652,-0.228949651,-0.233011365,-0.008897408,0.0616830369,-0.154441416,0.017254129,-0.028012597,0.5204481455,0.0,1.3587099335,-0.173584771,1.3587099335,-0.173584771,11.355671279,2.9332724577,0.047021058,0.0,0.0,1.0,0.0,0.0,0.1020171883,3.0,-17.74561895,-0.236530141,7.8594613741,196.24815777,0.0449750775,13.395688256,0.0019989638,-0.004205772,-0.007934908,-0.00553569,0.0205344364,-0.10947029,1.0,0.0006866953,0.2026798682,-0.067533909,3.0,13.38404776,1.4813957827,0.0,0.1208955869,0.0360926142,0.0639852212,0.4114280072,2.9142234373,5.5910982e-09,1.0878267e-08,1.0434199945,1.088725285,-0.195542074,0.1110657093,-1.079476661,-0.163126853
78876,0.1578551686,0.0138033878,12.042316733,0.0,0.039932175,0.1361373911,0.1017941197,0.1912682797,0.4974421696,0.5311196532,0.6388144068,8.0,-0.005853403,-0.170731707,0.1554809508,-0.026064496,0.031444898,0.1181828844,-0.226717876,0.0902525924,0.1142896318,0.5803325001,0.0,7.3917265851,-0.165954996,7.0187692595,-0.150206356,1.991424291,5.2906944826,0.5953917557,0.0,0.0,1.0,1.0,0.0,0.576421609,5.0,10.436461533,-0.341601821,-0.109881496,-526.4857903,0.047419855,13.332785045,0.0039167891,0.0221232222,0.0277196711,0.0037207867,0.3125664303,0.0785729697,1.0,0.0003856537,0.3903954437,0.0271272128,6.0,13.569834013,1.5063605117,0.0,0.0560519807,0.0346417068,0.0475087505,0.822882257,7.7071800439,6.4151128e-09,1.1388226e-08,0.9585193679,0.9187593787,0.391357046,0.0830260365,0.2393056613,0.0209600288
78868,0.7469011864,0.0197129345,-14.10643564,0.0,0.3455405293,4.7747780636,0.0163222888,0.0303655108,0.7410184317,-0.029963059,0.1449307236,7.0,0.0767479074,-0.231404959,-0.330410663,-0.530524493,0.3731396942,0.8686679174,-0.066617567,0.079600125,-0.015054705,0.5587095385,0.0,2.7944679216,-0.071166254,2.341721091,-0.152919188,712.25742574,6.8232950773,0.1558494822,0.0,0.0,0.0,0.0,1.0,1.0371115974,3.0,-0.621960132,-0.355668023,0.7203715812,-3910.73061,0.0244816592,8.0812028888,-0.050323062,-0.079708111,-0.106596603,-0.422002821,0.0395259722,0.002883214,0.0,-0.358533145,-0.061488673,0.0450074375,1.0,6.8695963993,0.2733623662,0.0,0.1219512522,0.0504336898,0.18513995,1.131599335,1.4159173608,7.2599605e-06,0.9130435434,2.2102017358,4.8849917129,0.2973828355,0.1604987978,0.1680341542,-0.158073046
78915,0.3306736417,0.0545263228,5.7262062089,0.0,0.1100396751,0.5862954496,0.2237208219,0.2713861507,0.7505932123,1.0172716628,0.5362204724,8.0,0.0639099315,0.1163793103,0.1869712915,-0.178438797,-0.008962269,0.9640855833,-0.014318473,0.1010155794,0.2024063851,0.6451039716,0.0,3.5086670394,-0.130168816,2.6980085165,-0.139153243,5.9945216012,3.2705820661,0.7961295664,0.0,0.0,0.0,0.0,0.0,0.946095606,4.0,0.5401513449,-0.360088542,-2.662319918,-3149.876463,0.0287729298,12.218121846,0.0136293107,0.027099375,0.0361173494,0.0365516638,0.2926196042,-0.010606936,0.0,0.0012121212,0.5899662472,-0.057514269,3.0,12.184842467,1.3360518459,0.0,0.0594920032,0.0343145582,0.0444433149,0.779681924,4.2372971908,4.1037359e-08,1.3632179e-08,1.5823722487,2.5039019334,0.0096495681,0.0899648997,-0.273410016,-0.412385287
78867,0.1908041773,0.0854041054,4.3812927376,0.0,0.6777575388,1.2753880425,0.377623983,-0.052259817,0.5826288678,0.0024360106,-0.200688806,8.0,0.0,0.0447524752,0.1686810618,0.3975280587,0.0340421621,0.0906909487,0.0789954162,0.0160004234,0.7847368873,0.5115321479,1.0,0.6830731384,-0.285139408,0.6830731384,-0.285139408,11.70283289,187.85375494,0.1988022252,0.0,1.0,1.0,0.0,0.0,5.0611039574,7.0,-0.054225604,-0.224872266,3.1747874188,176.76689657,0.0512668909,13.63500107,0.0029153733,0.0271444952,0.1402859012,0.0086896191,0.0542286733,0.0096022854,1.0,0.0038314176,1.2144022443,0.0631334078,5.0,13.864990799,1.6068824224,0.0,0.0679611489,0.0238346328,0.0326983654,0.458996957,3.1744879992,3.0387405e-09,1.125524e-08,0.5887406599,0.3466155646,-0.022124963,0.0635206602,-0.676421212,-0.085043942
78916,0.2863745514,0.0315839716,13.923120945,0.0,0.1909070559,0.1501320901,-0.082686235,0.7931523892,0.3307294526,0.0984781501,1.6887294879,8.0,0.0698807161,0.5384615385,0.1774322724,0.7035685104,-0.170627666,0.3671659288,0.1584315326,0.1446046916,0.4678925269,0.2089800081,0.0,2.9644308943,-0.119040076,2.0767365568,-0.177490615,3.4148439275,9.4690267552,0.3420617111,0.0,0.0,0.0,0.0,1.0,0.4281941526,1.0,-0.715274663,0.4141984746,0.2598449461,1479.6031398,0.0244816592,15.434479234,-0.024706548,0.024208709,0.0403470612,0.0214851889,0.0593071395,-0.073945968,2.0,0.0,0.0562211664,0.0377738178,4.0,15.621222076,1.9450163429,0.0,0.0420986861,0.0263070009,0.0353290424,0.4167036329,4.7386949966,3.142899e-10,7.1953906e-09,0.2945739431,0.0867738079,0.6422972927,0.06437014,0.1614257539,-0.158073046
79123,1.1635434412,0.2518455423,-0.861337684,0.0,0.2862010221,4.0721181147,0.3302724212,0.099009901,0.6999569522,-0.115963855,-0.027965284,8.0,0.0498359311,-0.086419753,0.3098913143,0.6884801221,-0.19581115,0.416,0.2871529412,0.053379251,0.1354945968,0.7188019976,0.0,4.7063492063,0.1562388361,3.2837301587,0.1238376814,7.7988036977,11.23101018,0.969193154,0.0,0.0,0.0,0.0,0.0,0.9010806318,6.0,0.0117173687,-0.085014483,0.6579189473,-572.9662954,0.1466013644,8.0031073288,0.020232458,0.0363315004,0.045622688,0.0110732538,0.3601645123,-0.004987586,0.0,-0.03435548,-0.965552876,-0.058629791,3.0,6.6734496342,0.2665576451,0.0,0.0555555001,0.0224502333,0.0574678315,1.490912473,0.6864763883,2.70703e-05,16.434782969,0.1764179021,0.0311232762,0.8016765298,0.089516797,-0.304813752,-0.090528313
78906,0.6585435756,0.0869629302,-1.973026044,0.0,0.9597366546,0.8035800558,0.1391859537,0.1733559741,0.2775191773,0.0421658986,0.1527657566,8.0,-0.004786179,0.0,0.6839522273,0.4129142094,0.3811710386,0.0465393486,0.0817166639,0.1105160662,0.204715681,0.5310246627,0.0,0.8812591965,0.923709995,0.7111517367,1.4063807312,10.142000827,8.2451688792,0.1626857216,0.0,0.0,1.0,1.0,0.0,0.5643238061,7.0,0.0108876814,-0.094831113,-0.27977618,-7526.080607,0.0957355258,10.668034052,-0.000587103,0.0103022882,0.0253164557,-0.039753866,0.0245399982,0.3875210335,0.0,0.0190197864,-0.525350794,-0.040042592,2.0,10.485193288,1.0198793042,0.0,0.0563379712,0.0310863179,0.0455823048,0.9932938795,2.9096012671,3.7615383e-07,2.7940938e-08,0.5559108975,0.3090369259,-0.647538596,0.0923392708,-0.03689787,0.1507358929
78869,0.4031814397,-1.237017257,0.3297465163,0.0,0.4315732047,1.3228357309,-3.420545304,-0.576467316,0.0836605255,0.011589404,-0.487506819,8.0,-0.146019427,-0.6,-0.560625019,0.1070537002,0.1417947017,0.885684861,-0.449417246,-0.361025641,-0.746695145,0.7522669235,0.0,1.5582286566,-0.322938179,1.5582286566,-0.169763944,2.6397139714,11.957641196,-1.81835233,0.0,0.0,0.0,0.0,1.0,0.1279224153,3.0,0.2655358195,-1.196044572,-2.58981212,-3351.752651,0.0287729298,7.3212943346,4.32563e-05,-0.238855256,-0.494530538,-0.377642316,0.5329411765,-0.077068856,0.0,0.0221217186,-0.779321011,0.1731903851,4.0,8.0869701583,0.7435522696,0.0,0.3636363447,0.1605929094,0.1990575702,0.9419765164,4.5276420109,1.88116e-05,1.9190225e-08,1.8364688627,3.3726178837,0.1821012011,0.1719056935,-0.185260142,-0.384500575
82640,-0.11783033,-0.173144577,34.985629485,0.0264904324,1.1742700512,0.8441673033,0.0306222565,-0.013657134,0.4268155482,0.1319032682,0.0233258577,6.0,-0.001494057,-0.029850746,-0.014655306,-0.143626078,-0.001835645,1.0325529733,-0.297801844,0.0191309653,0.6363648969,0.1208056149,0.0,0.5143679369,-0.176380326,0.4741643468,-0.158169301,71.378303081,6.3582531792,-0.07119331,0.0,0.0,1.0,0.0,0.0,-4.040855852,3.0,-1.68778369,-0.048995303,-0.032112093,1061.2215498,0.0421158232,13.046374969,0.0,-0.031941987,-0.262909701,0.0048362946,0.0038346297,0.026502248,1.0,-0.025396825,-0.100362987,0.0285531585,2.0,11.936696288,0.3625393787,0.0,0.1717171222,0.0751248974,0.1429864559,0.5805577175,2.007714443,6.1830875e-08,2.9078997e-08,1.0976558009,1.2048482573,0.2519685483,0.0825059642,-0.37011988,0.0055738892
79019,0.7480665145,0.0674796218,-26.13573032,0.040430388,7.700215194,0.6547896968,0.0249176224,0.0840864361,0.0407646169,0.042133877,0.0795016565,8.0,0.0009571991,-0.170731707,0.0950532193,0.0031679392,-0.109059048,0.0988341561,0.0951991539,0.00271117,0.1336469286,0.476929963,0.0,0.7652128737,-0.04796539,0.7639645229,-0.049337744,2.3473910604,0.1295926322,0.0124078337,0.0,0.0,0.0,0.0,0.0,0.4814214562,3.0,-0.09779412,-0.435840661,-0.194895673,-2057.823177,0.0231004722,10.554260132,9.9947361e-06,0.0018679412,0.0210955752,0.0202877196,0.0218625764,0.0147759705,0.0,0.0008996084,1.1474418605,0.0094436944,3.0,7.8176254569,0.0617361989,0.0,0.0358565561,0.0228956412,0.022674841,0.8312018234,0.2143626431,3.815228e-06,9.1304354622,-0.084526889,0.0071447949,0.5610630697,0.065744939,0.1245692631,0.3270015445
79009,1.7497901186,0.3152151044,-2.231934904,0.0,1.114118814,1.3982210395,-1.368087095,0.521219904,-0.051106557,0.1908625544,0.2577482104,8.0,-0.01145365,-0.209912536,0.5222061188,0.482064771,-2.22172881,0.7842978878,0.3816172315,0.0023372407,0.7553452002,0.3606033394,0.0,1.5471758839,0.0699028644,1.2533573645,0.2368951074,1.9568311749,6.2443746364,0.8656056149,0.0,0.0,0.0,1.0,0.0,-0.120514958,5.0,4.0804922769,-0.761551196,1.6681302349,-2858.501337,0.0324035929,11.504359831,-0.063001266,-0.305437526,-0.49991439,-0.289203767,0.2834118564,-0.198614278,0.0,-0.801279462,0.2100305542,-0.016845684,2.0,11.936203802,1.7738636161,0.0,0.1372548938,0.0729901469,0.1096905064,0.6791287933,12.624362715,8.4850764e-08,8.7868686e-09,2.7135620889,7.3634192102,-0.106818979,0.1117092876,-0.324684335,-0.248762072
79065,0.4678197825,-0.074407043,-2.736655546,0.0,1.2220818229,5.0775763853,-0.017451552,-0.018149432,0.0440015405,0.0108889122,0.0570486634,8.0,-0.008550538,0.1804123711,-0.09847883,-0.913150645,-2.390120518,0.1119344003,0.0786042749,0.0063547083,-0.172019358,0.5611439078,0.0,1.0143149284,-0.008365999,0.5267463136,0.154228865,51.109257715,18.626139818,0.0163751655,0.0,1.0,1.0,0.0,0.0,0.0403284939,5.0,-0.660170452,0.0561493073,0.4412901772,-3913.72811,0.0244816592,9.3149931165,-0.002778191,-0.007158617,-0.025859015,-0.104401864,0.0640492606,-0.001346546,1.0,-0.017475637,-0.450026662,0.0628068708,4.0,7.4347534274,0.157051614,0.0,0.0344828293,0.0225975495,0.0269337559,0.7326299632,0.5499918917,3.537401e-06,1.1005009e-07,0.2247598587,0.0505169941,0.8082044292,0.1273767215,0.017948766,-0.158073046
79006,0.5944894915,-0.319710873,0.5768091692,0.0340977466,0.1292711665,0.1540976692,-1.449621745,3.2184032476,-0.739287325,1.3030107249,0.4871794872,8.0,0.0356117968,0.5084745763,0.397921932,-0.922203854,3.0390028108,0.3594470046,0.1276067212,0.2907532702,-2.429421702,0.8382358162,0.0,11.046085508,4.4146708842,9.9980566352,4.9426920934,0.3128456511,2.6988343725,-2.700744559,0.0,0.0,1.0,0.0,0.0,0.7445092656,4.0,-0.02696973,0.0320067242,-2.398504068,-3298.027713,0.0287729298,11.350812335,0.0,-0.08365946,-0.101851129,0.0126170065,0.6667971088,-0.118122547,0.0,-0.00165755,-0.156032389,-0.085875034,4.0,11.366385221,1.3194801326,0.0,0.4838709831,0.1091010526,0.1040243062,0.6384279676,3.313947012,1.1465562e-07,1.8414618e-08,3.6149119441,13.067588364,-0.018770571,0.1963702876,0.441828578,-0.412385287
48653,0.5274882464,0.0349073104,-0.768622883,0.0,1.0887202262,4.0779495756,0.0680952381,-0.149591837,0.3534693878,0.0092588723,-0.227147577,8.0,0.0,-0.098265896,0.0396519332,0.128540822,0.0558572383,0.3379310345,0.1391546162,0.0104081633,0.072555205,0.5870650348,0.0,0.9377110694,-0.031684783,0.9377110694,-0.031684783,5.0865989357,51.287804878,0.0736139152,0.0,0.0,0.0,0.0,0.0,1.3430599369,5.0,0.0297344079,-0.144091519,-1300.334961,-2748.661786,0.0361827498,14.484203343,0.0020357385,0.0064794816,0.0198529412,-0.100515057,0.4827078734,0.0004628373,0.0,0.0,0.2070705586,-0.028005376,2.0,14.349086659,0.9898259404,0.0,0.0743639171,0.0348558991,0.0470414007,0.4899191371,3.4995136388,3.4480848e-09,1.801278e-08,0.7712597704,0.5948416335,0.3842457611,0.0781515828,0.3541829831,0.0646638697
82509,0.9179034439,-0.243951324,-120.2916667,0.0,1.2301916806,2.5987115247,-0.151502529,0.1986082511,0.4016189732,0.108290361,0.3590608745,6.0,0.0184090689,0.72,-0.314087062,-0.392467596,-0.175995881,0.2452830189,-0.551872411,0.0714336434,0.0348637016,0.3774867891,0.0,0.8021102721,-0.524588819,0.5997724216,-0.537194578,272.28,3.7767708526,-0.154112038,0.0,0.0,0.0,0.0,0.0,0.7307030129,3.0,-29.65375957,-0.398817672,2.3820149671,-4966.579534,0.1484039968,8.0547767218,0.0008488309,-0.060308057,-0.141134063,-0.03456401,0.0035335689,-0.043283615,0.0,-0.084278324,-0.786666667,-0.084250115,5.0,6.4707994912,0.0562754065,0.0,0.2000000477,0.1130533366,0.1457691539,0.9582253342,0.1876131218,0.0002593791,5.4782614935,0.143911156,0.0207104208,0.5432078389,0.1736441873,-0.527272716,-0.303083763
79010,1.9301807529,0.2410944778,-13.52582974,0.0,5.3109594258,6.6644183389,0.095696918,0.1131789962,0.2021813193,-0.000439239,0.110107419,8.0,0.0393693592,0.0300896287,0.0926660273,0.020507479,-0.072494123,0.0459114162,0.1512979363,0.1275846962,0.1217189492,0.4838755428,0.0,2.3234876308,-0.048778986,1.0699362484,-0.13223631,31.927872092,7.9161952697,0.0809347107,0.0,0.0,1.0,0.0,0.0,0.5982980485,5.0,0.0218220165,-0.018661961,0.7548358897,-2539.405389,0.0578268061,10.854469524,-0.004487496,0.0074000616,0.0277615884,-0.061080764,0.0120894525,-0.062847128,1.0,-0.001763668,-0.664183552,0.0068389173,4.0,9.2881528867,0.3649620938,0.0,0.097345084,0.0341744845,0.0453269644,0.5384302203,1.8675039462,2.5139758e-07,3.2797413e-08,0.4102257945,0.1682852024,0.3408746924,0.0624880373,-1.074036753,0.0240771246
78955,0.2940337093,-0.120192278,2.5865417984,0.0,0.2743717381,1.0154987933,-0.327833432,-0.145956721,0.8302502372,0.0743825869,-0.107348318,8.0,0.0212028916,0.0238843495,0.0520047287,-0.130148819,-0.092608828,3.2240587695,0.0228483631,0.0029645156,-0.179088034,0.6496317162,0.0,1.881893718,0.1316064703,1.6892165814,0.1099116443,5.7218229455,5.2871278332,0.2047057012,0.0,0.0,0.0,0.0,1.0,1.5351262186,5.0,10.58735676,-0.146985764,0.026297045,-623.9722434,0.047419855,12.362350524,-0.001551451,-0.039229667,-0.075836054,0.0273349641,0.2643255037,0.0264560661,0.0,0.0029906542,0.0438167063,0.0504265912,4.0,11.35802695,0.9626329736,0.0,0.1587708443,0.0684918046,0.0855512709,0.774043018,10.9769637,9.4308402e-08,1.5800851e-08,1.6013991893,2.5644793634,0.0537741174,0.0997279306,-0.732871288,0.0209600288
79008,4.5427182065,-1.504392978,-13.84412166,0.0,3.8255996044,16.298293909,-0.108949547,-0.219868212,0.3019981314,0.0,-0.182509863,8.0,-0.103268401,-0.220415031,-0.267272964,-0.223064708,0.1061574266,0.1345859241,-0.068424144,-0.087080171,-0.248778786,0.4670131636,0.0,1.1478570608,-0.160694932,0.5926232334,-0.11652098,30.622398414,9.9590652699,-0.292004755,0.0,0.0,0.0,0.0,0.0,0.4988078623,4.0,-0.102171984,-0.330025831,8.8068755601,-601.4746911,0.1495163352,9.9633824964,0.0017741431,-0.014875981,-0.027403623,-0.788019738,0.0,-0.00744801,1.0,-0.029699813,-0.272387684,0.1655979827,1.0,9.0532420061,0.5641448272,0.0,0.2002878189,0.1202097938,0.1654892112,1.6243916575,15.199023263,2.32705e-05,1.8260869764,0.8396447996,0.7050033895,-0.498320699,0.1198287058,-0.016742134,0.0846108662
78990,0.0376217062,0.1519314984,-16.34346554,0.04180524,5.0213239831,11.024153135,0.1525604509,0.0111368857,1.0302632764,0.0017411492,-0.01011036,8.0,0.004434565,-0.0447604,0.2220227868,0.039048768,0.0033125376,0.270018075,0.0170869123,0.0821922436,-1.513980263,0.3967397737,0.0,1.4958655597,0.0850194877,0.2305263685,0.1695562834,119.07769831,85.580140187,0.1013727876,0.0,0.0,1.0,0.0,0.0,-4.040855852,8.0,0.0031016442,-0.288857427,-48.52398048,-1185.533857,0.0669184883,10.201189231,-0.006787106,-0.010966809,-0.137321896,0.2030242912,0.0141167582,-0.002742302,0.0,-0.016393443,3.669035533,0.0760290809,2.0,8.2321614195,0.2054597701,0.0,0.0757396892,0.0340227671,0.0320576403,1.9512028739,4.2649989294,6.1552436e-06,5.4782609149,0.1807737698,0.0326791559,0.843218811,0.0854444837,0.1253947061,0.0643172594
78950,0.903600153,0.0849647164,-5.563161489,0.0183656323,0.4644185597,1.7030337216,0.0992614926,0.3058322979,0.4261606235,0.0009283136,1.377104785,8.0,0.0916908064,0.3742166517,0.2223342091,0.0165349562,-0.045075571,0.1579977231,-0.131032437,0.1971610377,0.0602517819,0.4992793931,0.0,4.4111410735,-0.187110702,2.2092275867,-0.238313859,73.70228747,4.2867014833,0.3637515843,0.0,0.0,1.0,0.0,1.0,0.5035823382,3.0,3.4256640315,-0.177422008,0.8219402694,-3115.590587,0.0324035929,11.775754208,-0.002526627,0.016683198,0.0252577725,0.0494641385,0.008469847,-0.03191925,1.0,0.0015205322,-0.271664009,-0.001064169,5.0,9.6263998368,0.0816074189,0.0,0.0154440012,0.0054454907,0.0092764401,1.4497857562,0.2875176625,4.3964037e-07,7.3043482731,0.164535578,0.0270719564,0.705212928,0.0470252842,-0.122857459,-0.248762072
78987,0.2845598561,0.0431091667,16.56549296,0.0,0.0659455322,0.2160136372,0.1804419065,0.4295092016,0.5970377063,0.6588685558,0.161528852,9.0,0.0367197633,0.1184992571,0.4437928788,0.4354673397,0.0498373905,0.1337485385,-0.12352234,0.5650735896,0.5102579546,0.5633906414,0.0,1.9091217379,-0.118213954,1.4174069868,-0.217843416,5.509472015,9.350691768,1.2157022842,0.0,0.0,0.0,0.0,0.0,0.7757329856,5.0,0.5145208936,-0.357968595,-2.708433704,-49.28046327,0.0287729298,15.240448189,-0.008352915,0.0115325822,0.0154704161,0.0037892099,0.1118604313,-0.51281455,0.0,-0.000264691,0.2857942452,-0.107452,6.0,16.188943311,3.6821490277,0.0,0.1256631613,0.0495852338,0.0703530348,0.4520965644,10.266368997,5.204086e-10,3.9193715e-09,1.7003798577,2.8912916604,0.139578245,0.0789774828,0.1643739191,-0.412385287
