firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30
24767.0,3.4046969e-07,-0.001146874,-0.017364025,-0.064773183,0.1957615238,-0.007881947,0.0,-0.030743456,0.4956889254,-0.013366701,-0.079646017699115,-0.1186440677966101,-0.1475409836065574,-0.1999999999999999,-0.140495867768595,-0.3066666666666666,-0.3020134228187919,-0.2876712328767123,-0.3020134228187919,-0.3112582781456954,-0.3020134228187919,-0.4157303370786517,-0.3658536585365853,-0.2727272727272727,-0.2463768115942028,-0.2876712328767123,-0.3375796178343949,-0.3696969696969697,-0.3459119496855346,-0.3157894736842105,-0.3202614379084967,-0.2408759124087591,-0.2180451127819549,-0.1875,-0.2624113475177305,-0.2571428571428571,-0.2571428571428571,-0.2827586206896552,-0.1875,-0.2061068702290076
11332.0,-0.014875138,0.0071530365,0.0197740053,0.0547518751,0.0503608243,0.0133674141,0.0,-0.085653618,2.2651325929,0.0296956459,0.0389610389610388,-0.1111111111111111,-0.8963730569948186,-0.892904953145917,-0.8918918918918919,-0.8568872987477638,-0.855595667870036,-0.8625429553264605,-0.8625429553264605,-0.8615916955017301,-0.8493408662900188,-0.8396793587174349,-0.8422090729783037,-0.8367346938775511,-0.8305084745762712,-0.8360655737704918,-0.8319327731092436,-0.8431372549019608,-0.8347107438016529,-0.8214285714285714,-0.829059829059829,-0.8333333333333334,-0.8301486199575372,-0.8058252427184466,-0.805352798053528,-0.812206572769953,-0.8058252427184466,-0.7894736842105263,-0.7687861271676301,-0.7808219178082192
11340.0,-0.000489275,0.0070590378,0.024592922,-0.14006987,0.002588298,0.0264544504,2.0,0.0014740331,-0.552948872,-0.012664816,0.0225988700564971,0.0710059171597632,0.0838323353293413,0.0741839762611276,0.1528662420382165,0.0462427745664739,0.1104294478527607,0.1715210355987055,0.1677419354838709,0.1602564102564103,0.1753246753246753,0.1455696202531646,0.2482758620689655,0.2397260273972603,0.3869731800766283,0.3869731800766283,0.4479999999999999,0.4140625,0.4596774193548387,0.5877192982456141,0.6454545454545455,0.5083333333333333,0.4140625,0.3308823529411764,0.4140625,0.465587044534413,0.4538152610441768,0.5603448275862069,0.5739130434782609,0.3609022556390977
24935.0,-0.002720794,-0.009832902,-0.014816333,-0.006101824,0.391889985,0.189250927,0.0,-0.00088889,1.0825992486,0.0565336486,-0.1126760563380281,-0.125,-0.0999999999999999,-0.015625,0.0327868852459016,0.0327868852459016,-0.16,-0.16,-0.1818181818181817,-0.2674418604651163,-0.136986301369863,-0.0999999999999999,-0.2125,-0.2588235294117647,-0.2921348314606742,-0.4324324324324324,-0.5714285714285714,-0.4375,-0.4521739130434783,-0.4056603773584906,-0.4375,-0.475,-0.4568965517241379,-0.3823529411764705,-0.3152173913043478,-0.3152173913043478,-0.2317073170731707,-0.3297872340425531,-0.125,-0.284090909090909
18999.0,0.0033255935,0.007078751,0.0223302292,0.0482671634,0.0666755189,-0.127298807,1.0,0.0030789689,0.0202111775,-0.025116919,-0.0716981132075471,-0.0352941176470588,-0.0390625,0.0,0.0789473684210526,0.0123456790123457,-0.0888888888888889,-0.1182795698924731,-0.1428571428571429,-0.1368421052631578,-0.0199203187250995,-0.0040485829959514,0.0789473684210526,0.1232876712328767,0.1941747572815533,0.0695652173913043,-0.0080645161290322,-0.0574712643678161,-0.0428015564202334,-0.0238095238095238,-0.1214285714285714,-0.1575342465753424,-0.0855018587360595,-0.0428015564202334,-0.0276679841897232,-0.0786516853932584,0.0603448275862068,0.0468085106382978,0.1131221719457014,-0.0120481927710843
25022.0,-0.001872592,-0.011661919,-0.036967194,0.005097012,0.2453236974,7.0959430757,0.0,-0.02211284,-0.333454305,0.0060461313,-0.3537735849056603,-0.3568075117370892,-0.3251231527093596,-0.3568075117370892,-0.3184079601990049,-0.3856502242152466,-0.3507109004739336,-0.3381642512077294,-0.3349514563106796,-0.3149999999999999,-0.2594594594594595,-0.2346368715083798,-0.1696969696969696,-0.1161290322580644,-0.0866666666666666,-0.1217948717948718,-0.1383647798742138,-0.1646341463414634,-0.4120171673819742,-0.3627906976744186,-0.3251231527093596,-0.2789473684210526,-0.2712765957446809,-0.1490683229813664,-0.1383647798742138,-0.0419580419580419,-0.0352112676056337,-0.3349514563106796,-0.2712765957446809,-0.2472527472527472
25065.0,-0.001006226,0.0233176168,0.0361581921,-0.006612397,0.3381619131,0.1357538265,2.0,0.0020325637,1.593431316,0.0417740541,-0.1208791208791209,-0.2233009708737864,-0.024390243902439,-0.1666666666666666,-0.1999999999999999,-0.2857142857142857,-0.1919191919191919,-0.2792792792792793,-0.2079207920792078,-0.0804597701149425,-0.2523364485981308,-0.2156862745098039,-0.1919191919191919,-0.1397849462365591,-0.101123595505618,-0.0909090909090909,-0.1304347826086956,-0.2156862745098039,-0.1304347826086956,-0.1666666666666666,-0.2452830188679244,-0.2592592592592593,-0.3220338983050848,-0.2727272727272727,-0.2156862745098039,-0.2156862745098039,-0.1999999999999999,-0.3103448275862068,-0.2156862745098039,-0.3388429752066115
25073.0,0.0,-0.026802357,-0.09901155,0.2912497439,0.0239471767,0.0090401746,0.0,0.3327180956,-0.296327437,0.0123839006,-0.0571428571428571,-0.131578947368421,0.5714285714285714,0.1379310344827586,0.1785714285714286,0.064516129032258,-0.0833333333333333,-0.0571428571428571,-0.131578947368421,-0.2142857142857143,-0.2666666666666667,-0.131578947368421,-0.0294117647058823,-0.131578947368421,-0.2142857142857143,-0.2826086956521739,-0.3653846153846154,-0.0294117647058823,-0.25,-0.3125,-0.2142857142857143,-0.4310344827586206,-0.4107142857142857,-0.2142857142857143,-0.131578947368421,-0.3125,-0.3653846153846154,-0.5657894736842105,-0.5769230769230769,-0.6413043478260869
61524.0,0.0057921104,0.0077057793,0.0626780627,0.06942249,0.06628559,-0.588292403,2.0,-0.002459706,-0.209234781,0.0245706458,-0.1310344827586207,-0.093525179856115,-0.015625,-0.197452229299363,-0.1126760563380281,-0.28,-0.1818181818181817,-0.2921348314606742,-0.2758620689655172,-0.4473684210526315,-0.3076923076923077,-0.4497816593886463,-0.3189189189189189,-0.2588235294117647,-0.1655629139072847,-0.1764705882352941,-0.1710526315789473,0.0769230769230768,0.0769230769230768,0.0956521739130433,0.008,-0.015625,0.0677966101694915,0.4157303370786516,0.8,0.2857142857142858,0.3695652173913044,0.2352941176470588,0.4318181818181819,0.2352941176470588
25081.0,0.0008195883,0.0020395226,0.0348205744,-0.050463079,0.2418464378,0.0021362741,5.0,0.001098948,0.2642199882,0.039418811,-0.0547263681592039,-0.0570719602977667,0.0,-0.107981220657277,-0.0404040404040404,-0.1592920353982301,-0.1324200913242009,-0.0306122448979592,0.021505376344086,0.1176470588235294,0.2297734627831715,0.0526315789473683,0.1143695014662755,0.2025316455696202,0.2837837837837837,0.1728395061728396,0.2751677852348992,0.1014492753623188,0.1949685534591194,0.25,0.25,0.2179487179487178,0.2624584717607974,0.3970588235294117,0.4232209737827714,0.3868613138686132,0.4785992217898833,0.5510204081632653,0.7194570135746607,0.784037558685446
30672.0,0.0047096108,0.000486359,0.0012935449,0.3599869428,0.0023520788,-0.431027467,1.0,0.0410626988,2.3989588263,0.0206185561,-0.0384615384615384,-0.0131578947368421,-0.0131578947368421,0.0,0.1029411764705883,-0.0506329113924051,-0.0625,0.0714285714285714,0.0135135135135135,0.1194029850746267,0.0869565217391303,0.1363636363636364,0.1904761904761904,0.1029411764705883,0.0135135135135135,-0.0259740259740259,-0.1071428571428571,-0.0259740259740259,-0.0853658536585365,-0.0625,-0.1477272727272727,-0.0625,-0.0853658536585365,0.0416666666666667,-0.0625,-0.1176470588235294,-0.2346938775510204,-0.25,-0.0259740259740259,-0.1847826086956522
25145.0,0.00051818,0.0028789663,0.0404692279,0.0073335811,0.1610160809,-0.031747826,5.0,0.0076884667,-0.621168085,0.0005604913,0.0673076923076922,-0.0044843049327354,-0.0176991150442478,-0.1328125,-0.1259842519685039,-0.0864197530864198,-0.0711297071129707,-0.5225806451612903,-0.4800936768149882,-0.4111405835543766,-0.4032258064516129,-0.3798882681564246,-0.3657142857142857,-0.3693181818181817,-0.2952380952380952,-0.3431952662721893,-0.2884615384615384,-0.3392857142857143,-0.247457627118644,-0.2071428571428571,-0.1777777777777778,-0.0632911392405063,-0.0389610389610389,0.0277777777777776,0.0183486238532109,0.1044776119402985,0.1623036649214659,0.1044776119402985,0.1871657754010696,0.247191011235955
20853.0,0.0007399085,0.0110148901,0.0283902633,0.0162917388,0.0031550655,0.0011821882,0.0,0.000295203,-0.626220003,0.0071122628,0.018796992481203,0.0343511450381679,0.0753968253968253,-0.0251798561151078,0.097165991902834,0.0544747081712062,0.097165991902834,0.1016260162601625,-0.0424028268551236,-0.0251798561151078,0.1244813278008298,0.1531914893617021,0.173160173160173,0.2044444444444444,0.1885964912280702,0.097165991902834,0.1291666666666666,0.097165991902834,0.1291666666666666,0.1782608695652174,0.1531914893617021,0.1991150442477876,0.2262443438914028,0.2152466367713004,0.2044444444444444,0.2546296296296295,0.2783018867924529,0.3219512195121952,0.3756345177664975,0.489010989010989
57277.0,-0.004093089,0.0131732513,0.0357017079,-0.082450875,0.0034406063,-0.057958484,2.0,-0.003289474,-0.399238095,-0.018518039,-0.0843373493975904,-0.1058823529411764,-0.0617283950617284,-0.1648351648351648,-0.1032448377581121,-0.0470219435736677,0.0742049469964665,0.0555555555555555,0.0857142857142856,0.1176470588235294,0.1782945736434109,0.2357723577235773,0.3333333333333332,0.3944954128440368,0.3818181818181818,0.3275109170305676,0.3693693693693693,0.3160173160173161,0.4407582938388625,0.5431472081218274,0.5833333333333333,0.625668449197861,0.6521739130434783,0.5510204081632653,0.6795580110497237,0.6521739130434783,0.7882352941176471,0.8765432098765431,1.054054054054054,0.9363057324840764
25348.0,0.0015319697,0.0028690091,0.0102795287,0.0336438793,0.1659753014,0.1324200122,0.0,-0.013503652,0.3570539283,0.0218876214,-0.1162790697674418,-0.0843373493975904,-0.1460674157303371,-0.1555555555555555,-0.1914893617021277,-0.1058823529411764,-0.0129870129870129,-0.1363636363636363,-0.5421686746987953,-0.5606936416184971,-0.4933333333333333,-0.4899328859060402,-0.437037037037037,-0.3870967741935484,-0.3448275862068966,-0.3448275862068966,-0.3333333333333333,-0.3559322033898305,-0.3968253968253968,-0.3559322033898305,-0.3559322033898305,-0.3504273504273504,-0.3214285714285714,-0.2549019607843137,-0.24,-0.24,-0.1555555555555555,-0.1957671957671958,-0.2244897959183673,-0.1914893617021277
41064.0,0.0270906473,0.0119965288,0.0247577102,-0.066597351,0.0929165129,-0.434773153,1.0,-0.005155556,0.1282087951,0.0352536608,-0.0343347639484978,-0.0702479338842975,-0.1541353383458646,-0.199288256227758,-0.1697416974169742,-0.1788321167883211,-0.2241379310344827,-0.2294520547945205,-0.2214532871972317,-0.2834394904458599,-0.2160278745644599,-0.2077464788732393,-0.1176470588235294,-0.0778688524590164,-0.1245136186770428,-0.187725631768953,-0.2049469964664311,-0.2160278745644599,-0.1141732283464567,-0.1444866920152091,-0.092741935483871,-0.1245136186770428,-0.0890688259109311,0.0869565217391303,0.1194029850746267,0.171875,0.0663507109004739,0.0416666666666667,0.125,0.2032085561497325
25452.0,0.0028316394,0.0145277305,0.0191128405,0.0608765195,0.1882697809,-0.005328896,2.0,0.0050863724,-0.179383181,-0.040905631,-0.0769230769230768,0.2307692307692308,0.0909090909090908,0.0,-0.0588235294117647,-0.2615384615384615,-0.3043478260869565,-0.5151515151515151,-0.5051546391752577,-0.4285714285714286,-0.3846153846153846,-0.4074074074074074,-0.3766233766233766,-0.4146341463414634,-0.2941176470588235,-0.3142857142857143,-0.3333333333333333,-0.3424657534246575,-0.4,-0.3142857142857143,-0.4146341463414634,-0.4216867469879518,-0.52,-0.3846153846153846,-0.3043478260869565,-0.4606741573033708,-0.4666666666666667,-0.5714285714285714,-0.4666666666666667,-0.5294117647058824
68347.0,0.012637942,0.048359662,0.0982408153,0.058818779,0.1512735649,-0.046067783,1.0,0.000296104,0.6922143886,0.1423335858,0.0198675496688742,0.2727272727272727,0.2520325203252032,0.2125984251968504,0.3999999999999999,0.3508771929824561,0.1159420289855073,0.1492537313432835,0.3391304347826087,0.2419354838709677,0.5098039215686274,0.4528301886792452,0.5555555555555556,0.8117647058823529,1.026315789473684,0.6923076923076923,0.711111111111111,0.9493670886075948,1.2000000000000002,1.1388888888888888,1.3692307692307693,0.9743589743589745,1.3692307692307693,1.9056603773584904,3.2777777777777777,2.422222222222222,3.1621621621621623,2.142857142857143,2.5,1.9615384615384617
30744.0,0.0014486849,-0.018869038,-0.064540009,0.5602265622,0.0,0.2052472984,0.0,-0.028197678,2.6759776536,-0.041627848,-0.0062499999999999,-0.0245398773006134,-0.0062499999999999,-0.096590909090909,-0.1311475409836066,-0.1451612903225806,0.0816326530612245,0.0816326530612245,0.1954887218045113,0.3826086956521739,0.3249999999999999,0.5436893203883495,0.6914893617021276,0.8488372093023255,1.789473684210526,1.7413793103448274,1.694915254237288,1.694915254237288,1.23943661971831,1.2714285714285714,1.373134328358209,1.3382352941176472,1.2083333333333337,1.0921052631578947,1.0921052631578947,0.8488372093023255,0.6914893617021276,1.064935064935065,2.0576923076923075,1.9444444444444449
25727.0,-0.000361717,0.0022670419,0.0050830821,-0.085814518,0.1717808735,0.4261790856,0.0,0.2687004459,-0.340502688,0.0003921557,0.1200000000000001,0.1200000000000001,0.1200000000000001,-0.0666666666666666,-0.125,-0.6888888888888889,-0.7052631578947368,-0.7171717171717171,-0.631578947368421,-0.5882352941176471,-0.4814814814814815,-0.4909090909090909,-0.4509803921568627,-0.5,-0.4716981132075472,-0.5882352941176471,-0.6266666666666667,-0.6585365853658536,-0.6164383561643836,-0.6363636363636364,-0.6744186046511628,-0.72,-0.7454545454545455,-0.7142857142857143,-0.6818181818181819,-0.6888888888888889,-0.7142857142857143,-0.7627118644067796,-0.7358490566037736,-0.7586206896551724
53508.0,0.0028295399,0.008096234,0.0129912698,-0.045894787,0.0818744179,0.0038096568,2.0,-0.008245782,-0.339716312,0.0476348829,-0.0256410256410256,0.0201342281879195,-0.1460674157303371,0.2063492063492062,0.0,-0.0129870129870129,-0.1957671957671958,-0.1783783783783783,-0.1999999999999999,-0.2361809045226131,-0.2323232323232323,-0.3059360730593607,-0.2962962962962963,-0.2284263959390863,-0.2083333333333333,-0.2930232558139535,-0.3448275862068966,-0.2549019607843137,-0.3059360730593607,-0.3333333333333333,-0.3968253968253968,-0.4242424242424242,-0.4015748031496062,-0.3692946058091286,-0.2863849765258216,-0.3666666666666667,-0.4198473282442748,-0.3391304347826087,-0.3531914893617021,-0.3968253968253968
25743.0,0.0018438113,0.0210774616,0.0451434159,0.0176229793,0.074010327,0.0907542316,1.0,0.3370568237,0.9266600432,0.1078947373,0.0,-0.125,0.3333333333333332,0.2727272727272727,0.0370370370370369,-0.0344827586206896,0.0769230769230768,0.6470588235294117,0.6470588235294117,0.3999999999999999,0.2727272727272727,0.2173913043478261,0.5555555555555556,-0.2432432432432432,-0.3777777777777777,-0.4909090909090909,-0.3333333333333333,-0.3913043478260869,-0.4909090909090909,-0.5087719298245614,-0.6056338028169015,-0.5692307692307692,-0.4399999999999999,-0.1515151515151515,-0.1515151515151515,-0.3488372093023255,-0.3913043478260869,-0.3170731707317072,-0.2432432432432432,-0.4166666666666666
65189.0,0.0680306221,0.0716547806,0.1139430285,0.3508283902,0.063333917,-0.013620077,3.0,0.0282525886,3.9018817204,0.0846100487,0.1023622047244094,0.2727272727272727,0.5909090909090908,0.3333333333333332,0.0606060606060605,-0.1139240506329114,0.0294117647058822,0.1200000000000001,0.0526315789473683,0.1382113821138211,0.3725490196078431,0.6470588235294117,1.0,1.5,1.8571428571428568,1.641509433962264,1.7999999999999998,1.2950819672131146,1.028985507246377,1.121212121212121,1.1875,0.8918918918918919,1.2580645161290325,1.9166666666666663,1.9166666666666663,1.2580645161290325,1.1538461538461535,1.3333333333333337,1.7450980392156863,1.978723404255319
63116.0,0.0142929657,0.009687484,0.1048900703,0.15015929,0.0122570728,-0.060880671,4.0,-0.001212121,0.4194773859,-0.088383839,-0.1081081081081081,-0.0958904109589041,0.0819672131147541,-0.0294117647058823,0.0,-0.12,-0.2235294117647058,-0.2235294117647058,0.03125,0.375,0.1578947368421053,0.11864406779661,0.11864406779661,0.32,0.1785714285714286,0.064516129032258,0.0476190476190476,0.4666666666666665,0.1578947368421053,0.11864406779661,0.03125,-0.1081081081081081,-0.3125,-0.3052631578947368,0.0819672131147541,-0.2048192771084337,-0.3888888888888888,-0.5416666666666667,-0.4453781512605042,-0.5540540540540541
25823.0,-0.006500657,0.0128192833,0.0251158712,-0.041341841,0.1627037825,0.0256685112,1.0,-0.012129635,-0.963395886,0.0380852558,0.0185185185185186,-0.0677966101694915,-0.0517241379310344,-0.140625,-0.0677966101694915,-0.0833333333333333,-0.0983606557377049,-0.0517241379310344,-0.2361111111111111,-0.1791044776119402,-0.2666666666666667,-0.2142857142857143,-0.2361111111111111,-0.2361111111111111,-0.3125,-0.3292682926829268,-0.2948717948717948,-0.3125,-0.375,-0.3125,-0.4148936170212766,-0.4811320754716981,-0.4329896907216495,-0.3125,-0.3604651162790697,-0.4021739130434782,-0.4148936170212766,-0.4021739130434782,-0.3604651162790697,-0.3125
25938.0,0.0092160151,-0.043278006,-0.063540249,0.0188015908,0.0867843098,0.0178085693,0.0,-0.007255038,0.0631151988,-0.052681535,-0.0232558139534884,-0.0232558139534884,-0.125,-0.0666666666666666,0.0769230769230768,-0.3,-0.3225806451612903,-0.3538461538461538,-0.3333333333333333,-0.2222222222222222,-0.3913043478260869,-0.3333333333333333,-0.3,-0.288135593220339,-0.3114754098360656,-0.34375,-0.3114754098360656,-0.16,-0.1063829787234043,-0.2758620689655172,-0.2363636363636363,-0.2631578947368421,-0.2758620689655172,-0.3225806451612903,-0.2758620689655172,-0.16,-0.3,-0.3225806451612903,-0.16,-0.125
26009.0,0.0048115655,-0.028506837,-0.069819038,0.021301415,0.0121621397,-0.080549188,0.0,-0.018,1.1041807621,0.0684261918,-0.1111111111111111,0.1111111111111111,0.25,0.1428571428571428,0.1111111111111111,-0.0697674418604651,-0.1666666666666666,-0.3103448275862068,-0.3333333333333333,-0.3333333333333333,-0.3846153846153846,-0.3650793650793651,-0.4444444444444444,-0.2727272727272727,-0.2452830188679244,-0.3650793650793651,-0.3939393939393939,-0.3442622950819672,-0.3333333333333333,-0.3650793650793651,-0.7183098591549295,-0.754601226993865,-0.7402597402597403,-0.689922480620155,-0.6774193548387097,-0.6875,-0.708029197080292,-0.708029197080292,-0.6694214876033058,-0.6721311475409837
40125.0,0.0049481672,0.0141961,0.0288428279,0.0921080222,0.0983583152,0.0088330092,2.0,0.0,0.9671464513,-0.004498211,0.0119760479041917,0.1229235880398671,0.396694214876033,0.1266666666666667,0.2472324723247232,0.0730158730158729,0.0868167202572347,0.207142857142857,0.2659176029962546,0.1655172413793104,0.2426470588235294,0.2611940298507462,0.4632034632034632,0.5648148148148149,0.7696335078534031,0.7604166666666667,1.036144578313253,1.4316546762589928,1.62015503875969,1.913793103448276,1.8166666666666669,1.6825396825396823,1.7040000000000002,2.017857142857143,1.7479674796747968,2.3465346534653464,2.0727272727272728,1.9649122807017545,2.6739130434782608,2.25
26084.0,-0.00415644,0.0196353436,0.0251216205,0.078158506,0.2203231239,-0.007354191,1.0,-0.000842105,-0.58140018,-0.055818336,-0.05,-0.0865384615384615,-0.1592920353982301,0.0,-0.0306122448979592,-0.2338709677419355,-0.3581081081081081,-0.5758928571428572,-0.4946808510638297,-0.5539906103286385,-0.478021978021978,-0.4571428571428572,-0.4602272727272727,-0.3987341772151899,-0.3402777777777778,-0.3402777777777778,-0.3402777777777778,-0.2803030303030303,-0.2692307692307693,-0.489247311827957,-0.3910256410256411,-0.4135802469135802,-0.3493150684931506,-0.2148760330578512,-0.1949152542372881,-0.2083333333333333,-0.3014705882352941,-0.1666666666666666,-0.1517857142857143,-0.1810344827586206
60900.0,0.0141386592,0.0080618938,0.0194521346,0.0498761605,0.131849114,-0.00264834,4.0,0.0653548797,-0.308234118,0.0152183622,-0.1083333333333332,-0.1008403361344537,0.0190476190476189,0.0918367346938775,0.1505376344086022,-0.036036036036036,-0.2014925373134328,-0.1832061068702289,-0.1705426356589147,-0.1083333333333332,0.1505376344086022,0.0594059405940594,0.1630434782608696,0.3544303797468353,0.1630434782608696,-0.0530973451327433,-0.1705426356589147,-0.0614035087719297,-0.0530973451327433,-0.1300813008130081,-0.2960526315789473,-0.6372881355932203,-0.6942857142857143,-0.6409395973154363,-0.6335616438356164,-0.6824925816023739,-0.6934097421203438,-0.6968838526912181,-0.6348122866894198,-0.6548387096774193
26279.0,-5.1291e-05,0.0149277506,0.0313111546,-0.02364931,0.0323282493,0.0051313172,3.0,-0.001948296,0.595503268,-0.019982992,-0.0909090909090909,0.1363636363636364,-0.0196078431372549,-0.1071428571428571,0.0204081632653061,-0.0384615384615384,-0.0476190476190476,0.1627906976744186,0.1764705882352941,0.1627906976744186,0.1363636363636364,0.1904761904761904,0.0869565217391303,0.2820512820512821,0.3888888888888888,0.36986301369863,0.4285714285714286,0.3888888888888888,0.36986301369863,0.3513513513513513,0.4492753623188406,0.5384615384615385,0.639344262295082,0.8518518518518519,0.8867924528301887,0.6949152542372881,0.5384615384615385,0.4492753623188406,0.7543859649122806,0.4925373134328359
64418.0,0.0064718753,0.0194072208,0.0489769615,0.0609484592,0.0160472837,-0.027435862,1.0,0.0022083335,-0.54671089,0.0233431598,-0.005181347150259,0.0158730158730158,0.0267379679144386,-0.0588235294117647,-0.0541871921182266,0.0212765957446807,-0.0204081632653061,0.0212765957446807,0.0158730158730158,0.0666666666666666,0.1707317073170731,0.3061224489795917,0.2885906040268455,0.3061224489795917,0.2972972972972973,0.352112676056338,0.3617021276595744,0.2715231788079471,0.2972972972972973,0.3426573426573427,0.4222222222222223,0.3617021276595744,0.4014598540145986,0.4014598540145986,0.3913043478260869,0.4222222222222223,0.5,0.6695652173913043,0.6000000000000001,0.6271186440677967
60169.0,-0.004067518,0.0098003357,0.0263069412,-0.033741503,0.0374812057,0.0400921784,1.0,-0.006153846,1.0116375727,-0.024800924,-0.0982658959537572,-0.0602409638554216,-0.0769230769230768,-0.1612903225806451,-0.1521739130434782,-0.0982658959537572,-0.5287009063444108,-0.5031847133757962,-0.4782608695652174,-0.4507042253521126,-0.48,-0.4583333333333333,-0.388235294117647,-0.35,-0.3275862068965517,-0.3472803347280334,-0.3187772925764192,-0.3187772925764192,-0.3389830508474576,-0.2710280373831776,-0.2040816326530612,-0.2390243902439024,-0.2352941176470588,-0.2040816326530612,-0.1875,-0.1381215469613259,-0.1034482758620689,-0.0982658959537572,-0.0310559006211179,-0.0310559006211179
60425.0,0.0024974238,-0.013136456,-0.04180319,0.0779487179,0.0100986113,-0.017218489,1.0,0.0125811966,1.9973649539,0.0459830873,-0.0697674418604651,-0.2452830188679244,-0.3220338983050848,-0.4117647058823529,-0.4285714285714286,-0.5918367346938775,-0.595959595959596,-0.6296296296296297,-0.7014925373134329,-0.6428571428571428,-0.696969696969697,-0.6992481203007519,-0.7101449275362319,-0.7122302158273381,-0.7315436241610738,-0.7590361445783133,-0.7894736842105263,-0.7752808988764045,-0.7849462365591398,-0.7297297297297297,-0.7122302158273381,-0.75,-0.7202797202797202,-0.696969696969697,-0.6825396825396826,-0.708029197080292,-0.6638655462184874,-0.6875,-0.5833333333333333,-0.6153846153846154
63941.0,-0.000737543,-0.086552935,-0.155130259,-0.033485055,0.377661691,-1.082320425,0.0,-0.016577228,-0.533580771,-0.025482627,-0.0333333333333333,-0.09375,-0.1470588235294118,-0.1212121212121212,-0.09375,-0.2926829268292683,-0.1944444444444444,-0.1714285714285713,-0.275,-0.1944444444444444,-0.2564102564102564,-0.5166666666666666,-0.5396825396825398,-0.5857142857142856,-0.5972222222222222,-0.5857142857142856,-0.5671641791044777,-0.6233766233766234,-0.5972222222222222,-0.4821428571428571,-0.4528301886792453,-0.4727272727272728,-0.4727272727272728,-0.4727272727272728,-0.4727272727272728,-0.4912280701754385,-0.5857142857142856,-0.5735294117647058,-0.5,-0.6133333333333333
30779.0,0.0202079458,0.0162335437,0.0221292673,0.0712017626,0.0319509082,0.0117416162,0.0,-0.001350459,0.0394074074,-0.023365982,-0.0555555555555555,-0.0973451327433628,-0.0973451327433628,-0.1774193548387096,-0.1428571428571429,-0.2093023255813954,-0.2661870503597122,-0.2714285714285714,-0.2272727272727273,-0.2444444444444444,-0.2272727272727273,-0.203125,-0.1130434782608695,-0.081081081081081,-0.0192307692307692,-0.081081081081081,-0.081081081081081,-0.0377358490566037,-0.0555555555555555,-0.0467289719626168,-0.0285714285714285,-0.0192307692307692,-0.1052631578947368,-0.1052631578947368,-0.0727272727272727,-0.081081081081081,-0.0727272727272727,-0.0377358490566037,-0.0727272727272727,0.0736842105263158
12000.0,0.0,-0.009793521,-0.014296084,-0.007918579,0.0766266912,0.0,0.0,-0.025105769,-0.680850356,0.0183908027,-0.01,-0.1238938053097344,0.0102040816326529,-0.0999999999999999,-0.1538461538461538,-0.175,-0.1818181818181817,-0.0999999999999999,0.03125,-0.2720588235294118,-0.2265625,-0.1680672268907562,-0.1818181818181817,-0.1951219512195121,-0.2384615384615385,-0.2325581395348837,-0.4948979591836735,-0.473404255319149,-0.4499999999999999,-0.467741935483871,-0.4469273743016759,-0.4923076923076923,-0.5147058823529411,-0.5099009900990099,-0.5240384615384616,-0.5285714285714286,-0.5194174757281553,-0.4948979591836735,-0.484375,-0.4896907216494846
26551.0,0.0,-0.013828493,-0.017146507,-0.00375944,0.1565998189,0.0,1.0,-0.040196325,-0.583573074,-0.012432043,-0.1428571428571429,-0.1538461538461538,-0.1951219512195121,-0.2978723404255319,-0.2978723404255319,-0.3052631578947368,-0.2978723404255319,-0.326530612244898,-0.1538461538461538,-0.4406779661016949,-0.4310344827586206,-0.3399999999999999,-0.3653846153846154,-0.3888888888888888,-0.4,-0.4310344827586206,-0.6451612903225806,-0.6451612903225806,-0.6292134831460674,-0.648936170212766,-0.6333333333333333,-0.6632653061224489,-0.6732673267326732,-0.6732673267326732,-0.6886792452830188,-0.6796116504854368,-0.6732673267326732,-0.6699999999999999,-0.6597938144329897,-0.6597938144329897
11404.0,0.0005612113,0.0125953937,0.0240468435,-0.024363409,0.0762027931,0.1631063173,0.0,-0.000318302,3.0076335878,-0.038012937,-0.0455696202531645,0.0080213903743315,0.053072625698324,-0.09375,-0.0503778337531486,0.0679886685552408,0.0864553314121037,0.1153846153846154,0.1088235294117647,0.132132132132132,0.1671826625386996,0.1930379746835442,0.2910958904109588,0.332155477031802,0.3962962962962963,0.3512544802867383,0.3860294117647058,0.2693602693602694,0.3274647887323942,0.4334600760456273,0.4612403100775193,0.5450819672131149,0.597457627118644,0.532520325203252,0.6607929515418502,0.668141592920354,0.668141592920354,0.7534883720930232,0.7699530516431925,0.8663366336633664
