firms,rsup,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
44548.0,-9.948706428,0.0,-0.908496732,-0.027777778,0.5714285714285714,0.2222222222222223,0.2692307692307691,0.6499999999999999,0.4347826086956521,0.4347826086956521,0.2692307692307691,0.4347826086956521,0.2222222222222223,0.064516129032258,0.1379310344827586,0.1,0.03125,0.0,-0.2142857142857143,-0.2978723404255319,-0.2826086956521739,-0.3125,-0.1951219512195121,-0.2978723404255319,-0.3773584905660377,-0.484375,-0.5217391304347826,-0.5657894736842105,-0.625,-0.6886792452830188,-0.717948717948718,-0.6944444444444444,-0.7272727272727273,-0.7480916030534351,-0.7857142857142857,-0.8206521739130435,-0.89,-0.8903654485049834,-0.8782287822878229,-0.8613445378151261,-0.852017937219731,-0.8058823529411765,-0.8166666666666667,-0.828125,-0.8307692307692307,-0.8390243902439024,-0.835820895522388,-0.8125,-0.8186813186813187,-0.7828947368421053,-0.7785234899328859,-0.7608695652173914
26673.0,-1.094595008,1.0,1.0798492118,-0.098793371,0.3500000000000001,0.125,0.0384615384615385,0.08,-0.0999999999999999,0.0,0.08,0.0,-0.0999999999999999,-0.15625,-0.1818181818181817,-0.25,-0.1290322580645161,-0.0999999999999999,-0.2894736842105263,-0.3076923076923077,-0.3076923076923077,-0.3249999999999999,-0.2702702702702703,-0.1818181818181817,-0.25,-0.3414634146341463,-0.4489795918367347,-0.490566037735849,-0.4599999999999999,-0.5178571428571428,-0.55,-0.3720930232558139,-0.4599999999999999,-0.490566037735849,-0.5714285714285714,-0.5573770491803278,-0.6029411764705883,-0.564516129032258,-0.6493506493506493,-0.6785714285714286,-0.75,-0.7157894736842105,-0.773109243697479,-0.7545454545454545,-0.7874015748031495,-0.7906976744186046,-0.8175675675675675,-0.8085106382978724,-0.8411764705882353,-0.854054054054054,-0.8235294117647058,-0.8363636363636364
38746.0,1.2423996156,4.0,-0.145480226,0.081666667,0.5714285714285714,0.375,0.2222222222222223,0.1,-0.0434782608695651,0.0,-0.0434782608695651,-0.0434782608695651,-0.2413793103448276,-0.3333333333333333,-0.2666666666666667,-0.3125,-0.1851851851851852,-0.3333333333333333,-0.5319148936170213,-0.5416666666666667,-0.5217391304347826,-0.5510204081632653,-0.4210526315789473,-0.5416666666666667,-0.6206896551724138,-0.717948717948718,-0.7317073170731707,-0.7283950617283951,-0.7904761904761904,-0.8151260504201681,-0.835820895522388,-0.8166666666666667,-0.837037037037037,-0.8513513513513513,-0.8764044943820225,-0.8804347826086957,-0.8976744186046511,-0.8995433789954338,-0.8976744186046511,-0.8829787234042553,-0.858974358974359,-0.8848167539267016,-0.8926829268292683,-0.8871794871794871,-0.872093023255814,-0.8513513513513513,-0.8791208791208791,-0.875,-0.8865979381443299,-0.9246575342465754,-0.9254237288135592,-0.93125
45583.0,0.3390327559,1.0,-0.306431274,-0.067142859,0.4444444444444444,0.3333333333333332,0.1555555555555554,0.1555555555555554,0.3333333333333332,0.0833333333333332,0.04,-0.0714285714285714,-0.037037037037037,-0.087719298245614,-0.1746031746031746,-0.1746031746031746,-0.0714285714285714,-0.2571428571428571,-0.3953488372093023,-0.4583333333333333,-0.3809523809523809,-0.3417721518987342,-0.1999999999999999,-0.3580246913580247,-0.4851485148514851,-0.4851485148514851,-0.5272727272727273,-0.6119402985074627,-0.6533333333333333,-0.6687898089171975,-0.8311688311688312,-0.8414634146341463,-0.8470588235294118,-0.8375,-0.844311377245509,-0.844311377245509,-0.8375,-0.8095238095238095,-0.7815126050420168,-0.7805907172995781,-0.7678571428571428,-0.7333333333333334,-0.7535545023696683,-0.7928286852589641,-0.7547169811320755,-0.7373737373737373,-0.7851239669421488,-0.7796610169491526,-0.821917808219178,-0.8225255972696246,-0.7678571428571428,-0.755868544600939
10559.0,1.3047854267,4.0,-0.333404346,0.0397087373,0.2167832167832168,0.2340425531914893,0.3082706766917293,0.3384615384615383,0.2608695652173913,0.0175438596491228,-0.1470588235294118,-0.1792452830188678,-0.09375,-0.2126696832579185,-0.2689075630252101,-0.1944444444444444,-0.1753554502369668,-0.2232142857142857,-0.423841059602649,-0.4511041009463722,-0.3555555555555555,-0.3958333333333333,-0.3229571984435797,-0.3937282229965156,-0.4882352941176471,-0.4711246200607902,-0.5153203342618384,-0.5193370165745856,-0.5857142857142856,-0.5837320574162679,-0.5193370165745856,-0.5232876712328767,-0.5098591549295775,-0.5245901639344263,-0.5797101449275363,-0.5876777251184835,-0.6124721603563474,-0.6027397260273972,-0.610738255033557,-0.6158940397350994,-0.625,-0.5766423357664234,-0.575609756097561,-0.5972222222222222,-0.6081081081081081,-0.5671641791044777,-0.5857142857142856,-0.5934579439252337,-0.5776699029126213,-0.5628140703517588,-0.5396825396825398,-0.5206611570247934
29284.0,-139.000462,0.0,0.9047619048,0.0439560413,0.75,-0.0666666666666666,0.0,-0.0666666666666666,-0.0666666666666666,-0.0666666666666666,-0.125,-0.0666666666666666,-0.2222222222222222,-0.125,0.0,-0.125,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.2222222222222222,-0.3,-0.4166666666666666,-0.2222222222222222,-0.2222222222222222,-0.3636363636363636,-0.5333333333333333,-0.125,-0.2222222222222222,-0.2222222222222222,-0.3,-0.3636363636363636,-0.2222222222222222,-0.4166666666666666,-0.5,-0.5333333333333333,-0.5,-0.5333333333333333,-0.5333333333333333,-0.5625,-0.5333333333333333,-0.4615384615384615,-0.5333333333333333,-0.5333333333333333,-0.5625,-0.5625,-0.5882352941176471,-0.5882352941176471,-0.6111111111111112,-0.6666666666666667,-0.6818181818181819,-0.6818181818181819,-0.65
46455.0,0.483386436,3.0,-0.624413146,-0.055218855,0.5294117647058822,0.368421052631579,0.2380952380952381,0.1818181818181818,0.1304347826086955,0.0833333333333332,-0.0714285714285714,-0.1333333333333333,-0.2571428571428571,-0.3333333333333333,-0.3809523809523809,-0.4468085106382978,0.04,-0.2121212121212121,-0.2777777777777778,-0.3157894736842105,-0.4468085106382978,-0.5185185185185186,-0.35,-0.35,-0.409090909090909,-0.4583333333333333,-0.543859649122807,-0.59375,-0.6,-0.6231884057971014,-0.6790123456790124,-0.6438356164383562,-0.6867469879518072,-0.7011494252873562,-0.7346938775510203,-0.7592592592592593,-0.7758620689655172,-0.7833333333333333,-0.7936507936507937,-0.7699115044247787,-0.75,-0.7234042553191489,-0.7346938775510203,-0.7078651685393258,-0.6904761904761905,-0.675,-0.7291666666666667,-0.7291666666666667,-0.74,-0.7758620689655172,-0.7373737373737373,-0.7204301075268817
43529.0,0.1224226315,2.0,-0.567099567,-0.03833333,0.0454545454545454,-0.0416666666666666,0.0,0.0,-0.0416666666666666,0.0,0.0,-0.1153846153846154,-0.1785714285714286,-0.1785714285714286,-0.1481481481481481,-0.1153846153846154,-0.0799999999999999,-0.0799999999999999,-0.28125,-0.2580645161290322,-0.2580645161290322,-0.3783783783783784,-0.2333333333333332,-0.3428571428571428,-0.425,-0.4651162790697675,-0.5,-0.5106382978723405,-0.6290322580645161,-0.6515151515151515,-0.6229508196721312,-0.5818181818181818,-0.6617647058823529,-0.676056338028169,-0.7195121951219512,-0.7195121951219512,-0.780952380952381,-0.8114754098360656,-0.8368794326241135,-0.8099173553719008,-0.7415730337078652,-0.7125,-0.735632183908046,-0.7889908256880733,-0.7964601769911505,-0.7325581395348837,-0.8050847457627118,-0.8050847457627118,-0.8017241379310345,-0.7909090909090909,-0.7195121951219512,-0.6567164179104478
51115.0,1.6976503698,0.0,-0.694189602,-0.045238096,0.3636363636363635,0.5,-0.0625,-0.2105263157894736,0.0714285714285714,-0.25,-0.2857142857142857,-0.1176470588235294,-0.25,-0.3478260869565217,-0.3478260869565217,-0.4230769230769231,-0.1176470588235294,-0.375,-0.5714285714285714,-0.5833333333333333,-0.5714285714285714,-0.6341463414634146,-0.5161290322580645,-0.6428571428571428,-0.6590909090909092,-0.6808510638297872,-0.7115384615384616,-0.7321428571428572,-0.7321428571428572,-0.7619047619047619,-0.7945205479452055,-0.8051948051948052,-0.8369565217391304,-0.8295454545454546,-0.8351648351648352,-0.8214285714285714,-0.8,-0.8214285714285714,-0.8148148148148149,-0.8351648351648352,-0.7169811320754718,-0.7321428571428572,-0.7619047619047619,-0.7580645161290323,-0.7580645161290323,-0.7222222222222222,-0.7692307692307692,-0.8,-0.810126582278481,-0.8076923076923077,-0.8,-0.8125
49541.0,-155.9059689,0.0,-0.842650104,0.0434782617,0.1428571428571428,0.0,-0.2727272727272727,-0.2727272727272727,-0.1999999999999999,-0.2727272727272727,-0.3333333333333333,-0.4285714285714286,-0.4285714285714286,-0.4285714285714286,-0.4666666666666667,-0.4666666666666667,-0.1111111111111111,-0.4666666666666667,-0.6190476190476191,-0.6363636363636364,-0.6190476190476191,-0.6666666666666667,-0.5789473684210527,-0.6,-0.6799999999999999,-0.6923076923076923,-0.7333333333333334,-0.7575757575757576,-0.7948717948717949,-0.813953488372093,-0.84,-0.8297872340425532,-0.8571428571428572,-0.8545454545454545,-0.864406779661017,-0.8688524590163934,-0.84,-0.8620689655172413,-0.9,-0.8769230769230769,-0.875,-0.8596491228070176,-0.8596491228070176,-0.8787878787878788,-0.8840579710144928,-0.8688524590163934,-0.8769230769230769,-0.8947368421052632,-0.9012345679012346,-0.9012345679012346,-0.8918918918918919,-0.8823529411764706
38527.0,-0.643201056,4.0,-0.847094801,0.0009469688,-0.1578947368421053,-0.1351351351351351,-0.1111111111111111,-0.1794871794871795,-0.0857142857142857,-0.1351351351351351,-0.1111111111111111,-0.1351351351351351,-0.1794871794871795,-0.1794871794871795,-0.1351351351351351,-0.2195121951219512,0.0666666666666666,-0.0588235294117647,-0.3725490196078431,-0.3725490196078431,-0.4482758620689655,-0.5076923076923077,-0.5076923076923077,-0.5076923076923077,-0.5294117647058824,-0.5428571428571429,-0.5428571428571429,-0.5897435897435898,-0.6,-0.6521739130434783,-0.6595744680851063,-0.6631578947368422,-0.6767676767676767,-0.6893203883495146,-0.6923076923076923,-0.6893203883495146,-0.7538461538461538,-0.7714285714285715,-0.744,-0.7714285714285715,-0.744,-0.73109243697479,-0.7333333333333334,-0.7935483870967742,-0.7961783439490446,-0.8048780487804879,-0.8375634517766497,-0.8181818181818181,-0.8241758241758241,-0.8160919540229885,-0.8241758241758241,-0.8324607329842932
49373.0,-1.271444853,0.0,-0.574936747,0.0026525855,0.2758620689655173,0.2065217391304348,0.2906976744186047,0.7903225806451613,0.7903225806451613,0.6818181818181819,0.5416666666666667,0.5,0.2333333333333334,0.1326530612244898,0.1935483870967742,0.2758620689655173,0.2906976744186047,0.5,0.2613636363636364,0.0,0.1326530612244898,0.1212121212121211,0.734375,1.3617021276595749,0.2758620689655173,-0.0176991150442478,0.0471698113207548,0.0882352941176469,-0.1654135338345864,-0.1838235294117647,0.1935483870967742,0.0277777777777776,0.0471698113207548,0.168421052631579,0.0471698113207548,-0.1777777777777778,-0.3798882681564246,-0.4739336492890995,-0.6384364820846906,-0.6336633663366337,-0.6419354838709677,-0.5888888888888889,-0.5680933852140078,-0.5747126436781609,-0.5110132158590308,-0.4611650485436893,-0.56640625,-0.773469387755102,-0.7797619047619048,-0.8017857142857143,-0.8134453781512605,-0.792910447761194
29735.0,8.0658814869,1.0,0.3003095975,0.1916666701,0.0666666666666666,0.0666666666666666,0.1428571428571428,0.0666666666666666,-0.0588235294117647,-0.1999999999999999,-0.3043478260869565,-0.4074074074074074,-0.3043478260869565,-0.4482758620689655,-0.5,-0.5,-0.36,-0.2727272727272727,-0.36,-0.3846153846153846,-0.3333333333333333,-0.3846153846153846,-0.3333333333333333,-0.3333333333333333,-0.4074074074074074,-0.5,-0.4482758620689655,-0.36,-0.3846153846153846,-0.4285714285714286,-0.4285714285714286,-0.4666666666666667,-0.4838709677419355,-0.5428571428571429,-0.5789473684210527,-0.6190476190476191,-0.5789473684210527,-0.6363636363636364,-0.6734693877551021,-0.6595744680851063,-0.6363636363636364,-0.5555555555555556,-0.5897435897435898,-0.6444444444444444,-0.6444444444444444,-0.6862745098039216,-0.6097560975609756,-0.6923076923076923,-0.7090909090909091,-0.7142857142857143,-0.746031746031746,-0.6521739130434783
27836.0,-8.30827122,0.0,1.6165622825,-0.05882353,0.6000000000000001,0.4545454545454546,0.2307692307692308,0.1428571428571428,0.0,-0.1111111111111111,0.0,-0.1111111111111111,-0.2727272727272727,-0.3333333333333333,-0.3333333333333333,-0.36,-0.3333333333333333,-0.3333333333333333,-0.4285714285714286,-0.5,-0.4838709677419355,-0.5789473684210527,-0.5151515151515151,-0.5151515151515151,-0.6363636363636364,-0.7090909090909091,-0.7192982456140351,-0.7538461538461538,-0.7894736842105263,-0.8181818181818181,-0.7777777777777778,-0.7866666666666666,-0.8,-0.7974683544303798,-0.8222222222222222,-0.8222222222222222,-0.8297872340425532,-0.8476190476190476,-0.8769230769230769,-0.8740157480314961,-0.8632478632478633,-0.8518518518518519,-0.8545454545454545,-0.875968992248062,-0.8688524590163934,-0.8504672897196262,-0.8709677419354839,-0.872,-0.8896551724137931,-0.873015873015873,-0.8918918918918919,-0.8904109589041096
27289.0,-27.54424242,0.0,-0.194029851,0.0081871338,0.8333333333333333,0.6923076923076923,0.2941176470588236,0.375,0.2222222222222223,0.1578947368421053,0.375,0.1,-0.0833333333333333,-0.1851851851851852,-0.1851851851851852,-0.0833333333333333,0.1578947368421053,0.0476190476190476,-0.2142857142857143,-0.2666666666666667,-0.2903225806451612,-0.2666666666666667,-0.1538461538461538,-0.2413793103448276,-0.3125,-0.4210526315789473,-0.3888888888888888,-0.4883720930232558,-0.4634146341463414,-0.5510204081632653,-0.5319148936170213,-0.5686274509803921,-0.6071428571428572,-0.5,-0.6,-0.6071428571428572,-0.6206896551724138,-0.6716417910447761,-0.7142857142857143,-0.6615384615384615,-0.6507936507936508,-0.6071428571428572,-0.6140350877192983,-0.6615384615384615,-0.6615384615384615,-0.6666666666666667,-0.725,-0.6986301369863014,-0.7411764705882353,-0.752808988764045,-0.7777777777777778,-0.7684210526315789
47642.0,-0.535813706,1.0,-0.22356091,-0.006044331,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.875,0.875,0.5,0.5,0.4285714285714286,0.1999999999999999,0.25,0.1320754716981131,0.1111111111111111,0.2244897959183673,0.1111111111111111,-0.2105263157894736,-0.2207792207792207,0.0169491525423728,-0.2207792207792207,-0.0909090909090909,-0.3478260869565217,-0.4827586206896551,-0.5620437956204379,-0.6428571428571428,-0.6923076923076923,-0.6808510638297872,-0.6491228070175439,-0.6685082872928176,-0.6774193548387097,-0.679144385026738,-0.6610169491525424,-0.6610169491525424,-0.6825396825396826,-0.6858638743455497,-0.6610169491525424,-0.6685082872928176,-0.6703296703296704,-0.6319018404907976,-0.6052631578947368,-0.6296296296296297,-0.6385542168674698,-0.625,-0.5774647887323944,-0.6,-0.5454545454545454,-0.5945945945945945,-0.625,-0.589041095890411,-0.5238095238095238
45946.0,-32.97517949,0.0,-0.867298578,0.0106209144,0.875,0.3636363636363635,0.25,0.0714285714285714,0.25,0.25,0.0714285714285714,-0.1176470588235294,-0.2105263157894736,-0.2857142857142857,-0.375,-0.4444444444444444,-0.1666666666666666,-0.3478260869565217,-0.5454545454545454,-0.5161290322580645,-0.5454545454545454,-0.6052631578947368,-0.5,-0.5,-0.5588235294117647,-0.6428571428571428,-0.6938775510204082,-0.7321428571428572,-0.7321428571428572,-0.7540983606557377,-0.7321428571428572,-0.7413793103448276,-0.7619047619047619,-0.8192771084337349,-0.8275862068965517,-0.8369565217391304,-0.8333333333333334,-0.8351648351648352,-0.8672566371681416,-0.8557692307692308,-0.8076923076923077,-0.8051948051948052,-0.8214285714285714,-0.8275862068965517,-0.7887323943661972,-0.7857142857142857,-0.8051948051948052,-0.7761194029850746,-0.8051948051948052,-0.7972972972972973,-0.8,-0.8026315789473684
44011.0,-146.4716937,1.0,0.5423728814,0.095106421,0.2424242424242424,0.28125,0.28125,0.28125,0.1714285714285714,0.1081081081081081,0.1081081081081081,-0.0238095238095238,-0.0465116279069767,-0.0681818181818182,-0.2807017543859649,-0.3787878787878788,-0.0888888888888889,-0.1632653061224489,-0.2678571428571429,-0.3787878787878788,-0.2545454545454545,-0.2407407407407407,-0.0681818181818182,-0.0465116279069767,-0.0681818181818182,-0.2678571428571429,-0.3387096774193548,-0.4305555555555556,-0.3880597014925373,-0.4605263157894737,-0.4459459459459459,-0.5176470588235293,-0.5494505494505495,-0.7191780821917808,-0.7071428571428571,-0.6870229007633588,-0.6339285714285714,-0.6771653543307087,-0.6168224299065421,-0.5684210526315789,-0.4675324675324676,-0.3387096774193548,-0.3787878787878788,-0.4675324675324676,-0.4605263157894737,-0.3166666666666666,-0.4305555555555556,-0.4743589743589743,-0.5543478260869565,-0.4938271604938271,-0.5,-0.4305555555555556
