firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
28118,0.6971337308,0.0761953879,-3.938619783,0.0252875523,1.5744759314,3.1743225979,-0.112877731,-0.149395214,0.2623552925,-0.055010366,-0.187419282,-0.120648448,-3.912754731,0.3743292525,0.1206484479,41.0,-0.035578234,-0.1,0.0212738436,0.3904656595,0.8806878631,0.1964780178,0.0585359298,-0.058412501,-0.048875985,0.4504922003,0.0,1.8849623982,0.0308153488,1.0243655669,-0.052462502,17.445284672,8.0264668507,0.0947878056,0.0,0.0,1.0,0.0,1.0,0.9226949885,8.0,0.7841924346,0.0680849415,29.282064043,-0.784280462,4.603444547,-11.57381837,0.1273100946,12.858055976,-0.003569241,0.0032052022,0.0096228573,-0.4545171,0.0562029653,0.0252635585,0.0,0.0058160869,0.7243687187,0.046231039,6.0,12.459571997,0.5751520973,0.0,0.0327297822,0.020279526,0.0321546039,0.4807459242,1.4901203834,1.7001682e-08,3.7384998e-08,0.9525857469,0.9074196052,-0.026727597,0.0404745164,0.1248945023,1.0056675799
44206,0.6390672604,0.054231003,-222.0319626,0.0327052793,1.2391255591,0.491070703,0.0566675002,0.0269438738,0.0816046088,0.0006561866,0.0217317961,-0.018076723,-0.621000928,0.0879085061,0.0180767233,41.0,-0.000436991,-0.036978661,0.0275090366,0.1117489608,0.0536983106,0.0334728151,0.0154752261,0.0543795204,0.0376272388,0.377688012,0.0,0.8759096793,0.0196732943,0.7633679957,0.0212929489,332.18469954,8.13271385,0.0777650643,0.0,0.0,0.0,0.0,0.0,0.20551649,9.0,0.1369672089,-2.867055018,-211.6590545,-0.2870698,-50.64881763,9780.0263414,0.0244389518,16.680444338,7.26909e-05,0.006630856,0.0192230236,-0.002624956,0.0012539722,0.0137150037,0.0,-0.00033389,-0.270023103,0.0031856177,4.0,16.627311577,0.9886878352,0.0,0.0163512658,0.007269033,0.0118364742,0.1427481214,0.643035207,7.488026e-11,2.5667067e-08,0.1923166066,0.0369856772,2.4067622884,0.0227511402,-0.143660167,0.2537639508
38762,0.617346801,0.0293936424,-117.6584934,0.0423236326,2.1923159847,0.7471767527,0.0445398428,-0.296537885,0.0532568175,0.009723545,-0.269755497,-0.060143347,-6.960655738,0.2339926681,0.0601433468,41.0,-0.003744204,-0.154308617,-0.281086762,0.10214845,0.0082047543,0.0433621367,0.1211994787,-0.256057395,-0.377601088,0.4162151036,0.0,0.5934901223,-0.048370531,0.3915710254,-0.163177214,102.9159292,7.0481818182,0.0437476809,0.0,0.0,0.0,0.0,0.0,0.1520088093,5.0,0.0897146021,-2.984384974,-211.6807749,-0.691349783,-50.53401914,-193.0819286,0.0244389518,15.792316941,0.002058039,0.0016598555,0.0074890892,0.0015223292,0.0015893559,2.1294564287,0.0,0.0003770739,0.296648357,-0.012247806,4.0,16.431993648,1.8191795024,0.0,0.0242674313,0.0107526252,0.0158098896,0.3006190044,2.8606903872,1.47085e-10,1.3540739e-08,0.369525618,0.1365491824,0.0654125399,0.0246086262,-0.368527102,0.2537639508
23931,0.58164942,0.0540165504,-98.15397033,0.0358130522,1.5611330916,0.6048895651,0.0515286989,0.0567037604,0.0880596681,0.0035651223,0.0639115771,-0.053711772,-2.073524736,0.1660212038,0.0537117719,41.0,0.0002999812,-0.000342144,-0.056618292,0.056259667,0.1534524858,0.0360356781,0.0169079548,0.0808921041,0.0378323639,0.4634481598,0.0,0.7171591926,-0.133583881,0.5671987536,-0.166873045,129.79145279,7.9918099158,0.0764188836,0.0,0.0,0.0,0.0,0.0,0.2603379202,4.0,0.1342972925,-2.8304185,-211.7164723,-0.19578243,-50.60199061,11806.699731,0.0244389518,16.859490839,-0.000147147,0.005037005,0.0184409435,-0.000671982,0.0019425343,-0.099858445,0.0,-0.000446628,-0.07465182,-0.014340108,6.0,16.794999544,1.0676434888,0.0,0.0144856414,0.0072443179,0.011414292,0.1822665483,0.8220193396,5.740095e-11,2.403018e-08,0.1039668315,0.010809102,1.6799317199,0.0209055929,-0.213673713,0.2537639508
58246,0.5031759462,0.0589117677,-2.515074858,0.0215610536,6.5362963162,0.2938026286,0.051100363,0.0618764581,0.043162811,-0.017554233,0.0644951211,-0.007592543,-0.883754364,0.1109752995,0.0075925435,41.0,-7.4108e-05,0.0519480519,0.0762088375,0.0247668424,0.02098898,0.2266726337,-0.085280189,-5.2753e-05,0.0318842737,0.5347320539,0.0,0.7390989265,-0.010901265,0.739014276,-0.010772412,0.1258147584,0.147224218,0.0102614616,0.0,0.0,0.0,0.0,0.0,0.5887549005,7.0,0.0147888098,0.0173087377,-0.345387687,43.404082386,0.0245866092,11427.522343,0.0286812661,16.758927126,-8.7542e-05,0.0022326204,0.0297753827,0.0045424514,0.3061675785,-0.003214903,3.0,0.0,0.521122188,-0.010223008,5.0,17.123406856,1.3136254367,0.0,0.0099189514,0.0128842183,0.0176055826,0.346859201,2.573191062,6.571071e-11,1.881963e-08,1.0851743275,1.1776033211,0.0044107785,0.0230467735,0.1389973157,0.470299647
24766,0.1613119049,0.0581330479,6.9831045408,0.0174107018,0.5530526953,0.6872553195,0.1382877795,-0.079707963,0.229903658,-0.088609058,-0.020944304,-0.006741661,-0.086432161,0.0631576129,0.0067416611,41.0,0.0025477208,0.0108864697,-0.015813253,-0.028286525,0.0360203338,0.1524151436,-0.013260401,0.0141502333,-0.236765722,0.2629829067,0.0,1.1607110134,-0.164356147,1.0128275609,-0.198121474,10.144890039,8.2808870116,0.1284068045,0.0,0.0,1.0,0.0,1.0,0.80276434,6.0,-0.784042059,-0.097640466,0.4620300259,-0.976672542,0.9971762836,31119.903454,0.0352290716,17.507001044,0.000325839,0.0216019722,0.0919765166,0.0026144736,0.0472987002,-0.00124428,0.0,0.0013946374,0.134119561,-0.008695537,6.0,17.885930412,1.4216079894,0.0,0.0126453778,0.0077899297,0.0156012809,0.3358281077,2.5438919149,2.344308e-11,1.7126268e-08,0.671237858,0.450560262,0.1598295846,0.0206303893,-0.114156218,0.2102207429
58318,0.9432767789,0.0715973905,-4.063888532,0.012962896,1.8716311544,3.2875009546,0.0771806854,-0.0490722,0.2413967611,0.0218216319,-0.04211988,-0.01217456,-0.494035088,0.1069690137,0.0121745597,39.0,-0.002628598,0.0,-0.104776369,-0.00858712,-0.012162848,0.1647422127,-0.151466292,0.0010964912,-0.06406102,0.418269039,0.0,2.155628685,0.0553344534,1.1644727821,0.0095210406,14.025937835,6.6637132091,0.0696611505,0.0,0.0,1.0,0.0,1.0,0.658607109,4.0,-5.580629991,-0.002400873,0.471826855,0.2450526769,0.0956006139,-2050.070894,0.0400118084,15.029716797,-0.016131449,0.0191023965,0.059080373,-0.065951915,0.0357689978,-0.258814894,1.0,0.0049236829,0.351019503,-0.007944737,3.0,16.028492935,2.6717878502,0.0,0.0390274897,0.0197476715,0.0299361311,0.4755550431,7.3142478058,4.906729e-10,9.353101e-09,2.1343204573,4.5553238143,0.0326281105,0.0594455319,0.2397082283,0.4074905983
58334,0.5626273238,0.0386886792,-222.0319626,0.0367363428,1.6538810607,0.5344250683,0.0439429894,0.0038326952,0.0729814075,0.005241167,-0.000828682,-0.042654751,-2.439062995,0.1330528049,0.0426547515,41.0,-0.00322064,-0.021217712,-0.040173431,-0.028605125,0.0470424157,0.0422046359,-0.014353105,0.0290054145,0.0177904684,0.3795487975,0.0,0.6951083703,-0.100036352,0.5109772793,-0.093877614,176.16361909,5.918265587,0.058617861,0.0,0.0,0.0,0.0,0.0,0.2360746024,5.0,0.1288452665,-2.851294069,-211.7354944,-0.376896362,-50.63495901,-5030.837559,0.0244389518,14.335953612,-1.0915e-05,0.0006725442,0.0025019983,-0.022368799,0.0018561783,0.0663405412,0.0,0.0,0.1642795131,-0.006505282,2.0,14.445377719,1.0491791827,0.0,0.021682566,0.0111543776,0.0188795844,0.2679033692,1.044772569,1.4857387e-09,2.9969662e-08,0.2461445374,0.0605871333,-2.781457522,0.0245744673,-0.34893142,0.2537639508
90458,0.6123120263,0.0578606384,-46.03287848,0.0344610002,1.4075775323,0.4646556445,0.0481668722,0.0612586433,0.0825337162,0.0267931365,0.0521446387,-0.036792484,-1.247339775,0.1300325141,0.0367924844,41.0,-0.000319139,0.0024937656,0.0078315958,0.0633066109,0.3524273888,0.0356452853,0.0822394268,0.0754033571,0.0828206848,0.4414187444,0.0,0.5018557423,-0.120989766,0.4082668067,-0.151720537,65.235790265,7.8641214947,0.0824882022,0.0,0.0,0.0,0.0,0.0,0.2121360173,5.0,0.1567500666,-2.827582591,-211.6858097,-0.31287404,-50.6379793,-3805.587029,0.0244389518,14.830745625,-0.001040302,0.0067606596,0.0220286362,0.0074040652,0.0029310766,-0.124458664,0.0,0.000317108,-0.27549125,0.0093427873,4.0,15.410342533,1.4789400394,0.0,0.0116917593,0.007681257,0.0131554752,0.2868461417,1.7853196628,3.660458e-10,1.8486864e-08,0.287982926,0.0829341657,0.2219213179,0.022581844,-0.148504465,0.2537639508
34817,0.5788164552,0.0279118673,1.4429096986,0.0374516873,0.5044835562,1.2829284046,0.0939580528,-0.087444569,0.1460866844,-0.003357019,-0.142746355,-0.120495839,-5.031004392,0.1683365943,0.1204958387,41.0,-0.04015144,0.0042372881,-0.221077177,0.1278033091,0.0881707622,0.1431190151,0.0446406117,-0.026974511,-0.045750193,0.4785288586,0.0,4.154268095,0.3528213945,2.6054045235,0.4784333173,8.0605667456,11.879608881,0.1510405246,0.0,0.0,1.0,0.0,0.0,0.2706264547,5.0,0.9348344831,0.029653398,0.7289657774,-0.465597895,-0.116801777,11179.651133,0.0987435057,16.733324192,0.0040905413,0.0169238097,0.0328042887,-0.007109804,0.1561953188,0.0285155707,2.0,0.0020238818,0.3812017874,-0.0541571,5.0,17.404783531,2.1754440988,0.0,0.0372464545,0.0193951705,0.0279644266,0.4150529947,5.3483893447,6.984947e-11,9.7050342e-09,1.3124959654,1.7226456592,0.0783457786,0.0277430113,-0.296213834,1.0056675799
34833,0.4716036756,-0.157769345,3.4315742353,0.0441196375,0.3696714315,0.2417089886,-0.231642036,-0.227910201,-0.050925185,-0.008989029,-0.103896714,-0.230641149,-1.411367542,0.0649011876,0.2306411491,41.0,-0.001324025,-0.051282051,-0.353769677,-0.059903771,-1.20438345,0.1436202156,0.3391295856,-0.062621092,-0.303469779,0.5521504017,0.0,1.3741596025,-0.183408653,1.2300496931,-0.209068741,2.8402366864,4.202020202,-0.178374229,0.0,0.0,0.0,0.0,0.0,-0.086158071,2.0,-2.916139281,0.0289609941,4.7285398721,-1.546429263,-0.59968947,49693.857083,0.0273920116,17.762688681,-0.00772499,-0.003236708,-0.005716928,-0.016250233,0.089515273,0.8434851404,2.0,0.0,0.2209564958,0.0090974767,6.0,17.98023103,1.3855237512,0.0,0.0146004949,0.0084578827,0.0155435175,0.1931844431,1.1806605722,2.453685e-11,1.8632388e-08,0.8506593646,0.7236213546,-0.018930459,0.0261440479,-0.182881668,0.7439457648
72611,1.0738872283,0.0239809151,-1.796832726,0.0,0.174004688,1.7679812647,0.0354553903,0.0003753128,0.5110925771,0.0077406327,-0.152735562,-0.014134128,-0.735357918,0.041615471,0.0141341283,35.0,-0.008130251,0.0,0.001768503,-0.102094929,-0.057037138,0.1710231516,0.0494694701,0.0339032527,0.0305511182,0.5859439743,0.0,6.6371180687,0.1238043584,3.6514522822,0.1407934496,13.765492102,5.5326387758,0.3776223776,0.0,1.0,1.0,0.0,1.0,0.6101238019,6.0,-16.14269258,-0.3061081,1.0065531593,11.567966351,0.3748431744,-5216.074049,0.0238858186,10.45881041,0.0121342193,0.0271903323,0.0335443684,-0.000685186,0.0738760232,-0.005418018,1.0,0.0248037285,13.342449428,0.2550504711,6.0,10.235948897,1.1121679239,0.0,0.0597879514,0.0345826763,0.0582679275,0.9895692549,1.1698629954,5.8541256e-07,6.0886664e-08,0.2874691589,0.0826385173,0.7565826146,0.0838695919,0.7485497919,0.0717941606
58975,0.4300210753,0.0629235822,2.69340657,0.0289963119,0.5041279064,0.8342436208,0.1334194615,-0.023397493,0.2474439025,-0.017708532,-0.001768531,-0.094910172,-1.425893139,0.1526458864,0.0949101724,40.0,-0.013581153,-0.112903226,-0.16309599,0.0496390517,-0.038956389,0.1904390119,0.082254912,0.018411875,-0.047589918,0.4900782937,0.0,2.4636386365,-0.023577863,1.9303976258,-0.020148216,7.9503523823,4.9980890524,0.2549316672,0.0,0.0,0.0,0.0,0.0,0.5076398692,3.0,-2.312487323,-0.03266018,4.6869572718,-1.619924193,-0.511944771,1732.8143729,0.0273920116,14.820218783,-0.005669581,0.0066313474,0.0138423527,-0.063098342,0.1184591245,-0.009715673,0.0,-0.001674481,0.179014632,-0.037603096,5.0,16.202851956,3.4589349322,0.0,0.0305172931,0.0171330649,0.0261924819,0.3242328471,4.5008102473,4.314678e-10,8.3289713e-09,1.4869823859,2.2111166159,-0.040722329,0.038182284,0.1762962576,0.7439457648
67029,0.5558005205,-0.160300021,1.0983817753,0.0,0.2117469288,0.994256566,-0.080145384,-0.150243516,0.4457469702,-0.011199901,0.1291598472,-0.128968558,-0.672118069,-0.05255948,0.1289685577,35.0,0.0164559287,0.4035087719,0.0760819919,-0.100889728,0.0143485141,0.5493221131,-0.025712117,0.0160267301,-0.223449114,0.5310150117,0.0,2.6246399142,-0.194854132,2.0617002747,-0.242906622,4.6980482204,5.8016565928,-0.727692012,0.0,0.0,0.0,0.0,1.0,0.5625357347,3.0,0.4604157647,0.227599457,0.2259385329,-1.331527446,0.0337374197,-2218.817333,0.0767661838,11.955468399,0.0028990997,-0.001566145,-0.002162809,0.0606636485,0.2611864208,0.0046426367,2.0,0.0016360207,-0.397121725,-0.028948092,3.0,10.177147806,0.3835520126,0.0,0.0885416493,0.0361364009,0.0527561225,1.0835116003,3.6651038824,7.9782531e-08,3.190967e-08,0.4218716995,0.1779757309,-0.275651335,0.0498594086,-0.24587173,0.3498897204
59089,2.2654694075,-0.111731533,-14.68626364,0.057537055,2.6391504874,2.5923302302,0.0269972417,0.0127346226,0.1279928313,0.0039898961,0.1013967867,-0.058427868,-2.569191236,0.1753281422,0.0584278676,41.0,-0.001435122,-0.086964832,-0.077020707,-0.041056466,-0.173347303,0.0599197986,0.1308921586,0.0474138892,-0.069698982,0.4835352518,0.0,1.5103414907,0.0300330493,1.1474521887,0.0172547328,16.446294698,6.8808504835,0.0377359397,0.0,0.0,1.0,0.0,0.0,0.2281980478,3.0,-0.084850035,-0.131673297,11.997027421,-0.554822598,1.0520648211,-5329.621742,0.0730462427,13.337116136,-0.001502147,-0.012461406,-0.027195693,-0.243953022,0.0381311981,-0.228369121,0.0,-0.036809816,1.162263177,0.0680456311,3.0,15.174791128,5.165317985,0.0,0.053763438,0.0291963738,0.0429457313,0.2301824541,4.0610703309,1.798411e-09,6.1860403e-09,2.611309178,6.8189356233,0.0030207398,0.065133583,1.1813162422,0.3419726852
23026,0.9242118871,0.0430073642,-149.2781771,0.0451651731,2.9588024869,1.1184146908,0.0424550956,0.0004025611,0.0756048001,0.005834677,0.0005283816,-0.05498644,-4.96366782,0.2564816339,0.0549864403,41.0,-0.000613303,0.014398663,-0.001196093,0.1022327999,0.5819576158,0.0416509916,0.2097381746,0.0461795039,8.05153e-05,0.4140937398,0.0,0.5426633345,-0.221426521,0.402534809,-0.268226194,114.74045802,9.4238244514,0.0535285314,0.0,0.0,0.0,0.0,0.0,0.2264090177,6.0,0.1566922128,-2.815677693,-211.3739099,-0.545779936,-50.51153018,7020.6407714,0.0244389518,16.374473896,-0.004622205,-0.020666097,-0.087378641,-0.004311604,0.00387152,-0.16337745,0.0,0.0002864509,0.2337364808,-0.027118549,2.0,17.241209806,2.1189610934,0.0,0.0176412612,0.0103512783,0.0163021923,0.1959902439,2.2377361307,5.848484e-11,1.0573531e-08,0.2756312695,0.0759725967,-0.054882852,0.0292100638,-0.191416411,0.2537639508
24440,0.633510174,0.0516750782,-22.62881649,0.0399419974,1.1945266702,0.4184481363,0.0342672912,0.0073049392,0.0828207981,0.0015045135,-0.001909794,-0.062127455,-2.18982676,0.1648345474,0.0621274549,41.0,0.0059084349,-0.223190147,-0.104439281,-0.018004707,0.0688734046,0.042049055,0.042992888,0.0581876194,0.0251510295,0.4440767083,0.0,0.7574388948,-0.384755287,0.4998671626,-0.495823638,29.214095745,9.6228646518,0.0922674993,0.0,0.0,0.0,0.0,0.0,0.1959992603,5.0,0.0945374415,-3.053266504,-211.6646116,-0.399906685,-50.60317727,-1168.805029,0.0244389518,15.717325326,0.0005837225,0.0075079017,0.021677834,0.0002293494,0.0,-0.054268122,1.0,-0.001832061,0.0305118657,-0.007310029,4.0,15.669462524,0.9393902976,0.0,0.0124016888,0.0084281009,0.0141555506,0.3290935192,1.5057132617,2.388015e-10,2.5638358e-08,0.4429377238,0.1961938272,-0.388341461,0.0244554292,-0.186196457,0.2537639508
13610,0.8488131425,-0.000491293,-7.135137755,0.0278983979,2.4224231531,1.0016753076,0.0212658738,2.4549497795,0.2242318669,1.1330749354,3.0972222222,-0.036356376,-34.27726002,0.0761854363,0.0363563757,41.0,0.0790522384,0.5897435897,0.2736034267,-1.623481224,-0.125813634,0.0566347954,-0.620941808,0.4601170248,1.3870522057,0.3724179236,0.0,1.6845865644,-0.220354925,1.0875664372,-0.322155374,7.2816326531,3.4607177498,0.0518176949,0.0,0.0,1.0,0.0,0.0,0.5308398303,2.0,-16.14323206,0.2836354893,0.7814790735,12.190123433,0.4094131397,-2385.671669,0.0238858186,15.281488863,-0.01628966,-0.000109686,-0.000421443,0.2019658517,0.0074753348,-0.82184932,2.0,-0.003220612,0.0935991809,-0.02187388,5.0,16.178664854,2.7685325112,0.0,0.035166502,0.0186571874,0.0259085936,0.4135838695,4.745321046,3.052459e-10,9.2294298e-09,1.6616791677,2.7611776563,-0.006403486,0.0443147459,0.0144850703,0.0717941606
60186,0.439266766,0.0457632426,0.3376657558,0.0280941498,0.7900553038,4.3249784743,0.0818997868,0.0155128708,0.444019279,-0.004233391,0.0233192401,-0.060286807,-1.60709416,0.1193090826,0.0602868074,42.0,0.0247832221,0.0384615385,0.0352497441,0.0789722025,0.0002218723,0.2880725602,0.1748771466,0.0255892544,0.0017682003,0.4858820162,0.0,1.8566382315,-0.002999285,0.9721095273,-0.021749597,60.693988324,12.426896056,0.092693731,0.0,0.0,1.0,0.0,0.0,1.1984037754,7.0,26.163022006,0.0394196294,-0.17007734,-1.756372001,0.0265287383,89.199579362,0.0463645568,14.607118852,0.0002218321,0.0099097518,0.0275802775,0.0263238781,0.0504164635,-0.001097706,1.0,0.0008025682,0.3151862326,-0.010085188,5.0,15.087089133,2.1741483447,0.0,0.0286199581,0.012415539,0.0165597401,0.2738940767,2.9451339616,4.745724e-10,1.0740963e-08,0.6168515979,0.3805058938,0.1159235954,0.0235395729,-0.024716707,0.5856014392
91531,0.6859572498,0.0605418273,-2.36690625,0.0146768066,0.6606397583,0.9815114432,0.0799282165,-0.023163468,0.1936465917,-0.016129032,-0.058562092,-0.055172414,-1.248484848,0.1361273815,0.0551724138,41.0,-0.023167057,0.0714285714,0.0140257771,-0.037903006,0.1227263596,0.101488498,-0.032186988,0.0019854401,0.0127302275,0.3437212737,0.0,1.3769024172,-0.250971181,0.8003581021,-0.205300996,55.729166667,7.5458392102,0.169674118,0.0,0.0,1.0,0.0,0.0,0.3697183099,7.0,-0.22569938,0.0338784581,0.5779315307,-0.441973588,0.0473247481,3382.1691097,0.2205392669,15.649865768,0.0037765334,0.0185110664,0.0364404542,0.0239879128,0.0083991475,0.0204245834,1.0,0.0091226708,1.9271782584,-0.01485496,7.0,16.108205167,1.9758161386,0.0,0.0310047641,0.012191676,0.017020167,0.2903129674,3.0948935612,1.523829e-10,1.0783681e-08,1.0451837378,1.0924090457,-0.077701341,0.0307396106,-0.101614084,0.2277132457
77157,0.0609852207,0.0495727818,-3.188075088,0.0,3.2603911576,2.1997476111,0.0603544985,0.1989055739,0.1899974548,-0.019701943,0.3887285432,-0.054285549,-3.374100719,0.2168363404,0.0542855489,38.0,-0.003240928,0.2796208531,-0.092407298,-0.109880417,-0.007110193,0.117865586,-0.139757141,0.0391957241,-0.852331606,0.3264217174,0.0,1.0999057493,0.0799580702,0.6253534402,0.089687731,15.458646617,8.1479524439,0.0620667727,0.0,0.0,1.0,0.0,0.0,1.1088082902,5.0,-0.236430721,0.2420707397,-0.047040498,-0.378118141,0.128033707,735.3501497,0.2205392669,14.935728827,0.0019690207,0.0110445912,0.3590604027,0.0750232053,0.0345505327,-0.165364443,2.0,0.0011104942,0.4725562217,0.0123750106,4.0,16.502696562,3.1824201434,0.0,0.0356545597,0.0165010712,0.024206252,0.2538918942,2.2290972733,5.733915e-10,1.3345674e-08,1.5508656665,2.4051843157,-0.031559993,0.0315633115,-0.446232565,0.2277132457
44230,1.36528701,0.1108697393,-35.18075512,0.0,0.8426600729,2.5559479238,0.0855551248,-0.03418359,0.4508046417,0.0086471409,-0.185854617,-0.042170771,-0.854683973,0.2056283286,0.0421707714,39.0,-0.004747518,0.0061349693,0.0888518691,0.0705215036,0.0222105255,0.2944335938,0.3744559828,0.0108243473,0.0912955415,0.375206835,0.0,2.0927911066,0.3166533349,0.731892689,0.3081931208,88.13592233,8.4038263732,0.2185568384,0.0,0.0,1.0,0.0,0.0,0.8058813233,8.0,-5.551315656,0.0037340958,0.8938370861,0.2979255823,0.1942599289,-4008.401454,0.0400118084,10.355536765,-0.039760949,-0.08443529,-0.100042849,-0.012517859,0.0159318461,0.0254407637,0.0,-0.178461255,2.6529818832,-0.070900049,4.0,8.9816490151,0.3510332685,0.0,0.0176954437,0.0116517875,0.0100546266,1.3382025542,1.7562118843,1.7832287e-06,1.0427158e-07,0.6630145888,0.439588345,-0.219974541,0.0452334955,-0.243932783,0.4074905983
90531,1.4790216821,-0.162714828,-2.251700315,0.0,2.5854825157,1.1648137375,0.1120269764,-0.14990689,0.0370111732,0.0755513843,-0.154495413,-0.066935078,-1.834482759,0.1357827189,0.066935078,34.0,-0.043281329,-0.073170732,0.0307845084,-0.002548825,0.096875066,0.3829787234,-0.400555042,-0.042597765,-0.146925566,0.5551344469,0.0,34.144736842,-0.140874363,24.368421053,-0.130097555,1.0891920252,1.1546162403,-0.050507059,0.0,0.0,0.0,0.0,0.0,0.0446601942,5.0,29.89362968,-0.177143118,0.5322977743,-1.81654356,-2.367261134,-2209.787289,0.138519725,13.568936412,0.0015576324,-0.003478261,-0.009478673,-0.04347869,0.2916551914,-0.023537163,2.0,0.0097597598,0.5407980408,0.0435976144,3.0,14.148345521,1.623083764,0.0,0.0133146159,0.0096461887,0.0214139958,0.3215173498,1.9884488151,1.4049622e-09,1.6263012e-08,1.4967011601,2.2401143628,0.0394180237,0.049646317,-0.191792772,0.3504280376
22509,0.1889454847,0.0532748156,9.142348403,0.014522601,0.4552816446,0.5827620218,0.1330886614,-0.02883467,0.3854859808,0.9625832831,-0.025247605,-0.02492859,-0.30747331,0.0696553994,0.02492859,41.0,-0.006924608,0.0495495495,-0.00266061,0.0069308643,0.0229827536,0.1640702685,0.0657673742,-0.007905363,-0.038030888,0.3513205669,0.0,1.4076460481,0.0019973913,1.04145189,0.010571028,10.533927347,5.512553802,0.1562178828,0.0,0.0,1.0,0.0,0.0,1.2824324324,6.0,-16.07799759,-0.256558551,0.1216114157,11.177906552,0.4028831029,21137.388651,0.0238858186,17.088955645,0.0107410775,0.0195784002,0.0656849448,-0.0016226,0.0969967532,-0.034695964,2.0,0.0,0.1724357363,-0.006519503,7.0,17.251158514,1.3921691418,0.0,0.021207314,0.0102580921,0.0154586514,0.3369444647,2.3750847009,4.457536e-11,1.5680994e-08,1.0781701567,1.1624508867,0.0062248145,0.0199461982,-0.146309835,0.0717941606
60506,0.4168002873,0.096326964,-0.029493433,0.0492324471,0.8509322216,1.1479423624,0.1447467598,0.023813219,0.201098027,-0.009026798,0.0219103393,-0.045628178,-0.593516209,0.1534985785,0.0456281783,41.0,-0.006192396,-0.012875536,0.0062167711,-0.002980636,0.0722829428,0.1634591127,-0.010766895,-0.002327973,0.0277201919,0.6702893206,0.0,11.226177522,0.2423547876,10.607103995,0.256796961,5.5174195411,1.8772317483,0.1791403603,0.0,0.0,0.0,0.0,1.0,0.6139904045,6.0,-4.416466193,-0.077863756,0.0660845833,-33.89893464,0.0634528009,7136.2598389,0.0604618429,16.97755679,-0.001872493,0.0225360422,0.0758765292,-0.03667129,0.1629330944,-0.008895509,1.0,0.0003219587,0.4843268614,0.0727031305,6.0,17.192507009,1.2382590046,0.0,0.0254873261,0.0131158322,0.0183108463,0.3685049686,3.175178019,9.243457e-11,1.7770889e-08,1.2128500369,1.4710052121,0.0567307265,0.0221737003,-0.051317299,0.4424651763
13688,0.6333774216,0.0339309333,-59.21061695,0.034504091,1.7772090525,0.6431975228,0.0357245337,0.0534202604,0.0836063665,0.0338549273,0.0540258798,-0.046409538,-3.226351351,0.1434040458,0.0464095378,41.0,-0.000599355,0.0185554227,-0.015038034,0.0699128681,-0.024143923,0.0559039445,0.009648675,0.0705340363,0.0525781052,0.44931153,0.0,0.914977212,-0.152188904,0.8459845985,-0.153013898,47.151260504,4.2008984278,0.0772303008,0.0,0.0,0.0,0.0,0.0,0.2670815342,3.0,0.1003006965,-2.811520934,-211.6647443,-0.291791329,-50.62460777,19751.891721,0.0244389518,17.261411848,-0.001590109,0.0032482599,0.0124525617,-0.001507476,0.0064313559,-0.110897619,1.0,-0.006257822,-0.27750456,-0.003420197,4.0,17.111509081,0.9388615587,0.0,0.0216242578,0.0091589244,0.0129661639,0.2811567554,1.2695445786,4.8517e-11,2.6936111e-08,0.2407665369,0.0579685253,-0.507846224,0.02363058,-0.198757682,0.2537639508
86136,0.5059013619,0.0578344346,-10.86861633,0.0297740238,1.2239908384,0.4382993338,0.036620776,0.0356891171,0.0795328702,0.0079851907,0.0339823393,-0.038451077,-1.151851852,0.1244511353,0.0384510769,41.0,-0.002423283,0.0200046932,-0.072859085,-0.129530534,0.1484206913,0.0445807625,-0.001097828,0.0678294574,0.042645241,0.4045459538,0.0,0.6268430182,-0.240567099,0.5622289679,-0.247640275,23.793023256,6.9456890699,0.0925217515,0.0,0.0,0.0,0.0,0.0,0.2211725234,5.0,0.159042712,-2.810071663,-211.7867668,-0.351574245,-50.64356068,16923.576951,0.0244389518,17.058249213,-0.005099235,0.0004063583,0.001420692,-0.007461905,0.0147638484,0.2695827253,0.0,-0.000920891,-0.145042471,-0.033982969,6.0,16.840816362,1.0623367898,0.0,0.016016556,0.0089005491,0.0157981024,0.2950399778,1.314616531,7.385232e-11,2.6575792e-08,0.3842941162,0.1476819677,-0.110160773,0.0227544645,-0.268697912,0.2537639508
