firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,cash,nincr,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
46922,0.5697453313,-0.092683158,-14.58411368,0.0,8.0765494902,10.516351763,0.0015842822,-0.012374147,0.5345099202,0.007803933,-0.006561066,-0.013100009,-1.229739183,0.0212929529,0.0131000092,47,-0.006037331,0.0,0.0964433189,-0.096967549,0.0789282185,-0.00963896,0.0009854672,-0.08802168,0.4760362064,0,1.3811942315,0.032529969,0.6647406439,0.0336942941,149.42785049,16.440485462,0.0259518581,0.0,0.0,1,0,0.0,7.1917017406,5.0,-0.055706483,0.0716738495,-0.000972395,0.5330368997,-0.523822854,-0.10434527,-22880.86966,0.2560171468,13.616176262,0.0009240748,-0.001398654,-0.021225579,0.0126696984,1.0,4.4240451166,-0.178962719,2.0,15.366301154,7.6246698457,0,0.2137097269,0.0546413474,0.0553743347,0.6035042451,46.160760294,8.799207e-10,1.9789939e-09,0.709994099,0.5040916207,-0.207118062,0.1389668026,-0.128463421,0.3804901232,0.042808219178082,-0.1070381231671554,-0.0669050051072522,-0.305058957778623,0.1541377132027794,0.384090909090909,0.99890590809628,0.9251844046364592,0.403225806451613,0.2051451187335091,0.070926143024619,0.3914699162223913,0.2749476622470341,0.2179999999999999,0.341409691629956,0.5288702928870292,0.1809954751131222,1.0165562913907285,0.9858695652173914,1.628776978417266,1.8281733746130029,1.6212338593974174,1.2808988764044944,1.3851174934725847,0.9945414847161572,27.771653543307085,23.68918918918919,21.743682310469318,24.79415501905972,15.459459459459456,14.225,13.2734375,12.335766423357663,8.089552238805972,9.560693641618498,10.41875,9.940119760479044,9.875,8.274111675126903,7.380733944954128,8.274111675126903,8.089552238805972,10.072727272727272,8.321428571428571,6.549586776859504,7.156249999999998,5.193220338983051,4.357771260997067
77354,1.0202357823,-0.009504229,-2.093916726,0.0177988289,0.7136811959,1.1234862701,0.0024995428,-0.012440991,0.3116640441,0.0052068098,-0.031652989,-0.040574977,-7.454545455,0.0613454781,0.0405749771,43,-0.000445335,-0.180722892,-0.12561361,-0.015927768,0.0952006294,0.0046132355,-0.001622738,0.0013568521,0.5480365981,0,1.4785046729,-0.283811365,1.0907260963,-0.284687933,3.5478854025,3.7700782836,0.0589636689,0.0,0.0,1,0,0.0,0.5322252374,4.0,0.0313804171,0.0151798563,-0.133192991,0.3826148934,-1.002949592,-0.296120044,-1577.318533,0.0984150309,14.084659302,0.017063336,0.0037346437,0.006465884,0.1824926555,1.0,0.181815799,-0.027750546,3.0,13.529552848,0.6882823472,0,0.0634432808,0.0223493045,0.0316622617,0.593329331,4.4783245572,4.1011686e-09,2.3571103e-08,1.2320372043,1.5179156727,0.0244151818,0.0410486527,-0.468179098,0.7138872762,0.1104516979887899,0.1185652607107272,0.1694444444444445,0.3069460613116026,0.3471999999999999,0.4198988195615514,0.7044534412955463,0.6045736064792759,0.4968888888888889,0.4074383618888424,0.1249164996659986,0.1455782312925171,0.1585827313381493,0.3213024715574735,0.0495481458398254,0.0221547799696508,-0.1240572171651496,-0.0929167788849987,-0.1251948051948052,-0.108050847457627,-0.0396350156829199,-0.0143400643839626,0.0132370637785799,0.0178301601692352,-0.1554663991975928,-0.1529175050301811,-0.2039706925076814,-0.1921324058527224,-0.1634376552409339,-0.2711534299935079,-0.2236053480866759,-0.2786463910901692,-0.1988582302568982,-0.1934865900383141,-0.2399006996163394,-0.2513891975994665,-0.1864734299516908,-0.1328527291452111,-0.074979401263389,-0.1233732431025508,-0.1603091498379456,-0.1809338521400777,-0.0882512181916621,-0.0946236559139785,-0.1458280497083439,-0.1870625150856867,-0.2273457214957559,-0.2080884081824594
74500,0.3391734515,-0.037769732,0.1952821467,0.0,1.0312205234,4.3250428206,0.0095205003,0.1564950201,0.6081267218,0.0,0.2539355036,-0.093597995,-3.169717138,0.0819496351,0.0935979954,44,0.0,0.7928994083,0.1640702965,0.0855486889,0.1561264822,3.0447742263,0.0261178216,-0.06334606,0.6819933578,0,2.0500354024,-0.371918879,2.0500354024,-0.371918879,9.2800701187,7.1000722171,-0.03003899,0.0,0.0,0,0,0.0,1.9560916348,6.0,-2.929140192,-0.292352612,0.5780749771,0.2613042569,-23.25034632,0.0843425815,-14582.38113,0.03476008,9.7899940956,0.006675143,-0.002189851,-0.008735283,0.3397159872,1.0,-0.459025439,0.0345543418,2.0,10.244266169,8.5098538906,0,0.0650307611,0.0343939479,0.0606473211,0.8037247388,4.577795329,4.1975996e-07,1.5445811e-08,0.5649852779,0.3192083642,0.18153176,0.0972954683,-0.423511956,0.1547098194,-0.1316702355460384,-0.066731107812338,-0.1782978723404253,-0.0444648663933266,0.1586,0.1186637057062856,0.3317241379310347,0.5620570107858245,0.6285542168674698,0.6619262295081969,0.7074105263157897,1.415691180412832,1.385352941176471,1.5958454693851425,1.3439884393063588,1.096038043056884,1.260367892976589,1.5343583013030844,1.2559666203059807,1.5344375,0.8904895104895107,0.7903311258278147,0.7082736540567867,0.6721372314543732,0.65910439211996,0.5389373814041749,0.5302264150943399,0.388732876712329,0.7441290322580645,0.4612972972972975,0.4482500000000002,0.1422816901408452,0.0813600000000001,0.1926764705882353,0.2104776119402986,0.5747961165048545,0.525649466694257,0.3080967741935485,0.3517000000000001,0.2015111111111112,0.5596538461538463,0.5902352941176474,0.6236636636636639,0.8644137931034486,0.9082823529411764,0.931,0.6059801980198021,0.1034285714285716
74740,0.9848024023,0.0256592224,-0.207786696,0.0,0.1239270438,0.5433575684,-0.099612435,0.01899015,0.0973245186,0.0017191977,-0.072950524,-0.131131329,-5.61335842,0.1696936342,0.1311313291,41,-0.099485759,0.0,-0.206891692,-0.370387167,0.1235611694,0.0187028226,-0.064934777,0.0318680763,0.7378012497,0,6.6443319049,0.0689144228,5.215426568,0.2802195086,1.0383799243,5.463592233,0.4265367316,0.0,0.0,0,0,1.0,0.1109565481,4.0,0.0481075501,-0.050482979,-0.000903139,0.5283117117,0.2476360699,0.1174692079,-8588.212765,0.0376507894,10.524751078,-0.002196291,0.0013450972,0.0014531304,0.4719585474,0.0,0.907651532,0.0478334408,5.0,8.9110107118,0.203317129,0,0.0511482097,0.0225036396,0.0217365769,1.4241055039,1.3887670343,1.3680615e-06,9.5439044e-08,1.0681221457,1.1408849182,0.1135263173,0.0367512796,-0.23177906,0.2431446159,-0.0266940451745381,0.0449735449735448,0.070460704607046,0.1372360844529749,0.1318051575931231,0.1242884250474383,0.2534509567480085,0.2473684210526314,0.267379679144385,0.1779324055666002,0.1855927963981991,0.0782529572338488,0.1023255813953487,0.4017033356990771,0.055124700602801,-0.0365853658536585,0.1274976213130352,0.1095505617977528,0.1116322701688554,0.1560975609756096,0.0951940850277264,0.1023255813953487,0.1064425770308121,0.0692629755287663,0.0119555935098205,-0.0270935960591133,-0.0716367396822412,-0.0987907825690166,-0.0271255459590818,-0.0326530612244898,0.0028519925865118,0.0358391608391608,0.0099718742009715,0.0304347826086957,0.1588448712557575,0.1549707602339181,0.1826347305389222,0.0870562333730851,0.0753176043557168,0.0145547945205479,-0.1169895678092399,-0.0557016495338273,-0.0720365860343463,-0.0350162866449511,0.0085106382978723,-0.0954198473282442,-0.0974866717440975,-0.1063348416289593
65306,0.4784159603,0.0373059865,3.0949424435,0.0049967545,0.1258181969,0.4957349286,0.0971877213,0.0741002872,0.3126799914,-0.004321248,0.1275776306,-0.071079448,-1.111541578,0.0787731415,0.0710794478,38,-0.011627406,0.0,-0.002883314,-0.043149297,0.1698118942,-0.070455713,0.0454398922,0.0608683731,0.4949159101,0,4.6137670398,-0.041470107,3.3736339578,0.018943652,3.7995253118,9.4500146661,0.5600378709,0.0,0.0,0,0,0.0,0.3900464895,3.0,-0.102164815,0.205395551,0.0169783071,-0.107511637,0.3102086564,-0.032399467,-11944.90262,0.2179887911,14.979770224,0.0030395588,0.01846242,0.0233278367,0.2290338586,1.0,0.9406783896,-0.038117018,6.0,14.596249609,0.9745309486,0,0.0350581333,0.0099225721,0.0190745657,0.5907511926,4.9904877771,6.465309e-10,1.852188e-08,0.9678205387,0.9366765952,0.0226054713,0.0323363226,-0.21180702,0.1701426734,-0.0111959052589321,-0.0090743369060687,-0.085063357342992,0.0417292763157894,0.0471916009258821,0.1990479770662052,0.3532750747817594,0.170618313354808,0.150866940089295,0.1887601351351351,0.2387817267393128,0.2329254171301444,0.3183467331755416,0.4672049109802105,0.1930466067488294,0.0870396747432782,0.0975343598376077,0.0748120727272727,0.1037641406094402,0.1361213099630995,0.1315399418100149,0.12602219738914,0.1755845481473963,0.3961455472981483,0.4018844621513944,0.4441693159609121,0.5413709816874579,0.6013870260338818,0.5494511393408026,0.4356582475228288,0.4847956463496314,0.2765908595790878,0.1969761879049676,0.1845044180873321,0.2531373800529892,0.248198071610469,0.3803236375888146,0.3713578949185212,0.4274307147456535,0.3410767695099819,0.3443299177883516,0.3558409174311927,0.4074919999999999,0.4632342574257426,0.5437324133891077,0.558383057996485,0.5755507462686569,0.5644318278052225
81294,0.0574011655,0.0217376305,45.160173214,0.0129040103,0.0724434912,0.1462655012,0.2498113824,0.1981583416,0.7549907157,-0.003936147,0.2871547902,-0.035935722,-0.196903311,0.0260178419,0.0359357221,46,0.0017495893,0.0545454545,-0.035082083,-0.001671898,0.1117268995,-0.336643609,0.0901798045,0.1019969067,0.4786875939,0,3.0799454388,0.552303323,2.3935391576,0.663676216,7.2349190606,5.063690004,0.380578063,0.0,0.0,0,0,0.0,1.5539989689,4.0,1.4334721916,-0.121583837,-0.123459104,-0.186450773,6.397269719,0.1127652049,-2953.597921,0.0232852488,15.02544967,0.0034900803,0.051740573,0.1119842201,0.1878112679,1.0,1.9482578599,0.0237025761,7.0,15.206880046,1.6283821631,0,0.0562457778,0.0197681154,0.0258264811,0.4694312465,4.6569987524,7.238183e-10,1.4862126e-08,0.2117099547,0.0448211049,0.8273185026,0.0341869615,-0.009169766,0.0159900169,-0.0158398723229126,-0.2004702854683612,-0.2147554129911788,-0.1958214250517395,-0.0785907512266917,-0.0373953049427863,0.0058344974936315,0.2931171095029317,0.1977688619238673,0.2454846095141185,0.2344931921331317,0.2759968060465569,0.4046362175809044,0.2188199542534252,0.4192126257051061,0.3103521405442597,0.2609457092819616,0.267671275438869,0.3062967612751741,0.3337692782918862,0.3428414701042237,0.348314606741573,0.5392355092577661,0.5659182498560735,0.4549777117384845,0.444759206798867,0.3678270101134269,0.3469050894085281,0.3358071229841277,0.4014198191790599,0.4651663873593488,0.4224287378019329,0.3795435333896875,0.5285670639130231,0.673846153846154,0.7797164667393675,0.8559516191017149,0.8587699316628703,0.9631114675220528,0.9781818181818184,1.0745762711864408,1.050251256281407,1.208389715832206,1.187667560321716,1.2469022487379533,1.2953586497890297,1.2183960126869056,1.3159886471144748
19502,0.6270688059,0.0138558596,-25.55996772,0.0491639932,2.0066080248,4.2399234373,0.0423838285,0.2895943667,0.4448504394,-0.033263792,0.5200018414,-0.064972993,-11.02631579,0.1666349436,0.0649729925,46,0.0015248236,-0.032163743,0.0195154385,-0.086271071,0.0549550834,-0.636562996,0.3380277523,-0.122277986,0.341556565,0,0.6676394533,-0.079978552,0.318507573,-0.123772644,187.04691689,19.564918676,0.0435314749,0.0,0.0,1,0,0.0,1.2517863219,3.0,-0.098768381,-0.128319586,-0.033136138,0.5903603744,-0.853027218,0.0409967202,8949.6944778,0.2560171468,17.622801015,0.0033432048,0.0121425429,0.0522925351,0.0154590949,2.0,1.9292184307,-0.073291113,4.0,17.886056605,1.5157941723,0,0.0428059138,0.0151698363,0.0242550849,0.3204630293,2.5955901053,4.027481e-11,1.3796661e-08,0.702329286,0.4932664259,-0.043355167,0.0416620673,-0.332459074,0.3804901232,-0.008286252354049,-0.0408014571948998,0.098685583142082,0.0479601990049749,0.3204613841524573,0.385424888187319,0.5470035252643948,0.4660356347438752,0.3850604944765909,0.2935396708425446,0.2422741212550128,0.2263623660922216,0.2164472164472164,0.1510382513661201,0.1507867132867133,0.0355948869223203,-0.1068521031207598,-0.1164429530201343,-0.0387002555677254,-0.047911770023504,0.0287165462004297,-0.033584143879611,-0.0367660508505579,0.0672882042967164,-0.0169871196565242,-0.167694009799273,-0.2602893664840567,-0.2712427345696098,-0.2293282599151178,-0.3780559820479509,-0.339852074714805,-0.2776406035665296,-0.2319136522753793,-0.2212363206152027,-0.1225526951595434,-0.1559544798845969,-0.2075244544770504,-0.1956621353291584,-0.2355929743068661,-0.3002923199574808,-0.2748554117323052,-0.2762506871907643,-0.2053719631809265,-0.318052318052318,-0.3538650306748466,-0.3472170571463989,-0.327544374920189,-0.3500370278943471
51086,0.4556407543,0.0338327849,2.2110403828,0.0081044062,0.4880011121,1.2970645717,0.0908132641,0.5519397662,0.3037272093,0.0675572761,0.8775388279,-0.148330105,-3.401451776,0.1489133714,0.1483301046,46,-0.012906633,0.2233333333,0.1862637069,-0.146642253,0.1824708102,-0.001665471,0.0685427234,0.3088426034,0.3864302427,0,2.3756117048,0.1439302409,1.7666000866,0.6672214017,8.0510399043,10.668271452,0.146575049,0.0,0.0,1,0,0.0,0.4712406598,4.0,-1.388445924,0.0217129358,0.2199941293,0.0362192808,-0.518654167,0.2264674428,-15897.1826,0.0629453635,14.731083968,0.0164320566,0.0384174976,0.0756554792,0.2049940145,4.0,1.7173730451,0.0313285254,5.0,15.780043462,3.8371270055,0,0.0438413583,0.0215817339,0.0395987351,0.4151526346,9.2729157103,4.441505e-10,4.9913104e-09,1.7860236065,3.1898803229,-0.023756782,0.0588222892,-0.034331721,0.0716218326,-0.0749218261413384,-0.0358493025681136,0.0626436781609196,0.0709527946713002,0.2339005672339005,0.3973172114112977,0.5752928647497335,0.43139152312754,0.3701370878103001,0.2243006124813771,0.1101771239867905,0.3595588235294116,0.6668920441739914,1.6594750089895718,0.4253227982270184,0.3506208911614317,0.395998489996225,0.5560698506206605,0.5385895568961929,0.9285528031290742,1.3098063710181131,0.8352357320099255,0.9135834411384216,1.3011823273179837,1.091037602487984,1.3743178170144463,1.2666258044744096,1.5860139860139857,2.054935976869062,1.9548541749900117,1.683599419448476,1.2310708898944194,1.0016238159675233,0.8536340852130324,0.8216748768472903,1.0402758620689654,0.9514511873350922,0.9670212765957444,0.6982778415614237,0.627282728272827,0.3302158273381292,0.3508675799086758,0.5047812817904374,0.6527374301675977,1.0459197786998615,1.009782608695652,1.113142857142857,2.0187755102040814
83601,0.4104157716,0.2124577103,1.2039963393,0.0161780707,0.5346850175,0.9309190362,0.0662192297,0.4468039022,0.3114344107,-0.060165519,0.3343887034,0.1575582496,0.6209161434,0.0805392882,0.1575582496,47,0.0559718551,0.0,0.0406593035,0.3358836138,0.1582133288,0.0099166592,0.0522158339,0.7034079294,0.5047124647,0,2.4977655822,-0.013681624,1.7809826361,0.19611045,4.9529509879,4.9405208109,0.5088952851,0.0,0.0,1,0,0.0,0.8476488784,5.0,0.1483549441,-0.020321342,-0.134959351,-0.495953409,-0.132401733,-0.122607295,1.5706605923,0.0894515012,14.831751485,0.0092699382,0.0361885264,0.0865649227,0.1898204844,2.0,0.4577815631,0.045538831,5.0,14.348945082,0.981008102,0,0.0425576717,0.0187696563,0.0336395014,0.4732342007,3.9029750289,1.1857483e-09,1.7222276e-08,1.3632085709,1.8583376077,0.0018418854,0.0353463778,-0.298801057,0.4169287346,0.0170088875268157,-0.0107318527351318,0.0388167162310222,0.2680550248376003,0.2927541877678223,0.2832559938128385,0.3487096118675066,0.6275134870034331,0.5981218396339996,0.773650454302512,0.7793565683646115,1.2182486631016043,1.5102118003025715,1.5283809523809526,1.0871069182389936,0.8045133224578576,0.5734945471787578,0.73289817232376,0.8030426514534095,0.8410540915395288,0.9126801152737752,0.6501740427647937,0.6485345255837061,0.9440538957234916,0.6538749065537004,0.7784030010718115,0.6883744594250827,0.7590776570368409,0.9049942594718714,0.6023660067600194,0.5847659980897804,0.5306734317343174,0.4248604551309576,0.4175565997436994,0.5813676435549204,0.3841501564129301,0.4904558724455423,0.5463653308480896,0.5002260397830018,0.4193755346449959,0.5063549704947798,0.5954326923076925,0.4586813186813188,0.4428260869565219,0.3284627702161731,0.3098480363134004,0.3215850258861013,0.5813676435549204
10044,0.5903248716,-0.028009932,1.5018572443,0.0,0.1862038015,0.730779118,-0.088099798,-0.103030521,0.1758277312,0.0089700997,-0.292873183,-0.036651001,-1.074444444,0.0020851838,0.0366510006,36,0.0118253487,-0.10619469,-0.262762951,-0.273986433,0.1889485585,0.0930667782,-0.051659057,-0.020045464,0.548705102,0,3.3801587302,0.3920929945,2.3052910053,0.3105629627,4.1692116477,8.1872384937,0.0605095541,0.0,1.0,0,0,0.0,0.2477784666,4.0,-0.176984515,-0.213831251,-11.08010196,0.4375915018,-2.455115356,-0.039318402,-16324.77063,0.0426379215,10.789101515,0.0389695036,0.0232455613,0.0305778153,0.2243537573,0.0,-0.332792641,-0.032143527,1.0,10.469000205,0.5499460626,0,0.0404262282,0.0175346037,0.0398650403,0.7005836392,1.4309744629,2.5655027e-07,5.6388865e-08,1.6022903029,2.5673342149,0.083528722,0.0679809187,-0.855117025,0.0846833985,0.0347107438016529,0.1878557874762809,0.1833648393194706,0.4423963133640554,0.545679012345679,0.4660421545667448,1.3358208955223878,1.3358208955223878,0.9202453987730062,0.8855421686746989,0.4729411764705882,0.4592074592074591,0.3758241758241758,0.3041666666666667,-0.1827676240208877,-0.2475961538461538,-0.3217768147345613,-0.2845714285714286,-0.3044444444444445,-0.3268817204301075,-0.3283261802575108,-0.3044444444444445,-0.2547619047619048,-0.3445026178010472,-0.3638211382113822,-0.3059866962305987,-0.339662447257384,-0.2720930232558139,-0.2652754630173002,-0.2319018404907976,-0.2389150283887126,-0.3892682926829268,-0.3862745098039215,-0.3904576436222006,-0.4527972027972028,-0.4385650224215247,-0.459879206212252,-0.4796342477140481,-0.4868852459016393,-0.4947538337368846,-0.4685637638589403,-0.4556521739130434,-0.4518388791593695,-0.4703891708967851,-0.4654141759180188,-0.4735071488645921,-0.467687074829932,-0.4787676935886761
10104,0.0236399193,0.0620378639,3.6211788461,0.0138238016,0.5648442356,0.1826881052,0.1811328856,0.1357351998,0.2959250853,-0.082491034,0.2183974066,-0.017368026,-0.155754401,0.0717005343,0.0173680261,36,-0.000559736,-0.022222222,0.0361165148,0.0146032195,0.3022074826,-0.160580025,0.0217086228,-0.566175253,0.4289007757,0,2.2995778845,-0.241412742,2.2937013739,-0.240276847,0.8695063797,6.5215079749,0.1462374274,0.0,0.0,0,0,0.0,2.6225774391,6.0,-2.859289065,0.0705258723,-0.237046653,-0.054229275,-27.88525681,0.0740934807,206976.06666,0.03476008,19.266075425,-0.003950172,0.0341379573,0.4530337079,0.3550840153,0.0,0.9850997095,-0.071094066,6.0,18.768381151,0.7549301671,0,0.1561338454,0.0404386146,0.0254950482,0.5654478039,3.3590098943,1.368239e-11,2.0046589e-08,0.3667638666,0.1345157338,-0.067590776,0.0289307882,-0.084916455,0.1547098194,0.038923340810133,0.1221319652273049,0.2205859556657881,0.3029952010590766,0.2171896738290306,0.3641718641718641,0.4033149171270718,0.3189279731993297,0.3760922754281719,0.4200180342651034,0.4246426632893068,0.4643853449879114,0.4865017934680007,0.6292158079867576,0.5919935301253536,0.5012392755004764,0.4862212155530387,0.4025650160313501,0.4450357863828225,0.4308558967835725,0.5124855935459085,0.3985790408525755,0.3821309461119886,0.5561264822134386,0.4230977769745165,0.4660212250977471,0.5104546326491461,0.5675890901851484,0.7439645625692137,0.6148482362592289,0.612203112203112,0.5271528316524436,0.6208316179497735,0.6514261744966443,0.7871084884248749,0.6853595890410957,0.72410772936282,0.7210928961748633,0.5539767120584171,0.5262647799961231,0.6653976311336716,0.6049735018344882,0.5469548133595283,0.6285418821096171,0.5644744685078482,0.5770078109353094,0.5704028719585161,0.7347433355364617
75510,0.0578741049,0.0229506779,34.966476969,0.0,0.0480829792,0.0561462592,0.2286245353,0.1696143028,0.5559569221,-0.006922517,0.0769875037,-0.020734176,-0.08878327,0.0249883141,0.0207341763,35,0.0,-0.005213396,0.1518805739,0.0142282604,0.2789421158,-0.373172854,0.0289153951,0.2596205849,0.3320585571,0,1.4778664731,0.8637802059,1.4778664731,0.8637802059,2.1475300401,9.2045779685,0.5476127346,0.0,0.0,0,0,0.0,1.0851692117,6.0,-2.794887267,0.0968799266,-0.220037827,-0.01999509,-28.18818585,0.0273812606,206976.06666,0.03476008,19.372539213,0.0171272508,0.0446668001,0.0823859442,0.2254710343,0.0,1.2244323964,0.0312346863,8.0,19.460795457,1.2032421012,0,0.0448846444,0.0362500716,0.0335826069,0.5102361273,4.8042158237,9.805825e-12,1.1307505e-08,0.4915679498,0.2416390492,-0.045922709,0.032030016,-0.202724997,0.1547098194,-0.0073966439784395,0.0614468519258681,0.0977004786542417,0.0998539594972198,0.0089178397184674,0.0545697535895666,0.1285617953799642,0.0288522323033304,-0.0171604819501648,0.1356229263678672,0.1591279547908386,0.3051732461155394,0.4268181646075624,0.5855329495202664,0.462042159248957,0.436976635046516,0.5299111306509809,0.6301489031757828,0.8154931391175169,0.8265339004524888,0.7735052274610654,0.688349082792916,0.7124724490912082,0.8626061595646424,0.7444424891961972,0.8934294305013109,0.9222094857142856,1.0360744477413264,1.2302862787178976,1.0111602295826856,1.0531413188940966,0.8691608494476439,0.9148418308663112,1.0622037380335023,1.0695623231204627,1.0241495105905003,1.276985411688384,1.3351536005183269,1.412757567063549,1.5259311937290343,1.8793652203055684,1.780514630517441,1.8806804635761591,2.382357043997657,2.2519978731631864,2.4444668957289304,2.567449024321267,2.5568870012688563
70092,0.8264265246,0.0918395678,-0.509442676,0.0118006945,0.8341471209,1.2968437816,0.0372775445,0.0679815021,0.1657106934,0.02266564,0.0221523652,-0.002783476,-0.04872689,0.0963146243,0.0027834759,35,0.0371927137,-0.170093458,-0.081175826,0.0354134239,0.2788925229,-0.332056618,0.047412791,0.1186036636,0.5751334289,0,17.688709122,0.0571279651,3.5502367003,0.2937263901,6.1289322505,14.12532965,0.1219751972,0.0,0.0,1,0,0.0,0.2966579134,7.0,1.822685518,-0.0927653,-0.167625262,0.1951003224,-0.838723813,-0.137478587,-1405.422861,0.1021842523,15.179787019,0.0028758418,0.0264178563,0.0521668127,0.1083919314,1.0,2.8080852761,-0.059907934,4.0,16.156058174,2.8807351235,0,0.0562249422,0.0236113999,0.029043285,0.3713800701,5.9755377287,3.484886e-10,6.3025395e-09,2.0082379343,4.0330196008,0.0210221302,0.0559573057,-0.116775709,0.3904715912,-0.02944225585735,0.0060176230388997,0.1592372461614659,0.1241594620557156,0.3964797136038185,0.3298295454545454,0.4514728682170543,0.2193279499869758,0.3090044742729307,0.3914982164090368,0.5257496740547589,0.4150544135429264,0.7839176829268295,1.5861878453038671,0.4363301626265725,0.2466045272969375,0.3659177122847972,0.3536726431463275,0.3115718688708322,0.3767647058823531,0.666429334282663,0.7818804720213173,0.8192771084337349,0.8627138877835259,0.8066383635661907,0.936698386429458,1.052170100832968,1.1863615133115366,1.4507853403141362,1.2174324964471817,1.3440160240360544,0.9577582601422,0.8837022132796781,0.9709473684210528,0.7184287812041117,0.7771450265755506,0.7630885122410547,0.6453427065026363,0.6868468468468469,0.4850888324873097,0.4651017214397497,0.4926658163265307,0.7065257017863653,0.9407131011608624,1.1873831775700938,1.0423211169284468,0.9528577388402172,1.23117254528122
75033,0.8279380673,0.0539627404,-0.756591475,0.0,0.3457248252,1.1362375436,0.0307231739,0.247405287,0.384037901,0.0046183559,0.8873774227,-0.019838995,-0.367766279,0.0738084167,0.0198389946,34,0.0638519774,0.0098684211,0.4272491764,-0.038717378,0.1949362168,-0.13890678,0.0894488089,0.0845613479,0.431438408,0,2.1753930625,-0.290695225,1.2844082945,-0.231562245,9.4876607636,5.2734477338,0.2881646655,0.0,0.0,1,0,0.0,0.4399751756,6.0,0.2821298844,0.3690703035,-0.027713256,0.4244757698,-0.053243219,0.0560944385,-15870.87695,0.0642905452,12.300585015,-0.002806922,0.0049308483,0.0066134216,0.0698123757,0.0,1.4438489091,-0.068955103,4.0,12.589673663,1.3980877477,0,0.0909999833,0.0311044878,0.0515490864,0.3814176848,2.3086792239,2.2950639e-08,1.851675e-08,1.7079410364,2.9170625837,0.0742625318,0.095948461,-0.372052317,0.2070149874,-0.1178885630498535,-0.210912906610703,-0.2744814278822962,-0.1948608137044968,0.1786833855799372,0.1686091686091686,0.3274492497793468,0.955786736020806,1.394904458598726,1.3067484662576687,1.602076124567474,2.153039832285115,2.172995780590717,4.27719298245614,3.053908355795148,2.497674418604651,2.4337899543379,2.241379310344828,2.101030927835052,2.2,2.418181818181817,2.2068230277185497,2.615384615384615,3.212885154061625,2.449541284403669,2.2554112554112558,2.008,1.8867562380038383,2.797979797979798,1.99601593625498,1.9490196078431372,1.892307692307692,1.7851851851851848,1.8647619047619048,1.7851851851851848,1.685714285714286,2.008,2.038383838383838,1.7851851851851848,1.5277310924369747,1.685714285714286,1.228148148148148,1.2447761194029847,0.7590643274853799,0.8567901234567901,1.2447761194029847,0.8341463414634147,1.593103448275862
12211,0.2757056843,0.0356770274,4.6394222717,0.0126022688,0.2512215404,0.438416721,0.1254876493,0.1403358691,0.3306963227,0.0044498007,0.171917882,-0.013830264,-0.191695358,0.042516148,0.0138302641,32,0.0233554966,0.0523854069,0.0689527824,0.2173501423,0.1317289187,-0.351898982,0.1186734731,0.1130051564,0.5549894553,0,3.3979686508,-0.10976885,2.3745593047,-0.118344099,3.3686645756,5.551693488,0.2091951606,0.0,0.0,1,0,0.0,0.5991335116,5.0,0.1841277764,0.111733827,0.0514822683,-0.180785006,-0.145264142,-0.009708278,-7546.898815,0.0376507894,14.324701246,0.0021274077,0.0298283075,0.0557857716,0.2187173494,2.0,0.7784376353,0.0251677278,6.0,14.134083584,0.9890023089,0,0.0411995873,0.0174147899,0.0280188133,0.563668132,2.9332882765,2.22752e-09,2.0588249e-08,0.7880016493,0.6209465994,0.3222993747,0.0356089227,-0.368196242,0.2431446159,-0.0069369043310412,-0.0119433441363582,0.0273322932917317,0.17735822069656,0.2815661465385217,0.4214298048696252,0.5634377967711302,0.7028340918493998,0.6474532172520764,0.697741569557595,0.7853811950981455,0.7528747870528107,0.8292222222222221,0.7976632452500545,0.6624255276178934,0.6458062581225632,0.7150744869257215,0.8247616936377744,0.7437771422518802,0.7730748519116857,0.8652843870382958,0.8047577285682963,1.0025544337671817,1.0739480977576217,0.9368235294117646,0.7008988531873126,0.7803611982264518,0.9169771774569166,0.7104415584415584,0.6274219058916568,0.7217109391340721,0.6423583399840382,0.7190143051059832,0.7487784151264074,0.6973914836581092,0.6727291200975412,0.8737764625540632,0.8004155730533684,0.8614880144730892,0.845420916937563,0.8665532879818594,0.7545561121176596,0.7980559196155526,0.7914036996735581,0.9016980478225712,0.7958983309697829,0.8445938375350139,0.9282033263059264
