firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
77867,0.7924489161,-0.098537496,-44.45192308,0.0,0.889741728,2.3615807489,-0.06602954,0.0760211313,0.3334621827,-0.003205128,0.3390571339,-0.06990976,3.0,-0.023088381,0.0775862069,0.1646035806,-0.170243921,-0.405213909,0.2689463956,0.0907099601,-0.114921223,0.5726997964,0.0,2.0374958152,-0.100079609,0.7509206562,0.091782251,218.92307692,5.5342732134,0.0285638014,0.0,1.0,1.0,0.0,1.0,0.5447173309,2.0,-0.05399991,-0.08545499,0.1633524764,-0.573817697,0.1402329901,0.014063985,-804.3314818,0.0639047177,7.8798590757,-0.035390734,-0.068899112,-0.136846579,0.0871278913,0.0062267992,-0.070439046,0.0,-0.135048232,-1.0,0.075000003,4.0,5.5451774445,0.0675241158,0.0,0.1428571492,0.0796922485,0.2553253689,1.0350975369,0.4508817028,9.95744e-05,16.578947998,0.2604783543,0.067848973,1.1551932815,0.0830619177,-0.129699252,0.2503395528
77868,0.2607010677,0.0523689157,9.9488917845,0.0,0.0520781926,0.3299125399,0.2459616456,0.799910774,1.1632835155,0.112889397,0.5658508159,-0.014904403,2.0,0.0615838113,0.2307692308,0.1770156272,-0.603481807,0.0132160287,0.346069869,0.1360695963,0.8553103448,0.7318150948,0.0,5.8165838747,0.1573342471,4.9086740543,0.2152034336,4.7667320078,1.8871396896,1.3713377243,0.0,0.0,1.0,0.0,0.0,1.4357241379,4.0,-0.972423691,0.0508137826,-0.200562426,480.3088445,-1.027110848,-0.023215932,-372.9079738,0.0626025367,11.299190637,0.0,0.0836595319,0.1196850394,0.0534864702,0.1781099325,-0.018143434,2.0,0.0027397264,4.99957954,0.138107975,4.0,12.250521256,2.0470551815,0.0,0.0597014911,0.0373316384,0.05569526,0.7043219479,5.3680025686,5.0714053e-08,1.2615097e-08,2.425844783,5.8847229114,0.0903284623,0.0773852757,-0.333420238,0.1582349238
77863,1.363627843,0.0722006998,-3.588302263,0.0499875031,0.5179017746,2.124500125,0.0849671974,0.0876648004,0.253314069,0.0,0.3775137112,0.1118470382,9.0,-0.000415246,-0.011869436,-0.056131584,-0.229687945,-0.053102507,0.1242960715,0.1158930829,0.0071764814,0.5540382572,0.0,3.553602812,0.2649746932,2.8579379028,0.3036887892,9.6771026042,6.1734906945,0.419209395,0.0,0.0,0.0,0.0,0.0,0.3124423112,5.0,-1.581906595,-0.187674541,1.0112719912,-11.74306764,-0.913761125,0.0691637474,-443.479503,0.1088391198,10.794710445,0.0023017437,0.0094445731,0.0128908455,0.0477102946,0.1382203873,0.0353330848,0.0,-0.003333333,2.462727585,0.0150000006,4.0,10.075495692,2.6888277931,0.0,0.5,0.134811933,0.0236457449,2.0323488346,32.865784175,1.2116449e-06,2.9111685e-09,0.2198178161,0.0483198723,1.1272407525,0.0427701382,0.2343293687,0.0925772303
77872,0.2470673077,0.0637980769,392.38888889,0.0,0.1081410256,0.4092467949,0.3125620431,-0.050322415,0.5417425395,0.0,-0.433107909,0.0910016026,2.0,-0.035842609,0.013986014,0.1032054605,-0.140531118,0.0250179713,0.1289225537,-0.033141241,0.3481112277,0.1933604782,0.0,0.6419642189,-0.515604517,0.2834044464,-0.340348547,1739.0924658,14.697553957,0.4715974586,0.0,0.0,1.0,0.0,0.0,1.0553952431,7.0,0.1188197187,-0.306050515,-0.379014183,-0.923231851,0.4407183645,0.149100556,-141.6562884,0.079229651,9.9873690365,-0.005132068,-0.010709554,-0.014978382,-0.016544444,0.0001330997,-0.063383551,0.0,-0.010666667,0.9993187118,-0.078740326,5.0,9.7022277947,0.7811666667,0.0,0.0740740746,0.0403529643,0.0557013016,1.1525221489,5.9408593867,7.7230611e-07,3.2094961e-08,0.3782974852,0.1431089873,0.8444023864,0.0546490661,-0.36212918,-0.08305456
77883,1.0792860612,-0.015784361,-5.024308866,0.0,2.925327829,3.2702768334,0.0575055045,0.3451608956,0.4247726253,0.6180746562,0.5138548539,0.3822243808,2.0,0.0,0.08125,0.2614275009,-0.139993752,-0.141775813,0.2456000491,0.3597618174,0.0331241283,0.5119594021,0.0,1.1705761539,-0.107714033,1.1705761539,-0.107714033,12.837940896,3.1761792453,0.1937112577,0.0,0.0,0.0,0.0,0.0,0.9847745235,2.0,-0.020839119,-0.161402827,3.3975125919,-0.542610672,-0.490798079,0.3422698105,-259.4463873,0.0876928698,10.007002616,0.005475889,0.0208245094,0.0951152668,0.3362143649,0.1094964981,-0.17563853,1.0,0.0386823814,14.35971223,0.2607112499,4.0,8.6739404971,0.1548323471,0.0,0.0799999982,0.0578805256,0.039506773,1.1884310815,0.6737101202,1.41833e-05,5.5263161547,-0.022994529,0.0005287483,1.7169376702,0.1238497967,0.419642858,0.1013724645
77892,0.2798983717,-0.146508178,3.8537399234,0.0,0.0194847708,0.0024025611,-1.334899877,2.4917358671,-0.474566638,0.1046757745,-0.200197239,-0.129401942,2.0,-0.052932761,-0.341463415,-0.749248798,-0.299765792,-5.044444092,0.5603448276,-0.047308879,3.8001163467,0.681886847,0.0,10.983647799,3.5096180652,9.6490566038,3.9502945252,0.0132152769,1.8181818182,-6.326575342,0.0,0.0,0.0,0.0,1.0,-2.566833359,3.0,-20.69066906,-0.469457692,-0.26541887,27.796039753,-1.022832219,-0.122473538,-432.1816289,0.0647790231,9.733818119,0.0,-0.089559425,-0.095793991,0.0,0.7220461747,-3.700901494,1.0,0.0193371234,-0.568450367,0.1011494286,4.0,10.399197952,2.9905441467,0.0,0.077922076,0.0334683403,0.0454492519,1.2881245677,16.492762008,1.2297126e-07,5.1178725e-09,2.8006369334,7.8435672326,-4.071921191,0.1713990406,1.3706896839,0.3349894507
77741,0.600546269,0.0923173435,217.90408737,0.0,0.9798895479,1.4457026253,0.1131127274,0.6763480696,0.3577392137,0.0273329814,1.3365693617,0.0634827996,3.0,0.0502902635,0.8292682927,0.4704144896,-0.521805088,-0.026954162,0.1021381548,0.3802306756,0.1804467942,0.423195752,0.0,1.9498529366,-0.246008786,1.5121236372,-0.261785465,301.65916955,3.5823523247,0.2202350248,0.0,0.0,0.0,0.0,0.0,0.6167666994,2.0,-0.016662042,0.7102831287,-0.111660898,0.3969516781,0.2746949488,-0.646160737,-1887.598782,0.0823687897,13.073948568,0.0011333013,0.0137805524,0.0306647488,0.0950177253,0.0,-0.038750406,0.0,-0.000412371,-0.343290665,0.0311178081,4.0,13.53884986,2.2091827051,0.0,0.0784313753,0.027844559,0.0349864339,0.8975923258,11.72887291,6.3157348e-09,9.4311144e-09,1.4658145597,2.1486123235,-0.429926253,0.0565692831,0.5753552201,0.0611167386
77901,0.1430852618,0.0276759203,18.237317551,0.0130461422,0.084272046,0.7088881557,0.246178305,0.3058864296,1.0095291723,0.5016993827,0.8105962411,0.0765951831,2.0,0.0164550304,0.875,0.440504467,-0.181973919,-0.325497052,0.190551749,0.314289427,0.1217262785,0.5112438223,0.0,0.9335123043,-0.268920449,0.6762416107,-0.233327843,16.73246707,83.48401421,0.7277339021,0.0,0.0,0.0,0.0,0.0,1.37635235,4.0,-0.007287945,0.6483467532,-0.249289117,-0.307269412,0.2860750313,0.0167235935,-560.9516883,0.125989367,11.069431333,0.0077251239,0.0356575463,0.0553788793,0.0007492592,0.2226927713,0.0104239411,2.0,-0.002162162,-0.56497069,-0.110492842,7.0,9.5408663934,0.1517318749,0.0,0.200000003,0.0855041734,0.0918588755,1.0016047708,0.5722166208,2.734137e-06,1.9300316e-07,0.9993946546,0.9987896757,0.0061819261,0.0769358026,-0.374109527,0.0131174187
77902,0.1349514313,0.0224509335,39.998411021,0.0,0.0264220398,0.3168848329,0.2056902357,0.2423117516,0.5327364705,0.0,0.286306099,0.0092044573,2.0,0.013211712,0.52,0.2898570247,-1.351561959,-0.135440621,0.0960902071,0.3072387815,0.2340480719,0.4589130804,0.0,2.3636897767,0.7231557316,2.1739130435,0.7563843776,15.113866967,24.33030853,1.2717938393,0.0,1.0,0.0,0.0,0.0,0.6313764482,5.0,-0.008443926,0.2933867099,-0.086524044,0.9423636469,0.0447178643,-0.086793171,-202.1311669,0.0887704014,12.257219554,0.0048682792,0.0288067033,0.0326965647,0.0261702404,0.1492063938,-0.037526933,4.0,-0.000144928,0.2206948614,3.2285e-05,4.0,12.801254124,1.6090573591,0.0,0.0684931502,0.0325668972,0.0422767344,0.7614475278,5.7064254832,2.0882908e-08,1.3805883e-08,1.4305950983,2.0466023352,0.380092242,0.0583673735,-0.049607852,-0.216044541
77918,0.310155802,0.0390904341,49.548649584,0.0,0.4464223857,0.6290479462,0.097218575,-0.027446679,0.3634936528,0.0019,-0.118450444,0.1189543788,2.0,0.0016681844,0.03125,0.0726146618,0.0684271426,0.0060403789,0.2915489975,0.0401712713,0.1422805247,0.3047821195,0.0,1.4729960205,-0.095494979,0.8001073842,-0.05318092,55.648199446,8.1729048007,0.2177601229,0.0,0.0,0.0,0.0,0.0,0.9552544328,7.0,-0.450918781,-1.700672111,-0.199919102,-2.11940333,-0.520357272,0.0550094174,-545.3538377,0.0650286707,12.741580882,0.0112323853,0.0236375575,0.0537220915,0.047824278,0.0055018214,-0.004119726,3.0,0.0025,7.4720177138,0.1205467056,5.0,12.954378951,1.6190428977,0.0,0.0632411093,0.0188957,0.0274326849,1.4496280224,14.323084407,5.123377e-09,1.1033927e-08,0.3733488125,0.1393893358,1.3139381473,0.0353803568,0.161443934,0.2503395528
77919,0.6984008968,-0.181855146,0.5713338321,0.0,0.1153352424,0.5436369867,-0.397913489,-0.252124706,0.255498612,0.016091954,-0.461313077,-0.182180426,2.0,0.0228213993,-0.026041667,-0.25469835,0.0613530809,-0.144256791,0.4065025716,0.078261798,-0.20087731,0.7578216886,0.0,8.2221909321,0.3813233237,6.6615038017,0.2588455437,1.5914841518,2.8378411158,-0.791875309,0.0,0.0,1.0,0.0,1.0,0.3153529177,2.0,-0.494749965,-0.114357563,0.3503915467,-2.841662377,0.0372965992,-0.23815029,-517.4855437,0.0330202494,11.085291432,-0.00033963,-0.031896962,-0.042827298,0.1514234234,0.3709048704,-0.044307078,0.0,-0.022222222,-0.063426573,-0.108233118,3.0,12.462026019,2.5975308642,0.0,0.0483870953,0.0325742861,0.0616779951,0.7546787104,9.1525694745,5.5874478e-08,1.3152013e-08,1.5245298853,2.324191371,-0.113771929,0.1033912694,0.1584615439,0.2031935116
77917,0.2040429893,0.0512084231,8.5981210856,0.0,0.0246782567,0.7923676353,0.5668313127,0.3873532753,1.5023349741,0.0418848168,0.197979798,0.0412205957,2.0,0.0,0.2608695652,0.1658808401,-0.032610315,-0.010586266,0.5527027027,0.03458286,0.4143949228,0.7278843705,0.0,8.0581787521,0.1359243862,8.0581787521,0.1359243862,8.833217351,8.2656826568,1.8467966574,0.0,0.0,0.0,0.0,0.0,1.7168613876,4.0,-1.567062231,0.0850644604,-0.148312863,-11.83568671,0.0290636502,-0.001462695,-427.429003,0.1088391198,11.425908179,0.0222767419,0.0655519384,0.0765641203,0.0574888084,0.3510958904,-0.00446757,2.0,0.0004,1.4112195398,-0.010523907,5.0,12.390167629,1.9830308088,0.0,0.0810810775,0.0256427879,0.0344766729,1.5678126639,10.306356023,2.4670294e-07,1.5526955e-08,1.1430375005,1.3065347276,0.5677484005,0.051472855,0.1486801449,0.1422022626
77929,0.4582131958,0.1100284121,-2.855573176,0.0,1.1802588656,4.3606440072,0.1399513213,0.8184621134,0.2960852098,0.0043118936,1.1229557844,0.1544775334,2.0,0.2216402572,3.0,0.4328510968,-0.263706149,0.0747607015,0.2093301435,0.5157432496,0.32788485,0.6106458922,0.0,1.2067282999,-0.213175516,0.9205615477,-0.399765162,23.470321704,6.1112553091,0.1946276183,0.0,0.0,1.0,0.0,0.0,0.7155403757,5.0,1.874298168,2.6021646322,3.7567551796,8.8979913523,1.319497726,-0.158131967,-55.07748462,0.0645718651,9.6576989004,-0.008022537,0.002993688,0.0132885046,0.1164919211,0.0655301261,0.0202921604,0.0,-0.015985484,-0.813595863,0.0421052612,7.0,7.8493481937,0.1854438708,0.0,0.0571428575,0.0364101968,0.0239739668,1.3329812779,1.1716585391,1.00255e-05,3.3157896106,0.5250403861,0.275667407,2.6731497934,0.0843103027,-0.196135227,0.0486962419
77931,0.535781954,0.0627833609,0.9722637144,0.0,0.1673457774,0.2783357409,-0.235399498,-0.03783868,0.19651199,0.0,-0.347066726,0.0446484962,2.0,-0.007459725,0.4615384615,-0.1611899,-3.06916536,0.126021704,0.357004519,0.0143257552,0.1341107872,0.7544644765,0.0,5.5287049399,0.516560894,5.4245660881,0.5528482421,0.7271364318,3.8069073783,0.5960444324,0.0,0.0,1.0,0.0,0.0,0.2779397473,6.0,0.1561560592,0.2188856345,2.8540084848,-0.714304457,-1.172177029,0.0046939259,-258.9698878,0.0876928698,8.4164746628,0.0092772707,-0.055988548,-0.072968491,0.0496320122,0.1893887363,-0.008277458,0.0,-0.052215596,3.1450980392,-0.125802308,4.0,6.1590953885,0.2893481717,0.0,0.25,0.1347376967,0.1157656313,1.2403930338,2.7910368211,4.46761e-05,3.3157895176,0.6314864737,0.3987751665,0.9196357164,0.0852532276,-0.402068984,0.1013724645
77932,0.5843288375,0.0693320488,6.6730418944,0.0,0.5249518304,1.0562138728,0.1012090369,0.3784943233,0.5391583694,0.0116959064,0.8337539963,0.074967887,2.0,0.0041609691,0.0,0.4743152988,-0.233756399,-0.09477785,0.4132340579,0.0762216414,0.1271060456,0.243283053,0.0,1.116101436,-0.087686241,1.0538344027,-0.080816614,59.909836066,4.3968317626,0.3071472399,0.0,1.0,1.0,0.0,0.0,0.7996469277,5.0,-0.035802526,-0.123027514,-0.266499804,0.0668816769,-0.408423109,0.0023114815,-982.4513463,0.0277487144,10.547582347,-0.018778371,-0.042786632,-0.076544589,0.0115792859,0.0242795046,-0.046963426,0.0,-0.022068966,0.7497392156,0.000324674,6.0,8.866405358,0.4698188056,0.0,0.0833333358,0.0332729382,0.0589876305,1.5727340491,6.0725849298,4.1884455e-07,2.2105263482,1.5274597926,2.3331334181,-8.046681344,0.0907474756,0.0575757861,0.0759805179
77969,0.2778546102,0.045450665,56.895967271,0.0,0.2825499269,0.8608649627,0.1823762867,0.2293929633,0.5777086923,0.0782216495,0.1236957063,0.0110354169,2.0,0.0918453638,0.1363636364,0.2596077778,-0.238411332,-0.093973961,0.1626427264,0.1629335531,0.359424164,0.4782354799,0.0,2.2220804084,0.3179727701,1.2119448928,0.3279249453,88.404441847,5.8828562539,0.2497788483,0.0,0.0,0.0,0.0,1.0,1.2382424192,5.0,-1.041509402,-0.043591812,-0.183408883,479.99836559,0.9327474755,0.0027238877,-248.7964664,0.0626025367,12.59022048,-0.035390734,-0.025316205,-0.05026429,0.0058515597,0.0175693611,0.0058889172,0.0,0.0032,1.247631744,0.0915869232,5.0,12.399417596,0.9440958891,0.0,0.0833333358,0.0293211475,0.0335749689,1.6574373187,9.1816882833,1.7232723e-08,1.569811e-08,1.4202534532,2.0171198712,-0.093928966,0.0488751393,0.5452600734,0.1582349238
77971,0.4616763479,0.0666368784,1.0983193066,0.0,0.0820588397,0.467863946,0.5999318162,0.7775272069,0.3513061008,0.2096589131,0.4117964395,0.0530178913,2.0,0.0217742977,0.3410852713,0.6674613522,-0.387970195,0.5577307266,0.3969038916,0.0853706456,0.8633228576,0.8869350563,0.0,6.2719398803,0.2733008789,5.9924850338,0.2776217948,1.1262407065,8.1019004525,1.0883537131,0.0,0.0,0.0,0.0,0.0,0.4337179136,5.0,-0.060495421,0.2527693749,0.1136669977,-2.392572018,0.85250437,-0.002951972,-369.1747937,0.0330202494,13.226083548,0.0071222065,0.0452346224,0.052382767,0.0302110471,0.7854977282,-0.000710699,8.0,9.52381e-05,1.9955731544,-0.098315209,6.0,15.566665804,5.4267131587,0.0,0.1034482792,0.0524030077,0.0691976841,0.5969502498,25.183159223,1.6241622e-09,3.0454818e-09,1.6386541378,2.6851873834,0.1827701927,0.0663338246,-0.016666706,0.2031935116
77972,0.7294286741,0.0706421182,-91.64516307,0.0,9.4893409346,1.0772225827,0.0348803815,1.6850052843,0.2332220109,0.0,1.9660215169,-0.628272101,2.0,0.3100609176,0.8158236057,0.4586359147,-0.489373026,0.0145451509,0.784655234,1.3263157895,0.2026066351,0.5076070282,0.0,1.6695347919,0.2071947739,0.1682429243,-0.24335269,11.065447334,4.2681682958,0.0259870682,0.0,0.0,1.0,0.0,0.0,1.3607377803,3.0,-0.294741392,0.5446262426,-0.040514164,-0.81596665,0.5954443425,-2.057674266,-940.2880991,0.1161744981,11.356080116,-0.003434029,-0.011950556,-0.196008145,-0.124712144,0.0056304451,-0.08674468,1.0,-0.089230769,0.2134250905,-0.015671023,3.0,11.73995396,0.93690507,0.0,0.0350877196,0.011770284,0.0104491944,1.6119490737,2.1232785383,7.3578941e-07,2.210526411,1.3698431012,1.8764701218,-0.08829907,0.0633348732,-0.168755227,-0.040094185
77967,0.1779567399,0.0653277987,19.508941619,0.0195856667,0.3507223575,0.8188319855,0.2309050452,0.205185161,0.6007796252,0.0133528146,0.0775565677,0.0938897311,2.0,0.0270044736,0.1333333333,0.1093664456,-0.302447073,-0.182981906,0.0976810437,0.3169568484,0.5649102149,0.5637120064,0.0,2.0878257133,-0.203583922,1.3811509591,-0.247862353,23.829030687,9.1489981298,0.2814881346,0.0,0.0,0.0,0.0,0.0,2.1768787586,5.0,-0.044652988,-0.062286556,-0.433386522,0.1653517873,0.3453152618,0.0568996988,-884.0001074,0.0519833674,13.091107977,0.0036900019,0.0384958973,0.1079927139,0.0407109366,0.0124455092,-0.026018723,3.0,0.0004833955,-0.666000278,-0.031367915,6.0,12.985785062,0.8114038527,0.0,0.0588235296,0.0226807812,0.0350263285,0.8906485801,1.537848332,3.2777521e-08,6.6490344e-08,1.6673678044,2.7801153953,-0.287296228,0.0492975314,-0.264872986,0.2503395528
77968,1.1718939759,-0.019971084,-0.640982123,0.0,0.2544963855,1.6411759036,-0.069755687,1.3590512019,0.975769942,0.3833333333,0.5653308039,-0.051084337,2.0,0.0782080486,0.4333333333,0.3110755205,0.6090406368,-0.279528503,0.2012533827,0.555952305,1.6509680795,0.6720457334,0.0,7.3810349096,1.1966001562,6.0160930923,1.3672543221,3.210982877,6.2951789411,0.1654649658,0.0,0.0,1.0,0.0,0.0,1.3316762602,1.0,-0.080544836,0.1132968043,0.545812485,3.4578148725,-0.163554302,0.0070146161,-240.5187884,0.079229651,8.5540071645,-0.004671218,-0.028679245,-0.034879025,-0.333153792,0.211051327,-0.208852489,1.0,-0.099163714,3.3694530573,0.0010752715,3.0,9.0685679725,0.7235341365,0.0,0.277777791,0.140919168,0.2006435228,0.9673265289,1.9105936218,1.37269e-05,1.1052632255,0.5239775295,0.2745524514,-0.190053075,0.1004462722,-0.364341086,-0.08305456
77976,0.2186073201,0.0869524514,1.622167608,0.0,0.2465597237,0.2132263633,0.5999318162,0.3704405163,0.4108445567,0.0122006326,0.1392815886,0.1012619869,2.0,0.0,0.4242424242,0.3089965651,-1.080859044,-0.194968985,0.3005464481,0.0165544332,0.7771218426,0.8344177714,0.0,2.37372579,0.2560378024,2.37372579,0.2560378024,0.6467232352,2.7747482572,0.3841090255,0.0,1.0,0.0,0.0,1.0,1.1336494726,4.0,-1.530384177,0.2484373194,-0.133748532,-10.18041606,-0.472145607,0.058578696,-391.487571,0.1088391198,12.876084251,0.003946595,0.0511952281,0.1545700745,0.092898466,0.4499546167,-0.016574083,1.0,-5.4054e-05,16.823646894,0.2607112499,5.0,14.834261123,5.0776201734,0.0,0.0796460211,0.0383843636,0.0506350351,0.7858167411,8.6978024759,7.7848746e-09,9.1019515e-09,0.8284742556,0.6863695922,1.0295934586,0.111041615,0.6999999665,0.1422022626
77979,0.6335038466,-0.626052282,0.9167304747,0.0,0.1736013211,0.9314053248,-0.985891724,-0.480463585,0.0136638233,0.0212669683,-0.424873232,0.0111572079,2.0,-0.179502992,-0.379844961,-0.473665043,-0.085220314,-0.495796625,0.9295506474,-0.26207576,-0.49386967,0.6701874439,0.0,4.2280205656,-0.089723131,2.9598971722,0.2736438629,4.4264931087,4.0306780547,-2.219925449,0.0,0.0,0.0,0.0,1.0,0.016154465,4.0,-1.143102871,-0.480526091,0.1752961479,-1.320987186,-0.853954133,-0.046249208,-563.6570098,0.0295456463,10.67834144,0.0101746827,-0.027996806,-0.035668871,-0.113616628,0.3041503855,-0.004799094,1.0,-0.028633994,0.9434711769,-0.023809524,4.0,12.42149043,3.7342963449,0.0,0.0416666679,0.0294488468,0.0543864912,0.7959168125,16.116138256,4.5057289e-08,5.7951403e-09,3.1941588205,10.20265057,-0.172050423,0.1128335639,1.0726816971,0.2031935116
77982,2.1795275591,-0.689463817,-0.945342103,0.104013097,0.5558305212,2.4034495688,-0.349800047,1.3203393717,0.2082091263,0.0064150943,0.0018924034,-0.542439319,2.0,0.0,-0.140186916,0.16072722,-0.289212466,-0.561387286,0.3121212121,0.0750974547,1.8930917778,0.8708661923,0.0,5.2986896962,1.8185452305,5.2986896962,1.8185452305,1.1457067277,4.4439822518,-1.074679271,1.0,0.0,1.0,0.0,1.0,0.3483973721,3.0,-0.136424052,-0.382839743,3.7567551796,-1.07119089,-0.490798079,-0.586486254,-261.0148873,0.0876928698,9.2371587723,0.0003751465,-0.005959916,-0.0075218,0.0701494989,0.6763673668,0.0487311555,5.0,0.1769344505,2.1345317671,0.0943722986,4.0,9.8614473684,1.3662997645,0.0,0.190476194,0.0828458479,0.0982731228,1.1103944588,11.496104761,1.9022665e-06,2.2105263296,1.2748378597,1.6252115686,-0.044277595,0.1072499026,0.6293859811,0.1013724645
77984,0.4931494378,0.0861603688,3.2389144832,0.0,0.8557122699,0.9932827426,0.07261548,0.6870089264,0.3404830949,0.1025293586,0.8736509383,0.0282866117,2.0,0.0921494504,0.3333333333,0.1378026071,-0.135025372,0.0785293566,0.0759160993,0.3459426183,0.454283961,0.4795134346,1.0,3.4637988488,0.0768891442,2.063768555,0.0054450757,10.995537,4.7479174437,0.191410508,0.0,0.0,1.0,0.0,0.0,0.7054537087,4.0,-0.068215303,0.1444617929,-0.104114585,0.3032745434,-1.195236804,0.0225474908,-1706.027063,0.0375389476,10.974889217,-0.003693683,0.0183663718,0.0487261934,0.103522496,0.0667025179,-0.222692708,0.0,0.0,2.2912340548,-0.064312188,4.0,10.648841672,0.7519490204,0.0,0.0199999996,0.0169574039,0.0265262544,1.6291337319,7.0270132417,2.0694492e-07,1.1052631778,0.7611987797,0.5794235823,-0.980818088,0.0501859696,-0.264046523,0.07689632
77989,0.1382014108,0.0495319734,11.327767118,0.0,0.5360041889,1.207069891,0.1112523213,0.2174911345,1.1107482716,0.0048190494,0.118259524,0.0132730431,2.0,0.0,0.2425801345,0.3738131417,0.1345777185,-0.17507141,0.1543678287,0.0947202592,0.8563905494,0.644916967,0.0,1.0611932794,0.0257990928,1.0611932794,0.0257990928,40.983091498,2.4393339186,0.1268658534,0.0,1.0,1.0,0.0,0.0,8.2468450517,4.0,-0.048324526,0.1381827941,-0.251863582,0.482716611,-0.080277288,0.0148913577,-55.1425067,0.1721953848,13.51284445,0.0053594139,0.0184664747,0.12480986,0.1288286487,0.107803573,-0.058084028,2.0,0.0009859155,7.2749861837,0.0374350734,4.0,14.249548708,1.6853082095,0.0,0.0434782617,0.0257396851,0.0288318546,0.8197867973,15.214884357,2.6724495e-09,9.9712208e-09,0.911028493,0.829972915,-3.785460082,0.0460525845,0.2765791119,0.2497726249
77992,0.3852690786,0.0269250289,5.6511770101,0.0,0.0678582467,0.3696543934,0.1173484267,1.7943100527,0.402908509,1.1115560641,1.5067662814,0.0330342935,2.0,0.0092407112,0.4948453608,0.635108448,-3.013814239,0.063165704,0.0577312006,0.7980045181,1.8519292695,0.4692194498,0.0,2.5895437694,0.2353856195,2.4873269274,0.2610384578,3.7019260165,26.410032715,0.7944687864,0.0,0.0,1.0,0.0,0.0,0.4826281001,6.0,0.0205073839,0.2682320707,0.1637936032,1.2693220456,0.5229976761,-0.062963334,-151.5981198,0.0887704014,11.45483809,0.0009639004,0.0180048104,0.0214453317,0.0277396789,0.1061954666,0.0615906367,0.0,-0.003428571,-0.63173791,-0.039050849,5.0,12.173972272,1.9287886576,0.0,0.0777777806,0.0458468669,0.0768105273,0.6761604334,16.515456353,2.9169711e-08,8.347003e-09,1.7870980859,3.1937195686,0.1215972909,0.0605598238,0.2802005618,-0.216044541
77993,0.3234847614,0.032796101,2.4422683678,0.0,0.0469025262,0.3161729608,0.2937628948,0.1335552887,0.505894553,0.0196942213,-0.028085735,-0.008702826,2.0,0.0553580108,0.1346153846,0.433805095,-0.785196515,-0.039551184,0.3149466192,0.078321144,0.1615650615,0.8561171939,0.0,7.723487824,0.1092517583,6.9756480754,0.0498875297,1.2253939729,6.43287373,0.7556221889,0.0,1.0,1.0,0.0,0.0,0.592661373,5.0,-0.503390723,-1.597306727,-0.186590142,-1.995312798,-0.293907679,-0.072647788,-744.7645989,0.0650286707,11.120993371,0.0044929707,0.0203874049,0.0239169909,0.0334474867,0.7609662249,-0.000910594,0.0,-0.00213671,-0.59618133,-0.024358975,4.0,13.577507144,5.4267131587,0.0,0.0615384616,0.0300942688,0.056351469,0.6347128967,13.963612016,2.021317e-08,5.8903833e-09,1.5729950269,2.4743133546,0.1078257697,0.0811282672,0.9392383141,0.2503395528
78010,0.4958191342,0.0745242329,-1.355683791,0.0157558731,0.7984654362,0.7293591414,0.1129622513,1.0162366568,0.2684293106,0.062797117,1.7644160602,0.1355559611,2.0,0.0,0.705372617,0.2440751089,-0.414066946,0.0641624595,0.4762949814,0.08100699,0.4042130398,0.3034616217,0.0,0.7465370414,-0.057707448,0.7465370414,-0.057707448,5.2659789603,2.514886643,0.2138829548,0.0,0.0,0.0,0.0,0.0,0.4761343878,4.0,0.0020777824,0.6132378885,0.1031057568,0.2075201883,0.9720021773,0.0977433025,-107.1084744,0.163883107,12.975494868,0.0003761116,0.0115065045,0.0318730525,0.1316761805,0.0930990166,-0.037018495,1.0,0.0,-0.111809045,0.0180797186,7.0,9.9765056453,0.0921257392,0.0,0.0116731515,0.0127809376,0.0091298413,1.1452026574,1.6902760764,5.9162883e-08,1.1052633792,0.9810822795,0.9625224392,-0.530455621,0.0379268972,0.0841614765,0.1012455198
78001,0.3550852382,0.0548208893,19.390798015,0.0,0.8302552645,1.2605727287,0.1063361004,0.0244365476,0.286799115,0.2029950083,-0.157304341,0.1223632629,2.0,0.022707675,0.0694444444,0.1075432733,0.1030356995,-0.098203435,0.1392121501,0.0911341478,1.0665104405,0.4371325331,0.0,1.6083251439,0.2151831416,0.7378071037,0.1628782178,147.02710958,10.046021393,0.1489179082,0.0,1.0,0.0,0.0,0.0,1.7609929889,7.0,-0.497067541,-1.662477667,-0.154989665,-2.377836945,0.0458812183,0.0584183014,-495.3708377,0.0650286707,13.332800138,0.0036095632,0.0174386966,0.0554439778,0.0499133923,0.008010824,0.0236089272,0.0,0.0008333333,0.8394594142,0.0001336541,5.0,13.984681122,1.4432140647,0.0,0.0625,0.0243806175,0.0331703769,0.7433765145,4.0338244952,4.739e-09,2.1590401e-08,0.9441790391,0.8914740579,0.2759397564,0.0464651246,0.4567169605,0.2503395528
