firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
44230,1.7857041372,0.2070295322,-81.99581186,0.0,1.1453469098,4.3324109469,0.1073560867,-0.001603982,0.470630531,0.0431134259,-0.160777315,24.0,0.0517376583,-0.056872038,-0.023103116,0.1106880475,-0.008607994,0.1576605802,0.0877097334,0.0718289086,0.1366752799,0.4885351319,0.0,2.1648913507,0.0598465503,0.7394241889,-0.123139026,206.29896907,7.6458114433,0.2383129205,0.0,0.0,1.0,0.0,0.0,0.8315590009,4.0,3.4026294811,-0.608510698,1.7040442535,-3223.873462,0.0324035929,10.097737694,-0.006217163,0.0076937269,0.0126111414,-0.113051423,0.0078980051,-0.006193258,0.0,-0.024351433,0.22343183,-0.006975974,3.0,8.6455934209,0.1529356061,0.0,0.0813793316,0.0439583254,0.0509871882,1.074324029,0.3974171642,6.4959547e-06,6.0000002944,0.3008741584,0.0905252592,0.6329498056,0.0611848874,0.0047352062,-0.081480224
60354,0.2718659558,0.0699873064,3.8731631154,0.0,0.3100076161,1.8866514344,0.1549599242,-0.063354037,1.0953252697,0.0104534086,-0.286262041,17.0,0.0,-0.074074074,0.4020466071,0.3281679791,0.5333739105,0.5966029724,0.1498079668,0.0308597581,0.4556328839,0.4377317465,0.0,1.0746375771,0.4985035845,1.0746375771,0.4985035845,17.063556209,16.302913303,0.3720600273,0.0,0.0,1.0,0.0,1.0,3.6004784689,8.0,1.0279301127,-0.287258192,-0.578749211,-5047.30923,0.0873148487,9.7084758115,0.0,-0.0673343,-0.138182802,-0.093669933,0.1909937888,-0.010774902,0.0,-0.032618498,1.2433503213,-0.1282357,6.0,8.7309326861,0.2706778477,0.0,0.2575756907,0.0956535504,0.1193074238,0.8660341062,0.5782000996,1.16721e-05,1.356222e-07,1.6500372998,2.7226230908,0.4875212585,0.1470591116,-0.06000602,-0.104630466
22509,0.3975187392,0.0795807615,4.2867359234,0.0354262745,0.7573007948,1.1110501152,0.124015305,0.0236706305,0.372672201,-0.033756462,0.0332749562,26.0,0.0116414435,0.0532544379,0.1121675446,0.1316154744,-0.036041856,0.1519891193,0.074178523,0.0375813327,-0.002897618,0.3742648767,0.0,1.2162799843,-0.053033481,0.7754620527,-0.096431313,77.981981982,5.5380678183,0.1838070629,0.0,0.0,1.0,0.0,0.0,1.0074050225,6.0,-0.667465469,-0.071008626,0.370989134,3865.0308273,0.0244816592,15.917360726,-0.004175365,0.0171062797,0.0514266755,-0.012538646,0.013181412,-0.011102313,1.0,0.0,0.1299322379,0.0414537722,5.0,15.955683337,0.9140145501,0.0,0.0302449837,0.0212547776,0.0276487643,0.4120859234,3.6698692965,4.519766e-10,1.8658665e-08,0.529642266,0.2805209299,0.1258344927,0.0459555483,-0.31067022,0.0266614993
90820,0.8044881544,-0.051415504,-27.32719124,0.0,2.2699877207,3.9652122974,0.0142042938,-0.037089308,0.2655103308,0.0,-0.025383559,21.0,0.0094906675,-0.057096248,-0.049935219,0.0670045933,0.0554940411,0.1987426188,0.0614709097,0.0676301231,-0.068652512,0.5024455356,0.0,1.9715055574,0.0446759349,1.1407881442,-0.021724005,175.28884462,7.1314531161,0.1102075209,0.0,0.0,1.0,0.0,1.0,0.825186499,5.0,-4.642945526,-0.021475164,3.6511528823,-432.1025682,0.1120415674,9.501927298,0.0002258101,-0.002982567,-0.011812334,-0.06817849,0.0073576831,-0.010468327,0.0,0.011220386,1.6701164295,-0.013717376,4.0,8.7811316105,0.3010172699,0.0,0.2121212482,0.0606460191,0.0339708914,1.059988977,0.1425816189,3.30718e-05,12.000001101,0.0184334619,0.0003397925,3.7989725722,0.072614484,-0.209728677,0.1075933465
60506,0.5977356685,0.1174156855,-3.576336697,0.0448082494,1.6003933346,2.1047120419,0.1599427754,0.0425942266,0.136140174,-0.024265645,0.0342470459,26.0,-0.010046964,-0.142857143,-0.122115065,-0.206918673,0.005839801,0.1522122161,0.0014506936,0.0049287785,0.0656211504,0.6686081563,0.0,11.914612362,0.3254867796,11.373168989,0.3454049484,8.5026841314,1.4570308907,0.1008594924,0.0,0.0,0.0,0.0,0.0,0.5117028333,5.0,2.3306414275,-0.149742071,-50.9003689,-243.2006224,0.0752971976,15.442395384,-0.00663255,0.0049977858,0.0179913459,-0.15522558,0.1075727857,-0.010555387,0.0,-5.4454e-05,0.1296362662,-0.032829063,4.0,15.641673802,1.3079110696,0.0,0.0192660876,0.0144864046,0.0318182014,0.3468959714,2.1744646191,5.207739e-10,1.7416583e-08,0.5368262755,0.28818245,-0.020513746,0.0496420327,-0.040982915,0.0291207695
60581,1.3669849797,-0.125415996,-31.0062845,0.0,1.45623278,5.4265872036,0.0206696429,-0.227800662,0.4805523668,-0.257239247,-0.302736568,22.0,-0.145111043,-0.121621622,-0.078095837,-0.000666839,-0.029832712,0.5171358629,0.1158225628,-0.125633061,-0.127962832,0.5383809191,0.0,1.7114870113,0.1294208963,1.0253732631,0.3353911272,93.335456476,4.748433787,-0.011909737,0.0,0.0,0.0,0.0,0.0,1.0537050161,5.0,6.5507462111,-0.229772281,-54.31577924,-3381.330257,0.0250682817,9.455949668,-0.043419542,-0.087671233,-0.17856094,-0.404392522,0.020593765,-0.004407187,0.0,-0.406491018,-0.423013518,0.0421118122,5.0,8.2028741882,0.4482146817,0.0,0.0239650663,0.0192092507,0.014244403,1.3040150393,1.2767469867,3.7027827e-06,2.0000000994,0.8567449192,0.7340118566,0.2167313841,0.0817185482,0.2607818041,0.0266614993
86136,0.5312230954,0.0937201933,-11.69415071,0.0451560931,2.7506876719,1.4988840907,0.0540924785,0.38527063,0.1302573203,-0.149418703,0.5982673267,26.0,-0.000223198,-0.001422475,0.3128731343,-0.854092754,-0.405019084,0.098323437,-0.396636383,0.0673469388,-0.164768922,0.2973821419,0.0,0.8604526584,-0.058313818,0.8410338824,-0.032462059,11.047095761,5.8301574151,0.0955511098,0.0,0.0,0.0,0.0,0.0,0.3908238446,4.0,-0.350647818,-0.074991031,-91.74243072,1555.3444877,0.0190136928,15.41738884,0.0011496896,0.0071861205,0.0494175785,0.0680825931,0.1002778479,-0.019965913,0.0,0.0010972933,-0.399214099,0.0582536082,5.0,14.843471856,0.4680286621,0.0,0.0150375608,0.0094982606,0.0210058716,0.384856141,1.0900742759,5.632973e-10,3.7433298e-08,0.0052378652,2.74352e-05,0.7753986198,0.0411524146,-0.307950368,0.0460687581
20917,1.7090911035,-0.414016588,-30.60517241,0.0,0.6482965878,1.6358745929,0.0163277396,-0.288030941,0.1303658292,-0.019722754,-0.55105094,26.0,-0.019318436,-0.337777778,-0.013543145,0.3323643646,-0.209115149,0.1184734076,0.549005393,-0.270209618,-0.102687345,0.4920788878,0.0,1.1743476849,-0.562016341,0.5664585514,-0.621115241,35.163218391,5.8966846569,-0.236250256,0.0,0.0,1.0,0.0,0.0,0.2067559828,3.0,0.1639081766,-0.336337948,1.4957080713,-403.5664031,0.2724928678,10.861488567,0.0018937207,0.0051992406,0.0068259813,-0.128812581,0.0074762598,0.4421340248,0.0,0.0024168195,1.3483745754,-0.007151094,2.0,7.2347181294,0.1227833619,0.0,0.0248446967,0.0108581379,0.0131803492,1.5372976829,0.5779993781,4.5109723e-06,8.0000005824,0.1034038387,0.0106923539,1.1367814998,0.0418832482,-0.35323803,0.1746864448
75083,0.7075042572,0.1807833166,-0.201128668,0.0,0.7000396557,1.505516807,0.1074941871,-0.047814423,0.4371153543,-0.100027803,-0.129135229,24.0,-0.019723547,0.1111111111,-0.024780901,0.0759622869,-0.009389253,0.2123834887,0.1384420425,-0.161432855,0.0491179523,0.4083359297,0.0,2.0308590492,0.2178983816,1.3619683069,0.2583662707,14.568848758,5.9265381084,0.3393826586,0.0,0.0,0.0,0.0,0.0,0.9166378416,5.0,-1.483056354,0.0919665544,0.7932224939,-513.1890127,0.0421158232,13.44582853,-0.003596534,0.0113333333,0.0221570544,-0.017375044,0.1228986453,-0.035293311,0.0,0.0,-0.11761716,0.0001282928,4.0,12.284198735,0.5066466074,0.0,0.0476190485,0.0145589879,0.0206477535,0.418333378,1.2585427882,6.0026316e-09,3.138754e-08,0.6162851984,0.3798074457,0.3450327193,0.053912824,-0.057792839,0.0830144817
61138,0.2921341418,-0.004516811,204.05538726,0.0,0.1413144517,0.4133781976,-0.011526178,0.0781752655,0.3023244564,0.0028753129,0.3006220074,17.0,0.0040270956,0.08,0.058606736,-0.213985688,0.2893576749,0.0979626486,-0.06249332,0.0359794887,-0.004209549,0.4470173079,0.0,1.6544117647,-0.185639729,0.938595871,-0.117917119,382.98198198,3.8116201919,0.0536450634,0.0,0.0,0.0,0.0,1.0,0.3991116856,3.0,-0.654951071,-0.044263064,0.2656045365,-3720.120798,0.0244816592,13.822334765,0.0206057789,0.0243382621,0.0355374966,0.0071640839,0.0023583959,0.010311362,3.0,0.0020535662,-0.229421139,-0.018540064,5.0,14.907709637,2.6052305933,0.0,0.0593406931,0.0352826215,0.0462655277,0.3973183401,5.479936244,2.5107139e-09,7.9051714e-09,0.9911648584,0.9824077766,-0.08075613,0.0960182292,-1.660278791,0.0266614993
61146,3.2341145496,-0.928689197,-56.82433278,0.0,2.6313781346,6.9705554836,-0.25768776,-0.03599033,0.1886115746,-0.041811414,0.4675704822,19.0,-0.016042255,-0.022797927,-0.302943248,-0.113611618,-0.244952391,0.2085561497,0.4247403439,-0.026876412,-0.246383342,0.5065454224,0.0,1.804141863,-0.362413216,1.0558117437,-0.388072569,84.185154295,3.3142237983,-0.35406131,0.0,0.0,1.0,0.0,1.0,0.2511465491,1.0,3.2634971114,-0.574436587,3.1524546659,-3227.868462,0.0324035929,10.204721137,0.0286672839,0.0100401606,0.017627585,0.1434599477,0.0085970937,0.0010436613,2.0,0.1550753669,0.178089733,0.0445665056,3.0,8.3634357309,0.1545599724,0.0,0.0597015098,0.0195204935,0.0240117617,1.1544284842,0.8109973386,3.9204939e-06,1.4829109e-07,0.610244761,0.3723986684,0.5135474369,0.0690447228,-0.777892502,-0.081480224
61218,0.4008346691,0.0771069105,21.331209395,0.0078564679,0.197224435,0.2210518508,0.1749628027,0.0737795858,0.3244036612,0.0,-0.124599175,20.0,0.0,0.0,0.9094049476,-0.757059576,0.9455584372,0.1311487721,-0.047733863,0.1678531805,0.2088472163,0.5707874117,0.0,1.7535480349,0.7783429011,1.7535480349,0.7783429011,8.5632183908,3.8969752104,0.6849047386,0.0,0.0,1.0,0.0,0.0,0.4939112166,8.0,-17.07346281,-0.16314049,7.9538472247,-989.1680297,0.0449750775,11.324939633,0.0088190549,0.0241033169,0.0339784104,0.0185757144,0.0971952073,0.1691297567,0.0,0.0,-0.39376716,5.66752e-05,5.0,9.5013863014,0.3963414634,0.0,0.2012987435,0.0512997164,0.0656069823,0.8373807864,3.0774930629,1.0917436e-07,2.7365651e-08,1.0434464101,1.0887804106,0.2580212492,0.0930794316,-0.06416663,-0.156079382
61269,2.9730691057,0.0101235147,-92.23430322,0.0,9.4435193871,14.748944653,0.0768602225,0.0086540156,0.2373734086,-0.006342895,0.0168562025,26.0,-0.005132733,-0.073170732,0.0522181417,0.0130493491,-0.017362347,0.1510707881,0.0048655499,0.0319473043,-0.016543298,0.4106320176,0.0,2.9615356329,0.0100322215,1.2238085607,0.0613713062,288.92572741,6.4327213215,0.0429172727,0.0,0.0,0.0,0.0,0.0,0.767398261,5.0,0.0089365682,-0.153144818,3.7561462916,-239.5556727,0.1431514131,10.330333154,-0.003953186,-0.002340454,-0.010128171,-0.801436261,0.0023273978,-0.035184914,0.0,0.13366203,-0.391245929,-0.079424031,4.0,10.134027703,0.7260226118,0.0,0.1666666865,0.0708789799,0.0753689259,0.9299274983,2.7426706161,1.1385825e-06,3.0211675e-08,0.9383227062,0.8804495009,-0.312574314,0.0907307807,-0.226595795,0.0703244948
58675,0.8596115776,-0.049490393,-0.797621305,0.0,1.5252542383,0.8104808252,-0.009414555,0.0227902651,0.1108074585,0.1854934602,-0.059823024,26.0,0.002496619,0.1273074475,0.1595918078,-0.477755529,0.4462546426,0.1281941148,0.0318588767,0.0277785218,0.2117108502,0.4655747147,0.0,2.2676346737,0.0797254986,2.0876333646,0.0934081531,5.9463272819,3.0480020085,0.0849479125,0.0,0.0,1.0,1.0,0.0,0.189544686,7.0,-17.63958819,-0.035833042,8.4126241333,-602.3310297,0.0449750775,12.73682114,0.0079794735,0.0024336201,0.0067043224,0.0767827338,0.0418608271,-0.076658843,1.0,0.1046153846,-0.378983402,0.0421238812,2.0,12.912379201,0.965267529,0.0,0.1187846214,0.0485820799,0.0604581103,0.5511297302,2.1777373884,3.9407739e-08,2.6044352e-08,1.5175185577,2.3028625729,0.2213436238,0.0826029947,-0.131757334,-0.156079382
41355,0.5079576725,0.0691299597,21.133501379,0.0160529259,0.5641645056,1.2010627997,0.1097759619,0.1487984308,0.3150440813,0.0079131869,0.2019414243,27.0,0.0069447394,0.0548354027,0.1165691347,0.0186154658,-0.045078553,0.1293159113,0.0361244602,0.0702671094,0.0950253263,0.3865783277,0.0,1.554254424,-0.143650758,0.8403323405,-0.154402917,253.74937407,6.4831854281,0.2116143406,0.0,0.0,0.0,0.0,0.0,0.5946966777,3.0,-2.323713614,-1.247073976,1.789355161,4242.3737234,0.0589170452,15.564913193,-0.006960163,0.0093989494,0.0198197518,0.0009275711,0.0044148551,-0.009323248,0.0,-0.003063148,0.1653205747,0.0263781447,7.0,15.46040912,0.9335319239,0.0,0.0366551764,0.0199828601,0.0239488107,0.2960325698,1.533755553,5.868686e-10,1.9653219e-08,0.7005331134,0.490746643,0.3081140931,0.0536854173,0.0777746769,0.0259786862
61322,1.3076708298,-0.099645382,-5.554404898,0.0,0.4097532559,1.6656322772,-0.122798255,-0.038815339,0.1076807033,0.0043021033,0.0770238296,18.0,-0.016171172,-0.059459459,0.0174883885,-0.044493142,-0.603239839,0.1126426027,0.2840593681,0.0501382856,-0.073345484,0.5735983547,0.0,2.3526820759,-0.271719018,1.5101613607,-0.249884399,11.858548867,5.0906411201,0.0024817429,0.0,0.0,0.0,0.0,0.0,0.1360975054,3.0,0.3901784884,-0.029298156,2.3987898026,-2173.711365,0.0309927413,11.463475759,-0.047493953,-0.010831422,-0.01503424,-0.157175761,0.0788172897,-0.074601303,1.0,-0.00810537,0.6813435886,-0.062478886,5.0,11.424692433,0.6851234862,0.0,0.0871130303,0.042316746,0.05638699,0.7745578346,2.0916684804,1.3990881e-07,2.8176411e-08,1.4182812204,2.0115216201,-0.039262869,0.0909856671,0.318774733,-0.239999026
61496,2.5217200986,-0.172580814,-8.55602293,0.0309457878,1.3805703845,13.76459505,0.0113356436,-0.18765798,0.2706987948,-0.183378016,-0.222274638,23.0,-0.097069381,-0.195808383,-0.209324902,-0.037099377,-0.100903655,0.1822616408,0.0213529682,-0.07233584,-0.167368381,0.5491955813,0.0,3.9029228289,0.1690313728,1.7344220929,0.3644281506,53.844550328,23.61522889,0.069090295,0.0,0.0,1.0,0.0,0.0,0.4084733621,3.0,2.3108211405,-0.202693312,-48.97638447,-3979.628872,0.0752971976,10.575573994,-0.003675551,0.0020115951,0.0033178916,-0.599405881,0.0599824667,-0.004139152,1.0,-0.018205107,-0.406742071,-0.006818835,2.0,8.7331751463,0.1779985283,0.0,0.1328671724,0.0425024485,0.0597102957,1.4426920082,1.1196481677,2.3427217e-06,1.0805349e-07,0.5412912092,0.2929961731,0.3035399988,0.0729846496,-0.154318449,0.0291207695
57509,0.4563735284,0.0840757473,7.3275410532,0.0174919746,0.4796229117,0.4529161532,0.1714740138,0.1614852735,0.4266339608,1.4587410006,-0.305862398,26.0,0.0,-0.0625,1.2508918821,0.4112294348,0.1152358782,0.1457089936,0.2880798115,0.2466805311,5.2946049707,0.5441410841,0.0,1.6809262166,0.7261292383,1.6809262166,0.7261292383,8.7531143828,6.446205171,0.3385812976,0.0,0.0,1.0,0.0,0.0,3.9628207719,8.0,-17.37649645,-0.22564049,8.009386084,-998.4239047,0.0449750775,11.173697435,0.0056254243,0.0094281884,0.013739064,0.0019989377,0.0169411332,0.9357224571,0.0,-0.029209622,-0.618569415,0.0320651969,5.0,9.3688813547,0.1012466307,0.0,0.042755302,0.0223896974,0.0222363781,1.4604827496,0.2753628921,1.86032e-06,3.7512639e-07,0.3113208941,0.0969206991,0.9943914464,0.1064002008,-0.082756096,-0.156079382
61787,0.3364890874,0.0584239234,2.6503997219,0.0069986992,0.5413151469,1.486443824,0.1414311791,0.4369415647,0.7495407989,0.0061307902,0.6384411697,27.0,-0.122334785,0.0226415094,0.3346595857,-1.018372316,0.1562990469,0.1682020802,0.2048761258,-0.140313191,0.199606753,0.6500637837,0.0,1.5389806756,-0.128481192,1.2287579289,0.3369002899,27.166840459,2.6963466381,0.1587433184,0.0,0.0,0.0,0.0,0.0,1.5775984813,6.0,1.655593419,-0.029977032,1.3908015566,-1644.787941,0.0310388259,10.831884705,0.0485321545,0.0636441978,0.2066894198,0.196952523,0.0623320912,0.0062573721,3.0,0.0643576031,0.2172422814,-0.012408787,4.0,10.852770948,0.6911879969,0.0,0.0460185111,0.0233300981,0.03258,1.3363643808,2.7657478265,6.9826648e-07,3.0000000534,0.5537427933,0.3066310811,-1.165680455,0.0730228102,-1.660278791,-0.081480224
44353,0.5819944157,0.0906692153,14.047059268,0.0147241735,0.1112830582,0.8734241049,0.2052394017,0.0419362521,0.5104096376,0.0037378811,-0.307331909,26.0,0.0172765709,0.1128274009,0.335677575,0.1916926726,0.1039899033,0.1116067721,0.0012134313,0.0832274838,0.1531135531,0.514799039,0.0,4.3993853612,0.0116394233,2.3716400467,-0.012859526,40.000453583,6.1470526732,0.8952313893,0.0,0.0,0.0,0.0,0.0,0.6680075877,8.0,-0.031465454,0.0799821096,8.9733799945,-416.488955,0.0496109426,10.831410394,-0.007915343,0.0150777672,0.0202178491,-0.041564453,0.0365496099,-0.025403314,0.0,-0.010285714,-0.453551913,-0.004641447,7.0,7.9046577873,0.0809950249,0.0,0.1116534472,0.0406214433,0.0209853626,1.1067666075,0.6822707882,8.9020257e-07,4.0000002077,0.3871665481,0.149897936,-0.126506727,0.0322789755,0.0066012274,0.0259786862
61955,0.6141252356,0.1408818977,78.153231293,0.026576142,0.3502008594,0.2818606708,0.0346303226,-0.019141567,0.2455375879,-0.00308642,-0.184376776,26.0,0.0,0.0625,0.7657623233,-0.041280296,0.0339862255,0.0586351138,0.336228084,-0.035699297,0.1089715763,0.4480312428,0.0,0.8527460273,-0.352824225,0.8527460273,-0.352824225,106.88027211,5.6487380456,0.4721455135,0.0,0.0,0.0,0.0,0.0,0.3848700621,7.0,-17.52147696,-0.10064049,8.1671377913,-787.9751547,0.0449750775,12.489104548,0.0485321545,0.0755615053,0.2209745523,0.018228857,0.0021812841,2.1048722045,1.0,0.1262414318,-0.601003192,0.0111830896,5.0,12.651462021,1.2100425913,0.0,0.0480274335,0.0236281835,0.0323441739,0.7451790231,4.1423228115,1.7262511e-08,1.9289643e-08,0.5941135081,0.3529708606,0.2905998682,0.0498522321,-0.433434053,-0.156079382
22517,0.3069862165,0.0782723306,-2.268666276,0.027311398,1.5558342195,0.8670987418,0.1037599113,0.1061392518,0.1512439592,0.0093530136,0.084787234,26.0,-0.00025495,0.2975125464,0.2381263617,-0.145512566,0.060874407,0.0820443847,0.0793904594,0.0269375336,0.2473651581,0.3617600324,0.0,0.7745917961,0.3658695244,0.6961369972,0.45214305,11.839583333,5.7930682977,0.1021584936,0.0,0.0,0.0,0.0,0.0,0.8146311221,7.0,-0.357149459,0.2239439906,-91.9666676,3414.5586752,0.0190136928,15.41194404,-0.001937821,0.0103618683,0.0619342544,-0.036355419,0.0138135175,-0.046267438,0.0,0.0,1.2017173289,-0.095198276,5.0,15.522301736,1.2111832627,0.0,0.0337655358,0.0230749871,0.0271159737,0.6149459619,5.5984175978,4.591138e-10,1.3134121e-08,0.0489719093,0.0023982479,0.785905257,0.0480288974,-0.322834186,0.0460687581
62034,0.8577258181,0.0694843881,-19.573303,0.0271918311,1.3863556216,2.3323398869,0.0947962137,-0.056704577,0.2838157866,0.0081751764,-0.097431097,26.0,-0.012278339,-0.057553957,0.160599522,0.363473787,-0.194774409,0.2805452938,0.2779756723,-0.030389951,0.0175049461,0.29241899,0.0,1.6828228462,0.1130495292,1.0778600846,0.1320161782,78.640481914,5.8708065484,0.105074502,0.0,0.0,0.0,0.0,0.0,0.7240589808,6.0,3.3964849591,-0.609192617,0.7760659344,-2064.127587,0.0324035929,14.364641493,-0.002329091,0.010691191,0.027902114,-0.026733044,0.0106479117,0.0107475461,2.0,-0.006100469,0.9602909203,0.0669199394,5.0,14.090220553,0.6687458383,0.0,0.0350230224,0.0235170081,0.0284907765,0.4267061629,1.5408896515,3.1425304e-09,2.6651064e-08,0.9524839945,0.9072257599,-0.06445057,0.0525553148,-0.303039905,-0.081480224
35203,1.7297097474,0.0403743744,-326.3708865,0.0435259606,1.2090166029,3.4514127624,0.0469932991,-0.069175772,0.3246458924,-0.011158466,-0.143805043,27.0,-0.00623201,-0.095238095,-0.111442481,0.0256948188,-0.070375701,0.1656643313,0.0492278463,0.0283286119,-0.008786059,0.4744208284,0.0,3.1963688485,0.1627850621,1.4909221214,0.0744811877,1447.1428571,7.6122487319,0.2044715976,1.0,0.0,1.0,0.0,0.0,0.5510811734,5.0,-4.674053726,-0.059617011,4.5763744753,-442.5541982,0.1120415674,9.1551574303,0.0064751113,0.0059282905,0.0101806079,-0.095910434,0.0008115707,0.0228925555,0.0,-0.02691625,0.9333333333,0.0,5.0,7.2762451475,0.0960845732,0.0,0.1714285761,0.0716645195,0.0521418126,1.6573788597,0.5726531187,7.39132e-05,3.0587447e-07,0.2063240788,0.0425696255,1.102612126,0.0867328354,-0.351690743,0.1075933465
13821,0.6596598993,0.0733571363,-56.35015891,0.0599183025,1.4642021589,1.2033346237,0.0542522118,0.1912964892,0.1238560417,-0.005438305,0.2954724004,26.0,0.0006240654,-0.041281139,0.1868348542,-0.430317391,-0.1009512,0.0613459832,0.11618242,0.089334452,0.0108646729,0.4421064703,0.0,0.5467547636,-0.397307282,0.4298039151,-0.35316861,88.336324547,6.5165541907,0.1226004247,0.0,0.0,0.0,0.0,0.0,0.2684648706,3.0,-0.354213058,-0.114849695,-91.61399391,-1961.477512,0.0190136928,14.078326314,0.0005733097,0.0039977374,0.0154559239,0.0402321847,0.0171203851,0.3151089485,0.0,-0.001741294,0.0925712963,0.0631851638,2.0,13.925885903,0.9145000282,0.0,0.0232558195,0.0107837665,0.0224285962,0.3011914751,1.7291750196,1.2114367e-09,1.8339625e-08,0.0319070705,0.0010180612,1.0659686448,0.031979539,-0.073337537,0.0460687581
13856,0.1011478375,0.0304601641,41.860432331,0.0111766337,0.1547426566,0.2851785767,0.1774942677,0.0448977266,0.7587601846,-0.006185567,0.0393626992,26.0,0.000334355,0.0508474576,0.0034860313,-0.052265142,0.0194821666,0.176535491,-0.099190024,0.0415360948,0.0534805988,0.3282976171,1.0,1.1700127065,0.0620676089,0.940025413,0.0876042347,15.366917293,11.360755976,0.2888786765,0.0,0.0,0.0,0.0,0.0,1.9032117425,7.0,-0.069978684,0.0028128643,-0.765553506,45135.501173,0.037517888,17.428390881,0.0034873085,0.0427652733,0.1055974593,-0.017504249,0.0695790391,0.0133321996,1.0,0.0002262443,0.5130881017,0.0021859054,7.0,17.495751782,0.4781997042,0.0,0.0291761253,0.011723202,0.0166566019,0.2212275902,0.5649974308,4.022195e-11,4.0627069e-08,-0.00838482,7.03052e-05,0.781402649,0.0374874375,0.0156791513,0.2094960269
62200,0.5794771879,-0.204416301,0.607398568,0.0,0.0899496672,0.3511933755,-1.783398184,-0.188066168,0.122292241,0.0106662291,0.5431754875,18.0,0.0034778828,0.0,0.1456567797,0.0684035608,0.0938641784,0.4385964912,-0.295587453,0.0088617566,-0.243695698,0.9157984477,0.0,7.3050541516,-0.475601992,6.5992779783,-0.487864074,0.6452863962,8.6175298805,-2.703176342,0.0,1.0,0.0,0.0,0.0,0.1315956771,3.0,39.073521107,-0.021403996,-0.464303241,-499.1307521,0.1040868615,9.7003917325,0.0,-0.060150376,-0.069487251,-0.016350556,0.8435814455,-0.027692456,1.0,-0.009576754,0.3027603983,-0.07107316,2.0,10.119510603,1.6206168831,0.0,0.4000000358,0.1216797091,0.123574794,0.5956328435,7.2934338922,5.6645676e-07,9.7977316e-09,2.7389778545,7.5019996874,0.0771036276,0.2236102986,1.7357481079,0.4162651282
50550,0.893287283,0.3097990095,-5.183264723,0.0499173456,4.9124749085,16.319223049,0.0780770256,0.4282001394,0.1958306714,2.3135204596,0.2128444981,26.0,0.0120788113,0.4074074074,0.0845290363,-0.934610485,-0.048124533,0.1634984833,0.0126590604,0.0172276106,-2.199744939,0.5343086476,0.0,1.2687269388,0.0342920537,1.2075432006,0.041151697,18.57783752,5.8387769651,0.0856252192,0.0,0.0,0.0,0.0,0.0,-1.351979955,6.0,-0.29905313,0.3499429195,-1.288616162,-268.55102,0.0663019662,12.001224221,0.0007414364,0.0203057311,0.1099819163,0.5032190033,0.0801022152,0.0033664828,1.0,0.0064048765,-0.211974466,-0.077974677,4.0,9.2644496976,0.0545946582,0.0,0.043478217,0.0172699811,0.0249969354,0.9818874315,0.2623564731,9.5388536e-07,4.2461031e-07,0.6216604309,0.3864616914,-0.347182589,0.0868063414,-1.599092377,0.3670088076
27713,0.1840602616,0.0375454572,10.138678817,0.0063260766,0.1125485143,0.2862865196,0.1975536553,-0.011935888,0.5369436024,0.0098032662,-0.166427509,27.0,-0.008102977,0.1209117939,0.1666990851,0.1253511253,-0.03389831,0.2118050711,-0.102704619,0.0613241657,0.1143526506,0.5433796024,0.0,1.9956463892,0.2053355625,1.7185012714,0.2280907029,4.1265329627,4.2333098076,0.3987024338,0.0,0.0,0.0,0.0,0.0,0.9744788969,6.0,6.5771841915,0.0127611348,-55.49870396,2267.4714527,0.0250682817,15.369947091,-0.005457096,0.0276898532,0.0472873613,0.0023599486,0.2339007335,-0.046409095,0.0,-0.001495327,-0.107895083,0.1751434272,5.0,16.26741954,1.7630409489,0.0,0.046866294,0.0582110661,0.0619749753,0.4628693986,13.342462703,3.748493e-10,7.1592235e-09,1.7077038139,2.916252316,0.0026182605,0.0902701947,0.4578231006,0.0266614993
62341,0.7716326028,0.1001958232,-1.359740357,0.0,0.9889940315,1.3008853086,0.0737147849,0.4209518185,0.1777656643,0.0321514805,0.7182157467,23.0,0.0032523478,-0.054945055,0.4687453663,-0.835454185,0.1260383055,0.0655284369,0.4165911798,0.1776899549,0.1630540827,0.6450505688,0.0,1.0100164161,0.0698621593,0.995934438,0.0695746169,2.9586106844,5.8641745602,0.2113354158,0.0,0.0,1.0,0.0,0.0,0.3152209261,6.0,-17.70113624,-0.218085545,8.3246451584,-960.0825297,0.0449750775,11.503890759,0.0082898783,0.0213205797,0.0449126111,0.1740191667,0.1583314806,0.1135438709,0.0,-0.011093502,-0.43290396,0.049510045,5.0,10.214724408,0.4087159916,0.0,0.0255084038,0.0113349285,0.0374218439,0.5866006126,1.2524377244,4.84194e-08,4.0733894e-08,0.8812410188,0.7765857332,0.018567119,0.0571034542,0.0635679912,-0.156079382
