firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27
67192.0,-0.000159452,0.0033175415,0.0540413886,0.1039263479,0.0194099687,1.0794373562,0.0,0.0011416914,2.7626373626,0.0462092292,-0.1018518518518518,-0.0582524271844659,-0.0396039603960396,0.2278481012658229,0.4264705882352941,0.4264705882352941,0.3287671232876712,0.3661971830985915,0.2435897435897436,0.2278481012658229,0.0319148936170212,-0.3782051282051282,-0.4121212121212121,-0.3445945945945946,-0.3445945945945946,-0.2301587301587301,-0.1779661016949152,-0.1709401709401709,0.0104166666666667,0.1686746987951808,0.0898876404494382,0.1149425287356322,0.1149425287356322,0.1829268292682926,0.5396825396825398,0.564516129032258,0.3661971830985915
36150.0,0.0,0.0159097999,0.0225238962,0.000233049,0.0069803343,-0.004156908,3.0,-0.004552846,-0.598183089,-0.032585834,0.0884955752212388,0.0249999999999999,0.0789473684210526,0.1081081081081081,0.2299999999999999,0.2424242424242424,0.2058823529411764,0.1826923076923077,0.3085106382978724,0.268041237113402,0.1181818181818181,0.0789473684210526,0.0884955752212388,0.0249999999999999,0.0249999999999999,0.1603773584905661,0.1495327102803738,0.2424242424242424,0.3085106382978724,0.3369565217391304,0.2058823529411764,0.1941747572815533,0.3516483516483517,0.28125,0.2299999999999999,0.1826923076923077,0.0884955752212388
27370.0,0.0003041054,-0.404556318,-1.142375095,-0.194125803,0.1457548889,-0.147818645,0.0,-0.361236273,1.6911025822,-0.049707603,-0.1153846153846154,-0.28125,-0.1785714285714286,0.1499999999999999,-0.2333333333333332,-0.1785714285714286,-0.3235294117647058,-0.5892857142857143,-0.6714285714285715,-0.6973684210526316,-0.7830188679245282,-0.7788461538461539,-0.7946428571428572,-0.6714285714285715,-0.7195121951219512,-0.6805555555555556,-0.5892857142857143,-0.5892857142857143,-0.5576923076923077,-0.5208333333333333,-0.5892857142857143,-0.6617647058823529,-0.640625,-0.7125,-0.7125,-0.77,-0.8257575757575757
64565.0,0.0072913793,0.0085313098,0.1455346079,0.1016702425,0.005254421,-0.118980604,6.0,0.001138145,0.3985704812,0.0439968226,-0.0849056603773584,-0.2595419847328244,-0.1637931034482759,-0.1779661016949152,-0.0202020202020202,-0.03,-0.1018518518518518,-0.2706766917293233,-0.3401360544217687,-0.2971014492753623,-0.3533333333333334,-0.2421875,-0.2049180327868852,-0.0490196078431373,0.0543478260869565,0.4477611940298507,0.4057971014492754,0.3287671232876712,0.3661971830985915,0.4696969696969697,0.3857142857142857,0.2124999999999999,0.2597402597402598,0.3287671232876712,0.7962962962962963,0.7962962962962963,0.5901639344262295
87063.0,-0.027134372,-0.007739319,-0.024469226,0.0557571568,0.4232432632,0.018465111,0.0,-0.019370181,-0.472895924,0.0227053147,0.2115384615384614,0.0161290322580645,-0.1710526315789473,-0.0999999999999999,-0.3152173913043478,-0.4272727272727272,-0.475,-0.7797202797202797,-0.7857142857142857,-0.7913907284768211,-0.7913907284768211,-0.7827586206896552,-0.72,-0.7248908296943232,-0.6818181818181819,-0.6337209302325582,-0.5743243243243243,-0.5116279069767442,-0.4056603773584906,-0.3076923076923077,-0.4375,-0.671875,-0.7136363636363636,-0.7028301886792453,-0.6294117647058823,-0.6012658227848101,-0.5800000000000001
28434.0,0.0118830255,-0.089965545,-0.114696312,0.0020556142,0.5031536301,2.6696748505,3.0,0.000869683,-0.299717488,-0.042109929,-0.1132075471698113,-0.3088235294117647,-0.1607142857142857,0.146341463414634,0.2368421052631579,0.146341463414634,0.0681818181818181,0.46875,0.175,-0.0961538461538461,-0.2419354838709677,-0.2878787878787878,-0.3380281690140845,-0.2769230769230769,-0.0961538461538461,-0.2419354838709677,-0.2769230769230769,-0.1454545454545455,-0.0961538461538461,0.0444444444444445,-0.0208333333333333,-0.0961538461538461,-0.0784313725490196,-0.0784313725490196,0.2368421052631579,0.175,-0.0208333333333333
47829.0,0.0104106243,0.0115668953,0.0259204661,0.0728501561,0.2441210666,0.0276218276,3.0,0.0146505084,-0.488614116,-0.012149598,0.0615384615384615,-0.0416666666666666,0.0298507462686568,0.1999999999999999,0.3018867924528301,0.2432432432432432,0.1999999999999999,0.3799999999999999,0.4526315789473685,0.3398058252427185,-0.028169014084507,-0.0612244897959183,-0.0738255033557047,-0.1976744186046511,0.0866141732283465,0.0147058823529411,0.0072992700729928,0.1896551724137931,0.2105263157894736,0.4680851063829787,0.3799999999999999,0.5164835164835164,0.6428571428571428,0.5862068965517242,0.6235294117647059,0.5,0.4375
63554.0,0.0084525134,0.0303712917,0.0599942555,0.0253082801,0.1134263168,-0.012548432,2.0,-9.9585e-05,-0.485401584,-0.003458562,-0.0282258064516128,-0.0321285140562248,0.0168776371308017,0.0,0.0855855855855856,0.0168776371308017,0.0126050420168066,0.0807174887892376,-0.008230452674897,-0.0203252032520325,-0.0694980694980694,-0.382051282051282,-0.3867684478371501,-0.3914141414141414,-0.3590425531914893,-0.2674772036474164,-0.2869822485207101,-0.2421383647798741,-0.2124183006535948,-0.1966666666666666,-0.22508038585209,-0.2149837133550488,-0.2072368421052631,-0.2200647249190939,-0.097378277153558,0.0126050420168066,-0.0766283524904214
29197.0,0.0541441066,0.0040627627,0.0087666264,-0.00372606,0.1581355448,-0.090457846,1.0,0.2012072435,0.4844858832,0.0100502511,0.0227272727272727,0.0526315789473683,0.1320754716981131,0.2587412587412587,0.2857142857142858,0.267605633802817,0.5,0.5126050420168067,0.4285714285714286,0.4754098360655738,0.0909090909090908,0.0650887573964498,0.0404624277456646,0.0650887573964498,-0.0270270270270269,-0.0575916230366492,-0.0816326530612244,-0.150943396226415,-0.1818181818181817,-0.2035398230088495,-0.1346153846153845,-0.0109890109890109,-0.0374331550802139,-0.0999999999999999,-0.0673575129533678,-0.0954773869346733,-0.0217391304347825
65218.0,0.011239782,0.0148606811,0.02304,0.1036853741,0.057987455,0.0131894465,1.0,0.0309848919,6.1813471503,0.0409482792,-0.0833333333333333,-0.0833333333333333,-0.12,-0.1538461538461538,0.0,-0.0833333333333333,-0.1538461538461538,-0.1538461538461538,-0.2666666666666667,-0.2666666666666667,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.4054054054054054,-0.3888888888888888,-0.3529411764705882,-0.3529411764705882,-0.2903225806451612,-0.3333333333333333,-0.3529411764705882,-0.3333333333333333,-0.4054054054054054,-0.4210526315789473,-0.4210526315789473,-0.4883720930232558,-0.56,-0.6
55589.0,0.0345046124,0.0412955725,0.0745819592,0.2231006087,0.2089702954,0.0853777666,1.0,0.0600893951,0.5188405797,-0.013888889,-0.028169014084507,-0.0547945205479452,-0.0547945205479452,0.078125,0.078125,-0.028169014084507,0.078125,0.078125,-0.0799999999999999,-0.2659574468085106,-0.3300970873786407,-0.3839285714285714,-0.3783783783783784,-0.3947368421052631,-0.3947368421052631,-0.3235294117647058,-0.1585365853658537,-0.0416666666666666,-0.0416666666666666,0.0615384615384615,0.0298507462686568,0.2105263157894736,0.0952380952380953,0.0454545454545454,0.078125,0.0615384615384615,0.0454545454545454
29525.0,0.0331514465,-0.100611451,-0.35248296,0.0491900826,0.0262304745,0.0362201851,0.0,0.0478677686,0.3263157895,0.011616163,0.0416666666666667,0.0,-0.0384615384615384,0.25,0.3888888888888888,0.25,0.1904761904761904,0.25,0.3888888888888888,-0.1666666666666666,-0.21875,-0.21875,-0.375,-0.4318181818181817,-0.4318181818181817,-0.4318181818181817,-0.4565217391304348,-0.4565217391304348,-0.4791666666666666,-0.5614035087719298,-0.6212121212121212,-0.609375,-0.576271186440678,-0.537037037037037,-0.5098039215686274,-0.5192307692307692,-0.5192307692307692
31318.0,0.006816886,0.0438149629,0.0492666513,0.0224655592,0.4253289059,-0.017297829,1.0,0.0025954529,3.4062165304,-0.032258064,-0.0634920634920634,0.0,0.0925925925925925,0.0727272727272727,0.4047619047619046,0.3563218390804596,0.2553191489361701,0.2421052631578948,0.2291666666666667,0.1568627450980393,-0.0327868852459016,-0.0166666666666667,-0.4537037037037037,-0.424390243902439,-0.4326923076923077,-0.2716049382716049,-0.2435897435897436,-0.0923076923076923,0.0925925925925925,0.0727272727272727,-0.0166666666666667,0.0925925925925925,0.3409090909090908,0.4390243902439024,0.5128205128205128,0.5128205128205128,0.5945945945945945
21872.0,-0.001754886,0.0209456252,0.0565827266,0.0027457523,0.180063955,0.00904982,1.0,-0.001772853,1.1957163011,-0.021704427,-0.0647668393782383,-0.1019900497512438,-0.0743589743589743,0.0027777777777777,0.2534722222222223,0.2448275862068964,0.3571428571428572,0.3420074349442379,0.2534722222222223,0.1875,0.1533546325878594,0.1424050632911393,0.1914191419141915,0.128125,0.1570512820512821,0.415686274509804,0.5104602510460252,0.6334841628959276,0.8418367346938775,0.8802083333333333,0.9202127659574468,1.0511363636363638,0.9726775956284152,0.8232323232323233,1.0280898876404496,1.0055555555555555,0.7871287128712872
56290.0,0.0,0.0248168941,0.0257801638,-0.000308014,0.1599805495,0.0,0.0,-0.020891417,-0.571150097,0.0089484132,-0.0425531914893616,-0.0778688524590164,-0.0999999999999999,0.0180995475113121,0.0135135135135135,-0.0384615384615384,-0.0778688524590164,-0.1106719367588933,-0.0702479338842975,-0.0384615384615384,-0.0702479338842975,-0.0999999999999999,-0.1477272727272727,-0.1477272727272727,-0.0625,-0.1106719367588933,-0.1379310344827586,-0.1071428571428571,-0.1379310344827586,-0.1604477611940298,-0.1847826086956522,-0.1727941176470588,-0.2524916943521594,-0.2598684210526315,-0.2049469964664311,-0.25,-0.1666666666666666
31536.0,-0.009873869,0.01440096,0.0207659342,0.0495015162,0.0292394485,-0.023932929,2.0,-0.006906475,-0.45617344,0.0011288412,-0.0608108108108108,-0.2404371584699454,-0.2445652173913043,-0.2486486486486486,-0.1089743589743589,-0.1257861635220125,-0.120253164556962,0.0,-0.0855263157894736,0.0,-0.0974025974025973,0.0530303030303029,0.0692307692307692,0.0145985401459853,0.0072463768115942,0.0296296296296296,0.2086956521739129,0.2990654205607477,0.4479166666666667,0.5108695652173914,0.404040404040404,-0.3504672897196261,-0.3380952380952381,-0.2908163265306123,-0.3084577114427861,-0.3534883720930233,-0.3443396226415094
54391.0,-0.005549924,0.0110801181,0.0423777318,0.0070219154,0.0420883094,-0.005052816,0.0,-0.00116245,0.26480413,-0.078715669,-0.0239043824701195,-0.1433566433566433,-0.1090909090909091,-0.1090909090909091,0.1893203883495144,0.1342592592592593,0.1085972850678733,0.2760416666666667,0.1556603773584906,0.2694300518134715,0.183574879227053,0.0986547085201794,-0.2484662576687116,-0.3137254901960784,-0.2598187311178247,-0.1493055555555555,-0.1155234657039711,0.0040983606557376,0.1036036036036036,0.2009803921568627,0.0337552742616034,-0.0040650406504064,-0.0684410646387833,0.0208333333333332,0.1085972850678733,0.0040983606557376,-0.0392156862745097
31748.0,0.008940583,0.016096405,0.0256942522,-0.065452808,0.0355903288,-0.040204456,1.0,0.0302222222,-0.790077433,0.0266591012,0.0975609756097561,0.1538461538461537,0.3636363636363635,0.40625,0.5517241379310345,0.0227272727272727,0.0465116279069768,0.0465116279069768,-0.150943396226415,-0.1818181818181817,-0.25,-0.2622950819672131,-0.2622950819672131,-0.2622950819672131,-0.2241379310344827,-0.2741935483870967,-0.2857142857142857,-0.4078947368421053,-0.4230769230769231,-0.4078947368421053,-0.53125,-0.5360824742268041,-0.5108695652173914,-0.4444444444444444,-0.4512195121951219,-0.4375,-0.4375
31983.0,0.0,-0.017209065,-0.022300729,0.0355328843,0.0041652204,0.0342972469,0.0,0.0410263118,0.4017140961,-0.053184588,0.1739130434782609,0.5,0.4210526315789473,0.2272727272727273,0.5,0.4210526315789473,0.08,-0.0526315789473684,-0.1290322580645161,0.0384615384615385,-0.3793103448275862,-0.4,-0.5178571428571428,-0.6785714285714286,-0.686046511627907,-0.6582278481012658,-0.6275862068965516,-0.4255319148936169,-0.4599999999999999,-0.4807692307692307,-0.5970149253731343,-0.5846153846153845,-0.6301369863013699,-0.7065217391304348,-0.7258883248730965,-0.7216494845360825,-0.73
32046.0,-0.013416198,0.0064533995,0.016745552,0.0175766642,0.0031065188,-0.111258442,0.0,-0.001064151,-0.712345186,0.0286647324,-0.0363636363636363,-0.0782608695652173,-0.1166666666666667,-0.0535714285714286,-0.0535714285714286,-0.1311475409836066,0.1648351648351649,0.2045454545454545,0.0707070707070707,0.1910112359550562,-0.086206896551724,-0.1587301587301587,-0.237410071942446,-0.2789115646258503,-0.3248407643312102,-0.2262773722627736,-0.2587412587412587,-0.2428571428571428,-0.1587301587301587,-0.1016949152542372,-0.0093457943925233,-0.0363636363636363,-0.0185185185185184,-0.0535714285714286,0.0495049504950495,-0.0701754385964912,-0.1587301587301587
62172.0,0.0198497854,0.0033961263,0.0058575874,0.0145782867,0.0167959347,-0.02301781,1.0,0.0479189606,1.7622377622,-0.009058769,0.0,-0.1037735849056603,0.043956043956044,-0.1203703703703703,0.3013698630136987,0.5573770491803278,0.3970588235294117,0.2179487179487178,0.2337662337662338,0.6964285714285714,0.484375,0.4615384615384614,0.484375,0.7924528301886793,0.532258064516129,0.484375,0.7592592592592593,0.8627450980392157,0.8627450980392157,0.8627450980392157,1.1590909090909092,1.5,1.6388888888888888,1.5675675675675675,1.5,2.6538461538461537,2.2758620689655173
47511.0,0.0039735982,0.0468163378,0.0688785913,0.013280324,0.2600622063,-0.005195557,2.0,0.0025454552,-0.234193037,0.1301333867,-0.0374999999999999,-0.0493827160493827,-0.384,-0.3502109704641351,-0.2735849056603774,-0.2338308457711443,-0.1979166666666666,-0.1630434782608695,-0.2376237623762376,-0.1630434782608695,-0.2666666666666667,-0.2413793103448276,-0.1720430107526881,-0.2596153846153846,-0.2666666666666667,-0.1396648044692737,-0.1630434782608695,-0.0941176470588235,-0.0064516129032258,0.1755725190839694,0.0547945205479452,0.0335570469798658,-0.5141955835962145,-0.4866666666666667,-0.4317343173431734,-0.4460431654676259,-0.4499999999999999
33241.0,0.0237233953,-0.006789425,-0.010576076,-0.173351105,0.1234939759,0.0185960221,0.0,0.0394200089,0.4785403668,0.0026315786,0.0285714285714284,-0.0526315789473684,0.125,0.1428571428571428,0.0140845070422535,0.1612903225806452,0.3333333333333332,0.2413793103448276,0.125,0.8,0.2857142857142858,0.125,0.1612903225806452,-0.1999999999999999,-0.2340425531914893,-0.2941176470588235,-0.1818181818181817,0.0,0.125,0.0588235294117647,-0.0999999999999999,-0.1627906976744185,-0.1818181818181817,-0.1428571428571429,-0.3009708737864077,-0.3898305084745762,-0.4
65576.0,-0.0062251,-0.095548317,-0.292926491,-0.451304234,0.0051783097,-0.017482954,0.0,-0.205269367,1.5555555556,0.0238095224,0.0,-0.1999999999999999,-0.3846153846153846,-0.3333333333333333,-0.2727272727272727,-0.2727272727272727,-0.1999999999999999,-0.1999999999999999,-0.4666666666666667,-0.3333333333333333,-0.5294117647058824,-0.5294117647058824,-0.3333333333333333,-0.2727272727272727,-0.2727272727272727,-0.1999999999999999,-0.1111111111111111,-0.2727272727272727,-0.1999999999999999,-0.2727272727272727,-0.3846153846153846,-0.4285714285714286,-0.5,-0.4285714285714286,-0.4285714285714286,-0.5,-0.7241379310344828
48143.0,0.005043221,0.0274508397,0.0373644622,0.0499714766,0.239657881,0.0920743657,1.0,0.0033515038,-0.485294118,0.0206303261,0.0072463768115942,-0.0347222222222222,0.0411985018726592,0.0859375,0.1982758620689655,0.1982758620689655,0.1535269709543567,0.2636363636363636,0.1729957805907174,0.1209677419354837,0.0334572490706319,0.1680672268907563,0.2636363636363636,0.4479166666666667,0.4111675126903553,0.4183673469387754,0.4708994708994709,0.553072625698324,0.6746987951807228,0.7820512820512822,0.8169934640522876,0.8410596026490067,0.8657718120805369,0.7935483870967741,0.8533333333333333,0.9716312056737588,0.9716312056737588
34041.0,0.0006830018,0.0066272528,0.0077692695,0.0127981805,0.6103299721,0.0293105465,1.0,0.0037523461,-0.984994279,0.0620915033,0.0,-0.0588235294117647,-0.1999999999999999,-0.0588235294117647,0.0666666666666666,0.032258064516129,-0.0588235294117647,-0.0303030303030302,-0.1111111111111111,-0.2727272727272727,-0.3191489361702128,-0.4482758620689655,-0.4838709677419355,-0.3846153846153846,-0.4838709677419355,-0.5,-0.4666666666666667,-0.4666666666666667,-0.5,-0.4838709677419355,-0.5223880597014925,-0.5294117647058824,-0.5555555555555556,-0.5294117647058824,-0.4285714285714286,-0.4838709677419355,-0.3846153846153846
53866.0,-0.004556742,0.029152237,0.043948293,0.0460322089,0.0538050264,-0.00819529,0.0,-0.000703759,-0.275764261,0.0282189585,0.0310077519379845,-0.0431654676258992,-0.130718954248366,0.064,-0.0074626865671642,-0.119205298013245,-0.1419354838709677,-0.0291970802919707,-0.2083333333333333,-0.2692307692307693,-0.3415841584158415,-0.4009009009009009,-0.3605769230769231,-0.3248730964467005,-0.2528089887640449,-0.2312138728323699,-0.1840490797546012,-0.1840490797546012,-0.1739130434782608,-0.2312138728323699,-0.2083333333333333,-0.2925531914893616,-0.357487922705314,-0.2692307692307693,-0.1987951807228916,-0.2356321839080459,-0.2887700534759359
50729.0,0.0163121405,0.0180649971,0.0384687226,0.1049705485,0.1590454472,-0.080536267,0.0,0.0037979562,0.0803101229,-0.02339587,-0.0971128608923884,-0.0777479892761394,-0.0652173913043477,-0.0601092896174862,0.0683229813664596,0.0617283950617284,0.1390728476821192,0.26007326007326,0.1241830065359477,0.215547703180212,0.2241992882562278,0.2647058823529411,0.4333333333333333,0.4098360655737705,0.4393305439330544,-0.2602150537634409,-0.2456140350877192,-0.0947368421052631,-0.0171428571428571,0.0117647058823529,0.0207715133531156,0.0851735015772869,0.0955414012738853,0.1025641025641026,0.1821305841924398,0.2418772563176896,0.2329749103942653
60628.0,0.0031892994,0.0179760062,0.0428196247,0.0460658218,0.008675697,-0.005229753,2.0,-0.000810811,2.6619072771,-0.072247364,0.0318725099601593,0.048582995951417,0.048582995951417,0.0298210735586481,0.0257425742574257,-0.0547445255474452,-0.0335820895522388,-0.007662835249042,0.0746887966804978,0.1963048498845265,0.1310043668122271,0.036,0.0636550308008214,-0.0495412844036696,-0.0944055944055943,-0.0019267822736031,0.068041237113402,0.1799544419134395,0.3999999999999999,0.4757834757834758,0.3385012919896641,0.2949999999999999,0.4591549295774648,0.4885057471264367,0.7441077441077442,0.8048780487804879,0.75
34490.0,-0.006846864,-0.004610788,-0.014866863,0.0293165396,0.0600344123,-0.039517776,1.0,-0.033028837,2.7259269001,-0.105336107,0.0606060606060605,-0.1463414634146341,-0.1860465116279069,-0.1463414634146341,-0.339622641509434,-0.4696969696969697,-0.4776119402985075,-0.4262295081967213,-0.5454545454545454,-0.6195652173913043,-0.6982758620689655,-0.6634615384615384,-0.6846846846846847,-0.7586206896551724,-0.78125,-0.7286821705426356,-0.7697368421052632,-0.782608695652174,-0.7784810126582279,-0.7265625,-0.7569444444444444,-0.7602739726027398,-0.7891566265060241,-0.7904191616766467,-0.8423423423423424,-0.8504273504273504,-0.8529411764705882
63597.0,0.028401479,0.0061917894,0.0091236679,0.2056484578,0.0939498278,-0.027907736,0.0,0.0428836864,3.6484375,0.1132730041,0.0,-0.0714285714285714,-0.0579710144927536,0.0483870967741935,0.0483870967741935,0.1818181818181818,0.2264150943396226,0.1607142857142858,0.1607142857142858,0.1607142857142858,-0.0579710144927536,0.0655737704918033,0.0,0.015625,0.1016949152542372,0.2264150943396226,0.1607142857142858,0.4444444444444444,0.3541666666666667,0.25,0.1607142857142858,0.1016949152542372,0.3,0.3541666666666667,0.3265306122448979,0.3,0.3265306122448979
66915.0,0.0272165089,0.0031293241,0.0126691373,-0.093367033,0.190999642,0.4396605613,0.0,-0.061073121,0.9189511323,-0.030870277,-0.119047619047619,-0.159090909090909,-0.1395348837209302,0.0882352941176469,0.15625,-0.0749999999999999,-0.159090909090909,-0.2448979591836735,-0.3508771929824561,-0.26,-0.4714285714285714,-0.4637681159420289,-0.4714285714285714,-0.5256410256410257,-0.7016129032258065,-0.6145833333333333,-0.6105263157894737,-0.5316455696202531,-0.421875,-0.4307692307692308,-0.5595238095238095,-0.5888888888888889,-0.6145833333333333,-0.5066666666666666,-0.4788732394366197,-0.4393939393939394,-0.4032258064516129
57330.0,0.0094554982,0.0128178835,0.0232666356,0.0106099421,0.0601850104,0.0026826358,1.0,-0.003851064,-0.51754386,-0.035144902,-0.068100358422939,-0.1447368421052631,-0.1333333333333333,-0.1798107255520504,-0.1823899371069182,-0.1447368421052631,-0.1126279863481228,-0.1849529780564263,-0.1216216216216216,-0.1585760517799352,-0.1447368421052631,-0.1666666666666666,-0.0076335877862595,0.1111111111111111,0.3265306122448979,0.4772727272727273,0.3333333333333332,0.3402061855670102,0.5568862275449102,0.4689265536723164,0.3829787234042554,0.368421052631579,0.2745098039215685,0.3,0.6049382716049383,0.5853658536585367,0.6666666666666667
37875.0,0.0066868257,0.0232566705,0.0498661096,0.0567004014,0.047228208,0.006421311,1.0,0.0006244607,0.551931364,0.0069228392,0.0145985401459853,0.0610687022900764,0.0692307692307692,0.188034188034188,0.3830845771144278,0.275229357798165,0.188034188034188,0.3301435406698565,0.2192982456140351,0.2410714285714286,0.2522522522522523,0.4256410256410257,0.4866310160427807,0.5108695652173914,0.7484276729559749,0.759493670886076,0.944055944055944,1.1550387596899223,1.1550387596899223,1.0746268656716418,1.278688524590164,1.278688524590164,1.2419354838709675,1.171875,1.4601769911504423,1.1550387596899223,1.188976377952756
66560.0,-0.00604772,-0.018755792,-0.029588336,0.0453178625,0.4562419465,0.2605206948,0.0,-0.007922703,-0.840158085,0.000671776,-0.1923076923076923,-0.3368421052631579,-0.37,-0.2588235294117647,-0.34375,-0.2222222222222222,-0.1923076923076923,-0.2025316455696202,-0.3076923076923077,-0.2921348314606742,-0.4521739130434783,-0.4375,-0.37,-0.3636363636363636,-0.37,-0.3,-0.2125,-0.5039370078740157,-0.4324324324324324,-0.3,-0.3152173913043478,-0.25,-0.3152173913043478,-0.65,-0.5909090909090908,-0.5467625899280575,-0.5800000000000001
51051.0,0.011228339,0.0147372984,0.0418461538,0.1328844566,0.0140323239,-0.010986552,1.0,0.0213936353,0.7208333333,0.0336413216,0.1290322580645162,0.0769230769230768,0.0,0.1666666666666667,0.3461538461538462,0.2727272727272727,0.4285714285714286,0.4893617021276595,0.5555555555555556,0.5555555555555556,0.3725490196078431,0.4893617021276595,0.4285714285714286,0.627906976744186,0.627906976744186,0.6666666666666667,1.121212121212121,1.0,1.0588235294117645,1.121212121212121,0.8421052631578947,0.6666666666666667,0.75,0.8918918918918919,0.6666666666666667,0.6666666666666667,0.5555555555555556
20765.0,-0.013377926,-0.011820331,-0.023607177,0.0909489535,0.0394218134,-1.046388978,0.0,-0.002549021,1.0524296675,-0.016914485,-0.1159263271939328,-0.1254019292604501,0.3140096618357488,0.3948717948717948,0.3783783783783783,0.2071005917159762,0.2710280373831775,0.3399014778325122,0.3377049180327869,0.5223880597014925,0.3645484949832775,0.4166666666666667,0.4597495527728086,0.3203883495145632,0.3737373737373737,0.441696113074205,0.4755877034358047,0.6418511066398391,0.8976744186046512,1.193548387096774,1.1702127659574466,1.223433242506812,1.1305483028720626,1.2295081967213113,1.4,1.44311377245509,1.6842105263157894
23253.0,0.0080114653,0.0127247841,0.0255923785,0.1165382856,0.07643015,0.0256430869,4.0,0.0087272557,0.8122310131,0.0138398875,-0.0334572490706319,0.2093023255813952,0.2807881773399014,0.5384615384615385,0.7333333333333334,0.7687074829931972,0.7567567567567568,0.7105263157894737,0.5116279069767442,0.7808219178082192,0.5028901734104045,0.3333333333333332,0.5294117647058822,0.7333333333333334,0.5662650602409638,0.6883116883116882,0.8439716312056738,0.9696969696969696,1.2413793103448274,1.3636363636363638,0.9696969696969696,0.7567567567567568,1.047244094488189,0.9259259259259258,0.9548872180451128,0.8978102189781021,0.6774193548387097
66923.0,0.0009264108,0.0039748013,0.0074774266,0.0583632406,0.0324142928,0.0247694065,1.0,-0.004765547,-0.916142558,0.0,-0.010752688172043,-0.1238095238095238,-0.1999999999999999,-0.1929824561403509,-0.1238095238095238,-0.1858407079646017,-0.1858407079646017,-0.2068965517241379,-0.2977099236641222,-0.0980392156862745,-0.264,-0.2459016393442623,-0.2580645161290322,-0.2580645161290322,-0.2333333333333332,-0.3235294117647058,-0.2977099236641222,-0.2068965517241379,-0.2268907563025209,-0.2268907563025209,-0.2459016393442623,-0.28125,-0.2923076923076922,-0.2068965517241379,-0.1481481481481481,-0.2136752136752137,-0.2977099236641222
17144.0,0.0097306107,0.0193349807,0.0612385006,0.0450201993,0.0788019646,0.0132015613,0.0,-0.000114815,-0.186246017,-0.006666378,0.1900826446280992,0.0588235294117647,0.0693069306930693,0.122077922077922,0.2521739130434783,0.2100840336134453,-0.3881019830028328,-0.3175355450236966,-0.377521613832853,-0.3757225433526011,-0.3493975903614458,-0.3032258064516129,-0.2271914132379249,-0.2727272727272727,-0.2202166064981949,-0.1255060728744939,-0.1165644171779141,-0.0924369747899159,-0.1255060728744939,-0.1219512195121951,-0.0505494505494505,-0.0484581497797357,-0.1512770137524558,-0.0999999999999999,0.0236966824644548,-0.0709677419354838,-0.0204081632653061
38907.0,0.0042208315,0.0006444156,0.0054213318,0.0451346984,0.0951363571,0.0020889562,0.0,-0.00369231,0.8018602639,0.0004081633,0.0196078431372548,-0.037037037037037,-0.037037037037037,-0.0545454545454545,0.04,-0.037037037037037,-0.2238805970149253,-0.1612903225806451,-0.1875,-0.2121212121212121,-0.2352941176470588,-0.2777777777777778,-0.2238805970149253,-0.1746031746031746,-0.0545454545454545,-0.1186440677966101,0.0612244897959184,0.0,-0.1034482758620689,-0.2463768115942028,-0.2463768115942028,-0.2676056338028169,-0.2676056338028169,-0.1333333333333333,-0.0188679245283018,-0.0714285714285714,-0.1333333333333333
32205.0,0.0013060012,0.0203044616,0.0514126818,0.0649575154,0.1408372737,-0.038625843,2.0,0.0008438819,1.4180056569,0.0413675387,-0.0083682008368201,-0.016597510373444,0.021551724137931,0.0394736842105263,0.185,0.1285714285714285,0.1126760563380282,0.144927536231884,-0.0557768924302788,-0.1090225563909774,-0.0404858299595142,-0.0669291338582677,0.0394736842105263,0.1179245283018868,0.196969696969697,0.1394230769230768,0.1179245283018868,0.1339712918660287,0.3465909090909091,0.3465909090909091,0.3699421965317919,0.4451219512195121,0.5290322580645161,-0.2452229299363056,-0.2280130293159609,-0.1966101694915254,-0.0443548387096773
39213.0,0.0016256935,0.0185995522,0.049688516,0.0473364076,0.2364236315,0.001216651,0.0,0.0035529891,1.0991077955,-0.018778077,-0.0197044334975369,-0.0871559633027523,0.0050505050505049,0.206060606060606,0.3916083916083916,0.2437499999999999,-0.3410596026490066,-0.2008032128514056,-0.2490566037735848,-0.2008032128514056,-0.2710622710622711,-0.1459227467811158,-0.0613207547169811,-0.0099502487562188,0.0364583333333332,0.1637426900584795,0.1117318435754191,0.3006535947712418,0.3445945945945945,0.2283950617283949,0.3916083916083916,0.4632352941176469,0.4632352941176469,0.4632352941176469,0.5426356589147288,0.4316546762589928,0.5075757575757576
