firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
29612,0.6480151846,0.0662856571,-6.594459011,0.0226130356,0.6855994272,3.2816186022,0.103336925,0.5378570667,1.036149439,0.7805526464,0.6704337104,0.0026470256,24.0,0.1779095285,0.2340892465,0.2854158281,-0.062330448,-0.007670557,0.145291813,-0.028522894,0.2678768072,0.4187268768,0.5319278524,0.0,2.1481721176,-0.091422205,1.1538931487,-0.236161833,159.61098031,7.2288464614,0.1869163006,0.0,0.0,0.0,0.0,0.0,1.9212078002,2.0,-0.163108454,0.0231001102,-0.305835712,-0.546233984,-0.17712859,129.1952787,0.1678673657,12.734581004,-0.002260491,0.0071345649,0.0150664565,0.009241548,0.0235881369,-0.013208175,1.0,-7.9279e-05,0.0456825268,-0.013873689,4.0,12.302854469,0.3796588855,0.0,0.0622406639,0.0250280056,0.025381842,0.8219818647,1.1748559479,5.6105372e-08,6.3518452e-08,0.6233954926,0.3886219403,-0.225513312,0.0504998334,0.4236149667,-0.030295202
39642,0.1559300698,0.0232099086,78.459873291,0.0073092649,0.2190050037,0.3057993364,0.1381296368,0.2486114772,0.5858579103,1.0301188536,0.3170834172,0.04913023,24.0,0.0284290724,0.1481481481,0.1090010649,-0.110700623,0.0139666329,0.1756028097,0.0469860565,0.0894891067,0.1660980438,0.4161873588,0.0,1.4128982804,-0.269985674,0.9212922641,-0.285328079,34.387010293,4.2899162902,0.2369812151,0.0,0.0,0.0,0.0,0.0,1.2685756254,5.0,2.9611624833,0.0281576906,0.2241382064,0.164807079,0.1131574303,9370.2026829,0.0535467671,15.739982233,-0.00274472,0.0198016764,0.0471911366,0.0063340175,0.0330890359,0.0002356631,0.0,0.0,3.9806256627,-0.120298829,6.0,16.328691204,1.1957610236,0.0,0.0463576168,0.0188408841,0.0275494659,0.411088032,2.816240281,3.226715e-10,1.5074672e-08,0.5411038825,0.2927934117,0.2566460769,0.0485717617,-0.097242623,0.1272203683
17444,0.4263779528,0.0730651047,7.0125301528,0.0012483196,0.0711494143,0.4357307471,0.1564018444,0.2462117568,0.4356960747,0.01659508,0.4355323065,0.0759314384,16.0,0.1032782409,-0.030150754,0.2342277407,-0.29264821,0.1468716799,0.1164016689,-0.01264196,0.217324899,0.2193768966,0.5602784656,0.0,3.9849327092,-0.301331341,2.3869221767,-0.457604554,6.0810774591,5.3159559513,1.5390183756,1.0,0.0,0.0,0.0,0.0,0.4974529377,5.0,0.5010798817,-0.06922325,3.1394272833,-0.841146038,0.3044533206,-1354.808255,0.041769416,11.328544289,0.0032350394,0.0575965034,0.0666387058,0.0487228731,0.1440193004,0.1867860935,3.0,0.004125,2.1488948975,0.1746471748,5.0,11.948337649,1.7614667178,0.0,0.0854700878,0.0420647134,0.0427389768,0.8090640803,7.4747819859,6.5523705e-08,1.1587744e-08,1.6171481285,2.6151680694,0.2268671605,0.0724618435,-1.382664045,0.355848811
65875,0.1552835572,0.0356551095,45.345474631,0.0285200342,0.495798913,0.3763159088,0.1442075879,0.0218626828,0.2571876488,1.0003335265,0.0380647625,0.1200612017,15.0,0.0002877882,-0.007092199,0.0394495503,0.0054213372,0.0335976659,0.1583626462,-0.003317149,0.104562107,0.0184766715,0.4668824838,0.0,0.8624183379,0.3092454729,0.8086732756,0.3075999494,30.859223776,4.7848145397,0.2160643515,0.0,0.0,1.0,0.0,0.0,0.9742358727,7.0,0.8136709733,-0.343094261,-37.01192891,-1.143015154,-3.562614343,30849.047995,0.0317619105,17.59574014,0.0008542716,0.0192951418,0.0841948255,0.0040938761,0.0185496492,0.0223691067,1.0,0.0,0.252726814,0.0789732148,5.0,17.402343205,0.3811871443,0.0,0.0291600004,0.0160042792,0.0201766473,0.2271005038,0.3402283304,8.217066e-11,6.6820149e-08,0.3441703234,0.1184532115,-0.835823014,0.0340765907,-0.261102997,0.4619548051
29639,0.8344268533,-0.121665533,-24.23574414,0.0,1.6632634941,1.959969097,0.0047451337,-0.372128293,0.1101144857,0.0218743298,-0.355783351,0.2925636798,24.0,-0.151731928,-0.546875,-0.746434231,-0.020691933,0.0144947081,1.7375313958,3.8001210876,-0.38771434,-0.402353454,0.155811467,0.0,1.4939791261,-0.511513471,1.3866383696,0.0359372728,31.716375578,6.7794511806,-0.015228658,0.0,0.0,0.0,0.0,0.0,0.2342023891,4.0,-0.14632165,-0.876071747,0.7355546205,-1.211958798,0.2862052133,-1055.722738,0.0458258411,10.736141208,0.0033670893,-0.005461419,-0.013107006,0.0663353436,0.0247415598,-0.536513164,1.0,0.0008394544,-0.575917768,0.0058662933,3.0,11.229941506,1.2696711074,0.0,0.0684931502,0.0234490405,0.0274046353,0.8232403848,2.469759731,1.4899021e-07,2.9937343e-08,1.010180104,1.0204638425,-0.115007835,0.0428369294,-0.105518853,0.295802726
65883,0.1656448814,0.0362650215,20.8852369,0.0147548358,0.2349360581,0.2377533578,0.158140445,0.0856450236,0.4419437481,0.9657258065,0.1074544397,0.0795938564,15.0,0.0010038171,0.0919753086,0.1206804633,0.1461541475,-0.004956143,0.1819966583,0.0496028269,0.1152585328,0.0623145401,0.4958231921,0.0,0.9514754098,0.0295439848,0.9043715847,0.0283655656,7.2554126137,4.9952473536,0.3626411536,0.0,0.0,0.0,0.0,0.0,1.0027035938,5.0,0.7938099376,-0.244026754,-37.00156759,-1.191995096,-3.603081689,30849.047995,0.0317619105,17.59574014,0.003911738,0.0261490732,0.0630857287,0.0058402416,0.0808678001,0.002954293,1.0,0.0002005013,2.700339079,0.0270453952,6.0,17.013476844,0.2925808925,0.0,0.0302233901,0.0121457716,0.0209137451,0.3380680583,0.5323260373,7.503052e-11,6.9288432e-08,0.1435976492,0.0206202849,0.9668632396,0.0380884809,-0.223702785,0.4619548051
65509,0.5263874455,0.0273724846,23.958006658,0.0125234747,0.9662269429,0.5935491864,0.0717542543,-0.023148238,0.1155642605,0.9094601972,-0.002595181,0.0990575051,18.0,-1.3404e-05,0.0236686391,0.1273361258,0.1675954121,-0.013207412,0.2543936766,0.1463724235,0.0282164775,-0.058750954,0.1460950406,0.0,1.5257762188,0.1813203781,1.4134208954,0.181129489,72.353349442,6.6563794767,0.0977972898,0.0,0.0,0.0,0.0,0.0,0.2333069885,5.0,0.7794147488,-0.312333424,-36.64082502,-1.029498458,-3.58361804,-4919.957865,0.0317619105,14.508494131,-0.000656646,0.0033137553,0.0090839997,0.0042010619,0.0054960471,0.0103762502,1.0,0.0,-0.663039395,-0.009689881,5.0,13.492040673,0.3915462222,0.0,0.043333333,0.0189611528,0.0268025326,0.7120347315,1.4461677688,4.5200623e-09,5.1075285e-08,1.1045326109,1.2199922885,0.0535569101,0.0356055773,0.1779743259,0.4619548051
43772,0.3382865151,0.0561949159,37.967149191,0.023551213,0.3757069271,0.9319444089,0.1496897805,0.0664092114,0.3633017679,-0.013196647,0.0814172908,0.1114195628,24.0,-0.006366624,0.0095956873,-0.015572354,-0.07178802,0.0393455382,0.1201322522,0.0439010702,0.0727949525,0.0483243083,0.4902534152,0.0,2.1332973623,0.0376913795,1.2575827471,0.0714729391,77.850029489,7.4916246412,0.2794306556,0.0,0.0,1.0,0.0,0.0,0.7394406807,5.0,-0.011371017,-0.047546821,-0.721753119,-0.61009409,-0.057803939,204.40140541,0.042836084,14.475879866,-0.004256671,0.0180202174,0.0390082675,0.0027857412,0.0163366262,0.0298420272,0.0,-0.000263591,0.4901960784,-0.087684304,6.0,13.429969761,0.359943924,0.0,0.0293637849,0.0166150536,0.0211661773,0.5114772054,0.9066217272,4.8050338e-09,6.6695991e-08,0.5648115117,0.3190120438,0.3946824446,0.0330486992,0.2114485424,0.0376576192
11510,0.4081353751,0.085901925,25.375213858,0.0013449291,0.4328936403,1.4426461842,0.1743906505,0.4337803856,0.4522952517,0.0024736148,0.6809299191,0.1626207318,15.0,0.0125609052,0.2473944048,0.1708018403,0.460469737,0.0749372783,0.0909146009,-0.047925218,0.2662590602,0.2404184248,0.3638306825,0.0,0.5398685846,-0.605527311,0.2052921328,-0.793927845,85.335329341,183.46492271,0.3745130074,0.0,0.0,1.0,0.0,0.0,0.7590541491,4.0,-0.74073846,0.030531033,8.261255358,0.417956553,-1.256745135,-450.5249056,0.082228137,10.525031314,0.0041471061,0.0298032949,0.0574659892,0.0598455864,0.0313122408,0.0249083618,1.0,0.0021493976,1.1525926907,0.1538067181,5.0,8.7072348712,0.3093198339,0.0,0.0357142873,0.0216984959,0.0426816106,1.367564853,2.9890977104,8.2068191e-07,4.0000000638,1.0292943075,1.0594467714,0.309068515,0.0651864433,-0.196599995,-0.011157931
42438,0.2418560138,0.0011926248,0.5834712483,0.012279576,0.9127878425,6.582761645,0.0739160826,0.1093740477,0.2909841924,0.020351086,0.1512349061,0.0270024567,24.0,0.0521619134,0.0588235294,0.4683481732,0.2377256845,-0.334988942,0.2587111743,-0.118525561,0.061018284,-0.024496752,0.5459408094,0.0,1.3097450992,-0.013012527,0.5459905623,0.0481491265,216.71900157,17.860782919,0.0182882105,0.0,0.0,0.0,1.0,0.0,1.159527402,5.0,0.0279361262,-0.088571351,-0.503504593,-0.778250968,0.0716884575,1735.052704,0.0580320806,14.57975719,0.0013574838,0.0092843928,0.0443245838,0.3112332214,0.0188386178,-0.000241347,1.0,0.0002867384,0.0378243595,-0.000244551,2.0,15.528673825,1.622635183,0.0,0.0785124004,0.0300097494,0.0367134259,0.6666256105,8.2912980076,1.8705652e-09,1.3005912e-08,1.2020892193,1.4450184912,-0.080486347,0.0705721392,-0.481708421,0.0743876597
10786,1.3538766554,0.1101853943,-28.32959996,0.0382575432,3.7908913331,4.1081445332,0.03793488,0.1705118061,0.1238079374,0.1518351019,0.1517448991,0.4070712692,24.0,0.0281655011,0.0897435897,-0.033123165,-0.037044733,0.0620208978,0.092819219,-0.052641244,0.0975929705,0.2286237616,0.4175852886,0.0,1.5172553796,-0.05606817,0.4610231425,-0.263591936,32.494920174,14.576171875,0.0949790145,0.0,0.0,1.0,0.0,0.0,0.4430938307,4.0,0.0567771469,-0.049917146,0.786342013,-0.184974058,0.2346343069,418.41111456,0.0305242954,13.826737054,-0.002498647,-0.004073034,-0.01527019,-0.097157646,0.0245130303,-0.01619733,0.0,-0.013134328,-0.182801602,-0.078404178,3.0,14.557350041,2.1201034342,0.0,0.048780486,0.0209810594,0.030224135,0.5066935124,7.2290627476,1.7714665e-09,8.5609222e-09,1.6956058011,2.8750790327,0.2475474838,0.0589048251,0.0962251535,-0.100288273
85640,1.1231038635,-0.036094734,-34.21201817,0.0,2.0029712393,4.0690597912,0.0348384893,0.0419789252,0.0805881351,-0.033062612,0.1431429836,0.0098231038,24.0,0.0008001927,-0.013513514,-0.125848474,-0.539185045,-0.333916029,0.0729455555,-0.031975891,0.0092444112,-0.100056232,0.4823478825,0.0,1.9486442899,0.070329709,1.8586752008,0.0730632671,162.7637458,4.9295718357,0.0437534606,0.0,0.0,0.0,0.0,0.0,0.1172851172,3.0,-0.431626012,-0.253759201,0.9304314657,-0.118129105,0.0898087392,53.88275219,0.0895709727,13.286759394,-0.030998293,-0.039049038,-0.098862927,-0.106354017,0.0079971821,-0.035914078,0.0,-0.001481481,0.1416706812,0.0498744631,4.0,13.709263608,0.875162608,0.0,0.0384615399,0.0298480942,0.0499774977,0.6789334797,3.0161767546,1.161133e-08,2.8564246e-08,1.4034921981,1.96979035,0.0027194305,0.0769954715,0.4457716364,-0.131341264
17962,0.2975750793,0.0170854754,-3.85639919,0.0014577868,0.8509564773,6.8036167931,0.0593377415,-0.003432979,0.1483795208,0.4437603148,0.0201551582,-0.072519759,16.0,0.1076318814,-0.022603274,0.0426037378,0.2944952374,0.3035782184,0.0907042436,-0.174519367,0.1303277209,-0.03546048,0.6044200672,0.0,1.2384675017,-0.061589599,0.5438380289,-0.264860434,177.31496906,16.803700568,0.0291920843,0.0,0.0,1.0,0.0,0.0,0.5008564914,4.0,0.0340224871,-0.169998154,-0.447785528,-0.42374953,-0.027833759,254.25839148,0.0580320806,13.392984041,-0.001683957,-0.003379954,-0.012011653,-0.047706139,0.0334080796,-0.000805789,0.0,0.0007106599,1.0273918109,0.0604831325,1.0,13.020063174,0.5760282713,0.0,0.0463215262,0.0238261605,0.0404057179,0.3723271364,1.2224589697,9.8035393e-09,3.2670798e-08,0.8494189089,0.7215124827,0.071173206,0.0366922092,-0.180289625,0.0743876597
61508,0.8420411643,0.0954738136,-6.985318917,0.0,0.6009444451,1.7362310983,0.0565341052,0.0438307813,0.7343808614,-0.00623104,-0.014394423,0.1073893793,24.0,0.0027336879,0.0094339623,0.0352014691,-0.058079612,-0.023574518,0.2553877998,0.0320185575,0.0583358911,0.0897766389,0.4910618243,0.0,2.4206017852,0.0727079172,1.4703015096,0.0896384053,43.839103264,4.1688708612,0.2938500279,0.0,0.0,1.0,0.0,0.0,1.2949150129,5.0,3.0086895767,-0.110556495,0.9102493009,-0.001767456,0.1714165796,-567.7996921,0.0535467671,11.105768927,0.0059708534,0.0178006012,0.0303680779,0.012064854,0.027446304,0.0118547041,1.0,0.0199574921,-0.957744904,0.0566082783,7.0,4.0342406382,0.0022775991,0.0,0.024390243,0.0145277032,0.0318754238,0.7790836618,0.0624516556,2.6330382e-06,14.000000289,0.6929566871,0.4801889701,-0.187183125,0.0421608773,0.5639783186,0.1272203683
18033,0.3418721802,0.0493138603,4.6163611188,0.0,0.0545374211,0.2054118688,0.1986772985,0.4945028455,0.2470103655,0.0980495966,0.5625647153,-0.020343809,16.0,-0.003554502,0.0971659919,0.1615002515,-1.322050947,-0.055955641,0.1712560898,-0.187341385,0.0308867764,0.4841898187,0.7273136576,0.0,7.9847468354,-0.108546046,7.6696835443,-0.078993914,1.5710245997,1.0803105399,1.203244957,0.0,0.0,0.0,0.0,0.0,0.2824229405,1.0,-6.785429091,-0.171751235,0.2382880581,0.4784087804,0.1549740503,-3127.548664,0.0245200929,13.112461515,-0.006539989,0.0420415164,0.0485409425,0.011278332,0.3298362495,0.0528232658,0.0,0.0014414414,-0.333350349,-0.015280849,2.0,13.242184335,2.2012293797,0.0,0.1241379306,0.049976656,0.063830721,0.6573334143,10.101126389,6.8426559e-09,6.2764238e-09,1.3959583688,1.9486997675,0.2082654072,0.0720460928,0.1561983438,0.0187050061
20220,0.1170149377,-0.153872605,25.048425768,0.0089290144,0.6683509988,0.9295756351,0.1238909844,-0.281343854,0.329583823,-0.077443776,-0.081472558,0.0746734698,24.0,-0.029913602,-0.237762238,-0.077036737,0.0722009695,-0.03311184,0.2133040132,-0.088727813,-0.089913631,-0.679580217,0.3613540039,0.0,1.2743143959,-0.1585896,0.811013312,-0.146386878,51.875995449,5.75454316,-0.175121937,0.0,0.0,0.0,0.0,1.0,0.905157977,4.0,-2.105340512,-0.361571183,-0.366101846,-1.052290943,0.2580818755,3328.4326704,0.0307916777,15.431914427,0.0076855635,0.0231424168,0.1769364497,-0.049782313,0.022816353,0.0415731241,3.0,0.0014269788,0.682584124,-0.062401922,4.0,15.556618522,1.1404715955,0.0,0.0240334384,0.0180069828,0.0217914575,0.5808860752,3.5042303008,4.663367e-10,1.6925539e-08,0.7027006262,0.4937881701,0.1764688056,0.0436428229,0.1598702051,0.3103400314
61946,0.363132715,0.0453472226,4.5870015225,0.0381940708,0.6198185883,1.1935168302,0.0885918564,0.0996106074,0.1440222038,0.4912232205,0.1628974939,0.0961660529,24.0,0.002042769,0.0179372197,1.1655603803,0.0754156749,-1.263453782,0.0616955034,0.1092166285,0.0439005309,0.0061488878,0.5640575832,0.0,1.3694410325,-0.122885481,1.2745608391,-0.09004876,18.142952536,7.5483569849,0.1519458488,0.0,0.0,0.0,0.0,0.0,0.2851126809,5.0,0.0818739504,-0.087681898,-0.311331631,-0.638600247,0.0585555406,-1890.309748,0.0139624419,13.19738991,-0.007697433,0.000281626,0.0007130579,0.1099610407,0.0669250309,-0.051984015,0.0,0.0451184834,0.5357632228,-0.010069206,4.0,11.98322983,0.3042197782,0.0,0.0358974375,0.0121317336,0.016138129,0.368391239,0.4364877533,1.3603456e-08,8.4272267e-08,0.1758534711,0.0309244433,0.2310224584,0.0265330551,-0.0196516,0.1080388247
18455,0.6952778404,0.0556346879,-1.593198808,0.0221176673,0.4724490563,0.9270911884,0.0309465706,0.0710881515,0.5973379261,0.0318901304,0.1465421282,0.1041388719,24.0,0.0004376794,-0.087226573,0.0006794431,0.1285861365,-0.003170533,0.0979991022,-0.06299823,0.0265123561,0.0252407654,0.3445179694,0.0,1.054978247,-0.187034744,0.6694128079,-0.202947294,14.056074005,6.0305560602,0.1857181025,0.0,0.0,1.0,0.0,0.0,0.9382848635,5.0,8.3983866475,-0.242357848,0.5719095985,-1.800255814,0.1425485843,-1840.459968,0.0264272264,13.265355532,0.0033324175,0.0115021555,0.01865298,-0.014352924,0.0737815754,0.0393674517,0.0,0.0009163654,-0.554526283,0.0281347965,6.0,12.109969839,0.2408925643,0.0,0.0506329127,0.0202011363,0.0201238504,0.7564648646,0.3096388393,7.3898883e-08,1.9560578e-07,0.3063394927,0.0938438848,0.2626761214,0.031621769,-0.08186389,0.0187050061
62519,0.8498294966,0.1733106098,-0.461376098,0.009624575,0.4996587883,0.555085419,0.2218713947,0.1246049661,0.2731941309,-0.03585747,0.0697062692,0.3062799157,19.0,0.0004249894,-0.162162162,-0.002331002,0.2444883361,-0.045466008,0.060097884,-0.324988366,0.1500564334,0.1563109501,0.5822874348,0.0,2.9880803011,-0.125162802,2.9617314931,-0.126232471,2.4634959103,6.8682432432,0.4764527289,0.0,0.0,1.0,0.0,0.0,0.419429739,4.0,17.5912006,-0.332415411,0.121793703,4.140432298,0.2108982406,928.16566357,0.0471929601,14.845713309,-0.016468962,0.0136160378,0.0221062077,-0.055806835,0.1656463268,0.1021256789,0.0,-0.035148811,-0.421881162,-0.119394176,5.0,15.240848107,1.3290285456,0.0,0.0437710434,0.0251976899,0.0389779357,0.3094057505,1.5922858607,1.4365553e-09,1.9189237e-08,1.7906920578,3.206578046,0.3399072956,0.0762549104,1.4544509957,-0.075925865
55108,0.3837417048,0.0685021148,9.2429947339,0.01136291,0.3400215557,0.9002671298,0.1778098445,0.0486045782,0.4455942302,-0.010415276,-0.023313646,0.0962059717,24.0,-0.018215215,-0.070175439,0.1604128888,0.1854681578,-0.046339976,0.1416074358,0.2650711678,0.0064283474,0.1217968997,0.4541462321,0.0,3.4467860906,0.4888010305,2.1717597471,0.6788231913,18.445676275,6.2879818594,0.2805472559,0.0,0.0,1.0,0.0,0.0,0.8538437203,5.0,-1.164231698,-3.040987894,0.1349686521,-0.399655966,0.1527963136,96.256442118,0.050238934,12.671161875,-0.000725933,0.0249308849,0.0486871329,-0.004085237,0.0674342105,-0.0008738,0.0,0.0,0.3458333333,0.0499611082,7.0,6.4888249199,0.0024400871,0.0,0.0377358496,0.0144127427,0.0227639019,0.623479988,0.0114733,2.4826941e-06,14.000000289,0.7123575217,0.5074532388,-0.023576363,0.0339237865,0.109812895,-0.056275665
19561,0.4025154322,0.0366041965,0.011610327,0.0183347806,0.7960105446,1.835242902,0.0356328559,-0.035556491,0.1861192931,-0.036593459,-0.028519006,0.0773590474,24.0,-0.016547071,-0.029411765,0.226069869,0.0229356289,-0.156066845,0.143539823,0.0024159656,0.0321638965,-0.049177797,0.4358567299,0.0,1.2200119207,-0.103690562,0.5979734764,-0.178076861,22.808285946,13.800442369,0.1109515042,0.0,0.0,1.0,0.0,0.0,0.5063691809,5.0,-0.026758559,-0.208495794,-0.155897049,-0.736634626,-0.007386059,26568.196821,0.0798490138,17.59574014,0.0104144751,0.012359461,0.0358464385,0.1755694139,0.0671356894,0.0187739603,5.0,0.0009195402,0.159323825,0.0192719123,2.0,17.00955174,0.6482025215,0.0,0.0363636352,0.0177492411,0.027209098,0.4749890154,1.5699618423,1.06063e-10,3.1710566e-08,1.0844011272,1.1759258046,-0.059145693,0.0426652045,0.4167617974,-0.002330808
42024,0.7705685385,-0.014710749,-20.04563791,0.0305345959,1.9600859558,3.5283141271,0.0348640796,0.0002364221,0.2642706408,0.0020276039,0.0526787249,0.2683921584,24.0,-0.001623978,0.0233188238,0.1216463226,0.1988958773,0.1207319136,0.0994948491,0.1256277254,0.0088532541,-0.057367737,0.4652958644,0.0,1.2108716043,-0.200535082,0.6576302982,-0.18410656,82.859872526,11.707072549,0.0770150824,0.0,0.0,0.0,0.0,1.0,0.8070371315,5.0,0.0361256826,-0.124076057,0.0252079317,-1.201001233,0.3130781592,880.54514148,0.0580320806,14.596858616,-0.004118574,-0.001673043,-0.005770215,0.0522898084,0.0149600722,0.0037293519,0.0,0.0025806452,-0.112108838,-0.07794551,6.0,15.010823158,1.4229005672,0.0,0.0377622396,0.0284801229,0.0326499246,0.615848402,4.7993066166,1.3828062e-09,1.2966377e-08,1.2326847278,1.5195116382,0.0473990539,0.0406224914,0.2142580205,0.0743876597
18650,0.2731976038,0.1075363412,23.750949127,0.0,0.0716140924,0.3781366512,0.302013866,0.9783679846,1.0043264031,0.0309359606,1.6099236641,0.082652591,11.0,0.0455957713,0.4615384615,0.7142721489,-0.493141796,0.0271323104,0.8109452736,0.8391080313,-0.043023675,0.8603622878,0.3852303487,0.0,2.9011406844,-0.492726335,2.1842644048,-0.489585021,13.707668945,3.6091563375,1.7274857857,0.0,0.0,0.0,0.0,0.0,1.1911282271,4.0,-1.810843825,0.3377295166,-0.20991918,-1.495286579,0.2660609966,-1529.181955,0.0307916777,10.29333128,0.0220693352,0.1042556928,0.1221703937,0.0598018476,0.1782572266,-0.002418036,1.0,0.0227070379,2.7841395196,0.0093140472,3.0,9.8647889531,0.4787709497,0.0,0.0449438207,0.0262570027,0.0261859036,0.8322024167,1.1695225144,6.1475166e-07,5.7786674e-08,1.0516078293,1.1058790266,0.0436367179,0.076330617,-0.062770573,0.3103400314
52230,0.1287026459,0.0324127589,20.228817897,0.0,0.0446479719,0.4416887496,0.3880545104,0.2535809907,1.3215062517,0.0001863872,0.2713250612,0.0382624761,23.0,0.0,0.1272063299,0.3762176907,0.0884098373,0.0233514114,0.2594628752,-0.265986993,0.1139201271,0.2475405922,0.5527086806,0.0,2.815963885,0.0293711487,2.815963885,0.0293711487,10.797549079,7.4495866052,0.9648442325,0.0,0.0,1.0,0.0,0.0,1.7681255969,8.0,-0.071460632,-0.201990417,0.0298304131,0.3272133007,0.0319040096,2895.386012,0.0458258411,14.697652915,0.009280916,0.0510166155,0.0696630989,0.0272113955,0.2359748707,0.0029001373,8.0,0.0002247191,2.5438971609,-0.172781325,6.0,15.160565178,1.2325396478,0.0,0.0734177232,0.0242930767,0.0269934131,0.5100297074,2.5416175181,1.3806275e-09,2.1449199e-08,1.7020469878,2.8969639487,0.200049779,0.0547089936,-0.004453003,0.295802726
78851,0.2168603919,0.0337935182,0.9723046057,0.0,0.7497237492,2.9617445065,0.1843381843,-0.345209218,0.3232261977,0.0108160842,-0.436596031,-0.020141832,19.0,-0.020155749,-0.029900332,-0.145090439,-0.007741042,-0.20252278,0.591160221,0.6639629328,-0.38771434,0.4907692308,0.472742533,0.0,1.7356927711,0.7802285773,1.7356927711,0.9272444508,9.23517097,18.483240223,0.0555077453,0.0,0.0,1.0,0.0,0.0,3.0415384615,5.0,-0.073792723,-0.359097079,0.1179881591,-1.001173114,-0.026500299,-717.295238,0.0458258411,13.087271808,-0.000151607,0.0198769522,0.0961098398,0.0306603444,0.3317897661,0.1344742339,2.0,0.0005333333,-0.678654292,-0.080581586,2.0,13.081424189,0.6515757879,0.0,0.0392749235,0.0166916818,0.0203051068,0.9198028646,2.5522125103,1.8604379e-08,4.0689627e-08,0.9638575723,0.9290214196,0.0925163781,0.0589654544,-0.01032862,0.295802726
25144,0.5412693586,0.0725772631,-3.181616139,0.0511348463,1.0651284276,0.8348886045,0.1240533003,-0.112757834,0.1469872986,-0.027434814,-0.133109557,0.1414290794,24.0,-0.013270441,-0.096744472,-0.086541574,-0.06102733,0.0642868282,0.0844249357,0.2770328035,-0.38771434,-0.020080972,0.4596060775,0.0,1.0397895035,0.6445763231,1.0026743804,0.9602560203,16.390861611,7.4909393944,0.149288847,0.0,0.0,0.0,0.0,0.0,0.4105327289,8.0,0.1525431084,-0.20236359,-0.133194988,-0.598278003,0.1038185671,-516.0384983,0.0139624419,14.480476669,-0.001496267,0.0025839411,0.0072069731,-0.023296907,0.0308002834,0.4406248598,0.0,3.44758e-05,-0.046984127,-0.025566944,4.0,13.678999015,0.6686542298,0.0,0.0177514795,0.0080302274,0.0104189554,0.9854729411,5.6321587488,1.3831661e-09,2.1373084e-08,0.0979827457,0.0096006185,0.5364019002,0.0225091824,0.115248136,0.1080388247
66130,0.7797748703,-0.008236275,-22.02754412,0.0182978859,1.4182419794,0.8881820533,0.0550885681,0.8542514781,0.2086096647,0.344361499,1.1723549826,0.1220304265,15.0,0.0206160416,0.66,0.3438841148,-0.610007403,0.1726955322,0.0683740322,-0.215473366,0.6198748051,0.5517852397,0.4368547158,0.0,0.9001941748,-0.756083249,0.6590291262,-0.790685525,33.529411765,5.3571428571,0.0907561371,0.0,0.0,0.0,1.0,0.0,0.4203065474,3.0,-0.059800672,0.6028574915,-0.280264764,0.7966856752,-0.047193076,467.60734291,0.042836084,14.763660551,0.0018537416,0.0046623391,0.013914905,0.1106720047,0.0116863731,-0.763499998,1.0,-0.00191627,-0.195618343,0.0111486074,2.0,15.253519553,1.5904274706,0.0,0.0522959195,0.0235747641,0.0256241235,0.4557547708,3.8355284147,8.580777e-10,1.2352611e-08,1.2414351456,1.5411612206,0.1290390171,0.040497818,0.4273583146,0.0376576192
11901,0.3115473947,-0.142930118,4.5839543269,0.0,0.5974076302,0.805964816,-0.147473997,-0.145883777,0.1148607748,0.0167974987,0.4734856008,-0.179488018,10.0,-0.007508978,-0.284848485,-0.157846024,0.517865425,-1.310094789,0.4742647059,3.8001210876,-0.38771434,-0.52707493,0.1365881467,0.0,0.3200807869,-0.794541265,0.2523516056,-0.815102512,19.248076923,10.213265306,-0.264332744,0.0,0.0,1.0,1.0,0.0,0.1626940472,3.0,0.2179039905,-0.596005885,-0.286711603,-2.353376298,-0.073827921,-152.0549785,0.106832708,9.1055352576,0.0,-0.037890748,-0.081081081,-0.144299026,0.0460666194,-3.143588221,0.0,0.0570109991,0.4862265713,-0.222222224,2.0,8.2828622945,5.2767906718,0.0,0.4444444478,0.1433604465,0.1299554276,1.3913882071,11.505413267,5.0469418e-06,1.0150068e-08,2.1434418203,4.5943428371,0.2043212037,0.1455320703,0.458980208,0.0026776263
