firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,cash,nincr,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
35107,0.4779940939,0.0298288163,1.1148817064,0.0287856535,0.0890036337,0.1888195084,0.2235086886,-0.016053868,0.1165235579,0.0036795369,-0.084001306,0.00162146,0.0310727788,0.0289019521,0.00162146,48,-0.000844639,0.0377358491,0.1577923762,0.0652992542,0.170776064,0.0462993153,-0.145153599,-0.012745242,-0.002273045,0.8204362316,0,20.095200254,0.2136899044,19.355054037,0.2129250152,0.4854794719,6.4249910061,0.3634573884,0.0,0.0,0,0,0.0,0.1401563914,6.0,-0.894825716,0.0566086329,-0.687156556,0.3349090062,-2.957876678,-0.103061144,0.1473667445,-18558.7793,0.0740556467,12.509251473,-0.00302113,0.0118716863,0.0140822225,0.6664038149,0.0,-0.288787903,-0.044725811,5.0,12.13157598,0.6349632814,0,0.0317589864,0.0160571201,0.0283621499,0.4211368055,1.183785553,2.4258557e-08,3.9172422e-08,0.7611169022,0.5792989388,0.1497169323,0.0363127252,0.1461821867,-0.218824228,0.0410256410256411,-0.0666666666666667,-0.1218457101658254,-0.0997782705099777,-0.0772727272727272,-0.0558139534883721,-0.0695187165775401,-0.1096491228070175,-0.1646090534979424,-0.1825503355704698,-0.1825503355704698,-0.2101167315175097,-0.0971089696071164,-0.0786686838124055,-0.123110151187905,-0.0828313253012048,-0.0917225950782998,-0.0432050274941084,0.1501416430594901,0.1153846153846154,0.0982867448151487,0.1298701298701299,0.0933572710951524,0.0041220115416322,-0.0848985725018783,-0.0333333333333333,-0.1243709561466571,-0.2126696832579185,-0.2513829133374309,-0.2532188841201717,-0.2831077104178928,-0.306378132118451,-0.2792899408284023,-0.3304013194062672,-0.2702216896345117,-0.1847389558232931,-0.2595744680851063,-0.2242038216560509,-0.2995974698102358,-0.4653204565408253,-0.3259546209186497,-0.3161145423919146,-0.3103057757644394,-0.375064135454079,-0.4303086997193639,-0.4491180461329714,-0.4747736093143596,-0.4107402031930334
61621,0.0692270146,0.0312522319,28.098977398,0.0224406642,0.1469716536,0.1034792633,0.2175337878,0.0442170973,0.3735911219,0.0002779322,0.0431265129,-0.011949699,-0.08091614,0.0337810419,0.0119496989,39,0.0,0.0666666667,0.1367826859,-0.114356266,0.0209282223,0.3995833333,0.0380842014,0.0076729669,0.0465400271,0.256716311,0,1.2490700676,-0.000217553,1.2490700676,-0.000217553,3.6192905352,3.4984827795,0.2470302123,0.0,0.0,0,0,0.0,1.1569199457,7.0,-0.615804489,0.0883155113,-0.065208296,-0.313733936,-1.22515121,-0.076709347,0.0599129067,37911.477141,0.1086739101,17.615679154,0.0010295648,0.028822311,0.0902008521,0.132244271,0.0,0.8130155112,-0.073155774,6.0,17.560721859,0.966588143,0,0.0532801077,0.0180834712,0.0232532976,0.3201348153,1.2515816497,6.574445e-11,2.4383814e-08,0.9507586596,0.9039420288,-0.008735694,0.0298223341,-0.036878207,-0.174527523,-0.022883295194508,-0.0926210888840037,0.0400638333613303,0.0515455163043476,-0.0928205128205128,0.0388422818791946,0.0044613887086306,0.1012005335704757,0.0817681488599633,0.0879458794587946,0.154054054054054,0.2243424955507218,0.2701815570827777,0.2633136094674557,0.3597232897770945,0.4181172698121851,0.3289332474779993,0.3293612453032741,0.505531914893617,0.552337971668547,0.6193278409833922,0.721774193548387,0.6347194719471947,0.7131986718317653,0.8072095738470519,0.9680546726001272,0.5982188951987608,0.4437448991488866,0.4557959087702796,0.4378773803994424,0.4805117168818746,0.4960734565663889,0.5156670746634027,0.4910295003010234,0.5048000972171587,0.4434083226483272,0.4687462934408728,0.5440149625935162,0.6077642170864712,0.7490112994350282,0.9006907137375286,0.7499999999999998,0.8908230264162469,0.6813306177868295,0.6905119453924915,0.7941176470588236,0.8117044623262619,0.8882281183287588
64742,0.2873370742,0.0562424427,11.951043893,0.0,0.0394675958,0.0492505925,-0.155910477,0.3054333174,0.1410969129,0.0025570087,0.9096075778,0.1609564217,0.8281452014,0.0096655337,0.1609564217,30,0.0012274208,0.0,-0.451931157,-4.573655206,0.2859229914,0.0280663964,-0.019435368,0.0503336638,0.252270151,0.5697595603,0,3.1071428571,-0.256537977,3.0583467095,-0.254415594,0.8753790327,1.0044490075,1.5849950351,0.0,0.0,0,0,0.0,0.1543702692,5.0,-12.84278702,-0.231813012,-0.231396989,-0.080086091,-1.957190237,0.3897274017,-0.122719562,-12510.66291,0.0264525406,12.447064216,0.0008065255,0.0073834917,0.0078700918,0.0469901028,0.0,-0.58224874,-0.033147374,1.0,12.188136208,0.7769486249,0,0.1157024205,0.0348460952,0.0468313439,0.5565937649,1.8033935168,2.6930126e-08,2.4842816e-08,1.0528135379,1.1084163455,0.0015000909,0.0398601991,0.1628391076,0.064958637,0.0813397129186603,-0.059900166389351,-0.0464135021097045,-0.1185647425897035,-0.2260273972602738,-0.2239010989010988,-0.2797960484384958,-0.1510142749812171,-0.2441471571906354,-0.2690815006468305,-0.1823444283646887,-0.2008486562942008,-0.2599869024230516,-0.1579731743666169,-0.0391156462585032,0.0590440487347705,0.0062333036509349,0.1844863731656185,0.2840909090909091,0.2541620421753607,0.1577868852459016,0.2513842746400887,0.2295973884657238,0.1122047244094488,0.1002921129503409,0.0134529147982063,-0.0864995957962811,-0.1301000769822939,-0.102462271644162,-0.0901771336553944,0.0107334525939177,0.0992217898832685,0.0414746543778803,0.0395584176632937,0.0660377358490567,0.199575371549894,0.1243781094527363,0.1460446247464504,0.1143984220907297,0.1111111111111111,0.1379657603222559,0.0761904761904763,0.1199207135777999,-0.0216450216450216,0.0044444444444444,0.0414746543778803,0.1832460732984293,0.2085561497326205
65307,0.1741656807,0.0431789098,33.817846893,0.017956971,0.4150148265,0.5893053487,0.0990141776,0.0727233735,0.4131464589,-0.002886404,0.0474360657,0.0482613753,0.6363419949,0.0157023562,0.0482613753,48,0.0423624541,0.0814073596,0.0984951905,-0.035325146,-0.086266835,0.106248849,-0.063938768,0.0714742069,0.1386307453,0.4012594672,0,1.5630809836,-0.251939284,0.9617056667,-0.30559025,32.299626334,4.5022357715,0.1389415997,0.0,0.0,0,0,0.0,1.433298259,4.0,-10.46383121,-0.013856193,-0.237167071,-0.180954556,-1.697995716,0.1951468959,0.1582789093,5556.8992979,0.02204135,16.409065219,-0.004080941,0.031435399,0.1084468727,0.030960212,1.0,0.0545661489,0.0022764567,5.0,16.545574239,0.9950580562,0,0.0563587993,0.0170732862,0.0221933586,0.3613781002,1.2730529894,2.283576e-10,2.5590928e-08,0.920952014,0.848152612,0.0533862292,0.0318693362,0.2098491967,-0.262854063,0.062726176115802,0.0817779960707267,0.0417405699420598,-0.005755558063424,-0.1277227722772277,-0.0322934973637962,0.0103211009174311,0.134578235672891,0.0706039615992222,0.017438503291373,-0.0065403698691927,-0.0580562386400086,-0.0710670603121046,-0.0408274360370168,0.1062280261175288,0.0682672486964957,-0.0295219211280017,0.001022611066924,0.0405102161332229,0.063495895702559,0.0392827651291729,0.0797891898516973,0.1737276845190514,0.1781224926450921,0.3266074386387592,0.4806722689075628,0.374200592731243,0.2344122180187753,0.1477331943720685,0.1949003119490029,0.2163468176170093,0.2803371602964684,0.3019063100339882,0.2988353236031253,0.4416625756831942,0.6461136023916292,0.4525968672712284,0.5179186767746382,0.5223777432175565,0.5412876137158853,0.4988091187478733,0.3358605003790749,0.440248487820827,0.3566368955959347,0.305185185185185,0.3686499922324062,0.5106310013717421,0.7797979797979797
66852,0.7096916292,0.093654198,0.3336940363,0.0166808643,0.2297184356,1.1734593605,0.1162398438,0.1471486989,0.479831327,0.0335671721,0.2494530162,0.0951713155,0.8934010152,0.0099834424,0.0951713155,39,0.1003173169,0.1037037037,0.2694914009,0.0789431063,-0.062982041,0.174009901,-0.028147774,0.1258030149,0.1175304376,0.6486416897,0,3.7181721109,-0.107810338,1.7672426346,-0.195546021,5.5468576367,7.5179061517,0.5417040359,0.0,0.0,0,0,0.0,0.6187479434,4.0,0.0291184455,-0.005513797,0.0430879651,0.0443434007,-0.701841096,-1.190975136,-0.085568795,-4987.79519,0.0653433969,12.616237115,-0.023964263,0.0485277058,0.0639066129,0.225198672,1.0,3.3984396602,-0.01655823,3.0,14.356925174,3.8443337835,0,0.085445635,0.0368599485,0.054371339,0.4502879491,8.6205709917,7.0982886e-09,6.0591406e-09,0.8813800781,0.7768308421,-0.044217381,0.0620118646,0.5489595471,0.0322277367,0.166110183639399,0.1229903536977492,0.1879251700680273,0.1,0.0332840236686391,0.2711555959963603,0.2804766269477543,0.4416924664602684,0.5785310734463278,0.8002577319587629,0.6811070998796631,0.6339181286549707,0.835742444152431,1.1930926216640505,1.2280701754385968,1.1896551724137931,1.9660297239915077,2.0635964912280707,2.3104265402843605,2.3501199040767387,2.077092511013216,2.2263279445727484,2.453646477132262,2.3261904761904764,2.4925,2.647519582245431,2.1252796420581657,1.6508538899430745,1.4813499111900534,1.469070342877342,1.4211438474870022,1.4086206896551725,1.3921232876712328,1.4638447971781303,1.4946428571428574,1.75,1.3880341880341884,1.06047197640118,0.8751677852348994,0.8955223880597016,0.6075949367088609,0.945682451253482,0.8285340314136127,0.5929304446978336,0.5470653377630124,0.5251091703056769,0.4342915811088297,0.4342915811088297
46922,0.1939206285,-0.945797233,-67.30466705,0.0,13.697653146,9.2334105328,-0.000463643,-0.086380943,0.5786767236,0.0110440128,-0.033288036,-0.102746204,-1.704340753,0.5686273686,0.1027462037,48,0.0105795843,0.06,0.0218362833,0.103169479,0.0473975538,0.0777568161,-0.014841364,-0.018218708,-0.839011044,0.4814808944,0,1.1760148349,-0.148552167,0.5079854406,-0.23581408,498.06309751,18.28680919,-0.028313573,0.0,0.0,1,0,0.0,8.4703667699,5.0,-0.072765382,0.2460535153,-11.48658975,-0.398828488,-13.64788527,-0.166016693,0.7616004197,-17909.3383,0.2540693609,12.565956046,0.0002905433,-0.012919564,-1.112669514,0.0065568992,1.0,1.6459247755,0.3181402879,2.0,14.963633111,8.9987441408,0,0.1556683779,0.0693457599,0.0837863169,0.4457748282,16.042347003,5.0098821e-09,2.9347744e-09,1.0467598641,1.0957062131,0.3785395014,0.1174544204,0.4581230002,-0.381909527,-0.1255886970172683,-0.3634285714285714,-0.3919213973799126,-0.4750235626767199,-0.6208304969366916,-0.5478896103896104,-0.5901398086828551,-0.6077464788732394,-0.686020293122886,-0.6335526315789473,-0.658282208588957,-0.6951286261631089,-0.6820776255707762,-0.727761485826002,-0.7155260469867211,-0.7881323697223279,-0.6481364497789008,-0.578030303030303,-0.3905908096280087,-0.4130663856691253,-0.5721966205837173,-0.6325857519788918,-0.6735052754982415,-0.5757806549885758,-0.6113049546406141,-0.6286666666666667,-0.5910425844346548,-0.5338912133891213,-0.6399482870071105,-0.3852097130242825,-0.3945652173913042,-0.1985611510791366,-0.1377708978328172,-0.2008608321377331,-0.3046192259675405,-0.2728459530026109,-0.3919213973799126,7.771653543307087,6.527027027027027,5.933897672102577,6.863899477622477,4.018018018018018,3.641666666666668,3.3515625,3.0656934306569346,1.7711442786069655,2.219653179190752,2.48125
77354,0.9502532284,0.0631680248,-1.843299905,0.0162409755,0.5640615713,1.2828028176,0.056692137,-0.033610516,0.4368869193,-0.006954953,-0.125423729,-0.073485098,-1.793572311,0.176464445,0.0734850979,44,0.0059254007,0.0117647059,0.263477659,0.3176962731,0.1208707159,0.094840541,-0.003782417,0.0073694169,0.0306571816,0.5277052246,0,1.6072293045,0.0870640682,1.1531386155,0.0572210744,5.1891977258,5.0364806867,0.1778610178,0.0,0.0,1,0,0.0,0.7405995935,8.0,0.0066112237,0.1482646447,0.0256720116,0.309505316,-1.223039203,-2.511492198,0.0435930622,-2501.627791,0.0985382656,14.113122301,0.0006473136,0.0268487503,0.0440108126,0.1631286068,1.0,0.6646644778,0.1704153093,6.0,14.476028998,1.7397986707,0,0.058066126,0.01945704,0.0263404743,0.2351897422,1.5566988354,1.8087667e-09,1.5077425e-08,1.1504328067,1.3234956428,0.0080695791,0.0500190375,0.1014032365,-0.187927909,0.0184531886024423,-0.0682720953326713,-0.1081273764258554,-0.0850804485616772,-0.0608108108108108,-0.0029224229543038,0.0370268029842499,0.0527349228611502,0.1290613718411553,0.1166319547753644,-0.009501187648456,0.114311163895487,0.2373887240356085,0.2464297575556293,0.3031250000000001,0.4563445867287543,0.5012000000000001,0.5822091062394605,0.8992914979757085,0.7879942829919011,0.6680000000000001,0.5683242791475136,0.2535070140280562,0.276530612244898,0.2910216718266254,0.4723420949391919,0.1695232159551261,0.1389984825493171,-0.023927178153446,0.0107729598707244,-0.0251948051948052,-0.0060911016949152,0.0701454234388365,0.0983318700614575,0.1290613718411553,0.1341795104261105,-0.058926780341023,-0.056086519114688,-0.112975655873316,-0.0997841208923002,-0.0678092399403874,-0.1878381302748323,-0.1348547717842324,-0.1961876204754764,-0.1072787821122739,-0.1012931034482758,-0.1530128639133379,-0.1658146254723271
74500,0.899801786,0.3600800995,-1.193450812,0.0,0.6110041721,6.054173505,0.1767090889,0.1156207055,0.7435639029,0.0937818552,-0.401486989,0.2838815749,1.3329484774,-0.14352781,0.3770498116,45,0.0,0.0429042904,0.4139870098,0.0246338683,7.34484e-05,0.2970922882,0.9028949095,-0.008291342,1.6798221234,0.6807132299,0,2.1697931182,0.0584173891,2.1697931182,0.0584173891,14.911431198,7.2259597535,0.5462447579,0.0,0.0,0,0,0.0,2.9886974245,6.0,13.043531125,0.62386071,-0.272703302,0.9223365546,-9.754731792,-2.583646526,0.1042366663,-14020.45493,0.0371991411,9.6954916478,-0.000229043,0.0140773189,0.0232770745,0.2679641948,1.0,0.1308966876,-0.074516723,1.0,8.5921856482,0.5536855228,0,0.0432431996,0.0251288394,0.0297731517,1.2320232043,2.4238276734,2.1465313e-06,3.83561e-08,0.5518489955,0.3045373138,0.1933719446,0.1108579445,0.1520149597,-0.222272532,-0.1320973348783314,-0.2006403415154748,-0.2107481559536353,-0.4754901960784313,-0.1769230769230768,-0.1380897583429228,-0.290719696969697,-0.2238341968911916,-0.2494989979959919,-0.1946236559139785,-0.2197916666666666,-0.0764716036595892,-0.1980728051391862,-0.1380996766435368,-0.2411347517730495,-0.1175361704133088,0.07,0.0331176981751473,0.2298850574712645,0.4426040061633283,0.5040160642570279,0.5348360655737705,0.576842105263158,1.2309594019003365,1.2029411764705884,1.3973370034887815,1.1647398843930636,0.9357506525728168,1.0875139353400225,1.3405518577544453,1.0834492350486786,1.3406249999999995,0.745920745920746,0.6534216335540839,0.5776392282416378,0.5442662158261515,0.5322300186158788,0.4212523719165086,0.4132075471698113,0.2825342465753424,0.6107526881720429,0.3495495495495495,0.3375000000000001,0.0549295774647888,-0.0013333333333332,0.1014705882352942,0.117910447761194,0.4543689320388349
74740,1.3296384416,0.0688258114,-0.706652551,0.0,0.1833305668,0.9488371235,0.0954147789,0.0715623095,0.2171688583,0.0005720824,0.1616673159,-0.022469548,-0.477445288,0.1016863707,0.0224695484,42,0.038990657,0.0695652174,0.371257219,0.287033918,0.9025061728,0.1366818874,0.1061880365,0.0602194548,0.0602235404,0.753952884,0,6.3677062374,-0.041633331,4.8266264252,-0.0745481,1.3070929494,6.9100067159,0.6462425662,0.0,0.0,0,0,1.0,0.2444972793,6.0,0.0211062749,0.1225662999,-0.154768871,0.9789496521,-1.793443011,-0.354823778,0.195053666,-11067.10811,0.0363924557,10.756530781,0.0100148045,0.0328113833,0.0363649456,0.4797943883,1.0,11.750268024,0.1916442537,5.0,9.9054825551,0.4077669903,0,0.034722209,0.0210414098,0.0313016811,0.7369237337,0.8338845507,6.2319483e-07,8.8705298e-08,0.9803482691,0.9610827287,0.0882672004,0.0409208847,0.5918139182,-0.094673069,0.0264900662251654,-0.0606060606060605,-0.0699999999999999,-0.1201347234573975,-0.1486011425223377,-0.1506849315068491,-0.221757322175732,-0.1737005775211016,-0.2301324503311257,-0.2301324503311257,-0.2145270270270269,-0.2151898734177214,-0.2361396303901437,-0.1798941798941797,-0.1598915989159891,-0.1074856046065257,-0.1117478510028653,-0.1176470588235293,-0.0162789959699172,-0.0210526315789473,-0.0053475935828876,-0.0755467196819085,-0.0695347673836916,-0.1537761601455868,-0.1348837209302325,0.1000709723207948,-0.1719274501598268,-0.2439024390243902,-0.1151284490960988,-0.1292134831460673,-0.1275797373358348,-0.0926829268292682,-0.1404805914972273,-0.1348837209302325,-0.1316526610644257,-0.160831588825525,-0.2058070025619128,-0.2364532019704432,-0.2714111121556829,-0.2927218799908737,-0.2364782765754819,-0.2408163265306121,-0.2129516007548894,-0.1870629370629369,-0.2073638455637944,-0.1913043478260868,-0.0905268099005446,-0.0935672514619881
65306,0.4330912855,0.0349420899,3.8484142703,0.0041962141,0.1174933006,0.4222843058,0.1042604179,0.0827811573,0.3119225003,-0.000793903,0.109664161,-0.026720424,-0.404940739,0.0490915657,0.026720424,39,0.0281981235,0.0,0.0122256409,-0.078992486,0.0592725564,0.162750025,-0.041586422,0.0645412721,0.0757112196,0.5009008948,0,4.3342050497,-0.060593001,3.0575646916,-0.093688074,3.5607914707,8.7659349785,0.5351885227,0.0,0.0,0,0,0.0,0.3939547271,6.0,0.153779772,-0.203277581,-0.079461351,-0.053675104,-0.434336417,-0.084847249,0.0121107431,-13645.30467,0.2344029512,14.887612258,-0.001681136,0.0103900529,0.0132002791,0.1703131377,1.0,0.690735766,0.0436301846,5.0,14.716805317,0.8619622408,0,0.060050372,0.0206881839,0.0258010908,0.3001345508,1.2431742136,1.105304e-09,2.1940725e-08,0.9506914047,0.9038141469,-0.013142823,0.0319128892,0.3342838895,-0.355937887,-0.0514219384793964,-0.1130887779466029,-0.0982620689655172,-0.1401967489084118,-0.2231938794293668,-0.1471953637983493,-0.1743787040625023,-0.2313046750070548,-0.2865063392628306,-0.249483399917344,-0.3034435731333106,-0.2627210060772739,-0.2709755118426334,-0.269411324061896,-0.3254364325988044,-0.2319548872180451,-0.2279276300250365,-0.1159671138035481,-0.0022587143642024,-0.1369277076622485,-0.1514899802720382,-0.1235521235521235,-0.086672254819782,-0.0909899888765295,-0.0280106469230239,0.0817393606459726,-0.1203917980733007,-0.1985484822511882,-0.1908109713833052,-0.2075636363636364,-0.1862178848834893,-0.1623616236162361,-0.1657393701189321,-0.1698074871742775,-0.1332662070707849,0.0293487844816726,0.0335799658508821,0.0647557003257328,0.1364204466402137,0.1806690154351669,0.1423777771456087,0.0584806683504954,0.0947086403215002,-0.0587963753985819,-0.1174946004319653,-0.1266897743355476,-0.0760881331875711,-0.0797297815467464
81294,0.0609974589,0.0213781205,34.630665883,0.0116359147,0.0699588635,0.1485832492,0.2579232052,0.18631855,0.7307527914,0.0032199049,0.1359057749,-0.036539529,-0.206253827,0.0257874396,0.0365395288,47,0.0365470965,0.0344827586,0.1948871231,0.0847373809,-0.035193985,0.0888829794,-0.204462132,0.0794844431,0.2499423004,0.5177549413,0,2.8069609942,-0.088632883,2.1581991249,-0.098323034,5.6782610719,5.4501998705,0.3575096322,0.0,0.0,0,0,0.0,1.6380642867,5.0,-10.45952431,-0.018010931,-0.284091671,-0.294122778,-2.332805895,0.1821877518,0.1683639928,-2540.444932,0.02204135,14.637336752,-0.004870445,0.0342198674,0.0728187076,0.0950753047,0.0,4.0193771363,-0.114042626,7.0,15.380548873,1.5941089838,0,0.0526480116,0.0186105436,0.0292211856,0.3199676627,2.4366331254,8.831957e-10,1.4511673e-08,0.3426654785,0.1174196302,0.4549698812,0.0422495238,0.0474399373,-0.262854063,0.0261440917491031,0.0303443213447578,-0.1090188777195714,-0.1505894065774051,-0.2282946778940484,-0.1585024221750648,-0.1683260352422908,-0.1844220235009503,-0.2121604557025415,-0.2230545198133866,-0.2633735899421129,-0.2287990604575164,-0.2410147848751795,-0.3834019329610664,-0.3944186367281476,-0.379816727439966,-0.2894083216428907,-0.2576383547638708,-0.2242994905086696,-0.0027468702128784,-0.0762795283295821,-0.0394810989570084,-0.0479576903681292,-0.015950064323687,0.0832567707137938,-0.0600449061466316,0.0944981103543327,0.0105448019192375,-0.0275574842896878,-0.0223707213505257,0.0074172896167177,0.0286041205516029,0.0356006034009872,0.0398214915179553,0.1870598709167423,0.2076376255357255,0.122080178306092,0.1141996576959394,0.054869475331061,0.0387344704264098,0.0301757082929012,0.0807762812443484,0.1299376945175963,0.0969783790250795,0.0639052690898844,0.178832355843419,0.2908717264957263,0.3725190112686294
19502,0.5332470447,0.0454030747,-5.169503543,0.0370920806,1.3011601317,3.0172096438,0.0544814801,-0.067554546,0.3387248492,-0.00026571,-0.134680033,-0.042277349,-1.785857573,0.1264864996,0.0422773494,47,-0.015350916,-0.048338369,-0.050366569,0.1556065096,0.032309305,0.057791447,0.0516123967,-0.018365568,0.1348064157,0.3450374731,0,0.71705813,0.0740200067,0.3471479097,0.0899204262,104.33779528,23.399081759,0.064408761,0.0,0.0,1,0,0.0,1.4070359064,8.0,-0.043229749,-0.174955913,-11.57855322,-0.059502072,-13.63886041,-0.717528371,0.145418671,25497.703878,0.2540693609,17.395962005,-0.005308964,0.0031181554,0.0108231593,0.0489440378,0.0,0.7649165366,-0.057452405,5.0,18.048376373,1.8690672627,0,0.0719666556,0.025300176,0.0276057537,0.4006975388,3.076616235,6.23278e-11,1.2814769e-08,0.6679607137,0.4461715151,-0.038880913,0.0420973005,-0.028348657,-0.381909527,0.0337264150943397,-0.0209962028143847,-0.0490344977218486,-0.1191720257234726,-0.1597009202453987,-0.0216517857142857,-0.0678434708634624,-0.0684378320935175,-0.1363546798029556,-0.0704135737009543,-0.1668884242539441,-0.1676794530953285,-0.1745762711864407,-0.2016393442622951,-0.0855414145629043,-0.1277611940298507,0.0990471414242726,0.1531176006314127,0.2876028202115159,0.2202115812917593,0.1528143082588109,0.0766396462785554,0.0339702760084925,0.0207265952491848,0.0124740124740123,-0.0419672131147541,-0.0421765734265734,-0.1380530973451328,-0.2566146540027137,-0.2645973154362416,-0.1998904709748084,-0.2075574037244621,-0.1437780816565735,-0.1956322260965315,-0.1982805926467898,-0.1116740980948521,-0.1818181818181818,-0.3072546230440968,-0.384323640960809,-0.3934403542762248,-0.358554075808576,-0.4823432148340617,-0.4505453177886424,-0.3987654320987654,-0.360705950991832,-0.3518189884649513,-0.2696825793551612,-0.2974835710851098
51086,0.4591718875,0.1224543226,1.8406906709,0.0097682466,0.4368771733,1.57692865,0.2470964445,0.2035753049,0.3901289607,-0.017239842,0.1347161134,0.0236169741,0.1582000277,0.1030820454,0.0236169741,47,0.0839622834,0.1865576748,0.5409875387,0.37698243,0.4524349459,0.1448635759,-0.206100002,0.1066557741,0.2773249898,0.448648008,0,2.5999887054,0.0944502,1.7615572732,-0.00285453,8.3528671332,14.123368741,0.3324065548,0.0,0.0,1,0,0.0,0.7591840632,7.0,28.776951427,0.1872924265,-0.12255296,0.0661422542,-3.32951865,-0.30950767,0.0867663421,-18367.79479,0.0580772554,14.396275481,0.0082438869,0.0507579133,0.0969588589,0.0980881154,1.0,0.7587984383,0.1120174956,3.0,15.790998095,3.6016851112,0,0.0658210516,0.0302834418,0.0389670726,0.4591785366,7.5480755666,7.578535e-10,6.9272899e-09,1.6520438909,2.7292490173,-0.008554917,0.0583640816,0.5063117885,-0.114844071,-0.0701391500564121,-0.084767721636128,-0.2281879194630871,-0.2335709857408554,-0.339962626801922,-0.3152866242038216,-0.2694637317181266,-0.3174603174603174,-0.2897155989658144,-0.3119521358007513,-0.272366097704532,-0.3313953488372092,-0.3814884302689181,-0.3553643592751921,-0.2895114942528735,-0.2839559803069794,-0.1750083416750082,-0.0657472133005856,0.053248136315229,-0.0429649700019353,-0.0839199703593922,-0.1814269160734977,-0.2577304112879015,-0.0909926470588234,0.1144917737209827,0.7781373606616326,-0.0470225476970513,-0.0969685902118333,-0.0666289165722913,0.0403955396591626,0.028708133971292,0.2894393741851369,0.5443472829481573,0.2270471464019852,0.2794307891332472,0.5385812072184195,0.3980774667797571,0.5874799357945426,0.5154765553171927,0.729020979020979,1.0425444031391988,0.9756292449061126,0.7942670537010161,0.4917043740573155,0.3382949932341001,0.2393483709273183,0.2179802955665024,0.3641379310344828
83601,0.6562327826,0.1681345225,-17.45836741,0.0252401656,0.8992298144,2.3232222287,0.0298944445,0.0799758096,0.2410216275,-0.057471264,0.1139200132,0.0881591182,0.8151961327,0.03107191,0.0881591182,48,0.0554100841,-0.066666667,0.6529517136,0.2851079568,-0.533258387,0.1235163984,-0.219304724,0.1411302766,0.059046927,0.4125482957,0,1.915400301,-0.233154498,1.1011004429,-0.381745548,152.01447006,5.9703034796,0.248061931,0.0,0.0,1,0,0.0,0.5590701713,4.0,-0.196722415,0.1349813942,-0.10975739,-0.13078158,-0.517762808,-0.081306222,-0.080763082,-2348.456155,0.0808307708,14.852460975,-0.000736976,0.021468316,0.055294116,0.0094660396,1.0,0.8426371727,0.0910019083,3.0,14.460749579,0.8507171451,0,0.0734685734,0.0284537149,0.0344597492,0.3741565518,0.8805949808,2.734239e-09,3.2163433e-08,1.3188996475,1.7394962801,-0.007550101,0.0440960635,0.251854748,0.0411561573,-0.0195501366407399,-0.092783505154639,-0.1820413889863206,-0.1391657438169066,-0.1467252103915111,-0.0279283034597748,-0.1413843888070691,-0.1149905123339658,-0.1951682484900776,-0.2709082382366734,-0.2376593658058189,-0.2972728642458943,-0.2853202574318112,-0.3048144283797883,-0.2699953044294881,-0.1089033244172716,-0.0915465523957927,-0.0982211910286156,-0.0522251574883153,0.1436978911230995,0.1230435829520828,0.2463923035809727,0.2504021447721181,0.5588235294117647,0.7639939485627836,0.7767619047619048,0.4666666666666665,0.2680804785209352,0.1057373162636321,0.2177545691906006,0.2670469980983427,0.2937586685159501,0.3440922190201727,0.1596220785678768,0.1584699453551914,0.3661394258933801,0.1622227759780712,0.2497320471597,0.186466547952175,0.2361516034985424,0.3386911595866819,0.1260260743602124,0.1136580706781278,0.0756457564575645,0.0012881064834693,-0.0038445108927808,0.1112699547295688,-0.0273201251303442
