firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
47861,0.3922379126,0.0552916233,102.0373166,0.0180059588,0.2501368326,0.8900021692,0.128777427,0.0847738625,0.538142164,1.0596418529,-0.006971861,0.0323167785,0.3607837135,0.0353433061,0.0323167785,41.0,0.036272396,0.2113744076,0.0716844417,0.0378743392,-0.034068701,0.1719499201,-0.270590141,0.0833803783,0.1526886534,0.4715521146,0.0,4.2243389252,-0.054306365,1.6420650717,-0.112046951,203.00868726,6.3394321196,0.2855649682,0.0,0.0,1.0,0.0,0.0,0.9300477541,4.0,-0.634650715,0.1061223886,3.575975713,-0.519952641,0.7148376573,-5340.037301,0.1657105497,12.456116919,-0.001475665,0.0160869565,0.0263458841,0.0455654301,0.0123437483,0.0050055355,0.0,0.0015644615,-0.030750975,0.0599310334,3.0,11.162130674,0.2604830516,0.0,0.0313703753,0.0194452932,0.0413493483,0.4264176437,0.2709436925,8.3912715e-08,1.3432418e-07,0.8491172779,0.7210001516,0.0738059143,0.0544941281,-0.181855394,-0.056228241
43334,1.6013110172,-0.172813154,-168.7453708,0.0440573412,0.9065075621,2.9527506052,0.0186705241,-0.206697933,0.155390766,-0.008381171,-0.312877097,-0.15870217,-2.603077223,0.2770328306,0.15870217,41.0,-0.022904978,-0.114224138,-0.120523295,0.2709238482,-0.083154138,0.0941158681,0.0090484366,0.0354912722,-0.130648492,0.4884148006,0.0,3.1889618922,0.2334278271,0.7930167073,-0.141795756,448.74680307,9.8639532269,-0.089398315,0.0,0.0,1.0,0.0,1.0,0.2550477826,4.0,0.8251284651,-0.088808028,1.7514603395,0.3264178564,-0.00810554,-1574.794907,0.0987435057,11.398382942,-0.007795379,-0.009173204,-0.014366185,-0.224844825,0.0017197136,-0.060895417,1.0,-0.002525253,0.218754867,0.0099207675,3.0,11.131537829,0.6391229083,0.0,0.0736393332,0.0330592553,0.055910979,0.9367043915,2.3826408165,1.9528696e-07,3.9917101e-08,0.8260107704,0.6822937927,0.4295588065,0.046055152,0.2276450831,0.2807983093
52038,0.2451761114,0.0320101071,1.1183966063,0.0328847799,0.591369102,2.2689827421,0.1366658727,0.3661413508,0.690108635,0.013978247,0.6057895866,-0.055763043,-1.264917229,0.072500243,0.0557630426,41.0,0.0057646329,0.027833002,0.0465217748,0.0598597648,-0.004043914,0.1345506678,0.0004991858,0.0301017243,-0.001228664,0.6187342952,0.0,1.2228483826,-0.200692658,0.9364725045,0.0025028235,9.489343951,14.516916509,0.1187597771,0.0,0.0,1.0,0.0,0.0,1.7031677361,4.0,-94.8390883,-0.000636547,0.6542134201,-5.401851929,-0.093198304,19042.639994,0.1242964792,17.093583523,0.0011318652,0.0165886039,0.055090707,0.0097018936,0.0457519062,-0.00210034,0.0,0.0008559812,0.8630280839,0.048969087,6.0,17.530646141,1.3698583551,0.0,0.0124974446,0.0073339608,0.0121925988,0.2126872477,1.3305441364,3.671419e-11,1.6818203e-08,0.3910959644,0.1529560534,0.1361520492,0.0210000344,-0.075363134,0.0167021486
74406,0.4793590532,0.0627520465,-1.211126725,0.0,0.6948007433,1.7651279621,0.0546752852,0.081338558,0.2107573342,0.0246394837,0.0202371121,-0.036365406,-0.654133402,0.1038002562,0.0363654065,37.0,0.0,0.2333333333,0.1480836786,0.02519279,0.5025651264,0.6795535779,0.0077470673,0.0129743582,0.1840266967,0.495832215,0.0,1.7362478848,0.0386099256,1.7362478848,0.0386099256,12.3782724,3.039302112,0.1349925294,0.0,0.0,1.0,0.0,0.0,0.56357627,8.0,0.6141838529,0.0574240184,0.1494970656,-0.895436787,0.1900971563,-1987.622153,0.0767661838,12.448016511,-0.027742083,-0.029047253,-0.090301595,0.1214924836,0.033046409,-0.018915724,0.0,-0.086443414,0.1923378762,-0.202823694,3.0,11.449112769,0.2345120527,0.0,0.0332541242,0.0172909362,0.0258095836,0.496795817,0.3289902319,8.627027e-08,1.3305883e-07,1.6115752339,2.5971747345,0.1526804517,0.064759619,0.1234482672,0.1060096184
65752,0.4969604443,0.035634903,4.6727626693,0.0,0.6772865448,1.1910672747,0.0765424485,0.5252780944,0.5211813689,0.0455750909,1.4453459126,0.2063736874,6.6432344839,-0.033314306,0.4815538916,36.0,0.0029195116,0.2291666667,-0.03754066,-0.062351165,0.0098748717,0.1823207956,-0.216485442,0.0775113443,0.0267352076,0.3604509337,0.0,3.4131835938,0.0785194812,3.1100585938,0.0800217181,16.265649774,3.713899467,0.144875351,0.0,0.0,1.0,0.0,0.0,0.8119578188,3.0,0.5862993273,0.0532573517,0.1670984567,0.4514359181,0.052982594,-1616.586053,0.0767661838,13.712153867,-0.008210096,-0.008001288,-0.019151831,0.0850712889,0.0790383159,0.2668694962,0.0,-0.007656583,1.8970053726,-0.071986881,5.0,13.875906655,1.438326068,0.0,0.0194174889,0.0146834327,0.0238879793,0.4113500294,2.5591639275,2.2870325e-09,1.641453e-08,1.3474600854,1.8156486817,-0.000678054,0.0405627925,0.2494526623,0.1060096184
74836,1.4060371302,-0.34745689,-0.940680014,0.0,0.1226206259,1.1331442598,-0.2418623,-0.182791314,0.4313385666,0.0005437738,-0.132253711,0.0186255259,0.0911086718,-0.379113226,0.0186255259,33.0,-0.097615708,-0.166666667,-0.032089917,-2.965854641,0.01467236,0.7743190661,0.655969488,-0.087164849,-0.186921041,0.6708529192,0.0,10.454121306,-0.063527093,7.5754276827,0.0112397609,2.0162877503,3.3176996092,-2.345375723,0.0,0.0,0.0,0.0,1.0,0.4665857962,3.0,45.20197317,-0.286625598,9.6997267748,-1.853224009,-0.10318579,-5203.8068,0.0587429544,8.3719361382,0.0,-0.035099426,-0.037792786,-0.355387319,0.5677756393,0.0242651115,2.0,-0.092616089,3.1832750583,-0.025948862,1.0,10.084416509,9.9614130435,0.0,0.2127659619,0.0658908935,0.0934516113,1.3608329456,82.690070909,4.4434692e-07,1.0530276e-09,0.402560498,0.1620549546,0.8405896358,0.1136976603,-0.06460221,0.1290453788
74908,2.3533635708,0.0472636188,-5.296042852,0.0,1.6526839284,6.4397031228,0.0295773547,-0.105235955,0.2139176469,0.0,-0.228012709,-0.037429221,-3.359050445,0.2060244985,0.0374292209,40.0,-0.004149618,0.0,-0.128967087,0.0202098676,-0.135624772,0.1081807191,-0.151599653,-0.173539869,0.0072633411,0.4842589623,0.0,2.3311036789,0.4905497471,1.9819769602,0.5007333585,15.372112487,8.5418100642,0.1142392369,0.0,0.0,1.0,0.0,0.0,0.3840866799,5.0,-1.634170033,-0.345321464,1.8314125161,-1.593255146,0.2099457488,-7314.36213,0.1266995565,9.2927909269,0.002925657,-0.030454187,-0.061631099,-0.624186705,0.0865780627,-0.006556468,1.0,-0.232519946,0.9964636454,-0.248836791,1.0,9.4490470036,2.2596632426,0.0,0.1196581125,0.0502127339,0.0747085132,1.4084919982,7.8873406921,2.6796042e-06,1.8713406e-08,0.4093187066,0.1675418036,1.0548609601,0.1240639821,1.3242904561,0.0744390362
57007,0.7361238159,0.0074462006,1.0786933372,0.0,0.2539558256,0.1291019731,-0.025902098,-0.000453583,0.0340233503,0.0025198682,-0.066532445,-0.032447797,-4.751864407,0.042829536,0.0324477972,41.0,-0.001344854,-0.012738854,-0.002048701,0.2324916239,-0.164646306,0.0168611719,-0.020473565,0.0406396445,0.0246397841,0.4695981399,0.0,4.7372347641,0.1555843505,4.39647321,0.1435423857,1.4720679234,7.8554753494,0.0771619008,0.0,0.0,1.0,0.0,0.0,0.0516546565,5.0,-94.8390883,-0.120232246,-0.188047732,1.1874525193,-0.089819073,-2347.458406,0.5166690304,13.045908944,-0.000576716,0.0027991359,0.0041456072,-0.0086359,0.0780004952,-0.493620862,0.0,-0.000957459,-0.04578506,-0.041607132,6.0,11.844769854,0.2732534834,0.0,0.0216576606,0.0141782437,0.0238248905,0.3888751093,0.3719218714,2.3200172e-08,9.2088835e-08,1.3472164935,1.8149922805,0.0581587272,0.0316747564,-0.00754904,0.0291554395
43123,1.6957891255,-0.307681347,-20.23819259,0.0541434496,2.8945983767,3.0284507544,-0.03343537,-0.126226719,0.0349254094,0.0042681973,-0.079249974,-0.082582716,-1.347711035,0.1069841997,0.0825827165,41.0,-0.03262447,-0.051546392,-0.119287778,0.217524681,-0.451233425,0.057919541,0.0947421607,-0.006912162,-0.198429803,0.4691076899,0.0,2.7204661326,0.0520830912,0.8681718864,-0.174320624,24.830440587,9.2920309768,-0.056172806,0.0,0.0,0.0,0.0,0.0,0.0447583128,4.0,0.8457827787,-0.026130282,1.8459384478,-0.385446964,-0.178154171,-405.9987173,0.0987435057,14.211191987,-0.006436066,-0.017594798,-0.048588439,-0.20728341,0.0274343865,0.0516882765,1.0,-0.005521472,0.5473910059,-0.054776581,3.0,16.151886595,4.6913406838,0.0,0.0484633371,0.0420348769,0.0476424251,0.540238102,17.024817586,7.050476e-10,4.7747263e-09,2.6174780042,6.8511911026,0.0351950852,0.0558596829,-0.280868074,0.2807983093
44329,0.3673591516,0.0431406652,6.6111460667,0.0103358567,0.3414246199,0.330869182,0.0923370891,-0.024825916,0.2483662727,0.0041024156,-0.095046124,-0.016510665,-0.274845523,0.0549976839,0.0165106646,41.0,-0.001353909,0.0427350427,-0.016383018,0.0248586157,-0.034579599,0.3428823591,-0.020607185,-0.006225399,0.0512544021,0.2258027735,0.0,1.509543851,-0.090011687,1.0141650368,-0.102734098,5.3483210488,6.8962639473,0.1751985956,0.0,0.0,1.0,1.0,0.0,0.4847426554,6.0,-0.755170093,-0.065791893,0.6680772726,-0.906860531,0.9890163546,2357.5870744,0.0352290716,15.656902076,-0.00171246,0.013149617,0.0253828252,-0.000692723,0.0995464396,0.0005853511,0.0,0.0012738042,-0.203684868,-0.017557989,5.0,16.171573756,1.3967796366,0.0,0.0203715395,0.0284283686,0.0223649938,0.5188564025,7.245203834,2.049222e-10,1.0646427e-08,0.557745052,0.311079543,0.0511049646,0.0200478983,-0.254400208,0.1505961579
63773,1.4623751405,0.0776415905,-4.226410242,0.0217001718,1.6721010498,1.8370090983,-0.038642189,0.0578788066,0.3086777624,0.0098888776,0.0598627925,-0.062266847,-2.605299561,0.2799211921,0.0622668466,35.0,-0.012601066,-0.018867925,0.034535411,-0.060225114,0.0756306552,0.2194820157,0.0356386379,0.0236368521,0.0507534107,0.3936704525,0.0,2.2854506218,0.3752580492,2.1179107228,0.5080423904,5.2632690224,5.9366985509,0.228026377,0.0,0.0,1.0,0.0,0.0,0.6625025024,6.0,-0.034330592,-0.040502403,3.192522644,-0.237047515,0.0688219739,-11429.37328,0.0347046397,14.786923704,-0.011451453,0.000849035,0.0019387482,0.0005812175,0.112330811,-0.07318364,1.0,-0.002326354,1.0826816212,-0.066753094,5.0,14.81230207,0.9314219886,0.0,0.0194902718,0.0108636187,0.0188974452,0.3123708176,1.651458648,9.032427e-10,2.359283e-08,1.2104825235,1.4652679398,-0.016810888,0.0323229408,-0.160199821,-0.012647232
75460,0.2526421913,0.0321433689,11.304898729,0.0145230168,0.1803987477,0.8131997854,0.1828765232,-0.112206633,0.7538855528,-0.036437687,-0.126977279,-0.028597942,-0.409623535,0.0453100493,0.0285979415,41.0,-0.007003711,0.0249433107,-0.012389551,0.0659525216,-0.002104798,0.1898839487,-0.180923762,0.0233667124,-0.101350075,0.5677591205,0.0,2.2042697574,-0.075142673,1.6240691809,-0.112780519,15.629553331,5.7801915341,0.2594359278,0.0,0.0,1.0,0.0,1.0,1.3033197815,5.0,-5.58906588,0.0225424372,-0.218807733,0.2368162855,0.0339416495,-3042.089454,0.0400118084,13.919754768,-0.000700205,0.0102684509,0.0176006217,-0.006462176,0.0665325903,0.0188196967,0.0,-0.00019425,1.0217196867,0.0131171709,8.0,13.592393053,0.7896697105,0.0,0.0201408155,0.0137863576,0.0207088187,0.5970727358,2.7342548884,2.2079811e-09,2.7496887e-08,0.9349472724,0.8741264022,-0.034516911,0.0294749039,0.2575918738,0.1277460519
84375,0.1637583152,0.0934140967,-0.690484236,0.0,1.3043936008,3.1046004839,0.162493044,-0.010723192,0.3516209476,-0.059059942,0.0034914169,-0.067694622,-1.093117409,0.195526672,0.067694622,41.0,-0.001504325,0.0344827586,-0.025059382,-0.047118206,0.0096962539,0.1600965406,-0.057982674,-0.019451372,-0.128772636,0.5346959919,0.0,1.2881828317,-0.04474818,0.9080267559,-0.06010349,28.503472222,7.3821942446,0.1295381934,0.0,0.0,0.0,0.0,0.0,2.6901408451,5.0,-4.425603756,-0.030505461,-0.186957389,-34.14578661,0.1054808943,-6871.219621,0.0604618429,14.952192668,-0.00169123,0.0143685405,0.1316397229,0.0381051013,0.0864765409,0.0072328031,0.0,0.0013589594,2.3067695667,0.0982847787,8.0,15.37957411,1.8990328422,0.0,0.0281103402,0.0176512233,0.0294949423,0.2862991534,3.4855360353,4.222032e-10,9.2094399e-09,1.4182185329,2.011343807,0.1912181072,0.0324747203,0.0913457674,0.0933279413
51369,0.4670146885,0.0490530464,2.2367769844,0.0120524763,0.1384775646,0.3895169713,0.1345261763,0.0039999685,0.3881749996,-0.059885602,0.2684162423,-0.081130777,-0.999452724,0.0980792472,0.0811307766,41.0,0.019051367,0.0512820513,-0.005004175,-0.403980565,0.0398624715,0.5018433584,0.1454244558,0.0003159321,-0.054446892,0.4409212873,0.0,3.3792258158,-0.205604308,2.9673038189,-0.238039442,2.2084803226,7.7597364797,0.6593990184,0.0,0.0,0.0,0.0,0.0,0.4730752581,5.0,-0.70546256,-0.057244884,0.7677328094,-1.284365599,1.0320979179,1097.3434944,0.0352290716,15.365684372,-0.000973258,0.0196125515,0.0254279967,0.0201437727,0.2861390505,0.0093210523,1.0,0.0018527096,1.1198546621,-0.058072841,6.0,15.693552026,1.6953248982,0.0,0.0363305733,0.0130369834,0.0211149514,0.3910719079,3.951960584,2.700674e-10,1.1651918e-08,1.209511214,1.4629173768,0.093364234,0.0269003965,0.2641862557,0.1505961579
37284,0.4143734106,0.1227302026,0.334862431,0.0181233719,0.6829649615,2.2386338699,0.2239757444,-0.015195369,0.2266039556,-0.044550256,-0.105745212,-0.035666545,-0.380181347,0.1693899363,0.0356665451,41.0,-0.008324219,0.0714285714,-0.297014627,0.1510689964,0.8840078706,0.055968976,0.3322089155,0.0477568741,0.1704086215,0.4819929586,0.0,1.7023715415,0.1628734259,0.7924901186,0.0424177423,29.897027601,35.559343434,0.2283516484,0.0,0.0,1.0,0.0,0.0,0.7871576111,7.0,3.3790358796,0.0790721861,-0.272598009,0.5274869137,0.0018526697,-14226.95794,0.0735205918,16.127402356,-0.004053307,0.0035513103,0.0111260311,-0.133495929,0.0274186497,-0.026199899,1.0,-0.004534356,0.4125722808,-0.039091666,4.0,17.637707616,4.1023405821,0.0,0.0270439405,0.0131168812,0.023972332,0.171883646,2.4435327802,8.193308e-11,7.0816127e-09,0.9404240462,0.8843973868,-0.09477729,0.041507307,0.327782171,-0.18281191
15579,0.1794412922,0.0538720791,13.150279391,0.0260520034,0.1133731229,0.2345401969,0.3213187827,-0.084189143,0.4725200316,-0.033783764,-0.142935079,-0.075518379,-0.429336906,0.0770013508,0.0755183789,41.0,-0.005478322,-0.033093572,-0.003449598,0.0615584281,0.0080081388,0.436440678,0.0077166873,-0.050445774,-0.042733397,0.3921634011,0.0,2.7686888454,-0.051203694,2.1068493151,-0.062761886,4.0397762585,11.158798283,0.6050235018,0.0,0.0,0.0,0.0,1.0,0.7973051011,7.0,45.104224313,-0.153052503,8.4731309368,-0.579630936,0.3529287867,50218.548464,0.0587429544,18.07556137,-0.002594258,0.0438077634,0.0714860245,-0.002456859,0.1785031238,0.0024592331,0.0,0.000522466,0.6739642842,0.0010070913,6.0,18.019862756,0.9958121808,0.0,0.0244390313,0.0101095516,0.0156780756,0.3188210924,1.6868773817,2.257889e-11,1.9889767e-08,1.0699132791,1.1447144249,0.0184581676,0.0238095008,0.2292685935,0.1290453788
23579,0.4308908729,0.0605886038,0.0052918209,0.0019096695,0.8458099649,1.1651587807,0.0840691819,0.0070523793,0.1985621363,-0.008511038,-0.057001839,-0.026745812,-0.561604585,0.0946154415,0.0267458124,41.0,0.0143963429,0.0294117647,-0.032785704,0.0270891843,0.0334758351,0.1781701445,0.0088227908,0.0298527901,0.1619850187,0.4164915692,0.0,6.851364064,-0.010781267,2.9247412982,-0.030821021,13.356218905,6.3797528517,0.1137620162,0.0,0.0,1.0,0.0,0.0,0.6392790262,6.0,-4.420445707,-0.035576455,0.080175169,-34.04214095,0.0045696638,2004.9581189,0.0604618429,16.197824814,0.0005428145,0.0102665216,0.0304190169,0.0130644671,0.0515265912,0.0179728009,0.0,0.0008228195,0.7153417546,0.0430264492,5.0,15.980509334,0.922562125,0.0,0.0367550924,0.0150812042,0.0183501233,0.4186960582,2.4704682855,1.795273e-10,1.8729256e-08,1.2686549312,1.6094853345,0.1256275016,0.0289525179,0.1191030778,0.0933279413
62092,0.3766296655,0.0349336178,60.058171108,0.0042337364,0.3446755397,0.2992793007,0.061328209,-0.045811057,0.1998268463,-0.002097535,-0.123977762,-0.019980631,-0.422461243,0.0496917174,0.0199806308,41.0,0.0031573505,0.0196078431,0.0044879689,-0.024336417,-0.103271332,0.6813541326,-0.016708812,0.0087977019,0.0390352393,0.114291653,0.0,1.3843223302,0.1324272305,0.9040821739,0.0334078615,37.360493283,6.666430901,0.1744051545,0.0,0.0,1.0,0.0,0.0,0.3965378794,7.0,-0.777577794,-0.088919093,0.6773477865,-0.827236315,0.9837103881,53575.599524,0.0352290716,17.875410118,0.0005685985,0.009838832,0.0188429148,0.0067483451,0.019249081,0.0033479524,0.0,0.0003531323,0.6810967072,-0.009224718,5.0,17.877429874,0.8383131869,0.0,0.0162617601,0.0112023218,0.0126658715,0.3715940995,1.9228168856,2.784903e-11,2.1900917e-08,0.8496584563,0.7219194923,0.0967428894,0.0198287993,-0.084064525,0.1505961579
50606,3.1821265053,-0.498276006,-6.882091746,0.1087644791,8.3521196895,3.0455360619,0.0293631672,0.049280281,0.0768384256,0.0008292756,0.1799848557,-0.084857976,-2.581690941,0.7881186448,0.0848579762,42.0,-0.003199439,-0.229411765,-0.345335426,-0.128664451,-0.051922137,0.0513359789,0.0976937585,-0.019719471,-0.070708769,0.6015075734,0.0,0.5381232697,-0.701315773,0.5245359331,-0.691454043,1.4431119719,1.7276304552,0.0089209828,0.0,0.0,0.0,0.0,0.0,0.1217435688,3.0,0.7947511617,-2.101930069,8.1140584639,-34.14578661,0.6447257048,-1270.051511,0.1206867094,11.307470063,-0.00427046,-0.018253928,-0.034508191,-0.437322482,0.1359446169,-0.121990095,0.0,0.0453440703,3.1763646257,-0.269644022,2.0,13.711305751,8.6326378856,0.0,0.1739130467,0.094318468,0.0891825491,0.6489220755,66.129074943,1.1586243e-08,2.1090966e-09,2.3948565313,5.7353378057,0.1272804583,0.0927301322,-0.537301304,-0.18281191
93423,0.0048144941,0.030754629,41.092561548,0.0396360743,0.3913671174,0.2512893156,0.1931325507,-0.042004892,0.2753579108,-0.014923928,0.0507206112,-0.128570591,-2.062647876,0.0941905991,0.128570591,33.0,0.0001756875,0.0733496333,0.0749664269,-0.009694335,0.0024638923,0.0896470737,0.0101070089,0.0258718326,-0.891842158,0.3286765084,0.0,0.8379720501,-0.354874245,0.7588161348,-0.371765594,12.66978749,19.810008934,0.1364405143,0.0,0.0,1.0,0.0,0.0,2.777216999,6.0,-3.611454407,-0.049671775,-1.481872973,-0.29412664,-0.017742492,3095.5569785,0.0768509389,15.449245335,0.0047447457,-0.019327222,-1.209267643,0.005848746,0.0094377976,0.2169897256,0.0,0.0023427645,0.7388948635,0.049290953,6.0,16.644577844,3.0641993547,0.0,0.0515121818,0.0157253061,0.0185152481,0.6163306454,7.824966017,1.616179e-10,7.5881899e-09,0.7599070345,0.577458701,-0.05550356,0.0279896852,-0.233949883,0.0868519009
14795,0.577194812,-0.030853449,0.6935221109,0.037913136,0.6278328167,1.2517000065,0.1144418305,-0.071999733,0.3084893716,-0.094015261,0.020109042,-0.154008329,-6.293785311,0.1633315331,0.1540083294,41.0,-0.014619731,-0.100091771,-0.066283077,-0.02192739,-0.039127551,0.1681666238,-0.041941242,-0.011561271,-0.159687857,0.4193775895,0.0,2.3874925787,-0.139993563,1.3124876311,-0.218422694,22.128659476,6.3183018038,0.0420609884,0.0,0.0,0.0,0.0,1.0,0.5662352493,3.0,-5.63934286,-0.102492645,0.1057448881,-0.195759384,0.1519631333,-1745.647724,0.0400118084,14.760111037,0.0178698057,0.0236599289,0.0497546244,-0.014510898,0.0482439213,-0.004969845,1.0,0.0002985966,0.4873272342,0.0005966648,4.0,15.171558677,1.422429266,0.0,0.024594862,0.0152766955,0.0216926316,0.3825421715,3.1986171572,5.590854e-10,1.416218e-08,1.4269635648,2.0362250153,0.0603300792,0.0274050621,-0.204512931,0.1277460519
14816,0.3632468747,0.0343844274,6.0521174901,0.011086011,0.1094839835,0.2810065499,0.1209720471,-0.001541105,0.2411295868,0.0124804473,-0.040205245,-0.027464467,-0.378035679,0.0473829678,0.0274644671,41.0,-0.008921775,0.0,-0.00627938,-0.154731227,-0.006679078,0.1104525804,0.0114142465,0.0035259769,0.0106744411,0.374000945,0.0,4.0771280286,-0.006852836,3.2131081569,0.0662665061,3.2017072231,10.042616489,0.4025134692,0.0,0.0,0.0,0.0,0.0,0.3176637826,5.0,-7.887577724,-0.191775532,0.1906994341,-0.176122531,0.0086898718,-9539.451172,0.0443391772,14.119525258,-9.880002e-06,0.0108868923,0.0141739343,-0.000882746,0.1497251935,0.0381762829,0.0,0.0003400818,-0.060927189,0.0171672408,5.0,13.503178456,0.4946128392,0.0,0.0202741027,0.0131146782,0.0197256288,0.3557518069,0.6928881466,3.7557204e-09,4.7244596e-08,0.7509468196,0.5639211258,0.1796395636,0.0228136956,-0.163231672,0.1411644443
62308,0.5798061186,0.0738123541,-65.93668455,0.009604743,2.2585286807,0.5384193151,0.0428495844,-0.01788384,0.0420895555,-0.043461268,0.0180700025,-0.030136661,-1.169407681,0.160129088,0.0301366606,41.0,0.0,0.0453020134,-0.050065909,0.0924815284,0.0341508326,0.0957877344,-0.293151242,0.0017764769,-0.136651122,0.0492096854,0.0,4.5096079854,-0.362874116,4.5096079854,-0.362874116,20.497376642,3.5972496702,0.0334851832,0.0,0.0,0.0,0.0,0.0,0.1648094952,5.0,0.0206001959,-0.037317864,-0.40983316,0.5742643344,0.0504996068,-3045.946694,0.0342510676,15.842933392,-8.8179e-05,0.0067280797,0.0329360837,0.0065849934,0.0098628482,-0.006907438,1.0,0.0003692762,0.0436830286,0.021343899,6.0,15.688733405,0.8820764788,0.0,0.015023469,0.0063822371,0.0101306121,0.3271926004,1.3103896263,1.747123e-10,2.5317571e-08,0.7750374173,0.6006829982,0.0412153204,0.0146455241,0.0972610816,0.0520224669
76639,0.2024739638,0.0398388626,16.895337094,0.0081687504,0.2236978178,0.3053603838,0.1457117085,0.0467966277,0.2845142505,-0.011668712,0.01231105,-0.062173436,-0.655100336,0.0659373149,0.0621734361,33.0,0.0002025679,0.0606060606,0.1359545249,-0.156500004,0.0272818627,0.7371454788,0.0079876283,0.0091651956,0.0887638073,0.2083770675,0.0,2.6027569292,0.1175844075,2.5582015105,0.1217471484,7.1393298196,7.5938141175,0.2847724348,0.0,0.0,1.0,0.0,0.0,0.6034847191,8.0,-1.553514523,-0.252425701,0.3165181333,-1.058410907,0.1533441409,4342.9630288,0.0278203388,16.031419477,0.0009654692,0.0231885986,0.0491736923,0.0088477336,0.3562195551,-0.010243548,1.0,0.001261034,1.0635928893,0.0327888159,5.0,16.423226545,1.70129531,0.0,0.0566037633,0.0184953435,0.020346871,0.5070126203,4.1295610718,1.579076e-10,1.151673e-08,0.7878285847,0.6206738788,-0.025820643,0.0257260051,0.0002357752,0.0857884227
76946,0.5542138541,0.0587386069,19.618346334,0.0,0.5383327807,1.740024407,0.0926826703,0.2342435116,0.5270076751,0.0128730252,0.3580539686,-0.098778591,-1.662948594,0.1564178907,0.0987785908,38.0,-0.003312784,0.2121896163,-0.011793826,-0.005761729,0.0424429973,0.2951352229,0.0302324257,0.0750615456,0.1338364707,0.3081467141,0.0,1.6563269948,-0.271794635,1.2444247899,-0.271786925,190.58658346,6.801737097,0.2364270803,0.0,0.0,1.0,0.0,0.0,0.9471997203,4.0,0.6051581357,0.0362803013,0.2243518665,-1.027967319,0.2427147908,-2226.805093,0.0767661838,11.205754716,-0.009396772,0.0248518659,0.0426147111,0.0073779337,0.0083564733,-0.011963434,3.0,-0.004728714,0.772658167,-0.061557536,7.0,9.9945071176,0.180620929,0.0,0.0342191458,0.0230738876,0.0269388588,2.275149832,0.7225300958,4.58142e-05,2.2303689e-07,0.3068190964,0.0941379579,0.6692148233,0.036292301,-0.096624693,0.1060096184
15117,1.2254078755,-0.102459422,-11.36031634,0.1650490662,1.8981671431,0.6438855274,-0.003355934,-0.143721885,0.0912064322,-0.049603277,-0.044220277,-0.032697912,-1.081095781,0.0083090269,0.0326979119,27.0,0.0,0.0526315789,0.0313441495,-0.111845731,-0.145916569,0.40969238,0.2080225924,-0.011826485,-0.263545604,0.1021117089,0.0,1.866849221,-0.408900729,1.866849221,-0.408900729,7.1740906869,3.9462103457,-0.008311292,1.0,0.0,1.0,0.0,0.0,0.1684172112,3.0,-0.500513111,0.0309971007,2.955555379,-0.242421457,-0.202790191,-11128.11571,0.0347046397,14.898278879,-0.000648413,0.0015475684,0.0039469991,-0.001203234,0.0357459877,-0.118537392,1.0,-0.005997392,0.5211616099,0.0319399014,1.0,15.38124006,1.381123988,0.0,0.0112492917,0.0086369003,0.0203987751,0.3458609332,2.188984943,4.889357e-10,1.6573052e-08,1.5871624238,2.5190845595,-0.017410665,0.0345077881,-0.111767141,-0.012647232
55001,0.9955436351,0.2170148349,-2.004447361,0.0180096429,1.3179462141,1.741758613,0.1445908087,0.0174151,0.2293274405,-0.017994859,-0.093546211,-0.016254533,-0.179786566,0.2560311869,0.0162545333,42.0,-0.014222717,-0.001812415,0.0360940032,0.0341539299,0.0798520632,0.0498130142,-0.001519921,0.049703451,0.2196334991,0.5374905975,0.0,11.414206642,0.2351209356,7.0641143911,0.2559370395,5.9929689697,13.753657487,0.2089525832,0.0,0.0,1.0,1.0,0.0,0.6035581962,8.0,-4.414175549,-0.066800634,0.6448279312,-32.80463158,0.1659854093,-5845.104161,0.0604618429,14.994376919,-0.004356599,0.0109386781,0.0266017132,-0.15902486,0.1146166538,0.105513259,0.0,-0.002184599,0.9873033567,0.0471253865,5.0,15.61373755,1.9686451198,0.0,0.0337922983,0.0185273709,0.0271820989,0.4459681902,5.8280559023,4.521611e-10,1.0159466e-08,1.6940697089,2.8698721785,0.0512516224,0.0482075148,0.3766521142,0.0933279413
