firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
50729,0.7719996076,0.112664825,-0.839451254,0.0435767696,0.4324261037,4.0125626153,0.1150763474,0.0468789108,0.4873299869,-0.016506858,-0.00086275,-0.003316277,11.0,0.0165306358,0.0,-0.021122433,0.013610754,0.2398493146,0.0650560398,0.1475541498,0.0756691931,0.588552676,0.0,2.2057392841,-0.031466883,1.0792983427,39.446214148,18.809434102,0.5417187831,0.0,0.0,0.0,0.0,0.0,0.7645445607,3.0,-0.005184407,-0.252171026,-0.102036951,-0.339538868,0.752639179,0.1057190398,-293.5079862,0.0312775509,13.11970986,0.0015306789,0.0268642051,0.0419117496,-0.063431429,0.1014706583,-0.016983895,0.0,0.002808011,-0.869400152,8.8841189e-06,5.0,11.27290117,0.2395107034,0.0,0.0674603209,0.0302776664,0.0337170978,0.6658720723,1.142939448,2.2460394e-08,5.8042235e-08,0.6714042526,0.4507836705,0.0693828756,0.0301809664,0.2059723598,0.3436686115,0.0630914826498423,0.0732484076433122,0.080128205128205,0.1580756013745705,0.2166064981949458,0.2078853046594981,0.1308724832214765,0.2344322344322345,0.2911877394636015,0.2669172932330828,0.3267716535433072,0.3320158102766799,0.4219409282700421,0.2911877394636015,0.2961538461538462,0.2862595419847329,0.2210144927536232,0.3868312757201646,0.2961538461538462,0.3699186991869918,0.5248868778280542,0.5971563981042654,0.6683168316831682,0.693467336683417,0.7371134020618557,0.5601851851851851,0.5180180180180181,0.5601851851851851,0.4911504424778761,0.4588744588744589,0.5971563981042654,0.4911504424778761,0.5896226415094339,0.6201923076923077,0.783068783068783,1.0548780487804876,0.8516483516483517,0.8021390374331552,0.8415300546448088,0.8722222222222222,1.1062500000000002,1.0802469135802468,0.9593023255813952,0.9707602339181288,1.1883116883116882,1.119496855345912,1.2171052631578947,1.1062500000000002
60628,0.3970318428,0.037186038,61.846788088,0.000283501,0.5299493095,0.9925764298,0.0624850738,0.2449205501,0.2025527508,0.0139050576,0.3493298752,-0.087262571,8.0,0.0098163349,0.25,0.4138090447,-0.298743596,0.1203814306,0.2523589166,0.272652141,0.1317308536,0.5522444225,0.0,1.3353530381,0.0414285417,1.1569342144,166.59783411,6.0498458238,0.2631875883,0.0,0.0,1.0,0.0,0.0,0.3298315083,3.0,-0.054586243,0.0424820948,-0.345679517,-1.279982827,-1.544283859,0.1802027132,1804.6769231,0.0615020066,15.049923693,0.012646127,0.0230754976,0.0537611461,0.0612163251,0.0081087993,-0.162423974,4.0,0.0005167959,0.8584798391,-0.004934902,6.0,14.79778564,1.3237579795,0.0,0.055555556,0.0235991859,0.0271459878,0.9127996331,9.4768388626,8.993738e-10,1.1513134e-08,1.3183135509,1.7379506184,0.3210591256,0.0464560583,0.3297100471,0.3287383256,-0.0324999999999999,0.0901408450704226,0.1120689655172413,0.303030303030303,0.3484320557491289,0.3074324324324324,0.4440298507462685,0.4021739130434782,0.4440298507462685,0.2730263157894737,0.1907692307692308,0.1517857142857142,0.311864406779661,0.3870967741935485,0.4770992366412214,0.6973684210526316,0.4227941176470589,0.2814569536423841,0.2403846153846154,0.0459459459459459,0.0779944289693592,-0.4189189189189189,-0.4266666666666666,-0.3384615384615385,-0.3269565217391305,-0.3113879003558719,-0.3778135048231511,-0.3857142857142857,-0.3798076923076923,-0.42152466367713,-0.3915094339622641,-0.3484848484848485,-0.3384615384615385,-0.1920668058455115,0.0051948051948051,-0.0979020979020979,0.048780487804878,0.0779944289693592,0.1184971098265896,0.0078125,-0.0829383886255924,-0.0606796116504854,-0.2118126272912424,-0.2259999999999999,-0.1954261954261954,-0.2642585551330798,-0.0894117647058823,-0.1641468682505399
55730,0.4942552675,0.0316683444,12.869073276,0.0388304581,0.3289249887,1.4867807514,0.1381171615,0.1631535189,1.1826021747,0.0116940582,0.5292915165,-0.022145857,11.0,0.0612555581,-0.107843137,0.0360486023,0.0005914846,0.1942027089,0.0391774092,0.1398086109,0.0041135819,0.4957218882,0.0,2.4761503189,-0.229382825,1.2065566858,69.233836207,7.5551505174,0.2426781802,0.0,0.0,0.0,0.0,0.0,1.6892012599,2.0,-0.018618415,-0.254661682,-0.154839132,-0.684976098,1.9595020513,0.1244764225,-123.3247295,0.0573904277,11.477259426,-0.000473395,0.0168888141,0.0282089098,0.004962065,0.0333694217,-0.014461857,1.0,-0.001830553,0.4008240141,-0.039999999,3.0,11.279201134,0.8626418989,0.0,0.02892562,0.0140596567,0.0191874469,1.0746906077,3.2580688962,8.0914714e-08,2.6906417e-08,0.5576578994,0.3109823328,-0.083086617,0.0497355263,0.3699483649,0.1643513915,0.0188679245283018,-0.0181818181818181,0.0,0.0640394088669951,-0.0136986301369863,0.0188679245283018,0.0188679245283018,-0.0999999999999999,-0.1462450592885376,-0.0526315789473684,-0.0608695652173912,-0.2029520295202952,0.130890052356021,0.148936170212766,0.2485549132947977,0.1675675675675676,0.1134020618556701,0.1368421052631578,-0.04,0.0434782608695651,0.0384615384615385,0.0236966824644548,0.0046511627906977,0.0588235294117647,0.0746268656716417,0.0285714285714284,0.08,0.3090909090909091,0.2203389830508475,0.5,0.4304635761589404,0.6744186046511629,0.588235294117647,0.6744186046511629,0.7419354838709677,0.8782608695652174,1.204081632653061,1.1386138613861387,1.204081632653061,0.945945945945946,0.4304635761589404,0.5,0.3500000000000001,0.5319148936170213,0.3584905660377357,0.3251533742331287,0.8305084745762712,0.7704918032786885
57330,0.3636971361,0.045983123,8.8905914415,0.0083995352,0.27713906,1.1762541221,0.1236879344,0.084986798,0.3288606149,1.0,0.0469595177,-0.016944991,11.0,0.0075983115,0.2553191489,0.0271817907,0.029423855,0.1134320045,0.011313038,0.1122863363,0.1158710616,0.5058759731,0.0,1.1724004038,0.1835940034,0.9428438301,21.640100671,85.697674419,0.361671688,0.0,0.0,1.0,0.0,0.0,0.5537523085,3.0,-0.206539201,0.0419481374,-0.246905244,2.024187728,-0.052559061,-0.15672382,-39.2365965,0.055552445,11.798322429,-0.007856029,0.0126375112,0.0222673588,0.0052924455,0.0343387602,0.0104706504,0.0,-0.007432773,1.6502057613,-0.016170532,5.0,10.454264392,0.236587511,0.0,0.055555556,0.0198763051,0.0204752147,0.8934447207,1.0206215364,1.2718163e-07,8.9226457e-08,0.4775340489,0.2280387679,-2.35748612,0.0402601682,0.2956898052,-0.072842726,-0.0105263157894737,-0.0784313725490196,-0.06,0.1604938271604938,0.146341463414634,0.205128205128205,0.1898734177215189,0.504,0.540983606557377,-0.2231404958677686,-0.265625,-0.2627450980392156,-0.2295081967213115,-0.1376146788990825,-0.1004784688995215,-0.0552763819095477,-0.1790393013100436,-0.1090047393364929,-0.2100840336134454,-0.2419354838709677,-0.2539682539682539,-0.2741312741312741,-0.1454545454545455,-0.0208333333333333,-0.0646766169154229,0.205128205128205,0.3055555555555556,0.3146853146853146,0.4351145038167938,0.46875,0.5666666666666667,0.6936936936936937,0.825242718446602,1.0434782608695654,1.35,1.473684210526316,1.5405405405405403,1.211764705882353,1.5753424657534247,1.3209876543209875,1.7647058823529411,1.8484848484848488,1.892307692307692,1.5405405405405403,1.984126984126984,1.8484848484848488,2.6862745098039214,2.418181818181818
51051,1.2160080375,-0.088077696,-38.27987421,0.0,2.0888144675,7.4954454119,-0.009916846,0.1723015515,1.3703105324,0.0084430935,0.3857980803,-0.389819156,10.0,0.0794925079,-0.166666667,0.1419664269,-0.077419932,0.2035637919,0.1418201634,0.1450735347,-0.073015063,0.438772684,0.0,1.8657821507,0.0708286014,1.3105247466,175.95440252,7.1772062596,0.00420935,0.0,0.0,1.0,0.0,0.0,2.8664794486,1.0,-0.022826294,-0.313485212,0.5669136383,-0.394544277,-0.244811244,-0.243196876,-194.8217295,0.0573904277,9.5302475917,-0.002083698,0.0050161632,0.0256176705,-0.110461339,0.0281451256,0.0193461883,2.0,-0.022335932,-0.629268293,-0.027027028,1.0,8.2456141005,0.2148802664,0.0,0.0500000007,0.0275373578,0.0167001288,1.0233761047,0.6841706279,5.5158853e-06,4.2000002054,1.0780328943,1.1621549212,0.4239512185,0.0568845706,0.5021645101,0.1643513915,-0.0952380952380952,-0.05,0.0270270270270269,-0.0952380952380952,-0.0952380952380952,-0.1555555555555555,-0.1363636363636363,0.0555555555555555,-0.05,-0.1363636363636363,-0.2083333333333333,-0.2083333333333333,-0.0952380952380952,-0.2692307692307693,-0.2830188679245283,-0.3666666666666667,-0.4328358208955224,-0.5064935064935066,-0.4864864864864865,-0.5,-0.5064935064935066,-0.5128205128205128,-0.5957446808510638,-0.6122448979591837,-0.5730337078651686,-0.6,-0.3968253968253968,-0.3214285714285714,-0.2692307692307693,-0.2244897959183673,-0.2830188679245283,-0.2962962962962963,-0.2549019607843137,-0.1739130434782608,-0.1739130434782608,-0.1914893617021277,-0.1363636363636363,-0.2692307692307693,-0.3090909090909091,-0.3448275862068966,-0.3559322033898305,-0.3090909090909091,-0.3090909090909091,-0.1914893617021277,-0.073170731707317,-0.1739130434782608,-0.0952380952380952,-0.1739130434782608
20765,1.2894991765,0.0102159367,-6.694276826,0.0462735176,1.591763382,3.8640059179,0.1024525962,0.0996204155,0.3260626422,0.019712155,0.2387914703,-0.181806834,10.0,0.0333361099,-0.182352941,0.2484548028,0.2475837345,0.1363301304,0.0083074044,0.1440423805,-0.033100235,0.5001512122,0.0,1.7329934208,-0.036247574,1.1965541414,17.911848354,5.7954139261,0.0998376068,0.0,0.0,0.0,0.0,0.0,0.6000964693,3.0,-0.089891508,-0.465507661,0.5740751685,-0.050308019,4.555339378,-0.63799125,-141.9884223,0.0949905957,14.361539026,0.0063761853,0.0126017211,0.0268506257,0.0222700533,0.044904636,-0.023649973,0.0,-0.000355319,0.1183863927,0.0397174007,5.0,13.921975788,0.717707774,0.0,0.0509868413,0.0185398784,0.0182943447,0.7168072654,2.3337655872,2.571648e-09,3.0936798e-08,0.8752837921,0.7661217167,0.2365813586,0.0380008987,0.5835214494,0.2211591978,0.0245231607629428,-0.0182767624020887,0.0273224043715847,0.1058823529411765,0.1257485029940119,0.2368421052631579,0.2491694352159468,0.3722627737226278,0.4296577946768061,0.4920634920634921,0.3146853146853146,0.2533333333333334,0.3722627737226278,0.2575250836120402,0.5284552845528456,0.3672727272727272,0.4461538461538461,0.4082397003745319,0.323943661971831,0.1936507936507936,0.2965517241379309,0.2832764505119454,0.3525179856115108,0.4573643410852712,0.4242424242424243,0.3823529411764705,0.265993265993266,0.3428571428571427,0.3428571428571427,0.3623188405797102,0.4406130268199233,0.6000000000000001,0.7013574660633484,0.7652582159624413,0.8431372549019607,0.9381443298969072,1.088888888888889,1.0106951871657754,1.3354037267080745,1.5405405405405403,1.5066666666666668,1.3647798742138364,1.35,1.1860465116279069,0.8799999999999999,0.8431372549019607,0.9183673469387754,0.8613861386138615
23253,0.9809302451,-0.015289409,-2.305700231,0.0257069112,0.3286171745,1.5828487871,-0.006180933,-0.000119429,0.2717671257,0.0286303761,0.0764671818,-0.107360317,11.0,0.0105043398,0.0278884462,0.0909502049,-0.160679234,0.2798740425,0.2083750242,0.0630620849,-0.021224661,0.5276437999,0.0,2.9008638371,-0.164407896,1.738972806,13.858879964,5.7857883032,0.3130717493,0.0,0.0,1.0,1.0,1.0,0.350764698,1.0,-0.09204917,-0.104620825,0.4568517379,-1.730140136,0.3111993349,3.2215793046,392.84075516,0.0422630468,13.317477756,-0.018209224,-0.00310243,-0.004178544,-0.102567425,0.0706658918,-0.002066685,0.0,-0.03299486,0.0793711656,-0.068026177,3.0,13.72041468,1.1972520466,0.0,0.03125,0.0188374706,0.0277106627,0.5329583022,2.3292199349,6.1318855e-09,2.6800699e-08,1.9165647759,3.6732205404,0.077041831,0.0496666291,0.5639784419,0.0561326721,-0.1081081081081081,0.0393700787401574,-0.0222222222222222,-0.0075187969924812,-0.0364963503649634,-0.1483870967741936,-0.131578947368421,0.0153846153846153,-0.0294117647058823,-0.2542372881355932,-0.2625698324022346,-0.3860465116279069,-0.2666666666666667,-0.2235294117647058,-0.1851851851851852,-0.2542372881355932,-0.323076923076923,-0.3529411764705882,-0.4942528735632183,-0.4923076923076923,-0.5056179775280899,-0.4499999999999999,-0.5056179775280899,-0.5714285714285714,-0.5835962145110409,-0.7073170731707317,-0.674074074074074,-0.674074074074074,-0.6965517241379311,-0.7344064386317908,-0.7027027027027026,-0.6683417085427136,-0.6951501154734412,-0.6151603498542274,-0.547945205479452,-0.56,-0.5432525951557093,-0.5268817204301075,-0.525179856115108,-0.5714285714285714,-0.525179856115108,-0.5463917525773196,-0.5950920245398773,-0.6271186440677966,-0.6312849162011174,-0.639344262295082,-0.52,-0.5182481751824817
17144,0.383767242,0.0432783541,6.7868263473,0.0376529181,0.6147851458,1.6070726731,0.1268957547,-0.068402411,0.6394091741,-0.01818222,0.0035506581,-0.019201488,11.0,-0.102885485,-0.21339527,-0.234895498,-0.013295116,0.1333682008,0.2710299698,-0.219446409,-0.164380206,0.3711708105,0.0,1.2169882709,0.0029055079,0.8597237987,64.149625749,15.062196837,0.1484355903,0.0,0.0,0.0,0.0,0.0,1.4411203658,1.0,-0.016071375,-0.465566297,-0.490269317,-0.795123204,0.9303129959,0.089833829,2056.9350138,0.0312775509,15.013173522,0.0032253004,0.0180650492,0.0470048344,0.0125121831,0.0267942679,0.1156129816,1.0,0.0019734682,2.5280516003,0.0367240848,5.0,14.488234216,0.7710058863,0.0,0.0523465686,0.0232470359,0.0281892953,0.7145791164,4.2394579139,1.1452938e-09,1.8942227e-08,0.7484108189,0.5601187539,0.0211081232,0.0331713625,0.3408065317,0.3436686115,0.002202643171806,-0.106090373280943,-0.0520833333333333,0.0781990521327014,-0.021505376344086,0.0317460317460318,0.0317460317460318,0.117936117936118,0.1374999999999999,0.0556844547563806,0.0340909090909091,0.0459770114942528,0.1097560975609757,0.0781990521327014,0.1374999999999999,0.1577608142493638,0.2198391420911527,0.1973684210526316,0.1097560975609757,0.0885167464114833,0.0781990521327014,0.0630841121495326,0.1757105943152455,0.1318407960199004,0.1206896551724137,0.0294117647058822,0.002202643171806,0.0247747747747748,0.0833333333333332,0.148989898989899,0.2264150943396226,0.1666666666666667,0.1432160804020099,0.1151960784313725,0.2816901408450705,0.2816901408450705,0.322674418604651,0.3582089552238805,0.4263322884012539,0.3871951219512195,0.4772727272727273,0.5066225165562914,0.6545454545454545,0.5853658536585367,0.5476190476190477,0.5016501650165017,0.5853658536585367,0.6425992779783394
32205,0.495522,0.0979678936,0.4020791625,0.0257111289,0.6737299335,4.633525423,0.1703968581,0.1272525627,1.266855059,0.0172849628,0.0896340288,0.0247080743,11.0,0.024066694,0.1337579618,0.0926493562,0.0193407147,0.1059474924,-0.00150143,0.1305964226,0.182772012,0.6109505165,0.0,1.4144781084,0.0226824174,0.6738275689,22.301353437,166.08294931,0.2572066694,0.0,0.0,0.0,0.0,0.0,3.0797588206,4.0,0.0009540948,0.0656995133,-0.493611996,0.0273258952,1.1655480683,0.0898709862,113.80882767,0.0601175357,13.585230351,0.0085283685,0.0221046566,0.051224096,0.0377639564,0.2013867047,0.0148670956,0.0,0.0075925574,0.8038319564,0.0496971086,5.0,11.848590233,0.2121171682,0.0,0.0350000001,0.014876432,0.0244450475,0.723012176,1.0175963822,2.4071107e-08,9.3083653e-08,0.4762247604,0.2267900224,-0.172055691,0.0350140859,0.0086598666,0.3372683851,0.0548780487804878,0.1161290322580645,-0.4490445859872611,-0.4364820846905537,-0.4135593220338983,-0.3024193548387096,-0.2575107296137339,-0.2412280701754385,-0.1839622641509434,-0.1519607843137255,-0.0989583333333333,-0.0797872340425531,-0.0846560846560846,-0.0797872340425531,0.0,-0.0280898876404493,-0.0057471264367816,0.0359281437125749,0.0,-0.0441988950276243,-0.0057471264367816,0.1610738255033557,0.1161290322580645,-0.0441988950276243,-0.0698924731182796,-0.0057471264367816,0.0679012345679013,0.1233766233766233,0.0,-0.6247288503253796,-0.6222707423580787,-0.5728395061728395,-0.594847775175644,-0.4271523178807946,-0.429042904290429,-0.3520599250936329,-0.3107569721115537,-0.2412280701754385,-0.0989583333333333,-0.0797872340425531,0.0,0.0880503144654087,0.130718954248366,0.108974358974359,0.130718954248366,0.2720588235294117,0.291044776119403,0.108974358974359
52935,0.5712592593,-0.502296296,-17.9725,0.0,1.5937777778,4.3487407407,-0.188300267,-0.223691899,0.2398671979,0.0,0.0440098986,-0.202592593,11.0,-0.049792159,-0.158415842,-0.181393533,-0.093108395,0.082124202,0.3854953782,-0.140531208,-0.547444399,0.5043269125,0.0,0.9326484617,-0.220782034,0.5353005923,73.385,9.8470311976,-0.281637982,0.0,0.0,1.0,0.0,0.0,0.4576022534,2.0,-0.181889062,-0.309080595,0.2947403497,-1.819436951,-0.491298416,-0.162085699,-154.9816181,0.1306978641,9.7582811283,0.0021553885,0.0032845217,0.0124481328,0.1096091954,0.0230904611,0.0802924076,2.0,0.0317139208,0.2662942272,0.0384615399,1.0,8.426119027,0.4514567901,0.0,0.0769230798,0.0248393237,0.0334603181,1.2318243064,9.3285963411,3.9319819e-07,2.1000000253,1.770373531,3.1342224391,0.1730789697,0.0650198984,0.7244008777,0.2551552483,0.0357142857142858,-0.0333333333333333,-0.09375,0.1153846153846154,-0.1470588235294118,-0.3095238095238095,-0.4081632653061224,-0.275,-0.3555555555555555,-0.5245901639344263,-0.4912280701754385,-0.532258064516129,-0.4821428571428571,-0.5084745762711864,-0.4423076923076923,-0.546875,-0.5915492957746479,-0.6081081081081081,-0.6741573033707865,-0.5915492957746479,-0.6979166666666667,-0.618421052631579,-0.7184466019417476,-0.7184466019417476,-0.7478260869565218,-0.7769230769230769,-0.7698412698412699,-0.7769230769230769,-0.7433628318584071,-0.7478260869565218,-0.7363636363636363,-0.7184466019417476,-0.6666666666666667,-0.6375,-0.5797101449275363,-0.618421052631579,-0.5915492957746479,-0.5606060606060606,-0.5166666666666666,-0.5606060606060606,-0.4727272727272728,-0.4727272727272728,-0.5735294117647058,-0.5915492957746479,-0.6506024096385542,-0.6627906976744187,-0.5538461538461539,-0.5735294117647058
32328,1.3669695099,0.045332927,-34.04101661,0.0319789587,0.8167250702,2.681950492,0.0473837455,0.0082265827,0.4948093299,-0.036379091,0.0553740303,0.0333581916,11.0,-0.033690866,-0.089552239,-0.009357734,-0.0636727,0.1130616433,-0.093763828,-0.010176478,-0.017984631,0.5755978853,0.0,2.5542365181,-0.072987099,0.7624541047,84.161550075,5.2470584544,0.0984748167,0.0,0.0,1.0,0.0,0.0,0.7510340299,2.0,-0.399567196,-0.288255824,0.7677187929,3.6847303141,0.9034895116,0.0869038568,-67.18229171,0.0603799617,12.172499704,-0.009018904,-0.002937733,-0.00445062,-0.015171562,0.0145930543,0.0175070223,0.0,-0.007291759,1.5052410901,0.0085125231,2.0,9.9834129456,0.1437529691,0.0,0.0333333351,0.0210812666,0.0199352729,1.05510221,0.4014003962,3.5657511e-07,2.4493019e-07,1.1222821598,1.2595172463,-0.13661983,0.0364142203,0.19552457,0.1643513915,0.0,-0.0294117647058823,0.03125,0.064516129032258,-0.0149253731343284,-0.0704225352112676,0.0393700787401574,0.0,0.0819672131147541,0.11864406779661,0.0153846153846153,0.0153846153846153,0.1478260869565217,0.0153846153846153,0.0076335877862594,0.0232558139534884,-0.0833333333333333,-0.0503597122302158,-0.1592356687898088,-0.4210526315789473,-0.4453781512605042,-0.368421052631579,-0.3653846153846154,-0.2903225806451612,-0.3592233009708737,-0.383177570093458,-0.3802816901408451,-0.4054054054054054,-0.2189349112426035,-0.0704225352112676,-0.0434782608695651,-0.1020408163265306,-0.1801242236024844,-0.1020408163265306,0.0076335877862594,0.11864406779661,0.0819672131147541,0.03125,0.0076335877862594,0.056,0.1578947368421053,0.1785714285714286,0.2815533980582525,-0.0294117647058823,0.0909090909090908,-0.0149253731343284,-0.3653846153846154,-0.415929203539823
26657,1.006574341,0.0876791756,-7.452087724,0.0,1.3470673604,10.149920875,0.0512208352,0.1359856591,1.1292410878,0.0042389826,-0.053378132,-0.029142936,11.0,-0.00785867,0.0,0.1256735909,0.0216853821,0.1420170355,0.0625064576,0.0600361022,0.5512774456,0.4599248376,0.0,1.3603834677,0.0144355478,0.3361881785,80.978096458,104.91310012,0.1458853684,0.0,0.0,1.0,0.0,0.0,3.5215692849,5.0,0.0031320043,-0.068058449,0.0174403445,0.2864327996,0.2845973063,0.0360199764,231.36432767,0.0601175357,13.757598169,0.0012553361,0.0087263871,0.022240457,0.3290752325,0.0607249753,-0.027332447,0.0,0.00704,0.5207026349,0.0162638612,2.0,12.273069276,0.3202421431,0.0,0.0364583321,0.026225341,0.0332983655,0.4546139287,0.8654473426,1.1713226e-08,6.289622e-08,0.7401351432,0.5478000302,-0.122665125,0.0357400688,0.6732462247,0.3372683851,-0.0601503759398496,-0.0310077519379845,-0.0808823529411765,-0.0808823529411765,-0.1319444444444444,0.0162601626016261,0.0593220338983051,-0.0234375,-0.0601503759398496,-0.074074074074074,-0.0875912408759124,-0.0458015267175572,0.0416666666666667,-0.0234375,0.0504201680672269,0.0245901639344261,0.0775862068965518,0.3020833333333332,0.2019230769230768,0.2755102040816326,0.2886597938144331,0.3888888888888888,0.2019230769230768,0.2254901960784314,0.25,0.3020833333333332,0.524390243902439,0.3440860215053762,0.404494382022472,0.5432098765432098,0.644736842105263,0.893939393939394,0.9841269841269842,0.838235294117647,0.9230769230769232,0.838235294117647,1.0491803278688523,1.358490566037736,1.6595744680851063,1.6041666666666663,2.048780487804878,2.289473684210526,2.787878787878788,3.032258064516129,2.3783783783783785,2.90625,2.90625,2.90625
32504,0.7882105047,0.1046013636,-3.88984375,0.0366944187,0.6903073286,2.5359406585,0.130267161,0.0049495833,0.557530273,0.0034034653,-0.021846781,0.0034775756,11.0,-0.014789129,-0.067066317,-0.02740401,-0.002070813,0.1742350656,-0.073232614,-0.003579815,0.029789615,0.5517278308,0.0,2.1416844864,-0.033471025,1.2306339243,28.912695313,5.3489792231,0.2202915624,0.0,0.0,1.0,0.0,0.0,1.0549015219,2.0,-0.035861732,-0.199575588,0.2641319975,-1.948990902,0.4152452484,3.3324171976,-176.6708698,0.0422630468,11.6093952,0.000472617,0.0191805392,0.0351688557,0.0487430585,0.045038866,0.0327755488,1.0,0.001369869,0.1131725417,-0.013937451,4.0,13.457556225,3.2512671977,0.0,0.0503875986,0.0165761221,0.0144727659,0.5490773988,8.2098932163,6.3610093e-09,8.3019205e-09,1.1316354279,1.2805987417,-0.038616156,0.0358889301,0.9254722262,-0.058332636,0.0676691729323308,0.0518518518518518,0.1451612903225807,0.1269841269841269,0.1007751937984495,-0.0138888888888888,0.109375,0.2033898305084744,0.2033898305084744,0.1932773109243697,0.2136752136752135,0.1359999999999999,0.2033898305084744,0.1932773109243697,0.0597014925373133,0.0676691729323308,0.1639344262295081,0.109375,0.0597014925373133,0.0757575757575756,0.0364963503649635,0.0676691729323308,0.0364963503649635,0.0289855072463767,-0.0718954248366012,-0.1234567901234567,-0.0838709677419354,-0.0405405405405405,0.109375,0.1181102362204724,0.1932773109243697,0.4489795918367347,0.3786407766990292,0.392156862745098,0.6136363636363635,0.8205128205128205,1.1194029850746268,1.0579710144927534,1.1194029850746268,1.0285714285714285,0.868421052631579,0.868421052631579,0.7749999999999999,0.868421052631579,0.8441558441558441,0.7974683544303798,0.7317073170731707,0.6705882352941177
22250,0.9323578436,0.1288940532,-26.54325024,0.0425920184,0.9624820222,3.3071431399,0.0966370351,0.1302252581,0.8503179551,0.0126644334,0.1493835311,-0.078964015,10.0,0.0864957886,0.0,0.1133071199,0.0262749585,0.1472125436,-0.024331888,0.14536773,0.1111066127,0.5827096373,0.0,2.424824314,-0.041013956,0.9022624074,158.64148148,6.3134094286,0.2018030632,0.0,0.0,0.0,1.0,0.0,1.6535665782,3.0,0.0094361918,-0.01338553,0.111903445,-4.602714409,0.7735085689,0.1995900805,216.37473763,0.0718728965,13.314065796,-0.000786925,0.0120044612,0.0226244344,0.0162903279,0.0188857442,0.0050775994,0.0,-0.00209738,-0.570578231,0.0115830116,6.0,12.789298928,0.6647733996,0.0,0.0392749235,0.0134794634,0.020288312,0.6899383331,3.1870014278,7.7964901e-09,3.35023e-08,0.7082180407,0.5015727931,0.7013463642,0.0392735183,0.3363705948,0.3485328085,-0.0361010830324909,-0.0793103448275862,-0.1523809523809524,0.04296875,0.0,0.0308880308880308,0.0853658536585366,0.1710526315789473,0.2775119617224879,0.2191780821917808,0.1608695652173912,0.1218487394957983,0.2654028436018958,0.1919642857142858,0.3762886597938144,0.2654028436018958,0.2361111111111111,0.259433962264151,0.1508620689655173,0.0308880308880308,-0.011111111111111,-0.0183823529411765,-0.0326086956521739,0.068,-0.0498220640569394,-0.014760147601476,0.2654028436018958,0.1033057851239669,-0.2053571428571429,-0.0565371024734981,-0.0887372013651877,-0.097972972972973,-0.1099999999999999,-0.003731343283582,0.2714285714285713,0.4052631578947367,0.5344827586206897,0.5892857142857142,0.4916201117318435,0.3979057591623036,0.4432432432432431,0.5344827586206897,0.6280487804878048,0.451086956521739,0.5705882352941176,0.6280487804878048,0.7337662337662338,0.6481481481481481
27879,0.9010676734,0.0437786709,-18.97465558,0.0,2.0396378841,6.013867576,0.036028412,0.1630786621,1.2510211684,-0.00635324,0.2279401701,-0.233199367,11.0,0.0413539192,0.0,0.1209144095,0.0046627124,0.0829223126,-0.042318701,0.1311655449,0.0388662149,0.6078979823,0.0,1.6167860068,-0.007922883,1.0273205274,96.269560697,5.1131283566,0.0645294345,0.0,0.0,1.0,0.0,0.0,3.5303104055,2.0,-0.090151132,-0.124947058,0.3304039414,-3.740370969,-4.777208765,-0.36958004,-526.4328153,0.0362474485,11.577879525,0.0042597057,0.0192017436,0.0640459444,-0.05296186,0.0321679413,-0.059629077,1.0,0.0019858156,-0.109663409,4.41503e-05,2.0,10.466668407,0.6132107593,0.0,0.0454545468,0.0208402982,0.0213090589,0.9506678946,4.0389486312,6.2230806e-08,2.3683301e-08,1.023855033,1.0482791287,0.0827199535,0.0640973529,0.351877933,0.348911367,-0.0408163265306122,0.0,0.0846153846153845,0.205128205128205,0.175,0.119047619047619,0.194915254237288,0.1015625,0.2589285714285714,-0.1849710982658959,-0.3705357142857143,-0.2578947368421053,-0.1705882352941176,-0.2078651685393258,-0.0844155844155843,-0.2578947368421053,-0.2806122448979592,-0.1849710982658959,-0.6083333333333334,-0.7151515151515151,-0.6859688195991092,-0.650990099009901,-0.6259946949602122,-0.4659090909090909,-0.4835164835164834,-0.5137931034482759,-0.5137931034482759,-0.4426877470355731,-0.3349056603773584,-0.3761061946902655,-0.3705357142857143,-0.2539682539682539,-0.2078651685393258,0.0217391304347827,0.3689320388349515,0.3428571428571427,0.6588235294117648,0.3823529411764705,0.2368421052631579,0.3055555555555556,0.4387755102040815,0.3557692307692308,0.3055555555555556,0.46875,0.330188679245283,0.3823529411764705,0.0763358778625953,-0.0139860139860139
