firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24
60062.0,-0.00753826,-0.00808497,-0.0232523,-0.391924206,0.0106756371,-0.047203494,0.0,-0.016810868,-0.783081705,0.0080795577,-0.0446096654275093,0.229665071770335,0.2475728155339804,0.2180094786729858,0.297979797979798,0.3455497382198953,0.8098591549295775,0.5117647058823529,0.381720430107527,0.3597883597883597,-0.3091397849462365,-0.2418879056047197,-0.2212121212121212,-0.2282282282282282,-0.1918238993710691,-0.1490066225165562,-0.1433333333333333,-0.1228668941979522,-0.1288135593220338,-0.1258503401360544,-0.1433333333333333,-0.1490066225165562,0.0362903225806452,-0.003875968992248
40352.0,0.0009517745,0.0065196983,0.0220974197,0.0254710289,0.0133465233,-0.005884749,0.0,0.0050975985,-0.519582367,0.076793625,-0.0323886639676113,-0.091254752851711,-0.1082089552238806,0.0436681222707424,0.0436681222707424,0.0391304347826086,0.1490384615384614,0.0963302752293577,0.0717488789237668,0.0346320346320345,-0.0164609053497942,0.0622222222222221,0.091324200913242,0.1715686274509804,0.1064814814814814,0.2645502645502646,0.231958762886598,0.3204419889502763,0.3060109289617485,0.3060109289617485,0.4753086419753085,0.5126582278481013,0.4662576687116564,-0.0082987551867219
22753.0,0.0168819333,0.0375356707,0.0593400123,0.0337433393,0.1701141726,0.0422978214,0.0,0.0004000002,-0.090533335,0.1018622592,-0.4011976047904192,-0.2592592592592593,-0.1071428571428571,-0.0476190476190476,-0.0476190476190476,0.1299435028248587,0.2195121951219512,0.1494252873563217,0.2738853503184713,0.2738853503184713,0.2578616352201257,0.5151515151515151,0.4705882352941177,0.4388489208633093,0.2903225806451612,0.4492753623188406,0.5267175572519085,0.4925373134328359,0.0471204188481675,0.0050251256281406,0.2048192771084338,0.2422360248447204,0.4184397163120568,0.2987012987012987
22964.0,-0.004381238,-0.075254657,-0.198194522,0.0311557241,0.0092856935,-0.065164313,1.0,0.0038559065,3.0194839032,0.0460991114,-0.0325203252032519,0.1553398058252426,0.3076923076923077,0.4691358024691359,0.4424242424242424,0.4512195121951219,0.5866666666666667,0.4691358024691359,0.4166666666666667,0.202020202020202,0.1121495327102803,0.0438596491228069,-0.0083333333333333,0.0084745762711864,0.072072072072072,0.0917431192660549,0.2268041237113403,0.2268041237113403,0.202020202020202,-0.0083333333333333,0.1121495327102803,0.0917431192660549,0.1782178217821781,0.0530973451327434
23238.0,-0.017759306,-0.004755372,-0.008889945,0.0453431591,0.3116176695,-0.207002479,0.0,-0.016768455,0.749975754,0.0005217595,0.0,0.0,0.1095890410958904,0.0945945945945945,0.0,0.1571428571428572,0.0,-0.0470588235294118,-0.0999999999999999,-0.1649484536082474,-0.0470588235294118,0.0384615384615385,-0.0898876404494382,-0.0795454545454545,-0.1382978723404255,-0.173469387755102,-0.0240963855421686,-0.2568807339449541,-0.3076923076923077,-0.3622047244094488,-0.3249999999999999,-0.4375,-0.3414634146341463,-0.4044117647058823
26841.0,0.0221613444,0.0228982116,0.0547683561,0.1153709638,0.0098515157,-0.015826123,3.0,0.0146024213,1.4946062567,0.1234469954,-0.1354166666666666,-0.1170212765957446,0.1216216216216217,0.1216216216216217,0.3387096774193547,0.296875,0.2575757575757575,0.2028985507246377,0.2388059701492537,0.2575757575757575,0.2769230769230768,0.296875,0.0779220779220779,0.2575757575757575,0.1690140845070422,0.2205882352941177,0.2028985507246377,0.0641025641025641,0.0375,0.0121951219512195,0.1216216216216217,-0.0568181818181817,-0.1075268817204301,-0.2385321100917431
48047.0,0.0036998323,0.0103966309,0.0364441669,0.1515627911,0.0233491371,-0.000371161,1.0,0.0012626767,1.2066652082,0.0143730156,0.0980392156862746,0.1428571428571428,0.3023255813953489,0.3575757575757576,0.382716049382716,0.2584269662921348,-0.0548523206751054,-0.1417624521072796,-0.1317829457364341,-0.2056737588652482,-0.1913357400722022,-0.1578947368421053,-0.1482889733840304,-0.1515151515151515,-0.2084805653710247,-0.1146245059288537,-0.0967741935483871,-0.0781893004115226,-0.0427350427350426,0.0370370370370369,0.1666666666666667,0.1200000000000001,0.2173913043478261,0.2108108108108108
65533.0,-0.003048612,0.0178600575,0.0456196487,0.0213245526,0.2302806266,-0.228333174,1.0,0.001522148,1.1872500857,0.0657783258,-0.0132450331125827,0.1640625,0.2735042735042734,0.2735042735042734,0.505050505050505,0.4752475247524752,0.3990610328638497,0.2844827586206897,0.2956521739130435,0.3732718894009217,0.4123222748815165,0.5520833333333333,0.6373626373626373,0.6464088397790055,0.8509316770186335,1.1134751773049647,1.4227642276422765,1.0985915492957743,1.1751824817518246,1.0839160839160835,1.328125,1.143884892086331,1.3650793650793651,1.328125
60417.0,0.0148528,-0.009237174,-0.039344419,1.1868746638,0.235431494,0.206926128,0.0,-0.016965283,-0.179237632,0.0002732258,-0.0517241379310344,-0.0178571428571429,-0.0350877192982456,-0.0833333333333333,-0.1791044776119402,0.0,-0.0178571428571429,-0.0517241379310344,0.0,-0.1269841269841269,-0.1538461538461538,-0.0178571428571429,-0.140625,-0.0677966101694915,-0.0178571428571429,0.0377358490566037,-0.1129032258064516,-0.140625,-0.1666666666666666,-0.2253521126760563,-0.2361111111111111,-0.2567567567567568,-0.2666666666666667,-0.2948717948717948
24468.0,0.0,0.0068110764,0.0371724558,0.08750597,0.2804066543,-0.210074016,1.0,0.0320539643,-0.191563307,-0.032990312,-0.0416666666666666,0.1499999999999999,0.1794871794871795,0.1219512195121952,0.2432432432432432,0.1219512195121952,0.0222222222222221,-0.0980392156862745,0.2432432432432432,0.1794871794871795,0.1219512195121952,0.2105263157894736,0.2105263157894736,-0.1153846153846154,-0.0416666666666666,-0.1481481481481481,-0.2580645161290322,-0.28125,-0.3611111111111111,-0.4390243902439024,-0.2068965517241379,-0.303030303030303,-0.1481481481481481,-0.2333333333333332
24572.0,0.0018244434,0.0003691112,0.0022727273,0.1717851245,0.0540476845,-0.008703498,2.0,0.0069773383,-0.002859564,0.0476190485,0.1052631578947369,0.1052631578947369,0.1999999999999999,0.5555555555555556,0.3548387096774192,0.1999999999999999,0.1052631578947369,0.0,-0.0232558139534884,0.2727272727272727,0.1666666666666667,0.0769230769230768,0.1052631578947369,0.05,0.1052631578947369,0.024390243902439,0.05,-0.0869565217391304,-0.1063829787234043,-0.2222222222222222,-0.0666666666666666,-0.1923076923076923,-0.16,-0.25
25217.0,0.0020570599,0.0087252607,0.018958297,0.1557787217,0.0249466903,0.7687221066,1.0,-0.003149091,0.745938968,0.0192532463,-0.0598290598290598,0.0784313725490195,0.1956521739130434,0.2222222222222223,0.2222222222222223,0.4102564102564103,0.4285714285714286,0.375,0.375,0.3095238095238095,0.3414634146341464,0.3414634146341464,0.134020618556701,0.134020618556701,0.1224489795918366,0.1956521739130434,0.1702127659574468,0.1702127659574468,0.1,0.0377358490566037,0.0377358490566037,0.0,0.0576923076923077,0.0185185185185186
45460.0,0.0107864287,0.0212626563,0.0306174957,0.059558808,0.3883169885,-0.000301719,3.0,0.0119440428,0.3252108716,0.0300984625,0.0679012345679013,0.0613496932515338,0.0613496932515338,0.0880503144654087,0.1533333333333333,0.2097902097902098,0.3307692307692307,0.3307692307692307,0.2097902097902098,0.4065040650406504,0.3007518796992481,0.2097902097902098,0.1849315068493151,0.1610738255033557,0.291044776119403,0.4065040650406504,0.3106060606060605,0.1849315068493151,0.2183098591549295,0.1768707482993197,0.2357142857142857,0.2097902097902098,0.2183098591549295,0.4416666666666666
65541.0,0.0008601217,-0.023740432,-0.065959046,0.0506186803,0.0912102344,0.3477910611,0.0,-0.05965718,0.8470050761,0.0222453233,-0.036697247706422,0.0714285714285714,0.0552763819095476,-0.036697247706422,-0.0497737556561086,0.0096153846153845,0.1864406779661016,0.1229946524064171,0.0714285714285714,0.0447761194029849,0.0,0.1413043478260869,0.1864406779661016,0.1731843575418994,0.3725490196078431,0.5909090909090908,0.6153846153846154,0.5328467153284671,0.3548387096774192,0.3043478260869565,0.4788732394366197,0.1413043478260869,0.09375,0.0769230769230768
31026.0,-0.006251573,-0.004019555,-0.01094135,0.0520628684,0.0634313802,-0.023678922,0.0,-0.025230069,4.0217391304,-0.02321306,-0.0193548387096774,0.0555555555555555,0.0857142857142856,-0.0559006211180124,0.0410958904109588,0.0305084745762711,0.125925925925926,0.1385767790262171,-0.0440251572327043,-0.1914893617021277,0.0629370629370629,0.1135531135531136,0.0935251798561151,0.1828793774319066,0.2666666666666666,0.2719665271966527,0.2408163265306122,0.3217391304347825,0.52,0.625668449197861,0.6521739130434783,0.6521739130434783,0.7471264367816093,0.8765432098765431
27800.0,0.0009663533,0.0119405094,0.0168159204,0.0426612903,0.5933703094,-0.023506588,0.0,0.0001129032,26.622775137,0.0244579576,0.0508474576271187,-0.0158730158730159,0.0973451327433627,0.1071428571428572,0.1272727272727272,0.24,0.1698113207547169,0.3191489361702126,0.3777777777777777,0.3191489361702126,0.1481481481481481,0.2653061224489796,0.3932584269662922,0.2156862745098038,0.1698113207547169,0.631578947368421,0.4761904761904763,0.3777777777777777,0.4090909090909091,0.0508474576271187,0.2653061224489796,0.1071428571428572,0.1698113207547169,0.2916666666666667
64207.0,-0.015947385,0.0184497534,0.0267507292,0.0035225889,0.2219930701,-0.099422565,0.0,-0.007606716,0.9622280929,-0.058087051,0.1313131313131312,-0.0743801652892561,0.0,-0.2631578947368421,-0.1641791044776119,-0.026086956521739,-0.1641791044776119,-0.1703703703703704,-0.4716981132075472,-0.4838709677419355,-0.4136125654450262,-0.4589371980676329,-0.5,-0.540983606557377,-0.4741784037558685,-0.6888888888888889,-0.656441717791411,-0.6781609195402298,-0.6574923547400612,-0.6880222841225627,-0.6216216216216216,-0.6375404530744336,-0.5390946502057613,-0.5274261603375527
19828.0,-0.000947804,-0.002254675,-0.019327585,0.4560015788,0.0320089092,0.0275604718,0.0,0.0106666667,-0.502264696,0.0588235296,0.0,0.1538461538461537,0.0714285714285714,0.0,0.25,0.0714285714285714,0.1538461538461537,-0.0625,-0.0625,0.0,-0.0625,-0.0625,-0.1666666666666666,-0.3478260869565217,-0.2857142857142857,-0.1666666666666666,0.0,-0.2105263157894736,-0.25,-0.2857142857142857,-0.2857142857142857,-0.3181818181818182,-0.3478260869565217,-0.4230769230769231
28522.0,-0.00287536,0.0008909077,0.002414383,0.2222823823,0.840227221,-0.1230897,1.0,-0.00573511,1.876904501,0.0413644537,0.0071942446043165,0.0108303249097472,0.1313131313131312,0.1965811965811965,0.3270142180094786,0.386138613861386,0.3429256594724221,0.320754716981132,0.3658536585365854,0.3526570048309179,0.4583333333333332,0.4432989690721649,0.4583333333333332,0.4285714285714286,0.4285714285714286,0.627906976744186,0.4583333333333332,0.4583333333333332,0.4285714285714286,0.3999999999999999,0.3725490196078431,0.3270142180094786,0.6617210682492582,0.5909090909090908
59707.0,0.0182553669,0.0114675397,0.0215919254,-0.45826067,0.1598798175,0.2175198287,1.0,0.369507597,0.2989307651,0.115363583,-0.0232558139534884,0.0,0.024390243902439,0.0,0.0,-0.0666666666666666,0.1052631578947369,0.05,-0.5882352941176471,-0.5882352941176471,-0.5882352941176471,-0.6379310344827587,-0.7162162162162162,-0.7324840764331211,-0.7407407407407407,-0.7407407407407407,-0.6911764705882353,-0.6440677966101696,-0.641025641025641,-0.6865671641791045,-0.72,-0.7236842105263157,-0.7514792899408285,-0.7558139534883721
63546.0,-0.008942129,0.0591113462,0.0756345178,-0.055612604,0.6926346508,0.0081150708,0.0,0.0071367264,11.306025141,-0.381728765,0.1523809523809522,0.3010752688172042,0.6575342465753424,0.704225352112676,0.7794117647058822,1.5208333333333337,1.75,1.75,1.8139534883720927,2.903225806451613,2.102564102564102,2.025,1.5744680851063828,1.42,1.6304347826086958,2.102564102564102,2.5588235294117645,2.5588235294117645,2.27027027027027,1.8139534883720927,1.1607142857142856,0.9206349206349208,0.8333333333333333,0.6351351351351351
22699.0,0.0009007622,0.0064052867,0.0167405272,0.0372377328,0.0093703417,0.0047066614,1.0,0.0016378422,-0.807783784,0.0128603191,0.0613496932515338,0.138157894736842,0.1233766233766233,0.1849315068493151,0.2357142857142857,0.2357142857142857,0.2536231884057971,0.0359281437125749,0.0484848484848485,0.0359281437125749,0.2627737226277371,0.3106060606060605,0.108974358974359,0.2357142857142857,0.2720588235294117,0.4297520661157024,0.3106060606060605,0.3410852713178294,0.4537815126050419,0.4537815126050419,0.7653061224489797,0.5309734513274336,0.3515625,0.3007518796992481
49154.0,0.0017261347,0.0091680815,0.0207974406,0.0136215555,0.0550731798,-0.020820363,0.0,6.42336e-05,-0.141638998,0.0655587055,-0.0072463768115942,0.1480446927374301,0.1291208791208791,0.1198910081743869,0.1448467966573816,0.3047619047619048,0.3519736842105263,0.2965299684542586,0.3258064516129033,0.2159763313609468,0.1676136363636364,0.3564356435643565,0.3215434083601285,0.3885135135135136,0.4270833333333332,0.6309523809523809,0.5509433962264152,0.5451127819548873,0.5222222222222221,0.4891304347826086,0.5568181818181819,0.6374501992031874,0.9478672985781992,0.7564102564102564
29111.0,0.0037263979,0.0287598064,0.0440360876,0.0212695499,0.4772404627,0.000928366,0.0,-0.000168067,-0.10090143,-0.007873016,-0.0555555555555555,0.1226415094339623,0.3999999999999999,0.3076923076923077,0.5256410256410255,0.6413793103448275,0.7,0.5866666666666667,0.676056338028169,0.1018518518518518,0.2268041237113403,0.676056338028169,0.6081081081081081,0.5063291139240507,0.4512195121951219,0.7761194029850746,1.0169491525423728,0.5866666666666667,0.676056338028169,0.5657894736842106,0.8888888888888888,0.7246376811594204,1.2037037037037035,0.7761194029850746
19350.0,-0.007804761,-0.005150301,-0.013028372,-0.045858394,0.0203428378,0.0016434962,0.0,-0.004183942,0.2955621433,-0.070518252,-0.0143884892086331,0.1416666666666666,0.2177777777777778,0.1913043478260869,0.1913043478260869,0.36318407960199,0.3908629441624365,0.2123893805309735,0.1659574468085105,0.1369294605809128,0.1610169491525424,0.2454545454545453,0.1093117408906882,0.1004016064257027,0.0703125,0.1512605042016805,0.1861471861471861,0.170940170940171,0.1275720164609053,0.2232142857142858,0.3838383838383838,0.2511415525114155,0.1561181434599157,0.0745098039215685
57883.0,-0.001663705,-0.095055895,1.2516288887,-5.235006835,0.0551556265,-0.032458369,0.0,-2.266640355,0.1215629522,-0.088888891,-0.4444444444444444,-0.4444444444444444,-0.375,-0.5,-0.4444444444444444,-0.5454545454545454,-0.5454545454545454,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,-0.7222222222222222,-0.75,-0.8,-0.75,-0.75,-0.7222222222222222,-0.7222222222222222,-0.75,-0.7916666666666666,-0.7916666666666666,-0.8,-0.8648648648648649,-0.903846153846154,-0.927536231884058
49429.0,0.001017347,0.0136908078,0.0325557776,0.0400202536,0.0108058516,0.1037400759,0.0,-0.000401201,2.1713839547,0.0855172602,-0.0539772727272727,0.0882352941176469,-0.0089285714285713,0.1100000000000001,-0.4278350515463918,-0.3645038167938931,-0.323170731707317,-0.3645038167938931,-0.3833333333333333,-0.4449999999999999,-0.3945454545454545,-0.3018867924528302,-0.3134020618556701,-0.1167108753315649,-0.0512820512820513,0.0882352941176469,0.0309597523219813,0.0341614906832297,0.0707395498392282,-0.4095744680851063,-0.2379862700228833,-0.1937046004842615,-0.1143617021276596,-0.1417525773195876
44943.0,-0.030596316,-0.058576589,-0.125078174,-0.02609502,0.1098354382,-0.008675616,0.0,-0.065019364,0.4743589744,-0.126197461,-0.0425531914893616,-0.150943396226415,0.4516129032258065,0.5,0.6071428571428572,0.7307692307692308,0.875,0.6071428571428572,0.40625,0.6071428571428572,0.6666666666666667,0.25,0.1538461538461537,0.0465116279069768,0.125,0.40625,0.40625,0.3235294117647058,0.0,-0.0425531914893616,-0.0217391304347825,-0.0217391304347825,0.2857142857142858,0.0227272727272727
30227.0,0.0123547273,0.0352918174,0.042246928,0.0072519133,0.2583692562,0.0447916944,3.0,0.0086504966,-0.770431254,0.0344827585,0.087719298245614,-0.03125,0.0689655172413792,0.1698113207547169,0.4418604651162789,0.4418604651162789,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.55,0.5897435897435896,0.2916666666666667,0.1481481481481481,0.1071428571428572,0.3478260869565217,0.2916666666666667,0.8235294117647058,0.4090909090909091,0.0689655172413792,-0.1142857142857143,0.0,-0.1388888888888888,-0.1621621621621621,-0.1842105263157895
43211.0,0.0014953166,0.006227574,0.0124948142,0.4333663607,0.0258073436,-0.013577763,1.0,0.001509434,-0.254467036,0.0,-0.0701754385964912,0.0816326530612245,0.1521739130434782,0.0392156862745098,0.1777777777777778,0.2325581395348837,0.2619047619047618,0.2619047619047618,0.2619047619047618,0.1777777777777778,0.1041666666666667,0.1777777777777778,0.127659574468085,0.2619047619047618,0.4324324324324324,0.4722222222222223,0.358974358974359,0.394736842105263,0.2619047619047618,0.2926829268292683,0.606060606060606,0.4324324324324324,0.5142857142857142,0.3249999999999999
61313.0,0.0077096869,0.0248859858,0.0403989263,0.0199275417,0.2040774776,-0.008992946,0.0,2.82686e-05,0.2400384061,0.0618569241,-0.0374149659863946,0.1646090534979423,0.3476190476190477,0.2922374429223744,0.3605769230769231,0.5722222222222222,0.8141025641025641,0.779874213836478,0.8993288590604027,1.065693430656934,0.9929577464788732,1.0214285714285714,0.9929577464788732,0.7151515151515151,0.76875,1.0214285714285714,0.9251700680272108,0.912162162162162,0.6946107784431137,0.76875,1.143939393939394,0.8741721854304636,0.8258064516129033,0.8376623376623376
19254.0,-0.005409355,0.0020825991,0.0039520885,-0.064340392,0.0568777605,0.0064366497,0.0,-0.001176471,1.8170657906,0.0381786749,-0.0555555555555555,-0.0620689655172413,0.0381679389312976,-0.0620689655172413,-0.1282051282051282,-0.0993377483443708,-0.0872483221476509,-0.2183908045977011,-0.2688172043010752,-0.2046783625730994,-0.1807228915662651,-0.18562874251497,-0.1656441717791411,-0.18562874251497,-0.1807228915662651,-0.0684931506849315,-0.1604938271604938,-0.1225806451612903,-0.18562874251497,-0.1604938271604938,0.096774193548387,-0.15,-0.1952662721893491,-0.2444444444444444
30876.0,0.0034942273,0.0281534106,0.0494166307,0.0036497451,0.0670703671,-0.075240643,2.0,0.0017408466,-0.283777969,-0.035066322,0.1222707423580786,0.0798319327731091,0.2536585365853658,0.3967391304347827,0.297979797979798,0.3597883597883597,0.4277777777777778,0.3316062176165804,0.4438202247191012,0.3891891891891892,0.419889502762431,0.60625,0.1843317972350231,0.1843317972350231,0.2660098522167486,0.3670212765957445,0.3526315789473684,0.3526315789473684,0.297979797979798,0.2849999999999999,0.4120879120879122,0.5766871165644172,0.5962732919254659,0.4770114942528736
56960.0,-0.003423397,0.0235363951,0.0386801121,-0.006794382,0.1806751277,0.0042782463,1.0,-0.002159076,0.9639175258,-0.033870235,0.0058479532163742,0.0552147239263802,0.0886075949367088,0.0424242424242424,0.1390728476821192,0.1944444444444444,0.2112676056338027,0.0817610062893081,0.162162162162162,-0.3900709219858156,-0.3653136531365314,-0.3064516129032257,-0.2833333333333333,-0.2711864406779661,-0.2649572649572649,-0.2110091743119265,-0.1809523809523809,-0.1886792452830188,-0.1924882629107981,-0.1962616822429906,-0.0752688172043011,-0.0994764397905759,-0.0652173913043477,-0.0947368421052631
31421.0,-0.000106751,0.0162293468,0.0187053485,0.0068776598,0.1475657133,-0.01008801,1.0,-0.000893707,0.6480045937,-0.063335989,0.0413223140495868,-0.0232558139534884,-0.0307692307692307,-0.0232558139534884,0.0769230769230768,0.1454545454545455,0.2727272727272727,0.1775700934579438,0.008,0.0,0.008,0.0588235294117647,0.05,-0.0232558139534884,0.0327868852459016,0.1886792452830188,0.0677966101694915,0.0161290322580645,-0.0454545454545454,0.1351351351351351,0.1559633027522935,0.0588235294117647,0.1052631578947369,-0.0999999999999999
28644.0,-0.001229572,0.0191193329,0.0376404755,0.0676812651,0.0923207291,0.0037798992,3.0,-0.004902341,0.1306042885,-0.004545264,0.0186046511627906,-0.0179372197309417,0.0579710144927536,0.1060606060606059,-0.0045454545454545,-0.009049773755656,-0.0179372197309417,-0.0560344827586206,0.1711229946524064,0.2032967032967032,0.3035714285714286,0.2958579881656804,0.3035714285714286,0.2234636871508379,0.3272727272727274,0.489795918367347,0.394904458598726,0.3602484472049689,0.2882352941176471,0.3773584905660376,0.4697986577181208,0.4599999999999999,0.3687499999999999,0.3272727272727274
31595.0,0.0034055624,0.0003378378,0.0010508494,0.3568319166,0.0319810787,-0.253204876,1.0,-0.008521698,0.0578778135,-0.013148217,-0.1309523809523809,-0.1797752808988764,-0.0759493670886075,0.0,-0.0394736842105263,0.1060606060606059,0.123076923076923,0.140625,0.140625,0.123076923076923,0.1967213114754098,0.140625,0.123076923076923,0.0138888888888888,0.1774193548387097,0.4038461538461537,0.2372881355932203,0.0735294117647058,0.123076923076923,0.1587301587301588,0.2166666666666665,0.2807017543859649,0.2807017543859649,0.0895522388059701
42729.0,-0.001153158,-0.019243566,-0.048444787,0.3959060187,0.045437938,-0.003174041,0.0,-0.058242678,3.4994840041,-0.070757572,-0.074074074074074,0.0,0.3888888888888888,0.3888888888888888,0.25,0.3888888888888888,0.3888888888888888,0.0869565217391303,0.0869565217391303,0.3888888888888888,0.25,0.3157894736842106,0.3157894736842106,0.25,0.0869565217391303,0.3157894736842106,0.25,0.0869565217391303,0.0869565217391303,0.0869565217391303,0.1363636363636364,-0.0384615384615384,0.0,-0.1666666666666666
33209.0,0.0093612335,0.0107058949,0.0168494475,0.00307059,0.6971864439,-2.434539637,3.0,-0.000415881,-0.421622559,-0.051734392,0.0491803278688525,0.1636363636363635,0.1851851851851851,0.292929292929293,0.2307692307692308,0.3473684210526315,0.2549019607843137,0.2427184466019416,0.2190476190476191,0.3061224489795917,0.1851851851851851,-0.0153846153846153,0.0,-0.1688311688311687,-0.072463768115942,0.0666666666666666,0.0578512396694215,-0.1466666666666666,0.1034482758620689,0.1228070175438595,0.3061224489795917,0.0666666666666666,0.1428571428571428,0.032258064516129
50788.0,-0.003985407,0.001725263,0.0034036826,-0.043232765,0.0262451872,-0.046165335,0.0,-0.004367816,-0.495837188,0.0787345422,-0.0439560439560439,-0.0224719101123596,0.1298701298701299,0.2253521126760562,0.2340425531914893,0.3488372093023255,0.2517985611510791,0.2083333333333332,0.144736842105263,0.2083333333333332,0.183673469387755,0.1756756756756756,-0.0543478260869565,-0.0279329608938547,-0.0594594594594594,-0.1343283582089552,-0.09375,-0.1470588235294118,-0.2401746724890829,-0.275,-0.1212121212121212,-0.2232142857142857,-0.2564102564102564,-0.2334801762114537
53196.0,0.0021642081,0.004095426,0.0078092479,-0.001788869,0.0308219178,0.0012269535,0.0,0.0005422224,1.4022988506,-0.020938242,-0.0999999999999999,0.1538461538461537,0.1999999999999999,0.0465116279069768,0.0465116279069768,0.1999999999999999,0.1842105263157893,0.1111111111111111,0.0465116279069768,0.0843373493975903,0.0112359550561798,0.0465116279069768,-0.0526315789473684,-0.1176470588235294,-0.0999999999999999,-0.0999999999999999,-0.1428571428571429,-0.0909090909090909,0.0227272727272727,0.0975609756097561,0.0112359550561798,0.0227272727272727,0.125,-0.0625
44708.0,-0.004429562,0.0077566269,0.0212920329,0.1116290839,0.0202910066,-0.002662677,1.0,-0.00371134,0.7647375022,0.043986402,0.043010752688172,0.0374331550802138,0.0,0.1479289940828403,0.0659340659340659,0.2933333333333332,0.3661971830985915,0.2763157894736843,0.3197278911564625,0.2847682119205297,0.2933333333333332,0.3472222222222223,0.2679738562091502,0.1547619047619046,0.2847682119205297,0.2516129032258065,0.3857142857142857,0.127906976744186,-0.0934579439252336,0.0898876404494382,0.6440677966101696,0.2356687898089171,0.2124999999999999,0.1022727272727272
58405.0,-0.009556509,-0.007055213,-0.018384549,0.0733827215,0.1206941691,-0.016710894,0.0,-0.010029271,0.0657142857,-0.053888888,-0.0238095238095238,-0.0574712643678161,0.0789473684210526,0.1714285714285714,0.1884057971014492,0.2424242424242424,0.1388888888888888,0.1388888888888888,0.0789473684210526,0.1081081081081081,0.0249999999999999,0.0379746835443037,-0.0238095238095238,-0.0786516853932584,-0.188118811881188,0.0123456790123457,0.0,-0.0888888888888889,-0.0352941176470588,-0.0238095238095238,0.1081081081081081,0.0933333333333332,0.0789473684210526,0.0512820512820513
18550.0,-0.00053066,0.0088442877,0.0174895937,0.0246387886,0.01325658,-0.01181178,0.0,-0.00072424,0.6604588394,0.0563504276,-0.0443740095087162,0.0134453781512604,0.1313320825515946,0.1313320825515946,0.1229050279329608,0.177734375,0.3520179372197309,0.2775423728813559,0.2995689655172413,0.1823529411764706,0.1507633587786259,0.2694736842105263,0.3489932885906039,0.3489932885906039,0.3767123287671232,0.460048426150121,0.5075000000000001,0.4530120481927711,0.4255319148936169,0.4530120481927711,0.5382653061224489,0.5703125,0.6703601108033241,0.5703125
18569.0,-0.003780069,0.0033333333,0.0066500416,-0.133148585,0.0413961039,0.0332386377,0.0,-0.011907597,1.4279323361,0.0169543182,-0.0640394088669951,-0.0821256038647343,0.021505376344086,-0.0052356020942407,0.1801242236024844,0.2751677852348992,0.2925170068027212,0.25,0.1242603550295857,0.1046511627906976,0.0857142857142856,0.25,0.2925170068027212,0.2925170068027212,0.2582781456953642,0.3970588235294117,0.4074074074074074,0.2925170068027212,0.2179487179487178,0.3194444444444444,0.3286713286713287,0.3868613138686132,0.4285714285714286,0.3380281690140845
63589.0,-0.016240534,-0.010762555,-0.01356537,-0.024533121,0.1033448099,-0.013798316,0.0,-0.012945207,-0.228903002,-0.028104138,0.1777003484320558,0.357429718875502,0.2611940298507462,0.1901408450704225,0.207142857142857,0.3520000000000001,0.7422680412371134,0.2611940298507462,0.3307086614173229,0.4506437768240343,0.5943396226415094,0.69,0.5648148148148149,0.4568965517241379,0.6095238095238096,1.1528662420382163,1.6,1.4492753623188408,1.2993197278911564,1.2684563758389262,1.4852941176470589,1.5606060606060606,1.725806451612903,1.3636363636363638
26382.0,0.0021456769,-0.002414426,-0.006250127,0.0735097802,0.0167418902,0.22891751,0.0,0.0254868528,-0.548662907,-0.013936767,0.0147058823529411,-0.0547945205479452,0.0952380952380953,0.1129032258064515,0.1219512195121952,0.2321428571428572,0.140495867768595,0.0454545454545454,-0.034965034965035,0.0,-0.0071942446043165,-0.086092715231788,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,0.1694915254237288,0.078125,0.0454545454545454,-0.0416666666666666,0.0454545454545454,0.0952380952380953,0.0072992700729928,-0.034965034965035,-0.1929824561403509
37103.0,-0.006330331,0.0105865487,0.0211946523,0.0019583671,0.1809518028,-0.086961271,0.0,-0.006103816,0.4512225164,-0.05146322,-0.0714285714285714,-0.0780141843971631,0.0,0.0,0.0,0.1206896551724137,0.1403508771929824,-0.037037037037037,-0.0076335877862595,0.1504424778761062,0.2264150943396226,0.3541666666666667,0.3,0.2745098039215685,0.2621359223300972,0.368421052631579,0.4285714285714286,0.3131313131313131,0.4606741573033708,0.25,0.6455696202531647,0.6049382716049383,0.5853658536585367,0.4942528735632183
47036.0,-0.000422608,0.0081848453,0.0250505679,0.5102720426,0.1286565239,-0.040273457,1.0,-0.000500936,0.0190664037,0.0062111802,0.0076923076923076,0.0916666666666665,0.1196581196581196,0.1101694915254236,0.297029702970297,0.3505154639175258,0.3936170212765957,0.297029702970297,0.2843137254901962,0.3789473684210527,0.5057471264367817,0.7236842105263157,0.4886363636363635,0.297029702970297,0.8194444444444444,0.8714285714285714,1.046875,1.0793650793650795,1.2586206896551726,1.147540983606557,1.5192307692307692,1.3392857142857144,1.2982456140350878,1.1833333333333331
