firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
45583,2.0508097703,0.0821976348,-9.118066073,0.0518571474,2.0214302938,5.7242053438,0.0593483739,0.020929614,0.4604515089,-0.015444905,0.0370206745,27.0,0.0359510063,-0.061728395,-0.00927764,0.0116454697,0.0693257593,0.1561912594,0.0501643666,0.0170465746,0.005550388,0.5313422509,0.0,2.5313407491,-0.355638783,0.9970345031,-0.369725408,22.581162917,8.3415964935,0.1249795693,0.0,0.0,0.0,0.0,0.0,0.8509840159,6.0,0.0874863405,-0.048584507,-3.165803466,0.7110117245,-730.3195345,0.1277518688,11.457993981,0.0010388147,0.0037457132,0.0073575988,0.033635382,0.0622494514,0.0310733117,0.0,-0.00533049,-0.33906673,0.0138714993,2.0,10.283210865,0.3411564231,0.0,0.0569105521,0.0338414798,0.0350142365,0.7502649148,1.5822763019,2.2137392e-07,5.0769871e-08,0.3227930034,0.104195323,0.311967324,0.0569586285,0.0598250877,0.5848993018
14702,0.1645971178,0.0478094136,7.8498423856,0.0,0.079731674,0.2215931214,0.4132910267,0.5724630896,0.7789748578,1.1231622355,0.4521199611,26.0,0.1009763721,0.5068600549,0.9683359346,0.0056952186,0.043131769,0.2648337482,0.1807868548,0.1802059613,0.6382291942,0.7076850206,0.0,3.2029248715,0.0566113166,2.6580304967,0.0021576462,2.26213902,4.0675756652,0.834762851,0.0,0.0,1.0,0.0,0.0,1.1914450531,7.0,3.4767401964,-0.044778605,0.0829372341,-0.545371022,39919.694663,0.0324035929,17.375790192,0.0061020128,0.0402270872,0.0597132911,0.0157305421,0.3651717313,0.0087266509,0.0,-0.000993789,0.0942602915,0.1046065539,6.0,17.809919124,4.1982046768,0.0,0.062542446,0.0313538591,0.0399836673,0.2148507441,3.4766780734,4.103316e-11,5.0538597e-09,1.8487802871,3.4179885499,0.0750140984,0.0755247681,0.530381292,-0.222785955
15537,1.6965064355,0.0158655109,-3.566056087,0.036774363,0.4605200946,2.7154189651,-0.007194038,-0.095317836,0.4972347692,-0.042769857,-0.279348898,21.0,-0.017467956,0.007751938,0.1342798833,-0.015973595,-0.010761014,0.2141650579,0.315460274,0.0375454445,-0.027934138,0.5875835749,0.0,3.828663654,0.312011896,2.436539703,0.2641347668,8.3786675312,4.8469617404,0.1984710941,0.0,0.0,1.0,0.0,1.0,0.6789681226,4.0,3.3956054385,-0.543886722,1.6148465518,-1.189384412,-3223.314087,0.0324035929,9.6931985141,0.0003305057,0.0137455399,0.0177094903,0.0436564224,0.1502472052,0.0885280924,1.0,0.0025216706,-0.193849546,-0.049800049,3.0,6.9163184864,0.0574443142,0.0,0.0609757267,0.0331669611,0.0439455805,1.3921254724,0.6820583575,1.62142e-05,7.3043480688,0.1643302706,0.0270044378,1.1238103425,0.1034487197,0.0251740017,-0.222785955
68830,1.198877244,0.1712133485,-174.9523726,0.0,1.6420526156,4.3225522047,0.0318925332,0.0225269376,0.4338663842,-0.257212351,0.2461320814,17.0,0.0158817149,0.0400363967,0.0187809606,-0.813449479,-0.006813273,0.0288772734,-0.052668933,0.1005966399,-0.179201311,0.5000934751,0.0,2.0493947823,-0.101736736,0.2431396136,-0.523425263,688.52983988,100.49288294,0.1398808237,0.0,0.0,1.0,0.0,0.0,0.7715422587,3.0,-0.667446552,-0.084226667,1.1723476387,-1.267387113,-3816.36614,0.0244816592,11.763475637,-0.001128156,0.0245833144,0.0687142982,0.0366624655,0.0022098204,-0.060455188,1.0,-0.001339017,-0.10778609,0.0347407213,5.0,12.012312132,0.8161707633,0.0,0.0405797549,0.0263444739,0.0324605374,0.819442509,3.5968681231,5.5259741e-08,1.8281598e-08,0.7139654773,0.5097467027,-0.841921795,0.0874741689,0.3516281965,-0.055010362
85631,0.2278344773,0.04621034,4.6647789491,0.0067308401,0.1661005797,0.4640830005,0.2502992849,-0.109736743,0.8952967291,-0.076416671,0.0986601186,16.0,-0.002342741,0.1521164021,0.1416051559,-0.278671101,0.0081660437,0.9765352989,-0.327559318,0.034233561,-0.236800991,0.5078681575,0.0,1.471404228,-0.19207816,1.4197290911,-0.191901953,3.6102439927,5.9478598925,0.456025794,0.0,0.0,0.0,0.0,0.0,1.3487088639,6.0,5.442276743,-0.29709602,0.2790123687,-1.442954082,639.86530623,0.0396758292,14.545083206,0.0031653452,0.0341745949,0.0581443739,0.0113110827,0.3210759645,0.0196544038,1.0,0.0003389831,1.6258903778,0.0275570729,6.0,15.58723206,3.1152680222,0.0,0.0555714108,0.023180062,0.0372920158,0.439642029,7.148890682,7.155826e-10,5.3891514e-09,1.3541607896,1.8337514442,-0.102095984,0.0797172423,-0.352462603,-0.338096214
49373,0.2972829249,0.0614514675,-1.834028938,0.0257325504,1.0931115706,0.5981678701,0.1007005586,1.9836779438,0.3655825432,0.0041586004,4.2827388707,26.0,0.0547829129,0.1907514451,0.4908464642,-2.718845168,-0.088842417,0.5417354009,-0.160177783,0.1965661803,0.1474613154,0.5066580263,0.0,1.097457455,-0.441059897,1.0382502346,-0.471214405,6.1782486324,0.7836016987,0.1475363815,0.0,0.0,1.0,0.0,0.0,0.513026054,3.0,0.0113525504,0.1737248724,-1.058366795,0.3983504523,3105.468691,0.1234690043,15.786710225,0.0016516448,0.000840162,0.0053443384,0.0362449227,0.0702218105,-0.00069063,2.0,0.0014994233,0.9573990496,0.1192464139,4.0,16.218748322,0.8641779493,0.0,0.0410212353,0.0169312552,0.025325987,0.3930052152,2.0575026594,4.239531e-10,1.6599433e-08,0.4655287955,0.2167170595,0.6572862176,0.0469748504,0.1999545293,0.5848993018
18570,0.9256426027,0.1141977799,-23.72269543,0.0292268419,0.422417141,2.0826537549,0.136168821,0.0575643744,0.3917456457,-0.119821273,0.6255888731,26.0,0.00355093,0.099280042,-0.004006183,0.1946906945,-0.084137282,0.0647317753,-0.065824692,0.130892943,-0.087876435,0.5092069339,0.0,0.3449591921,-0.597098295,0.1972250756,-0.669559137,142.27477876,70.663174859,0.5586883876,0.0,0.0,0.0,0.0,0.0,0.4858893487,4.0,0.0004451113,-0.041948007,0.1957630375,0.0201057918,-2740.083176,0.0331938229,13.563176588,-0.00155082,0.0175291439,0.026126481,0.0194298353,0.004964297,-0.010539255,0.0,0.0,-0.517192224,0.0233052338,7.0,12.274759525,0.4986830469,0.0,0.0389188826,0.0180309296,0.0319152603,0.5312895872,1.1018356444,1.2966142e-08,3.6418349e-08,0.2414464047,0.0582963664,0.6523794771,0.0456415183,-0.059569609,0.2615958185
18973,0.4167936089,0.0682218794,4.9009247911,0.0220560132,0.1545221738,0.7820446564,0.2182125293,0.1338972431,0.9216991342,0.0056184746,0.1805954327,17.0,0.0098578052,0.1481481481,0.1491201244,0.0213264281,-0.008817525,0.1507190677,-0.333568814,0.0874857599,0.118971398,0.4661332114,0.0,2.3327822363,-0.158543153,1.8595276639,-0.177289064,8.9016352988,6.5461309524,0.6011971681,0.0,0.0,1.0,0.0,0.0,1.2535417855,5.0,39.492437678,0.1267441517,-0.62698682,0.9839909363,186.58506041,0.1040868615,13.557929235,-0.002223832,0.0217751467,0.0292090981,0.007959013,0.1183903449,-0.0219348,0.0,-0.000673854,0.2234881683,0.0267966492,7.0,11.990134967,0.3158916564,0.0,0.0311874151,0.0122892048,0.0148512309,0.5820294176,0.7288125325,1.1285575e-08,6.6189008e-08,0.5479298193,0.3002270869,-0.20531607,0.051683284,0.0171715366,0.4107196417
19271,0.4235214319,0.0660650024,2.7324463144,0.0230767781,0.1996043335,1.177895431,0.2196334265,-0.032620014,0.7136622635,-0.066402814,-0.031060218,26.0,0.0242759441,0.0895522388,0.126136642,0.1295700557,-0.078851178,0.198903185,0.0733642409,0.0503691397,-0.033353402,0.582373786,0.0,3.6292802953,-0.145451185,2.385961315,-0.217377744,8.5400797771,11.456677906,0.4659321058,0.0,0.0,0.0,0.0,0.0,1.0492130386,3.0,-0.092282696,0.0415176455,-0.443179911,0.0816108736,-3301.962166,0.037517888,11.836599336,0.0006774901,0.0299947993,0.0441312549,0.014298844,0.2330187973,-0.007376362,2.0,0.0006576729,-0.259328271,0.0,5.0,8.6355639805,0.0492182793,0.0,0.0407547131,0.0199648627,0.0156894127,1.5765930328,0.8205382349,1.341569e-06,6.3913046357,0.0466684883,0.0021779478,0.8023602832,0.0335522267,0.0367361424,0.2615958185
29938,0.2803498809,0.0583170554,10.984366667,0.0222032826,0.201702109,0.5021151971,0.2083847102,0.0386167147,0.6714697406,8.75836e-05,-0.078239609,26.0,-0.00621996,-0.026315789,0.0568693694,-0.016123331,0.0022215397,0.164893617,0.0433268859,0.0265129683,0.1428571429,0.484199778,1.0,1.9540229885,0.0112411262,0.969348659,0.0572853517,10.427777778,6.3843537415,0.3562340967,0.0,0.0,0.0,0.0,0.0,1.254089422,8.0,0.0074544555,-0.167543838,-0.449529684,0.3021570901,534.93269898,0.0331938229,14.456687373,0.0004005493,0.0281619563,0.0501248662,0.0002427228,0.0423089361,-0.001091208,0.0,-3.7764e-05,-0.379550491,-0.036116135,6.0,10.877112794,0.0229252478,0.0,0.0187969916,0.0093317017,0.0096113569,0.7170659085,0.0680412044,6.4705833e-08,9.2672634e-07,-0.022986702,0.0005283885,0.3429528454,0.0330856575,-0.151389331,0.2615958185
10866,0.9450750811,0.1273008139,-5.988592819,0.0252116173,1.6456408827,5.8980866756,0.1012358283,0.1379759448,1.084414566,-0.043913924,0.1740889576,26.0,0.0889538099,0.0347826087,0.0569137668,0.1130864616,0.0253606737,0.2643673086,-0.124536176,0.1174420071,0.0801256276,0.5121628254,0.0,1.8998956754,-0.151782626,0.4554561077,-0.185579331,33.369491593,26.161188143,0.1385840159,0.0,0.0,1.0,0.0,0.0,2.7462561764,4.0,-6.6473e-05,-0.209314418,-47.6165271,-0.135640933,-933.097397,0.0669184883,12.481503123,0.0047913546,0.0067156427,0.0185893769,0.1791243048,0.0682247196,-0.006074222,0.0,0.0011552567,0.2024467907,-0.024112422,2.0,12.365252504,0.899187085,0.0,0.048000019,0.0196151069,0.0313058835,0.6326036903,2.645470646,2.3738705e-08,2.2930982e-08,0.2170835108,0.0471252507,1.2172479936,0.0629787847,-0.764750834,0.2514267652
20248,0.40532601,0.100802863,0.6355023184,0.0298848636,0.7718137422,2.1438675805,0.1780847898,-0.117186833,1.4186025504,-0.127496861,-0.022592072,19.0,-0.003433065,0.0588235294,0.0039011704,0.063426183,0.015360872,0.3340220101,0.1409440578,0.0533315267,-0.254562684,0.513505355,0.0,1.4204834349,-0.266009161,1.1985997337,-0.277403475,8.2529623905,34.427251236,0.3369674218,0.0,0.0,0.0,0.0,0.0,3.4214283077,7.0,0.1215205229,0.0719674171,-4.811287226,-0.438716445,-661.0032945,0.1277518688,11.893277655,0.0065993185,0.0448952746,0.1486055328,-0.012058335,0.2206785211,-0.008502841,2.0,0.0163476762,1.8649193548,-0.026145986,5.0,11.239921821,0.5753008233,0.0,0.0155441016,0.0115329777,0.0161034677,0.6131992501,0.902628515,5.4429047e-08,5.8750784e-08,0.5624122457,0.3163075342,0.0823387885,0.0573498949,0.0235883099,0.5848993018
25320,0.0117763356,0.0613744789,207.96813001,0.0328362058,0.43486483,0.5387028839,0.2545946992,-0.059036581,0.6338283231,0.0233100233,-0.043124645,26.0,-0.008210487,-0.102040816,-0.024439601,0.1567064244,0.0207390606,0.1192214112,0.0445490138,0.0063382832,-0.417021277,0.295539261,0.0,0.3852242744,-0.063434647,0.1972250756,-0.087707555,232.11111111,14.146726862,0.1759133965,0.0,0.0,0.0,0.0,1.0,6.388261851,7.0,-0.074908766,-0.15007541,-0.854925007,-0.290276091,8198.8503336,0.037517888,16.261300468,-0.000359454,0.0517768437,0.4368666435,-0.016087182,0.0074597566,0.0194768198,2.0,0.0012158055,0.6142194877,-0.069391388,5.0,15.10440823,0.3726514768,0.0,0.0287356321,0.0117477715,0.021730757,0.420611438,0.6889182069,5.155285e-10,4.9392668e-08,-0.105788716,0.0295736388,0.6238060246,0.0436708863,-0.240080046,0.2615958185
21726,0.667792044,0.067998395,-1.662667096,0.0149489854,0.8869826894,1.9433279835,0.1649203332,-0.096177093,0.3807492309,0.0,-0.178589818,27.0,-0.024219152,0.0314875136,0.0438915197,0.0636971046,0.0342394229,0.236744999,0.1165875849,-0.042178616,0.0316116636,0.4043262366,0.0,2.3162099528,0.1449348359,1.4974182794,0.1618603497,27.301739411,6.2963451324,0.1757234867,0.0,0.0,1.0,0.0,0.0,0.9821044336,8.0,3.4301236924,-0.520151146,0.5861321603,-1.999164131,-3067.889087,0.0324035929,11.902098547,0.0119605749,0.0019798754,0.0045421305,-0.039407314,0.0439388578,0.056298883,1.0,-0.003278689,-0.167655982,0.0259941984,4.0,10.856576873,0.7089160839,0.0,0.0720887929,0.024194113,0.0273436739,1.3982765092,5.5526552178,8.6603941e-08,1.7224054e-08,0.1099360496,0.012085935,0.84061584,0.0598918141,-0.328632565,-0.222785955
21742,0.5342286109,0.0682540282,2.8223119914,0.0054432968,0.5446809173,2.3781341591,0.1176009591,0.1078509754,0.5874160537,-0.061864471,0.2061787334,17.0,-0.009846387,0.1256157635,0.3575077285,-0.099260521,-0.235337057,0.0698512407,-0.002798987,0.1600415734,0.0228377967,0.5485348135,0.0,0.5336684417,-0.362861892,0.2395859254,-0.126989841,57.648813019,187.85375494,0.2697348883,0.0,0.0,1.0,0.0,0.0,1.0595293307,5.0,-0.420883428,0.0468060781,-0.358064402,-0.167437686,-2376.68685,0.0672348486,13.355319824,-0.001139768,0.0057220023,0.0118262904,0.0582304568,0.0505271053,-0.004021245,0.0,-0.005833333,2.5146448839,-0.072324352,6.0,13.085371538,0.8902352822,0.0,0.0363636352,0.0180658387,0.0389511088,0.6623533571,3.3661709245,6.9384793e-09,1.9159119e-08,0.2237128636,0.0500474453,0.1594247651,0.0504886234,-0.047169401,0.1777900596
11267,0.4635676549,0.0870808438,1.6535247618,0.0237253853,0.2297901632,1.4930391888,0.2639634495,0.0873126677,0.7828432865,-0.038023393,0.0616025317,21.0,0.0324006632,0.0588235294,0.10594794,0.0726424712,0.0050373712,0.1106048777,-0.112267507,0.1121876629,0.10052442,0.6626436465,0.0,2.4005904306,-0.036289693,1.5187211051,-0.086183811,8.0510034652,14.245401516,0.4852045561,0.0,0.0,0.0,0.0,0.0,1.1848924674,6.0,0.0031062092,-0.185273497,-48.09803453,-0.063491483,-770.589607,0.0669184883,12.74978623,0.00378601,0.0286051743,0.0436049158,0.0682777006,0.2674630401,-0.009230619,1.0,0.0009408451,-0.144056343,-0.038131036,5.0,12.979129151,0.9520564202,0.0,0.0612479486,0.0273874451,0.0528837454,0.4926292932,1.1631076621,3.5530441e-08,3.5703878e-08,0.8739337125,0.7637601339,0.1044091708,0.0818616576,-0.516911673,0.2514267652
86474,0.4729668168,0.0764174615,2.9611944344,0.0,0.053046792,0.5149646041,0.2459690168,0.3107971746,0.6590745279,0.0810897436,1.0514541387,14.0,0.2185901435,0.1282051282,0.4498371336,-0.272240789,-0.086688654,0.2319749216,-0.430607011,0.2897506127,0.2597842835,0.6778851864,0.0,9.3762268266,-0.369653573,4.8342420938,-0.489871054,3.2172027467,6.7134238311,1.8199015835,0.0,0.0,0.0,0.0,1.0,0.7044684129,3.0,0.5349920223,-0.348262724,-2.520026743,10.805889289,-3345.349463,0.0287729298,9.1641681874,0.0021730273,0.0269438029,0.0299657534,0.0436425608,0.2096616255,0.0521631418,0.0,0.0017042087,-0.037625861,0.2199346423,3.0,7.1853870156,0.2494429914,0.0,0.0482758135,0.0220087844,0.0296040554,1.2536281162,1.9682581778,2.8852955e-06,1.8260870133,2.8445172327,8.0912782873,-0.05159324,0.1590742455,0.4497525079,-0.384500575
22753,0.6933953909,0.0725882859,-0.26428185,0.0,0.5039458406,2.25909427,0.0982816322,0.0866097687,0.6506034689,0.0093560049,0.0285912668,27.0,-0.00203351,0.0972222222,0.3431174673,1.3431174673,0.0274494517,0.1971468308,0.2226753784,0.0662656283,0.1306688855,0.4264472875,0.0,1.9322849793,0.1414967108,0.7730097305,0.3485366599,15.253072769,175.75337838,0.2675667686,0.0,0.0,1.0,1.0,0.0,1.1499875075,8.0,-0.003876928,-0.146874804,-47.86820679,0.2773827725,-507.377357,0.0669184883,13.453841705,0.0025051096,0.0104470878,0.0189475777,0.1213328423,0.1235519198,-0.034161543,1.0,0.0,1.2501874809,-0.148956275,2.0,13.141543737,0.7043318189,0.0,0.0848287046,0.0289802121,0.0436318433,0.5345053756,0.7988684257,2.581984e-08,4.9976114e-08,0.9687693417,0.9385140374,-0.209990706,0.0800324896,-0.102609855,0.2514267652
22825,0.4970001683,0.0819791107,4.473576533,0.0,0.2256380185,1.1869162092,0.2256209953,-0.003354767,0.6671192939,-0.000675524,-0.257480465,21.0,-0.0791695,-0.041666667,-0.181908906,0.017769895,0.1929857172,0.5138734739,-0.045815852,-0.06278206,0.1799931248,0.5164980565,0.0,2.8667107001,0.174388904,1.9430647292,0.3630615277,18.897187644,4.5694537347,0.3602756207,0.0,0.0,1.0,0.0,0.0,1.1329666552,7.0,10.443522833,-0.21253678,0.229263504,-1.277308904,-1058.262853,0.047419855,11.353382145,0.0107317832,0.0454754672,0.0563412409,0.0487963895,0.1050101118,0.0024993976,1.0,0.0070509431,1.7872791082,0.0211047977,4.0,11.911137658,2.819039263,0.0,0.1408450752,0.0605561507,0.0846904594,0.8423763224,12.551687361,4.5386327e-08,5.5815185e-09,0.5810158088,0.3375793701,0.4473314076,0.0764353636,-1.030467402,-0.011442483
