firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
16600,0.2156305191,0.0561335566,78.794936004,0.0219202794,0.3479814985,0.7348574057,0.1808051883,-0.020878034,0.5874396961,-0.109171615,0.2053844419,21.0,-0.016824653,-0.051282051,0.0234025674,0.0404255119,0.0135510448,0.093233399,0.0609313577,0.0064770401,-0.248519187,0.4420188648,0.0,1.0670650369,-0.104405986,0.6071035628,-0.03892007,114.09964138,11.320231026,0.2600764024,0.0,0.0,0.0,0.0,0.0,1.144092707,6.0,0.0111728553,-0.097099466,-0.345722297,-0.752561599,2579.6752617,0.0417963358,15.441995933,0.0092449587,0.0354094811,0.1034921107,0.0079573262,0.0114271664,-0.018354514,2.0,0.0002307692,1.0541973021,-0.005263016,7.0,14.52289195,0.5161094883,0.0,0.0636833012,0.0191887428,0.0226272262,0.6989260304,2.8397523762,1.117246e-09,2.9665492e-08,0.3851887179,0.1483703484,-0.319528337,0.0240968236,-0.067757941,0.1223336422,0.0526315789473683,0.0878661087866108,0.0097087378640776,0.0833333333333332,0.1279826464208242,0.1764705882352941,0.2590799031476998,0.2380952380952381,0.2713936430317849,0.3265306122448979,0.329923273657289,0.3436692506459948,0.3903743315508021,0.3756613756613756,0.4444444444444444,0.3541666666666667,0.5339233038348083,0.4985590778097983,0.5116279069767442,0.4565826330532212,0.4016172506738544,0.2682926829268293,0.3471502590673574,0.3265306122448979,0.2776412776412775,0.2264150943396226,0.3032581453634084,0.3402061855670102,0.4606741573033708,0.3793103448275863,0.2264150943396226,0.2652068126520681,0.2121212121212121,0.2410501193317422,0.3471502590673574,0.3829787234042554,0.4130434782608696,0.4207650273224044,0.4364640883977901,0.5116279069767442,0.4857142857142857,0.5476190476190477,0.6000000000000001,0.5757575757575757,0.6199376947040498,0.5384615384615385,0.5805471124620061,0.4647887323943662
61567,0.2376823344,0.0157278942,15.999934709,0.0,0.8953647916,1.7208704144,0.0775004079,-0.052801932,0.3233137679,1.4778797425,-0.269164441,21.0,0.0342193693,-0.028323435,0.116136331,0.411270911,0.1400959138,0.1352219184,-0.210210871,0.1041785613,-1.957891637,0.5519018482,0.0,1.9260735504,1.2241013381,1.0916748139,0.8518193977,91.469835466,5.3156568723,0.0686980096,0.0,0.0,1.0,1.0,1.0,-2.6554371,5.0,-0.673558804,-0.628304631,-0.075445577,-2.825351357,-1556.054471,0.0295281844,13.222001451,-0.005779255,0.0091487121,0.0441286783,0.0785117216,0.016604366,0.0246110544,1.0,0.0226066982,0.7181831374,0.0562500032,2.0,12.924200812,0.6726365966,0.0,0.0530973449,0.0257465156,0.0324353552,1.1998705695,3.7919790257,2.381279e-08,2.0236659e-08,2.3962452384,5.7419912425,-0.225903172,0.1137707931,0.2863636455,0.432850727,0.1842105263157893,0.3432835820895523,0.0588235294117647,0.0227272727272727,0.125,0.5517241379310345,1.0454545454545454,1.1951219512195124,1.25,1.5,1.3076923076923077,1.5,1.6470588235294117,1.3076923076923077,1.0,1.4324324324324325,2.333333333333333,2.75,2.4615384615384617,1.903225806451613,2.2142857142857144,2.0,2.4615384615384617,1.8125,0.8,0.5517241379310345,0.875,0.2328767123287671,0.1538461538461537,0.139240506329114,0.1538461538461537,0.1688311688311687,0.1688311688311687,0.2328767123287671,0.25,0.2162162162162162,-0.0625,-0.0526315789473684,-0.0526315789473684,-0.0526315789473684,-0.1176470588235294,0.0588235294117647,-0.1089108910891089,-0.1262135922330097,-0.150943396226415,-0.1176470588235294,-0.0625,-0.0526315789473684
41874,0.4610837777,0.0695560532,64.719166667,6.87313e-05,0.3123378371,0.6044801338,0.0989584112,0.3802923439,0.2262291731,1.1056865465,0.6522845716,13.0,0.0292531263,0.1441441441,0.5720967646,-0.28813312,0.8456441137,0.034234945,-0.27305616,0.3574363692,0.2475901187,0.5351512952,0.0,0.9345020696,0.4534633035,0.6124908692,0.2440785633,87.948333333,13.042263964,0.3686711753,0.0,0.0,1.0,0.0,0.0,0.2761057558,6.0,-0.629319934,-0.455837052,0.1479558664,-3.327721756,-1672.281721,0.0295281844,10.959157545,-0.000288697,0.0264696654,0.0438594418,0.2051271219,0.0204995908,-0.018900196,2.0,-0.015555556,-0.262712476,-0.040915917,4.0,11.657480251,1.214556004,0.0,0.0980392173,0.0424722836,0.0629752499,0.6009833653,1.9665705634,1.7416181e-07,3.2858308e-08,0.5898616121,0.3479367215,0.9293749182,0.0680583431,0.0146179448,0.432850727,-0.1627906976744185,0.0285714285714284,-0.217391304347826,-0.217391304347826,-0.1627906976744185,-0.217391304347826,-0.25,-0.25,-0.3571428571428571,-0.4705882352941176,-0.5662650602409638,-0.6666666666666667,-0.5977653631284916,-0.5068493150684932,-0.4545454545454546,-0.4705882352941176,-0.5909090909090908,-0.5714285714285714,-0.4626865671641791,-0.5555555555555556,-0.5714285714285714,-0.6504854368932038,-0.6727272727272727,-0.6288659793814433,-0.55,-0.5764705882352941,-0.5862068965517242,-0.6043956043956045,-0.5862068965517242,-0.6470588235294117,-0.5862068965517242,-0.5555555555555556,-0.5609756097560976,-0.6785714285714286,-0.75,-0.7272727272727273,-0.6785714285714286,-0.7272727272727273,-0.5955056179775281,-0.5609756097560976,-0.4705882352941176,-0.4857142857142857,-0.4193548387096774,-0.25,-0.4,-0.4857142857142857,-0.3793103448275862,-0.3571428571428571
23309,0.4220572641,0.0581730041,2.397479814,0.0194919962,0.6081906782,0.5352051036,0.0795368834,0.0459345842,0.1465873748,0.0041580042,0.0047272121,21.0,0.0002338712,0.0909090909,0.0918206167,0.1140527199,0.121131872,0.0795447845,0.0443703249,0.0280939198,0.1116332683,0.4838866451,0.0,1.3409983174,-0.346519597,1.3150121518,-0.346376246,3.8898947884,7.2296498408,0.170721558,0.0,0.0,1.0,0.0,0.0,0.2944671041,7.0,0.0027187812,-1.866985247,0.3254736776,-5.620558331,2250.5382775,0.2298606458,15.420745249,0.0058101781,0.0213240512,0.052373838,0.0159571782,0.1335489985,-0.08455905,1.0,0.0084162332,0.6122103694,0.0351944561,6.0,16.300743019,1.7242351047,0.0,0.0424757265,0.0207469909,0.0278642199,0.6495240263,5.1049636198,6.164439e-10,1.2415761e-08,1.0042100994,1.0084379237,0.0041983246,0.043970805,0.2558685537,0.1855523997,-0.0501930501930502,-0.0820895522388059,-0.0371819960861057,-0.075187969924812,-0.1604095563139932,-0.1245551601423488,-0.0820895522388059,-0.1947626841243862,-0.173109243697479,-0.1245551601423488,-0.0855018587360595,-0.0955882352941176,-0.1151079136690647,0.0144329896907215,0.0271398747390396,0.0445859872611464,-0.0257425742574257,0.1603773584905661,0.1056179775280898,0.1006711409395972,0.0789473684210526,-0.153184165232358,-0.0390625,0.0123456790123457,0.3442622950819671,0.312,0.2551020408163265,0.347945205479452,0.4470588235294117,0.3369565217391304,0.2330827067669172,0.3743016759776536,0.2713178294573644,0.3369565217391304,0.28125,0.4178674351585014,0.3155080213903742,0.3977272727272727,0.2981530343007916,0.3516483516483517,0.3297297297297297,0.3405994550408719,0.2746113989637306,0.1941747572815533,0.3190348525469169,0.4017094017094016,0.430232558139535,0.5185185185185186
42140,0.890012918,-0.006240692,-2.125948359,0.0103384959,0.6496334892,0.663140667,-0.018268623,0.1627631574,0.1229007231,0.0073489385,0.5250006304,22.0,0.0,0.0,0.1123473028,0.7032973028,-0.018261087,0.0651567964,0.0919469645,0.1396787158,-0.009023662,0.4579674301,1.0,0.6468046063,-0.744437891,0.6468046063,-0.744437891,3.861127615,15.092898179,0.1020781114,0.0,0.0,0.0,0.0,0.0,0.1577616055,3.0,-0.176276873,-0.330376957,0.491552772,2.2351095962,-138.0655169,0.0668846639,11.951047323,-0.002396856,0.0008582614,0.0012892084,-0.00655756,0.1115393469,0.2483992889,1.0,-0.013555514,-0.532402638,-0.011658892,4.0,11.236320151,0.9533099162,0.0,0.078125,0.0412718381,0.0594476367,0.7879927979,3.1516169231,1.0169872e-07,2.3692563e-08,2.2306636638,4.9758603811,-0.028030324,0.0777090181,0.1039462098,0.0133631639,-0.0182926829268292,0.0320512820512821,-0.1785714285714286,-0.2681818181818182,-0.28125,-0.2107843137254902,-0.2546296296296296,-0.2681818181818182,-0.2107843137254902,-0.1785714285714286,-0.1785714285714286,-0.0852272727272727,-0.0182926829268292,-0.240566037735849,-0.3177966101694915,-0.5319767441860466,-0.547752808988764,-0.5718085106382979,-0.5426136363636364,-0.490506329113924,-0.459731543624161,-0.5625,-0.5892857142857143,-0.6645833333333333,-0.6438053097345133,-0.6645833333333333,-0.6927480916030535,-0.6530172413793103,-0.6273148148148149,-0.6530172413793103,-0.6673553719008265,-0.5625,-0.4703947368421053,-0.4166666666666666,-0.1785714285714286,-0.1436170212765957,-0.0416666666666666,-0.0852272727272727,0.1499999999999999,0.1499999999999999,0.1838235294117647,0.1180555555555555,0.1180555555555555,-0.063953488372093,0.0878378378378379,-0.0301204819277108,-0.1055555555555555,-0.6238317757009346
12319,0.2918936983,0.0139217783,4.9052963418,0.012663966,0.2725706722,0.3286112582,0.0399833669,0.0995575589,0.1865540514,0.0200021773,0.122664912,21.0,-0.001375812,-0.113496933,0.0911294158,0.1071988466,0.0427756775,0.1176249681,0.2480730114,0.0969235454,0.0799752025,0.5638324429,0.0,3.7463244633,0.0589298944,3.0353075055,0.0849261511,3.3706827139,12.332322641,0.2314679883,0.0,0.0,1.0,1.0,0.0,0.3616607504,6.0,-1.421654213,-0.345602191,-0.151517619,-1.34943657,1372.5438749,0.1220709514,14.691648498,0.0087381694,0.0061662955,0.0128117232,0.0107134389,0.1606898435,0.3115670344,1.0,-0.000645161,-0.399095484,-0.024953036,5.0,14.994112745,1.1223280582,0.0,0.065040648,0.0257133029,0.0305801144,0.4187601694,2.0195329691,1.747415e-09,1.7972071e-08,0.6238247602,0.3891573314,0.6494567844,0.0456263738,-0.301135181,0.1220916573,-0.0606060606060605,0.0081300813008129,-0.088235294117647,-0.0606060606060605,-0.0534351145038167,-0.0534351145038167,-0.0814814814814814,-0.0814814814814814,-0.1621621621621621,0.0,0.0081300813008129,-0.0948905109489051,-0.0814814814814814,-0.1733333333333333,-0.2705882352941177,-0.1788079470198675,-0.1733333333333333,-0.1733333333333333,-0.2101910828025477,-0.1842105263157895,-0.3072625698324022,-0.2705882352941177,-0.2954545454545454,-0.2954545454545454,-0.1733333333333333,-0.1948051948051947,-0.0746268656716417,-0.2249999999999999,-0.2748538011695907,-0.1895424836601307,-0.1788079470198675,-0.0387596899224805,0.087719298245614,0.2916666666666667,0.4939759036144577,0.4090909090909091,0.4939759036144577,0.3052631578947369,0.117117117117117,0.1698113207547169,0.0598290598290598,0.1809523809523809,0.2277227722772277,0.3333333333333332,0.2156862745098038,0.0,-0.03125,-0.03125
42439,0.3059955948,0.0581580547,7.2397123069,0.0205699908,0.2735160661,1.2638586705,0.1977809831,0.0991765262,0.777938524,-0.009160554,0.0862989524,21.0,-0.017026261,-0.032294895,0.0556987132,0.1203116825,-0.061915111,0.1019649293,-0.047691897,0.1077038286,0.1109484176,0.5918193388,0.0,1.5062870884,-0.113723047,1.2223713299,-0.067015011,19.03290357,10.128592166,0.3368111398,0.0,0.0,0.0,0.0,0.0,1.4694307439,4.0,-0.00525788,-0.070804014,-0.34477334,0.286492387,378.99760118,0.0896339773,13.713710364,-0.014891241,0.0221775814,0.0410883909,0.0165199555,0.1145859278,0.0047031544,0.0,-0.008172043,2.1984246022,-0.109646145,7.0,12.666854194,0.3698918302,0.0,0.1238938048,0.0298747752,0.0274492059,1.0992049122,2.0942659819,2.0029769e-08,0.954545504,0.7642248253,0.5840395836,-0.307045409,0.0377609897,0.6921481664,0.1232416968,-0.1696428571428571,-0.1621621621621621,-0.1982758620689655,-0.211864406779661,-0.146788990825688,-0.1226415094339622,-0.146788990825688,-0.1142857142857143,-0.1388888888888888,-0.2249999999999999,-0.03125,-0.1308411214953271,-0.1696428571428571,-0.1226415094339622,-0.0792079207920791,-0.0970873786407766,-0.1308411214953271,-0.1545454545454545,-0.1895424836601307,-0.2954545454545454,-0.3007518796992481,-0.2184873949579832,-0.1545454545454545,-0.1696428571428571,-0.1696428571428571,-0.1621621621621621,-0.1696428571428571,-0.0699999999999999,-0.1388888888888888,-0.1842105263157895,-0.1982758620689655,-0.088235294117647,-0.1267605633802817,-0.1545454545454545,-0.1057692307692307,-0.0106382978723403,0.0108695652173913,0.0941176470588236,0.1204819277108433,0.1923076923076923,0.1847133757961783,0.2236842105263157,0.2077922077922078,0.15527950310559,0.1625000000000001,0.1923076923076923,0.2236842105263157,0.2077922077922078
18374,0.3308293965,0.0540976848,5.2808466401,0.0207893381,0.4897494536,1.0915699802,0.11194218,0.0356740826,0.495261876,-0.003418333,-0.003661916,21.0,0.0068770674,-0.013779528,0.1113257388,0.0612866458,-0.016492692,0.2481572482,0.1595788115,0.0357150167,0.099962258,0.470202324,0.0,1.3680593325,0.069806494,0.9752781211,0.0695433048,22.392880905,4.5564881879,0.2003866938,0.0,0.0,0.0,0.0,0.0,1.2597724699,7.0,0.2131489718,-0.19424442,0.0151505157,-1.186486553,5594.4761483,0.0686646617,15.719616683,0.0142860125,0.0250892483,0.0623822275,0.0290272349,0.0594047666,-0.001780416,3.0,0.0004113111,0.3810836763,0.0085533606,6.0,15.31814803,0.7069715056,0.0,0.0669975206,0.0226372462,0.0270937168,0.4190906267,1.3812615428,8.111234e-10,2.6974277e-08,0.8846751807,0.7826501754,0.0338354678,0.0292221925,-0.147641483,0.4238391691,0.0209973753280841,0.1577380952380953,0.1341107871720117,0.1114285714285714,0.1341107871720117,0.127536231884058,0.2271293375394321,0.2588996763754045,0.3010033444816054,0.3367697594501717,0.4094202898550725,0.5436507936507937,0.6553191489361703,0.5077519379844961,0.4043321299638989,0.3554006968641114,0.5436507936507937,0.5685483870967742,0.549800796812749,0.4904214559386972,0.446096654275093,0.4514925373134328,0.4904214559386972,0.4197080291970803,0.4904214559386972,0.446096654275093,0.3601398601398602,0.2508038585209002,0.369718309859155,0.3097643097643097,0.2796052631578947,0.3942652329749103,0.479087452471483,0.4734848484848484,0.4904214559386972,0.4624060150375939,-0.2796296296296297,-0.2281746031746031,-0.2618595825426945,-0.2547892720306514,-0.2756052141527002,-0.3053571428571429,-0.333904109589041,-0.3373083475298126,-0.3350427350427351,-0.3327615780445969,-0.3327615780445969,-0.253358925143954
42455,0.6075364445,0.0305675254,-0.822408964,0.0073714129,1.1160722472,2.0411295498,0.0437945902,-0.132036271,0.2571563123,0.0014920919,-0.015033822,12.0,0.0,-0.574516496,-0.557911585,-0.063763321,0.1361835588,0.2276205402,-0.468173283,0.0257534904,-0.287514516,0.4884352692,0.0,1.8367429613,-0.603116745,1.8367429613,-0.603116745,6.9289137877,3.310226901,0.0674389975,0.0,0.0,1.0,0.0,0.0,0.562879016,4.0,-0.592862516,-1.385695319,8.748661253,-0.643358944,-340.6591466,0.1044065386,11.286087598,-0.000230849,0.0044328112,0.0126976449,0.2853213533,0.1709097099,-0.101329398,1.0,-0.012,0.1563059606,0.0149394781,2.0,11.618793352,0.8184843067,0.0,0.0505050495,0.0301896349,0.0290691544,1.3351524258,2.6009860035,3.9443417e-07,4.1196689e-08,0.8836248699,0.7807929107,0.5283188807,0.0632440039,0.0072764269,0.2574844202,0.015625,-0.0441176470588234,-0.1875,0.0833333333333332,0.1206896551724137,-0.037037037037037,-0.0972222222222222,-0.0714285714285714,-0.1975308641975308,0.0483870967741935,0.0317460317460318,0.25,0.3,0.1607142857142858,-0.0298507462686566,0.0,-0.0714285714285714,-0.2528735632183908,-0.3229166666666666,-0.3229166666666666,-0.3627450980392157,-0.375,-0.336734693877551,-0.3157894736842105,-0.3689320388349514,-0.3809523809523809,-0.375,-0.2168674698795181,-0.2777777777777778,-0.4298245614035088,-0.4347826086956522,-0.453781512605042,-0.4758064516129032,-0.4628099173553719,-0.5289855072463768,-0.4841269841269841,-0.4247787610619469,-0.3627450980392157,-0.3298969072164949,-0.35,-0.3085106382978723,-0.3298969072164949,-0.375,-0.3689320388349514,-0.4396551724137931,-0.6130952380952381,-0.6486486486486487,-0.6348314606741573
32897,0.5590464877,-0.194650256,-28.00866219,0.0016593635,1.326101108,5.1839000696,-0.040726144,0.0639208987,1.0153596242,0.0077868897,0.2575251933,21.0,-0.016155047,-0.102564103,-0.024863308,-0.00224676,-0.05347359,0.1580736742,0.0330123125,0.0633031581,-0.252265665,0.3376959775,0.0,1.2214185128,-0.19272233,0.6113441013,-0.215658511,279.5551827,30.384462636,-0.111134991,0.0,0.0,1.0,1.0,0.0,2.4156987497,1.0,-0.041130769,-0.287589896,0.7737798354,-2.398862835,-279.9058536,0.0427129458,11.56447254,0.0155769773,-0.028219415,-0.085392109,-0.034818978,0.0096125931,-0.045420512,0.0,-0.255918106,0.070797248,-0.070197046,1.0,10.888128283,0.2579948927,0.0,0.1304347813,0.0558139356,0.0892010667,0.5930976836,0.444630544,5.8102858e-07,1.2909984e-07,2.1036951895,4.4255334503,0.0815436943,0.0784566633,0.4559094008,0.0876880758,-0.074074074074074,-0.1071428571428571,-0.1935483870967742,-0.2857142857142857,-0.3902439024390244,-0.4565217391304348,-0.4791666666666666,-0.3421052631578947,-0.4186046511627906,-0.375,-0.4791666666666666,-0.5689655172413793,-0.5833333333333333,-0.6153846153846154,-0.6268656716417911,-0.6621621621621622,-0.6268656716417911,-0.6527777777777778,-0.7093023255813953,-0.7448979591836735,-0.7549019607843137,-0.7641509433962264,-0.788135593220339,-0.7448979591836735,-0.7549019607843137,-0.7807017543859649,-0.6710526315789473,-0.6666666666666667,-0.6710526315789473,-0.6428571428571428,-0.5454545454545454,-0.4680851063829787,-0.5454545454545454,-0.537037037037037,-0.5192307692307692,-0.3421052631578947,-0.3243243243243243,-0.375,-0.1071428571428571,0.0416666666666667,-0.1666666666666666,-0.3055555555555556,-0.1666666666666666,-0.1666666666666666,-0.0384615384615384,-0.3421052631578947,-0.3055555555555556,-0.2647058823529411
42607,1.0747703526,-0.017027517,-1.626985054,0.0,0.8423325254,3.2980426503,-0.019325679,0.0908121639,0.3923141109,0.0,0.2654834761,12.0,-0.0207525,0.0823529412,0.172852383,-0.128816738,-0.237300758,0.1002859477,-0.013996095,-0.008946783,-0.015669303,0.6449362118,0.0,2.4389140271,-0.336013117,1.8222624434,-0.225808651,9.4537599253,7.6336036206,0.0835269328,0.0,0.0,1.0,0.0,0.0,0.6074466498,4.0,-0.0592032,0.0054208045,0.4226217537,-0.894852967,-1497.088072,0.0430627274,9.3432090451,-0.018727981,-0.02230418,-0.037077586,0.1351610078,0.1819727168,-0.012760564,0.0,-0.054422877,14.497011291,-0.073188409,3.0,8.1207373775,0.1562253743,0.0,0.0740740746,0.0409768162,0.0785898856,0.909363291,0.5565136955,1.05724e-05,11.454545686,0.585124045,0.342370148,0.9346489489,0.0754152685,-0.17391304,-0.010911125,-0.1212121212121212,-0.0645161290322581,0.0,0.2608695652173913,0.2608695652173913,0.1599999999999999,0.0740740740740741,0.4499999999999999,0.3181818181818181,0.1153846153846154,0.0740740740740741,0.0,-0.0645161290322581,-0.0645161290322581,-0.1714285714285713,-0.1714285714285713,-0.1470588235294118,-0.1944444444444444,-0.1470588235294118,0.0740740740740741,0.0740740740740741,0.2210526315789474,0.1599999999999999,0.1599999999999999,0.0790697674418605,0.0175438596491228,0.2083333333333332,0.2083333333333332,0.2473118279569892,0.5263157894736843,0.5263157894736843,0.4499999999999999,0.2083333333333332,0.3181818181818181,0.4499999999999999,0.5263157894736843,0.5263157894736843,0.4499999999999999,0.2608695652173913,0.3809523809523809,0.1599999999999999,0.0357142857142858,0.0740740740740741,0.1153846153846154,0.2608695652173913,0.1599999999999999,0.1153846153846154,0.2608695652173913
44986,0.3751980798,-0.01162871,0.1274198209,0.0206227774,1.3054466931,0.8493501698,0.0404189247,1.1051067236,0.6242373297,0.0038115038,2.216481469,21.0,0.1013766269,0.1611468117,0.0951113282,-0.303174119,-0.049312219,0.4258813972,-0.339469612,0.3221535355,-0.044090758,0.2774527932,0.0,1.0841659779,-0.546091301,0.6754803831,-0.624657446,30.570470962,2.8932970182,0.0847792986,0.0,0.0,1.0,0.0,0.0,1.2165106167,2.0,-0.166289219,0.1183349796,-0.146027062,-0.463561997,-123.0830587,0.0408237794,13.435218922,-0.056599486,-0.072586785,-0.179732959,0.0316702924,0.0165313652,0.4856120125,0.0,-0.071644283,1.7374720205,-0.021112576,3.0,12.818540405,0.6003254045,0.0,0.0235602092,0.0097713021,0.0103786974,0.8142269027,1.6440786117,7.1384741e-09,3.6718335e-08,0.8516178759,0.7252530066,-0.359781588,0.0363642688,0.2800567166,0.123392382,0.0683229813664596,0.048780487804878,-0.0752688172043011,-0.1202046035805626,-0.1202046035805626,-0.1848341232227488,-0.1630170316301703,-0.1064935064935065,-0.0752688172043011,0.0,0.0455927051671731,-0.0523415977961432,-0.0575342465753424,-0.0652173913043477,0.0424242424242424,-0.0057803468208093,0.1582491582491583,-0.0282485875706214,-0.0826666666666666,-0.0199430199430199,0.048780487804878,-0.1018276762402088,-0.0444444444444444,-0.1156812339331619,-0.0497237569060773,-0.0923482849604221,-0.0086455331412104,-0.0282485875706214,-0.0444444444444444,0.0584615384615385,0.0851735015772869,0.1543624161073826,0.0920634920634919,0.048780487804878,0.0584615384615385,0.0783699059561129,0.1205211726384365,0.2070175438596491,0.4891774891774891,0.5357142857142858,0.6150234741784038,0.4576271186440677,0.3927125506072875,0.3281853281853282,0.4040816326530612,0.4333333333333333,0.34375,0.5087719298245614
20124,0.4654619098,0.0783928565,-35.33300796,0.0266383493,4.535940063,0.8898592475,0.0683865396,-0.149092561,0.0644118538,0.0057865698,-0.173180852,21.0,0.0,-0.161290323,0.1175461082,0.0704346059,0.1818311682,0.6732193005,0.4167212571,-0.003503366,0.2229140156,0.5574139082,0.0,4.7391267414,0.791710671,4.7391267414,0.791710671,12.042134831,0.2350285996,0.0247470154,0.0,0.0,0.0,0.0,0.0,0.4623704781,7.0,0.1697638849,-0.266177449,-0.126050512,1.6140253706,4257.6338488,0.115464599,15.796774682,0.0024520655,0.0037828209,0.0479087452,0.007749338,0.0146207236,-0.019217114,3.0,0.0036843951,0.6730535546,0.0912863752,4.0,15.415503204,0.5889308878,0.0,0.0433996394,0.0200289263,0.0230971594,0.3894915335,0.9211834359,1.0687115e-09,3.5618572e-08,1.1085383421,1.2288572559,0.3242071775,0.0311139417,-0.090291609,0.1506935854,-0.048,0.0577777777777777,-0.0403225806451612,0.0601336302895323,0.1333333333333333,0.202020202020202,0.2050632911392405,0.2693333333333334,0.367816091954023,0.3600000000000001,0.4736842105263157,0.6026936026936027,0.5454545454545454,0.6939501779359432,0.6643356643356644,0.5063291139240507,0.75,0.75,0.75,0.8964143426294822,1.0084388185654007,0.7184115523465704,0.803030303030303,0.8237547892720307,0.803030303030303,0.6245733788395904,-0.2359550561797753,-0.2310177705977383,-0.2066666666666666,-0.1392405063291139,-0.1454219030520646,-0.1469534050179212,-0.1407942238267148,-0.0898661567877628,-0.0536779324055666,0.0042194092827003,0.0554323725055432,0.1695331695331694,0.1782178217821781,0.1724137931034481,0.1811414392059553,0.1840796019900497,0.3005464480874316,0.4166666666666667,0.2526315789473683,0.0892448512585812,0.1609756097560974,0.1609756097560974
21792,0.6473618621,0.0670908456,-172.8938749,0.063065599,1.145035571,0.5856032124,0.0773239337,-0.038595755,0.1124903185,1.000594073,-0.137014677,21.0,-0.001407001,-0.226735084,-0.067889482,-0.387419196,-0.007485007,0.0539246697,0.039589354,-0.020584349,0.2238823025,0.4174073468,0.0,0.3322666247,0.2590881673,0.149135373,0.6072444154,305.45144121,37.81142805,0.1150044601,0.0,0.0,0.0,0.0,0.0,0.3211072619,6.0,-0.492337845,-0.237771868,0.4331436073,-0.761848506,4790.0933745,0.0120998436,15.597987137,0.0006414923,0.0009337411,0.0024227901,0.0049455273,0.0010331993,0.045258273,0.0,-0.002061856,0.4639964475,-0.025355073,2.0,14.987302403,0.5067106133,0.0,0.0107526882,0.0109026925,0.0220395924,0.5004494514,0.8586944268,6.263278e-10,5.0891233e-08,0.1682563639,0.028310204,0.954421127,0.0254538935,-0.160045648,0.2316789413,-0.4699453551912568,-0.477088948787062,-0.4504249291784702,-0.4294117647058824,-0.4457142857142857,-0.4243323442136498,-0.436046511627907,-0.3841269841269841,-0.3639344262295082,-0.3660130718954248,-0.3918495297805643,-0.3192982456140351,-0.2867647058823529,-0.3046594982078853,-0.3120567375886525,-0.302158273381295,-0.3096085409252669,-0.2567049808429118,-0.2480620155038759,-0.3263888888888888,-0.3169014084507042,-0.3993808049535603,-0.4684931506849314,-0.4908136482939632,-0.465564738292011,-0.4987080103359173,-0.4798927613941018,-0.4854111405835544,-0.4728260869565217,-0.4457142857142857,-0.4519774011299435,-0.4728260869565217,-0.4812834224598931,-0.4867724867724867,-0.4798927613941018,-0.4713896457765667,-0.4519774011299435,-0.4550561797752809,-0.4596100278551532,-0.4535211267605633,-0.4756756756756757,-0.4472934472934473,-0.436046511627907,-0.4504249291784702,-0.4310850439882697,-0.4156626506024096,-0.436046511627907,-0.4519774011299435
58886,1.104610476,0.0751073075,-28.3829837,0.0450277193,2.7401052363,9.4982257908,0.0547799505,0.4981692611,0.2355843017,0.0198470126,0.8241097999,21.0,0.0121685251,0.1063829787,0.5002427876,0.1549860498,-0.042898423,0.0825172391,-0.164495377,0.4918548564,0.0412208058,0.5776964906,0.0,0.9894777864,-0.044956826,0.9189659652,-0.0688253,179.99385355,10.316398113,0.1425736387,0.0,0.0,0.0,0.0,0.0,0.4768240971,5.0,1.0179883865,0.026376648,0.8723204615,-0.250283042,-443.3420149,0.0422746966,11.143367895,0.003623109,0.0061303023,0.021160497,0.6228744743,0.0136906112,-0.163525779,1.0,0.0044243478,5.6433962264,0.000574884,4.0,8.7428735224,0.1918557536,0.0,0.0594059415,0.0212238315,0.0156575383,1.2957424257,1.1997454056,1.2156148e-06,3.818181966,0.191115441,0.0365251118,0.8675154399,0.0383344307,-0.00892474,0.422056521,0.1386138613861385,0.1274509803921568,0.0087719298245614,-0.1015625,0.0,0.0454545454545454,0.0454545454545454,0.0648148148148148,0.1057692307692308,0.0747663551401869,0.3855421686746987,0.2105263157894736,0.1057692307692308,0.1979166666666667,0.2637362637362637,0.2234042553191488,0.2105263157894736,0.2637362637362637,0.3372093023255813,0.3372093023255813,0.2105263157894736,0.1499999999999999,0.1386138613861385,0.3068181818181819,0.2777777777777777,0.3372093023255813,0.3068181818181819,0.1616161616161615,0.1616161616161615,0.0648148148148148,0.0,0.0952380952380953,0.1057692307692308,0.1165048543689319,0.1274509803921568,0.25,0.1499999999999999,0.0267857142857141,0.1165048543689319,0.0087719298245614,0.0648148148148148,0.1979166666666667,0.4556962025316455,0.7164179104477613,0.554054054054054,0.7424242424242424,0.6428571428571428,0.5333333333333334
